Date,IWF,IWM,MTUM,SHEN,SPY,VLUE,VXX
2018-10-22,-0.2255756675397787,-1.0291645490441377,-0.0,1.0,-0.8103131475038117,-0.8444427069080104,0.0
2018-10-23,-0.227516122728161,-1.0290404533906585,-0.0,1.0,-0.8085597029509477,-0.8434238811803791,0.0
2018-10-24,-0.2247002304417451,-1.0241768542748897,-0.0,1.0,-0.8100222630160528,-0.8468538843104325,0.0
2018-10-25,-0.19453302961275626,-0.982004555808656,-0.0,1.0,-0.80334092634776,-0.816628701594533,0.0
2018-10-26,-0.17068582822316694,-0.968059892404349,-0.0,1.0,-0.8155449381136902,-0.807795041571047,0.0
2018-10-29,-0.1555463979320421,-0.9717903570224404,-0.0,1.0,-0.8095006181395872,-0.8094631551343049,0.0
2018-10-30,-0.14877920910724984,-0.9716521869382864,-0.0,1.0,-0.809579089275015,-0.8147468544038347,0.0
2018-10-31,-0.1516695173644679,-0.9527032051758756,-0.0,1.0,-0.8054212835576708,-0.8085074737859745,0.0
2018-11-01,-0.1749099369558691,-0.9461498048634045,-0.0,1.0,-0.8153707595316722,-0.8161963374362053,0.0
2018-11-02,-0.1837908496732026,-0.9082352941176471,-0.0,1.0,-0.8308496732026144,-0.8119140989729225,0.0
2018-11-05,-0.17392124321062158,-0.9582453228726614,-0.0,1.0,-0.8464846107423053,-0.7932257091128544,0.0
2018-11-06,-0.19138592426601844,-0.9797561624064719,-0.0,1.0,-0.8438603820881916,-0.7830908883740362,0.0
2018-11-07,-0.2069644686047428,-1.0197746789569055,-0.0,1.0,-0.8916331836445286,-0.8208067438745766,0.0
2018-11-08,-0.16759230287859822,-1.0267913016270336,-0.0,1.0,-0.8830178347934918,-0.8336983729662076,0.0
2018-11-09,-0.16641625810532978,-1.0408824924877431,-0.0,1.0,-0.9017080499762772,-0.844773050767041,0.0
2018-11-12,-0.17250371083564006,-1.0231074738235648,-0.0,1.0,-0.952060015244514,-0.8640430055762828,0.0
2018-11-13,-0.13312076524511757,-1.0233160621761657,-0.0,1.0,-0.9640494220805101,-0.8651654045436429,0.0
2018-11-14,-0.1332297146500877,-1.0231149370317234,-0.0,1.0,-0.9639725809022798,-0.8650167384026782,0.0
2018-11-15,-0.13410237923576065,-1.0358888087799407,-0.0,1.0,-0.9822558679804535,-0.853200352479372,0.0
2018-11-16,-0.13357588357588357,-1.0309451463297616,-0.0,1.0,-0.979889652966576,-0.8536302574764113,0.0
2018-11-19,-0.13166633326665333,-1.0324064812962592,-0.0,1.0,-0.981876375275055,-0.8548109621924385,0.0
2018-11-20,-0.07134325981367942,-1.0245242455609522,-0.0,1.0,-0.9947049924357034,-0.8906361971494545,0.0
2018-11-21,-0.07804916545002565,-1.0179142169435347,-0.0,1.0,-0.9943574162490629,-0.8555419642504835,0.0
2018-11-23,-0.08010091453800063,-1.0018133081046987,-0.0,1.0,-1.002089246294544,-0.8580100914538,0.0
2018-11-26,-0.07976354679802956,-1.00256157635468,-0.0,1.0,-1.0013399014778326,-0.8572216748768473,0.0
2018-11-27,-0.07050754458161866,-1.0028610621203213,-0.0,1.0,-0.9952184989222026,-0.8506760728982952,0.0
2018-11-28,-0.07346538536968032,-0.994508727201412,-0.0,1.0,-1.0002745636399295,-0.8540890370660914,0.0
2018-11-29,-0.050614269658566836,-0.9791884664573888,-0.0,1.0,-0.9920164321978064,-0.853737937449134,0.0
2018-11-30,-0.0490566037735849,-0.9833495428904883,-0.0,1.0,-0.9951760357907021,-0.8627115347208715,0.0
2018-12-03,-0.04769864717773285,-0.9832063442699422,-0.0,1.0,-0.9945576115689628,-0.8619577048670501,0.0
2018-12-04,-0.031002612798814493,-1.0024568108255665,-0.0,1.0,-0.9979331591467459,-0.8682681433529618,0.0
2018-12-06,-0.017128998029407306,-0.941526451417311,-0.0,1.0,-0.9935197817189632,-0.8374261027739882,0.0
2018-12-07,-0.027271346095411726,-0.9429884533576419,-0.0,1.0,-0.9962777271346094,-0.8317380735338803,0.0
2018-12-10,-0.0,-0.9477996166710511,-0.0,1.0,-0.9979706114472547,-0.812319140140554,0.0
2018-12-11,-0.0,-0.9494808907613602,-0.0,1.0,-0.9940565753836893,-0.8181236834185975,0.0
2018-12-12,-0.0,-0.9496613995485327,-0.0,1.0,-0.9951467268623027,-0.8174191121143717,0.0
2018-12-13,-0.0,-0.9453985194092669,-0.0,1.0,-0.9974446657397317,-0.8150013152455751,0.0
2018-12-14,-0.0,-0.9373216163436984,-0.0,1.0,-1.0026288117770767,-0.8154574132492113,0.0
2018-12-17,-0.0,-0.9316932740120388,-0.0,1.0,-0.9827644221781882,-0.8242793584327215,0.0
2018-12-18,-0.0,-0.9190463812247021,-0.0,1.0,-0.9738943146793421,-0.820528055256415,0.0
2018-12-19,-0.0,-0.919803783120889,-0.0,1.0,-0.9746181574937753,-0.8217696681407707,0.0
2018-12-20,-0.0,-0.9064567394759213,-0.0,1.0,-0.9746830764681969,-0.8147614295746018,0.0
2018-12-21,-0.0,-0.9040214674312601,-0.0,1.0,-0.9734230260255844,-0.7984855168357594,0.0
2018-12-24,-0.0,-0.904485294117647,-0.0,1.0,-0.9742647058823529,-0.7977205882352941,0.0
2018-12-26,-0.0,-0.9100575340470469,-0.0,1.0,-0.9496759158109388,-0.7816983468064963,0.0
2018-12-27,-0.0,-0.8631582637963677,-0.0,1.0,-0.8680316948320596,-0.7748755346749878,0.0
2018-12-28,-0.0,-0.866096766282451,-0.0,1.0,-0.8658515222646532,-0.7715026451319061,0.0
2018-12-31,-0.0,-0.8667227244061383,-0.0,1.0,-0.8656015696167052,-0.7712844229556443,0.0
2019-01-02,-0.0,-0.8661273943341388,-0.0,1.0,-0.864516580873341,-0.7710894001470743,0.0
2019-01-03,-0.0,-0.8670965932987522,-0.0,1.0,-0.8616640964531053,-0.7760759848591054,0.0
2019-01-04,-0.0,-0.8715884136777162,-0.0,1.0,-0.8345010282686746,-0.7795670814597929,0.0
2019-01-07,-0.0,-0.8407854674831514,-0.0,1.0,-0.8231671855222196,-0.7570729704765489,0.0
2019-01-08,-0.0,-0.8321155422015843,-0.0,1.0,-0.8275061458617864,-0.7547801147227534,0.0
2019-01-09,-0.0,-0.8288073144104804,-0.0,1.0,-0.8267944868995634,-0.7559702510917031,0.0
2019-01-10,-0.0,-0.824976961671047,-0.0,1.0,-0.833100105805659,-0.7550087033687157,0.0
2019-01-11,-0.0,-0.8053535456997508,-0.0,1.0,-0.8374475058895832,-0.7714500324353853,0.0
2019-01-14,-0.0,-0.8052160852051615,-0.0,1.0,-0.8397282720010923,-0.768758107462279,0.0
2019-01-15,-0.0,-0.806017201795566,-0.0,1.0,-0.8347325497721277,-0.7859027516019601,0.0
2019-01-16,-0.0,-0.8079860278757577,-0.0,1.0,-0.8122667031950961,-0.8042875243998494,0.0
2019-01-17,-0.0,-0.806410825957694,-0.0,1.0,-0.8108191231247651,-0.8000205037077539,0.0
2019-01-18,-0.0,-0.8033671190517094,-0.0,1.0,-0.8160109946744546,-0.8164576533241712,0.0
2019-01-22,-0.0,-0.815536013400335,-0.0,1.0,-0.8634840871021776,-0.8106504745951982,0.0
2019-01-23,-0.0,-0.7853540659802479,-0.0,1.0,-0.8806121734257897,-0.8361700637388807,0.0
2019-01-24,-0.0,-0.7771980811653069,-0.0,1.0,-0.893413634931195,-0.8309114464792184,0.0
2019-01-25,-0.0,-0.7298708731265874,-0.0,1.0,-0.9963873090818042,-0.8506277497585578,0.0
2019-01-28,-0.0,-0.7088049863877346,-0.0,1.0,-1.026400630462817,-0.846969479868176,0.0
2019-01-29,-0.0,-0.6943401674848397,-0.0,1.0,-1.0554793531619981,-0.8597675425931274,0.0
2019-01-30,-0.0,-0.6925242753492401,-0.0,1.0,-1.053351622567953,-0.863841461213587,0.0
2019-01-31,-0.0,-0.7128297795446331,-0.0,1.0,-0.9950126490784243,-0.9061799783158656,0.0
2019-02-01,-0.0,-0.7133566964124427,-0.0,1.0,-0.9931717186314535,-0.90628274142852,0.0
2019-02-04,-0.0,-0.7093909087626818,-0.0,1.0,-1.0,-0.9011084232949417,0.0
2019-02-05,-0.0,-0.6996395097332373,-0.0,1.0,-0.9958904109589042,-0.9093727469358327,0.0
2019-02-06,-0.0,-0.7084283284478702,-0.0,1.0,-0.9842941410632214,-0.9261390366590669,0.0
2019-02-07,-0.0,-0.6983663312777237,-0.0,1.0,-0.9833387428324138,-0.9246276461466336,0.0
2019-02-08,-0.0,-0.7123666534966417,-0.0,1.0,-0.9925290039869259,-0.8869293488021265,0.0
2019-02-11,-0.0,-0.7125651626820061,-0.0,1.0,-0.9984181197195758,-0.8841632212834801,0.0
2019-02-12,-0.0,-0.7142548362693181,-0.0,1.0,-1.0039987031233113,-0.8841817068338196,0.0
2019-02-13,-0.0,-0.7333909162887785,-0.0,1.0,-0.9940977470668683,-0.8714100626214641,0.0
2019-02-14,-0.0,-0.7047918473547268,-0.0,1.0,-1.0324154379878576,-0.8765539173171436,0.0
2019-02-15,-0.0,-0.7430746918056563,-0.0,1.0,-1.0184554024655548,-0.8642857142857143,0.0
2019-02-19,-0.0,-0.7373737373737373,-0.0,1.0,-1.0129870129870129,-0.8571428571428572,0.0
2019-02-20,-0.0,-0.745730276223145,-0.0,1.0,-1.006282722513089,-0.8587470662574473,0.0
2019-02-21,-0.0,-0.7425074023254135,-0.0,1.0,-1.0084133747382105,-0.859969668520257,0.0
2019-02-22,-0.0,-0.7345701292138888,-0.0,1.0,-1.017324767198441,-0.8574316032628312,0.0
2019-02-25,-0.0,-0.7196531791907513,-0.0,1.0,-1.0481817516645935,-0.8905758396136679,0.0
2019-02-26,-0.0,-0.74205525827236,-0.0,1.0,-1.0262458592697754,-0.8719012777110408,0.0
2019-02-27,-0.0,-0.7477684264218312,-0.0,1.0,-1.0328633366123803,-0.8627536707108245,0.0
2019-02-28,-0.0,-0.7446599468723846,-0.0,1.0,-1.027073250609512,-0.867144572613806,0.0
2019-03-01,-0.0,-0.7537248028045574,-0.0,1.0,-1.0102249488752557,-0.8877811860940696,0.0
2019-03-04,-0.0,-0.7274953854891381,-0.0,1.0,-1.0171091864262387,-0.8050191679681953,0.0
2019-03-05,-0.0,-0.7037719795802609,-0.0,1.0,-1.0386769710720363,-0.8026446398184912,0.0
2019-03-06,-0.0,-0.7052702367890136,-0.0,1.0,-1.0363501221109264,-0.7978267794570488,0.0
2019-03-07,-0.0,-0.686387397569935,-0.0,1.0,-1.0573961571065273,-0.7883229725911275,0.0
2019-03-08,-0.0,-0.6797121486050551,-0.0,1.0,-1.0780247438760677,-0.7872310255592186,0.0
2019-03-11,-0.0,-0.6759272518974653,-0.0,1.0,-1.0769726478590862,-0.8272232564800228,0.0
2019-03-12,-0.0,-0.6175865429736851,-0.0,1.0,-1.0971013969606178,-0.8950655163700683,0.0
2019-03-13,-0.0,-0.6322285548335572,-0.0,1.0,-1.1067629868951248,-0.8911678222673977,0.0
2019-03-14,-0.0,-0.6334578964553932,-0.0,1.0,-1.105576316075899,-0.8890541668178356,0.0
2019-03-15,-0.0,-0.6245085190039319,-0.0,1.0,-1.1074341051405272,-0.9086573467307413,0.0
2019-03-18,-0.0,-0.6324255163589837,-0.0,1.0,-1.111496984097971,-0.9117163224273441,0.0
2019-03-19,-0.0,-0.6315885999339765,-0.0,1.0,-1.1153944907016837,-0.9209918204159483,0.0
2019-03-20,-0.0,-0.6573066962634111,-0.0,1.0,-1.1239733629300779,-0.9183129855715871,0.0
2019-03-21,-0.0,-0.6539086744495345,-0.0,1.0,-1.1561992020097533,-0.8842544702231419,0.0
2019-03-22,-0.0,-0.6422589490847106,-0.0,1.0,-1.1952123323204624,-0.8681538575557697,0.0
2019-03-25,-0.0,-0.5512708150744962,-0.0,1.0,-1.2361232836692961,-0.8643733567046451,0.0
2019-03-26,-0.0,-0.5866469937292511,-0.0,1.0,-1.2406492069347104,-0.8613795647362597,0.0
2019-03-27,-0.0,-0.5539602687915396,-0.0,1.0,-1.2542503580215179,-0.8637682223772628,0.0
2019-03-28,-0.0,-0.5498235034563906,-0.0,1.0,-1.2516546550963377,-0.8755331666421533,0.0
2019-03-29,-0.0,-0.5260528458293242,-0.0,1.0,-1.2697061653467545,-0.9049663237362149,0.0
2019-04-01,-0.0,-0.5421704621318892,-0.0,1.0,-1.2755359394703656,-0.8912543579853126,0.0
2019-04-02,-0.0,-0.5558392539964477,-0.0,1.0,-1.2906305506216695,-0.8539446417998816,0.0
2019-04-03,-0.0,-0.5577609277430865,-0.0,1.0,-1.2845301813856675,-0.8746283080582813,0.0
2019-04-04,-0.0,-0.5535442143998811,-0.0,1.0,-1.279745753261718,-0.8837676095602721,0.0
2019-04-05,-0.0,-0.5462566546293883,-0.0,1.0,-1.2840921782509958,-0.8925207549979524,0.0
2019-04-08,-0.0,-0.5360398913407509,-0.0,1.0,-1.2891377963011201,-0.896029471960704,0.0
2019-04-09,-0.0,-0.5214520220862559,-0.0,1.0,-1.3247276525891658,-0.8846067751081927,0.0
2019-04-10,-0.0,-0.5092278438536968,-0.0,1.0,-1.3454382759777785,-0.8737556392379106,0.0
2019-04-11,-0.0,-0.5137357503270417,-0.0,1.0,-1.3600074752382734,-0.8638759110446645,0.0
2019-04-12,-0.0,-0.5182263431412869,-0.0,1.0,-1.3592926309492654,-0.8612180805323962,0.0
2019-04-15,-0.0,-0.5201980714099558,-0.0,1.0,-1.341859339513757,-0.8610893927547564,0.0
2019-04-16,-0.0,-0.5373249815770081,-0.0,1.0,-1.3155121591746501,-0.8317612380250553,0.0
2019-04-17,-0.0,-0.517236293920289,-0.0,1.0,-1.3430299008221802,-0.826678464771596,0.0
2019-04-18,-0.0,-0.5378544824279972,-0.0,1.0,-1.3523988641811409,-0.7974333443965039,0.0
2019-04-22,-0.0,-0.5341347905282331,-0.0,1.0,-1.325719489981785,-0.783096539162113,0.0
2019-04-23,-0.0,-0.5721343166034224,-0.0,1.0,-1.2986324908713398,-0.709100021479201,0.0
2019-04-24,-0.0,-0.556662382176521,-0.0,1.0,-1.2864181662382177,-0.7273279063124821,0.0
2019-04-25,-0.0,-0.5437827435047577,-0.0,1.0,-1.2971951958373429,-0.7229409458640721,0.0
2019-04-26,-0.0,-0.5314952204308746,-0.0,1.0,-1.2949422171493794,-0.7404051933228706,0.0
2019-04-29,-0.0,-0.5298542045414038,-0.0,1.0,-1.2938010194988059,-0.7410615620432752,0.0
2019-04-30,-0.0,-0.5150649721547909,-0.0,1.0,-1.3060474082536058,-0.7487862344709411,0.0
2019-05-01,-0.0,-0.5174173745449354,-0.0,1.0,-1.3007352416303806,-0.7509815118852168,0.0
2019-05-02,-0.0,-0.5127939759466115,-0.0,1.0,-1.2936369151707647,-0.7623211163056278,0.0
2019-05-03,-0.0,-0.5060352831940576,-0.0,1.0,-1.299871437754446,-0.7652667666595244,0.0
2019-05-06,-0.0,-0.5073692494812907,-0.0,1.0,-1.3001359376117907,-0.7698003863490018,0.0
2019-05-07,-0.0,-0.502597914501738,-0.0,1.0,-1.3058372451356293,-0.7748951875873437,0.0
2019-05-08,-0.0,-0.5020130402251755,-0.0,1.0,-1.2747354544482845,-0.7861545587344569,0.0
2019-05-09,-0.0,-0.5025275898896405,-0.0,1.0,-1.2790672837308652,-0.7784264862940549,0.0
2019-05-10,-0.0,-0.5063728282540586,-0.0,1.0,-1.2812232982056395,-0.7726431216177726,0.0
2019-05-13,-0.0,-0.5103030303030303,-0.0,1.0,-1.2766488413547235,-0.7781105169340463,0.0
2019-05-14,-0.0,-0.4272682618763596,-0.0,1.0,-1.2991719879306716,-0.7820854676864781,0.0
2019-05-15,-0.0,-0.4217770461947956,-0.0,1.0,-1.3092844884950794,-0.7711974223374076,0.0
2019-05-16,-0.0,-0.4234650967199327,-0.0,1.0,-1.309573871600785,-0.7713064199607513,0.0
2019-05-17,-0.0,-0.4149724358299098,-0.0,1.0,-1.3113171108536115,-0.7850697004810563,0.0
2019-05-20,-0.0,-0.4066463989936052,-0.0,1.0,-1.3083831289093895,-0.7793619177412029,0.0
2019-05-21,-0.0,-0.41857254124477805,-0.0,1.0,-1.319620477235715,-0.8021312752248106,0.0
2019-05-22,-0.0,-0.4058983313930927,-0.0,1.0,-1.3247257205348009,-0.797086111405087,0.0
2019-05-23,-0.0,-0.4190077704722056,-0.0,1.0,-1.3215076825709364,-0.7755353187300025,0.0
2019-05-24,-0.0,-0.4048918748687802,-0.0,1.0,-1.324130449996501,-0.7701728602421444,0.0
2019-05-28,-0.0,-0.39942609182530797,-0.0,1.0,-1.3273026315789473,-0.7726763717805151,0.0
2019-05-29,-0.0,-0.3952309359812594,-0.0,1.0,-1.328275235131639,-0.7728750742981015,0.0
2019-05-30,-0.0,-0.3922904871741106,-0.0,1.0,-1.3263437478157545,-0.7761585237995388,0.0
2019-05-31,-0.0,-0.38691451888536255,-0.0,1.0,-1.3150001743800788,-0.7857217591462351,0.0
2019-06-03,-0.0,-0.38400111587683505,-0.0,1.0,-1.3180946403040763,-0.784984482337762,0.0
2019-06-04,-0.0,-0.38458856345885634,-0.0,1.0,-1.3207461645746166,-0.7814156206415621,0.0
2019-06-05,-0.0,-0.3677392539226213,-0.0,1.0,-1.3857850438155934,-0.7101936198953968,0.0
2019-06-06,-0.0,-0.3915495882067963,-0.0,1.0,-1.3396082773894387,-0.7292892241677624,0.0
2019-06-07,-0.0,-0.4149186569747318,-0.0,1.0,-1.3214607130494982,-0.7250605745932849,0.0
2019-06-10,-0.0,-0.4212220875887139,-0.0,1.0,-1.3014713519127574,-0.7393110611043794,0.0
2019-06-11,-0.0,-0.4204774130872251,-0.0,1.0,-1.3118798140309487,-0.7372146277149401,0.0
2019-06-12,-0.0,-0.43049763691965526,-0.0,1.0,-1.3160272449263273,-0.728628023352794,0.0
2019-06-13,-0.0,-0.4508937886902691,-0.0,1.0,-1.3092439312791264,-0.7176392849690477,0.0
2019-06-14,-0.0,-0.4455709342560554,-0.0,1.0,-1.2962629757785469,-0.7183737024221454,0.0
2019-06-17,-0.0,-0.42985736047638834,-0.0,1.0,-1.330632876332918,-0.7016341226976873,0.0
2019-06-18,-0.0,-0.4034671596497959,-0.0,1.0,-1.3534828560466008,-0.7311381631727649,0.0
2019-06-19,-0.0,-0.38638673723318495,-0.0,1.0,-1.3609056815393783,-0.7576670989450072,0.0
2019-06-20,-0.0,-0.3930701104407043,-0.0,1.0,-1.3724639215271162,-0.7629229737835644,0.0
2019-06-21,-0.0,-0.40340708277373294,-0.0,1.0,-1.3565066798614545,-0.7744398105605428,0.0
2019-06-24,-0.0,-0.39080866732757397,-0.0,1.0,-1.3509063871972806,-0.7988599348534201,0.0
2019-06-25,-0.0,-0.37634750645035875,-0.0,1.0,-1.3552115364224366,-0.8028841056091612,0.0
2019-06-26,-0.0,-0.38030901650910115,-0.0,1.0,-1.3713842246366585,-0.7759277550444476,0.0
2019-06-27,-0.0,-0.4014455600655131,-0.0025279498682617674,1.0,-1.4214199245175534,-0.7350993377483444,0.0
2019-06-28,-0.0,-0.4383900706675754,-0.0,1.0,-1.405567313555978,-0.7432291853499301,0.0
2019-07-01,-0.0,-0.42576709133321367,-0.0,1.0,-1.4333393145523057,-0.7296249775704288,0.0
2019-07-02,-0.0,-0.43784421715184896,-0.0,1.0,-1.416064659180316,-0.7223732207996567,0.0
2019-07-03,-0.0,-0.4265216302286471,-0.005403084409775647,1.0,-1.425126131606255,-0.7211865316491931,0.0
2019-07-05,-0.0,-0.4262160228898426,-0.0014663805436337623,1.0,-1.4223175965665233,-0.7265379113018597,0.0
2019-07-08,-0.0,-0.43273052820053715,-0.0,1.0,-1.4174037600716205,-0.73088630259624,0.0
2019-07-09,-0.0,-0.4306276630026138,-0.0,1.0,-1.418382326613914,-0.7314977263776005,0.0
2019-07-10,-0.0,-0.43185644184963645,-0.0,1.0,-1.4155234786346216,-0.734410258247072,0.0
2019-07-11,-0.0,-0.4287915711009174,-0.0015409977064220182,1.0,-1.4241685779816513,-0.7292502866972477,0.0
2019-07-12,-0.0,-0.4178908523170818,-0.01167411823149528,1.0,-1.433574622099212,-0.6852246114541196,0.0
2019-07-15,-0.0,-0.4205537806176784,-0.015086971955981542,1.0,-1.426446574369897,-0.6877884274050409,0.0
2019-07-16,-0.0,-0.4231342224744608,-0.04029511918274688,1.0,-1.4168203745743473,-0.6668913166855845,0.0
2019-07-17,-0.0,-0.42273969685137197,-0.04082212204039615,1.0,-1.4192254446061552,-0.6669979766426467,0.0
2019-07-18,-0.0,-0.4238230088495576,-0.046973451327433635,1.0,-1.409132743362832,-0.6598938053097346,0.0
2019-07-19,-0.0,-0.4233687405159332,-0.03895966404347672,1.0,-1.413522955852772,-0.6531390055404594,0.0
2019-07-22,-0.0,-0.4139735520825967,-0.03677250548051764,1.0,-1.4254296018669117,-0.6596068170567851,0.0
2019-07-23,-0.0,-0.4135850388143966,-0.02741707833450953,1.0,-1.4202187720536346,-0.6673606210303458,0.0
2019-07-24,-0.0,-0.4169453734671126,-0.02463071348940914,1.0,-1.393429487179487,-0.648829431438127,0.0
2019-07-25,-0.0,-0.41765095292846943,-0.02330929235915125,1.0,-1.3943765025608865,-0.6488624089752971,0.0
2019-07-26,-0.0,-0.3847785272234198,-0.026249913079758016,1.0,-1.408316528753216,-0.6574647103817537,0.0
2019-07-29,-0.0,-0.4306179477202787,-0.028580524212090126,1.0,-1.4435640762618935,-0.634431042410951,0.0
2019-07-30,-0.0,-0.43142179927123503,-0.03297130930059787,1.0,-1.4355609014044646,-0.6377401209891393,0.0
2019-07-31,-0.0,-0.4034776437189496,-0.03683463449254791,1.0,-1.4519162526614622,-0.6564229950319376,0.0
2019-08-01,-0.0,-0.40958636605716314,-0.04317415231670513,1.0,-1.4442393041008343,-0.6535061246227587,0.0
2019-08-02,-0.0,-0.41140413399857445,-0.029828937990021384,1.0,-1.4584818246614397,-0.6640769779044904,0.0
2019-08-05,-0.0,-0.4114332584429942,-0.02852965300809529,1.0,-1.4596840340929353,-0.6665596804678863,0.0
2019-08-06,-0.0,-0.41341566095986526,-0.03280241369632332,1.0,-1.3950673589671625,-0.6669941060903732,0.0
2019-08-07,-0.0,-0.45108425168858873,-0.0,1.0,-1.391539281905439,-0.7123000355492357,0.0
2019-08-08,-0.0,-0.45483342824601364,-0.0,1.0,-1.3922622437357632,-0.7120942482915718,0.0
2019-08-09,-0.0,-0.4512658452579626,-0.0,1.0,-1.3845826083868906,-0.7149096332066897,0.0
2019-08-12,-0.0,-0.45183731716018555,-0.0,1.0,-1.3799143774527294,-0.7358544416696396,0.0
2019-08-13,-0.0,-0.4485888173114568,-0.0,1.0,-1.3806812115172438,-0.72982880734598,0.0
2019-08-14,-0.0,-0.4500656330932699,-0.0,1.0,-1.3691063256110971,-0.7285628126441267,0.0
2019-08-15,-0.0,-0.4813460131675201,-0.0,1.0,-1.337966349670812,-0.6641585675967534,0.0
2019-08-16,-0.0,-0.48069955406911924,-0.0,1.0,-1.341590022296544,-0.6615454292084727,0.0
2019-08-19,-0.0,-0.43848337246381885,-0.0,1.0,-1.4046676244875074,-0.6610715912674773,0.0
2019-08-20,-0.0,-0.44076490909725374,-0.009177513347524166,1.0,-1.394074746135325,-0.6455316327598841,0.0
2019-08-21,-0.0,-0.44236466938547875,-0.020913939140437102,1.0,-1.3867684478371503,-0.6356094670431177,0.0
2019-08-22,-0.0,-0.4440072428442093,-0.019151751514729438,1.0,-1.386621631032802,-0.6323560136499757,0.0
2019-08-23,-0.0,-0.4470448925573782,-0.0195033608470031,1.0,-1.3883258454358653,-0.6278689095531641,0.0
2019-08-26,-0.0,-0.4371080019298367,-0.020263284857674545,1.0,-1.3773175270521747,-0.6114480667172101,0.0
2019-08-27,-0.0,-0.43583826973412315,-0.023763603802176608,1.0,-1.3765670202507232,-0.6077972172475548,0.0
2019-08-28,-0.0,-0.4601431816617333,-0.0035795415433331032,1.0,-1.3700006883733737,-0.6081090383423969,0.0
2019-08-29,-0.0,-0.4588567298757615,-0.004336304504938569,1.0,-1.3705131293664177,-0.607839763224008,0.0
2019-08-30,-0.0,-0.44452814682920144,-0.005684152855773181,1.0,-1.3785097931790165,-0.5954663744692508,0.0
2019-09-03,-0.0,-0.46257828274186374,-0.02645357790630026,1.0,-1.3643954690120117,-0.56880325793094,0.0
2019-09-04,-0.0,-0.43626091422701596,-0.04002739256976546,1.0,-1.3638760486218116,-0.5839411059750044,0.0
2019-09-05,-0.0,-0.4462962330521498,-0.030497592295345103,1.0,-1.3745090673132747,-0.5638810149926573,0.0
2019-09-06,-0.0,-0.4413438277283724,-0.038570309039490276,1.0,-1.38338614603564,-0.5439708337592423,0.0
2019-09-09,-0.0,-0.43122107269262183,-0.038354206370814055,1.0,-1.3820106180234142,-0.5516267356384428,0.0
2019-09-10,-0.0,-0.43812184816682564,-0.018979146790241243,1.0,-1.3772659124982962,-0.5730203080278042,0.0
2019-09-11,-0.0,-0.43401819482776244,-0.022419843946982862,1.0,-1.3779004395379741,-0.57289856553886,0.0
2019-09-12,-0.0,-0.4369888222464559,-0.021742093784078518,1.0,-1.3770447110141768,-0.5720419847328245,0.0
2019-09-13,-0.0,-0.4355905619203492,-0.013877523186033825,1.0,-1.3780346426623022,-0.5821740316421168,0.0
2019-09-16,-0.0,-0.42191316146540025,-0.020047489823609228,1.0,-1.3737109905020353,-0.5764586160108548,0.0
