Date,DUK,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.0,-0.3709346960883593,-0.0,-0.6017474036219769,-0.3823328544850811,0.0
2018-11-13,1.0,-0.0,-0.35973066797138936,-0.0,-0.5976794576081638,-0.3724750122317747,0.0
2018-11-14,1.0,-0.0,-0.359504998951269,-0.0,-0.5984525390943625,-0.37253256892493414,0.0
2018-11-15,1.0,-0.0,-0.3591962042980742,-0.0,-0.6000790771234533,-0.36652246720625176,0.0
2018-11-16,1.0,-0.0,-0.35469877282111956,-0.0,-0.5977683438884637,-0.36734173104136214,0.0
2018-11-19,1.0,-0.0,-0.3550161286579564,-0.0,-0.5981295398110975,-0.3675245410874661,0.0
2018-11-20,1.0,-0.0,-0.3384377309682188,-0.0,-0.5909783813747228,-0.3802660753880266,0.0
2018-11-21,1.0,-0.0,-0.3359441200045803,-0.0,-0.596518951105004,-0.35770067559830526,0.0
2018-11-23,1.0,-0.0,-0.32220089275389135,-0.0,-0.6199320026828874,-0.37070101995975674,0.0
2018-11-26,1.0,-0.0,-0.3256717384266753,-0.0,-0.6179762290154002,-0.3687046200804699,0.0
2018-11-27,1.0,-0.0,-0.3243789783303077,-0.0,-0.6113013305145115,-0.36229519498127166,0.0
2018-11-28,1.0,-0.0,-0.31914501990198557,-0.0,-0.6160642385477302,-0.36562133308791384,0.0
2018-11-29,1.0,-0.0,-0.30404745131013794,-0.0,-0.6040497238824626,-0.3644978751448765,0.0
2018-11-30,1.0,-0.0,-0.30390530931231113,-0.0,-0.6044937183360973,-0.36342776654474407,0.0
2018-12-03,1.0,-0.0,-0.3044338335607094,-0.0,-0.6052069122328331,-0.3641427921782628,0.0
2018-12-04,1.0,-0.0,-0.3035398230088496,-0.0,-0.6031994554118448,-0.362355343771273,0.0
2018-12-06,1.0,-0.0,-0.2510542962572483,-0.0,-0.6065937445088737,-0.3388024951678088,0.0
2018-12-07,1.0,-0.0,-0.250818123915574,-0.0,-0.6067294810129362,-0.3387582086929784,0.0
2018-12-10,1.0,-0.0,-0.2465682128683885,-0.0,-0.6008934573764448,-0.32112419491249755,0.0
2018-12-11,1.0,-0.0,-0.24657237070461646,-0.0,-0.6044776119402985,-0.31835734120097187,0.0
2018-12-12,1.0,-0.0,-0.24671295291820353,-0.0,-0.6049034497721849,-0.3180516380993708,0.0
2018-12-13,1.0,-0.0,-0.24368176084214188,-0.0,-0.613771803906216,-0.3174996737570142,0.0
2018-12-14,1.0,-0.0,-0.2310257639827368,-0.0,-0.6278172544574742,-0.3208509525262653,0.0
2018-12-17,1.0,-0.0,-0.22649609713790111,-0.0,-0.6161535125758889,-0.32560711188204683,0.0
2018-12-18,1.0,-0.0,-0.23144714453994153,-0.0,-0.622485929933249,-0.3274508093015139,0.0
2018-12-19,1.0,-0.0,-0.231949537279553,-0.0,-0.6229919678714859,-0.32770211279902217,0.0
2018-12-20,1.0,-0.0,-0.22459568001736677,-0.0,-0.6225550852056876,-0.3236947791164658,0.0
2018-12-21,1.0,-0.0,-0.22535820024636397,-0.0,-0.6280768482700495,-0.30767402156765283,0.0
2018-12-24,1.0,-0.0,-0.21050375133976418,-0.0,-0.6210718113612004,-0.31204715969989283,0.0
2018-12-26,1.0,-0.0,-0.21381564611026369,-0.0,-0.64101111353236,-0.32429723251253,0.0
2018-12-27,1.0,-0.0,-0.1872220823894622,-0.0,-0.5898355566742176,-0.32043376122157896,0.0
2018-12-28,1.0,-0.0,-0.18716185043828376,-0.0,-0.5897957471794657,-0.3200939479092396,0.0
2018-12-31,1.0,-0.0,-0.18772283041818716,-0.0,-0.5895306404932679,-0.3199949666540833,0.0
2019-01-02,1.0,-0.0,-0.18681134525954166,-0.0,-0.5878126440152499,-0.3201432820813607,0.0
2019-01-03,1.0,-0.0,-0.1896646046374616,-0.0,-0.6079829987796154,-0.30646383032445396,0.0
2019-01-04,1.0,-0.0,-0.18995569302792173,-0.0,-0.5931491389399766,-0.3068257816418659,0.0
2019-01-07,1.0,-0.0,-0.17067721570878086,-0.0,-0.5864761826678692,-0.29255144707715014,0.0
2019-01-08,1.0,-0.0,-0.16094986807387862,-0.0,-0.5935243705385449,-0.29087153054754455,0.0
2019-01-09,1.0,-0.0,-0.1621710122385494,-0.0,-0.5937129057345176,-0.29067578077033274,0.0
2019-01-10,1.0,-0.0,-0.1599917931883463,-0.0,-0.6006975789905621,-0.29103405826836276,0.0
2019-01-11,1.0,-0.0,-0.15253888991636358,-0.0,-0.6036002712533136,-0.2988101843289563,0.0
2019-01-14,1.0,-0.0,-0.15430291365507073,-0.0,-0.6006470238948382,-0.29259403345686846,0.0
2019-01-15,1.0,-0.0,-0.15489080188194687,-0.0,-0.5980317629897479,-0.30158404043309434,0.0
2019-01-16,1.0,-0.0,-0.15884870180636135,-0.0,-0.5988355347076493,-0.2996749372505452,0.0
2019-01-17,1.0,-0.0,-0.16048146483017944,-0.0,-0.5922058282584706,-0.2909020313074754,0.0
2019-01-18,1.0,-0.0,-0.16230528311217343,-0.0,-0.5908884859474163,-0.30732300337921375,0.0
2019-01-22,1.0,-0.0,-0.06094940814010053,-0.0,-0.7668436841251823,-0.19912437165558616,0.0
2019-01-23,1.0,-0.0,-0.017518366028901267,-0.0,-0.7719383224348108,-0.2287882457415032,0.0
2019-01-24,1.0,-0.0,-0.016053471184524052,-0.0,-0.7749485077339364,-0.2283025725939986,0.0
2019-01-25,1.0,-0.0,-0.0,-0.0,-0.8948411887340064,-0.1490414094755345,0.0
2019-01-28,1.0,-0.0,-0.0,-0.0,-0.8919254405600097,-0.14297342395506898,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.8926350979472858,-0.14583036060093363,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.8925965184067838,-0.14580700395450283,0.0
2019-01-31,1.0,-0.0,-0.0,-0.0,-0.8627566101145888,-0.1617807830910637,0.0
2019-02-01,1.0,-0.0,-0.0,-0.0,-0.8628022846032324,-0.16255519099120994,0.0
2019-02-04,1.0,-0.0,-0.0,-0.0,-0.8623335087648273,-0.16189627950285412,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-0.8548475000504632,-0.16368260632607334,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-0.8565139245107741,-0.16299452713209606,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-0.8569668820678514,-0.16241922455573507,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-0.8700661532583999,-0.14067118412321797,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-0.877604481521783,-0.13746826260428002,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-0.8670919083724475,-0.13876519436755327,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-0.8617962493259572,-0.1353677777555871,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.8716523902184597,-0.1344059058356236,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-0.8736859032342359,-0.13638465094775773,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-0.8614411233860251,-0.12191832444118288,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-0.8467865716871975,-0.12102011098429691,0.0
2019-02-21,1.0,-0.0,-0.0,-0.0,-0.8494716750949409,-0.11821884653981621,0.0
2019-02-22,1.0,-0.0,-0.0,-0.0,-0.8515976796775147,-0.11477730803264183,0.0
2019-02-25,1.0,-0.0,-0.0,-0.0,-0.858260405760455,-0.11720432231682502,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-0.8608400173851201,-0.11474179145758427,0.0
2019-02-27,1.0,-0.0,-0.0,-0.0,-0.8634663711735956,-0.11528187268733799,0.0
2019-02-28,1.0,-0.0,-0.0,-0.0,-0.862743933816253,-0.11641531092902663,0.0
2019-03-01,1.0,-0.0,-0.0,-0.0,-0.8670359014934229,-0.11100781327267333,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-0.8670467772801703,-0.10582595142738768,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.8713407523077228,-0.10529540827419898,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.869053496317068,-0.1057090384881218,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.8750542128297125,-0.09630169932578952,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.9102757688945403,-0.07651196058173727,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.9078510578730553,-0.0919089709234892,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.9122700749086358,-0.10685080864982738,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.9140493862114991,-0.10831799704734363,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.9141021237042575,-0.10656913657580473,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.9132930391043323,-0.11493996430309913,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.9186277521761392,-0.12950332821300561,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.9206649658464323,-0.13675829149864208,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.9257238514477029,-0.14094694856056378,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.9332288530539862,-0.1288819235369324,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.9471682427517406,-0.13118570092486748,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.9521954236239951,-0.10923520923520924,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.9444513329200248,-0.12211200661293656,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.9450492697337162,-0.12076765757018612,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.936523033661401,-0.13115126953932676,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.9362672916191385,-0.13769002633925795,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.9336225596529284,-0.13227972316909412,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.9530537736432829,-0.10958932365256491,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.9502031891412422,-0.11263073209975866,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.9501053240262691,-0.11507166164140267,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.9471652145187265,-0.11750010323326589,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.9498923751966223,-0.11981538206805199,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.9703732923639082,-0.10580077232902878,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.9755420713649635,-0.09542941164288525,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.9766532132877987,-0.09309738176549726,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.973819715863267,-0.09413321752796906,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.972360717462813,-0.09644785567991394,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.9717328370554178,-0.09609181141439206,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.9981513023970753,-0.07903701549582486,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.9940995595445857,-0.08352031912241335,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.9962674117941446,-0.0889773959462841,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.9967885220945509,-0.08858674118407607,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.9773144803385282,-0.08688203116936732,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.9872229573271584,-0.0802803506450546,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.0004554959730014,-0.06998074494295947,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.99664637933176,-0.07348983563118452,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.0013474295190712,-0.07162106135986733,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.9937096438242032,-0.08916892314101228,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.9804618486416828,-0.09806489160483049,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.9750072532847017,-0.09738052803912628,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.9750501271265272,-0.09206854496971703,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.9781919850885369,-0.09282385834109971,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.9465833127011636,-0.11661302302550136,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.9407373615891843,-0.1328121760046448,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.9412447891822388,-0.1327125287761578,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.9469109359728836,-0.13256669924514963,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.9311753356049098,-0.12143355638573011,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.9500226607885954,-0.11004902970623377,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.9485921589644226,-0.1126685080595292,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.932660486340932,-0.12290077904992909,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.9336250462221126,-0.12069107194215045,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.9287529720423056,-0.12093137656800852,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.9172615184944841,-0.11064243997404283,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.9307675158590218,-0.09594454915790114,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.9337056823700826,-0.08993038691921645,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.925534058847239,-0.08978234582829504,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.928430955132494,-0.0990207408308497,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.936079285292741,-0.0989641628848776,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.9219136428137036,-0.1052300831137239,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.9288703770775484,-0.0833031510322347,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.9202352656810215,-0.09404584457962374,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.9225171996748419,-0.06015425183892777,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.9337702313573626,-0.05212987786714327,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.9279220263617596,-0.05713037954581547,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.9179052646200861,-0.06651717500446491,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.9251304141637686,-0.0508417641479608,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.9287691820914412,-0.048766018035121025,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.9374120817070513,-0.04384522417926416,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.9441089706784929,-0.035756003880496545,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.9554660689135308,-0.028227966118505882,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.9539321167449325,-0.027482216806356378,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.9630670572401235,-0.016190325389913704,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.9623466561139693,-0.01626434507320934,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.9597177475144782,-0.016820508766034827,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.9023847315241377,-0.03327397313305718,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.9008481616723663,-0.03118298266968064,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.8741381641205895,-0.05712740686378648,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.9145986684108792,-0.03787804830427397,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.9135505802367836,-0.04012816004376197,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.9203365347075819,-0.03172093386429297,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.9167771883289126,-0.033605086596973005,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.9250346971089001,-0.029732001485622692,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.9276056117863144,-0.026378522021180975,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.9295351152937501,-0.022922076654235898,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.9263545502367175,-0.021937771543242345,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.928958447025805,-0.020055351991892106,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.9319826056434157,-0.01805737017608861,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.9401990127103821,-0.003284487114704396,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.9468888715832101,-0.0,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.948975813210158,-0.0,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.946358363501888,-0.0,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.9426528867821897,-0.0,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.9425396763728899,-0.0,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-0.9445038598401617,-0.0,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-0.9440880283059218,-0.0,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-0.943559045323797,-0.0,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.9429548457293851,-0.0,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.9441636208103273,-0.0,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.9452603731009395,-0.0,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.9489378288832586,-0.0,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.949621773375965,-0.0,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-0.950991103480568,-0.0,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.9488998460369122,-0.0,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.9475713784910216,-0.0,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-0.9242240566491563,-0.0,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.9337871287128712,-0.0,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-0.932591218305504,-0.0,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.9220419773967864,-0.0,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.9208236491807686,-0.0,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.9149017655394278,-0.0,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.9078144078144078,-0.0,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-0.8886454634735969,-0.0,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-0.8952675170100259,-0.0,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-0.8901805122389187,-0.0,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-0.8893591293833133,-0.0,0.0
2019-08-21,1.0,-0.0,-0.0,-0.03969860548807917,-0.8346453741190583,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.03713761330436737,-0.835661847329388,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.03571628714998226,-0.8322903629536922,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.03607359235173142,-0.8167046486206065,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.038643416580464024,-0.8085562287572041,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.045065844153445514,-0.8018949818074359,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.046986533225402895,-0.7927367723894326,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.04828851977608516,-0.7870790125722676,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.05668655346489216,-0.779017898118403,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.06032265177127738,-0.7771020138174335,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.04359296253843495,-0.7757946254753199,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.049974567650050865,-0.7666218572881849,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.049542116239006256,-0.7638589173995829,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.05209428830462375,-0.7611423390752493,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.05342116216362945,-0.7562207061293182,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.055169174630128076,-0.7512871000957422,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.05584617049677117,-0.7479707060139255,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.06033612233121753,-0.7428952683208309,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0628327047656856,-0.7416677192919139,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0713332852610326,-0.7313779925007211,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0770639237438742,-0.7180426158292496,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.09406464813252687,-0.7007197085270204,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.10585774806499473,-0.6816759916343421,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.11643847842773246,-0.6686242659002875,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.11668838471287553,-0.6683386587172668,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.14171407929197147,-0.6644811704145218,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.14701813019962987,-0.6498122293497206,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.16265418204735752,-0.6380120644638516,-0.0,0.0
2019-10-01,1.0,-0.0,-0.0,-0.16715019371114512,-0.6348139472024505,-0.0,0.0
2019-10-02,1.0,-0.0,-0.0,-0.1775388507408746,-0.6294723527285869,-0.0,0.0
2019-10-03,1.0,-0.0,-0.0,-0.1757717137742093,-0.6325792509810304,-0.0,0.0
2019-10-04,1.0,-0.0,-0.0,-0.18993927308982145,-0.622804314329738,-0.0,0.0
2019-10-07,1.0,-0.0,-0.0,-0.2207265150828879,-0.5910317963583658,-0.0,0.0
2019-10-08,1.0,-0.0,-0.0,-0.22054747368611752,-0.5910614322723238,-0.0,0.0
2019-10-09,1.0,-0.0,-0.0,-0.2181091540381207,-0.5902745126406017,-0.0,0.0
2019-10-10,1.0,-0.0,-0.0,-0.27261222497423754,-0.5352810370075751,-0.0,0.0
2019-10-11,1.0,-0.0,-0.0,-0.3171561442556503,-0.4923728353509582,-0.0,0.0
2019-10-14,1.0,-0.0,-0.0,-0.3167543038248217,-0.4840092199092415,-0.0,0.0
2019-10-15,1.0,-0.0,-0.0,-0.3459986730979576,-0.44711219494701354,-0.0,0.0
2019-10-16,1.0,-0.0,-0.0,-0.35278166864202853,-0.4430018316991703,-0.0,0.0
2019-10-17,1.0,-0.0,-0.0,-0.38682759114676596,-0.4038571735549029,-0.0,0.0
2019-10-18,1.0,-0.0,-0.0,-0.408258521406345,-0.3800743946493079,-0.0,0.0
