Date,AAT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-04,1.0,-0.0,-0.5277855847109022,-0.0,-0.5578834410690104,-0.4693017195125067,0.0
2018-12-06,1.0,-0.0,-0.48155977220163637,-0.0,-0.5574096640222824,-0.4479371316306483,0.0
2018-12-07,1.0,-0.0,-0.4932165420725415,-0.0,-0.5749452540965039,-0.4488912381383876,0.0
2018-12-10,1.0,-0.0,-0.4895903458249184,-0.0,-0.568304784700925,-0.43543521081108033,0.0
2018-12-11,1.0,-0.0,-0.4917565947242206,-0.0,-0.5639988009592326,-0.44227118305355717,0.0
2018-12-12,1.0,-0.0,-0.49201629226117594,-0.0,-0.5651815387690847,-0.44161523276443687,0.0
2018-12-13,1.0,-0.0,-0.4880746802813024,-0.0,-0.5741171759641615,-0.4404985359261206,0.0
2018-12-14,1.0,-0.0,-0.4708040201005025,-0.0,-0.5956281407035176,-0.44615577889447233,0.0
2018-12-17,1.0,-0.0,-0.4670603247679335,-0.0,-0.5833812895638902,-0.45159756799359474,0.0
2018-12-18,1.0,-0.0,-0.4650663202857643,-0.0,-0.5823945245172732,-0.4504783553568306,0.0
2018-12-19,1.0,-0.0,-0.4660796477886732,-0.0,-0.5834500700420252,-0.4519711827096258,0.0
2018-12-20,1.0,-0.0,-0.4606525911708253,-0.0,-0.5830695216491761,-0.4490116409502206,0.0
2018-12-21,1.0,-0.0,-0.4597228076265093,-0.0,-0.5839882974239456,-0.4356482284977562,0.0
2018-12-24,1.0,-0.0,-0.44136691533101907,-0.0,-0.5752517418814782,-0.4453800132949258,0.0
2018-12-26,1.0,-0.0,-0.4416291384173801,-0.0,-0.5829910427079725,-0.44976988172415494,0.0
2018-12-27,1.0,-0.0,-0.41838428052622717,-0.0,-0.5410183025084778,-0.4456817143269439,0.0
2018-12-28,1.0,-0.0,-0.4202835856765201,-0.0,-0.5395818312905551,-0.4434030281182408,0.0
2018-12-31,1.0,-0.0,-0.4207844645260527,-0.0,-0.5393674293405114,-0.44323207075562393,0.0
2019-01-02,1.0,-0.0,-0.4199279711884754,-0.0,-0.5373829531812725,-0.44364945978391357,0.0
2019-01-03,1.0,-0.0,-0.4232708499191817,-0.0,-0.5619888543099081,-0.4272273286531085,0.0
2019-01-04,1.0,-0.0,-0.425569176882662,-0.0,-0.544226663148046,-0.42926372861838163,0.0
2019-01-07,1.0,-0.0,-0.403969919140008,-0.0,-0.5389565996369551,-0.41448407553219074,0.0
2019-01-08,1.0,-0.0,-0.40283243396093027,-0.0,-0.5394349270683602,-0.414166882673139,0.0
2019-01-09,1.0,-0.0,-0.4064904413500118,-0.0,-0.540382345999528,-0.4132641019589332,0.0
2019-01-10,1.0,-0.0,-0.4037113109993626,-0.0,-0.544726963665982,-0.4124229761314541,0.0
2019-01-11,1.0,-0.0,-0.3828032979976443,-0.0,-0.5466431095406361,-0.4262661955241461,0.0
2019-01-14,1.0,-0.0,-0.38326944333388213,-0.0,-0.5446955621927989,-0.42381411537828373,0.0
2019-01-15,1.0,-0.0,-0.3832975940806371,-0.0,-0.5438178947616467,-0.4292951905177086,0.0
2019-01-16,1.0,-0.0,-0.3845792085028335,-0.0,-0.5311449196980742,-0.4357231876219813,0.0
2019-01-17,1.0,-0.0,-0.38873008434864104,-0.0,-0.5256326148078726,-0.4286316776007497,0.0
2019-01-18,1.0,-0.0,-0.3858763591763568,-0.0,-0.526853315093049,-0.4459277779088143,0.0
2019-01-22,1.0,-0.0,-0.356,-0.0,-0.5814035087719298,-0.4017777777777778,0.0
2019-01-23,1.0,-0.0,-0.32232314246921673,-0.0,-0.5865443138723723,-0.432066107963856,0.0
2019-01-24,1.0,-0.0,-0.3220957999719062,-0.0,-0.5870206489675517,-0.43203633469120195,0.0
2019-01-25,1.0,-0.0,-0.2808377854474966,-0.0,-0.6529478511654295,-0.43016878634579925,0.0
2019-01-28,1.0,-0.0,-0.2827285579641847,-0.0,-0.6448633364750235,-0.4286757775683318,0.0
2019-01-29,1.0,-0.0,-0.26756705704571215,-0.0,-0.6445032111824707,-0.44909331318473744,0.0
2019-01-30,1.0,-0.0,-0.2658682351829542,-0.0,-0.6441546783832943,-0.4522004110268585,0.0
2019-01-31,1.0,-0.0,-0.28387684119610634,-0.0,-0.5904199444431476,-0.4600247438082121,0.0
2019-02-01,1.0,-0.0,-0.2836236119228521,-0.0,-0.5969608416130918,-0.45722969023962595,0.0
2019-02-04,1.0,-0.0,-0.28194337284608734,-0.0,-0.6035164012999463,-0.45257300507353115,0.0
2019-02-05,1.0,-0.0,-0.2824780829924021,-0.0,-0.6033664523670368,-0.4519696084161309,0.0
2019-02-06,1.0,-0.0,-0.28736866682232076,-0.0,-0.5996264300723791,-0.4478402988559421,0.0
2019-02-07,1.0,-0.0,-0.2938060499047442,-0.0,-0.5949305329677989,-0.4345522977556805,0.0
2019-02-08,1.0,-0.0,-0.30234460833586574,-0.0,-0.6201874751630473,-0.41506346571916125,0.0
2019-02-11,1.0,-0.0,-0.29718969555035135,-0.0,-0.6234894613583138,-0.42124121779859486,0.0
2019-02-12,1.0,-0.0,-0.28948161892612784,-0.0,-0.6097645830917315,-0.42010901078510965,0.0
2019-02-13,1.0,-0.0,-0.3004443617244027,-0.0,-0.6116138938650164,-0.4144429192936742,0.0
2019-02-14,1.0,-0.0,-0.2830673014095025,-0.0,-0.6246382899281248,-0.425931111733408,0.0
2019-02-15,1.0,-0.0,-0.2936077753376011,-0.0,-0.620461660670062,-0.42224662398953317,0.0
2019-02-19,1.0,-0.0,-0.28668782673637044,-0.0,-0.6264469753547423,-0.42069641523525014,0.0
2019-02-20,1.0,-0.0,-0.2892666184127577,-0.0,-0.6285694272572323,-0.41703051670597024,0.0
2019-02-21,1.0,-0.0,-0.28664563617245004,-0.0,-0.6318962495618647,-0.41817969388947307,0.0
2019-02-22,1.0,-0.0,-0.28455284552845533,-0.0,-0.63566489113167,-0.4160125221941875,0.0
2019-02-25,1.0,-0.0,-0.27936009743757906,-0.0,-0.6441420340094627,-0.4187473649693165,0.0
2019-02-26,1.0,-0.0,-0.27749193133448713,-0.0,-0.6504279900837271,-0.41080031806913325,0.0
2019-02-27,1.0,-0.0,-0.271270756942336,-0.0,-0.6654132704299695,-0.3988369105729033,0.0
2019-02-28,1.0,-0.0,-0.266342353298875,-0.0,-0.6608040788642796,-0.4116285052739902,0.0
2019-03-01,1.0,-0.0,-0.2653762535942212,-0.0,-0.6656380765364566,-0.4066905112560489,0.0
2019-03-04,1.0,-0.0,-0.2632513373980891,-0.0,-0.6686523232181653,-0.40418623122386527,0.0
2019-03-05,1.0,-0.0,-0.25357686453576866,-0.0,-0.6836436014518206,-0.40442571127502636,0.0
2019-03-06,1.0,-0.0,-0.24859695070620147,-0.0,-0.6877981479749321,-0.40202039098306985,0.0
2019-03-07,1.0,-0.0,-0.22783067301409501,-0.0,-0.7200364043685242,-0.38574628955474655,0.0
2019-03-08,1.0,-0.0,-0.21400695881135978,-0.0,-0.7550780515328193,-0.3818647733684408,0.0
2019-03-11,1.0,-0.0,-0.21728342549269816,-0.0,-0.752398506545678,-0.39335507349118576,0.0
2019-03-12,1.0,-0.0,-0.19250482752044246,-0.0,-0.7668486423343743,-0.42460724247264403,0.0
2019-03-13,1.0,-0.0,-0.2070446735395189,-0.0,-0.7651536846124475,-0.4142086674303169,0.0
2019-03-14,1.0,-0.0,-0.19211303247574862,-0.0,-0.7626646047143728,-0.3883499695393411,0.0
2019-03-15,1.0,-0.0,-0.17585957377278774,-0.0,-0.754067365374291,-0.4042856142480334,0.0
2019-03-18,1.0,-0.0,-0.1942756183745583,-0.0,-0.755053003533569,-0.4063839811542992,0.0
2019-03-19,1.0,-0.0,-0.1932005850988534,-0.0,-0.7570424196668711,-0.40900297267965835,0.0
2019-03-20,1.0,-0.0,-0.20292565152555211,-0.0,-0.7570478377162876,-0.4070584893601913,0.0
2019-03-21,1.0,-0.0,-0.20225622590639264,-0.0,-0.7632381808291749,-0.39952226663197976,0.0
2019-03-22,1.0,-0.0,-0.20163844633373817,-0.0,-0.7756662141887547,-0.4041818484913434,0.0
2019-03-25,1.0,-0.0,-0.16441781468201547,-0.0,-0.7931685223627098,-0.40137290054727304,0.0
2019-03-26,1.0,-0.0,-0.17395941974021048,-0.0,-0.78927657153693,-0.40710628614771976,0.0
2019-03-27,1.0,-0.0,-0.1657539767204798,-0.0,-0.7951307398715122,-0.40973852025697555,0.0
2019-03-28,1.0,-0.0,-0.15600528351731296,-0.0,-0.7777856401547315,-0.42494574959901876,0.0
2019-03-29,1.0,-0.0,-0.16154699785139184,-0.0,-0.7771586428352183,-0.42240219110806787,0.0
2019-04-01,1.0,-0.0,-0.17227924135647732,-0.0,-0.7817480962966465,-0.4107979000141891,0.0
2019-04-02,1.0,-0.0,-0.1801610351585559,-0.0,-0.7913862718707941,-0.38967202663455414,0.0
2019-04-03,1.0,-0.0,-0.18117669270526043,-0.0,-0.7909753852689213,-0.3878413140443207,0.0
2019-04-04,1.0,-0.0,-0.18108755933637263,-0.0,-0.7974338487568736,-0.3714574423085961,0.0
2019-04-05,1.0,-0.0,-0.18291681332864018,-0.0,-0.7975595447612344,-0.3661152176463687,0.0
2019-04-08,1.0,-0.0,-0.17960187353629975,-0.0,-0.7937236533957845,-0.36859484777517565,0.0
2019-04-09,1.0,-0.0,-0.17129673227234202,-0.0,-0.828444297956493,-0.35452961672473865,0.0
2019-04-10,1.0,-0.0,-0.16973309147447527,-0.0,-0.8260265259487857,-0.3600084807651535,0.0
2019-04-11,1.0,-0.0,-0.17441833054383443,-0.0,-0.8217628061573279,-0.36116546050305276,0.0
2019-04-12,1.0,-0.0,-0.17978579112295964,-0.0,-0.805341190776858,-0.35339787661942845,0.0
2019-04-15,1.0,-0.0,-0.18109225057787948,-0.0,-0.7985243643325785,-0.35524994746550237,0.0
2019-04-16,1.0,-0.0,-0.17722788441355505,-0.0,-0.7977237213424447,-0.35730111714905427,0.0
2019-04-17,1.0,-0.0,-0.20826306913996626,-0.0,-0.8238242458309911,-0.3100524639310474,0.0
2019-04-18,1.0,-0.0,-0.21528455284552844,-0.0,-0.7922648083623693,-0.31535423925667827,0.0
2019-04-22,1.0,-0.0,-0.20860973558815285,-0.0,-0.8015743249556199,-0.3255862842193777,0.0
2019-04-23,1.0,-0.0,-0.19849081364829396,-0.0,-0.7894872515935509,-0.3554790026246719,0.0
2019-04-24,1.0,-0.0,-0.21608004541583875,-0.0,-0.7987983725991106,-0.35052985145236065,0.0
2019-04-25,1.0,-0.0,-0.22948248823836906,-0.0,-0.8092952525780545,-0.33728555814285033,0.0
2019-04-26,1.0,-0.0,-0.22281962221059143,-0.0,-0.8224294618642052,-0.33377741828043966,0.0
2019-04-29,1.0,-0.0,-0.224142034366224,-0.0,-0.82367080774906,-0.33209576848017514,0.0
2019-04-30,1.0,-0.0,-0.2194906977298173,-0.0,-0.8303437433002215,-0.3322851902141547,0.0
2019-05-01,1.0,-0.0,-0.23084942542352804,-0.0,-0.8049757137779884,-0.33358606800142165,0.0
2019-05-02,1.0,-0.0,-0.2312957392890131,-0.0,-0.7951116689955712,-0.34197001634180424,0.0
2019-05-03,1.0,-0.0,-0.23038112608664757,-0.0,-0.7958879124523297,-0.3424212994765142,0.0
2019-05-06,1.0,-0.0,-0.22242655726882632,-0.0,-0.8022586881690008,-0.33305040788418916,0.0
2019-05-07,1.0,-0.0,-0.22407097973688547,-0.0,-0.8008048763267516,-0.32854016144595327,0.0
2019-05-08,1.0,-0.0,-0.23921494710552976,-0.0,-0.7836627948071532,-0.3332233819475532,0.0
2019-05-09,1.0,-0.0,-0.23720645965068993,-0.0,-0.7794598152370654,-0.3340071930608119,0.0
2019-05-10,1.0,-0.0,-0.23872043591610492,-0.0,-0.7774854968645043,-0.33247997745261526,0.0
2019-05-13,1.0,-0.0,-0.23668068905548634,-0.0,-0.7799816690559565,-0.3334586731216657,0.0
2019-05-14,1.0,-0.0,-0.2007962005866741,-0.0,-0.7892629324393537,-0.33801275783396195,0.0
2019-05-15,1.0,-0.0,-0.2011221306513945,-0.0,-0.7924058294920148,-0.3345439307165805,0.0
2019-05-16,1.0,-0.0,-0.20360926766794737,-0.0,-0.7901269065083246,-0.33482361159622775,0.0
2019-05-17,1.0,-0.0,-0.1988664194248128,-0.0,-0.7902875935903716,-0.3432929815968092,0.0
2019-05-20,1.0,-0.0,-0.19595224771497857,-0.0,-0.7919930983025556,-0.3437091960455139,0.0
2019-05-21,1.0,-0.0,-0.1913010996194523,-0.0,-0.7989867625428991,-0.34436065650316344,0.0
2019-05-22,1.0,-0.0,-0.18965798996148012,-0.0,-0.8007937434341076,-0.3440877786856542,0.0
2019-05-23,1.0,-0.0,-0.1860682125694023,-0.0,-0.8040871553212336,-0.34271917137124996,0.0
2019-05-24,1.0,-0.0,-0.17288403807218822,-0.0,-0.8095692443741128,-0.34469758674454865,0.0
2019-05-28,1.0,-0.0,-0.17333829826847888,-0.0,-0.8092068516105009,-0.34476819959039284,0.0
2019-05-29,1.0,-0.0,-0.17465809088164952,-0.0,-0.8105974411962756,-0.33673113985185876,0.0
2019-05-30,1.0,-0.0,-0.17729618645057332,-0.0,-0.8223768711613462,-0.33562971439247097,0.0
2019-05-31,1.0,-0.0,-0.17128504672897196,-0.0,-0.8294859813084112,-0.33565420560747666,0.0
2019-06-03,1.0,-0.0,-0.1787592497789361,-0.0,-0.8435100293200539,-0.3047191324987202,0.0
2019-06-04,1.0,-0.0,-0.17519148837101015,-0.0,-0.8386841431331921,-0.31422717854398996,0.0
2019-06-05,1.0,-0.0,-0.18024771086560415,-0.0,-0.8742532924325945,-0.25195470166293793,0.0
2019-06-06,1.0,-0.0,-0.1615520118672353,-0.0,-0.9176478768774337,-0.23861950676803265,0.0
2019-06-07,1.0,-0.0,-0.17403788264715417,-0.0,-0.9046913351549113,-0.23685916732274348,0.0
2019-06-10,1.0,-0.0,-0.17770896401913433,-0.0,-0.8945762946872183,-0.23862454648395073,0.0
2019-06-11,1.0,-0.0,-0.18154906450195427,-0.0,-0.9027267050579338,-0.2284511667707394,0.0
2019-06-12,1.0,-0.0,-0.19712969854856718,-0.0,-0.9125883885374023,-0.21629605508001487,0.0
2019-06-13,1.0,-0.0,-0.20684035296035017,-0.0,-0.9088263369886614,-0.21256780982980608,0.0
2019-06-14,1.0,-0.0,-0.2141519591779411,-0.0,-0.9056926173868265,-0.22086980946584897,0.0
2019-06-17,1.0,-0.0,-0.19880781283132673,-0.0,-0.9379638574087601,-0.2193294536201494,0.0
2019-06-18,1.0,-0.0,-0.20275140750512355,-0.0,-0.9349367506065818,-0.21796895243928294,0.0
2019-06-19,1.0,-0.0,-0.19427966101694916,-0.0,-0.9506591337099811,-0.20911016949152544,0.0
2019-06-20,1.0,-0.0,-0.1979225684608121,-0.0,-0.9524079320113316,-0.21041076487252125,0.0
2019-06-21,1.0,-0.0,-0.20082170432811505,-0.0,-0.9491157233595429,-0.21128190597624613,0.0
2019-06-24,1.0,-0.0,-0.19426059001512858,-0.0,-0.9378309379727684,-0.23172749621785174,0.0
2019-06-25,1.0,-0.0,-0.1844006800793426,-0.0,-0.9420751865495419,-0.23491073958628506,0.0
2019-06-26,1.0,-0.0,-0.18124955576089274,-0.0,-0.9469519274054067,-0.24109744829056792,0.0
2019-06-27,1.0,-0.0,-0.19060977059312967,-0.0,-0.967431356234399,-0.21923214073457742,0.0
2019-06-28,1.0,-0.0,-0.19214409619086092,-0.0,-0.9649026922985529,-0.21918589454173895,0.0
2019-07-01,1.0,-0.0,-0.19404370804170834,-0.0,-0.9597438461172214,-0.2268485454458887,0.0
2019-07-02,1.0,-0.0,-0.2027065527065527,-0.0,-0.9487654320987653,-0.22272079772079773,0.0
2019-07-03,1.0,-0.0,-0.1976951407865035,-0.0,-0.9561601520731852,-0.222288226208863,0.0
2019-07-05,1.0,-0.0,-0.1686282851200605,-0.0,-0.9675742106258272,-0.22719323123463792,0.0
2019-07-08,1.0,-0.0,-0.16545338893208,-0.0,-0.970127453059109,-0.2203218130845525,0.0
2019-07-09,1.0,-0.0,-0.16051999434788752,-0.0,-0.9713626301163393,-0.22314069049974095,0.0
2019-07-10,1.0,-0.0,-0.148917626551716,-0.0,-0.9813205191623678,-0.22533154311827194,0.0
2019-07-11,1.0,-0.0,-0.14603324295650125,-0.0,-0.9891076270187433,-0.22249204290934807,0.0
2019-07-12,1.0,-0.0,-0.15556237605061857,-0.0,-0.9945934460288979,-0.21078477665501935,0.0
2019-07-15,1.0,-0.0,-0.13717292244092638,-0.0,-1.000822097994081,-0.21085639122469113,0.0
2019-07-16,1.0,-0.0,-0.1547797212608736,-0.00965765597231316,-1.0016836591525582,-0.17227106912356185,0.0
2019-07-17,1.0,-0.0,-0.14307305957308283,-0.014439845602939125,-0.993070734316142,-0.1746733013998047,0.0
2019-07-18,1.0,-0.0,-0.14282393416709285,-0.014575294062950394,-0.9933283741689526,-0.17388070110186435,0.0
2019-07-19,1.0,-0.0,-0.14464356274550821,-0.018943355879413336,-0.9882156056063036,-0.17253562048206775,0.0
2019-07-22,1.0,-0.0,-0.1605098493626883,-0.026859791425260716,-0.9828736964078795,-0.14727694090382387,0.0
2019-07-23,1.0,-0.0,-0.1641064850211997,-0.02722365098120989,-0.9805611547461829,-0.14503834480202035,0.0
2019-07-24,1.0,-0.0,-0.1624468159308084,-0.021599125805026622,-0.9884215665759922,-0.1524958731487294,0.0
2019-07-25,1.0,-0.0,-0.16082469434242946,-0.022128213472177027,-0.9902143089582075,-0.1512017107526382,0.0
2019-07-26,1.0,-0.0,-0.1602084011722566,-0.019514350839652046,-0.9941154579708797,-0.1520677303809834,0.0
2019-07-29,1.0,-0.0,-0.15681849904620107,-0.02186758479504955,-0.9892755780951937,-0.1584004094356302,0.0
2019-07-30,1.0,-0.0,-0.15523616828298334,-0.024465685248494153,-0.984115909672318,-0.16181771669108586,0.0
2019-07-31,1.0,-0.0,-0.15499150827071168,-0.024777237512504945,-0.9839471418933066,-0.16278528720657004,0.0
2019-08-01,1.0,-0.0,-0.16392871250319493,-0.035481097660152894,-0.9673304366010643,-0.15684178729930062,0.0
2019-08-02,1.0,-0.0,-0.15373710142232966,-0.05043227665706052,-0.9679975829692293,-0.1519010876638468,0.0
2019-08-05,1.0,-0.0,-0.1516649263255598,-0.047987005453068804,-0.9735236106276831,-0.1473024712843717,0.0
2019-08-06,1.0,-0.0,-0.15440583914715295,-0.053602265662775435,-0.9442103566576869,-0.1502843590983399,0.0
2019-08-07,1.0,-0.0,-0.16203544094325312,-0.04858764853248753,-0.9383345974396102,-0.14941736192511895,0.0
2019-08-08,1.0,-0.0,-0.16480838639968737,-0.05379434009977241,-0.9363433642152693,-0.14395733235246785,0.0
2019-08-09,1.0,-0.0,-0.1626316634922092,-0.05294077150790555,-0.9351722238795696,-0.14404387635679375,0.0
2019-08-12,1.0,-0.0,-0.1616233453394205,-0.05556447727637706,-0.9383789488173622,-0.13859001124136824,0.0
2019-08-13,1.0,-0.0,-0.1444866920152091,-0.05391909844702001,-0.9455998900545145,-0.14650235924687344,0.0
2019-08-14,1.0,-0.0,-0.1516194470403209,-0.052879903357418,-0.937660975998906,-0.13710026667882297,0.0
2019-08-15,1.0,-0.0,-0.16618685619180423,-0.06785569699968512,-0.9130718366245333,-0.10199721110161486,0.0
2019-08-16,1.0,-0.0,-0.16760379650038235,-0.06814808150780442,-0.9091583824389365,-0.10422383158652332,0.0
2019-08-19,1.0,-0.0,-0.1594518212811771,-0.06800645971649022,-0.9132872779472456,-0.10223398528620133,0.0
2019-08-20,1.0,-0.0,-0.15723494903080457,-0.07990006914858022,-0.8989315429055789,-0.09455510695723941,0.0
2019-08-21,1.0,-0.0,-0.15623955245503376,-0.0960616934495286,-0.8886932489357433,-0.08783738605210957,0.0
2019-08-22,1.0,-0.0,-0.15754782105239715,-0.0949517892533458,-0.8900394147905671,-0.08430756897588348,0.0
2019-08-23,1.0,-0.0,-0.15996177098150785,-0.09266091749644381,-0.888291251778094,-0.08170341394025606,0.0
2019-08-26,1.0,-0.0,-0.1554432725828516,-0.09183178147478045,-0.8833899651383434,-0.07574687789594457,0.0
2019-08-27,1.0,-0.0,-0.15309855430183358,-0.08989333568406206,-0.8812147390691114,-0.07962358956276447,0.0
2019-08-28,1.0,-0.0,-0.15369529769512144,-0.08873562205279627,-0.8829712220704244,-0.0780926358468115,0.0
2019-08-29,1.0,-0.0,-0.1520609476836357,-0.09093711467324292,-0.8840496741236569,-0.07479742821912982,0.0
2019-08-30,1.0,-0.0,-0.15780727264775982,-0.0945269280388341,-0.8662891128944088,-0.06798154505499311,0.0
2019-09-03,1.0,-0.0,-0.1640397857689365,-0.10471089736583232,-0.8539293911902939,-0.06335118592195868,0.0
2019-09-04,1.0,-0.0,-0.14773273864182956,-0.11388779570597751,-0.8527045345227163,-0.07204075385893567,0.0
2019-09-05,1.0,-0.0,-0.13690270083102493,-0.09368507617728533,-0.8564967105263158,-0.07702129501385041,0.0
2019-09-06,1.0,-0.0,-0.13158292161981405,-0.10267308148691506,-0.8632391965653384,-0.05995555651442256,0.0
2019-09-09,1.0,-0.0,-0.12893061400669042,-0.10247113413186576,-0.8634941189165858,-0.06329988129923383,0.0
2019-09-10,1.0,-0.0,-0.1314760718274766,-0.11085574362058598,-0.8459060056705903,-0.05971303376578744,0.0
2019-09-11,1.0,-0.0,-0.11697967252567794,-0.12918475224547682,-0.853216726116292,-0.04937900210580601,0.0
2019-09-12,1.0,-0.0,-0.08711145457667868,-0.13946848703417483,-0.8609179117293492,-0.05916194401511249,0.0
2019-09-13,1.0,-0.0,-0.08680436276193748,-0.14084507042253522,-0.8614307798007558,-0.05794829955341807,0.0
2019-09-16,1.0,-0.0,-0.0826432096116713,-0.142780519201888,-0.8624114996781806,-0.057605664020596435,0.0
