Date,IWF,IWM,MTUM,SPY,SVC,VLUE,VXX
2018-11-07,-0.06323924414495075,-0.4642099806795156,-0.0,-0.4285613307572687,1.0,-0.40016964327788507,0.0
2018-11-08,-0.06815113111453275,-0.4665640175293142,-0.0,-0.4333767618145209,1.0,-0.4007580243989103,0.0
2018-11-09,-0.0679804822587522,-0.46645980387512437,-0.0,-0.43363020512577577,1.0,-0.4006111137429533,0.0
2018-11-12,-0.067466408482301,-0.45887548114388266,-0.0,-0.4361347911304224,1.0,-0.3989656882423784,0.0
2018-11-13,-0.050841498288875346,-0.4566124419858422,-0.0,-0.4390558342318691,1.0,-0.39749660119075525,0.0
2018-11-14,-0.05156814026534152,-0.4560967605831888,-0.0,-0.439149594486897,1.0,-0.39719188036191455,0.0
2018-11-15,-0.05093990682866307,-0.4564693213474729,-0.0,-0.4407612894163916,1.0,-0.3927944378116441,0.0
2018-11-16,-0.04977682222897338,-0.45261854128204526,-0.0,-0.4399055876235657,1.0,-0.3946390596153396,0.0
2018-11-19,-0.04890364205900229,-0.4531301136097995,-0.0,-0.44064706157370614,1.0,-0.39499275328439853,0.0
2018-11-20,-0.03319289588231186,-0.4497800330532344,-0.0,-0.44249435534554593,1.0,-0.4022252740857988,0.0
2018-11-21,-0.03893461574031259,-0.44710071210579855,-0.0,-0.44367890502173307,1.0,-0.3823175806899103,0.0
2018-11-23,-0.04051054384017758,-0.43495652978172406,-0.0,-0.4514428412874584,1.0,-0.3853126156122827,0.0
2018-11-26,-0.04043650151434582,-0.43520680646429144,-0.0,-0.4512519362818764,1.0,-0.38510623540563654,0.0
2018-11-27,-0.03577104687320051,-0.43646205228607626,-0.0,-0.44876194863526436,1.0,-0.3823563284579063,0.0
2018-11-28,-0.03485155817813018,-0.4419601696477964,-0.0,-0.4468006638392034,1.0,-0.3813848423381892,0.0
2018-11-29,-0.030028237562845797,-0.4387612204136918,-0.0,-0.4452122408687068,1.0,-0.3817351178860856,0.0
2018-11-30,-0.029816829637790938,-0.4388054905201304,-0.0,-0.44546205756782814,1.0,-0.3813065234357067,0.0
2018-12-03,-0.02998094625926861,-0.4388099446752829,-0.0,-0.44549023208833594,1.0,-0.3813502903973738,0.0
2018-12-04,-0.02620727572619811,-0.44032346742417294,-0.0,-0.44382846146797394,1.0,-0.3804865756437276,0.0
2018-12-06,-0.021188455008488965,-0.42567062818336165,-0.0,-0.4440067911714771,1.0,-0.3728805885681947,0.0
2018-12-07,-0.03217731658474422,-0.4280675405060987,-0.0,-0.4479792463134899,1.0,-0.3673994174403787,0.0
2018-12-10,-0.022643472753183885,-0.4289818354559233,-0.0,-0.44861673490623655,1.0,-0.3618431470129165,0.0
2018-12-11,-0.013490533953066547,-0.43380569096474325,-0.0,-0.44765899557873257,1.0,-0.3723614102709443,0.0
2018-12-12,-0.012746365471411399,-0.43421559955546485,-0.0,-0.44752897416706355,1.0,-0.3735456215554195,0.0
2018-12-13,-0.012286627524765942,-0.4310294017636524,-0.0,-0.45154489606238524,1.0,-0.3720445220229864,0.0
2018-12-14,-0.019630143529786412,-0.4117780861178718,-0.0,-0.4683938766690171,1.0,-0.3748379318972772,0.0
2018-12-17,-0.008118097916052518,-0.4122088936257058,-0.0,-0.4606000136057507,1.0,-0.38669811106827817,0.0
2018-12-18,-0.008525576730190571,-0.41784444241816354,-0.0,-0.4653050059268715,1.0,-0.38789094556396464,0.0
2018-12-19,-0.010030318918549252,-0.4174436364465316,-0.0,-0.4645405430049923,1.0,-0.3876034376638475,0.0
2018-12-20,-0.010427338751906745,-0.41538601643785716,-0.0,-0.4643808483027116,1.0,-0.3865400815062723,0.0
2018-12-21,-0.008445324005891016,-0.42040224594992637,-0.0,-0.4704528718703977,1.0,-0.4018547496318115,0.0
2018-12-24,-0.0,-0.40998694965313554,-0.0,-0.4682327082904046,1.0,-0.4113377750303363,0.0
2018-12-26,-0.0,-0.40948384581871544,-0.0,-0.4709133016899406,1.0,-0.4126023251014652,0.0
2018-12-27,-0.0,-0.39731840548959413,-0.0,-0.4482416143740689,1.0,-0.4116518441605345,0.0
2018-12-28,-0.0,-0.39979695431472084,-0.0,-0.44688099266779474,1.0,-0.40938522278623807,0.0
2018-12-31,-0.0,-0.40484960791846514,-0.0,-0.44636279406115115,1.0,-0.40860093557207744,0.0
2019-01-02,-0.0,-0.4042361017025697,-0.0,-0.4447906787698144,1.0,-0.40902316759246715,0.0
2019-01-03,-0.0,-0.4065176993155963,-0.0,-0.4671395549109369,1.0,-0.39258033812264875,0.0
2019-01-04,-0.0,-0.40989080407905426,-0.0,-0.4504331739012724,1.0,-0.3958126522876997,0.0
2019-01-07,-0.0,-0.40250459249966397,-0.0,-0.4475110892065057,1.0,-0.3902280568125812,0.0
2019-01-08,-0.0,-0.400680637650009,-0.0,-0.44850438832169087,1.0,-0.3897546122156547,0.0
2019-01-09,-0.0,-0.413118889940082,-0.0,-0.4524034779474704,1.0,-0.3870568094787584,0.0
2019-01-10,-0.0,-0.41496966826782133,-0.0,-0.45181877635703493,1.0,-0.3883363777822881,0.0
2019-01-11,-0.0,-0.4085211331342202,-0.0,-0.45599149244275494,1.0,-0.39811295139831654,0.0
2019-01-14,-0.0,-0.409981005788712,-0.0,-0.4569464544138929,1.0,-0.3942881693198263,0.0
2019-01-15,-0.0,-0.4084049536441767,-0.0,-0.4571744377523629,1.0,-0.3901784304437076,0.0
2019-01-16,-0.0,-0.41059543083288363,-0.0,-0.44081669364993703,1.0,-0.3971937398812736,0.0
2019-01-17,-0.0,-0.42413311088064215,-0.0,-0.4373449970690355,1.0,-0.393109978806872,0.0
2019-01-18,-0.0,-0.42214274396179,-0.0,-0.44027435090658035,1.0,-0.4012042465536365,0.0
2019-01-22,-0.0,-0.4223418573351279,-0.0,-0.4585015702108569,1.0,-0.3623149394347241,0.0
2019-01-23,-0.0,-0.4206166177820567,-0.0,-0.45955264984439015,1.0,-0.35882050019031414,0.0
2019-01-24,-0.0,-0.42354654419177773,-0.0,-0.45571860647473955,1.0,-0.3611291587319368,0.0
2019-01-25,-0.0,-0.412120802952561,-0.0,-0.4843370240345666,1.0,-0.3539697542533082,0.0
2019-01-28,-0.0,-0.41650956100188524,-0.0,-0.47410000897746657,1.0,-0.35375706975491517,0.0
2019-01-29,-0.0,-0.40263039568345327,-0.0,-0.47299910071942447,1.0,-0.3725719424460432,0.0
2019-01-30,-0.0,-0.4003286733752054,-0.0,-0.4721865784201166,1.0,-0.3786722496116702,0.0
2019-01-31,-0.0,-0.4063633700624169,-0.0,-0.4578967529687465,1.0,-0.3890578877396967,0.0
2019-02-01,-0.0,-0.4059236200401525,-0.0,-0.46382892332679165,1.0,-0.3860052784733031,0.0
2019-02-04,-0.0,-0.40407776625016917,-0.0,-0.463823356939871,1.0,-0.38752311786729216,0.0
2019-02-05,-0.0,-0.4134383249475418,-0.0,-0.47185307190722237,1.0,-0.3709753841294195,0.0
2019-02-06,-0.0,-0.4169597763347763,-0.0,-0.4691332972582972,1.0,-0.3685741341991342,0.0
2019-02-07,-0.0,-0.4157404693734923,-0.0,-0.4707261537074194,1.0,-0.3679689789661158,0.0
2019-02-08,-0.0,-0.4179269558936391,-0.0,-0.48106180307886776,1.0,-0.3582456773960543,0.0
2019-02-11,-0.0,-0.39746812509907825,-0.0,-0.47478316008786825,1.0,-0.3923953167108273,0.0
2019-02-12,-0.0,-0.4003709232369838,-0.0,-0.46849414212692814,1.0,-0.3928846066856652,0.0
2019-02-13,-0.0,-0.4050678733031674,-0.0,-0.46977375565610857,1.0,-0.3876244343891403,0.0
2019-02-14,-0.0,-0.4143476689555475,-0.0,-0.4567446693169498,1.0,-0.38769425370437294,0.0
2019-02-15,-0.0,-0.45224460463967303,-0.0,-0.42933818410474067,1.0,-0.3641222574052864,0.0
2019-02-19,-0.0,-0.44601877217406927,-0.0,-0.4360713162976602,1.0,-0.36338527866349307,0.0
2019-02-20,-0.0,-0.4571370850075198,-0.0,-0.4299984286964915,1.0,-0.3575613369548138,0.0
2019-02-21,-0.0,-0.4501357994208884,-0.0,-0.430832080087989,1.0,-0.36367309375771584,0.0
2019-02-22,-0.0,-0.45154269045214857,-0.0,-0.43206552227084033,1.0,-0.3602827330865029,0.0
2019-02-25,-0.0,-0.45005274143232266,-0.0,-0.43272661983526717,1.0,-0.361559350943735,0.0
2019-02-26,-0.0,-0.4539982030548068,-0.0,-0.4339173405211141,1.0,-0.35828840970350406,0.0
2019-02-27,-0.0,-0.45660920186105053,-0.0,-0.4362680092602998,1.0,-0.3547683801218224,0.0
2019-02-28,-0.0,-0.4481723826714802,-0.0,-0.4311823104693141,1.0,-0.37698555956678703,0.0
2019-03-01,-0.0,-0.4491536899119838,-0.0,-0.4378695554051004,1.0,-0.36980365605958027,0.0
2019-03-04,-0.0,-0.44016506189821186,-0.0,-0.4400974135792726,1.0,-0.37470403860464074,0.0
2019-03-05,-0.0,-0.43139203903673246,-0.0,-0.45407310351059504,1.0,-0.37360502417205077,0.0
2019-03-06,-0.0,-0.42844889851932105,-0.0,-0.4552410617551463,1.0,-0.3734425785482124,0.0
2019-03-07,-0.0,-0.42173315612821843,-0.0,-0.46536616133174147,1.0,-0.3655080755975041,0.0
2019-03-08,-0.0,-0.4202704542360575,-0.0,-0.48137223760039927,1.0,-0.367268684485184,0.0
2019-03-11,-0.0,-0.4191515978619356,-0.0,-0.4844990333219607,1.0,-0.3708859319913568,0.0
2019-03-12,-0.0,-0.40575526382111027,-0.0,-0.49359635255573114,1.0,-0.3917565926638715,0.0
2019-03-13,-0.0,-0.41713470214529047,-0.0,-0.4952352453733542,1.0,-0.3894668999171347,0.0
2019-03-14,-0.0,-0.408531192598136,-0.0,-0.49184751797174414,1.0,-0.36734925278363606,0.0
2019-03-15,-0.0,-0.40150946827615996,-0.0,-0.4959649003159881,1.0,-0.3758212280342813,0.0
2019-03-18,-0.0,-0.40902457932418257,-0.0,-0.4994299785671941,1.0,-0.3716539741894295,0.0
2019-03-19,-0.0,-0.4082089211523536,-0.0,-0.5005478701547733,1.0,-0.37401269232525225,0.0
2019-03-20,-0.0,-0.40874476891765193,-0.0,-0.4996226760273503,1.0,-0.3784673786274555,0.0
2019-03-21,-0.0,-0.409557562592889,-0.0,-0.5128386875500172,1.0,-0.36410197782096715,0.0
2019-03-22,-0.0,-0.4068582445831803,-0.0,-0.5283235402130003,1.0,-0.36008079324274694,0.0
2019-03-25,-0.0,-0.3582841383082989,-0.0,-0.5567205342693684,1.0,-0.3642787135595924,0.0
2019-03-26,-0.0,-0.3619979873753545,-0.0,-0.5452840545238312,1.0,-0.3797914189003751,0.0
2019-03-27,-0.0,-0.35459452042263184,-0.0,-0.5504047934867127,1.0,-0.38196953757489827,0.0
2019-03-28,-0.0,-0.35709877248725624,-0.0,-0.5482661668228679,1.0,-0.380506091846298,0.0
2019-03-29,-0.0,-0.36084878695721767,-0.0,-0.5468410582397731,1.0,-0.3788900830036814,0.0
2019-04-01,-0.0,-0.3709950567557671,-0.0,-0.5519269498352252,1.0,-0.36561699011351156,0.0
2019-04-02,-0.0,-0.3777147821315898,-0.0,-0.5616798500297198,1.0,-0.3467376891774496,0.0
2019-04-03,-0.0,-0.3779347552751297,-0.0,-0.5629243536108635,1.0,-0.34524381043824154,0.0
2019-04-04,-0.0,-0.37723362011912637,-0.0,-0.57180675049636,1.0,-0.3330746936260526,0.0
2019-04-05,-0.0,-0.373766447368421,-0.0,-0.5759548611111112,1.0,-0.3346354166666667,0.0
2019-04-08,-0.0,-0.37244245524296676,-0.0,-0.5773428936792109,1.0,-0.333713920350749,0.0
2019-04-09,-0.0,-0.3654875760765112,-0.0,-0.5961195259232142,1.0,-0.3264082734635977,0.0
2019-04-10,-0.0,-0.3718110633998485,-0.0,-0.5895887391214494,1.0,-0.3348641759856713,0.0
2019-04-11,-0.0,-0.3820742755711289,-0.0,-0.5917840429701007,1.0,-0.331404596694253,0.0
2019-04-12,-0.0,-0.38464902186421174,-0.0,-0.5868814729574223,1.0,-0.3299654775604143,0.0
2019-04-15,-0.0,-0.3855951722867146,-0.0,-0.5851299060254284,1.0,-0.3325732448866777,0.0
2019-04-16,-0.0,-0.384223859972363,-0.0,-0.5842008291110088,1.0,-0.334661446338093,0.0
2019-04-17,-0.0,-0.37275597446592773,-0.0,-0.6016408176433988,1.0,-0.33012236996750627,0.0
2019-04-18,-0.0,-0.3779846962293722,-0.0,-0.5939430257213976,1.0,-0.3328570111551581,0.0
2019-04-22,-0.0,-0.37530305479230647,-0.0,-0.5969428987046572,1.0,-0.33674294026645735,0.0
2019-04-23,-0.0,-0.36865045324925233,-0.0,-0.5868824334036584,1.0,-0.36290079521480073,0.0
2019-04-24,-0.0,-0.3742364062899217,-0.0,-0.5885536431839825,1.0,-0.3599516874549973,0.0
2019-04-25,-0.0,-0.39208682198762285,-0.0,-0.5472560975609756,1.0,-0.3358663997087732,0.0
2019-04-26,-0.0,-0.39549496415933216,-0.0,-0.5442791035296252,1.0,-0.3286226295254514,0.0
2019-04-29,-0.0,-0.40357735403077344,-0.0,-0.5486261051387531,1.0,-0.3205754676242642,0.0
2019-04-30,-0.0,-0.3974706002775061,-0.0,-0.5546937197188545,1.0,-0.3224757182175921,0.0
2019-05-01,-0.0,-0.39630194000318403,-0.0,-0.549068662011872,1.0,-0.32895903932315945,0.0
2019-05-02,-0.0,-0.39797681291202547,-0.0,-0.5377813139349852,1.0,-0.3374857922255058,0.0
2019-05-03,-0.0,-0.4008000545491738,-0.0,-0.5355592426756369,1.0,-0.3365229447462327,0.0
2019-05-06,-0.0,-0.387259353432619,-0.0,-0.5359607700690157,1.0,-0.3470305121685434,0.0
2019-05-07,-0.0,-0.3905594008850562,-0.0,-0.5341427436741177,1.0,-0.34467264268693976,0.0
2019-05-08,-0.0,-0.3950815956482321,-0.0,-0.526359927470535,1.0,-0.3451042611060744,0.0
2019-05-09,-0.0,-0.3947654656696125,-0.0,-0.5253342397462044,1.0,-0.3459324722411058,0.0
2019-05-10,-0.0,-0.39261874052451745,-0.0,-0.5301744620188718,1.0,-0.3400085986468445,0.0
2019-05-13,-0.0,-0.3914971604407539,-0.0,-0.5297870896214676,1.0,-0.34131275878453293,0.0
2019-05-14,-0.0,-0.3580732090725354,-0.0,-0.5446440601841456,1.0,-0.34293734560970135,0.0
2019-05-15,-0.0,-0.3588274932614555,-0.0,-0.5511680143755615,1.0,-0.3361635220125786,0.0
2019-05-16,-0.0,-0.35845021274679756,-0.0,-0.5568337873432541,1.0,-0.3360048627839438,0.0
2019-05-17,-0.0,-0.3537525354969574,-0.0,-0.5540680640072121,1.0,-0.34593193599278793,0.0
2019-05-20,-0.0,-0.35100009009820704,-0.0,-0.5553202991260474,1.0,-0.34611226236597886,0.0
2019-05-21,-0.0,-0.362206846976368,-0.0,-0.5417602659717854,1.0,-0.34241620990205773,0.0
2019-05-22,-0.0,-0.35963690288949807,-0.0,-0.5439715993349211,1.0,-0.3432570889318294,0.0
2019-05-23,-0.0,-0.36989584499944006,-0.0,-0.5429947362526598,1.0,-0.3270019039086124,0.0
2019-05-24,-0.0,-0.35643542270800804,-0.0,-0.5465982600936873,1.0,-0.32761543609190275,0.0
2019-05-28,-0.0,-0.35200998862901606,-0.0,-0.5466098860672003,1.0,-0.3310071124389646,0.0
2019-05-29,-0.0,-0.3515461157467315,-0.0,-0.547253580830842,1.0,-0.3322698674757931,0.0
2019-05-30,-0.0,-0.3511635675314553,-0.0,-0.5448836432468545,1.0,-0.33087629439928734,0.0
2019-05-31,-0.0,-0.3499866417312316,-0.0,-0.5362899634873988,1.0,-0.3401015228426396,0.0
2019-06-03,-0.0,-0.35137357752489334,-0.0,-0.5380956614509247,1.0,-0.33312588904694174,0.0
2019-06-04,-0.0,-0.3505013877697198,-0.0,-0.5976810815650461,1.0,-0.2901334049601576,0.0
2019-06-05,-0.0,-0.3499522529925159,-0.0,-0.6245086499811233,1.0,-0.24633014279686424,0.0
2019-06-06,-0.0,-0.3536176542415026,-0.0,-0.6191861110494417,1.0,-0.24729702728503875,0.0
2019-06-07,-0.0,-0.36194071277894974,-0.0,-0.6119906739202843,1.0,-0.24658598867547463,0.0
2019-06-10,-0.0,-0.3689159292035398,-0.0,-0.5982743362831858,1.0,-0.24519911504424777,0.0
2019-06-11,-0.0,-0.3723842879943252,-0.0,-0.6033871253768398,1.0,-0.2409336761837205,0.0
2019-06-12,-0.0,-0.3735030604098288,-0.0,-0.6007052248735918,1.0,-0.24347999645169877,0.0
2019-06-13,-0.0,-0.38271742027183087,-0.0,-0.5958736785999822,1.0,-0.24224926712267922,0.0
2019-06-14,-0.0,-0.3835318165659438,-0.0,-0.5965383931745468,1.0,-0.24175702097404908,0.0
2019-06-17,-0.0,-0.3832481670739835,-0.0,-0.5960008886914019,1.0,-0.2424794490113308,0.0
2019-06-18,-0.0,-0.4045163584637269,-0.0,-0.5880378733997156,1.0,-0.23004089615931722,0.0
2019-06-19,-0.0,-0.38619771441251527,-0.0,-0.5905691778542106,1.0,-0.2422500832131366,0.0
2019-06-20,-0.0,-0.3923744423977452,-0.0,-0.5849219911671365,1.0,-0.24201602343593953,0.0
2019-06-21,-0.0,-0.3961419068736142,-0.0,-0.57470066518847,1.0,-0.24643015521064301,0.0
2019-06-24,-0.0,-0.3949977767896843,-0.0,-0.5688750555802579,1.0,-0.25933748332592266,0.0
2019-06-25,-0.0,-0.4103853341639228,-0.0,-0.5582005873453769,1.0,-0.25620717273293586,0.0
2019-06-26,-0.0,-0.40947422290456803,-0.0,-0.5499187860178448,1.0,-0.2656253476625948,0.0
2019-06-27,-0.0,-0.40983423937260494,-0.0,-0.5608011763657428,1.0,-0.2573300062383032,0.0
2019-06-28,-0.0,-0.42948144836835045,-0.0,-0.5469825659365221,1.0,-0.25864997764863656,0.0
2019-07-01,-0.0,-0.42908538356684767,-0.0,-0.5483676342428102,1.0,-0.25711157292574466,0.0
2019-07-02,-0.0,-0.4358859798052006,-0.0,-0.5397417567688321,1.0,-0.2583102493074792,0.0
2019-07-03,-0.0,-0.429648353614889,-0.0,-0.5504652827487473,1.0,-0.2568450250536865,0.0
2019-07-05,-0.0,-0.4142857142857143,-0.0,-0.560093896713615,1.0,-0.26125642745361055,0.0
2019-07-08,-0.0,-0.4147426298026419,-0.0,-0.5598220871236674,1.0,-0.2605216691625131,0.0
2019-07-09,-0.0,-0.41126401858719447,-0.0,-0.5605200839998212,1.0,-0.2622536973325588,0.0
2019-07-10,-0.0,-0.3930940522189712,-0.0,-0.5739843209076899,1.0,-0.2664328948250061,0.0
2019-07-11,-0.0,-0.39069975408003577,-0.0,-0.5804381846635369,1.0,-0.26452045606975183,0.0
2019-07-12,-0.0,-0.40908173109281404,-0.0,-0.5794314944024409,1.0,-0.25497498485630316,0.0
2019-07-15,-0.0,-0.408880915003364,-0.0,-0.5861852433281004,1.0,-0.2475891455483292,0.0
2019-07-16,-0.0,-0.41550557770709196,-0.0,-0.5960306437883607,1.0,-0.228529187760405,0.0
2019-07-17,-0.0,-0.41570014777663333,-0.0,-0.5940620661860194,1.0,-0.2292776857283597,0.0
2019-07-18,-0.0,-0.4148211053254967,-0.0,-0.5948331731736206,1.0,-0.22513241111135943,0.0
2019-07-19,-0.0,-0.41662941439427803,-0.0,-0.5945909700491729,1.0,-0.2238936075100581,0.0
2019-07-22,-0.0,-0.4023330130282241,-0.0,-0.5944043442311561,1.0,-0.23792710451630203,0.0
2019-07-23,-0.0,-0.4013683010262258,-0.0,-0.596798354461511,1.0,-0.2376193350772464,0.0
2019-07-24,-0.0,-0.39901732029076553,-0.0,-0.5991205240958449,1.0,-0.24542313560082563,0.0
2019-07-25,-0.0,-0.3872671919770773,-0.0,-0.612195558739255,1.0,-0.2390759312320917,0.0
2019-07-26,-0.0,-0.387541936926862,-0.0,-0.6122791321851935,1.0,-0.23681503019458736,0.0
2019-07-29,-0.0,-0.37199149221985894,-0.0,-0.6129855591626553,1.0,-0.25391245942012763,0.0
2019-07-30,-0.0,-0.36934656481709643,-0.0,-0.6120830626554065,1.0,-0.2586635604041128,0.0
2019-07-31,-0.0,-0.3855332676636518,-0.0,-0.6045043431539356,1.0,-0.2487015312975732,0.0
2019-08-01,-0.0,-0.3990529583882424,-0.0,-0.5947823367805053,1.0,-0.23973107591968015,0.0
2019-08-02,-0.0,-0.39766839378238344,-0.0,-0.5960782562086833,1.0,-0.23959263891370378,0.0
2019-08-05,-0.0,-0.3961741925403451,-0.0,-0.5957233097475503,1.0,-0.24017321041941028,0.0
2019-08-06,-0.0,-0.3957543593631539,-0.00265352539802881,-0.5863845158988538,1.0,-0.24506087499442536,0.0
2019-08-07,-0.0,-0.39755657921089527,-0.0,-0.5805015911164519,1.0,-0.24727952466786834,0.0
2019-08-08,-0.0,-0.3979298831385643,-0.0,-0.5819031719532555,1.0,-0.24612131329994436,0.0
2019-08-09,-0.0,-0.39835262689225287,-0.0,-0.5837043633125556,1.0,-0.24412288512911842,0.0
2019-08-12,-0.0,-0.39483813549894314,-0.009478251195906107,-0.5923017020803204,1.0,-0.228345755923907,0.0
2019-08-13,-0.0,-0.3877218802961377,-0.0074480421015074485,-0.6018865400053518,1.0,-0.23291856212648293,0.0
2019-08-14,-0.0,-0.390364340050714,-0.006294764001957383,-0.6002268784198586,1.0,-0.22741225143467236,0.0
2019-08-15,-0.0,-0.4031725776643492,-0.014476810701399279,-0.5827906362756315,1.0,-0.19968318225820644,0.0
2019-08-16,-0.0,-0.4118997175141243,-0.00904837570621469,-0.5744394420903955,1.0,-0.21155543785310735,0.0
2019-08-19,-0.0,-0.4136965152183502,-0.009417732686369652,-0.5735112483458314,1.0,-0.208932509925011,0.0
2019-08-20,-0.0,-0.4114797771857593,-0.01488363900570246,-0.567735969528171,1.0,-0.2076223606860565,0.0
2019-08-21,-0.0,-0.40501135937534466,-0.04298916999360346,-0.5517127291174979,1.0,-0.20599069192932926,0.0
2019-08-22,-0.0,-0.4064760896417858,-0.04188724192694548,-0.5587171342862185,1.0,-0.19867213693312158,0.0
2019-08-23,-0.0,-0.40544535886856564,-0.040531297575182576,-0.558965646581206,1.0,-0.20144297597246433,0.0
2019-08-26,-0.0,-0.4014300754518336,-0.04147657483769082,-0.5554263905948412,1.0,-0.19501228285664152,0.0
2019-08-27,-0.0,-0.3985888333771584,-0.039354895258129546,-0.5532912612849505,1.0,-0.20001753002015954,0.0
2019-08-28,-0.0,-0.4041152985565744,-0.033957794059579695,-0.5524941868117405,1.0,-0.2030886675733778,0.0
2019-08-29,-0.0,-0.40697674418604646,-0.03543117417772522,-0.5506722725879211,1.0,-0.1967327990189638,0.0
2019-08-30,-0.0,-0.4035670571778283,-0.03733170134638923,-0.552281867459346,1.0,-0.19253803112432244,0.0
2019-09-03,-0.0,-0.3918998882289772,-0.031230138727563615,-0.5508119836069166,1.0,-0.21764667207258542,0.0
2019-09-04,-0.0,-0.38187872415001756,-0.030297055730809676,-0.5550516999649492,1.0,-0.2234709078163337,0.0
2019-09-05,-0.0,-0.37244180939833116,-0.024989020641194553,-0.5612867808519982,1.0,-0.23717610891523933,0.0
2019-09-06,-0.0,-0.3698444006136314,-0.02958579881656805,-0.5646066184527724,1.0,-0.2275038351961429,0.0
2019-09-09,-0.0,-0.3700140264749715,-0.02956517927588323,-0.5642587884632244,1.0,-0.22777680371701584,0.0
2019-09-10,-0.0,-0.3810109349611348,-0.0,-0.5532036362039436,1.0,-0.261363137323789,0.0
2019-09-11,-0.0,-0.3632207152748774,-0.024992856043786957,-0.5638889499483437,1.0,-0.24601587057349483,0.0
2019-09-12,-0.0,-0.3503732981993852,-0.02955643390425999,-0.565985946420729,1.0,-0.2499560825647782,0.0
2019-09-13,-0.0,-0.3522692324590308,-0.01935327973287641,-0.564781863714248,1.0,-0.26031369447739555,0.0
2019-09-16,-0.0,-0.35306014773126976,-0.011123812873724938,-0.5722608160393949,1.0,-0.26191523039043263,0.0
