Date,IWF,IWM,MTUM,SPY,TPVG,VLUE,VXX
2018-10-19,-0.1309674584507224,-0.5804750704334565,-0.0,-0.4338183979942619,1.0,-0.4394272273772907,0.0
2018-10-22,-0.13110094824690594,-0.5766478050797096,-0.0,-0.43528925406299257,1.0,-0.4407668656176524,0.0
2018-10-23,-0.12741513006042687,-0.5795274773723385,-0.0,-0.4413755543452891,1.0,-0.44508415674680357,0.0
2018-10-24,-0.12741010943199585,-0.587597707139135,-0.0,-0.44421573736321,1.0,-0.4463001563314226,0.0
2018-10-25,-0.10208517629217743,-0.5537975483381776,-0.0,-0.44827499052192593,1.0,-0.4233286996082396,0.0
2018-10-26,-0.09368109841651634,-0.5453247143716177,-0.0,-0.44911304870715574,1.0,-0.4173932651834035,0.0
2018-10-29,-0.08366176103766526,-0.5479421302070342,-0.0,-0.44432526814667006,1.0,-0.41843352456971816,0.0
2018-10-30,-0.07475679720628586,-0.5484410077326017,-0.0,-0.44507358443502126,1.0,-0.42611623846345725,0.0
2018-10-31,-0.07684296659971733,-0.5374296412011208,-0.0,-0.44275831287659007,1.0,-0.4225991222197426,0.0
2018-11-01,-0.07421449102983448,-0.5391019922688076,-0.0,-0.442288631182476,1.0,-0.42234116364357227,0.0
2018-11-02,-0.07653224811937354,-0.5262054507337527,-0.0,-0.44446910839807624,1.0,-0.41921321987914667,0.0
2018-11-05,-0.0779618337571284,-0.5232182091984101,-0.0,-0.44481200780112085,1.0,-0.42274174833979317,0.0
2018-11-06,-0.08242382339868635,-0.5269642945330634,-0.0,-0.4418489801965529,1.0,-0.4179959504173046,0.0
2018-11-07,-0.08199674283176232,-0.5269703400286236,-0.0,-0.44087746138281597,1.0,-0.41768247544786063,0.0
2018-11-08,-0.06453586549521549,-0.5272753970778983,-0.0,-0.4344484961209956,1.0,-0.42106164802623536,0.0
2018-11-09,-0.06502154328241284,-0.527418723070897,-0.0,-0.43434195064629844,1.0,-0.4212935761848805,0.0
2018-11-12,-0.06454208524334341,-0.5160197015507657,-0.0,-0.4386033356090901,1.0,-0.4191456159172925,0.0
2018-11-13,-0.04551937534749922,-0.5134769260521672,-0.0,-0.44119708946744995,1.0,-0.4172166219450286,0.0
2018-11-14,-0.0454963013102548,-0.5135135135135135,-0.0,-0.4412077551612435,1.0,-0.4172267079243823,0.0
2018-11-15,-0.04484781191918704,-0.5140601993772478,-0.0,-0.44316782929831766,1.0,-0.41171643051968426,0.0
2018-11-16,-0.039322575955807536,-0.5070262150506373,-0.0,-0.44931433832436884,1.0,-0.42716964675098124,0.0
2018-11-19,-0.04173027989821883,-0.5065067248273355,-0.0,-0.44820065430752454,1.0,-0.42689930934205744,0.0
2018-11-20,-0.006582278481012657,-0.501289933694997,-0.0,-0.4550934297769741,1.0,-0.44812537673297165,0.0
2018-11-21,-0.006946606941816178,-0.49778427192373104,-0.0,-0.45291877260641483,1.0,-0.43773205260258224,0.0
2018-11-23,-0.007444287526629486,-0.49457835651195636,-0.0,-0.4538382363501448,1.0,-0.43780070373650576,0.0
2018-11-26,-0.0066553350410571924,-0.4994374087285437,-0.0,-0.45208398170979863,1.0,-0.435828684972828,0.0
2018-11-27,-0.002503576537911302,-0.49976156413924655,-0.0,-0.44914163090128756,1.0,-0.4329279923700525,0.0
2018-11-28,-0.0032191143858645113,-0.49812814459784915,-0.0,-0.44981758351813433,1.0,-0.4333643322126046,0.0
2018-11-29,-0.0,-0.48567649906714216,-0.0,-0.44167867179935294,1.0,-0.43431027560635765,0.0
2018-11-30,-0.0,-0.4856555925479918,-0.0,-0.4417841373285164,1.0,-0.43377960378739583,0.0
2018-12-03,-0.0,-0.487029249161272,-0.0,-0.4419269479752398,1.0,-0.43365779898880114,0.0
2018-12-04,-0.0,-0.4878146981502972,-0.0,-0.44497075053880586,1.0,-0.4355919759372854,0.0
2018-12-06,-0.0,-0.4466743648960739,-0.0,-0.4449884526558891,1.0,-0.41780600461893763,0.0
2018-12-07,-0.0,-0.4479395382161925,-0.0,-0.4476390782813692,1.0,-0.4156516513740264,0.0
2018-12-10,-0.0,-0.4487000343603253,-0.0,-0.442790058412553,1.0,-0.39919825907685264,0.0
2018-12-11,-0.0,-0.44881438334174195,-0.0,-0.45012154290693945,1.0,-0.39430353621061326,0.0
2018-12-12,-0.0,-0.44885790294468403,-0.0,-0.45050912760297224,1.0,-0.39400055040821946,0.0
2018-12-13,-0.0,-0.44755901902360756,-0.0,-0.45115746046298416,1.0,-0.3932844373137749,0.0
2018-12-14,-0.0,-0.44263459335624283,-0.0,-0.4547079037800687,1.0,-0.3936082474226804,0.0
2018-12-17,-0.0,-0.44901118196100176,-0.0,-0.46998891045189906,1.0,-0.3913224286110341,0.0
2018-12-18,-0.0,-0.4765833016356029,-0.0,-0.49593476607074927,1.0,-0.4048117154811715,0.0
2018-12-19,-0.0,-0.47758920282783085,-0.0,-0.4972983266287401,1.0,-0.40544143200590327,0.0
2018-12-20,-0.0,-0.46630612680566424,-0.0,-0.5040204938447307,1.0,-0.4016461491022083,0.0
2018-12-21,-0.0,-0.4826314246628884,-0.0,-0.52328024232949,1.0,-0.4369503615399648,0.0
2018-12-24,-0.0,-0.46607454863133374,-0.0,-0.5149000194137061,1.0,-0.4457386915162105,0.0
2018-12-26,-0.0,-0.4896707240192037,-0.0,-0.49658115513311674,1.0,-0.43846079239610103,0.0
2018-12-27,-0.0,-0.47072899144732167,-0.0,-0.4640005685991139,1.0,-0.43445710630434264,0.0
2018-12-28,-0.0,-0.4714823495986931,-0.0,-0.46300636882354335,1.0,-0.4331273527949428,0.0
2018-12-31,-0.0,-0.47152835326151293,-0.0,-0.4630282940689002,1.0,-0.43314786314667925,0.0
2019-01-02,-0.0,-0.4737704918032787,-0.0,-0.46239011641720124,1.0,-0.43970064148253746,0.0
2019-01-03,-0.0,-0.4763153503230267,-0.0,-0.4567430328748182,1.0,-0.45087848952249265,0.0
2019-01-04,-0.0,-0.48491840715543083,-0.0,-0.43439269232599076,1.0,-0.45946524573005376,0.0
2019-01-07,-0.0,-0.46753003442542335,-0.0,-0.4276012271375378,1.0,-0.4467342685183017,0.0
2019-01-08,-0.0,-0.4727119081711697,-0.0,-0.4259993896856881,1.0,-0.4486514401070397,0.0
2019-01-09,-0.0,-0.4728625757077797,-0.0,-0.42605286633175266,1.0,-0.4486126109207005,0.0
2019-01-10,-0.0,-0.47017535622901946,-0.0,-0.42968144792131274,1.0,-0.44761614122397236,0.0
2019-01-11,-0.0,-0.46255641218503196,-0.0,-0.43246991350131625,1.0,-0.4554813839789395,0.0
2019-01-14,-0.0,-0.4638506044498801,-0.0,-0.43529799143891995,1.0,-0.45281998212521757,0.0
2019-01-15,-0.0,-0.4607827006698789,-0.0,-0.4361969679163239,1.0,-0.45344928898813025,0.0
2019-01-16,-0.0,-0.46122238136608046,-0.0,-0.4276456361971401,1.0,-0.459132639883538,0.0
2019-01-17,-0.0,-0.46731879787860925,-0.0,-0.42856806128461994,1.0,-0.46121390689451974,0.0
2019-01-18,-0.0,-0.4668237511781338,-0.0,-0.4292412818096136,1.0,-0.4601790763430726,0.0
2019-01-22,-0.0,-0.4726486739105036,-0.0,-0.4147914475990186,1.0,-0.4492580908984694,0.0
2019-01-23,-0.0,-0.45093583827215444,-0.0,-0.41865585982337367,1.0,-0.47295556232284663,0.0
