Date,IWF,IWM,MTUM,SPY,TRNE,VLUE,VXX
2020-03-09,-0.0,-0.04667821799448793,-0.07766911260218856,-0.038538020536555306,1.0,-0.0,0.0
2020-03-10,-0.0,-0.043373987659082146,-0.10171615888931738,-0.060041457770921715,1.0,-0.0,0.0
2020-03-11,-0.0003377318891274455,-0.04362772296335609,-0.10203121607603792,-0.060188647383784044,1.0,-0.0,0.0
2020-03-12,-0.003384479232691917,-0.036188813279596256,-0.09590155111998756,-0.060466173146608945,1.0,-0.0,0.0
2020-03-13,-0.019503740861435564,-0.03493098019113178,-0.10203458923754774,-0.06405233544481466,1.0,-0.0,0.0
2020-03-16,-0.0,-0.05779474009606696,-0.09223855043515479,-0.038914253103153086,1.0,-0.0,0.0
2020-03-17,-0.03147882539442893,-0.05475453561812738,-0.09696535064542916,-0.074947786920309,1.0,-0.0,0.0
2020-03-18,-0.029572496708646947,-0.0643987381076583,-0.07267059144993418,-0.07537819509650497,1.0,-0.0,0.0
2020-03-19,-0.025526531219766318,-0.06887698146907792,-0.07248641809927811,-0.0734662995212225,1.0,-0.0,0.0
2020-03-20,-0.02434661631720163,-0.08367286097585214,-0.06492845076021067,-0.06923879558779687,1.0,-0.0,0.0
2020-03-23,-0.024822519603235463,-0.09271031736215894,-0.05242783288396368,-0.06683652014742622,1.0,-0.0,0.0
2020-03-24,-0.029416132465410985,-0.0956240873202485,-0.046630200727668734,-0.0658490706135683,1.0,-0.0,0.0
2020-03-25,-0.030869442084395352,-0.09468927388472288,-0.040153669978944255,-0.06562988684077672,1.0,-0.0,0.0
2020-03-26,-0.028908147289784143,-0.09474968872890445,-0.042739678743574254,-0.06634697173288626,1.0,-0.0,0.0
2020-03-27,-0.02827772990274529,-0.09471869998768927,-0.04223808937584636,-0.06583774467561246,1.0,-0.0,0.0
2020-03-30,-0.025458873184138205,-0.0938236160188457,-0.043273949744797806,-0.06437720848056537,1.0,-0.0,0.0
2020-03-31,-0.024600713383915767,-0.0945540124780898,-0.04299915423556378,-0.0635916796391405,1.0,-0.0,0.0
2020-04-01,-0.025120761101439324,-0.09532158007012725,-0.04170855503518623,-0.06385013363411225,1.0,-0.0,0.0
2020-04-02,-0.02817981521831749,-0.08456379106766808,-0.039013523876763524,-0.06551350561770398,1.0,-0.0,0.0
2020-04-03,-0.027730479202140598,-0.08564826076380441,-0.03929700802724397,-0.06357333981999513,1.0,-0.0,0.0
2020-04-06,-0.028053186700891717,-0.08516928017907324,-0.039342587073149964,-0.06397732387683848,1.0,-0.0,0.0
2020-04-07,-0.023458574181117534,-0.07932321772639692,-0.03652456647398844,-0.06493256262042389,1.0,-0.0,0.0
2020-04-08,-0.023458009200163773,-0.0793092651911081,-0.036559813106620744,-0.0648948724741697,1.0,-0.0,0.0
2020-04-09,-0.02422369955399541,-0.07586886743685609,-0.03786831443924841,-0.06419580923986873,1.0,-0.0,0.0
2020-04-13,-0.0276636142956714,-0.06863027855889633,-0.04019756291008725,-0.06522940851299061,1.0,-0.0,0.0
2020-04-14,-0.028268211482759032,-0.06716103986635097,-0.04142879463480884,-0.06502169392930543,1.0,-0.0,0.0
2020-04-15,-0.02792557983112531,-0.06718954562379138,-0.041209748129286426,-0.06477533420613281,1.0,-0.0,0.0
2020-04-16,-0.030325550175001197,-0.06182576592990363,-0.04295919835067363,-0.06352783238241358,1.0,-0.0,0.0
2020-04-17,-0.02886009803804068,-0.06458765295971812,-0.04055754641226315,-0.06449177223533924,1.0,-0.0,0.0
2020-04-20,-0.03206379233965111,-0.05917074747668251,-0.04311490523341435,-0.06295422708061446,1.0,-0.0,0.0
2020-04-21,-0.033004684149365665,-0.060666323242245995,-0.044577288464533446,-0.05975584919674626,1.0,-0.0,0.0
2020-04-22,-0.030767760737661843,-0.06247909798862931,-0.042365391046772734,-0.05878839998088959,1.0,-0.0,0.0
2020-04-23,-0.027650593790241807,-0.0657461725568751,-0.04068297801306815,-0.058270138789526395,1.0,-0.0,0.0
2020-04-24,-0.026932894391564682,-0.06759464681886496,-0.0402084973401083,-0.05804050669147642,1.0,-0.0,0.0
2020-04-27,-0.03030339297468733,-0.06880497875650769,-0.03845371312309257,-0.05925438334031476,1.0,-0.0,0.0
2020-04-28,-0.03236532389245048,-0.06476652951870633,-0.038560903262845656,-0.06035307626064491,1.0,-0.0,0.0
2020-04-29,-0.036316394463336364,-0.059581397576512284,-0.040758657023803824,-0.060718904162076724,1.0,-0.0,0.0
2020-04-30,-0.03608043928174085,-0.05774545106530607,-0.04127238578315848,-0.061202761062793834,1.0,-0.0,0.0
2020-05-01,-0.040398483561955106,-0.05222622194051449,-0.04064962866402765,-0.06265472332181256,1.0,-0.0,0.0
2020-05-04,-0.0402044862760087,-0.05224433243353002,-0.03992976756408113,-0.06205059602016197,1.0,-0.0,0.0
2020-05-05,-0.04033163691969512,-0.05257687620959071,-0.03919671230258285,-0.06255226626526174,1.0,-0.0,0.0
2020-05-06,-0.040117522005517804,-0.05283712931003595,-0.03852906400410849,-0.06284560904823897,1.0,-0.0,0.0
2020-05-07,-0.040579467626071265,-0.053225440158732054,-0.0382725936196407,-0.06319400451812629,1.0,-0.0,0.0
2020-05-08,-0.039881955147735286,-0.05303654850233581,-0.03914118785619556,-0.062726262590057,1.0,-0.0,0.0
2020-05-11,-0.04062962786031625,-0.05029140591410692,-0.04009219892036498,-0.06327330053026323,1.0,-0.0,0.0
2020-05-12,-0.04061107726854672,-0.050429402419942426,-0.03985857789562953,-0.06354439149078486,1.0,-0.0,0.0
2020-05-13,-0.039998569777004396,-0.04843688545105658,-0.0400700809267845,-0.06334696018020809,1.0,-0.0,0.0
2020-05-14,-0.0404124595160983,-0.047318536864164595,-0.0393646408839779,-0.0636073537816727,1.0,-0.0,0.0
2020-05-15,-0.03889550107117353,-0.04829802427993335,-0.039454891692454176,-0.06354439419185909,1.0,-0.0,0.0
2020-05-18,-0.039993328488545254,-0.04834463122029092,-0.03859945913103563,-0.06440391236493168,1.0,-0.0,0.0
2020-05-19,-0.04084959543074726,-0.04218229414564493,-0.04387196573060447,-0.06299381247025226,1.0,-0.0,0.0
2020-05-20,-0.04111625031211728,-0.041354053957647165,-0.04425525843311178,-0.06228077476427714,1.0,-0.0,0.0
2020-05-21,-0.041161997361258036,-0.04091238663512855,-0.044490140376317884,-0.06205798100581236,1.0,-0.0,0.0
2020-05-22,-0.04165775019616235,-0.040136005896759155,-0.044582352521577856,-0.06248662529424353,1.0,-0.0,0.0
2020-05-26,-0.04164982284260338,-0.04029439041209902,-0.04488383706275414,-0.06215965567260362,1.0,-0.0,0.0
2020-05-27,-0.04178110694964628,-0.03948635634028893,-0.04639438796742167,-0.06132810177753999,1.0,-0.0,0.0
2020-05-28,-0.0415472609011023,-0.039894407648310884,-0.04624421798637288,-0.0614171730263862,1.0,-0.0,0.0
2020-05-29,-0.04091627735577666,-0.04103515090997706,-0.045790093077992935,-0.061005908015643755,1.0,-0.0,0.0
2020-06-01,-0.0408267566796615,-0.042134163734905396,-0.04408338879908719,-0.06150755918988304,1.0,-0.0,0.0
2020-06-02,-0.04090293131730975,-0.042483893207807336,-0.04417183748187243,-0.06113448874307586,1.0,-0.0,0.0
2020-06-03,-0.040770236538690115,-0.042458100558659215,-0.04464519196481636,-0.060763104718887434,1.0,-0.0,0.0
2020-06-04,-0.04087624209575429,-0.04141111586554463,-0.04586839728046403,-0.060452622070080356,1.0,-0.0,0.0
2020-06-05,-0.04054873337216629,-0.04166617134841478,-0.045814957026188464,-0.06073394277291046,1.0,-0.0,0.0
2020-06-08,-0.04073801264078316,-0.04197357791189469,-0.04594164330181058,-0.059402176495746806,1.0,-0.0,0.0
2020-06-09,-0.040867498514557336,-0.04192513368983957,-0.046048722519310754,-0.05950089126559715,1.0,-0.0,0.0
2020-06-10,-0.04019909480761692,-0.04231358620116178,-0.045924852401373235,-0.05949085898243072,1.0,-0.0,0.0
2020-06-11,-0.04076564802053134,-0.04159735754004087,-0.0474906135639941,-0.0583147188821824,1.0,-0.0,0.0
2020-06-12,-0.042330879023995044,-0.037326947363404576,-0.05243405532918722,-0.059308504300998405,1.0,-0.0,0.0
2020-06-15,-0.042612248787867964,-0.03652478467531539,-0.05290494740478658,-0.059242581275389256,1.0,-0.0,0.0
2020-06-16,-0.04343063955426448,-0.03527548930901472,-0.050776227439401876,-0.06105052621553407,1.0,-0.0,0.0
2020-06-17,-0.0436165271144249,-0.035457782965495066,-0.05091770983456211,-0.06106552007527485,1.0,-0.0,0.0
2020-06-18,-0.04477380767993519,-0.03308591376455029,-0.05238702298261709,-0.06117975051529196,1.0,-0.0,0.0
2020-06-19,-0.0450255041235639,-0.033143442818324834,-0.05237879582399771,-0.06123373218286695,1.0,-0.0,0.0
2020-06-22,-0.044432261063370795,-0.03303815119840769,-0.0546225999070355,-0.059771402691202936,1.0,-0.0,0.0
2020-06-23,-0.04415076802078244,-0.032460645637951785,-0.05455390445320972,-0.06048833966895861,1.0,-0.0,0.0
2020-06-24,-0.044090659929931594,-0.03242450964036321,-0.0546128363402369,-0.060511451655187204,1.0,-0.0,0.0
2020-06-25,-0.04302891190847139,-0.03144511970315046,-0.05549278688914525,-0.059322336262978254,1.0,-0.0,0.0
2020-06-26,-0.04315930897547172,-0.03088922444029629,-0.055334276576265946,-0.05956698015622956,1.0,-0.0,0.0
2020-06-29,-0.04311553728044114,-0.030815487367195117,-0.055070948113992345,-0.059408646875668485,1.0,-0.0,0.0
2020-06-30,-0.03995254586633753,-0.04347565578976381,-0.05152847847188103,-0.06338002852041368,1.0,-0.0,0.0
2020-07-01,-0.039669322470496614,-0.04351524591145989,-0.05149463847121548,-0.06342778410112022,1.0,-0.0,0.0
2020-07-02,-0.036912349642976953,-0.04758709924761585,-0.050294723726458046,-0.06328173671347104,1.0,-0.0,0.0
2020-07-06,-0.03635731998035387,-0.0478814523761036,-0.05030128059225895,-0.06339470752422822,1.0,-0.0,0.0
2020-07-07,-0.03464617814957096,-0.0494261539750356,-0.04980911691140391,-0.06287772711497265,1.0,-0.0,0.0
2020-07-08,-0.034441463881969725,-0.052811841348917414,-0.04750670626556811,-0.06277543590726192,1.0,-0.0,0.0
2020-07-09,-0.03449597546952855,-0.05300162897661939,-0.04741998850134151,-0.0628593330778076,1.0,-0.0,0.0
2020-07-10,-0.04122683767458059,-0.04611449364124365,-0.05325983835909261,-0.06028509324975082,1.0,-0.0,0.0
2020-07-13,-0.03982747434942451,-0.04707210995506644,-0.053379628517192496,-0.06115289424994594,1.0,-0.0,0.0
2020-07-14,-0.039033524179899894,-0.047267533278119854,-0.05288490391655564,-0.06109490715734639,1.0,-0.0,0.0
2020-07-15,-0.038437515014654304,-0.04613702974102724,-0.055782443665017056,-0.06081535578724835,1.0,-0.0,0.0
2020-07-16,-0.03848835252542251,-0.046722119383609394,-0.05591749405005168,-0.0608817943601702,1.0,-0.0,0.0
2020-07-17,-0.03781633781153115,-0.046588478454180585,-0.05573313465836718,-0.061525150808719266,1.0,-0.0,0.0
2020-07-20,-0.039084613068352904,-0.04639566395663956,-0.05640469738030713,-0.06257151460403493,1.0,-0.0,0.0
2020-07-21,-0.03770766320912695,-0.046996036478851186,-0.0562723625718313,-0.0637416121531919,1.0,-0.0,0.0
2020-07-22,-0.03878593633274695,-0.046220208689784804,-0.056799286695423765,-0.06308889799262597,1.0,-0.0,0.0
2020-07-23,-0.038892574944206525,-0.04738524639604319,-0.0576271186440678,-0.06241630978949274,1.0,-0.0,0.0
2020-07-24,-0.03656860380998312,-0.049541837472871955,-0.05672775500361707,-0.06285266457680251,1.0,-0.0,0.0
2020-07-27,-0.03642751925816812,-0.050252348409842794,-0.05804013426384295,-0.06268865760305234,1.0,-0.0,0.0
2020-07-28,-0.038439673420018146,-0.05022074387662534,-0.05996976111279105,-0.060913214393710315,1.0,-0.0,0.0
2020-07-29,-0.04134881686992858,-0.04996112919683203,-0.06099071959574365,-0.06242408046256256,1.0,-0.0,0.0
2020-07-30,-0.04134439088359216,-0.04945541969717207,-0.06086914287795816,-0.06255691683767015,1.0,-0.0,0.0
2020-07-31,-0.039824514498213545,-0.050859198405561086,-0.06093381620202707,-0.06365602897212162,1.0,-0.0,0.0
2020-08-03,-0.03544608355408657,-0.05431744720149707,-0.06320023330984033,-0.06220380586677036,1.0,-0.0,0.0
2020-08-04,-0.035083668534068954,-0.05368882839747718,-0.06259645882195676,-0.06386029724507528,1.0,-0.0,0.0
2020-08-05,-0.03590958804228946,-0.05339652448657188,-0.062498480981893305,-0.06339773970105723,1.0,-0.0,0.0
2020-08-06,-0.03610884915956684,-0.05226120881391363,-0.06318744758686906,-0.06381944360043268,1.0,-0.0,0.0
2020-08-07,-0.03754861204237629,-0.05273873236861033,-0.06399112487351725,-0.06483231131212892,1.0,-0.0,0.0
2020-08-10,-0.03840524916457302,-0.05196721711344733,-0.06449252384320804,-0.06472424811571578,1.0,-0.0,0.0
2020-08-11,-0.03832875876791705,-0.052418420250076245,-0.06415370539798719,-0.06498322659347362,1.0,-0.0,0.0
2020-08-12,-0.03773239865894544,-0.05281316671746418,-0.06343188052423042,-0.06516306004266992,1.0,-0.0,0.0
2020-08-13,-0.03715751129953827,-0.0538722999890355,-0.06165710317605352,-0.06560432732721758,1.0,-0.0,0.0
2020-08-14,-0.03702485380116959,-0.05392300194931774,-0.061513157894736846,-0.0658625730994152,1.0,-0.0,0.0
2020-08-17,-0.0375070089470733,-0.05419439771813062,-0.061471513201199444,-0.06576220775738072,1.0,-0.0,0.0
2020-08-18,-0.03753750091465645,-0.054025707944096196,-0.06250152442742506,-0.06546501134174004,1.0,-0.0,0.0
2020-08-19,-0.036299522920555896,-0.05651744207328233,-0.06176409580633747,-0.06557097014287981,1.0,-0.0,0.0
2020-08-20,-0.036472124266347786,-0.056239551938306105,-0.06184032311202763,-0.06565958537210352,1.0,-0.0,0.0
2020-08-21,-0.03631128138802802,-0.05623612093999365,-0.06193416139974133,-0.06565557968715684,1.0,-0.0,0.0
2020-08-24,-0.03614737098938636,-0.05669147248993534,-0.061607905331218744,-0.06551177259973161,1.0,-0.0,0.0
2020-08-25,-0.036039773073872995,-0.05757335448057098,-0.06133105593851034,-0.0650887573964497,1.0,-0.0,0.0
2020-08-26,-0.036078134722611975,-0.057454155024950895,-0.06156586669269531,-0.06500652749478411,1.0,-0.0,0.0
2020-08-27,-0.10467190203647013,-0.013682949554106216,-0.10123785438573141,-0.1114468255024624,1.0,-0.0,0.0
2020-08-28,-0.10635916703305488,-0.012963481087706678,-0.10221564943975912,-0.1107957951956513,1.0,-0.0,0.0
2020-08-31,-0.1066508566708412,-0.012670201710677075,-0.1023475179194756,-0.11063444269764715,1.0,-0.0,0.0
2020-09-01,-0.10743812673351824,-0.010107744826114784,-0.10819820780883295,-0.10771815660337103,1.0,-0.0,0.0
2020-09-02,-0.111873795761079,-0.010396596017983302,-0.10856882894455148,-0.10720402483408263,1.0,-0.0,0.0
2020-09-03,-0.12234300353112235,-0.0035034272658035037,-0.11025410233331026,-0.14866717440974866,1.0,-0.0,0.0
2020-09-04,-0.13632985064161,-0.0,-0.12177266671341422,-0.1443236799663418,1.0,-0.0,0.0
2020-09-08,-0.13648864816321948,-0.0,-0.12165689108410743,-0.14504812954283952,1.0,-0.0,0.0
2020-09-09,-0.13933929703458478,-0.0,-0.12639289990843136,-0.14301613016834544,1.0,-0.0,0.0
2020-09-10,-0.137269518009592,-0.0,-0.12307843771536266,-0.1461160883813167,1.0,-0.0,0.0
2020-09-11,-0.13515451452352162,-0.0,-0.12396310772432022,-0.1468380057925372,1.0,-0.0,0.0
2020-09-14,-0.13627459579569043,-0.0,-0.13438879630441775,-0.19119667865391923,1.0,-0.0,0.0
2020-09-15,-0.1413457718397316,-0.0,-0.1255425906034343,-0.20454378246347169,1.0,-0.0,0.0
2020-09-16,-0.14420271611154717,-0.0,-0.13429498096944745,-0.20246434548228012,1.0,-0.0,0.0
2020-09-17,-0.1488682271863118,-0.0,-0.13740197243346008,-0.1989959600760456,1.0,-0.0,0.0
2020-09-18,-0.14569516728624535,-0.0,-0.1390185873605948,-0.20227509293680299,1.0,-0.0,0.0
2020-09-21,-0.14745651655944722,-0.0,-0.1372557779366214,-0.20444662854419823,1.0,-0.0,0.0
2020-09-22,-0.1455998055834017,-0.0,-0.13077553996172422,-0.2425043288070719,1.0,-0.0,0.0
2020-09-23,-0.14041809198023567,-0.0005169137210186242,-0.13523375142531358,-0.2441657164576207,1.0,-0.0,0.0
2020-09-24,-0.14232780835912842,-0.0009911407267348775,-0.13659444046293898,-0.24493374605449747,1.0,-0.0,0.0
2020-09-25,-0.14213484862371306,-0.0025814926832248802,-0.13767451807044878,-0.2451043289646534,1.0,-0.0,0.0
2020-09-28,-0.14409871244635192,-0.0022072348252605766,-0.14137032495401597,-0.24512568976088292,1.0,-0.0,0.0
2020-09-29,-0.1444505730220016,-0.0009958938530367101,-0.1412177483606055,-0.2454801740516026,1.0,-0.0,0.0
2020-09-30,-0.14493909735219218,-0.0009664651919123739,-0.140198815696622,-0.24796735495351763,1.0,-0.0,0.0
2020-10-01,-0.14578759078137235,-0.00231847564065163,-0.1391085384390978,-0.2481843725529334,1.0,-0.0,0.0
2020-10-02,-0.14678729973425908,-0.0027802952335601603,-0.13939878035667655,-0.247108339349626,1.0,-0.0,0.0
2020-10-05,-0.1428527579115381,-0.00744344516406274,-0.13533257619939223,-0.24908683507781085,1.0,-0.0,0.0
2020-10-06,-0.14452879380415612,-0.0034506556245686676,-0.13387010198604402,-0.2517905068629706,1.0,-0.0,0.0
2020-10-07,-0.1489995217451673,-0.0,-0.1363180548913127,-0.25743994816334714,1.0,-0.0,0.0
2020-10-08,-0.15035662896662697,-0.0,-0.1385979298500766,-0.2582426933609766,1.0,-0.0,0.0
2020-10-09,-0.15102571242922122,-0.0,-0.13886568272533187,-0.2571861753148303,1.0,-0.0,0.0
2020-10-12,-0.15188560994104086,-0.0,-0.13863914207455783,-0.25695981182587707,1.0,-0.0,0.0
2020-10-13,-0.1534410384299633,-0.0,-0.13863287845226846,-0.2568967920816617,1.0,-0.0,0.0
2020-10-14,-0.15327401748420058,-0.0,-0.1364885638421764,-0.26300833837983884,1.0,-0.0,0.0
2020-10-15,-0.15362512425447317,-0.0,-0.13655566600397614,-0.26300012425447317,1.0,-0.0,0.0
2020-10-16,-0.15338376229011666,-0.0,-0.13586306519004054,-0.2640064615336823,1.0,-0.0,0.0
2020-10-19,-0.15358568521768845,-0.0,-0.1357232723940293,-0.26394433140212176,1.0,-0.0,0.0
2020-10-20,-0.15327468838394828,-0.0001709614248857667,-0.1364272170588418,-0.2643374467688291,1.0,-0.0,0.0
2020-10-21,-0.15478415249486077,-0.0,-0.1338379119167757,-0.2687036690961191,1.0,-0.0,0.0
2020-10-22,-0.15488578481922438,-0.0024842973657073215,-0.13716758851285898,-0.26791350270304054,1.0,-0.0,0.0
2020-10-23,-0.1533122831150155,-0.0046894050708100165,-0.1366492637634039,-0.26849970300434556,1.0,-0.0,0.0
2020-10-26,-0.15336701393247143,-0.0032477720597464538,-0.1397169574494791,-0.2726402660976528,1.0,-0.0,0.0
2020-10-27,-0.15343218012081275,-0.0026516042990507574,-0.13843257236996942,-0.27446457990115325,1.0,-0.0,0.0
2020-10-28,-0.15118834573482778,-0.0038931273743367553,-0.13859847414523876,-0.27614517597563654,1.0,-0.0,0.0
2020-10-29,-0.1502697108448849,-0.002226682556607916,-0.1376936586589726,-0.2778648936837484,1.0,-0.0,0.0
2020-10-30,-0.15108692242542113,-0.002117381348222968,-0.13670441356378807,-0.27853759528216065,1.0,-0.0,0.0
2020-11-02,-0.14961827274294942,-0.001849848719998746,-0.13649688817821254,-0.27968772045336976,1.0,-0.0,0.0
2020-11-03,-0.1495735875086223,-0.001928262369097636,-0.1366714742584812,-0.27950398194017684,1.0,-0.0,0.0
2020-11-04,-0.1496410995831113,-0.0013635081340312824,-0.13647619346142997,-0.27976992759301633,1.0,-0.0,0.0
2020-11-05,-0.13773596699587448,-0.012251531441430177,-0.12771908988623576,-0.2849887485935742,1.0,-0.0,0.0
2020-11-06,-0.13888497707678105,-0.013440986402541114,-0.12730601323757218,-0.2851085136678715,1.0,-0.0,0.0
