Date,ABT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.28530819504847055,-0.24152676206904927,-0.1665492358900848,-0.4333195655871134,-0.30292281153575157,0.0
2018-10-30,1.0,-0.275725369068755,-0.24420555974414476,-0.15932582630055694,-0.4369968626115719,-0.31583043509983705,0.0
2018-10-31,1.0,-0.277588085724664,-0.23453202566896722,-0.16047947693425355,-0.4357186100012108,-0.31328247971909434,0.0
2018-11-01,1.0,-0.27535460134579076,-0.2372803408045699,-0.15813041583966694,-0.4360507334075616,-0.3136467057171903,0.0
2018-11-02,1.0,-0.27642296072507555,-0.23308761329305136,-0.15753474320241692,-0.4370755287009063,-0.312797583081571,0.0
2018-11-05,1.0,-0.2738564144697098,-0.2404368943769181,-0.1574076311528889,-0.43783679288596766,-0.306937631394534,0.0
2018-11-06,1.0,-0.2755212989586102,-0.24169425181820375,-0.15666755261313936,-0.43685215164181984,-0.3055065600309276,0.0
2018-11-07,1.0,-0.27540468712249333,-0.24165257308528632,-0.1568736409760812,-0.43667552548924865,-0.3054119352500604,0.0
2018-11-08,1.0,-0.27013043268999376,-0.241781777927516,-0.15185060403330605,-0.4353130865861289,-0.3074553592915243,0.0
2018-11-09,1.0,-0.26881875737223465,-0.24205002286897281,-0.15257215762740425,-0.436460364459209,-0.3073349221251294,0.0
2018-11-12,1.0,-0.2690221304786136,-0.23234602275454852,-0.15220104651720992,-0.4408813787144161,-0.30581825164418414,0.0
2018-11-13,1.0,-0.26955665970571996,-0.23122344638870887,-0.15095653008809198,-0.4431722714289143,-0.3054175367850028,0.0
2018-11-14,1.0,-0.2684940077970833,-0.2347307118448284,-0.14978100784521345,-0.44534822159118254,-0.30812918130625205,0.0
2018-11-15,1.0,-0.2688285776100387,-0.23512584437125889,-0.14889781004351066,-0.4476309526671314,-0.30342075530661794,0.0
2018-11-16,1.0,-0.26915397753241443,-0.2363185874768468,-0.14928676240648528,-0.4476678453729763,-0.30307185297442923,0.0
2018-11-19,1.0,-0.2693757247777348,-0.24299381522999614,-0.13761113258600693,-0.45697236180904527,-0.3089727483571705,0.0
2018-11-20,1.0,-0.263610729520642,-0.240787602728171,-0.13115465259200348,-0.46048731111271773,-0.3140047718892343,0.0
2018-11-21,1.0,-0.26413053926751895,-0.2380803614342017,-0.13212534845717583,-0.46025185042776123,-0.3085888685955974,0.0
2018-11-23,1.0,-0.2637647737100029,-0.22576150667819736,-0.13582204285577015,-0.46629672335927747,-0.3105842221581628,0.0
2018-11-26,1.0,-0.263739431206764,-0.22607609531129896,-0.1357129131437356,-0.4661078016910069,-0.31036222136817826,0.0
2018-11-27,1.0,-0.2623586894041004,-0.22827648974899406,-0.12998179727917225,-0.4656543399118605,-0.3088235294117647,0.0
2018-11-28,1.0,-0.26370043630435824,-0.22028575538188616,-0.13173035431749533,-0.46991417749436637,-0.31164597017787793,0.0
2018-11-29,1.0,-0.2681505034446211,-0.2238762826998121,-0.13489425254131138,-0.47056414703473526,-0.3113407525172231,0.0
2018-11-30,1.0,-0.2692687627996627,-0.2246476328153235,-0.13350198771232383,-0.4725936634140465,-0.3093362245512589,0.0
2018-12-03,1.0,-0.2692752505782575,-0.22465304548959136,-0.1336015805705474,-0.472532767925983,-0.30934367771781035,0.0
2018-12-04,1.0,-0.2630085601615851,-0.22720496297008752,-0.13602481485043763,-0.47008752524766756,-0.30821390785803593,0.0
2018-12-06,1.0,-0.2587270950985298,-0.21114208783091476,-0.14404174708699694,-0.4692973050253771,-0.2995925369933519,0.0
2018-12-07,1.0,-0.258982178595254,-0.21087868102544555,-0.14423901648718193,-0.46933670065758126,-0.2990803392738016,0.0
2018-12-10,1.0,-0.2528392251701164,-0.210564999881452,-0.1427081110557887,-0.47108613699409635,-0.29376200298741023,0.0
2018-12-11,1.0,-0.2592214816044785,-0.20743885950138766,-0.14742510140664658,-0.47285148373935526,-0.2851483739355267,0.0
2018-12-12,1.0,-0.2610182370820669,-0.20763677811550152,-0.1483662613981763,-0.47442534194528874,-0.2831734422492401,0.0
2018-12-13,1.0,-0.26089227627798756,-0.20737469430396277,-0.14863356839281053,-0.4744165063988413,-0.2829973644846499,0.0
2018-12-14,1.0,-0.26086543485489005,-0.20887759464209377,-0.1480786586234741,-0.4738279580107348,-0.2833087920961383,0.0
2018-12-17,1.0,-0.2595966785290629,-0.20823250296559906,-0.14673784104389087,-0.4731672597864769,-0.2847449584816133,0.0
2018-12-18,1.0,-0.25703684446860303,-0.20327086238271927,-0.14369106421194433,-0.473424243140406,-0.2859168577033063,0.0
2018-12-19,1.0,-0.2588215830398714,-0.20292595306185154,-0.14346151119094325,-0.4725721443596228,-0.28567039304199854,0.0
2018-12-20,1.0,-0.2565221493607586,-0.19939142331461998,-0.1475916403264613,-0.47174128414398264,-0.28357786479218755,0.0
2018-12-21,1.0,-0.2559358691052706,-0.19890450890968078,-0.146739385960788,-0.4740937514692745,-0.27518924255959376,0.0
2018-12-24,1.0,-0.24863573553177037,-0.19062229196430663,-0.1503852729699979,-0.47221116237674776,-0.2802070403072815,0.0
2018-12-26,1.0,-0.24954454150511515,-0.19084878777969824,-0.14939038632223103,-0.4687952538889148,-0.2771056196571215,0.0
2018-12-27,1.0,-0.24580447213053785,-0.1886011807912231,-0.15136441820463947,-0.4604620891636837,-0.27813676723536795,0.0
2018-12-28,1.0,-0.24634344843622838,-0.18804790140681316,-0.1514707592140449,-0.46076037670038367,-0.2787117777002674,0.0
2018-12-31,1.0,-0.24469619428677772,-0.19061133339536615,-0.15192611891690708,-0.46064017865450824,-0.2783567507211315,0.0
2019-01-02,1.0,-0.24475117545738093,-0.19074996508542433,-0.15301894697639776,-0.46117499185326566,-0.27796657511289047,0.0
2019-01-03,1.0,-0.2499530912843606,-0.187423773337086,-0.18270944741532977,-0.4802748850736467,-0.24509803921568626,0.0
2019-01-04,1.0,-0.26288818042271817,-0.18531113472665015,-0.1805644113826898,-0.48957373952060457,-0.24324005195418585,0.0
2019-01-07,1.0,-0.25168970275263686,-0.17346055801117893,-0.19266119413456814,-0.48623681564115157,-0.2346406604457541,0.0
2019-01-08,1.0,-0.2517130896419467,-0.17346055801117893,-0.19270796791318787,-0.486166654973222,-0.23466404733506394,0.0
2019-01-09,1.0,-0.24822130687137242,-0.16246957498595768,-0.18971166448230667,-0.49159801535293013,-0.2483851338700618,0.0
2019-01-10,1.0,-0.24755677423890882,-0.16520190302092852,-0.18903653706437928,-0.49145749841805525,-0.250369120438726,0.0
2019-01-11,1.0,-0.24527947833837638,-0.15525531864987216,-0.19506016466117795,-0.49245889334553045,-0.25752351464827716,0.0
2019-01-14,1.0,-0.24526486258126598,-0.15605416950266388,-0.1960241274907879,-0.49128077545943155,-0.25840824277700847,0.0
2019-01-15,1.0,-0.24494540331102502,-0.15702712222613596,-0.19671245743806504,-0.49040742045321123,-0.25915228366795817,0.0
2019-01-16,1.0,-0.2518607499528924,-0.15507819860561523,-0.20319860561522518,-0.49769172790653854,-0.2475032975315621,0.0
2019-01-17,1.0,-0.25361533751000986,-0.14885298412548872,-0.2074520702812191,-0.4974563097649442,-0.24789203448113428,0.0
2019-01-18,1.0,-0.24865632769030424,-0.14883390552859002,-0.20958920326743222,-0.49650763584704627,-0.26411743814371963,0.0
2019-01-22,1.0,-0.21801780693533268,-0.08291940018744141,-0.17893626991565134,-0.6649484536082474,-0.19819587628865978,0.0
2019-01-23,1.0,-0.20484891075193254,-0.050386507378777236,-0.20583274771609278,-0.6651909112204263,-0.21623330990864373,0.0
2019-01-24,1.0,-0.20880544627923958,-0.06343784598713811,-0.19224517679206615,-0.663612164613319,-0.22755647687922548,0.0
2019-01-25,1.0,-0.18420553659461508,-0.025763177853621536,-0.15789723170269243,-0.8051763367463026,-0.197098976109215,0.0
2019-01-28,1.0,-0.17483296213808464,-0.018433398095057573,-0.17108941856608065,-0.8098374638676965,-0.1951381320191442,0.0
2019-01-29,1.0,-0.18344663088849136,-0.004531902206320811,-0.17371496720333932,-0.8267143709004174,-0.19680381633870006,0.0
2019-01-30,1.0,-0.17607719499379,-0.004442533677271425,-0.17220789146842458,-0.8320913346708704,-0.2036161268749403,0.0
2019-01-31,1.0,-0.17572520181090856,-0.007018468392938414,-0.17661149304141616,-0.8373775361103791,-0.19864900471890196,0.0
2019-02-01,1.0,-0.1774008050603795,-0.007211999233275829,-0.17555587502396014,-0.8377180371861223,-0.19812631780716886,0.0
2019-02-04,1.0,-0.18706155577369696,-0.0026336581511719782,-0.17276797471688177,-0.8384849282926713,-0.1932626236023655,0.0
2019-02-05,1.0,-0.1773431910326735,-0.0,-0.19616026711185308,-0.8191509658955402,-0.1922728356785118,0.0
2019-02-06,1.0,-0.17934095301725167,-0.0,-0.1941110501324298,-0.8199432102889593,-0.19275096041423084,0.0
2019-02-07,1.0,-0.17569277036541994,-0.0,-0.1966489247440151,-0.8169558679619064,-0.19753204286703105,0.0
2019-02-08,1.0,-0.17240307110909134,-0.0,-0.19682365041019875,-0.8227893515750196,-0.19981343729818937,0.0
2019-02-11,1.0,-0.17121861311247816,-0.0,-0.19915264379921968,-0.8262201689925078,-0.19707015822103072,0.0
2019-02-12,1.0,-0.18062984193989398,-0.0,-0.18832897608711294,-0.8306190487611829,-0.19890629122394646,0.0
2019-02-13,1.0,-0.1794674613092377,-0.0013938287032586754,-0.18624435259059888,-0.8329087763145246,-0.20313851773526867,0.0
2019-02-14,1.0,-0.17990256077951378,-0.013127894976840186,-0.1901744786041712,-0.824513403892769,-0.19228646170830632,0.0
2019-02-15,1.0,-0.18020006236956365,-0.005997073428167054,-0.19231415069446112,-0.8257730227648907,-0.19454506200973926,0.0
2019-02-19,1.0,-0.17787007250204062,-0.007250204062034859,-0.19241849522254764,-0.8276516060882508,-0.19553944399097323,0.0
2019-02-20,1.0,-0.18064252981117587,-0.0029751193646680584,-0.1934307444996281,-0.8295064660860385,-0.19271095755656326,0.0
2019-02-21,1.0,-0.17960780548688282,-0.0,-0.19067277920457,-0.8323932506060533,-0.19751338117754363,0.0
2019-02-22,1.0,-0.1800201622581729,-0.0,-0.18902117037108157,-0.8323412222168883,-0.19891027795113053,0.0
2019-02-25,1.0,-0.18289991363592747,-0.0,-0.18743402744458307,-0.8314701084348911,-0.19717397562613953,0.0
2019-02-26,1.0,-0.18563607549344477,-0.0,-0.1826826105748451,-0.831700523459636,-0.20114776929356962,0.0
2019-02-27,1.0,-0.18604707012487992,-0.00048030739673390974,-0.18275696445725265,-0.8311239193083574,-0.20110470701248798,0.0
2019-02-28,1.0,-0.1872041899911107,-0.00454075871513346,-0.18057324075631262,-0.8341541935948875,-0.19604545563750814,0.0
2019-03-01,1.0,-0.18378222670315425,-0.0020644294013154735,-0.18870325027605742,-0.8360218925536512,-0.18992750492102356,0.0
2019-03-04,1.0,-0.1883863227354529,-0.0005758848230353929,-0.1868986202759448,-0.840119976004799,-0.1835392921415717,0.0
2019-03-05,1.0,-0.19334933973589438,-0.0,-0.18189675870348138,-0.8429531812725091,-0.18273709483793518,0.0
2019-03-06,1.0,-0.19285645657186778,-0.0,-0.17981360491929282,-0.8442063797079169,-0.1851220215219062,0.0
2019-03-07,1.0,-0.19182193622742988,-0.0,-0.17991260084517863,-0.8480359200922013,-0.18132923549750288,0.0
2019-03-08,1.0,-0.1733770776542108,-0.0,-0.18616264202832122,-0.8838202301401586,-0.16901068680192025,0.0
2019-03-11,1.0,-0.16909825554668406,-0.0,-0.19022041566862644,-0.8805739033655126,-0.17957465340785364,0.0
2019-03-12,1.0,-0.15322129532796655,-0.0,-0.2054381399421164,-0.8822141693216918,-0.1911861273925627,0.0
2019-03-13,1.0,-0.1592659387794892,-0.0,-0.21878046402807563,-0.8667137843634236,-0.19236205888087346,0.0
2019-03-14,1.0,-0.15728561355734397,-0.0,-0.2172676213863697,-0.8615332247319409,-0.19528799630431085,0.0
2019-03-15,1.0,-0.15772939801285796,-0.0,-0.22009546074420416,-0.8594389246054939,-0.19795928307032926,0.0
2019-03-18,1.0,-0.15516778523489932,-0.0,-0.2270164734594265,-0.8539353264185479,-0.2043685173886516,0.0
2019-03-19,1.0,-0.1446891825746451,-0.0,-0.2376407244248654,-0.8588595203132648,-0.20619187469407735,0.0
2019-03-20,1.0,-0.14880251276010995,-0.0,-0.23674911660777384,-0.8555162936788379,-0.2128239104829211,0.0
2019-03-21,1.0,-0.1520117762512267,-0.0,-0.2365799803729146,-0.8614327772325809,-0.2033366045142296,0.0
2019-03-22,1.0,-0.14682772083943388,-0.0,-0.24446071254270377,-0.856612981942411,-0.19231332357247438,0.0
2019-03-25,1.0,-0.14909392453842588,-0.0,-0.24375015243530646,-0.8536377161532646,-0.19250749981707763,0.0
2019-03-26,1.0,-0.1417218866909553,-0.0,-0.2539795094994743,-0.8530943589994375,-0.1963958236545468,0.0
2019-03-27,1.0,-0.14414128337282298,-0.0,-0.2521312196194338,-0.852023742641491,-0.1943623439751826,0.0
2019-03-28,1.0,-0.13913255956017104,-0.0,-0.25778863775198535,-0.8498472816127062,-0.19672571777642028,0.0
2019-03-29,1.0,-0.14055969693266526,-0.0,-0.2555053158988146,-0.852303556153,-0.19574728094830746,0.0
2019-04-01,1.0,-0.13924916343030214,-0.0,-0.25719938448010554,-0.8528614347475635,-0.19322928116069465,0.0
2019-04-02,1.0,-0.13466643934042916,-0.0,-0.2917163942811214,-0.8452151886401832,-0.16406459312662885,0.0
2019-04-03,1.0,-0.13345507669831994,-0.0,-0.2940345751156562,-0.8407840272705137,-0.1665936206476747,0.0
2019-04-04,1.0,-0.1440333227778725,-0.0,-0.28329232942781285,-0.8375514578715318,-0.1710228241541422,0.0
2019-04-05,1.0,-0.14606632068805886,-0.0,-0.29220573544818845,-0.835148502789757,-0.16304851009916427,0.0
2019-04-08,1.0,-0.1464091761439739,-0.0,-0.29060224533034607,-0.8346686798334266,-0.16360226968316977,0.0
2019-04-09,1.0,-0.155291018197785,-0.0,-0.29226228228521245,-0.8395862809191588,-0.15224179148168024,0.0
2019-04-10,1.0,-0.1543859649122807,-0.0,-0.2980263157894737,-0.840911306042885,-0.14332358674463938,0.0
2019-04-11,1.0,-0.15685462254495833,-0.0,-0.29960037038842047,-0.8405136702568351,-0.1397972610751011,0.0
2019-04-12,1.0,-0.15618601930389003,-0.0,-0.3016232816613045,-0.8407916544798675,-0.13875889636345912,0.0
2019-04-15,1.0,-0.1606605878358716,-0.0,-0.3068920360849743,-0.8229702201959452,-0.13454263265108157,0.0
2019-04-16,1.0,-0.15888576142871008,-0.0,-0.3007861787828788,-0.8269193438804232,-0.13988644084247306,0.0
2019-04-17,1.0,-0.15811033546635642,-0.0,-0.31306961411673456,-0.8308124878805507,-0.12192165987977506,0.0
2019-04-18,1.0,-0.11931201263448821,-0.01784127924193071,-0.3492991807324055,-0.8659806534399369,-0.11524035139670319,0.0
2019-04-22,1.0,-0.12315685304304799,-0.012295893122216723,-0.3469322117763483,-0.8694210786739238,-0.12221672439386443,0.0
2019-04-23,1.0,-0.12812646891467308,-0.008683605056777418,-0.3434600826303159,-0.8729125949382746,-0.12077880309739987,0.0
2019-04-24,1.0,-0.12186246843903165,-0.022402099113817516,-0.349348977672162,-0.8661072330313381,-0.11564928956879053,0.0
2019-04-25,1.0,-0.11231946887308941,-0.028860207595313006,-0.3595015730671093,-0.868531226001437,-0.10803378997696139,0.0
2019-04-26,1.0,-0.11051733095821273,-0.022068829016056807,-0.37848536579331504,-0.8766916549147679,-0.08632078972760335,0.0
2019-04-29,1.0,-0.11236038351289908,-0.019645151724819614,-0.37913907284768217,-0.873035484827518,-0.08685875259464268,0.0
2019-04-30,1.0,-0.11359206533270828,-0.023858281315536255,-0.38114036169845306,-0.8727640571414472,-0.07589252670795194,0.0
2019-05-01,1.0,-0.08358583992313946,-0.027467790013056437,-0.40664646613948213,-0.8518710122434903,-0.09393245140787819,0.0
2019-05-02,1.0,-0.08103512014787431,-0.02915588416512631,-0.40640788662969807,-0.8532347504621073,-0.09476278496611214,0.0
2019-05-03,1.0,-0.08164371412382056,-0.026582247296198663,-0.4083663866374319,-0.8528984257594048,-0.09410953166958193,0.0
2019-05-06,1.0,-0.07477003295784347,-0.0,-0.42033548133208715,-0.8539770770820011,-0.11035958482955384,0.0
2019-05-07,1.0,-0.06577911211733438,-0.004601830888867014,-0.42861009941923417,-0.8532335859828722,-0.10862289595432621,0.0
2019-05-08,1.0,-0.0837624103865389,-0.00911532113029982,-0.42272917641841784,-0.8203049937178192,-0.12768840383336208,0.0
2019-05-09,1.0,-0.08040448883956097,-0.011296090763349365,-0.4215809594277963,-0.8192378838327785,-0.13385127635960045,0.0
2019-05-10,1.0,-0.07805647267530676,-0.009436751589217958,-0.42310156211501504,-0.8237323214901691,-0.12957670132558025,0.0
2019-05-13,1.0,-0.08582760574483286,-0.009780011332003053,-0.4153425467445126,-0.8218412041484985,-0.13071219175719953,0.0
2019-05-14,1.0,-0.06435691946833463,-0.0003664972634870993,-0.4563379593432369,-0.796422986708366,-0.1258551602814699,0.0
2019-05-15,1.0,-0.05582316551336284,-0.0027385871824339193,-0.46279678216006065,-0.8023326894393231,-0.12147590287796171,0.0
2019-05-16,1.0,-0.052868391451068614,-0.00359465936323177,-0.46483591724947426,-0.8019758399765246,-0.12209615102460018,0.0
2019-05-17,1.0,-0.05000733962910408,-0.0026911973381611785,-0.46464745314870093,-0.79348730244165,-0.13570974213436415,0.0
2019-05-20,1.0,-0.04925252624110004,-0.0032052066257248412,-0.4639720094932837,-0.7952582515720192,-0.13503462112500306,0.0
2019-05-21,1.0,-0.04287321463510076,-0.005331637644296615,-0.46996673840735664,-0.7927998434748581,-0.13470945020543923,0.0
2019-05-22,1.0,-0.039796616798670185,-0.0006111274078419869,-0.47689938398357296,-0.7941478439425051,-0.1330546592353574,0.0
2019-05-23,1.0,-0.03909399662814279,-0.0,-0.4796100373836342,-0.7960515063405574,-0.12864368265448237,0.0
2019-05-24,1.0,-0.030629179479670036,-0.0,-0.4869429394250012,-0.7987748328208133,-0.1242251183677454,0.0
2019-05-28,1.0,-0.02613675297342274,-0.004821105183299887,-0.48499828691693997,-0.8037540991630366,-0.12755127012872597,0.0
2019-05-29,1.0,-0.023585021184884033,-0.005975851681320565,-0.4859542994293552,-0.8064705738287087,-0.1271337954005535,0.0
2019-05-30,1.0,-0.02258932941752325,-0.003915810083210965,-0.48773861967694565,-0.8044787077826725,-0.1286833088595203,0.0
2019-05-31,1.0,-0.023328111230784297,-0.0017869382159992166,-0.4906491726231274,-0.805566434935866,-0.12652991285616372,0.0
2019-06-03,1.0,-0.019917012448132782,-0.003954112765438125,-0.5011471808640469,-0.8059555772516475,-0.10981205760312424,0.0
2019-06-04,1.0,-0.023912937387145575,-0.0036845444341418185,-0.5007564296520424,-0.8061344004684983,-0.10560733980772045,0.0
2019-06-05,1.0,-0.02391483983862344,-0.004326058426092451,-0.5046177028143684,-0.8049871190395179,-0.09254848587955088,0.0
2019-06-06,1.0,-0.022616300255071057,-0.010883031701688327,-0.5070812583505405,-0.7986396210372889,-0.09000364387222154,0.0
2019-06-07,1.0,-0.02491847958339417,-0.005937606463230641,-0.5094174332019272,-0.7976103567430768,-0.09553706137148976,0.0
2019-06-10,1.0,-0.016557660045223566,-0.009506674122881666,-0.5143815799071215,-0.791995915290914,-0.09893262661382479,0.0
2019-06-11,1.0,-0.010393593457147727,-0.008519338899301414,-0.5205802886838838,-0.7981646909914076,-0.09646325730837572,0.0
2019-06-12,1.0,-0.010028234835945869,-0.010953169116931165,-0.5219550189854931,-0.7963440755525266,-0.0947327426735469,0.0
2019-06-13,1.0,-0.007918138628334754,-0.024753319527348036,-0.5323425508588135,-0.7872091606773054,-0.084102813984651,0.0
2019-06-14,1.0,-0.007988893489538934,-0.023844898555666513,-0.5323330978883016,-0.7876610565798768,-0.08381031249238864,0.0
2019-06-17,1.0,-0.00917676841439073,-0.0233435567888613,-0.5325933498855946,-0.7898106226571247,-0.07925612190253638,0.0
2019-06-18,1.0,-0.009980525803310615,-0.023466407010710805,-0.5337877312560857,-0.7867575462512171,-0.08028237585199612,0.0
2019-06-19,1.0,-0.01232553041190656,-0.019243417046257278,-0.5343823837478381,-0.7853019267775803,-0.08462231749202251,0.0
2019-06-20,1.0,-0.011969479047317228,-0.021379293532580872,-0.5357743594744155,-0.7836474001121377,-0.08502961897564662,0.0
2019-06-21,1.0,-0.012228095388887536,-0.024066450685698973,-0.53469904757265,-0.7773609724015298,-0.08749665067108373,0.0
2019-06-24,1.0,-0.012245097082642209,-0.014855107815396625,-0.536223046150844,-0.7751000097570494,-0.1008147136305981,0.0
2019-06-25,1.0,-0.013197697111631537,-0.01802790788446526,-0.5349580405932866,-0.7730532786885246,-0.10026346604215455,0.0
2019-06-26,1.0,-0.002416697180519956,-0.01913828878310753,-0.5359697302575369,-0.7686561699011351,-0.11490296594653973,0.0
2019-06-27,1.0,-0.0,-0.021253699219800914,-0.5492699391004475,-0.7757722503485216,-0.09949372661237069,0.0
2019-06-28,1.0,-0.0,-0.025484872942500063,-0.5494656003130579,-0.7718590260963142,-0.09895565827769218,0.0
2019-07-01,1.0,-0.0,-0.017163307040607652,-0.5557259713701431,-0.7651183172655565,-0.09650404128931736,0.0
2019-07-02,1.0,-0.0,-0.01960403255192518,-0.5522409814162517,-0.7593586784890076,-0.09806874772257987,0.0
2019-07-03,1.0,-0.0,-0.019432925065097886,-0.5521265310058829,-0.7522181502555695,-0.0872793904908863,0.0
2019-07-05,1.0,-0.0,-0.031162018432514378,-0.5459008109343793,-0.7450489688861083,-0.08419760810453113,0.0
2019-07-08,1.0,-0.0,-0.029742011492871055,-0.5483157413863576,-0.7446562958332331,-0.08165228054146328,0.0
2019-07-09,1.0,-0.0,-0.02783252415516993,-0.548622794789213,-0.7447243186078931,-0.08231985771282989,0.0
2019-07-10,1.0,-0.0,-0.04921919908028358,-0.5546081624832343,-0.7164447212109599,-0.07482276298141406,0.0
2019-07-11,1.0,-0.0,-0.049724550898203594,-0.5552814371257485,-0.7157125748502995,-0.07449101796407186,0.0
2019-07-12,1.0,-0.006558318772589099,-0.042772684841666866,-0.554680581153211,-0.7200507431963427,-0.06946073386150937,0.0
2019-07-15,1.0,-0.007318536292741452,-0.05086982603479304,-0.5652309538092382,-0.731877624475105,-0.04422315536892621,0.0
2019-07-16,1.0,-0.01965342856458069,-0.05498166478920499,-0.5769959015411165,-0.7195311938259473,-0.025621359921386287,0.0
2019-07-17,1.0,-0.020380760562029445,-0.054620438306238916,-0.5769913201937371,-0.7204718745504245,-0.025272143096916513,0.0
2019-07-18,1.0,-0.03358855822016758,-0.05593277472792064,-0.5874506404699991,-0.7145574496773571,-0.01625252817104883,0.0
2019-07-19,1.0,-0.026748822036969915,-0.05644557206717409,-0.6018364141597198,-0.7046514437598164,-0.026652168660142563,0.0
2019-07-22,1.0,-0.025437432122601668,-0.061276698443345,-0.6029443707010981,-0.7002775431398576,-0.023482563050561123,0.0
2019-07-23,1.0,-0.026956584694837943,-0.06303545140816179,-0.6034944614716317,-0.6986509641141974,-0.021188792624948716,0.0
2019-07-24,1.0,-0.026616519600752207,-0.06241863156372053,-0.6063937509040939,-0.6961762862240224,-0.019311442210328367,0.0
2019-07-25,1.0,-0.02859965304548959,-0.05307922127987664,-0.6096761757902852,-0.7046308789514263,-0.013444487278334617,0.0
2019-07-26,1.0,-0.028258251023849674,-0.05528788243796676,-0.6099253192001928,-0.7042640327631895,-0.011322572874006263,0.0
2019-07-29,1.0,-0.022891014674345195,-0.04638442447169948,-0.6136478639068939,-0.7014047854268572,-0.025252403556540806,0.0
2019-07-30,1.0,-0.025906735751295335,-0.040149415592240036,-0.6129413182311122,-0.6992408723942645,-0.031666465839257744,0.0
2019-07-31,1.0,-0.024596686681617595,-0.04152499457426029,-0.6136391039089439,-0.6988111601437218,-0.032892039836986665,0.0
2019-08-01,1.0,-0.021029784155311707,-0.04789581574822139,-0.6198721813577716,-0.6930905583021825,-0.02978415531170867,0.0
2019-08-02,1.0,-0.014178401487886768,-0.04961232820463274,-0.6184874761479192,-0.700562788338446,-0.032535446003719715,0.0
2019-08-05,1.0,-0.01418200236366706,-0.04814162707122356,-0.6177853886785172,-0.704083355442464,-0.027712790333084106,0.0
2019-08-06,1.0,-0.018257281320474064,-0.04930185691665467,-0.6174847656062569,-0.6799097931961038,-0.034139436687299074,0.0
2019-08-07,1.0,-0.015155875299760193,-0.053621103117506,-0.6174340527577937,-0.6785131894484413,-0.03335731414868106,0.0
