Date,IWF,IWM,MTUM,SPY,UE,VLUE,VXX
2018-12-11,-0.0,-0.6265664825828378,-0.0,-0.5605618096856415,1.0,-0.467926932880204,0.0
2018-12-12,-0.0,-0.6269957229763834,-0.0,-0.5624418882660787,1.0,-0.4670987965890072,0.0
2018-12-13,-0.0,-0.6228857576645447,-0.0,-0.5742748315265164,1.0,-0.4664518019337826,0.0
2018-12-14,-0.0,-0.609572795352184,-0.0,-0.5867068198171789,1.0,-0.4687791487887429,0.0
2018-12-17,-0.0,-0.6085972248115694,-0.0,-0.5662769329107519,1.0,-0.48848110368338343,0.0
2018-12-18,-0.0,-0.6287511182195235,-0.0,-0.5845645043237822,1.0,-0.49751958578438016,0.0
2018-12-19,-0.0,-0.6294296412872417,-0.0,-0.5853096000434146,1.0,-0.4986975633581159,0.0
2018-12-20,-0.0,-0.6276598628391749,-0.0,-0.585102057412377,1.0,-0.49789921661109754,0.0
2018-12-21,-0.0,-0.6266097896811469,-0.0,-0.584168039093928,1.0,-0.4890790788088232,0.0
2018-12-24,-0.0,-0.6118341607406415,-0.0,-0.5759023212129344,1.0,-0.4957466791895881,0.0
2018-12-26,-0.0,-0.6143721190482535,-0.0,-0.5627880951746557,1.0,-0.4873038288348299,0.0
2018-12-27,-0.0,-0.5850069699003562,-0.0,-0.5094739015953328,1.0,-0.48696370488925605,0.0
2018-12-28,-0.0,-0.5884295814625586,-0.0,-0.5078185477628115,1.0,-0.48413067038241214,0.0
2018-12-31,-0.0,-0.5867533942491353,-0.0,-0.5090341231738166,1.0,-0.4853905322389138,0.0
2019-01-02,-0.0,-0.5859098996879754,-0.0,-0.506691766162098,1.0,-0.48611361819541504,0.0
2019-01-03,-0.0,-0.5854620440778451,-0.0,-0.51318468874855,1.0,-0.4790050264209305,0.0
2019-01-04,-0.0,-0.5999122218206226,-0.0,-0.4884081168998812,1.0,-0.49341663654670315,0.0
2019-01-07,-0.0,-0.5857663768263763,-0.0,-0.4817553611953999,1.0,-0.4823928398398653,0.0
2019-01-08,-0.0,-0.5908115290269829,-0.0,-0.48012060506950127,1.0,-0.48426001635322974,0.0
2019-01-09,-0.0,-0.6065514666117278,-0.0,-0.4862609770544153,1.0,-0.48242383662537663,0.0
2019-01-10,-0.0,-0.6051324290237059,-0.0,-0.4871689274407351,1.0,-0.48163496435098196,0.0
2019-01-11,-0.0,-0.5927395460283925,-0.0,-0.4906088166336022,1.0,-0.4931337438487105,0.0
2019-01-14,-0.0,-0.5909757415172484,-0.0,-0.48769068505132096,1.0,-0.4938131865304967,0.0
2019-01-15,-0.0,-0.5880959736381424,-0.0,-0.4876943672124395,1.0,-0.49858407990938114,0.0
2019-01-16,-0.0,-0.590987201518377,-0.0,-0.4731334478955603,1.0,-0.5007309754033188,0.0
2019-01-17,-0.0,-0.594081673910846,-0.0,-0.45403315475588796,1.0,-0.4789244920650965,0.0
2019-01-18,-0.0,-0.5885390171940177,-0.0,-0.4578797436158307,1.0,-0.49707498219554375,0.0
2019-01-22,-0.0,-0.6233157586408904,-0.0,-0.44081913349125085,1.0,-0.4829219836478948,0.0
2019-01-23,-0.0,-0.5941063911213165,-0.0,-0.44816940936343924,1.0,-0.5090700344431688,0.0
2019-01-24,-0.0,-0.5970609209453953,-0.0,-0.4394356153219234,1.0,-0.5103911980440098,0.0
2019-01-25,-0.0,-0.5946577629382305,-0.0,-0.443225889302684,1.0,-0.5305252343649672,0.0
2019-01-28,-0.0,-0.5928123715577476,-0.0,-0.44592581175503493,1.0,-0.5300811755034937,0.0
2019-01-29,-0.0,-0.587333882765015,-0.0,-0.4428762748531987,1.0,-0.5452508499021325,0.0
2019-01-30,-0.0,-0.5860141661300708,-0.0,-0.4422665808113329,1.0,-0.5473792659368963,0.0
2019-01-31,-0.0,-0.5983553733921068,-0.0,-0.4144304384811693,1.0,-0.564973062150388,0.0
2019-02-01,-0.0,-0.596802018693514,-0.0,-0.4079872286736875,1.0,-0.5700749285475192,0.0
2019-02-04,-0.0,-0.5890854018533255,-0.0,-0.41104294478527603,1.0,-0.566804425392099,0.0
2019-02-05,-0.0,-0.5860103227794469,-0.0,-0.4078011452635904,1.0,-0.5740184372030916,0.0
2019-02-06,-0.0,-0.5954903767403766,-0.0,-0.4009264946764947,1.0,-0.5629350941850941,0.0
2019-02-07,-0.0,-0.6009215410213746,-0.0,-0.4070651478305388,1.0,-0.5518494816331755,0.0
2019-02-08,-0.0,-0.6163628874472248,-0.0,-0.434481515806817,1.0,-0.5235557615075687,0.0
2019-02-11,-0.0,-0.6116081788412449,-0.0,-0.43454606399711215,1.0,-0.5322950777402471,0.0
2019-02-12,-0.0,-0.6028104608744798,-0.0,-0.43297538920002054,1.0,-0.5331654935004881,0.0
2019-02-13,-0.0,-0.6171061093247588,-0.0,-0.4319228295819936,1.0,-0.5233183279742766,0.0
2019-02-14,-0.0,-0.5775289575289575,-0.0,-0.4595366795366795,1.0,-0.536962676962677,0.0
2019-02-15,-0.0,-0.5763076126359399,-0.0,-0.46846193682030035,1.0,-0.5445365095805282,0.0
2019-02-19,-0.0,-0.5669785958018819,-0.0,-0.475855650915107,1.0,-0.5422138351773342,0.0
2019-02-20,-0.0,-0.5664778751907311,-0.0,-0.4814182636356583,1.0,-0.538288463030491,0.0
2019-02-21,-0.0,-0.5714581178903826,-0.0,-0.48073940020682526,1.0,-0.5331178903826267,0.0
2019-02-22,-0.0,-0.5648078664769051,-0.0,-0.4868676413507569,1.0,-0.5359813688704878,0.0
2019-02-25,-0.0,-0.553493870627843,-0.0,-0.4873172110714194,1.0,-0.5291562797152476,0.0
2019-02-26,-0.0,-0.5525754656390495,-0.0,-0.49091843288375087,1.0,-0.5255491329479769,0.0
2019-02-27,-0.0,-0.549503553377633,-0.0,-0.4865176899196962,1.0,-0.5295943761705622,0.0
2019-02-28,-0.0,-0.5463091385421482,-0.0,-0.48456362048595053,1.0,-0.5375507268711152,0.0
2019-03-01,-0.0,-0.5454638831112139,-0.0,-0.48555581234111395,1.0,-0.5368615669054773,0.0
2019-03-04,-0.0,-0.5256373827913104,-0.0,-0.49469170562860026,1.0,-0.5627825278330277,0.0
2019-03-05,-0.0,-0.5154182740853895,-0.0,-0.512803251948321,1.0,-0.5609093027470677,0.0
2019-03-06,-0.0,-0.5080784840886177,-0.0,-0.5202543753069824,1.0,-0.5568079001111599,0.0
2019-03-07,-0.0,-0.5044389387839372,-0.0,-0.5252916279549912,1.0,-0.5510736037989058,0.0
2019-03-08,-0.0,-0.49492953351708363,-0.0,-0.5516667533413074,1.0,-0.5536429351500338,0.0
2019-03-11,-0.0,-0.49325015072478967,-0.0,-0.5523604812708065,1.0,-0.5757162704133791,0.0
2019-03-12,-0.0,-0.4662467913943211,-0.0,-0.5671756331207494,1.0,-0.6128503003519542,0.0
2019-03-13,-0.0,-0.47413380169247965,-0.0,-0.5761615839054767,1.0,-0.6108627388365533,0.0
2019-03-14,-0.0,-0.4628150931579771,-0.0,-0.5661760868430666,1.0,-0.5805020614790459,0.0
2019-03-15,-0.0,-0.45147966119418587,-0.0,-0.5676565931193139,1.0,-0.5950799958172122,0.0
2019-03-18,-0.0,-0.46330154381158123,-0.0,-0.5745824332156594,1.0,-0.5965804310026872,0.0
2019-03-19,-0.0,-0.46086910663432124,-0.0,-0.5788946313679991,1.0,-0.5970889146714481,0.0
2019-03-20,-0.0,-0.4629453932110479,-0.0,-0.5781941808981658,1.0,-0.5943232131562302,0.0
2019-03-21,-0.0,-0.4646507217363819,-0.0,-0.5996997155199664,1.0,-0.56972394900432,0.0
2019-03-22,-0.0,-0.4630272821274226,-0.0,-0.6150807328260466,1.0,-0.5732163215526155,0.0
2019-03-25,-0.0,-0.40440577271890854,-0.0,-0.6473278830735258,1.0,-0.5770090165873663,0.0
2019-03-26,-0.0,-0.40098420509564253,-0.0,-0.6456067941900151,1.0,-0.5991216234092653,0.0
2019-03-27,-0.0,-0.40104428953855126,-0.0,-0.6469294176893106,1.0,-0.6025073550849479,0.0
2019-03-28,-0.0,-0.3894806221987872,-0.0,-0.6273398365409966,1.0,-0.6196150804112839,0.0
2019-03-29,-0.0,-0.40868319091343347,-0.0,-0.6311501512658564,1.0,-0.6139536118040444,0.0
2019-04-01,-0.0,-0.41746567156250824,-0.0,-0.6320682053597514,1.0,-0.6064380760139173,0.0
2019-04-02,-0.0,-0.4270264539044691,-0.0,-0.6452579123151143,1.0,-0.5784074643481949,0.0
2019-04-03,-0.0,-0.4273415703467517,-0.0,-0.6600770559319782,1.0,-0.5696824764182277,0.0
2019-04-04,-0.0,-0.42523277714406976,-0.0,-0.6827599013184072,1.0,-0.5447383080881768,0.0
2019-04-05,-0.0,-0.4271242176726424,-0.0,-0.6798026943884586,1.0,-0.5450567518828895,0.0
2019-04-08,-0.0,-0.4252164473510021,-0.0,-0.6744155259604437,1.0,-0.5480420450634118,0.0
2019-04-09,-0.0,-0.4110271703114646,-0.0,-0.7106693174287608,1.0,-0.5290656063618291,0.0
2019-04-10,-0.0,-0.40400614699803933,-0.0,-0.7088124635684383,1.0,-0.5367760055111017,0.0
2019-04-11,-0.0,-0.4108392069903118,-0.0,-0.6865711042475119,1.0,-0.5424355217655289,0.0
2019-04-12,-0.0,-0.41782018195563203,-0.0,-0.6596022001511952,1.0,-0.5293918302442585,0.0
2019-04-15,-0.0,-0.41864085731337086,-0.0,-0.6489011131580996,1.0,-0.527258102182205,0.0
2019-04-16,-0.0,-0.4137430688708089,-0.0,-0.6449188993107737,1.0,-0.5323884541638597,0.0
2019-04-17,-0.0,-0.4344082128726953,-0.0,-0.6505908820563212,1.0,-0.5009180005689018,0.0
2019-04-18,-0.0,-0.4296802235330643,-0.0,-0.6467194453068406,1.0,-0.5107885749767154,0.0
2019-04-22,-0.0,-0.4275392344745429,-0.0,-0.6488579271766717,1.0,-0.5133371316102968,0.0
2019-04-23,-0.0,-0.4332327227310575,-0.0,-0.6435782681099085,1.0,-0.5251873438800999,0.0
2019-04-24,-0.0,-0.4329387277221282,-0.0,-0.6433979445817614,1.0,-0.5254585664108234,0.0
2019-04-25,-0.0,-0.44065409592363664,-0.0,-0.652817985029862,1.0,-0.514591972459119,0.0
2019-04-26,-0.0,-0.4406735481180273,-0.0,-0.6542331352309457,1.0,-0.5117036805338339,0.0
2019-04-29,-0.0,-0.43500573095759093,-0.0,-0.6526258205689277,1.0,-0.51734917161613,0.0
2019-04-30,-0.0,-0.42439621070164474,-0.0,-0.6542265250884863,1.0,-0.5238913179262961,0.0
2019-05-01,-0.0,-0.43348195769390296,-0.0,-0.6340989216092907,1.0,-0.5246785566155122,0.0
2019-05-02,-0.0,-0.4335294575049895,-0.0,-0.6209792384852647,1.0,-0.5374407091573573,0.0
2019-05-03,-0.0,-0.41330402470298844,-0.0,-0.6492123305594809,1.0,-0.5543256398178678,0.0
2019-05-06,-0.0,-0.40514763522341257,-0.0,-0.6522602560752548,1.0,-0.5555787823360335,0.0
2019-05-07,-0.0,-0.4124308527293602,-0.0,-0.6472184531886024,1.0,-0.5496816616219601,0.0
2019-05-08,-0.0,-0.4214757766560857,-0.0,-0.6378727168652755,1.0,-0.5425144403392829,0.0
2019-05-09,-0.0,-0.42075452088962795,-0.0,-0.6319112450633964,1.0,-0.5455726460195386,0.0
2019-05-10,-0.0,-0.42210220191109266,-0.0,-0.6288169921063564,1.0,-0.5457000415454923,0.0
2019-05-13,-0.0,-0.4188933523389918,-0.0,-0.6257094725929765,1.0,-0.5470778800051833,0.0
2019-05-14,-0.0,-0.3536391594054331,-0.0,-0.65594566888775,1.0,-0.5532034853921066,0.0
2019-05-15,-0.0,-0.35390292655425143,-0.0,-0.6588078519809337,1.0,-0.5499718107734098,0.0
2019-05-16,-0.0,-0.3555578358687566,-0.0,-0.6611682614607117,1.0,-0.5486262538159616,0.0
2019-05-17,-0.0,-0.34767411976355694,-0.0,-0.6480339244410177,1.0,-0.5743510665638654,0.0
2019-05-20,-0.0,-0.3444926903214203,-0.0,-0.6493923588808098,1.0,-0.5754220086842579,0.0
2019-05-21,-0.0,-0.34411666538293667,-0.0,-0.6482066291817505,1.0,-0.5751367172456289,0.0
2019-05-22,-0.0,-0.3403213818908737,-0.0,-0.6512211999282401,1.0,-0.5712857838488942,0.0
2019-05-23,-0.0,-0.34096555256755023,-0.0,-0.6632091176847228,1.0,-0.5569471123063132,0.0
2019-05-24,-0.0,-0.3195481034659033,-0.0,-0.6697679173908598,1.0,-0.5666342909722932,0.0
2019-05-28,-0.0,-0.3130161327435891,-0.0,-0.6740725589957304,1.0,-0.5695804463988956,0.0
2019-05-29,-0.0,-0.3157344351773918,-0.0,-0.6751345423011197,1.0,-0.5597214783074451,0.0
2019-05-30,-0.0,-0.3155042113030866,-0.0,-0.6718491564670857,1.0,-0.5572151963154279,0.0
2019-05-31,-0.0,-0.3158270083031939,-0.0,-0.6605878457541643,1.0,-0.570577148387754,0.0
2019-06-03,-0.0,-0.3198558339044138,-0.0,-0.6625802685347344,1.0,-0.5557247645879337,0.0
2019-06-04,-0.0,-0.31997350115932427,-0.0,-0.6388004178663337,1.0,-0.5891660509083497,0.0
2019-06-05,-0.0,-0.319726345551853,-0.0,-0.6507119054831868,1.0,-0.5540240331212763,0.0
2019-06-06,-0.0,-0.30906990179087235,-0.0,-0.6362494662547409,1.0,-0.5664481450782408,0.0
2019-06-07,-0.0,-0.32056290064102566,-0.0,-0.6231470352564102,1.0,-0.5602964743589743,0.0
2019-06-10,-0.0,-0.32419395151212194,-0.0,-0.6126968257935516,1.0,-0.5624593851537115,0.0
2019-06-11,-0.0,-0.32808859268909885,-0.0,-0.6218024202640744,1.0,-0.5555583393881692,0.0
2019-06-12,-0.0,-0.33179700415810826,-0.0,-0.6201092129652823,1.0,-0.552978307700015,0.0
2019-06-13,-0.0,-0.34486649116209106,-0.0,-0.6166227905227529,1.0,-0.5457440140403661,0.0
2019-06-14,-0.0,-0.34628797952680834,-0.0,-0.6181348320244876,1.0,-0.5445718443435281,0.0
2019-06-17,-0.0,-0.34649739060618223,-0.0,-0.6170212765957447,1.0,-0.5454887595343235,0.0
2019-06-18,-0.0,-0.36820652173913043,-0.0,-0.6142814009661836,1.0,-0.5336151368760064,0.0
2019-06-19,-0.0,-0.3583607463023881,-0.0,-0.6209979157773147,1.0,-0.5317278959395324,0.0
2019-06-20,-0.0,-0.35860995329684126,-0.0,-0.6208758097725104,1.0,-0.5314367498618993,0.0
2019-06-21,-0.0,-0.36187415256365185,-0.0,-0.6166574599507859,1.0,-0.5323657911916838,0.0
2019-06-24,-0.0,-0.34838093802597536,-0.0,-0.6081844901650464,1.0,-0.5555555555555556,0.0
2019-06-25,-0.0,-0.34751897843245694,-0.0,-0.6085918254486954,1.0,-0.5575888592830929,0.0
2019-06-26,-0.0,-0.3426557526148249,-0.0,-0.6198271941791723,1.0,-0.5639432065080087,0.0
2019-06-27,-0.0,-0.3489073670334128,-0.0,-0.6422704456725651,1.0,-0.5439334786797141,0.0
2019-06-28,-0.0,-0.356628095818108,-0.0,-0.6365458790093382,1.0,-0.5444072269589931,0.0
2019-07-01,-0.0,-0.3511107729762629,-0.0,-0.6479255427064313,1.0,-0.5369750456482045,0.0
2019-07-02,-0.0,-0.36019461760681154,-0.0,-0.6368911864578581,1.0,-0.5369976179615832,0.0
2019-07-03,-0.0,-0.3547274157132348,-0.0,-0.6457545853522413,1.0,-0.536391080443441,0.0
2019-07-05,-0.0,-0.3321605750734029,-0.0,-0.6573605345752759,1.0,-0.5416118254530728,0.0
2019-07-08,-0.0,-0.330974703697152,-0.0,-0.6584620050036644,1.0,-0.5376664729220895,0.0
2019-07-09,-0.0,-0.32630169517216984,-0.0,-0.6591718667104565,1.0,-0.5408635020084379,0.0
2019-07-10,-0.0,-0.3113155101834538,-0.0,-0.6702885733057058,1.0,-0.5453075251427705,0.0
2019-07-11,-0.0,-0.3093052077800541,-0.0,-0.675645597794471,1.0,-0.5443255684548651,0.0
2019-07-12,-0.0,-0.3174064888393987,-0.0,-0.6779116262590474,1.0,-0.5354051728501291,0.0
2019-07-15,-0.0,-0.2945629212352882,-0.0,-0.6838849210341013,1.0,-0.5363896992254301,0.0
2019-07-16,-0.0,-0.31118074705439963,-0.0,-0.6938079719227878,1.0,-0.5019052394083731,0.0
2019-07-17,-0.0,-0.30300911474591086,-0.0,-0.6894993132725684,1.0,-0.5046822324884506,0.0
2019-07-18,-0.0,-0.30228847783816126,-0.0,-0.6904073390836116,1.0,-0.5001994316198833,0.0
2019-07-19,-0.0,-0.3066258462763839,-0.0,-0.6837664277180406,1.0,-0.49865591397849457,0.0
2019-07-22,-0.0,-0.3178453536060818,-0.0,-0.7031609482844853,1.0,-0.4797439231769531,0.0
2019-07-23,-0.0,-0.3258259006427824,-0.0,-0.6961981164980816,1.0,-0.469405550849569,0.0
2019-07-24,-0.0,-0.3230431638530783,-0.0,-0.6952846420467297,1.0,-0.4752512280876743,0.0
2019-07-25,-0.0,-0.32025019936204147,-0.0,-0.697816985645933,1.0,-0.47398325358851673,0.0
2019-07-26,-0.0,-0.3229720620178264,-0.0,-0.6980001498015129,1.0,-0.47571967143534816,0.0
2019-07-29,-0.0,-0.314644623145697,-0.0,-0.6970930522950901,1.0,-0.4856400779181859,0.0
2019-07-30,-0.0,-0.3093678103431029,-0.0,-0.6983595078523557,1.0,-0.4930229068720616,0.0
2019-07-31,-0.0,-0.30528098000647363,-0.0,-0.6951671936857307,1.0,-0.4894056718870603,0.0
2019-08-01,-0.0,-0.320788441487513,-0.0,-0.6830346060275061,1.0,-0.4786753388610297,0.0
2019-08-02,-0.0,-0.3129049072901929,-0.0,-0.698761387047931,1.0,-0.4705239903691017,0.0
2019-08-05,-0.0,-0.31185324553151456,-0.0,-0.7008466603951082,1.0,-0.4629152844481853,0.0
2019-08-06,-0.0,-0.3143508531084527,-0.0,-0.6784418513434006,1.0,-0.4586683663463424,0.0
2019-08-07,-0.0,-0.3189312527601943,-0.0,-0.6776093036949801,1.0,-0.4569900387653958,0.0
2019-08-08,-0.0,-0.3169672432830327,-0.0,-0.6780026990553306,1.0,-0.4587167218746166,0.0
2019-08-09,-0.0,-0.31709053417124905,-0.0,-0.6793745090337785,1.0,-0.45834151610369206,0.0
2019-08-12,-0.0,-0.3170833537993025,-0.0,-0.6812711822781079,1.0,-0.45756176629500467,0.0
2019-08-13,-0.0,-0.2972529624914308,-0.0,-0.682058564293409,1.0,-0.46900401527764174,0.0
2019-08-14,-0.0,-0.3037120085792976,-0.0,-0.6727192961076311,1.0,-0.4608935143435131,0.0
2019-08-15,-0.0,-0.3269535946140899,-0.0,-0.666746814138014,1.0,-0.4107237316662659,0.0
2019-08-16,-0.0,-0.321127439171284,-0.0,-0.6800529992772825,1.0,-0.40787761985063836,0.0
2019-08-19,-0.0,-0.3153557872483544,-0.0,-0.6839235093451208,1.0,-0.4030653918224187,0.0
2019-08-20,-0.0,-0.3129920788762055,-0.0,-0.6799243783951946,1.0,-0.40019623327829223,0.0
2019-08-21,-0.0,-0.31632409177820264,-0.0,-0.682480879541109,1.0,-0.3912284894837476,0.0
2019-08-22,-0.0,-0.31882605583392987,-0.0,-0.6735862562634216,1.0,-0.39365306609401096,0.0
2019-08-23,-0.0,-0.3146996939556235,-0.0,-0.6743496557000765,1.0,-0.40192234123947973,0.0
2019-08-26,-0.0,-0.30722734491668047,-0.0,-0.671083509137886,1.0,-0.39208760992722874,0.0
2019-08-27,-0.0,-0.3054575588966497,-0.0,-0.6685450455783118,1.0,-0.3937255830472357,0.0
2019-08-28,-0.0,-0.29558959304940696,-0.0,-0.6824175564025473,1.0,-0.38938472100565796,0.0
2019-08-29,-0.0,-0.28776688917293947,-0.0026037968091653647,-0.6922075462765707,1.0,-0.38448610519339105,0.0
2019-08-30,-0.0,-0.2884438468615102,-0.005708489609133584,-0.6851366970962187,1.0,-0.3795909702073456,0.0
2019-09-03,-0.0,-0.2972603707804292,-0.020918235141692776,-0.6649313325952275,1.0,-0.3725707286047443,0.0
2019-09-04,-0.0,-0.27784984786659433,-0.027737811637615867,-0.6674764723919145,1.0,-0.38559332028209536,0.0
2019-09-05,-0.0,-0.2627068766626645,-0.013419026767427079,-0.6746003719660052,1.0,-0.403488946959531,0.0
2019-09-06,-0.0,-0.2628842942158869,-0.012490297085597346,-0.6696539881918472,1.0,-0.40716957166043327,0.0
2019-09-09,-0.0,-0.247209346324851,-0.010618673730016083,-0.679122126572699,1.0,-0.4280105950241226,0.0
2019-09-10,-0.0,-0.25803929003056947,-0.0,-0.6448731012583236,1.0,-0.46681200976326453,0.0
2019-09-11,-0.0,-0.26384426834201946,-0.0,-0.6107898431736513,1.0,-0.505128388186859,0.0
2019-09-12,-0.0,-0.25276450024969677,-0.0,-0.6170602363796343,1.0,-0.5082399942926447,0.0
2019-09-13,-0.0,-0.2522533235035316,-0.0,-0.6151394801303242,1.0,-0.5107850365050298,0.0
2019-09-16,-0.0,-0.2464108587836074,-0.0,-0.6172610996416792,1.0,-0.5093139697681592,0.0
2019-09-17,-0.0,-0.21501033475089687,-0.0,-0.6313226105343186,1.0,-0.5294718585920981,0.0
2019-09-18,-0.0,-0.20265488827147302,-0.0,-0.6271520505331148,1.0,-0.5448695115290542,0.0
2019-09-19,-0.0,-0.21391020176186415,-0.0,-0.6045988443686653,1.0,-0.549587951122478,0.0
