Date,IWF,IWM,MTUM,SPY,VEGI,VLUE,VXX
2018-10-24,-0.13318532568866662,-0.3121955425270509,-0.019183515109712463,-0.3326938828296762,1.0,-0.35819286976764236,0.0
2018-10-25,-0.12055716674781432,-0.2943542411990093,-0.017549059040199835,-0.3368191536654036,1.0,-0.347615317851775,0.0
2018-10-26,-0.11519282964085086,-0.2905594479160092,-0.008878789791495718,-0.3437480275200404,1.0,-0.3455995287087883,0.0
2018-10-29,-0.11030460686414366,-0.29269111353528576,-0.004992867332382312,-0.3419484769656793,1.0,-0.34790635226986655,0.0
2018-10-30,-0.109456284611512,-0.29277143816076523,-0.004447054874979023,-0.34210857526430616,1.0,-0.348863064272529,0.0
2018-10-31,-0.11023259705488621,-0.2877761044176707,-0.005145582329317269,-0.34115629183400265,1.0,-0.3473895582329317,0.0
2018-11-01,-0.11234614418487818,-0.28550196767981245,-0.007221803566942979,-0.34099472494348154,1.0,-0.34721175584024117,0.0
2018-11-02,-0.10988802429303472,-0.2996140950211931,-0.00828746757765547,-0.3397229075725944,1.0,-0.3512578815292803,0.0
2018-11-05,-0.10718653789380457,-0.30764202268989077,-0.008097507485976973,-0.34070684492429676,1.0,-0.34507190755345624,0.0
2018-11-06,-0.10998650472334683,-0.30963225371120107,-0.006831983805668016,-0.3393851214574899,1.0,-0.3427800269905533,0.0
2018-11-07,-0.11141378946256995,-0.3105268715024812,-0.004561292366170415,-0.34129447787984374,1.0,-0.3438918804772463,0.0
2018-11-08,-0.1096444987981276,-0.31050478640408213,-0.0028887108337199,-0.34099439126217684,1.0,-0.3445156665120398,0.0
2018-11-09,-0.10923696472622237,-0.3104218937780683,-0.0032891269054797696,-0.3412047481498661,1.0,-0.3442830335870459,0.0
2018-11-12,-0.10903761808367071,-0.31087634952766535,-0.0029520917678812417,-0.34126180836707154,1.0,-0.3445091093117409,0.0
2018-11-13,-0.09923088207557056,-0.3087159712471446,-0.0,-0.34356728210071885,1.0,-0.3441750319592598,0.0
2018-11-14,-0.09923088207557056,-0.3087159712471446,-0.0,-0.34356728210071885,1.0,-0.3441750319592598,0.0
2018-11-15,-0.0987783888165904,-0.30913899500440783,-0.0,-0.34341547374165654,1.0,-0.3476764199655766,0.0
2018-11-16,-0.09730080891906619,-0.3053355128043925,-0.0,-0.34293138857454214,1.0,-0.3500775388742194,0.0
2018-11-19,-0.09527805164565459,-0.30660149776593737,-0.0,-0.3447798451888989,1.0,-0.3510310251515596,0.0
2018-11-20,-0.08521182719250554,-0.30400234201831794,-0.0,-0.3458659194512986,1.0,-0.35600769520304465,0.0
2018-11-21,-0.08248329598056259,-0.3051337368828938,-0.0,-0.3471713130720734,1.0,-0.35975954590201703,0.0
2018-11-23,-0.08202641137074594,-0.3119816925951586,-0.0,-0.3455522663811383,1.0,-0.3599126619218576,0.0
2018-11-26,-0.08249568911132607,-0.3099844387433234,-0.0,-0.34808848887580435,1.0,-0.36230390713714933,0.0
2018-11-27,-0.08204890972937738,-0.30992282944676913,-0.0,-0.348297832075194,1.0,-0.36249132619803603,0.0
2018-11-28,-0.08262359893171829,-0.30832965322902867,-0.0,-0.34904212142241287,1.0,-0.3629213719428848,0.0
2018-11-29,-0.0695915595946934,-0.3039172673143215,-0.0,-0.34914864723702077,1.0,-0.36653086806643687,0.0
2018-11-30,-0.06989281012975616,-0.304477736684845,-0.0,-0.3505714703608517,1.0,-0.3645291376752544,0.0
2018-12-03,-0.06810395253614104,-0.305444138046294,-0.0,-0.35100693573995156,1.0,-0.3645441631152335,0.0
2018-12-04,-0.07274987358840383,-0.3064638462834991,-0.0,-0.358376875105343,1.0,-0.3692904095735715,0.0
2018-12-06,-0.0696283016114574,-0.29235547958056246,-0.0,-0.3586066000958953,1.0,-0.3640893076778753,0.0
2018-12-07,-0.06916678826791187,-0.2923849825936503,-0.0,-0.3587167246878322,1.0,-0.36432427925204813,0.0
2018-12-10,-0.0645355725063912,-0.292249495978218,-0.0,-0.35907135285681624,1.0,-0.3626047014320454,0.0
2018-12-11,-0.05689838236212604,-0.29602564903295653,-0.0,-0.357962234297254,1.0,-0.3710157599983345,0.0
2018-12-12,-0.05634682658670665,-0.29631017824421124,-0.0,-0.35782108945527236,1.0,-0.37183491587539563,0.0
2018-12-13,-0.05659473421096484,-0.2968255290784869,-0.0,-0.35748208631894685,1.0,-0.3720838193634394,0.0
2018-12-14,-0.0578508954602249,-0.2937526030820491,-0.0,-0.35899625156184917,1.0,-0.371865889212828,0.0
2018-12-17,-0.05353839758910943,-0.2932557414527694,-0.0,-0.3558141951574353,1.0,-0.37572482593785717,0.0
2018-12-18,-0.05135494044901855,-0.29179980910486786,-0.0,-0.3555836826160933,1.0,-0.3761879072083662,0.0
2018-12-19,-0.0550470141353758,-0.291030989891442,-0.0,-0.35396558523776905,1.0,-0.3756356767752247,0.0
2018-12-20,-0.05449202177197376,-0.2857675034665453,-0.0,-0.35605041495064055,1.0,-0.3732900101409383,0.0
2018-12-21,-0.0530527012219075,-0.2854839043149255,-0.0,-0.356441375317882,1.0,-0.3725060475117332,0.0
2018-12-24,-0.045773705343354266,-0.27771028518480384,-0.0,-0.35515288788221966,1.0,-0.380438587460105,0.0
2018-12-26,-0.04498191681735985,-0.2780289330922242,-0.0,-0.3527042577675489,1.0,-0.37919201052112445,0.0
2018-12-27,-0.03536866825930275,-0.27023525124509046,-0.0,-0.33647811475077943,1.0,-0.38245535895047983,0.0
2018-12-28,-0.03576563987281527,-0.2697612248617778,-0.0,-0.33673572716041883,1.0,-0.3829718289892055,0.0
2018-12-31,-0.03578661697990927,-0.26992871030460147,-0.0,-0.3366817887232664,1.0,-0.38287832145171746,0.0
2019-01-02,-0.03506072874493927,-0.26975708502024287,-0.0,-0.3362145748987854,1.0,-0.3832591093117409,0.0
2019-01-03,-0.039620388919241585,-0.26831785345717235,-0.0,-0.3397681053845687,1.0,-0.3758271110301706,0.0
2019-01-04,-0.031280902504490324,-0.27079170955177495,-0.0,-0.3373493975903614,1.0,-0.37872091380597767,0.0
2019-01-07,-0.031782364737577735,-0.2739886969027893,-0.0,-0.33856624870865154,1.0,-0.3813073510644763,0.0
2019-01-08,-0.032135914466223874,-0.2728009071764134,-0.0,-0.3390774339867163,1.0,-0.3809330957395108,0.0
2019-01-09,-0.03223846745777814,-0.2728524563606172,-0.0,-0.3390506662346604,1.0,-0.3808877728727067,0.0
2019-01-10,-0.032495798829746306,-0.27237755866453406,-0.0,-0.3392115972545605,1.0,-0.380555161871596,0.0
2019-01-11,-0.03310761495418052,-0.27151082637255697,-0.0,-0.3400778525667018,1.0,-0.3826940231935772,0.0
2019-01-14,-0.03660589344744367,-0.27216126873390256,-0.0,-0.3403029872842686,1.0,-0.3789571883428989,0.0
2019-01-15,-0.03709562924652672,-0.27171686441537374,-0.0,-0.3401886218436264,1.0,-0.3791907514450867,0.0
2019-01-16,-0.032859662281324115,-0.2742697289736677,-0.0,-0.33704972532484645,1.0,-0.38296405911090386,0.0
2019-01-17,-0.031234175292187402,-0.2759423929996556,-0.0,-0.3368510603820211,1.0,-0.38155522696428934,0.0
2019-01-18,-0.032740879326473335,-0.2755114491397893,-0.0,-0.3378614715093342,1.0,-0.38746085329645746,0.0
2019-01-22,-0.0,-0.24610848110406802,-0.0,-0.3422330097087379,1.0,-0.41759608440985313,0.0
2019-01-23,-0.0,-0.24116118374665083,-0.0,-0.3429158524547231,1.0,-0.43046797880698645,0.0
2019-01-24,-0.0,-0.23735745658218158,-0.0,-0.3499214248297538,1.0,-0.4274892210984406,0.0
2019-01-25,-0.0,-0.2109158186864015,-0.0,-0.35200900937135504,1.0,-0.4480955636890158,0.0
2019-01-28,-0.0,-0.20855410278622802,-0.0,-0.35809980458125995,1.0,-0.4479722787436791,0.0
2019-01-29,-0.0,-0.2089828801611279,-0.0,-0.35850956696878145,1.0,-0.44662638469284993,0.0
2019-01-30,-0.0,-0.2069625480992002,-0.0,-0.356306787275621,1.0,-0.45135685073634585,0.0
2019-01-31,-0.0,-0.21004114894303696,-0.0,-0.35168226561239313,1.0,-0.45538163627561723,0.0
2019-02-01,-0.0,-0.2093980034284562,-0.0,-0.3510940808712312,1.0,-0.45624684884541694,0.0
2019-02-04,-0.0,-0.2082635962170555,-0.0,-0.35183803512734163,1.0,-0.4563932971708576,0.0
2019-02-05,-0.0,-0.20286290322580647,-0.0,-0.3491733870967742,1.0,-0.46411290322580645,0.0
2019-02-06,-0.0,-0.19506541151807133,-0.0,-0.3488883065572779,1.0,-0.4718095506863674,0.0
2019-02-07,-0.0,-0.19390922283134474,-0.0,-0.3523057078361819,1.0,-0.4692639471138343,0.0
2019-02-08,-0.0,-0.19432806961005478,-0.0,-0.35173622300999036,1.0,-0.46809539155655816,0.0
2019-02-11,-0.0,-0.1895609382247948,-0.0,-0.35070487868826006,1.0,-0.47653429602888087,0.0
2019-02-12,-0.0,-0.18536900294556755,-0.0,-0.35522333857886457,1.0,-0.47691966267199287,0.0
2019-02-13,-0.0,-0.1847905061758295,-0.0,-0.35601840639379995,1.0,-0.4774360216355857,0.0
2019-02-14,-0.0,-0.1733214726158947,-0.0,-0.36734528839738795,1.0,-0.4810464387521986,0.0
2019-02-15,-0.0,-0.18797646249974723,-0.0,-0.3596344003397165,1.0,-0.47451115200291183,0.0
2019-02-19,-0.0,-0.181360201511335,-0.0,-0.36245843828715363,1.0,-0.4712947103274559,0.0
2019-02-20,-0.0,-0.184925433293027,-0.0,-0.3613462313583232,1.0,-0.4690648931882306,0.0
2019-02-21,-0.0,-0.19333763510243587,-0.0,-0.35902968220680753,1.0,-0.4641071140506533,0.0
2019-02-22,-0.0,-0.19527498688617198,-0.0,-0.36361618851632166,1.0,-0.45862082879393135,0.0
2019-02-25,-0.0,-0.19378000080674437,-0.0,-0.36341817595094994,1.0,-0.45968294945746446,0.0
2019-02-26,-0.0,-0.19493405396684546,-0.0,-0.36207800588875894,1.0,-0.4596862017504941,0.0
2019-02-27,-0.0,-0.19551146331135444,-0.0,-0.3605145887524449,1.0,-0.4603875546952191,0.0
2019-02-28,-0.0,-0.19549129917528682,-0.0,-0.3603532756639042,1.0,-0.4605690319198274,0.0
2019-03-01,-0.0,-0.19360041938020442,-0.0,-0.36012258805976166,1.0,-0.462527975482388,0.0
2019-03-04,-0.0,-0.19236970454270627,-0.0,-0.3528759724293603,1.0,-0.4701318070055222,0.0
2019-03-05,-0.0,-0.18844843916890025,-0.0,-0.36021039479252737,1.0,-0.4665968037725963,0.0
2019-03-06,-0.0,-0.18848610635339633,-0.0,-0.3603884981965463,1.0,-0.46615753521268666,0.0
2019-03-07,-0.0,-0.17586796819965783,-0.0,-0.36958840696387235,1.0,-0.4672235081010365,0.0
2019-03-08,-0.0,-0.1721655910087058,-0.0,-0.36688984056135276,1.0,-0.47152019623218133,0.0
2019-03-11,-0.0,-0.17052601775638562,-0.0,-0.36469351022306706,1.0,-0.48714785527939003,0.0
2019-03-12,-0.0,-0.15808651399491094,-0.0,-0.3714402035623409,1.0,-0.5060966921119593,0.0
2019-03-13,-0.0,-0.16388922926111996,-0.0,-0.3747702487440265,1.0,-0.5035739084262549,0.0
2019-03-14,-0.0,-0.16400138880379062,-0.0,-0.37467066968935725,1.0,-0.5036660335355269,0.0
2019-03-15,-0.0,-0.16438272235270093,-0.0,-0.37436944756458695,1.0,-0.5035229245379352,0.0
2019-03-18,-0.0,-0.16655765850468057,-0.0,-0.3751379634550137,1.0,-0.5022074152802192,0.0
2019-03-19,-0.0,-0.16635670638245692,-0.0,-0.3757127383458339,1.0,-0.5016247368743741,0.0
2019-03-20,-0.0,-0.16716815064988233,-0.0,-0.3736772080646812,1.0,-0.506028042165592,0.0
2019-03-21,-0.0,-0.1670759156947002,-0.0,-0.3852670349907919,1.0,-0.49390218948229997,0.0
2019-03-22,-0.0,-0.1650034906164018,-0.0,-0.40154408443185086,1.0,-0.48675619071085374,0.0
2019-03-25,-0.0,-0.1661202409737306,-0.0,-0.39709438137781233,1.0,-0.48588172615876396,0.0
2019-03-26,-0.0,-0.16934705362827857,-0.0,-0.39560868404296834,1.0,-0.48898063138003983,0.0
2019-03-27,-0.0,-0.16487396337958782,-0.0,-0.39962230068150095,1.0,-0.48821742343377944,0.0
2019-03-28,-0.0,-0.16617052290131187,-0.0,-0.3975240715268225,1.0,-0.4893140897985998,0.0
2019-03-29,-0.0,-0.16598575211973146,-0.0,-0.3974214210926112,1.0,-0.4896015110143916,0.0
2019-04-01,-0.0,-0.16852525003593946,-0.0,-0.39699751504323005,1.0,-0.4881605158852402,0.0
2019-04-02,-0.0,-0.1721368715083799,-0.0,-0.4029534998356885,1.0,-0.47880381202760436,0.0
2019-04-03,-0.0,-0.17179060645267288,-0.0,-0.40324071221736185,1.0,-0.478651962294375,0.0
2019-04-04,-0.0,-0.17138393866518672,-0.0,-0.39845018601878684,1.0,-0.4856220838215042,0.0
2019-04-05,-0.0,-0.17306664473954694,-0.0,-0.3961887925009251,1.0,-0.48641203798873495,0.0
2019-04-08,-0.0,-0.17131465915863459,-0.0,-0.3969255430650034,1.0,-0.4868986210156394,0.0
2019-04-09,-0.0,-0.1713181799498541,-0.0,-0.39699535533725183,1.0,-0.48684697274857164,0.0
2019-04-10,-0.0,-0.16986019736842106,-0.0,-0.3953125,1.0,-0.4907483552631579,0.0
2019-04-11,-0.0,-0.1614428116329257,-0.0,-0.4021374987154455,1.0,-0.49170691604151684,0.0
2019-04-12,-0.0,-0.1618777490031652,-0.0,-0.40214576396596374,1.0,-0.4913059563448021,0.0
2019-04-15,-0.0,-0.16173570019723865,-0.0,-0.4015450361604208,1.0,-0.4912886259040105,0.0
2019-04-16,-0.0,-0.16219660069465855,-0.0,-0.4042378280617383,1.0,-0.4887683169944715,0.0
2019-04-17,-0.0,-0.15386671601587398,-0.0,-0.4113873295910185,1.0,-0.4909629264079946,0.0
2019-04-18,-0.0,-0.1460986196539878,-0.0,-0.41233465676492975,1.0,-0.4987142827755035,0.0
2019-04-22,-0.0,-0.1467309554717603,-0.0,-0.4139828151078692,1.0,-0.49982485421689227,0.0
2019-04-23,-0.0,-0.15217122610415296,-0.0,-0.41473714568226766,1.0,-0.49309904416611733,0.0
2019-04-24,-0.0,-0.1448505803902198,-0.0,-0.4164814357454516,1.0,-0.4967687494854697,0.0
2019-04-25,-0.0,-0.13451064532101006,-0.0,-0.4230277273477472,1.0,-0.505487704241624,0.0
2019-04-26,-0.0,-0.135770881479036,-0.0,-0.41963106635853414,1.0,-0.5079646748101684,0.0
2019-04-29,-0.0,-0.13697612513154908,-0.0,-0.4199872062070531,1.0,-0.5065516600978106,0.0
2019-04-30,-0.0,-0.14006770145310435,-0.0,-0.41846928665786,1.0,-0.5055317040951123,0.0
2019-05-01,-0.0,-0.13618524332810047,-0.0,-0.4239238205403619,1.0,-0.5054945054945055,0.0
2019-05-02,-0.0,-0.13471384920307208,-0.0,-0.4219382277644727,1.0,-0.507907341646709,0.0
2019-05-03,-0.0,-0.12171808081435045,-0.0,-0.4338857509362134,1.0,-0.513396644114787,0.0
2019-05-06,-0.0,-0.12218929392991108,-0.0,-0.43087476426336185,1.0,-0.519345947402234,0.0
2019-05-07,-0.0,-0.1128787406159669,-0.0,-0.4397446295256514,1.0,-0.5269407532181255,0.0
2019-05-08,-0.0,-0.11943218716176839,-0.0,-0.4394513362750812,1.0,-0.5225418366497377,0.0
2019-05-09,-0.0,-0.11937691075848013,-0.0,-0.44541729925337437,1.0,-0.5149429112160223,0.0
2019-05-10,-0.0,-0.11841063466266617,-0.0,-0.44568071008876115,1.0,-0.5194816018669001,0.0
2019-05-13,-0.0,-0.11612593026172757,-0.0,-0.4542603896646877,1.0,-0.520110377121833,0.0
2019-05-14,-0.0,-0.11150687227623199,-0.0,-0.46002346630908486,1.0,-0.5236967817633256,0.0
2019-05-15,-0.0,-0.11082020777479894,-0.0,-0.4658595844504022,1.0,-0.5178242292225201,0.0
2019-05-16,-0.0,-0.111490163248221,-0.0,-0.4625366262034324,1.0,-0.5188991209711177,0.0
2019-05-17,-0.0,-0.1062629736019961,-0.0,-0.465665820980018,1.0,-0.5248149623634496,0.0
2019-05-20,-0.0,-0.11427790164486139,-0.0,-0.464494552185436,1.0,-0.5246308527197004,0.0
2019-05-21,-0.0,-0.11386440606659795,-0.0,-0.4648393950230338,1.0,-0.5248322430004838,0.0
2019-05-22,-0.0,-0.11233124068280596,-0.0,-0.46561824175362715,1.0,-0.5216998761206878,0.0
2019-05-23,-0.0,-0.11091756212222968,-0.0,-0.4736610141034251,1.0,-0.514145399597045,0.0
2019-05-24,-0.0,-0.11269381066431362,-0.0,-0.47441068952476995,1.0,-0.5138241102567335,0.0
2019-05-28,-0.0,-0.11775834524510216,-0.0,-0.4725889178508366,1.0,-0.5117506096022871,0.0
2019-05-29,-0.0,-0.12269655375057717,-0.0,-0.4734290391638333,1.0,-0.5026654913319061,0.0
2019-05-30,-0.0,-0.12133417243549402,-0.0,-0.4717222571848122,1.0,-0.5046989720998531,0.0
2019-05-31,-0.0,-0.12561581518207166,-0.0,-0.47525209115112893,1.0,-0.49552420284690046,0.0
2019-06-03,-0.0,-0.13365468886941279,-0.0,-0.4800300488293477,1.0,-0.47303952255748927,0.0
2019-06-04,-0.0,-0.12985411528654434,-0.0,-0.4647410441834218,1.0,-0.4954437152531037,0.0
2019-06-05,-0.0,-0.13942487240134444,-0.0,-0.461554421345284,1.0,-0.4737955931781402,0.0
2019-06-06,-0.0,-0.14199489764171488,-0.0,-0.4540269221994068,1.0,-0.47808682305602224,0.0
2019-06-07,-0.0,-0.14480154366454345,-0.0,-0.452891258792041,1.0,-0.4771251322696433,0.0
2019-06-10,-0.0,-0.14813510153336096,-0.0,-0.4459179444674679,1.0,-0.4780356402818069,0.0
2019-06-11,-0.0,-0.1471935972132949,-0.0,-0.4492939932405814,1.0,-0.4769537000559829,0.0
2019-06-12,-0.0,-0.14543795241947194,-0.0,-0.44888308132661314,1.0,-0.4798083504449008,0.0
2019-06-13,-0.0,-0.15036938656927035,-0.0,-0.4487424255001245,1.0,-0.47607288121524033,0.0
2019-06-14,-0.0,-0.14875913014608233,-0.0,-0.45445302124834,1.0,-0.4718210491367862,0.0
2019-06-17,-0.0,-0.14668131959275924,-0.0,-0.45233997553237815,1.0,-0.4745059821261949,0.0
2019-06-18,-0.0,-0.1580854191251061,-0.0,-0.4442995259093638,1.0,-0.4678798418317703,0.0
2019-06-19,-0.0,-0.15072499844420936,-0.0,-0.44572365009231024,1.0,-0.47793888854315764,0.0
2019-06-20,-0.0,-0.1543667351726142,-0.0,-0.44348259326150585,1.0,-0.47808847646924496,0.0
2019-06-21,-0.0,-0.15447036360617633,-0.0,-0.44298937406608,1.0,-0.47793873484974264,0.0
2019-06-24,-0.0,-0.14917838668799469,-0.0,-0.4430064191785944,1.0,-0.4852192700002077,0.0
2019-06-25,-0.0,-0.14409174006980224,-0.0,-0.4474821339537976,1.0,-0.48587335881668603,0.0
2019-06-26,-0.0,-0.14612705257920053,-0.0,-0.4452023552827998,1.0,-0.48198291590645215,0.0
2019-06-27,-0.0,-0.1434144721824483,-0.0,-0.448587851999419,1.0,-0.4831393056506672,0.0
2019-06-28,-0.0,-0.136298600311042,-0.0,-0.45389320891653706,1.0,-0.4834007257646449,0.0
2019-07-01,-0.0,-0.13088061649369212,-0.0,-0.46162451059598536,1.0,-0.4790462577424233,0.0
2019-07-02,-0.0,-0.13157676863848988,-0.0,-0.45821087055511855,1.0,-0.4800057954216169,0.0
2019-07-03,-0.0,-0.13270142180094785,-0.0,-0.4557006560566237,1.0,-0.481177176679981,0.0
2019-07-05,-0.0,-0.13075060532687652,-0.0,-0.456695846526355,1.0,-0.48204714306409224,0.0
2019-07-08,-0.0,-0.13068040725105537,-0.0,-0.4550533896200646,1.0,-0.48361062825925005,0.0
2019-07-09,-0.0,-0.12998944689304118,-0.0,-0.4547768328263704,1.0,-0.4844703788772322,0.0
2019-07-10,-0.0,-0.13991726990692865,-0.0,-0.4429782833505688,1.0,-0.4853567735263702,0.0
2019-07-11,-0.0,-0.14194976621012126,-0.0,-0.44058012992924234,1.0,-0.48642777341002197,0.0
2019-07-12,-0.0,-0.14091614104022337,-0.0,-0.44702719470582153,1.0,-0.48007444938475863,0.0
2019-07-15,-0.0,-0.15288760091078452,-0.0,-0.4418546884702961,1.0,-0.47522252121713937,0.0
2019-07-16,-0.0,-0.15315166073055578,-0.0,-0.448914934150584,1.0,-0.4686904663298269,0.0
2019-07-17,-0.0,-0.15092308965974005,-0.0,-0.44885752131798995,1.0,-0.4699271462869443,0.0
2019-07-18,-0.0,-0.15099921386900575,-0.0,-0.4483222309570111,1.0,-0.46944432951301257,0.0
2019-07-19,-0.0,-0.15181231380337637,-0.0,-0.4488993710691824,1.0,-0.4681396888447534,0.0
2019-07-22,-0.0,-0.14772821319208806,-0.0,-0.4446536456178101,1.0,-0.47664073491682524,0.0
2019-07-23,-0.0,-0.14896434705237238,-0.0,-0.4446789579324188,1.0,-0.47559335361185257,0.0
2019-07-24,-0.0,-0.1492719450649458,-0.0,-0.44460991147513856,1.0,-0.474456027136593,0.0
2019-07-25,-0.0,-0.13959018257759032,-0.0,-0.45975228997374024,1.0,-0.468353906912309,0.0
2019-07-26,-0.0,-0.1394098550484895,-0.0,-0.4597299476851182,1.0,-0.46864208763259657,0.0
2019-07-29,-0.0,-0.14475365903937334,-0.0,-0.4534528963100392,1.0,-0.46322407750979183,0.0
2019-07-30,-0.0,-0.1445144863555163,-0.0,-0.45003182686187143,1.0,-0.4587996139709657,0.0
2019-07-31,-0.0,-0.16045603944124898,-0.0,-0.44303615447822514,1.0,-0.4507395234182416,0.0
2019-08-01,-0.0,-0.16266158605289574,-0.0,-0.4401081679060906,1.0,-0.44586483109007846,0.0
2019-08-02,-0.0,-0.15967573542958916,-0.0,-0.44310016581710987,1.0,-0.4443489119531618,0.0
2019-08-05,-0.0,-0.16022155908923683,-0.0,-0.44467154478191556,1.0,-0.43900993336876104,0.0
2019-08-06,-0.0,-0.162568249928158,-0.0,-0.45157847202266105,1.0,-0.4384826963340039,0.0
2019-08-07,-0.0,-0.16691260862436463,-0.0,-0.4422651254303984,1.0,-0.4403385800950976,0.0
2019-08-08,-0.0,-0.16495859637615806,-0.0,-0.44269082561285567,1.0,-0.44203492662130034,0.0
2019-08-09,-0.0,-0.16411705678769634,-0.0,-0.4425672216419897,1.0,-0.4411951424300137,0.0
2019-08-12,-0.0,-0.1622676997935109,-0.0,-0.44466706192627725,1.0,-0.4374910555476049,0.0
2019-08-13,-0.0,-0.16129164952694364,-0.0,-0.4529206088029617,1.0,-0.4425545043192102,0.0
2019-08-14,-0.0,-0.16593142786794426,-0.0,-0.44588300469868886,1.0,-0.44001477317028126,0.0
2019-08-15,-0.0,-0.1688660300807344,-0.0,-0.4439572148682431,1.0,-0.43629359452481453,0.0
2019-08-16,-0.0,-0.17152096935955952,-0.0,-0.4426591890619563,1.0,-0.43260945207442125,0.0
2019-08-19,-0.0,-0.17344973154637486,-0.0,-0.4416984302635354,1.0,-0.4340956596581827,0.0
2019-08-20,-0.0,-0.17263377430633653,-0.0,-0.44008015212546264,1.0,-0.4320035986668575,0.0
2019-08-21,-0.0,-0.17394147457904202,-0.0,-0.44012587869870845,1.0,-0.42939758051332355,0.0
2019-08-22,-0.0,-0.17442478237770243,-0.0,-0.4388818505047203,1.0,-0.430074788507908,0.0
2019-08-23,-0.0,-0.17420712767696583,-0.0,-0.43908370116069967,1.0,-0.4302149746607814,0.0
2019-08-26,-0.0,-0.17388460831000022,-0.0,-0.4380837540109138,1.0,-0.43182979419158374,0.0
2019-08-27,-0.0,-0.17375487931985856,-0.0,-0.43802497394289913,1.0,-0.43191432833990717,0.0
2019-08-28,-0.0,-0.16974041623266548,-0.0,-0.4453158507444397,1.0,-0.4273226722218818,0.0
2019-08-29,-0.0,-0.16776235198040018,-0.0,-0.44832584728460595,1.0,-0.42556145365455283,0.0
2019-08-30,-0.0,-0.16788395625918068,-0.0,-0.4475681410151787,1.0,-0.4246980577770524,0.0
2019-09-03,-0.0,-0.171900826446281,-0.0,-0.44717885930007145,1.0,-0.42152841546780945,0.0
2019-09-04,-0.0,-0.17682069260716252,-0.0,-0.4444874747762989,1.0,-0.4169503271437598,0.0
2019-09-05,-0.0,-0.17967731421121252,-0.0,-0.44414113428943935,1.0,-0.4133393089960887,0.0
2019-09-06,-0.0,-0.17887237940158762,-0.0,-0.44618359454508444,1.0,-0.4103806228373702,0.0
2019-09-09,-0.0,-0.17894072626608046,-0.0,-0.4457539488682625,1.0,-0.41080442924605115,0.0
2019-09-10,-0.0,-0.17709286949445632,-0.0,-0.46029905401281657,1.0,-0.39698911606143833,0.0
2019-09-11,-0.0,-0.1753575715651767,-0.0,-0.4593802771052471,1.0,-0.39980875261947874,0.0
