Date,CIEN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.2683648194018263,-1.1251062885873784,-0.0,-0.6673814189064291,-0.6361787866464564,0.0
2018-10-30,1.0,-0.2572727608767974,-1.1255313643588511,-0.0,-0.6681329242597863,-0.6455106642516542,0.0
2018-10-31,1.0,-0.26034982215540314,-1.1049466466209525,-0.0,-0.6632320046936306,-0.6384070991162774,0.0
2018-11-01,1.0,-0.2663115356355621,-1.1023879500367377,-0.0,-0.6652094048493755,-0.639860396767083,0.0
2018-11-02,1.0,-0.27312887915297557,-1.0681270536692224,-0.0,-0.6756480467323841,-0.6341000365096752,0.0
2018-11-05,1.0,-0.26734156859878666,-1.08712813390834,-0.0,-0.6786419121409254,-0.6216285359257364,0.0
2018-11-06,1.0,-0.2576101096450474,-1.0927708604348634,-0.0,-0.7096450473889611,-0.6567552499535402,0.0
2018-11-07,1.0,-0.2570940424899718,-1.0924454018719358,-0.0,-0.7085128509879662,-0.6561432179468133,0.0
2018-11-08,1.0,-0.23102383053839365,-1.0916446013533392,-0.0,-0.6967122683142101,-0.6581715210355987,0.0
2018-11-09,1.0,-0.23103511674940244,-1.0912667769810624,-0.0,-0.6968192682478396,-0.6580253723110865,0.0
2018-11-12,1.0,-0.23002598543351757,-1.0735277970940236,-0.0,-0.7023752882187169,-0.6539911429930828,0.0
2018-11-13,1.0,-0.21203427990413246,-1.0719006463795482,-0.0,-0.6996877042631998,-0.6477594596557484,0.0
2018-11-14,1.0,-0.21216412490922298,-1.0717138707334788,-0.0,-0.6996368917937545,-0.64760348583878,0.0
2018-11-15,1.0,-0.2110091743119266,-1.0719077492112992,-0.0,-0.7000761504152011,-0.6432534358342096,0.0
2018-11-16,1.0,-0.21060254924681343,-1.0681488991888761,-0.0,-0.69861674391657,-0.6437210312862109,0.0
2018-11-19,1.0,-0.21435299231995364,-1.0675626720765106,-0.0,-0.697217794522533,-0.6435299231995363,0.0
2018-11-20,1.0,-0.20129987362339774,-1.0662935547932841,-0.0,-0.6967322621411808,-0.6464343744358187,0.0
2018-11-21,1.0,-0.1970794985143851,-1.072396550474672,-0.0,-0.7007391839988405,-0.6531995072106674,0.0
2018-11-23,1.0,-0.1982992581870816,-1.0610819612809843,-0.0,-0.705047946444726,-0.654170436041252,0.0
2018-11-26,1.0,-0.1974169741697417,-1.0659865422183632,-0.0,-0.7026626148614428,-0.6516171044063382,0.0
2018-11-27,1.0,-0.18828271196199797,-1.0683388513027205,-0.0,-0.6966316395566431,-0.645458471282568,0.0
2018-11-28,1.0,-0.18851220038868496,-1.0689915784927662,-0.0,-0.6961419419851723,-0.6452530051104873,0.0
2018-11-29,1.0,-0.17515696347031962,-1.0580051369863013,-0.0,-0.6900684931506849,-0.64412100456621,0.0
2018-11-30,1.0,-0.17455220152715334,-1.0585170912723898,-0.0,-0.6901448654820523,-0.6449368443588096,0.0
2018-12-03,1.0,-0.1725797824924229,-1.0588696737386345,-0.0,-0.6898555892315922,-0.6443572829381352,0.0
2018-12-04,1.0,-0.1665185079827899,-1.0609821142836824,-0.0,-0.6861999075489813,-0.6420723251431214,0.0
2018-12-06,1.0,-0.15862763482307185,-1.0197242768343926,-0.0,-0.6775705802687779,-0.616661457790742,0.0
2018-12-07,1.0,-0.17022092131855876,-1.0220921318558784,-0.0,-0.6813715241480242,-0.6109136525193393,0.0
2018-12-10,1.0,-0.15247798307718877,-1.0244862718010708,-0.0,-0.678535658780867,-0.5981005007770679,0.0
2018-12-11,1.0,-0.16653405749472447,-1.0211713425813818,-0.0,-0.6848168263742346,-0.5868128826927734,0.0
2018-12-12,1.0,-0.16512046524508445,-1.0221545278316255,-0.0,-0.6849903073940736,-0.5893796732207144,0.0
2018-12-13,1.0,-0.16533471717695902,-1.0203425012973535,-0.0,-0.6854523438851411,-0.5885140979069367,0.0
2018-12-14,1.0,-0.19327303766663034,-0.9932803022047872,-0.0,-0.8024772075115324,-0.6432385311103846,0.0
2018-12-17,1.0,-0.1779939957319058,-0.992946793503816,-0.0,-0.7905740224979202,-0.6555141606684269,0.0
2018-12-18,1.0,-0.17379534380075798,-0.991553871142393,-0.0,-0.7896408590507128,-0.6544667027612344,0.0
2018-12-19,1.0,-0.17582298585041872,-0.9909760323419001,-0.0,-0.7886947733179324,-0.6541293676003465,0.0
2018-12-20,1.0,-0.17354451747297345,-0.9752900190353051,-0.0,-0.7946701145709874,-0.648026433933125,0.0
2018-12-21,1.0,-0.16836989923533197,-0.9776316729793468,-0.0,-0.7987922532694919,-0.6284213535339098,0.0
2018-12-24,1.0,-0.1588492585612176,-0.9684932968244371,-0.0,-0.7952419899719071,-0.633512321752427,0.0
2018-12-26,1.0,-0.1586014873295034,-0.9731082367039088,-0.0,-0.773763789518204,-0.6190039826595708,0.0
2018-12-27,1.0,-0.12432414051076275,-0.9382119903424354,-0.0,-0.7152038630258102,-0.6228449008739415,0.0
2018-12-28,1.0,-0.11841926268534891,-0.9455176166507957,-0.0,-0.7161270575431914,-0.6208339001496395,0.0
2018-12-31,1.0,-0.11501379756753993,-0.9527816577521887,-0.0,-0.7176097843491295,-0.6214015603175144,0.0
2019-01-02,1.0,-0.11490884307377748,-0.9532458681206338,-0.0,-0.7181461918555121,-0.6214346566706423,0.0
2019-01-03,1.0,-0.12233499080444112,-0.9504120972685783,-0.0,-0.7233499080444111,-0.609665554117567,0.0
2019-01-04,1.0,-0.10935803474484257,-0.9539902280130295,-0.0,-0.7183089033659067,-0.6113938653637351,0.0
2019-01-07,1.0,-0.09945194492714877,-0.9343670632268414,-0.0,-0.7120705787996257,-0.595876219756717,0.0
2019-01-08,1.0,-0.1001903616872057,-0.9318371572654711,-0.0,-0.7126540426810941,-0.5949971612730857,0.0
2019-01-09,1.0,-0.10039409525081824,-0.9318348807694875,-0.0,-0.7125776501235722,-0.5949836350277202,0.0
2019-01-10,1.0,-0.10208034193742277,-0.9277390055765186,-0.0,-0.7161986175576852,-0.5932146792667045,0.0
2019-01-11,1.0,-0.10354742719582734,-0.9181851616570261,-0.0,-0.7192818215252933,-0.6024942325052659,0.0
2019-01-14,1.0,-0.11272788091654123,-0.9175447399230641,-0.0,-0.7202542231142331,-0.5945475832078944,0.0
2019-01-15,1.0,-0.10802665505809864,-0.9109935371529987,-0.0,-0.7197200549174564,-0.6098851421491477,0.0
2019-01-16,1.0,-0.10933154632266712,-0.9117105042720725,-0.0,-0.7219634779695091,-0.6076394705980902,0.0
2019-01-17,1.0,-0.1198050539106052,-0.8950161898721501,-0.0,-0.7167940715024869,-0.6065026538037854,0.0
2019-01-18,1.0,-0.11904362697427986,-0.8799503705442473,-0.0,-0.7172127024579994,-0.6371013715167164,0.0
2019-01-22,1.0,-0.0,-0.9883831845745042,-0.0,-0.8282005859508073,-0.5901069700892553,0.0
2019-01-23,1.0,-0.0,-1.00139948685482,-0.0,-0.8087367965079472,-0.5219752757322316,0.0
2019-01-24,1.0,-0.0,-1.0073152889539136,-0.0,-0.7925118042162665,-0.5253375008312828,0.0
2019-01-25,1.0,-0.0,-0.9943081718390027,-0.0,-0.8612955685052176,-0.5323892126304378,0.0
2019-01-28,1.0,-0.0,-0.9711971807122768,-0.0,-0.8909898004134053,-0.5263799939005795,0.0
2019-01-29,1.0,-0.0,-0.9576928309073596,-0.0,-0.9052509862603728,-0.5379540198612432,0.0
2019-01-30,1.0,-0.0,-0.9572963416292669,-0.0,-0.904936760505916,-0.5377396980824153,0.0
2019-01-31,1.0,-0.0,-0.9830238359201773,-0.0,-0.8329060421286031,-0.6485934035476718,0.0
2019-02-01,1.0,-0.0,-0.9813877720781922,-0.0,-0.8452100374324136,-0.6393664217385276,0.0
2019-02-04,1.0,-0.0,-0.9825315402745044,-0.0,-0.8447248024400388,-0.6386732288922778,0.0
2019-02-05,1.0,-0.0,-0.9615464776990412,-0.0,-0.8384396276226205,-0.6736834792274559,0.0
2019-02-06,1.0,-0.0,-0.9557648203488778,-0.0,-0.8363680589339079,-0.6827785113628466,0.0
2019-02-07,1.0,-0.0,-0.9527928303459773,-0.0,-0.8373280533555647,-0.6835487008475754,0.0
2019-02-08,1.0,-0.0,-0.94801393728223,-0.0,-0.8461672473867596,-0.6901393728222996,0.0
2019-02-11,1.0,-0.0,-0.9455625436757513,-0.0,-0.8599231306778476,-0.6885744234800838,0.0
2019-02-12,1.0,-0.0,-0.962031973075305,-0.0,-0.8609591922591502,-0.6828284953022017,0.0
2019-02-13,1.0,-0.0,-0.9684807732716957,-0.0,-0.8585136933529453,-0.6751418365202774,0.0
2019-02-14,1.0,-0.0,-0.9346132247648463,-0.0,-0.885511722588797,-0.6896321774533202,0.0
2019-02-15,1.0,-0.0,-0.963697065542084,-0.0,-0.8724301528729572,-0.6781584958706729,0.0
2019-02-19,1.0,-0.0,-0.9445750166625742,-0.0,-0.8888694004981234,-0.6744659206510681,0.0
2019-02-20,1.0,-0.0,-0.8535130581297388,-0.0,-0.8682055602358887,-0.6481213142375737,0.0
2019-02-21,1.0,-0.0,-0.8281066182649323,-0.0,-0.8698195018654835,-0.6633054351114248,0.0
2019-02-22,1.0,-0.0,-0.8282084887589475,-0.0,-0.8739456262392042,-0.6583997042712639,0.0
2019-02-25,1.0,-0.0,-0.8322002367664467,-0.0,-0.8869271097581599,-0.6632166412988331,0.0
2019-02-26,1.0,-0.0,-0.8325779611716161,-0.0,-0.8871676926199012,-0.6624839342487993,0.0
2019-02-27,1.0,-0.0,-0.8376111731087891,-0.0,-0.8960806195258869,-0.6479997294646783,0.0
2019-02-28,1.0,-0.0,-0.8364575944877901,-0.0,-0.8938088965447359,-0.6473131354071672,0.0
2019-03-01,1.0,-0.0,-0.8422242467186287,-0.0,-0.8865269764146168,-0.6454431960049937,0.0
2019-03-04,1.0,-0.0,-0.8386335278049438,-0.0,-0.8748861835227464,-0.658820355444643,0.0
2019-03-05,1.0,-0.0,-0.8298949927406558,-0.0,-0.8882060978492083,-0.6583381166222102,0.0
2019-03-06,1.0,-0.0,-0.8428146273047583,-0.0,-0.888516402695584,-0.6894605411692266,0.0
2019-03-07,1.0,-0.0,-0.8343065942697129,-0.0,-0.8984052180445993,-0.6822388416487383,0.0
2019-03-08,1.0,-0.0,-0.8306298204959707,-0.0,-0.9382976515754158,-0.6897243454501435,0.0
2019-03-11,1.0,-0.0,-0.8297612398771292,-0.0,-0.9383552080424462,-0.7225286232895839,0.0
2019-03-12,1.0,-0.0,-0.7839686849807809,-0.0,-0.9587403462989739,-0.7837218323518003,0.0
2019-03-13,1.0,-0.0,-0.8062289860201733,-0.0,-0.957989736329853,-0.7749778800212351,0.0
2019-03-14,1.0,-0.0,-0.815327564894932,-0.0,-0.9426452410383188,-0.7737241744658307,0.0
2019-03-15,1.0,-0.0,-0.8121881303747744,-0.0,-0.9456771773365893,-0.7811161836005238,0.0
2019-03-18,1.0,-0.0,-0.8266147748777092,-0.0,-0.9532616845788553,-0.7906951833470205,0.0
2019-03-19,1.0,-0.0,-0.8243808298488259,-0.0,-0.9444623137128766,-0.8049748043315107,0.0
2019-03-20,1.0,-0.0,-0.8257396661651982,-0.0,-0.9444444444444445,-0.8117343649258543,0.0
2019-03-21,1.0,-0.0,-0.831511970666475,-0.0,-0.9369473003091523,-0.8263354662448774,0.0
2019-03-22,1.0,-0.0,-0.8256402836058457,-0.0,-0.9699030531037477,-0.8218781652438142,0.0
2019-03-25,1.0,-0.0,-0.7758602131247533,-0.0,-0.990491909152883,-0.8216066879552222,0.0
2019-03-26,1.0,-0.0,-0.7862757824895427,-0.0,-0.9902639549978363,-0.829402855906534,0.0
2019-03-27,1.0,-0.0,-0.7723339822626,-0.0,-1.0034609560891194,-0.8293676544812171,0.0
2019-03-28,1.0,-0.0,-0.7667833050755745,-0.0,-0.9970780274881857,-0.8435482125464449,0.0
2019-03-29,1.0,-0.0,-0.7569304071614207,-0.0,-1.000288766965059,-0.8523678891134854,0.0
2019-04-01,1.0,-0.0,-0.7629536017331648,-0.0,-0.9969669615454054,-0.8508033941144612,0.0
2019-04-02,1.0,-0.0,-0.7700571264326518,-0.0,-0.9997484999820356,-0.8230158445011316,0.0
2019-04-03,1.0,-0.0,-0.7713741965600202,-0.0,-0.9995331968831914,-0.8199217207081043,0.0
2019-04-04,1.0,-0.0,-0.7694519317160827,-0.0,-1.0002875112309075,-0.8241509433962264,0.0
2019-04-05,1.0,-0.0,-0.753666534539296,-0.0,-1.0215848077546754,-0.8282224063997694,0.0
2019-04-08,1.0,-0.0,-0.7412985515601355,-0.0,-1.028356272969662,-0.8334294155797362,0.0
2019-04-09,1.0,-0.0,-0.7172364159769702,-0.0,-1.0754587981288235,-0.8057214825476791,0.0
2019-04-10,1.0,-0.0,-0.6965807356272247,-0.0,-1.0925466508467263,-0.8063135943623485,0.0
2019-04-11,1.0,-0.0,-0.666547098070163,-0.007066504053375422,-1.1340483535404262,-0.7793959394504628,0.0
2019-04-12,1.0,-0.0,-0.6661883408071749,-0.009363228699551569,-1.1345291479820627,-0.7773632286995515,0.0
2019-04-15,1.0,-0.0,-0.6668226485727655,-0.0018717828731867102,-1.1506425254670458,-0.7802454915229834,0.0
2019-04-16,1.0,-0.0,-0.6647342647270632,-0.011414374189831484,-1.1481348120409043,-0.7764655048250035,0.0
2019-04-17,1.0,-0.0,-0.6489193083573487,-0.018155619596541786,-1.1552593659942363,-0.7799711815561959,0.0
2019-04-18,1.0,-0.0,-0.6579876116392971,-0.009471333909536157,-1.147868049553443,-0.7859046384327284,0.0
2019-04-22,1.0,-0.0,-0.6621026011560693,-0.002095375722543353,-1.1566835260115609,-0.7917991329479769,0.0
2019-04-23,1.0,-0.0,-0.6642916561177619,-0.005063474266700423,-1.1665159680277766,-0.7809324026185395,0.0
2019-04-24,1.0,-0.0,-0.665677582775466,-0.0036547855979735845,-1.1688800434231952,-0.7803871901574091,0.0
2019-04-25,1.0,-0.0,-0.662924603462012,-0.014304338379083075,-1.169406822626204,-0.7746795103932788,0.0
2019-04-26,1.0,-0.0,-0.643751349017915,-0.0,-1.1565580257572488,-0.7970357579681991,0.0
2019-04-29,1.0,-0.0,-0.6159208292700544,-0.0,-1.1614114927583343,-0.8345071694296963,0.0
2019-04-30,1.0,-0.0,-0.6030768122207812,-0.0,-1.1541288370082146,-0.8456189652687708,0.0
2019-05-01,1.0,-0.0,-0.6020838591051664,-0.0,-1.1650142409056494,-0.8381944694811984,0.0
2019-05-02,1.0,-0.0,-0.6021195299545815,-0.0,-1.1507101146276404,-0.85181313531829,0.0
2019-05-03,1.0,-0.0,-0.6162308385933274,-0.0,-1.1425067628494139,-0.8481154192966637,0.0
2019-05-06,1.0,-0.0,-0.5759413697245388,-0.0,-1.1674067655872051,-0.8668905014621466,0.0
2019-05-07,1.0,-0.0,-0.5477732498908456,-0.0,-1.1941129384369087,-0.8965943821859992,0.0
2019-05-08,1.0,-0.0,-0.5485668789808916,-0.015525477707006371,-1.1604661262304574,-0.8944339895773017,0.0
2019-05-09,1.0,-0.0,-0.5471281828703703,-0.01978443287037037,-1.1636646412037037,-0.8863208912037036,0.0
2019-05-10,1.0,-0.0,-0.5447720596235449,-0.013781597940013783,-1.1733942625031735,-0.894824647299895,0.0
2019-05-13,1.0,-0.0,-0.5459261408982079,-0.0063484002031488065,-1.1744177610099398,-0.9009649568308785,0.0
2019-05-14,1.0,-0.0,-0.5281639415112007,-0.04422675214290859,-1.1389829287617947,-0.8901894403226968,0.0
2019-05-15,1.0,-0.0,-0.5395425539542553,-0.059475155947515596,-1.1376640137664014,-0.8483544848354484,0.0
2019-05-16,1.0,-0.0,-0.5381276020353699,-0.05344625128989788,-1.123865779454151,-0.8428993345906132,0.0
2019-05-17,1.0,-0.0,-0.5320878494010268,-0.061929549343981746,-1.1236095265259554,-0.8477253280091273,0.0
2019-05-20,1.0,-0.0,-0.5031260047872531,-0.08159765638955378,-1.130291879532707,-0.8575970847772499,0.0
2019-05-21,1.0,-0.0,-0.497787926359355,-0.08512915655772799,-1.128264592550307,-0.8566790352504638,0.0
2019-05-22,1.0,-0.0,-0.4862388591800356,-0.09736185383244206,-1.1296969696969696,-0.851729055258467,0.0
2019-05-23,1.0,-0.0,-0.4775911862231255,-0.11765964274253932,-1.1422968588440832,-0.8278960316611402,0.0
2019-05-24,1.0,-0.0,-0.4432068891893815,-0.14063056010248381,-1.138104049533841,-0.8365240908120419,0.0
2019-05-28,1.0,-0.0,-0.43141931579509457,-0.1448150653234132,-1.1429283400377346,-0.8407319070164821,0.0
2019-05-29,1.0,-0.0,-0.43550678315221253,-0.14567796008239223,-1.1445060018467221,-0.8256978478585127,0.0
2019-05-30,1.0,-0.0,-0.43256292824936987,-0.14353676287854583,-1.1438917882628608,-0.8302623637590089,0.0
2019-05-31,1.0,-0.0,-0.43034737515095545,-0.14928606947503018,-1.1465155928109683,-0.8257441216168216,0.0
2019-06-03,1.0,-0.0,-0.432991513437058,-0.16442715700141441,-1.1419731258840171,-0.7966760961810467,0.0
2019-06-04,1.0,-0.0,-0.42714118937276685,-0.1720380655888492,-1.159373120599993,-0.7791417554038278,0.0
2019-06-05,1.0,-0.0,-0.4160888141766477,-0.19335294529663094,-1.1597324367864397,-0.7329621068851999,0.0
2019-06-06,1.0,-0.0,-0.41734626019390286,-0.18462776941654124,-1.1568723530852962,-0.7412411186167792,0.0
2019-06-07,1.0,-0.0,-0.41909600227898586,-0.4532807900484284,-1.6359794891273383,-1.2395783876175102,0.0
2019-06-10,1.0,-0.0,-0.4203537724664485,-0.42950633091478163,-1.64096362687912,-1.251481955707308,0.0
2019-06-11,1.0,-0.0,-0.4158387737723531,-0.49526918346106535,-1.600861008610086,-1.2188002649257261,0.0
2019-06-12,1.0,-0.0,-0.41779817381842266,-0.4969484789705256,-1.5988550882339025,-1.2174386147513838,0.0
2019-06-13,1.0,-0.0,-0.4285917766593866,-0.5037033520083563,-1.5932010255436333,-1.222391035988985,0.0
2019-06-14,1.0,-0.0,-0.4143570240076064,-0.51846921797005,-1.6070834323746137,-1.214071785120038,0.0
2019-06-17,1.0,-0.0,-0.40867417224834923,-0.5199277944040663,-1.607144553702912,-1.2146216331765711,0.0
2019-06-18,1.0,-0.0,-0.41334093500570124,-0.5178639300646142,-1.607896237172178,-1.2119441277080958,0.0
2019-06-19,1.0,-0.0,-0.41034874905231233,-0.5237395754359363,-1.6048142532221379,-1.1995830174374527,0.0
2019-06-20,1.0,-0.0,-0.4170346104543512,-0.5160708351137065,-1.6097896785832975,-1.2047191758059155,0.0
2019-06-21,1.0,-0.0,-0.42596021459431227,-0.5149313962873284,-1.6006741679722736,-1.2060485211033565,0.0
2019-06-24,1.0,-0.0,-0.41995525301090114,-0.5236825819964773,-1.5929452087399436,-1.2237349454943591,0.0
2019-06-25,1.0,-0.0,-0.4229706554878049,-0.5227229420731707,-1.592892530487805,-1.2250857469512195,0.0
2019-06-26,1.0,-0.0,-0.42251573526606906,-0.5150677093267214,-1.585781041388518,-1.244850276559222,0.0
2019-06-27,1.0,-0.0,-0.4194735081935885,-0.5349959390377909,-1.58917395251063,-1.2339591992738044,0.0
2019-06-28,1.0,-0.0,-0.387692748364921,-0.5426075332983243,-1.607724256456772,-1.235928772616604,0.0
2019-07-01,1.0,-0.0,-0.37221080796980266,-0.5544459840412824,-1.627168044340389,-1.2242343160208324,0.0
2019-07-02,1.0,-0.0,-0.37313789152024446,-0.5509453781512605,-1.627387318563789,-1.22316653934301,0.0
2019-07-03,1.0,-0.0,-0.3718674211802749,-0.5490513100955823,-1.6153407199581529,-1.2190784155214227,0.0
2019-07-05,1.0,-0.0,-0.37072938940365885,-0.5482062247564742,-1.6134473746733191,-1.2193395105725826,0.0
2019-07-08,1.0,-0.0,-0.36968401045378946,-0.5492991209313376,-1.6138275124732715,-1.2189118555476361,0.0
2019-07-09,1.0,-0.0,-0.3681334347082304,-0.5477570804029652,-1.615709941075841,-1.2203478426154724,0.0
2019-07-10,1.0,-0.0,-0.36516934216167296,-0.5510884580574477,-1.6262087362454152,-1.2210260563044824,0.0
2019-07-11,1.0,-0.0,-0.359208958780081,-0.5637360019061234,-1.6275434834405527,-1.2148201096020967,0.0
2019-07-12,1.0,-0.0,-0.35199847371935516,-0.5650100162167317,-1.632738719832109,-1.2198798053992177,0.0
2019-07-15,1.0,-0.0,-0.36164527365558047,-0.5780884668607148,-1.6318652478885336,-1.200028630052011,0.0
2019-07-16,1.0,-0.0,-0.3640007635044856,-0.5963924413055927,-1.6270280587898454,-1.1844817713304066,0.0
2019-07-17,1.0,-0.0,-0.37639591486112434,-0.5908657058318221,-1.6247971747637682,-1.180299704113773,0.0
2019-07-18,1.0,-0.0,-0.37523237523237524,-0.59340292673626,-1.6233852900519565,-1.174650841317508,0.0
2019-07-19,1.0,-0.0,-0.3791145883026429,-0.5978437172025569,-1.6229844480488504,-1.1705467035588208,0.0
2019-07-22,1.0,-0.0,-0.37162226678124705,-0.5957700754320634,-1.6285209586555907,-1.1782679270505108,0.0
2019-07-23,1.0,-0.0,-0.37567451411107394,-0.5951960269328112,-1.6269519125161167,-1.1774986867866863,0.0
2019-07-24,1.0,-0.0,-0.3743080740599351,-0.5991601450658522,-1.6255010498186677,-1.1729337659858752,0.0
2019-07-25,1.0,-0.0,-0.3678714476444784,-0.6010871638374977,-1.629649055884036,-1.16965477779897,0.0
2019-07-26,1.0,-0.0,-0.34849642004773274,-0.6082100238663485,-1.641384248210024,-1.1751312649164678,0.0
2019-07-29,1.0,-0.0,-0.33196486538094333,-0.6087932022150087,-1.6416841703265228,-1.1913309146457896,0.0
2019-07-30,1.0,-0.0,-0.33389037433155083,-0.6118697478991596,-1.6362681436210849,-1.1926566080977847,0.0
2019-07-31,1.0,-0.0,-0.3374910394265233,-0.6129988052568698,-1.6337395459976105,-1.1947431302270013,0.0
2019-08-01,1.0,-0.0,-0.35495418098510884,-0.609249713631157,-1.6260500190912561,-1.182512409316533,0.0
2019-08-02,1.0,-0.0,-0.34515343864840353,-0.6138500453395695,-1.626211043764616,-1.1873240108814966,0.0
2019-08-05,1.0,-0.0,-0.34610606784519826,-0.6127090301003344,-1.6270903010033444,-1.1919254658385092,0.0
2019-08-06,1.0,-0.0,-0.3330516431924883,-0.5952112676056338,-1.585962441314554,-1.180610328638498,0.0
2019-08-07,1.0,-0.0,-0.32911866629202957,-0.5849957853329587,-1.5864006743467265,-1.1824482532546594,0.0
2019-08-08,1.0,-0.0,-0.3287587822014052,-0.5832318501170961,-1.587447306791569,-1.1844028103044495,0.0
2019-08-09,1.0,-0.0,-0.31092906348910815,-0.5718208899646249,-1.577127164401415,-1.194749581083597,0.0
2019-08-12,1.0,-0.0,-0.3029852134288105,-0.5863014972565795,-1.5823026132242164,-1.17827583000093,0.0
2019-08-13,1.0,-0.0,-0.2862714146432053,-0.5826640048284507,-1.5896281164399464,-1.184131111007939,0.0
2019-08-14,1.0,-0.0,-0.29580196739481823,-0.5776104927723641,-1.5676811527271046,-1.1772040825751628,0.0
2019-08-15,1.0,-0.0,-0.30540687653089,-0.5860473555293478,-1.539417581420666,-1.1050984305542957,0.0
2019-08-16,1.0,-0.0,-0.2578797795384085,-0.5663107130554599,-1.432569755425422,-1.0491302101274544,0.0
2019-08-19,1.0,-0.0,-0.23104229930285275,-0.5664000684316325,-1.4369787434241479,-1.0425131517043753,0.0
2019-08-20,1.0,-0.0,-0.23377121897125308,-0.558773351531178,-1.4386249253604027,-1.0339503540049475,0.0
2019-08-21,1.0,-0.0,-0.23561970451739261,-0.546387363222208,-1.441946608762294,-1.0337207817090306,0.0
2019-08-22,1.0,-0.0,-0.2369529156565012,-0.5451490791544383,-1.4453234656118412,-1.0259027689166773,0.0
2019-08-23,1.0,-0.0,-0.23760691034424067,-0.5465724862771797,-1.4463639845112974,-1.0245946980979532,0.0
2019-08-26,1.0,-0.0,-0.2133434165196202,-0.5404587849760524,-1.4408032938408537,-1.0067221241912443,0.0
2019-08-27,1.0,-0.0,-0.20803286936105986,-0.5383196377662249,-1.436776790206272,-1.009349320811672,0.0
2019-08-28,1.0,-0.0,-0.21100955894683884,-0.535091396947845,-1.4371541170551734,-1.0092654704008048,0.0
2019-08-29,1.0,-0.0,-0.1893112532931878,-0.5404591644712081,-1.4402626186593066,-1.0117927487140885,0.0
2019-08-30,1.0,-0.0,-0.18455311691563045,-0.5410164399566052,-1.439956605190687,-1.0070933822915797,0.0
2019-09-03,1.0,-0.0,-0.193594187163319,-0.5497557105274147,-1.438468284127448,-0.9941119973274314,0.0
2019-09-04,1.0,-0.0,-0.17848645489835954,-0.560420753850649,-1.4357807738865467,-0.9994573611053136,0.0
