Date,IWF,IWM,MTUM,SPY,VLUE,VXX,YNDX
2018-11-16,-0.7183466425593892,-1.3103309728290895,-0.0,-1.110039676560695,-0.883682386620461,0.0,1.0
2018-11-19,-0.7215971873430437,-1.30939226519337,-0.0,-1.1083877448518331,-0.8832245102963335,0.0,1.0
2018-11-20,-0.6489542679875914,-1.3009606724707294,-0.0,-1.1246372460722505,-0.9289002301611128,0.0,1.0
2018-11-21,-0.6523722175400328,-1.290664815824699,-0.0,-1.1165038917257448,-0.8981210648951464,0.0,1.0
2018-11-23,-0.6522693266832917,-1.3140149625935162,-0.0,-1.1176558603491271,-0.9035411471321695,0.0,1.0
2018-11-26,-0.6537461238371511,-1.3123937181154346,-0.0,-1.1249874962488746,-0.9103230969290788,0.0,1.0
2018-11-27,-0.6422319474835886,-1.3137059876666004,-0.0,-1.1162721304953251,-0.9009349512631787,0.0,1.0
2018-11-28,-0.6439194230290972,-1.3084307386222334,-0.0,-1.118826162646108,-0.9027605073364834,0.0,1.0
2018-11-29,-0.6014539024510045,-1.2889631121371383,-0.0,-1.1128247949309888,-0.9085907952256987,0.0,1.0
2018-11-30,-0.6004230409759457,-1.2911604112351813,-0.0,-1.1141226818830243,-0.9133749815534459,0.0,1.0
2018-12-03,-0.5985745883509462,-1.2909314327844679,-0.0,-1.1132956500368643,-0.9124109117719341,0.0,1.0
2018-12-04,-0.5890538487921995,-1.294281934440688,-0.0,-1.107746582390122,-0.908716742613553,0.0,1.0
2018-12-06,-0.5812669554043121,-1.2071295987815907,-0.0,-1.1063252581980867,-0.8647375184427205,0.0,1.0
2018-12-07,-0.5821158330557273,-1.2071098843573025,-0.0,-1.1063627278351496,-0.8634178841669443,0.0,1.0
2018-12-10,-0.5341156430396518,-1.2296772972461436,-0.0,-1.1239235355351567,-0.8439954575565439,0.0,1.0
2018-12-11,-0.5188155459592844,-1.2393584207279458,-0.0,-1.1239975323874152,-0.8632373178949366,0.0,1.0
2018-12-12,-0.5132363462914381,-1.2485094204626759,-0.0,-1.1307894109229668,-0.8772716432148819,0.0,1.0
2018-12-13,-0.5165428764348413,-1.2717275971833704,-0.0,-1.1385646763769655,-0.8961126651876146,0.0,1.0
2018-12-14,-0.5162364294330519,-1.2751266586248493,-0.0,-1.1369360675512667,-0.8967913148371532,0.0,1.0
2018-12-17,-0.48492002312584315,-1.2809308151859704,-0.0,-1.1196762381961842,-0.932356908845635,0.0,1.0
2018-12-18,-0.4664498541298006,-1.2649098474341192,-0.0,-1.1153091969965085,-0.935960591133005,0.0,1.0
2018-12-19,-0.46236662041245985,-1.2667591750801472,-0.0,-1.11813962390545,-0.9376525192592946,0.0,1.0
2018-12-20,-0.4575462697958405,-1.2456115245182215,-0.0,-1.134420912039687,-0.9325033390574318,0.0,1.0
2018-12-21,-0.4508555133079848,-1.2519961977186311,-0.0,-1.1451520912547528,-0.9048479087452471,0.0,1.0
2018-12-24,-0.4266647802301452,-1.2257592906998678,-0.0,-1.1385587624976419,-0.9251084700999811,0.0,1.0
2018-12-26,-0.42992593990282557,-1.26812585499316,-0.0,-1.1070333506297467,-0.9120713241190621,0.0,1.0
2018-12-27,-0.3457659458477194,-1.2267399600218063,-0.0,-1.0237143376340179,-0.9468017445029984,0.0,1.0
2018-12-28,-0.3383161433958835,-1.2359943659412058,-0.0,-1.0248080330773774,-0.9444318233449951,0.0,1.0
2018-12-31,-0.33637934169849065,-1.240316421167485,-0.0,-1.0251863975268232,-0.9443535188216039,0.0,1.0
2019-01-02,-0.32765375854214124,-1.2451480637813213,-0.0,-1.027744874715262,-0.9552619589977221,0.0,1.0
2019-01-03,-0.33372786452405884,-1.2422269768288796,-0.0,-1.0310465698547822,-0.9452815587016888,0.0,1.0
2019-01-04,-0.2956848199746698,-1.2545232495024425,-0.0,-1.0180025330197213,-0.9550841324407454,0.0,1.0
2019-01-07,-0.2802482819773886,-1.2205719352693416,-0.0,-1.0044779428064732,-0.9283529150964309,0.0,1.0
2019-01-08,-0.28386326449387517,-1.2035112545880688,-0.0,-1.0113209215937735,-0.9234953345420776,0.0,1.0
2019-01-09,-0.279259782704708,-1.1877925978270472,-0.0,-1.013779701439802,-0.9357388923239996,0.0,1.0
2019-01-10,-0.27919611307420494,-1.1880742049469966,-0.0,-1.0137367491166078,-0.9359540636042404,0.0,1.0
2019-01-11,-0.27872622733303853,-1.1813799203892084,-0.0,-1.0182220256523662,-0.9444935869084475,0.0,1.0
2019-01-14,-0.2839009287925697,-1.1789473684210527,-0.0,-1.0162759840778417,-0.9436974789915967,0.0,1.0
2019-01-15,-0.2795198866152892,-1.173310302063956,-0.0,-1.0166976702985207,-0.9595624058818318,0.0,1.0
2019-01-16,-0.2574739076596498,-1.1813196532814436,-0.0,-1.0028745798690961,-0.9807624270298957,0.0,1.0
2019-01-17,-0.2637018062977521,-1.171664532084971,-0.0,-1.0003533100737534,-0.9806562734619971,0.0,1.0
2019-01-18,-0.26867002541352714,-1.1710285790717374,-0.0,-1.0098979000401267,-1.008917027063177,0.0,1.0
2019-01-22,-0.0,-1.3300688317087819,-0.0,-1.2353212916339447,-1.0541414514713356,0.0,1.0
2019-01-23,-0.0,-1.3027004493028858,-0.0,-1.2528602529065729,-1.0763814905739033,0.0,1.0
2019-01-24,-0.0,-1.2978871604364988,-0.0,-1.26812166241003,-1.0775946134200138,0.0,1.0
2019-01-25,-0.0,-1.2754314043283441,-0.0,-1.3699590046715606,-1.1215082467346744,0.0,1.0
2019-01-28,-0.0,-1.2725486437266365,-0.0,-1.3909709575385794,-1.129013706508195,0.0,1.0
2019-01-29,-0.0,-1.258944027697634,-0.0,-1.4023369878822851,-1.1473360261588768,0.0,1.0
2019-01-30,-0.0,-1.263861505169512,-0.0,-1.4067323875931714,-1.1382543880740563,0.0,1.0
2019-01-31,-0.0,-1.2740790807705307,-0.0,-1.4091633273789406,-1.1446434606285907,0.0,1.0
2019-02-01,-0.0,-1.2626508322602183,-0.0,-1.3650498402251159,-1.1416988601135118,0.0,1.0
2019-02-04,-0.0,-1.2630675314765358,-0.0,-1.365413964135826,-1.1406905761159862,0.0,1.0
2019-02-05,-0.0,-1.258611678624032,-0.0,-1.3429942509621324,-1.1496175226873189,0.0,1.0
2019-02-06,-0.0,-1.2437066590671608,-0.0,-1.3460150090244132,-1.1600170988885723,0.0,1.0
2019-02-07,-0.0,-1.2394306049822064,-0.0,-1.3555871886120996,-1.14994068801898,0.0,1.0
2019-02-08,-0.0,-1.2302975568019774,-0.0,-1.3695218176632757,-1.153484171499192,0.0,1.0
2019-02-11,-0.0,-1.2044146329860617,-0.0,-1.3797630940488084,-1.1729698872556016,0.0,1.0
2019-02-12,-0.0,-1.2156264888041926,-0.0,-1.3861838970938543,-1.1623630300142924,0.0,1.0
2019-02-13,-0.0,-1.2300333174678724,-0.0,-1.378819609709662,-1.150832936696811,0.0,1.0
2019-02-14,-0.0,-1.217424495443485,-0.0,-1.3988739920797748,-1.1549215134309843,0.0,1.0
2019-02-15,-0.0,-1.2313204662717372,-0.0,-1.394563347983948,-1.1514427670552265,0.0,1.0
2019-02-19,-0.0,-1.2034378260221572,-0.0,-1.5381787470813255,-1.226340106314273,0.0,1.0
2019-02-20,-0.0,-1.2060542484639591,-0.0,-1.5420850192317297,-1.2471152405215045,0.0,1.0
2019-02-21,-0.0,-1.1970135836995603,-0.0,-1.5449460647223332,-1.2520974830203755,0.0,1.0
2019-02-22,-0.0,-1.2006200620062006,-0.0,-1.5411541154115411,-1.2587258725872588,0.0,1.0
2019-02-25,-0.0,-1.2093633336696599,-0.0,-1.5698214105539299,-1.2657148622742407,0.0,1.0
2019-02-26,-0.0,-1.2114715229783586,-0.0,-1.569439539928366,-1.2637340463098423,0.0,1.0
2019-02-27,-0.0,-1.2083249243188698,-0.0,-1.5734611503531788,-1.263622603430878,0.0,1.0
2019-02-28,-0.0,-1.200937169345493,-0.0,-1.564216254345745,-1.2733914445508137,0.0,1.0
2019-03-01,-0.0,-1.2080564151996347,-0.0,-1.6063111967936685,-1.258941707675917,0.0,1.0
2019-03-04,-0.0,-1.2031234154751038,-0.0,-1.5966433424601967,-1.270712909441233,0.0,1.0
2019-03-05,-0.0,-1.1769375604294947,-0.0,-1.637524807897817,-1.274286295862806,0.0,1.0
2019-03-06,-0.0,-1.1743775880578702,-0.0,-1.6668881959000053,-1.2709472930831756,0.0,1.0
2019-03-07,-0.0,-1.1202408900683882,-0.0,-1.7205777278758803,-1.262784525875268,0.0,1.0
2019-03-08,-0.0,-1.1088955470606467,-0.0,-1.7806591590040293,-1.2763198677549334,0.0,1.0
2019-03-11,-0.0,-1.1075364286833447,-0.0,-1.781218989920092,-1.3339948817047056,0.0,1.0
2019-03-12,-0.0,-1.0343718698929834,-0.0,-1.8152775581211449,-1.4221097580262534,0.0,1.0
2019-03-13,-0.0,-1.0573522383304126,-0.0,-1.8223673729488608,-1.4306728267218947,0.0,1.0
2019-03-14,-0.0,-1.0617539392010187,-0.0,-1.8153217677330362,-1.4282985834792299,0.0,1.0
2019-03-15,-0.0,-1.046204620462046,-0.0,-1.8245501969551794,-1.4523581390397107,0.0,1.0
2019-03-18,-0.0,-1.0779353313997206,-0.0,-1.8274787839724995,-1.4657320872274144,0.0,1.0
2019-03-19,-0.0,-1.0789232839838494,-0.0,-1.8200807537012114,-1.4845760430686408,0.0,1.0
2019-03-20,-0.0,-1.0840399675938428,-0.0,-1.8200918174453147,-1.4968944099378882,0.0,1.0
2019-03-21,-0.0,-1.0850661625708884,-0.0,-1.8525519848771268,-1.4634080475290305,0.0,1.0
2019-03-22,-0.0,-1.078912972443089,-0.0,-1.9123189195076788,-1.4547979522927783,0.0,1.0
2019-03-25,-0.0,-0.865047851761352,-0.0,-1.881236000814498,-1.3442781510893913,0.0,1.0
2019-03-26,-0.0,-0.891680227827502,-0.0,-1.8455553295362082,-1.348199755899105,0.0,1.0
2019-03-27,-0.0,-0.8475254546375562,-0.0,-1.867990476672914,-1.3500329263968391,0.0,1.0
2019-03-28,-0.0,-0.8078783345799052,-0.03929194714535029,-1.787185240588382,-1.35193218648716,0.0,1.0
2019-03-29,-0.0,-0.8111560145686774,-0.04240882103477524,-1.7854612582946665,-1.3502968617472435,0.0,1.0
2019-04-01,-0.0,-0.84549982391709,-0.0321980178095286,-1.8156160386376212,-1.3376264023746038,0.0,1.0
2019-04-02,-0.0,-0.8515558663403426,-0.1347585035712502,-1.7777333799510515,-1.230707756855302,0.0,1.0
2019-04-03,-0.0,-0.8388390867218067,-0.13164281115348422,-1.7927294339061959,-1.1894903669951957,0.0,1.0
2019-04-04,-0.0,-0.835977786592622,-0.13328044426814756,-1.8017155890519636,-1.1873760412534708,0.0,1.0
2019-04-05,-0.0,-0.8286834789515488,-0.14470810166799045,-1.8039614773629864,-1.1869042891183479,0.0,1.0
2019-04-08,-0.0,-0.8262508057718054,-0.1491545594287698,-1.8017553428868947,-1.1814350176030148,0.0,1.0
2019-04-09,-0.0,-0.8078109452736317,-0.16671641791044775,-1.8247263681592039,-1.175870646766169,0.0,1.0
2019-04-10,-0.0,-0.773022886362508,-0.19197736186268183,-1.8265402373032817,-1.172963312316934,0.0,1.0
2019-04-11,-0.0,-0.7732199681782022,-0.2169848846459825,-1.8310461416070007,-1.1509049323786795,0.0,1.0
2019-04-12,-0.0,-0.7714115189495673,-0.21406545309857755,-1.8341291156868598,-1.1540336218044365,0.0,1.0
2019-04-15,-0.0,-0.7723302897975387,-0.20643112346169112,-1.8312326319968242,-1.1522429535529972,0.0,1.0
2019-04-16,-0.0,-0.7704901766223458,-0.21125223258583053,-1.8291823774558447,-1.150377058940266,0.0,1.0
2019-04-17,-0.0,-0.7291408764545679,-0.2411487992077247,-1.838672938846249,-1.1428076256499133,0.0,1.0
2019-04-18,-0.0,-0.7341489994055875,-0.24301565286308696,-1.8319793936992272,-1.1442441054091539,0.0,1.0
2019-04-22,-0.0,-0.7503353037603696,-0.2249764045501962,-1.8431771894093687,-1.148974218866425,0.0,1.0
2019-04-23,-0.0,-0.7491927872435548,-0.22537380159952314,-1.8462073419104863,-1.1466891858327952,0.0,1.0
2019-04-24,-0.0,-0.7333531510107016,-0.23791121680539043,-1.8290229885057472,-1.1540824415378519,0.0,1.0
2019-04-25,-0.0,-0.72828297861785,-0.24517537331944236,-1.8336061913975292,-1.153941558763705,0.0,1.0
2019-04-26,-0.0,-0.7251563585823488,-0.24789040007942023,-1.8363943214533902,-1.1542738012508686,0.0,1.0
2019-04-29,-0.0,-0.7071460540056691,-0.23536724849569843,-1.847829330150679,-1.1825550748421105,0.0,1.0
2019-04-30,-0.0,-0.7060404020300528,-0.23181411085680168,-1.8487411682754504,-1.1890237834610409,0.0,1.0
2019-05-01,-0.0,-0.7121287374590246,-0.2390980431111553,-1.8260653620741034,-1.1894308135492202,0.0,1.0
2019-05-02,-0.0,-0.7087983260263053,-0.23276205659625346,-1.819649262654444,-1.2208051016341173,0.0,1.0
2019-05-03,-0.0,-0.6897365119196989,-0.22559598494353825,-1.8587703889585947,-1.2447176913425344,0.0,1.0
2019-05-06,-0.0,-0.6578038155325221,-0.23659305993690852,-1.859195833959241,-1.253667818336588,0.0,1.0
2019-05-07,-0.0,-0.658314122481708,-0.23824797033176306,-1.8601784103437908,-1.2548361230830911,0.0,1.0
2019-05-08,-0.0,-0.6463893444659808,-0.27563242383579345,-1.7974255752696187,-1.2504348690422942,0.0,1.0
2019-05-09,-0.0,-0.6433611608030213,-0.2787219240707613,-1.8013317431922082,-1.2458755714569667,0.0,1.0
2019-05-10,-0.0,-0.646747202693336,-0.2860184176651154,-1.7824537082879495,-1.2358154272700268,0.0,1.0
2019-05-13,-0.0,-0.6504979438141009,-0.275380270524699,-1.786305306446019,-1.2424317494921466,0.0,1.0
2019-05-14,-0.0,-0.5882926353755422,-0.3661841399814788,-1.7153092557391434,-1.2041721499244529,0.0,1.0
2019-05-15,-0.0,-0.5869066783745548,-0.38240889799502414,-1.7234987072540124,-1.1855212449387775,0.0,1.0
2019-05-16,-0.0,-0.5874498679448302,-0.3900518438814438,-1.7295803580162379,-1.183850141837034,0.0,1.0
2019-05-17,-0.0,-0.5808837938467568,-0.39868704683519496,-1.726337448559671,-1.1931706839114247,0.0,1.0
2019-05-20,-0.0,-0.5489936829734098,-0.41819695411586116,-1.7308652857352724,-1.1989128837960923,0.0,1.0
2019-05-21,-0.0,-0.5498089920658242,-0.417964541091194,-1.731021647565873,-1.1988931335096484,0.0,1.0
2019-05-22,-0.0,-0.5355151159377752,-0.4324919283827414,-1.729478524606203,-1.1944036787007142,0.0,1.0
2019-05-23,-0.0,-0.5129876447125207,-0.4293705613386516,-1.7382041054577293,-1.1836754548107793,0.0,1.0
2019-05-24,-0.0,-0.49524364201126,-0.43399339933993397,-1.7408755581440498,-1.1833139196272568,0.0,1.0
2019-05-28,-0.0,-0.5039102346140768,-0.4323116529848934,-1.740661582552096,-1.180599407393015,0.0,1.0
2019-05-29,-0.0,-0.4862735621072982,-0.42638956017399715,-1.7350410826486227,-1.1855485741904301,0.0,1.0
2019-05-30,-0.0,-0.47952168861347794,-0.42442873741285825,-1.7376065065840436,-1.1996514329976762,0.0,1.0
2019-05-31,-0.0,-0.4800561525801142,-0.42254816535966694,-1.7361796882563654,-1.2019556588246683,0.0,1.0
2019-06-03,-0.0,-0.4889508070714834,-0.44629131437355873,-1.7220887778631822,-1.1466660261337434,0.0,1.0
2019-06-04,-0.0,-0.4660557501319388,-0.4540133378112556,-1.7469654080506645,-1.1306913592093268,0.0,1.0
2019-06-05,-0.0,-0.4606869145614533,-0.4805090358595893,-1.7459078436938213,-1.0437127448197558,0.0,1.0
2019-06-06,-0.0,-0.47629860913993755,-0.45964613492288764,-1.732472324723247,-1.0623994701485475,0.0,1.0
2019-06-07,-0.0,-0.47703815926522114,-0.4665751349304043,-1.7256888552220433,-1.0651453460846512,0.0,1.0
2019-06-10,-0.0,-0.4820820726172466,-0.46165847201210286,-1.7111857034795763,-1.0727590771558244,0.0,1.0
2019-06-11,-0.0,-0.4821598026190928,-0.48581324729550196,-1.7049250332131334,-1.0718352628582273,0.0,1.0
2019-06-12,-0.0,-0.47848389854659445,-0.4810962287451316,-1.7089864158829677,-1.081124726892752,0.0,1.0
2019-06-13,-0.0,-0.5008319467554077,-0.49864511528405037,-1.6894699310672687,-1.0650820061801758,0.0,1.0
2019-06-14,-0.0,-0.49686520376175547,-0.4995725277856939,-1.6907476014059086,-1.0625059371140877,0.0,1.0
2019-06-17,-0.0,-0.5022796352583587,-0.4976728723404255,-1.6785714285714284,-1.0707161854103344,0.0,1.0
2019-06-18,-0.0,-0.5113782127416979,-0.4965081476554706,-1.6768967646919093,-1.0660363912774953,0.0,1.0
2019-06-19,-0.0,-0.5239693645990923,-0.49962178517397876,-1.6702439485627836,-1.033897503782148,0.0,1.0
2019-06-20,-0.0,-0.5245366868381239,-0.498250756429652,-1.6700075642965204,-1.0348903177004538,0.0,1.0
2019-06-21,-0.0,-0.5314021076508672,-0.4973299938566231,-1.6593733755493598,-1.0375691129908795,0.0,1.0
2019-06-24,-0.0,-0.5205323734192203,-0.5023918912518354,-1.6554729313692984,-1.0580211244257092,0.0,1.0
2019-06-25,-0.0,-0.49512310606060606,-0.5075757575757576,-1.667850378787879,-1.064251893939394,0.0,1.0
2019-06-26,-0.0,-0.4901606616598536,-0.5044681053332065,-1.678439015115505,-1.0802357638558797,0.0,1.0
2019-06-27,-0.0,-0.4969455888620543,-0.49595112942179287,-1.6687502959700715,-1.0738741298479897,0.0,1.0
2019-06-28,-0.0,-0.5002840640090901,-0.4915254237288136,-1.6684499573903988,-1.0741407063725026,0.0,1.0
2019-07-01,-0.0,-0.47685295095199665,-0.5068610227434595,-1.7063292341294338,-1.058069417406581,0.0,1.0
2019-07-02,-0.0,-0.4730646922018131,-0.5046751150980113,-1.7100479377284163,-1.0584745360482226,0.0,1.0
2019-07-03,-0.0,-0.46806491411217616,-0.5098699819683021,-1.7092625984625602,-1.0579386922273892,0.0,1.0
2019-07-05,-0.0,-0.501958193743217,-0.48624545840607747,-1.6819704619449818,-1.048365026187892,0.0,1.0
2019-07-08,-0.0,-0.5039150943396227,-0.48235849056603775,-1.6797641509433963,-1.0509433962264152,0.0,1.0
2019-07-09,-0.0,-0.4992693159854806,-0.48173289963701504,-1.6813746287653795,-1.0517135718663082,0.0,1.0
2019-07-10,-0.0,-0.5012505308857534,-0.48459251569062345,-1.6841111792742203,-1.049030248690482,0.0,1.0
2019-07-11,-0.0,-0.5046878680800942,-0.4788221436984688,-1.67886925795053,-1.0490459363957598,0.0,1.0
2019-07-12,-0.0,-0.5237737972428022,-0.4696614461221045,-1.6427834568132795,-1.0529400731501453,0.0,1.0
2019-07-15,-0.0,-0.5448195030473512,-0.48776371308016875,-1.6294421003281763,-1.0261603375527426,0.0,1.0
2019-07-16,-0.0,-0.5404924632525044,-0.4739724744874076,-1.626767156633274,-1.0399775301938021,0.0,1.0
2019-07-17,-0.0,-0.5492344430397528,-0.4703375942313995,-1.6262583696212014,-1.0364751603689657,0.0,1.0
2019-07-18,-0.0,-0.5485757051312035,-0.47163103980541654,-1.6250993966041443,-1.032181112306469,0.0,1.0
2019-07-19,-0.0,-0.5518225632866969,-0.4760189041224088,-1.6229937766131672,-1.0284029759955078,0.0,1.0
2019-07-22,-0.0,-0.5325690219934487,-0.4674777725783809,-1.630556855404773,-1.0488535329901731,0.0,1.0
2019-07-23,-0.0,-0.5362590062692991,-0.4722092261626275,-1.6281931318424252,-1.0418733040142227,0.0,1.0
2019-07-24,-0.0,-0.5366457885388427,-0.4861643451434982,-1.6219033373843135,-1.0294942507245022,0.0,1.0
2019-07-25,-0.0,-0.507058770465924,-0.5037661810473141,-1.5288439853863154,-0.9707275269496188,0.0,1.0
2019-07-26,-0.0,-0.5199240128454475,-0.4987109321995567,-1.5332217648921254,-0.9711882038988646,0.0,1.0
2019-07-29,-0.0,-0.46888838164802554,-0.5040858251540744,-1.553891805523853,-1.0383474092672906,0.0,1.0
2019-07-30,-0.0,-0.4403789004457652,-0.5168090638930163,-1.593471396731055,-1.092728454680535,0.0,1.0
2019-07-31,-0.0,-0.43667472568346666,-0.5181327877998885,-1.594894922819416,-1.0997768272270783,0.0,1.0
2019-08-01,-0.0,-0.4633125639356459,-0.501348460894634,-1.600158095415233,-1.0850925323165628,0.0,1.0
2019-08-02,-0.0,-0.45475692021400327,-0.5029076529425448,-1.6007908816003722,-1.0937892533147244,0.0,1.0
2019-08-05,-0.0,-0.45193780459503363,-0.4889765606869343,-1.5989788814110002,-1.1015548851241588,0.0,1.0
2019-08-06,-0.0,-0.45057900975654236,-0.48076046320780524,-1.5361539162943376,-1.0915929607002826,0.0,1.0
2019-08-07,-0.0,-0.4602864287338031,-0.4656512843828142,-1.5256194589679473,-1.0949306660604683,0.0,1.0
2019-08-08,-0.0,-0.46526641207492275,-0.46731223858883436,-1.5229132569558101,-1.0907892344062557,0.0,1.0
2019-08-09,-0.0,-0.4445697784595949,-0.46356540179578576,-1.5002932815954517,-1.103641203808149,0.0,1.0
2019-08-12,-0.0,-0.437829080599433,-0.4670806894379191,-1.5066378650825796,-1.088654876018181,0.0,1.0
2019-08-13,-0.0,-0.422247191011236,-0.463191011235955,-1.5141573033707865,-1.0948314606741574,0.0,1.0
2019-08-14,-0.0,-0.4260071620411818,-0.46096687555953453,-1.4989256938227395,-1.0903760071620412,0.0,1.0
2019-08-15,-0.0,-0.4499758124807599,-0.4744271955670874,-1.4567043405602706,-1.0166234223140858,0.0,1.0
2019-08-16,-0.0,-0.45737114759855996,-0.4727368513477917,-1.4466590569848097,-1.0134340152778996,0.0,1.0
2019-08-19,-0.0,-0.4232026856171252,-0.47639185595326333,-1.455246980860618,-1.0049265379081833,0.0,1.0
2019-08-20,-0.0,-0.43048000348143955,-0.4854432307759258,-1.44888811523565,-0.9870316375821403,0.0,1.0
2019-08-21,-0.0,-0.4397935282380498,-0.46100459790058124,-1.455886180272404,-0.9809143749457795,0.0,1.0
2019-08-22,-0.0,-0.4389875819248017,-0.4716712659537772,-1.4512331838565022,-0.9499827526733357,0.0,1.0
2019-08-23,-0.0,-0.43254771855745616,-0.47382480934120386,-1.4472402947132579,-0.9550605368607006,0.0,1.0
2019-08-26,-0.0,-0.4095302985138185,-0.4752799897798407,-1.4418089681897541,-0.9317378529148745,0.0,1.0
2019-08-27,-0.0,-0.4042996133746867,-0.4739771423715852,-1.4355695288269534,-0.934741046012661,0.0,1.0
2019-08-28,-0.0,-0.3823266884855698,-0.4930505376801122,-1.450418667913461,-0.9246397755769966,0.0,1.0
2019-08-29,-0.0,-0.38227569262052025,-0.5058036092518852,-1.4511141235279168,-0.8969753452512074,0.0,1.0
