Date,IWF,IWM,MGEE,MTUM,SPY,VLUE,VXX
2018-11-19,-0.0,-0.64324665488513,1.0,-0.0,-0.5471598081292602,-0.3342085331986872,0.0
2018-11-20,-0.0,-0.6326167122394201,1.0,-0.0,-0.5395981235732384,-0.3363770915385194,0.0
2018-11-21,-0.0,-0.6289697331146563,1.0,-0.0,-0.5392873117638288,-0.3167337607474777,0.0
2018-11-23,-0.0,-0.6152410807583222,1.0,-0.0,-0.5507538438572921,-0.3219385978006667,0.0
2018-11-26,-0.0,-0.6205171598516712,1.0,-0.0,-0.5485926184017321,-0.3196286802219954,0.0
2018-11-27,-0.0,-0.6199673154063289,1.0,-0.0,-0.5424652107165849,-0.313673055019066,0.0
2018-11-28,-0.0,-0.6178990639393789,1.0,-0.0,-0.543757119508692,-0.3147194294487643,0.0
2018-11-29,-0.0,-0.6083902343174338,1.0,-0.0,-0.5356388465883971,-0.3121285061649555,0.0
2018-11-30,-0.0,-0.6089597010154656,1.0,-0.0,-0.5356642324998155,-0.3141058739642497,0.0
2018-12-03,-0.0,-0.6130213229109979,1.0,-0.0,-0.541384257655964,-0.3192499876317222,0.0
2018-12-04,-0.0,-0.6143353969859162,1.0,-0.0,-0.536220802604642,-0.31598549687985594,0.0
2018-12-06,-0.0,-0.5800312763142066,1.0,-0.0,-0.5319379285456514,-0.2939011187297005,0.0
2018-12-07,-0.0,-0.5827606992163954,1.0,-0.0,-0.5368776371308017,-0.2914285714285714,0.0
2018-12-10,-0.0,-0.5842549024291208,1.0,-0.0,-0.5323285642630234,-0.27193254830773644,0.0
2018-12-11,-0.0,-0.5839545107033639,1.0,-0.0,-0.5360999617737003,-0.26906536697247707,0.0
2018-12-12,-0.0,-0.5845627794648621,1.0,-0.0,-0.5381985127089262,-0.2683819133927931,0.0
2018-12-13,-0.0,-0.5847603558786951,1.0,-0.0,-0.5380991103032622,-0.26882234765139196,0.0
2018-12-14,-0.0,-0.5780263912794033,1.0,-0.0,-0.5429575444635685,-0.26955440810862497,0.0
2018-12-17,-0.0,-0.5765351138666985,1.0,-0.0,-0.5381662096101109,-0.2699415762489567,0.0
2018-12-18,-0.0,-0.5660960532572515,1.0,-0.0,-0.5362577270565858,-0.27520209224916786,0.0
2018-12-19,-0.0,-0.5662005992295619,1.0,-0.0,-0.5364055737860846,-0.27528891425310315,0.0
2018-12-20,-0.0,-0.5570935074768124,1.0,-0.0,-0.5377389740677645,-0.27124739731213326,0.0
2018-12-21,-0.0,-0.5564812199943519,1.0,-0.0,-0.5379130189212087,-0.25898992751576766,0.0
2018-12-24,-0.0,-0.5404584433488329,1.0,-0.0,-0.5297801247751011,-0.266373811248452,0.0
2018-12-26,-0.0,-0.5514016427204226,1.0,-0.0,-0.5748067744045745,-0.2966830615656725,0.0
2018-12-27,-0.0,-0.5314883676582761,1.0,-0.0,-0.5142543859649122,-0.3379099923722349,0.0
2018-12-28,-0.0,-0.5553777519154302,1.0,-0.0,-0.5252885268160218,-0.3439045679371545,0.0
2018-12-31,-0.0,-0.5731384283331697,1.0,-0.0,-0.5309526145393898,-0.3485725497890709,0.0
2019-01-02,-0.0,-0.5723000784006271,1.0,-0.0,-0.529204233633869,-0.3485152881223049,0.0
2019-01-03,-0.0,-0.5789187317603998,1.0,-0.0,-0.5629173467873573,-0.33133006875401894,0.0
2019-01-04,-0.0,-0.582519975414874,1.0,-0.0,-0.5423970497848801,-0.3335955746773202,0.0
2019-01-07,-0.0,-0.5625678773983348,1.0,-0.0,-0.5333896464341741,-0.3174369494388802,0.0
2019-01-08,-0.0,-0.54551393728223,1.0,-0.0,-0.5550474254742548,-0.31910569105691056,0.0
2019-01-09,-0.0,-0.5472685005811702,1.0,-0.0,-0.5555017435102674,-0.31879600929872143,0.0
2019-01-10,-0.0,-0.5443749697057826,1.0,-0.0,-0.560879259366972,-0.31828316610925306,0.0
2019-01-11,-0.0,-0.5322185277771037,1.0,-0.0,-0.5646433512122904,-0.33014586316530353,0.0
2019-01-14,-0.0,-0.53334142493021,1.0,-0.0,-0.5658210947930574,-0.32831654326981435,0.0
2019-01-15,-0.0,-0.5390900195694716,1.0,-0.0,-0.5665606653620353,-0.34055772994129163,0.0
2019-01-16,-0.0,-0.5404084823609889,1.0,-0.0,-0.5591713085116778,-0.3434965308316232,0.0
2019-01-17,-0.0,-0.5446343663895052,1.0,-0.0,-0.5553144278364341,-0.3383970154348833,0.0
2019-01-18,-0.0,-0.5437922972806694,1.0,-0.0,-0.5585332841146795,-0.3586071120954842,0.0
2019-01-22,-0.0,-0.5672715664366574,1.0,-0.0,-0.6426834958131769,-0.24565970090612188,0.0
2019-01-23,-0.0,-0.531260768965687,1.0,-0.0,-0.6566238369517058,-0.27359326539654405,0.0
2019-01-24,-0.0,-0.527608878342973,1.0,-0.0,-0.6692866676553464,-0.27482821691630827,0.0
2019-01-25,-0.0,-0.5249571029784619,1.0,-0.0,-0.7482264962737214,-0.28783261198043386,0.0
2019-01-28,-0.0,-0.5129342583756737,1.0,-0.0,-0.7733990147783252,-0.29278105898434476,0.0
2019-01-29,-0.0,-0.4961178114809255,1.0,-0.0,-0.7875666442362441,-0.3044153424090274,0.0
2019-01-30,-0.0,-0.4978487377533565,1.0,-0.0,-0.789435488051423,-0.3046239178891711,0.0
2019-01-31,-0.0,-0.5155154639175258,1.0,-0.0,-0.7539690721649485,-0.3078092783505154,0.0
2019-02-01,-0.0,-0.51757089214036,1.0,-0.0,-0.7662048426777159,-0.3058914929431568,0.0
2019-02-04,-0.0,-0.5187404352449875,1.0,-0.0,-0.7752185303348638,-0.2998988405571551,0.0
2019-02-05,-0.0,-0.5132509520478744,1.0,-0.0,-0.7718452889821507,-0.30553612600709823,0.0
2019-02-06,-0.0,-0.5130702867949947,1.0,-0.0,-0.7703567449933936,-0.307313660975673,0.0
2019-02-07,-0.0,-0.5152747907651647,1.0,-0.0,-0.7738190863628119,-0.3020495944860467,0.0
2019-02-08,-0.0,-0.5257807015263007,1.0,-0.0,-0.7943004238279726,-0.28009048597207414,0.0
2019-02-11,-0.0,-0.5103024303837036,1.0,-0.0,-0.797025189507411,-0.29758524577352885,0.0
2019-02-12,-0.0,-0.5051925686254044,1.0,-0.0,-0.8014038200605365,-0.3027345788539818,0.0
2019-02-13,-0.0,-0.4960658453256031,1.0,-0.0,-0.7947510094212652,-0.297442799461642,0.0
2019-02-14,-0.0,-0.4742726398169574,1.0,-0.0,-0.8218455058370816,-0.30391825485556795,0.0
2019-02-15,-0.0,-0.49418619774731426,1.0,-0.0,-0.811903337408631,-0.2951642691777437,0.0
2019-02-19,-0.0,-0.48671816851885125,1.0,-0.0,-0.7985524728588662,-0.2812925082770834,0.0
2019-02-20,-0.0,-0.5046176009055128,1.0,-0.0,-0.782213875955033,-0.2856481362385203,0.0
2019-02-21,-0.0,-0.5005917159763313,1.0,-0.0,-0.7844867507074864,-0.28759969127862106,0.0
2019-02-22,-0.0,-0.4970933223582673,1.0,-0.0,-0.7932657680831361,-0.28192200843708204,0.0
2019-02-25,-0.0,-0.495783755819969,1.0,-0.0,-0.8043973098810139,-0.2864718054837041,0.0
2019-02-26,-0.0,-0.5014201214268963,1.0,-0.0,-0.8225239075487922,-0.2817833598248951,0.0
2019-02-27,-0.0,-0.5049156387722638,1.0,-0.0,-0.8278352935040552,-0.27501499465407986,0.0
2019-02-28,-0.0,-0.5024800292382394,1.0,-0.0,-0.8254320471988723,-0.2826450164465097,0.0
2019-03-01,-0.0,-0.5103120865436999,1.0,-0.0,-0.810828339429787,-0.27309518250447506,0.0
2019-03-04,-0.0,-0.5136417863997096,1.0,-0.0,-0.8032055604543804,-0.27667410135380466,0.0
2019-03-05,-0.0,-0.5022513729470862,1.0,-0.0,-0.822232633195388,-0.2782853127196065,0.0
2019-03-06,-0.0,-0.5031259768677712,1.0,-0.0,-0.8208033760550172,-0.2810513702198604,0.0
2019-03-07,-0.0,-0.5014064697609001,1.0,-0.0,-0.8230973589623379,-0.28006980257331876,0.0
2019-03-08,-0.0,-0.4897530215449291,1.0,-0.0,-0.8674986862848135,-0.2701786652653705,0.0
2019-03-11,-0.0,-0.49177514324188737,1.0,-0.0,-0.8659203126237689,-0.28270799778206107,0.0
2019-03-12,-0.0,-0.4719176250334314,1.0,-0.0,-0.8852366943032897,-0.31735758224124094,0.0
2019-03-13,-0.0,-0.48885909639361846,1.0,-0.0,-0.8821289717120258,-0.3103365062340796,0.0
2019-03-14,-0.0,-0.4905528904135288,1.0,-0.0,-0.8808726181223703,-0.3085787795138424,0.0
2019-03-15,-0.0,-0.4816487859966121,1.0,-0.0,-0.880374284100992,-0.3267994945013578,0.0
2019-03-18,-0.0,-0.4862365238329776,1.0,-0.0,-0.8948174902862146,-0.3552235538773053,0.0
2019-03-19,-0.0,-0.4879200527124972,1.0,-0.0,-0.8946299143421919,-0.3628925982868438,0.0
2019-03-20,-0.0,-0.49856575463371583,1.0,-0.0,-0.8940864960282436,-0.36548433362753746,0.0
2019-03-21,-0.0,-0.49955854762167534,1.0,-0.0,-0.9004248979141375,-0.3590939189934886,0.0
2019-03-22,-0.0,-0.49533984364132094,1.0,-0.0,-0.9276910664107058,-0.3591241688228584,0.0
2019-03-25,-0.0,-0.41972079191563183,1.0,-0.0,-0.9683068535396646,-0.3655037585703665,0.0
2019-03-26,-0.0,-0.42667886145062495,1.0,-0.0,-0.9646628419389706,-0.3802001053185887,0.0
2019-03-27,-0.0,-0.4230459754168863,1.0,-0.0,-0.9688687883244083,-0.3827030326572515,0.0
2019-03-28,-0.0,-0.4161867316424853,1.0,-0.0,-0.9545353859785137,-0.3981061025584229,0.0
2019-03-29,-0.0,-0.4131133015837856,1.0,-0.0,-0.9545630745376011,-0.40120722117621,0.0
2019-04-01,-0.0,-0.4150553057677985,1.0,-0.0,-0.9516177971478222,-0.3917193059884699,0.0
2019-04-02,-0.0,-0.4302296727232623,1.0,-0.0,-0.9751027047892138,-0.3518707436102457,0.0
2019-04-03,-0.0,-0.43128014330990766,1.0,-0.0,-0.9728537963345735,-0.3518258233429792,0.0
2019-04-04,-0.0,-0.42886723171640767,1.0,-0.0,-0.9813644018663207,-0.3506253278484857,0.0
2019-04-05,-0.0,-0.42375881620799344,1.0,-0.0,-0.9863089475867791,-0.35580141059327897,0.0
2019-04-08,-0.0,-0.4284328130631256,1.0,-0.0,-0.9869146960161903,-0.3569349338804026,0.0
2019-04-09,-0.0,-0.41626341843261583,1.0,-0.0,-1.0234718282440625,-0.3412870571221981,0.0
2019-04-10,-0.0,-0.4053033458281271,1.0,-0.0,-1.027294182979314,-0.34405108982368454,0.0
2019-04-11,-0.0,-0.39831120493305927,1.0,-0.0,-1.0367757346814066,-0.34256430198322313,0.0
2019-04-12,-0.0,-0.39864451974890286,1.0,-0.0,-1.0364979723348702,-0.34245319704460864,0.0
2019-04-15,-0.0,-0.39992770548326106,1.0,-0.0,-1.0346179512846179,-0.34604048492937384,0.0
2019-04-16,-0.0,-0.39667240708849505,1.0,-0.0,-1.0323593133714792,-0.34859174490306094,0.0
2019-04-17,-0.0,-0.38952792090238136,1.0,-0.0,-1.0590168500208885,-0.33658264865617604,0.0
2019-04-18,-0.0,-0.39091668988576206,1.0,-0.0,-1.0520757871273334,-0.34329896907216495,0.0
2019-04-22,-0.0,-0.3923986911653662,1.0,-0.0,-1.0554297060715385,-0.34882680314344044,0.0
2019-04-23,-0.0,-0.40072252716478096,1.0,-0.0,-1.0514170494006945,-0.3483253052537247,0.0
2019-04-24,-0.0,-0.4076631766540432,1.0,-0.0,-1.0329973267988417,-0.34392403653374914,0.0
2019-04-25,-0.0,-0.41142330980217084,1.0,-0.0,-1.043248974580764,-0.33561204274672846,0.0
2019-04-26,-0.0,-0.40393537928335854,1.0,-0.0,-1.057521381854771,-0.3335848845659344,0.0
2019-04-29,-0.0,-0.3943701304141417,1.0,-0.0,-1.0552654360635594,-0.3429584741266162,0.0
2019-04-30,-0.0,-0.38320568165993596,1.0,-0.0,-1.0522489903913104,-0.34967274752819943,0.0
2019-05-01,-0.0,-0.3781936851500613,1.0,-0.0,-1.0520751980363718,-0.35897578935624236,0.0
2019-05-02,-0.0,-0.3847418887278404,1.0,-0.0,-1.036877020849593,-0.3657877132344743,0.0
2019-05-03,-0.0,-0.37773753134577875,1.0,-0.0,-1.0418779604346615,-0.36667595430482025,0.0
2019-05-06,-0.0,-0.3755124808255474,1.0,-0.0,-1.0421698507878958,-0.3713010737693488,0.0
2019-05-07,-0.0,-0.3751535455053043,1.0,-0.0,-1.044751535455053,-0.3718313791178113,0.0
2019-05-08,-0.0,-0.3806197682798381,1.0,-0.0,-1.0103387105715396,-0.3808137923388215,0.0
2019-05-09,-0.0,-0.3826188555373188,1.0,-0.0,-1.0060088463571368,-0.393245611594848,0.0
2019-05-10,-0.0,-0.38148405958513154,1.0,-0.0,-1.0166225810942502,-0.38621745788667683,0.0
2019-05-13,-0.0,-0.3791965085049239,1.0,-0.0,-1.0297112802148614,-0.38879252461951663,0.0
2019-05-14,-0.0,-0.3161665053242982,1.0,-0.0,-1.0536578619831283,-0.3960448070806251,0.0
2019-05-15,-0.0,-0.3150042980339961,1.0,-0.0,-1.074591686770374,-0.38335690319718274,0.0
2019-05-16,-0.0,-0.3158420235189705,1.0,-0.0,-1.0739128023075217,-0.38370867539383186,0.0
2019-05-17,-0.0,-0.30159783269751755,1.0,-0.0,-1.0609553823187925,-0.4018632166749599,0.0
2019-05-20,-0.0,-0.28925004138844435,1.0,-0.0,-1.0652557805860603,-0.4047238011147288,0.0
2019-05-21,-0.0,-0.29872770740018134,1.0,-0.0,-1.0492704240059356,-0.39993404962765516,0.0
2019-05-22,-0.0,-0.29053443888022334,1.0,-0.0,-1.0502695454669841,-0.39569821853706594,0.0
2019-05-23,-0.0,-0.2889132220093074,1.0,-0.0,-1.0716123733917327,-0.37695045168354774,0.0
2019-05-24,-0.0,-0.2704855428259684,1.0,-0.0,-1.0792962356792146,-0.377986906710311,0.0
2019-05-28,-0.0,-0.26043656207366983,1.0,-0.0,-1.0834106412005458,-0.3846657571623465,0.0
2019-05-29,-0.0,-0.25441976118261056,1.0,-0.0,-1.0865098232095527,-0.391534825258901,0.0
2019-05-30,-0.0,-0.2583660600696941,1.0,-0.0,-1.1107638696830575,-0.396537419105039,0.0
2019-05-31,-0.0,-0.256505987444343,1.0,-0.0,-1.095301308111397,-0.4137559113913548,0.0
2019-06-03,-0.0,-0.2663565550081198,1.0,-0.0,-1.1184938482287852,-0.3676199388951584,0.0
2019-06-04,-0.0,-0.25439405370665324,1.0,-0.0,-1.0906753849163102,-0.4492413446223489,0.0
2019-06-05,-0.0,-0.2426668867976446,1.0,-0.0,-1.1059380331297122,-0.40303230422101144,0.0
2019-06-06,-0.0,-0.2429059452311422,1.0,-0.0,-1.1140007713923632,-0.39806600914650947,0.0
2019-06-07,-0.0,-0.2543320752637814,1.0,-0.0,-1.1028953965673984,-0.3976693572825698,0.0
2019-06-10,-0.0,-0.25752526782517693,1.0,-0.0,-1.089008840296329,-0.4074522871857013,0.0
2019-06-11,-0.0,-0.25944207198713326,1.0,-0.0,-1.1149963950973323,-0.3985913149575731,0.0
2019-06-12,-0.0,-0.2580698789171816,1.0,-0.0,-1.1179241362112438,-0.39480756975423237,0.0
2019-06-13,-0.0,-0.29322658037158955,1.0,-0.0,-1.1276572002454948,-0.3687998660938459,0.0
2019-06-14,-0.0,-0.29020384261453946,1.0,-0.0,-1.1339895708429772,-0.3643791305317755,0.0
2019-06-17,-0.0,-0.28941865328314514,1.0,-0.0,-1.1346159208141642,-0.3641990798828942,0.0
2019-06-18,-0.0,-0.29549700264882195,1.0,-0.0,-1.134643803150704,-0.3580928481806775,0.0
2019-06-19,-0.0,-0.2811036789297659,1.0,-0.0,-1.1570234113712374,-0.34894091415830547,0.0
2019-06-20,-0.0,-0.28241890044908097,1.0,-0.0,-1.1577082926557138,-0.3491952804663747,0.0
2019-06-21,-0.0,-0.2863518451368163,1.0,-0.0,-1.1530780173495858,-0.3498926110847675,0.0
2019-06-24,-0.0,-0.26498214776160395,1.0,-0.0,-1.1019774787146388,-0.37953858829991766,0.0
2019-06-25,-0.0,-0.262142053098317,1.0,-0.0,-1.1039178541031764,-0.3794580347582571,0.0
2019-06-26,-0.0,-0.25439136682208735,1.0,-0.0,-1.120758922025747,-0.5573150347497141,0.0
2019-06-27,-0.0,-0.263641210972214,1.0,-0.0,-1.168374903726524,-0.5302446827418685,0.0
2019-06-28,-0.0,-0.23665026966158953,1.0,-0.0,-1.193622947904937,-0.5330409530018373,0.0
2019-07-01,-0.0,-0.2305893496729124,1.0,-0.0,-1.2045999467187638,-0.5248793772015511,0.0
2019-07-02,-0.0,-0.23990407389862625,1.0,-0.0,-1.1940431075319753,-0.526734959734723,0.0
2019-07-03,-0.0,-0.23485184856288663,1.0,-0.0,-1.1990942189858804,-0.5261226060444603,0.0
2019-07-05,-0.0,-0.2091008222569332,1.0,-0.0,-1.2060357784916447,-0.5320208658748637,0.0
2019-07-08,-0.0,-0.21045031238948486,1.0,-0.0,-1.204526700459743,-0.5320935989626311,0.0
2019-07-09,-0.0,-0.20753384343731607,1.0,-0.0,-1.2024131842260153,-0.5329605650382578,0.0
2019-07-10,-0.0,-0.1964895747437861,1.0,-0.0,-1.2140711509011664,-0.5343974555306868,0.0
2019-07-11,-0.0,-0.19236654699546818,1.0,-0.0,-1.2240597963627802,-0.526308045435819,0.0
2019-07-12,-0.0,-0.187527461261314,1.0,-0.0,-1.2360350332464336,-0.5056387123231494,0.0
2019-07-15,-0.0,-0.1904385039277758,1.0,-0.0,-1.2516121467932935,-0.48912533708523853,0.0
2019-07-16,-0.0,-0.19509907374838784,1.0,-0.0,-1.256536522452808,-0.47956970336499,0.0
2019-07-17,-0.0,-0.19411506368028106,1.0,-0.0,-1.2534914361001317,-0.4802225150051237,0.0
2019-07-18,-0.0,-0.19621050165461096,1.0,-0.0,-1.2597299909216035,-0.47257445749260557,0.0
2019-07-19,-0.0,-0.19694616218750913,1.0,-0.0,-1.259752058849389,-0.47401893262213884,0.0
2019-07-22,-0.0,-0.19605077574047955,1.0,-0.0,-1.2706570286788903,-0.47167371885284437,0.0
2019-07-23,-0.0,-0.19718475418025805,1.0,-0.0,-1.267536512974228,-0.47394869082253377,0.0
2019-07-24,-0.0,-0.2005348379323518,1.0,-0.0,-1.2752358282641276,-0.4628992917805401,0.0
2019-07-25,-0.0,-0.20193239552436054,1.0,-0.0,-1.269918651434613,-0.46492026665883535,0.0
2019-07-26,-0.0,-0.18603014485953903,1.0,-0.0,-1.2779309131429242,-0.46841827458800067,0.0
2019-07-29,-0.0,-0.18059346658448533,1.0,-0.0,-1.276921722285815,-0.47756156261923627,0.0
2019-07-30,-0.0,-0.17852321418090042,1.0,-0.0,-1.2713799377824735,-0.4848858367083407,0.0
2019-07-31,-0.0,-0.18897730275714245,1.0,-0.0,-1.2654373550224625,-0.4818392694600229,0.0
2019-08-01,-0.0,-0.20411151458357735,1.0,-0.0,-1.2534262621529813,-0.4708621295537074,0.0
2019-08-02,-0.0,-0.19261778416253772,1.0,-0.0,-1.2771409305461903,-0.46198950423641855,0.0
2019-08-05,-0.0,-0.18966880435737501,1.0,-0.0,-1.2765527541070016,-0.46212187765381124,0.0
2019-08-06,-0.0,-0.19450025833859577,1.0,-0.0,-1.216143291807796,-0.4598139962110339,0.0
2019-08-07,-0.0,-0.2028662147086587,1.0,-0.0,-1.1966875482708315,-0.4609113532995795,0.0
2019-08-08,-0.0,-0.20961159784252734,1.0,-0.0,-1.1936017807710968,-0.45058645586598556,0.0
2019-08-09,-0.0,-0.1995747696669029,1.0,-0.0,-1.1772360028348687,-0.45805811481218994,0.0
2019-08-12,-0.0,-0.19730471957192605,1.0,-0.0,-1.1894623595028453,-0.44440984117097476,0.0
2019-08-13,-0.0,-0.1755098586781755,1.0,-0.0,-1.1923782121801922,-0.4529350370934529,0.0
2019-08-14,-0.0,-0.18382620882971268,1.0,-0.0,-1.1726699369306237,-0.4465872459705676,0.0
2019-08-15,-0.0,-0.21009302708487693,1.0,-0.0016739386954254822,-1.139732718641091,-0.3926346697401279,0.0
2019-08-16,-0.0,-0.19896193771626297,1.0,-0.009089910473993518,-1.1468116658428078,-0.39133300378975117,0.0
2019-08-19,-0.0,-0.1917452507858412,1.0,-0.012354790214568812,-1.146972803061364,-0.3822878228782288,0.0
2019-08-20,-0.0,-0.19365909462330444,1.0,-0.0175137549708558,-1.140273465163153,-0.3723102903524541,0.0
2019-08-21,-0.0,-0.19458857406753416,1.0,-0.04112901035016707,-1.122843715193828,-0.3580179837548559,0.0
2019-08-22,-0.0,-0.1992478151465137,1.0,-0.02932979788414189,-1.1114748775670338,-0.3656754782326362,0.0
2019-08-23,-0.0,-0.2011738295512942,1.0,-0.028967084088388825,-1.111676087956076,-0.36283233711086466,0.0
2019-08-26,-0.0,-0.1925162255281643,1.0,-0.03111562191180791,-1.1008787158462647,-0.3463582703453433,0.0
2019-08-27,-0.0,-0.19122315592903827,1.0,-0.03078564759237028,-1.098706149126317,-0.3469921301854075,0.0
2019-08-28,-0.0,-0.18628888237332408,1.0,-0.03318495615321054,-1.0999013780419544,-0.34608310899059097,0.0
2019-08-29,-0.0,-0.17711636334567935,1.0,-0.03951610754349969,-1.1063444269764715,-0.3416557861920115,0.0
2019-08-30,-0.0,-0.1705444887118194,1.0,-0.041062416998671976,-1.1095883134130147,-0.3348207171314741,0.0
2019-09-03,-0.0,-0.1876139396021031,1.0,-0.06404396417342599,-1.077042986604666,-0.3133504187693202,0.0
2019-09-04,-0.0,-0.16508087535680305,1.0,-0.07651443070091976,-1.0753515170736865,-0.3260386933079607,0.0
2019-09-05,-0.0,-0.1611251202329269,1.0,-0.049289000961863415,-1.075025346400811,-0.3142173811318793,0.0
2019-09-06,-0.0,-0.1507180768029972,1.0,-0.06564158601311271,-1.100400666042252,-0.2849932355083776,0.0
2019-09-09,-0.0,-0.15920514623538298,1.0,-0.0670364872255645,-1.1017006536969034,-0.27640180222413213,0.0
2019-09-10,-0.0,-0.15082069557526728,1.0,-0.10285357542335405,-1.1010587102983638,-0.24649481049866034,0.0
2019-09-11,-0.0,-0.1526798673025088,1.0,-0.1269697283848227,-1.0926290690441633,-0.21946921003524777,0.0
2019-09-12,-0.0,-0.15787289234760052,1.0,-0.12573281452658885,-1.0911802853437096,-0.2192217898832685,0.0
2019-09-13,-0.0,-0.15776503852040152,1.0,-0.12401753521309433,-1.0910482218360094,-0.22116157816917847,0.0
2019-09-16,-0.0,-0.15213900973689662,1.0,-0.1263465920861819,-1.0911539258338512,-0.2199347420758235,0.0
2019-09-17,-0.0,-0.12441168864753038,1.0,-0.13116110680113785,-1.0974657357124387,-0.2329454357382984,0.0
2019-09-18,-0.0,-0.14344283430457427,1.0,-0.13859522458872672,-1.0822546542210303,-0.21419730802949824,0.0
2019-09-19,-0.0,-0.1487645891840363,1.0,-0.14157627599000336,-1.0691263236544457,-0.2170149176822199,0.0
