Date,ALLE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.22145677115073792,-0.40361940595108764,-0.0,-0.4973106171007657,-0.527278026549376,0.0
2018-11-02,1.0,-0.22258064516129034,-0.39738233738762563,-0.0,-0.498360655737705,-0.5257535695399259,0.0
2018-11-05,1.0,-0.21755816107773335,-0.41320170447026444,-0.0,-0.5009131090702168,-0.514993515602255,0.0
2018-11-06,1.0,-0.21828190335044725,-0.4136188006139841,-0.0,-0.5003440427671625,-0.5142116127666332,0.0
2018-11-07,1.0,-0.2180250244689575,-0.4135915139010131,-0.0,-0.4997222442663281,-0.5139803719281539,0.0
2018-11-08,1.0,-0.199190623850318,-0.41498922583696857,-0.0,-0.494166184895149,-0.5194986072423399,0.0
2018-11-09,1.0,-0.19816479991586478,-0.4155492454119998,-0.0,-0.49597728348319925,-0.5195614450228743,0.0
2018-11-12,1.0,-0.19772900112763223,-0.4085175569716519,-0.0,-0.49804631159363283,-0.5181338997718512,0.0
2018-11-13,1.0,-0.1821330902461258,-0.40445370490949345,-0.0,-0.5004297434561792,-0.5175153014715457,0.0
2018-11-14,1.0,-0.18294048704258364,-0.4038546685766376,-0.0,-0.5005339236879801,-0.5171767157181925,0.0
2018-11-15,1.0,-0.1824015861007487,-0.40448177810241825,-0.0,-0.5006913103592204,-0.5211697493021679,0.0
2018-11-16,1.0,-0.1822400667431432,-0.40322244238189586,-0.0,-0.5002085723224527,-0.5215090207529461,0.0
2018-11-19,1.0,-0.18058019409370762,-0.4042575393926745,-0.0,-0.5016957111551706,-0.5222529479286236,0.0
2018-11-20,1.0,-0.14530292008729087,-0.398316533305622,-0.0,-0.5092486750493609,-0.5450483217291905,0.0
2018-11-21,1.0,-0.14968777416524745,-0.39381741239613977,-0.0,-0.5085926614026939,-0.5282551478557053,0.0
2018-11-23,1.0,-0.14985033030553263,-0.39399256812551614,-0.0,-0.5084898843930636,-0.5282049958711809,0.0
2018-11-26,1.0,-0.14982452518579686,-0.3939151527663089,-0.0,-0.5085414946325351,-0.5282566061106524,0.0
2018-11-27,1.0,-0.1442087671937267,-0.3956806787504821,-0.0,-0.505720529631058,-0.5254145777092172,0.0
2018-11-28,1.0,-0.14536244182159477,-0.3920903083134048,-0.0,-0.507495692869449,-0.5264727815063386,0.0
2018-11-29,1.0,-0.13456329534420197,-0.38692696887616906,-0.0,-0.5058005826135841,-0.528031890427761,0.0
2018-11-30,1.0,-0.13427877858694265,-0.38689152932157916,-0.0,-0.5058898684042418,-0.5281972658745369,0.0
2018-12-03,1.0,-0.13237285104861166,-0.38782026719799734,-0.0,-0.5061690551000076,-0.5281119881472399,0.0
2018-12-04,1.0,-0.13080653394589076,-0.38795303726391017,-0.0,-0.5056406329760083,-0.5278968861664115,0.0
2018-12-06,1.0,-0.12696538905912494,-0.36040086401768223,-0.0,-0.5062289646857889,-0.518109207816346,0.0
2018-12-07,1.0,-0.12521040070342923,-0.36073357618389645,-0.0,-0.5067453837457606,-0.519557844491898,0.0
2018-12-10,1.0,-0.10991970475288017,-0.362799860356092,-0.0,-0.5089022991372002,-0.5120193506558277,0.0
2018-12-11,1.0,-0.09909752256193596,-0.36869078273043177,-0.0,-0.5078873028174297,-0.5242618934526637,0.0
2018-12-12,1.0,-0.09955,-0.368625,-0.0,-0.50795,-0.523875,0.0
2018-12-13,1.0,-0.09953778888194878,-0.36702061211742665,-0.0,-0.5090568394753279,-0.5228482198625859,0.0
2018-12-14,1.0,-0.10068941399810162,-0.36456511964829896,-0.0,-0.5100664435230055,-0.5225558275465855,0.0
2018-12-17,1.0,-0.09334363011309851,-0.36373374520452395,-0.0,-0.5046335508943252,-0.5294454685865179,0.0
2018-12-18,1.0,-0.09200358941123685,-0.364375093474251,-0.0,-0.506032204995264,-0.5302358043770876,0.0
2018-12-19,1.0,-0.09617734334089718,-0.36353888736503503,-0.0,-0.5042515522529487,-0.5296112510286013,0.0
2018-12-20,1.0,-0.09690783398637352,-0.36479572737028626,-0.0,-0.5039556764581098,-0.5300107314881829,0.0
2018-12-21,1.0,-0.0947887359012026,-0.36409132783905584,-0.0,-0.5046933744989169,-0.5262804073400892,0.0
2018-12-24,1.0,-0.09014133485680222,-0.35964629027049855,-0.0,-0.504036364539606,-0.530092650090663,0.0
2018-12-26,1.0,-0.08772715957181977,-0.35927308937017677,-0.0,-0.5090863828727906,-0.5333582275329848,0.0
2018-12-27,1.0,-0.07426407719555393,-0.34735556369854653,-0.0,-0.48491510931965315,-0.5363625259557836,0.0
2018-12-28,1.0,-0.0736842105263158,-0.34778361216265724,-0.0,-0.48479667847111985,-0.5360361460495787,0.0
2018-12-31,1.0,-0.07572943648893017,-0.3449244904941108,-0.0,-0.4856800742876693,-0.537339328478569,0.0
2019-01-02,1.0,-0.07600723645609231,-0.3451740661060043,-0.0,-0.4862605124193233,-0.537306864854293,0.0
2019-01-03,1.0,-0.07180981294682205,-0.3475173832141808,-0.0,-0.48396337283321905,-0.5450494564685143,0.0
2019-01-04,1.0,-0.06021038244697728,-0.3507431723329998,-0.0,-0.4806091816562127,-0.5490688990310693,0.0
2019-01-07,1.0,-0.04245112455704747,-0.33464310681483983,-0.0,-0.49056239905503457,-0.5429694091555577,0.0
2019-01-08,1.0,-0.043560970911192445,-0.33023502215372763,-0.0,-0.49253515700250433,-0.5416827200924678,0.0
2019-01-09,1.0,-0.04362900895694886,-0.3299383607820476,-0.0,-0.4924395646730232,-0.5417750168544736,0.0
2019-01-10,1.0,-0.04351909830932999,-0.3304994942440152,-0.0,-0.4922691585183758,-0.5420981648282839,0.0
2019-01-11,1.0,-0.04305505360799904,-0.3277195518612216,-0.0,-0.493651367305144,-0.5449463920009637,0.0
2019-01-14,1.0,-0.048655292076344704,-0.3283208020050125,-0.0,-0.49436090225563906,-0.5385579332947754,0.0
2019-01-15,1.0,-0.04880223646792308,-0.32672193570154723,-0.0,-0.4943847303224563,-0.5401021834482094,0.0
2019-01-16,1.0,-0.03879216932745792,-0.3305882636230104,-0.0,-0.4880926581425028,-0.5504827951551928,0.0
2019-01-17,1.0,-0.039619689493320495,-0.32851125285834637,-0.0,-0.4889637742207245,-0.5499578770008424,0.0
2019-01-18,1.0,-0.047897869072758684,-0.3284459589172586,-0.0,-0.4830341716260319,-0.5403148397005184,0.0
2019-01-22,1.0,-0.0,-0.276446003074558,-0.0,-0.5290882013835511,-0.5964642582628747,0.0
2019-01-23,1.0,-0.0,-0.26064137134052384,-0.0,-0.5325260015408321,-0.6143586286594761,0.0
2019-01-24,1.0,-0.0,-0.25962580365527704,-0.0,-0.5352163548363794,-0.61313780731537,0.0
2019-01-25,1.0,-0.0,-0.2079711373156735,-0.0,-0.5553161093488946,-0.6581031017700185,0.0
2019-01-28,1.0,-0.0,-0.20676117775354413,-0.0,-0.5586574578940992,-0.6579425663395129,0.0
2019-01-29,1.0,-0.0,-0.20456804791116068,-0.0,-0.555051766360352,-0.6650583129258297,0.0
2019-01-30,1.0,-0.0,-0.20195550379697697,-0.0,-0.5527816192347818,-0.6714462479074169,0.0
2019-01-31,1.0,-0.0,-0.2097565715951606,-0.0,-0.5360040814343326,-0.6836645449686605,0.0
2019-02-01,1.0,-0.0,-0.20746095449929888,-0.0,-0.5213239205067454,-0.6888931869832214,0.0
2019-02-04,1.0,-0.0,-0.20494896231435344,-0.0,-0.5190605195684775,-0.694813990614871,0.0
2019-02-05,1.0,-0.0,-0.205282802182027,-0.0,-0.4907885922097809,-0.6964781318786487,0.0
2019-02-06,1.0,-0.0,-0.18860458981798997,-0.0,-0.5085969161410997,-0.7007985420013909,0.0
2019-02-07,1.0,-0.0,-0.184121581129995,-0.0,-0.5063163698252511,-0.7066663470527603,0.0
2019-02-08,1.0,-0.0,-0.18900004809773457,-0.0,-0.526501851762782,-0.6893848299745082,0.0
2019-02-11,1.0,-0.0,-0.19328700920872305,-0.0,-0.5319420066841384,-0.6791373133610636,0.0
2019-02-12,1.0,-0.0,-0.19573853376670278,-0.0,-0.5354279523293608,-0.6764415553147948,0.0
2019-02-13,1.0,-0.0,-0.18243970071474674,-0.0,-0.5335022589821433,-0.6744914302105993,0.0
2019-02-14,1.0,-0.0,-0.19300128810648345,-0.0,-0.5243070464195411,-0.6680740422689757,0.0
2019-02-15,1.0,-0.0,-0.19357622243528283,-0.0,-0.5302253116011505,-0.6731303930968361,0.0
2019-02-19,1.0,-0.0,-0.18246059502706846,-0.0,-0.5414890049346045,-0.6714894840224214,0.0
2019-02-20,1.0,-0.0,-0.18303365606270172,-0.0,-0.5766421586469632,-0.666860789595011,0.0
2019-02-21,1.0,-0.0,-0.1810836386577051,-0.0,-0.5777060636207022,-0.6676291461432072,0.0
2019-02-22,1.0,-0.0,-0.18567099042308158,-0.0,-0.5754394472057219,-0.6634501151654746,0.0
2019-02-25,1.0,-0.0,-0.18863763057757094,-0.0,-0.5740323323396107,-0.6610436510821881,0.0
2019-02-26,1.0,-0.0,-0.19189517107498177,-0.0,-0.5785246299441883,-0.6561756855132249,0.0
2019-02-27,1.0,-0.0,-0.19038619954450745,-0.0,-0.5719096767941076,-0.6605126714154188,0.0
2019-02-28,1.0,-0.0,-0.2025830617307973,-0.0,-0.5858345089263998,-0.6438682687162524,0.0
2019-03-01,1.0,-0.0,-0.2042419672609637,-0.0,-0.5842191034465983,-0.6438596064505144,0.0
2019-03-04,1.0,-0.0,-0.20744978697504562,-0.0,-0.586049908703591,-0.6410712111990262,0.0
2019-03-05,1.0,-0.0,-0.20598857923763972,-0.0,-0.5905851920542731,-0.6437600663770804,0.0
2019-03-06,1.0,-0.0,-0.20597277119016247,-0.0,-0.5911286780851998,-0.6427560630459181,0.0
2019-03-07,1.0,-0.0,-0.18856753003094467,-0.0,-0.6075388026607539,-0.6405058356277868,0.0
2019-03-08,1.0,-0.0,-0.17745497374490846,-0.0,-0.6280610492221623,-0.6482553859743828,0.0
2019-03-11,1.0,-0.0,-0.1781318600004933,-0.0,-0.6274819327627458,-0.6609032385368622,0.0
2019-03-12,1.0,-0.0,-0.15575519928525336,-0.0,-0.6383828857894476,-0.6876209857547029,0.0
2019-03-13,1.0,-0.0,-0.16525465962324332,-0.0,-0.6421808033489484,-0.6843416724808132,0.0
2019-03-14,1.0,-0.0,-0.1669114901033238,-0.0,-0.6380181750280094,-0.6848001991783892,0.0
2019-03-15,1.0,-0.0,-0.17034018338593046,-0.0,-0.634420893074572,-0.6801431304823199,0.0
2019-03-18,1.0,-0.0,-0.17948206177336462,-0.0,-0.6373434459358316,-0.6780849259019011,0.0
2019-03-19,1.0,-0.0,-0.18016735356563007,-0.0,-0.6371425003122267,-0.6805045585113026,0.0
2019-03-20,1.0,-0.0,-0.18209089545522725,-0.0,-0.6366181690915454,-0.6811659417029149,0.0
2019-03-21,1.0,-0.0,-0.18346214451864634,-0.0,-0.6402291088266926,-0.677496810985218,0.0
2019-03-22,1.0,-0.0,-0.18209240359961792,-0.0,-0.6566789000050275,-0.6749283595595998,0.0
2019-03-25,1.0,-0.0,-0.15069623259418516,-0.0,-0.6733081672958177,-0.6759331016724582,0.0
2019-03-26,1.0,-0.0,-0.1593715490412609,-0.0,-0.6703644212428471,-0.6800271057122779,0.0
2019-03-27,1.0,-0.0,-0.15971804134055792,-0.0,-0.6697772426249248,-0.679033714629741,0.0
2019-03-28,1.0,-0.0,-0.15902931138325635,-0.0,-0.667938165027103,-0.6825687612929131,0.0
2019-03-29,1.0,-0.0,-0.16724922674579423,-0.0,-0.6696758618955415,-0.6777227349309729,0.0
2019-04-01,1.0,-0.0,-0.16834398430030695,-0.0,-0.6692245760579681,-0.6784078901021486,0.0
2019-04-02,1.0,-0.0,-0.17193954659949623,-0.0,-0.6750125944584382,-0.6719395465994962,0.0
2019-04-03,1.0,-0.0,-0.17062243588130177,-0.0,-0.6770531826533438,-0.6692507110316882,0.0
2019-04-04,1.0,-0.0,-0.1719501447815687,-0.0,-0.6736245750975701,-0.672365604935163,0.0
2019-04-05,1.0,-0.0,-0.1702497668674547,-0.0,-0.6747485949038486,-0.6753534793457165,0.0
2019-04-08,1.0,-0.0,-0.16932110276699763,-0.0,-0.6742351695983065,-0.6764780001008014,0.0
2019-04-09,1.0,-0.0,-0.1782041635314773,-0.0,-0.6504389265111613,-0.6794833207925758,0.0
2019-04-10,1.0,-0.0,-0.18006213358721251,-0.0,-0.6528536353159292,-0.6724708122463295,0.0
2019-04-11,1.0,-0.0,-0.14832232754209412,-0.0,-0.6904164331489558,-0.5979677867394431,0.0
2019-04-12,1.0,-0.0,-0.14558734023128422,-0.0,-0.6910286062081558,-0.5979549604382227,0.0
2019-04-15,1.0,-0.0,-0.1453070570753453,-0.0,-0.691992886896787,-0.5987186670239458,0.0
2019-04-16,1.0,-0.0,-0.14782778197412344,-0.0,-0.6906264467240077,-0.5981335737433299,0.0
2019-04-17,1.0,-0.0,-0.170809633305095,-0.0,-0.6727580781798378,-0.5768365000605107,0.0
2019-04-18,1.0,-0.0,-0.16995884773662548,-0.0,-0.671120793996611,-0.5796659404502542,0.0
2019-04-22,1.0,-0.0,-0.17280542438551885,-0.0,-0.6700569076159342,-0.5787141300399564,0.0
2019-04-23,1.0,-0.0,-0.18019653403039984,-0.0,-0.6719914802981896,-0.5681818181818181,0.0
2019-04-24,1.0,-0.0,-0.18755609460278957,-0.0,-0.6738872043662826,-0.5642692540933899,0.0
2019-04-25,1.0,-0.0,-0.1827520885952982,-0.0,-0.678890615892753,-0.5669564795026228,0.0
2019-04-26,1.0,-0.0,-0.1762517326070569,-0.0,-0.7061741604454927,-0.5493033095834449,0.0
2019-04-29,1.0,-0.0,-0.185396407594258,-0.0,-0.7115595525334503,-0.5402256830201555,0.0
2019-04-30,1.0,-0.0,-0.1795502716398275,-0.0,-0.7119886958852047,-0.5446926693790045,0.0
2019-05-01,1.0,-0.0,-0.1761708559865422,-0.0,-0.7119487041958212,-0.5498939464124631,0.0
2019-05-02,1.0,-0.0,-0.17456255787883218,-0.0,-0.7073889944923721,-0.5550762782083151,0.0
2019-05-03,1.0,-0.0,-0.17597894685543022,-0.0,-0.7059626209215624,-0.5547649796535004,0.0
2019-05-06,1.0,-0.0,-0.1762894157907602,-0.0,-0.6943045710095331,-0.5738205817648496,0.0
2019-05-07,1.0,-0.0,-0.1713180571876224,-0.0,-0.6984430082256169,-0.5783392087739914,0.0
2019-05-08,1.0,-0.0,-0.18043329420970264,-0.0,-0.6881846635367763,-0.5766089593114241,0.0
2019-05-09,1.0,-0.0,-0.17919385984209626,-0.0,-0.6893744958568601,-0.5757864632983795,0.0
2019-05-10,1.0,-0.0,-0.17978489366902958,-0.0,-0.6923979467122953,-0.5721828403813248,0.0
2019-05-13,1.0,-0.0,-0.18052331973320954,-0.0,-0.6904790989714397,-0.572133590676993,0.0
2019-05-14,1.0,-0.0,-0.1611542192046557,-0.0,-0.6965324927255092,-0.5671435499515034,0.0
2019-05-15,1.0,-0.0,-0.16104859831215443,-0.0,-0.7054515471917742,-0.5585653312639441,0.0
2019-05-16,1.0,-0.0,-0.15687168534472412,-0.0,-0.6915840752561733,-0.5512946653548031,0.0
2019-05-17,1.0,-0.0,-0.15876976225319675,-0.0,-0.6946237075066575,-0.5456660988892355,0.0
2019-05-20,1.0,-0.0,-0.16134764546262276,-0.0,-0.694306366015897,-0.5457099632591311,0.0
2019-05-21,1.0,-0.0,-0.1570715793513721,-0.0,-0.6965793513720975,-0.5451208981001727,0.0
2019-05-22,1.0,-0.0,-0.1554195174648902,-0.0,-0.6979474252790782,-0.5472812387468492,0.0
2019-05-23,1.0,-0.0,-0.16403399270213176,-0.0,-0.6902006913769925,-0.5463798732475513,0.0
2019-05-24,1.0,-0.0,-0.15334147451093072,-0.0,-0.6909944208988817,-0.5501041591839667,0.0
2019-05-28,1.0,-0.0,-0.15046811771185017,-0.0,-0.6923353207384527,-0.5516605607834687,0.0
2019-05-29,1.0,-0.0,-0.14937174525822944,-0.0,-0.6928479289092734,-0.5465816253404042,0.0
2019-05-30,1.0,-0.0,-0.14965661961083554,-0.0,-0.6912676459366653,-0.543661770316673,0.0
2019-05-31,1.0,-0.0,-0.13956820787160873,-0.0,-0.7054833779136416,-0.5431792128391288,0.0
2019-06-03,1.0,-0.0,-0.13642558278541542,-0.0,-0.7065152420800955,-0.5479736999402272,0.0
2019-06-04,1.0,-0.0,-0.14186917683219671,-0.0,-0.6727739890500432,-0.586639131687638,0.0
2019-06-05,1.0,-0.0,-0.14858922246785042,-0.0,-0.6876797641969146,-0.5407782452637334,0.0
2019-06-06,1.0,-0.0,-0.14478565786639222,-0.0,-0.7293137700758755,-0.5194236338830513,0.0
2019-06-07,1.0,-0.0,-0.14656197953842492,-0.0,-0.7182488698548655,-0.5144658577206758,0.0
2019-06-10,1.0,-0.0,-0.1453936109526526,-0.0,-0.7142517588895227,-0.5172561323445523,0.0
2019-06-11,1.0,-0.0,-0.1432276177107373,-0.0,-0.7161142965906117,-0.5198306012229068,0.0
2019-06-12,1.0,-0.0,-0.14821866298579214,-0.0,-0.7165805944929674,-0.5150765130060211,0.0
2019-06-13,1.0,-0.0,-0.169800109333777,-0.0030898676110569724,-0.7031587954269959,-0.5007724669027642,0.0
2019-06-14,1.0,-0.0,-0.16885709532523707,-0.009553913064144307,-0.7032107802362336,-0.49497350096252113,0.0
2019-06-17,1.0,-0.0,-0.16283880171184023,-0.009938183547313361,-0.7113647170708512,-0.4934141702330005,0.0
2019-06-18,1.0,-0.0,-0.15014535576419005,-0.014011342515369585,-0.7141972072630225,-0.5045274746223133,0.0
2019-06-19,1.0,-0.0,-0.15508174095138377,-0.012754919924803085,-0.7137281964638412,-0.49810817885443687,0.0
2019-06-20,1.0,-0.0,-0.15674787454454528,-0.015193731990188374,-0.711485794575028,-0.4980114786501869,0.0
2019-06-21,1.0,-0.0,-0.16017779045445904,-0.01697090701654307,-0.7071686632439628,-0.4925603726944286,0.0
2019-06-24,1.0,-0.0,-0.16067055046962314,-0.018166686481987875,-0.7055760313874688,-0.49342527642373085,0.0
2019-06-25,1.0,-0.0,-0.15720399429386592,-0.019495958155016646,-0.7071088920589634,-0.4937470280551593,0.0
2019-06-26,1.0,-0.0,-0.15624851339137052,-0.016578659435802293,-0.7002521288235574,-0.5054945054945055,0.0
2019-06-27,1.0,-0.0,-0.15909090909090906,-0.017093001141118294,-0.7009794598706732,-0.5001664130848231,0.0
2019-06-28,1.0,-0.0,-0.1612213377688012,-0.018462635143162646,-0.6972317928002852,-0.49920399192111203,0.0
2019-07-01,1.0,-0.0,-0.1613462955480022,-0.018563856338095125,-0.6940172565425116,-0.5030305911435431,0.0
2019-07-02,1.0,-0.0,-0.1615132516386435,-0.01679015863968842,-0.6927187232829866,-0.5038235014724043,0.0
2019-07-03,1.0,-0.0,-0.171514043543294,-0.009473159381751703,-0.6839668558132909,-0.5092713502219901,0.0
2019-07-05,1.0,-0.0,-0.17877041989710032,-0.0046470825331341725,-0.6790667899566114,-0.5084761837020177,0.0
2019-07-08,1.0,-0.0,-0.18233078253453056,-0.0,-0.6757089720201853,-0.5110758369068208,0.0
2019-07-09,1.0,-0.0,-0.1820914599507669,-0.0,-0.6730732815754592,-0.5118112099981064,0.0
2019-07-10,1.0,-0.0,-0.1977988238350535,-0.0033773411114522566,-0.6539760515812096,-0.5066247844878486,0.0
2019-07-11,1.0,-0.0,-0.19818882557397208,-0.006005721987090063,-0.6538434256259902,-0.5064195020452558,0.0
2019-07-12,1.0,-0.0,-0.19266531363572004,-0.009628545806390712,-0.6635908812007363,-0.4940529570019352,0.0
2019-07-15,1.0,-0.0,-0.2074157992872147,-0.019448181453421136,-0.6502631641058321,-0.48308905095706767,0.0
2019-07-16,1.0,-0.0,-0.20447306957321817,-0.013046452921886427,-0.650977894165664,-0.4907164932644442,0.0
2019-07-17,1.0,-0.0,-0.2059732477765458,-0.01222015145438675,-0.6506169053292128,-0.4902687017858407,0.0
2019-07-18,1.0,-0.0,-0.20510216133223103,-0.011456241880240936,-0.6509743710877525,-0.49457895358450454,0.0
2019-07-19,1.0,-0.0,-0.20593030124040165,-0.013892498523331364,-0.6483638511518015,-0.4944595392793857,0.0
2019-07-22,1.0,-0.0,-0.2076088501445018,-0.017316530061117164,-0.6574359217321267,-0.48654474818780497,0.0
2019-07-23,1.0,-0.0,-0.20599100165758938,-0.017309969216197017,-0.6573052332465072,-0.48735496092825004,0.0
2019-07-24,1.0,-0.0,-0.206389020350213,-0.019687647893989586,-0.6555608140085187,-0.4846663511594889,0.0
2019-07-25,1.0,-0.0,-0.18657864224698897,-0.029862047750881426,-0.6745935969333429,-0.47521355386763214,0.0
2019-07-26,1.0,-0.0,-0.20126881156240312,-0.02222805218345298,-0.68234396241265,-0.4791194638555654,0.0
2019-07-29,1.0,-0.0,-0.1982024936229051,-0.024507116122726293,-0.678093785014423,-0.4831334779602832,0.0
2019-07-30,1.0,-0.0,-0.20626881360791247,-0.024965359071145297,-0.6782932772707726,-0.47952601653208465,0.0
2019-07-31,1.0,-0.0,-0.2123286037915822,-0.024347204006200072,-0.6744247049004412,-0.47354238702754264,0.0
2019-08-01,1.0,-0.0,-0.23071824250745704,-0.04180673263576535,-0.6374934898915771,-0.4573173618673358,0.0
2019-08-02,1.0,-0.0,-0.22713172787762545,-0.04231488716819398,-0.6345575525088205,-0.46392460514787714,0.0
2019-08-05,1.0,-0.0,-0.2264864353908687,-0.04364779279705076,-0.6355751961433028,-0.4574865299177617,0.0
2019-08-06,1.0,-0.0,-0.2282412507911207,-0.04742036051663112,-0.6106045334145941,-0.45779517592180213,0.0
2019-08-07,1.0,-0.0,-0.2304507496900657,-0.038969848658510914,-0.6067460410282801,-0.46295993076185354,0.0
2019-08-08,1.0,-0.0,-0.23345045678144763,-0.03813539470602014,-0.6076364488170533,-0.4632466619817287,0.0
2019-08-09,1.0,-0.0,-0.22477781147215936,-0.037742891133453076,-0.5978679232079124,-0.47229933051855655,0.0
2019-08-12,1.0,-0.0,-0.2222299878855652,-0.04007082284968782,-0.6023436771969062,-0.46505451495666755,0.0
2019-08-13,1.0,-0.0,-0.2165912589206586,-0.03799151079807827,-0.6079108167358552,-0.469728065674705,0.0
2019-08-14,1.0,-0.0,-0.22269513443110986,-0.03814308307749558,-0.5982416969020374,-0.4667178342171364,0.0
2019-08-15,1.0,-0.0,-0.22543794605616832,-0.0487070164055983,-0.5889331726758735,-0.4540967652238391,0.0
2019-08-16,1.0,-0.0,-0.21975932667114934,-0.052400936724709586,-0.5936608778316214,-0.45278119130979155,0.0
2019-08-19,1.0,-0.0,-0.2110386607473178,-0.05609507954125047,-0.5977386237513874,-0.4473732889382169,0.0
2019-08-20,1.0,-0.0,-0.21237180079460405,-0.05615356185900396,-0.5970849117619883,-0.4442853183036127,0.0
2019-08-21,1.0,-0.0,-0.20808503784828475,-0.10070634792812277,-0.5619032280330396,-0.4301359777281826,0.0
2019-08-22,1.0,-0.0,-0.20934510669610007,-0.09887785136129507,-0.5626839587932303,-0.4285779985283296,0.0
2019-08-23,1.0,-0.0,-0.20871084946879453,-0.09872142758588971,-0.5625258703950696,-0.4296325254104769,0.0
2019-08-26,1.0,-0.0,-0.20454129699076193,-0.09750297265160524,-0.557943839751212,-0.42666697155401084,0.0
2019-08-27,1.0,-0.0,-0.20296543373466452,-0.09716478947248178,-0.55612163304471,-0.42836581298119764,0.0
2019-08-28,1.0,-0.0,-0.19723199196090074,-0.10153930480062119,-0.5596309322614534,-0.4254327867354862,0.0
2019-08-29,1.0,-0.0,-0.187648401826484,-0.10454337899543378,-0.5632420091324201,-0.427648401826484,0.0
2019-08-30,1.0,-0.0,-0.1932576085224557,-0.10666727367917872,-0.5505679360815825,-0.4258041018870502,0.0
2019-09-03,1.0,-0.0,-0.2030323005932762,-0.12190575773418498,-0.531470915827518,-0.41667992635191964,0.0
2019-09-04,1.0,-0.0,-0.20568808588873505,-0.1149420069455478,-0.5353292325850603,-0.41382754159384433,0.0
2019-09-05,1.0,-0.0,-0.2066712049012934,-0.11515770365327889,-0.5352847742228274,-0.4120036305877014,0.0
