Date,IWF,IWM,LE,MTUM,SPY,VLUE,VXX
2018-11-13,-1.4442823476601954,-3.2824598810458983,1.0,-0.0,-2.8040623947929526,-2.6911682190551005,0.0
2018-11-14,-1.4470020211093646,-3.2828430271726927,1.0,-0.0,-2.806422636424882,-2.692117673478554,0.0
2018-11-15,-1.4487958586540626,-3.299122214719784,1.0,-0.0,-2.8260184559981996,-2.679833445869908,0.0
2018-11-16,-1.437549184935357,-3.275548060708263,1.0,-0.0,-2.828780213603148,-2.7003934794828552,0.0
2018-11-19,-1.4401349072512646,-3.2749859471613267,1.0,-0.0,-2.8274311410905004,-2.699831365935919,0.0
2018-11-20,-1.313918724393755,-3.224670579116377,1.0,-0.0,-2.808105414682759,-2.7262761598936995,0.0
2018-11-21,-1.3018663194444444,-3.1689453124999996,1.0,-0.0,-2.7587890624999996,-2.621202256944444,0.0
2018-11-23,-1.297428694900605,-3.1395851339671568,1.0,-0.0,-2.7544295592048402,-2.6123595505617976,0.0
2018-11-26,-1.3062561415001637,-3.1952178185391418,1.0,-0.0,-2.7810896386068347,-2.635549732503548,0.0
2018-11-27,-1.2751553472146517,-3.219121334350812,1.0,-0.0,-2.777390166793851,-2.629892074566663,0.0
2018-11-28,-1.2841356673960613,-3.213676148796499,1.0,-0.0,-2.7971553610503284,-2.645842450765864,0.0
2018-11-29,-1.1722086476150004,-3.1213215765430786,1.0,-0.0,-2.728141931371507,-2.60193349622862,0.0
2018-11-30,-1.174685969767937,-3.12987012987013,1.0,-0.0,-2.7381307217372792,-2.6022993400042584,0.0
2018-12-03,-1.168809093806438,-3.1254647827472644,1.0,-0.0,-2.7327100818017636,-2.5967279294592585,0.0
2018-12-04,-1.1404530059271805,-3.134949195596952,1.0,-0.0,-2.719834885690093,-2.589013547840813,0.0
2018-12-06,-1.0812474353713581,-2.9479893311448504,1.0,-0.0,-2.722199425523184,-2.5070783750512926,0.0
2018-12-07,-1.1230137282455952,-3.1065830721003134,1.0,-0.0,-2.892011674413577,-2.688033726083667,0.0
2018-12-10,-1.07856093979442,-3.022236207258234,1.0,-0.0,-2.796517726033145,-2.591567023285085,0.0
2018-12-11,-1.0724789915966386,-3.0295168067226887,1.0,-0.0,-2.7983193277310927,-2.6037815126050416,0.0
2018-12-12,-1.0774535809018568,-3.0623872679045094,1.0,-0.0,-2.8294960212201588,-2.640742705570292,0.0
2018-12-13,-1.0725695546387388,-3.0508833174653547,1.0,-0.0,-2.823865439543002,-2.63133396805247,0.0
2018-12-14,-1.0780359028511086,-3.028511087645195,1.0,-0.0,-2.8265047518479407,-2.6266103484688488,0.0
2018-12-17,-1.0307889672867223,-3.083707504810776,1.0,-0.0,-2.8455206328843277,-2.7307034423775924,0.0
2018-12-18,-0.979219143576826,-3.0193115029387068,1.0,-0.0,-2.797334172963896,-2.699412258606213,0.0
2018-12-19,-0.9775351669116102,-3.020575267688432,1.0,-0.0,-2.798971236615578,-2.7005038841066553,0.0
2018-12-20,-0.965136850868977,-2.97034030596316,1.0,-0.0,-2.7970652513268814,-2.674263711104173,0.0
2018-12-21,-0.9377691203608776,-2.9402296493746154,1.0,-0.0,-2.764814435103547,-2.6093910190691,0.0
2018-12-24,-0.8748239082310325,-2.8583215938820685,1.0,-0.0,-2.717146307104045,-2.6120949889313745,0.0
2018-12-26,-0.8640223798581277,-2.891997202517734,1.0,-0.0,-2.659306624038366,-2.575681886302328,0.0
2018-12-27,-0.6996396396396397,-2.614864864864865,1.0,-0.0,-2.3203603603603606,-2.374144144144144,0.0
2018-12-28,-0.6904354097178401,-2.628865050031551,1.0,-0.0,-2.322635896511313,-2.3728477418191654,0.0
2018-12-31,-0.6923007573025604,-2.6268481788676525,1.0,-0.0,-2.322935448972232,-2.3734222863324916,0.0
2019-01-02,-0.6833063500629609,-2.622863824428854,1.0,-0.0,-2.316153984529592,-2.3721892426695446,0.0
2019-01-03,-0.6878986613961009,-2.6180936124337437,1.0,-0.0,-2.317132333123708,-2.360794178420627,0.0
2019-01-04,-0.6005007153075823,-2.653254649499285,1.0,-0.0,-2.297299713876967,-2.3902896995708156,0.0
2019-01-07,-0.5254603613728711,-2.5541627042448343,1.0,-0.0,-2.2516642171695342,-2.313996714792081,0.0
2019-01-08,-0.5256685871528076,-2.5221429185656548,1.0,-0.0,-2.251870324189526,-2.2995098460744687,0.0
2019-01-09,-0.5181364964758467,-2.4987106756059827,1.0,-0.0,-2.258466563520715,-2.320096269554753,0.0
2019-01-10,-0.5164420022323345,-2.4950631063793254,1.0,-0.0,-2.2572336223920324,-2.3170773589765603,0.0
2019-01-11,-0.5239746813491719,-2.479233503858493,1.0,-0.0,-2.295066331396861,-2.3724963149223965,0.0
2019-01-14,-0.5440180586907448,-2.4798576141691266,1.0,-0.0,-2.2983156798055218,-2.359958326098281,0.0
2019-01-15,-0.5397752025790712,-2.4732944149167904,1.0,-0.0,-2.3080073189857977,-2.391914263309227,0.0
2019-01-16,-0.5279702112919986,-2.4545375822653273,1.0,-0.0,-2.2925181849670935,-2.384482161413232,0.0
2019-01-17,-0.5245419979260283,-2.4516937435188386,1.0,-0.0,-2.2875907362599377,-2.3778085032837883,0.0
2019-01-18,-0.5416485711804048,-2.428819595240163,1.0,-0.0,-2.2911491357595763,-2.424129245201077,0.0
2019-01-22,-0.17312545061283346,-2.624459264599856,1.0,-0.0,-2.59670151405912,-2.618060562364816,0.0
2019-01-23,-0.16158868335146898,-2.602013057671382,1.0,-0.0,-2.635745375408052,-2.66848023213638,0.0
2019-01-24,-0.17441333695750658,-2.587750294464075,1.0,-0.0,-2.63894174141524,-2.6593277158648183,0.0
2019-01-25,-0.1524173977972746,-2.559454918797835,1.0,-0.0,-2.819021840582416,-2.8026880716819114,0.0
2019-01-28,-0.17413213885778275,-2.521089958939903,1.0,-0.0,-2.841452034341172,-2.7950727883538633,0.0
2019-01-29,-0.15736375636432207,-2.5252687158212335,1.0,-0.0,-2.8835564774655853,-2.862436356779182,0.0
2019-01-30,-0.1508775240611436,-2.524627288167579,1.0,-0.0,-2.886959803736554,-2.8731836195508587,0.0
2019-01-31,-0.0965121834687052,-2.5948399426660296,1.0,-0.0,-2.8954610606784517,-2.9688485427615863,0.0
2019-02-01,-0.09321952622997985,-2.6003644384770306,1.0,-0.0,-2.917234103769061,-2.9796681691761773,0.0
2019-02-04,-0.09822541966426859,-2.6006714628297365,1.0,-0.0,-2.9181774580335733,-2.97515587529976,0.0
2019-02-05,-0.08983587676360495,-2.5886361455034073,1.0,-0.0,-2.9210096938285823,-2.998464343986947,0.0
2019-02-06,-0.08675623800383876,-2.578598848368522,1.0,-0.0,-2.922168905950096,-3.009309021113244,0.0
2019-02-07,-0.08679390045075286,-2.5790735590294425,1.0,-0.0,-2.918480866979956,-3.0060420063297206,0.0
2019-02-08,-0.09552495697074011,-2.5598584815452283,1.0,-0.0,-2.9170013386880855,-2.989768598202333,0.0
2019-02-11,-0.09823822290310226,-2.535522788203753,1.0,-0.0,-2.9265607047108384,-3.0144580620451933,0.0
2019-02-12,-0.11508926857362259,-2.5513534267613744,1.0,-0.0,-2.9282011902476484,-3.004127471683625,0.0
2019-02-13,-0.09997135491263248,-2.5776759285782487,1.0,-0.0,-2.901747350329418,-2.9689678220185236,0.0
2019-02-14,-0.14207132018209406,-2.4843512898330804,1.0,-0.0,-2.90402124430956,-2.9536229135053107,0.0
2019-02-15,-0.1422857142857143,-2.5094285714285713,1.0,-0.0,-2.9113333333333338,-2.9607619047619047,0.0
2019-02-19,-0.16910507315219456,-2.46978909367281,1.0,-0.0,-2.913642409272278,-2.947843435303059,0.0
2019-02-20,-0.1637492941840768,-2.4831545266327875,1.0,-0.0,-2.8607189911537736,-2.9032561641257293,0.0
2019-02-21,-0.1660235294117647,-2.4832,1.0,-0.0,-2.8608941176470593,-2.9016470588235297,0.0
2019-02-22,-0.16961097538056757,-2.4705882352941173,1.0,-0.0,-2.862713775606089,-2.893816951700808,0.0
2019-02-25,-0.17212347988774557,-2.446304957904584,1.0,-0.0,-2.8546304957904582,-2.881478016838167,0.0
2019-02-26,-0.17662410289868583,-2.441234038587007,1.0,-0.0,-2.834001304874639,-2.8686736881349613,0.0
2019-02-27,-0.18600093327111528,-2.4316378908072798,1.0,-0.0,-2.8420905272981805,-2.8730751283247784,0.0
2019-02-28,-0.18612695148172387,-2.438066747686267,1.0,-0.0,-2.848462185659531,-2.8757595587547913,0.0
2019-03-01,-0.18616822429906543,-2.4393457943925236,1.0,-0.0,-2.850373831775701,-2.869906542056075,0.0
2019-03-04,-0.17629463451112354,-2.43475415965601,1.0,-0.0,-2.8496915311273137,-2.8868012712656568,0.0
2019-03-05,-0.21112669471715753,-2.408134642356241,1.0,-0.0,-2.850584385226741,-2.880317905563347,0.0
2019-03-06,-0.21596112512849266,-2.4042612839921507,1.0,-0.0,-2.852443696850762,-2.8721614802354924,0.0
2019-03-07,-0.22818105771911887,-2.356352820894135,1.0,-0.0,-2.8588158750813273,-2.8511014034761595,0.0
2019-03-08,-0.0,-1.8700526195378633,1.0,-0.0,-2.4157706093189963,-2.340120491115687,0.0
2019-03-11,-0.0,-1.867310937260316,1.0,-0.0,-2.4061972695198652,-2.3963798128547324,0.0
2019-03-12,-0.0,-1.802063935443824,1.0,-0.0,-2.461204220980757,-2.4958876474239604,0.0
2019-03-13,-0.0,-1.8157773689052439,1.0,-0.0,-2.4153633854645813,-2.435142594296228,0.0
2019-03-14,-0.0,-1.8135346413243407,1.0,-0.0,-2.416922133660331,-2.4335530349478844,0.0
2019-03-15,-0.0,-1.8063274574705566,1.0,-0.0,-2.4301439458086365,-2.46116542221538,0.0
2019-03-18,-0.0,-1.8508723887019793,1.0,-0.0,-2.4710116579297394,-2.502229872466943,0.0
2019-03-19,-0.0,-1.8628315101912334,1.0,-0.0,-2.4810734240969547,-2.525773195876289,0.0
2019-03-20,-0.0,-1.887690854714308,1.0,-0.0,-2.4603337006138832,-2.5223516448921766,0.0
2019-03-21,-0.0,-1.8890986314299199,1.0,-0.0,-2.4806512505899008,-2.495516753185465,0.0
2019-03-22,-0.0,-1.9109749213773084,1.0,-0.0,-2.6222078864607696,-2.530683009434723,0.0
2019-03-25,-0.0,-1.726613545816733,1.0,-0.0,-2.696334661354582,-2.545258964143426,0.0
2019-03-26,-0.0,-1.7474989995998398,1.0,-0.0,-2.6853941576630653,-2.5703081232492995,0.0
2019-03-27,-0.0,-1.7230080716055305,1.0,-0.0,-2.698074003036842,-2.5706065691680653,0.0
2019-03-28,-0.0,-1.732134254054922,1.0,-0.0,-2.7064396980889676,-2.590974787216959,0.0
2019-03-29,-0.0,-1.7269298667950572,1.0,-0.0,-2.7063874177499603,-2.5909966297544536,0.0
2019-04-01,-0.0,-1.7414829659318638,1.0,-0.0,-2.695871743486974,-2.57875751503006,0.0
2019-04-02,-0.0,-1.742526365871065,1.0,-0.040044405677583064,-2.666878122274205,-2.4802156847196892,0.0
2019-04-03,-0.0,-1.7466867708911988,1.0,-0.04174271883183874,-2.656297119276248,-2.4912308546940714,0.0
2019-04-04,-0.0,-1.7528447521285908,1.0,-0.026895838306676217,-2.6627675658470595,-2.5148404551603405,0.0
2019-04-05,-0.0,-1.7476091807459355,1.0,-0.03769525023908192,-2.666640102008288,-2.51745298055467,0.0
2019-04-08,-0.0,-1.732130021563773,1.0,-0.04680137369219711,-2.6820541490296304,-2.525676862870378,0.0
2019-04-09,-0.0,-1.7057975656630364,1.0,-0.08327994875080076,-2.7110025624599614,-2.5076073030108903,0.0
2019-04-10,-0.0,-1.680140597539543,1.0,-0.09993609202748042,-2.710976194280236,-2.497443681099217,0.0
2019-04-11,-0.0,-1.6585424324756273,1.0,-0.12394118587182355,-2.721751638165255,-2.486734856960205,0.0
2019-04-12,-0.0,-1.6585931254996005,1.0,-0.12102318145483615,-2.723820943245404,-2.4901678657074346,0.0
2019-04-15,-0.0,-1.6634322373696873,1.0,-0.11154771451483561,-2.740497193263833,-2.503849238171612,0.0
2019-04-16,-0.0,-1.6609842393052427,1.0,-0.12640720488903184,-2.7492762946284977,-2.504503055644902,0.0
2019-04-17,-0.0,-1.6285415325177077,1.0,-0.13039278815196392,-2.764246619446233,-2.525756600128783,0.0
2019-04-18,-0.0,-1.6245469920270597,1.0,-0.11967463960699042,-2.7646774583232663,-2.544495449786583,0.0
2019-04-22,-0.0,-1.6325145442792501,1.0,-0.11304137039431159,-2.777714932126697,-2.5569650937298,0.0
2019-04-23,-0.0,-1.6436299047311482,1.0,-0.12497981592120136,-2.774422735346359,-2.530518327143549,0.0
2019-04-24,-0.0,-1.6107837597869077,1.0,-0.13794495116635727,-2.7723787230607795,-2.550569053192348,0.0
2019-04-25,-0.0,-1.5909713825070537,1.0,-0.162273276904474,-2.768561064087062,-2.53937928254736,0.0
2019-04-26,-0.0,-1.5739888592879634,1.0,-0.17695971583111325,-2.7839670622426738,-2.538144829256479,0.0
2019-04-29,-0.0,-1.573179582291751,1.0,-0.16635755181033787,-2.787517135714862,-2.5368921861140232,0.0
2019-04-30,-0.0,-1.570795033059184,1.0,-0.17392356071601353,-2.788582486695694,-2.52991452991453,0.0
2019-05-01,-0.0,-1.5874097509531921,1.0,-0.15056380303399042,-2.8519510018658227,-2.522268191774154,0.0
2019-05-02,-0.0,-1.5807679844458846,1.0,-0.15116655865197667,-2.8413804277381725,-2.527786779001944,0.0
2019-05-03,-0.0,-1.5869021695298007,1.0,-0.1387208645858537,-2.8236954593112347,-2.515848052262279,0.0
2019-05-06,-0.0,-1.53251869121312,1.0,-0.15290618216898463,-2.8264329930058687,-2.527373583085457,0.0
2019-05-07,-0.0,-1.5229306036914645,1.0,-0.1520915612154429,-2.840815668574192,-2.5441283146610782,0.0
2019-05-08,-0.0,-1.4976390556222487,1.0,-0.18791516606642658,-2.7919967987194876,-2.5256502601040416,0.0
2019-05-09,-0.0,-1.4937975190076032,1.0,-0.19431772709083633,-2.7974389755902362,-2.5177270908363343,0.0
2019-05-10,-0.0,-1.4943254475703323,1.0,-0.19733056265984653,-2.789242327365729,-2.511349104859335,0.0
2019-05-13,-0.0,-1.4909453530115677,1.0,-0.18891104906262465,-2.784204228161149,-2.513601914639011,0.0
2019-05-14,-0.0,-1.3560907177928452,1.0,-0.28929935312914035,-2.70197178707817,-2.4463408931494035,0.0
2019-05-15,-0.0,-1.3640043593336446,1.0,-0.30437490269344547,-2.7053557527635066,-2.4107893507706684,0.0
2019-05-16,-0.0,-1.367133956386293,1.0,-0.31316199376947046,-2.6984423676012463,-2.409423676012461,0.0
2019-05-17,-0.0,-1.3630443311102394,1.0,-0.32177324440957233,-2.692663789721459,-2.4686543742644176,0.0
2019-05-20,-0.0,-1.3201939621460974,1.0,-0.3488190208040044,-2.687470671046457,-2.4645706241201313,0.0
2019-05-21,-0.0,-1.3154026583268177,1.0,-0.3602032838154808,-2.680218921032056,-2.46278342455043,0.0
2019-05-22,-0.0,-1.2831423895253682,1.0,-0.38796664328579217,-2.674382355233419,-2.448133426856831,0.0
2019-05-23,-0.0,-1.283170010888163,1.0,-0.4097060195986934,-2.663555762949137,-2.420905272981801,0.0
2019-05-24,-0.0,-1.2264121663563006,1.0,-0.4411080074487896,-2.6610800744878955,-2.430633147113594,0.0
2019-05-28,-0.0,-1.198426775661294,1.0,-0.460630832112285,-2.6423999383049277,-2.4104264671859332,0.0
2019-05-29,-0.0,-0.887016393442623,1.0,-0.05593442622950819,-2.458622950819672,-2.1557377049180326,0.0
2019-05-30,-0.0,-0.8865911916759374,1.0,-0.06262679144035077,-2.451213925790197,-2.1435769910346183,0.0
2019-05-31,-0.0,-0.8861677115987461,1.0,-0.04179728317659352,-2.4371081504702192,-2.1656870428422152,0.0
2019-06-03,-0.0,-0.8959313946740601,1.0,-0.06106131923399316,-2.4000902701657103,-2.0907859952285768,0.0
2019-06-04,-0.0,-0.91141276376737,1.0,-0.09495625321667525,-2.412635100360268,-2.0143463715903245,0.0
2019-06-05,-0.0,-0.8719130929072192,1.0,-0.12770795174635255,-2.375544748310491,-1.9407566475083686,0.0
2019-06-06,-0.0,-0.8950562650145405,1.0,-0.09261600708054116,-2.3604754077633077,-1.973764066253635,0.0
2019-06-07,-0.0,-0.9597916534332721,1.0,-0.08937305469097377,-2.337800927396303,-1.965127358190942,0.0
2019-06-10,-0.0,-0.9652179422199696,1.0,-0.09034465281297516,-2.313482007095793,-1.9664216928535223,0.0
2019-06-11,-0.0,-0.9640817362609468,1.0,-0.14240385835765962,-2.281317426069298,-1.958179972077675,0.0
2019-06-12,-0.0,-0.9727157360406091,1.0,-0.14758883248730964,-2.2753807106598987,-1.9494923857868023,0.0
2019-06-13,-0.0,-0.9930661577608142,1.0,-0.16437659033078877,-2.259796437659033,-1.9440839694656487,0.0
2019-06-14,-0.0,-0.985692483784815,1.0,-0.17512399847386492,-2.2638941879689685,-1.9341218364491921,0.0
2019-06-17,-0.0,-0.9696275071633238,1.0,-0.17886023559375996,-2.2836676217765044,-1.9352435530085959,0.0
2019-06-18,-0.0,-1.0024301336573511,1.0,-0.17151627550041568,-2.2950054358252863,-1.926136726993669,0.0
2019-06-19,-0.0,-0.9947677386421645,1.0,-0.19384890250127618,-2.294729453802961,-1.8975880551301685,0.0
2019-06-20,-0.0,-1.0053691275167786,1.0,-0.1830616810482582,-2.3002876318312557,-1.9030361137743688,0.0
2019-06-21,-0.0,-1.0201826659002364,1.0,-0.1790892252666539,-2.2833876221498373,-1.9041962061697646,0.0
2019-06-24,-0.0,-0.9815880322209437,1.0,-0.18450326045262755,-2.273941951157141,-1.9530111238971997,0.0
2019-06-25,-0.0,-0.9795866129135471,1.0,-0.17975299161707303,-2.280284123632175,-1.9594931848723363,0.0
2019-06-26,-0.0,-0.9739097071236731,1.0,-0.1531525770558895,-2.2445325489192993,-2.023084793451848,0.0
2019-06-27,-0.0,-0.9528561376575194,1.0,-0.17667754109895734,-2.238150067165611,-2.029105098189727,0.0
2019-06-28,-0.0,-0.9245608431810923,1.0,-0.18096454806771,-2.253145959757266,-2.029064196742255,0.0
2019-07-01,-0.0,-0.9028044563964654,1.0,-0.19676014854654883,-2.2954923805865026,-2.0077474708669483,0.0
2019-07-02,-0.0,-0.9197463652084802,1.0,-0.18676743739191698,-2.285595337218984,-2.012873887145328,0.0
2019-07-03,-0.0,-0.933568,1.0,-0.17676799999999998,-2.271616,-2.018048,0.0
2019-07-05,-0.0,-0.91546141046973,1.0,-0.17758863432740304,-2.275694355561244,-2.030782029950083,0.0
2019-07-08,-0.0,-0.9206938488126479,1.0,-0.17192600652883566,-2.2742110990206745,-2.033988350508865,0.0
2019-07-09,-0.0,-0.916005629477994,1.0,-0.16869242579324464,-2.2752686796315253,-2.037167349027636,0.0
2019-07-10,-0.0,-0.9046644059120864,1.0,-0.16629342888220613,-2.2869665365666387,-2.040501631582315,0.0
2019-07-11,-0.0,-0.9147643711234733,1.0,-0.15857791418888675,-2.277383464415883,-2.0435449836946096,0.0
2019-07-12,-0.0,-0.9371921969939239,1.0,-0.15426926766869203,-2.267540773904701,-2.036968340262232,0.0
2019-07-15,-0.0,-0.9230230038870836,1.0,-0.15981647868476392,-2.2699292678264196,-2.019499139743835,0.0
2019-07-16,-0.0,-0.9311356245616272,1.0,-0.16030096282598993,-2.2685073008990626,-2.016387170821909,0.0
2019-07-17,-0.0,-0.939536960265323,1.0,-0.15689776133681993,-2.2660246189170223,-2.0154346578225653,0.0
2019-07-18,-0.0,-0.9388612915552159,1.0,-0.15908801426569863,-2.2633422493949817,-2.0073239077824483,0.0
2019-07-19,-0.0,-0.9399949148232902,1.0,-0.15211034833460463,-2.2665903890160184,-1.9977752351894231,0.0
2019-07-22,-0.0,-0.9121531100478468,1.0,-0.12874003189792663,-2.2786602870813395,-2.0600318979266348,0.0
2019-07-23,-0.0,-0.9139832940126251,1.0,-0.12593253841739463,-2.2747561053369894,-2.061722884652171,0.0
2019-07-24,-0.0,-0.912916162709275,1.0,-0.14227512890699598,-2.2651982939716087,-2.045451651919282,0.0
2019-07-25,-0.0,-0.8911703006801857,1.0,-0.15148433030322295,-2.281863835738351,-2.0323564935477716,0.0
2019-07-26,-0.0,-0.8529411764705883,1.0,-0.15117014547754587,-2.2848197343453513,-2.03617963314358,0.0
2019-07-29,-0.0,-0.8263261048239237,1.0,-0.15091357400265537,-2.2863374849845104,-2.0586710501359295,0.0
2019-07-30,-0.0,-0.8242133198534057,1.0,-0.1563250347529382,-2.2761910779729555,-2.061986604322002,0.0
2019-07-31,-0.0,-0.8366470996654675,1.0,-0.15401123524584992,-2.262829009657262,-2.0584485261629744,0.0
2019-08-01,-0.0,-0.8572683906603064,1.0,-0.1280441877981421,-2.256841576700979,-2.0345217172985186,0.0
2019-08-02,-0.0,-0.8376360808709175,1.0,-0.11564541213063763,-2.2164230171073096,-2.0511353032659407,0.0
2019-08-05,-0.0,-0.8343897588864031,1.0,-0.1055804126273925,-2.219363658960974,-2.0549962714392245,0.0
2019-08-06,-0.0,-0.8306157215867608,1.0,-0.08852518861036748,-2.1345826235093694,-2.0304818690679,0.0
2019-08-07,-0.0,-0.8509064451585521,1.0,-0.06257200024252713,-2.1142909112957016,-2.0354089613775543,0.0
2019-08-08,-0.0,-0.8322790529549973,1.0,-0.04199048135429845,-2.105307548647509,-2.044821977227544,0.0
2019-08-09,-0.0,-0.8042828089484388,1.0,-0.02255054432348367,-2.0805718387366907,-2.074231367388444,0.0
2019-08-12,-0.0,-0.7959999999999999,1.0,-0.04137313432835821,-2.080597014925373,-2.0521791044776116,0.0
2019-08-13,-0.0,-0.748340839061389,1.0,-0.03436833372837165,-2.0724697795686184,-2.0703958283953545,0.0
2019-08-14,-0.0,-0.7584541062801934,1.0,-0.020429544264012573,-2.0219428438391245,-2.0196146906466446,0.0
2019-08-15,-0.0,-0.7889997150185238,1.0,-0.044115132516386435,-1.9642633228840125,-1.902251353662012,0.0
2019-08-16,-0.0,-0.7892184826012549,1.0,-0.04301197946377638,-1.9573302909298342,-1.9149458071876782,0.0
2019-08-19,-0.0,-0.7608239232820746,1.0,-0.04641661465130795,-1.9638540543607785,-1.9033081768143902,0.0
2019-08-20,-0.0,-0.7835133598635589,1.0,-0.053951108584422966,-1.9700397953382605,-1.8775440591245025,0.0
2019-08-21,-0.0,-0.7813495675921712,1.0,-0.008192990441511151,-1.9964724624487937,-1.903618570778334,0.0
2019-08-22,-0.0,-0.7682798381284993,1.0,-0.030822107655635013,-1.9453960862575532,-1.7990465103387105,0.0
2019-08-23,-0.0,-0.7759802577460926,1.0,-0.01584864272004387,-1.91362763915547,-1.7785028790786945,0.0
2019-08-26,-0.0,-0.7577452667814114,1.0,-0.01549053356282272,-1.8751613597246126,-1.730260327022375,0.0
2019-08-27,-0.0,-0.7506856681903737,1.0,-0.007582683517074482,-1.873675719279376,-1.7458456574347943,0.0
2019-08-28,-0.0,-0.7369519832985385,1.0,-0.010384883036240031,-1.8621058829827097,-1.7435897435897436,0.0
2019-08-29,-0.0,-0.7112939416604338,1.0,-0.016935570039534137,-1.8669195426861842,-1.7472486376749652,0.0
2019-08-30,-0.0,-0.7051398135818908,1.0,-0.017310252996005325,-1.86439414114514,-1.739387483355526,0.0
