Date,IMXI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-19,1.0,-0.03357259286796877,-0.5672738711430123,-0.0,-0.6516057079127228,-0.6072235408504676,0.0
2018-12-20,1.0,-0.031127185737882326,-0.5536822919633195,-0.0,-0.6603633878225209,-0.6026656034630062,0.0
2018-12-21,1.0,-0.026978824595176084,-0.5536745555429736,-0.0,-0.6632034877137357,-0.5870796059336428,0.0
2018-12-24,1.0,-0.0,-0.5318419934871866,-0.0,-0.6707064986549625,-0.6291094435792156,0.0
2018-12-26,1.0,-0.0,-0.5320122379094507,-0.0,-0.6554298706037556,-0.6194178572431022,0.0
2018-12-27,1.0,-0.0,-0.4973244689476244,-0.0,-0.595184044105724,-0.6100751310739959,0.0
2018-12-28,1.0,-0.0,-0.4987849659790474,-0.0,-0.5935306188573279,-0.6077870180365049,0.0
2018-12-31,1.0,-0.0,-0.5239035629062783,-0.0,-0.6033901094379988,-0.6155133163279299,0.0
2019-01-02,1.0,-0.0,-0.5232886476409793,-0.0,-0.6005702223318804,-0.6175946486827316,0.0
2019-01-03,1.0,-0.0,-0.5228530717378199,-0.0,-0.6079629528141612,-0.6093604428125171,0.0
2019-01-04,1.0,-0.0,-0.5240894986117915,-0.0,-0.5871849311339757,-0.6107028145244706,0.0
2019-01-07,1.0,-0.0,-0.49587923078974744,-0.0,-0.5794948390366201,-0.5917637959085696,0.0
2019-01-08,1.0,-0.0,-0.47847668863921433,-0.0,-0.598516185850391,-0.5917642977235729,0.0
2019-01-09,1.0,-0.0,-0.480290567247089,-0.0,-0.5990278816365773,-0.5913363956842218,0.0
2019-01-10,1.0,-0.0,-0.47738438534657696,-0.0,-0.6025846416746768,-0.5901153476449856,0.0
2019-01-11,1.0,-0.0,-0.46558237989335766,-0.0,-0.6094156105141878,-0.6044318212266553,0.0
2019-01-14,1.0,-0.0,-0.46810564418822903,-0.0,-0.6127094784823702,-0.6004826384233811,0.0
2019-01-15,1.0,-0.0,-0.4614827141936869,-0.0,-0.6098614988189821,-0.6127872020614129,0.0
2019-01-16,1.0,-0.0,-0.4598083684478918,-0.0,-0.5988888590676079,-0.6251912289648139,0.0
2019-01-17,1.0,-0.0,-0.45775309238240897,-0.0,-0.5997746116075022,-0.625640612841772,0.0
2019-01-18,1.0,-0.0,-0.4534789205592283,-0.0,-0.605993280589574,-0.6499403923268668,0.0
2019-01-22,1.0,-0.0,-0.39745236858650196,-0.0,-0.6620014760954542,-0.6740835907388678,0.0
2019-01-23,1.0,-0.0,-0.3652929248643613,-0.0,-0.6683838439195484,-0.7064996985805886,0.0
2019-01-24,1.0,-0.0,-0.36121631264064985,-0.0,-0.6788791920522532,-0.7043196662824524,0.0
2019-01-25,1.0,-0.0,-0.268763161589218,-0.0,-0.7957882914502316,-0.743254246806121,0.0
2019-01-28,1.0,-0.0,-0.24700152035587591,-0.0,-0.8292415113463596,-0.7392308125457515,0.0
2019-01-29,1.0,-0.0,-0.23405639299753953,-0.0,-0.8287281880143669,-0.7653779801464973,0.0
2019-01-30,1.0,-0.0,-0.23688610536458185,-0.0,-0.8324028679116955,-0.7646158641992802,0.0
2019-01-31,1.0,-0.0,-0.25038297872340426,-0.0,-0.7913758865248227,-0.7950921985815603,0.0
2019-02-01,1.0,-0.0,-0.24887841444715772,-0.0,-0.8023737861320915,-0.7881765006530751,0.0
2019-02-04,1.0,-0.0,-0.2535551763367463,-0.0,-0.8112343572241182,-0.7793799772468714,0.0
2019-02-05,1.0,-0.0,-0.2563912771166657,-0.0,-0.8077492455730797,-0.7827819848545237,0.0
2019-02-06,1.0,-0.0,-0.2529374857403605,-0.0,-0.8023613963039014,-0.7966290212183437,0.0
2019-02-07,1.0,-0.0,-0.251019535149009,-0.0,-0.8017111079423926,-0.7991159275630971,0.0
2019-02-08,1.0,-0.0,-0.2499142465126915,-0.0,-0.8144580379602104,-0.7940772924765607,0.0
2019-02-11,1.0,-0.0,-0.23699073941340063,-0.0,-0.8299263166948594,-0.8001662891711345,0.0
2019-02-12,1.0,-0.0,-0.24167672934276346,-0.0,-0.8385084238974182,-0.7948651601403024,0.0
2019-02-13,1.0,-0.0,-0.2618780396558174,-0.0,-0.8340096117873895,-0.7818930041152263,0.0
2019-02-14,1.0,-0.0,-0.23549783549783554,-0.0,-0.856046176046176,-0.7944588744588746,0.0
2019-02-15,1.0,-0.0,-0.24772313296903462,-0.0,-0.8523433660045682,-0.7911932228872119,0.0
2019-02-19,1.0,-0.0,-0.2364991765147794,-0.0,-0.8635037129070473,-0.7894189372706522,0.0
2019-02-20,1.0,-0.0,-0.24504421198636075,-0.0,-0.8577992255678206,-0.7868288736057331,0.0
2019-02-21,1.0,-0.0,-0.2396171744665906,-0.0,-0.8834840635701117,-0.8036994761026722,0.0
2019-02-22,1.0,-0.0,-0.2353061762380297,-0.0,-0.8878671625618649,-0.8053416112689256,0.0
2019-02-25,1.0,-0.0,-0.2402294093301011,-0.0,-0.9054277774492993,-0.8106190504345769,0.0
2019-02-26,1.0,-0.0,-0.2448949393311631,-0.0,-0.9078129624149158,-0.8067475584492454,0.0
2019-02-27,1.0,-0.0,-0.245877372176333,-0.0,-0.9144684252597921,-0.8002486899369392,0.0
2019-02-28,1.0,-0.0,-0.23954372623574147,-0.0,-0.910854325095057,-0.8201342680608366,0.0
2019-03-01,1.0,-0.0,-0.2481844975843943,-0.0,-0.9145878277779466,-0.8757254413418006,0.0
2019-03-04,1.0,-0.0,-0.29297304083105796,-0.0,-0.9639079810438439,-0.8815554090951886,0.0
2019-03-05,1.0,-0.0,-0.2894985808893094,-0.0,-0.9742983286029644,-0.8897824030274362,0.0
2019-03-06,1.0,-0.0,-0.28591718217396794,-0.0,-0.9843769726044691,-0.8858729958338593,0.0
2019-03-07,1.0,-0.0,-0.2610393700787401,-0.0,-1.0107716535433071,-0.8777952755905511,0.0
2019-03-08,1.0,-0.0,-0.23787719800311616,-0.0,-1.0574581067760502,-0.8843842411523418,0.0
2019-03-11,1.0,-0.0,-0.23496741468425955,-0.0,-1.050948666088799,-0.9244919580082828,0.0
2019-03-12,1.0,-0.0,-0.1763788228411713,-0.0,-1.0793330949982125,-0.99431245734343,0.0
2019-03-13,1.0,-0.0,-0.18930284512780077,-0.0,-1.1002365464222355,-0.9958275839411262,0.0
2019-03-14,1.0,-0.0,-0.1856816602124913,-0.0,-1.1183596465097807,-1.0057922086519047,0.0
2019-03-15,1.0,-0.0,-0.2038865004299226,-0.0,-1.1531556319862426,-1.0823387790197765,0.0
2019-03-18,1.0,-0.0,-0.22150087260034906,-0.0,-1.1624083769633509,-1.1064921465968587,0.0
2019-03-19,1.0,-0.0,-0.21811757147446195,-0.0,-1.2074454795302851,-1.1436984687868081,0.0
2019-03-20,1.0,-0.0,-0.2091844073647871,-0.0,-1.2160169735327964,-1.1708860759493671,0.0
2019-03-21,1.0,-0.0,-0.21384509938313911,-0.0,-1.213700804444284,-1.179863641282782,0.0
2019-03-22,1.0,-0.0,-0.21082382115896575,-0.0,-1.2496626672987854,-1.1863535246708725,0.0
2019-03-25,1.0,-0.0,-0.10923793364860475,-0.0,-1.304537742319772,-1.1962023031659508,0.0
2019-03-26,1.0,-0.0,-0.13296268032995384,-0.0,-1.2980486209527964,-1.2028416730259095,0.0
2019-03-27,1.0,-0.0,-0.11401658423043354,-0.0,-1.318009892347978,-1.2048661623508874,0.0
2019-03-28,1.0,-0.0,-0.11105036810263139,-0.0,-1.3119760915518623,-1.2215540491289454,0.0
2019-03-29,1.0,-0.0,-0.10265105932975971,-0.0,-1.3136053677569923,-1.2303176165992054,0.0
2019-04-01,1.0,-0.0,-0.08875917906232347,-0.0,-1.3578610431180569,-1.3191489361702127,0.0
2019-04-02,1.0,-0.0,-0.1094501201923077,-0.0,-1.382098858173077,-1.2644606370192308,0.0
2019-04-03,1.0,-0.0,-0.10983397190293741,-0.0,-1.386221921718879,-1.2602734580422206,0.0
2019-04-04,1.0,-0.0,-0.10664559343719426,-0.0,-1.3940317603672765,-1.2623993376985023,0.0
2019-04-05,1.0,-0.0,-0.09476939321944412,-0.0,-1.409473168156277,-1.2669231059320436,0.0
2019-04-08,1.0,-0.0,-0.08315404068999359,-0.0,-1.420488430906277,-1.2709394934511002,0.0
2019-04-09,1.0,-0.0,-0.0650988411724608,-0.0,-1.4626221313337877,-1.259259259259259,0.0
2019-04-10,1.0,-0.0,-0.04958771465315077,-0.0,-1.4761328390952417,-1.2566759966714576,0.0
2019-04-11,1.0,-0.0,-0.02826226779160834,-0.0,-1.515190496008475,-1.2399833528810866,0.0
2019-04-12,1.0,-0.0,-0.027359418754257174,-0.0,-1.5151366078861728,-1.2416937864224626,0.0
2019-04-15,1.0,-0.0,-0.026174828097101394,-0.0,-1.5261938228925274,-1.2465524446301712,0.0
2019-04-16,1.0,-0.0,-0.02592606692808467,-0.0,-1.5359957360947194,-1.2451364830395553,0.0
2019-04-17,1.0,-0.0,-0.010938575690354165,-0.0,-1.5855580203472803,-1.2281802187715138,0.0
2019-04-18,1.0,-0.0,-0.017255892255892257,-0.0,-1.5772497704315886,-1.2315962656871748,0.0
2019-04-22,1.0,-0.0,-0.01941896611275281,-0.0,-1.580918755037034,-1.2374026173389108,0.0
2019-04-23,1.0,-0.0,-0.020463794824541193,-0.0,-1.5874222529371111,-1.2314750825462641,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.5906610299769408,-1.2525365103766333,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.601177194737247,-1.2459029006693851,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.6342442488806548,-1.2255673923112553,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.632560114246015,-1.227102551237022,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.6309100741656366,-1.2318834981458593,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.648548199767712,-1.2229578010065816,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.6295292660266336,-1.2416382781046764,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.6289972899728997,-1.242508710801394,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.6253239970598476,-1.2432589268443652,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.6253000851854722,-1.2467281034616278,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-1.5931929932390905,-1.2482329440688384,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-1.5935732153165287,-1.254762362901674,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-1.6027428923645892,-1.2496340241929271,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-1.602489019033675,-1.2504430916236418,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.5874059436041652,-1.2128524739682298,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.612406343893812,-1.1909253413456053,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.6165974787675665,-1.19191072856762,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.593205408096825,-1.2368531923857673,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.612685560053981,-1.2431077694235588,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.6152002474099272,-1.2505412092160197,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.6396573404589754,-1.2899638478465891,0.0
2019-05-23,1.0,-0.0,-0.0,-0.01536945812807882,-1.6713300492610839,-1.2541477832512318,0.0
2019-05-24,1.0,-0.0,-0.0,-0.02477229899497487,-1.656799623115578,-1.2443467336683418,0.0
2019-05-28,1.0,-0.0,-0.0,-0.02146310782656551,-1.6604426274617712,-1.2490663941192657,0.0
2019-05-29,1.0,-0.0,-0.0,-0.027098142402701957,-1.6745081098063854,-1.2256214900051055,0.0
2019-05-30,1.0,-0.0,-0.0,-0.023316062176165803,-1.674948971581096,-1.2269979588632438,0.0
2019-05-31,1.0,-0.0,-0.0,-0.02834707499018453,-1.6764821358460935,-1.2213584609344328,0.0
2019-06-03,1.0,-0.0,-0.0,-0.051312044293679575,-1.6689671306585567,-1.178812336725543,0.0
2019-06-04,1.0,-0.0,-0.0,-0.05283681029440436,-1.676740105283681,-1.1697796841489567,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0810696584316287,-1.6694586391055444,-1.0916740308141546,0.0
2019-06-06,1.0,-0.0,-0.0,-0.06524495677233429,-1.6610566762728147,-1.1161191162343902,0.0
2019-06-07,1.0,-0.0,-0.0,-0.07383349988469522,-1.6475516949803979,-1.1220693366131138,0.0
2019-06-10,1.0,-0.0,-0.0,-0.06302537135838483,-1.644493916247649,-1.1308486546654897,0.0
2019-06-11,1.0,-0.0,-0.0,-0.09586350331227854,-1.6341472808504083,-1.121437374826683,0.0
2019-06-12,1.0,-0.0,-0.0,-0.1011171032357473,-1.6322804314329737,-1.11864406779661,0.0
2019-06-13,1.0,-0.0,-0.0,-0.12530352669107725,-1.6178068992098669,-1.1112353054538446,0.0
2019-06-14,1.0,-0.0,-0.0,-0.13328452527743528,-1.6181026510480891,-1.1018803945745994,0.0
2019-06-17,1.0,-0.0,-0.0,-0.13432548097312721,-1.6162624821683311,-1.1049466013802676,0.0
2019-06-18,1.0,-0.0,-0.0,-0.13429089926251978,-1.622147573265377,-1.104714467740067,0.0
2019-06-19,1.0,-0.0,-0.0,-0.14596488526105036,-1.6130063144925304,-1.0913291236716465,0.0
2019-06-20,1.0,-0.0,-0.0,-0.13729271114539146,-1.6207096027767067,-1.0984959506363285,0.0
2019-06-21,1.0,-0.0,-0.0,-0.1409613455751871,-1.6193194969523956,-1.0974076074376977,0.0
2019-06-24,1.0,-0.0,-0.0,-0.13226382846488502,-1.6237569919204475,-1.1283794282162836,0.0
2019-06-25,1.0,-0.0,-0.0,-0.13214729645742698,-1.6260487880671224,-1.1262041640770666,0.0
2019-06-26,1.0,-0.0,-0.0,-0.12855859725856209,-1.6367009020970826,-1.1399226773929003,0.0
2019-06-27,1.0,-0.0,-0.0,-0.15567054764984908,-1.6491826414206752,-1.1152926418126936,0.0
2019-06-28,1.0,-0.0,-0.0,-0.15681203714587988,-1.6560087770855374,-1.1055209435366953,0.0
2019-07-01,1.0,-0.0,-0.0,-0.16136488286453027,-1.671550575883413,-1.0846979550262479,0.0
2019-07-02,1.0,-0.0,-0.0,-0.16397183209410282,-1.6874778708839842,-1.0826547071088555,0.0
2019-07-03,1.0,-0.0,-0.0,-0.16021882010311309,-1.6867251761186983,-1.0886693691211775,0.0
2019-07-05,1.0,-0.0,-0.0,-0.1590229704216488,-1.6829767149150408,-1.091291692888609,0.0
2019-07-08,1.0,-0.0,-0.0,-0.15925546985676056,-1.6837320950731935,-1.0921611836927436,0.0
2019-07-09,1.0,-0.0,-0.0,-0.15777882649048294,-1.6831052383199623,-1.0917885795186408,0.0
2019-07-10,1.0,-0.0,-0.0,-0.1417758255549455,-1.703859126205977,-1.0762020550631421,0.0
2019-07-11,1.0,-0.0,-0.0,-0.1544513946260671,-1.7077383059915807,-1.0718360281679058,0.0
2019-07-12,1.0,-0.0,-0.0,-0.1557399614582924,-1.7106225665631023,-1.066464781531443,0.0
2019-07-15,1.0,-0.0,-0.0,-0.18752944871996227,-1.6975812784670958,-1.0414245327469767,0.0
2019-07-16,1.0,-0.0,-0.0,-0.1773889847795387,-1.6953946336105448,-1.0500156911972385,0.0
2019-07-17,1.0,-0.0,-0.0,-0.17500490484598782,-1.697272905630763,-1.0515597410241317,0.0
2019-07-18,1.0,-0.0,-0.0,-0.18015338863671934,-1.687705431209892,-1.045077476913445,0.0
2019-07-19,1.0,-0.0,-0.0,-0.1902286495993746,-1.6762947039280827,-1.042016806722689,0.0
2019-07-22,1.0,-0.0,-0.0,-0.1858317025440313,-1.682504892367906,-1.0455577299412915,0.0
2019-07-23,1.0,-0.0,-0.0,-0.18694002112758717,-1.6806213075628937,-1.044954810438593,0.0
2019-07-24,1.0,-0.0,-0.0,-0.19953886435577786,-1.674430419320802,-1.0339208253546446,0.0
2019-07-25,1.0,-0.0,-0.0,-0.2062208398133748,-1.6597589424572319,-1.0220062208398133,0.0
2019-07-26,1.0,-0.0,-0.0,-0.20516209282438003,-1.6609266889528105,-1.0209904376894972,0.0
2019-07-29,1.0,-0.0,-0.0,-0.1934606991079291,-1.6154523526934417,-1.0197174470691834,0.0
2019-07-30,1.0,-0.0,-0.0,-0.19851449136643826,-1.6070293655959265,-1.0231249282131782,0.0
2019-07-31,1.0,-0.0,-0.0,-0.1994175352544451,-1.6042688534641323,-1.0283185162477007,0.0
2019-08-01,1.0,-0.0,-0.0,-0.19218552676897174,-1.6105774750296584,-1.0241092954728102,0.0
2019-08-02,1.0,-0.0,-0.0,-0.2042834236848133,-1.5913949759486905,-1.0220279453309917,0.0
2019-08-05,1.0,-0.0,-0.0,-0.19797109187292627,-1.594218374585256,-1.0215476145074558,0.0
2019-08-06,1.0,-0.0,-0.0,-0.20101705055339517,-1.5220236314687408,-1.0161157642835776,0.0
2019-08-07,1.0,-0.0,-0.0,-0.18157050085840112,-1.5132119131148762,-1.0374337538254832,0.0
2019-08-08,1.0,-0.0,-0.0,-0.19672313452200021,-1.4923082625940616,-1.0177929347221706,0.0
2019-08-09,1.0,-0.0,-0.0,-0.19381450926713772,-1.4878842810106914,-1.01772039510192,0.0
2019-08-12,1.0,-0.0,-0.0,-0.22002384678441014,-1.5266785900588717,-0.9793576272449512,0.0
2019-08-13,1.0,-0.0,-0.0,-0.21292607348384243,-1.5188136343514829,-0.9572082042201564,0.0
2019-08-14,1.0,-0.0,-0.0,-0.21566987820396288,-1.469660061806944,-0.9503726595164516,0.0
2019-08-15,1.0,-0.0,-0.0,-0.2345318618725525,-1.4307226771092918,-0.8947312210751157,0.0
2019-08-16,1.0,-0.0,-0.0,-0.23219726493304046,-1.4145823000070856,-0.8960178558775598,0.0
2019-08-19,1.0,-0.0,-0.0,-0.22854938812721345,-1.4061853501174655,-0.8716995687085802,0.0
2019-08-20,1.0,-0.0,-0.0,-0.22259855441879955,-1.4080100562170468,-0.8611334194629702,0.0
2019-08-21,1.0,-0.0,-0.0,-0.21487574500714512,-1.412568401240807,-0.8579693980690809,0.0
2019-08-22,1.0,-0.0,-0.0,-0.21742469196132497,-1.4309050926733917,-0.842193444797375,0.0
2019-08-23,1.0,-0.0,-0.0,-0.22255759089647517,-1.4107341104635027,-0.8360394116014432,0.0
2019-08-26,1.0,-0.0,-0.0,-0.22269051535087722,-1.392578125,-0.8112321820175439,0.0
2019-08-27,1.0,-0.0,-0.0,-0.20793020334725193,-1.3707777438299895,-0.8160708829819737,0.0
2019-08-28,1.0,-0.0,-0.0,-0.22850817438692095,-1.3880790190735695,-0.7894073569482288,0.0
2019-08-29,1.0,-0.0,-0.0,-0.24102844265373713,-1.4029091405743161,-0.770546658927169,0.0
2019-08-30,1.0,-0.0,-0.0,-0.25291963236818465,-1.4507981480201781,-0.751503006012024,0.0
2019-09-03,1.0,-0.0,-0.0,-0.2806298235942668,-1.4307814222712236,-0.734013230429989,0.0
2019-09-04,1.0,-0.0,-0.0,-0.26546065028951243,-1.433240826395313,-0.7274814129578236,0.0
2019-09-05,1.0,-0.0,-0.0,-0.25337084434075546,-1.439530654955913,-0.7379833258997496,0.0
2019-09-06,1.0,-0.0,-0.0,-0.2475954080049643,-1.4422380804633366,-0.7576102320129624,0.0
2019-09-09,1.0,-0.0,-0.0,-0.24879476584022037,-1.440495867768595,-0.7542699724517907,0.0
2019-09-10,1.0,-0.0,-0.0,-0.35549463895346817,-1.4636524515076859,-0.6507859398313612,0.0
2019-09-11,1.0,-0.0,-0.0,-0.5007559395248381,-1.5567674586033118,-0.5421886249100072,0.0
2019-09-12,1.0,-0.0,-0.0,-0.4884307647949254,-1.5619909176097457,-0.5537014344410005,0.0
2019-09-13,1.0,-0.0,-0.0,-0.5379509807556825,-1.6318736326893841,-0.5381363788052951,0.0
2019-09-16,1.0,-0.0,-0.0,-0.5319406267179769,-1.6131574124977095,-0.5198827194429174,0.0
2019-09-17,1.0,-0.0,-0.0,-0.5362588458451886,-1.5985627781425549,-0.5129495878018531,0.0
2019-09-18,1.0,-0.0,-0.0,-0.541224906182825,-1.5931795824680293,-0.5089809450941815,0.0
2019-09-19,1.0,-0.0,-0.0,-0.5346840784256667,-1.5999781746753485,-0.5028918555163508,0.0
2019-09-20,1.0,-0.0,-0.0,-0.5533991188144048,-1.5835123620871718,-0.504351309033973,0.0
2019-09-23,1.0,-0.0,-0.0,-0.5729592760180996,-1.539257918552036,-0.5076923076923078,0.0
