Date,IWF,IWM,MTUM,NTRA,SPY,VLUE,VXX
2018-11-19,-0.7272795216741405,-2.292152466367713,-0.0,1.0,-1.8144992526158445,-1.6398355754857996,0.0
2018-11-20,-0.6822997703193302,-2.2769504334296506,-0.0,1.0,-1.8061791509224272,-1.6436245091501815,0.0
2018-11-21,-0.6810143232972815,-2.2551154633148203,-0.0,1.0,-1.7866121017246421,-1.5851359251680797,0.0
2018-11-23,-0.6807998248558709,-2.2461504779975185,-0.0,1.0,-1.787126906516821,-1.583740786689046,0.0
2018-11-26,-0.6815310020570086,-2.281736702909198,-0.0,1.0,-1.7944460769908905,-1.5887452248016458,0.0
2018-11-27,-0.6575673302107727,-2.295155152224824,-0.0,1.0,-1.7864461358313817,-1.5793325526932083,0.0
2018-11-28,-0.6568268385584529,-2.3058892469967773,-0.0,1.0,-1.7836946967477292,-1.5785232932903603,0.0
2018-11-29,-0.6228196626783913,-2.268848205276056,-0.0,1.0,-1.755153524578348,-1.5609052904713854,0.0
2018-11-30,-0.6219916414468943,-2.2691309987029835,-0.0,1.0,-1.7555123216601818,-1.5589422106931836,0.0
2018-12-03,-0.617611059111527,-2.26985384116927,-0.0,1.0,-1.754769961840305,-1.5577795377636978,0.0
2018-12-04,-0.6101207590569293,-2.27134847613571,-0.0,1.0,-1.7520845313398505,-1.5544853364002302,0.0
2018-12-06,-0.5777839373570786,-2.137689695793777,-0.0,1.0,-1.7341833552768346,-1.4798697248977895,0.0
2018-12-07,-0.5845407279029463,-2.138024263431543,-0.0,1.0,-1.7349740034662047,-1.474939341421144,0.0
2018-12-10,-0.5302916467454408,-2.1394030462400107,-0.0,1.0,-1.724404070760194,-1.4361040912505976,0.0
2018-12-11,-0.5377049180327869,-2.136680327868852,-0.0,1.0,-1.7260928961748632,-1.4301229508196722,0.0
2018-12-12,-0.5372318622762672,-2.1369039486268617,-0.0,1.0,-1.7259188413717719,-1.4314797103429429,0.0
2018-12-13,-0.536490364903649,-2.128604619379527,-0.0,1.0,-1.738827388273883,-1.4294792947929478,0.0
2018-12-14,-0.5399795151928986,-2.1194264254011608,-0.0,1.0,-1.7405257767156028,-1.4283373164902697,0.0
2018-12-17,-0.5271006400653685,-2.1190249216941304,-0.0,1.0,-1.7337600435789189,-1.429320441236552,0.0
2018-12-18,-0.5291541199014509,-2.132562277580071,-0.0,1.0,-1.7455516014234875,-1.4364221188064603,0.0
2018-12-19,-0.542561218190548,-2.1332738870978805,-0.0,1.0,-1.7450442417175391,-1.4383016667809863,0.0
2018-12-20,-0.5372199141864742,-2.1031805489341413,-0.0,1.0,-1.746713886807873,-1.4234829394537902,0.0
2018-12-21,-0.5252552572858206,-2.101764825207925,-0.0,1.0,-1.7452160389478668,-1.3896139022246266,0.0
2018-12-24,-0.4852566680069696,-2.0629272215520706,-0.0,1.0,-1.7352901755796812,-1.4180404771478357,0.0
2018-12-26,-0.480771780930911,-2.0800954780533085,-0.0,1.0,-1.6854528577111787,-1.384100251955974,0.0
2018-12-27,-0.395376669186193,-1.9891660367850843,-0.0,1.0,-1.5500755857898714,-1.3642605190224237,0.0
2018-12-28,-0.3778497491585699,-2.0266717469994284,-0.0,1.0,-1.570330856671112,-1.3756271035752843,0.0
2018-12-31,-0.3770325203252033,-2.028963414634146,-0.0,1.0,-1.5702489837398375,-1.3754446138211383,0.0
2019-01-02,-0.3776616090781589,-2.037103149305113,-0.0,1.0,-1.5800076501338773,-1.3803391559352287,0.0
2019-01-03,-0.4197195838986884,-2.0503973638302,-0.0,1.0,-1.641467984751567,-1.349680170575693,0.0
2019-01-04,-0.38442291653300825,-2.056457304163726,-0.0,1.0,-1.6254571116956436,-1.3492654134855968,0.0
2019-01-07,-0.34056562362826864,-2.002320185614849,-0.0,1.0,-1.617671035304446,-1.3102150874772684,0.0
2019-01-08,-0.34571607254534087,-1.9749218261413386,-0.0,1.0,-1.6297686053783615,-1.3035021888680427,0.0
2019-01-09,-0.3259220846567706,-1.9832760744149869,-0.0,1.0,-1.7321579049718028,-1.44085045699099,0.0
2019-01-10,-0.32944228274967574,-1.9765888456549936,-0.0,1.0,-1.73988326848249,-1.4391699092088197,0.0
2019-01-11,-0.340478263781901,-2.0312813986201355,-0.0,1.0,-1.81170875477259,-1.514903878357559,0.0
2019-01-14,-0.352058921995313,-2.026314027452293,-0.0,1.0,-1.806628724472715,-1.5106796116504853,0.0
2019-01-15,-0.35977847467805435,-2.0081403883365585,-0.0,1.0,-1.8032294655367984,-1.501234403149396,0.0
2019-01-16,-0.36440847990369823,-2.0119039657593794,-0.0,1.0,-1.8151541496689627,-1.496221494014579,0.0
2019-01-17,-0.3708135570559529,-2.00173808409653,-0.0,1.0,-1.8152951400494686,-1.497092051607728,0.0
2019-01-18,-0.3818929486315222,-1.9898206822165294,-0.0,1.0,-1.8239854388566805,-1.545570985573682,0.0
2019-01-22,-0.0,-2.245097350108948,-0.0,1.0,-2.2129050397132213,-1.5709566317565193,0.0
2019-01-23,-0.0,-2.105991421059914,-0.0,1.0,-2.1897744568977444,-1.6227341912273419,0.0
2019-01-24,-0.0,-2.1461376404494383,-0.0,1.0,-2.2104634831460674,-1.665941011235955,0.0
2019-01-25,-0.0,-2.086193251313044,-0.0,1.0,-2.382113821138211,-1.7264551406576012,0.0
2019-01-28,-0.0,-2.0531164531452424,-0.0,1.0,-2.420685187850871,-1.723549733697999,0.0
2019-01-29,-0.0,-2.0338737695425593,-0.0,1.0,-2.4323972206137814,-1.7716415749855239,0.0
2019-01-30,-0.0,-2.032216028379063,-0.0,1.0,-2.4316223847100558,-1.7756461304568159,0.0
2019-01-31,-0.0,-2.059888478528496,-0.0,1.0,-2.3822869143312335,-1.7994786009124484,0.0
2019-02-01,-0.0,-2.0776084235328773,-0.0,1.0,-2.433473234666078,-1.8521463809734189,0.0
2019-02-04,-0.0,-2.0864808928967404,-0.0,1.0,-2.432995786828295,-1.8720526276886689,0.0
2019-02-05,-0.0,-2.0566121842496288,-0.0,1.0,-2.4366270430906387,-1.936181277860327,0.0
2019-02-06,-0.0,-2.0328659396097635,-0.0,1.0,-2.4336375102010535,-1.952518732843683,0.0
2019-02-07,-0.0,-2.027151677452949,-0.0,1.0,-2.431600089265789,-1.980063973815369,0.0
2019-02-08,-0.0,-2.0192035727577227,-0.0,1.0,-2.4524004465947153,-1.9716412355787125,0.0
2019-02-11,-0.0,-1.9967159277504105,-0.0,1.0,-2.476563666218839,-1.990520973279594,0.0
2019-02-12,-0.0,-2.020738189713259,-0.0,1.0,-2.482293928277308,-1.9836789698285542,0.0
2019-02-13,-0.0,-2.048944768747194,-0.0,1.0,-2.4699146834306243,-1.9650501421942828,0.0
2019-02-14,-0.0,-1.9978247824782478,-0.0,1.0,-2.5155265526552655,-1.9873987398739872,0.0
2019-02-15,-0.0,-2.049815359107695,-0.0,1.0,-2.506594317582335,-1.9799532745497024,0.0
2019-02-19,-0.0,-2.012323414487526,-0.0,1.0,-2.5293056807935077,-1.9726480312593926,0.0
2019-02-20,-0.0,-2.035464723119693,-0.0,1.0,-2.5182958899992482,-1.9599519122398377,0.0
2019-02-21,-0.0,-2.0376166114956367,-0.0,1.0,-2.5250526632560937,-1.9607282575985554,0.0
2019-02-22,-0.0,-2.030378223926611,-0.0,1.0,-2.5333483720580494,-1.9557109557109558,0.0
2019-02-25,-0.0,-2.028931862819157,-0.0,1.0,-2.5581658860855114,-1.9669889711436774,0.0
2019-02-26,-0.0,-2.034532265377059,-0.0,1.0,-2.558107903883935,-1.9637297869124979,0.0
2019-02-27,-0.0,-2.0306637534845176,-0.0,1.0,-2.568371882769532,-1.9350561289836512,0.0
2019-02-28,-0.0,-2.029247700889492,-0.0,1.0,-2.5671641791044775,-1.941655359565807,0.0
2019-03-01,-0.0,-2.0372316468998646,-0.0,1.0,-2.5418856027623478,-1.9272631736976427,0.0
2019-03-04,-0.0,-1.9804122955028982,-0.0,1.0,-2.5124348910571492,-1.8434450884014382,0.0
2019-03-05,-0.0,-1.9870571703276387,-0.0,1.0,-2.5363508616226613,-1.8724946379705645,0.0
2019-03-06,-0.0,-1.9825521218394206,-0.0,1.0,-2.5408102912908475,-1.869806298979743,0.0
2019-03-07,-0.0,-1.9576532862814293,-0.0,1.0,-2.5545508013527423,-1.8397294515512426,0.0
2019-03-08,-0.0,-1.950875885203131,-0.0,1.0,-2.6354826686544914,-1.8680581438688035,0.0
2019-03-11,-0.0,-1.9648830697040796,-0.0,1.0,-2.6554908045107095,-1.947930068871566,0.0
2019-03-12,-0.0,-1.8538798971411283,-0.0,1.0,-2.673574345787324,-2.03569807895931,0.0
2019-03-13,-0.0,-1.8857991772055465,-0.0,1.0,-2.688023769617553,-2.0446442175834223,0.0
2019-03-14,-0.0,-1.9406330334190234,-0.0,1.0,-2.8720276349614395,-2.2206780205655527,0.0
2019-03-15,-0.0,-1.9348476275159647,-0.0,1.0,-2.8855387600032336,-2.263115350416296,0.0
2019-03-18,-0.0,-1.9784479226419733,-0.0,1.0,-2.9140375317544867,-2.3023027124477586,0.0
2019-03-19,-0.0,-1.9796737972297354,-0.0,1.0,-2.8965658552577658,-2.319809851651504,0.0
2019-03-20,-0.0,-1.9933393635391825,-0.0,1.0,-2.896061179179344,-2.3336896636789737,0.0
2019-03-21,-0.0,-2.0004123711340207,-0.0,1.0,-2.9756701030927837,-2.271422680412371,0.0
2019-03-22,-0.0,-1.9911166459111664,-0.0,1.0,-3.0480697384806974,-2.263013698630137,0.0
2019-03-25,-0.0,-1.799626835401963,-0.06343798166626105,1.0,-3.0260403991238745,-2.2231686541737647,0.0
2019-03-26,-0.0,-1.8041431261770244,-0.07991484483746826,1.0,-3.036027184148039,-2.2679931220830265,0.0
2019-03-27,-0.0,-1.7855326826867874,-0.09480849667842206,1.0,-3.052653161650127,-2.2684327072910686,0.0
2019-03-28,-0.0,-1.7699515081778583,-0.11983233336072983,1.0,-3.0429851236952414,-2.286266129695077,0.0
2019-03-29,-0.0,-1.8142026578073092,-0.10813953488372094,1.0,-3.0825581395348842,-2.3007475083056477,0.0
2019-04-01,-0.0,-1.8233679833679834,-0.10345114345114345,1.0,-3.085072765072765,-2.3041164241164243,0.0
2019-04-02,-0.0,-1.831214161057093,-0.2122496468046206,1.0,-3.0620792819745697,-2.2049364248317125,0.0
2019-04-03,-0.0,-1.8321404793608522,-0.20930426098535285,1.0,-3.082639813581891,-2.198069241011984,0.0
2019-04-04,-0.0,-1.8291381896982828,-0.20136689448241374,1.0,-3.0949324887481247,-2.2092848808134686,0.0
2019-04-05,-0.0,-1.813883551917133,-0.21635619413582824,1.0,-3.106507392866093,-2.2167738701862834,0.0
2019-04-08,-0.0,-1.8033046816323124,-0.22006175415171492,1.0,-3.1076525077192687,-2.2141366936493365,0.0
2019-04-09,-0.0,-1.7801156844664265,-0.25601475396093554,1.0,-3.1487132198843155,-2.1980886914242603,0.0
2019-04-10,-0.0,-1.7553120294462106,-0.27145725280240923,1.0,-3.1524176008030786,-2.186297473648988,0.0
2019-04-11,-0.0,-1.7356042852360227,-0.29845999330431866,1.0,-3.1666387679946437,-2.1688985604285236,0.0
2019-04-12,-0.0,-1.735868017753957,-0.30231973871535045,1.0,-3.169332551712587,-2.166987689473243,0.0
2019-04-15,-0.0,-1.7433769282360831,-0.30440979208584845,1.0,-3.155684104627767,-2.1802481556002684,0.0
2019-04-16,-0.0,-1.7430846605196981,-0.31248952221290865,1.0,-3.151299245599329,-2.1753562447611063,0.0
2019-04-17,-0.0,-1.716118752096612,-0.32396846695739684,1.0,-3.165967796041597,-2.1804763502180475,0.0
2019-04-18,-0.0,-1.7463340637114444,-0.32234957020057303,1.0,-3.1785774481712457,-2.1801786617225685,0.0
2019-04-22,-0.0,-1.774053962328186,-0.30179874427286607,1.0,-3.2081282877990835,-2.200746648566095,0.0
2019-04-23,-0.0,-1.7727427019687712,-0.3008316361167685,1.0,-3.2034114052953155,-2.2090970807875085,0.0
2019-04-24,-0.0,-1.7603249830737981,-0.3068720379146919,1.0,-3.188642518618822,-2.207261340555179,0.0
2019-04-25,-0.0,-1.7512505298855447,-0.32310300974989403,1.0,-3.1956761339550654,-2.208223823654091,0.0
2019-04-26,-0.0,-1.7182334491819953,-0.3363567008561498,1.0,-3.218530134780029,-2.2036958548783585,0.0
2019-04-29,-0.0,-1.7041490262489416,-0.32379339542760377,1.0,-3.221845893310754,-2.217696867061812,0.0
2019-04-30,-0.0,-1.692808798646362,-0.3239424703891709,1.0,-3.219627749576988,-2.223773265651438,0.0
2019-05-01,-0.0,-1.6882248370439346,-0.3226953356471684,1.0,-3.2410903242190807,-2.213239651231694,0.0
2019-05-02,-0.0,-1.6950084602368867,-0.3096446700507614,1.0,-3.222250423011844,-2.2334179357021995,0.0
2019-05-03,-0.0,-1.717205121682354,-0.30679216484355126,1.0,-3.222335283642839,-2.233189180022047,0.0
2019-05-06,-0.0,-1.6524204468517265,-0.3358158429248477,1.0,-3.229434664861205,-2.245429925524712,0.0
2019-05-07,-0.0,-1.6475472337541304,-0.3410997204100652,1.0,-3.231805473184784,-2.2519698381767346,0.0
2019-05-08,-0.0,-1.6235521235521235,-0.39021319456102066,1.0,-3.1496558670471715,-2.2301494040624474,0.0
2019-05-09,-0.0,-1.6255665603491691,-0.39331878462313247,1.0,-3.150159476246433,-2.224357898270942,0.0
2019-05-10,-0.0,-1.625356603456956,-0.39452928343681826,1.0,-3.148850478268166,-2.2218493035744253,0.0
2019-05-13,-0.0,-1.6843047721371656,-0.5555555555555556,1.0,-3.299579192407557,-2.4139135106097234,0.0
2019-05-14,-0.0,-1.5102310813194566,-0.7321397071793968,1.0,-3.224907391074264,-2.3527077085905805,0.0
2019-05-15,-0.0,-1.5350791825179155,-0.7216668141201451,1.0,-3.2514376714146684,-2.3389365655135803,0.0
2019-05-16,-0.0,-1.5398300584174192,-0.7340237210125686,1.0,-3.23986546291379,-2.3373163391750755,0.0
2019-05-17,-0.0,-1.5174098418902116,-0.7527091845798543,1.0,-3.2136258660508084,-2.3988275004441286,0.0
2019-05-20,-0.0,-1.4806483039589053,-0.7868213621468426,1.0,-3.1963510760782925,-2.39279071827119,0.0
2019-05-21,-0.0,-1.4781954887218045,-0.7949579831932774,1.0,-3.1846970367094207,-2.387793011941619,0.0
2019-05-22,-0.0,-1.4638702855128656,-0.8108036658442016,1.0,-3.168664081776525,-2.3687874515333096,0.0
2019-05-23,-0.0,-1.4561774023231255,-0.8130059838085181,1.0,-3.168602604716649,-2.3619324181626187,0.0
2019-05-24,-0.0,-1.3905372191011236,-0.8562148876404495,1.0,-3.161692415730337,-2.3696453651685396,0.0
2019-05-28,-0.0,-1.3767339771729588,-0.8604916593503072,1.0,-3.166900790166813,-2.3755048287971903,0.0
2019-05-29,-0.0,-1.3843730860092747,-0.8643800857467845,1.0,-3.160031498818794,-2.3408872167293726,0.0
2019-05-30,-0.0,-1.3772366238980536,-0.8507462686567164,1.0,-3.150650257484507,-2.3497425154927116,0.0
2019-05-31,-0.0,-1.3632965313396506,-0.8529948709032427,1.0,-3.129357558897679,-2.3477353733808575,0.0
2019-06-03,-0.0,-1.3625377643504533,-0.8827794561933535,1.0,-3.1092792403970653,-2.277255071212775,0.0
2019-06-04,-0.0,-1.3499870343158442,-0.904659002506699,1.0,-3.140548016250324,-2.2485953842164403,0.0
2019-06-05,-0.0,-1.3034919548099966,-0.9709859637110578,1.0,-3.16261554262239,-2.1217048955837043,0.0
2019-06-06,-0.0,-1.3172838450354913,-0.9669032754639527,1.0,-3.151287094843068,-2.116650987770461,0.0
2019-06-07,-0.0,-1.3507960965588084,-0.9655024824516351,1.0,-3.1315699366546825,-2.1122239342578326,0.0
2019-06-10,-0.0,-1.3448503339655316,-1.0188010225117505,1.0,-2.8972540611857838,-1.9851570874907232,0.0
2019-06-11,-0.0,-1.2383273668977075,-1.063371163074111,1.0,-2.631807449158352,-1.6832203518927566,0.0
2019-06-12,-0.0,-1.2339746026918106,-1.067599422097179,1.0,-2.6247433655235346,-1.677743137404,0.0
2019-06-13,-0.0,-1.2285822306238185,-1.0708506616257087,1.0,-2.600151228733459,-1.6617769376181473,0.0
2019-06-14,-0.0,-1.2220043737274715,-1.06598295754468,1.0,-2.5946761179398234,-1.6582459844657267,0.0
2019-06-17,-0.0,-1.218135222733097,-1.0668576166427979,1.0,-2.599532675058416,-1.653048918368885,0.0
2019-06-18,-0.0,-1.236899645630702,-1.0652190303852822,1.0,-2.5941340571514737,-1.6435949634321043,0.0
2019-06-19,-0.0,-1.1992642090247017,-1.0945266161123206,1.0,-2.5809745476387116,-1.6333808844507844,0.0
2019-06-20,-0.0,-1.207420787235644,-1.081959810340935,1.0,-2.592157748174908,-1.6446150372544592,0.0
2019-06-21,-0.0,-1.2303858642301595,-1.073774824435551,1.0,-2.5843086913841273,-1.6627652344634902,0.0
2019-06-24,-0.0,-1.1949357520786092,-1.0804232804232805,1.0,-2.5747543461829174,-1.7084656084656085,0.0
2019-06-25,-0.0,-1.2215793823728303,-1.0771658276354346,1.0,-2.5323465324216694,-1.6825456458035912,0.0
2019-06-26,-0.0,-1.2333130606659573,-1.0438649840352745,1.0,-2.5224266382849323,-1.8026455830925956,0.0
2019-06-27,-0.0,-1.245208396714329,-1.058944326133252,1.0,-2.524186188013386,-1.7774566473988436,0.0
2019-06-28,-0.0,-1.2580178258551078,-1.0505827683400626,1.0,-2.528224270587339,-1.7810619334196696,0.0
2019-07-01,-0.0,-1.2577327384103458,-1.0474173788096501,1.0,-2.5141798381607807,-1.7433260228389929,0.0
2019-07-02,-0.0,-1.2814725041660355,-1.0364338736555068,1.0,-2.504317527647326,-1.752310256021815,0.0
2019-07-03,-0.0,-1.2783544207894537,-1.0398515039018108,1.0,-2.505720130312903,-1.7524812485794379,0.0
2019-07-05,-0.0,-1.2398817644383813,-1.0467636804608156,1.0,-2.51758375018948,-1.7749734727906625,0.0
2019-07-08,-0.0,-1.2318281521821346,-1.056425383859012,1.0,-2.5116103169200517,-1.7637848876786932,0.0
2019-07-09,-0.0,-1.223044397463002,-1.057384475989127,1.0,-2.507852612503775,-1.7623074599818784,0.0
2019-07-10,-0.0,-1.193309673034811,-1.054821415087216,1.0,-2.5367363890357173,-1.7662916257645551,0.0
2019-07-11,-0.0,-1.1870275173873601,-1.0731025098276383,1.0,-2.5396129422437252,-1.7599788327789536,0.0
2019-07-12,-0.0,-1.2043889519485433,-1.0733257661748015,1.0,-2.541581536133182,-1.747937949300038,0.0
2019-07-15,-0.0,-1.2517958412098298,-1.1147069943289225,1.0,-2.516370510396975,-1.6786389413988658,0.0
2019-07-16,-0.0,-1.2532899712600212,-1.1398426864317048,1.0,-2.5107396762970806,-1.6592799878989561,0.0
2019-07-17,-0.0,-1.2635043123014071,-1.136253593584506,1.0,-2.5094568013315177,-1.6562263579966714,0.0
2019-07-18,-0.0,-1.2624049393870942,-1.1329719147654542,1.0,-2.501091785257134,-1.6330848580679165,0.0
2019-07-19,-0.0,-1.2650665864118578,-1.1488225114739297,1.0,-2.4807012263938004,-1.6292980212173651,0.0
2019-07-22,-0.0,-1.2442070418296718,-1.1346674691543785,1.0,-2.4847276557327715,-1.6597201324104724,0.0
2019-07-23,-0.0,-1.2504702430215935,-1.1347528402678504,1.0,-2.4822060040628995,-1.6564592581446091,0.0
2019-07-24,-0.0,-1.2512404149751917,-1.1547135769057284,1.0,-2.472936400541272,-1.638776123891144,0.0
2019-07-25,-0.0,-1.228325215436493,-1.1671787186212064,1.0,-2.474409891345073,-1.6236043461970775,0.0
2019-07-26,-0.0,-1.2011361088272667,-1.1685477240451454,1.0,-2.4785110994842667,-1.626205247028926,0.0
2019-07-29,-0.0,-1.1567780838234198,-1.160649147621529,1.0,-2.4750986376833173,-1.651827588773915,0.0
2019-07-30,-0.0,-1.150524826918782,-1.164147993746743,1.0,-2.4699620337973642,-1.6596441599047123,0.0
2019-07-31,-0.0,-1.200014882059677,-1.1558895751171963,1.0,-2.4457176873279263,-1.6394821043232382,0.0
2019-08-01,-0.0,-1.2299405646359585,-1.1500000000000001,1.0,-2.4316493313521543,-1.6178306092124815,0.0
2019-08-02,-0.0,-1.202756052141527,-1.2032029795158286,1.0,-2.4320297951582868,-1.610875232774674,0.0
2019-08-05,-0.0,-1.1966822881797219,-1.1873093803466488,1.0,-2.440005951052593,-1.6148925091125494,0.0
2019-08-06,-0.0,-1.1858703568827385,-1.1699198834668607,1.0,-2.335032774945375,-1.592571012381646,0.0
2019-08-07,-0.0,-1.1894675758015376,-1.145219788190918,1.0,-2.3217757144929636,-1.5973451327433625,0.0
2019-08-08,-0.0,-1.183162932347183,-1.1398013197012544,1.0,-2.3240519179174823,-1.604017112609673,0.0
2019-08-09,-0.0,-1.21617052554208,-1.150606394707828,1.0,-2.359500183755972,-1.6239617787578096,0.0
2019-08-12,-0.0,-1.201293927363623,-1.1821055727098955,1.0,-2.378106160858697,-1.5903543596529923,0.0
2019-08-13,-0.0,-1.1740992321323094,-1.1828115770821028,1.0,-2.4078558771411696,-1.6185764914353218,0.0
2019-08-14,-0.0,-1.193197678689488,-1.1779181664585323,1.0,-2.3701608756335855,-1.6045691618306033,0.0
2019-08-15,-0.0,-1.2129263913824055,-1.2008617594254936,1.0,-2.293500897666068,-1.4740394973070017,0.0
2019-08-16,-0.0,-1.2064803505998993,-1.205546375458007,1.0,-2.297866226021984,-1.4746030605646956,0.0
2019-08-19,-0.0,-1.165772340273306,-1.2212205766616584,1.0,-2.3121556843385562,-1.4553909994991772,0.0
2019-08-20,-0.0,-1.17326485483986,-1.2240530708324415,1.0,-2.303159997146729,-1.432698480633426,0.0
2019-08-21,-0.0,-1.1859285714285714,-1.246642857142857,1.0,-2.300642857142857,-1.4095714285714283,0.0
2019-08-22,-0.0,-1.1863234455219622,-1.244937250427838,1.0,-2.3003422703936107,-1.399030233884769,0.0
2019-08-23,-0.0,-1.182187968315136,-1.2444872618283023,1.0,-2.3017911938913866,-1.407764218939556,0.0
2019-08-26,-0.0,-1.1345217640320733,-1.27827892325315,1.0,-2.3468642611683848,-1.3995561282932416,0.0
2019-08-27,-0.0,-1.124364937388193,-1.2717710196779963,1.0,-2.34432915921288,-1.415169946332737,0.0
2019-08-28,-0.0,-1.1026814444047195,-1.289595995709689,1.0,-2.3522345370039326,-1.4059349302824453,0.0
2019-08-29,-0.0,-1.083976558033162,-1.3048170383076045,1.0,-2.362135506003431,-1.3960120068610635,0.0
2019-08-30,-0.0,-1.073066818149542,-1.3139245899311227,1.0,-2.343960803806007,-1.3698075694099268,0.0
2019-09-03,-0.0,-1.0786500888099468,-1.3222735346358794,1.0,-2.3368383658969805,-1.3670337477797514,0.0
2019-09-04,-0.0,-1.0687793093647862,-1.3265596134716497,1.0,-2.3395623134858603,-1.3703993178911469,0.0
