Date,IWF,IWM,MTUM,SPY,VLUE,VRSN,VXX
2018-10-15,-0.4217323002369731,-0.4519264051974332,-0.28064009372420584,-0.3396171153180499,-0.16867694437787897,1.0,0.0
2018-10-16,-0.4225063257424424,-0.44943401251831133,-0.2827007590890931,-0.33977893194832864,-0.16902383806099347,1.0,0.0
2018-10-17,-0.41743725231175693,-0.43598414795244383,-0.2785997357992074,-0.3384940554821665,-0.17149273447820343,1.0,0.0
2018-10-18,-0.41825919171094017,-0.43744878809504933,-0.27787910025638995,-0.3379060608463511,-0.17167552137023231,1.0,0.0
2018-10-19,-0.4185083601455773,-0.4363363046574187,-0.2769660847091091,-0.33738593807690276,-0.16809958331135608,1.0,0.0
2018-10-22,-0.4188818565400844,-0.4346518987341772,-0.27531645569620256,-0.3387130801687764,-0.1695675105485232,1.0,0.0
2018-10-23,-0.42227384314864186,-0.43502362537285855,-0.2817622680357944,-0.3335797059366999,-0.16706702214713723,1.0,0.0
2018-10-24,-0.42228622767149354,-0.4377708487474897,-0.28342669908043544,-0.3334478384948737,-0.1654687665151675,1.0,0.0
2018-10-25,-0.4195479247066236,-0.4314404977553753,-0.2836890604079704,-0.33244073403166097,-0.15814759391982358,1.0,0.0
2018-10-26,-0.4122740669257453,-0.4263060431391983,-0.27276283873660057,-0.34073185362927416,-0.15612529667979447,1.0,0.0
2018-10-29,-0.39398468638556744,-0.45694357037969374,-0.25036710719530103,-0.341514579400042,-0.17941053073211663,1.0,0.0
2018-10-30,-0.40329109931128754,-0.45770464223752694,-0.2554282109247674,-0.34141212344251093,-0.17086378213553444,1.0,0.0
2018-10-31,-0.4037003017976643,-0.45450728250885714,-0.25592441936753707,-0.34055898176092375,-0.16963653063902376,1.0,0.0
2018-11-01,-0.4087132565599201,-0.4495188515538729,-0.26063522111794707,-0.3406425829520955,-0.16969027712047116,1.0,0.0
2018-11-02,-0.4225048615125874,-0.42071792715614653,-0.2492773427234982,-0.3632469648394387,-0.17207126714668627,1.0,0.0
2018-11-05,-0.4572040670588635,-0.8327609072669773,-0.13966062502125345,-0.6579725915598327,-0.3129186928282382,1.0,0.0
2018-11-06,-0.4756318615547728,-0.8517391155648278,-0.12897157905537127,-0.6575806286124697,-0.30616642156024493,1.0,0.0
2018-11-07,-0.4710633033198158,-0.8584095126812838,-0.13811945838201936,-0.6585675991477077,-0.310468073407107,1.0,0.0
2018-11-08,-0.45434078117004945,-0.8638239808971516,-0.11980214907044173,-0.6552618113593723,-0.317960088691796,1.0,0.0
2018-11-09,-0.4534261059381289,-0.8633991609536477,-0.12060438623418261,-0.655581704696613,-0.31774617142467343,1.0,0.0
2018-11-12,-0.45411284840244726,-0.8458531611148877,-0.1191366417403127,-0.6648198504418763,-0.31512576478585996,1.0,0.0
2018-11-13,-0.45194100695033057,-0.8486862180030513,-0.11249364299033736,-0.6677063909137142,-0.30957789455839974,1.0,0.0
2018-11-14,-0.4518699352388702,-0.8488454887600447,-0.11246736513749024,-0.6677855762384294,-0.3097006069236768,1.0,0.0
2018-11-15,-0.4519624775644282,-0.8493006874597854,-0.11141589623759693,-0.6690710826644993,-0.30471739645771956,1.0,0.0
2018-11-16,-0.4516314649336583,-0.8477525047386949,-0.11176550230165179,-0.6683252098564852,-0.30534118602761984,1.0,0.0
2018-11-19,-0.4517613617136476,-0.8466718554363641,-0.1144123718317485,-0.6666779466007918,-0.30445670197286046,1.0,0.0
2018-11-20,-0.4478262338276526,-0.8476167955950409,-0.10792825051515048,-0.6694253960747222,-0.3052393338512988,1.0,0.0
2018-11-21,-0.45134492345827887,-0.8412219877399256,-0.11402539108297323,-0.664623320939269,-0.278531470873949,1.0,0.0
2018-11-23,-0.451019110411995,-0.8363733726028315,-0.11573345828173634,-0.6653502459921684,-0.2783895043341477,1.0,0.0
2018-11-26,-0.4508819493255682,-0.842353649964856,-0.11393379522709778,-0.6635873749037722,-0.276266024031864,1.0,0.0
2018-11-27,-0.4488945209590823,-0.8445993263747623,-0.10737986460799678,-0.661620035348651,-0.2722846566845633,1.0,0.0
2018-11-28,-0.4479588083854357,-0.8604767795646794,-0.10307934066668895,-0.6595004848039051,-0.2724597947106222,1.0,0.0
2018-11-29,-0.4342781369136417,-0.8527100944803582,-0.09202718382231063,-0.658975634012929,-0.27707608155146696,1.0,0.0
2018-11-30,-0.43535340140564904,-0.8536666224638642,-0.09057154223577775,-0.660820846041639,-0.2747977721787561,1.0,0.0
2018-12-03,-0.43550366512985506,-0.8571428571428571,-0.08312050150917112,-0.664167965770009,-0.276957776377326,1.0,0.0
2018-12-04,-0.4318723516949152,-0.8581170550847458,-0.08424920550847458,-0.661811440677966,-0.2743313029661017,1.0,0.0
2018-12-06,-0.4167043472643886,-0.8085717976874879,-0.11640074930560042,-0.6506685614624378,-0.2374523609585944,1.0,0.0
2018-12-07,-0.42488019686569095,-0.8089949488408237,-0.1219725424167854,-0.6516966714156197,-0.23037818935371068,1.0,0.0
2018-12-10,-0.4105996404725218,-0.8135272213662044,-0.11736004108885464,-0.6535053929121726,-0.21507447354904982,1.0,0.0
2018-12-11,-0.41909473481319665,-0.8091811494105176,-0.12377525779819461,-0.6561405763114779,-0.20427896816473382,1.0,0.0
2018-12-12,-0.4178245207770488,-0.8110768043226555,-0.12183198250353788,-0.657178695484369,-0.208349414640422,1.0,0.0
2018-12-13,-0.4168380462724936,-0.8082262210796917,-0.12342544987146531,-0.6579370179948586,-0.20697300771208227,1.0,0.0
2018-12-14,-0.417110925557197,-0.8022030958956902,-0.12662984135140343,-0.6590660928768708,-0.20650009634530156,1.0,0.0
2018-12-17,-0.41252962654538466,-0.8027993081801293,-0.12199730958939209,-0.6544423803728141,-0.2111331753250913,1.0,0.0
2018-12-18,-0.40754656901767233,-0.7958286896990926,-0.11526826938385608,-0.6539722974048718,-0.21155866900175133,1.0,0.0
2018-12-19,-0.4059932488376536,-0.7962550156041015,-0.11550219731227308,-0.654703522068658,-0.21205655690720335,1.0,0.0
2018-12-20,-0.3949878021734309,-0.7797421030953965,-0.1336058042644869,-0.6555143680892184,-0.20438488103158758,1.0,0.0
2018-12-21,-0.3941373217215701,-0.780354663637511,-0.1322415751609239,-0.6568219108923389,-0.1918149690773697,1.0,0.0
2018-12-24,-0.3844946148773825,-0.770684836876315,-0.1366533739441706,-0.6529343423242379,-0.19524602003328415,1.0,0.0
2018-12-26,-0.3881373893529485,-0.7761812741553422,-0.1328699663383618,-0.6371088392968458,-0.18248971449943896,1.0,0.0
2018-12-27,-0.353387550261511,-0.7501889530489464,-0.13625782265622638,-0.5902288599328839,-0.1931553647549657,1.0,0.0
2018-12-28,-0.35292873118539564,-0.7507404944689597,-0.13609986096838542,-0.5900683068367285,-0.19258901045759536,1.0,0.0
2018-12-31,-0.35547961775734854,-0.7478226684407888,-0.13493407523890166,-0.5913572033385751,-0.19450828595621147,1.0,0.0
2019-01-02,-0.3552325405699435,-0.7481188238493851,-0.13157656160285275,-0.591218155994077,-0.19579341814995016,1.0,0.0
2019-01-03,-0.3565196389215952,-0.7442562569815535,-0.1408990731515865,-0.5922772695709929,-0.18506777767714275,1.0,0.0
2019-01-04,-0.34973648546905584,-0.746905586508056,-0.14018973046227978,-0.5898509260653516,-0.18488179491040505,1.0,0.0
2019-01-07,-0.33458143888740305,-0.729458262755936,-0.15720186621497134,-0.5813794538052361,-0.16905886897863365,1.0,0.0
2019-01-08,-0.33512342748635177,-0.7223771659150249,-0.159298599572751,-0.5834322335627818,-0.16677545691906007,1.0,0.0
2019-01-09,-0.3363274046755101,-0.7290464576765213,-0.1588245791446077,-0.5849741240854202,-0.16507048956040687,1.0,0.0
2019-01-10,-0.3379250840498646,-0.7250304959685816,-0.15860878878938442,-0.58968789979471,-0.16396417839397814,1.0,0.0
2019-01-11,-0.3391687507443134,-0.7092116231987614,-0.1636298678099321,-0.5903894247945695,-0.1748541145647255,1.0,0.0
2019-01-14,-0.3396299266387478,-0.7055451602364193,-0.165374677002584,-0.5841278327244647,-0.17541358519706557,1.0,0.0
2019-01-15,-0.3329369444361864,-0.7007462020988792,-0.1717453994113625,-0.581978178791212,-0.18548027469750572,1.0,0.0
2019-01-16,-0.3314741745038123,-0.7088141928976177,-0.15961076334292582,-0.5766458005755482,-0.1901978817456315,1.0,0.0
2019-01-17,-0.3305057096247961,-0.7093281921993178,-0.160462702061397,-0.5764496514904345,-0.18932226012160758,1.0,0.0
2019-01-18,-0.3263085727912245,-0.7028734946941696,-0.16504709669726958,-0.57669607726243,-0.2098485751758674,1.0,0.0
2019-01-22,-0.2768139990948861,-0.8403077387237893,-0.06788354201236989,-0.7930909639462965,-0.03898023834665862,1.0,0.0
2019-01-23,-0.2646179853291877,-0.8122981253962025,-0.09134542820056146,-0.7967518942252543,-0.05364204425393184,1.0,0.0
2019-01-24,-0.26587972467093346,-0.8115263857022099,-0.09120275329066539,-0.7951636275812101,-0.05515638207945901,1.0,0.0
2019-01-25,-0.22961597542242704,-0.8376344086021505,-0.04015360983102918,-0.9647619047619046,-0.0,1.0,0.0
2019-01-28,-0.22499080544317765,-0.8344979771974991,-0.04615667524825303,-0.9592068162314576,-0.0,1.0,0.0
2019-01-29,-0.21718179306958044,-0.8357017893864523,-0.04699057733034591,-0.9693993431754704,-0.0,1.0,0.0
2019-01-30,-0.22134921122091955,-0.8342643177214413,-0.04962862930452397,-0.9639371432079062,-0.0,1.0,0.0
2019-01-31,-0.21060220265668622,-0.8418872902414334,-0.04899223854955978,-0.9662545633033716,-0.0,1.0,0.0
2019-02-01,-0.2046946916231973,-0.8425590671985271,-0.05053697453206504,-0.9706658484197607,-0.0,1.0,0.0
2019-02-04,-0.2147076735688185,-0.820462850182704,-0.06352009744214372,-0.9463763702801461,-0.0,1.0,0.0
2019-02-05,-0.21754746023601848,-0.7984788579361966,-0.09513174176802583,-0.9069507741526575,-0.0,1.0,0.0
2019-02-06,-0.2126414240458591,-0.8012068185246644,-0.09917031226429326,-0.9040579272891839,-0.0,1.0,0.0
2019-02-07,-0.21374943464495702,-0.7977084275591739,-0.10088949193426805,-0.9028795416855118,-0.0,1.0,0.0
2019-02-08,-0.20588767569524039,-0.7970380647885624,-0.11105748929239306,-0.9022139108403209,-0.0,1.0,0.0
2019-02-11,-0.20539757290345953,-0.7862404153836866,-0.11311356638290165,-0.9139950492060617,-0.0,1.0,0.0
2019-02-12,-0.21873199721051514,-0.7752342257663504,-0.10439343864649345,-0.933689093720627,-0.0,1.0,0.0
2019-02-13,-0.2099207674326827,-0.7890167268753225,-0.10549163656233874,-0.9313014176861663,-0.0,1.0,0.0
2019-02-14,-0.20979891865621775,-0.775894538606403,-0.11791507198833606,-0.9339043800498147,-0.0,1.0,0.0
2019-02-15,-0.2085602165911234,-0.7952422961092689,-0.10945152556809538,-0.9287561220454477,-0.0,1.0,0.0
2019-02-19,-0.23004709099194895,-0.774662008202947,-0.1068509797964454,-0.92659881512988,-0.0,1.0,0.0
2019-02-20,-0.22995806235944813,-0.784112319941652,-0.10469215340667355,-0.9201969245730262,-0.0,1.0,0.0
2019-02-21,-0.2299465240641711,-0.7860051045211471,-0.10664803111327174,-0.9158361691784151,-0.0,1.0,0.0
2019-02-22,-0.22711256910272767,-0.7834882449425915,-0.11168823279266143,-0.9151934876374461,-0.0,1.0,0.0
2019-02-25,-0.22026458574650978,-0.7845516064134609,-0.11653356093397549,-0.9268731329634823,-0.0,1.0,0.0
2019-02-26,-0.21865284974093263,-0.7857055775678148,-0.12045108198719902,-0.9230722340749772,-0.0,1.0,0.0
2019-02-27,-0.2220190197512802,-0.7787429895147525,-0.12307973664959766,-0.9242257985857109,-0.0,1.0,0.0
2019-02-28,-0.21284359036730724,-0.7748722938457796,-0.13235830698126977,-0.9205485283386038,-0.0,1.0,0.0
2019-03-01,-0.2130739583017207,-0.7815544293041181,-0.12888834936724225,-0.9113228733574095,-0.0,1.0,0.0
2019-03-04,-0.2111778627343892,-0.7816311669397416,-0.12980156562898235,-0.9115540991565022,-0.0,1.0,0.0
2019-03-05,-0.21606816798539255,-0.784418746195983,-0.12787583688374923,-0.9148204503956178,-0.0,1.0,0.0
2019-03-06,-0.2174680462568472,-0.7821972002434571,-0.1265672550213025,-0.9169811320754716,-0.0,1.0,0.0
2019-03-07,-0.21864180283058982,-0.7651096397983356,-0.1311121909736986,-0.9222195225657535,-0.0,1.0,0.0
2019-03-08,-0.1805750994187825,-0.7588865096359743,-0.16898133985928415,-0.9505659223003976,-0.0,1.0,0.0
2019-03-11,-0.17334358186010762,-0.7637202152190623,-0.1770637970791699,-0.9604304381245197,-0.0,1.0,0.0
2019-03-12,-0.14891116060381093,-0.7286253402623113,-0.2229336797822321,-0.971665429349171,-0.021158129175946547,1.0,0.0
2019-03-13,-0.15331701422241503,-0.7267685061816379,-0.2291389086852787,-0.9616087751371115,-0.027732160009915408,1.0,0.0
2019-03-14,-0.15045672704753058,-0.7313516024152346,-0.229447282861124,-0.957268927078495,-0.027930020126954638,1.0,0.0
2019-03-15,-0.15222380745611314,-0.7252341666149743,-0.23289498170088707,-0.9581911792072453,-0.03300043421623969,1.0,0.0
2019-03-18,-0.1390745019671517,-0.7317179791419471,-0.26088178355086494,-0.9481046649597203,-0.04274651845375633,1.0,0.0
2019-03-19,-0.12936274202644274,-0.731123503978946,-0.26643273388056893,-0.9528792530860329,-0.053198821981327145,1.0,0.0
2019-03-20,-0.1370972806631916,-0.7282233247503611,-0.2642404069584877,-0.9485649689128933,-0.06198580669471833,1.0,0.0
2019-03-21,-0.14169125494381318,-0.7275409630234165,-0.2645175466130956,-0.9542971937974765,-0.05088203904827673,1.0,0.0
2019-03-22,-0.13160055583628097,-0.7195869125821123,-0.28458185952501264,-0.9670288024254675,-0.055330975240020216,1.0,0.0
2019-03-25,-0.114247311827957,-0.6590710177544387,-0.3404913728432108,-0.9641785446361592,-0.047793198299574895,1.0,0.0
2019-03-26,-0.10128809299403077,-0.6602890355010995,-0.3545711592836946,-0.9622683003455859,-0.06327364121897582,1.0,0.0
2019-03-27,-0.10695120037658873,-0.6525341283539935,-0.35593911815471524,-0.9628432449395891,-0.05994037345049427,1.0,0.0
2019-03-28,-0.0980971850919956,-0.6491272212612046,-0.36688158515489855,-0.9632332127693033,-0.06784085548042144,1.0,0.0
2019-03-29,-0.0871848078978809,-0.645727221279004,-0.38272652958561276,-0.9586241589637176,-0.06979815129220902,1.0,0.0
2019-04-01,-0.08301103669465146,-0.6514479766059806,-0.3835172782441908,-0.9604125396975128,-0.06596861931264346,1.0,0.0
2019-04-02,-0.0900447075121214,-0.6508406271645362,-0.3868144323405327,-0.9561110761287073,-0.06460550343177382,1.0,0.0
2019-04-03,-0.0950956937799043,-0.6496474439687736,-0.38365650969529086,-0.9587950138504155,-0.06059556786703601,1.0,0.0
2019-04-04,-0.09495483586693103,-0.6494507915525761,-0.3845403329871274,-0.9580461398042363,-0.06036571932143643,1.0,0.0
2019-04-05,-0.10793180600636562,-0.6393659597264677,-0.3873254971165664,-0.9570793810859357,-0.05962247502599817,1.0,0.0
2019-04-08,-0.10781934507863468,-0.6398562828957736,-0.38501055816445523,-0.9577358252702574,-0.06123735384033534,1.0,0.0
2019-04-09,-0.088706904635389,-0.6558309630231614,-0.38133341668489984,-0.9346732097646361,-0.06513924921076486,1.0,0.0
2019-04-10,-0.0898932517635308,-0.6504775578999937,-0.38763343529558647,-0.9352331606217616,-0.05805605843061364,1.0,0.0
2019-04-11,-0.09601398383119518,-0.6326122920373318,-0.39270218809501517,-0.9425039797733871,-0.05755844804444862,1.0,0.0
2019-04-12,-0.09962067035632112,-0.6267023195074932,-0.3928238293638455,-0.9380635532616131,-0.05208009452148498,1.0,0.0
2019-04-15,-0.09425273049755734,-0.6294613685160407,-0.39701901235336223,-0.9344058250614556,-0.056508074804742195,1.0,0.0
2019-04-16,-0.0966798394374086,-0.6309860907987678,-0.39723682982232317,-0.9307651616516788,-0.05601020630425989,1.0,0.0
2019-04-17,-0.0936964980544747,-0.6223190661478599,-0.4044202334630351,-0.9368093385214008,-0.055626459143968875,1.0,0.0
2019-04-18,-0.08996701313250763,-0.6298002116138669,-0.3960913673990166,-0.93194124603224,-0.06416879317856476,1.0,0.0
2019-04-22,-0.09487139516757599,-0.6295557287607171,-0.3916134060795012,-0.9324395946999221,-0.0692439594699922,1.0,0.0
2019-04-23,-0.09501261642939472,-0.6368337434970873,-0.3975577084826018,-0.9278527148686957,-0.057910968505654026,1.0,0.0
2019-04-24,-0.08861232109520845,-0.6294648413192283,-0.40541381456129433,-0.9242377100186682,-0.06365899191039202,1.0,0.0
2019-04-25,-0.0830192205850285,-0.6232204604217937,-0.41450422105230367,-0.9295037537771408,-0.06495124762468459,1.0,0.0
2019-04-26,-0.08425056904992048,-0.6191574943095008,-0.4142683421159303,-0.9330859655140158,-0.06731938511427771,1.0,0.0
2019-04-29,-0.06714764888298208,-0.6523004873109296,-0.4263654199101322,-0.9657933042212516,-0.0527181823935194,1.0,0.0
2019-04-30,-0.06749398505761682,-0.6506584779030011,-0.433139166772192,-0.9697036849436496,-0.044763834367481325,1.0,0.0
2019-05-01,-0.07945153424744292,-0.644257259571234,-0.42920928465119224,-0.9686183856360239,-0.04512492479179201,1.0,0.0
2019-05-02,-0.07537783973891828,-0.6505814137701594,-0.4276797313139634,-0.9660657140141313,-0.0487627134754919,1.0,0.0
2019-05-03,-0.07490019643875546,-0.6515746784107471,-0.427697864520626,-0.9658766871554401,-0.04831759711044927,1.0,0.0
2019-05-06,-0.07148053262485371,-0.63117942878831,-0.43856153335231046,-0.9684347028497328,-0.05323085681753487,1.0,0.0
2019-05-07,-0.06374628093941888,-0.632525163005634,-0.4456225865670697,-0.9698043932392226,-0.05345951762992973,1.0,0.0
2019-05-08,-0.0780846100498077,-0.622281066767543,-0.45208372738162794,-0.9311518819746547,-0.06881659416178046,1.0,0.0
2019-05-09,-0.08133488797151231,-0.6210254309394007,-0.45262030063341,-0.9313648252607695,-0.06497967415624113,1.0,0.0
2019-05-10,-0.08140377406042276,-0.6211448193302461,-0.45446240115931075,-0.9309769082947422,-0.06231295088680969,1.0,0.0
2019-05-13,-0.08454075847297468,-0.6214249716517576,-0.4496661207005166,-0.9309247826634749,-0.06324807861912563,1.0,0.0
2019-05-14,-0.04787666520733004,-0.5830883732566139,-0.5074738882982051,-0.9191631746825943,-0.06951654262305335,1.0,0.0
2019-05-15,-0.0321297717095168,-0.5887639745717597,-0.5191494692011399,-0.9299157611248551,-0.061566404659756366,1.0,0.0
2019-05-16,-0.026988903517020872,-0.5903705096859131,-0.5253275656698638,-0.9309447683530812,-0.0609366183938311,1.0,0.0
2019-05-17,-0.02572226230433828,-0.5867185294394429,-0.5294080742808746,-0.9260328115687442,-0.06901094764578562,1.0,0.0
2019-05-20,-0.02208785011592205,-0.581678050003133,-0.5341813396829376,-0.9271570900432358,-0.06795538567579422,1.0,0.0
2019-05-21,-0.01625430629502036,-0.5828687754462888,-0.5388975884747886,-0.9264015032884436,-0.06742875039148137,1.0,0.0
2019-05-22,-0.01192637575909347,-0.575658924434984,-0.5492080385650785,-0.9283791397984098,-0.06507857008702184,1.0,0.0
2019-05-23,-0.010947763528307789,-0.5724741945573976,-0.565592743196747,-0.9316859555833595,-0.04720050046918987,1.0,0.0
2019-05-24,-0.0019352623529044542,-0.5642226175984019,-0.5767081811655274,-0.9345756469082623,-0.043949183756281804,1.0,0.0
2019-05-28,-0.005556422662712657,-0.5563914468550023,-0.5765881067582331,-0.9361011393788043,-0.046979865771812075,1.0,0.0
2019-05-29,-0.013259874871603324,-0.5581909297475643,-0.5748124630373206,-0.9340430167771656,-0.03237152550813957,1.0,0.0
2019-05-30,-0.01266059041279124,-0.5559461224997667,-0.5756680250101098,-0.9321554110803496,-0.03424891902821415,1.0,0.0
2019-05-31,-0.011290121920875841,-0.5543045533714854,-0.5759206270216473,-0.932072654889276,-0.036669569544662856,1.0,0.0
2019-06-03,-0.006286192054005512,-0.5569937757408726,-0.5933793701421362,-0.9297680611897315,-0.010218932895673985,1.0,0.0
2019-06-04,-0.06204266402083592,-0.5227272727272727,-0.58160734218033,-0.9342056306585639,-0.0,1.0,0.0
2019-06-05,-0.05604828775560483,-0.5140120719389012,-0.5903855629465385,-0.91909953190441,-0.0,1.0,0.0
2019-06-06,-0.04985047939081913,-0.5156457132287203,-0.6087492678114499,-0.9086536979375405,-0.0,1.0,0.0
2019-06-07,-0.05498673903657558,-0.513476839573182,-0.6087399000801826,-0.9067415037315735,-0.0,1.0,0.0
2019-06-10,-0.05518410106301032,-0.5124325989832076,-0.6000308118933908,-0.9135726390386689,-0.0,1.0,0.0
2019-06-11,-0.04475813924754432,-0.5122011490702415,-0.6179650336689936,-0.91397417680855,-0.0,1.0,0.0
2019-06-12,-0.04485357716545162,-0.5132830841467935,-0.6184356851600148,-0.9124860990979858,-0.0,1.0,0.0
2019-06-13,-0.050845885009123806,-0.5207991834967372,-0.6221507438221012,-0.8990195775214177,-0.0,1.0,0.0
2019-06-14,-0.050176328651859184,-0.5098991523850771,-0.6288436552620181,-0.9045969188888202,-0.0,1.0,0.0
2019-06-17,-0.05121860695286403,-0.5061548929852777,-0.6291290362489175,-0.9063775825807249,-0.0,1.0,0.0
2019-06-18,-0.04410218346013484,-0.4941856868930537,-0.6349044349601038,-0.9195274324240736,-0.0,1.0,0.0
2019-06-19,-0.03998394467086575,-0.49688156107200193,-0.6362541682104483,-0.914474496727183,-0.0,1.0,0.0
2019-06-20,-0.03884785363290787,-0.4989337701270204,-0.6396143029329048,-0.913125444262447,-0.0,1.0,0.0
2019-06-21,-0.04374961379225113,-0.5032441450905271,-0.6365321633813261,-0.9061360687140826,-0.0,1.0,0.0
2019-06-24,-0.04694167852062589,-0.4970313562990909,-0.6366813037293586,-0.9117137732698373,-0.0,1.0,0.0
2019-06-25,-0.04706537200816377,-0.49601088502690327,-0.6368668439606654,-0.9123940874512956,-0.0,1.0,0.0
2019-06-26,-0.031497279920870425,-0.505038328387735,-0.6360348664688428,-0.9184285361028686,-0.0,1.0,0.0
2019-06-27,-0.02837515858526472,-0.5042547266144753,-0.6427886251817928,-0.918897174861528,-0.0,1.0,0.0
2019-06-28,-0.029813818271788205,-0.49310323498484565,-0.64566709964743,-0.9241665120306797,-0.0,1.0,0.0
2019-07-01,-0.03699697100822155,-0.4886876429498671,-0.6431662236508623,-0.9219570995858317,-0.0,1.0,0.0
2019-07-02,-0.03004941321803583,-0.49271155033971586,-0.6436998147004325,-0.9218653489808524,-0.0,1.0,0.0
2019-07-03,-0.02813899613899614,-0.4888030888030888,-0.6488339768339768,-0.923027027027027,-0.0,1.0,0.0
2019-07-05,-0.02972313960307417,-0.49186703293311523,-0.6457606716256674,-0.9191333065835365,-0.0,1.0,0.0
2019-07-08,-0.02900965959941981,-0.494799864210104,-0.6432120482671357,-0.9190815665216184,-0.0,1.0,0.0
2019-07-09,-0.02616314945082068,-0.4935517709490312,-0.6447303467851412,-0.9208317906948044,-0.0,1.0,0.0
2019-07-10,-0.029468941895269538,-0.48720955349152956,-0.6423612182553151,-0.9267133643965808,-0.0,1.0,0.0
2019-07-11,-0.028698389187187555,-0.48747145590322777,-0.6430907856569771,-0.9265876689501943,-0.0,1.0,0.0
2019-07-12,-0.038005923000987166,-0.4836192003948667,-0.6401159921026653,-0.9231552319842053,-0.0,1.0,0.0
2019-07-15,-0.03753897446979286,-0.49291513598616987,-0.6502639459142407,-0.9063686598956565,-0.0,1.0,0.0
2019-07-16,-0.033445228049644296,-0.4930245449785963,-0.6365064211142251,-0.916694896985002,-0.0,1.0,0.0
2019-07-17,-0.03771897359980262,-0.49691586479151256,-0.6331112755983223,-0.9163890944979028,-0.0,1.0,0.0
2019-07-18,-0.027980422938406135,-0.4961369163049835,-0.6327761873980362,-0.9212608120171145,-0.0,1.0,0.0
2019-07-19,-0.03791308632849796,-0.49407126797868745,-0.6223166712864578,-0.9255597646986357,-0.0,1.0,0.0
2019-07-22,-0.03691502463054187,-0.4928571428571429,-0.6188115763546799,-0.9302647783251231,-0.0,1.0,0.0
2019-07-23,-0.03821636436424106,-0.49290179533766515,-0.6192221229944878,-0.9291411326332645,-0.0,1.0,0.0
2019-07-24,-0.03718181538366832,-0.4909969528147988,-0.627904829326849,-0.9219120317645972,-0.0,1.0,0.0
2019-07-25,-0.038268680591872516,-0.47881994647306736,-0.6323561079152182,-0.9268157627587903,-0.0,1.0,0.0
2019-07-26,-0.03493020109464363,-0.47226492835618966,-0.6348318061619826,-0.9327839616259763,-0.0,1.0,0.0
2019-07-29,-0.03431312261714427,-0.46396507194687003,-0.6366990530070102,-0.9396753166892142,-0.0,1.0,0.0
2019-07-30,-0.034904819017744566,-0.4654795952886182,-0.6374204262385829,-0.937509610357659,-0.0,1.0,0.0
2019-07-31,-0.0394753048404976,-0.4561830274664368,-0.6377632713388348,-0.9457445498214067,-0.0,1.0,0.0
2019-08-01,-0.0355801785164666,-0.46500461680517075,-0.6431517389966144,-0.9341643582640812,-0.0,1.0,0.0
2019-08-02,-0.024984615384615386,-0.4560923076923077,-0.6639692307692308,-0.931876923076923,-0.0,1.0,0.0
2019-08-05,-0.020373044894447346,-0.45893126017884034,-0.6587284515871309,-0.9348246934824693,-0.0,1.0,0.0
2019-08-06,-0.026666260323652217,-0.4580196873190504,-0.6548014506445616,-0.9080852101301314,-0.0,1.0,0.0
2019-08-07,-0.020811781172031887,-0.4687214750806304,-0.6511288261425181,-0.9020264102720136,-0.0,1.0,0.0
2019-08-08,-0.023187876574767206,-0.46774389872801414,-0.6508429188728622,-0.9012537277098167,-0.0,1.0,0.0
2019-08-09,-0.018844487532947558,-0.46387130002726695,-0.6489229557366619,-0.8980216317750781,-0.0,1.0,0.0
