Date,DLTR,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-11,1.0,-0.0,-0.744867581674077,-0.0,-1.0562536245892133,-1.0650686255557704,0.0
2019-01-14,1.0,-0.0,-0.7455550401978973,-0.0,-1.0575139146567718,-1.0621134817563387,0.0
2019-01-15,1.0,-0.0,-0.7401571754868183,-0.0,-1.0577600557469706,-1.073400178080601,0.0
2019-01-16,1.0,-0.0,-0.7408483439860547,-0.0,-1.0394731745109433,-1.0933953128026341,0.0
2019-01-17,1.0,-0.0,-0.7361596397235811,-0.0,-1.0472474571007067,-1.0988819007686934,0.0
2019-01-18,1.0,-0.0,-0.7397618582861605,-0.0,-1.0523130977942612,-1.1118875658793677,0.0
2019-01-22,1.0,-0.0,-0.6646206924218719,-0.0,-1.1628755967424882,-1.1842580334576966,0.0
2019-01-23,1.0,-0.0,-0.6338784575005048,-0.0,-1.189703210175651,-1.2143751261861497,0.0
2019-01-24,1.0,-0.0,-0.6418995315780972,-0.0,-1.1785656598287837,-1.2176546599903084,0.0
2019-01-25,1.0,-0.0,-0.5466926877880663,-0.0,-1.2968483992858033,-1.3087655192459413,0.0
2019-01-28,1.0,-0.0,-0.5461430805960319,-0.0,-1.2720836420515353,-1.2980571334485882,0.0
2019-01-29,1.0,-0.0,-0.5031111838873423,-0.0,-1.2743982315375797,-1.3161535942361227,0.0
2019-01-30,1.0,-0.0,-0.5009009746908019,-0.0,-1.2727905643377837,-1.3216070112212301,0.0
2019-01-31,1.0,-0.0,-0.5198095003489757,-0.0,-1.2229749148088844,-1.36281151209098,0.0
2019-02-01,1.0,-0.0,-0.5180302283555117,-0.0,-1.2242073270905207,-1.3648759651716773,0.0
2019-02-04,1.0,-0.0,-0.5216409329829172,-0.0,-1.2252792378449409,-1.3595187253613665,0.0
2019-02-05,1.0,-0.0,-0.5258418650548908,-0.0,-1.2240861806669132,-1.361744994038074,0.0
2019-02-06,1.0,-0.0,-0.526077657124054,-0.0,-1.2200559394537676,-1.3670204014478446,0.0
2019-02-07,1.0,-0.0,-0.5295761910634275,-0.0,-1.220125786163522,-1.3609569614009125,0.0
2019-02-08,1.0,-0.0,-0.5292300086515881,-0.0,-1.2428212417088946,-1.347752646974004,0.0
2019-02-11,1.0,-0.0,-0.5074700784151878,-0.0,-1.247833264548081,-1.3718118035493192,0.0
2019-02-12,1.0,-0.0,-0.5128735822501863,-0.0,-1.2567265502111102,-1.369815382068052,0.0
2019-02-13,1.0,-0.0,-0.5299325638161433,-0.0,-1.2508377808117164,-1.3563774771420296,0.0
2019-02-14,1.0,-0.0,-0.4750785253760952,-0.0,-1.2875681930897669,-1.3703091420069433,0.0
2019-02-15,1.0,-0.0,-0.4976418997186828,-0.0,-1.277800761211319,-1.3615753764686416,0.0
2019-02-19,1.0,-0.0,-0.46864577757648124,-0.0,-1.2953843620043644,-1.353398937703298,0.0
2019-02-20,1.0,-0.0,-0.4652071931196247,-0.0,-1.298382782601539,-1.3514258672482613,0.0
2019-02-21,1.0,-0.0,-0.51995492875836,-0.0,-1.053067752253562,-1.061754870601919,0.0
2019-02-22,1.0,-0.0,-0.527872417542588,-0.0,-1.0382022471910113,-1.0584269662921348,0.0
2019-02-25,1.0,-0.0,-0.5205254515599342,-0.0,-1.0543331508848748,-1.0741105637657362,0.0
2019-02-26,1.0,-0.0,-0.5162265525405209,-0.0,-1.057184483700601,-1.068912766344928,0.0
2019-02-27,1.0,-0.0,-0.5183484566888962,-0.0,-1.063882511570278,-1.0619510950767101,0.0
2019-02-28,1.0,-0.0,-0.5179274158285964,-0.0,-1.0627095175630374,-1.0631467716076373,0.0
2019-03-01,1.0,-0.0,-0.5250154641050832,-0.0,-1.0613470145180657,-1.0522140959866098,0.0
2019-03-04,1.0,-0.0,-0.5144787995494677,-0.0,-1.062783853504342,-1.0560622025215274,0.0
2019-03-05,1.0,-0.0,-0.5089637079142981,-0.0,-1.0760093280862848,-1.0588106689986883,0.0
2019-03-06,1.0,-0.0,-0.5069226845441959,-0.0,-1.080886103621657,-1.0557458281716827,0.0
2019-03-07,1.0,-0.0,-0.43075663403922737,-0.0,-1.2233056682422123,-1.0677360527001376,0.0
2019-03-08,1.0,-0.0,-0.4178866722293863,-0.0,-1.2840021239475081,-1.0908746112417507,0.0
2019-03-11,1.0,-0.0,-0.4195492763082121,-0.0,-1.2897454601297655,-1.1299189925903177,0.0
2019-03-12,1.0,-0.0,-0.3845824910589333,-0.0,-1.3202068107603793,-1.1826310060643754,0.0
2019-03-13,1.0,-0.0,-0.40891085225712837,-0.0,-1.3270188649645056,-1.1861003255284936,0.0
2019-03-14,1.0,-0.0,-0.41075487967390456,-0.0,-1.325585952810222,-1.1831151524653134,0.0
2019-03-15,1.0,-0.0,-0.40711244283236087,-0.0,-1.3303895284655418,-1.2050938337801609,0.0
2019-03-18,1.0,-0.0,-0.4376495931067496,-0.0,-1.3383995532152544,-1.213100367001755,0.0
2019-03-19,1.0,-0.0,-0.4424193871419988,-0.0,-1.3339475265371519,-1.229240937312237,0.0
2019-03-20,1.0,-0.0,-0.4415021665864227,-0.0,-1.3362622372010915,-1.234392553362221,0.0
2019-03-21,1.0,-0.0,-0.4408119058125075,-0.0,-1.364073970075013,-1.2064663644751095,0.0
2019-03-22,1.0,-0.0,-0.4355275386915586,-0.0,-1.411403402432618,-1.193922495656039,0.0
2019-03-25,1.0,-0.0,-0.31649319455564456,-0.0,-1.4777421937550042,-1.2090072057646117,0.0
2019-03-26,1.0,-0.0,-0.33491820452897086,-0.0,-1.472560238536546,-1.2218551051656057,0.0
2019-03-27,1.0,-0.0,-0.32259363672976243,-0.0,-1.4842931937172774,-1.2205396697543294,0.0
2019-03-28,1.0,-0.0,-0.32299898682877404,-0.0,-1.4844984802431611,-1.245146909827761,0.0
2019-03-29,1.0,-0.0,-0.3115013383080542,-0.0,-1.4889690972503853,-1.2550085165057994,0.0
2019-04-01,1.0,-0.0,-0.31666328394560583,-0.0,-1.4856504972599958,-1.2569920844327176,0.0
2019-04-02,1.0,-0.0,-0.34268748983243863,-0.0,-1.521229868228404,-1.2030665365218807,0.0
2019-04-03,1.0,-0.0,-0.34004874086108855,-0.0,-1.527416734362307,-1.1942323314378553,0.0
2019-04-04,1.0,-0.0,-0.33948459474839443,-0.0,-1.5295910901552718,-1.1956345012600602,0.0
2019-04-05,1.0,-0.0,-0.33638732795830284,-0.0,-1.5338789803729946,-1.201685805032983,0.0
2019-04-08,1.0,-0.0,-0.32996948118006103,-0.0,-1.537090539165819,-1.202115971515768,0.0
2019-04-09,1.0,-0.0,-0.33001358080579446,-0.0,-1.5815877196592452,-1.203794394831063,0.0
2019-04-10,1.0,-0.0,-0.31588469920638185,-0.0,-1.5994078703894075,-1.1967186150746332,0.0
2019-04-11,1.0,-0.0,-0.304179693927925,-0.0,-1.6243623498436728,-1.1853299325324995,0.0
2019-04-12,1.0,-0.0,-0.3035655467720685,-0.0,-1.6242588932806323,-1.1894351119894597,0.0
2019-04-15,1.0,-0.0,-0.30583044697344547,-0.0,-1.6199488701962723,-1.197591951179284,0.0
2019-04-16,1.0,-0.0,-0.3055176124839604,-0.0,-1.6345461318763195,-1.1991804296535453,0.0
2019-04-17,1.0,-0.0,-0.28720583360954594,-0.0,-1.6615014915478952,-1.1944812727875374,0.0
2019-04-18,1.0,-0.0,-0.27549113261618974,-0.0,-1.6594260082236159,-1.2184242222868298,0.0
2019-04-22,1.0,-0.0,-0.2744392020528102,-0.0,-1.6486218028308917,-1.2156692326794138,0.0
2019-04-23,1.0,-0.0,-0.28577926642682877,-0.0,-1.6459496340404418,-1.2034073522722575,0.0
2019-04-24,1.0,-0.0,-0.26977185527455755,-0.0,-1.6458187218944678,-1.2099921613927966,0.0
2019-04-25,1.0,-0.0,-0.27233655674022644,-0.0,-1.658814778080833,-1.2014216050913298,0.0
2019-04-26,1.0,-0.0,-0.2513839543914732,-0.0,-1.68239279517475,-1.1974303891597124,0.0
2019-04-29,1.0,-0.0,-0.23810901276912266,-0.0,-1.6821769494607215,-1.2120748791272367,0.0
2019-04-30,1.0,-0.0,-0.24181089677392706,-0.0,-1.6813581725804454,-1.2075674335990747,0.0
2019-05-01,1.0,-0.0,-0.2370997727742202,-0.0,-1.6916752737037803,-1.202602768023136,0.0
2019-05-02,1.0,-0.0,-0.24395776622948115,-0.0,-1.6673265693310237,-1.213107316670791,0.0
2019-05-03,1.0,-0.0,-0.2465979381443299,-0.0,-1.6651546391752579,-1.212,0.0
2019-05-06,1.0,-0.0,-0.2100469793126185,-0.0,-1.6870518420835738,-1.2238935135580649,0.0
2019-05-07,1.0,-0.0,-0.2116098688010562,-0.0,-1.6883818796930439,-1.22571994388976,0.0
2019-05-08,1.0,-0.0,-0.22662680699455343,-0.0,-1.6517056390515583,-1.216839346410582,0.0
2019-05-09,1.0,-0.0,-0.22488939865639848,-0.0,-1.6605358020645584,-1.210920858594134,0.0
2019-05-10,1.0,-0.0,-0.2225995172442008,-0.0,-1.6630119052489465,-1.2055394182383503,0.0
2019-05-13,1.0,-0.0,-0.22232699245654314,-0.0,-1.661610364053788,-1.2157674647425385,0.0
2019-05-14,1.0,-0.0,-0.1835010710965604,-0.0,-1.6519138272503133,-1.206499333090821,0.0
2019-05-15,1.0,-0.0,-0.18435776840739537,-0.0,-1.6790869283165748,-1.1910882257541355,0.0
2019-05-16,1.0,-0.0,-0.1268157220165195,-0.0,-1.4264098547422386,-1.0070492737111933,0.0
2019-05-17,1.0,-0.0,-0.10999503087953433,-0.0,-1.4095975012422801,-1.0297792290764536,0.0
2019-05-20,1.0,-0.0,-0.10156388524415759,-0.0,-1.4126387460548244,-1.0320224121422745,0.0
2019-05-21,1.0,-0.0,-0.09221311475409837,-0.0,-1.412662521198417,-1.0281938948558507,0.0
2019-05-22,1.0,-0.0,-0.07778677272887263,-0.0,-1.4192742247720953,-1.0227024743937208,0.0
2019-05-23,1.0,-0.0,-0.07872714486638538,-0.0,-1.4300281293952182,-1.0074191279887483,0.0
2019-05-24,1.0,-0.0,-0.06504122083844939,-0.0,-1.434239607086476,-1.008875635853359,0.0
2019-05-28,1.0,-0.0,-0.06700073588674353,-0.0,-1.4327714896450223,-1.0044503626870378,0.0
2019-05-29,1.0,-0.0,-0.05721427579502847,-0.0,-1.4207054575753366,-0.9938203027357312,0.0
2019-05-30,1.0,-0.0,-0.057395526270157794,-0.0,-1.419247442344373,-0.9913646610022542,0.0
2019-05-31,1.0,-0.0,-0.04980093595026892,-0.0,-1.4535866452469093,-0.9889641684710484,0.0
2019-06-03,1.0,-0.0,-0.0716299062786273,-0.0,-1.5183919385526037,-0.9333027975477415,0.0
2019-06-04,1.0,-0.0,-0.06371874889805705,-0.0,-1.5455410980641067,-0.9169575796043583,0.0
2019-06-05,1.0,-0.0,-0.06303165527820388,-0.0,-1.579835448333566,-0.8433970157579138,0.0
2019-06-06,1.0,-0.0,-0.07791438821357669,-0.0,-1.550520706349483,-0.8545505207063496,0.0
2019-06-07,1.0,-0.0,-0.08205987021142977,-0.0,-1.5486358244365361,-0.858244365361803,0.0
2019-06-10,1.0,-0.0,-0.08548347783697204,-0.0,-1.5343500818273617,-0.8622166509975975,0.0
2019-06-11,1.0,-0.0,-0.08913902191771245,-0.0,-1.543328555947845,-0.8631803404761074,0.0
2019-06-12,1.0,-0.0,-0.09088361011842197,-0.0,-1.5409922219886483,-0.8717328848714175,0.0
2019-06-13,1.0,-0.0,-0.10909537511404309,-0.0,-1.542388939574707,-0.8574987718436381,0.0
2019-06-14,1.0,-0.0,-0.10452571108308813,-0.0,-1.5430503012470225,-0.855296343001261,0.0
2019-06-17,1.0,-0.0,-0.09436743288296193,-0.0,-1.5617125811545887,-0.8533075978241798,0.0
2019-06-18,1.0,-0.0,-0.08839040855073482,-0.0,-1.5637437592293086,-0.8637929822094086,0.0
2019-06-19,1.0,-0.0,-0.08663791592160162,-0.0,-1.5668805441604432,-0.8526699624837838,0.0
2019-06-20,1.0,-0.0,-0.09157624916605218,-0.0,-1.5649074756838373,-0.8548755223146881,0.0
2019-06-21,1.0,-0.0,-0.09682177348551362,-0.0,-1.5594029850746267,-0.8556277436347673,0.0
2019-06-24,1.0,-0.0,-0.07489607553019094,-0.0,-1.561227365602762,-0.8867399422250405,0.0
2019-06-25,1.0,-0.0,-0.06978627513115736,-0.0,-1.5648040561952044,-0.8864476602936516,0.0
2019-06-26,1.0,-0.0,-0.06627894606191707,-0.0,-1.5860136884286677,-0.8939678712011063,0.0
2019-06-27,1.0,-0.0,-0.06375421772331735,-0.0,-1.5953116675546084,-0.8927366364766471,0.0
2019-06-28,1.0,-0.0,-0.03555823949415651,-0.005967816418599695,-1.6160704770700864,-0.8946751447550708,0.0
2019-07-01,1.0,-0.0,-0.021451148915012253,-0.014170543736903789,-1.6333416202010158,-0.8825158930283766,0.0
2019-07-02,1.0,-0.0,-0.018702887213767602,-0.01351159152325416,-1.6408050064002275,-0.8826980514862751,0.0
2019-07-03,1.0,-0.0,-0.027117437722419927,-0.006370106761565835,-1.6374733096085408,-0.8877580071174376,0.0
2019-07-05,1.0,-0.0,-0.008170805357206294,-0.013748268144516679,-1.636896514973889,-0.8937084798749512,0.0
2019-07-08,1.0,-0.0,-0.007063751242368309,-0.015653840692886552,-1.6358441005253441,-0.891062047422973,0.0
2019-07-09,1.0,-0.0,-0.0,-0.01576839941887247,-1.6363346444137343,-0.8913574997342404,0.0
2019-07-10,1.0,-0.0,-0.0,-0.014081509594580212,-1.644734508565956,-0.8881637285851097,0.0
2019-07-11,1.0,-0.0,-0.0,-0.016004826289080523,-1.6456581141985167,-0.8870435430639838,0.0
2019-07-12,1.0,-0.0,-0.002236659921184365,-0.016544182909078,-1.646075194376398,-0.885397805943125,0.0
2019-07-15,1.0,-0.0,-0.006707360352047697,-0.0222514018028249,-1.6395414862658815,-0.8803321740364825,0.0
2019-07-16,1.0,-0.0,-0.018163827832355643,-0.06092303342992437,-1.6180295427238673,-0.8367022404410206,0.0
2019-07-17,1.0,-0.0,-0.02084584673002862,-0.05893368194184362,-1.6161890965622019,-0.8372257357877256,0.0
2019-07-18,1.0,-0.0,-0.02099774520856821,-0.06584695603156708,-1.6077367531003384,-0.8285301578354003,0.0
2019-07-19,1.0,-0.0,-0.02494162598174485,-0.06254864501521262,-1.6258048538880634,-0.8245595414986202,0.0
2019-07-22,1.0,-0.0,-0.010026216963083682,-0.058102458725997314,-1.6373910578898887,-0.8373131155672074,0.0
2019-07-23,1.0,-0.0,-0.013825374880357332,-0.055726895671594175,-1.6366053387216846,-0.8388103087667056,0.0
2019-07-24,1.0,-0.0,-0.0164579860248998,-0.07516050083354024,-1.632603837832086,-0.8227928918525875,0.0
2019-07-25,1.0,-0.0,-0.0048469839023527325,-0.08232796745091102,-1.634813373430037,-0.815956129488767,0.0
2019-07-26,1.0,-0.0,-0.0,-0.08104575163398692,-1.6388977212506624,-0.8130365659777424,0.0
2019-07-29,1.0,-0.0,-0.0,-0.08160305613526228,-1.6292667397686675,-0.826288422765378,0.0
2019-07-30,1.0,-0.0,-0.0,-0.08704905821006705,-1.6291369586038098,-0.8310453690894257,0.0
2019-07-31,1.0,-0.0,-0.0,-0.08738347683768591,-1.6348466519604357,-0.8357646054223298,0.0
2019-08-01,1.0,-0.0,-0.0,-0.08454209328782708,-1.638118600682594,-0.8325156427758817,0.0
2019-08-02,1.0,-0.0,-0.0,-0.06693406868889445,-1.65727178311786,-0.857071231601189,0.0
2019-08-05,1.0,-0.0,-0.0,-0.060809844040635296,-1.6604664472742883,-0.855773358134211,0.0
2019-08-06,1.0,-0.0,-0.0,-0.06802601511689225,-1.5973281771840395,-0.8501669889259975,0.0
2019-08-07,1.0,-0.0,-0.0,-0.05037359245097695,-1.5919598695057355,-0.865541796751675,0.0
2019-08-08,1.0,-0.0,-0.0036414565826330524,-0.05553221288515405,-1.585189075630252,-0.8570378151260503,0.0
2019-08-09,1.0,-0.0,-0.0,-0.04193615689547256,-1.565060157173656,-0.8702969608456778,0.0
2019-08-12,1.0,-0.0,-0.0,-0.045739566641120326,-1.5662230892496343,-0.8716296244687521,0.0
2019-08-13,1.0,-0.0,-0.0,-0.03769903487683356,-1.574474756977109,-0.8720253649698617,0.0
2019-08-14,1.0,-0.0,-0.0,-0.03483506520677872,-1.5805146802426948,-0.8716437687425902,0.0
2019-08-15,1.0,-0.0,-0.0,-0.05257217129566288,-1.5535983034614858,-0.814304282391572,0.0
2019-08-16,1.0,-0.0,-0.03271418286537077,-0.0,-1.2491864650827933,-0.5978689704823614,0.0
2019-08-19,1.0,-0.0,-0.013674674617281118,-0.0,-1.2610515452095636,-0.5920818760392179,0.0
2019-08-20,1.0,-0.0,-0.010497332644983651,-0.0,-1.2640107841450121,-0.593615556702805,0.0
2019-08-21,1.0,-0.0,-0.003479252816198488,-0.048909168686724645,-1.2255525452730642,-0.5739056038785113,0.0
2019-08-22,1.0,-0.0,-0.003002230228169497,-0.04960828043689598,-1.2261394178532623,-0.5805169554526219,0.0
2019-08-23,1.0,-0.0,-0.0,-0.049260096745570595,-1.2256919598133782,-0.5873143086126457,0.0
2019-08-26,1.0,-0.0,-0.0,-0.04466984997033312,-1.210634871302235,-0.5701127341564716,0.0
2019-08-27,1.0,-0.0,-0.0,-0.04322067370084072,-1.2068498561191672,-0.5710940585679626,0.0
2019-08-28,1.0,-0.0,-0.0,-0.05250549574432106,-1.2130094132236062,-0.5527873287864269,0.0
2019-08-29,1.0,-0.0,-0.0,-0.04692936550592629,-1.214392803598201,-0.5674804107380272,0.0
2019-08-30,1.0,-0.0,-0.0,-0.05366711082130808,-1.231877073115414,-0.5494854421228702,0.0
2019-09-03,1.0,-0.0,-0.0,-0.06386939710726049,-1.217041386223686,-0.5831591006730632,0.0
2019-09-04,1.0,-0.0,-0.0,-0.07010510037515393,-1.2105157650562732,-0.583120937025688,0.0
2019-09-05,1.0,-0.0,-0.0,-0.05916566385880466,-1.215575038679732,-0.5904246175004297,0.0
2019-09-06,1.0,-0.0,-0.0,-0.06144261545496113,-1.2129343850022862,-0.5834190672153635,0.0
2019-09-09,1.0,-0.0,-0.0,-0.058732700446071144,-1.2103968889397234,-0.5903294063822487,0.0
2019-09-10,1.0,-0.0,-0.0,-0.08819996568094719,-1.218097580506778,-0.55365211920151,0.0
2019-09-11,1.0,-0.0,-0.0,-0.08606240883219403,-1.2166290078082544,-0.5574750450476218,0.0
2019-09-12,1.0,-0.0,-0.0,-0.08797896962596795,-1.21364688401863,-0.5557333485727348,0.0
2019-09-13,1.0,-0.0,-0.0,-0.08799227689599363,-1.2022203924018287,-0.5491638036287231,0.0
2019-09-16,1.0,-0.0,-0.0,-0.0850580586548562,-1.2021406467365074,-0.551855321806774,0.0
2019-09-17,1.0,-0.0,-0.0,-0.08784806511495073,-1.2078537769527344,-0.5602170498357847,0.0
