Date,IWF,IWM,MAT,MTUM,SPY,VLUE,VXX
2018-12-28,-0.08678115514158592,-1.2544388540064035,1.0,-0.0,-0.9877749594577737,-0.8291405048026944,0.0
2018-12-31,-0.08803226879574186,-1.2528276779773786,1.0,-0.0,-0.9878992015968064,-0.8295908183632735,0.0
2019-01-02,-0.08434735661779975,-1.2521699406121516,1.0,-0.0,-0.9856306325013497,-0.8308484571618422,0.0
2019-01-03,-0.10213934903854158,-1.2496462165986848,1.0,-0.0,-1.003870806626155,-0.8065012902688754,0.0
2019-01-04,-0.08894968084224487,-1.2518859321893394,1.0,-0.0,-0.9976374036309376,-0.8064743430324132,0.0
2019-01-07,-0.10162347147447937,-1.2558741287926214,1.0,-0.0,-0.9997913275739744,-0.8161595926714245,0.0
2019-01-08,-0.09644155185529542,-1.289028822584735,1.0,-0.0,-1.00486011326177,-0.8358972191699772,0.0
2019-01-09,-0.09781411505549437,-1.2961535202914514,1.0,-0.0,-1.0071591968143692,-0.8350419384902144,0.0
2019-01-10,-0.10003813397737384,-1.291046989534342,1.0,-0.0,-1.0126689547053092,-0.8333545188763187,0.0
2019-01-11,-0.10405164359126816,-1.2758855007219911,1.0,-0.0,-1.017837424615646,-0.8492312919391829,0.0
2019-01-14,-0.10111929182448823,-1.2732689279482488,1.0,-0.0,-1.0151934289483764,-0.8662808018044856,0.0
2019-01-15,-0.09575829990611932,-1.264743535034565,1.0,-0.0,-1.0197576171374925,-0.8870444653068191,0.0
2019-01-16,-0.09035862010148821,-1.2651912498400921,1.0,-0.0,-1.017568547183489,-0.891092064304294,0.0
2019-01-17,-0.08698237417710768,-1.264769590146528,1.0,-0.0,-1.0129539180293057,-0.882437884901253,0.0
2019-01-18,-0.07646115246987208,-1.189281454365977,1.0,-0.0,-0.9531937646526549,-0.8940484514457286,0.0
2019-01-22,-0.0,-1.3191211201079622,1.0,-0.0,-1.0660425101214575,-0.8321103238866397,0.0
2019-01-23,-0.0,-1.304910977976542,1.0,-0.0,-1.0749303856214665,-0.8392118808539364,0.0
2019-01-24,-0.0,-1.3084633929704352,1.0,-0.0,-1.077232161739204,-0.8439284354777313,0.0
2019-01-25,-0.0,-1.332914027934415,1.0,-0.0,-1.1407564847748763,-0.863971545068101,0.0
2019-01-28,-0.0,-1.3306372653356606,1.0,-0.0,-1.0893959388702057,-0.836958835298625,0.0
2019-01-29,-0.0,-1.3159243284793098,1.0,-0.0,-1.0933082803091771,-0.861211940043558,0.0
2019-01-30,-0.0,-1.3006734006734006,1.0,-0.0,-1.056144781144781,-0.8519781144781144,0.0
2019-01-31,-0.0,-1.3210537407797682,1.0,-0.0,-1.0042571127502635,-0.8896522655426766,0.0
2019-02-01,-0.0,-1.322757623442351,1.0,-0.0,-1.0122060136945519,-0.918002806957853,0.0
2019-02-04,-0.0,-1.3302810902896083,1.0,-0.0,-1.0008517887563884,-0.9278109028960817,0.0
2019-02-05,-0.0,-1.3194172275709295,1.0,-0.0,-0.9923745420465195,-0.9482406066286104,0.0
2019-02-06,-0.0,-1.286047497879559,1.0,-0.0,-0.9955894826123833,-0.9592027141645462,0.0
2019-02-07,-0.0,-1.2771426151761516,1.0,-0.0,-0.9919122628726288,-0.9653624661246611,0.0
2019-02-08,-0.0,-1.2712777235910266,1.0,-0.0,-1.007506043000721,-0.9619184937025572,0.0
2019-02-11,-0.0,-1.4348958333333335,1.0,-0.0,-1.5186458333333333,-1.2547916666666665,0.0
2019-02-12,-0.0,-1.4607212016538442,1.0,-0.0,-1.5216412832993145,-1.2513215052075157,0.0
2019-02-13,-0.0,-1.483457229609465,1.0,-0.0,-1.5112030153910585,-1.2403936760548635,0.0
2019-02-14,-0.0,-1.4481541945336773,1.0,-0.0,-1.5423139712465113,-1.2757385854968666,0.0
2019-02-15,-0.0,-1.437733466617562,1.0,-0.0,-1.5446940600831276,-1.2787920239911612,0.0
2019-02-19,-0.0,-1.507935550057329,1.0,-0.0,-1.9355500573290692,-1.5910928730915455,0.0
2019-02-20,-0.0,-1.522967344721434,1.0,-0.0,-1.9259371038812096,-1.587191404599505,0.0
2019-02-21,-0.0,-1.542810595546974,1.0,-0.0,-1.9224642490798287,-1.5685753937126654,0.0
2019-02-22,-0.0,-1.5481544336020365,1.0,-0.0,-1.9458755076065217,-1.5669434511182494,0.0
2019-02-25,-0.0,-1.494185016825078,1.0,-0.0,-1.8989314599445066,-1.5104787767872954,0.0
2019-02-26,-0.0,-1.4942155589658837,1.0,-0.0,-1.9010742533349074,-1.50720103883839,0.0
2019-02-27,-0.0,-1.4783766195349937,1.0,-0.0,-1.9147488611489083,-1.5229840856652663,0.0
2019-02-28,-0.0,-1.4828014919187733,1.0,-0.0,-1.9176484518382568,-1.519862648747854,0.0
2019-03-01,-0.0,-1.4790089877010408,1.0,-0.0,-1.9214167455061497,-1.5125354777672662,0.0
2019-03-04,-0.0,-1.4829646279427422,1.0,-0.0,-1.9166568082337632,-1.515497456524311,0.0
2019-03-05,-0.0,-1.4741644939559138,1.0,-0.0,-1.9326854704906378,-1.5187248163071816,0.0
2019-03-06,-0.0,-1.4669900615238998,1.0,-0.0,-1.9336843350686228,-1.5150851869380029,0.0
2019-03-07,-0.0,-1.437720952156493,1.0,-0.0,-1.9560452510016497,-1.4982913033231204,0.0
2019-03-08,-0.0,-1.4191119805560495,1.0,-0.0,-2.0053352303041083,-1.5035864603710947,0.0
2019-03-11,-0.0,-1.4035430738239125,1.0,-0.0,-1.9756487735513686,-1.5456807678634907,0.0
2019-03-12,-0.0,-1.3135764342558498,1.0,-0.0,-1.999703052619076,-1.6256681316070791,0.0
2019-03-13,-0.0,-1.3380490994471854,1.0,-0.0,-1.9957201450395292,-1.6104737561671523,0.0
2019-03-14,-0.0,-1.3433394757177675,1.0,-0.0,-1.9917969446590977,-1.6091065802770017,0.0
2019-03-15,-0.0,-1.3319219989265907,1.0,-0.0,-1.9985687876438665,-1.632894030651798,0.0
2019-03-18,-0.0,-1.3669956668271546,1.0,-0.0,-2.004814636494945,-1.6465454983148773,0.0
2019-03-19,-0.0,-1.3723654810073074,1.0,-0.0,-2.001449362884232,-1.6651971737423759,0.0
2019-03-20,-0.0,-1.3892861471336808,1.0,-0.0,-1.9978790449642467,-1.6726457399103138,0.0
2019-03-21,-0.0,-1.3922708825489127,1.0,-0.0,-2.0073293355139623,-1.657701859591738,0.0
2019-03-22,-0.0,-1.3959975369458129,1.0,-0.0,-2.096613300492611,-1.6650246305418719,0.0
2019-03-25,-0.0,-1.2527071419880764,1.0,-0.0,-2.1583525976396154,-1.6724054021170458,0.0
2019-03-26,-0.0,-1.2734691373174623,1.0,-0.0,-2.167259786476868,-1.6949932507056078,0.0
2019-03-27,-0.0,-1.2032569360675514,1.0,-0.0,-2.15627261761158,-1.6718335343787696,0.0
2019-03-28,-0.0,-1.2013171409582504,1.0,-0.0,-2.1564860129297325,-1.6841278472599843,0.0
2019-03-29,-0.0,-1.1899086454110956,1.0,-0.0,-2.1627442676507957,-1.697319862060621,0.0
2019-04-01,-0.0,-1.2043114932784305,1.0,-0.0,-2.160469904323604,-1.6906866900811433,0.0
2019-04-02,-0.0,-1.2239226983555396,1.0,-0.0,-2.1664265994478455,-1.611331172728364,0.0
2019-04-03,-0.0,-1.2260290411616466,1.0,-0.0,-2.1732269290771633,-1.6009840393615744,0.0
2019-04-04,-0.0,-1.2247170719961473,1.0,-0.0,-2.199494341439923,-1.5955333493859862,0.0
2019-04-05,-0.0,-1.2256975833182668,1.0,-0.0,-2.199602241909239,-1.601398179955403,0.0
2019-04-08,-0.0,-1.2136447376240567,1.0,-0.0,-2.170440363701194,-1.558744874309146,0.0
2019-04-09,-0.0,-1.1909150365657888,1.0,-0.0,-2.2127950532136276,-1.5419466080028539,0.0
2019-04-10,-0.0,-1.1583397386625673,1.0,-0.0,-2.2108437296753976,-1.5433690060899898,0.0
2019-04-11,-0.0,-1.1407735459108355,1.0,-0.006259226454089164,-2.2141718334809566,-1.543726011219368,0.0
2019-04-12,-0.0,-1.1420900454357703,1.0,-0.006313801852835309,-2.2096536260105033,-1.542691921874078,0.0
2019-04-15,-0.0,-1.1380296486518036,1.0,-0.0028598109022995215,-2.1702462939185247,-1.5253297537060817,0.0
2019-04-16,-0.0,-1.1478351470247743,1.0,-0.019680481592961332,-2.1286177355869413,-1.4922435749015974,0.0
2019-04-17,-0.0,-1.1161808928984502,1.0,-0.035218598195697434,-2.1349757113115895,-1.496645847790886,0.0
2019-04-18,-0.0,-1.119327050933688,1.0,-0.04706018384690986,-2.123778689946233,-1.4912412557090824,0.0
2019-04-22,-0.0,-1.146492354383098,1.0,-0.036768997315279564,-2.1440994513832146,-1.508987977121513,0.0
2019-04-23,-0.0,-1.1523389232127097,1.0,-0.028890850250073555,-2.153986466607826,-1.548808473080318,0.0
2019-04-24,-0.0,-1.1489599247855213,1.0,-0.03143730168057351,-2.1478434598660243,-1.5478904689152662,0.0
2019-04-25,-0.0,-1.1579847796590172,1.0,-0.05327119343991505,-2.1522034098283287,-1.5358385935932986,0.0
2019-04-26,-0.0,-1.1465863453815262,1.0,-0.05439404677533664,-2.1606425702811247,-1.544412945901252,0.0
2019-04-29,-0.0,-1.131770125804737,1.0,-0.05002657846553659,-2.1622467662866933,-1.562282204240742,0.0
2019-04-30,-0.0,-1.114952666549068,1.0,-0.04392309049215029,-2.1488210736755455,-1.572293761392368,0.0
2019-05-01,-0.0,-1.0837492745211839,1.0,-0.0448636099825885,-2.154149738827626,-1.5211259431224606,0.0
2019-05-02,-0.0,-1.079385329080893,1.0,-0.04273702522470281,-2.149318643084952,-1.5273412583357497,0.0
2019-05-03,-0.0,-1.0911040278180237,1.0,-0.038597507968704724,-2.142451463343958,-1.5232686177919443,0.0
2019-05-06,-0.0,-1.0362697307335191,1.0,-0.06267409470752089,-2.161501857010214,-1.5427112349117922,0.0
2019-05-07,-0.0,-1.0278582184640332,1.0,-0.06874782810147109,-2.1533070774933396,-1.5418742036372062,0.0
2019-05-08,-0.0,-1.0180128499311611,1.0,-0.09235888022028453,-2.107331344653511,-1.5188159706287288,0.0
2019-05-09,-0.0,-1.0140117147123004,1.0,-0.09888595383025152,-2.117663948547146,-1.5119444125416335,0.0
2019-05-10,-0.0,-1.0122812051649928,1.0,-0.10106169296987089,-2.1184505021520805,-1.507087517934003,0.0
2019-05-13,-0.0,-1.014817367332874,1.0,-0.08821502412129566,-2.1231909028256375,-1.5169423386170455,0.0
2019-05-14,-0.0,-0.9058257918552035,1.0,-0.1993778280542986,-2.0723981900452486,-1.4785067873303168,0.0
2019-05-15,-0.0,-0.9127285075556058,1.0,-0.21019865300809326,-2.079121625445696,-1.4575810741977473,0.0
2019-05-16,-0.0,-0.9150607516247529,1.0,-0.22107940096072337,-2.0649335970613167,-1.4501836677027409,0.0
2019-05-17,-0.0,-0.9101901788248652,1.0,-0.22429747374396822,-2.0527391427760433,-1.4897530513766675,0.0
2019-05-20,-0.0,-0.9028029959146618,1.0,-0.22985701316386742,-2.0518043576940532,-1.4896164321379934,0.0
2019-05-21,-0.0,-0.9100741831360779,1.0,-0.2455405175831021,-2.025426128319837,-1.4817373577212753,0.0
2019-05-22,-0.0,-0.8940165139690079,1.0,-0.2629793009840516,-2.025562719149417,-1.4729103042642235,0.0
2019-05-23,-0.0,-0.8967574870524657,1.0,-0.29813105156496283,-2.0059108308939426,-1.4285633866246341,0.0
2019-05-24,-0.0,-0.8429701082384611,1.0,-0.32796814536481406,-1.9992148505411924,-1.4380573159104928,0.0
2019-05-28,-0.0,-0.832277238826894,1.0,-0.3325856558066506,-2.0022991083945496,-1.4403633712779678,0.0
2019-05-29,-0.0,-0.8340686958950014,1.0,-0.3326445127059481,-1.9989388438983526,-1.4193800614353533,0.0
2019-05-30,-0.0,-0.8321428571428572,1.0,-0.3275111607142857,-1.9991629464285716,-1.4215401785714288,0.0
2019-05-31,-0.0,-0.8322177599286034,1.0,-0.3245203034359661,-1.9958165997322626,-1.4253123605533244,0.0
2019-06-03,-0.0,-0.8318179282646287,1.0,-0.31940648184303005,-2.0008925085067215,-1.4260612483962736,0.0
2019-06-04,-0.0,-0.8214365504915103,1.0,-0.3350647899910634,-2.024798927613941,-1.4040996425379804,0.0
2019-06-05,-0.0,-0.8339475153545505,1.0,-0.3365159128978224,-2.0108319374651034,-1.402177554438861,0.0
2019-06-06,-0.0,-0.8322728287564187,1.0,-0.3348961821835231,-2.0110515740120563,-1.4034382674704173,0.0
2019-06-07,-0.0,-0.8632049134561697,1.0,-0.33752093802345057,-1.9879396984924624,-1.394751535455053,0.0
2019-06-10,-0.0,-0.8664994425863991,1.0,-0.33043478260869563,-1.977814938684504,-1.399386845039019,0.0
2019-06-11,-0.0,-0.8690229852916503,1.0,-0.3739164476259717,-1.9558749510653766,-1.3936580728147197,0.0
2019-06-12,-0.0,-0.8799217002237137,1.0,-0.3817673378076063,-1.948881431767338,-1.3822706935123044,0.0
2019-06-13,-0.0,-0.922298252558955,1.0,-0.42130860148164906,-1.9553808742860377,-1.3562178363399877,0.0
2019-06-14,-0.0,-0.9170990300022557,1.0,-0.4409542070832393,-1.948454771035416,-1.3330137604331151,0.0
2019-06-17,-0.0,-0.906248236157363,1.0,-0.44505277417169953,-1.9598126093582433,-1.3332392617260258,0.0
2019-06-18,-0.0,-0.9018522701603796,1.0,-0.44804608086740455,-1.9599615992771628,-1.337361644454484,0.0
2019-06-19,-0.0,-0.8836148648648647,1.0,-0.4637387387387387,-1.9545045045045044,-1.3288288288288288,0.0
2019-06-20,-0.0,-0.8914083865086598,1.0,-0.44809708295350953,-1.9967525068368277,-1.361098450319052,0.0
2019-06-21,-0.0,-0.9036158320976388,1.0,-0.4463328390555492,-1.9846013459564276,-1.3687122162655414,0.0
2019-06-24,-0.0,-0.9017509727626459,1.0,-0.4558823529411765,-1.9802014190890362,-1.3842412451361867,0.0
2019-06-25,-0.0,-0.8942670786131136,1.0,-0.4560590456573979,-1.9837510012587252,-1.3873440897127818,0.0
2019-06-26,-0.0,-0.8912059581781724,1.0,-0.4458321397880263,-1.9777714122028072,-1.414207963334288,0.0
2019-06-27,-0.0,-0.8757967269595176,1.0,-0.45719207579672694,-1.9774906689635372,-1.431696813092162,0.0
2019-06-28,-0.0,-0.8576813249571673,1.0,-0.4519131924614506,-1.9774414620217018,-1.4239291833238148,0.0
2019-07-01,-0.0,-0.853401049988587,1.0,-0.45246519059575435,-1.9801415202008672,-1.4203948870120975,0.0
2019-07-02,-0.0,-0.856711141521268,1.0,-0.44685825065571894,-1.9792450678526625,-1.4190329570076405,0.0
2019-07-03,-0.0,-0.8613703619394492,1.0,-0.44189619849760986,-1.968643296152971,-1.419018893694514,0.0
2019-07-05,-0.0,-0.8501336062311672,1.0,-0.44465290806754226,-1.9689010176815056,-1.421740860765251,0.0
2019-07-08,-0.0,-0.8550139354985496,1.0,-0.4396791991354303,-1.9685455889881123,-1.4247198680393607,0.0
2019-07-09,-0.0,-0.8420156622403815,1.0,-0.4421178072863466,-1.9656679151061174,-1.4249233912155261,0.0
2019-07-10,-0.0,-0.8355658985128845,1.0,-0.44153706436598933,-1.9725848563968669,-1.4262685889431264,0.0
2019-07-11,-0.0,-0.8301586399044748,1.0,-0.4585773582759993,-1.976175584238358,-1.4210496389378517,0.0
2019-07-12,-0.0,-0.8520716748629247,1.0,-0.44423718274829005,-1.9379345429879598,-1.4183483127013734,0.0
2019-07-15,-0.0,-0.8870411222354204,1.0,-0.46377057525878157,-1.9116465863453813,-1.3939702471859268,0.0
2019-07-16,-0.0,-0.8866760961810467,1.0,-0.4880339462517681,-1.906930693069307,-1.3760678925035361,0.0
2019-07-17,-0.0,-0.8938879456706282,1.0,-0.4852292020373514,-1.904470854555744,-1.375778155065082,0.0
2019-07-18,-0.0,-0.8930348258706466,1.0,-0.48518769787426497,-1.9040027137042064,-1.3713817277250113,0.0
2019-07-19,-0.0,-0.8950166864641665,1.0,-0.48979014650149894,-1.9012953221336046,-1.37032637592624,0.0
2019-07-22,-0.0,-0.8826625912718628,1.0,-0.4784626705156506,-1.903718797758533,-1.3954265013867664,0.0
2019-07-23,-0.0,-0.8921018313772184,1.0,-0.47508079605375064,-1.9041220162159098,-1.3985938651698135,0.0
2019-07-24,-0.0,-0.889374255403642,1.0,-0.47035797356328357,-1.9101378566971123,-1.4033017529925682,0.0
2019-07-25,-0.0,-0.8724790392023567,1.0,-0.4782460910944935,-1.9205755721731246,-1.3937797416723317,0.0
2019-07-26,-0.0,-0.8526512576478585,1.0,-0.4836279175164287,-1.9306027645592565,-1.3981985044187626,0.0
2019-07-29,-0.0,-0.9124078986147952,1.0,-0.5067491895078102,-2.0397877984084882,-1.4356027114647805,0.0
2019-07-30,-0.0,-0.9029114746353274,1.0,-0.5136124726864703,-2.039508651745113,-1.4495954644776472,0.0
2019-07-31,-0.0,-0.9145752327088488,1.0,-0.5106044538706256,-2.023035230352303,-1.4431483445269235,0.0
2019-08-01,-0.0,-0.9451683273391899,1.0,-0.5003242733329403,-2.0215199575496725,-1.4288662225104651,0.0
2019-08-02,-0.0,-0.9483565294640213,1.0,-0.47776132662126153,-2.0319810482676934,-1.4643174415161386,0.0
2019-08-05,-0.0,-0.9465680473372781,1.0,-0.4710059171597633,-2.0328402366863907,-1.4667455621301773,0.0
2019-08-06,-0.0,-0.9354033662217063,1.0,-0.4496227510156703,-1.9674405107370865,-1.451363900174115,0.0
2019-08-07,-0.0,-0.9573840638371689,1.0,-0.4247715970856944,-1.9488840060136463,-1.451312593963224,0.0
2019-08-08,-0.0,-0.9539458458690119,1.0,-0.4242652163850961,-1.9524994214302245,-1.4549872714649386,0.0
2019-08-09,-0.0,-0.9289162165268359,1.0,-0.4094931617055511,-1.9354097230203424,-1.4726468222043443,0.0
2019-08-12,-0.0,-0.9736065079843327,1.0,-0.41126845435372106,-2.020126544139801,-1.6208496535100936,0.0
2019-08-13,-0.0,-0.9584360902255639,1.0,-0.40372932330827066,-2.027127819548872,-1.6257443609022557,0.0
2019-08-14,-0.0,-0.9604458827759799,1.0,-0.39386311878221264,-2.019657197650725,-1.6190818650365575,0.0
2019-08-15,-0.0,-0.9849509141143965,1.0,-0.401387337605079,-1.9753100934689316,-1.5169008288754333,0.0
2019-08-16,-0.0,-0.9962324130217225,1.0,-0.3966562665567787,-1.9669158768470005,-1.527050097133102,0.0
2019-08-19,-0.0,-0.9572418653823566,1.0,-0.41219311641019624,-1.9891342652413957,-1.5148008927522612,0.0
2019-08-20,-0.0,-0.9699565778664477,1.0,-0.41603098227907526,-1.987970895434808,-1.493897429879122,0.0
2019-08-21,-0.0,-0.9745122165582704,1.0,-0.4177066854163005,-1.9847073299349622,-1.4823929220132421,0.0
2019-08-22,-0.0,-0.9787644787644786,1.0,-0.40482040482040477,-1.9837369837369838,-1.4826839826839826,0.0
2019-08-23,-0.0,-0.979523586012673,1.0,-0.41199249002581556,-1.9932527575686456,-1.4823398263318468,0.0
2019-08-26,-0.0,-0.9555722456525507,1.0,-0.39892541452423597,-1.971055520249581,-1.4517880871223063,0.0
2019-08-27,-0.0,-0.9469609429165703,1.0,-0.3934596718280563,-1.970707187427779,-1.4666050381326554,0.0
2019-08-28,-0.0,-0.9318063808919401,1.0,-0.407084751629839,-1.9773264870478275,-1.4531240985403564,0.0
2019-08-29,-0.0,-0.9121906190503662,1.0,-0.422142733514106,-1.9892113309871342,-1.4458547279755378,0.0
2019-08-30,-0.0,-0.897712906562464,1.0,-0.4233421445810826,-1.9922997356625676,-1.4331111366509597,0.0
2019-09-03,-0.0,-0.9045289750820048,1.0,-0.4410427576681821,-1.9729527536398686,-1.436266329055648,0.0
2019-09-04,-0.0,-0.907177861055059,1.0,-0.44387431536465843,-1.978322283078697,-1.436033439031421,0.0
2019-09-05,-0.0,-0.9101058931860037,1.0,-0.43761510128913444,-1.9816413443830572,-1.4257021178637201,0.0
