Date,IWF,IWM,MTUM,SBRA,SPY,VLUE,VXX
2018-11-12,-0.046849175105929015,-0.8140457372960304,-0.0,1.0,-0.6259578687982691,-0.5182258016047119,0.0
2018-11-13,-0.022964198486924405,-0.8123845833085126,-0.0,1.0,-0.6289390599868946,-0.5142372073628403,0.0
2018-11-14,-0.021148488751759877,-0.8198184704789863,-0.0,1.0,-0.6342749303537729,-0.5202947608063985,0.0
2018-11-15,-0.02032104851800637,-0.8225816148620212,-0.0,1.0,-0.6357842842541934,-0.5273552576203931,0.0
2018-11-16,-0.01330907988479612,-0.8164013945732909,-0.0,1.0,-0.6487797483704715,-0.5532211611338488,0.0
2018-11-19,-0.023440361372237824,-0.8202905628128434,-0.0,1.0,-0.6508057624221707,-0.5575631790990112,0.0
2018-11-20,-0.0,-0.812817747650593,-0.0,1.0,-0.6621475889693422,-0.6062240024649515,0.0
2018-11-21,-0.0,-0.8096139750794038,-0.0,1.0,-0.663602492059614,-0.5807781578304422,0.0
2018-11-23,-0.0,-0.7906497183835525,-0.0,1.0,-0.6913606844972454,-0.5957649810716814,0.0
2018-11-26,-0.0,-0.7924383190795544,-0.0,1.0,-0.6897188211407125,-0.5941979942164523,0.0
2018-11-27,-0.0,-0.7915531752104055,-0.0,1.0,-0.6817750573833206,-0.5871155317521041,0.0
2018-11-28,-0.0,-0.7837092424613876,-0.0,1.0,-0.6889249816131405,-0.5918730080902183,0.0
2018-11-29,-0.0,-0.7656699687963889,-0.0,1.0,-0.6748159592838318,-0.5889908812748039,0.0
2018-11-30,-0.0,-0.7657267468273918,-0.0,1.0,-0.6751067631826029,-0.5879092588666445,0.0
2018-12-03,-0.0,-0.76583121443274,-0.0,1.0,-0.6742038987770917,-0.5869657343504057,0.0
2018-12-04,-0.0,-0.7681137543774906,-0.0,1.0,-0.6674918488105301,-0.5833534597270862,0.0
2018-12-06,-0.0,-0.7187343929022592,-0.0,1.0,-0.661740944211052,-0.5573312964540673,0.0
2018-12-07,-0.0,-0.729148141561444,-0.0,1.0,-0.6776631691268006,-0.5572351650957377,0.0
2018-12-10,-0.0,-0.7276513374002815,-0.0,1.0,-0.669198732989207,-0.5360452839042703,0.0
2018-12-11,-0.0,-0.731291916696082,-0.0,1.0,-0.6636368984586423,-0.5465937169078716,0.0
2018-12-12,-0.0,-0.7343150563654607,-0.0,1.0,-0.6704243640441481,-0.5463318184500974,0.0
2018-12-13,-0.0,-0.7317493317493318,-0.0,1.0,-0.68993168993169,-0.5482922482922483,0.0
2018-12-14,-0.0,-0.7246363906203622,-0.0,1.0,-0.6948055802908876,-0.5487978628673197,0.0
2018-12-17,-0.0,-0.7206112736838994,-0.0,1.0,-0.6766279447843694,-0.5586592178770949,0.0
2018-12-18,-0.0,-0.7206264775413712,-0.0,1.0,-0.6765366430260048,-0.5578900709219858,0.0
2018-12-19,-0.0,-0.7212823849520881,-0.0,1.0,-0.6772151898734178,-0.5590322962261919,0.0
2018-12-20,-0.0,-0.7196891344818416,-0.0,1.0,-0.6768712508495612,-0.5584350344256966,0.0
2018-12-21,-0.0,-0.7193699121286037,-0.0,1.0,-0.6776971228730125,-0.5418050371763599,0.0
2018-12-24,-0.0,-0.7150521871701654,-0.0,1.0,-0.6747390641491733,-0.5420722411164536,0.0
2018-12-26,-0.0,-0.716477356542263,-0.0,1.0,-0.6853518218026259,-0.5484584747012834,0.0
2018-12-27,-0.0,-0.6797871129326047,-0.0,1.0,-0.6196778233151184,-0.5466188524590164,0.0
2018-12-28,-0.0,-0.6851514461398315,-0.0,1.0,-0.6181678433158735,-0.5434126622637213,0.0
2018-12-31,-0.0,-0.685597973069149,-0.0,1.0,-0.6179861644888547,-0.5432288552964954,0.0
2019-01-02,-0.0,-0.6846490729154817,-0.0,1.0,-0.6156864975543169,-0.5434819701967921,0.0
2019-01-03,-0.0,-0.6886164223041528,-0.0,1.0,-0.6445168481522764,-0.5249078281745692,0.0
2019-01-04,-0.0,-0.7183628574736598,-0.0,1.0,-0.6208753039249739,-0.5552854000231562,0.0
2019-01-07,-0.0,-0.696411803204052,-0.0,1.0,-0.6109040207153629,-0.5381726090544346,0.0
2019-01-08,-0.0,-0.6943354376386283,-0.0,1.0,-0.6117556730933288,-0.5375646931695388,0.0
2019-01-09,-0.0,-0.7020596793518571,-0.0,1.0,-0.6143949335311234,-0.5362868716836879,0.0
2019-01-10,-0.0,-0.7002423378474697,-0.0,1.0,-0.6155381325730578,-0.5352530292230934,0.0
2019-01-11,-0.0,-0.6855936314092504,-0.0,1.0,-0.6195680086740663,-0.5481210945302023,0.0
2019-01-14,-0.0,-0.6874750242621454,-0.0,1.0,-0.6231660672489582,-0.543728949020951,0.0
2019-01-15,-0.0,-0.6857910226006457,-0.0,1.0,-0.622932083773822,-0.5485013857538786,0.0
2019-01-16,-0.0,-0.6881212086691539,-0.0,1.0,-0.6076097171987583,-0.5521886480790591,0.0
2019-01-17,-0.0,-0.6991828250904017,-0.0,1.0,-0.6022892286666097,-0.5457988098288773,0.0
2019-01-18,-0.0,-0.6934947223497017,-0.0,1.0,-0.6060119320789352,-0.5687528682882056,0.0
2019-01-22,-0.0,-0.7323772272924816,-0.0,1.0,-0.6400405620744604,-0.5249022164276401,0.0
2019-01-23,-0.0,-0.7019509929160376,-0.0,1.0,-0.6497793519916386,-0.5515619556381373,0.0
2019-01-24,-0.0,-0.699787907841599,-0.0,1.0,-0.6543188355268892,-0.551265289520323,0.0
2019-01-25,-0.0,-0.6967092482486608,-0.0,1.0,-0.6917937246129393,-0.5548949196444339,0.0
2019-01-28,-0.0,-0.6900810611643331,-0.0,1.0,-0.7032571849668385,-0.5543699336772292,0.0
2019-01-29,-0.0,-0.6840031987678821,-0.0,1.0,-0.699997038177887,-0.577851494239256,0.0
2019-01-30,-0.0,-0.682977399958532,-0.0,1.0,-0.6984982672314208,-0.5805219039720387,0.0
2019-01-31,-0.0,-0.7048433550814083,-0.0,1.0,-0.6403044730500206,-0.593810615411744,0.0
2019-02-01,-0.0,-0.7021313919831593,-0.0,1.0,-0.6247989942402713,-0.5968189924860392,0.0
2019-02-04,-0.0,-0.6915800809103874,-0.0,1.0,-0.6291510230216246,-0.5896853808318053,0.0
2019-02-05,-0.0,-0.6864606007836308,-0.0,1.0,-0.6277753591641271,-0.5881004208387752,0.0
2019-02-06,-0.0,-0.6877686142409106,-0.0,1.0,-0.6220234638169357,-0.5941456615170171,0.0
2019-02-07,-0.0,-0.6935534998991384,-0.0,1.0,-0.6056885968704072,-0.5825192357568946,0.0
2019-02-08,-0.0,-0.7002975932507007,-0.0,1.0,-0.6239923723671665,-0.5649360030048252,0.0
2019-02-11,-0.0,-0.6892314825547698,-0.0,1.0,-0.62376840153008,-0.584878868668135,0.0
2019-02-12,-0.0,-0.6824700963883404,-0.0,1.0,-0.6331146208338172,-0.5876785506909766,0.0
2019-02-13,-0.0,-0.6923546866817945,-0.0,1.0,-0.6358003141909583,-0.58102053877931,0.0
2019-02-14,-0.0,-0.650036384805705,-0.0,1.0,-0.6688400523941203,-0.5919080192111774,0.0
2019-02-15,-0.0,-0.6770148385219669,-0.0,1.0,-0.6537096304917078,-0.578760546988653,0.0
2019-02-19,-0.0,-0.6699362432564984,-0.0,1.0,-0.6458760061160315,-0.5691082710671321,0.0
2019-02-20,-0.0,-0.6642535763728658,-0.0,1.0,-0.6550530687586525,-0.5648650207660361,0.0
2019-02-21,-0.0,-0.6509997403271878,-0.0,1.0,-0.6606076343806803,-0.5736749473441242,0.0
2019-02-22,-0.0,-0.6427233159426974,-0.0,1.0,-0.6709422650102326,-0.5687602686420892,0.0
2019-02-25,-0.0,-0.6342579188140599,-0.0,1.0,-0.6829579014418901,-0.578174764028027,0.0
2019-02-26,-0.0,-0.6372301165257316,-0.0,1.0,-0.699474035974777,-0.5691744398919013,0.0
2019-02-27,-0.0,-0.6413537535103211,-0.0,1.0,-0.679395500998813,-0.5743609044324137,0.0
2019-02-28,-0.0,-0.6319549308862819,-0.0,1.0,-0.6733070042978279,-0.5986758043907539,0.0
2019-03-01,-0.0,-0.627556950255695,-0.0,1.0,-0.6714318921431892,-0.6066364481636448,0.0
2019-03-04,-0.0,-0.6124441067305726,-0.0,1.0,-0.6728526755706228,-0.6372271093316189,0.0
2019-03-05,-0.0,-0.6015995781332396,-0.0,1.0,-0.6895763754614168,-0.6384836233667311,0.0
2019-03-06,-0.0,-0.5945377537607711,-0.0,1.0,-0.6910763838177304,-0.6353731561267708,0.0
2019-03-07,-0.0,-0.5801602330662783,-0.0,1.0,-0.709075018208303,-0.6240932265112892,0.0
2019-03-08,-0.0,-0.5714663687676388,-0.0,1.0,-0.7403280809031044,-0.6280279868297272,0.0
2019-03-11,-0.0,-0.5713103366734652,-0.0,1.0,-0.7438148443735035,-0.6407436966096184,0.0
2019-03-12,-0.0,-0.5372723738899022,-0.0,1.0,-0.7637173698531831,-0.6891726220733786,0.0
2019-03-13,-0.0,-0.5488886883816054,-0.0,1.0,-0.7738879364792925,-0.6848326265451593,0.0
2019-03-14,-0.0,-0.5317594154019113,-0.0,1.0,-0.7703322386911631,-0.6563711132806722,0.0
2019-03-15,-0.0,-0.5207406088659426,-0.0,1.0,-0.7750578600676518,-0.6713844875675035,0.0
2019-03-18,-0.0,-0.5317057136026775,-0.0,1.0,-0.782153956490557,-0.6744561319627063,0.0
2019-03-19,-0.0,-0.5284677225821934,-0.0,1.0,-0.791036717062635,-0.6802555795536357,0.0
2019-03-20,-0.0,-0.5260346328141412,-0.0,1.0,-0.7922031151526064,-0.682842651781159,0.0
2019-03-21,-0.0,-0.5276792690989963,-0.0,1.0,-0.8367494139568432,-0.6409208390935867,0.0
2019-03-22,-0.0,-0.5241328907701208,-0.0,1.0,-0.8653430372423032,-0.6556533390176315,0.0
2019-03-25,-0.0,-0.45789886082815984,-0.0,1.0,-0.8984991863058285,-0.6573142064974986,0.0
2019-03-26,-0.0,-0.474188075618032,-0.0,1.0,-0.8911173048957829,-0.66426320891905,0.0
2019-03-27,-0.0,-0.472386318882729,-0.0,1.0,-0.8926656366445515,-0.664424853827744,0.0
2019-03-28,-0.0,-0.4620785247235363,-0.0,1.0,-0.8689245789013771,-0.6822249676077983,0.0
2019-03-29,-0.0,-0.4696265910599023,-0.0,1.0,-0.8674669723110334,-0.6791035772455812,0.0
2019-04-01,-0.0,-0.4810600344088618,-0.0,1.0,-0.8720231807068909,-0.6652379946273883,0.0
2019-04-02,-0.0,-0.4960511243745102,-0.0,1.0,-0.8942846807741002,-0.6240429251823718,0.0
2019-04-03,-0.0,-0.49602122015915123,-0.0,1.0,-0.8954063178201109,-0.6227996141789245,0.0
2019-04-04,-0.0,-0.49355743987446815,-0.0,1.0,-0.9135157970970759,-0.6105193276803765,0.0
2019-04-05,-0.0,-0.49487643158529243,-0.0,1.0,-0.9133212778782399,-0.6056359252561784,0.0
2019-04-08,-0.0,-0.49334136788189215,-0.0,1.0,-0.9136788189213619,-0.6059355227478157,0.0
2019-04-09,-0.0,-0.47610576778122826,-0.0,1.0,-0.9538698103536647,-0.5850694967889769,0.0
2019-04-10,-0.0,-0.4669879518072289,-0.0,1.0,-0.9631325301204818,-0.5819277108433735,0.0
2019-04-11,-0.0,-0.4649522144170762,-0.0,1.0,-0.9714190961439899,-0.5784919653893696,0.0
2019-04-12,-0.0,-0.4704037864221269,-0.0,1.0,-0.9269930483656262,-0.5607750332791006,0.0
2019-04-15,-0.0,-0.4726384364820847,-0.0,1.0,-0.9219425525614451,-0.5666271838910275,0.0
2019-04-16,-0.0,-0.46493092454835283,-0.0,1.0,-0.9180835990081474,-0.5689573739520605,0.0
2019-04-17,-0.0,-0.46036033362025464,-0.0,1.0,-0.9591285506515093,-0.5486628476447716,0.0
2019-04-18,-0.0,-0.47846176777463106,-0.0,1.0,-0.9620509763004919,-0.540527649426144,0.0
2019-04-22,-0.0,-0.4698345379606953,-0.0,1.0,-0.9686398661967625,-0.5482050056746909,0.0
2019-04-23,-0.0,-0.4629518972213923,-0.0,1.0,-0.9601434120107558,-0.5646250373468779,0.0
2019-04-24,-0.0,-0.46446798985226084,-0.0,1.0,-0.9550813311446053,-0.5650798388300253,0.0
2019-04-25,-0.0,-0.4737282563213581,-0.0,1.0,-0.9598900113575229,-0.5552334269830833,0.0
2019-04-26,-0.0,-0.4724940334128878,-0.0,1.0,-0.9691229116945108,-0.5416766109785203,0.0
2019-04-29,-0.0,-0.474865671641791,-0.0,1.0,-0.9709850746268657,-0.5392238805970149,0.0
2019-04-30,-0.0,-0.4668559473998804,-0.0,1.0,-0.979587567244471,-0.5421996413628213,0.0
2019-05-01,-0.0,-0.4602238716628756,-0.0,1.0,-0.9824613911169641,-0.5502514066802348,0.0
2019-05-02,-0.0,-0.4646283511162915,-0.0,1.0,-0.9603395200095639,-0.5637646074299889,0.0
2019-05-03,-0.0,-0.4752959417956287,-0.0,1.0,-0.9478486447803918,-0.5586367295822524,0.0
2019-05-06,-0.0,-0.46869969593990346,-0.0,1.0,-0.9484886424610983,-0.5637631908424254,0.0
2019-05-07,-0.0,-0.4696771508413104,-0.0,1.0,-0.9454188715143588,-0.5577323265354658,0.0
2019-05-08,-0.0,-0.47552468223470296,-0.0,1.0,-0.9214011232633756,-0.559030446349394,0.0
2019-05-09,-0.0,-0.47249143127289916,-0.0,1.0,-0.9247429381869756,-0.557499113579955,0.0
2019-05-10,-0.0,-0.46884088076443703,-0.0,1.0,-0.9313312362751499,-0.5673630482521218,0.0
2019-05-13,-0.0,-0.4642123134661782,-0.0,1.0,-0.9430196884401156,-0.5713519792690555,0.0
2019-05-14,-0.0,-0.40199511520466114,-0.0,1.0,-0.965335608980961,-0.5752876438219109,0.0
2019-05-15,-0.0,-0.4023837551500883,-0.0,1.0,-0.9731606827545615,-0.5673337257210124,0.0
2019-05-16,-0.0,-0.40264861683343145,-0.0,1.0,-0.9728075338434374,-0.5674220129487935,0.0
2019-05-17,-0.0,-0.39614466354231137,-0.0,1.0,-0.9705839007280338,-0.5808058478497952,0.0
2019-05-20,-0.0,-0.38586828463713474,-0.0,1.0,-0.976260603204524,-0.5832057021677662,0.0
2019-05-21,-0.0,-0.3952778104076119,-0.0,1.0,-0.9623810642546694,-0.5790261952308235,0.0
2019-05-22,-0.0,-0.39003053076561767,-0.0,1.0,-0.967443635509629,-0.5781763738844528,0.0
2019-05-23,-0.0,-0.39120105587329523,-0.0,1.0,-0.9778853204282153,-0.5638949992667547,0.0
2019-05-24,-0.0,-0.3660578386605784,-0.0,1.0,-0.9877356281465871,-0.5732642547711041,0.0
2019-05-28,-0.0,-0.361789926541602,-0.0,1.0,-0.988586145336416,-0.5762533290409435,0.0
2019-05-29,-0.0,-0.35643996739257017,-0.0,1.0,-0.9836671713054618,-0.5712705252125305,0.0
2019-05-30,-0.0,-0.3568558951965065,-0.0,1.0,-0.9848617176128092,-0.569490538573508,0.0
2019-05-31,-0.0,-0.349925813865534,-0.0,1.0,-0.9880138480784337,-0.5713496057952463,0.0
2019-06-03,-0.0,-0.3603793771506231,-0.0,1.0,-0.9947951305554752,-0.5364485440823525,0.0
2019-06-04,-0.0,-0.3538955405170918,-0.0,1.0,-1.008936317889988,-0.5291804037249118,0.0
2019-06-05,-0.0,-0.35068846815834764,-0.0,1.0,-1.0525817555938037,-0.46534710269650026,0.0
2019-06-06,-0.0,-0.3407619593239759,-0.0,1.0,-1.0587797192781438,-0.4649670581495273,0.0
2019-06-07,-0.0,-0.34453612973468567,-0.0,1.0,-1.0539224113231334,-0.46670677898114726,0.0
2019-06-10,-0.0,-0.3466456873122586,-0.0,1.0,-1.0432556143613216,-0.4709197539693892,0.0
2019-06-11,-0.0,-0.3506012685474844,-0.0,1.0,-1.058634445943231,-0.4608099187785208,0.0
2019-06-12,-0.0,-0.3490847535433523,-0.0,1.0,-1.0585872496700521,-0.4614391461525219,0.0
2019-06-13,-0.0,-0.3698940781353159,-0.0,1.0,-1.0523007147572983,-0.4483164451588828,0.0
2019-06-14,-0.0,-0.3682867383512545,-0.0,1.0,-1.0505806451612902,-0.44851612903225807,0.0
2019-06-17,-0.0,-0.36627623929665803,-0.0,1.0,-1.0564735530799851,-0.44102064778487354,0.0
2019-06-18,-0.0,-0.3824804110100169,-0.0,1.0,-1.0553084010217848,-0.4323928704687007,0.0
2019-06-19,-0.0,-0.36319376825705935,-0.0,1.0,-1.0748897416805085,-0.4257975829085286,0.0
2019-06-20,-0.0,-0.36766401475844573,-0.0,1.0,-1.0848322379799378,-0.43004150812867514,0.0
2019-06-21,-0.0,-0.37423949713099386,-0.0,1.0,-1.0739309708485913,-0.435252732043482,0.0
2019-06-24,-0.0,-0.37085345750065074,-0.0,1.0,-1.0612256702432252,-0.460016774156231,0.0
2019-06-25,-0.0,-0.3799953733155977,-0.0,1.0,-1.0541611242843096,-0.457521253831473,0.0
2019-06-26,-0.0,-0.37591874529776026,-0.0,1.0,-1.0325250303837028,-0.4852422015162915,0.0
2019-06-27,-0.0,-0.3846511492749833,-0.0,1.0,-1.0586406299944788,-0.46258681312294775,0.0
2019-06-28,-0.0,-0.40544483674243526,-0.0,1.0,-1.0464824487175746,-0.465991654751831,0.0
2019-07-01,-0.0,-0.4031317431620692,-0.0,1.0,-1.048404968799207,-0.4644252638945588,0.0
2019-07-02,-0.0,-0.41099956350938455,-0.0,1.0,-1.038120180416121,-0.4607885930452495,0.0
2019-07-03,-0.0,-0.3987330686595049,-0.0,1.0,-1.059318075665577,-0.4611163007940215,0.0
2019-07-05,-0.0,-0.37332207436741105,-0.0,1.0,-1.0718923798153916,-0.4665870774248027,0.0
2019-07-08,-0.0,-0.3719289074751699,-0.0,1.0,-1.0718185514317244,-0.4603589475518383,0.0
2019-07-09,-0.0,-0.3609995927154245,-0.0,1.0,-1.0777622621748997,-0.47041368476173856,0.0
2019-07-10,-0.0,-0.3363565012644981,-0.0,1.0,-1.0963344088834628,-0.4742013313566466,0.0
2019-07-11,-0.0,-0.33350794482276935,-0.0,1.0,-1.1044758745125431,-0.4722076712647692,0.0
2019-07-12,-0.0,-0.3460630953421306,-0.0,1.0,-1.102682862885607,-0.4642430598036646,0.0
2019-07-15,-0.0,-0.32776811594202904,-0.0,1.0,-1.1082318840579712,-0.4625797101449276,0.0
2019-07-16,-0.0,-0.33355556843875006,-0.0,1.0,-1.1127021856339496,-0.4524610122325932,0.0
2019-07-17,-0.0,-0.3228920523312777,-0.0,1.0,-1.104489654774941,-0.4542965823295488,0.0
2019-07-18,-0.0,-0.32365133283436004,-0.0,1.0,-1.1081812424434336,-0.446859347112672,0.0
2019-07-19,-0.0,-0.3261802575107296,-0.0,1.0,-1.1045885301149294,-0.44966442953020136,0.0
2019-07-22,-0.0,-0.3542093566913908,-0.0,1.0,-1.1233224624087275,-0.40855435943317264,0.0
2019-07-23,-0.0,-0.357734368237297,-0.0,1.0,-1.1242750382318147,-0.40341056640794065,0.0
2019-07-24,-0.0,-0.35549768518518515,-0.0,1.0,-1.126128472222222,-0.4118923611111111,0.0
2019-07-25,-0.0,-0.3458527142980961,-0.0,1.0,-1.1371161124433016,-0.40614797908300354,0.0
2019-07-26,-0.0,-0.34151837300670207,-0.0,1.0,-1.1398197365380172,-0.40747053385717585,0.0
2019-07-29,-0.0,-0.34067394948268886,-0.0,1.0,-1.137997803595168,-0.41136350499971097,0.0
2019-07-30,-0.0,-0.34517312079470963,-0.0,1.0,-1.1304686823182881,-0.4121112362470762,0.0
2019-07-31,-0.0,-0.3641650113711604,-0.0,1.0,-1.117655525808216,-0.39695425626853215,0.0
2019-08-01,-0.0,-0.3789519023689878,-0.0,1.0,-1.105154343144293,-0.3873653984206748,0.0
2019-08-02,-0.0,-0.3692073433504755,-0.0,1.0,-1.1244577240210303,-0.37932025167351396,0.0
2019-08-05,-0.0,-0.367260438742196,-0.0,1.0,-1.1269545793000746,-0.36966607480382613,0.0
2019-08-06,-0.0,-0.3698026928613769,-0.0,1.0,-1.0807011601321026,-0.3722019928303272,0.0
2019-08-07,-0.0,-0.3781105731336561,-0.0,1.0,-1.0618455128926922,-0.375042224974665,0.0
2019-08-08,-0.0,-0.37747895361319844,-0.0,1.0,-1.0715294649415221,-0.3760099440646364,0.0
2019-08-09,-0.0,-0.3771047575997287,-0.0,1.0,-1.0727200813651259,-0.3753531472482767,0.0
2019-08-12,-0.0,-0.3735562395865692,-0.0,1.0,-1.0978791900821778,-0.3525458190957612,0.0
2019-08-13,-0.0,-0.3586428813367958,-0.0,1.0,-1.1048041097437056,-0.35917918030935986,0.0
2019-08-14,-0.0,-0.3699739415506178,-0.0,1.0,-1.0886827874134888,-0.3433270755695032,0.0
2019-08-15,-0.0,-0.3954635652078051,-0.001984345717120494,1.0,-1.0674126336677323,-0.29117517363025025,0.0
2019-08-16,-0.0,-0.396512300614342,-0.0033058761949364994,1.0,-1.0645472327061352,-0.29053141959833606,0.0
2019-08-19,-0.0,-0.3938358994133363,-0.0014322306993141817,1.0,-1.0678657008290413,-0.29115597543173494,0.0
2019-08-20,-0.0,-0.3920057259263337,-0.0030556626108021803,1.0,-1.0676925618014643,-0.29009524858228264,0.0
2019-08-21,-0.0,-0.3935551163812034,-0.03252635046113307,1.0,-1.046195652173913,-0.27256258234519104,0.0
2019-08-22,-0.0,-0.3948212963216941,-0.030529116493403185,1.0,-1.0455605233562828,-0.2720465205584661,0.0
2019-08-23,-0.0,-0.39466249760004385,-0.026824652349214186,1.0,-1.0457500205710524,-0.27554239008200987,0.0
2019-08-26,-0.0,-0.3870407082529941,-0.027564294055345842,1.0,-1.038046872878364,-0.26304212041387176,0.0
2019-08-27,-0.0,-0.38350739183507393,-0.024603282246032823,1.0,-1.035345178353452,-0.26911704869117054,0.0
2019-08-28,-0.0,-0.38150116600683337,-0.025516568143608656,1.0,-1.0382070611204512,-0.2664461196377244,0.0
2019-08-29,-0.0,-0.37827664644714043,-0.031683275563258236,1.0,-1.0416756932409013,-0.25630957538994803,0.0
2019-08-30,-0.0,-0.38291506051702295,-0.03407283607838909,1.0,-1.0280885246785454,-0.2505593444213818,0.0
2019-09-03,-0.0,-0.39468583427556125,-0.050395735745436925,1.0,-1.0104721908146235,-0.23652614009583803,0.0
2019-09-04,-0.0,-0.34900168652412816,-0.06354387682933464,1.0,-1.0340025025841901,-0.2736249387954953,0.0
2019-09-05,-0.0,-0.35351975288570964,-0.050398309218013325,1.0,-1.0451417113748442,-0.2604996477537528,0.0
2019-09-06,-0.0,-0.34179439353391183,-0.06941853864244588,1.0,-1.0631470818803557,-0.22882707539264188,0.0
2019-09-09,-0.0,-0.3433614444804844,-0.06989944858903666,1.0,-1.06268245215699,-0.22702454319385879,0.0
2019-09-10,-0.0,-0.33935115326579,-0.0961144643242078,1.0,-1.0528669971976719,-0.2062136236257814,0.0
2019-09-11,-0.0,-0.32590994877325424,-0.11693178754381234,1.0,-1.0599083310865463,-0.19336748449716906,0.0
2019-09-12,-0.0,-0.3331535370425308,-0.11540224925159794,1.0,-1.0551525122036731,-0.1932360635400092,0.0
2019-09-13,-0.0,-0.33384565604271155,-0.11589278973197431,1.0,-1.0545488863722159,-0.19217494472307609,0.0
2019-09-16,-0.0,-0.32364842991259307,-0.12487860148915506,1.0,-1.0570303226502644,-0.19218733139095714,0.0
2019-09-17,-0.0,-0.2991206301251619,-0.12820996978851965,1.0,-1.069540353905913,-0.20060962451445838,0.0
2019-09-18,-0.0,-0.2995167777987744,-0.13576114245606458,1.0,-1.0691088734713712,-0.19517857624922388,0.0
