Date,IWF,IWM,MTUM,NHC,SPY,VLUE,VXX
2018-10-24,-0.1667671415426595,-0.9205825427547039,-0.0,1.0,-0.578100707554653,-0.507440428974839,0.0
2018-10-25,-0.13424875865873842,-0.877704897934163,-0.0,1.0,-0.5781278734751426,-0.47495862195794764,0.0
2018-10-26,-0.1322505800464037,-0.8720845036023935,-0.0,1.0,-0.5765966540481133,-0.4719135425570887,0.0
2018-10-29,-0.10860774119006354,-0.8855240353917723,-0.0,1.0,-0.5673933534008331,-0.4790355437988385,0.0
2018-10-30,-0.08959819523199805,-0.8892140723126639,-0.0,1.0,-0.5715505152124871,-0.49823181513322357,0.0
2018-10-31,-0.09193001574040441,-0.8742886548008233,-0.0,1.0,-0.567835088993825,-0.49294708802518467,0.0
2018-11-01,-0.07431267580074405,-0.8886368448114207,-0.0,1.0,-0.5677040800895261,-0.49384508362822493,0.0
2018-11-02,-0.08461468749055977,-0.8536688517657011,-0.0,1.0,-0.5889798507688125,-0.49364105972268374,0.0
2018-11-05,-0.08032152786171884,-0.8667049437930618,-0.0,1.0,-0.5906261332043999,-0.484195575970023,0.0
2018-11-06,-0.08739450040838552,-0.8732189853888739,-0.0,1.0,-0.5868348609976707,-0.4776295489608858,0.0
2018-11-07,-0.08710769788958095,-0.8729817983914858,-0.0,1.0,-0.5861704057567878,-0.47726310697224406,0.0
2018-11-08,-0.0838943396226415,-0.8732377358490567,-0.0,1.0,-0.5851471698113208,-0.4766188679245283,0.0
2018-11-09,-0.08358488287853175,-0.8729473557111809,-0.0,1.0,-0.585607341221927,-0.47642477662400384,0.0
2018-11-12,-0.08294110547912141,-0.8724957760077238,-0.0,1.0,-0.5857470432054067,-0.4759835867728699,0.0
2018-11-13,-0.05495360670457947,-0.8733612690811134,-0.0,1.0,-0.5915294821909608,-0.473271475606106,0.0
2018-11-14,-0.05397463192299619,-0.8760382620168521,-0.0,1.0,-0.5931812048337282,-0.47539656361510085,0.0
2018-11-15,-0.05299242537648574,-0.8772192449327865,-0.0,1.0,-0.5958204844166343,-0.46792012215203144,0.0
2018-11-16,-0.047875684900745535,-0.8676607084044432,-0.0,1.0,-0.5986107368484086,-0.47992454863918077,0.0
2018-11-19,-0.04620640057533261,-0.8689620040752727,-0.0,1.0,-0.6003835550761117,-0.48094210715569935,0.0
2018-11-20,-0.01092489506742476,-0.8633346232846129,-0.0,1.0,-0.6046497782276069,-0.49793111660167294,0.0
2018-11-21,-0.012567113104017936,-0.8585462269160423,-0.0,1.0,-0.6008614077526697,-0.4780518024662222,0.0
2018-11-23,-0.012783419933868681,-0.8608290033065659,-0.0,1.0,-0.6003483703353802,-0.47830066131317894,0.0
2018-11-26,-0.011898786500930054,-0.8663674746818626,-0.0,1.0,-0.5982757093507337,-0.47601051108683456,0.0
2018-11-27,-0.0028206258263552227,-0.8702218304686352,-0.0,1.0,-0.5940355516380197,-0.4711032760393713,0.0
2018-11-28,-0.004939433141244267,-0.8637539691873457,-0.0,1.0,-0.5977890156415383,-0.47362695519228515,0.0
2018-11-29,-0.0,-0.8483386144946075,-0.0,1.0,-0.5868484548969446,-0.4718741823890229,0.0
2018-11-30,-0.0,-0.8494620529223612,-0.0,1.0,-0.5889211980226811,-0.4694097121256179,0.0
2018-12-03,-0.0,-0.8493345731388389,-0.0,1.0,-0.5879583890277212,-0.468501191375603,0.0
2018-12-04,-0.0,-0.8537943838477605,-0.0,1.0,-0.5816024599675098,-0.46550823857043394,0.0
2018-12-06,-0.0,-0.8118713978980676,-0.0,1.0,-0.5739349078991977,-0.43937168041586616,0.0
2018-12-07,-0.0,-0.8124470309057009,-0.0,1.0,-0.5750324877111701,-0.437538844002486,0.0
2018-12-10,-0.0,-0.8131938812606616,-0.0,1.0,-0.5671299532984703,-0.4161749489638972,0.0
2018-12-11,-0.0,-0.8128111888111889,-0.0,1.0,-0.5714125874125874,-0.412979020979021,0.0
2018-12-12,-0.0,-0.8140407888839086,-0.0,1.0,-0.5712404751232631,-0.4161530703720304,0.0
2018-12-13,-0.0,-0.8128132612774059,-0.0,1.0,-0.5716125780528098,-0.41567496429871476,0.0
2018-12-14,-0.0,-0.8127975357042846,-0.0,1.0,-0.5715485858302997,-0.4159899187902548,0.0
2018-12-17,-0.0,-0.8099687604596675,-0.0,1.0,-0.5595224813120607,-0.41975343077094723,0.0
2018-12-18,-0.0,-0.7999944612146557,-0.0,1.0,-0.5519676534935888,-0.4174305574787449,0.0
2018-12-19,-0.0,-0.8005542469170016,-0.0,1.0,-0.5528335873631703,-0.41781903838159895,0.0
2018-12-20,-0.0,-0.797753119898171,-0.0,1.0,-0.5525056033647859,-0.4168349982013891,0.0
2018-12-21,-0.0,-0.797334875141103,-0.0,1.0,-0.5511962776355277,-0.40472453952259024,0.0
2018-12-24,-0.0,-0.7804237867395762,-0.0,1.0,-0.5412713602187287,-0.4124128503075871,0.0
2018-12-26,-0.0,-0.7948543979157053,-0.0,1.0,-0.519119602681358,-0.39995114934730097,0.0
2018-12-27,-0.0,-0.761510225485055,-0.0,1.0,-0.46271630833770316,-0.3976927110644992,0.0
2018-12-28,-0.0,-0.7658408703630882,-0.0,1.0,-0.4610827107091362,-0.3946519858434919,0.0
2018-12-31,-0.0,-0.7736717517096267,-0.0,1.0,-0.4617043661230931,-0.3948185165702262,0.0
2019-01-02,-0.0,-0.7729052260963241,-0.0,1.0,-0.45968102157177015,-0.39493943613862686,0.0
2019-01-03,-0.0,-0.7731790691559295,-0.0,1.0,-0.47365237970023666,-0.3826978701025506,0.0
2019-01-04,-0.0,-0.7740028769452072,-0.0,1.0,-0.45984046031123316,-0.38156139662612787,0.0
2019-01-07,-0.0,-0.7512458258412535,-0.0,1.0,-0.45283842794759827,-0.3646288209606987,0.0
2019-01-08,-0.0,-0.7396041634620315,-0.0,1.0,-0.4613136440547608,-0.3627903399477003,0.0
2019-01-09,-0.0,-0.7288326589151258,-0.0,1.0,-0.46178865952978543,-0.37046048250781133,0.0
2019-01-10,-0.0,-0.7258536585365855,-0.0,1.0,-0.4705519897304236,-0.3709884467265725,0.0
2019-01-11,-0.0,-0.6990663767745235,-0.0,1.0,-0.4719017777209361,-0.3869036961248241,0.0
2019-01-14,-0.0,-0.6987591147499042,-0.0,1.0,-0.47547652552129976,-0.38429064858641426,0.0
2019-01-15,-0.0,-0.6985591960211249,-0.0,1.0,-0.47531149053991695,-0.3898374609034507,0.0
2019-01-16,-0.0,-0.7004621309370989,-0.0,1.0,-0.4795121951219512,-0.38741976893453145,0.0
2019-01-17,-0.0,-0.6973318938926588,-0.0,1.0,-0.483574953732264,-0.3895229282336007,0.0
2019-01-18,-0.0,-0.6923892523727017,-0.0,1.0,-0.48788435180635653,-0.4057513770720733,0.0
2019-01-22,-0.0,-0.7821016637746249,-0.0,1.0,-0.474660610390936,-0.2950392977442074,0.0
2019-01-23,-0.0,-0.7878986843102098,-0.0,1.0,-0.46917851460895477,-0.2682390969468926,0.0
2019-01-24,-0.0,-0.7849189641616152,-0.0,1.0,-0.48083800441321933,-0.2705760012174398,0.0
2019-01-25,-0.0,-0.7809411341873541,-0.0,1.0,-0.563165866557133,-0.22311503606910893,0.0
2019-01-28,-0.0,-0.772777648908477,-0.0,1.0,-0.5812005464058352,-0.2234078197891698,0.0
2019-01-29,-0.0,-0.75558536711212,-0.0,1.0,-0.58304525050307,-0.24121562354883647,0.0
2019-01-30,-0.0,-0.7527183623462147,-0.0,1.0,-0.5742253305426515,-0.22550921435499513,0.0
2019-01-31,-0.0,-0.7696404454297582,-0.0,1.0,-0.5386947990724461,-0.23991539892464897,0.0
2019-02-01,-0.0,-0.7693757481598452,-0.0,1.0,-0.5375289712961312,-0.24002241295876528,0.0
2019-02-04,-0.0,-0.7651908396946564,-0.0,1.0,-0.5376844783715012,-0.24162849872773537,0.0
2019-02-05,-0.0,-0.7310970778207313,-0.0,1.0,-0.4930487189953658,-0.17696352678464236,0.0
2019-02-06,-0.0,-0.7277094542659492,-0.0,1.0,-0.49111260568793236,-0.1831764027671022,0.0
2019-02-07,-0.0,-0.7350670266685615,-0.0,1.0,-0.47160248211832695,-0.1617403249490787,0.0
2019-02-08,-0.0,-0.7404712240447521,-0.0,1.0,-0.4830520527164123,-0.1467952972409216,0.0
2019-02-11,-0.0,-0.7330466188281138,-0.0,1.0,-0.4912797604904244,-0.15178444138193226,0.0
2019-02-12,-0.0,-0.7376635135457122,-0.0,1.0,-0.4925302008625414,-0.15251733422287878,0.0
2019-02-13,-0.0,-0.7223962873094772,-0.0,1.0,-0.4865367853188532,-0.14683502556008388,0.0
2019-02-14,-0.0,-0.7132437982391956,-0.0,1.0,-0.496235277456511,-0.1508721410531782,0.0
2019-02-15,-0.0,-0.6957902910793703,-0.0,1.0,-0.5018236581405746,-0.15546979786808482,0.0
2019-02-19,-0.0,-0.6878694061356599,-0.0,1.0,-0.5055352284454452,-0.15203114738718454,0.0
2019-02-20,-0.0,-0.7128818926974665,-0.0,1.0,-0.4783904619970194,-0.13734165424739195,0.0
2019-02-21,-0.0,-0.701255426493019,-0.0,1.0,-0.49433298134459697,-0.15100316789862728,0.0
2019-02-22,-0.0,-0.7127647100208718,-0.0,1.0,-0.49013859900096146,-0.14225745174831733,0.0
2019-02-25,-0.0,-0.7081979563968546,-0.0,1.0,-0.49776333757122004,-0.14844375382586994,0.0
2019-02-26,-0.0,-0.7148124662392259,-0.0,1.0,-0.48960755301909387,-0.14417905540289813,0.0
2019-02-27,-0.0,-0.716628180906398,-0.0,1.0,-0.46546777692253866,-0.15037436148625008,0.0
2019-02-28,-0.0,-0.7041917846628346,-0.0,1.0,-0.45455395111921115,-0.1778120472919295,0.0
2019-03-01,-0.0,-0.7096623437317444,-0.0,1.0,-0.4591891576118705,-0.16787007828017292,0.0
2019-03-04,-0.0,-0.7109762824048539,-0.0,1.0,-0.40549733406876265,-0.18174296745725316,0.0
2019-03-05,-0.0,-0.6889609512228076,-0.0,1.0,-0.3920416159978381,-0.1709453677430978,0.0
2019-03-06,-0.0,-0.6858332395634072,-0.0,1.0,-0.39538651963542254,-0.16928097220659388,0.0
2019-03-07,-0.0,-0.717911920351601,-0.0,1.0,-0.36487577361198315,-0.15956588034801328,0.0
2019-03-08,-0.0,-0.7187662176493153,-0.0,1.0,-0.3857487759200343,-0.15183104311920398,0.0
2019-03-11,-0.0,-0.7209668224831832,-0.0,1.0,-0.3867517956903432,-0.1725002850302132,0.0
2019-03-12,-0.0,-0.7054487841840601,-0.0,1.0,-0.3966843470873229,-0.19402539551330625,0.0
2019-03-13,-0.0,-0.7119050916308914,-0.0,1.0,-0.40072935419840283,-0.1954484605087015,0.0
2019-03-14,-0.0,-0.7087470777492304,-0.0,1.0,-0.40788834108742444,-0.19804180265259355,0.0
2019-03-15,-0.0,-0.6985202022544881,-0.0,1.0,-0.4099596418796678,-0.21095235886255045,0.0
2019-03-18,-0.0,-0.7144097833485905,-0.0,1.0,-0.418350820364763,-0.214491937187522,0.0
2019-03-19,-0.0,-0.72136816922093,-0.0,1.0,-0.4144302058412488,-0.2329156500935642,0.0
2019-03-20,-0.0,-0.7309838751810775,-0.0,1.0,-0.4146619487520482,-0.22916716141442448,0.0
2019-03-21,-0.0,-0.7339711552191918,-0.0,1.0,-0.41149031367509165,-0.23447094102527488,0.0
2019-03-22,-0.0,-0.7303563761270933,-0.0,1.0,-0.427007299270073,-0.22801870139783406,0.0
2019-03-25,-0.0,-0.678496474638621,-0.0,1.0,-0.44860518310656256,-0.23099959912278634,0.0
2019-03-26,-0.0,-0.674663879519217,-0.0,1.0,-0.4441066083899472,-0.25663927027412226,0.0
2019-03-27,-0.0,-0.6622445831454541,-0.0,1.0,-0.45349692669150626,-0.2574696822270214,0.0
2019-03-28,-0.0,-0.6546665402663886,-0.0,1.0,-0.44347537564582645,-0.27188699815139594,0.0
2019-03-29,-0.0,-0.6464337389406769,-0.0,1.0,-0.44450769705163784,-0.28105505348798593,0.0
2019-04-01,-0.0,-0.6555890521518266,-0.0,1.0,-0.44895197854107816,-0.2692335082013911,0.0
2019-04-02,-0.0,-0.6664216616084977,-0.0,1.0,-0.46754078148710165,-0.2370305386949924,0.0
2019-04-03,-0.0,-0.666547924384915,-0.0,1.0,-0.46318989265697724,-0.24513156644818088,0.0
2019-04-04,-0.0,-0.6635674030390222,-0.0,1.0,-0.4676955270729793,-0.24671248186811878,0.0
2019-04-05,-0.0,-0.6565305393499227,-0.0,1.0,-0.4729372544350518,-0.25176806762709847,0.0
2019-04-08,-0.0,-0.6567892419374032,-0.0,1.0,-0.473616565512317,-0.2496965369510889,0.0
2019-04-09,-0.0,-0.653199617956065,-0.0,1.0,-0.49075931232091685,-0.24381566380133718,0.0
2019-04-10,-0.0,-0.6512928356354252,-0.0,1.0,-0.4882426038331023,-0.25017922860010516,0.0
2019-04-11,-0.0,-0.660331629592302,-0.0,1.0,-0.49218918724353894,-0.2471384349578864,0.0
2019-04-12,-0.0,-0.6601752911513987,-0.0,1.0,-0.4973946452155121,-0.243678712930724,0.0
2019-04-15,-0.0,-0.6617622391028253,-0.0,1.0,-0.4901152620354173,-0.2444226114878627,0.0
2019-04-16,-0.0,-0.6616734175394866,-0.0,1.0,-0.49195887160558927,-0.24310332430553894,0.0
2019-04-17,-0.0,-0.6545576858392197,-0.0,1.0,-0.5176349046177503,-0.23038297054442364,0.0
2019-04-18,-0.0,-0.6587389380530974,-0.0,1.0,-0.5142121969988457,-0.2318199307425933,0.0
2019-04-22,-0.0,-0.6543079435212756,-0.0,1.0,-0.5138075112861397,-0.23319085582556912,0.0
2019-04-23,-0.0,-0.6581659683090112,-0.0,1.0,-0.5090786495207822,-0.2408852285315224,0.0
2019-04-24,-0.0,-0.6565010342007792,-0.0,1.0,-0.5052431574390303,-0.24337389965847325,0.0
2019-04-25,-0.0,-0.6754530079729403,-0.0,1.0,-0.5124909398405412,-0.2280985745349118,0.0
2019-04-26,-0.0,-0.6701575757575758,-0.0,1.0,-0.5041212121212122,-0.24998787878787881,0.0
2019-04-29,-0.0,-0.6863639690633616,-0.0,1.0,-0.5165784273062191,-0.23683119037743675,0.0
2019-04-30,-0.0,-0.6793327154772938,-0.0,1.0,-0.5187551826740159,-0.24084191015072437,0.0
2019-05-01,-0.0,-0.6626767960524709,-0.0,1.0,-0.5348950826880328,-0.2451816205388768,0.0
2019-05-02,-0.0,-0.6671230197535694,-0.0,1.0,-0.5299970663015842,-0.24760414629376098,0.0
2019-05-03,-0.0,-0.6695511880316808,-0.0,1.0,-0.5284052019164955,-0.2465532414197712,0.0
2019-05-06,-0.0,-0.6602197802197802,-0.0,1.0,-0.53003663003663,-0.2517460317460318,0.0
2019-05-07,-0.0,-0.6665287747901204,-0.0,1.0,-0.5235916778196861,-0.24328993794865555,0.0
2019-05-08,-0.0,-0.6517140153812562,-0.0,1.0,-0.5140347897814115,-0.26031684417380335,0.0
2019-05-09,-0.0,-0.6496955878429184,-0.0,1.0,-0.5171853397045625,-0.25871394959613847,0.0
2019-05-10,-0.0,-0.6538806803018173,-0.0,1.0,-0.518790790207924,-0.2534876385957251,0.0
2019-05-13,-0.0,-0.6544748026715239,-0.0,1.0,-0.514996964177292,-0.25918639951426836,0.0
2019-05-14,-0.0,-0.6081701716219482,-0.0,1.0,-0.5452260091854001,-0.2638143582306019,0.0
2019-05-15,-0.0,-0.6078635122399169,-0.0,1.0,-0.5444286024987313,-0.2642758754017544,0.0
2019-05-16,-0.0,-0.6080023125286055,-0.0,1.0,-0.536386192277118,-0.26449545925372775,0.0
2019-05-17,-0.0,-0.6058867487886604,-0.0,1.0,-0.5256852204517514,-0.27905407034206786,0.0
2019-05-20,-0.0,-0.5839628123184195,-0.0,1.0,-0.5465088127057911,-0.2906013945380593,0.0
2019-05-21,-0.0,-0.5823054225318047,-0.0,1.0,-0.5464373820925845,-0.289870846031055,0.0
2019-05-22,-0.0,-0.5759238224134181,-0.0,1.0,-0.5523841747830921,-0.28851777557580294,0.0
2019-05-23,-0.0,-0.5814312972489916,-0.0,1.0,-0.5497186194237133,-0.2841339999516943,0.0
2019-05-24,-0.0,-0.5892973994813505,-0.0,1.0,-0.5535008846125882,-0.2807736118853154,0.0
2019-05-28,-0.0,-0.5945867498730135,-0.0,1.0,-0.5502745325689959,-0.2739278717074233,0.0
2019-05-29,-0.0,-0.603005378807979,-0.0,1.0,-0.5496997033213535,-0.25931643310258323,0.0
2019-05-30,-0.0,-0.6045893077350871,-0.0,1.0,-0.5546340401866673,-0.25874700776168486,0.0
2019-05-31,-0.0,-0.5933431559624164,-0.0,1.0,-0.5614598681191275,-0.2605734161010604,0.0
2019-06-03,-0.0,-0.602481186738153,-0.0,1.0,-0.5718991176399875,-0.22987041088644722,0.0
2019-06-04,-0.0,-0.5934309381622038,-0.0,1.0,-0.5577682527451359,-0.2568387593912541,0.0
2019-06-05,-0.0,-0.5853920515574651,-0.0,1.0,-0.5905239288697935,-0.21100369972550426,0.0
2019-06-06,-0.0,-0.5917038379886935,-0.0,1.0,-0.5776542709252678,-0.21594351549268898,0.0
2019-06-07,-0.0,-0.5918187028369472,-0.0,1.0,-0.577371286655841,-0.2188365650969529,0.0
2019-06-10,-0.0,-0.5937470167064439,-0.0,1.0,-0.574128878281623,-0.21875894988066827,0.0
2019-06-11,-0.0,-0.5971909843518208,-0.0,1.0,-0.5831698329903814,-0.21235105517538402,0.0
2019-06-12,-0.0,-0.594332177448284,-0.0,1.0,-0.5830682769341146,-0.2140858543584838,0.0
2019-06-13,-0.0,-0.5903585733358765,-0.0,1.0,-0.5810843028800305,-0.212688346366584,0.0
2019-06-14,-0.0,-0.5929165574278428,-0.0,1.0,-0.5854565388373811,-0.20501942464904546,0.0
2019-06-17,-0.0,-0.5885659838018104,-0.0,1.0,-0.5866841353025251,-0.2068365888518342,0.0
2019-06-18,-0.0,-0.5854943273905997,-0.0,1.0,-0.587591762799123,-0.2103394031842883,0.0
2019-06-19,-0.0,-0.5762385190120402,-0.0,1.0,-0.5918479036786751,-0.2114167420168467,0.0
2019-06-20,-0.0,-0.5813809523809524,-0.0,1.0,-0.5876190476190476,-0.21195238095238098,0.0
2019-06-21,-0.0,-0.5890663097002439,-0.0,1.0,-0.5770186929291964,-0.22431515035616964,0.0
2019-06-24,-0.0,-0.5752013575201357,-0.0,1.0,-0.5667407566740756,-0.24805812480581246,0.0
2019-06-25,-0.0,-0.5477058936456134,-0.0,1.0,-0.5941639470147821,-0.25782299865617203,0.0
2019-06-26,-0.0,-0.5435118932508219,-0.0,1.0,-0.6143879327016051,-0.25940340359698316,0.0
2019-06-27,-0.0,-0.5439577734195298,-0.0012106244400861964,1.0,-0.6248274860172878,-0.25125299629548925,0.0
2019-06-28,-0.0,-0.5563400786140632,-0.0,1.0,-0.6172902411801815,-0.2527296549716116,0.0
2019-07-01,-0.0,-0.5569638659331605,-0.0,1.0,-0.618956450088457,-0.2475583452487701,0.0
2019-07-02,-0.0,-0.5644852567053522,-0.0,1.0,-0.6096237249533594,-0.24878249703195793,0.0
2019-07-03,-0.0,-0.5587643364612885,-0.0,1.0,-0.6177105307824737,-0.2482965980456342,0.0
2019-07-05,-0.0,-0.5371898826092218,-0.0048408568316592035,1.0,-0.621009318649401,-0.25736415345516156,0.0
2019-07-08,-0.0,-0.5340472334356644,-0.009064758635693393,1.0,-0.6204645990959414,-0.2536923783509391,0.0
2019-07-09,-0.0,-0.5316394667695201,-0.009738929199913218,1.0,-0.6179398789865729,-0.2513077646264735,0.0
2019-07-10,-0.0,-0.51727049061701,-0.004486468232910415,1.0,-0.6335568527184138,-0.2567900043417434,0.0
2019-07-11,-0.0,-0.5133523276028589,-0.010213444079582771,1.0,-0.636927757388449,-0.2540322580645161,0.0
2019-07-12,-0.0,-0.5029919891902327,-0.013463951356046715,1.0,-0.6464385677058199,-0.2500241289450825,0.0
2019-07-15,-0.0,-0.5016638533879914,-0.01680733060043405,1.0,-0.6504461056185193,-0.2424885459368218,0.0
2019-07-16,-0.0,-0.4910240569808852,-0.03190638854567919,1.0,-0.6561038835186666,-0.24362235627589213,0.0
2019-07-17,-0.0,-0.48497356796292274,-0.03379438530427016,1.0,-0.6492142805416757,-0.24590243078185722,0.0
2019-07-18,-0.0,-0.48576456691015163,-0.0335334249415395,1.0,-0.6508280899689014,-0.24059207830090884,0.0
2019-07-19,-0.0,-0.4860387731481482,-0.034505208333333336,1.0,-0.6499807098765433,-0.24074074074074076,0.0
2019-07-22,-0.0,-0.4688155452156513,-0.02468719110875383,1.0,-0.6520649003110007,-0.26529087007883506,0.0
2019-07-23,-0.0,-0.4686232863487159,-0.02797354701679861,1.0,-0.6536252172234022,-0.2633954431357405,0.0
2019-07-24,-0.0,-0.4699811930366013,-0.036987028017553165,1.0,-0.6491777981385928,-0.25500313449389983,0.0
2019-07-25,-0.0,-0.45081828918508526,-0.047120923618308476,1.0,-0.6667550435055075,-0.24558316662247826,0.0
2019-07-26,-0.0,-0.434622423425159,-0.04885860142554421,1.0,-0.674532845309189,-0.25,0.0
2019-07-29,-0.0,-0.43584545959120635,-0.04910832790366563,1.0,-0.6775983976447308,-0.25063346123217256,0.0
2019-07-30,-0.0,-0.4333501671356083,-0.053531491234398675,1.0,-0.6635163408123512,-0.25445494553062553,0.0
2019-07-31,-0.0,-0.4516623550828782,-0.05135575356903325,1.0,-0.6530372712465267,-0.2392689470154259,0.0
2019-08-01,-0.0,-0.4622578330542932,-0.05395838316192298,1.0,-0.6439607749342262,-0.23159531212628556,0.0
2019-08-02,-0.0,-0.4623679102868234,-0.04933745477200298,1.0,-0.6459875877602856,-0.23851628207893036,0.0
2019-08-05,-0.0,-0.4602563489406476,-0.0399827825338371,1.0,-0.6476397723468363,-0.24343584102539575,0.0
2019-08-06,-0.0,-0.4599093355999433,-0.042971147943523635,1.0,-0.6142276998630589,-0.2439439014024649,0.0
2019-08-07,-0.0,-0.4782680354115653,-0.02973723865134677,1.0,-0.5983471463552459,-0.24811640610284424,0.0
2019-08-08,-0.0,-0.47820866002684187,-0.0292199383108474,1.0,-0.5987144168962352,-0.2484047938593393,0.0
2019-08-09,-0.0,-0.4641558989752128,-0.024810637150294308,1.0,-0.5872476139108411,-0.2688366203128298,0.0
2019-08-12,-0.0,-0.46202102010720725,-0.028042414737482736,1.0,-0.5918868940333794,-0.2588188478734112,0.0
2019-08-13,-0.0,-0.4550639272608279,-0.026272117429820257,1.0,-0.5947689502839913,-0.26129537433092587,0.0
2019-08-14,-0.0,-0.4578445320334912,-0.025981295333162305,1.0,-0.5891037152785875,-0.259346502787042,0.0
2019-08-15,-0.0,-0.46999148857859263,-0.030756136274757886,1.0,-0.5657564813323825,-0.2338570541280394,0.0
2019-08-16,-0.0,-0.4665700683088388,-0.03226845143632558,1.0,-0.5633754226178155,-0.23774695830170886,0.0
2019-08-19,-0.0,-0.4573395229710261,-0.041551373230579246,1.0,-0.565185574790185,-0.22273548446111277,0.0
2019-08-20,-0.0,-0.456101224341177,-0.0518410632196987,1.0,-0.551567975968322,-0.2162168312775932,0.0
2019-08-21,-0.0,-0.45434969853574503,-0.08731130150958792,1.0,-0.5229838161294709,-0.20202638378892968,0.0
2019-08-22,-0.0,-0.45487364620938625,-0.08362282315010332,1.0,-0.5215357718593193,-0.21047612560452286,0.0
2019-08-23,-0.0,-0.45978604038430965,-0.08363049946623663,1.0,-0.5242919117814069,-0.2036023349308379,0.0
2019-08-26,-0.0,-0.4618056333609698,-0.0909539068277052,1.0,-0.5041566764514755,-0.1838573061151321,0.0
2019-08-27,-0.0,-0.4625720630790282,-0.09123129724758293,1.0,-0.5063370645371139,-0.183090692927163,0.0
2019-08-28,-0.0,-0.46834419231633345,-0.08550887441024488,1.0,-0.5054369804538306,-0.18737362390474052,0.0
2019-08-29,-0.0,-0.47641456582633057,-0.08436974789915967,1.0,-0.49893557422969187,-0.18117647058823533,0.0
2019-08-30,-0.0,-0.476204217536071,-0.0948945615982242,1.0,-0.481465038845727,-0.16721420643729187,0.0
2019-09-03,-0.0,-0.4823899929027679,-0.1094969836763662,1.0,-0.4595457771469127,-0.16643009226401703,0.0
2019-09-04,-0.0,-0.48331968211099546,-0.12162132247138778,1.0,-0.44546521152015583,-0.16330551435592056,0.0
2019-09-05,-0.0,-0.49559578611898014,-0.11364642351274787,1.0,-0.46109242209631723,-0.1428603045325779,0.0
2019-09-06,-0.0,-0.49867086083912987,-0.10907802046874308,1.0,-0.46200877231846177,-0.14547428115723718,0.0
2019-09-09,-0.0,-0.5077473972723857,-0.10923719634844499,1.0,-0.45662120642779785,-0.1368006896399284,0.0
2019-09-10,-0.0,-0.5134507322684837,-0.07712048139462857,1.0,-0.4600902614928543,-0.16163001637095706,0.0
2019-09-11,-0.0,-0.5155717761557177,-0.07723954877239549,1.0,-0.4582393275823933,-0.1608714886087149,0.0
2019-09-12,-0.0,-0.5311967419933158,-0.07186649255217901,1.0,-0.4547929439366105,-0.15546357982337708,0.0
2019-09-13,-0.0,-0.5298908833359156,-0.07047210110444656,1.0,-0.45521347469068857,-0.15774329917443172,0.0
