Date,IWF,IWM,LCA,MTUM,SPY,VLUE,VXX
2020-03-04,-0.0,-0.03208946905614109,1.0,-0.14058184610430627,-0.06582613972728286,-0.0,0.0
2020-03-05,-0.0,-0.051753527001051756,1.0,-0.11373445036811373,-0.043436211753043436,-0.0,0.0
2020-03-06,-0.0,-0.04940649978461686,1.0,-0.11767099028382712,-0.029495524816924325,-0.0,0.0
2020-03-09,-0.0,-0.048863785629843684,1.0,-0.11712023691532426,-0.028145636053162653,-0.0,0.0
2020-03-10,-0.005369264794242102,-0.0670391061452514,1.0,-0.13763215422573924,-0.06834307045242448,-0.0,0.0
2020-03-11,-0.0,-0.07471912247146892,1.0,-0.13630318306754993,-0.05561818389086625,-0.0,0.0
2020-03-12,-0.00270025887803005,-0.05277891320773414,1.0,-0.12426145442384157,-0.05889784846345361,-0.0,0.0
2020-03-13,-0.02429515225212802,-0.04393937494515413,1.0,-0.12251626571725859,-0.06286903433664706,-0.0,0.0
2020-03-16,-0.0025775084898976325,-0.06416896728640883,1.0,-0.11253084459211843,-0.04229068432239622,-0.0,0.0
2020-03-17,-0.04287868153578206,-0.06364865216148068,1.0,-0.11194728222724792,-0.0812732329927994,-0.0,0.0
2020-03-18,-0.04027413053224877,-0.0756036636136553,1.0,-0.08312303849356306,-0.08198296291551913,-0.0,0.0
2020-03-19,-0.037145986145069275,-0.07542532599837001,1.0,-0.0811812347188264,-0.07966585167074165,-0.0,0.0
2020-03-20,-0.03895160673785072,-0.06037053082235417,1.0,-0.09002064167579828,-0.08483473917586198,-0.0,0.0
2020-03-23,-0.03953694331983806,-0.08065536437246963,1.0,-0.06427125506072874,-0.08071862348178137,-0.0,0.0
2020-03-24,-0.057607409574941794,-0.09544407831961425,1.0,-0.04077556265187466,-0.07840867164539891,-0.0,0.0
2020-03-25,-0.058379146564942586,-0.09292294650759812,1.0,-0.0195843773763666,-0.07573207674183775,-0.0,0.0
2020-03-26,-0.0637038698263188,-0.0931574094839401,1.0,-0.01401659564924871,-0.07502927911091177,-0.0,0.0
2020-03-27,-0.06345566701975201,-0.09366315658296467,1.0,-0.014281263630132717,-0.07478347560595676,-0.0,0.0
2020-03-30,-0.05937573630625379,-0.0915065911035603,1.0,-0.0164932600850705,-0.07273155669093119,-0.0,0.0
2020-03-31,-0.05842571375487706,-0.09227720319564005,1.0,-0.016077289899052456,-0.07182758407134453,-0.0,0.0
2020-04-01,-0.058690129499969025,-0.09259557593407275,1.0,-0.015862197162153792,-0.07207385835553629,-0.0,0.0
2020-04-02,-0.06251688815740991,-0.07907342356727014,1.0,-0.012687612075953722,-0.07395170601095581,-0.0,0.0
2020-04-03,-0.061741871389498736,-0.08162339175548551,1.0,-0.013356555014533993,-0.06978769332662849,-0.0,0.0
2020-04-06,-0.06282106295592473,-0.07801140194936554,1.0,-0.013216453135536075,-0.07196714276957028,-0.0,0.0
2020-04-07,-0.058422956471073775,-0.0727707508921852,1.0,-0.010584836493408755,-0.07206671360248598,-0.0,0.0
2020-04-08,-0.058421538162750045,-0.07274470771023499,1.0,-0.010620994367838416,-0.07202854923286074,-0.0,0.0
2020-04-09,-0.05936637116698154,-0.06820714043501429,1.0,-0.012352855689580004,-0.07113791600058131,-0.0,0.0
2020-04-13,-0.06700487946628567,-0.05219697061423158,1.0,-0.01785908876269811,-0.07372473998377548,-0.0,0.0
2020-04-14,-0.07001345014358937,-0.044143128915385264,1.0,-0.024816120784712885,-0.07275194784737117,-0.0,0.0
2020-04-15,-0.06739277597795078,-0.04611720903244525,1.0,-0.022484405976500168,-0.07285672839804651,-0.0,0.0
2020-04-16,-0.06863773990036068,-0.042774943002931276,1.0,-0.02306421066599115,-0.07181027515410318,-0.0,0.0
2020-04-17,-0.06764205676239642,-0.04474893555429578,1.0,-0.02134922262293896,-0.07243055471793697,-0.0,0.0
2020-04-20,-0.06739838378965143,-0.0451332770474008,1.0,-0.021083102158967554,-0.07251236280303945,-0.0,0.0
2020-04-21,-0.06701825362423541,-0.045272841111592736,1.0,-0.020782160574098155,-0.07099166787073158,-0.0,0.0
2020-04-22,-0.06570272250177137,-0.04597148999027249,1.0,-0.018962639157429535,-0.07029026408387275,-0.0,0.0
2020-04-23,-0.06553893437702596,-0.046077748697385165,1.0,-0.018776862679184575,-0.07018512738012342,-0.0,0.0
2020-04-24,-0.06614468248630992,-0.044612835046594294,1.0,-0.019478336055336727,-0.07064799692573734,-0.0,0.0
2020-04-27,-0.06585453672587614,-0.044239078252520395,1.0,-0.019395103216514643,-0.07071531445031204,-0.0,0.0
2020-04-28,-0.06251653399389144,-0.05248791515355571,1.0,-0.018361751761621893,-0.06910608210480748,-0.0,0.0
2020-04-29,-0.06462053034313489,-0.04954521391789788,1.0,-0.019695365513258577,-0.06927667356465662,-0.0,0.0
2020-04-30,-0.06422558214941936,-0.04519088736504581,1.0,-0.02078804837334422,-0.07071058857437942,-0.0,0.0
2020-05-01,-0.06010239400057686,-0.05125709066435919,1.0,-0.02099557734833189,-0.06945245649456783,-0.0,0.0
2020-05-04,-0.05958558536965353,-0.049063432522799995,1.0,-0.020792636889852955,-0.06899320494229594,-0.0,0.0
2020-05-05,-0.05958987020146938,-0.0490669607008881,1.0,-0.0207701619185733,-0.06907007682443042,-0.0,0.0
2020-05-06,-0.059386720669119146,-0.04924927803673924,1.0,-0.020286868057469473,-0.06935640420356369,-0.0,0.0
2020-05-07,-0.05888767720828789,-0.04944455762340168,1.0,-0.020012702673553272,-0.07002049204884538,-0.0,0.0
2020-05-08,-0.05854938419514065,-0.04924042746920976,1.0,-0.020498873819907032,-0.06977524320697753,-0.0,0.0
2020-05-11,-0.05867841831724666,-0.048559384954374535,1.0,-0.02054942159844802,-0.06973151629823006,-0.0,0.0
2020-05-12,-0.0586474089510054,-0.04868321776308698,1.0,-0.02038347764643888,-0.06990502880274015,-0.0,0.0
2020-05-13,-0.05845676063067367,-0.04374104156712852,1.0,-0.021368848542761585,-0.07089106545628285,-0.0,0.0
2020-05-14,-0.05803640704267383,-0.0455863921217547,1.0,-0.01937332139659803,-0.07068934646374217,-0.0,0.0
2020-05-15,-0.059542331905115264,-0.043169686669698636,1.0,-0.018933863130430623,-0.0751968786652943,-0.0,0.0
2020-05-18,-0.06031263465313352,-0.04110212093646766,1.0,-0.017451046105232917,-0.07803897160913487,-0.0,0.0
2020-05-19,-0.06130913959214899,-0.0351430825503837,1.0,-0.0222333787563652,-0.07665734299170433,-0.0,0.0
2020-05-20,-0.06144196881906696,-0.03457380084821696,1.0,-0.022316468550265815,-0.07633952571530972,-0.0,0.0
2020-05-21,-0.06137093596647285,-0.029503420772987236,1.0,-0.026494573328716586,-0.07661815099160628,-0.0,0.0
2020-05-22,-0.06137942559744073,-0.029818320720032467,1.0,-0.026082077971685727,-0.07640795473535941,-0.0,0.0
2020-05-26,-0.061954520456230115,-0.03060663303125224,1.0,-0.02743836828387652,-0.0755720810119318,-0.0,0.0
2020-05-27,-0.06328992837584149,-0.027908311511281703,1.0,-0.030526957707070347,-0.07400365893030096,-0.0,0.0
2020-05-28,-0.06409306106833725,-0.026768208120128163,1.0,-0.030952608674860122,-0.07371718234422074,-0.0,0.0
2020-05-29,-0.064156806501733,-0.026485000597585753,1.0,-0.030895183458826345,-0.07363451655312538,-0.0,0.0
2020-06-01,-0.06416415698647164,-0.02688943066112147,1.0,-0.03034322864381663,-0.07368899086954443,-0.0,0.0
2020-06-02,-0.06428904373184811,-0.02683192102212289,1.0,-0.030106730091192677,-0.07397004864406172,-0.0,0.0
2020-06-03,-0.06419036009226393,-0.026782833171990966,1.0,-0.030523585864018262,-0.07363187647150216,-0.0,0.0
2020-06-04,-0.06454157553157158,-0.023390345058386223,1.0,-0.03535444081896088,-0.07192800028685144,-0.0,0.0
2020-06-05,-0.061625654638065866,-0.024894181792094128,1.0,-0.03356290503862066,-0.07560322356936174,-0.0,0.0
2020-06-08,-0.06045267882723713,-0.020174768407983955,1.0,-0.03870212969152898,-0.07444370165218221,-0.0,0.0
2020-06-09,-0.06249701428366694,-0.018475612668991545,1.0,-0.03923231261644294,-0.07408159365594995,-0.0,0.0
2020-06-10,-0.06359175193724405,-0.0164889615894356,1.0,-0.04120449416737311,-0.07270187336573018,-0.0,0.0
2020-06-11,-0.06615037108744758,-0.011353722228197865,1.0,-0.04706416645751915,-0.07056039582661074,-0.0,0.0
2020-06-12,-0.06740762991889455,-0.011102433163112045,1.0,-0.05065785521177531,-0.07239411234604985,-0.0,0.0
2020-06-15,-0.0677399975970203,-0.010476991469422083,1.0,-0.05090712483479514,-0.07236573350955183,-0.0,0.0
2020-06-16,-0.06706583946520464,-0.011999230510267878,1.0,-0.05222911556773914,-0.07104554417351992,-0.0,0.0
2020-06-17,-0.06647287752846778,-0.011050785566713111,1.0,-0.052419161101234804,-0.07124153173497333,-0.0,0.0
2020-06-18,-0.06703105291609106,-0.009850441467956035,1.0,-0.053144332992972554,-0.07124752237371614,-0.0,0.0
2020-06-19,-0.06747028495198722,-0.00987897652841708,1.0,-0.053120530724578466,-0.07135216988955256,-0.0,0.0
2020-06-22,-0.0677458898182867,-0.009902893952504568,1.0,-0.052350735506201326,-0.07180799923084318,-0.0,0.0
2020-06-23,-0.06866034173851351,-0.01007659656337554,1.0,-0.052499308586751316,-0.0712095523249522,-0.0,0.0
2020-06-24,-0.06821297164706731,-0.010040160642570281,1.0,-0.05294230815477479,-0.07120698362311523,-0.0,0.0
2020-06-25,-0.06735316002976406,-0.009169247017594393,1.0,-0.053515278077818584,-0.07012553707304194,-0.0,0.0
2020-06-26,-0.06747288607351952,-0.008638065073423552,1.0,-0.05306411363854496,-0.07054419809962569,-0.0,0.0
2020-06-29,-0.06670020241217828,-0.007880900195225948,1.0,-0.05357335345478064,-0.06955074078066424,-0.0,0.0
2020-06-30,-0.4828929068150209,-0.15304589707927677,1.0,-0.4535744089012518,-0.6921279554937414,-0.0,0.0
2020-07-01,-0.5257443897895626,-0.15170125447507057,1.0,-0.508106062811072,-0.7250633058765318,-0.0,0.0
2020-07-02,-0.5359248677891921,-0.20083885478086438,1.0,-0.5296334569327092,-0.7729317366725427,-0.0,0.0
2020-07-06,-0.5367573317125057,-0.20030390518158334,1.0,-0.5293724358000305,-0.7726181431393405,-0.0,0.0
2020-07-07,-0.5317195580989686,-0.21620711815650154,1.0,-0.5271597759892279,-0.7851699972457692,-0.0,0.0
2020-07-08,-0.5589498957477729,-0.23459910279901436,1.0,-0.5402476780185759,-0.8253301320528211,-0.0,0.0
2020-07-09,-0.5581696456767511,-0.2367207730689067,1.0,-0.538716604560096,-0.8243541969304616,-0.0,0.0
2020-07-10,-0.6419243070362474,-0.19303038379530918,1.0,-0.623300906183369,-0.873267590618337,-0.0,0.0
2020-07-13,-0.6536779191291864,-0.18658385922735318,1.0,-0.6263648201943304,-0.8724164412835154,-0.0,0.0
2020-07-14,-0.6827131993481804,-0.18267925040738728,1.0,-0.6518196632265074,-0.8776819663226507,-0.0,0.0
2020-07-15,-0.6835240974085521,-0.18028054206432767,1.0,-0.6554698909757837,-0.8771524640831436,-0.0,0.0
2020-07-16,-0.682389723373887,-0.1867056344729151,1.0,-0.6528240331679467,-0.8764358050703459,-0.0,0.0
2020-07-17,-0.6834732941216468,-0.18753612348281373,1.0,-0.6539625335735899,-0.8748512562472376,-0.0,0.0
2020-07-20,-0.7118077324973877,-0.19167537443399513,1.0,-0.684012539184953,-0.8956112852664577,-0.0,0.0
2020-07-21,-0.6990010789739306,-0.20027148376318263,1.0,-0.6793359089485225,-0.9019525947582749,-0.0,0.0
2020-07-22,-0.6910770303241548,-0.21153712094806554,1.0,-0.6736493551760195,-0.9093063785291042,-0.0,0.0
2020-07-23,-0.7005945888892798,-0.21968124406290682,1.0,-0.6842697815149703,-0.9137318368926574,-0.0,0.0
2020-07-24,-0.7027531333614984,-0.22095479509928176,1.0,-0.6834248697366567,-0.9134980988593154,-0.0,0.0
2020-07-27,-0.7038893202512883,-0.22471235970918335,1.0,-0.687724994706007,-0.9130020470106586,-0.0,0.0
2020-07-28,-0.7059614839988672,-0.2227060322854715,1.0,-0.6837652223166242,-0.9276408949306145,-0.0,0.0
2020-07-29,-0.7131725021349273,-0.2256974096214062,1.0,-0.6858810133788784,-0.9334258468545402,-0.0,0.0
2020-07-30,-0.715608748308043,-0.2174609959393033,1.0,-0.6894635605898697,-0.939445750516492,-0.0,0.0
2020-07-31,-0.7138214285714285,-0.2231785714285714,1.0,-0.691,-0.9434285714285714,-0.0,0.0
2020-08-03,-0.7006232538147432,-0.23970198438283544,1.0,-0.6988681137617309,-0.9427251235761874,-0.0,0.0
2020-08-04,-0.6996631065873414,-0.23575370941151175,1.0,-0.6976202422765393,-0.9509354168159989,-0.0,0.0
2020-08-05,-0.7020894019491495,-0.23824936167152158,1.0,-0.7015140072643579,-0.9543640090624663,-0.0,0.0
2020-08-06,-0.7045528162677703,-0.23192369983804212,1.0,-0.706100413892388,-0.9564873132985424,-0.0,0.0
2020-08-07,-0.7095281142650515,-0.2427409148436087,1.0,-0.7105767492316036,-0.9531007051166153,-0.0,0.0
2020-08-10,-0.7004788855028298,-0.2581265418662023,1.0,-0.7092947322594688,-0.9600203163546656,-0.0,0.0
2020-08-11,-0.6971305960650253,-0.26944757609921083,1.0,-0.7026584718332909,-0.9675237298614394,-0.0,0.0
2020-08-12,-0.6937522702506357,-0.27148565201598257,1.0,-0.6978205593897566,-0.9693425354159099,-0.0,0.0
2020-08-13,-0.6897228175972681,-0.28753587386929197,1.0,-0.680858793184873,-0.9746794056744287,-0.0,0.0
2020-08-14,-0.7155312546179992,-0.2863159450273386,1.0,-0.7054086005615487,-0.9871434904684498,-0.0,0.0
2020-08-17,-0.7185661968704916,-0.2891281026893056,1.0,-0.7057670254873672,-0.9857211556246068,-0.0,0.0
2020-08-18,-0.7185961275036096,-0.2883639998519122,1.0,-0.7087482877346266,-0.986524008737181,-0.0,0.0
2020-08-19,-0.7367596013884223,-0.28208860523271,1.0,-0.7166797297801665,-0.9967902063971932,-0.0,0.0
2020-08-20,-0.7360898608053141,-0.2832406612680524,1.0,-0.7161249393588834,-0.9963055565921559,-0.0,0.0
2020-08-21,-0.7431436375201107,-0.2759381898454746,1.0,-0.7260448235866352,-0.9963707112657612,-0.0,0.0
2020-08-24,-0.74331310406833,-0.27774031617591965,1.0,-0.729564696186409,-0.9955795309807447,-0.0,0.0
2020-08-25,-0.7586180655962256,-0.29130203180884257,1.0,-0.7244882429038886,-1.0304771326383078,-0.0,0.0
2020-08-26,-0.7576380169691436,-0.29075828482288935,1.0,-0.7260586691017007,-1.0302857360270896,-0.0,0.0
2020-08-27,-0.749249534521412,-0.2991222403769426,1.0,-0.7223847703005661,-1.0290686628415093,-0.0,0.0
2020-08-28,-0.7569629912247233,-0.2968714231209462,1.0,-0.7288057993132392,-1.0326592903471958,-0.0,0.0
2020-08-31,-0.7586378039934334,-0.2945443439086779,1.0,-0.7319894628335816,-1.0326423090138588,-0.0,0.0
2020-09-01,-0.7581993814669162,-0.2961704402275591,1.0,-0.7279218052002596,-1.0358520102325226,-0.0,0.0
2020-09-02,-0.753835585069842,-0.29574078314632474,1.0,-0.728455843065415,-1.0384703457751319,-0.0,0.0
2020-09-03,-0.7650799768741569,-0.2953555598381191,1.0,-0.7335517440740026,-1.0603584505685104,-0.0,0.0
2020-09-04,-0.7217674062739097,-0.3156082631981637,1.0,-0.6943764345830145,-1.0938026013771995,-0.0,0.0
2020-09-08,-0.7265238879736408,-0.31956630014175696,1.0,-0.6949925290218765,-1.0901498026895522,-0.0,0.0
2020-09-09,-0.7078810579422108,-0.34799724812719773,1.0,-0.66067879529124,-1.1054884574224126,-0.0,0.0
2020-09-10,-0.7150649151110086,-0.3471229930091419,1.0,-0.6685872320811246,-1.1103556887147574,-0.0,0.0
2020-09-11,-0.7109288151186416,-0.3504810825315291,1.0,-0.6681872196879672,-1.1037298271169549,-0.0,0.0
2020-09-14,-0.712565665861421,-0.35028183595996776,1.0,-0.6687756432378542,-1.102879711645385,-0.0,0.0
2020-09-15,-0.7168457405986186,-0.34504988488104377,1.0,-0.6610130468150422,-1.1143898695318495,-0.0,0.0
2020-09-16,-0.7202383240438209,-0.33899673265423796,1.0,-0.6611954641552951,-1.1183163559484914,-0.005189313857389968,0.0
2020-09-17,-0.7189469638739431,-0.33893159108378174,1.0,-0.6602997694081476,-1.1169100691775558,-0.008109146810146042,0.0
2020-09-18,-0.7143461375783442,-0.3364094282308609,1.0,-0.6630522551620718,-1.1166224478025146,-0.014688353135694235,0.0
2020-09-21,-0.7107873289251114,-0.340227587267415,1.0,-0.6677302783330771,-1.1121021067199752,-0.013493772105182223,0.0
2020-09-22,-0.7209374036386063,-0.32732038236201044,1.0,-0.682277212457601,-1.1105072463768115,-0.01345205057045945,0.0
2020-09-23,-0.7162828947368421,-0.3246005639097745,1.0,-0.7093906641604011,-1.1282894736842106,-0.037437343358396,0.0
2020-09-24,-0.7229461087273158,-0.3274810061803724,1.0,-0.7148368302956345,-1.1369523284651422,-0.0343660197614455,0.0
2020-09-25,-0.7337110481586402,-0.33703068267964725,1.0,-0.7291625104736065,-1.1526553086222717,-0.037345888361329446,0.0
2020-09-28,-0.7366169591812257,-0.3379442689801303,1.0,-0.7326989965218086,-1.1557190261064245,-0.03490185103746052,0.0
2020-09-29,-0.7367769749710591,-0.33411839846712704,1.0,-0.7301904115604168,-1.1544449323380304,-0.03632589517384536,0.0
2020-09-30,-0.7390782525204033,-0.3330532885261642,1.0,-0.7314770363258122,-1.1583053288526166,-0.03868618979036646,0.0
2020-10-01,-0.739842280132901,-0.33813698410792203,1.0,-0.7298346743525079,-1.158200232176454,-0.037028141387454465,0.0
2020-10-02,-0.7398631069127006,-0.3333466757395029,1.0,-0.7281751591081935,-1.161309690589601,-0.03998719129007725,0.0
2020-10-05,-0.726716519374575,-0.34462350541848286,1.0,-0.7142400127964169,-1.1626744511536768,-0.050665813572199785,0.0
2020-10-06,-0.734014014014014,-0.33005005005005006,1.0,-0.7133933933933934,-1.1728128128128128,-0.05377377377377377,0.0
2020-10-07,-0.7322185774861989,-0.33130650452036164,1.0,-0.7117769421553725,-1.1711336906952556,-0.05392431394511561,0.0
2020-10-08,-0.7316829706528248,-0.32765022958674384,1.0,-0.7120383310041923,-1.1703733280095827,-0.05106807746057097,0.0
2020-10-09,-0.7316060521378099,-0.32675955127949224,1.0,-0.7116850972094695,-1.1697073735478463,-0.05237734041279093,0.0
2020-10-12,-0.7267502195258242,-0.32537718527979564,1.0,-0.7088688432984753,-1.1671190229105133,-0.06322343737526942,0.0
2020-10-13,-0.715593030690537,-0.33455882352941174,1.0,-0.7096387468030689,-1.1661205242966752,-0.07025255754475702,0.0
2020-10-14,-0.7163749700311676,-0.3337329177655239,1.0,-0.7115799568448813,-1.1659074562455047,-0.0682889794613602,0.0
2020-10-15,-0.7155813024370754,-0.33359968038353977,1.0,-0.7119057131442268,-1.1642828605673192,-0.069876148621654,0.0
2020-10-16,-0.7169758515912361,-0.33423956500879576,1.0,-0.7103790180713258,-1.1639612985766832,-0.07256516871901487,0.0
2020-10-19,-0.7178939735739608,-0.3327425072510474,1.0,-0.7171285852400903,-1.1794634224943603,-0.08105059619722849,0.0
2020-10-20,-0.7177204993958921,-0.332339911397503,1.0,-0.7175594039468385,-1.1803060813532018,-0.07946033024567056,0.0
2020-10-21,-0.7178546963774832,-0.3327154772937906,1.0,-0.7203932788008219,-1.1796349276705484,-0.07889752991900713,0.0
2020-10-22,-0.717994195420832,-0.33344082554014837,1.0,-0.7208964850048372,-1.1791357626572074,-0.0795307965172525,0.0
2020-10-23,-0.7258481421647819,-0.3277463651050081,1.0,-0.7276252019386107,-1.1824313408723748,-0.07512116316639741,0.0
2020-10-26,-0.7262637718729748,-0.3221808165910564,1.0,-0.731407971484122,-1.1844215813350616,-0.08631723914452366,0.0
2020-10-27,-0.7243276036400405,-0.3201617795753286,1.0,-0.7316885743174923,-1.1880283114256824,-0.08028311425682508,0.0
2020-10-28,-0.7242467138523762,-0.32004044489383215,1.0,-0.7323356926188069,-1.1880283114256824,-0.07987866531850354,0.0
2020-10-29,-0.7017691659646167,-0.31780799935812576,1.0,-0.7263609740442091,-1.1851004934408473,-0.08067557267220284,0.0
2020-10-30,-0.7066109055814701,-0.3173154254463567,1.0,-0.7240228405983593,-1.1906466141225671,-0.08263631976837703,0.0
2020-11-02,-0.6876005146349309,-0.3076954004503056,1.0,-0.720890961724027,-1.1969684786104855,-0.10743004181408813,0.0
2020-11-03,-0.6975199291408326,-0.30582172477655206,1.0,-0.7251791609630406,-1.200217408809083,-0.09735083340043482,0.0
2020-11-04,-0.6976454516232723,-0.2968097074895532,1.0,-0.7233204757312762,-1.2015027322404372,-0.09876245580199294,0.0
2020-11-05,-0.668276908335995,-0.3120408815075056,1.0,-0.6989380389651869,-1.198299265410412,-0.11481954647077612,0.0
2020-11-06,-0.6671454219030521,-0.3113105924596051,1.0,-0.6985836824256932,-1.1979253939756636,-0.11466187911430283,0.0
