Date,BTZ,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-08,1.0,-0.023367509814354124,-0.11722580923483987,-0.0,-0.18294243683582348,-0.1144648480752362,0.0
2019-01-09,1.0,-0.022628009884489396,-0.11434687661628641,-0.0,-0.18313602666513418,-0.11655939313832538,0.0
2019-01-10,1.0,-0.022575082626814198,-0.11459979882166979,-0.0,-0.18307228050007188,-0.1167409110504383,0.0
2019-01-11,1.0,-0.022365733682363432,-0.11135402583206283,-0.0,-0.1845496648735725,-0.12005580646089234,0.0
2019-01-14,1.0,-0.02341108249276947,-0.11183216541721225,-0.0,-0.1840942774508252,-0.1195735067700764,0.0
2019-01-15,1.0,-0.022733162486682598,-0.11034006161997179,-0.0,-0.18473034063750757,-0.12191540211350746,0.0
2019-01-16,1.0,-0.021942130329060013,-0.10976820477403203,-0.0,-0.18428511819973814,-0.12281837671400413,0.0
2019-01-17,1.0,-0.02104612020600167,-0.11088413844693155,-0.0,-0.184308196909975,-0.12232068360330292,0.0
2019-01-18,1.0,-0.021585330638174992,-0.1110453364135143,-0.0,-0.1851862546924632,-0.12603234190008664,0.0
2019-01-22,1.0,-0.0,-0.08589782304334696,-0.0,-0.20711285584868366,-0.0795975512669174,0.0
2019-01-23,1.0,-0.0,-0.08181519327178588,-0.0,-0.2097087910582692,-0.07821274963701613,0.0
2019-01-24,1.0,-0.0,-0.07958795084998835,-0.0,-0.21354501993123381,-0.0767249763701867,0.0
2019-01-25,1.0,-0.0,-0.0669725140927498,-0.0,-0.22903577338589245,-0.049361621977962844,0.0
2019-01-28,1.0,-0.0,-0.06640204520990312,-0.0,-0.22983046286329387,-0.04930032292787944,0.0
2019-01-29,1.0,-0.0,-0.06412431660876358,-0.0,-0.23022541811424418,-0.05222051654951389,0.0
2019-01-30,1.0,-0.0,-0.06420202020202019,-0.0,-0.2302087542087542,-0.05239057239057238,0.0
2019-01-31,1.0,-0.0,-0.06685665662691284,-0.0,-0.23389024703196962,-0.0498926241575386,0.0
2019-02-01,1.0,-0.0,-0.06891439762804993,-0.0,-0.24331528982944808,-0.047833419470663434,0.0
2019-02-04,1.0,-0.0,-0.067112542990362,-0.0,-0.244130881013553,-0.04813561165259709,0.0
2019-02-05,1.0,-0.0,-0.06062830499028044,-0.0,-0.2412082160868915,-0.057542514579340155,0.0
2019-02-06,1.0,-0.0,-0.05880113141862489,-0.0,-0.24216710182767623,-0.05890992167101827,0.0
2019-02-07,1.0,-0.0,-0.05856431738432663,-0.0,-0.24006473900388978,-0.06143405053994505,0.0
2019-02-08,1.0,-0.0,-0.058078745303055054,-0.0,-0.24336981974622884,-0.05998475194684965,0.0
2019-02-11,1.0,-0.0,-0.057085648904870875,-0.0,-0.24227688787185353,-0.06272474664923178,0.0
2019-02-12,1.0,-0.0,-0.06285589436167743,-0.0,-0.24026709999863444,-0.062432576367931605,0.0
2019-02-13,1.0,-0.0,-0.06449807529553087,-0.0,-0.2391274673073248,-0.06142673837669606,0.0
2019-02-14,1.0,-0.0,-0.06132939600251551,-0.0,-0.24221420173351926,-0.06358515845022285,0.0
2019-02-15,1.0,-0.0,-0.07314971828674581,-0.0,-0.23616049450248894,-0.05824353153547399,0.0
2019-02-19,1.0,-0.0,-0.07247922134733159,-0.0,-0.2365485564304462,-0.05798884514435696,0.0
2019-02-20,1.0,-0.0,-0.07415010674987682,-0.0,-0.2340422620025182,-0.06039579569715881,0.0
2019-02-21,1.0,-0.0,-0.06784668837031159,-0.0,-0.23534320028451836,-0.06470057177249473,0.0
2019-02-22,1.0,-0.0,-0.06399092288553813,-0.0,-0.24122705089472463,-0.061817336741808046,0.0
2019-02-25,1.0,-0.0,-0.06124741434814175,-0.0,-0.24418142714283755,-0.0644529377114755,0.0
2019-02-26,1.0,-0.0,-0.0601249349297241,-0.0,-0.24514370256719364,-0.06463190772349928,0.0
2019-02-27,1.0,-0.0,-0.0591757323322281,-0.0,-0.2460471871317787,-0.06491655934014742,0.0
2019-02-28,1.0,-0.0,-0.05691670324846356,-0.0,-0.24406003072870938,-0.07084064969271289,0.0
2019-03-01,1.0,-0.0,-0.05737929898718195,-0.0,-0.2497735569401367,-0.06522932506244339,0.0
2019-03-04,1.0,-0.0,-0.05834087977827173,-0.0,-0.24612387146346149,-0.06761614664800636,0.0
2019-03-05,1.0,-0.0,-0.05260914989552403,-0.0,-0.2544814692620697,-0.06759320356318047,0.0
2019-03-06,1.0,-0.0,-0.05301655392399494,-0.0,-0.25367101138426,-0.06822306550074245,0.0
2019-03-07,1.0,-0.0,-0.05400766241434711,-0.0,-0.25410927866196115,-0.0650618623237164,0.0
2019-03-08,1.0,-0.0,-0.049656215621562166,-0.0,-0.2650302530253026,-0.06045104510451045,0.0
2019-03-11,1.0,-0.0,-0.0486159121705705,-0.0,-0.26559000027654106,-0.06849921185807915,0.0
2019-03-12,1.0,-0.0,-0.039845508349773545,-0.0,-0.27004084581399873,-0.07944094028731001,0.0
2019-03-13,1.0,-0.0,-0.04141987094616253,-0.0,-0.2716402101654286,-0.08060986997059356,0.0
2019-03-14,1.0,-0.0,-0.03940048797490415,-0.0,-0.2750087138375741,-0.07980481003834088,0.0
2019-03-15,1.0,-0.0,-0.03922525587751345,-0.0,-0.2751624508464177,-0.08005410380121036,0.0
2019-03-18,1.0,-0.0,-0.042586286627149285,-0.0,-0.2757668754641891,-0.08297249197741063,0.0
2019-03-19,1.0,-0.0,-0.042670858891399856,-0.0,-0.2752831857164914,-0.08569262945131452,0.0
2019-03-20,1.0,-0.0,-0.04199176191078684,-0.0,-0.2749497420325306,-0.08888982610040345,0.0
2019-03-21,1.0,-0.0,-0.04246968460737698,-0.0,-0.2953324142587851,-0.06894465858256196,0.0
2019-03-22,1.0,-0.0,-0.04208476226766586,-0.0,-0.29947641023469806,-0.06971788249573084,0.0
2019-03-25,1.0,-0.0,-0.022764889050972032,-0.008303644065419249,-0.3011613880550958,-0.07041265744662945,0.0
2019-03-26,1.0,-0.0,-0.02495398406654396,-0.010875216029000578,-0.29874527546332075,-0.07049219485464586,0.0
2019-03-27,1.0,-0.0,-0.022767149053240315,-0.012324017798239826,-0.29948205437727216,-0.06905941636371293,0.0
2019-03-28,1.0,-0.0,-0.022275247385781457,-0.014386974524528038,-0.2965822162958804,-0.07037686855217909,0.0
2019-03-29,1.0,-0.0,-0.020923085558720758,-0.015871233914764037,-0.2954771894865354,-0.07102061436129159,0.0
2019-04-01,1.0,-0.0,-0.021858153638814017,-0.015288072776280325,-0.2956957547169812,-0.07102145103324349,0.0
2019-04-02,1.0,-0.0,-0.022883519937143982,-0.022813368128630353,-0.29312231669332434,-0.06420293515166821,0.0
2019-04-03,1.0,-0.0,-0.02247254057542048,-0.02199559526982479,-0.2966599800805196,-0.061666222452901646,0.0
2019-04-04,1.0,-0.0,-0.022746419545071606,-0.019797809604043808,-0.29644762707104744,-0.0650940746981185,0.0
2019-04-05,1.0,-0.0,-0.023297893230846915,-0.022526439812606953,-0.29417622801357757,-0.06264201756108508,0.0
2019-04-08,1.0,-0.0,-0.023752069362215553,-0.021956283846348103,-0.29427032183843543,-0.06297875922444514,0.0
2019-04-09,1.0,-0.0,-0.02135875975959108,-0.024293658372184463,-0.29771667696455656,-0.060888614278492396,0.0
2019-04-10,1.0,-0.0,-0.014237421273372514,-0.028376653434514877,-0.2979759015864555,-0.06209759997755677,0.0
2019-04-11,1.0,-0.0,-0.016642790932838963,-0.029310974410831157,-0.2975759107890228,-0.060939299457880396,0.0
2019-04-12,1.0,-0.0,-0.017651357580527292,-0.030791500365394346,-0.2972342458822868,-0.05968576086345495,0.0
2019-04-15,1.0,-0.0,-0.018390158172231986,-0.03125483304042179,-0.29450966608084356,-0.0618347978910369,0.0
2019-04-16,1.0,-0.0,-0.019330802755518066,-0.032911570364122025,-0.2927316181639252,-0.060902572754112184,0.0
2019-04-17,1.0,-0.0,-0.019417475728155338,-0.02911214295764739,-0.29299282397636134,-0.06554101589981709,0.0
2019-04-18,1.0,-0.0,-0.014827970174919304,-0.02382059847491789,-0.29592512720763386,-0.07492917248086599,0.0
2019-04-22,1.0,-0.0,-0.01458533551924925,-0.02086042173101928,-0.3001441573859461,-0.07773192379444853,0.0
2019-04-23,1.0,-0.0,-0.011228179198915316,-0.018657138014801424,-0.2997288288797243,-0.08273543867578102,0.0
2019-04-24,1.0,-0.0,-0.013531455690838723,-0.019619198282437356,-0.2973954066499053,-0.0819232181700048,0.0
2019-04-25,1.0,-0.0,-0.005384876998072781,-0.018762045119600952,-0.30335279446774743,-0.08957317764425803,0.0
2019-04-26,1.0,-0.0,-0.0,-0.02333565034826153,-0.31153447860071215,-0.083710439334402,0.0
2019-04-29,1.0,-0.0,-0.0,-0.023383183404750423,-0.31245211271602485,-0.08303300320667444,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0251440247467151,-0.31201577886880266,-0.0818032182081335,0.0
2019-05-01,1.0,-0.0,-0.0,-0.029145187786778454,-0.29967994108650087,-0.08737891576502578,0.0
2019-05-02,1.0,-0.0,-0.0,-0.02920925760981748,-0.2978891857884096,-0.08670879812246399,0.0
2019-05-03,1.0,-0.0,-0.0,-0.029489517508517464,-0.29773668659965785,-0.08644697965703946,0.0
2019-05-06,1.0,-0.0,-0.0,-0.029784949275157544,-0.2962811201853788,-0.08686805889168338,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0323683095607965,-0.29402626747634514,-0.08583533399237396,0.0
2019-05-08,1.0,-0.0,-0.0,-0.03775716242357493,-0.28001581451829255,-0.09423758489713502,0.0
2019-05-09,1.0,-0.0,-0.0,-0.03620152085890436,-0.27633639480255634,-0.09827739450628517,0.0
2019-05-10,1.0,-0.0,-0.0,-0.034873533983326266,-0.2761339550657058,-0.1020206302105412,0.0
2019-05-13,1.0,-0.0,-0.0,-0.034149511847068964,-0.27606425816296254,-0.1026887265637142,0.0
2019-05-14,1.0,-0.0,-0.0,-0.04228631091796709,-0.26754522109659395,-0.10112311990292631,0.0
2019-05-15,1.0,-0.0,-0.0,-0.04523059982777362,-0.2705224670722927,-0.09593856318025891,0.0
2019-05-16,1.0,-0.0,-0.0,-0.046446851228685346,-0.2721488561490824,-0.09531148375420637,0.0
2019-05-17,1.0,-0.0,-0.0,-0.04947817097865953,-0.27108203407111603,-0.09552940510075479,0.0
2019-05-20,1.0,-0.0,-0.0,-0.04973588432724852,-0.270969934714571,-0.09546400804384461,0.0
2019-05-21,1.0,-0.0,-0.0,-0.052711993888464474,-0.2660498542851484,-0.09594544888662536,0.0
2019-05-22,1.0,-0.0,-0.0,-0.05540080032804966,-0.2650415011099956,-0.0935648534381584,0.0
2019-05-23,1.0,-0.0,-0.0,-0.05370000990253081,-0.26518977492962126,-0.09575747287413883,0.0
2019-05-24,1.0,-0.0,-0.0,-0.05725411628596018,-0.2603242236550644,-0.09330248176418302,0.0
2019-05-28,1.0,-0.0,-0.0,-0.05698443826803425,-0.2603309866109849,-0.09353969440878115,0.0
2019-05-29,1.0,-0.0,-0.0,-0.059666206974191546,-0.26144774985224173,-0.08610790577242408,0.0
2019-05-30,1.0,-0.0,-0.0,-0.059046358361967,-0.26339210274319835,-0.08577423534050584,0.0
2019-05-31,1.0,-0.0,-0.0,-0.05833309861138495,-0.2633580260823029,-0.08664056558600682,0.0
2019-06-03,1.0,-0.0,-0.0,-0.060839495065928194,-0.26285529534144897,-0.08202367229891197,0.0
2019-06-04,1.0,-0.0,-0.0,-0.05815491095293025,-0.2573080494049461,-0.0912837970908477,0.0
2019-06-05,1.0,-0.0,-0.0,-0.06383157071208036,-0.2611240727028877,-0.07211612344402688,0.0
2019-06-06,1.0,-0.0,-0.0,-0.06672070661896243,-0.2613763416815742,-0.0695019007155635,0.0
2019-06-07,1.0,-0.0,-0.0,-0.06784380115568117,-0.26058791431729467,-0.07069802582793502,0.0
2019-06-10,1.0,-0.0,-0.0,-0.06529498215410455,-0.2645251592133809,-0.06985793267548464,0.0
2019-06-11,1.0,-0.0,-0.0,-0.06832089395488217,-0.26353745116435384,-0.06844692142887149,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0677797543176502,-0.26313504125054277,-0.06978275181040158,0.0
2019-06-13,1.0,-0.0,-0.0,-0.07198238997237917,-0.26141637339988505,-0.06867349943216074,0.0
2019-06-14,1.0,-0.0,-0.0,-0.07648641829955428,-0.26270568777506803,-0.06242816696100693,0.0
2019-06-17,1.0,-0.0,-0.0,-0.07632689100362995,-0.2633740241902707,-0.06182113775560259,0.0
2019-06-18,1.0,-0.0,-0.0,-0.07610158089471913,-0.26360858840677204,-0.06177822625854916,0.0
2019-06-19,1.0,-0.0,-0.0,-0.07690258911925088,-0.2626827592974193,-0.06222577344155207,0.0
2019-06-20,1.0,-0.0,-0.0,-0.07511644873449688,-0.26424041753184807,-0.06362590493293675,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0753178590474052,-0.2645597687277218,-0.06345954138482697,0.0
2019-06-24,1.0,-0.0,-0.0,-0.07642283274341255,-0.26237429069048823,-0.06579021293331086,0.0
2019-06-25,1.0,-0.0,-0.0,-0.07599578503688093,-0.2627186512118019,-0.06627327010888655,0.0
2019-06-26,1.0,-0.0,-0.0,-0.07515238336001798,-0.259121934777113,-0.07018061290413191,0.0
2019-06-27,1.0,-0.0,-0.0,-0.07778480567854382,-0.2581488509382247,-0.06964649659146813,0.0
2019-06-28,1.0,-0.0,-0.0,-0.07863384753716036,-0.25821180701902274,-0.06808283458371969,0.0
2019-07-01,1.0,-0.0,-0.0,-0.07860716092406272,-0.2574756899555955,-0.06912202799168118,0.0
2019-07-02,1.0,-0.0,-0.0,-0.07868608423329168,-0.25666015981574847,-0.06901006923476626,0.0
2019-07-03,1.0,-0.0,-0.0,-0.08158016779796787,-0.25736048456230587,-0.06640246216113664,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0833918983498721,-0.2568661625390043,-0.06530233604137971,0.0
2019-07-08,1.0,-0.0,-0.0,-0.08382173124762829,-0.25686216637854703,-0.0647777262441849,0.0
2019-07-09,1.0,-0.0,-0.0,-0.08331340638318822,-0.2588299832613619,-0.06447892197544063,0.0
2019-07-10,1.0,-0.0,-0.0,-0.08202971132744359,-0.2610432727477351,-0.06371335321591357,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0844485138751937,-0.2630229609804198,-0.061177630652204544,0.0
2019-07-12,1.0,-0.0,-0.0,-0.08439335671723788,-0.262477285213202,-0.06179830677992365,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0913536059521461,-0.2634360116111941,-0.054349970408364576,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0960819974904482,-0.26219176923402276,-0.05160089667131921,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0965075603701196,-0.26273696682464454,-0.05127228616565109,0.0
2019-07-18,1.0,-0.0,-0.0,-0.09995913708802434,-0.2608181036790711,-0.048274598768476375,0.0
2019-07-19,1.0,-0.0,-0.0,-0.10129668780831572,-0.2594503171247357,-0.048710359408033824,0.0
2019-07-22,1.0,-0.0,-0.0,-0.10045526942647327,-0.2595881432618715,-0.04945945564999225,0.0
2019-07-23,1.0,-0.0,-0.0,-0.10135792546215999,-0.2599517746097551,-0.048789429896921754,0.0
2019-07-24,1.0,-0.0,-0.0,-0.10240446241178709,-0.25884242108376887,-0.04735678165452932,0.0
2019-07-25,1.0,-0.0,-0.0,-0.1047854901574526,-0.26045111089223144,-0.04184665606663946,0.0
2019-07-26,1.0,-0.0,-0.0,-0.10255215174498254,-0.2641978447240936,-0.04561953589537167,0.0
2019-07-29,1.0,-0.0,-0.0,-0.10203181468939415,-0.27729717424091516,-0.04351042941293645,0.0
2019-07-30,1.0,-0.0,-0.0,-0.10272656083149427,-0.2762155620417171,-0.04486367195842529,0.0
2019-07-31,1.0,-0.0,-0.0,-0.10315831480531326,-0.2764950686961975,-0.04559318168861524,0.0
2019-08-01,1.0,-0.0,-0.0,-0.1080120044945738,-0.2703571479369053,-0.04396432787631388,0.0
2019-08-02,1.0,-0.0,-0.0,-0.11524696793251342,-0.26763143693015595,-0.03730792172011248,0.0
2019-08-05,1.0,-0.0,-0.0,-0.11196900237024,-0.2705763799196673,-0.03676000965127666,0.0
2019-08-06,1.0,-0.0,-0.0,-0.1123903818953324,-0.26340876944837344,-0.03861386138613862,0.0
2019-08-07,1.0,-0.0,-0.0,-0.1090108276748027,-0.2615017575560794,-0.04117904484944308,0.0
2019-08-08,1.0,-0.0,-0.0,-0.1072179793046007,-0.2622076033711196,-0.042251930488304126,0.0
2019-08-09,1.0,-0.0,-0.0,-0.1066743528816276,-0.2547417853577605,-0.04458473348986966,0.0
2019-08-12,1.0,-0.0,-0.0,-0.11184921983624285,-0.25628133646054235,-0.03630465008496833,0.0
2019-08-13,1.0,-0.0,-0.0,-0.11134792545956784,-0.25603993437749767,-0.034816383190543636,0.0
2019-08-14,1.0,-0.0,-0.0,-0.11028718569277744,-0.2615204941676399,-0.03528964808847739,0.0
2019-08-15,1.0,-0.0,-0.0,-0.11602078734877483,-0.2560140817523959,-0.02496437651923668,0.0
2019-08-16,1.0,-0.0,-0.0,-0.11552810652954575,-0.2545446923861556,-0.02720527617477329,0.0
2019-08-19,1.0,-0.0,-0.0,-0.11707731757623056,-0.254557110206812,-0.02197725625731646,0.0
2019-08-20,1.0,-0.0,-0.0,-0.11973349282962181,-0.25259761033758504,-0.01863881045442533,0.0
2019-08-21,1.0,-0.0,-0.0,-0.11886545737814379,-0.25333852659692857,-0.018848764745159136,0.0
2019-08-22,1.0,-0.0,-0.0,-0.11810968819599107,-0.2528953229398664,-0.02096325167037862,0.0
2019-08-23,1.0,-0.0,-0.0,-0.11800810009603208,-0.2532463013736761,-0.02051467620492408,0.0
2019-08-26,1.0,-0.0,-0.0,-0.11926072461161757,-0.24998962469046995,-0.01412425470693209,0.0
2019-08-27,1.0,-0.0,-0.0,-0.11817792335226723,-0.24862832897991902,-0.015230039940848846,0.0
2019-08-28,1.0,-0.0,-0.0,-0.11797046594189885,-0.2493127598734649,-0.014103963199845283,0.0
2019-08-29,1.0,-0.0,-0.0,-0.11684722529294715,-0.24875635640061908,-0.01622263984081362,0.0
2019-08-30,1.0,-0.0,-0.0,-0.11790766682768615,-0.24616658615692497,-0.01609274722241391,0.0
2019-09-03,1.0,-0.0,-0.0,-0.11764543471658521,-0.2452994284767663,-0.01755984428062619,0.0
2019-09-04,1.0,-0.0,-0.0,-0.11664919732994981,-0.24531086224968282,-0.017198102278369286,0.0
2019-09-05,1.0,-0.0,-0.0,-0.11124731419756487,-0.24739683763979944,-0.018690430279323454,0.0
2019-09-06,1.0,-0.0,-0.0,-0.11664239193162769,-0.25131220973371077,-0.006100744730550442,0.0
2019-09-09,1.0,-0.0,-0.0,-0.11535233167751435,-0.2509872992720818,-0.00968722909471193,0.0
2019-09-10,1.0,-0.0,-0.0,-0.12210118016010564,-0.2502131990866826,-0.003163599350774394,0.0
2019-09-11,1.0,-0.0,-0.0,-0.12937331795463283,-0.24373867193936397,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.12959072998613344,-0.2433378639976935,-0.0,0.0
