Date,IHG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-31,1.0,-0.1966720078885739,-0.3611487735732774,-0.06522864538395168,-0.4221373104893381,-0.41999260446197456,0.0
2018-11-01,1.0,-0.217169570760731,-0.3492162695932602,-0.07999800004999875,-0.42853928651783707,-0.4250393740156496,0.0
2018-11-02,1.0,-0.21476070528967253,-0.3652392947103274,-0.08093198992443325,-0.4279093198992443,-0.4300503778337531,0.0
2018-11-05,1.0,-0.21481649411823975,-0.3651225471674349,-0.08093402856495126,-0.4278949091916673,-0.4301619688153354,0.0
2018-11-06,1.0,-0.22504353971579294,-0.37423963249955833,-0.07526691738812186,-0.4255786365127843,-0.4239632499558293,0.0
2018-11-07,1.0,-0.22092139273224873,-0.37889615326136533,-0.0827124828949369,-0.42547260655820784,-0.4260807865794942,0.0
2018-11-08,1.0,-0.21545566968679805,-0.37894657143578225,-0.07775786790500466,-0.423541882240113,-0.4280846982813012,0.0
2018-11-09,1.0,-0.2159753603796925,-0.37921284491681606,-0.07755421473833025,-0.42344298300976996,-0.42836585796874604,0.0
2018-11-12,1.0,-0.2157228111701458,-0.3726235741444867,-0.0774557449701609,-0.42535189988165084,-0.4269131015032861,0.0
2018-11-13,1.0,-0.20663080195170774,-0.3705242086825972,-0.06818466157888152,-0.4294757913174027,-0.4273739522081822,0.0
2018-11-14,1.0,-0.21203265141590244,-0.3742315831905674,-0.06505089186737882,-0.4367630756827572,-0.43134636702610096,0.0
2018-11-15,1.0,-0.21330645161290326,-0.3777469758064516,-0.062096774193548386,-0.4435483870967742,-0.4234375,0.0
2018-11-16,1.0,-0.21197333668720914,-0.3727078354923909,-0.060067915985410635,-0.4434662306628097,-0.42721670230159725,0.0
2018-11-19,1.0,-0.21189768893811992,-0.3744020945571723,-0.056542973666985546,-0.4459493479683802,-0.42870449624893003,0.0
2018-11-20,1.0,-0.20392589989457302,-0.37253376173502684,-0.04786886891912245,-0.4496209649078769,-0.43621667754405336,0.0
2018-11-21,1.0,-0.20652959501557633,-0.3671775700934579,-0.05283489096573209,-0.4471028037383178,-0.41856697819314637,0.0
2018-11-23,1.0,-0.20800040077148513,-0.38143426095233324,-0.047691806727951314,-0.44688525411416985,-0.4208100593642763,0.0
2018-11-26,1.0,-0.20787839326855653,-0.38462886907743166,-0.04680456776520084,-0.44560753280576976,-0.41936291695883,0.0
2018-11-27,1.0,-0.20698965051747412,-0.38503074846257684,-0.044472776361181944,-0.4449527523623819,-0.4184290785460727,0.0
2018-11-28,1.0,-0.20622148694039202,-0.3992580337895423,-0.040532410888855466,-0.44287361507996187,-0.4178071890509851,0.0
2018-11-29,1.0,-0.2004739927653736,-0.39595858800049893,-0.03617313209429961,-0.4425346139453661,-0.41955843831857303,0.0
2018-11-30,1.0,-0.20118741736722628,-0.39643774789832115,-0.03514855189961833,-0.4438097138723277,-0.41801581560106765,0.0
2018-12-03,1.0,-0.20277157131022014,-0.40722516506414275,-0.019631963447392865,-0.45515025230336653,-0.42570230713227725,0.0
2018-12-04,1.0,-0.2004713433284862,-0.4075615504186933,-0.020332948904377476,-0.4538685252970967,-0.42493606779321064,0.0
2018-12-06,1.0,-0.18972351478444988,-0.375803235098604,-0.03968781544673412,-0.4478420365856661,-0.4089666888248763,0.0
2018-12-07,1.0,-0.19071999999999997,-0.3753353846153846,-0.040590769230769236,-0.4474584615384615,-0.40745846153846155,0.0
2018-12-10,1.0,-0.1763656796638327,-0.3798739372618,-0.03603537574513827,-0.45172481188312325,-0.39910094791361284,0.0
2018-12-11,1.0,-0.17089707502141718,-0.3848488557092155,-0.03071839432138049,-0.4522579855586831,-0.40895851181005993,0.0
2018-12-12,1.0,-0.17141947959758155,-0.3846229163096957,-0.03123393630822706,-0.4523780383325582,-0.4081462805669106,0.0
2018-12-13,1.0,-0.1721223109717254,-0.3863380212672122,-0.030455235948449063,-0.45195276130739453,-0.4092713284657225,0.0
2018-12-14,1.0,-0.17237747679345564,-0.38323250630679173,-0.03225648436160572,-0.4526439540522668,-0.40875358201278505,0.0
2018-12-17,1.0,-0.1654372252076209,-0.38419638495359065,-0.02552515876893014,-0.44680019540791405,-0.42066438690766983,0.0
2018-12-18,1.0,-0.16017600155581488,-0.3778199144301828,-0.01806203811746402,-0.4485608712563205,-0.42634189031505254,0.0
2018-12-19,1.0,-0.1647007320572999,-0.3771189532310237,-0.017316438456113043,-0.44704136974973857,-0.4259065593306905,0.0
2018-12-20,1.0,-0.1608493310063991,-0.3706369982547993,-0.024505526468877253,-0.4458987783595114,-0.42199922435524534,0.0
2018-12-21,1.0,-0.15972843025924763,-0.3702916233781923,-0.0234361786948223,-0.4469303438111576,-0.4157143202300128,0.0
2018-12-24,1.0,-0.15074687898395595,-0.3613402929786159,-0.027301373487600127,-0.443893873427465,-0.42214899093161423,0.0
2018-12-26,1.0,-0.1572928877299586,-0.3750388746680701,-0.018468457692399704,-0.42731035142699936,-0.4142006172101146,0.0
2018-12-27,1.0,-0.13828517955316413,-0.36079073575856824,-0.022201427067493274,-0.39953210901859865,-0.41864545560884314,0.0
2018-12-28,1.0,-0.13485302377831868,-0.3669724770642202,-0.01961243212881483,-0.40123572364725707,-0.41768863508706233,0.0
2018-12-31,1.0,-0.1299906059182715,-0.3765382808830437,-0.019657116016909348,-0.40373414748708314,-0.41860028182245185,0.0
2019-01-02,1.0,-0.13012796386902523,-0.3772581859239744,-0.02149981181783967,-0.4050856228829507,-0.41832894241625895,0.0
2019-01-03,1.0,-0.1331763597833765,-0.37216858959265364,-0.04078172827878502,-0.41252648928655516,-0.39595008241111374,0.0
2019-01-04,1.0,-0.12744660353861698,-0.373716487699429,-0.04032049625226157,-0.4106769425973354,-0.39751873869216847,0.0
2019-01-07,1.0,-0.12565666041275797,-0.3718339587242026,-0.04183864915572233,-0.4098264540337711,-0.39608348968105067,0.0
2019-01-08,1.0,-0.1269357823958016,-0.35693367382798774,-0.045099922685846824,-0.42019070824450017,-0.39369303938336103,0.0
2019-01-09,1.0,-0.12836487598448337,-0.3650170447866463,-0.044457505583637,-0.42202891736217235,-0.3911367109439285,0.0
2019-01-10,1.0,-0.12884805188701415,-0.3635850918832542,-0.044719650326643795,-0.42256897118954745,-0.3902335855618744,0.0
2019-01-11,1.0,-0.1272752927896148,-0.3563567094680401,-0.048892338083815434,-0.4234749071069094,-0.395748083345092,0.0
2019-01-14,1.0,-0.12559715717882947,-0.35589391193843695,-0.05017296966559198,-0.42174005130256753,-0.399924693478926,0.0
2019-01-15,1.0,-0.12142773000353399,-0.35417599246083165,-0.05480032983861468,-0.42007303569325005,-0.40551301684532925,0.0
2019-01-16,1.0,-0.12253653936822252,-0.3553276756247053,-0.05396039603960396,-0.42126355492692125,-0.40431400282885427,0.0
2019-01-17,1.0,-0.1249469864756609,-0.3495829602751991,-0.056453513029546196,-0.4204561519249799,-0.40469346402148815,0.0
2019-01-18,1.0,-0.12744243052773,-0.3491408772715488,-0.059466848940533154,-0.4175878567893087,-0.4033516392863036,0.0
2019-01-22,1.0,-0.03799938862369789,-0.36369835633832626,-0.0,-0.5271474592611752,-0.4225785971265314,0.0
2019-01-23,1.0,-0.03287221570926143,-0.3629542790152403,-0.0,-0.5323329425556859,-0.41650644783118407,0.0
2019-01-24,1.0,-0.033066766726859126,-0.36197556342487275,-0.0,-0.5339931052273633,-0.4161253253910555,0.0
2019-01-25,1.0,-0.0,-0.3362559241706161,-0.0,-0.611824644549763,-0.42161137440758295,0.0
2019-01-28,1.0,-0.0,-0.3199181770610342,-0.0,-0.6382427096712812,-0.4204129204129204,0.0
2019-01-29,1.0,-0.0,-0.31932232468368005,-0.0,-0.6308528129244406,-0.4326256344270498,0.0
2019-01-30,1.0,-0.0,-0.31776279745599195,-0.0,-0.6303327695862414,-0.4339582191943975,0.0
2019-01-31,1.0,-0.0,-0.32073223053820854,-0.0,-0.6227534919197216,-0.4400772274395766,0.0
2019-02-01,1.0,-0.0,-0.3193038579067991,-0.0,-0.6167160045836517,-0.45127482811306346,0.0
2019-02-04,1.0,-0.0,-0.3221164172692776,-0.0,-0.6143528794062194,-0.45008472351495193,0.0
2019-02-05,1.0,-0.0,-0.3192175459395376,-0.0,-0.6143212803793716,-0.4375340841730883,0.0
2019-02-06,1.0,-0.0,-0.3006751154802795,-0.0,-0.6235935094160843,-0.4445576216984484,0.0
2019-02-07,1.0,-0.0,-0.3013477982803136,-0.0,-0.6239192742260228,-0.44344695264940664,0.0
2019-02-08,1.0,-0.0,-0.2965715371100242,-0.0,-0.6299919274419489,-0.4477420580274467,0.0
2019-02-11,1.0,-0.0,-0.28574147200152245,-0.0,-0.6301917312907369,-0.4628669299205481,0.0
2019-02-12,1.0,-0.0,-0.29167262500595836,-0.0,-0.6335383002049668,-0.4581247914581248,0.0
2019-02-13,1.0,-0.0,-0.3002882118952909,-0.0,-0.629993092442179,-0.4516351856703904,0.0
2019-02-14,1.0,-0.0,-0.32682362386945946,-0.0,-0.592934564431955,-0.4416841806975701,0.0
2019-02-15,1.0,-0.0,-0.34495308770354266,-0.0,-0.5842648831328433,-0.4340982676718739,0.0
2019-02-19,1.0,-0.0,-0.3390911883551123,-0.0,-0.5905385287932134,-0.43339870979938083,0.0
2019-02-20,1.0,-0.0,-0.3359249456470366,-0.0,-0.5911239247565933,-0.4361234521221287,0.0
2019-02-21,1.0,-0.0,-0.33719528054287945,-0.0,-0.5933606034095478,-0.43390159127988087,0.0
2019-02-22,1.0,-0.0,-0.3392262059511711,-0.0,-0.5939353832336746,-0.430289995509442,0.0
2019-02-25,1.0,-0.0,-0.3380548581173907,-0.0,-0.5980387512435453,-0.4325643090624852,0.0
2019-02-26,1.0,-0.0,-0.3366028594499596,-0.0,-0.5968270555265284,-0.4415285232508431,0.0
2019-02-27,1.0,-0.0,-0.3304653705376242,-0.0,-0.6050767695013547,-0.441198840138803,0.0
2019-02-28,1.0,-0.0,-0.32423541751090557,-0.0,-0.6012967509713714,-0.4582012347739029,0.0
2019-03-01,1.0,-0.0,-0.32495404521473414,-0.0,-0.5966482847525604,-0.465659242283177,0.0
2019-03-04,1.0,-0.0,-0.3310951277210925,-0.0,-0.5922961122129562,-0.46615211833018716,0.0
2019-03-05,1.0,-0.0,-0.32210813527680043,-0.0,-0.6025944807448361,-0.4687298054139441,0.0
2019-03-06,1.0,-0.0,-0.31815461227225933,-0.0,-0.6104287868993751,-0.4655366420072303,0.0
2019-03-07,1.0,-0.0,-0.3084997011356844,-0.0,-0.6219725044829647,-0.46044231918708906,0.0
2019-03-08,1.0,-0.0,-0.30200567553268237,-0.0,-0.6412870953778077,-0.46156991005723624,0.0
2019-03-11,1.0,-0.0,-0.3016022620169651,-0.0,-0.6417264796152637,-0.47335605017037624,0.0
2019-03-12,1.0,-0.0,-0.2844796104686549,-0.0,-0.6521728545343883,-0.4979184418746196,0.0
2019-03-13,1.0,-0.0,-0.2925768460147583,-0.0,-0.6528368274446561,-0.49802081806186776,0.0
2019-03-14,1.0,-0.0,-0.29148036844291336,-0.0,-0.6549634733318673,-0.4968115517115004,0.0
2019-03-15,1.0,-0.0,-0.2834329381796806,-0.0,-0.659057509552268,-0.5068090526109533,0.0
2019-03-18,1.0,-0.0,-0.28923198148284945,-0.004727783112949693,-0.6576050823668464,-0.5108221910319863,0.0
2019-03-19,1.0,-0.0,-0.29239433836425166,-0.0,-0.6582269100610132,-0.5195514166440234,0.0
2019-03-20,1.0,-0.0,-0.28774308476421395,-0.0008906922658221586,-0.6595823642931368,-0.5259043000643278,0.0
2019-03-21,1.0,-0.0,-0.2889152987199485,-0.0004704251157493377,-0.6612691574438584,-0.5252667805590631,0.0
2019-03-22,1.0,-0.0,-0.2827281087664355,-0.013421817910670346,-0.6720105386125816,-0.5173613700196356,0.0
2019-03-25,1.0,-0.0,-0.2404779502340478,-0.04791820645479182,-0.660310421286031,-0.5149544222714955,0.0
2019-03-26,1.0,-0.0,-0.2442214036735804,-0.057971372771995745,-0.6485624582828609,-0.521346814664656,0.0
2019-03-27,1.0,-0.0,-0.2376000395217864,-0.06143167671178738,-0.6505039027764055,-0.5205760300365576,0.0
2019-03-28,1.0,-0.0,-0.2306799377608733,-0.07579836498802144,-0.6342710365778359,-0.5290572748153819,0.0
2019-03-29,1.0,-0.0,-0.23503238245908933,-0.07242794284866762,-0.6374647748059524,-0.5269936223859197,0.0
2019-04-01,1.0,-0.0,-0.23668258406116238,-0.07051488235148577,-0.6381473142489547,-0.5288368755721603,0.0
2019-04-02,1.0,-0.0,-0.23738704355748158,-0.08142712924433064,-0.6281732450200675,-0.5152783591460862,0.0
2019-04-03,1.0,-0.0,-0.23759224067721316,-0.0767787951331474,-0.6474246649719885,-0.5061822848540192,0.0
2019-04-04,1.0,-0.0,-0.24039199188299637,-0.0648122942908758,-0.6442376698260288,-0.5252790220000495,0.0
2019-04-05,1.0,-0.0,-0.23693397043895917,-0.07241712262632766,-0.6454160580327301,-0.5210319130499369,0.0
2019-04-08,1.0,-0.0,-0.23635508931664112,-0.0748676332327181,-0.6444900786778168,-0.518432381612153,0.0
2019-04-09,1.0,-0.0,-0.22302033537265004,-0.08854927798281029,-0.6585341688752384,-0.5067990984073515,0.0
2019-04-10,1.0,-0.0,-0.21640553451647235,-0.09210168065146902,-0.6581272740773744,-0.5085517685205813,0.0
2019-04-11,1.0,-0.0,-0.21965132358751482,-0.08548992493085737,-0.6503852232319242,-0.5138532200711181,0.0
2019-04-12,1.0,-0.0,-0.21914930426830773,-0.08225204517930845,-0.652801463137342,-0.517312968043301,0.0
2019-04-15,1.0,-0.0,-0.22038131506713815,-0.08026904720690423,-0.6518459902569301,-0.5203640050446351,0.0
2019-04-16,1.0,-0.0,-0.21963702897834042,-0.08171793096627436,-0.6511967164474335,-0.5199782415191375,0.0
2019-04-17,1.0,-0.0,-0.22793936101920892,-0.07819366944842229,-0.646313762283344,-0.516567083107007,0.0
2019-04-18,1.0,-0.0,-0.22310658493177776,-0.06238876804429504,-0.6497429305912596,-0.5365829543207435,0.0
2019-04-22,1.0,-0.0,-0.22433309389938821,-0.059594283308151495,-0.6540014366036708,-0.5389740668268397,0.0
2019-04-23,1.0,-0.0,-0.2227258092478391,-0.05874631597196424,-0.6551997424276197,-0.5399856353864824,0.0
2019-04-24,1.0,-0.0,-0.20166530773602154,-0.05887875867862526,-0.6603908778691968,-0.5498233390161342,0.0
2019-04-25,1.0,-0.0,-0.20130512161360492,-0.061844967371959665,-0.6608166897369984,-0.5478297409531343,0.0
2019-04-26,1.0,-0.0,-0.1900437934532499,-0.06818912833708589,-0.6732563030407998,-0.5427171734666106,0.0
2019-04-29,1.0,-0.0,-0.18846448235846028,-0.06434409026937607,-0.6732426359842968,-0.5429989382978199,0.0
2019-04-30,1.0,-0.0,-0.18592418817137918,-0.06264970984072107,-0.6724533893073219,-0.5484380787751575,0.0
2019-05-01,1.0,-0.0,-0.1841552860988319,-0.06739436445805447,-0.6674980860889536,-0.5504902081841305,0.0
2019-05-02,1.0,-0.0,-0.17590647321980277,-0.06710497046392644,-0.6658839813144171,-0.5627425294742826,0.0
2019-05-03,1.0,-0.0,-0.1706333498268184,-0.06598218703612073,-0.6717714002968828,-0.5656110836219693,0.0
2019-05-06,1.0,-0.0,-0.14169960474308302,-0.07618577075098815,-0.6717391304347826,-0.5807065217391304,0.0
2019-05-07,1.0,-0.0,-0.13948084054388132,-0.07537700865265759,-0.6744375772558714,-0.5829171817058096,0.0
2019-05-08,1.0,-0.0,-0.13812195482061124,-0.09636300999064915,-0.6442492248634283,-0.5820168315369851,0.0
2019-05-09,1.0,-0.0,-0.1380930129608224,-0.09879245468630873,-0.6456063549838912,-0.5768672683898576,0.0
2019-05-10,1.0,-0.0,-0.1368498708963482,-0.09816795770318455,-0.6480757408090495,-0.5759990163531292,0.0
2019-05-13,1.0,-0.0,-0.1381863806337335,-0.09284589647707145,-0.6492078331037198,-0.5798809289509939,0.0
2019-05-14,1.0,-0.0,-0.1357955650651624,-0.12137716397588018,-0.6142530636063024,-0.559983466251702,0.0
2019-05-15,1.0,-0.0,-0.1364189123455589,-0.1232853390407627,-0.6160618737231248,-0.5564014009144859,0.0
2019-05-16,1.0,-0.0,-0.13562753036437247,-0.12311594556363104,-0.6236281157016731,-0.556533827618165,0.0
2019-05-17,1.0,-0.0,-0.13304543014687942,-0.12433513882789245,-0.6151856731566876,-0.567291270189821,0.0
2019-05-20,1.0,-0.0,-0.12365080525302731,-0.129912530760422,-0.6145993226615987,-0.5683064103501206,0.0
2019-05-21,1.0,-0.0,-0.12488720887696621,-0.1284477502743568,-0.6163394707962443,-0.5690525545665163,0.0
2019-05-22,1.0,-0.0,-0.12695512351995322,-0.12632168786239828,-0.615114749305657,-0.5678994299079082,0.0
2019-05-23,1.0,-0.0,-0.11544731271745214,-0.13045911291696066,-0.629619717281818,-0.557504683584341,0.0
2019-05-24,1.0,-0.0,-0.10334280096132836,-0.13720777802053746,-0.6261986259801423,-0.5608719928143131,0.0
2019-05-28,1.0,-0.0,-0.1039537875294289,-0.1378850027911944,-0.6256158831096332,-0.5596466105191622,0.0
2019-05-29,1.0,-0.0,-0.11299339318990344,-0.1404854674378645,-0.6233876237264344,-0.5432104740930761,0.0
2019-05-30,1.0,-0.0,-0.11376955489901681,-0.13742916646486172,-0.6271128977575435,-0.5433719184385141,0.0
2019-05-31,1.0,-0.0,-0.1109738072738727,-0.1423517724310048,-0.6298127014126141,-0.539894841414068,0.0
2019-06-03,1.0,-0.0,-0.11517023381511957,-0.15845860579591248,-0.6275124870303791,-0.5118355331419058,0.0
2019-06-04,1.0,-0.0,-0.1190619943487816,-0.1724587630110851,-0.6480305262395247,-0.47549931171058035,0.0
2019-06-05,1.0,-0.0,-0.1233815871195834,-0.18197888299651235,-0.6533610434284076,-0.43007978596340357,0.0
2019-06-06,1.0,-0.0,-0.12845679896833356,-0.17466685771600515,-0.647609495152123,-0.4373835793093567,0.0
2019-06-07,1.0,-0.0,-0.1292760256501943,-0.17414002717585642,-0.6440916350806932,-0.4363393644663759,0.0
2019-06-10,1.0,-0.0,-0.12822853847817206,-0.18961581893755555,-0.6513298575238461,-0.4334590711419715,0.0
2019-06-11,1.0,-0.0,-0.12567648827420325,-0.1966085387853277,-0.6547444377630788,-0.4282621767889357,0.0
2019-06-12,1.0,-0.0,-0.13082966914149788,-0.19851510127585958,-0.6487421610322209,-0.42466181311420265,0.0
2019-06-13,1.0,-0.0,-0.14380499062454924,-0.2080628876388288,-0.6370017789316794,-0.4150680321169287,0.0
2019-06-14,1.0,-0.0,-0.13801371505298998,-0.22497961923943796,-0.6371025751690405,-0.39764062724787796,0.0
2019-06-17,1.0,-0.0,-0.13632772284339312,-0.2244355591735102,-0.6317188210788421,-0.4017765221346996,0.0
2019-06-18,1.0,-0.0,-0.14699976093712647,-0.22617738465216353,-0.6220415969399952,-0.3954099928281138,0.0
2019-06-19,1.0,-0.0,-0.13717627401837929,-0.2402673350041771,-0.6217925766797948,-0.3876596252536102,0.0
2019-06-20,1.0,-0.0,-0.14161808276784862,-0.23872216381534933,-0.6209739080569626,-0.3880818120997802,0.0
2019-06-21,1.0,-0.0,-0.146819897739762,-0.23706216849046685,-0.6134897500836239,-0.39188608018349497,0.0
2019-06-24,1.0,-0.0,-0.15621338561966475,-0.24033380359149709,-0.6097176059874225,-0.3848784103679969,0.0
2019-06-25,1.0,-0.0,-0.13732681336593316,-0.24596097607747258,-0.623831439666331,-0.3899276091854835,0.0
2019-06-26,1.0,-0.0,-0.13582587410909264,-0.24415060833673297,-0.6224952604929087,-0.3973026805212258,0.0
2019-06-27,1.0,-0.0,-0.13514616233859741,-0.24307588921422743,-0.6215379446071136,-0.4003024048384774,0.0
2019-06-28,1.0,-0.0,-0.13789385407930993,-0.2457889061938421,-0.6144243440757158,-0.3979633401221996,0.0
2019-07-01,1.0,-0.0,-0.12976495675300093,-0.2499221314421257,-0.627764333804538,-0.38850420490212517,0.0
2019-07-02,1.0,-0.0,-0.12634841313696754,-0.2526487759171612,-0.6364269754702929,-0.38711769934891765,0.0
2019-07-03,1.0,-0.0,-0.1372586779644697,-0.2426219247989986,-0.63451446728612,-0.3928072793799046,0.0
2019-07-05,1.0,-0.0,-0.14385078219013236,-0.24072202166064982,-0.6319374247894104,-0.39022864019253917,0.0
2019-07-08,1.0,-0.0,-0.14542129830133296,-0.23822241470574082,-0.6302391607718589,-0.39216110870506715,0.0
2019-07-09,1.0,-0.0,-0.14118467234001633,-0.23897783547285925,-0.6285157940285591,-0.3952593874705515,0.0
2019-07-10,1.0,-0.0,-0.14086437865268525,-0.23757185117487195,-0.6285624954905121,-0.39806152144111207,0.0
2019-07-11,1.0,-0.03199395984238964,-0.11806620579005735,-0.2592548899322842,-0.5906849444352689,-0.3594129721822429,0.0
2019-07-12,1.0,-0.015593300306676104,-0.1287803727294173,-0.2643548006605332,-0.5881575843359284,-0.36216088700165133,0.0
2019-07-15,1.0,-0.0151901122747429,-0.14496650627417682,-0.27483724879705634,-0.5747947919615057,-0.34894801396358144,0.0
2019-07-16,1.0,-0.032381221719457016,-0.14046003016591252,-0.29055901206636503,-0.5619108220211162,-0.33142439668174967,0.0
2019-07-17,1.0,-0.033629486484575685,-0.1491527820328518,-0.28614521716588504,-0.5602714868145076,-0.32748096999976434,0.0
2019-07-18,1.0,-0.03602034089838967,-0.14911950277803934,-0.28729164704774457,-0.5574912891986062,-0.3243714097372634,0.0
2019-07-19,1.0,-0.05889380841942511,-0.14995197601143204,-0.2899711856068592,-0.526108651345843,-0.31770796729683504,0.0
2019-07-22,1.0,-0.05807856173041809,-0.15237136570064141,-0.29027576197387517,-0.5235497916569127,-0.31665808324359757,0.0
2019-07-23,1.0,-0.053612835226607335,-0.15533434828434245,-0.29010422766131866,-0.5250731935823867,-0.3180934535659913,0.0
2019-07-24,1.0,-0.06849629936100768,-0.1531053188066014,-0.29483289661196155,-0.48384130924470187,-0.29828069691536796,0.0
2019-07-25,1.0,-0.07227588738728404,-0.15099924282403687,-0.29176513778308055,-0.48658880756258177,-0.2928435399123511,0.0
2019-07-26,1.0,-0.07419118320960498,-0.14625148932270185,-0.2869122903491889,-0.48730638804875814,-0.29658143158280637,0.0
2019-07-29,1.0,-0.07771509814712897,-0.15088974500091726,-0.2851770317372959,-0.4871353880022014,-0.2922170243991928,0.0
2019-07-30,1.0,-0.07654898722271924,-0.1498635101965912,-0.2865827082329732,-0.4863395499277407,-0.2946115201981969,0.0
2019-07-31,1.0,-0.0741854061496099,-0.1551858650757228,-0.2871959614502065,-0.4852225791647545,-0.29284075263882514,0.0
2019-08-01,1.0,-0.0816345207861441,-0.15942526368773882,-0.2754249891321756,-0.48536847644542064,-0.28613265609627747,0.0
2019-08-02,1.0,-0.06664362253715866,-0.16626339440027654,-0.2664592695010946,-0.503053347159811,-0.30199331720244266,0.0
2019-08-05,1.0,-0.06947421801166355,-0.16693174745868197,-0.2690685291473619,-0.5001498282737478,-0.2994260424590277,0.0
2019-08-06,1.0,-0.07674081571622461,-0.1681810862414023,-0.2658553978514412,-0.4926272687538819,-0.29697959559246395,0.0
2019-08-07,1.0,-0.0701718118338846,-0.18414645350973907,-0.25647739801543545,-0.4826120911429621,-0.3035189268651231,0.0
2019-08-08,1.0,-0.0739787713091026,-0.18283324909249643,-0.2556862564903736,-0.48198777742039245,-0.3030142903092405,0.0
2019-08-09,1.0,-0.07170113104078601,-0.17356334970867132,-0.2582428881526334,-0.4702616245858563,-0.31118473666171603,0.0
2019-08-12,1.0,-0.06893560683877743,-0.17026181834782808,-0.26617818256522635,-0.4775274486977562,-0.29975575794927983,0.0
2019-08-13,1.0,-0.07005397526702954,-0.17014735020155322,-0.26477487531030086,-0.47634881231638165,-0.2960896399371427,0.0
2019-08-14,1.0,-0.05428188407443594,-0.18195451137215696,-0.27204562495739704,-0.4718138647156393,-0.292086069391743,0.0
2019-08-15,1.0,-0.0611968589222854,-0.188419532448777,-0.2724298221861179,-0.45800613773806303,-0.27646899539669645,0.0
2019-08-16,1.0,-0.05935784169735861,-0.19278306256637365,-0.27026233138260614,-0.4535779650676729,-0.2835709605260185,0.0
2019-08-19,1.0,-0.06524430040735489,-0.19091666104021787,-0.27200504129813424,-0.4476852789593321,-0.27472824252244954,0.0
