Date,AWI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.22168885588500503,-0.6381477748899379,-0.0,-0.4060892165703071,-0.38617196202195936,0.0
2018-10-26,1.0,-0.21958637469586376,-0.6347984766740716,-0.0,-0.4060086744948693,-0.3842695440600868,0.0
2018-10-29,1.0,-0.2235172303934583,-0.6361971008336431,-0.0,-0.4112462167471991,-0.38395369829554504,0.0
2018-10-30,1.0,-0.21208902108673713,-0.6371169065703511,-0.0,-0.4124926966590535,-0.3940882774738408,0.0
2018-10-31,1.0,-0.2110003474356576,-0.6469251944303391,-0.0,-0.41622791779137824,-0.398428521794906,0.0
2018-11-01,1.0,-0.22169153160888697,-0.6417301706557905,-0.0,-0.41926049157454115,-0.4005849522378448,0.0
2018-11-02,1.0,-0.22041444066699045,-0.6537693594517295,-0.0,-0.4192704117424856,-0.40472721385785976,0.0
2018-11-05,1.0,-0.20867842500619105,-0.713479899843161,-0.0,-0.4419833255372424,-0.387392345155876,0.0
2018-11-06,1.0,-0.212573944146375,-0.7164671894345853,-0.0,-0.4392075938918696,-0.38313385610125195,0.0
2018-11-07,1.0,-0.21383196155333373,-0.7188587526929239,-0.0,-0.443434789813843,-0.3858476495608463,0.0
2018-11-08,1.0,-0.21115922442562815,-0.7192542129795626,-0.0,-0.44228700664699233,-0.38538764928151803,0.0
2018-11-09,1.0,-0.21048711866276826,-0.719230981408948,-0.0,-0.443289016384399,-0.3853092072598886,0.0
2018-11-12,1.0,-0.21125223813786928,-0.7437052372426142,-0.0,-0.44676029543419876,-0.3959545658012533,0.0
2018-11-13,1.0,-0.19007943120591014,-0.7439593401099817,-0.0,-0.45006387824251515,-0.3932122424040438,0.0
2018-11-14,1.0,-0.19225634178905207,-0.7438251001335113,-0.0,-0.45182465509568315,-0.39358032932799286,0.0
2018-11-15,1.0,-0.19183821680958635,-0.7466830535459904,-0.0,-0.45286444512723106,-0.40186028323231193,0.0
2018-11-16,1.0,-0.18954321228505336,-0.7403082411304032,-0.0,-0.4518826119673365,-0.40525626376076473,0.0
2018-11-19,1.0,-0.19134942310907976,-0.7397302268546905,-0.0,-0.4508945989632685,-0.4049384092302548,0.0
2018-11-20,1.0,-0.16268884268884268,-0.7352737352737352,-0.0,-0.45419265419265414,-0.4198198198198198,0.0
2018-11-21,1.0,-0.16286707882534776,-0.7339644513137559,-0.0,-0.45203135349966883,-0.41112828438949,0.0
2018-11-23,1.0,-0.16388651465438803,-0.7252474565055557,-0.0,-0.45587140533237747,-0.412170172874907,0.0
2018-11-26,1.0,-0.16335924149716113,-0.7279367179317568,-0.0,-0.454329970784411,-0.41056171104128775,0.0
2018-11-27,1.0,-0.1593780903197451,-0.7288210086803648,-0.0,-0.4512965608174926,-0.4074552247005824,0.0
2018-11-28,1.0,-0.15939122551578255,-0.7296777561056015,-0.0,-0.4508392626576193,-0.40726903107057494,0.0
2018-11-29,1.0,-0.1499399366604783,-0.7236540351643552,-0.0,-0.44842743256525064,-0.408130392049798,0.0
2018-11-30,1.0,-0.14996587962331104,-0.723952504435649,-0.0,-0.4489695646239934,-0.40671489013238704,0.0
2018-12-03,1.0,-0.1480723581894082,-0.7246732694878721,-0.0,-0.44912826389457317,-0.4065373386810728,0.0
2018-12-04,1.0,-0.14616265125913003,-0.7254169846288019,-0.0,-0.44805407173225764,-0.4057287692139976,0.0
2018-12-06,1.0,-0.1422321236847756,-0.7049334335409061,-0.0,-0.44465321022117243,-0.39233948894137854,0.0
2018-12-07,1.0,-0.14553751174339014,-0.7047376191115287,-0.0,-0.4445040934102805,-0.38942423835726747,0.0
2018-12-10,1.0,-0.12939641630501345,-0.7091775606379297,-0.0,-0.44500652307036936,-0.378923826512953,0.0
2018-12-11,1.0,-0.12422393349143329,-0.7114764582056543,-0.0,-0.444109888353007,-0.3847957579471875,0.0
2018-12-12,1.0,-0.12180410995463038,-0.7133173205230853,-0.0,-0.444835868694956,-0.3888444088604217,0.0
2018-12-13,1.0,-0.12144323848635963,-0.7099389317048456,-0.0,-0.4480652817408464,-0.38726366036427634,0.0
2018-12-14,1.0,-0.1203320609668206,-0.7148386407922482,-0.0,-0.44614686490670796,-0.3880095027093398,0.0
2018-12-17,1.0,-0.11666089181481383,-0.7153175724299687,-0.0,-0.44353527546043336,-0.38980250006663286,0.0
2018-12-18,1.0,-0.10812816367635757,-0.7087695120981634,-0.0,-0.44141732700818914,-0.391885087324093,0.0
2018-12-19,1.0,-0.11611670073535267,-0.7078234091693434,-0.0,-0.43911439114391143,-0.39164830497225833,0.0
2018-12-20,1.0,-0.11619037529464735,-0.7033132928993299,-0.0,-0.4393887226209709,-0.38962311624334556,0.0
2018-12-21,1.0,-0.11437276460458339,-0.7049410517949397,-0.0,-0.43984633726321365,-0.39017088356073654,0.0
2018-12-24,1.0,-0.09996311324234601,-0.6912841861200401,-0.0,-0.4376086841966591,-0.4058860726142172,0.0
2018-12-26,1.0,-0.09752297454314988,-0.6925372346044153,-0.0,-0.44229956691665784,-0.408392310129925,0.0
2018-12-27,1.0,-0.0824590418109463,-0.6754871052767586,-0.0,-0.41428497596775027,-0.4118817509948835,0.0
2018-12-28,1.0,-0.08073138606957465,-0.6772552361767515,-0.0,-0.4139355905064436,-0.4106815423155394,0.0
2018-12-31,1.0,-0.08190412232668665,-0.6755088335571856,-0.0,-0.41422151048662054,-0.411276991424734,0.0
2019-01-02,1.0,-0.08116899881241287,-0.6753756389735116,-0.0,-0.41366757887127587,-0.41149894149842514,0.0
2019-01-03,1.0,-0.07107836779164181,-0.6817816285766167,-0.0,-0.410438662481517,-0.430802355443721,0.0
2019-01-04,1.0,-0.04967195329854833,-0.6904995608823682,-0.0,-0.40447899984501734,-0.4383943792943122,0.0
2019-01-07,1.0,-0.049239195019246174,-0.6910020925366194,-0.0,-0.4046087473197448,-0.43852850758221606,0.0
2019-01-08,1.0,-0.0514235609655457,-0.681246131627811,-0.0,-0.4099700845884052,-0.43627501547348874,0.0
2019-01-09,1.0,-0.05144139033572276,-0.6806250322314475,-0.0,-0.4099066577278119,-0.43654272600691046,0.0
2019-01-10,1.0,-0.052344011752274426,-0.6784361227803406,-0.0,-0.41112342465400376,-0.4353238318600036,0.0
2019-01-11,1.0,-0.05342723731393339,-0.6710264943373837,-0.0,-0.41312591904651347,-0.4422258339137838,0.0
2019-01-14,1.0,-0.0593218157007132,-0.6690697494786167,-0.0,-0.41082417158011275,-0.43554159478874327,0.0
2019-01-15,1.0,-0.054036642873708345,-0.6618135903316411,-0.0,-0.41046718375550795,-0.4505115056561961,0.0
2019-01-16,1.0,-0.040841584158415836,-0.6631600660066006,-0.0,-0.40637891914191415,-0.4680022689768977,0.0
2019-01-17,1.0,-0.04889565486634328,-0.6518474558777996,-0.0,-0.40816905769429246,-0.4713076684900402,0.0
2019-01-18,1.0,-0.049041508649799996,-0.6464751415657957,-0.0,-0.412826640344953,-0.48919424385682375,0.0
2019-01-22,1.0,-0.0,-0.71955806299953,-0.0,-0.40845217573003184,-0.48391056783158337,0.0
2019-01-23,1.0,-0.0,-0.6916051708797823,-0.0,-0.4167059192965929,-0.5085309049039619,0.0
2019-01-24,1.0,-0.0,-0.6975734755778684,-0.0,-0.40497855872816646,-0.5122110657880975,0.0
2019-01-25,1.0,-0.0,-0.7159427896601496,-0.0,-0.38008135415299826,-0.5283296155360189,0.0
2019-01-28,1.0,-0.0,-0.7093072115132097,-0.0,-0.389988970008929,-0.5268659068228373,0.0
2019-01-29,1.0,-0.0,-0.7053686508667175,-0.0,-0.3862482573585501,-0.5387852802693532,0.0
2019-01-30,1.0,-0.0,-0.7032701060219411,-0.0,-0.3838625660992871,-0.5436847228433874,0.0
2019-01-31,1.0,-0.0,-0.7121307850260622,-0.0,-0.349760438056126,-0.5706576106986785,0.0
2019-02-01,1.0,-0.0,-0.7137461038617993,-0.0,-0.36068994664271753,-0.5670135770510856,0.0
2019-02-04,1.0,-0.0,-0.7076781002638522,-0.0,-0.3596306068601583,-0.5712137203166227,0.0
2019-02-05,1.0,-0.0,-0.6997626582278481,-0.0,-0.35741033755274265,-0.579957805907173,0.0
2019-02-06,1.0,-0.0,-0.7028075360177318,-0.0,-0.35051981634914775,-0.5853343184336904,0.0
2019-02-07,1.0,-0.0,-0.7052739888663166,-0.0,-0.3525314618895602,-0.5805345223333246,0.0
2019-02-08,1.0,-0.0,-0.7040854077480049,-0.0,-0.3622430104117119,-0.5762380423867661,0.0
2019-02-11,1.0,-0.0,-0.6648097293056101,-0.0,-0.3569242840329541,-0.5936445664966653,0.0
2019-02-12,1.0,-0.0,-0.6603991293630189,-0.0,-0.37164660530249394,-0.5903285867883461,0.0
2019-02-13,1.0,-0.0,-0.6850245584700596,-0.0,-0.3549743964886613,-0.5726042428675933,0.0
2019-02-14,1.0,-0.0,-0.6639786353877573,-0.0,-0.37306906844006915,-0.5811645808242132,0.0
2019-02-15,1.0,-0.0,-0.6913596399413858,-0.0,-0.3574157420975507,-0.5679296629683902,0.0
2019-02-19,1.0,-0.0,-0.6870734067313476,-0.0,-0.3610973090300479,-0.5669604330657182,0.0
2019-02-20,1.0,-0.0,-0.6888354211889008,-0.0,-0.36088082224023854,-0.5655255380913774,0.0
2019-02-21,1.0,-0.0,-0.7263305176970514,-0.0,-0.3416593252837229,-0.5230864901279991,0.0
2019-02-22,1.0,-0.0,-0.7290430073935229,-0.0,-0.36009580339477243,-0.5142403415599291,0.0
2019-02-25,1.0,-0.0,-0.7346051741189943,-0.0,-0.3577637811670397,-0.5103065951798449,0.0
2019-02-26,1.0,-0.0,-0.7355137512033929,-0.0,-0.3529518903026045,-0.5134649910233393,0.0
2019-02-27,1.0,-0.0,-0.7248452513532413,-0.0,-0.34021392867317607,-0.5248763305793686,0.0
2019-02-28,1.0,-0.0,-0.7299266288143943,-0.0,-0.34632236654481346,-0.5163724041378238,0.0
2019-03-01,1.0,-0.0,-0.7242401393619511,-0.0,-0.34216479030706426,-0.5336054704765867,0.0
2019-03-04,1.0,-0.0,-0.7281369315082724,-0.0,-0.32866678787563963,-0.540557388119789,0.0
2019-03-05,1.0,-0.0,-0.7122283388556967,-0.0,-0.35944063241931695,-0.5373216102689868,0.0
2019-03-06,1.0,-0.0,-0.7157914007741396,-0.0,-0.3545872999267706,-0.5449576315514175,0.0
2019-03-07,1.0,-0.0,-0.697615503147118,-0.0,-0.374546214317428,-0.5395805583849147,0.0
2019-03-08,1.0,-0.0,-0.6955653635981505,-0.0,-0.3880044136191677,-0.5436107608238756,0.0
2019-03-11,1.0,-0.0,-0.6925986668077453,-0.0,-0.3880541741614644,-0.5645698867844673,0.0
2019-03-12,1.0,-0.0,-0.669761873087668,-0.0,-0.3995476918983637,-0.5913529333510709,0.0
2019-03-13,1.0,-0.0,-0.6764666613260701,-0.0,-0.40313493017170016,-0.5907233838019706,0.0
2019-03-14,1.0,-0.0,-0.6803009685423836,-0.0,-0.39766269110701996,-0.590223858694202,0.0
2019-03-15,1.0,-0.0,-0.6784643392589419,-0.0,-0.3971139430284857,-0.6016545298779182,0.0
2019-03-18,1.0,-0.0,-0.6864133067771976,-0.0,-0.4033482263013404,-0.6017387091564839,0.0
2019-03-19,1.0,-0.0,-0.6893869835268701,-0.0,-0.3983796921415069,-0.6127464218201458,0.0
2019-03-20,1.0,-0.0,-0.6799555230114176,-0.0,-0.4044422748352453,-0.6276137010820926,0.0
2019-03-21,1.0,-0.0,-0.6794294701448018,-0.0,-0.42808720646455883,-0.6041000054232876,0.0
2019-03-22,1.0,-0.0,-0.6747829884806464,-0.0,-0.4495004640497898,-0.6053938963804116,0.0
2019-03-25,1.0,-0.0,-0.6123007698145939,-0.0,-0.48606744009541364,-0.6122465575192453,0.0
2019-03-26,1.0,-0.0,-0.6153929922953363,-0.0,-0.47717187117149,-0.62995834581144,0.0
2019-03-27,1.0,-0.0,-0.6038798498122654,-0.0,-0.4856886325297927,-0.6311966044512163,0.0
2019-03-28,1.0,-0.0,-0.6004683075582662,-0.0,-0.4781365715530385,-0.6441134829013287,0.0
2019-03-29,1.0,-0.0,-0.6138505668624505,-0.0,-0.4791421936893867,-0.638874470700724,0.0
2019-04-01,1.0,-0.0,-0.6102957283680175,-0.0,-0.48003833515881705,-0.6478915662650602,0.0
2019-04-02,1.0,-0.0,-0.6141095890410959,-0.0,-0.48753424657534244,-0.6380821917808219,0.0
2019-04-03,1.0,-0.0,-0.6138567749712344,-0.0,-0.4892882581776341,-0.6364034847405622,0.0
2019-04-04,1.0,-0.0,-0.6158310626702997,-0.0,-0.4876021798365123,-0.6213623978201634,0.0
2019-04-05,1.0,-0.0,-0.6121307988109199,-0.0,-0.4929227916109854,-0.6221943436877847,0.0
2019-04-08,1.0,-0.0,-0.6140523143223413,-0.0,-0.4928401931102201,-0.6206529743883479,0.0
2019-04-09,1.0,-0.0,-0.6125995852886609,-0.0,-0.4939975990396158,-0.6217668885736113,0.0
2019-04-10,1.0,-0.0,-0.6172819384456577,-0.0,-0.5013446336891859,-0.5978051231901773,0.0
2019-04-11,1.0,-0.0,-0.5996578968803453,-0.0,-0.534604002063479,-0.5808150742580978,0.0
2019-04-12,1.0,-0.0,-0.6007060420909708,-0.0,-0.5350712830957229,-0.5797691785471826,0.0
2019-04-15,1.0,-0.0,-0.603201347935973,-0.0,-0.5286300513628828,-0.5857814495746936,0.0
2019-04-16,1.0,-0.0,-0.5938145450592456,-0.0,-0.5356560495706055,-0.5882161104467877,0.0
2019-04-17,1.0,-0.0,-0.5890466862553053,-0.0,-0.533926433779519,-0.5976711285232342,0.0
2019-04-18,1.0,-0.0,-0.5895063408262123,-0.0,-0.5302345833560116,-0.6016437163228651,0.0
2019-04-22,1.0,-0.0,-0.5849803450535052,-0.0,-0.536771129067482,-0.6081295042585718,0.0
2019-04-23,1.0,-0.0,-0.5864318864318864,-0.0,-0.5386841386841387,-0.6049140049140049,0.0
2019-04-24,1.0,-0.0,-0.5826011024395568,-0.0,-0.540741145009005,-0.6054685368116575,0.0
2019-04-25,1.0,-0.0,-0.5765861645517806,-0.0,-0.5492427343430208,-0.6030563514804202,0.0
2019-04-26,1.0,-0.0,-0.5718773046352189,-0.0,-0.5556526726939991,-0.6038895413946629,0.0
2019-04-29,1.0,-0.0,-0.5609649482282874,-0.0,-0.5539983061497691,-0.6170259268365981,0.0
2019-04-30,1.0,-0.0,-0.5556497484139138,-0.0,-0.5615565521767666,-0.6174250711004157,0.0
2019-05-01,1.0,-0.0,-0.5614524375905723,-0.0,-0.5591009761299319,-0.613704098652011,0.0
2019-05-02,1.0,-0.0,-0.5611982725632756,-0.0,-0.5532170775706554,-0.6188432733832613,0.0
2019-05-03,1.0,-0.0,-0.5645258267286144,-0.0,-0.5518994260726975,-0.6165619021590598,0.0
2019-05-06,1.0,-0.0,-0.5477210114290391,-0.0,-0.546084394861024,-0.6338888737350318,0.0
2019-05-07,1.0,-0.0,-0.5440751050706839,-0.0,-0.5459036078816658,-0.6391299601550133,0.0
2019-05-08,1.0,-0.0,-0.5381435448339633,-0.0,-0.5424406429329054,-0.6390981533356904,0.0
2019-05-09,1.0,-0.0,-0.5386729058410643,-0.0,-0.5393802541012596,-0.6425170715782027,0.0
2019-05-10,1.0,-0.0,-0.5391959525622891,-0.0,-0.5415079969535415,-0.6393482754868893,0.0
2019-05-13,1.0,-0.0,-0.5381268356358099,-0.0,-0.5397585119112368,-0.6415751114978788,0.0
2019-05-14,1.0,-0.0,-0.513647039766745,-0.0,-0.549364218028671,-0.6366728760022677,0.0
2019-05-15,1.0,-0.0,-0.5183233338738445,-0.0,-0.5563483054970001,-0.6278579536241284,0.0
2019-05-16,1.0,-0.0,-0.5171938734163537,-0.0,-0.5567411329317378,-0.6273805343202139,0.0
2019-05-17,1.0,-0.0,-0.5158693714378326,-0.0,-0.551173658193998,-0.6341265768077577,0.0
2019-05-20,1.0,-0.0,-0.5102442974760426,-0.0,-0.553623970846268,-0.6355513564583615,0.0
2019-05-21,1.0,-0.0,-0.5084288604180714,-0.0,-0.5533648010788941,-0.6354146999325692,0.0
2019-05-22,1.0,-0.0,-0.5058664868509777,-0.0,-0.5559811193526635,-0.6353877275792312,0.0
2019-05-23,1.0,-0.0,-0.5095987920621226,-0.0,-0.5558401639344263,-0.6308509490940466,0.0
2019-05-24,1.0,-0.0,-0.4976916469830363,-0.0,-0.5510521795147091,-0.6353607472621859,0.0
2019-05-28,1.0,-0.0,-0.5082490543766934,-0.0,-0.5396357002977707,-0.6347345548193256,0.0
2019-05-29,1.0,-0.0,-0.5049547378006322,-0.0,-0.5380845251486421,-0.6351973860410306,0.0
2019-05-30,1.0,-0.0,-0.5058521725188392,-0.0,-0.535219924108813,-0.6311527978194645,0.0
2019-05-31,1.0,-0.0,-0.5004166778676846,-0.0,-0.5671657840264523,-0.6206887281916181,0.0
2019-06-03,1.0,-0.0,-0.5040344127391259,-0.0,-0.5740354814577322,-0.5937266217804852,0.0
2019-06-04,1.0,-0.0,-0.5127588510354041,-0.0,-0.5510487641950568,-0.6082030728122911,0.0
2019-06-05,1.0,-0.0,-0.5122210132427484,-0.0,-0.5608662190493883,-0.5807966879859876,0.0
2019-06-06,1.0,-0.0,-0.5133987795171133,-0.0,-0.556089148315203,-0.5837092066861236,0.0
2019-06-07,1.0,-0.0,-0.5014463522730289,-0.0,-0.564926620843396,-0.5874578700140655,0.0
2019-06-10,1.0,-0.0,-0.5031811674884683,-0.0,-0.5559885477970415,-0.5918031917713801,0.0
2019-06-11,1.0,-0.0,-0.5043046181644257,-0.0,-0.5568103310835946,-0.5960833289047138,0.0
2019-06-12,1.0,-0.0,-0.5113851234387068,-0.0,-0.5630243148952035,-0.5887773309542198,0.0
2019-06-13,1.0,-0.0,-0.5142659242880357,-0.0,-0.5634440685190613,-0.5863281562191971,0.0
2019-06-14,1.0,-0.0,-0.5084560683942791,-0.0,-0.5733880203478307,-0.5814845393773137,0.0
2019-06-17,1.0,-0.0,-0.5053328723036412,-0.0,-0.5691411548793787,-0.5853392557916854,0.0
2019-06-18,1.0,-0.0,-0.4864122463130383,-0.0,-0.5796730405099074,-0.6007680614449156,0.0
2019-06-19,1.0,-0.0,-0.47291036182008084,-0.0,-0.5837328262674415,-0.6215485149575511,0.0
2019-06-20,1.0,-0.0,-0.47441773203612875,-0.0,-0.5833400337702018,-0.6224169815871995,0.0
2019-06-21,1.0,-0.0,-0.47659140880570605,-0.0,-0.5832841743980265,-0.6215208880785112,0.0
2019-06-24,1.0,-0.0,-0.47096254530809506,-0.0,-0.5823063498456168,-0.6316821049805343,0.0
2019-06-25,1.0,-0.0,-0.46006012454369766,-0.0,-0.5888715911531028,-0.6351996993772815,0.0
2019-06-26,1.0,-0.0,-0.4550923936398797,-0.0,-0.574613235926085,-0.6561559948431457,0.0
2019-06-27,1.0,-0.0,-0.4555770678713563,-0.0,-0.5854845649134129,-0.6479509519199742,0.0
2019-06-28,1.0,-0.0,-0.45458689764286286,-0.0,-0.5826070633664959,-0.6444182242364109,0.0
2019-07-01,1.0,-0.0,-0.44155216831258043,-0.005635465865178187,-0.6039072563331901,-0.6324602833834263,0.0
2019-07-02,1.0,-0.0,-0.4400396963763646,-0.004506075154896334,-0.6043236863986268,-0.6333181342703109,0.0
2019-07-03,1.0,-0.0,-0.44032690246516615,-0.003885316184351554,-0.6039924973204717,-0.6313236870310827,0.0
2019-07-05,1.0,-0.0,-0.4211640495203387,-0.014336245243582185,-0.6086606999303286,-0.6355110134519535,0.0
2019-07-08,1.0,-0.0,-0.41520078771589003,-0.02464273358703462,-0.599675333315592,-0.6216568645714133,0.0
2019-07-09,1.0,-0.0,-0.415863661702636,-0.0236521462132675,-0.5933742135860477,-0.6216718430623026,0.0
2019-07-10,1.0,-0.0,-0.4047347025533385,-0.018890984935037332,-0.6054414538884608,-0.6279193346972395,0.0
2019-07-11,1.0,-0.0,-0.4017914097384648,-0.025276419306825428,-0.6061024877737614,-0.6247342122049755,0.0
2019-07-12,1.0,-0.0,-0.40015401773859466,-0.027829412077115086,-0.6135482500398322,-0.613946571777577,0.0
2019-07-15,1.0,-0.0,-0.4408539646471319,-0.054112611303405826,-0.5720400560150078,-0.5752371390070548,0.0
2019-07-16,1.0,-0.0,-0.4329753066919392,-0.0282472489864687,-0.5725267203706629,-0.5987732322434582,0.0
2019-07-17,1.0,-0.0,-0.4363875724065297,-0.026013691416535017,-0.571379673512375,-0.5991837809373354,0.0
2019-07-18,1.0,-0.0,-0.4360547800895444,-0.024229654990782196,-0.5732947063471162,-0.600105346326047,0.0
2019-07-19,1.0,-0.0,-0.43673684210526315,-0.019157894736842106,-0.5802894736842106,-0.5953684210526315,0.0
2019-07-22,1.0,-0.0,-0.43714782242350836,-0.02011690978987835,-0.5831797356364211,-0.5926589077887198,0.0
2019-07-23,1.0,-0.0,-0.4326134930643128,-0.019362126944094157,-0.5808638083228247,-0.5943148381672972,0.0
2019-07-24,1.0,-0.0,-0.43264804352374975,-0.029791797447164682,-0.5686597614563716,-0.5845103578154426,0.0
2019-07-25,1.0,-0.0,-0.4266652794756418,-0.03787031497906209,-0.5552838973131844,-0.5811636798709913,0.0
2019-07-26,1.0,-0.0,-0.4237869884029331,-0.038093504602423424,-0.5566072078631235,-0.5817255187477248,0.0
2019-07-29,1.0,-0.0,-0.4100809284654818,-0.03955346222904577,-0.5565848708006974,-0.5959561789273725,0.0
2019-07-30,1.0,-0.0,-0.43497044713615524,-0.03617906650056985,-0.5862864109835936,-0.5930186328818681,0.0
2019-07-31,1.0,-0.0,-0.492853517138201,-0.02914696374662713,-0.58203093692394,-0.567550960433865,0.0
2019-08-01,1.0,-0.0,-0.501815269620929,-0.031126534970635347,-0.5752802989855846,-0.5612653497063534,0.0
2019-08-02,1.0,-0.0,-0.5026357335902171,-0.021674560488078993,-0.5738139198844023,-0.5777742099488908,0.0
2019-08-05,1.0,-0.0,-0.49898335919524855,-0.01281502488094601,-0.5833377922842314,-0.5802343624592006,0.0
2019-08-06,1.0,-0.0,-0.49742206710557624,-0.017159778958779515,-0.5420269162634515,-0.5873985352053093,0.0
2019-08-07,1.0,-0.0,-0.5086807387862796,-0.008258575197889181,-0.5312137203166227,-0.5903693931398417,0.0
2019-08-08,1.0,-0.0,-0.515523370638578,-0.014088215931533903,-0.5227913100724161,-0.5809348255431205,0.0
2019-08-09,1.0,-0.0,-0.5070817814614699,-0.009940722866285475,-0.5123800031474585,-0.5934795152914022,0.0
2019-08-12,1.0,-0.0,-0.5072672893273166,-0.012330779725049848,-0.5116748871864834,-0.592323433728618,0.0
2019-08-13,1.0,-0.0,-0.49809646336020164,-0.010922361960774016,-0.5153464436684434,-0.6012025100427968,0.0
2019-08-14,1.0,-0.0,-0.5002621781762886,-0.010644433957317394,-0.5097530281579361,-0.6011221225945153,0.0
2019-08-15,1.0,-0.0,-0.5160571265648894,-0.019076747621886422,-0.49166688266245046,-0.5651486482983853,0.0
2019-08-16,1.0,-0.0,-0.5087259128447514,-0.02415208019529424,-0.5032462473380772,-0.5608736300836233,0.0
2019-08-19,1.0,-0.0,-0.49953408914427705,-0.029585339338406583,-0.506470984107263,-0.5527773463788372,0.0
2019-08-20,1.0,-0.0,-0.5095385408610467,-0.020830110853312708,-0.5067027584428976,-0.5409126063418407,0.0
2019-08-21,1.0,-0.0,-0.5091630796195582,-0.0301827460886151,-0.5006057169368766,-0.5375673376807485,0.0
2019-08-22,1.0,-0.0,-0.5117459172634073,-0.024831281232290968,-0.5027819277729123,-0.5365256813147185,0.0
2019-08-23,1.0,-0.0,-0.5136924543370173,-0.02511786073112296,-0.5037998814952211,-0.533554885745936,0.0
2019-08-26,1.0,-0.0,-0.5112183601170612,-0.02477280895415105,-0.5002823843507727,-0.5308569081480721,0.0
2019-08-27,1.0,-0.0,-0.5101726659311902,-0.026117967006183133,-0.4989609256741155,-0.5303640608564024,0.0
2019-08-28,1.0,-0.0,-0.4937621932436595,-0.040584248896190576,-0.5128349933258035,-0.5198172296950405,0.0
2019-08-29,1.0,-0.0,-0.47817485805307913,-0.05045859774426432,-0.5259358220075534,-0.5146057600904349,0.0
2019-08-30,1.0,-0.0,-0.4739001128089427,-0.053507332581273714,-0.5269459542611014,-0.5095118449389806,0.0
2019-09-03,1.0,-0.0,-0.4669028002361335,-0.05051205051205051,-0.5244731911398578,-0.5247811914478581,0.0
2019-09-04,1.0,-0.0,-0.46606625099427806,-0.059913273291766087,-0.5152028327303517,-0.5247222436045467,0.0
2019-09-05,1.0,-0.0,-0.4731169030672334,-0.05105228122279687,-0.5250396845716627,-0.5111116800655435,0.0
2019-09-06,1.0,-0.0,-0.4727932903753708,-0.05239337220006137,-0.5290221949473254,-0.5028127237393885,0.0
2019-09-09,1.0,-0.0,-0.47547941702889285,-0.053055484530810534,-0.5290207108156482,-0.4993352083866019,0.0
