Date,CGEN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-30,1.0,-0.9171395193591455,-2.5091789052069426,-0.0,-2.0010847797062747,-1.9171395193591456,0.0
2018-10-31,1.0,-0.9268171669560903,-2.4476970148019515,-0.0,-1.9939634499297116,-1.9007690399404615,0.0
2018-11-01,1.0,-0.9163984484608402,-2.450028885037551,-0.0,-1.9894363291243706,-1.8970042089626147,0.0
2018-11-02,1.0,-0.9390294141880201,-2.3712614319848395,-0.0,-2.0329570734118807,-1.8959380407019857,0.0
2018-11-05,1.0,-0.9298202210127,-2.403678047171367,-0.0,-2.037275276265875,-1.8759689922480618,0.0
2018-11-06,1.0,-0.938329623217083,-2.4100090691730567,-0.0,-2.03050540028032,-1.8657762387665926,0.0
2018-11-07,1.0,-0.9360632775809508,-2.411057098129686,-0.0,-2.027189585564802,-1.8649583916948174,0.0
2018-11-08,1.0,-0.9408571193551041,-2.402813194044583,-0.0,-2.020317512544213,-1.8617257547092212,0.0
2018-11-09,1.0,-0.9445314431715157,-2.4074837220802774,-0.0,-2.0234896563092395,-1.8665622681941814,0.0
2018-11-12,1.0,-0.9399050270181759,-2.3616341902734566,-0.0,-2.031848698215163,-1.853938103815294,0.0
2018-11-13,1.0,-0.8808507210182873,-2.3353742044630628,-0.0,-2.0140175622331427,-1.8258277612180778,0.0
2018-11-14,1.0,-0.8846774193548388,-2.335725806451613,-0.0,-2.0170967741935484,-1.8270161290322582,0.0
2018-11-15,1.0,-0.8856658047834519,-2.348901098901099,-0.0,-2.0357142857142856,-1.8097931480284424,0.0
2018-11-16,1.0,-0.8784468204839618,-2.3285633893399793,-0.0,-2.0249216174933675,-1.807299622156122,0.0
2018-11-19,1.0,-0.8904650600467477,-2.3316676069960507,-0.0,-2.026436688965906,-1.811396792133473,0.0
2018-11-20,1.0,-0.823163931814561,-2.3042854866974665,-0.0,-2.0154532419945834,-1.8227656523817108,0.0
2018-11-21,1.0,-0.8461538461538461,-2.305787092164801,-0.0,-2.0282606969913473,-1.758196395967294,0.0
2018-11-23,1.0,-0.8528593016781993,-2.2735226278533363,-0.0,-2.0552771812614328,-1.7718126143322992,0.0
2018-11-26,1.0,-0.8517189120204195,-2.29799792613863,-0.0,-2.055754965302704,-1.7709180824758712,0.0
2018-11-27,1.0,-0.8262004588244601,-2.2974448224032913,-0.0,-2.036310418479551,-1.750810853571711,0.0
2018-11-28,1.0,-0.832632997700785,-2.283596289542536,-0.0,-2.0507412986601126,-1.761357329739158,0.0
2018-11-29,1.0,-0.7403937007874016,-2.268110236220472,-0.0,-2.066062992125984,-1.7994488188976379,0.0
2018-11-30,1.0,-0.7440720834650648,-2.2797186215618086,-0.0,-2.081172937085046,-1.7989250711349984,0.0
2018-12-03,1.0,-0.738945041061276,-2.280243209096652,-0.0,-2.0799905243209094,-1.7971415034744156,0.0
2018-12-04,1.0,-0.7181603773584905,-2.2857704402515724,-0.0,-2.068317610062893,-1.7893867924528302,0.0
2018-12-06,1.0,-0.6892127837242844,-2.1181203977833443,-0.0,-2.0711303423669625,-1.712821680710544,0.0
2018-12-07,1.0,-0.6963851761846902,-2.118241190765492,-0.0,-2.07206865127582,-1.707548602673147,0.0
2018-12-10,1.0,-0.6347702863961814,-2.1107547732696896,-0.0,-2.055041766109785,-1.657667064439141,0.0
2018-12-11,1.0,-0.6236551105797968,-2.119097429766886,-0.0,-2.055364614465033,-1.6734907352062167,0.0
2018-12-12,1.0,-0.6223086124401914,-2.1208133971291865,-0.0,-2.055995813397129,-1.6770334928229667,0.0
2018-12-13,1.0,-0.621268656716418,-2.110223880597015,-0.0,-2.0600746268656716,-1.671044776119403,0.0
2018-12-14,1.0,-0.6272083488632129,-2.093179276928811,-0.0,-2.0647782333209097,-1.6691762951919495,0.0
2018-12-17,1.0,-0.5940645352279456,-2.0852575488454708,-0.0,-2.036042036708112,-1.6854647720544702,0.0
2018-12-18,1.0,-0.5687134502923976,-2.053874269005848,-0.0,-2.014912280701754,-1.6723684210526315,0.0
2018-12-19,1.0,-0.5561748313288354,-2.065048401290701,-0.0,-2.0296274567321793,-1.6827515400410675,0.0
2018-12-20,1.0,-0.5497958588509769,-2.0301837270341205,-0.0,-2.041411490230388,-1.669291338582677,0.0
2018-12-21,1.0,-0.5461724062294363,-2.037142648241573,-0.0,-2.050084082766688,-1.678145792205893,0.0
2018-12-24,1.0,-0.49927620150550084,-1.9869716270990154,-0.0,-2.0378546612623047,-1.7138824551244933,0.0
2018-12-26,1.0,-0.49176353134136774,-1.9806032945874634,-0.0,-1.9851672252727663,-1.673607644583898,0.0
2018-12-27,1.0,-0.38067645869828864,-1.8762296186497778,-0.0,-1.8202398598571623,-1.6604904999326238,0.0
2018-12-28,1.0,-0.38733252131546897,-1.8782649884964135,-0.0,-1.8294762484774665,-1.671741778319123,0.0
2018-12-31,1.0,-0.3981702737761999,-1.8786782276234044,-0.0,-1.853758448829112,-1.69679797910835,0.0
2019-01-02,1.0,-0.3820878968529045,-1.9147372799112714,-0.0,-1.888049355330653,-1.7469846111188134,0.0
2019-01-03,1.0,-0.3618421052631579,-1.9414893617021274,-0.0,-1.8966965285554311,-1.7987821948488243,0.0
2019-01-04,1.0,-0.2511814911476335,-2.0194681526416023,-0.0,-1.9080200324469212,-1.8750088170981165,0.0
2019-01-07,1.0,-0.1971782518926359,-1.951410874053682,-0.0,-1.9018582243633857,-1.831727460426703,0.0
2019-01-08,1.0,-0.20278425456041693,-1.9201755589082432,-0.0,-1.91249485667261,-1.8223837608009872,0.0
2019-01-09,1.0,-0.1991244271153978,-1.9049182570627268,-0.0,-1.909706546275395,-1.826732334633012,0.0
2019-01-10,1.0,-0.1976592977893368,-1.9071247690096504,-0.0,-1.9108206146054343,-1.828553829306687,0.0
2019-01-11,1.0,-0.20388214904679378,-1.9113344887348356,-0.0,-1.9437781629116118,-1.8733448873483538,0.0
2019-01-14,1.0,-0.22892733564013842,-1.90719723183391,-0.0,-1.9437370242214536,-1.8404844290657443,0.0
2019-01-15,1.0,-0.23018789433543646,-1.9064688345004506,-0.0,-1.9448103723219858,-1.8519725438535672,0.0
2019-01-16,1.0,-0.22409272802538982,-1.8901614461156337,-0.0,-1.934455636815234,-1.8506968400717536,0.0
2019-01-17,1.0,-0.19629329004329005,-1.8854166666666665,-0.0,-1.8875811688311688,-1.794710497835498,0.0
2019-01-18,1.0,-0.2000816659861168,-1.8658636178031853,-0.0,-1.8892064788348988,-1.8503470804409967,0.0
2019-01-22,1.0,-0.0,-1.994878725371648,-0.0,-2.188206842591934,-1.9298669891172915,0.0
2019-01-23,1.0,-0.0,-2.0321557971014497,-0.0,-2.402249396135266,-2.113979468599034,0.0
2019-01-24,1.0,-0.0,-2.022941664780017,-0.0,-2.414534752094182,-2.1091238397102106,0.0
2019-01-25,1.0,-0.0,-1.9354509803921567,-0.0,-2.687529411764706,-2.220078431372549,0.0
2019-01-28,1.0,-0.0,-1.9139447236180904,-0.0,-2.716630025125628,-2.221105527638191,0.0
2019-01-29,1.0,-0.0,-1.8748721981911125,-0.0,-2.7325992921745965,-2.2571765631144314,0.0
2019-01-30,1.0,-0.0,-1.8664327485380117,-0.0,-2.7080701754385963,-2.2227680311890836,0.0
2019-01-31,1.0,-0.0,-1.891369047619048,-0.0,-2.6470864661654137,-2.293624686716792,0.0
2019-02-01,1.0,-0.0,-1.8824404761904765,-0.0,-2.666275062656642,-2.2833646616541357,0.0
2019-02-04,1.0,-0.0,-1.8725566849100856,-0.0,-2.6632525410476933,-2.282799061767005,0.0
2019-02-05,1.0,-0.0,-1.8463770388958596,-0.0,-2.6584849435382685,-2.3370451693851946,0.0
2019-02-06,1.0,-0.0,-1.7791320549646767,-0.0,-2.6484744973216365,-2.335765856688145,0.0
2019-02-07,1.0,-0.0,-1.7892164468580296,-0.0,-2.651978277734678,-2.3167571761055084,0.0
2019-02-08,1.0,-0.0,-1.7768961493582265,-0.0,-2.6736678335278103,-2.328432516530533,0.0
2019-02-11,1.0,-0.0,-1.763086642599278,-0.0,-2.5799488567990374,-2.1780234657039714,0.0
2019-02-12,1.0,-0.0,-1.775897242160937,-0.0,-2.5981110691348697,-2.1817151492255387,0.0
2019-02-13,1.0,-0.0,-1.8189494134349549,-0.0,-2.533736830307106,-2.119479937233804,0.0
2019-02-14,1.0,-0.0,-1.808360803116572,-0.0,-2.5553640994905606,-2.128109080011987,0.0
2019-02-15,1.0,-0.0,-1.8649681528662418,-0.0,-2.526414387411015,-2.1021356313225925,0.0
2019-02-19,1.0,-0.0,-1.8329429542878732,-0.0,-2.595013222516056,-2.127767283717416,0.0
2019-02-20,1.0,-0.0,-1.8672472548277168,-0.0,-2.592730026505112,-2.1129117758424836,0.0
2019-02-21,1.0,-0.0,-1.8823751891074127,-0.0,-2.585930408472012,-2.0959909228441753,0.0
2019-02-22,1.0,-0.0,-1.8891071158785318,-0.0,-2.580374678954525,-2.08452938510349,0.0
2019-02-25,1.0,-0.0,-1.904051987767584,-0.0,-2.6277522935779816,-2.113455657492355,0.0
2019-02-26,1.0,-0.0,-1.905442592875707,-0.0,-2.627044794373949,-2.111603730316465,0.0
2019-02-27,1.0,-0.0,-2.0618333466998156,-0.0,-2.751142834228888,-2.2069131445986043,0.0
2019-02-28,1.0,-0.0,-2.1259732808786165,-0.0,-2.843373493975904,-2.2267027292844848,0.0
2019-03-01,1.0,-0.0,-2.1345508148390797,-0.0,-2.843010400458603,-2.2117762672999755,0.0
2019-03-04,1.0,-0.0,-2.1319892253693573,-0.0,-2.809811443963758,-2.2207983021794138,0.0
2019-03-05,1.0,-0.0,-2.1061925098554535,-0.0,-2.869333114323259,-2.2373521681997373,0.0
2019-03-06,1.0,-0.0,-2.0992284963887062,-0.0,-2.8748358502954696,-2.2333388049901512,0.0
2019-03-07,1.0,-0.0,-2.020271374856956,-0.0,-2.933954552885401,-2.2197155468366847,0.0
2019-03-08,1.0,-0.0,-2.002734277902063,-0.0,-3.036125611069682,-2.2468307233407905,0.0
2019-03-11,1.0,-0.0,-2.0063779791876466,-0.0,-3.0417925478348438,-2.3439073514602216,0.0
2019-03-12,1.0,-0.0,-1.8550712489522212,-0.0,-3.065297569153395,-2.461860854987427,0.0
2019-03-13,1.0,-0.0,-1.8909783989834816,-0.0,-3.1049555273189324,-2.4750529436679374,0.0
2019-03-14,1.0,-0.0,-1.886821180849264,-0.0,-3.1047200135340884,-2.4672644222635762,0.0
2019-03-15,1.0,-0.0,-1.8899368421052631,-0.0,-3.083873684210526,-2.447242105263158,0.0
2019-03-18,1.0,-0.0,-1.9422054536100155,-0.0,-3.1285371291373694,-2.5041159320871205,0.0
2019-03-19,1.0,-0.0,-1.9479157713794586,-0.0,-3.115169746454663,-2.531671680275032,0.0
2019-03-20,1.0,-0.0,-1.9475440698271433,-0.0,-3.099863084032175,-2.5099264076672942,0.0
2019-03-21,1.0,-0.0,-1.9470193043626158,-0.0,-3.149247384981716,-2.4078578110383537,0.0
2019-03-22,1.0,-0.0,-1.9491569390402075,-0.0,-3.2780804150453955,-2.4195417207090357,0.0
2019-03-25,1.0,-0.0,-1.7105330709335158,-0.0,-3.3985625053478223,-2.4474202104902885,0.0
2019-03-26,1.0,-0.0,-1.7340995506394745,-0.0,-3.406844106463878,-2.5006049083995854,0.0
2019-03-27,1.0,-0.0,-1.718208593208593,-0.0,-3.428794178794179,-2.5155058905058905,0.0
2019-03-28,1.0,-0.0,-1.7443428875676634,-0.0,-3.5058124057147926,-2.6237465613630313,0.0
2019-03-29,1.0,-0.0,-1.7333392492679032,-0.0,-3.507232230011536,-2.6333303753660484,0.0
2019-04-01,1.0,-0.0,-1.7498021282209129,-0.0,-3.4552809779263036,-2.5892181866150734,0.0
2019-04-02,1.0,-0.0,-1.7931457621176266,-0.0,-3.497764922429661,-2.4740993952143047,0.0
2019-04-03,1.0,-0.0,-1.7909441233140655,-0.0,-3.498511122788579,-2.468558416535295,0.0
2019-04-04,1.0,-0.0,-1.791140350877193,-0.0,-3.502456140350877,-2.478333333333333,0.0
2019-04-05,1.0,-0.0,-1.789533861037819,-0.0,-3.522427440633246,-2.4831134564643804,0.0
2019-04-08,1.0,-0.0,-1.7702296819787988,-0.0,-3.5640459363957597,-2.499558303886926,0.0
2019-04-09,1.0,-0.0,-1.731483118260562,-0.0,-3.6358493901361144,-2.471274527134524,0.0
2019-04-10,1.0,-0.0,-1.6559888579387188,-0.0,-3.594881615598886,-2.4539519498607243,0.0
2019-04-11,1.0,-0.0,-1.6335073977371626,-0.0,-3.6366405570060922,-2.433159268929504,0.0
2019-04-12,1.0,-0.0,-1.6108488541756074,-0.0,-3.5862157754699164,-2.385889623208308,0.0
2019-04-15,1.0,-0.0,-1.6252913249892105,-0.0,-3.587138541217091,-2.4194216659473455,0.0
2019-04-16,1.0,-0.0,-1.68126928162186,-0.0,-3.6473336271485235,-2.485940943146761,0.0
2019-04-17,1.0,-0.0,-1.625904358567143,-0.0,-3.6737250749955885,-2.5233809775895533,0.0
2019-04-18,1.0,-0.0,-1.6958307293991608,-0.0,-3.6992232836353898,-2.532809570574056,0.0
2019-04-22,1.0,-0.0,-1.6812433202707515,-0.0,-3.691574634841468,-2.533487709298183,0.0
2019-04-23,1.0,-0.0,-1.7002669039145908,-0.0,-3.6940391459074737,-2.5024911032028467,0.0
2019-04-24,1.0,-0.0,-1.6809544851966416,-0.0,-3.6563853292090145,-2.5004860804242157,0.0
2019-04-25,1.0,-0.0,-1.6844436569808647,-0.0,-3.672484053862509,-2.5019489723600286,0.0
2019-04-26,1.0,-0.0,-1.6399153364494223,-0.0,-3.6879795396419435,-2.4912249757474205,0.0
2019-04-29,1.0,-0.0,-1.6245480998148312,-0.0,-3.6877700379155276,-2.505158275284366,0.0
2019-04-30,1.0,-0.0,-1.609777620896576,-0.0,-3.7024355806565477,-2.512442640310625,0.0
2019-05-01,1.0,-0.0,-1.576973857935041,-0.0,-3.7262564915060294,-2.498811724320042,0.0
2019-05-02,1.0,-0.0,-1.58359649122807,-0.0,-3.6704385964912283,-2.517894736842105,0.0
2019-05-03,1.0,-0.0,-1.5834136933461909,-0.0,-3.66608223020952,-2.516963268168668,0.0
2019-05-06,1.0,-0.0,-1.52645826056584,-0.0,-3.673768774013273,-2.531872162067761,0.0
2019-05-07,1.0,-0.0,-1.533536320139191,-0.0,-3.646280991735537,-2.519530230535015,0.0
2019-05-08,1.0,-0.0,-1.5290111216484181,-0.0,-3.5780670747478234,-2.5143546857487715,0.0
2019-05-09,1.0,-0.0,-1.5260255084453636,-0.0,-3.5827300930713544,-2.5089624267493966,0.0
2019-05-10,1.0,-0.0,-1.5278714026445426,-0.0,-3.6096275170685335,-2.504710050989543,0.0
2019-05-13,1.0,-0.0,-1.523793103448276,-0.0,-3.5898275862068965,-2.5071551724137926,0.0
2019-05-14,1.0,-0.0,-1.300931755225384,-0.12843112566104256,-3.5222865776882397,-2.442625703013515,0.0
2019-05-15,1.0,-0.0,-1.3040074086546558,-0.16248526687994613,-3.54377841387439,-2.4087388449233877,0.0
2019-05-16,1.0,-0.0,-1.306580925338233,-0.19116418907633206,-3.4812092867880406,-2.3723901787205612,0.0
2019-05-17,1.0,-0.0,-1.2842131809011432,-0.20796906523201078,-3.458305312710155,-2.4556993947545394,0.0
2019-05-20,1.0,-0.0,-1.237530490369249,-0.2499789721591387,-3.457986373959122,-2.4655563966691902,0.0
2019-05-21,1.0,-0.0,-1.2446531913109118,-0.26738237020884004,-3.422460790069613,-2.4527384047639016,0.0
2019-05-22,1.0,-0.0,-1.2091415078428065,-0.316748186878057,-3.453280485748018,-2.453870804520155,0.0
2019-05-23,1.0,-0.0,-1.193915388504972,-0.3527726276757121,-3.465110399460644,-2.4155570537670656,0.0
2019-05-24,1.0,-0.0,-1.1346266410234969,-0.38213897483067144,-3.444100677314157,-2.401036875992976,0.0
2019-05-28,1.0,-0.0,-1.1342697098904775,-0.37739319454895076,-3.4451968898921494,-2.403728785218627,0.0
2019-05-29,1.0,-0.0,-1.1200994612515542,-0.37049316203895566,-3.421632822213013,-2.3762121840033155,0.0
2019-05-30,1.0,-0.0,-1.11622716375961,-0.3572786641316029,-3.4173762089774327,-2.375630321567331,0.0
2019-05-31,1.0,-0.0,-1.1349825668271627,-0.3320604349991699,-3.4284409762576793,-2.4060268968952347,0.0
2019-06-03,1.0,-0.0,-1.1387178855782647,-0.34851842731675287,-3.391857506361323,-2.3289830091110564,0.0
2019-06-04,1.0,-0.0,-1.1466032942719002,-0.35786282061788083,-3.3862165041383263,-2.3039416536917154,0.0
2019-06-05,1.0,-0.0,-1.1134494436381228,-0.41694887921303014,-3.3830027414933075,-2.1498145460409614,0.0
2019-06-06,1.0,-0.0,-1.0653038046564451,-0.4658067656364079,-3.4477975176441955,-2.1333657824288146,0.0
2019-06-07,1.0,-0.0,-1.089206066012489,-0.47262995701889543,-3.4198361852242316,-2.1279701565160978,0.0
2019-06-10,1.0,-0.0,-1.0874162563564453,-0.4315118250060538,-3.4185971426265236,-2.1341512632173703,0.0
2019-06-11,1.0,-0.0,-1.0908868401729623,-0.46920127274210655,-3.4377090642082075,-2.1607244839683446,0.0
2019-06-12,1.0,-0.0,-1.0917767988252571,-0.4711209006363192,-3.435389133627019,-2.1596508402675805,0.0
2019-06-13,1.0,-0.0,-1.1142343520183038,-0.5004085634907665,-3.4240071907174374,-2.1326197091027947,0.0
2019-06-14,1.0,-0.0,-1.0787724624599984,-0.550668745384426,-3.4700090260113234,-2.1060146057274145,0.0
2019-06-17,1.0,-0.0,-1.0725885826771653,-0.551509186351706,-3.4729330708661417,-2.1049048556430447,0.0
2019-06-18,1.0,-0.0,-1.075253848673436,-0.5461021945627251,-3.4705207992138876,-2.096790042581068,0.0
2019-06-19,1.0,-0.0,-1.0986532532857376,-0.5511114716858674,-3.4368002596138245,-2.0263670290442968,0.0
2019-06-20,1.0,-0.0,-1.1210108537178034,-0.5349100923375992,-3.423052000647983,-2.0207354608780173,0.0
2019-06-21,1.0,-0.0,-1.1385600778336307,-0.5317820658342791,-3.405140262688503,-2.032187449327063,0.0
2019-06-24,1.0,-0.0,-1.0338426154098899,-0.5294069328076227,-3.4661573845901104,-2.1847379661573845,0.0
2019-06-25,1.0,-0.0,-1.0573447255997372,-0.5230857706210976,-3.4558001971738417,-2.1794281958593493,0.0
2019-06-26,1.0,-0.0,-1.0638103919781223,-0.48984834673075334,-3.4368940084528052,-2.2965111461009364,0.0
2019-06-27,1.0,-0.0,-1.050668660187723,-0.5159897001412078,-3.4411495971426196,-2.2985297782207827,0.0
2019-06-28,1.0,-0.0,-0.9930302024560238,-0.5404082309990043,-3.46622967142383,-2.2977099236641223,0.0
2019-07-01,1.0,-0.0,-0.9582295299784089,-0.5658528483640591,-3.5050656037203125,-2.2750373692077726,0.0
2019-07-02,1.0,-0.0,-0.9789727393617023,-0.5523603723404256,-3.495345744680851,-2.284408244680851,0.0
2019-07-03,1.0,-0.0,-0.9954261954261955,-0.5394594594594595,-3.49014553014553,-2.290977130977131,0.0
2019-07-05,1.0,-0.0,-0.9396722939424031,-0.5556107249255213,-3.481132075471698,-2.2989904005296258,0.0
2019-07-08,1.0,-0.0,-0.9478649453823237,-0.5519695465077789,-3.477739159218802,-2.297914597815293,0.0
2019-07-09,1.0,-0.0,-0.9563187729243081,-0.5429309769923307,-3.5211737245748584,-2.3156052017339115,0.0
2019-07-10,1.0,-0.0,-0.9468768242848803,-0.5416562421816362,-3.533066466516554,-2.317988491368526,0.0
2019-07-11,1.0,-0.0,-0.9333500375845653,-0.5615134051616136,-3.5460619727720704,-2.311116679194855,0.0
2019-07-12,1.0,-0.0,-0.9531524008350731,-0.5574947807933195,-3.5352818371607517,-2.304801670146138,0.0
2019-07-15,1.0,-0.0,-0.9583819849874895,-0.5778982485404504,-3.5283569641367802,-2.275646371976647,0.0
2019-07-16,1.0,-0.0,-0.9804200485315036,-0.6044682453351183,-3.53309346498201,-2.249518868713915,0.0
2019-07-17,1.0,-0.0,-1.0129107981220657,-0.5892018779342723,-3.5359657947686114,-2.245556673373575,0.0
2019-07-18,1.0,-0.0,-1.0132372654155497,-0.5972687667560322,-3.537030831099196,-2.230563002680965,0.0
2019-07-19,1.0,-0.0,-1.0250253635441327,-0.5993405478525532,-3.5903787622590464,-2.2397700371998646,0.0
2019-07-22,1.0,-0.0,-0.9792702452178309,-0.5732704137524226,-3.587764388640769,-2.2863402713406926,0.0
2019-07-23,1.0,-0.0,-0.986088862659135,-0.5714526599780795,-3.5859539667818905,-2.287581148301155,0.0
2019-07-24,1.0,-0.0,-0.9855987872662961,-0.5965976082196396,-3.5748694626915953,-2.264611756779518,0.0
2019-07-25,1.0,-0.0,-0.9346873419855047,-0.6265801449519636,-3.6236305410416314,-2.2424574414292935,0.0
2019-07-26,1.0,-0.0,-0.9313060232889335,-0.6321521320264722,-3.595878361397336,-2.21797771634414,0.0
2019-07-29,1.0,-0.0,-0.9031880177391013,-0.6278972470922934,-3.598025269851895,-2.238390092879257,0.0
2019-07-30,1.0,-0.0,-0.9224239367961001,-0.6301059001512859,-3.610186585980837,-2.2420574886535554,0.0
2019-07-31,1.0,-0.0,-0.9522568714802051,-0.6263763974111121,-3.594183407581743,-2.232663696730268,0.0
2019-08-01,1.0,-0.0,-1.0065489513388046,-0.6275387548702644,-3.503108679432977,-2.1526154356296114,0.0
2019-08-02,1.0,-0.0,-0.9879927128188141,-0.6459092414706856,-3.5029811195760185,-2.144004637297118,0.0
2019-08-05,1.0,-0.0,-0.9782068279748095,-0.6384653629433211,-3.531405369572423,-2.1382996353994033,0.0
2019-08-06,1.0,-0.0,-0.9727945911139729,-0.6155827430779137,-3.3727462974887317,-2.087733419188667,0.0
2019-08-07,1.0,-0.0,-1.0085909273384184,-0.6057005218787636,-3.344520272982738,-2.070092332396628,0.0
2019-08-08,1.0,-0.0,-1.0117212588310853,-0.6061335902376365,-3.343288375080282,-2.067116249197174,0.0
2019-08-09,1.0,-0.0,-0.9959359311498924,-0.5908040481313253,-3.3176348713044863,-2.064387600605626,0.0
2019-08-12,1.0,-0.0,-0.9810735586481113,-0.612962226640159,-3.330337972166998,-2.0278330019880717,0.0
2019-08-13,1.0,-0.0,-0.9731431303793432,-0.6092604399107427,-3.351928594198278,-2.035065349059611,0.0
2019-08-14,1.0,-0.0,-0.9816339455351489,-0.598163394553515,-3.3235433818872706,-2.0129829005699813,0.0
2019-08-15,1.0,-0.0,-1.034235484617164,-0.6170868995296477,-3.219754799907472,-1.8396175495412135,0.0
2019-08-16,1.0,-0.0,-1.0274014778325122,-0.6161483990147782,-3.202124384236453,-1.8513700738916254,0.0
2019-08-19,1.0,-0.0,-1.0168368124333385,-0.6186957184214537,-3.174539082736554,-1.8083955508151761,0.0
2019-08-20,1.0,-0.0,-1.0276745772992644,-0.6127833800894685,-3.164151944802487,-1.7775418909697476,0.0
2019-08-21,1.0,-0.0,-1.037587147620491,-0.6325401636859654,-3.1563352531070024,-1.7515913913307064,0.0
2019-08-22,1.0,-0.0,-1.04357034795764,-0.6182299546142208,-3.154311649016641,-1.7481845688350983,0.0
2019-08-23,1.0,-0.0,-1.0383101150817686,-0.6185645063597819,-3.1558903694730462,-1.7584039975772259,0.0
2019-08-26,1.0,-0.0,-0.9888888888888889,-0.6168530947054437,-3.1397464578672634,-1.7116331096196868,0.0
2019-08-27,1.0,-0.0,-0.9789981447124304,-0.6127643784786642,-3.1229684601113172,-1.7064192949907235,0.0
2019-08-28,1.0,-0.0,-0.9557482766288636,-0.6286413164331777,-3.131420947298199,-1.696538433029427,0.0
2019-08-29,1.0,-0.0,-0.9269051321928459,-0.6446715544693772,-3.1439680071095313,-1.6902910464341256,0.0
2019-08-30,1.0,-0.0,-0.8732501521606816,-0.706177723676202,-3.2953438831405966,-1.733262325015216,0.0
2019-09-03,1.0,-0.0,-0.8711623644417291,-0.715289445547579,-3.2889873224377575,-1.7615701848174736,0.0
2019-09-04,1.0,-0.0,-0.8613255867288433,-0.7210457916061462,-3.298524577631679,-1.7638559743138902,0.0
2019-09-05,1.0,-0.0,-0.8800822293284604,-0.7057255976853966,-3.305390589310187,-1.7225521547129585,0.0
2019-09-06,1.0,-0.0,-0.8591260810195722,-0.7375967228038234,-3.3217265968745258,-1.6676528599605522,0.0
2019-09-09,1.0,-0.0,-0.8533788914198936,-0.7366742596810933,-3.3261199696279418,-1.6768413059984812,0.0
2019-09-10,1.0,-0.0,-0.8307376737825724,-0.8037681379624706,-3.339360328192661,-1.6231862037529439,0.0
