Date,INDB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-12,1.0,-0.0,-0.8469352201763555,-0.0,-0.38283616091769185,-0.4504301680469566,0.0
2018-12-13,1.0,-0.0,-0.8475585230472208,-0.0,-0.3828064247982195,-0.45110342423511113,0.0
2018-12-14,1.0,-0.0,-0.8634490559939669,-0.0,-0.37676748633143897,-0.4530959627245549,0.0
2018-12-17,1.0,-0.0,-0.8641367245323645,-0.0,-0.3743506930426591,-0.45296729915220024,0.0
2018-12-18,1.0,-0.0,-0.854347360531106,-0.0,-0.36775886069172287,-0.45483991862083734,0.0
2018-12-19,1.0,-0.0,-0.8547743404312308,-0.0,-0.3685817597428686,-0.45506897013526176,0.0
2018-12-20,1.0,-0.0,-0.8520143384516613,-0.0,-0.3690011235353914,-0.4540420523246482,0.0
2018-12-21,1.0,-0.0,-0.8664066702528241,-0.0,-0.38864981172673474,-0.43458848843464226,0.0
2018-12-24,1.0,-0.0,-0.856450749464668,-0.0,-0.3808886509635975,-0.4393201284796574,0.0
2018-12-26,1.0,-0.0,-0.857907126043227,-0.0,-0.37890541408089023,-0.43812861117055424,0.0
2018-12-27,1.0,-0.0,-0.8325464931271028,-0.0,-0.33775007172852706,-0.4380135110461931,0.0
2018-12-28,1.0,-0.0,-0.8360318081084605,-0.0,-0.3359666275583366,-0.4352235692869248,0.0
2018-12-31,1.0,-0.0,-0.8378061184570849,-0.0,-0.33557624599014163,-0.43465560858566105,0.0
2019-01-02,1.0,-0.0,-0.837477843811907,-0.0,-0.33445417578980297,-0.43467834428109686,0.0
2019-01-03,1.0,-0.0,-0.8398399707135947,-0.0,-0.32792929424992806,-0.44708835603901365,0.0
2019-01-04,1.0,-0.0,-0.8426928281461434,-0.0,-0.3113094618507338,-0.4482668887269699,0.0
2019-01-07,1.0,-0.0,-0.8278945475101495,-0.0,-0.3048974767459787,-0.4367130890590472,0.0
2019-01-08,1.0,-0.0,-0.8174892263492713,-0.0,-0.3126410835214447,-0.435050277036733,0.0
2019-01-09,1.0,-0.0,-0.8160418482999129,-0.0,-0.312528847633212,-0.4356633673521719,0.0
2019-01-10,1.0,-0.0,-0.8167599219258296,-0.0,-0.3406376057254392,-0.44507482108002605,0.0
2019-01-11,1.0,-0.0,-0.8069965069600126,-0.0,-0.34466399040717377,-0.4550857619519316,0.0
2019-01-14,1.0,-0.0,-0.8054041365639917,-0.0,-0.34704363475131067,-0.45572624605513684,0.0
2019-01-15,1.0,-0.0,-0.8004699738903395,-0.0,-0.3464490861618799,-0.46404699738903393,0.0
2019-01-16,1.0,-0.0,-0.8009500939653372,-0.0,-0.34375652537064105,-0.4654416370849864,0.0
2019-01-17,1.0,-0.0,-0.8010706358532445,-0.0,-0.34370022196109146,-0.4665622143883013,0.0
2019-01-18,1.0,-0.0,-0.7928323517038284,-0.0,-0.3502576777450568,-0.4862747160286075,0.0
2019-01-22,1.0,-0.0,-0.9086419107847493,-0.0,-0.23356939399482582,-0.4709802179423524,0.0
2019-01-23,1.0,-0.0,-0.8914698162729658,-0.0,-0.24719160104986876,-0.48601049868766405,0.0
2019-01-24,1.0,-0.0,-0.8880634237261439,-0.0,-0.2528286036804662,-0.4842884519465519,0.0
2019-01-25,1.0,-0.0,-0.9139571243077086,-0.0,-0.22378567453692663,-0.5121763786204521,0.0
2019-01-28,1.0,-0.0,-0.9026750444073278,-0.0,-0.23865956149420717,-0.5098491476444232,0.0
2019-01-29,1.0,-0.0,-0.8974829226802754,-0.0,-0.2344576455891343,-0.5260080270047577,0.0
2019-01-30,1.0,-0.0,-0.8959834126372312,-0.0,-0.2327281426938515,-0.5295462399319493,0.0
2019-01-31,1.0,-0.0,-0.8998698227996068,-0.0,-0.21625355330623522,-0.5405276161632262,0.0
2019-02-01,1.0,-0.0,-0.8985565037084297,-0.0,-0.22340962862535557,-0.5364064119945768,0.0
2019-02-04,1.0,-0.0,-0.8897295001460009,-0.0,-0.21990390486050276,-0.5449284595577499,0.0
2019-02-05,1.0,-0.0,-0.8796048624169073,-0.0,-0.21872930956857967,-0.5500410498159379,0.0
2019-02-06,1.0,-0.0,-0.8719673694247272,-0.0,-0.2183494014196419,-0.558268884415722,0.0
2019-02-07,1.0,-0.0,-0.865987833906374,-0.0,-0.21697963501719122,-0.5618090452261306,0.0
2019-02-08,1.0,-0.0,-0.8697816015883522,-0.0,-0.22774321641297154,-0.5497286565188617,0.0
2019-02-11,1.0,-0.0,-0.8623655913978495,-0.0,-0.223682463825833,-0.5689632284614363,0.0
2019-02-12,1.0,-0.0,-0.8677488025545502,-0.0,-0.2271953166577967,-0.5660191591271954,0.0
2019-02-13,1.0,-0.0,-0.8611773432946538,-0.0,-0.22842155460181213,-0.5596884438086155,0.0
2019-02-14,1.0,-0.0,-0.8411969306746674,-0.0,-0.24886493375461324,-0.5650638557735709,0.0
2019-02-15,1.0,-0.0,-0.8310809016806946,-0.0,-0.25417518519501897,-0.569869633327138,0.0
2019-02-19,1.0,-0.0,-0.8293875381958282,-0.0,-0.25731367078517337,-0.5703998937159559,0.0
2019-02-20,1.0,-0.0,-0.8299178693884061,-0.0,-0.2559870292108551,-0.572070276160859,0.0
2019-02-21,1.0,-0.0,-0.8210554300146219,-0.0,-0.25686561212282333,-0.5805928485976339,0.0
2019-02-22,1.0,-0.0,-0.808752886223095,-0.0,-0.2677353432946734,-0.5775100188433875,0.0
2019-02-25,1.0,-0.0,-0.806553546297034,-0.0,-0.26899280384503044,-0.5798613877160839,0.0
2019-02-26,1.0,-0.0,-0.8060165148819797,-0.0,-0.27313278283726733,-0.5759764224836046,0.0
2019-02-27,1.0,-0.0,-0.8076657458563536,-0.0,-0.27409158521036975,-0.5744528261793456,0.0
2019-02-28,1.0,-0.0,-0.8159861683734538,-0.0,-0.283973932703817,-0.5599414815799973,0.0
2019-03-01,1.0,-0.0,-0.8229327101811036,-0.0,-0.28142758510807797,-0.5511445111264539,0.0
2019-03-04,1.0,-0.0,-0.8191639017916391,-0.0,-0.27944260119442604,-0.5556469807564698,0.0
2019-03-05,1.0,-0.0,-0.8117209302325582,-0.0,-0.2915083056478405,-0.5545780730897011,0.0
2019-03-06,1.0,-0.0,-0.8102032682343563,-0.0,-0.29103228377839774,-0.5558389796731765,0.0
2019-03-07,1.0,-0.0,-0.8171899946780201,-0.0,-0.28376796168174556,-0.5600319318786589,0.0
2019-03-08,1.0,-0.0,-0.8219229330340442,-0.0,-0.28461867350756237,-0.5656832879055101,0.0
2019-03-11,1.0,-0.0,-0.8205874499332444,-0.0,-0.2865687583444593,-0.5630440587449933,0.0
2019-03-12,1.0,-0.0,-0.8075200472014374,-0.0,-0.2939898624185373,-0.5803899482393328,0.0
2019-03-13,1.0,-0.0,-0.8140136310983002,-0.0,-0.2993723229438862,-0.5805069906521915,0.0
2019-03-14,1.0,-0.0,-0.8096069165503169,-0.0,-0.30246482654924284,-0.5729244979057029,0.0
2019-03-15,1.0,-0.0,-0.8006298449612402,-0.0,-0.30566322136089574,-0.5853251507321274,0.0
2019-03-18,1.0,-0.0,-0.8119741627313684,-0.0,-0.3162622808445964,-0.5857623622645606,0.0
2019-03-19,1.0,-0.0,-0.8111802592602657,-0.0,-0.3179335271897165,-0.5884718862950784,0.0
2019-03-20,1.0,-0.0,-0.8226584867075664,-0.0,-0.3178732106339468,-0.5860940695296524,0.0
2019-03-21,1.0,-0.0,-0.8242286776159375,-0.0,-0.31071516410242395,-0.5977919274178122,0.0
2019-03-22,1.0,-0.0,-0.8210526315789474,-0.0,-0.32481203007518794,-0.588215994531784,0.0
2019-03-25,1.0,-0.0,-0.8072141338131851,-0.0,-0.33158841812530676,-0.5876274606030863,0.0
2019-03-26,1.0,-0.0,-0.8111840306261964,-0.0,-0.3307902652447361,-0.5925075198249932,0.0
2019-03-27,1.0,-0.0,-0.8201281838775623,-0.0,-0.3357367810376264,-0.606718603237748,0.0
2019-03-28,1.0,-0.0,-0.8257025663765867,-0.0,-0.3366775677623192,-0.6090848622581897,0.0
2019-03-29,1.0,-0.0,-0.8290297556380563,-0.0,-0.33609464176871506,-0.6054191832437524,0.0
2019-04-01,1.0,-0.0,-0.8324510102829901,-0.0,-0.33623437456692257,-0.6029823443000083,0.0
2019-04-02,1.0,-0.0,-0.8347056859908757,-0.0,-0.34586068765995326,-0.6012295537999331,0.0
2019-04-03,1.0,-0.0,-0.8349468647415568,-0.0,-0.34487842875424246,-0.6021254103377288,0.0
2019-04-04,1.0,-0.0,-0.8338482950591509,-0.0,-0.3222546972860125,-0.6274739039665971,0.0
2019-04-05,1.0,-0.0,-0.8381554151424454,-0.0,-0.3176199977829509,-0.6155359716217714,0.0
2019-04-08,1.0,-0.0,-0.8344499197165164,-0.0,-0.3217429821161619,-0.6122030895299264,0.0
2019-04-09,1.0,-0.0,-0.8179273261454031,-0.0,-0.35630144959671833,-0.5974389534077995,0.0
2019-04-10,1.0,-0.0,-0.8111822236998865,-0.0,-0.35621865735738234,-0.6032194608372815,0.0
2019-04-11,1.0,-0.0,-0.8050227297926599,-0.0,-0.37490298259230515,-0.5920002217540747,0.0
2019-04-12,1.0,-0.0,-0.8054100496105984,-0.0,-0.3733821124691666,-0.5927219312103322,0.0
2019-04-15,1.0,-0.0,-0.8050459352188514,-0.0,-0.37761247883649285,-0.5928835105054262,0.0
2019-04-16,1.0,-0.0,-0.8022460666036583,-0.0,-0.37607716684271975,-0.6014621671206983,0.0
2019-04-17,1.0,-0.0,-0.785177766649975,-0.0,-0.3850497969175986,-0.6117231402659545,0.0
2019-04-18,1.0,-0.0,-0.7894429619746497,-0.0,-0.39089948854792084,-0.5992884144985546,0.0
2019-04-22,1.0,-0.0,-0.7935861684327943,-0.0,-0.39442275515895153,-0.6006134969325153,0.0
2019-04-23,1.0,-0.0,-0.8056672083012628,-0.0,-0.4021494341343824,-0.6428917586020126,0.0
2019-04-24,1.0,-0.0,-0.7867316128297157,-0.0,-0.406255340967356,-0.6555004842477069,0.0
2019-04-25,1.0,-0.0,-0.7843271451792284,-0.0,-0.41198277582912707,-0.6553739983460234,0.0
2019-04-26,1.0,-0.0,-0.7732827042768229,-0.0,-0.42896705304630844,-0.6527722263461428,0.0
2019-04-29,1.0,-0.0,-0.7718266430651516,-0.0,-0.4286530006281048,-0.6545423399760177,0.0
2019-04-30,1.0,-0.0,-0.7628718943434978,-0.0,-0.4288729782924951,-0.6607524888039479,0.0
2019-05-01,1.0,-0.0,-0.7576216031057318,-0.0,-0.44071134962320163,-0.656200045672528,0.0
2019-05-02,1.0,-0.0,-0.763053469982015,-0.0,-0.42893031488195493,-0.6627936852322361,0.0
2019-05-03,1.0,-0.0,-0.7639942938659059,-0.0,-0.4283880171184023,-0.6606847360912982,0.0
2019-05-06,1.0,-0.0,-0.7616578834923801,-0.0,-0.42931206380857434,-0.6576556046147273,0.0
2019-05-07,1.0,-0.0,-0.7662799294773361,-0.0,-0.4241596997099471,-0.6532161747142127,0.0
2019-05-08,1.0,-0.0,-0.7690429548874316,-0.0,-0.429889560798342,-0.6400931209720921,0.0
2019-05-09,1.0,-0.0,-0.7688639073411685,-0.0,-0.4318401180945892,-0.6381082155226253,0.0
2019-05-10,1.0,-0.0,-0.7699735862989576,-0.0,-0.4366213184129058,-0.6336164048964753,0.0
2019-05-13,1.0,-0.0,-0.7702967485446542,-0.0,-0.4342183728524776,-0.6351838705097259,0.0
2019-05-14,1.0,-0.0,-0.744659263852094,-0.0,-0.44366157488303926,-0.6300095823234315,0.0
2019-05-15,1.0,-0.0,-0.7446886446886448,-0.0,-0.4469709777402085,-0.6260355029585799,0.0
2019-05-16,1.0,-0.0,-0.7496471518094054,-0.0,-0.4429515045446847,-0.6301586405464912,0.0
2019-05-17,1.0,-0.0,-0.7497672056209261,-0.0,-0.44118062022066085,-0.6308022235390389,0.0
2019-05-20,1.0,-0.0,-0.7492245220235745,-0.0,-0.44041509221138125,-0.6302803000394789,0.0
2019-05-21,1.0,-0.0,-0.7474220995097764,-0.0,-0.43965177213050094,-0.6302755395278076,0.0
2019-05-22,1.0,-0.0,-0.7409813018416982,-0.0,-0.44614086883171655,-0.6246590749332208,0.0
2019-05-23,1.0,-0.0,-0.7404002923483444,-0.0,-0.44855793557092255,-0.6220835441614663,0.0
2019-05-24,1.0,-0.0,-0.7491964134664186,-0.0,-0.44941634241245143,-0.6210173123554954,0.0
2019-05-28,1.0,-0.0,-0.7578032398261556,-0.0,-0.4435288141333183,-0.6208161652649997,0.0
2019-05-29,1.0,-0.0,-0.7654898424952804,-0.0,-0.4387027697162661,-0.6134231213547096,0.0
2019-05-30,1.0,-0.0,-0.7648931076247079,-0.0,-0.4370898233952061,-0.6147086161732811,0.0
2019-05-31,1.0,-0.0,-0.770542723216807,-0.0,-0.4277122042130231,-0.6254870954989552,0.0
2019-06-03,1.0,-0.0,-0.7733092673021603,-0.0,-0.42345873991764904,-0.6234700208697613,0.0
2019-06-04,1.0,-0.0,-0.7681956668923493,-0.0,-0.42008011735499884,-0.6327860528097495,0.0
2019-06-05,1.0,-0.0,-0.7591565860215055,-0.0,-0.4275313620071685,-0.6135192652329748,0.0
2019-06-06,1.0,-0.0,-0.7641179270375451,-0.0,-0.40823697398997677,-0.6274323151440491,0.0
2019-06-07,1.0,-0.0,-0.7807912137173596,-0.0,-0.39896895662893644,-0.6219881205872464,0.0
2019-06-10,1.0,-0.0,-0.7823565665620799,-0.0,-0.387662483191394,-0.6313872702823846,0.0
2019-06-11,1.0,-0.0,-0.7864306784660767,-0.0,-0.38873437280516926,-0.6342182890855458,0.0
2019-06-12,1.0,-0.0,-0.7882670262980445,-0.0,-0.38632276916160935,-0.635030343897505,0.0
2019-06-13,1.0,-0.0,-0.7963837804397954,-0.0,-0.3912322141611833,-0.6243462122490299,0.0
2019-06-14,1.0,-0.0,-0.7896957084200461,-0.0,-0.4074469880195737,-0.6151639574779234,0.0
2019-06-17,1.0,-0.0,-0.7817731633887622,-0.0,-0.4228355983230635,-0.6090430770096509,0.0
2019-06-18,1.0,-0.0,-0.776323566663852,-0.0,-0.42511750964001244,-0.6131329336598272,0.0
2019-06-19,1.0,-0.0,-0.776682624612785,-0.0,-0.42497887918896077,-0.6144466347507743,0.0
2019-06-20,1.0,-0.0,-0.7825326031728109,-0.0,-0.42513972788347537,-0.6151131936995426,0.0
2019-06-21,1.0,-0.0,-0.784256148177429,-0.0,-0.42386424598356726,-0.6153824434593557,0.0
2019-06-24,1.0,-0.0,-0.7768233066772161,-0.0,-0.42744920738082454,-0.6214642968153946,0.0
2019-06-25,1.0,-0.0,-0.7677033019800581,-0.0,-0.43219501172217045,-0.6247210688359743,0.0
2019-06-26,1.0,-0.0,-0.764097345883151,-0.0,-0.41479408688770175,-0.6476440826478985,0.0
2019-06-27,1.0,-0.0,-0.7598144586491684,-0.0,-0.42535920352981105,-0.6432005883018441,0.0
2019-06-28,1.0,-0.0,-0.747752586645559,-0.0,-0.4352914570023181,-0.643890993384972,0.0
2019-07-01,1.0,-0.0,-0.7539830508474576,-0.0,-0.4284745762711865,-0.6424011299435028,0.0
2019-07-02,1.0,-0.0,-0.7614313553817043,-0.0,-0.41768576835089105,-0.6451831558731325,0.0
2019-07-03,1.0,-0.0,-0.7697833587872617,-0.0,-0.4083375756547316,-0.6500650489281068,0.0
2019-07-05,1.0,-0.0,-0.7504943223546692,-0.0,-0.4188746398508559,-0.655330207332919,0.0
2019-07-08,1.0,-0.0,-0.7733850474789353,-0.0,-0.28190450715527615,-0.6195800454727832,0.0
2019-07-09,1.0,-0.0,-0.7791433891992551,-0.0,-0.2727853152434158,-0.6083266826283587,0.0
2019-07-10,1.0,-0.0,-0.7820615155385271,-0.0,-0.27240315027671347,-0.6062154108131119,0.0
2019-07-11,1.0,-0.0,-0.7819683047010255,-0.0,-0.2766014116393661,-0.6049007857237981,0.0
2019-07-12,1.0,-0.0,-0.7764715291106845,-0.0,-0.2790040520366816,-0.6103380251652804,0.0
2019-07-15,1.0,-0.0,-0.7863195316885407,-0.0,-0.3039747667798241,-0.5827163133837642,0.0
2019-07-16,1.0,-0.0,-0.7902522536982051,-0.0,-0.30182168365299733,-0.5829387689591525,0.0
2019-07-17,1.0,-0.0,-0.8019200941327487,-0.0,-0.2953949831523774,-0.5769107343424079,0.0
2019-07-18,1.0,-0.0,-0.8029845964921648,-0.0,-0.29605702234442993,-0.5705437945487066,0.0
2019-07-19,1.0,-0.0,-0.8040388930441286,-0.0,-0.29503686291270437,-0.5721498023293087,0.0
2019-07-22,1.0,-0.0,-0.7801998183469573,-0.0,-0.2857028369931079,-0.6054656194903029,0.0
2019-07-23,1.0,-0.0,-0.780893320146481,-0.0,-0.288738606292267,-0.6034054155194996,0.0
2019-07-24,1.0,-0.0,-0.7840474726684665,-0.0,-0.29461922963834164,-0.5943171794392024,0.0
2019-07-25,1.0,-0.0,-0.788607662671233,-0.0,-0.2889554794520548,-0.5979505565068494,0.0
2019-07-26,1.0,-0.0,-0.776343970871707,-0.0,-0.29931462840008566,-0.6015742128935532,0.0
2019-07-29,1.0,-0.0,-0.7792866536056468,-0.0,-0.30637932422640296,-0.59810525750785,0.0
2019-07-30,1.0,-0.0,-0.7791740508028571,-0.0,-0.3078782020299662,-0.5980881800118146,0.0
2019-07-31,1.0,-0.0,-0.7859863726594774,-0.0,-0.3040667417779924,-0.5924942325232041,0.0
2019-08-01,1.0,-0.0,-0.7974330805712602,-0.0,-0.2978216017791592,-0.5842019238498433,0.0
2019-08-02,1.0,-0.0,-0.8042286609240407,-0.0,-0.2972213971322874,-0.5988712769691896,0.0
2019-08-05,1.0,-0.0,-0.8003669922823681,-0.0,-0.29683199309190994,-0.6013006638242754,0.0
2019-08-06,1.0,-0.0,-0.7979116465863454,-0.0,-0.2789825970548862,-0.6004551539491298,0.0
2019-08-07,1.0,-0.0,-0.8082019770237777,-0.0,-0.2578947368421053,-0.6055570398076409,0.0
2019-08-08,1.0,-0.0,-0.8078845382867834,-0.0,-0.2573834023787251,-0.6074569023119071,0.0
2019-08-09,1.0,-0.0,-0.8033350203777203,-0.0,-0.24621080951493032,-0.6142084654111505,0.0
2019-08-12,1.0,-0.0,-0.8037311049606132,-0.0,-0.2519693421332766,-0.6055727059825421,0.0
2019-08-13,1.0,-0.0,-0.797751913265306,-0.0,-0.24856505102040816,-0.6110225340136055,0.0
2019-08-14,1.0,-0.0,-0.8044561013087479,-0.0,-0.23689927409526837,-0.607931966301065,0.0
2019-08-15,1.0,-0.0,-0.8096993312621767,-0.0,-0.23508504028223895,-0.5880417039650361,0.0
2019-08-16,1.0,-0.0,-0.808957976551179,-0.0,-0.23166908180740348,-0.5940719272823081,0.0
2019-08-19,1.0,-0.0,-0.7991174616516075,-0.0,-0.2355799537718008,-0.5919310779575541,0.0
2019-08-20,1.0,-0.0,-0.8009039072969493,-0.0,-0.23433271145912707,-0.5924271487505584,0.0
2019-08-21,1.0,-0.0,-0.8014296226216756,-0.0,-0.23701776516346054,-0.5895353726479554,0.0
2019-08-22,1.0,-0.0,-0.8024269804580794,-0.0,-0.23353120403446104,-0.5906703088884219,0.0
2019-08-23,1.0,-0.0,-0.8023701912970359,-0.0,-0.23562644523859574,-0.5897099011982342,0.0
2019-08-26,1.0,-0.0,-0.800355388313996,-0.0,-0.23089787812271348,-0.5818961011811434,0.0
2019-08-27,1.0,-0.0,-0.7983138442263521,-0.0,-0.2270567968260597,-0.5848037168511171,0.0
2019-08-28,1.0,-0.0,-0.8001617489760247,-0.0,-0.21820458636612666,-0.5904881166679712,0.0
2019-08-29,1.0,-0.0,-0.7989655712867667,-0.0,-0.2175434930254428,-0.595684655974087,0.0
2019-08-30,1.0,-0.0,-0.7938477580813348,-0.0,-0.2210636079249218,-0.591970802919708,0.0
2019-09-03,1.0,-0.0,-0.7909296934017557,-0.0,-0.22311078694417671,-0.5908723853187111,0.0
2019-09-04,1.0,-0.0,-0.7927143862209135,-0.0,-0.22156499986971362,-0.5914480027099565,0.0
2019-09-05,1.0,-0.0,-0.8015134179321822,-0.0,-0.2214218847514042,-0.577413147493239,0.0
2019-09-06,1.0,-0.0,-0.8035081317764804,-0.0,-0.21885425354462051,-0.5839762301918265,0.0
2019-09-09,1.0,-0.0,-0.7967498699947998,-0.0,-0.21622464898595944,-0.5871554862194488,0.0
2019-09-10,1.0,-0.0,-0.8068256170012301,-0.0,-0.1662173833390039,-0.6441414326467586,0.0
2019-09-11,1.0,-0.0,-0.8106722469264975,-0.0,-0.1658645043159822,-0.6392100444676956,0.0
2019-09-12,1.0,-0.0,-0.7971861867348804,-0.0,-0.17023831275612747,-0.6427918874474694,0.0
2019-09-13,1.0,-0.0,-0.7945466405740379,-0.0,-0.17369863013698633,-0.6409915198956295,0.0
2019-09-16,1.0,-0.0,-0.7964171932939885,-0.0,-0.17242910116467333,-0.6425288556954092,0.0
2019-09-17,1.0,-0.0,-0.7742028378449134,-0.0,-0.18391015236399813,-0.6598251217341222,0.0
2019-09-18,1.0,-0.0,-0.7789498481834364,-0.0,-0.18181342267825357,-0.6567636896660036,0.0
2019-09-19,1.0,-0.0,-0.7595975918058849,-0.0,-0.2079804008444317,-0.6386926946232636,0.0
2019-09-20,1.0,-0.0,-0.7727581167136445,-0.0,-0.2084768765006786,-0.62861467794133,0.0
