Date,BBBY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.4120323215862022,-2.1611326135669175,-0.0,-1.6122767705574794,-1.604807496435119,0.0
2018-10-29,1.0,-0.3638320775026911,-2.1716227125941874,-0.0,-1.5859795479009688,-1.606229817007535,0.0
2018-10-30,1.0,-0.3321133251999458,-2.1890334824454385,-0.0,-1.603768469567575,-1.652975464280873,0.0
2018-10-31,1.0,-0.32977160411379725,-2.1415787364765593,-0.0,-1.5798049953252302,-1.6270869507145718,0.0
2018-11-01,1.0,-0.28173960021609945,-2.2155591572123177,-0.0,-1.6029848730415992,-1.6528227984873043,0.0
2018-11-02,1.0,-0.284409175780208,-2.1539743931715125,-0.0,-1.5994931981861829,-1.6305681515070685,0.0
2018-11-05,1.0,-0.27827430952220955,-2.208588132517976,-0.0,-1.6176332235736846,-1.6155500302399033,0.0
2018-11-06,1.0,-0.29710193879618996,-2.2321826656758765,-0.0,-1.6178477335675203,-1.6082550834290348,0.0
2018-11-07,1.0,-0.29464526571351496,-2.230037766387915,-0.0,-1.6138386835716214,-1.6054761262476396,0.0
2018-11-08,1.0,-0.2226854030794056,-2.2558999529348482,-0.0,-1.6078128151684261,-1.6371949169636253,0.0
2018-11-09,1.0,-0.22236434630402582,-2.2581796149185402,-0.0,-1.6126295947219604,-1.6390197926484449,0.0
2018-11-12,1.0,-0.21626493957401352,-2.219803699005141,-0.0,-1.6148761434199106,-1.6260265740802564,0.0
2018-11-13,1.0,-0.14908468326089822,-2.210786250493876,-0.0,-1.6116818121954433,-1.6134597655735545,0.0
2018-11-14,1.0,-0.15488771466314397,-2.214134742404227,-0.0,-1.618361955085865,-1.6175693527080581,0.0
2018-11-15,1.0,-0.15034918961655028,-2.21228093292924,-0.0,-1.6164843852945052,-1.609368823296877,0.0
2018-11-16,1.0,-0.14273436467010447,-2.2002512230596323,-0.0,-1.629445987042179,-1.6387015734496893,0.0
2018-11-19,1.0,-0.16417012170656678,-2.219205563728768,-0.0,-1.646449110605858,-1.6573492042262938,0.0
2018-11-20,1.0,-0.07629247653047733,-2.1978051037947903,-0.0,-1.6464365992331085,-1.6905989686632288,0.0
2018-11-21,1.0,-0.08094335924740315,-2.1842947671000195,-0.0,-1.63774743581368,-1.629973214869014,0.0
2018-11-23,1.0,-0.08225164698975931,-2.1758528471723957,-0.0,-1.6367490705107297,-1.6278781553714694,0.0
2018-11-26,1.0,-0.08068300312825862,-2.180396246089677,-0.0,-1.6324947862356622,-1.623631386861314,0.0
2018-11-27,1.0,-0.057312508067639094,-2.177681683232219,-0.0,-1.6135923583322578,-1.60552471924616,0.0
2018-11-28,1.0,-0.05657928886581884,-2.207500648845056,-0.0,-1.6150402283934595,-1.6093303919024136,0.0
2018-11-29,1.0,-0.0,-2.173235388054935,-0.0,-1.6002555094219102,-1.6142446502714787,0.0
2018-11-30,1.0,-0.0,-2.1869500995440245,-0.0,-1.6180720570290927,-1.6171729497142122,0.0
2018-12-03,1.0,-0.0,-2.1847505450814415,-0.0,-1.6142747210465564,-1.6136975759907655,0.0
2018-12-04,1.0,-0.0,-2.179429956003316,-0.0,-1.5963782439584264,-1.600522859146847,0.0
2018-12-06,1.0,-0.0,-2.029135622993519,-0.0,-1.527591010963717,-1.5006360167181538,0.0
2018-12-07,1.0,-0.0,-2.0318845850760745,-0.0,-1.5318542765351275,-1.4979693277565618,0.0
2018-12-10,1.0,-0.0,-2.0400577408877663,-0.0,-1.519367256104896,-1.4552508119812342,0.0
2018-12-11,1.0,-0.0,-2.0401227141482194,-0.0,-1.5188282001924927,-1.4564485081809433,0.0
2018-12-12,1.0,-0.0,-2.0402502857830456,-0.0,-1.5204861320016847,-1.4557487515793275,0.0
2018-12-13,1.0,-0.0,-2.0313025714972364,-0.0,-1.5257149723624128,-1.4511535688536408,0.0
2018-12-14,1.0,-0.0,-2.0433054267301087,-0.0,-1.5249051376257303,-1.454857555863398,0.0
2018-12-17,1.0,-0.0,-2.0439183083318273,-0.0,-1.4912344117115488,-1.4893668293270679,0.0
2018-12-18,1.0,-0.0,-2.013549003223111,-0.0,-1.4702160678047034,-1.4850185030440493,0.0
2018-12-19,1.0,-0.0,-2.0162023197417196,-0.0,-1.4736936506038503,-1.4888198015066363,0.0
2018-12-20,1.0,-0.0,-1.9905091625380527,-0.0,-1.4947173640541993,-1.4838536381543603,0.0
2018-12-21,1.0,-0.0,-1.9799645390070921,-0.0,-1.4793735224586289,-1.4508274231678489,0.0
2018-12-24,1.0,-0.0,-1.938729065764136,-0.0,-1.4470444068390034,-1.4495535974791387,0.0
2018-12-26,1.0,-0.0,-1.9473078693051082,-0.0,-1.3919696272434423,-1.4131960423377818,0.0
2018-12-27,1.0,-0.0,-1.821792315568249,-0.0,-1.2215336530689227,-1.3454222126421296,0.0
2018-12-28,1.0,-0.0,-1.8304582210242588,-0.0,-1.2192991913746631,-1.3410242587601078,0.0
2018-12-31,1.0,-0.0,-1.8304582210242588,-0.0,-1.2193530997304582,-1.3410242587601078,0.0
2019-01-02,1.0,-0.0,-1.8303595493504394,-0.0,-1.2153522721147108,-1.344833162632742,0.0
2019-01-03,1.0,-0.0,-1.8420395308427453,-0.0,-1.2143788010425718,-1.3736424847958297,0.0
2019-01-04,1.0,-0.0,-1.8363362555800569,-0.0,-1.1781315548862474,-1.3639003926208786,0.0
2019-01-07,1.0,-0.0,-1.7720196426705672,-0.0,-1.1405809215337999,-1.3115139483857485,0.0
2019-01-08,1.0,-0.0,-1.7492318108431855,-0.0,-1.152387896463726,-1.3064423727930838,0.0
2019-01-09,1.0,-0.0,-1.727904667328699,-0.0,-1.163905294517326,-1.3347619296503423,0.0
2019-01-10,1.0,-0.0,-1.732547787378895,-0.0,-1.1656454569258967,-1.3387797852841057,0.0
2019-01-11,1.0,-0.0,-1.8333805129366472,-0.0,-1.3302949668799184,-1.4978769178508748,0.0
2019-01-14,1.0,-0.0,-1.8404212695323678,-0.0,-1.3458302329574723,-1.5375765554347203,0.0
2019-01-15,1.0,-0.0,-1.821283416337512,-0.0,-1.3400881561623446,-1.5630545537809835,0.0
2019-01-16,1.0,-0.0,-1.82498996502093,-0.0,-1.3176787659842881,-1.5915476804862667,0.0
2019-01-17,1.0,-0.0,-1.8211051243838128,-0.0,-1.3194428522297375,-1.5914249684741488,0.0
2019-01-18,1.0,-0.0,-1.82137874912811,-0.0,-1.3532318065566147,-1.6379911648453849,0.0
2019-01-22,1.0,-0.0,-1.9714164597589778,-0.0,-1.3668019136437959,-1.717616423423969,0.0
2019-01-23,1.0,-0.0,-1.9392312385600978,-0.0,-1.397437461866992,-1.7646125686394143,0.0
2019-01-24,1.0,-0.0,-1.912801259537362,-0.0,-1.4019014169795323,-1.7408259658471599,0.0
2019-01-25,1.0,-0.0,-1.88035201597803,-0.0,-1.4973161902384222,-1.8637498439645486,0.0
2019-01-28,1.0,-0.0,-1.845534041224235,-0.0,-1.5400374765771394,-1.8605246720799502,0.0
2019-01-29,1.0,-0.0,-1.821039448966813,-0.0,-1.5494051346274262,-1.8912961803381338,0.0
2019-01-30,1.0,-0.0,-1.8195766533066131,-0.0,-1.5482214428857717,-1.8947269539078158,0.0
2019-01-31,1.0,-0.0,-1.8379006913890636,-0.0,-1.5064110622250158,-1.9410433689503457,0.0
2019-02-01,1.0,-0.0,-1.838287153652393,-0.0,-1.5220403022670026,-1.9369647355163726,0.0
2019-02-04,1.0,-0.0,-1.8437440907658365,-0.0,-1.5291522218720452,-1.9303498266624646,0.0
2019-02-05,1.0,-0.0,-1.8350236220472442,-0.0,-1.5264251968503937,-1.9377007874015748,0.0
2019-02-06,1.0,-0.0,-1.8226426994638916,-0.0,-1.538379060233365,-1.9461368653421633,0.0
2019-02-07,1.0,-0.0,-1.814215562830521,-0.0,-1.5356962981616722,-1.9457315537647946,0.0
2019-02-08,1.0,-0.0,-1.8150862341272351,-0.0,-1.5602375386948009,-1.9421315307347278,0.0
2019-02-11,1.0,-0.0,-1.7881623877576829,-0.0,-1.5723409637030479,-1.9630074617427595,0.0
2019-02-12,1.0,-0.0,-1.7920320243995427,-0.0,-1.5977252509848774,-1.9643537933663744,0.0
2019-02-13,1.0,-0.0,-1.8178196534716073,-0.0,-1.5724041988111799,-1.9333501960288353,0.0
2019-02-14,1.0,-0.0,-1.7900457665903893,-0.0,-1.6076786168319348,-1.9586829392321385,0.0
2019-02-15,1.0,-0.0,-1.8127271567939807,-0.0,-1.6067716635847733,-1.956832238729835,0.0
2019-02-19,1.0,-0.0,-1.7851413292589764,-0.0,-1.6268780239368474,-1.9541634835752484,0.0
2019-02-20,1.0,-0.0,-1.7915365496144289,-0.0,-1.6308074692498886,-1.9506723599515647,0.0
2019-02-21,1.0,-0.0,-1.8115233134290432,-0.0,-1.6156778045991615,-1.9251683394740184,0.0
2019-02-22,1.0,-0.0,-1.805574957140136,-0.0,-1.6211188011937265,-1.9229792367769383,0.0
2019-02-25,1.0,-0.0,-1.8065796210957503,-0.0,-1.6498335893497185,-1.9439964157706096,0.0
2019-02-26,1.0,-0.0,-1.8055537782327722,-0.0,-1.6515452044276664,-1.941199053042421,0.0
2019-02-27,1.0,-0.0,-1.8052496798975672,-0.0,-1.6598591549295774,-1.9370038412291932,0.0
2019-02-28,1.0,-0.0,-1.8054469721243191,-0.0,-1.6615187439923103,-1.9412367830823454,0.0
2019-03-01,1.0,-0.0,-1.8091754892524865,-0.0,-1.6752005133140841,-1.9320500481231955,0.0
2019-03-04,1.0,-0.0,-1.7976900866217516,-0.0,-1.6726339428938084,-1.9461661854347132,0.0
2019-03-05,1.0,-0.0,-1.7922287484670494,-0.0,-1.6985090040663524,-1.9637255534757632,0.0
2019-03-06,1.0,-0.0,-1.783910859203916,-0.0,-1.6980548756923868,-1.9589076387994333,0.0
2019-03-07,1.0,-0.0,-1.7296046287367406,-0.0,-1.7476052716168438,-1.9515911282545806,0.0
2019-03-08,1.0,-0.0,-1.7285611651753643,-0.0,-1.8174515054535956,-1.985174057866893,0.0
2019-03-11,1.0,-0.0,-1.726797990481227,-0.0,-1.8332231623479642,-2.0502379693283976,0.0
2019-03-12,1.0,-0.0,-1.6366653391742998,-0.0,-1.8619407938404355,-2.138922076198062,0.0
2019-03-13,1.0,-0.0,-1.6629281396910678,-0.0,-1.8977837474815311,-2.15520483546004,0.0
2019-03-14,1.0,-0.0,-1.661037394451146,-0.0,-1.8939820399410268,-2.146495107894384,0.0
2019-03-15,1.0,-0.0,-1.6586353512856855,-0.0,-1.9109806303570225,-2.1793885401903217,0.0
2019-03-18,1.0,-0.0,-1.7250780437044746,-0.0,-1.980992022199098,-2.231078737426292,0.0
2019-03-19,1.0,-0.0,-1.7316953660926784,-0.0,-2.00489990200196,-2.263334733305334,0.0
2019-03-20,1.0,-0.0,-1.7371677682463786,-0.0,-2.015258050907045,-2.278934045844466,0.0
2019-03-21,1.0,-0.0,-1.7388861577357961,-0.0,-2.031743802233303,-2.2524053655453335,0.0
2019-03-22,1.0,-0.0,-1.7386307201135156,-0.0,-2.0985455835402624,-2.257538134090103,0.0
2019-03-25,1.0,-0.0,-1.557378198387662,-0.0,-2.1760953382404487,-2.276621100595864,0.0
2019-03-26,1.0,-0.0,-1.5904485226387017,-0.0,-2.1884787075745766,-2.306667611422093,0.0
2019-03-27,1.0,-0.0,-1.7951350497551728,-0.0,-2.5097930816616647,-2.592718369925762,0.0
2019-03-28,1.0,-0.0,-1.545747599451303,-0.0,-2.0189300411522635,-2.2940329218106994,0.0
2019-03-29,1.0,-0.0,-1.5409611297730856,-0.0,-2.0167957770617675,-2.2976623020497704,0.0
2019-04-01,1.0,-0.0,-1.5660078506989876,-0.0,-2.028785896288134,-2.291715446594587,0.0
2019-04-02,1.0,-0.0,-1.5953920220082531,-0.0,-2.0574965612104537,-2.2246217331499314,0.0
2019-04-03,1.0,-0.0,-1.589166952348303,-0.0,-2.056907781967775,-2.2102159753171065,0.0
2019-04-04,1.0,-0.0,-1.5879766403297835,-0.0,-2.0686362074888356,-2.2138783923050496,0.0
2019-04-05,1.0,-0.0,-1.5895259780583728,-0.0,-2.078865659283792,-2.231491064651901,0.0
2019-04-08,1.0,-0.0,-1.5930553637995308,-0.0,-2.079732155184316,-2.2303603479221317,0.0
2019-04-09,1.0,-0.0,-1.5704103522247597,-0.0,-2.1273960279565425,-2.2221299564044013,0.0
2019-04-10,1.0,-0.0,-1.5539513677811552,-0.0,-2.1438933407018514,-2.2101409229068802,0.0
2019-04-11,1.0,-0.0,-1.5552555047777317,-0.0,-2.166181969256336,-2.20281124497992,0.0
2019-04-12,1.0,-0.0,-1.5893122216724394,-0.0,-2.234466671379091,-2.24485756697533,0.0
2019-04-15,1.0,-0.0,-1.5906035519705652,-0.0,-2.234557418807047,-2.2504776056039058,0.0
2019-04-16,1.0,-0.0,-1.6100242753105813,-0.0,-2.2558903327145514,-2.2738112237612453,0.0
2019-04-17,1.0,-0.0,-1.5892231830200814,-0.0,-2.271064103480312,-2.2862145358393486,0.0
2019-04-18,1.0,-0.0,-1.579367910394521,-0.0,-2.2673182564029393,-2.287508025968467,0.0
2019-04-22,1.0,-0.0,-1.5848691287199714,-0.0,-2.2836859089279313,-2.3024740050197203,0.0
2019-04-23,1.0,-0.0,-1.6033515535097813,-0.0,-2.2836593785960875,-2.3050920598388953,0.0
2019-04-24,1.0,-0.0,-1.5765830518220367,-0.0,-2.284913390354345,-2.326026018831309,0.0
2019-04-25,1.0,-0.0,-1.5767930364721963,-0.0,-2.2976044888856917,-2.3193295446370765,0.0
2019-04-26,1.0,-0.0,-1.5618285384670847,-0.0,-2.3305213065109234,-2.3180474439397214,0.0
2019-04-29,1.0,-0.0,-1.5461494087107008,-0.0,-2.331122007499279,-2.333573694837035,0.0
2019-04-30,1.0,-0.0,-1.5479432317556374,-0.0,-2.331316187594554,-2.324832504862762,0.0
2019-05-01,1.0,-0.0,-1.533673542729821,-0.0,-2.344785452454539,-2.3091353410479405,0.0
2019-05-02,1.0,-0.0,-1.538527827648115,-0.0,-2.322657091561939,-2.3201436265709154,0.0
2019-05-03,1.0,-0.0,-1.533529580700747,-0.0,-2.325315910396324,-2.3208644457208503,0.0
2019-05-06,1.0,-0.0,-1.4780742542385006,-0.0,-2.3343586808784607,-2.341154589026397,0.0
2019-05-07,1.0,-0.0,-1.478102189781022,-0.0,-2.3326177186202948,-2.345427221983684,0.0
2019-05-08,1.0,-0.0,-1.4579617834394905,-0.0,-2.2941967445152156,-2.324982307147912,0.0
2019-05-09,1.0,-0.0,-1.4554595666336212,-0.0,-2.304560260586319,-2.3211301515366096,0.0
2019-05-10,1.0,-0.0,-1.4562783446712018,-0.0,-2.3135629251700682,-2.316326530612245,0.0
2019-05-13,1.0,-0.0,-1.4577859831001916,-0.0,-2.314634665909252,-2.3283391322871547,0.0
2019-05-14,1.0,-0.0,-1.359043846848725,-0.0,-2.300118129386422,-2.2895559724828014,0.0
2019-05-15,1.0,-0.0,-1.369087367835281,-0.0,-2.320882025598219,-2.2659988870339456,0.0
2019-05-16,1.0,-0.0,-1.3751739493459507,-0.0,-2.316309490676315,-2.2664903979961037,0.0
2019-05-17,1.0,-0.0,-1.3550407013149655,-0.0,-2.2944409656995757,-2.3080776455854726,0.0
2019-05-20,1.0,-0.0,-1.3308757042498436,-0.0,-2.308061487097447,-2.316616818529596,0.0
2019-05-21,1.0,-0.0,-1.325717063684978,-0.0,-2.305993471768873,-2.3132161955691366,0.0
2019-05-22,1.0,-0.0,-1.3092497573152129,-0.0,-2.315282207738178,-2.309249757315213,0.0
2019-05-23,1.0,-0.0,-1.3139100346020762,-0.0,-2.313840830449827,-2.292664359861592,0.0
2019-05-24,1.0,-0.0,-1.2721018231854144,-0.0,-2.310079119367045,-2.297764017887857,0.0
2019-05-28,1.0,-0.0,-1.2593887061403508,-0.0,-2.30530427631579,-2.2883771929824563,0.0
2019-05-29,1.0,-0.0,-1.265478872277971,-0.0,-2.2974947095364873,-2.2634992149634785,0.0
2019-05-30,1.0,-0.0,-1.2633590391046203,-0.0,-2.296799290247731,-2.2643827202620623,0.0
2019-05-31,1.0,-0.0,-1.2726403496790057,-0.0,-2.291626826936211,-2.2654009015161862,0.0
2019-06-03,1.0,-0.0,-1.2818860244233379,-0.0,-2.3005427408412484,-2.201763907734057,0.0
2019-06-04,1.0,-0.0,-1.2816068515497552,-0.0,-2.2930940728656877,-2.2224714518760194,0.0
2019-06-05,1.0,-0.0,-1.2550604582804463,-0.0,-2.3030262542588016,-2.122386264947558,0.0
2019-06-06,1.0,-0.0,-1.2779122948614474,-0.0,-2.276567124024751,-2.1713747645951034,0.0
2019-06-07,1.0,-0.0,-1.3213899405083829,-0.0,-2.268929150892374,-2.1701595457003786,0.0
2019-06-10,1.0,-0.0,-1.3221299858270905,-0.0,-2.2522102989809003,-2.1747317270702573,0.0
2019-06-11,1.0,-0.0,-1.339591836734694,-0.0,-2.2852380952380953,-2.1778231292517005,0.0
2019-06-12,1.0,-0.0,-1.3364187027836385,-0.0,-2.2858504049547403,-2.1836929149935345,0.0
2019-06-13,1.0,-0.0,-1.3748555895344885,-0.0,-2.2664627930682975,-2.1544682296975872,0.0
2019-06-14,1.0,-0.0,-1.3646367809883877,-0.0,-2.268093437753173,-2.118552524979746,0.0
2019-06-17,1.0,-0.0,-1.3597335307179867,-0.0,-2.252742076576274,-2.1165466657694636,0.0
2019-06-18,1.0,-0.0,-1.360657938905673,-0.0,-2.2391406512252434,-2.1138637126552533,0.0
2019-06-19,1.0,-0.0,-1.32486026084642,-0.0,-2.231168485493745,-2.0982832046845887,0.0
2019-06-20,1.0,-0.0,-1.3279159978598183,-0.0,-2.2479266987693958,-2.1122257891920815,0.0
2019-06-21,1.0,-0.0,-1.3375468164794009,-0.0,-2.237693953986089,-2.1128277153558055,0.0
2019-06-24,1.0,-0.0,-1.3250402360515021,-0.0,-2.2389350858369097,-2.1419662017167385,0.0
2019-06-25,1.0,-0.0,-1.3086039504519584,-0.0,-2.2429193170405086,-2.1441580180783393,0.0
2019-06-26,1.0,-0.0,-1.308157912435268,-0.0,-2.218710067926559,-2.1985338623982784,0.0
2019-06-27,1.0,-0.0,-1.3054359526372443,-0.0,-2.2405139935414424,-2.1816469321851453,0.0
2019-06-28,1.0,-0.0,-1.2852344484750773,-0.0,-2.251578664516996,-2.1809754131398633,0.0
2019-07-01,1.0,-0.0,-1.2689165662247222,-0.0,-2.2610151332529798,-2.166197937592072,0.0
2019-07-02,1.0,-0.0,-1.2810072327886417,-0.0,-2.2483257433699437,-2.1676935440664344,0.0
2019-07-03,1.0,-0.0,-1.2872909698996657,-0.0,-2.233377926421405,-2.168294314381271,0.0
2019-07-05,1.0,-0.0,-1.2613772854664353,-0.0,-2.2360870145469107,-2.1754304017082613,0.0
2019-07-08,1.0,-0.0,-1.2688732865262455,-0.0,-2.2373788030758948,-2.180474757606152,0.0
2019-07-09,1.0,-0.0,-1.2579007149061268,-0.0,-2.238591568116523,-2.184940201777243,0.0
2019-07-10,1.0,-0.0,-1.252606255012029,-0.0,-2.2425153702218656,-2.1875835338144882,0.0
2019-07-11,1.0,-0.0,-1.2462247761592946,-0.0,-2.2541093144460778,-2.1814780168381667,0.0
2019-07-12,1.0,-0.0,-1.2650683096705062,-0.0,-2.256964907581034,-2.17499330297348,0.0
2019-07-15,1.0,-0.0,-1.3042717793474605,-0.0,-2.288395560040363,-2.134611503531786,0.0
2019-07-16,1.0,-0.0,-1.3253941630325397,-0.0,-2.291848373029185,-2.091848373029185,0.0
2019-07-17,1.0,-0.0,-1.3564984964918143,-0.0,-2.26060808553291,-2.0651520213832275,0.0
2019-07-18,1.0,-0.0,-1.3558594797532852,-0.0,-2.2714534727809066,-2.0768972914990615,0.0
2019-07-19,1.0,-0.0,-1.3667722158593276,-0.0,-2.2917873745199753,-2.0785555480697973,0.0
2019-07-22,1.0,-0.0,-1.3614709851551958,-0.0,-2.2870445344129555,-2.099055330634278,0.0
2019-07-23,1.0,-0.0,-1.3786064235166031,-0.0,-2.305729450190528,-2.1202367991290143,0.0
2019-07-24,1.0,-0.0,-1.3862628742923404,-0.0,-2.323579564831867,-2.111042902939772,0.0
2019-07-25,1.0,-0.0,-1.3688831416320697,-0.0,-2.3368951201252295,-2.1001157013543863,0.0
2019-07-26,1.0,-0.0,-1.3400344234079176,-0.0,-2.406540447504303,-2.138106712564544,0.0
2019-07-29,1.0,-0.0,-1.3231850117096018,-0.0,-2.4092161454745833,-2.155668824907012,0.0
2019-07-30,1.0,-0.0,-1.331839183504586,-0.0034480380663402524,-2.406040962692228,-2.154747948417351,0.0
2019-07-31,1.0,-0.0,-1.3139728306071528,-0.014624341558081509,-2.424591072913779,-2.177779317992792,0.0
2019-08-01,1.0,-0.0,-1.3638708777801016,-0.008505891375583908,-2.433870180575891,-2.165795161402775,0.0
2019-08-02,1.0,-0.0,-1.3577156404713757,-0.0,-2.4242381981730703,-2.1910605954954323,0.0
2019-08-05,1.0,-0.0,-1.3492608421495131,-0.0,-2.4519722553072234,-2.2050024521824425,0.0
2019-08-06,1.0,-0.0,-1.3244742790602095,-0.0,-2.3459141037057334,-2.1793958490307554,0.0
2019-08-07,1.0,-0.0,-1.3439041095890412,-0.0,-2.313082191780822,-2.192328767123288,0.0
2019-08-08,1.0,-0.0,-1.3374871619308455,-0.0,-2.3112632660047927,-2.1982197877439233,0.0
2019-08-09,1.0,-0.0,-1.3040737477123299,-0.0,-2.2663187148376602,-2.2079577035179283,0.0
2019-08-12,1.0,-0.0,-1.3013967995660427,-0.0,-2.272240303770003,-2.206943314347708,0.0
2019-08-13,1.0,-0.0,-1.2583164983164983,-0.0,-2.2596632996633,-2.2159595959595957,0.0
2019-08-14,1.0,-0.0,-1.2855019591947034,-0.0,-2.251047155789758,-2.2192271314687204,0.0
2019-08-15,1.0,-0.0,-1.3093875402934017,-0.0,-2.187290309848036,-2.0818367212683375,0.0
2019-08-16,1.0,-0.0,-1.3277851458885943,-0.0,-2.191180371352785,-2.112267904509284,0.0
2019-08-19,1.0,-0.0,-1.284377059986816,-0.0,-2.20982201713909,-2.0977587343441004,0.0
2019-08-20,1.0,-0.0,-1.2877943201941366,-0.0,-2.1942677247983213,-2.076670820489277,0.0
2019-08-21,1.0,-0.0,-1.2990697064989518,-0.0,-2.1982442348008386,-2.054048742138365,0.0
2019-08-22,1.0,-0.0,-1.2995289191311175,-0.0,-2.1886286312483643,-2.0546977231091335,0.0
2019-08-23,1.0,-0.0,-1.2945049039365848,-0.0,-2.2771731828563753,-2.146110439338976,0.0
2019-08-26,1.0,-0.0,-1.2503947368421053,-0.0,-2.2309868421052634,-2.0976315789473685,0.0
2019-08-27,1.0,-0.0,-1.2417235943247507,-0.0,-2.2213610089332634,-2.1055570152390963,0.0
2019-08-28,1.0,-0.0,-1.23212530309981,-0.0,-2.2271446359525524,-2.0942394652336325,0.0
2019-08-29,1.0,-0.0,-1.1917239590089503,-0.0,-2.198469321572188,-2.095732260993644,0.0
2019-08-30,1.0,-0.0,-1.1968380479519174,-0.0,-2.221075325014699,-2.1150454040635003,0.0
2019-09-03,1.0,-0.0,-1.2246568279951022,-0.0,-2.15847135399884,-2.061416510923503,0.0
2019-09-04,1.0,-0.0,-1.2124052908693976,-0.0,-2.148067291639913,-2.0604854244253246,0.0
2019-09-05,1.0,-0.0,-1.2335845682166582,-0.0,-2.1357945835462444,-2.0179483903934594,0.0
2019-09-06,1.0,-0.0,-1.2309408465068843,-0.0,-2.1361550229474755,-2.007202957674656,0.0
2019-09-09,1.0,-0.0,-1.224626579854462,-0.0,-2.1408783352483085,-2.017745435975999,0.0
2019-09-10,1.0,-0.0,-1.2122256253190404,-0.0,-2.191615620214395,-1.9770290964777948,0.0
2019-09-11,1.0,-0.0,-1.2037497608570882,-0.0,-2.211721191250558,-1.9616095912250493,0.0
2019-09-12,1.0,-0.0,-1.178362200713194,-0.0,-2.224528782475802,-1.9649133978604176,0.0
2019-09-13,1.0,-0.0,-1.0717004715641156,-0.0,-1.8396113857167207,-1.7701835123004375,0.0
2019-09-16,1.0,-0.0,-1.0691144708423326,-0.0,-1.8441514152552005,-1.770489939752188,0.0
2019-09-17,1.0,-0.0,-1.0442105263157895,-0.0,-1.8582645803698437,-1.7873684210526317,0.0
2019-09-18,1.0,-0.0,-1.012126019945603,-0.0,-1.8492180417044424,-1.8050770625566637,0.0
2019-09-19,1.0,-0.0,-1.033812581690061,-0.0,-1.8263908620787637,-1.822526567028471,0.0
2019-09-20,1.0,-0.0,-1.0566992720655142,-0.0,-1.8300159235668791,-1.8002161055505004,0.0
2019-09-23,1.0,-0.0,-1.0573803153640349,-0.0,-1.8322422724426481,-1.8028690157682017,0.0
2019-09-24,1.0,-0.0,-1.060373278707181,-0.0,-1.8315124615909866,-1.7983384545351084,0.0
