Date,IWF,IWM,MTUM,SMCI,SPY,VLUE,VXX
2018-10-25,-1.6400771952396267,-2.6161681140774093,-0.7632679318108716,1.0,-2.3396590543583144,-2.36238876380401,0.0
2018-10-26,-1.6058355437665783,-2.59183023872679,-0.713209549071618,1.0,-2.3517241379310345,-2.347586206896552,0.0
2018-10-29,-1.5682272488164124,-2.600736454497633,-0.6731194108364019,1.0,-2.3299316149395057,-2.3487638085218308,0.0
2018-10-30,-1.5775971283783785,-2.6128589527027026,-0.6732474662162161,1.0,-2.340160472972973,-2.3535684121621623,0.0
2018-10-31,-1.594248863516228,-2.586637065228883,-0.6737498678507242,1.0,-2.3560630087747123,-2.3612432603869333,0.0
2018-11-01,-1.5688382880033735,-2.6114273666455827,-0.6441071052076744,1.0,-2.3548387096774195,-2.3625342610162345,0.0
2018-11-02,-1.5592338122007077,-2.5505933791380384,-0.624089110972309,1.0,-2.3418696647928376,-2.33437434936498,0.0
2018-11-05,-1.55342836333368,-2.5653938195817294,-0.6227239621267298,1.0,-2.340963479346582,-2.3223389865778796,0.0
2018-11-06,-1.6139584443260522,-2.657325519445924,-0.6199254128929143,1.0,-2.3975492807671817,-2.3665423548215236,0.0
2018-11-07,-1.6096678023850086,-2.656090289608177,-0.6243611584327087,1.0,-2.3933134582623508,-2.363820272572402,0.0
2018-11-08,-1.5736830880784813,-2.7014288760929834,-0.5633397312859885,1.0,-2.4117082533589254,-2.4130944764342077,0.0
2018-11-09,-1.5746292542409048,-2.703510082150859,-0.5623599701269605,1.0,-2.413314840499307,-2.4150218713325513,0.0
2018-11-12,-1.5968315551244747,-2.6996443582282574,-0.5648237956676366,1.0,-2.4685849768294,-2.4471387002909797,0.0
2018-11-13,-1.5481505102040818,-2.683460884353742,-0.5023384353741497,1.0,-2.462372448979592,-2.4329294217687076,0.0
2018-11-14,-1.548836220639813,-2.6824317143160807,-0.5024976086725477,1.0,-2.4622170262514613,-2.4322457221808906,0.0
2018-11-15,-1.5575712303916338,-2.70077899903959,-0.500053356098602,1.0,-2.4831928289403478,-2.429623305943869,0.0
2018-11-16,-1.544905100201463,-2.674477786024812,-0.4896617537906902,1.0,-2.4698335277277064,-2.424451277701198,0.0
2018-11-19,-1.6021612085125152,-2.8074760172014552,-0.46719594222075195,1.0,-2.6024920057338186,-2.5471386040357262,0.0
2018-11-20,-1.5320282762370852,-2.7818379554105492,-0.3853181076672105,1.0,-2.6016313213703097,-2.5746601413811856,0.0
2018-11-21,-1.5232520674471057,-2.7514767479325526,-0.37890666953066265,1.0,-2.57662979271829,-2.5096122865427986,0.0
2018-11-23,-1.5214967299238769,-2.727350702262249,-0.3840463171437761,1.0,-2.580572531360566,-2.508201994210357,0.0
2018-11-26,-1.5283913371403943,-2.7563840103437127,-0.38217864454261397,1.0,-2.5905613619222065,-2.517077901088245,0.0
2018-11-27,-1.5290357529794152,-2.8039003250270853,-0.34344528710725897,1.0,-2.6171180931744313,-2.5406283856988083,0.0
2018-11-28,-1.5334780249593054,-2.798046663049376,-0.3470428648941943,1.0,-2.625827455236028,-2.54758545849159,0.0
2018-11-29,-1.47185961908838,-2.770490049218917,-0.2788358656109566,1.0,-2.6206933447464156,-2.5578857265140167,0.0
2018-11-30,-1.4794417606011807,-2.782071926999463,-0.2776167471819646,1.0,-2.633816425120773,-2.5624261943102526,0.0
2018-12-03,-1.4756241294331942,-2.7794921247187396,-0.27011678988535304,1.0,-2.630558234222651,-2.55887710275367,0.0
2018-12-04,-1.455186411708151,-2.786240786240786,-0.26631770110030983,1.0,-2.621407969234056,-2.553466509988249,0.0
2018-12-06,-1.3927121290994275,-2.633940655908381,-0.2961998958875586,1.0,-2.6060385216033315,-2.4823529411764707,0.0
2018-12-07,-1.4206591555227968,-2.6613667473939135,-0.31262503948615356,1.0,-2.6356744235021585,-2.499315573338949,0.0
2018-12-10,-1.3765003158559697,-2.707938513371236,-0.27384712571067593,1.0,-2.671615076858286,-2.498631290798063,0.0
2018-12-11,-1.3789617774033904,-2.7064336106138778,-0.2767189638833316,1.0,-2.6715804991049805,-2.4958407918289987,0.0
2018-12-12,-1.3799494524010107,-2.7059814658803707,-0.2782224094355518,1.0,-2.671651221566975,-2.4948399326032016,0.0
2018-12-13,-1.3828504969338127,-2.708183548318883,-0.2837809262000423,1.0,-2.6949672235144853,-2.503277648551491,0.0
2018-12-14,-1.3897066610187443,-2.6850577147093087,-0.2992693000105899,1.0,-2.7096261781213595,-2.506089166578418,0.0
2018-12-17,-1.366801103799618,-2.7090851199320736,-0.2642751008278497,1.0,-2.7102526002971765,-2.5630439397155595,0.0
2018-12-18,-1.328434438190536,-2.6612466124661247,-0.22503648113404212,1.0,-2.6747967479674797,-2.5336668751302898,0.0
2018-12-19,-1.3251277771982892,-2.6649629706894755,-0.2246792531553145,1.0,-2.6790445394805467,-2.5370814644831543,0.0
2018-12-20,-1.3031903874041848,-2.6218147917961465,-0.2518127201160141,1.0,-2.6699813548788067,-2.51160140874249,0.0
2018-12-21,-1.294481691593605,-2.625889633831872,-0.23548220732336256,1.0,-2.6771531717380093,-2.481485301701908,0.0
2018-12-24,-1.2402880616695406,-2.5624302667613352,-0.2234506542245664,1.0,-2.640632924231667,-2.4761131960645097,0.0
2018-12-26,-1.2410525254561953,-2.5912894445004535,-0.19235810061498135,1.0,-2.6039923379372922,-2.4529690492993246,0.0
2018-12-27,-1.103028532476385,-2.5315999610478137,-0.1169539390398286,1.0,-2.5015093972149187,-2.4849547180835527,0.0
2018-12-28,-1.0973520249221183,-2.540985202492212,-0.11195482866043613,1.0,-2.5020443925233646,-2.482866043613707,0.0
2018-12-31,-1.098237756790965,-2.5400642585921527,-0.11225781326063675,1.0,-2.502287995326648,-2.483302502190634,0.0
2019-01-02,-1.0954930400077874,-2.5443395308089167,-0.09802394626691327,1.0,-2.5050131412440377,-2.491482527012557,0.0
2019-01-03,-1.0984491558696505,-2.5759717314487633,-0.0770514330585002,1.0,-2.5288574793875145,-2.535139379662348,0.0
2019-01-04,-1.0354034810126582,-2.6498219936708862,-0.04934731012658227,1.0,-2.5501384493670884,-2.604331487341772,0.0
2019-01-07,-0.9581667479278401,-2.5918088737201366,-0.07684056557776694,1.0,-2.5497805948317893,-2.5746465138956607,0.0
2019-01-08,-0.9582159168205228,-2.5573802351569332,-0.08259644349431543,1.0,-2.5559226508599746,-2.5631134000583033,0.0
2019-01-09,-0.9527092639347446,-2.537385900174791,-0.07826762478151096,1.0,-2.561856671198291,-2.580403961934356,0.0
2019-01-10,-0.9545631067961166,-2.5315533980582523,-0.07854368932038835,1.0,-2.565825242718447,-2.5781553398058255,0.0
2019-01-11,-0.9563480463802008,-2.5279158140894475,-0.08701159505018026,1.0,-2.57731657410114,-2.5951476176556563,0.0
2019-01-14,-0.9682570593962999,-2.5237585199610515,-0.09649464459591042,1.0,-2.575365141187926,-2.5733203505355404,0.0
2019-01-15,-0.9570438348140194,-2.51186175925022,-0.11363858244654887,1.0,-2.5786390705847895,-2.6015815679000296,0.0
2019-01-16,-0.9383794274623968,-2.491314895681708,-0.11276079573022804,1.0,-2.557496360989811,-2.6041727316836485,0.0
2019-01-17,-0.9401087167540284,-2.48495437779072,-0.11910308677926616,1.0,-2.55824111822947,-2.6045428072218986,0.0
2019-01-18,-0.9696700256866232,-2.4985180794309425,-0.173582295988935,1.0,-2.5843706777316733,-2.6533293815451486,0.0
2019-01-22,-0.9078562473882157,-2.717927287923109,-0.03949017969076473,1.0,-2.8968867530296696,-2.8849770162975346,0.0
2019-01-23,-0.8911357921207042,-2.6689019279128248,-0.06695305951383068,1.0,-2.9202640402347027,-2.9305322715842412,0.0
2019-01-24,-0.8980938416422288,-2.658253037285295,-0.06996229576874739,1.0,-2.923020527859238,-2.924067867616255,0.0
2019-01-25,-0.9712277619152208,-2.6921809795739073,-0.13672303975400835,1.0,-3.098177026136613,-3.083571271688996,0.0
2019-01-28,-0.9744380784486559,-2.6596518289995594,-0.19248567650947554,1.0,-3.1130453944468934,-3.078448655795505,0.0
2019-01-29,-0.971542025148908,-2.6389808074123096,-0.20185307743216413,1.0,-3.1201191264063532,-3.0977277741010365,0.0
2019-01-30,-0.9684883208461879,-2.6328779197884535,-0.20383428823270164,1.0,-3.1142573821066555,-3.0986117232260906,0.0
2019-01-31,-0.9453194321206743,-2.677240461401952,-0.21450754214729367,1.0,-3.1072537710736468,-3.1471827861579413,0.0
2019-02-01,-0.9463967971530248,-2.682161921708185,-0.21419039145907473,1.0,-3.1231094306049827,-3.155137900355872,0.0
2019-02-04,-0.9453515494835055,-2.6821059646784406,-0.21481728312784626,1.0,-3.1170720870820836,-3.148061757192047,0.0
2019-02-05,-0.9304057809894386,-2.674485825458588,-0.22401334074485826,1.0,-3.1191773207337405,-3.1692051139521955,0.0
2019-02-06,-0.9340818141396176,-2.6724099599822146,-0.2288795020008893,1.0,-3.115273454868831,-3.1655180080035574,0.0
2019-02-07,-0.9343041351711872,-2.673188083592708,-0.2282125389061805,1.0,-3.1156069364161847,-3.164628723877279,0.0
2019-02-08,-0.9343496161121619,-2.664626682986536,-0.25447869144319574,1.0,-3.118170690998108,-3.1555580282630467,0.0
2019-02-11,-0.9405121323940513,-2.6615229788661527,-0.26322263222632225,1.0,-3.1364195460136424,-3.1802527116180253,0.0
2019-02-12,-0.9627091991463551,-2.6734808491519715,-0.2693474109850612,1.0,-3.145568909356397,-3.181174884870269,0.0
2019-02-13,-0.9508453700593438,-2.682790281043556,-0.27712462210278804,1.0,-3.126973463218005,-3.1591087224275,0.0
2019-02-14,-0.9644379627552166,-2.6389948395781917,-0.31747812429885575,1.0,-3.1358537132600404,-3.161543639219206,0.0
2019-02-15,-0.9646992692523889,-2.6703766160764473,-0.30871275997751546,1.0,-3.136481169196178,-3.1618887015177064,0.0
2019-02-19,-0.9914349407485628,-2.8031209667957295,-0.33169071923031795,1.0,-3.2891000821307053,-3.317493840197114,0.0
2019-02-20,-0.9923664122137404,-2.8135055783910747,-0.3305930710510863,1.0,-3.2896065766294775,-3.318027011156782,0.0
2019-02-21,-0.9981129850218186,-2.82002594645595,-0.33553485080787826,1.0,-3.3065219955183394,-3.333647835829697,0.0
2019-02-22,-0.9974068835454974,-2.8096416784535596,-0.3488920320603489,1.0,-3.3064592173503065,-3.324493163602075,0.0
2019-02-25,-1.003322653376053,-2.8134567461730153,-0.3804438115580871,1.0,-3.325738697045212,-3.343538625845497,0.0
2019-02-26,-1.00403273633021,-2.812952200213498,-0.38500770964298425,1.0,-3.3206025382516904,-3.3385126319535052,0.0
2019-02-27,-1.008658522120745,-2.807970584746768,-0.3897521053255842,1.0,-3.3235677855533154,-3.33104020875341,0.0
2019-02-28,-1.004627981488074,-2.807879435148926,-0.3913611012222618,1.0,-3.3251453660852026,-3.3374866500533997,0.0
2019-03-01,-1.002728674813145,-2.8097045912919683,-0.3957764859413928,1.0,-3.324475026693558,-3.3312373947087432,0.0
2019-03-04,-0.9925373134328359,-2.8044302298033643,-0.3931532812129827,1.0,-3.318881781568349,-3.3366500829187395,0.0
2019-03-05,-1.0322003577817531,-2.7988073941562317,-0.41132975551580203,1.0,-3.338580799045916,-3.345140131186643,0.0
2019-03-06,-1.03591028394178,-2.793605344786447,-0.4181579575280362,1.0,-3.3404915294679074,-3.342161775232641,0.0
2019-03-07,-1.0361545756282597,-2.744902797534376,-0.4223565670934092,1.0,-3.336889521100047,-3.313655761024182,0.0
2019-03-08,-1.0648013565891474,-2.762354651162791,-0.5363372093023256,1.0,-3.39171511627907,-3.3570736434108532,0.0
2019-03-11,-1.076439403279497,-2.7981753174701023,-0.5847614350881519,1.0,-3.4345949944519787,-3.4350881518924914,0.0
2019-03-12,-1.0733490273819848,-2.713666212365258,-0.6769916986742659,1.0,-3.4410853673646384,-3.484822202948829,0.0
2019-03-13,-1.1208239135895504,-2.7439085656870135,-0.7483044461190657,1.0,-3.451142928912334,-3.495352926400402,0.0
2019-03-14,-1.1202960361264425,-2.7405920722528854,-0.7512543903662819,1.0,-3.4441796287004514,-3.4877069744104365,0.0
2019-03-15,-1.139499620924943,-2.7388172858225928,-0.7736921910538286,1.0,-3.465251453121051,-3.5185746777862015,0.0
2019-03-18,-1.1710441195497476,-2.804243757277785,-0.8761806184499936,1.0,-3.5113209988355547,-3.5754948893776684,0.0
2019-03-19,-1.1701352757544223,-2.821930280957336,-0.8839750260145682,1.0,-3.527185223725286,-3.604058272632674,0.0
2019-03-20,-1.1820318621049883,-2.8361190911465135,-0.8852180726038131,1.0,-3.5338208409506406,-3.6209193000783495,0.0
2019-03-21,-1.2012027716041314,-2.8333115439926786,-0.8960648450777879,1.0,-3.54935285658256,-3.5936723754739184,0.0
2019-03-22,-1.2127013467124372,-2.8332453129125956,-0.9647478214945867,1.0,-3.5928175336678105,-3.599551095854238,0.0
2019-03-25,-1.1733124837112325,-2.6411258795934325,-1.0591608027104509,1.0,-3.5912170966901225,-3.5663278603075317,0.0
2019-03-26,-1.1840116664457112,-2.696009545273764,-1.1096380750364576,1.0,-3.63727959697733,-3.6303857881479513,0.0
2019-03-27,-1.1952317880794703,-2.6671523178807948,-1.1160264900662251,1.0,-3.6406622516556295,-3.6260927152317883,0.0
2019-03-28,-1.188380749800585,-2.6696357351768145,-1.1458388726402553,1.0,-3.644642382345121,-3.6459718160063814,0.0
2019-03-29,-1.182858663827522,-2.663561352142667,-1.1602342294383816,1.0,-3.647990417886612,-3.653846153846154,0.0
2019-04-01,-1.181139122315593,-2.683073229291717,-1.1616646658663465,1.0,-3.65546218487395,-3.657329598506069,0.0
2019-04-02,-1.1951836083022882,-2.673496540713145,-1.2148749334752527,1.0,-3.62812666311868,-3.5932676955827563,0.0
2019-04-03,-1.1974750830564784,-2.6705647840531563,-1.2140863787375415,1.0,-3.621262458471761,-3.5856478405315615,0.0
2019-04-04,-1.2085775173148643,-2.6734150239744277,-1.2111081513052744,1.0,-3.6293287160362286,-3.5966968566862016,0.0
2019-04-05,-1.232384008557294,-2.668538574675759,-1.219414360208584,1.0,-3.641529616258858,-3.608904933814681,0.0
2019-04-08,-1.2336273723603315,-2.657310879443999,-1.222935044105854,1.0,-3.6435445068163594,-3.608126169473403,0.0
2019-04-09,-1.2735912193816088,-2.6208004283228483,-1.2498996118324188,1.0,-3.655869361531254,-3.585062240663901,0.0
2019-04-10,-1.2754979280844807,-2.5953749498730114,-1.2665419061622778,1.0,-3.6576660874214673,-3.572116027269082,0.0
2019-04-11,-1.3078365706630946,-2.5572672471533826,-1.3003348961821837,1.0,-3.673543201607502,-3.5568653717347622,0.0
2019-04-12,-1.3070128479657388,-2.555942184154176,-1.298313704496788,1.0,-3.6684957173447543,-3.553667023554604,0.0
2019-04-15,-1.306720430107527,-2.5715053763440863,-1.3065860215053766,1.0,-3.680779569892473,-3.5754032258064523,0.0
2019-04-16,-1.3078370748756554,-2.570237935206345,-1.309853474929426,1.0,-3.6806022314827262,-3.574136308643635,0.0
2019-04-17,-1.3102612442768649,-2.560867223269593,-1.3241314301104228,1.0,-3.693105305682736,-3.577834635065984,0.0
2019-04-18,-1.3136779752288639,-2.5554658050619277,-1.3103123317178245,1.0,-3.691976305869682,-3.591007000538503,0.0
2019-04-22,-1.3306214990664176,-2.534142437983462,-1.3268871699119764,1.0,-3.6182982128567613,-3.5269405174713255,0.0
2019-04-23,-1.3334658714380385,-2.512259774685222,-1.3229953611663354,1.0,-3.585818422796554,-3.4994035785288267,0.0
2019-04-24,-1.3251549927450204,-2.475662841313811,-1.324231631710856,1.0,-3.571692388866904,-3.4939981532779316,0.0
2019-04-25,-1.3235138705416116,-2.4702774108322325,-1.3450462351387054,1.0,-3.5780713342140023,-3.4932628797886394,0.0
2019-04-26,-1.3318367885910471,-2.4486993265548658,-1.3552092961838107,1.0,-3.5829922091641357,-3.4860689290901887,0.0
2019-04-29,-1.3291573255967297,-2.4351839641302915,-1.345641566662271,1.0,-3.582355268363445,-3.495054727680338,0.0
2019-04-30,-1.3297297297297297,-2.4333553065260385,-1.3476598549769283,1.0,-3.5814106789716544,-3.4917600527356623,0.0
2019-05-01,-1.3426462836056932,-2.419609910384818,-1.3549024775962044,1.0,-3.5799947285187135,-3.481418028465999,0.0
2019-05-02,-1.3444444444444443,-2.431878306878307,-1.3527777777777779,1.0,-3.5859788359788363,-3.5125661375661377,0.0
2019-05-03,-1.344672402382528,-2.43084050297816,-1.3526141628060886,1.0,-3.5909993381866308,-3.516876240900066,0.0
2019-05-06,-1.340287864782781,-2.382279149610458,-1.3686781988643866,1.0,-3.5936881024692986,-3.519873233857124,0.0
2019-05-07,-1.3362445414847162,-2.3891755987825856,-1.3804419743284373,1.0,-3.598782585682149,-3.5281196241894937,0.0
2019-05-08,-1.2953890489913544,-2.3493581346607284,-1.3704479958082263,1.0,-3.574534975111344,-3.5094314906995017,0.0
2019-05-09,-1.295951788287698,-2.3484868334861786,-1.369972487881567,1.0,-3.5776234770077298,-3.5089741910127086,0.0
2019-05-10,-1.2940714566156262,-2.34537364219343,-1.3701086245255856,1.0,-3.5747938751472317,-3.502944640753828,0.0
2019-05-13,-1.3072868625642378,-2.364211358545263,-1.3621030438792991,1.0,-3.604822769798392,-3.5384108578205296,0.0
2019-05-14,-1.19246592954487,-2.2064798148624325,-1.4577012085368988,1.0,-3.5435844690151708,-3.4564155309848292,0.0
2019-05-15,-1.176159793814433,-2.2180412371134017,-1.4863402061855668,1.0,-3.5609536082474227,-3.445231958762886,0.0
2019-05-16,-1.163378465506125,-2.223468729851709,-1.497356544165055,1.0,-3.5624758220502906,-3.44822695035461,0.0
2019-05-17,-1.168008309529992,-2.2256556738509476,-1.5198649701376266,1.0,-3.5740067514931186,-3.49623474422228,0.0
2019-05-20,-1.1656290531776914,-2.2029831387808043,-1.5355382619974058,1.0,-3.5717250324254217,-3.494163424124513,0.0
2019-05-21,-1.1516409391620184,-2.205474121157089,-1.5497470489038785,1.0,-3.56985341808276,-3.4952652743546504,0.0
2019-05-22,-1.1513183530328612,-2.189764904533056,-1.574360306533316,1.0,-3.5787764644759057,-3.4944798025717625,0.0
2019-05-23,-1.1565341647181084,-2.1832943621719925,-1.59937646141855,1.0,-3.5797609768771106,-3.4712912444790853,0.0
2019-05-24,-1.1325067803177065,-2.1300529510525634,-1.6177192302725043,1.0,-3.5696758362391834,-3.465065220198889,0.0
2019-05-28,-1.1352014462809918,-2.1206095041322315,-1.6194473140495869,1.0,-3.571280991735537,-3.4665547520661164,0.0
2019-05-29,-1.1397143959861058,-2.11861572108581,-1.6122475234787084,1.0,-3.5579570307474593,-3.436510999614049,0.0
2019-05-30,-1.1355758120426243,-2.1111824367698038,-1.6045705482090127,1.0,-3.552445756836564,-3.4348440107844396,0.0
2019-05-31,-1.13888532991672,-2.1133888532991674,-1.6002562459961565,1.0,-3.540166559897502,-3.41947469570788,0.0
2019-06-03,-1.124888832422818,-2.09757337060094,-1.6175835344937108,1.0,-3.5121331469952994,-3.3526870791513153,0.0
2019-06-04,-1.1202185792349728,-2.101537679501843,-1.6172321768966835,1.0,-3.511500826026179,-3.357605794891346,0.0
2019-06-05,-1.1092958459979736,-2.067629179331307,-1.6688196555217831,1.0,-3.536347517730496,-3.2825481256332316,0.0
2019-06-06,-1.1012032932235591,-2.0919569347688407,-1.645091830272324,1.0,-3.5267891070297654,-3.301329955668144,0.0
2019-06-07,-1.1065699006875478,-2.12987012987013,-1.654698242933537,1.0,-3.5306850012732367,-3.310669722434428,0.0
2019-06-10,-1.0852388211382116,-2.135543699186992,-1.6450711382113823,1.0,-3.5212144308943087,-3.316183943089431,0.0
2019-06-11,-1.1243257128178783,-2.1592602106344723,-1.7197534035448239,1.0,-3.521191882866684,-3.319034163883894,0.0
2019-06-12,-1.1255138746145938,-2.1628982528263103,-1.7212230215827335,1.0,-3.519398766700925,-3.317831449126413,0.0
2019-06-13,-1.1423960753937517,-2.1949393235218175,-1.7474825716498839,1.0,-3.515362767880196,-3.3097082365091657,0.0
2019-06-14,-1.1588748534965492,-2.1880453184008335,-1.7920302122672225,1.0,-3.562703477015236,-3.3210053392368803,0.0
2019-06-17,-1.1640390879478828,-2.179934853420195,-1.796742671009772,1.0,-3.5696416938110747,-3.3189576547231274,0.0
2019-06-18,-1.1662754303599374,-2.1855764214919144,-1.797209181011998,1.0,-3.5719874804381844,-3.320031298904538,0.0
2019-06-19,-1.1638132295719845,-2.1618677042801555,-1.8055771725032426,1.0,-3.5530479896238654,-3.285992217898833,0.0
2019-06-20,-1.1703703703703703,-2.175828460038986,-1.7989603638726444,1.0,-3.556985055230669,-3.2934372969460686,0.0
2019-06-21,-1.1735751295336787,-2.1775906735751294,-1.7884715025906734,1.0,-3.53419689119171,-3.279663212435233,0.0
2019-06-24,-1.1825985173624658,-2.1659513590844064,-1.7991936532709063,1.0,-3.5446742099102617,-3.313304721030043,0.0
2019-06-25,-1.1845432034406358,-2.1498761892349796,-1.8133715626221818,1.0,-3.5615795647074155,-3.3233415873843346,0.0
2019-06-26,-1.1660574412532636,-2.161879895561358,-1.8073107049608357,1.0,-3.559007832898172,-3.3605744125326367,0.0
2019-06-27,-1.181973011921918,-2.1544608934887988,-1.828376785012446,1.0,-3.5674046901611423,-3.368793397091576,0.0
2019-06-28,-1.1900523560209424,-2.1149214659685867,-1.8393979057591623,1.0,-3.5794502617801047,-3.365314136125655,0.0
2019-07-01,-1.2071036824236092,-2.095325150169757,-1.8371637503264562,1.0,-3.5757377905458347,-3.34290937581614,0.0
2019-07-02,-1.192488262910798,-2.106546687532603,-1.8292905581637977,1.0,-3.5695096504955663,-3.343375065206051,0.0
2019-07-03,-1.1900287131297311,-2.1126337770817023,-1.827721221613156,1.0,-3.572043852779953,-3.3489950404594104,0.0
2019-07-05,-1.1901344121101396,-2.104397755448258,-1.8255252512070987,1.0,-3.573796163382487,-3.3559963460785593,0.0
2019-07-08,-1.1914088001044523,-2.1048439744091914,-1.8272620446533487,1.0,-3.575401488444966,-3.3576184880532702,0.0
2019-07-09,-1.1877609603340293,-2.0947286012526094,-1.8281576200417538,1.0,-3.5760699373695197,-3.3612995824634657,0.0
2019-07-10,-1.1865622961513373,-2.093672537508154,-1.8273972602739728,1.0,-3.576516634050881,-3.3622961513372474,0.0
2019-07-11,-1.1982848232848233,-2.067827442827443,-1.8349792099792102,1.0,-3.5597713097713095,-3.3330301455301456,0.0
2019-07-12,-1.201092611862643,-2.0738813735691988,-1.8362382934443287,1.0,-3.563995837669095,-3.3322060353798126,0.0
2019-07-15,-1.2248458612094975,-2.111504656959202,-1.8790502426866063,1.0,-3.581660763478945,-3.3212645939918666,0.0
2019-07-16,-1.2464529689963217,-2.108906988964793,-1.9089595375722543,1.0,-3.5768523384130324,-3.2959800315291647,0.0
2019-07-17,-1.248814541622761,-2.1331664910432035,-1.9050316122233932,1.0,-3.583245521601686,-3.3016332982086407,0.0
2019-07-18,-1.2462265389158684,-2.1237695235595226,-1.9009056306601917,1.0,-3.5693660585378666,-3.284683029268933,0.0
2019-07-19,-1.2626182965299686,-2.126840168243954,-1.9060199789695058,1.0,-3.567297581493165,-3.2815457413249214,0.0
2019-07-22,-1.257154108689945,-2.109608821212917,-1.889866106589656,1.0,-3.5641900761354686,-3.306117091100026,0.0
2019-07-23,-1.25903060554315,-2.1134900827531853,-1.8922895047944304,1.0,-3.5654800998292395,-3.305135951661631,0.0
2019-07-24,-1.260254226182676,-2.1056218057921634,-1.9068274144935133,1.0,-3.550517625475036,-3.281221334032237,0.0
2019-07-25,-1.2651089936039683,-2.0682678501501113,-1.9173737110037854,1.0,-3.548231301396685,-3.2540138363137974,0.0
2019-07-26,-1.2545832791574567,-2.044207515277597,-1.9141854115199581,1.0,-3.543362371603172,-3.2458717982056946,0.0
2019-07-29,-1.2570794727913348,-2.028839879942581,-1.9263995824089781,1.0,-3.5586584888424895,-3.278611509852538,0.0
2019-07-30,-1.2535541932959435,-2.0272596843615496,-1.9298291378635712,1.0,-3.5532802921612103,-3.278857440980827,0.0
2019-07-31,-1.2498697238144867,-2.0340020844189683,-1.9269150599270457,1.0,-3.542991141219385,-3.273970818134445,0.0
2019-08-01,-1.2575639019300993,-2.0623369848721964,-1.9224047991653628,1.0,-3.5358633281168492,-3.2629107981220655,0.0
2019-08-02,-1.2543745103160095,-2.0474014102898934,-1.9471141290154088,1.0,-3.5425698615826584,-3.2667798380778272,0.0
2019-08-05,-1.2292638672887506,-2.029030585795749,-1.9200362882322446,1.0,-3.527216174183515,-3.2544064282011402,0.0
2019-08-06,-1.1207844116912316,-1.9504121908568572,-1.8305021234074443,1.0,-3.414189357981514,-3.174743942043467,0.0
2019-08-07,-1.0776806598547335,-1.9489105010464116,-1.7818539948294967,1.0,-3.3625507817308877,-3.1398498091837994,0.0
