Date,IWF,IWM,MTUM,SPY,STL,VLUE,VXX
2018-11-05,-0.02536494148871999,-0.876311979732175,-0.0,-0.5088068524550609,1.0,-0.6055917480998914,0.0
2018-11-06,-0.028617091852119896,-0.8783848983776611,-0.0,-0.5065134792835173,1.0,-0.602014353778421,0.0
2018-11-07,-0.028427589533341367,-0.8783009767273604,-0.0,-0.5060593271433739,1.0,-0.6018027251899192,0.0
2018-11-08,-0.009911960232377073,-0.8797089297478587,-0.0,-0.4994609810145535,1.0,-0.6054680481523627,0.0
2018-11-09,-0.008465163749887431,-0.8819680004802931,-0.0,-0.5044277008975475,1.0,-0.6069702518536307,0.0
2018-11-12,-0.007305826696209354,-0.8754117012994791,-0.0,-0.5061081501886341,1.0,-0.6053356488412479,0.0
2018-11-13,-0.0,-0.8722309773720675,-0.0,-0.5012042460824834,1.0,-0.6000416282596415,0.0
2018-11-14,-0.0,-0.8737623762376237,-0.0,-0.5061433854228796,1.0,-0.6023201717762138,0.0
2018-11-15,-0.0,-0.8750970902790226,-0.0,-0.5057955428093446,1.0,-0.6065005676047082,0.0
2018-11-16,-0.0,-0.8768278460572351,-0.0,-0.507072156933106,1.0,-0.6064411949403428,0.0
2018-11-19,-0.0,-0.8769327391811466,-0.0,-0.5072823518856356,1.0,-0.6064838352723031,0.0
2018-11-20,-0.0,-0.8635132319233173,-0.0,-0.4968892328758968,1.0,-0.6164081802756527,0.0
2018-11-21,-0.0,-0.8618810708362948,-0.0,-0.49407723288320304,1.0,-0.605395640843402,0.0
2018-11-23,-0.0,-0.8533179491731016,-0.0,-0.49844679151504395,1.0,-0.606698026685601,0.0
2018-11-26,-0.0,-0.8578866406342444,-0.0,-0.49606555437226363,1.0,-0.60427760028399,0.0
2018-11-27,-0.0,-0.8578422698047544,-0.0,-0.49109302188403237,1.0,-0.6004247035922846,0.0
2018-11-28,-0.0,-0.8552678150070788,-0.0,-0.4928327041057102,1.0,-0.6014334591788579,0.0
2018-11-29,-0.0,-0.8437600632337011,-0.0,-0.4842647618490003,1.0,-0.5994906174068327,0.0
2018-11-30,-0.0,-0.8463590525328332,-0.0,-0.4886550187617261,1.0,-0.5965056285178236,0.0
2018-12-03,-0.0,-0.8467292461132297,-0.0,-0.48946905250806694,1.0,-0.5972132590202406,0.0
2018-12-04,-0.0,-0.8474015517493778,-0.0,-0.4853754940711463,1.0,-0.5950519689650124,0.0
2018-12-06,-0.0,-0.8368075717106026,-0.0,-0.47912553710370454,1.0,-0.587330159098827,0.0
2018-12-07,-0.0,-0.8376311887664621,-0.0,-0.47855917667238423,1.0,-0.5910399162717679,0.0
2018-12-10,-0.0,-0.8395442745889818,-0.0,-0.47095471589270266,1.0,-0.5738390539371214,0.0
2018-12-11,-0.0,-0.8469645501262956,-0.0,-0.46288070144877036,1.0,-0.5935023081613099,0.0
2018-12-12,-0.0,-0.8469512195121952,-0.0,-0.46361788617886185,1.0,-0.5930023228803717,0.0
2018-12-13,-0.0,-0.8451247823563551,-0.0,-0.46474172954149734,1.0,-0.5920487521764365,0.0
2018-12-14,-0.0,-0.8375007251841967,-0.0,-0.4705575216104891,1.0,-0.5926495329813772,0.0
2018-12-17,-0.0,-0.8352611185009542,-0.0,-0.4572899196113585,1.0,-0.5991267133190677,0.0
2018-12-18,-0.0,-0.8265984066265927,-0.0,-0.45022865196007944,1.0,-0.59932698668354,0.0
2018-12-19,-0.0,-0.8289026007727351,-0.0,-0.4535205582146358,1.0,-0.6009169021394384,0.0
2018-12-20,-0.0,-0.8271003803157774,-0.0,-0.45392992969920476,1.0,-0.6001498213668319,0.0
2018-12-21,-0.0,-0.8321979822367854,-0.0,-0.46026271162082144,1.0,-0.5818458796815268,0.0
2018-12-24,-0.0,-0.8055348437051906,-0.0,-0.4519357613994838,1.0,-0.6103240607972469,0.0
2018-12-26,-0.0,-0.808514280822895,-0.0,-0.44046566039889296,1.0,-0.6043027933917311,0.0
2018-12-27,-0.0,-0.7892893173411053,-0.0,-0.41172514292119716,1.0,-0.6013619549377872,0.0
2018-12-28,-0.0,-0.7944506726457399,-0.0,-0.4099775784753363,1.0,-0.598262331838565,0.0
2018-12-31,-0.0,-0.7954086781029264,-0.0,-0.409743244758381,1.0,-0.5978528983069851,0.0
2019-01-02,-0.0,-0.7946728657853461,-0.0,-0.40726529240421244,1.0,-0.5988684741205467,0.0
2019-01-03,-0.0,-0.7959939404140717,-0.0,-0.40259776693037086,1.0,-0.6067721483476407,0.0
2019-01-04,-0.0,-0.7985199664898073,-0.0,-0.3855347668249092,1.0,-0.6084333984920414,0.0
2019-01-07,-0.0,-0.7805516519247196,-0.0,-0.37912981179906863,1.0,-0.5957951007136756,0.0
2019-01-08,-0.0,-0.7674994497028397,-0.0,-0.3898029936165529,1.0,-0.5941833590138675,0.0
2019-01-09,-0.0,-0.7625893347993403,-0.0,-0.38944474986256183,1.0,-0.5967289719626169,0.0
2019-01-10,-0.0,-0.7602549660686321,-0.0,-0.39162568343544796,1.0,-0.595598538341072,0.0
2019-01-11,-0.0,-0.7472772277227724,-0.0,-0.39554455445544556,1.0,-0.6074257425742574,0.0
2019-01-14,-0.0,-0.7451596023024595,-0.0,-0.3957971852708695,1.0,-0.6131537635297033,0.0
2019-01-15,-0.0,-0.7379447404013358,-0.0,-0.39896215738772806,1.0,-0.6233128157001298,0.0
2019-01-16,-0.0,-0.7363616305367091,-0.0,-0.39210656958464335,1.0,-0.6295714049313255,0.0
2019-01-17,-0.0,-0.7386762470637005,-0.0,-0.39245543733591265,1.0,-0.6324720187923173,0.0
2019-01-18,-0.0,-0.7303364543105603,-0.0,-0.3988831161614758,1.0,-0.6490984358069625,0.0
2019-01-22,-0.0,-0.7907820069204151,-0.0,-0.2643598615916955,1.0,-0.7130519031141868,0.0
2019-01-23,-0.0,-0.7657545260472982,-0.0,-0.2655465912556489,1.0,-0.7411627713549032,0.0
2019-01-24,-0.0,-0.7624064319378986,-0.0,-0.27161075686165786,1.0,-0.7383698364291655,0.0
2019-01-25,-0.0,-0.7899363697253852,-0.0,-0.16351306095110515,1.0,-0.8373799955347174,0.0
2019-01-28,-0.0,-0.795573463163491,-0.0,-0.1623996194633314,1.0,-0.8400626766277736,0.0
2019-01-29,-0.0,-0.7859986542559156,-0.0,-0.16143321744981495,1.0,-0.856173600986879,0.0
2019-01-30,-0.0,-0.7847909598182992,-0.0,-0.16036228023441662,1.0,-0.8588733421192833,0.0
2019-01-31,-0.0,-0.7906983263715623,-0.0,-0.12710605253567323,1.0,-0.8855933391270219,0.0
2019-02-01,-0.0,-0.7892505124820982,-0.0,-0.1281345651624498,1.0,-0.8907360085366881,0.0
2019-02-04,-0.0,-0.7827844689631939,-0.0,-0.1256632696033016,1.0,-0.8990426457789382,0.0
2019-02-05,-0.0,-0.7827845825373637,-0.0,-0.12540734914035284,1.0,-0.9011124845488256,0.0
2019-02-06,-0.0,-0.7704167602785891,-0.0,-0.12949337227589305,1.0,-0.9084475398786789,0.0
2019-02-07,-0.0,-0.7646118913463965,-0.0,-0.13110756033975277,1.0,-0.9075210943851093,0.0
2019-02-08,-0.0,-0.7688764044943821,-0.0,-0.14696629213483145,1.0,-0.8931460674157304,0.0
2019-02-11,-0.0,-0.7609454136184581,-0.0,-0.15168823860438943,1.0,-0.901097355092853,0.0
2019-02-12,-0.0,-0.7621726533712131,-0.0,-0.1540041067761807,1.0,-0.8967117661950438,0.0
2019-02-13,-0.0,-0.7690901934322988,-0.0,-0.15401484480431848,1.0,-0.8884109311740891,0.0
2019-02-14,-0.0,-0.7481756966162342,-0.0,-0.17648550418392359,1.0,-0.892795762544727,0.0
2019-02-15,-0.0,-0.7308039747064138,-0.0,-0.18854448961156278,1.0,-0.9035964317976513,0.0
2019-02-19,-0.0,-0.7305174651543366,-0.0,-0.18805372157327463,1.0,-0.9029400146718582,0.0
2019-02-20,-0.0,-0.714092560772936,-0.0,-0.19219176924593673,1.0,-0.9105377313315117,0.0
2019-02-21,-0.0,-0.7009485209265671,-0.0,-0.1935883362886656,1.0,-0.9200652987700189,0.0
2019-02-22,-0.0,-0.6917950736700034,-0.0,-0.20326734900461138,1.0,-0.9167978855021932,0.0
2019-02-25,-0.0,-0.6868006426336706,-0.0,-0.2089686857014008,1.0,-0.9227994024634292,0.0
2019-02-26,-0.0,-0.6860347159603247,-0.0,-0.2140723624887286,1.0,-0.9177186654643825,0.0
2019-02-27,-0.0,-0.6880439374735954,-0.0,-0.2094352908041121,1.0,-0.9190254893676947,0.0
2019-02-28,-0.0,-0.6933693116339209,-0.0,-0.21378980802203673,1.0,-0.9036456137392136,0.0
2019-03-01,-0.0,-0.6989582455844776,-0.0,-0.21152388172858225,1.0,-0.8974812568444108,0.0
2019-03-04,-0.0,-0.6950175438596491,-0.0,-0.20828070175438596,1.0,-0.903719298245614,0.0
2019-03-05,-0.0,-0.6898750175537144,-0.0,-0.21901418340120768,1.0,-0.8996770116556664,0.0
2019-03-06,-0.0,-0.685381593714927,-0.0,-0.22199775533108865,1.0,-0.8984567901234568,0.0
2019-03-07,-0.0,-0.6793077333034137,-0.0,-0.22330369414602677,1.0,-0.9023309304086842,0.0
2019-03-08,-0.0,-0.6820564572645978,-0.0,-0.20421607378129117,1.0,-0.9169680150253694,0.0
2019-03-11,-0.0,-0.681244578751504,-0.0,-0.20811998097316659,1.0,-0.9086991801673242,0.0
2019-03-12,-0.0,-0.664821734610738,-0.0,-0.2160256230157615,1.0,-0.9286938442952265,0.0
2019-03-13,-0.0,-0.6653366303248286,-0.0,-0.22035517590198947,1.0,-0.9242160278745645,0.0
2019-03-14,-0.0,-0.6617692589152523,-0.0,-0.22795462861324553,1.0,-0.9249064144783136,0.0
2019-03-15,-0.0,-0.6550323072148077,-0.0,-0.23424846928698398,1.0,-0.9323382523066505,0.0
2019-03-18,-0.0,-0.658461800528064,-0.0,-0.2440450841779519,1.0,-0.9365471424921217,0.0
2019-03-19,-0.0,-0.6622677003762399,-0.0,-0.24236119028617034,1.0,-0.9456447383422644,0.0
2019-03-20,-0.0,-0.6763300231806084,-0.0,-0.23944709956214402,1.0,-0.9460263858283489,0.0
2019-03-21,-0.0,-0.6787497847425521,-0.0,-0.23124390103897596,1.0,-0.96010561965444,0.0
2019-03-22,-0.0,-0.6765665136952694,-0.0,-0.2693162467168875,1.0,-0.9403411550783617,0.0
2019-03-25,-0.0,-0.7016363848124854,-0.0,-0.26985790822268807,1.0,-0.9402515723270439,0.0
2019-03-26,-0.0,-0.7111156589872529,-0.0,-0.26748333528242313,1.0,-0.9450356683428839,0.0
2019-03-27,-0.0,-0.6876768266005542,-0.0,-0.27466822225463033,1.0,-0.9543532156919936,0.0
2019-03-28,-0.0,-0.688301820625968,-0.0,-0.27180805984979106,1.0,-0.9622431982232094,0.0
2019-03-29,-0.0,-0.693627450980392,-0.0,-0.2692577030812325,1.0,-0.9549486461251167,0.0
2019-04-01,-0.0,-0.7040986240542199,-0.0,-0.2724431071251205,1.0,-0.9448161023633548,0.0
2019-04-02,-0.0,-0.7060187903699353,-0.0,-0.28302994715208457,1.0,-0.946917204932472,0.0
2019-04-03,-0.0,-0.7070149691810977,-0.0,-0.28511887290871735,1.0,-0.9429703551511593,0.0
2019-04-04,-0.0,-0.7036917667740991,-0.0,-0.2672428948139467,1.0,-0.9590096689129798,0.0
2019-04-05,-0.0,-0.6973336465613437,-0.0,-0.2696893169671698,1.0,-0.9694896341105304,0.0
2019-04-08,-0.0,-0.6973402539514971,-0.0,-0.2704319521421659,1.0,-0.9646637928506495,0.0
2019-04-09,-0.0,-0.6824026774704951,-0.0,-0.30312371557747636,1.0,-0.9502965181140274,0.0
2019-04-10,-0.0,-0.6933867149829043,-0.0,-0.2992489552587744,1.0,-0.9297466319880768,0.0
2019-04-11,-0.0,-0.6912689173457509,-0.0,-0.28463329452852154,1.0,-0.9344586728754365,0.0
2019-04-12,-0.0,-0.6916181606519207,-0.0,-0.2807043073341094,1.0,-0.9380384167636786,0.0
2019-04-15,-0.0,-0.6892157149972167,-0.0,-0.30061817009931735,1.0,-0.9399115225734626,0.0
2019-04-16,-0.0,-0.6865509761388287,-0.0,-0.29902679251920034,1.0,-0.9457407515975845,0.0
2019-04-17,-0.0,-0.6643934272024457,-0.0,-0.3035950498250977,1.0,-0.971545312913372,0.0
2019-04-18,-0.0,-0.6719439703372373,-0.0,-0.3081631451945147,1.0,-0.9626272732623153,0.0
2019-04-22,-0.0,-0.6760322285511908,-0.0,-0.3123690346191305,1.0,-0.9629312634654547,0.0
2019-04-23,-0.0,-0.6878909477162752,-0.0,-0.3074471851764428,1.0,-0.9552106691844684,0.0
2019-04-24,-0.0,-0.6908044280442804,-0.0,-0.3075424354243542,1.0,-0.9537121771217713,0.0
2019-04-25,-0.0,-0.7004963658925722,-0.0,-0.3096673166696212,1.0,-0.9444247473852154,0.0
2019-04-26,-0.0,-0.6866003858139189,-0.0,-0.3560468912301528,1.0,-0.925152099718059,0.0
2019-04-29,-0.0,-0.6840371546428466,-0.0,-0.35528385316200256,1.0,-0.9283022227497997,0.0
2019-04-30,-0.0,-0.6840540058288229,-0.0,-0.35187057633973706,1.0,-0.937964670195682,0.0
2019-05-01,-0.0,-0.6781037971670039,-0.0,-0.36448041899773836,1.0,-0.9332519938102607,0.0
2019-05-02,-0.0,-0.6759030771517764,-0.0,-0.36280660026757844,1.0,-0.9344135573063774,0.0
2019-05-03,-0.0,-0.7006308772765147,-0.0,-0.34698250208308534,1.0,-0.9282228306154029,0.0
2019-05-06,-0.0,-0.6844967460105198,-0.0,-0.3523520846334433,1.0,-0.9348013431993106,0.0
2019-05-07,-0.0,-0.6876188777936281,-0.0,-0.3490549215406562,1.0,-0.9352710413694721,0.0
2019-05-08,-0.0,-0.6872502294189041,-0.0,-0.35662058553624815,1.0,-0.9163731091441935,0.0
2019-05-09,-0.0,-0.687257658724286,-0.0,-0.35936066301613145,1.0,-0.9132751220956046,0.0
2019-05-10,-0.0,-0.6871356278298956,-0.0,-0.36255215885886777,1.0,-0.909709686011068,0.0
2019-05-13,-0.0,-0.6857751353270033,-0.0,-0.3595705031502352,1.0,-0.9126216464045909,0.0
2019-05-14,-0.0,-0.6820953274315531,-0.0,-0.3569502257137832,1.0,-0.8922729671102773,0.0
2019-05-15,-0.0,-0.6797517637071514,-0.0,-0.3609086385058985,1.0,-0.8866543719446152,0.0
2019-05-16,-0.0,-0.6811598443397606,-0.0,-0.3556777950083389,1.0,-0.889106709190391,0.0
2019-05-17,-0.0,-0.6780251977732201,-0.0,-0.3581892762965133,1.0,-0.8937591561675945,0.0
2019-05-20,-0.0,-0.6715552823395099,-0.0,-0.36008899036913433,1.0,-0.8956997745967622,0.0
2019-05-21,-0.0,-0.6789409082938804,-0.0,-0.3488807060611374,1.0,-0.894616868314922,0.0
2019-05-22,-0.0,-0.6697812947119456,-0.0,-0.3607323269191462,1.0,-0.8894501708178818,0.0
2019-05-23,-0.0,-0.6690985496250037,-0.0,-0.3702395891090554,1.0,-0.8789214112703184,0.0
2019-05-24,-0.0,-0.6628215211628652,-0.0,-0.3663957586879898,1.0,-0.8837717381805471,0.0
2019-05-28,-0.0,-0.6764611572657047,-0.0,-0.3554875382597289,1.0,-0.8830491182043433,0.0
2019-05-29,-0.0,-0.6826939868444031,-0.0,-0.35240700855695906,1.0,-0.8754584085220327,0.0
2019-05-30,-0.0,-0.6784518158254943,-0.0,-0.35055479511896787,1.0,-0.8833037248449195,0.0
2019-05-31,-0.0,-0.688617672022712,-0.0,-0.3402698510258437,1.0,-0.8979131910908187,0.0
2019-06-03,-0.0,-0.6931337360296478,-0.0,-0.33963640608129797,1.0,-0.885289912165514,0.0
2019-06-04,-0.0,-0.701673921299407,-0.0,-0.3133417078087114,1.0,-0.9063129911483743,0.0
2019-06-05,-0.0,-0.6922675026123302,-0.0,-0.3200685011029839,1.0,-0.8902531057703471,0.0
2019-06-06,-0.0,-0.6986305344397377,-0.0,-0.3124818661869669,1.0,-0.8902976846747519,0.0
2019-06-07,-0.0,-0.7049902861947981,-0.0,-0.309275959057036,1.0,-0.8853770986168701,0.0
2019-06-10,-0.0,-0.7001417701009751,-0.0,-0.30243323785551024,1.0,-0.8907212915545526,0.0
2019-06-11,-0.0,-0.7048828578056135,-0.0,-0.30381581999536067,1.0,-0.8908605891904431,0.0
2019-06-12,-0.0,-0.7056691315064522,-0.0,-0.30320429172103813,1.0,-0.8909380890242135,0.0
2019-06-13,-0.0,-0.7020536025060912,-0.0,-0.30667710871330783,1.0,-0.891837800208841,0.0
2019-06-14,-0.0,-0.6945234089458723,-0.0,-0.3207634739223763,1.0,-0.8854208969078147,0.0
2019-06-17,-0.0,-0.6893381286617554,-0.0,-0.33067463309936773,1.0,-0.8804164974766518,0.0
2019-06-18,-0.0,-0.6691954423904196,-0.0,-0.34164632019532615,1.0,-0.8957970003487967,0.0
2019-06-19,-0.0,-0.6698702128277344,-0.0,-0.34252780116721354,1.0,-0.8910891089108911,0.0
2019-06-20,-0.0,-0.6739225202708594,-0.0,-0.3404341887296928,1.0,-0.8918306257083901,0.0
2019-06-21,-0.0,-0.6748132864491005,-0.0,-0.33989131382406784,1.0,-0.8913428845427334,0.0
2019-06-24,-0.0,-0.665580448065173,-0.0,-0.3439627582193774,1.0,-0.8999709048588885,0.0
2019-06-25,-0.0,-0.6476798143851508,-0.0,-0.3483758700696056,1.0,-0.9042053364269141,0.0
2019-06-26,-0.0,-0.6432592420637223,-0.0,-0.32920318031454937,1.0,-0.9292844292263943,0.0
2019-06-27,-0.0,-0.6265855777584709,-0.0,-0.32751230813785115,1.0,-0.9419635099913118,0.0
2019-06-28,-0.0,-0.6215567129629629,-0.0,-0.3299768518518518,1.0,-0.9419560185185185,0.0
2019-07-01,-0.0,-0.6223867217997281,-0.0,-0.3310875285544921,1.0,-0.9380909695515136,0.0
2019-07-02,-0.0,-0.625054182921543,-0.0,-0.3262823291431874,1.0,-0.9384193035688483,0.0
2019-07-03,-0.0,-0.6344350544107432,-0.0,-0.31645056726094006,1.0,-0.943302847881454,0.0
2019-07-05,-0.0,-0.6374992770805621,-0.0,-0.3119831126019316,1.0,-0.9421953617488867,0.0
2019-07-08,-0.0,-0.6434860684701385,-0.0,-0.30718878526327986,1.0,-0.9456931008515322,0.0
2019-07-09,-0.0,-0.645813421380369,-0.0,-0.30605033741709387,1.0,-0.9444203087438815,0.0
2019-07-10,-0.0,-0.6330134245701529,-0.0,-0.32126185160485954,1.0,-0.9451999188146946,0.0
2019-07-11,-0.0,-0.6303610265332753,-0.0,-0.3299985500942439,1.0,-0.9394519356241844,0.0
2019-07-12,-0.0,-0.6292128313707291,-0.0,-0.3276582168339231,1.0,-0.9435292070305703,0.0
2019-07-15,-0.0,-0.6539811457577955,-0.0,-0.320319071791153,1.0,-0.9263524292965917,0.0
2019-07-16,-0.0,-0.6595812643377762,-0.0,-0.317797717571217,1.0,-0.9264744315706943,0.0
2019-07-17,-0.0,-0.679232727693554,-0.0,-0.303060988311538,1.0,-0.9108899432936003,0.0
2019-07-18,-0.0,-0.6796091242880685,-0.0,-0.30203243805834223,1.0,-0.90942207060048,0.0
2019-07-19,-0.0,-0.6799745598566102,-0.0,-0.3023329767858692,1.0,-0.9086178485733284,0.0
2019-07-22,-0.0,-0.6512459621596678,-0.0,-0.29242616520535303,1.0,-0.9404995385325335,0.0
2019-07-23,-0.0,-0.6536596628954051,-0.0,-0.29014661740937425,1.0,-0.9423631955668437,0.0
2019-07-24,-0.0,-0.6563302275939655,-0.0,-0.2937952519687311,1.0,-0.934462168632994,0.0
2019-07-25,-0.0,-0.6699447545772713,-0.0,-0.27978480317010385,1.0,-0.9427009516096376,0.0
2019-07-26,-0.0,-0.6742432994454713,-0.0,-0.2746649722735675,1.0,-0.9392617837338263,0.0
2019-07-29,-0.0,-0.6792245051728635,-0.0,-0.28518851247572957,1.0,-0.933520734923349,0.0
2019-07-30,-0.0,-0.6796569408628633,-0.0,-0.28763074783414944,1.0,-0.9301422652333904,0.0
2019-07-31,-0.0,-0.6887235028379474,-0.0,-0.28353411328622724,1.0,-0.9236070890767983,0.0
2019-08-01,-0.0,-0.6994908585975469,-0.0,-0.27791599166859526,1.0,-0.9154709557972692,0.0
2019-08-02,-0.0,-0.7085709246957851,-0.0,-0.2837869613779319,1.0,-0.9468873082123331,0.0
2019-08-05,-0.0,-0.7052984022556391,-0.0,-0.2850681390977443,1.0,-0.9466635338345865,0.0
2019-08-06,-0.0,-0.704411679002273,-0.0,-0.2662451191794394,1.0,-0.9432950638149077,0.0
2019-08-07,-0.0,-0.7059883720930233,-0.0,-0.25273255813953494,1.0,-0.9482267441860466,0.0
2019-08-08,-0.0,-0.7090227094297927,-0.0,-0.25157744758803174,1.0,-0.9471664098165217,0.0
2019-08-09,-0.0,-0.7043821006260144,-0.0,-0.23849408764201252,1.0,-0.9553095293299328,0.0
2019-08-12,-0.0,-0.7025336615028233,-0.0,-0.2508469668452295,1.0,-0.9422035616041697,0.0
2019-08-13,-0.0,-0.69323377901256,-0.0,-0.24726515019968745,1.0,-0.95352202349945,0.0
2019-08-14,-0.0,-0.6975287256770021,-0.0,-0.23612795196027483,1.0,-0.9533460361452739,0.0
2019-08-15,-0.0,-0.7074993557254532,-0.0,-0.23107980414053775,1.0,-0.924891905048249,0.0
2019-08-16,-0.0,-0.709888032988746,-0.0,-0.22794307150425244,1.0,-0.9257753214398213,0.0
2019-08-19,-0.0,-0.7023033836305441,-0.0,-0.2288808870598994,1.0,-0.9266117969821672,0.0
2019-08-20,-0.0,-0.7099652243315661,-0.0,-0.2237899777663759,1.0,-0.9167094236360526,0.0
2019-08-21,-0.0,-0.7107760709094536,-0.0,-0.22407159346766606,1.0,-0.9152107618206173,0.0
2019-08-22,-0.0,-0.7117548207012446,-0.0,-0.22373180665926112,1.0,-0.9127574126292404,0.0
2019-08-23,-0.0,-0.7076993218213941,-0.0,-0.22322904200148178,1.0,-0.9185900723770446,0.0
2019-08-26,-0.0,-0.7027325499079711,-0.0,-0.21565906838453916,1.0,-0.9132946340082118,0.0
2019-08-27,-0.0,-0.7011627578012278,-0.0,-0.2128327722296093,1.0,-0.9150988768495205,0.0
2019-08-28,-0.0,-0.693902886324521,-0.0,-0.21078915441695115,1.0,-0.9167113393335777,0.0
2019-08-29,-0.0,-0.6777574306240316,-0.0,-0.217833497675729,1.0,-0.9216791097337653,0.0
2019-08-30,-0.0,-0.6745415682303971,-0.0,-0.2193160085498931,1.0,-0.9186353920575993,0.0
2019-09-03,-0.0,-0.681070132500633,-0.0,-0.22153768250485273,1.0,-0.910569105691057,0.0
2019-09-04,-0.0,-0.6851601643866463,-0.0,-0.21868490682880143,1.0,-0.9109947643979056,0.0
2019-09-05,-0.0,-0.7050329454647413,-0.0,-0.21553343614187576,1.0,-0.8833309967755502,0.0
2019-09-06,-0.0,-0.7047528410681296,-0.0,-0.20953927111907292,1.0,-0.8847897889492246,0.0
2019-09-09,-0.0,-0.7118307257409947,-0.0,-0.20924179238153878,1.0,-0.8777743569649304,0.0
2019-09-10,-0.0,-0.715981965330869,-0.0,-0.19087624968495337,1.0,-0.8935842504690693,0.0
2019-09-11,-0.0,-0.7130695342910751,-0.0,-0.1992494889243608,1.0,-0.8880954381248425,0.0
2019-09-12,-0.0,-0.7044387298747764,-0.0,-0.20049754025044722,1.0,-0.8902336762075134,0.0
2019-09-13,-0.0,-0.7024232091450292,-0.0,-0.20218563962100675,1.0,-0.8903546773246876,0.0
2019-09-16,-0.0,-0.7049235328654906,-0.0,-0.19993289904101547,1.0,-0.8910168591159449,0.0
2019-09-17,-0.0,-0.6862575143296519,-0.0,-0.20743743883685167,1.0,-0.9023346847476583,0.0
2019-09-18,-0.0,-0.6992815409130301,-0.0,-0.19789773839143443,1.0,-0.8984093259903274,0.0
2019-09-19,-0.0,-0.6810436337225543,-0.0,-0.22800156433320296,1.0,-0.8843790155874629,0.0
2019-09-20,-0.0,-0.704324974139618,-0.0,-0.2250552154099919,1.0,-0.8663088148955799,0.0
