Date,IWF,IWM,MTUM,NMFC,SPY,VLUE,VXX
2019-02-07,-0.0,-0.2223859989551459,-0.0,1.0,-0.2795917605791477,-0.3638331218747668,0.0
2019-02-08,-0.0,-0.22023219727420593,-0.0,1.0,-0.28368449587765715,-0.3656452728598404,0.0
2019-02-11,-0.0,-0.21477138629254314,-0.0,1.0,-0.2892651769157286,-0.3690786146440145,0.0
2019-02-12,-0.0,-0.20912518995178508,-0.0,1.0,-0.2965123914226216,-0.3704294317393017,0.0
2019-02-13,-0.0,-0.21035835632895947,-0.0,1.0,-0.30033226333277013,-0.36650335079123725,0.0
2019-02-14,-0.0,-0.13337490600297125,-0.0,1.0,-0.3277149093043303,-0.37299855107019053,0.0
2019-02-15,-0.0,-0.1474537716466099,-0.0,1.0,-0.3203331376577634,-0.36667155855591427,0.0
2019-02-19,-0.0,-0.14626674004769766,-0.0,1.0,-0.3217024399192808,-0.36653824986241057,0.0
2019-02-20,-0.0,-0.14674371674922032,-0.0,1.0,-0.3216657494037791,-0.36609796367638964,0.0
2019-02-21,-0.0,-0.15785036108361744,-0.0,1.0,-0.31812016569522344,-0.3569229077312218,0.0
2019-02-22,-0.0,-0.16198447000219765,-0.0,1.0,-0.31618562742656214,-0.35321588162039413,0.0
2019-02-25,-0.0,-0.16274448471913006,-0.0,1.0,-0.32274742865554107,-0.3544683434837807,0.0
2019-02-26,-0.0,-0.16176362432889607,-0.0,1.0,-0.32810546444068545,-0.34877178789438845,0.0
2019-02-27,-0.0,-0.16191474107979928,-0.0,1.0,-0.33511645434658727,-0.34121950771153886,0.0
2019-02-28,-0.0,-0.16469205194614356,-0.0,1.0,-0.33719072022923907,-0.33494976212780814,0.0
2019-03-01,-0.0,-0.16387787104510654,-0.0,1.0,-0.33249700212157546,-0.3484549395812194,0.0
2019-03-04,-0.0,-0.15255393693527566,-0.0,1.0,-0.33630831643002024,-0.3551539738152314,0.0
2019-03-05,-0.0,-0.14705990987663442,-0.0,1.0,-0.34595922287065084,-0.35378961365147377,0.0
2019-03-06,-0.0,-0.1491819946390609,-0.0,1.0,-0.3428043257232646,-0.35663185137258524,0.0
2019-03-07,-0.0,-0.14031912536012411,-0.0,1.0,-0.3476398020240822,-0.3588313511117678,0.0
2019-03-08,-0.0,-0.12784523411681706,-0.0,1.0,-0.3694627009765698,-0.3592885522260592,0.0
2019-03-11,-0.0,-0.12913356733789028,-0.0,1.0,-0.3672270460003695,-0.35106225752817294,0.0
2019-03-12,-0.0,-0.11860845636086424,-0.0,1.0,-0.3738239559703991,-0.3669257372355063,0.0
2019-03-13,-0.0,-0.12082999608843854,-0.0,1.0,-0.37508149086371007,-0.36675545290293743,0.0
2019-03-14,-0.0,-0.12086459516318211,-0.0,1.0,-0.3757749520600227,-0.3651071435220524,0.0
2019-03-15,-0.0,-0.11423930698429885,-0.0,1.0,-0.3808039131490021,-0.37191718163657744,0.0
2019-03-18,-0.0,-0.12407209035725696,-0.0,1.0,-0.3801093758809269,-0.37511040950179475,0.0
2019-03-19,-0.0,-0.12502119162883568,-0.0,1.0,-0.3785484205172642,-0.38013072880366194,0.0
2019-03-20,-0.0,-0.128436385592181,-0.0,1.0,-0.37713919130549634,-0.38125247646182003,0.0
2019-03-21,-0.0,-0.1293305155106046,-0.0,1.0,-0.3842742848516869,-0.37333006264623747,0.0
2019-03-22,-0.0,-0.12636789500635348,-0.0,1.0,-0.4017486297342917,-0.36842604358298403,0.0
2019-03-25,-0.0,-0.08859996231392502,-0.0,1.0,-0.42374222724703225,-0.37196156020350485,0.0
2019-03-26,-0.0,-0.0970017970301712,-0.0,1.0,-0.42256691572874305,-0.3720609098647499,0.0
2019-03-27,-0.0,-0.09563951840021169,-0.0,1.0,-0.4235923412780917,-0.3708582985238248,0.0
2019-03-28,-0.0,-0.09291198608116796,-0.0,1.0,-0.4188887628125118,-0.3793449071447483,0.0
2019-03-29,-0.0,-0.0985603333964766,-0.0,1.0,-0.41975752983519604,-0.37596135631748434,0.0
2019-04-01,-0.0,-0.1060958321519705,-0.0,1.0,-0.42307910405443716,-0.3610055760325111,0.0
2019-04-02,-0.0,-0.10891518961058573,-0.0,1.0,-0.42588293032825564,-0.35281348509730637,0.0
2019-04-03,-0.0,-0.11034846884899684,-0.0,1.0,-0.42161336551516065,-0.353692110423895,0.0
2019-04-04,-0.0,-0.10923085630199784,-0.0,1.0,-0.42624559020506725,-0.35106684022864904,0.0
2019-04-05,-0.0,-0.10410017186349128,-0.0,1.0,-0.42905437307597877,-0.35547413548886664,0.0
2019-04-08,-0.0,-0.099271368166717,-0.0,1.0,-0.4310253699788583,-0.35735049833887045,0.0
2019-04-09,-0.0,-0.0940844963879118,-0.0,1.0,-0.44489201558304015,-0.35215023261091566,0.0
2019-04-10,-0.0,-0.09360389180185125,-0.0,1.0,-0.4420867326657707,-0.3572091086335156,0.0
2019-04-11,-0.0,-0.09655460113392873,-0.0,1.0,-0.44661243529210987,-0.3530348711530804,0.0
2019-04-12,-0.0,-0.09666654025560317,-0.0,1.0,-0.4453524972505594,-0.3541469149379954,0.0
2019-04-15,-0.0,-0.09664495794330416,-0.0,1.0,-0.44654147758558493,-0.35553572445744014,0.0
2019-04-16,-0.0,-0.10075839653304443,-0.0,1.0,-0.4445268099827033,-0.35543897663986623,0.0
2019-04-17,-0.0,-0.09407798243776073,-0.0,1.0,-0.44280843444637047,-0.3679117697479952,0.0
2019-04-18,-0.0,-0.09918615510701966,-0.0,1.0,-0.43865667943659825,-0.36813616177787944,0.0
2019-04-22,-0.0,-0.09950942027602269,-0.0,1.0,-0.439937389046901,-0.3694237119896158,0.0
2019-04-23,-0.0,-0.09868107117634708,-0.0,1.0,-0.43986562577541943,-0.37017808402206487,0.0
2019-04-24,-0.0,-0.11096692937427247,-0.0,1.0,-0.43245615709024293,-0.36488368986508407,0.0
2019-04-25,-0.0,-0.1149653121902874,-0.0,1.0,-0.4299954257833346,-0.36094381337196,0.0
2019-04-26,-0.0,-0.10932193688709121,-0.0,1.0,-0.4382798488953333,-0.36028541992597396,0.0
2019-04-29,-0.0,-0.10841467134360225,-0.0,1.0,-0.4371282598749428,-0.3608166844593564,0.0
2019-04-30,-0.0,-0.1006430501122484,-0.0,1.0,-0.433621247288916,-0.3682508275940794,0.0
2019-05-01,-0.0,-0.10037684138403563,-0.0,1.0,-0.43319630010277493,-0.3696661718244452,0.0
2019-05-02,-0.0,-0.09698628054573787,-0.0,1.0,-0.4362292402994718,-0.36696689849124015,0.0
2019-05-03,-0.0,-0.09509703391439749,-0.0,1.0,-0.4374881318597851,-0.36631726861873837,0.0
2019-05-06,-0.0,-0.08537927370697833,-0.0,1.0,-0.4380336204606686,-0.37390429932076047,0.0
2019-05-07,-0.0,-0.08736740231891757,-0.0,1.0,-0.4356794504430992,-0.37459437918667093,0.0
2019-05-08,-0.0,-0.09135489245683127,-0.0,1.0,-0.4276734322932445,-0.37433732202362924,0.0
2019-05-09,-0.0,-0.0930236963233762,-0.0,1.0,-0.4282575341427841,-0.37290928721610817,0.0
2019-05-10,-0.0,-0.09237061864454922,-0.0,1.0,-0.4302865041943608,-0.37095949554053287,0.0
2019-05-13,-0.0,-0.09155276210669797,-0.0,1.0,-0.4290068532051039,-0.37259096588542656,0.0
2019-05-14,-0.0,-0.08715812489397397,-0.0,1.0,-0.4285714285714286,-0.3691779918195013,0.0
2019-05-15,-0.0,-0.09112180394376827,-0.0,1.0,-0.4335503349372582,-0.3623171997358241,0.0
2019-05-16,-0.0,-0.09429228912026559,-0.0,1.0,-0.43013429907952316,-0.36179643881092505,0.0
2019-05-17,-0.0,-0.09010540632437947,-0.0,1.0,-0.4304091578828063,-0.36850655483773476,0.0
2019-05-20,-0.0,-0.08425682946629161,-0.0,1.0,-0.43300798580301686,-0.3706507579905228,0.0
2019-05-21,-0.0,-0.08953508094152232,-0.0,1.0,-0.42558845146335483,-0.36944763771366107,0.0
2019-05-22,-0.0,-0.08798250904704462,-0.0,1.0,-0.42724668275030153,-0.36957177322074786,0.0
2019-05-23,-0.0,-0.09254518072289157,-0.0,1.0,-0.4295180722891566,-0.3604480421686747,0.0
2019-05-24,-0.0,-0.08139884306212905,-0.0,1.0,-0.43191721132897604,-0.3648298399819698,0.0
2019-05-28,-0.0,-0.07877046717740724,-0.0,1.0,-0.431932552200691,-0.36701967853387407,0.0
2019-05-29,-0.0,-0.08954219030520646,-0.0,1.0,-0.43106672651107125,-0.34952872531418316,0.0
2019-05-30,-0.0,-0.08965349680409673,-0.0,1.0,-0.43088625574701905,-0.3484095241655142,0.0
2019-05-31,-0.0,-0.08469395362707821,-0.0,1.0,-0.42363751584283904,-0.35555058525311267,0.0
2019-06-03,-0.0,-0.08656849620705043,-0.0,1.0,-0.42600029748624124,-0.34672021419009375,0.0
2019-06-04,-0.0,-0.08583970388557184,-0.0,1.0,-0.42053084835295645,-0.3536260997340178,0.0
2019-06-05,-0.0,-0.0842402852972154,-0.0,1.0,-0.43027402575805174,-0.3332655814039432,0.0
2019-06-06,-0.0,-0.08985651764445184,-0.0,1.0,-0.4238731002899193,-0.33289014459032745,0.0
2019-06-07,-0.0,-0.09400258350249123,-0.0,1.0,-0.41998523712862146,-0.33138955526849967,0.0
2019-06-10,-0.0,-0.09387160430075799,-0.0,1.0,-0.41790384154325655,-0.33244195267690835,0.0
2019-06-11,-0.0,-0.09467127516034231,-0.0,1.0,-0.4202169935123745,-0.3334195885625566,0.0
2019-06-12,-0.0,-0.09464754371049422,-0.0,1.0,-0.42058182087014384,-0.33301297453147527,0.0
2019-06-13,-0.0,-0.10400133192740996,-0.0,1.0,-0.4198531180050687,-0.32604473056218436,0.0
2019-06-14,-0.0,-0.10173152181939009,-0.0,1.0,-0.4169497157202983,-0.32729085136232744,0.0
2019-06-17,-0.0,-0.09936879406444946,-0.0,1.0,-0.418330810970433,-0.32795024177771215,0.0
2019-06-18,-0.0,-0.08632854958456918,-0.0,1.0,-0.42165767027136564,-0.3342606068421731,0.0
2019-06-19,-0.0,-0.08817579992644355,-0.0,1.0,-0.424108127988231,-0.32662743655755794,0.0
2019-06-20,-0.0,-0.09050365810957745,-0.0,1.0,-0.42563072443469774,-0.32674197888063694,0.0
2019-06-21,-0.0,-0.09744252608254085,-0.0,1.0,-0.416582033053273,-0.3325270058166374,0.0
2019-06-24,-0.0,-0.09136277101084968,-0.0,1.0,-0.4190525479178604,-0.3379110215699684,0.0
2019-06-25,-0.0,-0.08760028097157012,-0.0,1.0,-0.42129099042478463,-0.33962438537469036,0.0
2019-06-26,-0.0,-0.08460523135840568,-0.0,1.0,-0.4357978100425722,-0.3386440110799204,0.0
2019-06-27,-0.0,-0.07840368608799048,-0.0005759512485136742,1.0,-0.4401939655172413,-0.3387336504161712,0.0
2019-06-28,-0.0,-0.07223375852862653,-0.005024473450014833,1.0,-0.4396877781073866,-0.3371032334618808,0.0
2019-07-01,-0.0,-0.07178603202846975,-0.005875593119810202,1.0,-0.43316281138790036,-0.34267497034400946,0.0
2019-07-02,-0.0,-0.0759599177610254,-0.0027968660282650173,1.0,-0.4288836614865991,-0.34458871251551243,0.0
2019-07-03,-0.0,-0.0709084861028977,-0.006689828503843879,1.0,-0.43095801301005315,-0.339462596096984,0.0
2019-07-05,-0.0,-0.07362801780667565,-0.005541496573507952,1.0,-0.42922585292868093,-0.3387701571937861,0.0
2019-07-08,-0.0,-0.07109625964627257,-0.008603182808403796,1.0,-0.42971605804379126,-0.3367610678285271,0.0
2019-07-09,-0.0,-0.06967129911595887,-0.008489747706845319,1.0,-0.42971042577930346,-0.3377073989996862,0.0
2019-07-10,-0.0,-0.08267533673943335,-0.0071342313051555965,1.0,-0.4198978169995355,-0.34816535067347887,0.0
2019-07-11,-0.0,-0.07975973518800906,-0.010878863391229962,1.0,-0.4224904228809462,-0.34650574627143227,0.0
2019-07-12,-0.0,-0.07345030975256892,-0.014300552732128947,1.0,-0.4312423489260675,-0.33581259042178285,0.0
2019-07-15,-0.0,-0.08641127910212411,-0.02253965309340506,1.0,-0.4195714683239032,-0.3265930804192561,0.0
2019-07-16,-0.0,-0.09113186180778585,-0.0244676703733269,1.0,-0.41873503258024397,-0.3220895910297585,0.0
2019-07-17,-0.0,-0.09357355126300149,-0.023662704309063892,1.0,-0.4196693907875186,-0.3204494799405646,0.0
2019-07-18,-0.0,-0.09376275462877072,-0.02589885347482468,1.0,-0.4155689955845794,-0.3199881266001261,0.0
2019-07-19,-0.0,-0.0944401143154066,-0.02867164012916156,1.0,-0.4122963292877556,-0.32036150391567386,0.0
2019-07-22,-0.0,-0.08604944687801618,-0.024667755586903258,1.0,-0.41450738733387776,-0.33088944984779867,0.0
2019-07-23,-0.0,-0.08523329059590835,-0.027203300072467806,1.0,-0.41607670438708955,-0.32961703550922566,0.0
2019-07-24,-0.0,-0.08546119705101302,-0.028672770153577595,1.0,-0.41493806755928614,-0.3279726643020297,0.0
2019-07-25,-0.0,-0.08324053452115814,-0.0303637713437268,1.0,-0.4151633259094284,-0.3272086117297699,0.0
2019-07-26,-0.0,-0.07746256748984175,-0.031764291147930314,1.0,-0.4178896784607678,-0.3282743009815018,0.0
2019-07-29,-0.0,-0.07407270167117501,-0.03425723496498314,1.0,-0.41199466409752844,-0.3324193130025568,0.0
2019-07-30,-0.0,-0.07955135335558026,-0.03524286243974787,1.0,-0.40886169818316653,-0.33025583982202444,0.0
2019-07-31,-0.0,-0.09615598679084263,-0.03363511558012689,1.0,-0.4027123297836815,-0.32269674594634706,0.0
2019-08-01,-0.0,-0.09441624365482235,-0.025399169358560222,1.0,-0.4060359944623904,-0.32001845869866175,0.0
2019-08-02,-0.0,-0.09107625544747439,-0.033208907195263225,1.0,-0.40510821396392255,-0.3094349337109023,0.0
2019-08-05,-0.0,-0.0897949434073203,-0.028461708069969133,1.0,-0.4066404527414377,-0.312509187123328,0.0
2019-08-06,-0.0,-0.09111688121708601,-0.03313341135166764,1.0,-0.3900124341720304,-0.3142919836161498,0.0
2019-08-07,-0.0,-0.08938088632547272,-0.03029860553405855,1.0,-0.3895378550047455,-0.3159998539826239,0.0
2019-08-08,-0.0,-0.09073489424603537,-0.03091410113692356,1.0,-0.38850667007317924,-0.31478000620471924,0.0
2019-08-09,-0.0,-0.08260031986042454,-0.029896045362023844,1.0,-0.38003416690898517,-0.32484006978772906,0.0
2019-08-12,-0.0,-0.0827838029320399,-0.03586026486457028,1.0,-0.3759514596617436,-0.3220157320108271,0.0
2019-08-13,-0.0,-0.07675557974959171,-0.035093449464706945,1.0,-0.3772455089820359,-0.32545817455997095,0.0
2019-08-14,-0.0,-0.07955244957815838,-0.035177607995075494,1.0,-0.37185429264583403,-0.3238947025382916,0.0
2019-08-15,-0.0,-0.09199828074071421,-0.04036677531430209,1.0,-0.35875210430173,-0.299760020058025,0.0
2019-08-16,-0.0,-0.09422144276024982,-0.04014030315503141,1.0,-0.3568782548005512,-0.29835895416882907,0.0
2019-08-19,-0.0,-0.10301055133422161,-0.03743382908999244,1.0,-0.3573589254204329,-0.30276567395296916,0.0
2019-08-20,-0.0,-0.10527167172924491,-0.038894979959379544,1.0,-0.35512338911156244,-0.29807502201772196,0.0
2019-08-21,-0.0,-0.10511276844280708,-0.04120765567436427,1.0,-0.35370653248270284,-0.29707970168029474,0.0
2019-08-22,-0.0,-0.10583777765806533,-0.04083391693153046,1.0,-0.3548456607229435,-0.2941514482213723,0.0
2019-08-23,-0.0,-0.1118507221673993,-0.04019018570018839,1.0,-0.35658024580604647,-0.28558356508477617,0.0
2019-08-26,-0.0,-0.10773220597900422,-0.037852816313480295,1.0,-0.34785157290797025,-0.28283922766754893,0.0
2019-08-27,-0.0,-0.10602242884519839,-0.0365355951451487,1.0,-0.34605011001490527,-0.28582582156292147,0.0
2019-08-28,-0.0,-0.10794405792985942,-0.03373917364759335,1.0,-0.3431776231719437,-0.2899510151923896,0.0
2019-08-29,-0.0,-0.11563785281813208,-0.03565691691232282,1.0,-0.3366930857354681,-0.2772237030237772,0.0
2019-08-30,-0.0,-0.11721437265174366,-0.03623150059092272,1.0,-0.33356264662821256,-0.2769575417614789,0.0
2019-09-03,-0.0,-0.11767404114180868,-0.03704879856038954,1.0,-0.33278642249744184,-0.27671924067605236,0.0
2019-09-04,-0.0,-0.12439821485047617,-0.02658396879502407,1.0,-0.3357873282496398,-0.2702674210211899,0.0
2019-09-05,-0.0,-0.12360967578077103,-0.01821653150233837,1.0,-0.34164754514722107,-0.2680982992065299,0.0
2019-09-06,-0.0,-0.12123330769768581,-0.022372928756204995,1.0,-0.3442459623855135,-0.2600328602391107,0.0
2019-09-09,-0.0,-0.11655060474370388,-0.022584079445695238,1.0,-0.34308951603050775,-0.26305042148803603,0.0
2019-09-10,-0.0,-0.11929634546852073,-0.008594787226608903,1.0,-0.34466494305080014,-0.2743518971420586,0.0
2019-09-11,-0.0,-0.11992665036674816,-0.012032832692979393,1.0,-0.3438002095703807,-0.2706426825008732,0.0
2019-09-12,-0.0,-0.11685726756874729,-0.013042339589698823,1.0,-0.3448974247053688,-0.2711654299432562,0.0
