Date,GRMN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.26034447615165107,-0.49062372604973503,-0.07014370158988993,-0.3421575621687729,-0.38463106400326136,0.0
2018-09-25,1.0,-0.26020590183986547,-0.490877121451506,-0.06987411446919117,-0.34238825747923146,-0.3849447021048876,0.0
2018-09-26,1.0,-0.26015493603791856,-0.49082615564955917,-0.0697212170633505,-0.3424392232811783,-0.38517404821364865,0.0
2018-09-27,1.0,-0.26151064479983704,-0.4869104614444332,-0.07082102475297954,-0.3423652847101966,-0.3849699500865845,0.0
2018-09-28,1.0,-0.26056840175206275,-0.4876489762656616,-0.07117754914943465,-0.34228888662524193,-0.38494448405826626,0.0
2018-10-01,1.0,-0.2601151651039543,-0.48881471667346105,-0.07146860986547085,-0.34223399918467184,-0.3852680391357522,0.0
2018-10-02,1.0,-0.26019927120760394,-0.48890247942308185,-0.07170705603547128,-0.34220115689422315,-0.3852151976148612,0.0
2018-10-03,1.0,-0.26019927120760394,-0.4885457279005173,-0.07180898504191831,-0.3423030859006702,-0.3853680911245318,0.0
2018-10-04,1.0,-0.26251432938479174,-0.48447331550121,-0.07224557381225322,-0.3454082282511782,-0.3828047382499044,0.0
2018-10-05,1.0,-0.255253807106599,-0.48002538071065987,-0.0649238578680203,-0.3492893401015228,-0.3885786802030457,0.0
2018-10-08,1.0,-0.2546399594320487,-0.47898073022312376,-0.06389452332657201,-0.34977180527383367,-0.3882352941176471,0.0
2018-10-09,1.0,-0.2573757172599401,-0.4798913319453613,-0.06900929264205555,-0.34786472350581427,-0.3848829533336719,0.0
2018-10-10,1.0,-0.256848792884371,-0.4815247776365947,-0.06764930114358322,-0.3481321473951715,-0.387141041931385,0.0
2018-10-11,1.0,-0.24789915966386558,-0.48060182156695014,-0.05434509132994516,-0.3441352588939768,-0.38902027877019074,0.0
2018-10-12,1.0,-0.24803386264589491,-0.479712468065922,-0.05114461754245354,-0.3402294244352051,-0.38551319941892503,0.0
2018-10-15,1.0,-0.23347863119394763,-0.5081667418207325,-0.028934315346460245,-0.34265243749686863,-0.39192845332932513,0.0
2018-10-16,1.0,-0.2340516161363067,-0.5063643197193686,-0.03041844149336006,-0.3427211225256828,-0.392107241292909,0.0
2018-10-17,1.0,-0.2264548428670566,-0.48802914642609296,-0.02334688212550808,-0.3423218003370675,-0.39828492118568454,0.0
2018-10-18,1.0,-0.22613501189532118,-0.48755947660586835,-0.023542823156225218,-0.34268437747819186,-0.3982702220459952,0.0
2018-10-19,1.0,-0.22105548571569425,-0.48288101752569695,-0.01833912593359462,-0.3437600138036432,-0.3989006384184969,0.0
2018-10-22,1.0,-0.22141976830170074,-0.4818831649001726,-0.017870347547448855,-0.3443677594281489,-0.3993344836085777,0.0
2018-10-23,1.0,-0.2245824390003207,-0.4821996891421804,-0.023857104088027038,-0.3395751609799423,-0.396935830064392,0.0
2018-10-24,1.0,-0.22530072963912443,-0.4802553736935516,-0.01989252612896865,-0.34066259120489056,-0.3988858213370144,0.0
2018-10-25,1.0,-0.20808523973675963,-0.4558493840850469,-0.017139551141431432,-0.3462864305860232,-0.38324132777282266,0.0
2018-10-26,1.0,-0.20223642937528433,-0.45068601393578045,-0.009051073917103657,-0.3521538203673108,-0.3803366616382923,0.0
2018-10-29,1.0,-0.19620056800553687,-0.4546430872771533,-0.00355600105009427,-0.34894155270757266,-0.3832366769289516,0.0
2018-10-30,1.0,-0.18849817374489725,-0.4559192150683951,-0.0,-0.3508558332736518,-0.39198835016352745,0.0
2018-10-31,1.0,-0.18898369720659738,-0.4531890552006865,-0.0,-0.3502002097435409,-0.39107636571646487,0.0
2018-11-01,1.0,-0.2177147875298824,-0.44079621408010927,-0.017051275796458015,-0.36276040396155534,-0.40105869151583157,0.0
2018-11-02,1.0,-0.21886718940242536,-0.43600545463400375,-0.01651000827935518,-0.36375590512833,-0.39996590853747627,0.0
2018-11-05,1.0,-0.22331615078298683,-0.42821195612342117,-0.015562015977328805,-0.3654264285539784,-0.4105245156719517,0.0
2018-11-06,1.0,-0.23803677969014705,-0.44258390827174743,-0.006850155908566378,-0.36426133713079134,-0.4035208328218223,0.0
2018-11-07,1.0,-0.23542116630669546,-0.44274003534262707,-0.011216375417239348,-0.36213921068132726,-0.4028077753779697,0.0
2018-11-08,1.0,-0.22933717720065475,-0.44342918570276807,-0.005130585619701448,-0.35982507146172826,-0.4053895580366959,0.0
2018-11-09,1.0,-0.22736507159466404,-0.4449638967078693,-0.00592338759025823,-0.3632847876636886,-0.4061192020560519,0.0
2018-11-12,1.0,-0.2273359525610679,-0.4366138753995949,-0.005612630859708631,-0.36618755948168574,-0.40452426852778256,0.0
2018-11-13,1.0,-0.216264695188462,-0.43488062053084475,-0.0,-0.3686341049569749,-0.4041691916131378,0.0
2018-11-14,1.0,-0.2153846153846154,-0.4364474642077165,-0.0,-0.36942489686969177,-0.40533851007037125,0.0
2018-11-15,1.0,-0.21504828456349784,-0.43650215946037757,-0.0,-0.3693647789586063,-0.4054447517833746,0.0
2018-11-16,1.0,-0.2150550676823056,-0.4360050458493038,-0.0,-0.3692445781378876,-0.40558439668138374,0.0
2018-11-19,1.0,-0.21480385259225113,-0.43613382178121746,-0.0,-0.3694655377374512,-0.4056866978820447,0.0
2018-11-20,1.0,-0.19529099251388551,-0.4317073170731707,-0.0,-0.3713837237382275,-0.41649360057957013,0.0
2018-11-21,1.0,-0.1998560805948669,-0.42806428400095947,-0.0,-0.3697049652194771,-0.40105540897097625,0.0
2018-11-23,1.0,-0.19992323561867292,-0.42827328119752434,-0.0,-0.36964448495897906,-0.4010459146955812,0.0
2018-11-26,1.0,-0.19964507542147295,-0.42972253531259735,-0.0,-0.3687138780306482,-0.40008153672749946,0.0
2018-11-27,1.0,-0.1968001147940881,-0.4301430143014301,-0.0,-0.36650404170851864,-0.39807241593724585,0.0
2018-11-28,1.0,-0.19556268249485426,-0.4364080225934613,-0.0,-0.3644392322052558,-0.39696520032549903,0.0
2018-11-29,1.0,-0.18259815571822416,-0.43093449947713663,-0.0,-0.3634851221599011,-0.3996339956269607,0.0
2018-11-30,1.0,-0.18231952268891582,-0.4310299745655946,-0.0,-0.36337921034490955,-0.40034229480139766,0.0
2018-12-03,1.0,-0.18257685632088255,-0.4310611284148458,-0.0,-0.36351316008464296,-0.40048503292993176,0.0
2018-12-04,1.0,-0.18557439694291855,-0.4315261523764031,-0.0,-0.3679006448531168,-0.4033197993790303,0.0
2018-12-06,1.0,-0.18392726758838354,-0.4114280330687519,-0.0,-0.3657582966295311,-0.39421061309089195,0.0
2018-12-07,1.0,-0.17481309737863157,-0.41601211318254944,-0.0,-0.37065865430112616,-0.40434844326677394,0.0
2018-12-10,1.0,-0.1587547541907311,-0.42029393811334936,-0.0,-0.3730102831384702,-0.3956895337371461,0.0
2018-12-11,1.0,-0.16256574004507887,-0.41899887302779865,-0.0,-0.3741547708489857,-0.3921393688955672,0.0
2018-12-12,1.0,-0.16402414675968338,-0.4189509783195922,-0.0,-0.3750968923965894,-0.39081107744345006,0.0
2018-12-13,1.0,-0.16427732079905993,-0.4198119858989425,-0.0,-0.37468860164512335,-0.39135135135135135,0.0
2018-12-14,1.0,-0.1681432566446549,-0.40871383921227644,-0.0,-0.3816417173877282,-0.39151176180292807,0.0
2018-12-17,1.0,-0.16450856204550784,-0.40830401125967625,-0.0,-0.3784893267651888,-0.3944874501524747,0.0
2018-12-18,1.0,-0.16452810678699004,-0.41065049821395,-0.0,-0.3800291408159428,-0.3948580560255687,0.0
2018-12-19,1.0,-0.16810061118946876,-0.4098495533615421,-0.0,-0.37846732487070994,-0.39431123648330985,0.0
2018-12-20,1.0,-0.16834265307081436,-0.40888586062685023,-0.0,-0.3784831539871247,-0.39377848785301445,0.0
2018-12-21,1.0,-0.166198633342694,-0.4102078067958439,-0.0,-0.3815641673687167,-0.38219601235607975,0.0
2018-12-24,1.0,-0.15834595224228304,-0.4013278974956319,-0.0,-0.3793826441467676,-0.3905882352941176,0.0
2018-12-26,1.0,-0.15946928473846297,-0.40463565424780606,-0.0,-0.36747169287053977,-0.38393498043392693,0.0
2018-12-27,1.0,-0.13962434940031682,-0.3910386965376782,-0.0,-0.3406200497850192,-0.39169495360941387,0.0
2018-12-28,1.0,-0.14008874400072444,-0.3905867970660146,-0.0,-0.3409173231911618,-0.3922847052431404,0.0
2018-12-31,1.0,-0.14077428118632557,-0.38958569164591356,-0.0,-0.3410685985963324,-0.39255150554675117,0.0
2019-01-02,1.0,-0.14017063069994795,-0.3894181809952703,-0.0,-0.34058249790671885,-0.3928126909411845,0.0
2019-01-03,1.0,-0.15014382460193426,-0.38721659758555865,-0.0,-0.35059228556544586,-0.3770016534166836,0.0
2019-01-04,1.0,-0.14285068793348846,-0.38939972437475995,-0.0,-0.347875200506066,-0.37909766622235275,0.0
2019-01-07,1.0,-0.14068577852726252,-0.3850477796514897,-0.0,-0.3467341202922991,-0.37598650927487354,0.0
2019-01-08,1.0,-0.14206165660013026,-0.3790780699193929,-0.0,-0.34975413700967733,-0.37443024900644406,0.0
2019-01-09,1.0,-0.14151409082749955,-0.37641357027463646,-0.0,-0.3497576736672051,-0.3760770059235326,0.0
2019-01-10,1.0,-0.14091623624522795,-0.3780148214686728,-0.0,-0.3495396362003144,-0.3772063777228835,0.0
2019-01-11,1.0,-0.14082640916236247,-0.37792499438580734,-0.0,-0.34960700651246357,-0.3773411183471817,0.0
2019-01-14,1.0,-0.1397974990458658,-0.3770064881126103,-0.0,-0.3475069034416182,-0.3807107738589678,0.0
2019-01-15,1.0,-0.1395557953421455,-0.3781809189821059,-0.0,-0.3476306087582052,-0.38265443755058,0.0
2019-01-16,1.0,-0.1372042334224659,-0.3783115745005955,-0.0,-0.34629126126328563,-0.3852549266341595,0.0
2019-01-17,1.0,-0.13559969442322384,-0.3803532108030378,-0.0,-0.34633532557407987,-0.38459982923650743,0.0
2019-01-18,1.0,-0.13293426699796704,-0.37646261576688506,-0.001106844364129207,-0.3493336345154733,-0.3990286875988254,0.0
2019-01-22,1.0,-0.02358127967442912,-0.4009947999095636,-0.0,-0.40752882658828843,-0.42882658828849196,0.0
2019-01-23,1.0,-0.018875583519382993,-0.40035631328507315,-0.0,-0.41147418983830597,-0.42446383871185983,0.0
2019-01-24,1.0,-0.027991712831599333,-0.38990226545962253,-0.0,-0.4176462640183759,-0.4164076926541458,0.0
2019-01-25,1.0,-0.0,-0.38260299371410483,-0.0,-0.45066250621806175,-0.4278252611585945,0.0
2019-01-28,1.0,-0.0,-0.373047494000996,-0.0,-0.4654547924118259,-0.42525014714537956,0.0
2019-01-29,1.0,-0.0,-0.36983410117332,-0.0,-0.4734811519869278,-0.42613984522161447,0.0
2019-01-30,1.0,-0.0,-0.3672638806784594,-0.0,-0.4731935791914874,-0.4331999454322223,0.0
2019-01-31,1.0,-0.0,-0.36484128962095297,-0.0,-0.4590706210209122,-0.4417835376214967,0.0
2019-02-01,1.0,-0.0,-0.3638360507246377,-0.0,-0.45663496376811596,-0.4440217391304348,0.0
2019-02-04,1.0,-0.0,-0.36242811212244713,-0.0,-0.4570710501290585,-0.4446859575238871,0.0
2019-02-05,1.0,-0.0,-0.35812784457577607,-0.0,-0.45393202454543397,-0.4522790571292711,0.0
2019-02-06,1.0,-0.0,-0.38467166230656674,-0.0,-0.4211413115771737,-0.41118698177626034,0.0
2019-02-07,1.0,-0.0,-0.374021736734199,-0.0,-0.41822270232137737,-0.4122924979608033,0.0
2019-02-08,1.0,-0.0,-0.37080536912751677,-0.0,-0.42615241963970335,-0.4107647474390675,0.0
2019-02-11,1.0,-0.0,-0.3680833646762096,-0.0,-0.4357839775216266,-0.4085709860837629,0.0
2019-02-12,1.0,-0.0,-0.370404839460214,-0.0,-0.4383434155421126,-0.4071439650778878,0.0
2019-02-13,1.0,-0.0,-0.36853753541076484,-0.0,-0.43800902974504247,-0.4066262393767705,0.0
2019-02-14,1.0,-0.0,-0.3633684210526316,-0.0,-0.4473130193905817,-0.40538504155124655,0.0
2019-02-15,1.0,-0.0,-0.3655163242236851,-0.0,-0.4463727641465523,-0.40454817474566124,0.0
2019-02-19,1.0,-0.0,-0.3559100476348732,-0.0,-0.4564085521214135,-0.40323474022377315,0.0
2019-02-20,1.0,-0.0,-0.35995829913714705,-0.0,-0.46035090832464565,-0.3978217953552337,0.0
2019-02-21,1.0,-0.0,-0.5027147785758724,-0.0,-0.7045698772693852,-0.6206096940218313,0.0
2019-02-22,1.0,-0.0,-0.49826059903272335,-0.0,-0.7093079163956219,-0.620697457363464,0.0
2019-02-25,1.0,-0.0,-0.4960991801185849,-0.0,-0.7155380294476439,-0.6253227041901898,0.0
2019-02-26,1.0,-0.0,-0.49629755723891394,-0.0,-0.7147842369563366,-0.6260390955258603,0.0
2019-02-27,1.0,-0.0,-0.49316660995803563,-0.0,-0.7262390835885223,-0.6160258591357605,0.0
2019-02-28,1.0,-0.0,-0.4962981873883074,-0.0,-0.7287890392307037,-0.6115507900036876,0.0
2019-03-01,1.0,-0.0,-0.4938068648847822,-0.0,-0.7318103228366541,-0.6087979365664239,0.0
2019-03-04,1.0,-0.0,-0.49165556909302127,-0.0,-0.7305698013770436,-0.6111976879267843,0.0
2019-03-05,1.0,-0.0,-0.48211243611584326,-0.0,-0.7454855195911414,-0.6116978989210675,0.0
2019-03-06,1.0,-0.0,-0.4829702014032895,-0.0,-0.7439422776467914,-0.6137545095588444,0.0
2019-03-07,1.0,-0.0,-0.47340832459694554,-0.0,-0.7564956223613748,-0.6035191114385289,0.0
2019-03-08,1.0,-0.0,-0.4663547936218159,-0.0,-0.7796731038023791,-0.6064979889893602,0.0
2019-03-11,1.0,-0.0,-0.4644439330303205,-0.0,-0.7806800529313619,-0.6315804614233934,0.0
2019-03-12,1.0,-0.0,-0.4355208544974312,-0.0,-0.7971149101674745,-0.6698690970307375,0.0
2019-03-13,1.0,-0.0,-0.44448334208530255,-0.0,-0.803226559309178,-0.6695839897310228,0.0
2019-03-14,1.0,-0.0,-0.4487478839530676,-0.0,-0.8011207752028486,-0.6688167649290759,0.0
2019-03-15,1.0,-0.0,-0.4449679552837201,-0.0,-0.8032542214158204,-0.6782359310526469,0.0
2019-03-18,1.0,-0.0,-0.4579411677927595,-0.0,-0.8081609771929307,-0.6843596022777564,0.0
2019-03-19,1.0,-0.0,-0.4595650244118953,-0.0,-0.8068353306702176,-0.6926172510726439,0.0
2019-03-20,1.0,-0.0,-0.4643810427664749,-0.0,-0.8049706388279257,-0.6964232754018626,0.0
2019-03-21,1.0,-0.0,-0.4648250897546212,-0.0,-0.833516304186571,-0.6687535234252144,0.0
2019-03-22,1.0,-0.0,-0.4625864536131648,-0.0,-0.857262103505843,-0.6613105175292153,0.0
2019-03-25,1.0,-0.0,-0.39999408861171043,-0.0,-0.889929950048769,-0.6657701061094198,0.0
2019-03-26,1.0,-0.0,-0.41062199251470327,-0.0,-0.8892354304045625,-0.6704687221529139,0.0
2019-03-27,1.0,-0.0,-0.40494640895460354,-0.0,-0.8934117158041627,-0.6706748611977079,0.0
2019-03-28,1.0,-0.0,-0.4024317735893929,-0.0,-0.8878054581128486,-0.6825613889054045,0.0
2019-03-29,1.0,-0.0,-0.3938492653619654,-0.0,-0.8905775980013085,-0.6898161917791922,0.0
2019-04-01,1.0,-0.0,-0.39758928571428565,-0.0,-0.889047619047619,-0.6895535714285714,0.0
2019-04-02,1.0,-0.0,-0.40479234176650714,-0.0,-0.8967506020156376,-0.6714035139875733,0.0
2019-04-03,1.0,-0.0,-0.40502452802140626,-0.0,-0.8996580942470641,-0.6684108815222238,0.0
2019-04-04,1.0,-0.0,-0.40428061831153395,-0.0,-0.9036266349583829,-0.6647443519619501,0.0
2019-04-05,1.0,-0.0,-0.3995890655708415,-0.0,-0.9133166577333094,-0.6648502173783575,0.0
2019-04-08,1.0,-0.0,-0.3896547626121576,-0.0,-0.9129181769564442,-0.6684889179392716,0.0
2019-04-09,1.0,-0.0,-0.3819227217207376,-0.0,-0.9304376321982899,-0.666756040158489,0.0
2019-04-10,1.0,-0.0,-0.37727029119275884,-0.0,-0.933097123801584,-0.6670636574763295,0.0
2019-04-11,1.0,-0.0,-0.3715950993219936,-0.0,-0.9332996312596645,-0.6688176519567027,0.0
2019-04-12,1.0,-0.0,-0.37206743778061907,-0.0,-0.9322351401980317,-0.6691445392643691,0.0
2019-04-15,1.0,-0.0,-0.3739029542141433,-0.0,-0.9272007854104067,-0.6739356796477554,0.0
2019-04-16,1.0,-0.0,-0.3742822290321621,-0.0,-0.9265716580881258,-0.674332807711761,0.0
2019-04-17,1.0,-0.0,-0.3116814780168382,-0.0,-0.9552443872778298,-0.6563669317118803,0.0
2019-04-18,1.0,-0.0,-0.3225561936969768,-0.0,-0.9592723244220286,-0.6335383808052244,0.0
2019-04-22,1.0,-0.0,-0.3221278706702851,-0.0,-0.9593218360617467,-0.6366687093291313,0.0
2019-04-23,1.0,-0.0,-0.3344021453973066,-0.0,-0.9551098933131231,-0.6254008045239899,0.0
2019-04-24,1.0,-0.0,-0.3272478453296063,-0.0,-0.9545189843931982,-0.6299790356394129,0.0
2019-04-25,1.0,-0.0,-0.31946144430844553,-0.0,-0.9635425773736667,-0.6312583785044005,0.0
2019-04-26,1.0,-0.0,-0.31122523416299497,-0.0,-0.9639345218989815,-0.6427591841498643,0.0
2019-04-29,1.0,-0.0,-0.3042780436558889,-0.0,-0.9634936383798297,-0.650402708065834,0.0
2019-04-30,1.0,-0.0,-0.3008699713902026,-0.0,-0.9686459975477316,-0.649851112278858,0.0
2019-05-01,1.0,-0.0,-0.299412915851272,-0.0,-0.9709962905628414,-0.6504074539241171,0.0
2019-05-02,1.0,-0.0,-0.32032122694200404,-0.0,-1.0326359327355614,-0.6661232376294417,0.0
2019-05-03,1.0,-0.0,-0.3098531860148328,-0.0,-1.0441350083245045,-0.6731042833358559,0.0
2019-05-06,1.0,-0.0,-0.29170823131102447,-0.0,-1.0499682597261268,-0.6812067349838276,0.0
2019-05-07,1.0,-0.0,-0.2920522591181274,-0.0,-1.0507167483215387,-0.6815157563660558,0.0
2019-05-08,1.0,-0.0,-0.297670639219935,-0.0,-1.028981581798483,-0.6828578307451546,0.0
2019-05-09,1.0,-0.0,-0.2967142083408557,-0.0,-1.03622795931877,-0.6760245531684419,0.0
2019-05-10,1.0,-0.0,-0.29604451797262743,-0.0,-1.038411791246804,-0.6734847345465482,0.0
2019-05-13,1.0,-0.0,-0.29451230519285154,-0.0,-1.0398038389794813,-0.6742884650099285,0.0
2019-05-14,1.0,-0.0,-0.2593961431850019,-0.026765223093201396,-1.0245000149026855,-0.669875711603231,0.0
2019-05-15,1.0,-0.0,-0.2627136337876935,-0.03298833775762818,-1.029767053419632,-0.6571718316580666,0.0
2019-05-16,1.0,-0.0,-0.26221585824234833,-0.03191933655509814,-1.031889505399439,-0.6571206968557962,0.0
2019-05-17,1.0,-0.0,-0.26329279923700527,-0.02905937052932761,-1.0247675250357655,-0.6632987601335241,0.0
2019-05-20,1.0,-0.0,-0.2647058823529412,-0.03152750461886883,-1.0209190059002324,-0.6627629775314381,0.0
2019-05-21,1.0,-0.0,-0.26162323157110945,-0.02975428145941921,-1.024482501861504,-0.6625465376023828,0.0
2019-05-22,1.0,-0.0,-0.2523737238443909,-0.03946780962585945,-1.0247045867190523,-0.6599101110218174,0.0
2019-05-23,1.0,-0.0,-0.2474128702271916,-0.03833115261091947,-1.0287260616153207,-0.6592422980849292,0.0
2019-05-24,1.0,-0.0,-0.2204289910107693,-0.05443973061975258,-1.0256029904767556,-0.6662711009582579,0.0
2019-05-28,1.0,-0.0,-0.21812896719463723,-0.055674200628818886,-1.0260129323129856,-0.6663403927151925,0.0
2019-05-29,1.0,-0.0,-0.22137992300858747,-0.05584838614154575,-1.0268581581285166,-0.6571217056559076,0.0
2019-05-30,1.0,-0.0,-0.22018294307450934,-0.05443888576418697,-1.027145436783991,-0.6584470560374175,0.0
2019-05-31,1.0,-0.0,-0.22096225018504811,-0.06182087342709104,-1.0293116210214657,-0.6486750555144338,0.0
2019-06-03,1.0,-0.0,-0.22431173731061724,-0.07413193420975063,-1.0260272357483935,-0.6231209102163533,0.0
2019-06-04,1.0,-0.0,-0.22249078850405307,-0.07498894620486367,-1.0294178334561532,-0.6207811348563007,0.0
2019-06-05,1.0,-0.0,-0.21864688877857916,-0.08867930037667533,-1.0297836306829795,-0.5828539726107397,0.0
2019-06-06,1.0,-0.0,-0.2221119607728679,-0.07865857217909054,-1.0253633763352987,-0.592580701651976,0.0
2019-06-07,1.0,-0.0,-0.23264141605286906,-0.07633409997379836,-1.0138286412996012,-0.5885178607819732,0.0
2019-06-10,1.0,-0.0,-0.23407101520923607,-0.07293453921540118,-1.0095675691395005,-0.591502602727775,0.0
2019-06-11,1.0,-0.0,-0.23379541806508097,-0.08492630964541077,-1.0058076754705967,-0.5939004815409309,0.0
2019-06-12,1.0,-0.0,-0.23278478057889823,-0.08490896358543416,-1.005689775910364,-0.5944502801120447,0.0
2019-06-13,1.0,-0.0,-0.24793388429752067,-0.0978886195718833,-0.9933417048739889,-0.5811406710860614,0.0
2019-06-14,1.0,-0.0,-0.24046091015169196,-0.09997082847141191,-0.9988039673278881,-0.5778879813302217,0.0
2019-06-17,1.0,-0.0,-0.2385883039229984,-0.10062709639784163,-1.0006708473093189,-0.5768120169170191,0.0
2019-06-18,1.0,-0.0,-0.24265842349304484,-0.10192178705782859,-0.9966171881834884,-0.5750196844653116,0.0
2019-06-19,1.0,-0.0,-0.24208381839348078,-0.10713038416763679,-0.9951688009313155,-0.5659778812572759,0.0
2019-06-20,1.0,-0.0,-0.24957757967721259,-0.10476024005127309,-0.99268775855037,-0.5662180271514304,0.0
2019-06-21,1.0,-0.0,-0.2548265921202062,-0.10378265047610727,-0.9837803208992166,-0.5695815497510265,0.0
2019-06-24,1.0,-0.0,-0.25480138722933,-0.10593652551511089,-0.9812316031824673,-0.5724069594614286,0.0
2019-06-25,1.0,-0.0,-0.255093131548312,-0.10811990686845169,-0.9777357392316648,-0.5694121071012805,0.0
2019-06-26,1.0,-0.0,-0.255080058224163,-0.10873362445414847,-0.9784279475982532,-0.568966521106259,0.0
2019-06-27,1.0,-0.0,-0.2542456814937808,-0.11287832444871683,-0.9786769203880101,-0.567158961810714,0.0
2019-06-28,1.0,-0.0,-0.23558882642509682,-0.11794005417843931,-0.9909702601147651,-0.5683201770994145,0.0
2019-07-01,1.0,-0.0,-0.22664374981792754,-0.1228187723949078,-1.0072246336702886,-0.5564715821365106,0.0
2019-07-02,1.0,-0.0,-0.2312952885370893,-0.1182376393213631,-1.0025317929168,-0.5580420801443413,0.0
2019-07-03,1.0,-0.0,-0.23141842733251847,-0.11832838600779932,-1.001687911064548,-0.5587276642803096,0.0
2019-07-05,1.0,-0.0,-0.2099331977926227,-0.12712750508277665,-1.0028753993610224,-0.5644786523380773,0.0
2019-07-08,1.0,-0.0,-0.2051788776192275,-0.13182597576215524,-1.0056671219739022,-0.5635444215176262,0.0
2019-07-09,1.0,-0.0,-0.20128249767873724,-0.1316736304549675,-1.0030466573816157,-0.5655756731662024,0.0
2019-07-10,1.0,-0.0,-0.1866709239209312,-0.1269048793939218,-1.0179965748454327,-0.5711009840062699,0.0
2019-07-11,1.0,-0.0,-0.1836349376942516,-0.1348360298602841,-1.0187352949719695,-0.567490632352514,0.0
2019-07-12,1.0,-0.0,-0.18339190798454794,-0.13540910279125157,-1.0200702895814575,-0.5656278137616544,0.0
2019-07-15,1.0,-0.0,-0.1887888469358118,-0.14045890212024398,-1.0152773743828056,-0.5599477200116177,0.0
2019-07-16,1.0,-0.0,-0.18681286804165578,-0.12841934267397673,-1.0148522031734981,-0.5707365184347171,0.0
2019-07-17,1.0,-0.0,-0.19440327783105224,-0.12399383953738413,-1.0154592741115276,-0.5720512596983698,0.0
2019-07-18,1.0,-0.0,-0.19347218621265808,-0.11497133638694437,-1.0150664016362747,-0.5572552069829747,0.0
2019-07-19,1.0,-0.0,-0.19451810006917222,-0.12090730919990778,-1.0081853816001844,-0.5585658289139959,0.0
2019-07-22,1.0,-0.0,-0.19230436412933744,-0.12074187314315384,-1.0122876344861402,-0.5591162133317951,0.0
2019-07-23,1.0,-0.0,-0.19794700268158358,-0.12029641590496237,-1.0090539488480723,-0.556125832588449,0.0
2019-07-24,1.0,-0.0,-0.19901415352685137,-0.13228214810757832,-1.0048715805252084,-0.5464241445908161,0.0
2019-07-25,1.0,-0.0,-0.17338988919667592,-0.1458044783010157,-1.0311345798707294,-0.5351742843951985,0.0
2019-07-26,1.0,-0.0,-0.17132302008773956,-0.14399099515123526,-1.0344031401523897,-0.5364523204802586,0.0
2019-07-29,1.0,-0.0,-0.16112554112554114,-0.14744588744588746,-1.0282539682539684,-0.5491774891774892,0.0
2019-07-30,1.0,-0.0,-0.15901610947514289,-0.15038397136093307,-1.024452912985738,-0.5531497199607367,0.0
2019-07-31,1.0,-0.0,-0.12622403021938108,-0.15513584192939125,-1.0464622984163883,-0.5778875490338515,0.0
2019-08-01,1.0,-0.0,-0.15198714202220923,-0.1364406779661017,-1.0658679135008766,-0.5679719462302747,0.0
2019-08-02,1.0,-0.0,-0.15161101347393088,-0.1288224956063269,-1.0730521382542473,-0.5756004686584651,0.0
2019-08-05,1.0,-0.0,-0.15124648876404495,-0.12974016853932582,-1.0730922284644195,-0.5719803370786516,0.0
2019-08-06,1.0,-0.0,-0.15115340253748558,-0.13249711649365628,-1.021539792387543,-0.5783160322952711,0.0
2019-08-07,1.0,-0.0,-0.15606104232651885,-0.12677800172761303,-1.0179383818024763,-0.5785775986179096,0.0
2019-08-08,1.0,-0.0,-0.15560100239075958,-0.12792003917389175,-1.018809228908028,-0.5781029466831812,0.0
2019-08-09,1.0,-0.0,-0.14692133413633887,-0.12346210100662479,-1.010983968568069,-0.586509507011959,0.0
2019-08-12,1.0,-0.0,-0.14094997994614109,-0.14112187016558758,-1.0169598349853894,-0.5658339540480146,0.0
2019-08-13,1.0,-0.0,-0.13802180195130326,-0.13713484592715516,-1.0223741809962519,-0.5636176361191383,0.0
2019-08-14,1.0,-0.0,-0.1415616266468944,-0.13520219015570636,-1.0177950151143558,-0.5571778931158387,0.0
2019-08-15,1.0,-0.0,-0.15657402984235816,-0.1358923202292972,-0.9892095428105768,-0.528339000196701,0.0
2019-08-16,1.0,-0.0,-0.156606530658124,-0.13727308492103635,-0.9881976058000336,-0.5280447366942056,0.0
2019-08-19,1.0,-0.0,-0.13896900288410383,-0.14154509562344245,-0.9974239072606614,-0.5221347968526867,0.0
2019-08-20,1.0,-0.0,-0.14006205103837663,-0.14266148642982923,-0.996030969617352,-0.5163093607625011,0.0
