Date,IWF,IWM,MTUM,PTGX,SPY,VLUE,VXX
2018-12-11,-4.74749721913237,-6.280867630700779,-3.7296996662958843,1.0,-6.100389321468299,-5.950222469410456,0.0
2018-12-12,-4.751670378619154,-6.289532293986637,-3.7313474387527843,1.0,-6.108574610244989,-5.958797327394209,0.0
2018-12-13,-4.719424460431655,-6.24737133370227,-3.7064194798007755,1.0,-6.076369673491976,-5.9205866076369675,0.0
2018-12-14,-4.71353591160221,-6.224585635359116,-3.706629834254143,1.0,-6.070165745856353,-5.90939226519337,0.0
2018-12-17,-4.679988974641676,-6.227122381477399,-3.6673098125689085,1.0,-6.050992282249173,-5.938257993384785,0.0
2018-12-18,-4.611989100817438,-6.151771117166212,-3.5970027247956398,1.0,-5.994277929155312,-5.892643051771117,0.0
2018-12-19,-4.616307608399237,-6.157894736842105,-3.5980365421325335,1.0,-6.000272702481593,-5.8982819743659665,0.0
2018-12-20,-4.501733795678848,-6.0048012803414235,-3.532408642304614,1.0,-5.8746332355294735,-5.759935982928781,0.0
2018-12-21,-4.543349488422186,-6.077275175013463,-3.556004308023694,1.0,-5.948303715670437,-5.799946149703823,0.0
2018-12-24,-4.411966262519768,-5.922245651027938,-3.4804955192409066,1.0,-5.82709541381128,-5.715867158671586,0.0
2018-12-26,-4.361270171785527,-5.88651743883394,-3.41280583029672,1.0,-5.733211868818323,-5.634044768349818,0.0
2018-12-27,-4.208472400513479,-5.845956354300386,-3.2888318356867776,1.0,-5.655455712451862,-5.675224646983312,0.0
2018-12-28,-4.2019502181165,-5.8519373877341545,-3.283551449833205,1.0,-5.652553246086733,-5.670772389017193,0.0
2018-12-31,-4.201693610469592,-5.852193995381063,-3.283808057480113,1.0,-5.652553246086733,-5.670515781370286,0.0
2019-01-02,-4.159796437659033,-5.810178117048346,-3.23765903307888,1.0,-5.608142493638677,-5.629516539440203,0.0
2019-01-03,-4.155781448538755,-5.800508259212198,-3.2386277001270645,1.0,-5.602287166454892,-5.615756035578145,0.0
2019-01-04,-3.9800148038490013,-5.6708610905502095,-3.1105354058721932,1.0,-5.43325931408833,-5.4781643227239085,0.0
2019-01-07,-3.6845886442641946,-5.311935110081112,-2.9239860950173813,1.0,-5.117033603707995,-5.13765932792584,0.0
2019-01-08,-3.656702690273626,-5.251552080938147,-2.902966199126236,1.0,-5.087606346286503,-5.094964359622901,0.0
2019-01-09,-3.647761194029851,-5.229621125143513,-2.8950631458094147,1.0,-5.086796785304248,-5.102870264064294,0.0
2019-01-10,-3.6493685419058552,-5.22548794489093,-2.8955223880597014,1.0,-5.090011481056258,-5.101722158438577,0.0
2019-01-11,-3.6314827507425176,-5.170436371944254,-2.8926205163353895,1.0,-5.064884624171807,-5.0870459218642905,0.0
2019-01-14,-3.5339246119733922,-5.0019955654101995,-2.828159645232816,1.0,-4.897782705099778,-4.911086474501109,0.0
2019-01-15,-3.50916721890877,-4.971725204329578,-2.8270377733598413,1.0,-4.875635078418379,-4.906118842500552,0.0
2019-01-16,-3.463660245183888,-4.936514886164624,-2.7828371278458848,1.0,-4.828371278458844,-4.880035026269702,0.0
2019-01-17,-3.468127053669222,-4.934063526834611,-2.788828039430449,1.0,-4.8315443592552025,-4.883242059145673,0.0
2019-01-18,-3.5275731189997765,-5.012949319044429,-2.8530922080821606,1.0,-4.927885688769814,-5.0049118106720245,0.0
2019-01-22,-3.7152003794166473,-5.342186388427793,-3.032487550391273,1.0,-5.29475930756462,-5.328906805786104,0.0
2019-01-23,-3.523263654753877,-4.986064284108788,-2.925151719487525,1.0,-4.9943807597212855,-5.047875927174646,0.0
2019-01-24,-3.527771531369462,-4.984708792444344,-2.9266921520125924,1.0,-4.998875646503261,-5.048796941758488,0.0
2019-01-25,-3.7683884789335873,-5.194953582480362,-3.161152106641276,1.0,-5.31920971197334,-5.359914306117592,0.0
2019-01-28,-3.788995215311005,-5.192344497607656,-3.2105263157894743,1.0,-5.352631578947369,-5.378947368421053,0.0
2019-01-29,-3.781175346392738,-5.166985188724319,-3.214524605828954,1.0,-5.344959388437649,-5.381509794553272,0.0
2019-01-30,-3.7826918479560128,-5.169734640210375,-3.2173081520439877,1.0,-5.348792732488644,-5.38775998087497,0.0
2019-01-31,-3.7525131641933944,-5.206079463858306,-3.210627094303495,1.0,-5.341311632359981,-5.424365725227382,0.0
2019-02-01,-3.7601918465227815,-5.213908872901679,-3.217745803357314,1.0,-5.355635491606715,-5.433573141486811,0.0
2019-02-04,-3.7607391408687305,-5.219342452603792,-3.2174226061915046,1.0,-5.361171106311495,-5.439404847612191,0.0
2019-02-05,-3.769397590361446,-5.229156626506024,-3.2445783132530117,1.0,-5.38144578313253,-5.4718072289156625,0.0
2019-02-06,-3.719002375296912,-5.138479809976247,-3.2121140142517812,1.0,-5.295249406175772,-5.38812351543943,0.0
2019-02-07,-3.7226711026615975,-5.140209125475285,-3.2110266159695815,1.0,-5.300617870722434,-5.389733840304182,0.0
2019-02-08,-3.7307875894988065,-5.159904534606206,-3.2231503579952268,1.0,-5.3336515513126495,-5.419093078758951,0.0
2019-02-11,-3.7307875894988065,-5.145107398568019,-3.226491646778043,1.0,-5.336276849642005,-5.427684964200478,0.0
2019-02-12,-3.7530004800768118,-5.186029764762361,-3.230676908305328,1.0,-5.373739798367739,-5.460153624579933,0.0
2019-02-13,-3.7505412557132543,-5.215058936733221,-3.2422420014433486,1.0,-5.382487370700024,-5.4654799133990855,0.0
2019-02-14,-3.750840941854878,-5.168188370975493,-3.2635752042287365,1.0,-5.384911100432485,-5.459154252763095,0.0
2019-02-15,-3.7312514785900164,-5.060563047078306,-3.2746628814762238,1.0,-5.259522119706647,-5.330967589306837,0.0
2019-02-19,-3.706295342850457,-4.981277790779313,-3.248537327404634,1.0,-5.2029019424292064,-5.263749122396443,0.0
2019-02-20,-3.7144866385372715,-4.9929676511954995,-3.256446319737459,1.0,-5.208157524613221,-5.2691045475855605,0.0
2019-02-21,-3.724154135338346,-5.004934210526316,-3.2657424812030076,1.0,-5.220864661654136,-5.28078007518797,0.0
2019-02-22,-3.724453840732911,-4.996946206248532,-3.2739018087855296,1.0,-5.220577871740662,-5.274606530420484,0.0
2019-02-25,-3.8276774969915763,-5.109987966305656,-3.383874849578821,1.0,-5.345367027677497,-5.400481347773767,0.0
2019-02-26,-3.7965697951405426,-5.052882324916626,-3.361838970938542,1.0,-5.277036684135302,-5.332539304430681,0.0
2019-02-27,-3.8055820610687023,-5.0558206106870225,-3.3707061068702293,1.0,-5.286498091603054,-5.336116412213741,0.0
2019-02-28,-3.8170936078525255,-5.076610007182188,-3.3816135982762745,1.0,-5.308355278908308,-5.357194158486952,0.0
2019-03-01,-3.811767519732122,-5.0741449414015785,-3.3762257833054297,1.0,-5.303755082516145,-5.351829705812007,0.0
2019-03-04,-3.7889471176750833,-5.054073368270605,-3.3580276322058125,1.0,-5.282515483563602,-5.337065269175797,0.0
2019-03-05,-3.8333333333333335,-5.079971181556195,-3.3736791546589813,1.0,-5.3429394812680115,-5.3854466858789625,0.0
2019-03-06,-3.840788840788841,-5.083213083213083,-3.3833573833573833,1.0,-5.351370851370852,-5.391293891293891,0.0
2019-03-07,-3.838926174496644,-5.035953978906999,-3.3837488015340362,1.0,-5.344439117929051,-5.366490891658677,0.0
2019-03-08,-3.9467718087727945,-5.15105963528832,-3.539674716609167,1.0,-5.4967964514539185,-5.508378511582061,0.0
2019-03-11,-3.9122764028424406,-5.112717471208037,-3.5363881401617254,1.0,-5.453320264641019,-5.489095809850527,0.0
2019-03-12,-2.104887110603029,-2.911831951986282,-1.878822520720206,1.0,-3.1771934838525295,-3.2170620177193485,0.0
2019-03-13,-2.1093727776987627,-2.8921917223723512,-1.9014364955198408,1.0,-3.1416583700753806,-3.178210780827763,0.0
2019-03-14,-2.1073558648111335,-2.889662027833002,-1.9020164725930135,1.0,-3.131780744106788,-3.169696109059926,0.0
2019-03-15,-2.1377176572168657,-2.918693337170816,-1.93193265218017,1.0,-3.180601525399338,-3.2217585264066773,0.0
2019-03-18,-2.2054507337526204,-3.044624138963761,-2.0271039233303383,1.0,-3.3233003893381245,-3.3740640910452226,0.0
2019-03-19,-2.2214836077957396,-3.0762955129173593,-2.0429067835020396,1.0,-3.354887445233419,-3.412297930200937,0.0
2019-03-20,-2.2582771305947267,-3.1186388718577556,-2.074187614960147,1.0,-3.40680564071122,-3.4701103617412628,0.0
2019-03-21,-2.259480122324159,-3.108256880733945,-2.074006116207951,1.0,-3.4022935779816517,-3.4464831804281344,0.0
2019-03-22,-2.2816118573413617,-3.124440327312027,-2.123668364983789,1.0,-3.442180021614946,-3.4675003859811646,0.0
2019-03-25,-2.287087273290963,-3.0492946829948844,-2.1984188497907304,1.0,-3.4796155634785304,-3.487056270345683,0.0
2019-03-26,-2.3019871694570493,-3.079017368173995,-2.2350179940541386,1.0,-3.504302925989673,-3.5268346111719606,0.0
2019-03-27,-2.2963020752067407,-3.0597597129037295,-2.228740833203308,1.0,-3.499297862381027,-3.51895771571228,0.0
2019-03-28,-2.29359375,-3.0589062499999997,-2.24453125,1.0,-3.50046875,-3.5275,0.0
2019-03-29,-2.318757921419518,-3.092997465145754,-2.283428390367554,1.0,-3.557984790874525,-3.589512040557668,0.0
2019-04-01,-2.3111849390919157,-3.0953962980541054,-2.2762221167536785,1.0,-3.553235247587407,-3.5842429995253915,0.0
2019-04-02,-2.3204743083003954,-3.090118577075099,-2.3097233201581027,1.0,-3.5419762845849805,-3.54798418972332,0.0
2019-04-03,-2.319569688340452,-3.093339661445974,-2.3108685334598955,1.0,-3.5440594842588196,-3.5524442335073565,0.0
2019-04-04,-2.326779768511178,-3.1003646741715554,-2.3093388298715714,1.0,-3.5531948628508006,-3.5658791818614235,0.0
2019-04-05,-2.331855604813173,-3.0869221025965805,-2.3020899303356557,1.0,-3.548448385053832,-3.563489550348322,0.0
2019-04-08,-2.3322253877809436,-3.0805634694523585,-2.3038936372269703,1.0,-3.5489078822412155,-3.5622032288698957,0.0
2019-04-09,-2.3702107279693485,-3.0882822477650067,-2.3373243933588763,1.0,-3.587005108556833,-3.5815772669220944,0.0
2019-04-10,-2.3615837176021626,-3.064557163301002,-2.3348704086500236,1.0,-3.5748131658451263,-3.5647956749880745,0.0
2019-04-11,-2.3865666879387364,-3.0512125079770263,-2.3616783663050414,1.0,-3.590619017230377,-3.5639757498404596,0.0
2019-04-12,-2.3901854219948846,-3.057544757033248,-2.366208439897698,1.0,-3.599104859335038,-3.571611253196931,0.0
2019-04-15,-2.4048961185376068,-3.084554678692221,-2.3863746174907394,1.0,-3.6253825092607506,-3.6044451602512484,0.0
2019-04-16,-2.409553009520736,-3.0926254639341617,-2.3903501694368248,1.0,-3.632725512344683,-3.61174761981604,0.0
2019-04-17,-2.413770809762405,-3.0872797801842573,-2.4021335057378375,1.0,-3.642961047357362,-3.616777113302085,0.0
2019-04-18,-2.414661714839335,-3.07976747941224,-2.39657678023575,1.0,-3.6391086710802516,-3.6171483933473274,0.0
2019-04-22,-2.431188199059815,-3.092883773707246,-2.4007132436375427,1.0,-3.653266331658291,-3.632193224185443,0.0
2019-04-23,-2.4290573372206024,-3.095724003887269,-2.4028182701652088,1.0,-3.6470683511499837,-3.622287010042112,0.0
2019-04-24,-2.4402023168542994,-3.1039321259585577,-2.429596997878936,1.0,-3.679719366944037,-3.6624245390765218,0.0
2019-04-25,-2.446752821855063,-3.106167184688369,-2.4464256502535577,1.0,-3.6898413217732706,-3.6693930966792085,0.0
2019-04-26,-2.2550685748360166,-2.7981514609421585,-2.245527728085867,1.0,-3.314251639833035,-3.294573643410853,0.0
2019-04-29,-2.2541362349083323,-2.7925175137874496,-2.2416157400506784,1.0,-3.315993441645551,-3.300939037114324,0.0
2019-04-30,-2.253019233636499,-2.7929029372297594,-2.2403459072610703,1.0,-3.318920530788728,-3.3047562248397195,0.0
2019-05-01,-2.2593200119296157,-2.787503728004772,-2.242320310169997,1.0,-3.321204891142261,-3.3016701461377873,0.0
2019-05-02,-2.2501859289007884,-2.7838762457236355,-2.2312955525806935,1.0,-3.308641975308642,-3.300163617432694,0.0
2019-05-03,-2.2341304989666373,-2.767936226749336,-2.2139061116031886,1.0,-3.276498376144081,-3.2697077059344553,0.0
2019-05-06,-2.223643581826202,-2.736509336862226,-2.2126157917953244,1.0,-3.2686369651521834,-3.2621673283340686,0.0
2019-05-07,-2.2316192721379107,-2.7430381611905115,-2.22410490643878,1.0,-3.2703698246648,-3.265065566524237,0.0
2019-05-08,-2.1798895669863407,-2.6997965707643123,-2.1798895669863407,1.0,-3.23830281894798,-3.232926474861958,0.0
2019-05-09,-2.197129466900996,-2.7182190978324545,-2.1981546572934976,1.0,-3.2722612770943176,-3.2598125366139428,0.0
2019-05-10,-2.2520767255701553,-2.804863313698837,-2.2612898353723,1.0,-3.403866485425162,-3.3815133665609425,0.0
2019-05-13,-2.2581669691470054,-2.80989110707804,-2.259225650332729,1.0,-3.4078947368421053,-3.3886872353297037,0.0
2019-05-14,-2.1603537214443627,-2.677523949889462,-2.269859985261607,1.0,-3.3313190862196027,-3.2993367722918205,0.0
2019-05-15,-2.1591782441619864,-2.6881466154300915,-2.2890925214306828,1.0,-3.3440733077150457,-3.2991427726869644,0.0
2019-05-16,-2.148722492984788,-2.6892630335253283,-2.294195835179442,1.0,-3.3401270122581597,-3.296706542608182,0.0
2019-05-17,-2.1398704358068317,-2.669758539458186,-2.2952002355712606,1.0,-3.3215547703180213,-3.296819787985866,0.0
2019-05-20,-2.134135603169944,-2.649251540945113,-2.2980628118579394,1.0,-3.3095098326973873,-3.2848547108893453,0.0
2019-05-21,-2.1254391100702574,-2.642857142857143,-2.298155737704918,1.0,-3.2969847775175642,-3.273565573770491,0.0
2019-05-22,-2.113914819136523,-2.623978996499417,-2.2976954492415405,1.0,-3.288798133022171,-3.261376896149358,0.0
2019-05-23,-2.1154687272197115,-2.619623851873451,-2.3067502551392334,1.0,-3.2872138795742822,-3.250473830004374,0.0
2019-05-24,-2.1033129904097643,-2.588637024120895,-2.3164777680906714,1.0,-3.2788433594885205,-3.2433885498401622,0.0
2019-05-28,-2.1035584604212056,-2.583297022512709,-2.3159041394335516,1.0,-3.278576615831518,-3.242992011619463,0.0
2019-05-29,-2.098858216505275,-2.575083104494869,-2.304379245555716,1.0,-3.2594305535482007,-3.2152045093221564,0.0
2019-05-30,-2.0973285198555955,-2.570830324909747,-2.302960288808664,1.0,-3.255306859205776,-3.213862815884476,0.0
2019-05-31,-2.1018371184724436,-2.580645161290323,-2.303775495443368,1.0,-3.2582091711268624,-3.2210328366845076,0.0
2019-06-03,-2.0767578404697122,-2.552484605470428,-2.2915652298439064,1.0,-3.226120578547902,-3.1734211656880995,0.0
2019-06-04,-2.078905914363454,-2.550909351281684,-2.2921380495489045,1.0,-3.226263783474151,-3.1722755262781037,0.0
2019-06-05,-2.05121675155631,-2.502405206564799,-2.29102999434069,1.0,-3.201046972269383,-3.1027164685908315,0.0
2019-06-06,-2.0460274748619174,-2.525421328423736,-2.2750318651749044,1.0,-3.1965727234102816,-3.1193881886418353,0.0
2019-06-07,-2.0586636142509662,-2.5468593504077837,-2.299184432679926,1.0,-3.24195163828874,-3.161396480183145,0.0
2019-06-10,-2.0417321709303984,-2.542804058882378,-2.2905530941832213,1.0,-3.2486780048592254,-3.1679291124767754,0.0
2019-06-11,-2.043409967156933,-2.5363415678994716,-2.315864629444524,1.0,-3.2323290018563475,-3.1516492931600744,0.0
2019-06-12,-2.0462989425550155,-2.5397256358959703,-2.319376964847099,1.0,-3.232637896541869,-3.1516147470705915,0.0
2019-06-13,-2.0668776067884367,-2.5665180497626925,-2.344743276283619,1.0,-3.2439234862649218,-3.160074787861355,0.0
2019-06-14,-2.0696839080459775,-2.5537356321839084,-2.355172413793104,1.0,-3.2431034482758623,-3.1461206896551728,0.0
2019-06-17,-2.0680643308443427,-2.5505456634118326,-2.3538196438828263,1.0,-3.242820218265365,-3.144170017231476,0.0
2019-06-18,-2.069981319155051,-2.554533697370312,-2.3553671504526514,1.0,-3.244144273602529,-3.145854289409398,0.0
2019-06-19,-2.0649628783552254,-2.520559680182753,-2.357224443175328,1.0,-3.220302684180468,-3.1145059965733863,0.0
2019-06-20,-2.0614047585126087,-2.5214418008263286,-2.3433537540960248,1.0,-3.211853540390369,-3.1088474141615614,0.0
2019-06-21,-2.0750251040022953,-2.547554152919237,-2.355472672500359,1.0,-3.2316740783244877,-3.135274709510831,0.0
2019-06-24,-2.0908172105111174,-2.5501010684377707,-2.370776783136009,1.0,-3.255847531042449,-3.1706612763499855,0.0
2019-06-25,-2.083381171067738,-2.535304247990815,-2.360361653272101,1.0,-3.228185993111366,-3.144087256027554,0.0
2019-06-26,-2.0678427997705104,-2.538439472174412,-2.351118760757315,1.0,-3.223608720596672,-3.162220309810671,0.0
2019-06-27,-2.074881652560608,-2.5284751111748673,-2.3609238272844646,1.0,-3.2219193802897723,-3.159087648830871,0.0
2019-06-28,-2.070968665045071,-2.5069394763199315,-2.3587065388467594,1.0,-3.2202031764200894,-3.1512376591787095,0.0
2019-07-01,-2.077714285714286,-2.495142857142857,-2.3568571428571423,1.0,-3.217285714285714,-3.1387142857142853,0.0
2019-07-02,-2.0681299885974918,-2.4954389965792476,-2.3489167616875712,1.0,-3.2075256556442415,-3.132981755986317,0.0
2019-07-03,-2.0655364011967516,-2.4960820629719334,-2.347057985468015,1.0,-3.205584841145462,-3.132782447642114,0.0
2019-07-05,-2.06376316538571,-2.488044406490179,-2.344292627384002,1.0,-3.2035297466552803,-3.133077142043837,0.0
2019-07-08,-2.064272481117287,-2.494228302693459,-2.3443066837679924,1.0,-3.2084936582585155,-3.1398033347584438,0.0
2019-07-09,-2.070396337101159,-2.4976391472313635,-2.356131063099156,1.0,-3.225354127915296,-3.1586779224495642,0.0
2019-07-10,-2.065099715099715,-2.4742165242165246,-2.344017094017094,1.0,-3.215242165242165,-3.1465811965811965,0.0
2019-07-11,-2.070015653906361,-2.463071011811584,-2.3495090365732176,1.0,-3.2117546605948486,-3.1363312935818985,0.0
2019-07-12,-2.0744695998860885,-2.4590630784565,-2.3511319948739855,1.0,-3.2161469457496796,-3.1381176135554605,0.0
2019-07-15,-2.095880579876561,-2.493038610592795,-2.3872541983637148,1.0,-3.237261375053825,-3.1399454571551604,0.0
2019-07-16,-2.111271052252771,-2.498632503238808,-2.407657981862674,1.0,-3.2422628472722037,-3.1347344177342733,0.0
2019-07-17,-2.109752589182969,-2.5061852704257768,-2.4006041426927505,1.0,-3.237773302646721,-3.1300345224395856,0.0
2019-07-18,-2.1094984911625234,-2.503233223164248,-2.4009196723667197,1.0,-3.2335105618623365,-3.122862480241414,0.0
2019-07-19,-2.1160586038494684,-2.5017236426314278,-2.4018960068945705,1.0,-3.2272335535765584,-3.1167767882792297,0.0
2019-07-22,-2.111334289813487,-2.4954088952654234,-2.394691535150646,1.0,-3.224246771879484,-3.121520803443329,0.0
2019-07-23,-0.0,-0.605826033815441,-0.4754532491342432,1.0,-4.831432063556733,-3.272662456712161,0.0
2019-07-24,-0.0,-0.6107969151670951,-0.5403598971722365,1.0,-4.86827763496144,-3.2633419023136243,0.0
2019-07-25,-0.0,-0.5540026718733944,-0.5728085499948617,1.0,-4.914500051382181,-3.235227623060323,0.0
2019-07-26,-0.0,-0.5255122950819672,-0.5610655737704918,1.0,-4.922950819672131,-3.2363729508196717,0.0
2019-07-29,-0.0,-0.5111383609237686,-0.5788882076435724,1.0,-4.8775802166360105,-3.2509707745759244,0.0
2019-07-30,-0.0,-0.5276703967446592,-0.5830111902339776,1.0,-4.839267548321465,-3.222990844354018,0.0
2019-07-31,-0.0,-0.5421047554741005,-0.5005305295649658,1.0,-4.576155107552812,-3.027201697694608,0.0
2019-08-01,-0.0,-0.5995797115292769,-0.4958448753462603,1.0,-4.5018626420861585,-2.9547234692902853,0.0
2019-08-02,-0.0,-0.5754078031097968,-0.5182676714680912,1.0,-4.499856911189545,-2.9456262520270915,0.0
2019-08-05,-0.0,-0.5647884651868715,-0.4843483210017075,1.0,-4.489850123316259,-2.9467842914058053,0.0
2019-08-06,-0.0,-0.5623674748778464,-0.46132571217848256,1.0,-4.296026551120126,-2.8995113856365817,0.0
2019-08-07,-0.0,-0.5780961182994454,-0.4077634011090573,1.0,-4.300554528650647,-2.9557301293900182,0.0
2019-08-08,-0.0,-0.5640269198856827,-0.3956854429796257,1.0,-4.295749976952153,-2.9637687839955746,0.0
2019-08-09,-0.0,-0.5050653895745073,-0.37640449438202245,1.0,-4.278872720574692,-3.049456621845644,0.0
2019-08-12,-0.0,-0.4870499632623071,-0.3999816311535635,1.0,-4.286186627479794,-3.011296840558413,0.0
2019-08-13,-0.0,-0.4495682528017637,-0.390869006062833,1.0,-4.313521954804336,-3.032151387102701,0.0
2019-08-14,-0.0,-0.46749817916970143,-0.37682083029861624,1.0,-4.259832483612527,-3.0,0.0
2019-08-15,-0.0,-0.5619700523182393,-0.4534548078657767,1.0,-4.211708461122136,-2.793252751217752,0.0
2019-08-16,-0.0,-0.5406934962270931,-0.4634387351778656,1.0,-4.1952030183255475,-2.783776500179662,0.0
2019-08-19,-0.0,-0.505246450930253,-0.4799400405607971,1.0,-4.133762454809982,-2.6986156423595804,0.0
2019-08-20,-0.0,-0.5004392901071867,-0.4740818836759796,1.0,-4.128536285362854,-2.682744684589703,0.0
2019-08-21,-0.0,-0.5285714285714286,-0.52875,1.0,-4.192678571428571,-2.678482142857143,0.0
2019-08-22,-0.0,-0.5344259374721653,-0.5297051750244945,1.0,-4.18891956889641,-2.654048276476352,0.0
2019-08-23,-0.0,-0.5216727990666786,-0.5314547249394239,1.0,-4.221933052140357,-2.699093601364085,0.0
2019-08-26,-0.0,-0.45564909171466544,-0.5482498892334958,1.0,-4.220646876384581,-2.636863092600797,0.0
2019-08-27,-0.0,-0.44839449541284404,-0.5329922371206774,1.0,-4.198306280875088,-2.641760762173606,0.0
2019-08-28,-0.0,-0.40005290538753197,-0.5711136584075478,1.0,-4.219998236487083,-2.626311612732563,0.0
2019-08-29,-0.0,-0.32860415932322873,-0.6106802960874163,1.0,-4.254582305252027,-2.61825872400423,0.0
2019-08-30,-0.0,-0.2909719758779709,-0.647481376374601,1.0,-4.315360056757715,-2.614579638169564,0.0
2019-09-03,-0.0,-0.30449857752489334,-0.6837660028449503,1.0,-4.276938122332859,-2.6252667140825037,0.0
2019-09-04,-0.0,-0.19536483795038925,-0.7622668839398877,1.0,-4.35361216730038,-2.741806988955278,0.0
2019-09-05,-0.0,-0.21696500854547088,-0.7479535846001619,1.0,-4.346496356930826,-2.6838175766843575,0.0
2019-09-06,-0.0,-0.19387755102040816,-0.7776584317937701,1.0,-4.363408521303258,-2.61609380594343,0.0
2019-09-09,-0.0,-0.19362920544022907,-0.774874731567645,1.0,-4.360862562634217,-2.6184681460272015,0.0
2019-09-10,-0.0,-0.2079669836712722,-0.7225013457742688,1.0,-4.37493271128656,-2.66642741790777,0.0
2019-09-11,-0.0,-0.13392171910974673,-1.1360322333077513,1.0,-4.662989255564083,-2.660303146584804,0.0
2019-09-12,-0.0,-0.1086332312404288,-1.1422281776416539,1.0,-4.662806278713629,-2.657542113323124,0.0
2019-09-13,-0.0,-0.1018041237113402,-1.0727172312223858,1.0,-4.5009204712812965,-2.529178939617084,0.0
2019-09-16,-0.0,-0.10788649345863277,-1.0621890547263682,1.0,-4.508752533628155,-2.5344573429150543,0.0
2019-09-17,-0.0,-0.04434630600791241,-1.0727757843407857,1.0,-4.523139203238569,-2.5602171312908273,0.0
2019-09-18,-0.0,-0.04737810487580497,-1.0709291628334867,1.0,-4.521159153633854,-2.5601655933762646,0.0
2019-09-19,-0.0,-0.058649672116006274,-1.0683476493950308,1.0,-4.529417197746374,-2.579754317908931,0.0
2019-09-20,-0.0,-0.059368691503028086,-1.0555147733529089,1.0,-4.488071205725822,-2.5731326848963114,0.0
2019-09-23,-0.0,-0.06472372896938494,-1.0661027856945848,1.0,-4.479360117679507,-2.5835248689896106,0.0
2019-09-24,-0.0,-0.06796027220893874,-1.0846054809637669,1.0,-4.467905094721353,-2.5757770829501565,0.0
2019-09-25,-0.0,-0.03346781588116633,-1.0811479919310472,1.0,-4.481019622226298,-2.5736291949385657,0.0
2019-09-26,-0.0,-0.0,-1.3478178726620065,1.0,-4.604666540714151,-2.493954279236728,0.0
2019-09-27,-0.0,-0.0,-1.350836476162847,1.0,-4.7293298520452565,-2.5900783289817233,0.0
2019-09-30,-0.0,-0.0,-1.5023242300987796,1.0,-4.65746658919233,-2.52450125895797,0.0
2019-10-01,-0.0,-0.0,-1.5730580137659784,1.0,-4.707472959685349,-2.5522123893805313,0.0
2019-10-02,-0.0,-0.0,-1.7176059850374066,1.0,-4.759201995012468,-2.4982543640897754,0.0
2019-10-03,-0.0,-0.0,-1.7338620620419636,1.0,-4.839975906033531,-2.465314727437004,0.0
2019-10-04,-0.0,-0.01030086690464049,-1.798572157062723,1.0,-4.861295257521673,-2.5287098419173892,0.0
2019-10-07,-0.0,-0.03400669982742869,-1.7600243630088317,1.0,-4.828951375494873,-2.528169728961527,0.0
2019-10-08,-0.0,-0.0463102788684184,-1.7717708647941206,1.0,-4.749119097956307,-2.500352360817477,0.0
2019-10-09,-0.0,-0.07066719305171733,-1.7397354915120413,1.0,-4.6644295302013425,-2.3948874851954205,0.0
2019-10-10,-0.0,-0.19787913106146404,-1.9458457737053434,1.0,-4.629877483784619,-2.52187789560383,0.0
2019-10-11,-0.0,-0.23422952191651847,-2.1296160686264254,1.0,-4.552568260278272,-2.544931478188095,0.0
2019-10-14,-0.0,-0.13174363400949504,-2.3501294777729824,1.0,-4.784203711696159,-2.5237375917134224,0.0
2019-10-15,-0.0,-0.12497276095009806,-2.4069514055349748,1.0,-4.834386576596208,-2.5294181738940944,0.0
2019-10-16,-0.0,-0.20069166756727547,-2.4194315357181457,1.0,-4.732519182967686,-2.454771425483627,0.0
2019-10-17,-0.0,-0.14069476206032885,-2.5228138952412067,1.0,-4.745943591418927,-2.4801263203746053,0.0
2019-10-18,-0.0,-0.23578924355050282,-2.5853738522081327,1.0,-4.635220813292523,-2.475076519457805,0.0
2019-10-21,-0.0,-0.15064593825268227,-2.5995182833369825,1.0,-4.643967593606306,-2.5539741624698924,0.0
2019-10-22,-0.0,-0.09754768392370572,-2.596076294277929,1.0,-4.630626702997276,-2.5749318801089918,0.0
2019-10-23,-0.0,-0.10378681626928472,-2.556047038515482,1.0,-4.559175747114036,-2.5697486244470817,0.0
2019-10-24,-0.0,-0.073124930962112,-2.7712360543466255,1.0,-4.6159284215177285,-2.585772672042417,0.0
2019-10-25,-0.0,-0.07913589771850545,-2.7388956243800284,1.0,-4.610933539071971,-2.592747712994599,0.0
2019-10-28,-0.0,-0.19505823446173942,-2.7520409273974096,1.0,-4.471318166975074,-2.4666376401436816,0.0
2019-10-29,-0.0,-0.20299833425874514,-2.946918378678512,1.0,-4.457079400333148,-2.4979455857856747,0.0
2019-10-30,-0.0,-0.20950512317418793,-2.891759319816874,1.0,-4.360693263570962,-2.4384129060388053,0.0
2019-10-31,-0.0,-0.21477172958735732,-2.9084723441615448,1.0,-4.350307287093941,-2.5009877085162424,0.0
2019-11-01,-0.0,-0.23451077756460897,-3.011623970206523,1.0,-4.511341835007336,-2.5279313847195577,0.0
2019-11-04,-0.0,-0.1896997638592151,-3.082536826717643,1.0,-4.497245024176319,-2.4753176655796696,0.0
2019-11-05,-0.0,-0.24686584651435267,-3.4592852958406564,1.0,-4.58804920913884,-2.422261277094318,0.0
2019-11-06,-0.0,-0.23050888432249486,-3.5682340142632665,1.0,-4.6991417865345095,-2.5896289133325276,0.0
2019-11-07,-0.0,-0.3299939649969825,-3.5338563669281835,1.0,-4.652745926372964,-2.5534097767048882,0.0
