Date,IGR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-27,1.0,-0.11542199587917427,-0.25541344322201914,-0.0,-0.3336313804766162,-0.2393383353419119,0.0
2018-11-28,1.0,-0.11788198164851649,-0.24712162241140828,-0.0,-0.33973622177631446,-0.24340067405661292,0.0
2018-11-29,1.0,-0.0997293116782676,-0.24257540603248257,-0.0,-0.3413959783449343,-0.24978731631863882,0.0
2018-11-30,1.0,-0.0997081053913514,-0.24252382517252707,-0.0,-0.34163267673155356,-0.2492122711720245,0.0
2018-12-03,1.0,-0.10080176620962118,-0.2430668525834689,-0.0,-0.34257107444418616,-0.25021302966922304,0.0
2018-12-04,1.0,-0.09792818213443624,-0.24417301225310195,-0.0,-0.34117351474624097,-0.2494105368945924,0.0
2018-12-06,1.0,-0.09648772510316239,-0.22397170403331623,-0.0,-0.3414341947629642,-0.2397360564398045,0.0
2018-12-07,1.0,-0.09795235469703595,-0.22364393406468047,-0.0,-0.3413502671255014,-0.2383025647850638,0.0
2018-12-10,1.0,-0.08410351201478743,-0.22696065487193032,-0.0,-0.3447131163001245,-0.23037458976196765,0.0
2018-12-11,1.0,-0.08148245994754025,-0.2281999509369162,-0.0,-0.3440831807974638,-0.23327609306889588,0.0
2018-12-12,1.0,-0.0804712723977116,-0.22880123860053242,-0.0,-0.34405150765628834,-0.2347865491003153,0.0
2018-12-13,1.0,-0.08001660722036649,-0.22631112117609317,-0.0,-0.3472796240729208,-0.2335956519277586,0.0
2018-12-14,1.0,-0.0807042040908748,-0.22475281153294588,-0.0,-0.3479130500415126,-0.2335647973431957,0.0
2018-12-17,1.0,-0.07892653876597189,-0.224265953036071,-0.0,-0.3470280049753119,-0.23438618974030379,0.0
2018-12-18,1.0,-0.08115153360225283,-0.23207626151153055,-0.0,-0.35348961108151306,-0.23599589009818098,0.0
2018-12-19,1.0,-0.07989038384684188,-0.23255371381810572,-0.0,-0.3542542866386283,-0.23637886082935278,0.0
2018-12-20,1.0,-0.07869536361050536,-0.2256945102872855,-0.0,-0.3579975348440315,-0.23390537593628521,0.0
2018-12-21,1.0,-0.07777587616711355,-0.22632970125696467,-0.0,-0.359556544393101,-0.23796755852206822,0.0
2018-12-24,1.0,-0.07186399606224679,-0.219264700314263,-0.0,-0.3583734050206353,-0.2436484798000833,0.0
2018-12-26,1.0,-0.07306159284049032,-0.2229450251936527,-0.0,-0.34722117770925776,-0.23689554034744678,0.0
2018-12-27,1.0,-0.06376881263173464,-0.2148060496246718,-0.0,-0.3304367119032651,-0.2399142107014754,0.0
2018-12-28,1.0,-0.05727321623977595,-0.22391824470946084,-0.0,-0.33377227961496375,-0.2397388578741399,0.0
2018-12-31,1.0,-0.0564739058644552,-0.2254689152334836,-0.0,-0.3337600415576706,-0.2395502866366116,0.0
2019-01-02,1.0,-0.05610267252730949,-0.22535655334854138,-0.0,-0.3335187967135889,-0.23965577996624568,0.0
2019-01-03,1.0,-0.05652714155894735,-0.22523692068025447,-0.0,-0.3336362456185902,-0.23914615826857813,0.0
2019-01-04,1.0,-0.03877272055563766,-0.2323407713905719,-0.0,-0.32985444066794745,-0.2462317127235112,0.0
2019-01-07,1.0,-0.03551401869158879,-0.22605827377680046,-0.0,-0.3291002382261316,-0.2418361737218252,0.0
2019-01-08,1.0,-0.030753839598347446,-0.24423365507530986,-0.0,-0.3275098653130037,-0.250125053263427,0.0
2019-01-09,1.0,-0.031754594835925284,-0.25171143686286185,-0.0,-0.3290981471835702,-0.24769328075005578,0.0
2019-01-10,1.0,-0.03220767628681939,-0.2507252305861351,-0.0,-0.32953362094614697,-0.2470990776554597,0.0
2019-01-11,1.0,-0.032841273391485876,-0.250670990829792,-0.0,-0.33087303362409604,-0.2494781182434951,0.0
2019-01-14,1.0,-0.036875023267934924,-0.2509027958750605,-0.0,-0.32906444287256614,-0.2446111462715461,0.0
2019-01-15,1.0,-0.0362756052141527,-0.24789571694599624,-0.0,-0.33059590316573556,-0.24743016759776532,0.0
2019-01-16,1.0,-0.03221905984336924,-0.2510556764700411,-0.0,-0.32672954219915545,-0.25019997395688004,0.0
2019-01-17,1.0,-0.030346391139522783,-0.2531405634430982,-0.0,-0.32635843306325724,-0.24845759310191035,0.0
2019-01-18,1.0,-0.03361797920038696,-0.252311584900746,-0.0,-0.32477535301668803,-0.24972558650071622,0.0
2019-01-22,1.0,-0.0,-0.23658760602949913,-0.0,-0.35914059826750944,-0.20521548075710913,0.0
2019-01-23,1.0,-0.0,-0.23971682050362939,-0.0,-0.3582399856617977,-0.19431848731965232,0.0
2019-01-24,1.0,-0.0,-0.2428944263701691,-0.0,-0.3485931857995781,-0.19607808086947193,0.0
2019-01-25,1.0,-0.0,-0.23295102019109748,-0.0,-0.38013862544539184,-0.15963198666926665,0.0
2019-01-28,1.0,-0.0,-0.23496263844971646,-0.0,-0.37273225105548585,-0.15880866999947005,0.0
2019-01-29,1.0,-0.0,-0.2275347154485963,-0.0,-0.369322716228918,-0.17660098958979908,0.0
2019-01-30,1.0,-0.0,-0.2258024428348246,-0.0,-0.3691769634995029,-0.18033659991478485,0.0
2019-01-31,1.0,-0.0,-0.23385518590998045,-0.0,-0.3625511474826543,-0.18263654154065112,0.0
2019-02-01,1.0,-0.0,-0.2354556314297431,-0.0,-0.3648795621088666,-0.18260916076809242,0.0
2019-02-04,1.0,-0.0,-0.23572727596904752,-0.0,-0.36611632136362016,-0.18113254644652854,0.0
2019-02-05,1.0,-0.0,-0.23345935727788278,-0.0,-0.36376930484716624,-0.1861290437635981,0.0
2019-02-06,1.0,-0.0,-0.23311329170383585,-0.0,-0.36613737734165924,-0.1848706512042819,0.0
2019-02-07,1.0,-0.0,-0.2354200488823078,-0.0,-0.3685797370345923,-0.1800082065188304,0.0
2019-02-08,1.0,-0.0,-0.23713176361628616,-0.0,-0.36934064759733554,-0.17459836853916577,0.0
2019-02-11,1.0,-0.0,-0.23540734667688526,-0.0,-0.3677081291104497,-0.17919332703584226,0.0
2019-02-12,1.0,-0.0,-0.22479699301443215,-0.0,-0.36541257402219784,-0.18277720648203966,0.0
2019-02-13,1.0,-0.0,-0.23677903818501359,-0.0,-0.35996165521648826,-0.17848076547549308,0.0
2019-02-14,1.0,-0.0,-0.23580716214295866,-0.0,-0.36197953673440386,-0.17855620292738383,0.0
2019-02-15,1.0,-0.0,-0.23992179168147884,-0.0,-0.36041592605758976,-0.1771240668325631,0.0
2019-02-19,1.0,-0.0,-0.23642217992279363,-0.0,-0.3653247469446569,-0.17720100332663263,0.0
2019-02-20,1.0,-0.0,-0.24335210665145787,-0.0,-0.3581842161545591,-0.1807407143366365,0.0
2019-02-21,1.0,-0.0,-0.23178006089635156,-0.0,-0.3604280550559997,-0.18838695892167162,0.0
2019-02-22,1.0,-0.0,-0.22822715767708815,-0.0,-0.3633738547645361,-0.19086663577056076,0.0
2019-02-25,1.0,-0.0,-0.2258762131150471,-0.0,-0.36787546245822245,-0.193508605744312,0.0
2019-02-26,1.0,-0.0,-0.22485619350459107,-0.0,-0.3707349315802636,-0.19084283111222264,0.0
2019-02-27,1.0,-0.0,-0.2296318810004827,-0.0,-0.3669390163231009,-0.19128242718967337,0.0
2019-02-28,1.0,-0.0,-0.23009371870081557,-0.0,-0.366915867792245,-0.19151523823150665,0.0
2019-03-01,1.0,-0.0,-0.2316964126041704,-0.0,-0.36911191387388675,-0.1875067062484352,0.0
2019-03-04,1.0,-0.0,-0.2274872198191113,-0.0,-0.3688556822650413,-0.1910949844492904,0.0
2019-03-05,1.0,-0.0,-0.2255261322795787,-0.0,-0.3716630607756539,-0.19085593720385502,0.0
2019-03-06,1.0,-0.0,-0.22388753755902135,-0.0,-0.37675275432823013,-0.1878845328373158,0.0
2019-03-07,1.0,-0.0,-0.23159640487909267,-0.0,-0.3713353306227263,-0.18034453242028675,0.0
2019-03-08,1.0,-0.0,-0.22532031180001788,-0.0,-0.3907893557924917,-0.17582653884060567,0.0
2019-03-11,1.0,-0.0,-0.22557349955988285,-0.0,-0.3895485655774516,-0.1812743636265651,0.0
2019-03-12,1.0,-0.0,-0.20730405197531535,-0.0,-0.39777765712941343,-0.20464375554228423,0.0
2019-03-13,1.0,-0.0,-0.21166875556282128,-0.0,-0.3996694094781393,-0.20509327375438216,0.0
2019-03-14,1.0,-0.0,-0.20663803770288955,-0.0,-0.40841764320547347,-0.2045818472960186,0.0
2019-03-15,1.0,-0.0,-0.2062283737024221,-0.0,-0.40832270988890906,-0.20659260608268074,0.0
2019-03-18,1.0,-0.0,-0.20961306146355746,-0.0,-0.40961672218764866,-0.21113226196141593,0.0
2019-03-19,1.0,-0.0,-0.20783314700438027,-0.0,-0.4124406649194509,-0.21246998882026286,0.0
2019-03-20,1.0,-0.0,-0.21024417110335966,-0.0,-0.410391040939967,-0.2152377455480081,0.0
2019-03-21,1.0,-0.0,-0.21021621820050662,-0.0,-0.42423185639293715,-0.2010205205388936,0.0
2019-03-22,1.0,-0.0,-0.2077811819423425,-0.0,-0.43658410542246506,-0.2012661031338821,0.0
2019-03-25,1.0,-0.0,-0.13999337309476478,-0.0,-0.48569692953390764,-0.2151167071644209,0.0
2019-03-26,1.0,-0.0,-0.14172762875932904,-0.0,-0.4838727554865883,-0.22171728367693785,0.0
2019-03-27,1.0,-0.0,-0.13612362454767005,-0.0,-0.48916254338675136,-0.22095857026807472,0.0
2019-03-28,1.0,-0.0,-0.13372759194233966,-0.0,-0.4831454444649787,-0.23119571243762702,0.0
2019-03-29,1.0,-0.0,-0.13509471585244268,-0.0,-0.48042908312100735,-0.2307891141390643,0.0
2019-04-01,1.0,-0.0,-0.13346278317152105,-0.0,-0.48022191400832187,-0.23561719833564496,0.0
2019-04-02,1.0,-0.0,-0.1390359534394658,-0.0,-0.4869117674186944,-0.2187644118135365,0.0
2019-04-03,1.0,-0.0,-0.1391625161409334,-0.0,-0.48799114554510237,-0.21754288876591032,0.0
2019-04-04,1.0,-0.0,-0.13976258396981686,-0.0,-0.48985000460108585,-0.2108217539339284,0.0
2019-04-05,1.0,-0.0,-0.13471961066253732,-0.0,-0.4967002175275596,-0.21205250156693578,0.0
2019-04-08,1.0,-0.0,-0.13061299512912414,-0.0,-0.4927120669056153,-0.21475967282418895,0.0
2019-04-09,1.0,-0.0,-0.11974956265537244,-0.0,-0.5161219040603995,-0.2055795967222171,0.0
2019-04-10,1.0,-0.0,-0.1168333609622221,-0.0,-0.5140999429002966,-0.21097419461789246,0.0
2019-04-11,1.0,-0.0,-0.11490175174163189,-0.0,-0.5089425215521203,-0.2142896531441281,0.0
2019-04-12,1.0,-0.0,-0.1162692512436441,-0.0,-0.5048552600179893,-0.21451254657929036,0.0
2019-04-15,1.0,-0.0,-0.11721921204885664,-0.0,-0.5023234456791258,-0.2171732941500597,0.0
2019-04-16,1.0,-0.0,-0.11460302891234513,-0.0,-0.5025057365764112,-0.21857732905002294,0.0
2019-04-17,1.0,-0.0,-0.11904191175114784,-0.0,-0.5271698043626574,-0.1977025058543691,0.0
2019-04-18,1.0,-0.0,-0.12500692124545504,-0.0,-0.5278603200383898,-0.19279821339583986,0.0
2019-04-22,1.0,-0.0,-0.12339464821051854,-0.0,-0.5305155631222473,-0.19665790739849737,0.0
2019-04-23,1.0,-0.0,-0.12734388040877645,-0.0,-0.5259194688131758,-0.20143924921638814,0.0
2019-04-24,1.0,-0.0,-0.12995095489336406,-0.0,-0.5291855539867727,-0.1986326818756038,0.0
2019-04-25,1.0,-0.0,-0.13053743052069972,-0.0,-0.5323555109400852,-0.19608499247113936,0.0
2019-04-26,1.0,-0.0,-0.12869076633983886,-0.0,-0.5341308675510242,-0.19767809633667602,0.0
2019-04-29,1.0,-0.0,-0.1270555844928938,-0.0,-0.5340241089366767,-0.19917776620284244,0.0
2019-04-30,1.0,-0.0,-0.12483718506940567,-0.0,-0.5375497748502103,-0.1983737114361207,0.0
2019-05-01,1.0,-0.0,-0.12039815833131395,-0.0,-0.5319402762503029,-0.211698697038045,0.0
2019-05-02,1.0,-0.0,-0.12115961470385482,-0.0,-0.5217893540513852,-0.22018519553593052,0.0
2019-05-03,1.0,-0.0,-0.12634733883128246,-0.0,-0.5168568609564942,-0.21840385725189415,0.0
2019-05-06,1.0,-0.0,-0.1215947338081336,-0.0,-0.5191624672257656,-0.21877382524127417,0.0
2019-05-07,1.0,-0.0,-0.11696701169111624,-0.0,-0.52386625958746,-0.22079082582470771,0.0
2019-05-08,1.0,-0.0,-0.11876917356140188,-0.0,-0.5104211211304266,-0.23006414427814445,0.0
2019-05-09,1.0,-0.0,-0.11865509358214224,-0.0,-0.5077412040220805,-0.23221753433823392,0.0
2019-05-10,1.0,-0.0,-0.11862327863368582,-0.0,-0.5083164526380345,-0.23146685498708394,0.0
2019-05-13,1.0,-0.0,-0.11761426978818282,-0.0,-0.50776662950576,-0.23266443701226308,0.0
2019-05-14,1.0,-0.0,-0.09589471543964068,-0.018520914585682335,-0.49819781519750095,-0.23578122400694998,0.0
2019-05-15,1.0,-0.0,-0.10080899543548448,-0.0144542991798716,-0.5030615652948381,-0.23716925817345158,0.0
2019-05-16,1.0,-0.0,-0.10141833438532655,-0.01754353395462815,-0.5013366502060669,-0.23617866557754427,0.0
2019-05-17,1.0,-0.0,-0.09759500027900228,-0.02295258821122333,-0.5011811096850994,-0.23828655394974238,0.0
2019-05-20,1.0,-0.0,-0.09688459034687995,-0.024737282618804056,-0.4999163024272297,-0.23840788617130101,0.0
2019-05-21,1.0,-0.0,-0.09464079979187573,-0.02514215631620025,-0.5005017281748245,-0.23798639759170476,0.0
2019-05-22,1.0,-0.0,-0.09417098686288719,-0.025549547540739913,-0.5006038983964174,-0.2378430607428879,0.0
2019-05-23,1.0,-0.0,-0.09631086698337292,-0.034070665083135394,-0.4965855106888361,-0.2287336698337292,0.0
2019-05-24,1.0,-0.0,-0.08760205120610177,-0.039857822537349354,-0.4949738045430142,-0.22881685395338502,0.0
2019-05-28,1.0,-0.0,-0.09111115227175906,-0.037933653151567916,-0.4945637074218823,-0.22863916723777064,0.0
2019-05-29,1.0,-0.0,-0.09063516711032238,-0.037747707778763684,-0.49528615794143743,-0.22489648033126294,0.0
2019-05-30,1.0,-0.0,-0.09215446702950868,-0.03983857232774261,-0.49770446888074343,-0.22151875300825652,0.0
2019-05-31,1.0,-0.0,-0.08690987124463519,-0.04206748557051946,-0.4977800799171229,-0.22317596566523604,0.0
2019-06-03,1.0,-0.0,-0.09051549430708573,-0.051973175135413975,-0.4962784185121043,-0.20361840893179553,0.0
2019-06-04,1.0,-0.0,-0.09026767127830075,-0.054436932372934434,-0.5008750437521876,-0.19661772562312327,0.0
2019-06-05,1.0,-0.0,-0.08718173997400838,-0.06254461589149415,-0.5019676752146138,-0.17870151739790968,0.0
2019-06-06,1.0,-0.0,-0.09644549329528201,-0.0553756654409747,-0.4917402996542451,-0.1858295373470172,0.0
2019-06-07,1.0,-0.0,-0.09887052190308822,-0.05846925513024695,-0.48670071576326723,-0.18655609863254433,0.0
2019-06-10,1.0,-0.0,-0.09896234370989625,-0.06411102555641111,-0.4853151468485316,-0.18492648406849266,0.0
2019-06-11,1.0,-0.0,-0.09783903663923459,-0.06459062666104584,-0.4888286075624553,-0.1816198977253982,0.0
2019-06-12,1.0,-0.0,-0.09271838438581392,-0.0615925444458685,-0.4908544958529395,-0.18576633648863905,0.0
2019-06-13,1.0,-0.0,-0.10153000458085205,-0.06845625286303253,-0.4815025194686212,-0.18085203847915712,0.0
2019-06-14,1.0,-0.0,-0.10099844279563984,-0.07408628744160484,-0.48113950719062015,-0.17578089218649812,0.0
2019-06-17,1.0,-0.0,-0.10040844735058704,-0.07396010769822518,-0.4799347949521036,-0.1773174350239024,0.0
2019-06-18,1.0,-0.0,-0.10369461286245489,-0.07398384408257469,-0.478431300716209,-0.17560859450845345,0.0
2019-06-19,1.0,-0.0,-0.10082880509358362,-0.07826993797683736,-0.4773953930878021,-0.17313427374352783,0.0
2019-06-20,1.0,-0.0,-0.10082511571744818,-0.07941967471047769,-0.47620702903455975,-0.17307305292815456,0.0
2019-06-21,1.0,-0.0,-0.10198217325255779,-0.07970789025751779,-0.4751358969196698,-0.173417281329502,0.0
2019-06-24,1.0,-0.0,-0.101516876629816,-0.08789069673485878,-0.4630513828185257,-0.18395342858192235,0.0
2019-06-25,1.0,-0.0,-0.09587909060858706,-0.09033312520659638,-0.4658427296433687,-0.18437580343041834,0.0
2019-06-26,1.0,-0.0,-0.09495767390504233,-0.09133235185866766,-0.4724696356275304,-0.18150533676849465,0.0
2019-06-27,1.0,-0.0,-0.09632088520055325,-0.10161364684186261,-0.47815583218072844,-0.1680774550484094,0.0
2019-06-28,1.0,-0.0,-0.0980558527317667,-0.10084111115210095,-0.47744125133729304,-0.16818533958018225,0.0
2019-07-01,1.0,-0.0,-0.09858505359086464,-0.10046672938919327,-0.4772446363015846,-0.16848377515818988,0.0
2019-07-02,1.0,-0.0,-0.09872693726937269,-0.10193726937269372,-0.47874538745387446,-0.1656273062730627,0.0
2019-07-03,1.0,-0.0,-0.09684622340327373,-0.10380335492443116,-0.4792301020502316,-0.16551329605639523,0.0
2019-07-05,1.0,-0.0,-0.07926335174953959,-0.1103867403314917,-0.48034990791896864,-0.17162062615101287,0.0
2019-07-08,1.0,-0.0,-0.07942112134752946,-0.11161986723304095,-0.4790276015520126,-0.16882734778691086,0.0
2019-07-09,1.0,-0.0,-0.07443484653556331,-0.11264473442381914,-0.4781841573240213,-0.1726337070391472,0.0
2019-07-10,1.0,-0.0,-0.08118826423824037,-0.11438328498512833,-0.4696140711636617,-0.17082216428597655,0.0
2019-07-11,1.0,-0.0,-0.07829443117074067,-0.11802977393861422,-0.4724131593457085,-0.16916008086748757,0.0
2019-07-12,1.0,-0.0,-0.07503445741064044,-0.1191399430304144,-0.47628411283653405,-0.16728843149866765,0.0
2019-07-15,1.0,-0.0,-0.06905474097590515,-0.11696915200117447,-0.48092415539610595,-0.16813168663865083,0.0
2019-07-16,1.0,-0.0,-0.07391495924212381,-0.12227362855254462,-0.4786847323198942,-0.16106704854226334,0.0
2019-07-17,1.0,-0.0,-0.06641668190963966,-0.12527894640570697,-0.47366014267422724,-0.16380098774464974,0.0
2019-07-18,1.0,-0.0,-0.06644852295992981,-0.12626133372331091,-0.47263454226381985,-0.16265720971044167,0.0
2019-07-19,1.0,-0.0,-0.06838636654070139,-0.13445424174379758,-0.4600471000602443,-0.16269602205305148,0.0
2019-07-22,1.0,-0.0,-0.06847287940515556,-0.13531980196210971,-0.4628861647514478,-0.16023896084915137,0.0
2019-07-23,1.0,-0.0,-0.07012222973343321,-0.13518352730528202,-0.46215263186742916,-0.159592932965487,0.0
2019-07-24,1.0,-0.0,-0.06952301010912011,-0.13683807160322617,-0.4597459946717274,-0.1586438451151418,0.0
2019-07-25,1.0,-0.0,-0.06642349078971366,-0.13766186394309685,-0.4638519058909356,-0.15588181652380084,0.0
2019-07-26,1.0,-0.0,-0.0643202334275554,-0.1371204522658886,-0.46561502689887846,-0.15661530044679492,0.0
2019-07-29,1.0,-0.0,-0.06317287690230283,-0.1374949819349659,-0.465074267362505,-0.15899054779022664,0.0
2019-07-30,1.0,-0.0,-0.06243268405775936,-0.13868453239380055,-0.46306066193249235,-0.16133919932820973,0.0
2019-07-31,1.0,-0.0,-0.0719227469378069,-0.13813183403004692,-0.45754915025282483,-0.15786495317719648,0.0
2019-08-01,1.0,-0.0,-0.07771453590192645,-0.13959427904261532,-0.4530429071803853,-0.1539514010507881,0.0
2019-08-02,1.0,-0.0,-0.07681381118881118,-0.14104385198135197,-0.454345134032634,-0.14891098484848483,0.0
2019-08-05,1.0,-0.0,-0.07644552869210602,-0.14020171861345762,-0.4551776871540927,-0.1487583745994757,0.0
2019-08-06,1.0,-0.0,-0.07774320906791841,-0.14287793606608085,-0.4471189709440897,-0.15168386005130727,0.0
2019-08-07,1.0,-0.0,-0.07581654179093619,-0.1424128900851095,-0.4486797119371499,-0.15166945515385175,0.0
2019-08-08,1.0,-0.0,-0.08073417813441779,-0.1488326495043753,-0.4425402127736829,-0.1433680694237682,0.0
2019-08-09,1.0,-0.0,-0.07823708426925585,-0.14705456126367655,-0.43947902325918414,-0.14671038330555758,0.0
2019-08-12,1.0,-0.0,-0.07719742916628948,-0.15095501041006607,-0.44053589209740196,-0.14175794333303157,0.0
2019-08-13,1.0,-0.0,-0.07048290830168204,-0.1506058961837584,-0.44295532646048114,-0.14460119370591426,0.0
2019-08-14,1.0,-0.0,-0.07358191193970647,-0.15030110706429628,-0.43939994951498323,-0.1397353142692294,0.0
2019-08-15,1.0,-0.0,-0.08038400917036825,-0.15403352915890525,-0.42926995271528867,-0.12740005731480153,0.0
2019-08-16,1.0,-0.0,-0.08014973223720738,-0.15515913527841957,-0.431017498611932,-0.12474701341500546,0.0
2019-08-19,1.0,-0.0,-0.07598854893540885,-0.15401681875111828,-0.43326176417963863,-0.1259438182143496,0.0
2019-08-20,1.0,-0.0,-0.07692170310044293,-0.1572367481068724,-0.4299007001000143,-0.121892413201886,0.0
2019-08-21,1.0,-0.0,-0.07728684107212963,-0.16690460044969485,-0.4233734251757736,-0.11693850601377638,0.0
2019-08-22,1.0,-0.0,-0.07714916812141509,-0.16952866151270085,-0.42365242794542024,-0.11099433538779437,0.0
2019-08-23,1.0,-0.0,-0.0786072839901741,-0.1686247285414219,-0.42351098294706113,-0.10931325429883586,0.0
2019-08-26,1.0,-0.0,-0.07442781845838198,-0.16887756906859103,-0.4203190774346457,-0.10509745657787682,0.0
2019-08-27,1.0,-0.0,-0.07405638685485867,-0.17133609253953094,-0.42030139021543034,-0.10304573914889101,0.0
2019-08-28,1.0,-0.0,-0.07744536388712073,-0.1687000495084518,-0.4200615319329514,-0.10195204752811374,0.0
2019-08-29,1.0,-0.0,-0.07689455470019069,-0.1721873013630906,-0.4217282293947313,-0.09485133130870824,0.0
2019-08-30,1.0,-0.0,-0.07628029969149405,-0.17362714852357866,-0.42036139268400174,-0.09262230057293962,0.0
2019-09-03,1.0,-0.0,-0.0753505600141106,-0.17433636123114915,-0.41735602786841874,-0.09679865949378252,0.0
2019-09-04,1.0,-0.0,-0.06462483019001077,-0.1773433778514846,-0.41897637656357506,-0.10331504384185176,0.0
2019-09-05,1.0,-0.0,-0.06525182134938233,-0.170432548481329,-0.42494632738535176,-0.09912716010276985,0.0
