Date,IWF,IWM,MTUM,OR,SPY,VLUE,VXX
2019-03-05,-0.0,-0.7774547803617571,-0.0,1.0,-1.6936138796603912,-1.1432262827611666,0.0
2019-03-06,-0.0,-0.772911672505993,-0.0,1.0,-1.6968467637838835,-1.140236031716762,0.0
2019-03-07,-0.0,-0.7342906795938902,-0.0,1.0,-1.7083142778743254,-1.1307052044269643,0.0
2019-03-08,-0.0,-0.7172829052591966,-0.0,1.0,-1.8226079593564777,-1.1642205287421206,0.0
2019-03-11,-0.0,-0.7554772097708385,-0.0,1.0,-1.925157391085369,-1.355880130949383,0.0
2019-03-12,-0.0,-0.6741701839403887,-0.0,1.0,-2.027460788911469,-1.5091449116773488,0.0
2019-03-13,-0.0,-0.7043737362988187,-0.0,1.0,-2.079387038416516,-1.5370863041396192,0.0
2019-03-14,-0.0,-0.7077339561547853,-0.0,1.0,-2.0689527044959926,-1.5314507139444768,0.0
2019-03-15,-0.0,-0.7043923470762599,-0.0,1.0,-2.0998113715979523,-1.5851791969819455,0.0
2019-03-18,-0.0,-0.7598580010922993,-0.0,1.0,-2.1062807209175314,-1.5953577280174767,0.0
2019-03-19,-0.0,-0.762776129244972,-0.0,1.0,-2.105341246290801,-1.627046928233872,0.0
2019-03-20,-0.0,-0.7596637755648356,-0.0,1.0,-2.0104400899453903,-1.5838419530999035,0.0
2019-03-21,-0.0,-0.7641233766233767,-0.0,1.0,-2.112987012987013,-1.5341450216450216,0.0
2019-03-22,-0.0,-0.7515857392825896,-0.0,1.0,-2.2024825021872267,-1.5140529308836397,0.0
2019-03-25,-0.0,-0.5615397056445092,-0.0,1.0,-2.3012022211439973,-1.5283842794759825,0.0
2019-03-26,-0.0,-0.5990717990717991,-0.0,1.0,-2.3054873054873055,-1.5554463554463556,0.0
2019-03-27,-0.0,-0.5613405146618791,-0.0,1.0,-2.3258799847668787,-1.5532343180458081,0.0
2019-03-28,-0.0,-0.5519342728113608,-0.0,1.0,-2.3109527177757223,-1.5781054464334294,0.0
2019-03-29,-0.0,-0.5247093824031734,-0.0,1.0,-2.3489063963417993,-1.6357225497217784,0.0
2019-04-01,-0.0,-0.5462993693992698,-0.0,1.0,-2.357451045469632,-1.6278349374930854,0.0
2019-04-02,-0.0,-0.5856124647770595,-0.0,1.0,-2.408586109729819,-1.5309685617989943,0.0
2019-04-03,-0.0,-0.5878956135480289,-0.0,1.0,-2.4381454747362574,-1.5264297612437534,0.0
2019-04-04,-0.0,-0.5848877471238692,-0.0,1.0,-2.4672735395956664,-1.5325589187981683,0.0
2019-04-05,-0.0,-0.5704521261695332,-0.0,1.0,-2.4761051039273907,-1.5559975348759032,0.0
2019-04-08,-0.0,-0.5504306751875521,-0.0,1.0,-2.457904973603779,-1.5487635454292858,0.0
2019-04-09,-0.0,-0.5175770386027366,-0.0,1.0,-2.52836800533986,-1.5164089442652129,0.0
2019-04-10,-0.0,-0.48473558360673974,-0.0,1.0,-2.5619195907245733,-1.5140966468331203,0.0
2019-04-11,-0.0,-0.44287396937573614,-0.0,1.0,-2.6497840596780526,-1.5161815020472265,0.0
2019-04-12,-0.0,-0.44842647552917464,-0.0,1.0,-2.6419531862470604,-1.509351551125546,0.0
2019-04-15,-0.0,-0.4559895980552886,-0.0,1.0,-2.6536830798801514,-1.5435581434789984,0.0
2019-04-16,-0.0,-0.45736256168942957,-0.0,1.0,-2.7116951681395616,-1.5695512452656948,0.0
2019-04-17,-0.0,-0.4297511116244153,-0.0,1.0,-2.782410348212739,-1.5625685742334123,0.0
2019-04-18,-0.0,-0.4395839352788211,-0.0,1.0,-2.7665992487720312,-1.5724934989887314,0.0
2019-04-22,-0.0,-0.45157321146071366,-0.0,1.0,-2.80564832718111,-1.6019804300697251,0.0
2019-04-23,-0.0,-0.4429114294066062,-0.0,1.0,-2.8008769365682546,-1.6024554223911136,0.0
2019-04-24,-0.0,-0.3897843090779806,-0.0,1.0,-2.858378762739986,-1.6774709646835744,0.0
2019-04-25,-0.0,-0.41367058115025596,-0.0,1.0,-2.925805480277025,-1.6828063836193918,0.0
2019-04-26,-0.0,-0.39188448181319685,-0.0,1.0,-3.016450374702979,-1.6843965149576554,0.0
2019-04-29,-0.0,-0.38803522623747344,-0.0,1.0,-3.0060734892195566,-1.6793805040996053,0.0
2019-04-30,-0.0,-0.372276139901117,-0.0,1.0,-3.036318134651773,-1.6952328633339435,0.0
2019-05-01,-0.0,-0.37106148669317834,-0.0,1.0,-3.040134597736311,-1.7068828387886203,0.0
2019-05-02,-0.0,-0.4266990601623937,-0.0,1.0,-3.1536346780896363,-1.813055431238412,0.0
2019-05-03,-0.0,-0.42475044791400046,-0.0,1.0,-3.1576017404658305,-1.8163552597901202,0.0
2019-05-06,-0.0,-0.33408331190537416,-0.0,1.0,-3.215543841604526,-1.8787606068398046,0.0
2019-05-07,-0.0,-0.3370945902379264,-0.0,1.0,-3.225095106067444,-1.8856148043071763,0.0
2019-05-08,-0.0,-0.3464526811871099,-0.0,1.0,-3.127499681569227,-1.8946631002420073,0.0
2019-05-09,-0.0,-0.3468958930276982,-0.0,1.0,-3.123718560967845,-1.896784463546641,0.0
2019-05-10,-0.0,-0.3451715374841169,-0.0,1.0,-3.1246505717916135,-1.8834180432020329,0.0
2019-05-13,-0.0,-0.34167566537508737,-0.0,1.0,-3.1213237629422603,-1.8890300450994093,0.0
2019-05-14,-0.0,-0.21883121210101952,-0.0,1.0,-3.4003465049643498,-2.044379289664823,0.0
2019-05-15,-0.0,-0.23234486913448021,-0.0,1.0,-3.4576611553651517,-2.0038824553182946,0.0
2019-05-16,-0.0,-0.2417656134701818,-0.0,1.0,-3.4556248742201645,-2.0108673777420005,0.0
2019-05-17,-0.0,-0.21976973908304379,-0.0,1.0,-3.4699230192792423,-2.1227604060222083,0.0
2019-05-20,-0.0,-0.18654580152671757,-0.0,1.0,-3.4925027262813524,-2.136723009814613,0.0
2019-05-21,-0.0,-0.1893939393939394,-0.0,1.0,-3.4925607425607423,-2.143052143052143,0.0
2019-05-22,-0.0,-0.16383602755610122,-0.0,1.0,-3.5189277675465522,-2.1379851306186484,0.0
2019-05-23,-0.0,-0.15634118205876366,-0.0,1.0,-3.508176698106806,-2.1211237022460474,0.0
2019-05-24,-0.0,-0.08545221555270789,-0.0,1.0,-3.527551089229109,-2.131449382882579,0.0
2019-05-28,-0.0,-0.07374076561450638,-0.0,1.0,-3.5123572867696438,-2.129885829415715,0.0
2019-05-29,-0.0,-0.10278000534616413,-0.0,1.0,-3.5169072440523927,-2.063017909649826,0.0
2019-05-30,-0.0,-0.09594882729211088,-0.0,1.0,-3.503598081023454,-2.0635660980810235,0.0
2019-05-31,-0.0,-0.10240160106737825,-0.0,1.0,-3.5215476984656435,-2.047098065376918,0.0
2019-06-03,-0.0,-0.13133437351604366,-0.0,1.0,-3.6762770504036353,-1.976188860999932,0.0
2019-06-04,-0.0,-0.12026392762397116,-0.0,1.0,-3.676620638051833,-2.0053057615128225,0.0
2019-06-05,-0.0,-0.11710000654921737,-0.0,1.0,-3.6406444429890628,-1.7915384111598667,0.0
2019-06-06,-0.0,-0.14605348988910632,-0.0,1.0,-3.5718199608610575,-1.8052837573385518,0.0
2019-06-07,-0.0,-0.1897767332549941,-0.0,1.0,-3.538125081603342,-1.8003655829742786,0.0
2019-06-10,-0.0,-0.19837738811829364,-0.0,1.0,-3.5150484166448575,-1.8293640408270087,0.0
2019-06-11,-0.0,-0.20166041778253885,-0.0,1.0,-3.635377611140868,-1.8581949651847887,0.0
2019-06-12,-0.0,-0.21103439029295437,-0.0,1.0,-3.639203593215794,-1.8535898639136557,0.0
2019-06-13,-0.0,-0.26529380198551117,-0.0,1.0,-3.616313388784546,-1.8262006976120204,0.0
2019-06-14,-0.0,-0.26173418145296284,-0.0,1.0,-3.6263809842651487,-1.8076330766655506,0.0
2019-06-17,-0.0,-0.24913194444444445,-0.0,1.0,-3.6225961538461537,-1.805622329059829,0.0
2019-06-18,-0.0,-0.27806122448979587,-0.0,1.0,-3.6335929108485496,-1.801624597207304,0.0
2019-06-19,-0.0,-0.2514914490255867,-0.0,1.0,-3.6134826991913034,-1.7636881877237172,0.0
2019-06-20,-0.0,-0.268919277748274,-0.0,1.0,-3.602960701009028,-1.766529474243229,0.0
2019-06-21,-0.0,-0.2824215127831501,-0.0,1.0,-3.5790833222943434,-1.7619552258577293,0.0
2019-06-24,-0.0,-0.2495178559553102,-0.0,1.0,-3.5768437853295207,-1.8239010440912415,0.0
2019-06-25,-0.0,-0.19868747070247103,-0.0,1.0,-3.6432732873501643,-1.8546172905645215,0.0
2019-06-26,-0.0,-0.19498607242339835,-0.0,1.0,-3.686731435559481,-1.9122222977104424,0.0
2019-06-27,-0.0,-0.18373473425666914,-0.02735894112028382,1.0,-3.705123831616292,-1.9063928498328444,0.0
2019-06-28,-0.0,-0.09668029662485272,-0.048721325109155174,1.0,-3.8309654168688057,-1.9540508697761452,0.0
2019-07-01,-0.0,-0.08222298929927511,-0.05709354504659993,1.0,-3.8396962374870554,-1.9246807041767344,0.0
2019-07-02,-0.0,-0.10244139270356499,-0.03911776945484811,1.0,-3.8517824941045915,-1.9424330697738936,0.0
2019-07-03,-0.0,-0.09139635249895586,-0.050118334957538625,1.0,-3.8703188082973687,-1.9489767506612836,0.0
2019-07-05,-0.0,-0.06797403866285157,-0.05178309721543723,1.0,-3.883383348454184,-1.9757135878288785,0.0
2019-07-08,-0.0,-0.07087601923478988,-0.046762840616070805,1.0,-3.874416335633145,-1.9770018816642272,0.0
2019-07-09,-0.0,-0.059366754617414245,-0.04534092487154562,1.0,-3.864116094986807,-1.9747257325371474,0.0
2019-07-10,-0.0,-0.030227225349176566,-0.03780140365506219,1.0,-3.8971579459384333,-1.983670349524008,0.0
2019-07-11,-0.0,-0.022728857282297985,-0.04810709056682702,1.0,-3.9154988496130514,-1.9856375932510633,0.0
2019-07-12,-0.0,-0.03568690318533492,-0.047466369275806795,1.0,-3.911200947933366,-1.9757440579912178,0.0
2019-07-15,-0.0,-0.0738830417508887,-0.07722868892451384,1.0,-3.8734230152645157,-1.9455635324458076,0.0
2019-07-16,-0.0,-0.07753992050763545,-0.09831950352137228,1.0,-3.8649327104107107,-1.9322222997001604,0.0
2019-07-17,-0.0,-0.10021619359787992,-0.0883604156496269,1.0,-3.8623334960596973,-1.9231466629472072,0.0
2019-07-18,-0.0,-0.10045178596639841,-0.10433432161513483,1.0,-3.921996329239023,-1.9323026965974865,0.0
2019-07-19,-0.0,-0.10693682285071057,-0.14000281412691715,1.0,-3.8568312930913184,-1.931616715913888,0.0
2019-07-22,-0.0,-0.07516731243395562,-0.11990137372314195,1.0,-3.8700951039098275,-1.9796407185628742,0.0
2019-07-23,-0.0,-0.08144286318162604,-0.12357334084824573,1.0,-3.865717908975623,-1.9745667183316895,0.0
2019-07-24,-0.0,-0.08181057330171572,-0.15120658390291533,1.0,-3.812944622680987,-1.928441902636351,0.0
2019-07-25,-0.0,-0.07194944093339814,-0.15903882214042642,1.0,-3.8004722550177092,-1.9135356621987636,0.0
2019-07-26,-0.0,-0.05223777192739366,-0.15955383123181377,1.0,-3.804212276569212,-1.9120825827906334,0.0
2019-07-29,-0.0,-0.02450197820503922,-0.16637745540362325,1.0,-3.800235996390643,-1.9500242937460956,0.0
2019-07-30,-0.0,-0.02093184979137691,-0.17663421418636993,1.0,-3.7928372739916543,-1.9637691237830317,0.0
2019-07-31,-0.0,-0.07402292501035769,-0.1726971412788289,1.0,-3.731528794365419,-1.926943792293882,0.0
2019-08-01,-0.0,-0.08778156996587032,-0.15754266211604095,1.0,-3.691331058020478,-1.8893515358361774,0.0
2019-08-02,-0.0,-0.040456149877816996,-0.2047244094488189,1.0,-3.657208797176215,-1.8855552538691285,0.0
2019-08-05,-0.0,-0.0316288520149001,-0.18855401286826956,1.0,-3.671859126312225,-1.8807314595326785,0.0
2019-08-06,-0.0,-0.0688664596273292,-0.25706521739130433,1.0,-4.101009316770186,-2.3371118012422363,0.0
2019-08-07,-0.0,-0.13519872279640366,-0.19132845979329466,1.0,-4.442147718679102,-2.6339803377867406,0.0
2019-08-08,-0.0,-0.13007651559741024,-0.18758933826620702,1.0,-4.450012612461112,-2.6406289413940973,0.0
2019-08-09,-0.0,-0.07437479701201688,-0.16945436830139654,1.0,-4.273546606040922,-2.602224748294901,0.0
2019-08-12,-0.0,-0.047994152996589254,-0.19725515673217475,1.0,-4.320123436738672,-2.5554653240214393,0.0
2019-08-13,-0.0,-0.004212572909915748,-0.1800064808813999,1.0,-4.349724562540506,-2.567158133506157,0.0
2019-08-14,-0.0,-0.040227088402270884,-0.1713706407137064,1.0,-4.328710462287105,-2.5700729927007298,0.0
2019-08-15,-0.0,-0.13211503894547633,-0.22026662672258837,1.0,-3.947198921509886,-2.1900089874176154,0.0
2019-08-16,-0.0,-0.12816087641629775,-0.22885870788624596,1.0,-3.951677046597134,-2.1949425977339234,0.0
2019-08-19,-0.0,-0.06588077296127731,-0.2512124151309408,1.0,-3.983138103409684,-2.16078489890323,0.0
2019-08-20,-0.0,-0.06962864721485411,-0.2743884468022399,1.0,-3.924845269672856,-2.0991747715885647,0.0
2019-08-21,-0.0,-0.08655985758789497,-0.2711022103545468,1.0,-3.971072541165999,-2.0885625278148643,0.0
2019-08-22,-0.0,-0.09503303882990571,-0.25733165045660406,1.0,-3.988566337515777,-2.083525131784097,0.0
2019-08-23,-0.0,-0.0886899918633035,-0.2628152969894223,1.0,-3.967379244026925,-2.0781862563799094,0.0
2019-08-26,-0.0,-0.010427686262656792,-0.281698654979598,1.0,-4.151805954359982,-2.1123620976273236,0.0
2019-08-27,-0.0,-0.0,-0.2708946772366931,1.0,-4.146243865609664,-2.1329558323895808,0.0
2019-08-28,-0.0,-0.0,-0.29394053443733537,1.0,-4.155137372977042,-2.0782837786977795,0.0
2019-08-29,-0.0,-0.0,-0.30745226242662904,1.0,-4.102310721450331,-2.0202095252247565,0.0
2019-08-30,-0.0,-0.0,-0.32148399970438246,1.0,-4.097997191634025,-1.9710294878427312,0.0
2019-09-03,-0.0,-0.0,-0.3589932836371688,1.0,-4.069820650970551,-1.9518045612222306,0.0
2019-09-04,-0.0,-0.0,-0.3756472851013464,1.0,-4.066134043497559,-1.9557626867879865,0.0
2019-09-05,-0.0,-0.0,-0.3759097525473072,1.0,-4.024963609898108,-1.8771470160116448,0.0
2019-09-06,-0.0,-0.0,-0.4274678749164376,1.0,-4.179826190299338,-1.8204709203000817,0.0
2019-09-09,-0.0,-0.0,-0.43321165164270287,1.0,-4.198316322729644,-1.818445950979662,0.0
2019-09-10,-0.0,-0.0,-0.5328828828828829,1.0,-4.247972972972973,-1.7267267267267266,0.0
2019-09-11,-0.0,-0.0,-0.5541744664919506,1.0,-4.2345937850992135,-1.6990640209659302,0.0
2019-09-12,-0.0,-0.0,-0.5673341770267252,1.0,-4.208367453286682,-1.6685773840541949,0.0
2019-09-13,-0.0,-0.0,-0.5452634739528599,1.0,-4.24718510734124,-1.7138567782615222,0.0
2019-09-16,-0.0,-0.0,-0.5584845974241168,1.0,-4.258190856368155,-1.7151464939368835,0.0
2019-09-17,-0.0,-0.0,-0.5578650829907111,1.0,-4.32701385716461,-1.728947769148774,0.0
2019-09-18,-0.0,-0.0,-0.565562613430127,1.0,-4.288717483363581,-1.707803992740472,0.0
