Date,CALX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-13,1.0,-0.2943240768996033,-1.4210151561387447,-0.0,-1.3409114027057267,-1.029651103651714,0.0
2018-12-14,1.0,-0.2989329268292683,-1.4081300813008129,-0.0,-1.3454268292682927,-1.028760162601626,0.0
2018-12-17,1.0,-0.270966110268083,-1.4083459787556907,-0.0,-1.3268588770864949,-1.051997976732423,0.0
2018-12-18,1.0,-0.25711422845691384,-1.3916332665330662,-0.0,-1.315881763527054,-1.045440881763527,0.0
2018-12-19,1.0,-0.26337427926798695,-1.3909250438706444,-0.0,-1.3142140887440463,-1.0452243670092756,0.0
2018-12-20,1.0,-0.26041511124384054,-1.3674282016823451,-0.0,-1.3157135035588075,-1.033796227166393,0.0
2018-12-21,1.0,-0.25176796399782403,-1.3681815933930073,-0.0,-1.3191731368379407,-1.0062311458384847,0.0
2018-12-24,1.0,-0.22543211085540812,-1.3385398815061451,-0.0,-1.3094550261959557,-1.0230132693531804,0.0
2018-12-26,1.0,-0.22256053356531824,-1.3406311923058336,-0.0,-1.2731139142622394,-0.9966652167609105,0.0
2018-12-27,1.0,-0.1467378792762098,-1.2814125880565403,-0.0,-1.1733965652193934,-1.0027165154933468,0.0
2018-12-28,1.0,-0.14195685174111045,-1.2859377156262939,-0.0,-1.1724550347302083,-0.9996779980679885,0.0
2018-12-31,1.0,-0.131551901336074,-1.3253760627861348,-0.0,-1.195505932916005,-1.0191067924880874,0.0
2019-01-02,1.0,-0.13262102254088756,-1.3298655044753735,-0.0,-1.201696424387272,-1.0220722620553915,0.0
2019-01-03,1.0,-0.14949542360948137,-1.3271532504107018,-0.0,-1.2174137526402253,-0.9996714386294298,0.0
2019-01-04,1.0,-0.11772924137288689,-1.3331625762585573,-0.0,-1.203231965724398,-1.002887346900759,0.0
2019-01-07,1.0,-0.09190391863052264,-1.2902874267810927,-0.0,-1.1891658720428644,-0.9693502247650183,0.0
2019-01-08,1.0,-0.09650672828598614,-1.2673644148430068,-0.0,-1.2020298128766254,-0.9649313578904445,0.0
2019-01-09,1.0,-0.09006436406490798,-1.2497960293717703,-0.0,-1.2088205965007703,-0.9839543105792765,0.0
2019-01-10,1.0,-0.09243468795355587,-1.2449201741654572,-0.0,-1.215393686502177,-0.9828102322206095,0.0
2019-01-11,1.0,-0.09658523294886931,-1.2049314322041593,-0.0,-1.2251384978657704,-1.0142584688039233,0.0
2019-01-14,1.0,-0.11717437690107596,-1.2042493303672765,-0.0,-1.2277659236391703,-0.9906932401144051,0.0
2019-01-15,1.0,-0.10570710696338838,-1.1758345297918165,-0.0,-1.1991206030150754,-1.006057071069634,0.0
2019-01-16,1.0,-0.12027241770715097,-1.1907377979568672,-0.0,-1.2268785471055619,-1.0024517593643587,0.0
2019-01-17,1.0,-0.11193217880134192,-1.2000634690361773,-0.0,-1.2244537129386164,-0.9970078882944964,0.0
2019-01-18,1.0,-0.12005120234067843,-1.192557374051385,-0.0,-1.226981804882509,-1.0320471792996253,0.0
2019-01-22,1.0,-0.0,-1.2656059326011453,-0.0,-1.434009199286586,-0.9938984323664696,0.0
2019-01-23,1.0,-0.0,-1.2271227970973517,-0.0,-1.4573555744039206,-1.027565733672604,0.0
2019-01-24,1.0,-0.0,-1.2186524084413741,-0.0,-1.4839121794265164,-1.0291000283902716,0.0
2019-01-25,1.0,-0.0,-1.16517813804485,-0.0,-1.6262013396757595,-1.0625667410930977,0.0
2019-01-28,1.0,-0.0,-1.1400019404288348,-0.0,-1.6534879208305036,-1.0576307363927429,0.0
2019-01-29,1.0,-0.0,-1.1265397536394177,-0.0,-1.6665855202298068,-1.0756609377282242,0.0
2019-01-30,1.0,-0.0,-1.1216450216450218,-0.0,-1.648051948051948,-1.0403078403078403,0.0
2019-01-31,1.0,-0.0,-1.1451123542239499,-0.0,-1.5432350431402295,-1.052337157485541,0.0
2019-02-01,1.0,-0.0,-1.1245132579269423,-0.0,-1.484146115334693,-1.0269794177637679,0.0
2019-02-04,1.0,-0.0,-1.127897274244391,-0.0,-1.4802058223623216,-1.0274893380307808,0.0
2019-02-05,1.0,-0.0,-1.1131375005800734,-0.0,-1.4744071650656645,-1.0530419044967285,0.0
2019-02-06,1.0,-0.0,-1.1262801798044395,-0.0,-1.4579452245238425,-1.0499096343667456,0.0
2019-02-07,1.0,-0.0,-1.4968774162850176,-0.0,-1.951168738476179,-1.4997323499672872,0.0
2019-02-08,1.0,-0.0,-1.4901058169426675,-0.0,-1.9655048723620494,-1.5228074370777784,0.0
2019-02-11,1.0,-0.0,-1.472658592157333,-0.0,-1.972778510612783,-1.5504257105168482,0.0
2019-02-12,1.0,-0.0,-1.4845677155405812,-0.0,-1.9793032910173876,-1.5526743276577826,0.0
2019-02-13,1.0,-0.0,-1.4893706461686285,-0.0,-1.9711145808311314,-1.5447994234926736,0.0
2019-02-14,1.0,-0.0,-1.4574884168722546,-0.0,-1.9968710512064503,-1.5629099223780012,0.0
2019-02-15,1.0,-0.0,-1.4788434840345264,-0.0,-1.994567513732118,-1.5626848554355042,0.0
2019-02-19,1.0,-0.0,-1.4563843236409608,-0.0,-2.005658900728433,-1.5580639335380169,0.0
2019-02-20,1.0,-0.0,-1.4664257753688648,-0.0,-2.000963565191207,-1.5548931044866003,0.0
2019-02-21,1.0,-0.0,-1.468842371961151,-0.0,-2.0070579718887616,-1.5565542619291788,0.0
2019-02-22,1.0,-0.0,-1.4817695673310645,-0.0,-2.0328147788040836,-1.5622265435099658,0.0
2019-02-25,1.0,-0.0,-1.4789059161120948,-0.0,-2.0474387935771414,-1.5790341290677088,0.0
2019-02-26,1.0,-0.0,-1.480737529763722,-0.0,-2.0470114170584286,-1.5776298919347949,0.0
2019-02-27,1.0,-0.0,-1.4881061578915185,-0.0,-2.0529566440408487,-1.574023115024766,0.0
2019-02-28,1.0,-0.0,-1.471214964586234,-0.0,-2.0256068769295963,-1.5568133664265391,0.0
2019-03-01,1.0,-0.0,-1.4707982811838045,-0.0,-2.0260243297222056,-1.555347091932458,0.0
2019-03-04,1.0,-0.0,-1.462879980622502,-0.0,-2.023737434903718,-1.568790117476081,0.0
2019-03-05,1.0,-0.0,-1.458558176195962,-0.0,-2.031892317953071,-1.5727278239253017,0.0
2019-03-06,1.0,-0.0,-1.4543967032301075,-0.0,-2.035270589661233,-1.5705714805163324,0.0
2019-03-07,1.0,-0.0,-1.4309438975783562,-0.0,-2.04734585421825,-1.5607222658373092,0.0
2019-03-08,1.0,-0.0,-1.4193724585786247,-0.0,-2.081325484008011,-1.5684287188201735,0.0
2019-03-11,1.0,-0.0,-1.4307673389080175,-0.0,-2.0970241023118543,-1.6207575012297097,0.0
2019-03-12,1.0,-0.0,-1.3850931677018634,-0.0,-2.1348447204968943,-1.6912422360248445,0.0
2019-03-13,1.0,-0.028360819590204898,-1.404422788605697,-0.0,-2.1266241879060472,-1.6874687656171914,0.0
2019-03-14,1.0,-0.028874999999999998,-1.4089375,-0.0,-2.1253125,-1.686875,0.0
2019-03-15,1.0,-0.04223142570281124,-1.399221887550201,-0.0,-2.1303338353413657,-1.7032505020080322,0.0
2019-03-18,1.0,-0.06619987269255252,-1.4271801400381923,-0.0,-2.1422024188415025,-1.7297899427116488,0.0
2019-03-19,1.0,-0.05831313002424398,-1.4344136787035857,-0.0,-2.140997830802603,-1.746331504402195,0.0
2019-03-20,1.0,-0.05961538461538461,-1.4496153846153847,-0.0,-2.1444871794871796,-1.7565384615384614,0.0
2019-03-21,1.0,-0.07416896176263371,-1.4462307051815795,-0.0,-2.153269711138154,-1.7313136488823417,0.0
2019-03-22,1.0,-0.09142008011370978,-1.4452771675927123,-0.0,-2.189947021579015,-1.7341387776198474,0.0
2019-03-25,1.0,-0.08103470191941019,-1.3257912800305072,-0.012266429388585229,-2.2164738782254987,-1.720033049447057,0.0
2019-03-26,1.0,-0.06884383421018864,-1.345181573206724,-0.033299114590016686,-2.2269344283331196,-1.7416912613884254,0.0
2019-03-27,1.0,-0.0838150289017341,-1.3195889531149647,-0.03821451509312781,-2.238728323699422,-1.7423249839434811,0.0
2019-03-28,1.0,-0.06780315213895144,-1.314699260212287,-0.06658089417819234,-2.2292698616918623,-1.7545191379864906,0.0
2019-03-29,1.0,-0.06068992148281632,-1.3064100913888532,-0.07774488351139143,-2.230467241601236,-1.7605225897798946,0.0
2019-04-01,1.0,-0.055487529806019203,-1.3216472256235097,-0.07714119997422182,-2.232454727073532,-1.7578784558870917,0.0
2019-04-02,1.0,-0.0677454568804983,-1.318435754189944,-0.12733577345405508,-2.2028510884222694,-1.7050022474796118,0.0
2019-04-03,1.0,-0.06709388016661327,-1.3182313361102211,-0.12912528035885934,-2.1922460749759693,-1.7015059275873117,0.0
2019-04-04,1.0,-0.07255581216320248,-1.31774441878368,-0.126058506543495,-2.193353861945086,-1.7054785732614832,0.0
2019-04-05,1.0,-0.09572079296849938,-1.2996728042599601,-0.12362866491306856,-2.1900301533329056,-1.7065503304035414,0.0
2019-04-08,1.0,-0.09751237385099953,-1.2872019026804653,-0.12798097319534613,-2.201259883010863,-1.7140194124831265,0.0
2019-04-09,1.0,-0.11622057400838441,-1.27313769751693,-0.1379554982263786,-2.213479522734602,-1.708803611738149,0.0
2019-04-10,1.0,-0.12133539971587241,-1.2447371819708122,-0.16492315639932842,-2.2237504843084075,-1.7027637866460028,0.0
2019-04-11,1.0,-0.1617001148726265,-1.2006892357591727,-0.2210284478680992,-2.3780660855463207,-1.7957294411784577,0.0
2019-04-12,1.0,-0.16165922316957643,-1.201042089592638,-0.226823656787116,-2.382528082284477,-1.794694816619299,0.0
2019-04-15,1.0,-0.1495043495852721,-1.2023737271562478,-0.22523433812124888,-2.3723110122058126,-1.7939847595926899,0.0
2019-04-16,1.0,-0.1532955159373312,-1.209819016747704,-0.22487844408427882,-2.370610480821178,-1.794502971366829,0.0
2019-04-17,1.0,-0.1539084103325015,-1.1805489984487758,-0.24657719026101033,-2.3747892358535103,-1.7886288527685976,0.0
2019-04-18,1.0,-0.17132938533796202,-1.1694234565380164,-0.22224491185079298,-2.3997004969028657,-1.8441903206044516,0.0
2019-04-22,1.0,-0.19042095926860886,-1.1795046735348298,-0.20836460394350823,-2.3974210274953944,-1.8468990925837483,0.0
2019-04-23,1.0,-0.1936451656893495,-1.1860084549297696,-0.21485067503068322,-2.392813309695895,-1.8312423291967814,0.0
2019-04-24,1.0,-0.1842087381939254,-1.1795882312971395,-0.22321125229326627,-2.3803764354148265,-1.8274784263097101,0.0
2019-04-25,1.0,-0.17718677730920962,-1.1746020949530676,-0.24377635695823693,-2.3836892939736085,-1.822541150863828,0.0
2019-04-26,1.0,-0.181441759435243,-1.1595845777898452,-0.2305185989682324,-2.3826364376866684,-1.8337632364919902,0.0
2019-04-29,1.0,-0.1787193590004753,-1.1595708562504243,-0.22801656820805322,-2.3876553269504988,-1.836219189244245,0.0
2019-04-30,1.0,-0.17921778621297366,-1.1470209448925643,-0.23100386362095846,-2.3833796515962855,-1.8376601369213044,0.0
2019-05-01,1.0,-0.21210472628357702,-1.1534852091125467,-0.21666099965997962,-2.389051343080585,-1.8291057463447808,0.0
2019-05-02,1.0,-0.22358602412999512,-1.1599135225608481,-0.2258874398493619,-2.450101122811912,-1.9144989190320107,0.0
2019-05-03,1.0,-0.2278258423014701,-1.1497502989378914,-0.22501230920728704,-2.4875852852219174,-1.9435886614616307,0.0
2019-05-06,1.0,-0.21887479857072795,-1.107825965108947,-0.23526938975688363,-2.4916275485181814,-1.9525677853289427,0.0
2019-05-07,1.0,-0.20612617675987074,-1.1197133623717859,-0.2519319938176198,-2.4912182099199103,-1.956512575523395,0.0
2019-05-08,1.0,-0.18629908103592316,-1.0930799220272907,-0.26350598719019774,-2.471317181843498,-1.9476468950153163,0.0
2019-05-09,1.0,-0.18121922463416323,-1.0895346417920797,-0.2622234551633262,-2.4589777377071917,-1.943338650391844,0.0
2019-05-10,1.0,-0.18159755928442659,-1.089446678685342,-0.2627236166967134,-2.4579115240604636,-1.9421716821522677,0.0
2019-05-13,1.0,-0.1866972158578074,-1.0920641533013957,-0.24696243838089288,-2.465805734916337,-1.9514684440741512,0.0
2019-05-14,1.0,-0.10731807031888797,-0.9965249386753883,-0.36297356227855,-2.435745434723358,-1.9112837285363862,0.0
2019-05-15,1.0,-0.08876427545647268,-1.0010257813034262,-0.39301101005265676,-2.4549682007795934,-1.900772755248581,0.0
2019-05-16,1.0,-0.07012987012987013,-1.005604921394395,-0.40751879699248117,-2.4527682843472314,-1.89917976760082,0.0
2019-05-17,1.0,-0.06847633337880235,-1.013845314418224,-0.3940117310053199,-2.4336379757195474,-1.910380575637703,0.0
2019-05-20,1.0,-0.060371727038393705,-0.9892144892144892,-0.4058472391805725,-2.4262650929317595,-1.9016415683082348,0.0
2019-05-21,1.0,-0.044804446553243414,-0.9930183691452585,-0.4195078966989765,-2.420321290584966,-1.9006303802616415,0.0
2019-05-22,1.0,-0.04137323943661972,-0.979211809317443,-0.43452058504875407,-2.4216549295774645,-1.8946370530877572,0.0
2019-05-23,1.0,-0.04369588744588744,-0.9717938311688311,-0.4527191558441559,-2.4220102813852815,-1.8738501082251082,0.0
2019-05-24,1.0,-0.023758244716650966,-0.9438686229640598,-0.46385785435455645,-2.4269753668057614,-1.8718535469107551,0.0
2019-05-28,1.0,-0.022154882154882156,-0.946936026936027,-0.46148148148148144,-2.4293602693602696,-1.874006734006734,0.0
2019-05-29,1.0,-0.028916470982891646,-0.9496142234149615,-0.45689365984568936,-2.4227440456222746,-1.8510566923851057,0.0
2019-05-30,1.0,-0.03041061022171612,-0.9476187286489384,-0.4471833344497287,-2.422801259293992,-1.8502913791948554,0.0
2019-05-31,1.0,-0.02981574539363484,-0.9521608040201005,-0.4428810720268007,-2.4209715242881074,-1.8544053601340036,0.0
2019-06-03,1.0,-0.02269852892231911,-0.9521400519203888,-0.4688810490581109,-2.4111029754376623,-1.8017040537841977,0.0
2019-06-04,1.0,-0.03007518796992481,-0.9449065140727926,-0.46789540222237,-2.412602302215716,-1.7983897797591324,0.0
2019-06-05,1.0,-0.01741244497010316,-0.9162888494644852,-0.5062750509231881,-2.4192128260726724,-1.711610486891386,0.0
2019-06-06,1.0,-0.014321376954408094,-0.9293785310734465,-0.4871238996189725,-2.411115490737091,-1.7274996715280517,0.0
2019-06-07,1.0,-0.020176130389064142,-0.9436777076761305,-0.4924421661409043,-2.3934016824395377,-1.7223317560462674,0.0
2019-06-10,1.0,-0.0,-0.9541007288725458,-0.494123054698273,-2.385054829601418,-1.7332063825595903,0.0
2019-06-11,1.0,-0.0139375123852302,-0.9616223000198163,-0.5368254177950987,-2.3648193407754805,-1.7282515357685448,0.0
2019-06-12,1.0,-0.018003165391717223,-0.9581904510683198,-0.5371274070166183,-2.357425481403324,-1.7238195726721184,0.0
2019-06-13,1.0,-0.026000661594442608,-0.9815415150512735,-0.558716506781343,-2.3424412834932187,-1.7072444591465432,0.0
2019-06-14,1.0,-0.030407191961924908,-0.9717080909571655,-0.5710602855631941,-2.3436012691697514,-1.6934822845055524,0.0
2019-06-17,1.0,-0.03487680824360922,-0.9665763920998744,-0.5720324988440452,-2.340775480546932,-1.69119492700971,0.0
2019-06-18,1.0,-0.035874735729386896,-0.9672965116279071,-0.5739297040169133,-2.338200317124736,-1.6915301268498941,0.0
2019-06-19,1.0,-0.03983932569471882,-0.9511392071644937,-0.5824443566442776,-2.330501777953378,-1.681087844066904,0.0
2019-06-20,1.0,-0.047013893461513134,-0.9616119049186804,-0.5688417725686442,-2.3256732731941794,-1.6813722262461317,0.0
2019-06-21,1.0,-0.05695869508024203,-0.967377006051039,-0.56557484872402,-2.3105103920021044,-1.6767955801104972,0.0
2019-06-24,1.0,-0.06152125279642059,-0.9398605079615738,-0.5688248453743914,-2.302276615344124,-1.7073299118305039,0.0
2019-06-25,1.0,-0.06127273921323964,-0.9361003480659356,-0.5717475536875287,-2.296512773363105,-1.7016483877323179,0.0
2019-06-26,1.0,-0.03158725980521189,-0.943801000263227,-0.5651487233482495,-2.291524085285601,-1.748618057383522,0.0
2019-06-27,1.0,-0.03740599023617892,-0.9392400052777411,-0.5828605356907244,-2.2944319831112283,-1.7432378941812903,0.0
2019-06-28,1.0,-0.04367876671717504,-0.9133012714935107,-0.5871269517095988,-2.302852625337638,-1.7410896633506818,0.0
2019-07-01,1.0,-0.06347848967241153,-0.8930403894224445,-0.5901197210893304,-2.307064859886857,-1.7243783712669385,0.0
2019-07-02,1.0,-0.053454163383241396,-0.8991988442343052,-0.5855660625164171,-2.3060152350932497,-1.7226162332545312,0.0
2019-07-03,1.0,-0.047881773399014775,-0.9058128078817734,-0.5824630541871921,-2.3050903119868638,-1.726896551724138,0.0
2019-07-05,1.0,-0.049698400209808556,-0.892735378966693,-0.5835955940204565,-2.302517702596381,-1.7279701022816683,0.0
2019-07-08,1.0,-0.047322948029846844,-0.8961251472705852,-0.5766461578740673,-2.296570231705721,-1.7286294017541564,0.0
2019-07-09,1.0,-0.04084295687349123,-0.8869968030273374,-0.5766294773928362,-2.2912507339988255,-1.728779278397599,0.0
2019-07-10,1.0,-0.04575376393143453,-0.8686697516782897,-0.5715309913315518,-2.3005279280453625,-1.7311477546763996,0.0
2019-07-11,1.0,-0.07627720725957501,-0.8345281922108119,-0.5839953497384228,-2.2751404766518117,-1.6887554091584318,0.0
2019-07-12,1.0,-0.07975460122699388,-0.8364223442040685,-0.5831449790119472,-2.274717468517921,-1.683887633193413,0.0
2019-07-15,1.0,-0.08339259163488268,-0.8593962117783955,-0.5997155601525632,-2.2594867153662164,-1.6625509082681493,0.0
2019-07-16,1.0,-0.09190343667076564,-0.8648631156559445,-0.6119345026211895,-2.2548055142062,-1.6485017150993462,0.0
2019-07-17,1.0,-0.09133929729028911,-0.8806560352651367,-0.6067677946324387,-2.2550888110981457,-1.648709970180215,0.0
2019-07-18,1.0,-0.09334541688244433,-0.8788192646297255,-0.6090756084930087,-2.2520067322630757,-1.6401475919212842,0.0
2019-07-19,1.0,-0.10381877022653721,-0.8790291262135922,-0.6120388349514564,-2.242330097087379,-1.6352750809061487,0.0
2019-07-22,1.0,-0.10041407867494824,-0.8651009316770186,-0.6021609730848861,-2.245406314699793,-1.6568969979296064,0.0
2019-07-23,1.0,-0.1034282018111255,-0.8677231565329884,-0.6037516170763261,-2.2420439844760676,-1.6513583441138424,0.0
2019-07-24,1.0,-0.10169272515828919,-0.8655511047939011,-0.6084119395270707,-2.2402119136839382,-1.6449799715725546,0.0
2019-07-25,1.0,-0.13682245575221239,-0.8134679203539824,-0.7412887168141593,-2.478567477876106,-1.7436393805309733,0.0
2019-07-26,1.0,-0.12955409609402005,-0.7876253024541998,-0.7509851365364674,-2.493743518838576,-1.7513307984790873,0.0
2019-07-29,1.0,-0.13242103808141542,-0.7724790932338101,-0.7505010712557882,-2.4925012094823416,-1.763356140714631,0.0
2019-07-30,1.0,-0.1279342723004695,-0.777892847279757,-0.754142502071251,-2.4831538249102456,-1.7610466721900029,0.0
2019-07-31,1.0,-0.13555801716975907,-0.7669620603710883,-0.7592079756300193,-2.488991968983661,-1.7725699252284683,0.0
2019-08-01,1.0,-0.14148065991958964,-0.7950228753639262,-0.7476084846804381,-2.4860668237903787,-1.7616802994593095,0.0
2019-08-02,1.0,-0.13120099909803648,-0.7725664330812461,-0.7813779227086657,-2.488447928953028,-1.7645181433428154,0.0
2019-08-05,1.0,-0.12553692670084524,-0.7704032146321186,-0.7753914368851323,-2.4903699598170985,-1.7664542053484826,0.0
2019-08-06,1.0,-0.07466124661246612,-0.7495257452574525,-0.7486449864498644,-2.453252032520325,-1.7489159891598913,0.0
2019-08-07,1.0,-0.06586826347305388,-0.7418421583798694,-0.7211868398035389,-2.446410549687142,-1.7528089887640446,0.0
2019-08-08,1.0,-0.06048387096774194,-0.7362231182795699,-0.7118279569892474,-2.449260752688172,-1.7626344086021508,0.0
2019-08-09,1.0,-0.037951927558425996,-0.710300286304015,-0.696983820494041,-2.4375124841866973,-1.7754843864438379,0.0
2019-08-12,1.0,-0.033184810800026596,-0.7023342422025669,-0.7088514996342355,-2.443240007980315,-1.762652124758928,0.0
2019-08-13,1.0,-0.023735331167539616,-0.6767884373135319,-0.7027116621361799,-2.4562752768016973,-1.7704700656368098,0.0
2019-08-14,1.0,-0.0007910349373764008,-0.6806196440342781,-0.6979564930784443,-2.450560316413975,-1.7619644034278181,0.0
2019-08-15,1.0,-0.0,-0.6822953564758164,-0.689186578218587,-2.414181747922973,-1.6546660655632124,0.0
2019-08-16,1.0,-0.0,-0.6802576489533011,-0.6913365539452496,-2.4124959742351044,-1.657133655394525,0.0
2019-08-19,1.0,-0.0,-0.644693094629156,-0.6925831202046036,-2.4173273657289003,-1.6392583120204602,0.0
2019-08-20,1.0,-0.0,-0.645442401882832,-0.678773614909993,-2.4152407607658546,-1.6214617390751227,0.0
