Date,HOMB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-09,1.0,-0.0,-0.8527978491009914,-0.0,-0.3886741724079986,-0.5592057357306895,0.0
2018-11-12,1.0,-0.0,-0.8403940611743692,-0.0,-0.3933634739897298,-0.5570439830319267,0.0
2018-11-13,1.0,-0.0,-0.8357063711911358,-0.0,-0.38432132963988924,-0.5500277008310249,0.0
2018-11-14,1.0,-0.0,-0.8357269601863146,-0.0,-0.38627037817455917,-0.5505434179882445,0.0
2018-11-15,1.0,-0.0,-0.8363938973647712,-0.0,-0.3856033287101248,-0.5519278779472955,0.0
2018-11-16,1.0,-0.0,-0.8386621850606962,-0.0,-0.38734409289146926,-0.5518486624628463,0.0
2018-11-19,1.0,-0.0,-0.838513457211899,-0.0,-0.38713440546621114,-0.5518984529067021,0.0
2018-11-20,1.0,-0.0,-0.8251603272888102,-0.0,-0.3762992038920831,-0.5628040689960194,0.0
2018-11-21,1.0,-0.0,-0.8234922379447726,-0.0,-0.3729633191372441,-0.5511746118972386,0.0
2018-11-23,1.0,-0.0,-0.815129971727375,-0.0,-0.3773160220691169,-0.5524690510828689,0.0
2018-11-26,1.0,-0.0,-0.8189527416433394,-0.0,-0.3751578022943081,-0.550277183160437,0.0
2018-11-27,1.0,-0.0,-0.8190965766159903,-0.0,-0.3692989172044187,-0.545909438915017,0.0
2018-11-28,1.0,-0.0,-0.8305888155190838,-0.0,-0.3655368934432967,-0.5438529194180344,0.0
2018-11-29,1.0,-0.0,-0.8175471954366428,-0.0,-0.35624066277332606,-0.5424962651093305,0.0
2018-11-30,1.0,-0.0,-0.8181052059263286,-0.0,-0.3557700149517466,-0.544596982465679,0.0
2018-12-03,1.0,-0.0,-0.8201352530541013,-0.0,-0.359211387434555,-0.5475294502617801,0.0
2018-12-04,1.0,-0.0,-0.8306405314524727,-0.0,-0.3551217911916673,-0.5480466934579951,0.0
2018-12-06,1.0,-0.0,-0.8211102381403919,-0.0,-0.34718647557638643,-0.5409227601528,0.0
2018-12-07,1.0,-0.0,-0.8214314751077265,-0.0,-0.34648635464375727,-0.5422098159841731,0.0
2018-12-10,1.0,-0.0,-0.8233950501168946,-0.0,-0.33789267191572836,-0.5259183618627898,0.0
2018-12-11,1.0,-0.0,-0.8258106215663041,-0.0,-0.3326510826241517,-0.5346332004739848,0.0
2018-12-12,1.0,-0.0,-0.825969827586207,-0.0,-0.3322737068965518,-0.5357219827586207,0.0
2018-12-13,1.0,-0.0,-0.8269355186543023,-0.0,-0.33224606426568903,-0.5365268492559845,0.0
2018-12-14,1.0,-0.0,-0.8440242713186695,-0.0,-0.32625419872142164,-0.5385469715028713,0.0
2018-12-17,1.0,-0.0,-0.8424663083695682,-0.0,-0.315391471088665,-0.5428741188862182,0.0
2018-12-18,1.0,-0.0,-0.8318362736660929,-0.0,-0.30964931153184166,-0.547816265060241,0.0
2018-12-19,1.0,-0.0,-0.8324631284314781,-0.0,-0.31074389062331786,-0.548148347507805,0.0
2018-12-20,1.0,-0.0,-0.8265664832953175,-0.0,-0.3116865691667785,-0.545230108681068,0.0
2018-12-21,1.0,-0.0,-0.8307165592318186,-0.0,-0.3154572444967502,-0.5285527054858641,0.0
2018-12-24,1.0,-0.0,-0.8211053135981259,-0.0,-0.3073155148546481,-0.5337024810989245,0.0
2018-12-26,1.0,-0.0,-0.8226809053235576,-0.0,-0.30214642439698225,-0.531665072787164,0.0
2018-12-27,1.0,-0.0,-0.8009359157675809,-0.0,-0.26972572468477835,-0.5291043806057455,0.0
2018-12-28,1.0,-0.0,-0.8049122807017545,-0.0,-0.26786224821312543,-0.5262897985705004,0.0
2018-12-31,1.0,-0.0,-0.8075362771103136,-0.0,-0.26746242263483644,-0.5255110001560306,0.0
2019-01-02,1.0,-0.0,-0.807047633897248,-0.0,-0.26594942958862816,-0.5256880018710532,0.0
2019-01-03,1.0,-0.0,-0.8072483361064893,-0.0,-0.2645330698835274,-0.5280522046589019,0.0
2019-01-04,1.0,-0.0,-0.81105275413314,-0.0,-0.24540115391581072,-0.530801272929549,0.0
2019-01-07,1.0,-0.0,-0.7990938875806286,-0.0,-0.23901914610422853,-0.5215265690590765,0.0
2019-01-08,1.0,-0.0,-0.7988174767718651,-0.0,-0.2392945813816581,-0.5214620287184213,0.0
2019-01-09,1.0,-0.0,-0.8006300745332069,-0.0,-0.23988935276490023,-0.520733550188254,0.0
2019-01-10,1.0,-0.0,-0.8028519401913262,-0.0,-0.23949116462773462,-0.5223513118411941,0.0
2019-01-11,1.0,-0.0,-0.7984752810719237,-0.0,-0.24138816160993892,-0.5269777709327995,0.0
2019-01-14,1.0,-0.0,-0.7971286213273063,-0.0,-0.2457365933840148,-0.5254520238339839,0.0
2019-01-15,1.0,-0.0,-0.7920929515192022,-0.0,-0.24728805716929722,-0.53118091614827,0.0
2019-01-16,1.0,-0.0,-0.79163134776913,-0.0,-0.23998869795278827,-0.5370270478538954,0.0
2019-01-17,1.0,-0.0,-0.794653893695921,-0.0,-0.24062628759785742,-0.5398897816234034,0.0
2019-01-18,1.0,-0.0,-0.7948098172545687,-0.0,-0.27826179345516366,-0.5831119847003825,0.0
2019-01-22,1.0,-0.0,-0.9041947862908561,-0.0,-0.09368797141722905,-0.648643641656742,0.0
2019-01-23,1.0,-0.0,-0.8984321203453571,-0.0,-0.1004555326023624,-0.6495577096244504,0.0
2019-01-24,1.0,-0.0,-0.890555835343388,-0.0,-0.11516950724945,-0.6449227343812124,0.0
2019-01-25,1.0,-0.0,-0.9317589489920749,-0.0,-0.02805701824371044,-0.6996436359768097,0.0
2019-01-28,1.0,-0.0,-0.9236042834746101,-0.0,-0.03685595089416204,-0.6967820795578349,0.0
2019-01-29,1.0,-0.0,-0.9164052655567174,-0.0,-0.032172444301455806,-0.7324593152631438,0.0
2019-01-30,1.0,-0.0,-0.9194146079484425,-0.0,-0.03587540279269603,-0.729967776584318,0.0
2019-01-31,1.0,-0.0,-0.9216673810544364,-0.0,-0.009081654522074581,-0.7482318902700386,0.0
2019-02-01,1.0,-0.0,-0.919891578551876,-0.0,-0.015189737534217165,-0.7486178949063388,0.0
2019-02-04,1.0,-0.0,-0.91689483008536,-0.0,-0.014119289203843883,-0.7532613947495571,0.0
2019-02-05,1.0,-0.0,-0.9211113200956552,-0.0,-0.01974903941747051,-0.7460837789182362,0.0
2019-02-06,1.0,-0.0,-0.9105487952292691,-0.0,-0.021838987831412686,-0.7538614446503882,0.0
2019-02-07,1.0,-0.0,-0.9032223473272211,-0.0,-0.019248297678408664,-0.7583239504584205,0.0
2019-02-08,1.0,-0.0,-0.9180820521076498,-0.0,-0.03796721135528187,-0.727172717271727,0.0
2019-02-11,1.0,-0.0,-0.9065123789020453,-0.0,-0.03684068891280948,-0.7477125941872982,0.0
2019-02-12,1.0,-0.0,-0.9122825940407173,-0.0,-0.04082513145476608,-0.7434002966158824,0.0
2019-02-13,1.0,-0.0,-0.9092917969171068,-0.0,-0.04395278646114046,-0.7415651611512342,0.0
2019-02-14,1.0,-0.0,-0.8495323083539404,-0.0,-0.07802924416729384,-0.7603214708095904,0.0
2019-02-15,1.0,-0.0,-0.8346592594590222,-0.0,-0.09069334699711443,-0.7714193252609154,0.0
2019-02-19,1.0,-0.0,-0.8383275638251839,-0.0,-0.09184335785374297,-0.7742860233665081,0.0
2019-02-20,1.0,-0.0,-0.8405334487515892,-0.0,-0.08997213731165633,-0.7746097871074201,0.0
2019-02-21,1.0,-0.0,-0.8443962596557799,-0.0,-0.08963274156389756,-0.7763653611600487,0.0
2019-02-22,1.0,-0.0,-0.8361632409889782,-0.0,-0.0981124922143689,-0.7737698702846155,0.0
2019-02-25,1.0,-0.0,-0.8309228556698233,-0.0,-0.10235259001980841,-0.7802078528206658,0.0
2019-02-26,1.0,-0.0,-0.8343052428869782,-0.0,-0.10065366568119558,-0.777319699476525,0.0
2019-02-27,1.0,-0.0,-0.8527614058065925,-0.0,-0.09776795459506658,-0.7781325038201267,0.0
2019-02-28,1.0,-0.0,-0.8587769587769588,-0.0,-0.10535080535080535,-0.7658749658749658,0.0
2019-03-01,1.0,-0.0,-0.86382108277649,-0.0,-0.10099549979544525,-0.7625801172780582,0.0
2019-03-04,1.0,-0.0,-0.8633091563505481,-0.0,-0.09715329661340459,-0.7662649288324153,0.0
2019-03-05,1.0,-0.0,-0.8523376233024564,-0.0,-0.11675820422438997,-0.7633685821242178,0.0
2019-03-06,1.0,-0.0,-0.8479513007397702,-0.0,-0.12011028307809898,-0.7617448748396256,0.0
2019-03-07,1.0,-0.0,-0.855806830922366,-0.0,-0.11132379884601712,-0.7674533074461976,0.0
2019-03-08,1.0,-0.0,-0.8625935434533238,-0.0,-0.08980171519091057,-0.7787731468837057,0.0
2019-03-11,1.0,-0.0,-0.8606656084076852,-0.0,-0.09611910887295419,-0.7800645902895615,0.0
2019-03-12,1.0,-0.0,-0.8439724107609025,-0.0,-0.10406419169574894,-0.7999230578989311,0.0
2019-03-13,1.0,-0.0,-0.8463193314394462,-0.0,-0.11462614115894862,-0.7971702016162396,0.0
2019-03-14,1.0,-0.0,-0.8435310344827587,-0.0,-0.11944827586206896,-0.7956137931034483,0.0
2019-03-15,1.0,-0.0,-0.8379013745609426,-0.0,-0.12340625605000415,-0.8044085515944354,0.0
2019-03-18,1.0,-0.0,-0.8451195358049488,-0.0,-0.1344882416938656,-0.8100259435936061,0.0
2019-03-19,1.0,-0.0,-0.8466226794900469,-0.0,-0.13509282039812123,-0.8140796242451354,0.0
2019-03-20,1.0,-0.0,-0.8718021201413427,-0.0,-0.14018374558303887,-0.8148975265017668,0.0
2019-03-21,1.0,-0.0,-0.8767146776406035,-0.0,-0.12108481938728852,-0.8600251486053955,0.0
2019-03-22,1.0,-0.0,-0.8724310632663634,-0.0,-0.1631742559438144,-0.8427839502619308,0.0
2019-03-25,1.0,-0.0,-0.8657747086750107,-0.0,-0.1713997985901309,-0.8401381096245145,0.0
2019-03-26,1.0,-0.0,-0.872058738509568,-0.0,-0.16829508007168872,-0.8503208648898651,0.0
2019-03-27,1.0,-0.0,-0.8768760907504364,-0.0,-0.17117510180337406,-0.8606166375799883,0.0
2019-03-28,1.0,-0.0,-0.8769938293165678,-0.0,-0.16835487251135176,-0.865321923390383,0.0
2019-03-29,1.0,-0.0,-0.8823957393556648,-0.0,-0.16742818893512992,-0.8604231541573295,0.0
2019-04-01,1.0,-0.0,-0.8859930110658125,-0.0,-0.16729761211415262,-0.8587652882935353,0.0
2019-04-02,1.0,-0.0,-0.893239984893821,-0.0,-0.1769165964616681,-0.8348778433024431,0.0
2019-04-03,1.0,-0.0,-0.8950635187655896,-0.0,-0.17280584720691458,-0.8325308892627183,0.0
2019-04-04,1.0,-0.0,-0.8906507711449985,-0.0,-0.15801961862322406,-0.8449318556671199,0.0
2019-04-05,1.0,-0.0,-0.8765889677139135,-0.0,-0.15537860141885043,-0.8636455769509195,0.0
2019-04-08,1.0,-0.0,-0.8817450208429829,-0.0,-0.15420912459471975,-0.8589045854562297,0.0
2019-04-09,1.0,-0.0,-0.858701928629172,-0.0,-0.19699156946529622,-0.8314470493128537,0.0
2019-04-10,1.0,-0.0,-0.8599855595667869,-0.0,-0.196101083032491,-0.832028880866426,0.0
2019-04-11,1.0,-0.0,-0.8540932462880583,-0.0,-0.2047200878155873,-0.829828412964354,0.0
2019-04-12,1.0,-0.0,-0.853705041167124,-0.0,-0.20424671385237614,-0.8309692329914776,0.0
2019-04-15,1.0,-0.0,-0.8519925749753466,-0.0,-0.21709495910435642,-0.8312837171529671,0.0
2019-04-16,1.0,-0.0,-0.8541642433407002,-0.0,-0.21795393742003025,-0.8358729789461439,0.0
2019-04-17,1.0,-0.0,-0.8492431533817482,-0.0,-0.2117128940998046,-0.8555720827135649,0.0
2019-04-18,1.0,-0.0,-0.8392976930031791,-0.0,-0.2169626972321871,-0.8602969055327092,0.0
2019-04-22,1.0,-0.0,-0.8333821033534266,-0.0,-0.22686837946977234,-0.8659507227716979,0.0
2019-04-23,1.0,-0.0,-0.8375874845615481,-0.0,-0.22199023701699702,-0.8810798094453921,0.0
2019-04-24,1.0,-0.0,-0.8411749108800047,-0.0,-0.22732227557964824,-0.8776183601920867,0.0
2019-04-25,1.0,-0.0,-0.838396649362907,-0.0,-0.2330403492213308,-0.8780674846625768,0.0
2019-04-26,1.0,-0.0,-0.8277042985356636,-0.0,-0.24477444496929615,-0.8798417572035899,0.0
2019-04-29,1.0,-0.0,-0.8356253511962856,-0.0,-0.24878005500842873,-0.8730074231804337,0.0
2019-04-30,1.0,-0.0,-0.8318204665740221,-0.0,-0.24659235386298453,-0.8783595990656692,0.0
2019-05-01,1.0,-0.0,-0.824896510940272,-0.0,-0.26803666469544646,-0.8638971023063275,0.0
2019-05-02,1.0,-0.0,-0.8272130565903848,-0.0,-0.26015611140677664,-0.8692862633788657,0.0
2019-05-03,1.0,-0.0,-0.8432086701607888,-0.0,-0.252020964733055,-0.8658612418939327,0.0
2019-05-06,1.0,-0.0,-0.8432009449283923,-0.0,-0.25182341650671786,-0.8579063930311531,0.0
2019-05-07,1.0,-0.0,-0.8424505718592074,-0.0,-0.2511156426397139,-0.8617785264651122,0.0
2019-05-08,1.0,-0.0,-0.837099533895805,-0.0,-0.2677149094341849,-0.8452416071744645,0.0
2019-05-09,1.0,-0.0,-0.83706522701124,-0.0,-0.2685783402661002,-0.8444700120954657,0.0
2019-05-10,1.0,-0.0,-0.8384061817967323,-0.0,-0.27015867398100635,-0.8407656461983131,0.0
2019-05-13,1.0,-0.0,-0.8386954085694907,-0.0,-0.2686149037185574,-0.8416148152516881,0.0
2019-05-14,1.0,-0.0,-0.8345255968677324,-0.0,-0.27828314051046543,-0.8310812799905797,0.0
2019-05-15,1.0,-0.0,-0.8380219391365888,-0.0,-0.28258433592828497,-0.828202406227884,0.0
2019-05-16,1.0,-0.0,-0.8398159889121523,-0.0,-0.2786116599333549,-0.8304679897378431,0.0
2019-05-17,1.0,-0.0,-0.8365182975455594,-0.0,-0.28189148477419734,-0.8351891780134094,0.0
2019-05-20,1.0,-0.0,-0.8301023870644125,-0.0,-0.28358561269953675,-0.836947862264318,0.0
2019-05-21,1.0,-0.0,-0.8380699424524126,-0.0,-0.27431016674044567,-0.8388077320348236,0.0
2019-05-22,1.0,-0.0,-0.8312220127268442,-0.0,-0.2813457459344803,-0.8334904548668395,0.0
2019-05-23,1.0,-0.0,-0.8295196866625438,-0.0,-0.2858320817504491,-0.8295491356715847,0.0
2019-05-24,1.0,-0.0,-0.820267293288295,-0.0,-0.2818916140402409,-0.8351299750330446,0.0
2019-05-28,1.0,-0.0,-0.8284860732800281,-0.0,-0.2666139472219781,-0.8337580177488796,0.0
2019-05-29,1.0,-0.0,-0.8372779336138384,-0.0,-0.26154160822814404,-0.8231065918653577,0.0
2019-05-30,1.0,-0.0,-0.8318749817096368,-0.0,-0.26104006321149514,-0.8335430628310556,0.0
2019-05-31,1.0,-0.0,-0.8376095944638302,-0.0,-0.25244113421106645,-0.8422426179514998,0.0
2019-06-03,1.0,-0.0,-0.8435839028094153,-0.0,-0.25436598329536825,-0.8224402780211436,0.0
2019-06-04,1.0,-0.0,-0.8426867765696248,-0.0,-0.24336490120425583,-0.8368993335671695,0.0
2019-06-05,1.0,-0.0,-0.8297940330592918,-0.0,-0.24512680475263632,-0.8301426371902508,0.0
2019-06-06,1.0,-0.0,-0.8406154739439686,-0.0,-0.22316736826825373,-0.8393961387719553,0.0
2019-06-07,1.0,-0.0,-0.842195490469549,-0.0,-0.22626104137610412,-0.8371687587168758,0.0
2019-06-10,1.0,-0.0,-0.8464662875710806,-0.0,-0.21179064639665776,-0.8429847974933271,0.0
2019-06-11,1.0,-0.0,-0.8529163636363637,-0.0,-0.20936727272727274,-0.8468072727272727,0.0
2019-06-12,1.0,-0.0,-0.8497264579210801,-0.0,-0.2097834943545571,-0.8505412641136072,0.0
2019-06-13,1.0,-0.0,-0.8513839974386588,-0.0,-0.21506534330704077,-0.8441365660564077,0.0
2019-06-14,1.0,-0.0,-0.8452179987193666,-0.0,-0.22934978753128818,-0.8359625123697537,0.0
2019-06-17,1.0,-0.0,-0.8390935009018445,-0.0,-0.24213068016524117,-0.8279513585849771,0.0
2019-06-18,1.0,-0.0,-0.8209809821506822,-0.0,-0.2550319885483918,-0.8453156495574187,0.0
2019-06-19,1.0,-0.0,-0.8125969048942456,-0.0,-0.2583447912705146,-0.8544890735160753,0.0
2019-06-20,1.0,-0.0,-0.816261972408541,-0.0,-0.2567880261269441,-0.8559503236577721,0.0
2019-06-21,1.0,-0.0,-0.8196567679962514,-0.0,-0.2517132314180285,-0.8572307151642946,0.0
2019-06-24,1.0,-0.0,-0.8141331382589612,-0.0,-0.25606437454279446,-0.8558888076079004,0.0
2019-06-25,1.0,-0.0,-0.8012818636776025,-0.0,-0.2657672158974509,-0.8595803213439083,0.0
2019-06-26,1.0,-0.0,-0.7973056084346171,-0.0,-0.24583394347635087,-0.8855469322009081,0.0
2019-06-27,1.0,-0.0,-0.7885222885222885,-0.0,-0.2532467532467532,-0.8832338832338832,0.0
2019-06-28,1.0,-0.0,-0.783636841951419,-0.0,-0.2560287626786706,-0.8833416152699424,0.0
2019-07-01,1.0,-0.0,-0.7827177050231772,-0.0,-0.2629369406139763,-0.8697414069560654,0.0
2019-07-02,1.0,-0.0,-0.7856955571740714,-0.0,-0.26007283321194463,-0.8675600873998544,0.0
2019-07-03,1.0,-0.0,-0.7841160060444032,-0.0,-0.2595024991282111,-0.8623735906079276,0.0
2019-07-05,1.0,-0.0,-0.782501307607369,-0.0,-0.2606787935142674,-0.8626140524205266,0.0
2019-07-08,1.0,-0.0,-0.785321900886499,-0.0,-0.256881267257666,-0.864351111757012,0.0
2019-07-09,1.0,-0.0,-0.7853368176538909,-0.0,-0.25450058072009296,-0.8637340301974449,0.0
2019-07-10,1.0,-0.0,-0.7693893550916112,-0.0,-0.26760358895438313,-0.8666918319347253,0.0
2019-07-11,1.0,-0.0,-0.7676811720589518,-0.0,-0.2766198657015784,-0.8625912037440773,0.0
2019-07-12,1.0,-0.0,-0.7541693300017434,-0.0,-0.2920274275088617,-0.8592596896972515,0.0
2019-07-15,1.0,-0.0,-0.7831524577795834,-0.0,-0.28614125703673615,-0.8324531367883466,0.0
2019-07-16,1.0,-0.0,-0.7990314769975787,-0.0,-0.2945243443507687,-0.8236821377519764,0.0
2019-07-17,1.0,-0.0,-0.8121538909938794,-0.0,-0.2869425823375109,-0.8155056834742057,0.0
2019-07-18,1.0,-0.0,-0.812432699863217,-0.0,-0.2860219434824365,-0.8118215418643228,0.0
2019-07-19,1.0,-0.0,-0.8120719302847482,-0.0,-0.2860890093556002,-0.8163854157558801,0.0
2019-07-22,1.0,-0.0,-0.7850804457245935,-0.0,-0.27630851590003197,-0.8480404992580955,0.0
2019-07-23,1.0,-0.0,-0.785760009310987,-0.0,-0.27636173184357543,-0.8475616852886406,0.0
2019-07-24,1.0,-0.0,-0.786053006720391,-0.0,-0.2762342536293021,-0.8470020073895209,0.0
2019-07-25,1.0,-0.0,-0.7878981632178563,-0.0,-0.274035108114392,-0.844396651941409,0.0
2019-07-26,1.0,-0.0,-0.793369201686782,-0.0,-0.27067035044350735,-0.8441762396393776,0.0
2019-07-29,1.0,-0.0,-0.790001165365342,-0.0,-0.2777648292739774,-0.8456473604475003,0.0
2019-07-30,1.0,-0.0,-0.7910861073864631,-0.0,-0.2804174196933481,-0.8434384655745352,0.0
2019-07-31,1.0,-0.0,-0.8023976489073822,-0.0,-0.2738091774085606,-0.8335612651671662,0.0
2019-08-01,1.0,-0.0,-0.8068660794744339,-0.0,-0.27089328798581436,-0.8291328740443592,0.0
2019-08-02,1.0,-0.0,-0.8113565959436554,-0.0,-0.2671693260856859,-0.8439125606405986,0.0
2019-08-05,1.0,-0.0,-0.8107555165862925,-0.0,-0.2641531492035657,-0.847786058746164,0.0
2019-08-06,1.0,-0.0,-0.8088443430287975,-0.0,-0.2364460876346726,-0.8431298922619219,0.0
2019-08-07,1.0,-0.0,-0.811547783933518,-0.0,-0.2295706371191136,-0.8444136657433057,0.0
2019-08-08,1.0,-0.0,-0.8146385090300619,-0.0,-0.22814609658992557,-0.8422191448848885,0.0
2019-08-09,1.0,-0.0,-0.8126061792738059,-0.0,-0.2210256557919894,-0.8458060986495436,0.0
2019-08-12,1.0,-0.0,-0.8125413300365141,-0.0,-0.23055691325723812,-0.8320347316063367,0.0
2019-08-13,1.0,-0.0,-0.8040258806613947,-0.0,-0.22826743350107837,-0.8433644859813083,0.0
2019-08-14,1.0,-0.0,-0.809079192324216,-0.0,-0.2116282400114564,-0.8433624516683373,0.0
2019-08-15,1.0,-0.0,-0.8209992060791652,-0.0,-0.20429284337076103,-0.8101395032323919,0.0
2019-08-16,1.0,-0.0,-0.8216746533586639,-0.0,-0.20390166444551566,-0.8099356338786968,0.0
2019-08-19,1.0,-0.0,-0.8188465353549668,-0.0,-0.20345755986963301,-0.811761371687686,0.0
2019-08-20,1.0,-0.0,-0.8248451771625711,-0.0,-0.19907813251138196,-0.8038910725899951,0.0
2019-08-21,1.0,-0.0,-0.8244199207696661,-0.0,-0.20079230333899264,-0.804442558007923,0.0
2019-08-22,1.0,-0.0,-0.8251259410199807,-0.0,-0.19519443029376807,-0.8098149091526575,0.0
2019-08-23,1.0,-0.0,-0.8237674760853569,-0.0,-0.19542084111620536,-0.8109469632648442,0.0
2019-08-26,1.0,-0.0,-0.8223637849874568,-0.0,-0.19133523127660174,-0.8050286100854076,0.0
2019-08-27,1.0,-0.0,-0.8212233862791484,-0.0,-0.18961924073448236,-0.8054241297735723,0.0
2019-08-28,1.0,-0.0,-0.8185067402133228,-0.0,-0.18852897306728955,-0.807249598964343,0.0
2019-08-29,1.0,-0.0,-0.8040538641027802,-0.0,-0.19054848050378118,-0.8166765061426442,0.0
2019-08-30,1.0,-0.0,-0.7967479674796748,-0.0,-0.19512195121951217,-0.8116063919259882,0.0
2019-09-03,1.0,-0.0,-0.8002972684951484,-0.0,-0.19830052162207637,-0.8058219754332828,0.0
2019-09-04,1.0,-0.0,-0.8117224141320527,-0.0,-0.19476507428314657,-0.8019490549611032,0.0
2019-09-05,1.0,-0.0,-0.8376677618755917,-0.0,-0.18012474244027396,-0.766636966085649,0.0
2019-09-06,1.0,-0.0,-0.8359739826551034,-0.0,-0.18601289748721367,-0.757643984878808,0.0
2019-09-09,1.0,-0.0,-0.8388647987547253,-0.0,-0.18640204580831662,-0.7543640204580832,0.0
2019-09-10,1.0,-0.0,-0.8423598754448399,-0.0,-0.17026245551601424,-0.7676267793594307,0.0
2019-09-11,1.0,-0.0,-0.8466356727262605,-0.0,-0.15386542690905042,-0.7833857632025835,0.0
2019-09-12,1.0,-0.0,-0.8402345486883059,-0.0,-0.15365162294353046,-0.7850989328590484,0.0
2019-09-13,1.0,-0.0,-0.8360751241434793,-0.0,-0.15321663383915443,-0.7848919466252393,0.0
2019-09-16,1.0,-0.0,-0.8393496295885242,-0.0,-0.14991259953941344,-0.7853555672706085,0.0
2019-09-17,1.0,-0.0,-0.8035332945059211,-0.0,-0.1629641955792218,-0.8069168261363951,0.0
2019-09-18,1.0,-0.0,-0.8066574202496533,-0.0,-0.15816920943134535,-0.8090984743411928,0.0
2019-09-19,1.0,-0.0,-0.7855818458558185,-0.0,-0.19048014390480145,-0.7913380379133803,0.0
2019-09-20,1.0,-0.0,-0.7926112743196054,-0.0,-0.1932542541987695,-0.7855994678787207,0.0
2019-09-23,1.0,-0.0,-0.7951660291590443,-0.0,-0.1890625866178835,-0.7875436554132712,0.0
2019-09-24,1.0,-0.0,-0.7974339789952061,-0.0,-0.18981904841078506,-0.7838279712916008,0.0
