Date,IWF,IWM,MTUM,SPY,TX,VLUE,VXX
2018-12-31,-0.054626280892103675,-0.7420132610006027,-0.0,-1.0194394213381555,1.0,-0.9512507534659433,0.0
2019-01-02,-0.0506943660381619,-0.7416356177787814,-0.0,-1.0176884573407097,1.0,-0.9534454856798766,0.0
2019-01-03,-0.04865923470924977,-0.7431455257607713,-0.0,-1.0164582705634229,1.0,-0.9579316059053934,0.0
2019-01-04,-0.018752105401055506,-0.7510199498446681,-0.0,-1.0069244301381142,1.0,-0.9662012950555825,0.0
2019-01-07,-0.003447896416388512,-0.7203902725305359,-0.0,-0.9992664050177897,1.0,-0.9448703370868944,0.0
2019-01-08,-0.007391686182669789,-0.7024297423887587,-0.0,-1.0087822014051522,1.0,-0.9406835480093677,0.0
2019-01-09,-0.006247944755014798,-0.69564105374694,-0.0,-1.0080748291863055,1.0,-0.9438415725821184,0.0
2019-01-10,-0.006539051654854972,-0.6951121502155331,-0.0,-1.0080368232629504,1.0,-0.943413458025864,0.0
2019-01-11,-0.005897003882499452,-0.6850413889092375,-0.0,-1.015053842209362,1.0,-0.9567064683905941,0.0
2019-01-14,-0.0174731675152936,-0.6858492985091029,-0.0,-1.0148357082677022,1.0,-0.9449796695849664,0.0
2019-01-15,-0.01235563703024748,-0.6808799266727772,-0.0,-1.011255728689276,1.0,-0.9618698441796518,0.0
2019-01-16,-0.0,-0.6850200051389348,-0.0,-0.9990089197224975,1.0,-0.9866387695921887,0.0
2019-01-17,-0.0,-0.6777667875590725,-0.0,-0.9979484925083343,1.0,-0.9877275891123568,0.0
2019-01-18,-0.004238693745162361,-0.6784121484648558,-0.0,-0.9996314179352033,1.0,-1.003501529615569,0.0
2019-01-22,-0.0,-0.5884100481347774,-0.0,-1.1287981347773766,1.0,-1.0433589049338146,0.0
2019-01-23,-0.0,-0.5581114714533524,-0.0,-1.1405837544309525,1.0,-1.0723282298815897,0.0
2019-01-24,-0.0,-0.5597721528537478,-0.0,-1.1399147459353427,1.0,-1.0726168471085291,0.0
2019-01-25,-0.0,-0.446285140562249,-0.0,-1.2542091442693852,1.0,-1.1611059623107816,0.0
2019-01-28,-0.0,-0.4252145010435186,-0.0,-1.2841462471979592,1.0,-1.1555229187601452,0.0
2019-01-29,-0.0,-0.4212868031106125,-0.0,-1.2825086083491315,1.0,-1.1651255464850854,0.0
2019-01-30,-0.0,-0.4189026987261393,-0.0,-1.2817206799086227,1.0,-1.171293607465056,0.0
2019-01-31,-0.0,-0.4183049535603715,-0.0,-1.2733746130030958,1.0,-1.1782894736842104,0.0
2019-02-01,-0.0,-0.4168797953964194,-0.0,-1.2830737037898163,1.0,-1.1751143145005039,0.0
2019-02-04,-0.0,-0.41074054012226263,-0.0,-1.2854600325001933,1.0,-1.172908767314091,0.0
2019-02-05,-0.0,-0.39517281328441783,-0.0,-1.2788569221857502,1.0,-1.1877582544892835,0.0
2019-02-06,-0.0,-0.3629723599738593,-0.0,-1.282089724368585,1.0,-1.1991696459462577,0.0
2019-02-07,-0.0,-0.36363636363636365,-0.0,-1.2821064770324813,1.0,-1.19819334999039,0.0
2019-02-08,-0.0,-0.3642039542143601,-0.0,-1.3066250433576136,1.0,-1.1831810999344818,0.0
2019-02-11,-0.0,-0.3458182099003784,-0.0,-1.3176307050737508,1.0,-1.1978145030504286,0.0
2019-02-12,-0.0,-0.3662364841297524,-0.0,-1.3178312599310158,1.0,-1.191450606518622,0.0
2019-02-13,-0.0,-0.35718958020701064,-0.0,-1.309477086459656,1.0,-1.1811150871522567,0.0
2019-02-14,-0.0,-0.31635130448186827,-0.0,-1.344483409765309,1.0,-1.1928398011484067,0.0
2019-02-15,-0.0,-0.36728122963701176,-0.0,-1.3064126643412932,1.0,-1.1593775154279582,0.0
2019-02-19,-0.0,-0.3446648505544258,-0.0,-1.3326938571921882,1.0,-1.159536507692898,0.0
2019-02-20,-0.0,-0.34439499731450934,-0.0,-1.3348806874856134,1.0,-1.1571395687869255,0.0
2019-02-21,-0.0,-0.35604936343044596,-0.0,-1.3737795829102555,1.0,-1.17550574084199,0.0
2019-02-22,-0.0,-0.3588731734000156,-0.0,-1.380323513323435,1.0,-1.1679690552473234,0.0
2019-02-25,-0.0,-0.3579592317662307,-0.0,-1.3968422292918583,1.0,-1.1727740465810454,0.0
2019-02-26,-0.0,-0.3579654887779568,-0.0,-1.395699854565465,1.0,-1.1769977595220311,0.0
2019-02-27,-0.0,-0.37467955038453954,-0.0,-1.3921514494182607,1.0,-1.1771642674028793,0.0
2019-02-28,-0.0,-0.3713021841304948,-0.0,-1.389351870137051,1.0,-1.1889490106244323,0.0
2019-03-01,-0.0,-0.3677337659768114,-0.0,-1.3872818645878675,1.0,-1.2020497803806736,0.0
2019-03-04,-0.0,-0.36719924068654597,-0.0,-1.377283872498616,1.0,-1.2103140077513248,0.0
2019-03-05,-0.0,-0.356397953923629,-0.0,-1.397795313057615,1.0,-1.211071017883342,0.0
2019-03-06,-0.0,-0.35771197526459747,-0.0,-1.3959646410591826,1.0,-1.210330201767947,0.0
2019-03-07,-0.0,-0.30404769375588325,-0.0,-1.4090445560087856,1.0,-1.2090524003765295,0.0
2019-03-08,-0.0,-0.2806430006697924,-0.0,-1.4397777865332335,1.0,-1.2195736968598558,0.0
2019-03-11,-0.0,-0.27709452736318413,-0.0,-1.43681592039801,1.0,-1.2661890547263683,0.0
2019-03-12,-0.0,-0.22918011620400258,-0.0,-1.4661475145255003,1.0,-1.3395335700451905,0.0
2019-03-13,-0.0,-0.256572798569629,-0.0,-1.4701531959852085,1.0,-1.3368279897598438,0.0
2019-03-14,-0.0,-0.25904274753379614,-0.0,-1.4647018227580888,1.0,-1.3358502821418423,0.0
2019-03-15,-0.0,-0.2620181544348109,-0.0,-1.4643220580453453,1.0,-1.3441608662026296,0.0
2019-03-18,-0.0,-0.29276693455797936,-0.0,-1.4613334426767262,1.0,-1.3462768574708872,0.0
2019-03-19,-0.0,-0.2975175991107818,-0.0,-1.4570005351776378,1.0,-1.3622329257749786,0.0
2019-03-20,-0.0,-0.30105263157894735,-0.0,-1.4571310629514966,1.0,-1.3697832817337463,0.0
2019-03-21,-0.0,-0.2953171894914279,-0.0,-1.4791760884759282,1.0,-1.336841672491058,0.0
2019-03-22,-0.0,-0.2912359363972267,-0.0,-1.5404575081994436,1.0,-1.3199236102461909,0.0
2019-03-25,-0.0,-0.23521914316256887,-0.0,-1.5594523476687774,1.0,-1.3168324973275225,0.0
2019-03-26,-0.0,-0.25648987703390885,-0.0,-1.5676313501428396,1.0,-1.3161512027491409,0.0
2019-03-27,-0.0,-0.22849351293281547,-0.0,-1.584290554499628,1.0,-1.3191058590199156,0.0
2019-03-28,-0.0,-0.22709789486744694,-0.0,-1.5845982050539724,1.0,-1.3241242400430124,0.0
2019-03-29,-0.0,-0.2188727618575032,-0.0,-1.5866931315386843,1.0,-1.3296117107058678,0.0
2019-04-01,-0.0,-0.22595994703740482,-0.0,-1.5836643495531282,1.0,-1.3280784508440913,0.0
2019-04-02,-0.0,-0.2369822851715737,-0.0,-1.59082462732791,1.0,-1.3015237230045011,0.0
2019-04-03,-0.0,-0.23137609401323087,-0.0,-1.583761351029297,1.0,-1.2938324362082425,0.0
2019-04-04,-0.0,-0.22769470916858364,-0.0,-1.572584620440355,1.0,-1.307509037134407,0.0
2019-04-05,-0.0,-0.22208957681541247,-0.0,-1.5751687798452165,1.0,-1.3193232339864975,0.0
2019-04-08,-0.0,-0.2272502268789704,-0.0,-1.5754888210543685,1.0,-1.322291890108077,0.0
2019-04-09,-0.0,-0.20697347765016938,-0.0,-1.6224076675204495,1.0,-1.301825993555317,0.0
2019-04-10,-0.0,-0.1980594549958712,-0.0,-1.6218001651527663,1.0,-1.3089595375722543,0.0
2019-04-11,-0.0,-0.17832652746744743,-0.0,-1.4024578164727637,1.0,-1.2716310963864705,0.0
2019-04-12,-0.0,-0.17345804423659295,-0.0,-1.400850998581669,1.0,-1.2590179016368306,0.0
2019-04-15,-0.0,-0.17495113632008585,-0.0,-1.393400528877477,1.0,-1.2640938182654353,0.0
2019-04-16,-0.0,-0.16506189821182943,-0.0,-1.3900733608436497,1.0,-1.2657420143664986,0.0
2019-04-17,-0.0,-0.16695313395210268,-0.0,-1.385470379282686,1.0,-1.2671020969405293,0.0
2019-04-18,-0.0,-0.17655724700638384,-0.0,-1.3329807728629168,1.0,-1.267857817398859,0.0
2019-04-22,-0.0,-0.1855779427359491,-0.0,-1.3331313437357974,1.0,-1.2686335403726707,0.0
2019-04-23,-0.0,-0.19037514209928003,-0.0,-1.3303145130731335,1.0,-1.2686244789693064,0.0
2019-04-24,-0.0,-0.17667978208232446,-0.0,-1.3251740314769977,1.0,-1.2814013317191284,0.0
2019-04-25,-0.0,-0.15675614021747397,-0.0,-1.3429397004030112,1.0,-1.3022964033153375,0.0
2019-04-26,-0.0,-0.1526191563880006,-0.0,-1.348751332419674,1.0,-1.3055047967108269,0.0
2019-04-29,-0.0,-0.1324915118452676,-0.0,-1.350589402205013,1.0,-1.3318200892686836,0.0
2019-04-30,-0.0,-0.12685457111255197,-0.0,-1.3509668560967238,1.0,-1.336244708036157,0.0
2019-05-01,-0.0,-0.11542704964808827,-0.0,-1.375042800076089,1.0,-1.3139813581890813,0.0
2019-05-02,-0.0,-0.11384498190820795,-0.0,-1.383050847457627,1.0,-1.3119024947629023,0.0
2019-05-03,-0.0,-0.13605649933193356,-0.0,-1.3732391677801106,1.0,-1.3082267608322198,0.0
2019-05-06,-0.0,-0.17534172522974747,-0.0,-1.3811105104641286,1.0,-1.3048497953509925,0.0
2019-05-07,-0.0,-0.18230656257246652,-0.0,-1.376632913349308,1.0,-1.3059441910798484,0.0
2019-05-08,-0.0,-0.1923919308357349,-0.0,-1.3496637848222863,1.0,-1.3004034582132566,0.0
2019-05-09,-0.0,-0.1884756215070341,-0.0,-1.3802274041241085,1.0,-1.2856041626517634,0.0
2019-05-10,-0.0,-0.18990560585628974,-0.0,-1.3775765748410709,1.0,-1.2853400115584666,0.0
2019-05-13,-0.0,-0.19078036016623057,-0.0,-1.3732876712328768,1.0,-1.2839002616592274,0.0
2019-05-14,-0.0,-0.18469437837429684,-0.0,-1.3475289764790275,1.0,-1.2432136519802168,0.0
2019-05-15,-0.0,-0.1947119924457035,-0.0,-1.3592067988668557,1.0,-1.2232294617563741,0.0
2019-05-16,-0.0,-0.19673494066963948,-0.0,-1.3587030458771068,1.0,-1.2235280779986395,0.0
2019-05-17,-0.0,-0.19600952272984923,-0.0,-1.3540414918943433,1.0,-1.2288100366549524,0.0
2019-05-20,-0.0,-0.14973016419795615,-0.0,-1.4132889348183872,1.0,-1.2644390860029853,0.0
2019-05-21,-0.0,-0.1445060194916874,-0.0,-1.4140645901012803,1.0,-1.2632906554557615,0.0
2019-05-22,-0.0,-0.13905415713196034,-0.0,-1.4172006102212051,1.0,-1.257627765064836,0.0
2019-05-23,-0.0,-0.10337987049444172,-0.0,-1.3736572219934873,1.0,-1.2658981173035895,0.0
2019-05-24,-0.0,-0.08066141614721363,-0.0,-1.3784106602963684,1.0,-1.2735246911276175,0.0
2019-05-28,-0.0,-0.07478831735611174,-0.0,-1.3819612816591442,1.0,-1.2733410421873252,0.0
2019-05-29,-0.0,-0.08055514213424617,-0.0,-1.3840973359130824,1.0,-1.2561393064444115,0.0
2019-05-30,-0.0,-0.07561274965596756,-0.0,-1.3813367054710455,1.0,-1.262320080336222,0.0
2019-05-31,-0.0,-0.0809343152570111,-0.0,-1.3977162835676562,1.0,-1.2407572714423865,0.0
2019-06-03,-0.0,-0.07877094972067038,-0.0,-1.39731843575419,1.0,-1.2483426443202978,0.0
2019-06-04,-0.0,-0.07085906793935991,-0.0,-1.3691184727681076,1.0,-1.3032004491858507,0.0
2019-06-05,-0.0,-0.06934605920513011,-0.0,-1.4473939303556782,1.0,-1.2115427634031766,0.0
2019-06-06,-0.0,-0.05978361899096554,-0.0,-1.3973305573112245,1.0,-1.2607725768673088,0.0
2019-06-07,-0.0,-0.08878800282811743,-0.0,-1.380046887210211,1.0,-1.2523722695642465,0.0
2019-06-10,-0.0,-0.09474661221459069,-0.0,-1.360386114720624,1.0,-1.2575459439391128,0.0
2019-06-11,-0.0,-0.092622248705821,-0.0,-1.373058731518379,1.0,-1.25857509962385,0.0
2019-06-12,-0.0,-0.08379074717150219,-0.0,-1.3768716627459767,1.0,-1.273290765841455,0.0
2019-06-13,-0.0,-0.10087801232953483,-0.0,-1.3762002615355875,1.0,-1.2591444050065383,0.0
2019-06-14,-0.0,-0.09320642030608435,-0.0,-1.3995893990294885,1.0,-1.239940276222471,0.0
2019-06-17,-0.0,-0.1297595766708846,-0.0,-1.4126308524099849,1.0,-1.2921124276237583,0.0
2019-06-18,-0.0,-0.14549211694474207,-0.0,-1.3990892392469003,1.0,-1.2821062299096893,0.0
2019-06-19,-0.0,-0.12332685047477404,-0.0,-1.4038439537810319,1.0,-1.286275407085383,0.0
2019-06-20,-0.0,-0.12642186426444765,-0.0,-1.4043438430414537,1.0,-1.286319566379113,0.0
2019-06-21,-0.0,-0.13950286806883364,-0.0,-1.390019120458891,1.0,-1.2945697896749522,0.0
2019-06-24,-0.0,-0.15559225687509604,-0.0,-1.393071132278384,1.0,-1.2921339683515134,0.0
2019-06-25,-0.0,-0.1438390354413854,-0.0,-1.3998387282571132,1.0,-1.296087240333295,0.0
2019-06-26,-0.0,-0.14102662767431123,-0.0,-1.399569031860859,1.0,-1.3073726335231646,0.0
2019-06-27,-0.0,-0.11920632460083708,-0.0,-1.4011781119206326,1.0,-1.3550224771353279,0.0
2019-06-28,-0.0,-0.11710001162475296,-0.0,-1.4027589413724957,1.0,-1.3550199558259386,0.0
2019-07-01,-0.0,-0.11249612883245587,-0.0,-1.4103050480024777,1.0,-1.3483663672963766,0.0
2019-07-02,-0.0,-0.11555555555555556,-0.0,-1.398840579710145,1.0,-1.3503381642512078,0.0
2019-07-03,-0.0,-0.11861595432803579,-0.0,-1.3916448079000152,1.0,-1.3472072211078536,0.0
2019-07-05,-0.0,-0.13651562319843194,-0.0,-1.3656943003189976,1.0,-1.3411353241861717,0.0
2019-07-08,-0.0,-0.14022608428175948,-0.0,-1.3621962473085205,1.0,-1.3425484466318056,0.0
2019-07-09,-0.0,-0.13369311440272516,-0.0,-1.355456041642745,1.0,-1.3382707543920083,0.0
2019-07-10,-0.0,-0.16596214631174075,-0.0,-1.3148634753798698,1.0,-1.327392513043147,0.0
2019-07-11,-0.0,-0.16636831079794323,-0.0,-1.3151399733384117,1.0,-1.3273281279756237,0.0
2019-07-12,-0.0,-0.1836169970812327,-0.0,-1.2755771198968955,1.0,-1.3314506652515068,0.0
2019-07-15,-0.0,-0.21644447810937736,-0.0,-1.2674216027874565,1.0,-1.3034767459475836,0.0
2019-07-16,-0.0,-0.20773350552664566,-0.0,-1.28275154784062,1.0,-1.3078968359478862,0.0
2019-07-17,-0.0,-0.22035636943885112,-0.0,-1.276357281258311,1.0,-1.3025340982485467,0.0
2019-07-18,-0.0,-0.21995370194679517,-0.0,-1.276801639406474,1.0,-1.2981670524837765,0.0
2019-07-19,-0.0,-0.227979274611399,-0.0,-1.2639083241934874,1.0,-1.2901176203623161,0.0
2019-07-22,-0.0,-0.2172168382798304,-0.0,-1.2569276196244699,1.0,-1.3114400363416112,0.0
2019-07-23,-0.0,-0.2370644534170779,-0.0,-1.2192687303723642,1.0,-1.2822640945117392,0.0
2019-07-24,-0.0,-0.23798678266064296,-0.0,-1.2197662696486575,1.0,-1.2759586304745547,0.0
2019-07-25,-0.0,-0.2159408933169148,-0.0,-1.2505317362588155,1.0,-1.2650472032538527,0.0
2019-07-26,-0.0,-0.22260566254777542,-0.0,-1.2361868714980146,1.0,-1.2518831867601765,0.0
2019-07-29,-0.0,-0.22677484787018257,-0.0,-1.2165591001290799,1.0,-1.2446985063617924,0.0
2019-07-30,-0.0,-0.22648045104469913,-0.0,-1.214577882595718,1.0,-1.2439842281755535,0.0
2019-07-31,-0.0,-0.2262942929683188,-0.0,-1.205799021231188,1.0,-1.2474886852853515,0.0
2019-08-01,-0.0,-0.21973358916645144,-0.0,-1.21438323309103,1.0,-1.2558208184199846,0.0
2019-08-02,-0.0,-0.2024281103286385,-0.0,-1.1971097417840375,1.0,-1.2683025234741785,0.0
2019-08-05,-0.0,-0.19767782580030768,-0.0,-1.1919639586843456,1.0,-1.2730935462603472,0.0
2019-08-06,-0.0,-0.2022767390756151,-0.0,-1.1342267372743975,1.0,-1.2659677942288987,0.0
2019-08-07,-0.0,-0.20741086831512365,-0.0,-1.1101926394479587,1.0,-1.2764519838987924,0.0
2019-08-08,-0.0,-0.19462365591397848,-0.0,-1.102258064516129,1.0,-1.287347670250896,0.0
2019-08-09,-0.0,-0.1744904481215823,-0.0,-1.075314253249059,1.0,-1.3010794687877283,0.0
2019-08-12,-0.0,-0.16856789687444818,-0.0,-1.0717640826417094,1.0,-1.291400317852728,0.0
2019-08-13,-0.0,-0.19827654048949397,-0.0,-1.3175808609427875,1.0,-1.4189816636499568,0.0
2019-08-14,-0.0,-0.19214663822390773,-0.0,-1.3303705459429567,1.0,-1.4278660030022914,0.0
2019-08-15,-0.0,-0.21337937992316944,-0.0,-1.3032090334096464,1.0,-1.3637033875286173,0.0
2019-08-16,-0.0,-0.24092484668418848,-0.0,-1.2322020340532511,1.0,-1.33596160438807,0.0
2019-08-19,-0.0,-0.21120575430626537,-0.0,-1.2439901571077039,1.0,-1.330531894756767,0.0
2019-08-20,-0.0,-0.20984243148383241,-0.0,-1.2192517362407587,1.0,-1.3047569262937793,0.0
2019-08-21,-0.0,-0.21991406687838597,-0.0,-1.2258172987110032,1.0,-1.2904913132822715,0.0
2019-08-22,-0.0,-0.22291425800917467,-0.0,-1.2142617387088352,1.0,-1.2923208891209488,0.0
2019-08-23,-0.0,-0.220763723150358,-0.0,-1.2148717183770883,1.0,-1.2934815035799523,0.0
2019-08-26,-0.0,-0.20426986110090395,-0.0,-1.2030205041522746,1.0,-1.2672888954214743,0.0
2019-08-27,-0.0,-0.1972739264253261,-0.0,-1.1943426645170747,1.0,-1.272460794371977,0.0
2019-08-28,-0.0,-0.17372059845630464,-0.0,-1.2356878955262098,1.0,-1.248637377912719,0.0
2019-08-29,-0.0,-0.1713647679015961,-0.0,-1.2370039537267534,1.0,-1.252489383511495,0.0
2019-08-30,-0.0,-0.14928057553956833,-0.0,-1.2208633093525179,1.0,-1.226978417266187,0.0
2019-09-03,-0.0,-0.16975319697675254,-0.00981480818139485,-1.1976215209370638,1.0,-1.2048572554357562,0.0
2019-09-04,-0.0,-0.16009421505299595,-0.0,-1.2007066128974697,1.0,-1.2079511794725384,0.0
2019-09-05,-0.0,-0.14459899166875245,-0.0,-1.2037043658597635,1.0,-1.2273393642507242,0.0
2019-09-06,-0.0,-0.13796791443850265,-0.00035650623885918,-1.2220677361853831,1.0,-1.204634581105169,0.0
2019-09-09,-0.0,-0.1512470118100403,-0.0021407928069361684,-1.2225710921611304,1.0,-1.1919934349020587,0.0
2019-09-10,-0.0,-0.15464909155682222,-0.004524403277520485,-1.2112575703598147,1.0,-1.1920912005700035,0.0
2019-09-11,-0.0,-0.16222030981067126,-0.0,-1.155012908777969,1.0,-1.2685384394721742,0.0
2019-09-12,-0.0,-0.15253690698007738,-0.0,-1.1609574315608429,1.0,-1.2697076107209402,0.0
2019-09-13,-0.0,-0.15208198953630045,-0.0,-1.1575646814305167,1.0,-1.2738120834229198,0.0
