Date,DTE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-19,1.0,-0.0,-0.4002832653659252,-0.0,-0.6570291323777198,-0.38460599252765504,0.0
2018-11-20,1.0,-0.0,-0.38391278013325253,-0.0,-0.6483827983040582,-0.3904784978800727,0.0
2018-11-21,1.0,-0.0,-0.3767782727403362,-0.0,-0.6467643818556306,-0.3714614168702399,0.0
2018-11-23,1.0,-0.0,-0.3630684957835812,-0.0,-0.6609807077817552,-0.37844460995122886,0.0
2018-11-26,1.0,-0.0,-0.36478017624318676,-0.0,-0.6594232477729488,-0.3769299109179533,0.0
2018-11-27,1.0,-0.0,-0.36419178539891656,-0.0,-0.6523471993508508,-0.3700389012195413,0.0
2018-11-28,1.0,-0.0,-0.3603715465985339,-0.0,-0.6552926287638196,-0.37216743475250125,0.0
2018-11-29,1.0,-0.0,-0.3444910659563434,-0.0,-0.6424025269907123,-0.37037386261845273,0.0
2018-11-30,1.0,-0.0,-0.34454316216152525,-0.0,-0.643343624066175,-0.3687460231423656,0.0
2018-12-03,1.0,-0.0,-0.34694070622738343,-0.0,-0.6465315389891441,-0.3716799508053263,0.0
2018-12-04,1.0,-0.0,-0.34934528724784714,-0.0,-0.6412174118202194,-0.36876253391530023,0.0
2018-12-06,1.0,-0.0,-0.2960496305081653,-0.0,-0.6419122342851931,-0.34285192956847005,0.0
2018-12-07,1.0,-0.0,-0.296004925434396,-0.0,-0.6427235827974643,-0.34158799653395355,0.0
2018-12-10,1.0,-0.0,-0.29167979829814056,-0.0,-0.6365764711179145,-0.32290306604835445,0.0
2018-12-11,1.0,-0.0,-0.29200909643572825,-0.0,-0.6357372841285208,-0.32384662148470045,0.0
2018-12-12,1.0,-0.0,-0.29227477477477476,-0.0,-0.6365990990990991,-0.3233783783783784,0.0
2018-12-13,1.0,-0.0,-0.2887731872788334,-0.0,-0.6430455067955912,-0.3221087745396353,0.0
2018-12-14,1.0,-0.0,-0.27848301052963853,-0.0,-0.6523640955108114,-0.3238934860544294,0.0
2018-12-17,1.0,-0.0,-0.27411611629576454,-0.0,-0.6421392677674085,-0.32710427135678394,0.0
2018-12-18,1.0,-0.0,-0.2825338587670426,-0.0,-0.6516057435339947,-0.3306608687774607,0.0
2018-12-19,1.0,-0.0,-0.28290472414183754,-0.0,-0.6519768890902912,-0.3308711906650051,0.0
2018-12-20,1.0,-0.0,-0.27273341592521677,-0.0,-0.6536772159026918,-0.32609528100011265,0.0
2018-12-21,1.0,-0.0,-0.27224063787851643,-0.0,-0.6573866690557247,-0.31011467478946425,0.0
2018-12-24,1.0,-0.0,-0.2555242177263541,-0.0,-0.6495591729774146,-0.31570765506673476,0.0
2018-12-26,1.0,-0.0,-0.2590494674128904,-0.0,-0.6696380213034844,-0.3280375519046759,0.0
2018-12-27,1.0,-0.0,-0.22839385868035253,-0.0,-0.6092379653089066,-0.32785465254769486,0.0
2018-12-28,1.0,-0.0,-0.2288601350181755,-0.0,-0.6084040159252206,-0.3264670244071317,0.0
2018-12-31,1.0,-0.0,-0.22871857013026356,-0.0,-0.6084303457826632,-0.326697537542736,0.0
2019-01-02,1.0,-0.0,-0.2277668518078278,-0.0,-0.6065570227572346,-0.3268569946618833,0.0
2019-01-03,1.0,-0.0,-0.23177785509263285,-0.0,-0.6304253283465252,-0.31225537096633904,0.0
2019-01-04,1.0,-0.0,-0.23374602968820898,-0.0,-0.6128000691428448,-0.3141678010414641,0.0
2019-01-07,1.0,-0.0,-0.2157948326333206,-0.0,-0.6052776717152433,-0.30019939756480424,0.0
2019-01-08,1.0,-0.0,-0.2059813321480729,-0.0,-0.6121658518001143,-0.2984104810887464,0.0
2019-01-09,1.0,-0.0,-0.20420464880184427,-0.0,-0.6116410397411223,-0.29914764916139674,0.0
2019-01-10,1.0,-0.0,-0.20195784087785693,-0.0,-0.6141404317398567,-0.2981795885574138,0.0
2019-01-11,1.0,-0.0,-0.1946566505390035,-0.0,-0.6187293099057805,-0.3086749851455734,0.0
2019-01-14,1.0,-0.0,-0.19604640804292955,-0.0,-0.6161791842535049,-0.3088001357456466,0.0
2019-01-15,1.0,-0.0,-0.2005503882583838,-0.0,-0.6162428534857923,-0.31649458144892906,0.0
2019-01-16,1.0,-0.0,-0.2029686102474552,-0.0,-0.6100983857915585,-0.3164955918054432,0.0
2019-01-17,1.0,-0.0,-0.20540379795233443,-0.0,-0.6068439610858576,-0.31188665618760353,0.0
2019-01-18,1.0,-0.0,-0.2095162535380393,-0.0,-0.6067844583583498,-0.3279869628613089,0.0
2019-01-22,1.0,-0.0,-0.12042372881355934,-0.0,-0.7788559322033899,-0.21934322033898307,0.0
2019-01-23,1.0,-0.0,-0.06481578561093754,-0.0,-0.778754010358783,-0.25332885990479986,0.0
2019-01-24,1.0,-0.0,-0.061950061950061946,-0.0,-0.7855477855477856,-0.2524832524832525,0.0
2019-01-25,1.0,-0.0,-0.0,-0.0,-0.9206443660475198,-0.20457346878055,0.0
2019-01-28,1.0,-0.0,-0.0,-0.0,-0.917923869575337,-0.19798565413342928,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.9180373097901059,-0.20424881682548443,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.9170273251866938,-0.20451459606245756,0.0
2019-01-31,1.0,-0.0,-0.0,-0.0,-0.8921994532624129,-0.226938481425756,0.0
2019-02-01,1.0,-0.0,-0.0,-0.0,-0.8968631784757938,-0.22835465635227611,0.0
2019-02-04,1.0,-0.0,-0.0,-0.0,-0.883849302130339,-0.21500682128240112,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-0.874264491090431,-0.21228560697742352,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-0.8695643123295655,-0.21207768687941048,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-0.8711853116282943,-0.21050002081685334,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-0.8800181634295858,-0.18400792586018286,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-0.8759531337176863,-0.19048209451780215,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-0.8686610274396535,-0.1944501753662059,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-0.8637821171634121,-0.19173689619732787,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.8697903771560618,-0.1934059585706033,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-0.8701700792602378,-0.19389861294583882,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-0.8666392684680982,-0.18822562416521113,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-0.8586533338797591,-0.1904430146305479,0.0
2019-02-21,1.0,-0.0,-0.0,-0.0,-0.8608355999100186,-0.18419599582813553,0.0
2019-02-22,1.0,-0.0,-0.0,-0.0,-0.8662138941166844,-0.17944521724899765,0.0
2019-02-25,1.0,-0.0,-0.0,-0.0,-0.8746374874020445,-0.18219214710298443,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-0.8785127539991353,-0.18024416857101683,0.0
2019-02-27,1.0,-0.0,-0.0,-0.0,-0.8818522792844778,-0.17898359574643474,0.0
2019-02-28,1.0,-0.0,-0.0,-0.0,-0.8777095524602325,-0.18278661501689608,0.0
2019-03-01,1.0,-0.0,-0.0,-0.0,-0.8867512114650996,-0.1753170429941231,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-0.8859445346709702,-0.1698497214398783,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.8918696001814546,-0.17011361527517166,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.8915814222075567,-0.1707845240059396,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.8959316098465341,-0.1640127716551653,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.9313446477907726,-0.14597311950809116,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.9295695101033343,-0.1622181316152784,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.9345454545454546,-0.1795983086680761,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.9364723309702676,-0.17968468945085175,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.9360671685982573,-0.1788131291768886,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.9371206655065574,-0.1850303467594754,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.9432453865443556,-0.20007715884004545,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.9458976896269845,-0.20528761347502475,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.9473024923329446,-0.2124314284480152,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.9578513466850829,-0.20029782458563536,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.9735834276264252,-0.20241100182783534,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.9839752600506045,-0.17860772907160313,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.9807111671047202,-0.19147642113951824,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.9824123330800131,-0.18888285745304526,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.970357359701622,-0.19808743169398907,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.9708083181066736,-0.20442878273731835,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.9701924122187194,-0.20395695184259158,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.9899518208255567,-0.1802812622075611,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.9877443005574716,-0.18142773475629598,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.9914670951212629,-0.1797555203334998,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.9955253383148337,-0.17661880661207288,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.9968495382944051,-0.17588267246061923,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-1.0247077808792742,-0.15603192602930913,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-1.0287177252424011,-0.15016886371064384,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-1.0353420834605154,-0.14492216456634543,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-1.0330338842614801,-0.14742052243687584,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-1.032452369001113,-0.14995307828288337,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-1.0318921513022992,-0.14951354652938353,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-1.0551298331654773,-0.13429960152384288,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-1.0502245099112912,-0.14011608805169204,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-1.0527056443633325,-0.14611139207106574,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-1.0535306014773127,-0.14485138937741823,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-1.020105272240918,-0.1371343515402537,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-1.0288998641275044,-0.12780641404447127,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-1.0313571567210853,-0.12525609782397723,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-1.0272259647461421,-0.12502421281449758,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-1.0299995692811301,-0.1235947796872981,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-1.0264195071246047,-0.1391138637446403,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.020006502655251,-0.14754524764278748,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-1.0137871420853592,-0.14720691518098325,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.0083752455371597,-0.1501931918751484,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.0102384655261794,-0.1497753585622948,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.9786528943404347,-0.17327307940606843,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.9696388553697638,-0.18516204102740907,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.9725720682899524,-0.18032681004973197,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.9835664487074005,-0.1815918243623609,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.9764168150898049,-0.1694598828351323,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.995629144776505,-0.1575015071914564,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.9941594827586205,-0.16101293103448275,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.9809933347667168,-0.16910341861965167,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.9785573376790462,-0.16570889441633074,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.9734083518740373,-0.1658822522676707,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.9599155227032735,-0.15201689545934532,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.9724667975760647,-0.13897510609995567,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.9736969569337686,-0.13223123091502578,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.9545994127079993,-0.1279963346314847,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.9497168174883487,-0.1401910175761249,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.9519079979090433,-0.13904861474124414,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.9438371339589908,-0.14633279685638442,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.9618550700536316,-0.11688770631522057,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.9461217681401167,-0.13892827356130105,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.9520917540368083,-0.09965325509345699,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.9756137817206519,-0.08751805240354858,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.9694725768857902,-0.09319114704729688,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.9606924727632882,-0.10269478375701552,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.9620990058419596,-0.08771138669673055,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.9641538840127963,-0.08653925026659011,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.9727375449409348,-0.08170518746789933,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.9822187544915097,-0.0710428515697185,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.9935226501614196,-0.06277888589582777,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.9919692737430168,-0.06192490962865593,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.9989542537267526,-0.051528634993540975,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-1.0001026125146222,-0.05214767993104439,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.9963479688141157,-0.055354944604021336,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.9356876428829263,-0.06968676051818876,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.935616383456236,-0.0682310035267714,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.9179628851120054,-0.08391888375072569,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.9535071597358269,-0.06618463837779977,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.9553254198966408,-0.06340843023255814,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.9576978939724038,-0.05956991850238038,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.9556052636882091,-0.05958930334723817,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.9623536536132419,-0.05621719822365765,0.0
2019-07-05,1.0,-0.0,-0.0,-0.005840768564580773,-0.9574228112223319,-0.050794545930595555,0.0
2019-07-08,1.0,-0.0,-0.0,-0.008025262480389395,-0.9560320205961623,-0.04726658353111549,0.0
2019-07-09,1.0,-0.0,-0.0,-0.007315700619020821,-0.9559450116568856,-0.04656724817107485,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0051463493084593125,-0.959834351881634,-0.045332100353811515,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0016446048937023667,-0.9569995988768552,-0.046971520256718816,0.0
2019-07-12,1.0,-0.0,-0.0,-0.002946127946127946,-0.9604777938111271,-0.04074474907808241,0.0
2019-07-15,1.0,-0.0,-0.0,-0.011819714239845883,-0.9657449028736556,-0.02917803820838016,0.0
2019-07-16,1.0,-0.0,-0.0,-0.007244340985711992,-0.9654639589019104,-0.034014288007705895,0.0
2019-07-17,1.0,-0.0,-0.0,-0.007543535831795201,-0.964970708610866,-0.0337252226948078,0.0
2019-07-18,1.0,-0.0,-0.0,-0.012051328248553641,-0.9615638700378356,-0.02828658939403039,0.0
2019-07-19,1.0,-0.0,-0.0,-0.012303622956075665,-0.9610251683231805,-0.030518595703751206,0.0
2019-07-22,1.0,-0.0,-0.0,-0.02113157471449252,-0.9724143477561524,-0.017090236448447805,0.0
2019-07-23,1.0,-0.0,-0.0,-0.02017094017094017,-0.9722473604826546,-0.018642533936651582,0.0
2019-07-24,1.0,-0.0,-0.0,-0.027802888768356133,-0.9687619277205247,-0.012314429779625947,0.0
2019-07-25,1.0,-0.0,-0.0,-0.030705011138092275,-0.9741315298320256,-0.002026932107808706,0.0
2019-07-26,1.0,-0.0,-0.0,-0.029697212753158213,-0.9754962903549229,-0.0,0.0
2019-07-29,1.0,-0.0,-0.0,-0.03151108611825193,-0.9750160668380464,-0.0018075192802056556,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0344633563089042,-0.9693346462230975,-0.005747241926732713,0.0
2019-07-31,1.0,-0.0,-0.0,-0.03447373190229758,-0.9708825839189706,-0.008296248565272548,0.0
2019-08-01,1.0,-0.0,-0.0,-0.04507019622808251,-0.9570989576010765,-0.006326698668380566,0.0
2019-08-02,1.0,-0.0,-0.0,-0.06179718774516707,-0.9498300175011567,-0.0,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0599951762672348,-0.949893475901435,-0.0,0.0
2019-08-06,1.0,-0.0,-0.0,-0.06785749727101319,-0.916860176639873,-0.0,0.0
2019-08-07,1.0,-0.0,-0.0,-0.06420910997665123,-0.914499980212909,-0.0,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0718539259376109,-0.8999881689474306,-0.0,0.0
2019-08-09,1.0,-0.0,-0.0,-0.06880517951736315,-0.8931332156170296,-0.0,0.0
2019-08-12,1.0,-0.0,-0.0,-0.07100974643578531,-0.8900437314925578,-0.0,0.0
2019-08-13,1.0,-0.0,-0.0,-0.06726281523316469,-0.8937325959916853,-0.0,0.0
2019-08-14,1.0,-0.0,-0.0,-0.06807488823380123,-0.8841536028737091,-0.0,0.0
2019-08-15,1.0,-0.0,-0.0,-0.07533689591078066,-0.8608271375464683,-0.0,0.0
2019-08-16,1.0,-0.0,-0.0,-0.08020172125082752,-0.8669145994781728,-0.0,0.0
2019-08-19,1.0,-0.0,-0.0,-0.08210808084726694,-0.8576056174108702,-0.0,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0780180354891884,-0.8612818772423154,-0.0,0.0
2019-08-21,1.0,-0.0,-0.0,-0.10624758220502901,-0.8279883945841392,-0.0,0.0
2019-08-22,1.0,-0.0,-0.0,-0.10310294828419526,-0.830198163363944,-0.0,0.0
2019-08-23,1.0,-0.0,-0.0,-0.1023264793899025,-0.8283618109856163,-0.0,0.0
2019-08-26,1.0,-0.0,-0.0,-0.10148961492686298,-0.8181172495872846,-0.0,0.0
2019-08-27,1.0,-0.0,-0.0,-0.10315142198308994,-0.8184473481936972,-0.0,0.0
2019-08-28,1.0,-0.0,-0.0,-0.105207552968747,-0.815689890316756,-0.0,0.0
2019-08-29,1.0,-0.0,-0.0,-0.10933118205216857,-0.8114555722023742,-0.0,0.0
2019-08-30,1.0,-0.0,-0.0,-0.11088335025575204,-0.8048621621103853,-0.0,0.0
2019-09-03,1.0,-0.0,-0.0,-0.1166762507188039,-0.8001533448341958,-0.0,0.0
2019-09-04,1.0,-0.0,-0.0,-0.11917497210143534,-0.804863970446762,-0.0,0.0
2019-09-05,1.0,-0.0,-0.0,-0.09720539230536202,-0.7961602544683429,-0.0,0.0
2019-09-06,1.0,-0.0,-0.0,-0.10682284152175564,-0.7915749107753056,-0.0,0.0
2019-09-09,1.0,-0.0,-0.0,-0.10830894370747653,-0.7921813827967615,-0.0,0.0
2019-09-10,1.0,-0.0,-0.0,-0.12356753264030101,-0.7769056804576293,-0.0,0.0
2019-09-11,1.0,-0.0,-0.0,-0.11879590790897188,-0.7792054966120676,-0.0,0.0
2019-09-12,1.0,-0.0,-0.0,-0.12077523491967264,-0.7737382540163686,-0.0,0.0
2019-09-13,1.0,-0.0,-0.0,-0.11761365787182496,-0.7751069387137071,-0.0,0.0
2019-09-16,1.0,-0.0,-0.0,-0.11451044004753191,-0.7716770092611803,-0.0,0.0
2019-09-17,1.0,-0.0,-0.0,-0.11272184316467898,-0.7773157685837949,-0.0,0.0
2019-09-18,1.0,-0.0,-0.0,-0.1207977851856037,-0.7625477898939677,-0.0,0.0
2019-09-19,1.0,-0.0,-0.0,-0.1279555197783477,-0.7441076810753131,-0.0,0.0
2019-09-20,1.0,-0.0,-0.0,-0.14325842696629212,-0.7294007490636704,-0.0,0.0
2019-09-23,1.0,-0.0,-0.0,-0.1558178061537889,-0.7055823390354224,-0.0,0.0
2019-09-24,1.0,-0.0,-0.0,-0.16562796495079346,-0.6947333172102023,-0.0,0.0
2019-09-25,1.0,-0.0,-0.0,-0.1653591726451132,-0.6980341004379018,-0.0,0.0
2019-09-26,1.0,-0.0,-0.0,-0.18873547608269203,-0.6974875509280217,-0.0,0.0
2019-09-27,1.0,-0.0,-0.0,-0.19001188163627108,-0.6959621296418536,-0.0,0.0
2019-09-30,1.0,-0.0,-0.0,-0.21811065310290056,-0.6727489316643346,-0.0,0.0
2019-10-01,1.0,-0.0,-0.0,-0.22297680753660476,-0.6687223336233967,-0.0,0.0
2019-10-02,1.0,-0.0,-0.0,-0.23557217708254236,-0.662825575214519,-0.0,0.0
2019-10-03,1.0,-0.0,-0.0,-0.2338418915328855,-0.6637823067289081,-0.0,0.0
2019-10-04,1.0,-0.0,-0.0,-0.24063957361758828,-0.6628533358713239,-0.0,0.0
2019-10-07,1.0,-0.0,-0.0,-0.2644864414482654,-0.6291660354491744,-0.0,0.0
2019-10-08,1.0,-0.0,-0.0,-0.26772710937943295,-0.6236878439976546,-0.0,0.0
2019-10-09,1.0,-0.0,-0.0,-0.26968336080950484,-0.6252060712864533,-0.0,0.0
2019-10-10,1.0,-0.0,-0.0,-0.34231696765523467,-0.49857329577879644,-0.0,0.0
2019-10-11,1.0,-0.0,-0.0,-0.3999890148116956,-0.43087570259433533,-0.0,0.0
