Date,FOX,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-02-07,1.0,-0.0,-0.16546923277370362,-0.9334772735733164,-0.8694859099877155,-0.7541972229460597,0.0
2020-02-10,1.0,-0.0,-0.1545383557059458,-0.935076042092738,-0.8736102331461719,-0.7552522961365411,0.0
2020-02-11,1.0,-0.0,-0.15462577962577964,-0.9300193050193051,-0.8708419958419958,-0.757016632016632,0.0
2020-02-12,1.0,-0.0,-0.15143632242000818,-0.9333680181351964,-0.8808577056003567,-0.7505667248875841,0.0
2020-02-13,1.0,-0.0,-0.15104089219330855,-0.9331970260223047,-0.8819330855018587,-0.7513382899628253,0.0
2020-02-14,1.0,-0.0,-0.15631516234733392,-0.9447795650878761,-0.8760798331843908,-0.7463881441763478,0.0
2020-02-18,1.0,-0.0,-0.1573226118680664,-0.9409947137219863,-0.8736132827041917,-0.7508003871640234,0.0
2020-02-19,1.0,-0.0,-0.1592110160029773,-0.9418682545589878,-0.8739114253814664,-0.7466319315221437,0.0
2020-02-20,1.0,-0.0,-0.15945966061327774,-0.9418725811253348,-0.8735486752009526,-0.7465019350997321,0.0
2020-02-21,1.0,-0.0,-0.14705001497454329,-0.9543276430068881,-0.8913222521713087,-0.7509359089547768,0.0
2020-02-24,1.0,-0.0,-0.1436377245508982,-0.9544535928143713,-0.892365269461078,-0.7520958083832335,0.0
2020-02-25,1.0,-0.0,-0.2001303073080682,-0.929996018387809,-0.7901328410612807,-0.6994244760560322,0.0
2020-02-26,1.0,-0.0,-0.18591479931051463,-0.8894712773067858,-0.7707109438210152,-0.6716501917191402,0.0
2020-02-27,1.0,-0.0,-0.18895104895104897,-0.8744405594405594,-0.7643706293706294,-0.6687412587412589,0.0
2020-02-28,1.0,-0.0,-0.25733135411512453,-0.7639122546594096,-0.6482599373247567,-0.6292264555500577,0.0
2020-03-02,1.0,-0.0,-0.255363321799308,-0.7577195584115999,-0.6520019772614928,-0.6303509639149778,0.0
2020-03-03,1.0,-0.0,-0.2787358123785038,-0.6525051733868439,-0.5882611149432495,-0.6158838653038189,0.0
2020-03-04,1.0,-0.0,-0.2966965866764365,-0.6362581669414423,-0.5664956951822678,-0.5536423032301399,0.0
2020-03-05,1.0,-0.0,-0.38735923589411,-0.540652084193149,-0.5135015624078769,-0.5064265078709982,0.0
2020-03-06,1.0,-0.0,-0.40022875241949674,-0.5325532289283829,-0.502522142061118,-0.4974192034723444,0.0
2020-03-09,1.0,-0.0,-0.4104143662462951,-0.5260359156157378,-0.49296797814842797,-0.47637589353170223,0.0
2020-03-10,1.0,-0.10442766891530143,-0.27409251525859296,-0.4765499518149695,-0.4513598886390406,-0.3705161152157619,0.0
2020-03-11,1.0,-0.09025719729043184,-0.2958033446232007,-0.47123729889923793,-0.43141405588484333,-0.35737722269263344,0.0
2020-03-12,1.0,-0.11334928352756554,-0.25347945769339614,-0.4232461217874508,-0.43104113606544725,-0.35149597386226233,0.0
2020-03-13,1.0,-0.19300361881785286,-0.20383594692400483,-0.3543305186972256,-0.38424607961399276,-0.27712907117008445,0.0
2020-03-16,1.0,-0.12900462962962964,-0.3700925925925926,-0.34368055555555554,-0.3556944444444444,-0.11636574074074074,0.0
2020-03-17,1.0,-0.18585522669327126,-0.27921516461589624,-0.25567010309278354,-0.33242434319920183,-0.16388427003658132,0.0
2020-03-18,1.0,-0.18101791175185672,-0.2920270860637833,-0.21618610747051115,-0.32778505897771953,-0.16734381826124944,0.0
2020-03-19,1.0,-0.17519802968781203,-0.32889569327031887,-0.2324879629013291,-0.33726064478910117,-0.14497770085868336,0.0
2020-03-20,1.0,-0.17552955774173534,-0.3453647079677391,-0.2246299742976159,-0.33521669768678547,-0.13500398830098378,0.0
2020-03-23,1.0,-0.1797894641931339,-0.32044721952978833,-0.2646349435340261,-0.34639226382345645,-0.14284426211031714,0.0
2020-03-24,1.0,-0.1875070317949641,-0.32690533516347514,-0.24891429085754144,-0.339686325690241,-0.1471614050088882,0.0
2020-03-25,1.0,-0.18591461928709097,-0.33441148452557656,-0.22293360508651056,-0.32752165533130995,-0.14457564412149138,0.0
2020-03-26,1.0,-0.168852532900667,-0.3377501352082207,-0.2604110329908058,-0.34270776996574726,-0.14374887326482783,0.0
2020-03-27,1.0,-0.1661378262424026,-0.33486771540936716,-0.25218984626385416,-0.3401635681086879,-0.14117804790847338,0.0
2020-03-30,1.0,-0.19389853747714808,-0.35187385740402194,-0.2304616087751371,-0.3582952468007313,-0.1506855575868373,0.0
2020-03-31,1.0,-0.20996111831142378,-0.34428809479725975,-0.2402101462692094,-0.37585632290316606,-0.14407054249213108,0.0
2020-04-01,1.0,-0.20427344491515614,-0.3436812741625576,-0.25853647244021577,-0.36916915526541194,-0.13931523022432113,0.0
2020-04-02,1.0,-0.20596849703650746,-0.334378819676668,-0.25610571711907015,-0.3725236964092157,-0.13724314476142155,0.0
2020-04-03,1.0,-0.20665591893136806,-0.33519115614924,-0.2556195301704284,-0.36941501612160293,-0.13620451404882544,0.0
2020-04-06,1.0,-0.20823935558112774,-0.32994246260069043,-0.25426927502876867,-0.371415420023015,-0.1376524741081703,0.0
2020-04-07,1.0,-0.22279039219365734,-0.3434040157628073,-0.26484800150121973,-0.3769468943516608,-0.1376665415650216,0.0
2020-04-08,1.0,-0.219173902839709,-0.34494250176015023,-0.25458812485332083,-0.37678948603614176,-0.15137291715559728,0.0
2020-04-09,1.0,-0.22081420406633562,-0.3393141572191511,-0.2571910428183266,-0.37599550267028947,-0.14904431743652208,0.0
2020-04-13,1.0,-0.23720723461007512,-0.2975970425138632,-0.2710638994829079,-0.37878752427525214,-0.15515103301434285,0.0
2020-04-14,1.0,-0.23704466228388274,-0.2938258896193529,-0.27503918770324964,-0.378213976557565,-0.155440656949676,0.0
2020-04-15,1.0,-0.22919098081322065,-0.2988189160169926,-0.26980533121703,-0.3783903645954904,-0.15795247654171138,0.0
2020-04-16,1.0,-0.22216034342731178,-0.3081331941060448,-0.26754843949414087,-0.3684418145956608,-0.1541710175194338,0.0
2020-04-17,1.0,-0.22063123694592712,-0.31346019958226967,-0.26340218148062194,-0.36809004409375723,-0.15511719656532838,0.0
2020-04-20,1.0,-0.21902726808194362,-0.3155107539369164,-0.2599293909973522,-0.3703953175082455,-0.15782505690528173,0.0
2020-04-21,1.0,-0.2207372629230197,-0.3160096690219412,-0.25964577910003717,-0.37042116028263294,-0.1574934920044626,0.0
2020-04-22,1.0,-0.2152658662092624,-0.322122293820407,-0.2538825274674331,-0.371494135645079,-0.1551620230865514,0.0
2020-04-23,1.0,-0.20217556987459298,-0.3329407145661563,-0.24367768308736926,-0.36809164183930343,-0.162636550497702,0.0
2020-04-24,1.0,-0.20281820281820281,-0.3306768306768307,-0.24527604527604527,-0.3689073689073689,-0.1623007623007623,0.0
2020-04-27,1.0,-0.21108155002891843,-0.33198380566801616,-0.2368536726431463,-0.36941584731058413,-0.16414112203585887,0.0
2020-04-28,1.0,-0.20210687874982558,-0.35812287800567416,-0.23194270033951908,-0.3652620808334496,-0.16801544114227243,0.0
2020-04-29,1.0,-0.18700947856261207,-0.37520668855818723,-0.21933440462050816,-0.3614895549500454,-0.1858683248329025,0.0
2020-04-30,1.0,-0.18796485682409816,-0.37035143175901825,-0.22313127556712534,-0.3649358497582745,-0.17787746374116772,0.0
2020-05-01,1.0,-0.15923477282318188,-0.41571716603366626,-0.21929947953298637,-0.35269845735452715,-0.1974726872040137,0.0
2020-05-04,1.0,-0.1610322158014178,-0.4116463514493601,-0.22071450295954892,-0.35722808413073487,-0.18896661441639567,0.0
2020-05-05,1.0,-0.15939722950205915,-0.4099354174466492,-0.21403500561587419,-0.3616622987645077,-0.19491763384500185,0.0
2020-05-06,1.0,-0.1555222341970854,-0.40968089592802587,-0.207394217703013,-0.36718054449182325,-0.20310669603111384,0.0
2020-05-07,1.0,-0.17229539040451552,-0.41455785512699905,-0.2115475070555033,-0.3644167450611477,-0.18901693320790214,0.0
2020-05-08,1.0,-0.17185258355088312,-0.41623744678849456,-0.21094099108633788,-0.3644488346386321,-0.18843340624191537,0.0
2020-05-11,1.0,-0.17172691140848054,-0.4145951412243362,-0.2115425319254016,-0.36534888643258623,-0.18858916770536913,0.0
2020-05-12,1.0,-0.16903592659601965,-0.4142719518785685,-0.2066777884818722,-0.3653751262952607,-0.1943184755280904,0.0
2020-05-13,1.0,-0.16804692082111436,-0.4085865102639296,-0.21020527859237537,-0.3676715542521994,-0.1915542521994135,0.0
2020-05-14,1.0,-0.16786728300912784,-0.408452026186733,-0.20529366215360068,-0.3691484618814088,-0.195720017833259,0.0
2020-05-15,1.0,-0.15113083914605793,-0.39906996406679346,-0.2004744122689589,-0.3718734587472698,-0.22605040043213792,0.0
2020-05-18,1.0,-0.15420626705561305,-0.40232426837301216,-0.19866848593205982,-0.369389291427496,-0.2279335654465042,0.0
2020-05-19,1.0,-0.1538805478420483,-0.402245022826752,-0.2010401468442604,-0.3707111592224785,-0.2253729938344237,0.0
2020-05-20,1.0,-0.15637501764955053,-0.39438508965971664,-0.2054643008424719,-0.37132301030733755,-0.22574951757895234,0.0
2020-05-21,1.0,-0.15860803275217053,-0.3900614103197572,-0.20947742406061035,-0.37152067010188,-0.22321827721700666,0.0
2020-05-22,1.0,-0.1587577932007999,-0.39080108222562054,-0.20846959181272792,-0.3713445477002706,-0.22331490412892602,0.0
2020-05-26,1.0,-0.1589572255423274,-0.39155804432732577,-0.20933132558467835,-0.37097077784574845,-0.22201308173733,0.0
2020-05-27,1.0,-0.1519540986690495,-0.3927479659502422,-0.18797911865682168,-0.37186662277195126,-0.24695480411983256,0.0
2020-05-28,1.0,-0.1531154479191159,-0.3921467199623795,-0.18854925934634376,-0.3721843404655537,-0.24528568069597928,0.0
2020-05-29,1.0,-0.15072293405430823,-0.39534500999177147,-0.18690490184553896,-0.36934289408722226,-0.24866580463147997,0.0
2020-06-01,1.0,-0.1474801559344324,-0.3898595650744446,-0.1889295946644122,-0.3691465877600864,-0.25297073880982573,0.0
2020-06-02,1.0,-0.14821688671709815,-0.39054644551989853,-0.1874030916694075,-0.368674528966781,-0.25445190997509753,0.0
2020-06-03,1.0,-0.14817164880616657,-0.39095694679451026,-0.1931754089114495,-0.3663987591652566,-0.2513630381650686,0.0
2020-06-04,1.0,-0.14804258727092856,-0.3950628916003204,-0.18203231733170022,-0.37254440099872804,-0.25780845150044757,0.0
2020-06-05,1.0,-0.14852324650242593,-0.4002072636487823,-0.18670215271562482,-0.36942390126713454,-0.2504121720288285,0.0
2020-06-08,1.0,-0.1480697296915802,-0.3916296139459383,-0.2000376408591526,-0.3672336321076528,-0.2456066059707813,0.0
2020-06-09,1.0,-0.14551675318546484,-0.39431335535630013,-0.19891458235016518,-0.36875884851344976,-0.25210004719207174,0.0
2020-06-10,1.0,-0.13737120710842235,-0.399447017676529,-0.19191322431231686,-0.3725304849229606,-0.26191038850552983,0.0
2020-06-11,1.0,-0.13634537678111486,-0.4003639027387225,-0.18979654528698695,-0.3728821569507786,-0.2635695550461967,0.0
2020-06-12,1.0,-0.14543269230769232,-0.3898001508295626,-0.19647907239819007,-0.3654553167420815,-0.25956825037707393,0.0
2020-06-15,1.0,-0.1490975920079167,-0.3853258564629376,-0.1986711276565666,-0.36605249516987887,-0.2569860044295745,0.0
2020-06-16,1.0,-0.14667829283812128,-0.3937265807272642,-0.19883109843753682,-0.36276011594749374,-0.2546602879834092,0.0
2020-06-17,1.0,-0.1457467900302115,-0.3857628398791541,-0.20402190332326284,-0.3667862537764351,-0.25797771903323263,0.0
2020-06-18,1.0,-0.14650207703927492,-0.38427586858006046,-0.2051784365558912,-0.36695147280966767,-0.2573876510574018,0.0
2020-06-19,1.0,-0.1509831294512931,-0.38501762771218323,-0.2063033859404207,-0.3704658921515273,-0.25341315098312944,0.0
2020-06-22,1.0,-0.1549779652182154,-0.38527697483770085,-0.19776808984504574,-0.37771880775245226,-0.25361323034639627,0.0
2020-06-23,1.0,-0.15205855877197136,-0.3821244137016156,-0.19739896716729047,-0.3783578907471455,-0.2589662197375278,0.0
2020-06-24,1.0,-0.15280015161565433,-0.38344546574433813,-0.1968871410973183,-0.3783758173031366,-0.2574623329858808,0.0
2020-06-25,1.0,-0.15098758131283263,-0.3827084565345949,-0.19827321111768184,-0.3788054405677114,-0.2546895328208161,0.0
2020-06-26,1.0,-0.15127362172134057,-0.37969773657198264,-0.19715711548922685,-0.37976869042832473,-0.25720772924008417,0.0
2020-06-29,1.0,-0.15058189043428893,-0.38092534771501557,-0.19630523228309205,-0.3811618885419623,-0.25643391049295106,0.0
2020-06-30,1.0,-0.14848578126109915,-0.3878010086898871,-0.19401889517675752,-0.38171571993464826,-0.2558189093836573,0.0
2020-07-01,1.0,-0.14813237764057435,-0.38849856882643763,-0.18910415631727107,-0.3855179428949921,-0.25432309038866413,0.0
2020-07-02,1.0,-0.14996331968667911,-0.38803038549826063,-0.19016967603000687,-0.3861845374730814,-0.2521239084648697,0.0
2020-07-06,1.0,-0.15281361710186783,-0.3886271631826898,-0.1887502663289221,-0.3868042896711726,-0.25037286049099217,0.0
2020-07-07,1.0,-0.1488682324558291,-0.3928900872773718,-0.1858842451335178,-0.38754464391305377,-0.2500532179096005,0.0
2020-07-08,1.0,-0.14817443979082368,-0.3940749154066397,-0.1838574572300703,-0.3881119708478266,-0.252005395045077,0.0
2020-07-09,1.0,-0.1456372664932608,-0.3970678647434382,-0.18023173327027664,-0.3866162213289194,-0.25509576732087963,0.0
2020-07-10,1.0,-0.1397401613933786,-0.40327046406512534,-0.17388834985919494,-0.3881250443713467,-0.2614714721821237,0.0
2020-07-13,1.0,-0.13314219368291352,-0.4049001255834893,-0.17366064023884556,-0.38843210198327127,-0.26936473710399733,0.0
2020-07-14,1.0,-0.13101553618794998,-0.40320670708601747,-0.17210591133004927,-0.3904888215233043,-0.27152804092459265,0.0
2020-07-15,1.0,-0.13317707223524397,-0.401591022089637,-0.17129530979946492,-0.3899187915808414,-0.2716101995880389,0.0
2020-07-16,1.0,-0.1290368473467065,-0.4152321335419927,-0.16709346991037133,-0.38734765495328877,-0.2724190259401527,0.0
2020-07-17,1.0,-0.12756420897858514,-0.41378329025066996,-0.16761922830649562,-0.38670050039130127,-0.27585552683378,0.0
2020-07-20,1.0,-0.14179621271819856,-0.41153855338252504,-0.16815913269813978,-0.39262602383169765,-0.27380184826993337,0.0
2020-07-21,1.0,-0.12902071203588814,-0.4156008399350959,-0.1620931564379116,-0.3964398205593204,-0.28302472081702773,0.0
2020-07-22,1.0,-0.12116875372689326,-0.42025044722719146,-0.1577101967799642,-0.39945140131186646,-0.2866308884913536,0.0
2020-07-23,1.0,-0.12527049199819273,-0.42612893253751216,-0.15485221030604238,-0.3948350890542886,-0.27686490856775975,0.0
2020-07-24,1.0,-0.11598537720172815,-0.4319660067416797,-0.1472962066182405,-0.39092247068318847,-0.28763708873379856,0.0
2020-07-27,1.0,-0.12620989797617066,-0.43480225451259247,-0.14445052201003591,-0.4045993959428286,-0.268115769697258,0.0
2020-07-28,1.0,-0.12265948830339703,-0.4278907999428272,-0.13833436562008672,-0.41469341083424655,-0.2786221354042594,0.0
2020-07-29,1.0,-0.12444561018646574,-0.42465067480566554,-0.13951547522533264,-0.41349134436549195,-0.2823453669702895,0.0
2020-07-30,1.0,-0.12307692307692307,-0.4192903072160038,-0.14077161228864016,-0.4148606811145511,-0.2835437008811622,0.0
2020-07-31,1.0,-0.12364182234083111,-0.42179756004574914,-0.1406547845977888,-0.41381528783835303,-0.2828345406023637,0.0
2020-08-03,1.0,-0.12189718423936348,-0.4229834675306113,-0.14171708990423557,-0.41228738863214065,-0.2833150697984659,0.0
2020-08-04,1.0,-0.12288478955145622,-0.42387625720959055,-0.14238047571380905,-0.4115544115544115,-0.2826397826397826,0.0
2020-08-05,1.0,-0.12269909394372913,-0.4237482117310443,-0.14279923700524558,-0.4102288984263233,-0.2848593228421555,0.0
2020-08-06,1.0,-0.13022504160737114,-0.39026508116452396,-0.1634385778721146,-0.42400926216261847,-0.3041076726404399,0.0
2020-08-07,1.0,-0.1356447835429896,-0.3893087379578434,-0.1639906318661419,-0.4242460825264988,-0.3012772533017843,0.0
2020-08-10,1.0,-0.1432301740812379,-0.3850338491295938,-0.16760154738878144,-0.42526595744680845,-0.29668762088974854,0.0
2020-08-11,1.0,-0.14805672523111177,-0.3868399399835439,-0.17058709646193312,-0.42490682929190265,-0.28960360098736754,0.0
2020-08-12,1.0,-0.14275696979955027,-0.3875281089053848,-0.16258432671615444,-0.42764223710617305,-0.29748289285973356,0.0
2020-08-13,1.0,-0.14169766655393978,-0.3873617082950867,-0.1609981158510073,-0.42731532924295856,-0.2981786559737185,0.0
2020-08-14,1.0,-0.14794659701059354,-0.39089633821893294,-0.16499782324771442,-0.42695786775020556,-0.2878150244279979,0.0
2020-08-17,1.0,-0.14883270835853393,-0.39233095439700016,-0.1647514213136567,-0.4258134752630942,-0.28752872868029516,0.0
2020-08-18,1.0,-0.14904880466049458,-0.392709516787933,-0.16028910536875438,-0.4270105634653968,-0.2882351519253547,0.0
2020-08-19,1.0,-0.15035539867511244,-0.3916154924810213,-0.16084812146414584,-0.42730042067598284,-0.28753445191238336,0.0
2020-08-20,1.0,-0.1494741931584673,-0.3926024416777468,-0.16042548047866553,-0.42671340505258065,-0.2882388492687054,0.0
2020-08-21,1.0,-0.1492457938503191,-0.39276735641075233,-0.1597369947785728,-0.42673080642042155,-0.2888222780893444,0.0
2020-08-24,1.0,-0.14983437704006383,-0.3912812205324113,-0.16112575255688,-0.4275732005125849,-0.28803887908314996,0.0
2020-08-25,1.0,-0.14885218907400233,-0.39609163115071677,-0.14999031383184813,-0.431567222006974,-0.2950406819062379,0.0
2020-08-26,1.0,-0.14756162526030317,-0.396096663276672,-0.15150854762942514,-0.43183689282773985,-0.2944210373383699,0.0
2020-08-27,1.0,-0.14853475417776701,-0.39549527730685397,-0.15219181399854684,-0.43199321869702106,-0.29370307580527977,0.0
2020-08-28,1.0,-0.14700038767202947,-0.3964431091296763,-0.15148284551269628,-0.4339503779802288,-0.2940976933514247,0.0
2020-08-31,1.0,-0.14694342181747722,-0.39507847316411543,-0.15466963766711878,-0.4330071691532648,-0.29231253633016857,0.0
2020-09-01,1.0,-0.1466385740579289,-0.39433788627337013,-0.1556960185992444,-0.4334495786108689,-0.29163034001743676,0.0
2020-09-02,1.0,-0.14361766485178462,-0.39019963702359345,-0.1555232909860859,-0.432692075015124,-0.29783424077434967,0.0
2020-09-03,1.0,-0.14593469367995546,-0.38936896376443253,-0.15501173964611623,-0.4327209352988164,-0.2975092585868855,0.0
2020-09-04,1.0,-0.12753665053802268,-0.39060205580029367,-0.14101730820153582,-0.43701403432753183,-0.31109024818853664,0.0
2020-09-08,1.0,-0.12231444725129316,-0.38823529411764707,-0.14009382894261999,-0.43611211355707924,-0.319114639720919,0.0
2020-09-09,1.0,-0.11148932090035238,-0.39209435002516957,-0.12594385981734066,-0.4371838818707002,-0.33039288539444356,0.0
2020-09-10,1.0,-0.1090251670218625,-0.3903163238428199,-0.12466176576231414,-0.4372500658509136,-0.3333253514044204,0.0
2020-09-11,1.0,-0.10758039816232771,-0.3929220903522205,-0.12547856049004594,-0.43472434915773356,-0.3321209800918836,0.0
2020-09-14,1.0,-0.10770519262981575,-0.3923187365398421,-0.12553242402488635,-0.434649437664513,-0.33273510409188806,0.0
2020-09-15,1.0,-0.10808482121487721,-0.39205878129337995,-0.12467091091857736,-0.4347565937485041,-0.33380403044373175,0.0
2020-09-16,1.0,-0.1082244868666571,-0.39342615185876273,-0.12324769149801446,-0.433113248169944,-0.3342423807473327,0.0
2020-09-17,1.0,-0.10079689855696747,-0.3977313518558403,-0.11953478354512169,-0.4323832770957475,-0.34264244860841886,0.0
2020-09-18,1.0,-0.10450372713980968,-0.3974497255578725,-0.12137772344862298,-0.4343376237386448,-0.33920567579875843,0.0
2020-09-21,1.0,-0.10766313869489044,-0.39441284469724247,-0.11915904672762619,-0.43902848777209785,-0.3397412820697434,0.0
2020-09-22,1.0,-0.10536182075993174,-0.3999134802566752,-0.117498618087433,-0.43913576389723374,-0.3414165204643226,0.0
2020-09-23,1.0,-0.10337867063968857,-0.399048397174028,-0.11871004950257125,-0.43833805930696396,-0.3435622627000529,0.0
2020-09-24,1.0,-0.10225852955309947,-0.3990629505045651,-0.11780394041326285,-0.4397164824603556,-0.3438250840941855,0.0
2020-09-25,1.0,-0.10294541610609263,-0.3980155679415722,-0.11805689025562177,-0.43991447241975784,-0.34350374783778587,0.0
