Date,IWF,IWM,MTUM,NK,SPY,VLUE,VXX
2018-11-02,-0.8473852721451441,-2.33790329201215,-0.0,1.0,-2.0043510385025862,-2.01986700599294,0.0
2018-11-05,-0.8419325732097448,-2.349356082355836,-0.0,1.0,-2.003363136740218,-2.0081207448117464,0.0
2018-11-06,-0.8451131518530666,-2.3506067563135455,-0.0,1.0,-2.0,-2.003689734339128,0.0
2018-11-07,-0.8482474226804124,-2.365113402061856,-0.0,1.0,-2.0171546391752577,-2.0169896907216494,0.0
2018-11-08,-0.7749490004079966,-2.366381068951448,-0.0,1.0,-1.9902080783353733,-2.0284781721746223,0.0
2018-11-09,-1.3849622483221475,-2.842806208053691,-0.18634647651006714,1.0,-2.537751677852349,-2.5347105704697985,0.0
2018-11-12,-1.4737654320987656,-3.000440917107584,-0.2568342151675485,1.0,-2.6382275132275135,-2.6536596119929454,0.0
2018-11-13,-1.434186173108329,-2.987152966793685,-0.20097985846488842,1.0,-2.627109417528579,-2.6378878606423517,0.0
2018-11-14,-1.4362408798867474,-2.9863878906675376,-0.20135032124578026,1.0,-2.6278993792878147,-2.6377000980071874,0.0
2018-11-15,-1.4322384163584947,-2.9885795083750275,-0.19077659343049816,1.0,-2.6298673047639767,-2.635305634109202,0.0
2018-11-16,-1.420995670995671,-2.9674242424242423,-0.1786796536796537,1.0,-2.620887445887446,-2.6346320346320344,0.0
2018-11-19,-1.423035289023598,-2.964169733708595,-0.18889369993505087,1.0,-2.616691924659017,-2.6319549686079236,0.0
2018-11-20,-1.3613220665311796,-2.9434164081719967,-0.11691089956145043,1.0,-2.616964381217242,-2.6576104396192104,0.0
2018-11-21,-1.3698470038249044,-2.928070548236294,-0.12569060773480664,1.0,-2.609009774755631,-2.5922226944326394,0.0
2018-11-23,-1.3780409731113956,-2.8999146393512594,-0.13945795988049509,1.0,-2.6410584720443877,-2.611609048228767,0.0
2018-11-26,-1.3763326226012793,-2.9025586353944566,-0.13752665245202558,1.0,-2.6371002132196164,-2.607569296375267,0.0
2018-11-27,-1.3771318245200044,-2.9577389252386572,-0.09160141585326613,1.0,-2.6667381744073797,-2.63284350530945,0.0
2018-11-28,-1.3794142980189492,-2.9908484065460805,-0.08624031007751937,1.0,-2.670757967269595,-2.6392118863049094,0.0
2018-11-29,-1.3210763293310464,-2.9944253859348198,-0.00493138936535163,1.0,-2.7065823327615783,-2.6933962264150946,0.0
2018-11-30,-1.3204633204633203,-2.996996996996997,-0.002145002145002145,1.0,-2.708923208923209,-2.6963749463749465,0.0
2018-12-03,-1.3152313624678662,-2.995822622107969,-0.0,1.0,-2.7065124250214225,-2.6936589545844045,0.0
2018-12-04,-1.2905391007884084,-2.9931813339015556,-0.0,1.0,-2.689857234178564,-2.680694651608779,0.0
2018-12-06,-1.2191259640102827,-2.801645244215938,-0.039999999999999994,1.0,-2.6441131105398457,-2.5778920308483286,0.0
2018-12-07,-1.2151781104801238,-2.819927723283428,-0.0252968508002065,1.0,-2.6631905007743932,-2.6017552916881774,0.0
2018-12-10,-1.1512080262080262,-2.8414209664209666,-0.0,1.0,-2.6720925470925474,-2.5725839475839476,0.0
2018-12-11,-1.1686326802749,-2.8416247820289264,-0.0,1.0,-2.6833521386808905,-2.5638527028413174,0.0
2018-12-12,-1.1675614288664051,-2.8638240759859594,-0.0,1.0,-2.7028701218253146,-2.589923601073715,0.0
2018-12-13,-1.167492771581991,-2.855225113589426,-0.0,1.0,-2.7156133828996283,-2.588083436596448,0.0
2018-12-14,-1.174496644295302,-2.827465152297367,-0.008363448631905007,1.0,-2.7276200309757357,-2.587403200826019,0.0
2018-12-17,-1.1391536018034636,-2.8150425248488578,-0.0,1.0,-2.698739624961574,-2.594015780305359,0.0
2018-12-18,-1.098987854251012,-2.7782388663967614,-0.0,1.0,-2.670748987854251,-2.573582995951417,0.0
2018-12-19,-1.1090945959647167,-2.7806955287437902,-0.0,1.0,-2.6726148230761435,-2.576498022913921,0.0
2018-12-20,-1.0942050818519635,-2.741890127548458,-0.0,1.0,-2.657426935824043,-2.5495631214221146,0.0
2018-12-21,-1.0802277949845138,-2.7417324408032773,-0.0,1.0,-2.6595064442002196,-2.5095414127285447,0.0
2018-12-24,-1.0333695330239905,-2.695725145621483,-0.0,1.0,-2.6335274953104943,-2.5100207325501036,0.0
2018-12-26,-1.0295735900962861,-2.7308901552367852,-0.0,1.0,-2.5842012183140106,-2.4805462762821775,0.0
2018-12-27,-0.8586874051593323,-2.656676783004552,-0.0,1.0,-2.453243550834598,-2.5155538694992408,0.0
2018-12-28,-0.8595841640558246,-2.658406911611127,-0.0,1.0,-2.456660020886737,-2.5193202316529004,0.0
2018-12-31,-0.8598689831956707,-2.658596791037691,-0.0,1.0,-2.4564701414601733,-2.5190354125130545,0.0
2019-01-02,-0.8513705776344495,-2.6587309115052644,-0.0,1.0,-2.4554680830883053,-2.519301906478232,0.0
2019-01-03,-0.8273478010370655,-2.70443633570194,-0.0,1.0,-2.481467255617438,-2.589206836950259,0.0
2019-01-04,-0.7670308788598574,-2.7024228028503567,-0.0,1.0,-2.44874109263658,-2.5829928741092636,0.0
2019-01-07,-0.6973768982972849,-2.6099401748734468,-0.0,1.0,-2.3911642890013804,-2.505384261389784,0.0
2019-01-08,-0.7014500734214391,-2.5759911894273126,-0.0,1.0,-2.4034508076358296,-2.496787812041116,0.0
2019-01-09,-0.6937728937728936,-2.552838827838828,-0.0,1.0,-2.403113553113553,-2.5077838827838823,0.0
2019-01-10,-0.6963207029104888,-2.5454878272011716,-0.0,1.0,-2.4064616511074504,-2.504210140948197,0.0
2019-01-11,-0.7012189533498304,-2.5215837228485016,-0.0,1.0,-2.41536064522042,-2.5268078086334893,0.0
2019-01-14,-0.7109195929219767,-2.520399743284129,-0.0,1.0,-2.4159713945172827,-2.521133217199963,0.0
2019-01-15,-0.7086700955180015,-2.514786921381337,-0.0,1.0,-2.419452608376194,-2.5415135929463633,0.0
2019-01-16,-0.6893168271435122,-2.511325080238423,-0.0,1.0,-2.409445208619899,-2.5601100412654745,0.0
2019-01-17,-0.6855651218171827,-2.50980032973072,-0.0,1.0,-2.4074922146913353,-2.5564205898516215,0.0
2019-01-18,-0.7071071626873959,-2.5110124005182306,-0.0,1.0,-2.431241902646678,-2.604756616694429,0.0
2019-01-22,-0.4074074074074074,-2.7043771043771043,-0.0,1.0,-2.718133718133718,-2.78999518999519,0.0
2019-01-23,-0.40934092444272896,-2.6801119366978674,-0.0,1.0,-2.7411946347582745,-2.819164334652128,0.0
2019-01-24,-0.4111423857128992,-2.6997961758711058,-0.0,1.0,-2.7557022226535963,-2.8391730563913424,0.0
2019-01-25,-0.39940149625935156,-2.6681296758104738,-0.0,1.0,-2.937755610972568,-2.969875311720698,0.0
2019-01-28,-0.41309119936140487,-2.62722011574536,-0.0,1.0,-2.9709638794651765,-2.9667730991818,0.0
2019-01-29,-0.41902184806574466,-2.6119462818200043,-0.0,1.0,-2.9957907396271803,-2.9952896372018447,0.0
2019-01-30,-0.4337539432176656,-2.5721608832807568,-0.0,1.0,-2.929416403785489,-2.922614353312303,0.0
2019-01-31,-0.37939525263468926,-2.6119373584162315,-0.0,1.0,-2.898946124298237,-2.959125381660593,0.0
2019-02-01,-0.37858130804188894,-2.6160837779095036,-0.0,1.0,-2.9167160640189684,-2.967990515708358,0.0
2019-02-04,-0.3774945662912468,-2.6170717249555424,-0.0,1.0,-2.916913653428176,-2.967990515708358,0.0
2019-02-05,-0.3655860842063649,-2.615734334848784,-0.0,1.0,-2.9203399881399488,-2.981715754101601,0.0
2019-02-06,-0.36881868131868134,-2.568975667189953,-0.0,1.0,-2.898744113029827,-2.9750784929356358,0.0
2019-02-07,-0.3686631434723038,-2.567723624975533,-0.0,1.0,-2.884811117635545,-2.965355255431591,0.0
2019-02-08,-0.3720702167304109,-2.564381680886535,-0.0,1.0,-2.9006570559968616,-2.9696969696969693,0.0
2019-02-11,-0.47342842049656636,-2.734706814580032,-0.0,1.0,-3.1871104067617537,-3.1701003697834125,0.0
2019-02-12,-0.4929138930642044,-2.745222246081168,-0.0,1.0,-3.270989907665879,-3.2273996134850758,0.0
2019-02-13,-0.48096924098251825,-2.861363133436601,-0.0,1.0,-3.3935605222394334,-3.328501880947112,0.0
2019-02-14,-0.4947847314691522,-2.810918774966711,-0.0,1.0,-3.430758988015979,-3.359853528628495,0.0
2019-02-15,-0.5157462852073631,-2.8049456642271013,-0.0,1.0,-3.4176092259924595,-3.3506320691949436,0.0
2019-02-19,-0.5476796987484772,-2.770184959574704,-0.0,1.0,-3.4183187506922144,-3.3391294717022926,0.0
2019-02-20,-0.5410287476594339,-2.7908359951536514,-0.0,1.0,-3.376363035576605,-3.306201123471748,0.0
2019-02-21,-0.5350732298205043,-2.8037661050545095,-0.0,1.0,-3.374408104834269,-3.29875564365158,0.0
2019-02-22,-0.5397683397683398,-2.8000000000000003,-0.0,1.0,-3.394815223386652,-3.296856039713183,0.0
2019-02-25,-0.5397531413321472,-2.8068497720449237,-0.0,1.0,-3.436784165462026,-3.336372734348938,0.0
2019-02-26,-0.5398043139871025,-2.806871247498332,-0.0,1.0,-3.4371803424505227,-3.3346675561485433,0.0
2019-02-27,-0.5514101709971131,-2.7931379080612926,-0.0,1.0,-3.4283810792804794,-3.3307794803464357,0.0
2019-02-28,-0.5505892817433845,-2.794640871692239,-0.0,1.0,-3.4323993773626857,-3.34078274405159,0.0
2019-03-01,-0.5506779284285396,-2.793620804623249,-0.0,1.0,-3.4343187374972217,-3.334852189375417,0.0
2019-03-04,-0.5215316441313487,-2.8828542211112373,-0.0,1.0,-3.5440290876036813,-3.4139302352005454,0.0
2019-03-05,-0.5263941371808084,-2.8909882056567047,-0.0,1.0,-3.583648230848506,-3.4496736516660937,0.0
2019-03-06,-0.5329113924050632,-2.894246260069045,-0.0,1.0,-3.617836593785961,-3.4623705408515533,0.0
2019-03-07,-0.5249398004815962,-2.865497076023392,-0.0,1.0,-3.6259603256507282,-3.450177731911478,0.0
2019-03-08,-0.5289188874665425,-2.874316303968346,-0.0,1.0,-3.726521587338531,-3.507622483416734,0.0
2019-03-11,-0.521877205363444,-2.8917901670195247,-0.0,1.0,-3.7591155022347684,-3.589273112208892,0.0
2019-03-12,-0.5328249731919457,-2.8156797331109256,-0.05802454426307637,1.0,-3.8112712975098293,-3.696890265697605,0.0
2019-03-13,-0.5661782368484266,-2.831611818400192,-0.12466970934422292,1.0,-3.800024021138602,-3.688205620946433,0.0
2019-03-14,-0.5669546436285098,-2.829013678905688,-0.13018958483321336,1.0,-3.792896568274538,-3.679985601151908,0.0
2019-03-15,-0.5837453273845412,-2.811166043651272,-0.15265886892559988,1.0,-3.8042927770408776,-3.7064994573736882,0.0
2019-03-18,-0.5835989213042412,-2.8574405491542048,-0.25214513361117924,1.0,-3.8225055160578574,-3.742216229468007,0.0
2019-03-19,-0.5712878601329722,-2.8719527210046785,-0.2572026594434868,1.0,-3.8372322088155624,-3.774562915538045,0.0
2019-03-20,-0.5879924953095685,-2.8894308943089433,-0.258786741713571,1.0,-3.9088180112570363,-3.8627892432770485,0.0
2019-03-21,-0.6062001992031872,-2.872011952191235,-0.2699203187250996,1.0,-3.9084910358565734,-3.7935756972111556,0.0
2019-03-22,-0.5930378161783121,-2.850488354620586,-0.34648134234911093,1.0,-3.952792386676684,-3.7789882294014525,0.0
2019-03-25,-0.5557604819869666,-2.606049428255256,-0.4910857002336162,1.0,-3.9236444116562157,-3.71904586253535,0.0
2019-03-26,-0.7522342912140795,-2.9909253402997384,-0.7724460332737522,1.0,-4.224116595627664,-4.009899628763922,0.0
2019-03-27,-0.7825130602144624,-2.9447346714324993,-0.7917239483090459,1.0,-4.2264228759967,-4.002199615067363,0.0
2019-03-28,-0.7572262367982212,-2.969566425792107,-0.8306003335186215,1.0,-4.270428015564203,-4.0686492495831015,0.0
2019-03-29,-0.7448141445078658,-2.955032716135319,-0.8582764861478491,1.0,-4.277599888625922,-4.086036475010441,0.0
2019-04-01,-0.7389280677009873,-3.0262341325811,-0.8751763046544428,1.0,-4.34231311706629,-4.1215796897038075,0.0
2019-04-02,-0.7590035587188612,-3.054092526690391,-1.0012811387900356,1.0,-4.3619928825622765,-4.058505338078291,0.0
2019-04-03,-0.737707261292167,-3.0731846769582623,-1.0061463693539165,1.0,-4.381074899942825,-4.095769010863351,0.0
2019-04-04,-0.7473503294185048,-3.078917215697508,-0.9819535949584647,1.0,-4.391291893440275,-4.123030650243484,0.0
2019-04-05,-0.7888412017167382,-3.0373390557939914,-0.9815450643776824,1.0,-4.383261802575107,-4.11516452074392,0.0
2019-04-08,-0.7868571428571427,-3.022285714285714,-0.9814285714285713,1.0,-4.383142857142857,-4.111999999999999,0.0
2019-04-09,-0.8427609909780897,-2.9753687526850925,-1.0166117714449376,1.0,-4.405556351138479,-4.080337963625949,0.0
2019-04-10,-0.8351883561643835,-2.939640410958904,-1.0255422374429224,1.0,-4.400970319634704,-4.0680650684931505,0.0
2019-04-11,-0.8657248858447488,-2.8934075342465753,-1.0556506849315068,1.0,-4.413384703196347,-4.041238584474886,0.0
2019-04-12,-0.8601719197707737,-2.90487106017192,-1.0442693409742119,1.0,-4.4444126074498564,-4.073065902578796,0.0
2019-04-15,-0.8580468862361571,-2.9214727455774487,-1.056666187257299,1.0,-4.449446282180354,-4.096505105709766,0.0
2019-04-16,-0.8567509025270758,-2.9251985559566784,-1.072057761732852,1.0,-4.475956678700361,-4.110324909747292,0.0
2019-04-17,-0.8555182971278613,-2.904796617582738,-1.1414200320746464,1.0,-4.554745589736114,-4.122904213442193,0.0
2019-04-18,-0.8504086398131933,-2.911412726211325,-1.1380618797431405,1.0,-4.563485113835377,-4.131056625802685,0.0
2019-04-22,-0.870583038869258,-2.949793875147232,-1.1213191990577152,1.0,-4.609246171967021,-4.17226148409894,0.0
2019-04-23,-0.8687315634218289,-2.9617994100294984,-1.1283185840707965,1.0,-4.611504424778761,-4.17905604719764,0.0
2019-04-24,-0.8454532099309533,-2.928309093580138,-1.1420596444836197,1.0,-4.594388129866314,-4.1805494344057585,0.0
2019-04-25,-0.8524469339622641,-2.923496462264151,-1.164799528301887,1.0,-4.607606132075472,-4.192364386792453,0.0
2019-04-26,-0.8668936926265915,-2.893248445365709,-1.1982528871779685,1.0,-4.653982824992597,-4.193811074918567,0.0
2019-04-29,-0.8622781065088758,-2.8792899408284027,-1.186094674556213,1.0,-4.657988165680473,-4.207100591715976,0.0
2019-04-30,-0.8688257911860396,-2.8766637089618454,-1.1972789115646258,1.0,-4.653504880212955,-4.192398698609879,0.0
2019-05-01,-0.8745742632903893,-2.8649489115948463,-1.204945949948171,1.0,-4.6672589960017765,-4.1965052569228485,0.0
2019-05-02,-0.8666765534628503,-2.8789856147115525,-1.1896781847842206,1.0,-4.653714963666024,-4.241138958920362,0.0
2019-05-03,-0.8622683469236473,-2.8871756856931063,-1.1859154929577467,1.0,-4.650852483320978,-4.23943661971831,0.0
2019-05-06,-0.8585589584258027,-2.799082704542092,-1.2226660748631455,1.0,-4.656606006805741,-4.258174286137002,0.0
2019-05-07,-0.8311455847255369,-2.8405429594272076,-1.2577565632458234,1.0,-4.691527446300716,-4.2951968973747015,0.0
2019-05-08,-0.832146037399822,-2.801573167111903,-1.3081032947462155,1.0,-4.63015731671119,-4.269219352923717,0.0
2019-05-09,-0.833926981300089,-2.801127931136836,-1.3088453547046603,1.0,-4.629712080736124,-4.267586821015138,0.0
2019-05-10,-0.8336542734409716,-2.7936601984891127,-1.311213153606873,1.0,-4.621537549992594,-4.252407050807288,0.0
2019-05-13,-0.8458234597156399,-2.7960604265402846,-1.2996149289099526,1.0,-4.615077014218009,-4.253702606635072,0.0
2019-05-14,-0.7057113791600058,-2.602383374509519,-1.5093736375526814,1.0,-4.549629414329313,-4.165673593954367,0.0
2019-05-15,-0.6571884520528072,-2.617437980559988,-1.5338749455969825,1.0,-4.565356158421587,-4.1337588858262,0.0
2019-05-16,-0.633347883020515,-2.635384839225957,-1.5601629564964354,1.0,-4.571948203113633,-4.148843299869053,0.0
2019-05-17,-0.6304728546409808,-2.619089316987741,-1.5850846468184472,1.0,-4.560566258026854,-4.199211908931699,0.0
2019-05-20,-0.6271482668220216,-2.5940868045441303,-1.6000582580833091,1.0,-4.5512671133119715,-4.192106029711622,0.0
2019-05-21,-0.5981362842166569,-2.6022131624927196,-1.6244903902154921,1.0,-4.543244030285381,-4.1923412929528245,0.0
2019-05-22,-0.5890649992729388,-2.5704522320779413,-1.6565362803548058,1.0,-4.544714264941108,-4.1803111822015415,0.0
2019-05-23,-0.5915451895043732,-2.557871720116618,-1.7074344023323615,1.0,-4.570991253644316,-4.149416909620991,0.0
2019-05-24,-0.565204805326386,-2.498480243161094,-1.7312201476335214,1.0,-4.547836155738891,-4.130988565639021,0.0
2019-05-28,-0.5610460916052594,-2.492992342147089,-1.7191157347204162,1.0,-4.54471897124693,-4.130905938448201,0.0
2019-05-29,-0.579447322970639,-2.4994242947610825,-1.7128670120898102,1.0,-4.521588946459413,-4.07944732297064,0.0
2019-05-30,-0.5798331415420023,-2.491944764096663,-1.7121691599539701,1.0,-4.516110471806675,-4.084292289988493,0.0
2019-05-31,-0.5838008919579916,-2.4911523521795425,-1.7210473313192345,1.0,-4.523521795425118,-4.067040713566393,0.0
2019-06-03,-0.5765226073313364,-2.482384823848238,-1.757951790044216,1.0,-4.481529025816573,-3.9649122807017543,0.0
2019-06-04,-0.42117930204572807,-2.6663658243080626,-1.8231046931407944,1.0,-4.751955475330927,-4.379512635379061,0.0
2019-06-05,-0.44274686394339013,-2.779993567063365,-2.1030878095850754,1.0,-5.230942425217112,-4.525570923126407,0.0
2019-06-06,-0.4273339749759384,-2.815688161693936,-2.06865575874238,1.0,-5.19618222649984,-4.533365415463586,0.0
2019-06-07,-0.4146185764443026,-2.8365783593999367,-2.066070858601979,1.0,-5.145706990105331,-4.496169805298436,0.0
2019-06-10,-0.37122302158273385,-2.8681055155875304,-2.0740207833733018,1.0,-5.141326938449241,-4.532533972821743,0.0
2019-06-11,-0.3433744592212787,-2.8602788014741227,-2.184585803557122,1.0,-5.130427816055119,-4.504406345136997,0.0
2019-06-12,-0.3469682386910491,-2.861565607956368,-2.1822264998395893,1.0,-5.1355470003208215,-4.514757779916586,0.0
2019-06-13,-0.3532250281486247,-2.9108894965417402,-2.218111629403249,1.0,-5.1191893196075275,-4.4835129483673795,0.0
2019-06-14,-0.36203019595245745,-2.880501124317379,-2.249919691615805,1.0,-5.122229360745262,-4.446996466431095,0.0
2019-06-17,-0.3664795509222133,-2.866720128307939,-2.248115477145148,1.0,-5.116760224538893,-4.440417000801924,0.0
2019-06-18,-0.3776714513556618,-2.8773524720893136,-2.2341307814992026,1.0,-5.062838915470494,-4.3969696969696965,0.0
2019-06-19,-0.3669463352857369,-2.8168434383409844,-2.246952667405414,1.0,-5.0383093240462244,-4.361247427576381,0.0
2019-06-20,-0.37056962025316453,-2.835917721518987,-2.2213607594936704,1.0,-5.033069620253164,-4.3620253164556955,0.0
2019-06-21,-0.3735266008282892,-2.8763937559732398,-2.2225230965275564,1.0,-5.052086651799936,-4.404109589041096,0.0
2019-06-24,-0.3705179282868526,-2.8293227091633466,-2.2277290836653387,1.0,-5.049561752988048,-4.459123505976096,0.0
2019-06-25,-0.3683707596751075,-2.807931199235547,-2.232839624143972,1.0,-5.056219143175665,-4.46074215639433,0.0
2019-06-26,-0.292835390286905,-2.840839878185607,-2.220387882673505,1.0,-5.078377945183523,-4.5959288347491585,0.0
2019-06-27,-0.3169002738843241,-2.8495247301433864,-2.2621234090542934,1.0,-5.093603995488964,-4.588690188496859,0.0
2019-06-28,-0.33392396907216493,-2.7781894329896906,-2.285438144329897,1.0,-5.122744845360825,-4.587951030927835,0.0
2019-07-01,-0.3927014371064105,-2.742289681898918,-2.297594057807202,1.0,-5.152430163087357,-4.562409171645407,0.0
2019-07-02,-0.37528198517563655,-2.7607154366741864,-2.2877860135352885,1.0,-5.133580406058653,-4.556074766355141,0.0
2019-07-03,-0.37032860824742264,-2.7549935567010304,-2.2934922680412373,1.0,-5.133859536082474,-4.555573453608247,0.0
2019-07-05,-0.4065014991320815,-2.6312135079690706,-2.284046078586082,1.0,-5.003156067539845,-4.455420545999685,0.0
2019-07-08,-0.4020537124802528,-2.6409162717219594,-2.280094786729858,1.0,-5.010268562401264,-4.464296998420221,0.0
2019-07-09,-0.397212543554007,-2.6252771618625275,-2.292841305036427,1.0,-5.030883750395946,-4.49160595502059,0.0
2019-07-10,-0.393507521773555,-2.6299287410926366,-2.2929532858273953,1.0,-5.027553444180523,-4.491369754552652,0.0
2019-07-11,-0.41724793912492075,-2.6366518706404567,-2.3026315789473686,1.0,-5.012206721623336,-4.484147114774889,0.0
2019-07-12,-0.4108133819565562,-2.6511812272078643,-2.3022039004280956,1.0,-5.009671793245601,-4.481369906453147,0.0
2019-07-15,-0.41573033707865176,-2.7081816743155565,-2.35005538851084,1.0,-4.965500870390885,-4.385978794112993,0.0
2019-07-16,-0.44167987321711566,-2.7022187004754357,-2.388906497622821,1.0,-4.9610142630744845,-4.354041204437401,0.0
2019-07-17,-0.3953109736242266,-2.8057635949202213,-2.4241289482253334,1.0,-5.150765223054379,-4.505372842722241,0.0
2019-07-18,-0.4038024049398765,-2.8002924926876833,-2.4296392590185243,1.0,-5.133734156646084,-4.481962950926227,0.0
2019-07-19,-0.4511531069827034,-2.7695387572069183,-2.4085522101217167,1.0,-5.003042921204356,-4.383247918001281,0.0
2019-07-22,-0.45031204992798846,-2.7636421827492397,-2.398303728596576,1.0,-4.994399103856617,-4.395903344535125,0.0
2019-07-23,-0.454689229795983,-2.754388739522379,-2.3754546892297963,1.0,-4.911908904001266,-4.318835995571723,0.0
2019-07-24,-0.45735944409349333,-2.7492103600758058,-2.3937144662034116,1.0,-4.8981364497789,-4.2943777637397345,0.0
2019-07-25,-0.4837327408347882,-2.679892080622124,-2.4538962069512777,1.0,-4.9693699412791625,-4.28344707189335,0.0
2019-07-26,-0.5060240963855421,-2.5773864689527337,-2.4023787457522396,1.0,-4.8024405313561935,-4.158016682113067,0.0
2019-07-29,-0.49126333694139473,-2.558991804546157,-2.4028142879233028,1.0,-4.825885263646203,-4.184165764651306,0.0
2019-07-30,-0.4781196845523426,-2.5572908612958094,-2.408844904901809,1.0,-4.82712231328282,-4.191742693675583,0.0
2019-07-31,-0.4585858585858586,-2.619425019425019,-2.415540015540015,1.0,-4.843978243978244,-4.202641802641803,0.0
2019-08-01,-0.46913774147950366,-2.700958065022774,-2.4140097377100673,1.0,-4.895869326213287,-4.22585204963091,0.0
2019-08-02,-0.4373040752351098,-2.683228840125392,-2.426645768025079,1.0,-4.891065830721003,-4.2358934169279,0.0
2019-08-05,-0.4249176212144987,-2.679585752392908,-2.4166012866781736,1.0,-4.9195041581672685,-4.250588419896439,0.0
2019-08-06,-0.35777574091047964,-2.6350443018637333,-2.3556370302474794,1.0,-4.7540482737549645,-4.1739993889398095,0.0
2019-08-07,-0.3297856165424966,-2.6734073285692563,-2.307435000760225,1.0,-4.715827885053976,-4.178196746236886,0.0
2019-08-08,-0.3280987955481019,-2.6769324592163444,-2.317578899222443,1.0,-4.736545205061748,-4.18707119987803,0.0
2019-08-09,-0.29295519686227184,-2.6195504600995623,-2.290843264444109,1.0,-4.682305023382109,-4.19972846583195,0.0
2019-08-12,-0.29948624962224235,-2.5976125717739498,-2.3531278331822305,1.0,-4.7039891205802356,-4.156089453006951,0.0
2019-08-13,-0.3024236037934668,-2.562245973204877,-2.345476441366852,1.0,-4.690501279542375,-4.152792413066385,0.0
2019-08-14,-0.2642502631974733,-2.602947811701008,-2.3535870055647465,1.0,-4.669574372086028,-4.1493457662806446,0.0
2019-08-15,-0.28058727569331154,-2.6356221266498587,-2.377725048198131,1.0,-4.584013050570962,-3.952246774432745,0.0
2019-08-16,-0.2891016200294551,-2.6095729013254783,-2.3674521354933726,1.0,-4.536229749631811,-3.925036818851252,0.0
2019-08-19,-0.3187280187573271,-2.5322391559202817,-2.381301289566237,1.0,-4.53560961313013,-3.886430246189918,0.0
