Date,EVI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.49340848299579676,-1.1613966373710356,-0.0,-1.1311138708444783,-0.990494841421475,0.0
2018-11-05,1.0,-0.4887562664120315,-1.1739317259489137,-0.0,-1.1316782048221532,-0.9800429696825018,0.0
2018-11-06,1.0,-0.500789360378893,-1.1865282495335598,-0.0,-1.1265847007606564,-0.970099985647993,0.0
2018-11-07,1.0,-0.5036538461538462,-1.1926923076923077,-0.0,-1.1350480769230769,-0.976298076923077,0.0
2018-11-08,1.0,-0.4546409974681126,-1.2031242535709168,-0.0,-1.1256389432952756,-0.9937897100272297,0.0
2018-11-09,1.0,-0.454050439434467,-1.2028085594191822,-0.0,-1.1262418800152847,-0.9934084829957968,0.0
2018-11-12,1.0,-0.49098217046274345,-1.3609193033082552,-0.0,-1.2047304957229723,-1.0963619499123982,0.0
2018-11-13,1.0,-0.4566037735849056,-1.3525242223355431,-0.0,-1.203212646608873,-1.0870474247832738,0.0
2018-11-14,1.0,-0.4607522485690924,-1.3535874897792315,-0.0,-1.207174979558463,-1.0888695829926411,0.0
2018-11-15,1.0,-0.5008860338907963,-1.4719238010853914,-0.0,-1.3164248532506369,-1.2485325063683685,0.0
2018-11-16,1.0,-0.49375,-1.475900900900901,-0.0,-1.3542792792792793,-1.3067004504504505,0.0
2018-11-19,1.0,-0.48913227572969,-1.4824140461807709,-0.0,-1.3620504714051827,-1.3120307119065093,0.0
2018-11-20,1.0,-0.4023636113783152,-1.824927854885255,-0.0,-1.8025285144977328,-1.8410746186615365,0.0
2018-11-21,1.0,-0.4146591141745718,-1.818125981027776,-0.0,-1.805978297959462,-1.7857776564526038,0.0
2018-11-23,1.0,-0.41542966090153893,-1.8007626310772162,-0.0,-1.8085932180307778,-1.7844886286259025,0.0
2018-11-26,1.0,-0.41740504155505187,-1.8401675939281543,-0.0,-1.8189436087643382,-1.7920186826018272,0.0
2018-11-27,1.0,-0.3973546815175774,-1.8983640793595544,-0.0,-1.8492864601461887,-1.8164288200487295,0.0
2018-11-28,1.0,-0.3963265591172568,-1.9222012710384802,-0.0,-1.8478245687548012,-1.8174453523290732,0.0
2018-11-29,1.0,-0.34372436423297786,-1.8763330598851518,-0.0,-1.8154224774405252,-1.8007246376811594,0.0
2018-11-30,1.0,-0.3421142661648991,-1.8784810126582279,-0.0,-1.8172425590147108,-1.8045159083133768,0.0
2018-12-03,1.0,-0.34250890167077513,-1.8798274445357435,-0.0,-1.8189537113119691,-1.8060805258833195,0.0
2018-12-04,1.0,-0.3235354293118734,-1.8854259019300277,-0.0,-1.8098615562981653,-1.801063902339221,0.0
2018-12-06,1.0,-0.30683355886332886,-1.7748308525033831,-0.0,-1.8896481732070365,-1.7946549391069013,0.0
2018-12-07,1.0,-0.30706264375591935,-1.7746583682857529,-0.0,-1.8899337031524828,-1.7933297253416316,0.0
2018-12-10,1.0,-0.2597118002523408,-1.7580848661929742,-0.0,-1.868185138455409,-1.7546317816588088,0.0
2018-12-11,1.0,-0.31065208586472254,-1.7758201701093563,-0.0,-1.9181855002025114,-1.7457135142432836,0.0
2018-12-12,1.0,-0.31213716754421494,-1.775415147833131,-0.0,-1.9181855002025114,-1.7445659511273122,0.0
2018-12-13,1.0,-0.31137926385331,-1.766077929081839,-0.0,-1.9241607118781179,-1.7396521504651477,0.0
2018-12-14,1.0,-0.3114698730072953,-1.7784382599297488,-0.0,-1.922250743042421,-1.742704674412321,0.0
2018-12-17,1.0,-0.2629178296684594,-1.8072026686636258,-0.0,-1.9183062155354347,-1.8194567363333107,0.0
2018-12-18,1.0,-0.22883016827735353,-1.782793809555991,-0.0,-1.9159964857741434,-1.8304386024194093,0.0
2018-12-19,1.0,-0.23643987555796023,-1.7821587988637904,-0.0,-1.9143108345732451,-1.830244826186934,0.0
2018-12-20,1.0,-0.2323804325578222,-1.7720543085215257,-0.0,-1.9710718428054852,-1.8471719997270926,0.0
2018-12-21,1.0,-0.2301654051023269,-1.8512755817213344,-0.0,-2.070998037566582,-1.856251752172694,0.0
2018-12-24,1.0,-0.19936358605423354,-1.8107360265633647,-0.0,-2.048284449363586,-1.8592280022136138,0.0
2018-12-26,1.0,-0.19780295702639214,-1.8601630509879783,-0.0,-2.009465248030952,-1.8415089125328175,0.0
2018-12-27,1.0,-0.048402318996899014,-1.833558042335176,-0.0,-1.9208574895510315,-1.9384522043953079,0.0
2018-12-28,1.0,-0.031661910585677404,-1.8694116048376137,-0.0,-1.941839923902704,-1.9514879739094984,0.0
2018-12-31,1.0,-0.04407315731573157,-1.8765814081408139,-0.0,-1.9726347634763475,-1.9823982398239823,0.0
2019-01-02,1.0,-0.03366678164884443,-1.8863056226284927,-0.0,-1.9795101759227323,-1.999379096240083,0.0
2019-01-03,1.0,-0.02639052434716354,-1.8972085613354575,-0.0,-1.9821985176975825,-2.0208492068989403,0.0
2019-01-04,1.0,-0.0,-1.905824975958236,-0.0,-1.9363236708339058,-2.0269267756559968,0.0
2019-01-07,1.0,-0.0,-1.8076667552484722,-0.0,-1.8842678713792187,-1.951700770661706,0.0
2019-01-08,1.0,-0.0,-1.7758620689655173,-0.0,-1.924311010517907,-1.9566635601118363,0.0
2019-01-09,1.0,-0.0,-1.7498169717138101,-0.0,-1.9283194675540765,-1.9773710482529117,0.0
2019-01-10,1.0,-0.0,-1.743564158850529,-0.0,-1.9338122796514339,-1.9746557573338657,0.0
2019-01-11,1.0,-0.0,-1.727053786459727,-0.0,-1.9545758629917045,-2.0082285255552583,0.0
2019-01-14,1.0,-0.0,-1.7297369653972292,-0.0,-1.9580349374205208,-2.0052205341007965,0.0
2019-01-15,1.0,-0.0,-1.7273642526344046,-0.0,-1.9513390160413449,-2.033156587690449,0.0
2019-01-16,1.0,-0.0,-1.7610963387195744,-0.0,-2.0092725165337155,-2.0475898275039204,0.0
2019-01-17,1.0,-0.0,-1.770839083632349,-0.0,-2.0490615512006625,-2.080458183825559,0.0
2019-01-18,1.0,-0.0,-1.803653614671104,-0.0,-2.1110245698505987,-2.1659704028889046,0.0
2019-01-22,1.0,-0.0,-1.8396681749622925,-0.0,-2.3784313725490196,-2.323378582202112,0.0
2019-01-23,1.0,-0.0,-1.7923376326032205,-0.0,-2.439288712508586,-2.4002136915210257,0.0
2019-01-24,1.0,-0.0,-1.7464746248397556,-0.0,-2.437825201719327,-2.356685016212955,0.0
2019-01-25,1.0,-0.0,-1.6420678768745067,-0.0,-2.7086819258089974,-2.541988950276243,0.0
2019-01-28,1.0,-0.0,-1.6108693932442055,-0.0,-2.7564274978245393,-2.543469662210268,0.0
2019-01-29,1.0,-0.0,-1.6160364537532974,-0.0,-2.779518746502518,-2.5986889439603487,0.0
2019-01-30,1.0,-0.0,-1.6230222796254439,-0.0,-2.8074749757830157,-2.6418308040038747,0.0
2019-01-31,1.0,-0.0,-1.6571519948828657,-0.0,-2.651395218677541,-2.6869752938354527,0.0
2019-02-01,1.0,-0.0,-1.6585659287776708,-0.0,-2.6720404234841193,-2.6898460057747835,0.0
2019-02-04,1.0,-0.0,-1.6628727156139789,-0.0,-2.669204873356845,-2.683311958961206,0.0
2019-02-05,1.0,-0.0,-1.6562675435078997,-0.0,-2.662523057181811,-2.7010185259443418,0.0
2019-02-06,1.0,-0.0,-1.6416927647956316,-0.0,-2.6759013892234806,-2.7125993736449048,0.0
2019-02-07,1.0,-0.0,-1.6381251004984723,-0.0,-2.674224151792893,-2.727528541566168,0.0
2019-02-08,1.0,-0.0,-1.6184642485387142,-0.0,-2.6847625910801503,-2.703819361037713,0.0
2019-02-11,1.0,-0.0,-1.5838145652871352,-0.0,-2.6970644850818095,-2.7397337183188966,0.0
2019-02-12,1.0,-0.0,-1.6095360824742266,-0.0,-2.7123872422680413,-2.732200386597938,0.0
2019-02-13,1.0,-0.0,-1.6871604938271605,-0.0,-2.77440329218107,-2.7688888888888887,0.0
2019-02-14,1.0,-0.0,-1.6361972885303169,-0.0,-2.8439657323463363,-2.837145471180238,0.0
2019-02-15,1.0,-0.0,-1.6328776258752917,-0.0,-2.855535178392798,-2.8476158719573195,0.0
2019-02-19,1.0,-0.0,-1.5917518915772844,-0.0,-2.8817660264405087,-2.84110750810676,0.0
2019-02-20,1.0,-0.0,-1.6099975047825001,-0.0,-2.872827081427264,-2.834567079763786,0.0
2019-02-21,1.0,-0.0,-1.6186900292031707,-0.0,-2.8815185648727577,-2.8435544430538173,0.0
2019-02-22,1.0,-0.0,-1.6180938073777333,-0.0,-2.8918377566349522,-2.8359205474878983,0.0
2019-02-25,1.0,-0.0,-1.6266452919338508,-0.0,-2.937900776240297,-2.8727640904488694,0.0
2019-02-26,1.0,-0.0,-1.6314324278724481,-0.0,-2.9360553399696303,-2.868483212417749,0.0
2019-02-27,1.0,-0.0,-1.625696437616073,-0.0,-2.946226574371096,-2.869745061624177,0.0
2019-02-28,1.0,-0.0,-1.6155791603439555,-0.0,-2.934243803743045,-2.8804586073174843,0.0
2019-03-01,1.0,-0.0,-1.62783444322684,-0.0,-2.9398128635252467,-2.86192362808733,0.0
2019-03-04,1.0,-0.0,-1.6147777400746521,-0.0,-2.955632846963013,-2.9127926705123857,0.0
2019-03-05,1.0,-0.0,-1.5914390264658327,-0.0,-2.999489405157008,-2.9189856182452556,0.0
2019-03-06,1.0,-0.0,-1.5839148936170213,-0.0,-3.011234042553192,-2.915489361702128,0.0
2019-03-07,1.0,-0.0,-1.5101885516191764,-0.0,-3.0481948084890504,-2.8967616470787183,0.0
2019-03-08,1.0,-0.0,-1.516263335935467,-0.0,-3.183103478185445,-2.9743256136698757,0.0
2019-03-11,1.0,-0.0,-1.5142283519553075,-0.0,-3.159392458100559,-3.0555167597765367,0.0
2019-03-12,1.0,-0.0,-1.4278046162104132,-0.0,-3.280282698157094,-3.238056897477187,0.0
2019-03-13,1.0,-0.0,-1.480561555075594,-0.0,-3.290856731461483,-3.2278617710583153,0.0
2019-03-14,1.0,-0.0,-1.5059934616781692,-0.0,-3.320559389756629,-3.2544496912459135,0.0
2019-03-15,1.0,-0.0,-1.4720530764336999,-0.0,-3.3292738344087973,-3.287012632918295,0.0
2019-03-18,1.0,-0.0,-1.546055652493342,-0.0,-3.339884286895032,-3.297639820001837,0.0
2019-03-19,1.0,-0.0,-1.5504570215123257,-0.0,-3.3477979872587937,-3.334410488412889,0.0
2019-03-20,1.0,-0.0,-1.5651164949410563,-0.0,-3.3557040750023206,-3.361737677527151,0.0
2019-03-21,1.0,-0.0,-1.5672845227062095,-0.0,-3.415477293790547,-3.28498609823911,0.0
2019-03-22,1.0,-0.0,-1.5941616908349918,-0.0,-3.5502795943512457,-3.333333333333333,0.0
2019-03-25,1.0,-0.0,-1.342444176781247,-0.0,-3.604743815435931,-3.3180765310849623,0.0
2019-03-26,1.0,-0.0,-1.3868270224560746,-0.0,-3.633186131729776,-3.3758338814244104,0.0
2019-03-27,1.0,-0.0,-1.3680307865590389,-0.0,-3.6475502158813593,-3.3704711845316315,0.0
2019-03-28,1.0,-0.0,-1.3629169022046355,-0.0,-3.6445260976069345,-3.414075749010741,0.0
2019-03-29,1.0,-0.0,-1.3650436251055444,-0.0,-3.6199455858898584,-3.396753916877756,0.0
2019-04-01,1.0,-0.0,-1.398286736326838,-0.0,-3.6268474065706484,-3.388308387461169,0.0
2019-04-02,1.0,-0.0,-1.4315838800374883,-0.0,-3.6402999062792873,-3.300187441424555,0.0
2019-04-03,1.0,-0.0,-1.4244207772795217,-0.0,-3.6377989536621826,-3.280175635276532,0.0
2019-04-04,1.0,-0.0,-1.4249742581671816,-0.0,-3.6631096134044747,-3.2725826078816813,0.0
2019-04-05,1.0,-0.0,-1.4006734006734007,-0.0,-3.669753086419753,-3.28245417134306,0.0
2019-04-08,1.0,-0.0,-1.3834797234161837,-0.0,-3.676415623247991,-3.2841524948607734,0.0
2019-04-09,1.0,-0.0,-1.361450309975578,-0.0,-3.751268081908698,-3.2804809318053727,0.0
2019-04-10,1.0,-0.0,-1.3277413308341142,-0.0,-3.7745079662605434,-3.26991565135895,0.0
2019-04-11,1.0,-0.0,-1.3034993901866967,-0.0,-3.816305469556243,-3.2619382681302183,0.0
2019-04-12,1.0,-0.0,-1.3070636858914146,-0.0,-3.8227503287619764,-3.263479241029495,0.0
2019-04-15,1.0,-0.0,-1.3191127890514394,-0.0,-3.8259556394525718,-3.2933459178857953,0.0
2019-04-16,1.0,-0.0,-1.318520615152373,-0.0,-3.8254552316256247,-3.2908764977828096,0.0
2019-04-17,1.0,-0.0,-1.2812559286662872,-0.0,-3.9169986719787517,-3.2876114589261998,0.0
2019-04-18,1.0,-0.0,-1.2698352224021334,-0.0,-3.9256119630440995,-3.329269454233737,0.0
2019-04-22,1.0,-0.0,-1.2847248941900733,-0.0,-3.966717968449404,-3.3677375913813004,0.0
2019-04-23,1.0,-0.0,-1.305293551491819,-0.0,-3.961982675649663,-3.357362848893166,0.0
2019-04-24,1.0,-0.0,-1.268987341772152,-0.0,-3.9502301495972385,-3.370349060222478,0.0
2019-04-25,1.0,-0.0,-1.2736203409419242,-0.0,-3.979485697775209,-3.3780217663488394,0.0
2019-04-26,1.0,-0.0,-1.2599825969254568,-0.0,-4.024170936865513,-3.384124528666731,0.0
2019-04-29,1.0,-0.0,-1.255440564851533,-0.0,-4.028532740110262,-3.388045265499565,0.0
2019-04-30,1.0,-0.0,-1.246291088916901,-0.0,-4.052361097643751,-3.3977504121012316,0.0
2019-05-01,1.0,-0.0,-1.258424783917646,-0.0,-4.061571331455763,-3.391570360299116,0.0
2019-05-02,1.0,-0.0,-1.2534046692607004,-0.0,-4.05136186770428,-3.4227626459143967,0.0
2019-05-03,1.0,-0.0,-1.2579013906447534,-0.0,-4.046873480501799,-3.4201108625887384,0.0
2019-05-06,1.0,-0.0,-1.180305668407816,-0.0,-4.054652737473399,-3.438092474366415,0.0
2019-05-07,1.0,-0.0,-1.1785887135804858,-0.0,-4.0560449133675345,-3.444971445165037,0.0
2019-05-08,1.0,-0.0,-1.1662645951944417,-0.0,-4.02547524848017,-3.457975489723053,0.0
2019-05-09,1.0,-0.0,-1.1645935782470351,-0.0,-4.027191206248192,-3.4504869347218206,0.0
2019-05-10,1.0,-0.0,-1.1646106399383191,-0.0,-4.031707787201233,-3.441210485736314,0.0
2019-05-13,1.0,-0.0,-1.1552603715468284,-0.0,-4.0264703051304265,-3.443834825295986,0.0
2019-05-14,1.0,-0.0,-0.9878565377012144,-0.0,-4.02946436976372,-3.3963098936270355,0.0
2019-05-15,1.0,-0.0,-1.0030103480714958,-0.0,-4.053057384760113,-3.3513640639698963,0.0
2019-05-16,1.0,-0.0,-1.00913457011018,-0.0,-4.051134758451831,-3.3568132592522835,0.0
2019-05-17,1.0,-0.0,-1.0022707919386886,-0.0,-4.051092818620494,-3.4082694673100575,0.0
2019-05-20,1.0,-0.0,-0.9788035798398493,-0.004898728214790391,-4.03777673104098,-3.399152143193594,0.0
2019-05-21,1.0,-0.0,-0.9753759398496241,-0.014661654135338346,-4.018421052631579,-3.390037593984963,0.0
2019-05-22,1.0,-0.0,-0.9346969412647776,-0.054513041846500285,-4.018108463126291,-3.375398761493714,0.0
2019-05-23,1.0,-0.0,-0.9221376913684607,-0.10632102939795249,-4.035221189067343,-3.3285432516201747,0.0
2019-05-24,1.0,-0.0,-0.8388873331466443,-0.13824325585736955,-4.025483057966956,-3.331839820778493,0.0
2019-05-28,1.0,-0.0,-0.8304404628592758,-0.13811123553564764,-4.027715565509518,-3.3355729749906677,0.0
2019-05-29,1.0,-0.0,-0.9255308641975308,-0.18745679012345678,-4.308345679012345,-3.4551111111111106,0.0
2019-05-30,1.0,-0.0,-0.9406940694069408,-0.18291829182918293,-4.378937893789379,-3.498549854985499,0.0
2019-05-31,1.0,-0.0,-0.9357466063348417,-0.20603318250377076,-4.4133735545500254,-3.5001508295625943,0.0
2019-06-03,1.0,-0.0,-0.9266554488765714,-0.24735227160249432,-4.352568543996833,-3.3714738196575276,0.0
2019-06-04,1.0,-0.0,-0.9017186882655077,-0.25642038719873567,-4.366653496641644,-3.352627419992098,0.0
2019-06-05,1.0,-0.0,-0.8624951342934993,-0.3344686648501362,-4.375145971195018,-3.1593032308291162,0.0
2019-06-06,1.0,-0.0,-0.8919129082426127,-0.30219673405909797,-4.346909020217729,-3.179140746500778,0.0
2019-06-07,1.0,-0.0,-0.9454103933948519,-0.31277319086935407,-4.296745993200583,-3.1586206896551725,0.0
2019-06-10,1.0,-0.0,-0.9601709733825529,-0.3015348746842821,-4.271905964639595,-3.1808820672236253,0.0
2019-06-11,1.0,-0.0,-0.9714369846878681,-0.38182175107970157,-4.271103258735768,-3.1911071849234394,0.0
2019-06-12,1.0,-0.0,-0.9800118156754627,-0.39365892083497445,-4.281803859787318,-3.1910200866482867,0.0
2019-06-13,1.0,-0.0,-1.0508154335719968,-0.4549522673031026,-4.280031821797932,-3.158611774065235,0.0
2019-06-14,1.0,-0.0,-1.0229060850512897,-0.4959665371974903,-4.3069415396872825,-3.1333532516681606,0.0
2019-06-17,1.0,-0.0,-1.011747137879542,-0.5005475360876057,-4.313987058237929,-3.128919860627178,0.0
2019-06-18,1.0,-0.0,-1.0268683451089662,-0.5020400039804956,-4.302318638670514,-3.120011941486715,0.0
2019-06-19,1.0,-0.0,-0.9932472691161867,-0.5521350546176762,-4.3013902681231375,-3.083714001986097,0.0
2019-06-20,1.0,-0.0,-1.014439354710217,-0.5418243377813184,-4.3084047002589125,-3.093606851224856,0.0
2019-06-21,1.0,-0.0,-1.0361972951471758,-0.5373906125696102,-4.278739061256961,-3.0919848846459823,0.0
2019-06-24,1.0,-0.0,-1.0256229903536977,-0.5659163987138264,-4.292001607717042,-3.1646905144694535,0.0
2019-06-25,1.0,-0.0,-0.9451761102603369,-0.603062787136294,-4.420010209290455,-3.24104134762634,0.0
2019-06-26,1.0,-0.0,-0.9572429425097879,-0.5776839068617351,-4.416752524211828,-3.3512260457449004,0.0
2019-06-27,1.0,-0.0,-0.9486223327118293,-0.6232649678889579,-4.440749948207997,-3.3457634141288586,0.0
2019-06-28,1.0,-0.0,-0.9520230618758365,-0.6222588283743437,-4.401523731082055,-3.319674662823021,0.0
2019-07-01,1.0,-0.0,-0.921699763350139,-0.6429673834756662,-4.430908529684124,-3.2935487190040127,0.0
2019-07-02,1.0,-0.0,-0.9487762057213672,-0.6268718372405246,-4.436434989156253,-3.315398120417226,0.0
2019-07-03,1.0,-0.0,-0.9789156626506024,-0.6083298712089737,-4.4514956377233075,-3.347631906938097,0.0
2019-07-05,1.0,-0.0,-0.937732342007435,-0.6179264766625362,-4.430607187112764,-3.3400454357703433,0.0
2019-07-08,1.0,-0.0,-0.9375193638335226,-0.6193328513890324,-4.430445109986574,-3.340080553547454,0.0
2019-07-09,1.0,-0.0,-0.915727432530245,-0.6221693723503257,-4.442973839313411,-3.359321683383311,0.0
2019-07-10,1.0,-0.0,-0.917803970223325,-0.6211745244003308,-4.440136476426799,-3.3601116625310175,0.0
2019-07-11,1.0,-0.0,-0.902605459057072,-0.6514681555004135,-4.441687344913151,-3.343258891645988,0.0
2019-07-12,1.0,-0.0,-0.906657018813314,-0.6499896630142651,-4.438391565019639,-3.341947488112466,0.0
2019-07-15,1.0,-0.0,-0.948608803986711,-0.7001661129568106,-4.444352159468439,-3.288828903654485,0.0
2019-07-16,1.0,-0.0,-0.9504388229220444,-0.7700567888487351,-4.397934950955085,-3.206814661848219,0.0
2019-07-17,1.0,-0.0,-0.9699349106312636,-0.7623721458828391,-4.397561731583841,-3.201673726624651,0.0
2019-07-18,1.0,-0.0,-0.9687080450273675,-0.7715584013219043,-4.401321904368481,-3.1858928018176185,0.0
2019-07-19,1.0,-0.0,-0.9732299741602066,-0.7823255813953488,-4.3965891472868215,-3.1837726098191217,0.0
2019-07-22,1.0,-0.0,-0.9431876872223944,-0.7625245325896085,-4.402541059807871,-3.221258134490239,0.0
2019-07-23,1.0,-0.0,-0.9511060574736405,-0.7626628075253256,-4.401488525945834,-3.221728344014885,0.0
2019-07-24,1.0,-0.0,-0.957838850718301,-0.8120966062877367,-4.426191963356235,-3.214136997709765,0.0
2019-07-25,1.0,-0.0,-0.9131742738589211,-0.8317427385892117,-4.4473029045643155,-3.1812240663900413,0.0
2019-07-26,1.0,-0.0,-0.8782833505687695,-0.8321613236814892,-4.4511892450879005,-3.179627714581179,0.0
2019-07-29,1.0,-0.0,-0.840687797804019,-0.8404806297907603,-4.453180029003522,-3.2240522063393415,0.0
2019-07-30,1.0,-0.0,-0.8518518518518519,-0.8465756259052348,-4.429960686943928,-3.2171529070970415,0.0
2019-07-31,1.0,-0.0,-0.8851421456733762,-0.848620045652625,-4.425814484332849,-3.2160199211454663,0.0
2019-08-01,1.0,-0.0,-0.9492317275747508,-0.8378322259136212,-4.412479235880398,-3.182516611295681,0.0
2019-08-02,1.0,-0.0,-0.9121692019170661,-0.8882058762242134,-4.433840383413211,-3.1846217962075434,0.0
2019-08-05,1.0,-0.0,-0.8998861165752149,-0.8551609897504919,-4.419608655140284,-3.1783828553680507,0.0
2019-08-06,1.0,-0.0,-0.8681286262169338,-0.793096666338873,-4.134821516373291,-3.037761825154883,0.0
2019-08-07,1.0,-0.0,-0.8868862042088854,-0.7497077162899455,-4.086126266562744,-3.020070148090413,0.0
2019-08-08,1.0,-0.0,-0.8800389483933788,-0.7433300876338852,-4.08763388510224,-3.025900681596884,0.0
2019-08-09,1.0,-0.0,-0.82275390625,-0.7194335937499999,-4.09638671875,-3.12705078125,0.0
2019-08-12,1.0,-0.0,-0.7995712754555198,-0.759524505505213,-4.1077657604988795,-3.0768781058170127,0.0
2019-08-13,1.0,-0.0,-0.7500971628449281,-0.7462106490478041,-4.1257287213369604,-3.0943451224251843,0.0
2019-08-14,1.0,-0.0,-0.7750821573554997,-0.732746955345061,-4.085057026870288,-3.0726850956891556,0.0
2019-08-15,1.0,-0.0,-0.8046241709653648,-0.7347089167280766,-3.8763817243920413,-2.7957811348563006,0.0
2019-08-16,1.0,-0.0,-0.8080258302583027,-0.7369926199261994,-3.8721402214022143,-2.8079335793357934,0.0
2019-08-19,1.0,-0.0,-0.7392265193370166,-0.764548802946593,-3.9145488029465927,-2.7898710865561696,0.0
2019-08-20,1.0,-0.0,-0.759388686981642,-0.811294380766005,-3.958531357748579,-2.7895815860590814,0.0
2019-08-21,1.0,-0.0,-0.7777466367713005,-0.8188527653213753,-3.9730941704035874,-2.772701793721973,0.0
2019-08-22,1.0,-0.0,-0.7897003745318352,-0.8054307116104868,-3.993258426966292,-2.7749063670411984,0.0
2019-08-23,1.0,-0.0,-0.7892124730780036,-0.804569716265568,-3.9918531697724506,-2.7785373162281113,0.0
2019-08-26,1.0,-0.0,-0.7105650653414319,-0.7918277194919934,-3.9812258420762006,-2.719399963187925,0.0
2019-08-27,1.0,-0.0,-0.6980510568213011,-0.7804922682770611,-3.9558056546802085,-2.7157104950132678,0.0
2019-08-28,1.0,-0.0,-0.662033650329188,-0.8119056327724945,-3.9760424286759326,-2.6941294806144844,0.0
2019-08-29,1.0,-0.0,-0.6246577842672021,-0.8319036320496441,-3.9859463405730975,-2.6832451177222123,0.0
2019-08-30,1.0,-0.0,-0.5896736660303609,-0.8479229160985365,-3.997000272702482,-2.655394964094173,0.0
2019-09-03,1.0,-0.0,-0.5979475070384161,-0.8531468531468531,-3.988193624557261,-2.642630097175552,0.0
2019-09-04,1.0,-0.0,-0.5494865036808143,-0.8753067345269472,-3.9970917022630195,-2.666545487594292,0.0
2019-09-05,1.0,-0.0,-0.5466369710467706,-0.8144320712694877,-3.9534075723830733,-2.5942984409799554,0.0
2019-09-06,1.0,-0.0,-0.5195565410199556,-0.8501108647450111,-3.9712638580931263,-2.5283370288248337,0.0
2019-09-09,1.0,-0.0,-0.4904936333507762,-0.8323739752311181,-3.901622187336473,-2.496947496947497,0.0
2019-09-10,1.0,-0.0,-0.47524407252440726,-0.8808403068340307,-3.9047245467224547,-2.4561541143654115,0.0
2019-09-11,1.0,-0.0,-0.4697022462127807,-0.8652272331534041,-3.899791049973881,-2.47153055894132,0.0
