Date,ALSN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-05,1.0,-0.20511432392841217,-0.6943506783007451,-0.0,-0.6042608751034966,-0.6808165085026431,0.0
2018-11-06,1.0,-0.20043440764046377,-0.6924010604657105,-0.0,-0.6114606956910594,-0.6899096048806975,0.0
2018-11-07,1.0,-0.2006327698060145,-0.6926911891598223,-0.0,-0.6121568502125211,-0.6902943338340097,0.0
2018-11-08,1.0,-0.17708432435860844,-0.6938762566200488,-0.0,-0.6041924333238194,-0.6961278660450957,0.0
2018-11-09,1.0,-0.17653960804211327,-0.6938225407496671,-0.0,-0.6049977801737807,-0.695820384347054,0.0
2018-11-12,1.0,-0.17572097141411586,-0.6859031115608398,-0.0,-0.6066594991145965,-0.6939033645332658,0.0
2018-11-13,1.0,-0.14809462473689172,-0.6846156262762716,-0.0,-0.6133014985391599,-0.6955797807169112,0.0
2018-11-14,1.0,-0.14977682781165524,-0.6840070409253788,-0.0,-0.6141321430816622,-0.6953542465581191,0.0
2018-11-15,1.0,-0.1493086109365179,-0.6872407291011943,-0.0,-0.6204274041483344,-0.6857008170961659,0.0
2018-11-16,1.0,-0.14737700291618325,-0.6811326079458153,-0.0,-0.6189834122479696,-0.6881878900003136,0.0
2018-11-19,1.0,-0.14665203073545555,-0.6815430453191156,-0.0,-0.6195703308765877,-0.6884742041712403,0.0
2018-11-20,1.0,-0.11002963656215879,-0.6748713149274684,-0.0,-0.6250506941194822,-0.7096864763687413,0.0
2018-11-21,1.0,-0.11342950900873011,-0.6695251068045323,-0.0,-0.6225930282954617,-0.6902049408705344,0.0
2018-11-23,1.0,-0.11337362467069581,-0.6739191073919107,-0.0,-0.6216953355028668,-0.6903455757012242,0.0
2018-11-26,1.0,-0.11260535448686167,-0.6783589489340605,-0.0,-0.6196083292017848,-0.6881197322756568,0.0
2018-11-27,1.0,-0.10224184782608696,-0.6845046936758893,-0.0,-0.616508152173913,-0.6846590909090908,0.0
2018-11-28,1.0,-0.09993809965954813,-0.6988548437016404,-0.0,-0.6131538223460229,-0.6830702568864129,0.0
2018-11-29,1.0,-0.0819606760528818,-0.6897947915708107,-0.0,-0.6101960062574767,-0.6854390969602159,0.0
2018-11-30,1.0,-0.07981162473664644,-0.6986615441814351,-0.0,-0.6172697979923163,-0.7025343908786715,0.0
2018-12-03,1.0,-0.08135203923272705,-0.6996089142715252,-0.0,-0.6188466074864982,-0.704078465454094,0.0
2018-12-04,1.0,-0.06931983981622325,-0.7104895539068077,-0.0,-0.6183217955483811,-0.7062366125477292,0.0
2018-12-06,1.0,-0.061957379636937655,-0.6671726063991258,-0.0,-0.6175095622609434,-0.68899884645741,0.0
2018-12-07,1.0,-0.06842073281886127,-0.667223673816613,-0.0,-0.618156407607705,-0.684420003645865,0.0
2018-12-10,1.0,-0.06188786803723582,-0.6679098820461505,-0.0,-0.6186361017617271,-0.6837684587161527,0.0
2018-12-11,1.0,-0.055454379894372616,-0.6711588660231895,-0.0,-0.6175560007284648,-0.6911005888423482,0.0
2018-12-12,1.0,-0.05333373852792803,-0.6728560141007719,-0.0,-0.618063575031909,-0.694675743025588,0.0
2018-12-13,1.0,-0.05371900826446281,-0.6723079727758872,-0.0,-0.618133203694701,-0.694245260087506,0.0
2018-12-14,1.0,-0.0585376226495337,-0.659224156262341,-0.0,-0.6258088034265926,-0.6941583887724414,0.0
2018-12-17,1.0,-0.039661859168585625,-0.6611622833595927,-0.0,-0.6138952854199491,-0.7152466367713004,0.0
2018-12-18,1.0,-0.028039634972743428,-0.6518989247959522,-0.0,-0.6120230099689787,-0.7198445923561124,0.0
2018-12-19,1.0,-0.037360050698614845,-0.6511452454959712,-0.0,-0.6096206657210973,-0.7196487310257416,0.0
2018-12-20,1.0,-0.037378961929391954,-0.6439526072051482,-0.0,-0.6101521621459073,-0.7156733024598545,0.0
2018-12-21,1.0,-0.03278541273690829,-0.6459474834575885,-0.0,-0.6146591215305848,-0.7007096020838947,0.0
2018-12-24,1.0,-0.017561614477914038,-0.6307596142397904,-0.0,-0.6117394927967615,-0.7165138706988927,0.0
2018-12-26,1.0,-0.016313841598815694,-0.632420429311621,-0.0,-0.6011843079200593,-0.7108216136195411,0.0
2018-12-27,1.0,-0.0,-0.6101963724444188,-0.0,-0.5616367253957727,-0.711756394359699,0.0
2018-12-28,1.0,-0.0,-0.6097659519205796,-0.0,-0.5628697584485296,-0.7132550287149001,0.0
2018-12-31,1.0,-0.0,-0.6085086731895979,-0.0,-0.563714030074754,-0.714030074753947,0.0
2019-01-02,1.0,-0.0,-0.6078742428612633,-0.0,-0.5623017017594463,-0.7141620997980963,0.0
2019-01-03,1.0,-0.001037912642352602,-0.6071788957762722,-0.0,-0.56540291192158,-0.7094709528614674,0.0
2019-01-04,1.0,-0.0,-0.6073920909795812,-0.0,-0.5543781051664225,-0.7100600212515435,0.0
2019-01-07,1.0,-0.0,-0.5851340649394728,-0.0,-0.5478278085756307,-0.6954123769657201,0.0
2019-01-08,1.0,-0.0,-0.5719489467442255,-0.0,-0.55828203535325,-0.6935110408313097,0.0
2019-01-09,1.0,-0.0,-0.5819160997732427,-0.0,-0.5613945578231293,-0.6911848072562359,0.0
2019-01-10,1.0,-0.0,-0.5804623753399819,-0.0,-0.5623866727107888,-0.6903048504079783,0.0
2019-01-11,1.0,-0.0,-0.5838298600222368,-0.0,-0.5688627875816061,-0.6981782934686547,0.0
2019-01-14,1.0,-0.0,-0.5857908847184986,-0.0,-0.5727283098511209,-0.6935999087331014,0.0
2019-01-15,1.0,-0.0,-0.5826695217701642,-0.0,-0.5719343326195574,-0.7004996431120628,0.0
2019-01-16,1.0,-0.0,-0.5796783208806251,-0.0,-0.570039354360349,-0.702047567444248,0.0
2019-01-17,1.0,-0.0,-0.5682497225621034,-0.0,-0.5719773496855703,-0.7052898158950572,0.0
2019-01-18,1.0,-0.0003141241647152893,-0.5693357701753384,-0.0,-0.5752184590781884,-0.710805871266206,0.0
2019-01-22,1.0,-0.0,-0.5448836670910986,-0.0,-0.570610024308369,-0.7783308253270054,0.0
2019-01-23,1.0,-0.0,-0.5336910804931109,-0.0,-0.5727338651196519,-0.7941986947063089,0.0
2019-01-24,1.0,-0.0,-0.5422768479776847,-0.0,-0.563662250116225,-0.7997152487215248,0.0
2019-01-25,1.0,-0.0,-0.5010735609870879,-0.0,-0.5774287479043501,-0.8627606694314538,0.0
2019-01-28,1.0,-0.0,-0.48432486532630775,-0.0,-0.6014836183803833,-0.8578493420858968,0.0
2019-01-29,1.0,-0.0,-0.4690458634419702,-0.0,-0.6062822592537973,-0.8740893673499484,0.0
2019-01-30,1.0,-0.0,-0.46612546125461257,-0.0,-0.6043690036900369,-0.8815350553505535,0.0
2019-01-31,1.0,-0.0,-0.4760947934519237,-0.0,-0.5683174753265173,-0.9104958335795758,0.0
2019-02-01,1.0,-0.0,-0.46412040406392824,-0.0,-0.5745102034875259,-0.8724927949695788,0.0
2019-02-04,1.0,-0.0,-0.4730325349417155,-0.0,-0.5672736762744301,-0.8594212144058457,0.0
2019-02-05,1.0,-0.0,-0.476027397260274,-0.0,-0.5655328534943116,-0.8606918969120038,0.0
2019-02-06,1.0,-0.0,-0.47471257693647656,-0.0,-0.5622169318313784,-0.8663337591452792,0.0
2019-02-07,1.0,-0.0,-0.4815763432097328,-0.0,-0.5782350544269166,-0.8507189009837592,0.0
2019-02-08,1.0,-0.0,-0.47100795060721673,-0.0,-0.5854035005970236,-0.8558988845851413,0.0
2019-02-11,1.0,-0.0,-0.46217825249518474,-0.0,-0.5851572987801319,-0.8710091636024047,0.0
2019-02-12,1.0,-0.0,-0.4604920574554603,-0.0,-0.6002398853231138,-0.8646695725945645,0.0
2019-02-13,1.0,-0.0,-0.4769875703564728,-0.0,-0.5958313789868668,-0.8587007504690433,0.0
2019-02-14,1.0,-0.0,-0.4974790895578935,-0.0,-0.5759916066796841,-0.8408766356774401,0.0
2019-02-15,1.0,-0.0,-0.5135883828074882,-0.0,-0.568204350615268,-0.8341692424330786,0.0
2019-02-19,1.0,-0.0,-0.5079156826729642,-0.0,-0.5740983702148751,-0.833522843231581,0.0
2019-02-20,1.0,-0.0,-0.5138390643684195,-0.0,-0.5740368069530726,-0.8286814244465832,0.0
2019-02-21,1.0,-0.0,-0.532774478984748,-0.0,-0.5670916288275702,-0.8108045174059844,0.0
2019-02-22,1.0,-0.0,-0.534522389362507,-0.0,-0.5678663912246501,-0.8072099857429661,0.0
2019-02-25,1.0,-0.0,-0.5354682391405886,-0.0,-0.5741475945819711,-0.8096099953292853,0.0
2019-02-26,1.0,-0.0,-0.5424988388295401,-0.0,-0.5564038550859266,-0.8040234556432884,0.0
2019-02-27,1.0,-0.0,-0.5245236775304176,-0.0,-0.584600122545444,-0.8085956875674729,0.0
2019-02-28,1.0,-0.0,-0.5155956848030019,-0.0,-0.5820825515947468,-0.8338707786116323,0.0
2019-03-01,1.0,-0.0,-0.5215455371005068,-0.0,-0.5714034625186748,-0.8363945279315699,0.0
2019-03-04,1.0,-0.0,-0.5080351906158358,-0.0,-0.5723753665689149,-0.852140762463343,0.0
2019-03-05,1.0,-0.0,-0.5061009673340978,-0.0,-0.578959748316721,-0.8551939078533415,0.0
2019-03-06,1.0,-0.0,-0.5086574359878884,-0.0,-0.5753887762001353,-0.8556604050915719,0.0
2019-03-07,1.0,-0.0,-0.514003828596672,-0.0,-0.568281549109115,-0.8627595346782505,0.0
2019-03-08,1.0,-0.0,-0.5079346316380507,-0.0,-0.5736871656963858,-0.8735482727030939,0.0
2019-03-11,1.0,-0.0,-0.5059261465157833,-0.0,-0.5739428231089935,-0.8980643240023825,0.0
2019-03-12,1.0,-0.0,-0.48284841954022995,-0.0,-0.586566091954023,-0.9238505747126438,0.0
2019-03-13,1.0,-0.0,-0.4929238905080977,-0.0,-0.5898260268621737,-0.9219674889576636,0.0
2019-03-14,1.0,-0.0,-0.4903018856611806,-0.0,-0.5922894744731241,-0.9152801510927243,0.0
2019-03-15,1.0,-0.0,-0.4856370192307693,-0.0,-0.5952223557692308,-0.9239483173076923,0.0
2019-03-18,1.0,-0.0,-0.5033502107146105,-0.0,-0.6050995967619683,-0.9234454112724737,0.0
2019-03-19,1.0,-0.0,-0.5075017499010925,-0.0,-0.6000486928999665,-0.9357558051066678,0.0
2019-03-20,1.0,-0.0,-0.5062635252522174,-0.0,-0.6007802737053858,-0.9409003627053552,0.0
2019-03-21,1.0,-0.0,-0.5070856063145706,-0.0,-0.6146344436656204,-0.9258525584372048,0.0
2019-03-22,1.0,-0.0,-0.5056622203229449,-0.0,-0.6344739171575958,-0.912273740117823,0.0
2019-03-25,1.0,-0.0,-0.4803293131208798,-0.0,-0.6466263632773339,-0.9110186225962268,0.0
2019-03-26,1.0,-0.0,-0.4960078015481197,-0.0,-0.6510635704272567,-0.9003778874870482,0.0
2019-03-27,1.0,-0.0,-0.4848872638634979,-0.0,-0.6618220597196831,-0.9002132845825715,0.0
2019-03-28,1.0,-0.0,-0.4838709677419355,-0.0,-0.6590645771083603,-0.9060003658759681,0.0
2019-03-29,1.0,-0.0,-0.47856533917914984,-0.0,-0.6548227986846913,-0.9113080014614542,0.0
2019-04-01,1.0,-0.0,-0.4850386539336062,-0.0,-0.6545399423980598,-0.8921024708200699,0.0
2019-04-02,1.0,-0.0,-0.4924269962437901,-0.0,-0.6650006058403004,-0.8717739003998545,0.0
2019-04-03,1.0,-0.0,-0.4909646759693677,-0.0,-0.6676756364076641,-0.8682386415231407,0.0
2019-04-04,1.0,-0.0,-0.4915783096031505,-0.0,-0.6642532565889124,-0.8735837624962133,0.0
2019-04-05,1.0,-0.0,-0.4869889603299769,-0.0,-0.6698107485138906,-0.8760766711148853,0.0
2019-04-08,1.0,-0.0,-0.48314742967992236,-0.0,-0.6700715324927254,-0.877788554801164,0.0
2019-04-09,1.0,-0.0,-0.5006687472135533,-0.0,-0.5924208649130628,-0.8791499479863277,0.0
2019-04-10,1.0,-0.0,-0.4911348044311128,-0.0,-0.6021502182887352,-0.8766297407264411,0.0
2019-04-11,1.0,-0.0,-0.4771741068774892,-0.0,-0.6253343636687868,-0.8696130297806576,0.0
2019-04-12,1.0,-0.0,-0.477263270522499,-0.0,-0.6243238423586757,-0.8705046662307555,0.0
2019-04-15,1.0,-0.0,-0.4783436458829129,-0.0,-0.6219359828653023,-0.874494288434079,0.0
2019-04-16,1.0,-0.0,-0.46942286019336854,-0.0,-0.6128773948632779,-0.8834747019396169,0.0
2019-04-17,1.0,-0.0,-0.46253936189174744,-0.0,-0.6111342166240865,-0.8970352326065,0.0
2019-04-18,1.0,-0.0,-0.4537940057088487,-0.0,-0.6080815889628924,-0.9114831113225499,0.0
2019-04-22,1.0,-0.0,-0.44611162485457745,-0.0,-0.6181129373862722,-0.9188020165259674,0.0
2019-04-23,1.0,-0.0,-0.43639070875521146,-0.0,-0.6117331745086361,-0.9298391899940441,0.0
2019-04-24,1.0,-0.0,-0.42029330398310377,-0.0,-0.6145402623672546,-0.9398518606657346,0.0
2019-04-25,1.0,-0.0,-0.42405741854785867,-0.0,-0.6244267079635475,-0.9296563225921733,0.0
2019-04-26,1.0,-0.0,-0.4362248014660965,-0.0,-0.6040623091020159,-1.0141111789859498,0.0
2019-04-29,1.0,-0.0,-0.44966586965851263,-0.0,-0.612807307951689,-1.0029734534976396,0.0
2019-04-30,1.0,-0.0,-0.450951503990178,-0.0,-0.6102516881522406,-1.0081645181092695,0.0
2019-05-01,1.0,-0.0,-0.4451601030548399,-0.0,-0.634308673782358,-0.9876088823457245,0.0
2019-05-02,1.0,-0.0,-0.4447579037747999,-0.0,-0.6210481126000429,-1.0006439544938823,0.0
2019-05-03,1.0,-0.0,-0.43918815341692974,-0.0,-0.625011497072079,-1.00168623723825,0.0
2019-05-06,1.0,-0.0,-0.4235539088097498,-0.0,-0.6288391462779801,-1.0097375754049667,0.0
2019-05-07,1.0,-0.0,-0.4191990217059003,-0.0,-0.628584530724549,-1.0093549373280342,0.0
2019-05-08,1.0,-0.0,-0.4206230776258489,-0.0,-0.6278283643450986,-0.9968937479063251,0.0
2019-05-09,1.0,-0.0,-0.4220378642841949,-0.0,-0.6314461968578114,-0.9853526605281552,0.0
2019-05-10,1.0,-0.0,-0.42266913752772123,-0.0,-0.6314670231187531,-0.9838077589087706,0.0
2019-05-13,1.0,-0.0,-0.4211038763463762,-0.0,-0.6368587598125722,-0.9846954299275846,0.0
2019-05-14,1.0,-0.0,-0.4150161773154728,-0.0,-0.6375676574642436,-0.971213449850322,0.0
2019-05-15,1.0,-0.0,-0.4210685544865977,-0.0,-0.6511768621044352,-0.9530767834452712,0.0
2019-05-16,1.0,-0.0,-0.42070131988281134,-0.0,-0.6469237971548522,-0.9527016823220272,0.0
2019-05-17,1.0,-0.0,-0.41778046567886307,-0.0,-0.6479891140006048,-0.9581191412156034,0.0
2019-05-20,1.0,-0.0,-0.4225317989097517,-0.0,-0.6466989703210176,-0.9592368261659601,0.0
2019-05-21,1.0,-0.0,-0.4221516114389469,-0.0,-0.6446966258132849,-0.9593584505976699,0.0
2019-05-22,1.0,-0.0,-0.41703466214990015,-0.0,-0.6498094489141613,-0.9578065452785675,0.0
2019-05-23,1.0,-0.0,-0.4167901085280692,-0.0,-0.6549774781583482,-0.9512984068442215,0.0
2019-05-24,1.0,-0.0,-0.41511996378451793,-0.0,-0.6528746038931643,-0.9499622755394598,0.0
2019-05-28,1.0,-0.0,-0.4122333202570989,-0.0,-0.6529768550650291,-0.9523823893297927,0.0
2019-05-29,1.0,-0.0,-0.423867569601204,-0.0,-0.653122648607976,-0.9327614747930776,0.0
2019-05-30,1.0,-0.0,-0.4214324373083168,-0.0,-0.6499488844789224,-0.9354140357207289,0.0
2019-05-31,1.0,-0.0,-0.42097351252217313,-0.0,-0.6485974564805628,-0.9369531884188688,0.0
2019-06-03,1.0,-0.0,-0.42208901543533645,-0.0,-0.6505919376592237,-0.9245017233628053,0.0
2019-06-04,1.0,-0.0,-0.4217611609150601,-0.0,-0.6437801696998771,-0.9326597307588523,0.0
2019-06-05,1.0,-0.0,-0.4207215265354801,-0.0,-0.6488372093023257,-0.9119558735837806,0.0
2019-06-06,1.0,-0.0,-0.4201808577312204,-0.0,-0.6586384934491301,-0.9056615035664191,0.0
2019-06-07,1.0,-0.0,-0.43052575107296137,-0.0,-0.6505722460658083,-0.8993204577968527,0.0
2019-06-10,1.0,-0.0,-0.4384615384615385,-0.0,-0.6306207306207305,-0.9009207009207009,0.0
2019-06-11,1.0,-0.0,-0.43635392558305147,-0.0,-0.6331078274286392,-0.8977212034894072,0.0
2019-06-12,1.0,-0.0,-0.44138851802403206,-0.0,-0.632013054442961,-0.893517282302329,0.0
2019-06-13,1.0,-0.0,-0.4530716470203985,-0.0,-0.6328869622019657,-0.8832506903411622,0.0
2019-06-14,1.0,-0.0,-0.4513389941214892,-0.0,-0.639777922926192,-0.8778279199572472,0.0
2019-06-17,1.0,-0.0,-0.4471913443011709,-0.0,-0.6356010078553431,-0.8814880687713059,0.0
2019-06-18,1.0,-0.0,-0.448425045189202,-0.0,-0.6319672859809761,-0.882834029691528,0.0
2019-06-19,1.0,-0.0,-0.45206127639439286,-0.0,-0.6324007807417046,-0.8728928846040102,0.0
2019-06-20,1.0,-0.0,-0.45439209186693497,-0.0,-0.6322954895229075,-0.872943056706523,0.0
2019-06-21,1.0,-0.0,-0.45489858854228443,-0.0,-0.6401375874747954,-0.8702111256078757,0.0
2019-06-24,1.0,-0.0,-0.4568187217866477,-0.0,-0.6388987883107626,-0.8741090520313612,0.0
2019-06-25,1.0,-0.0,-0.44429920979145626,-0.0,-0.6488028043491177,-0.8775770898936487,0.0
2019-06-26,1.0,-0.0,-0.44151751204138673,-0.0,-0.6257655943390616,-0.905898792888149,0.0
2019-06-27,1.0,-0.0,-0.4406618259730984,-0.0,-0.6320676109986907,-0.903106773003214,0.0
2019-06-28,1.0,-0.0,-0.4257869285311657,-0.0,-0.641053787047201,-0.8999317649152996,0.0
2019-07-01,1.0,-0.0,-0.4187024370021616,-0.0,-0.6469159930117556,-0.8955020579787392,0.0
2019-07-02,1.0,-0.0,-0.4199112426035503,-0.0,-0.6420118343195266,-0.8966272189349112,0.0
2019-07-03,1.0,-0.0,-0.42453388576501927,-0.0,-0.6360165729505771,-0.8988754069251258,0.0
2019-07-05,1.0,-0.0,-0.41720404661894334,-0.0,-0.6376087085132816,-0.9032420280423593,0.0
2019-07-08,1.0,-0.0,-0.4144933542523904,-0.0,-0.6415736656700513,-0.9041769041769041,0.0
2019-07-09,1.0,-0.0,-0.4121371719383377,-0.0,-0.6400863982010238,-0.9066485190993284,0.0
2019-07-10,1.0,-0.0,-0.40268356979947273,-0.0,-0.6461597701489885,-0.9131838511892421,0.0
2019-07-11,1.0,-0.0,-0.40015411060399503,-0.0,-0.6531029577381305,-0.9103787564459724,0.0
2019-07-12,1.0,-0.0,-0.39634435359639764,-0.0,-0.6608899158668089,-0.9052020381561796,0.0
2019-07-15,1.0,-0.0,-0.4164191517167637,-0.0,-0.6510039206368066,-0.9027266246881311,0.0
2019-07-16,1.0,-0.0,-0.414198722709045,-0.0,-0.6519530669835141,-0.9042922916976087,0.0
2019-07-17,1.0,-0.0,-0.35314769651327954,-0.0,-0.4693538445045963,-0.8575563476536328,0.0
2019-07-18,1.0,-0.0,-0.3513644177051998,-0.0,-0.4705360979802321,-0.8639342501074345,0.0
2019-07-19,1.0,-0.0,-0.35467104731640325,-0.0,-0.480435192416449,-0.8579161392831175,0.0
2019-07-22,1.0,-0.0,-0.3371748613280198,-0.0,-0.4752544563519845,-0.8802304916796813,0.0
2019-07-23,1.0,-0.0,-0.33660007538635506,-0.0,-0.47531096871466266,-0.8804587798179958,0.0
2019-07-24,1.0,-0.0,-0.33616047388260634,-0.0,-0.47450188476036614,-0.8818524501884759,0.0
2019-07-25,1.0,-0.0,-0.3276219167765016,-0.0,-0.4846544906797214,-0.8775856040024747,0.0
2019-07-26,1.0,-0.0,-0.33091690159752984,-0.0,-0.4804403275607464,-0.8735669217344609,0.0
2019-07-29,1.0,-0.0,-0.3141889166733887,-0.0,-0.48267053857115966,-0.8919631093544137,0.0
2019-07-30,1.0,-0.0,-0.31182593259998387,-0.0,-0.4845216642909013,-0.893198138834351,0.0
2019-07-31,1.0,-0.0,-0.32641484070439575,-0.0,-0.47796746874579915,-0.8841510955773625,0.0
2019-08-01,1.0,-0.0,-0.3352067982574087,-0.0,-0.47262410584628617,-0.8813531974398966,0.0
2019-08-02,1.0,-0.0,-0.32534983853606025,-0.0,-0.49001614639397206,-0.8756996770721205,0.0
2019-08-05,1.0,-0.0,-0.32765294054402755,-0.0,-0.49123750134394156,-0.8689925814428556,0.0
2019-08-06,1.0,-0.0,-0.3309716599190283,-0.0,-0.4752823353931387,-0.8572874493927125,0.0
2019-08-07,1.0,-0.0,-0.33093314911255184,-0.0,-0.46346583058773516,-0.8626580933149114,0.0
2019-08-08,1.0,-0.0,-0.33243796707534373,-0.0,-0.46320576580410094,-0.8638600037233052,0.0
2019-08-09,1.0,-0.0,-0.32821247578869167,-0.0,-0.45557059088858814,-0.8695109979038976,0.0
2019-08-12,1.0,-0.0,-0.327697860820638,-0.0,-0.45371304209352936,-0.8726843250703328,0.0
2019-08-13,1.0,-0.0,-0.3200606851028719,-0.0,-0.457746666311783,-0.8838465838013361,0.0
2019-08-14,1.0,-0.0,-0.3133877223485355,-0.0,-0.46954660960278183,-0.8919352681556775,0.0
2019-08-15,1.0,-0.0,-0.32645756555399424,-0.0,-0.46090622265821773,-0.8639605482938727,0.0
2019-08-16,1.0,-0.0,-0.327005170356622,-0.0,-0.46116929603605994,-0.8632904679835609,0.0
2019-08-19,1.0,-0.0,-0.3219261535201568,-0.0,-0.4622291677703025,-0.8645441542618002,0.0
2019-08-20,1.0,-0.0,-0.3271847995560371,-0.0,-0.4574667688486034,-0.8579847255622208,0.0
2019-08-21,1.0,-0.0,-0.33204011612562684,-0.0,-0.46009501187648455,-0.8470836632356823,0.0
2019-08-22,1.0,-0.0,-0.33382554582849905,-0.0,-0.45000527370530535,-0.8530218331399642,0.0
2019-08-23,1.0,-0.0,-0.33285864978902957,-0.0,-0.4494989451476793,-0.8547732067510548,0.0
2019-08-26,1.0,-0.0,-0.324847250509165,-0.0,-0.43673298866781557,-0.849522168259439,0.0
2019-08-27,1.0,-0.0,-0.3220069366573657,-0.0,-0.4304899992176703,-0.8552429133960936,0.0
2019-08-28,1.0,-0.0,-0.32066960444316966,-0.0,-0.4303147245182655,-0.8565096086151599,0.0
2019-08-29,1.0,-0.0,-0.31257010199024443,-0.0,-0.43279338498056713,-0.8630826616584502,0.0
2019-08-30,1.0,-0.0,-0.3086342556406649,-0.0,-0.4355166484289511,-0.8612370381949873,0.0
2019-09-03,1.0,-0.0,-0.3093778531368201,-0.0,-0.4316160166949263,-0.8675883657232294,0.0
2019-09-04,1.0,-0.0,-0.3196005646468343,-0.0,-0.43122287865321274,-0.863308412192189,0.0
2019-09-05,1.0,-0.0,-0.31771159874608157,-0.0,-0.4301724137931035,-0.8644461859979101,0.0
2019-09-06,1.0,-0.0,-0.31600072979383326,-0.0,-0.43102145072588416,-0.8593843667735294,0.0
2019-09-09,1.0,-0.0,-0.32494660624055843,-0.0,-0.42871281971141323,-0.850888159608272,0.0
2019-09-10,1.0,-0.0,-0.33194706005440466,-0.0,-0.39043209876543217,-0.8932308014228919,0.0
2019-09-11,1.0,-0.0,-0.33790204678362573,-0.0,-0.3963554720133668,-0.8764097744360902,0.0
2019-09-12,1.0,-0.0,-0.31108151166131265,-0.0,-0.41604638407897826,-0.8845882629475829,0.0
2019-09-13,1.0,-0.0,-0.3131687457591732,-0.0,-0.40521425961689017,-0.8913565426170468,0.0
2019-09-16,1.0,-0.0,-0.3206152721195028,-0.0,-0.39825551028935546,-0.8926407604721613,0.0
2019-09-17,1.0,-0.0,-0.30741098717379384,-0.0,-0.4039340665081894,-0.9008907813275516,0.0
