Date,ACA,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-07-30,1.0,-0.0,-0.6347207319139323,-0.8860337719545942,-1.6502513130400407,-1.4764217541085445,0.0
2019-07-31,1.0,-0.0,-0.6911923579916984,-0.885654176380281,-1.6459885142434754,-1.46323989310286,0.0
2019-08-01,1.0,-0.0,-0.7101950555681561,-0.8528577908822862,-1.655590836924473,-1.4515196189612158,0.0
2019-08-02,1.0,-0.0,-0.7018996314148,-0.8475758434930535,-1.6658916926566485,-1.455174369152254,0.0
2019-08-05,1.0,-0.0,-0.6970604861503674,-0.8387789711701527,-1.6670435274166195,-1.4500847936687395,0.0
2019-08-06,1.0,-0.0,-0.6833847170226822,-0.7860603391323496,-1.6038868090728913,-1.4321184761065844,0.0
2019-08-07,1.0,-0.0,-0.696150471594648,-0.7514805878482124,-1.5931673612634352,-1.4428602763763985,0.0
2019-08-08,1.0,-0.0,-0.6976130238697613,-0.7494775052249477,-1.6005389946100537,-1.4523154768452315,0.0
2019-08-09,1.0,-0.0,-0.6678115799803729,-0.7261476392977865,-1.5830879947661107,-1.4749209464616726,0.0
2019-08-12,1.0,-0.0,-0.6607356622048101,-0.7284252911089345,-1.5861900097943193,-1.4659919468930243,0.0
2019-08-13,1.0,-0.0,-0.6533773901738801,-0.7159417149666866,-1.5859920914360002,-1.4615134608092737,0.0
2019-08-14,1.0,-0.0,-0.6677624488036215,-0.7052166415175685,-1.566663073938349,-1.4494503125673635,0.0
2019-08-15,1.0,-0.0,-0.6922149410222804,-0.6867627785058978,-1.5155439056356488,-1.347994757536042,0.0
2019-08-16,1.0,-0.0,-0.7027736919520908,-0.682286194578693,-1.5104538768648876,-1.3576906913217064,0.0
2019-08-19,1.0,-0.0,-0.6787018678910571,-0.6812584785557758,-1.5134091620578107,-1.3442554523635604,0.0
2019-08-20,1.0,-0.0,-0.6819694291359052,-0.6829052719143184,-1.5064469169179577,-1.3278049287719662,0.0
2019-08-21,1.0,-0.0,-0.6894096861359386,-0.6898773643733112,-1.5037933901475784,-1.3133444190397008,0.0
2019-08-22,1.0,-0.0,-0.6883009079118029,-0.6854474708171205,-1.5055252918287938,-1.308793774319066,0.0
2019-08-23,1.0,-0.0,-0.6888393088777045,-0.6856223732683028,-1.506252270015047,-1.3078918694546775,0.0
2019-08-26,1.0,-0.0,-0.6600162866449512,-0.6624083876221498,-1.488904723127036,-1.2782471498371335,0.0
2019-08-27,1.0,-0.0,-0.6554122664500407,-0.6519597887896019,-1.4844638505280259,-1.2853371242891958,0.0
2019-08-28,1.0,-0.0,-0.6532311284836794,-0.652368140514747,-1.4858622265089598,-1.2849383217422206,0.0
2019-08-29,1.0,-0.0,-0.6454245880861851,-0.6609885931558935,-1.489632446134347,-1.2736628643852979,0.0
2019-08-30,1.0,-0.0,-0.6293229666279598,-0.6647649820770435,-1.4941182410259,-1.2605644469127077,0.0
2019-09-03,1.0,-0.0,-0.6256441345862382,-0.6634333636455491,-1.4930281903607154,-1.2699302819036071,0.0
2019-09-04,1.0,-0.0,-0.6117421374122873,-0.662224241506386,-1.497400171639154,-1.276843858852037,0.0
2019-09-05,1.0,-0.0,-0.6117469120241996,-0.6574237459037056,-1.499974792034283,-1.2724981094025714,0.0
2019-09-06,1.0,-0.0,-0.5962639349201566,-0.6768102842221553,-1.509892537913026,-1.2386260921964445,0.0
2019-09-09,1.0,-0.0,-0.5989755950587526,-0.6775133072210505,-1.5089886512001605,-1.2360650798433264,0.0
2019-09-10,1.0,-0.0,-0.5987446648255085,-0.6807933718302788,-1.5081596786341953,-1.2336429826763746,0.0
2019-09-11,1.0,-0.0,-0.5903130181379691,-0.7018037481786665,-1.511329950258755,-1.2209214691252575,0.0
2019-09-12,1.0,-0.0,-0.5533058681672026,-0.7168408360128617,-1.5239650321543408,-1.2300542604501608,0.0
2019-09-13,1.0,-0.0,-0.5545618971061094,-0.7088524919614148,-1.5232114147909968,-1.2374899517684887,0.0
2019-09-16,1.0,-0.0,-0.5586047446722959,-0.7014977885002011,-1.5261861680739846,-1.239847205468436,0.0
2019-09-17,1.0,-0.0,-0.5613003718219275,-0.7000301477238469,-1.5257260576826448,-1.2375640639131744,0.0
2019-09-18,1.0,-0.0,-0.5633257975383069,-0.6961065059030394,-1.5249937201708113,-1.2394373273046972,0.0
2019-09-19,1.0,-0.0,-0.5595477386934673,-0.6988442211055276,-1.5296482412060302,-1.2370854271356784,0.0
2019-09-20,1.0,-0.0,-0.5634206425016339,-0.6984565884068171,-1.528681313156704,-1.2368407822633352,0.0
2019-09-23,1.0,-0.0,-0.5635084192008043,-0.6964563960794169,-1.526463935662227,-1.239909525006283,0.0
2019-09-24,1.0,-0.0,-0.5635870111591434,-0.69719513421132,-1.525987734995476,-1.2398210515733388,0.0
2019-09-25,1.0,-0.0,-0.5514525111635141,-0.6961517234458884,-1.5323867342331043,-1.2373187496864182,0.0
2019-09-26,1.0,-0.0,-0.5481897502757999,-0.6983251429144519,-1.53229365158961,-1.2356834820980844,0.0
2019-09-27,1.0,-0.0,-0.5458283192940232,-0.6997091857200161,-1.5326413959085439,-1.2358604091456078,0.0
2019-09-30,1.0,-0.0,-0.5401262398557259,-0.6871555956317001,-1.5402765253982569,-1.2420098186554454,0.0
2019-10-01,1.0,-0.0,-0.5439343113202824,-0.6843238371801933,-1.539478295699194,-1.2390727482100836,0.0
2019-10-02,1.0,-0.0,-0.5220210484313432,-0.6868172976208289,-1.551997605865629,-1.2269938650306749,0.0
2019-10-03,1.0,-0.0,-0.580884535470466,-0.6653309587414663,-1.5296329276738894,-1.171217967745127,0.0
2019-10-04,1.0,-0.0,-0.5876105320357654,-0.6558316455070888,-1.5255643926295508,-1.171022081707257,0.0
2019-10-07,1.0,-0.0,-0.5956787085343046,-0.6373658824687469,-1.5165370607343243,-1.1721133969878925,0.0
2019-10-08,1.0,-0.0,-0.5954127085691785,-0.6374956932618004,-1.5168578038096177,-1.1722203081163558,0.0
2019-10-09,1.0,-0.0,-0.5946025227339397,-0.6135719174733548,-1.5230761709201133,-1.15771976141586,0.0
2019-10-10,1.0,-0.0,-0.6073589693538942,-0.6047725941830958,-1.5185926215108336,-1.1491801678703886,0.0
2019-10-11,1.0,-0.0,-0.6106289614822037,-0.6062408581179912,-1.5167723061921012,-1.1420282788883471,0.0
2019-10-14,1.0,-0.0,-0.5913611544461779,-0.6242199687987519,-1.5402691107644306,-1.1193447737909517,0.0
2019-10-15,1.0,-0.0,-0.5874804839968775,-0.6244633099141296,-1.5433743169398906,-1.1236338797814207,0.0
2019-10-16,1.0,-0.0,-0.5860909401042935,-0.640918173400263,-1.5401335347726497,-1.1063892002534237,0.0
2019-10-17,1.0,-0.0,-0.59317738791423,-0.6346978557504873,-1.5440545808966863,-1.101364522417154,0.0
2019-10-18,1.0,-0.0,-0.5862774718580965,-0.6357389990741191,-1.544807757906535,-1.1062326397349056,0.0
2019-10-21,1.0,-0.0,-0.5869279134376371,-0.6365940439635425,-1.5451089340546864,-1.1053272895647512,0.0
2019-10-22,1.0,-0.0,-0.5883817427385892,-0.6359287283378081,-1.549182328533073,-1.1081278984622895,0.0
2019-10-23,1.0,-0.0,-0.58921080870159,-0.5818456735928201,-1.5604331284752706,-1.1460833089454687,0.0
2019-10-24,1.0,-0.0,-0.5829963507249236,-0.6357135812210277,-1.5638623138376568,-1.148880560213039,0.0
2019-10-25,1.0,-0.0,-0.5840592537382959,-0.5393860343783482,-1.4441235384543718,-1.0907439325476311,0.0
2019-10-28,1.0,-0.0,-0.609466903183643,-0.5534964055643731,-1.428904864158342,-1.0762300438801233,0.0
2019-10-29,1.0,-0.0,-0.6113396279330653,-0.5662335234177807,-1.4246050294475088,-1.0720295409928018,0.0
2019-10-30,1.0,-0.0,-0.619434711516001,-0.5657089465078253,-1.4180798878766643,-1.0685353889278206,0.0
2019-10-31,1.0,-0.0,-0.6101615546710373,-0.5803793022711309,-1.4092250058534301,-1.0829782252399907,0.0
2019-11-01,1.0,-0.0,-0.6173863850650575,-0.5943333961908354,-1.4316424665283802,-1.0709504054308883,0.0
2019-11-04,1.0,-0.0,-0.5932355723746452,-0.6309839167455061,-1.4563859981078524,-1.049716177861873,0.0
2019-11-05,1.0,-0.0,-0.6070128377083732,-0.6933799578463307,-1.4409369611036598,-1.0488599348534202,0.0
2019-11-06,1.0,-0.0,-0.6019775106630477,-0.6946975571927104,-1.4481388134936022,-1.1020259790616518,0.0
2019-11-07,1.0,-0.0,-0.6537849182226081,-0.6754957302069764,-1.415641433878516,-1.0797028031070584,0.0
2019-11-08,1.0,-0.0,-0.6628758673862759,-0.6780069390902081,-1.408924441017733,-1.0690053970701618,0.0
2019-11-11,1.0,-0.0,-0.6369414483821264,-0.7220242681047766,-1.3815003852080123,-1.0746340523882896,0.0
2019-11-12,1.0,-0.0,-0.65623199539082,-0.7153351257922029,-1.366717879777223,-1.062992125984252,0.0
2019-11-13,1.0,-0.0,-0.6705258549399231,-0.8285255630685411,-1.3220314248187965,-1.043440190689303,0.0
2019-11-14,1.0,-0.0,-0.6775433706569273,-0.7966264597049354,-1.3109712143783938,-1.0204719111922727,0.0
2019-11-15,1.0,-0.0,-0.6793139791127719,-0.784037558685446,-1.3105298457411134,-1.0168151767749352,0.0
2019-11-18,1.0,-0.0,-0.6936889983890837,-0.7729081777693547,-1.2799204017814838,-0.9914716194447076,0.0
2019-11-19,1.0,-0.0,-0.7254739912493924,-0.7972289742343218,-1.3205153135634418,-1.0182790471560526,0.0
2019-11-20,1.0,-0.0,-0.7255893074119077,-0.7989793438639126,-1.3184933171324424,-1.0172053462940462,0.0
2019-11-21,1.0,-0.0,-0.7014452583646803,-0.8825975054444665,-1.3075133636903584,-1.0579588200356365,0.0
2019-11-22,1.0,-0.0,-0.6929072104308613,-0.889074064996814,-1.2991520023528258,-1.0205872261163669,0.0
2019-11-25,1.0,-0.0,-0.6921472571179124,-0.8784013192996072,-1.2831643789106078,-0.9966532473201727,0.0
2019-11-26,1.0,-0.0,-0.6667635658914728,-0.8812015503875968,-1.2925387596899225,-1.0044573643410852,0.0
2019-11-27,1.0,-0.0,-0.6925049595974259,-0.874679440654183,-1.2780761600619344,-0.9933226883437364,0.0
2019-11-29,1.0,-0.0,-0.6883320281910728,-0.9219851213782302,-1.3061374314800314,-0.9777799530148786,0.0
2019-12-02,1.0,-0.0,-0.7012122416534181,-0.9790838632750398,-1.3109598569157392,-0.9769475357710653,0.0
2019-12-03,1.0,-0.0,-0.6939804289809232,-0.9637244242364338,-1.305179401008204,-0.9793417020855986,0.0
2019-12-04,1.0,-0.0,-0.7254843517138599,-0.968455042225534,-1.3017883755588673,-0.9719324391455538,0.0
2019-12-05,1.0,-0.0,-0.6896902719208957,-0.9561824438951093,-1.1975667684552374,-1.003635306092773,0.0
2019-12-06,1.0,-0.0,-0.7486675468192264,-0.9736443205711212,-1.2158329666031003,-0.9515427118478313,0.0
2019-12-09,1.0,-0.0,-0.6873882820258194,-1.018421052631579,-1.2704071499503475,-0.9890268123138034,0.0
2019-12-10,1.0,-0.0,-0.6928857173748514,-1.2878689588063574,-1.4515082711644502,-0.9737268893934479,0.0
2019-12-11,1.0,-0.0,-0.6924824229313141,-1.2891833423472145,-1.4522444564629529,-0.9744186046511627,0.0
2019-12-12,1.0,-0.0,-0.6778141607171614,-1.270170164796822,-1.4450587793225615,-0.9749852380696763,0.0
2019-12-13,1.0,-0.0,-0.6804068234407792,-1.3049023300866385,-1.4407792068019156,-0.9552278964645106,0.0
2019-12-16,1.0,-0.0,-0.6691796008869179,-1.4210643015521063,-1.5159090909090909,-0.9370842572062085,0.0
2019-12-17,1.0,-0.0,-0.6317722162589684,-1.5178803457431782,-1.5768035704197505,-0.9228857126716005,0.0
2019-12-18,1.0,-0.08631739871817487,-0.6638442994061269,-1.5779972952313752,-1.6008702299053332,-0.9509613688481214,0.0
2019-12-19,1.0,-0.08795152370867161,-0.6647252617955054,-1.5775973643958114,-1.599894105188846,-0.9528768090363573,0.0
2019-12-20,1.0,-0.09456917832373339,-0.699424003761608,-1.5846361819677912,-1.5802280474903019,-0.9186552251087339,0.0
2019-12-23,1.0,-0.09276729559748427,-0.7292103424178895,-1.5547402748660608,-1.555730258560447,-0.890985324947589,0.0
2019-12-24,1.0,-0.1000116022740457,-0.7338438333913447,-1.5353869358394245,-1.5488455737324516,-0.8830490776192133,0.0
2019-12-26,1.0,-0.10923834346944684,-0.7368664929047205,-1.5281783955980308,-1.5468867651317693,-0.8708369533738779,0.0
2019-12-27,1.0,-0.10345824658801758,-0.7599467962063382,-1.537820957668286,-1.5235368956743005,-0.8583159842701827,0.0
2019-12-30,1.0,-0.13263707571801564,-0.7588047577603714,-1.5618218740934144,-1.5308384102117785,-0.8180446765303162,0.0
2019-12-31,1.0,-0.12116999710396757,-0.7671010715320011,-1.5607298001737617,-1.5296843324645237,-0.8133796698523024,0.0
2020-01-02,1.0,-0.12222995707158602,-0.7728854855551687,-1.5643346095834785,-1.530513980740225,-0.8111729899060216,0.0
2020-01-03,1.0,-0.13320519541033257,-0.7515289183994408,-1.5573417205428388,-1.5476731318073271,-0.8347603238394781,0.0
2020-01-06,1.0,-0.1552594505752524,-0.766729279173515,-1.573432730687955,-1.5409133599436489,-0.8335876966424043,0.0
2020-01-07,1.0,-0.14634432578335876,-0.7627625865508744,-1.5801549113953761,-1.5405468841685248,-0.8380471775613192,0.0
2020-01-08,1.0,-0.14641013608634446,-0.7610276865321446,-1.5815931487564523,-1.540356640075082,-0.8363444392304084,0.0
2020-01-09,1.0,-0.15847283406754772,-0.7712775330396476,-1.5731571218795888,-1.5330396475770924,-0.8378267254038178,0.0
2020-01-10,1.0,-0.16514786289611383,-0.7740607913457581,-1.571697336704098,-1.5279557881121761,-0.8403786230818979,0.0
2020-01-13,1.0,-0.17859865142187042,-0.7751392553503372,-1.567985927880387,-1.5134564643799473,-0.8282028730577542,0.0
2020-01-14,1.0,-0.24152167502211735,-0.7538189324682985,-1.5981716307873783,-1.5157770569153641,-0.7886169271601297,0.0
2020-01-15,1.0,-0.25159687721788504,-0.7578069552874378,-1.6017861367400048,-1.514785900165602,-0.788384196829903,0.0
2020-01-16,1.0,-0.24430544081199101,-0.7536291750265549,-1.5968370116841732,-1.5087336244541485,-0.797592352177505,0.0
2020-01-17,1.0,-0.24982327992459946,-0.7448751178133837,-1.5889491046182846,-1.5101908576814327,-0.7968308199811499,0.0
2020-01-21,1.0,-0.25196061088507576,-0.754525620614423,-1.582286691432278,-1.5118815967922639,-0.7959195707294062,0.0
2020-01-22,1.0,-0.24784863845337732,-0.753978545325946,-1.5828716256041495,-1.510196864316869,-0.7992455499233762,0.0
2020-01-23,1.0,-0.2716465578424414,-0.7459190915542938,-1.5591436006624084,-1.523894014667613,-0.813756801514076,0.0
2020-01-24,1.0,-0.27154433075057666,-0.7459040634056899,-1.5594132607795588,-1.524102442775182,-0.8136866386703732,0.0
2020-01-27,1.0,-0.253716375648891,-0.738909863142992,-1.5680155733836714,-1.5210004719207173,-0.8173666823973571,0.0
2020-01-28,1.0,-0.20879444313633153,-0.7778431834235932,-1.608076289145279,-1.5181304450200142,-0.7736048975747587,0.0
2020-01-29,1.0,-0.18988454550782394,-0.7805778585242923,-1.6031178573521656,-1.512805485553537,-0.7743069800152376,0.0
2020-01-30,1.0,-0.2009463169577662,-0.766808808925755,-1.5885857818797828,-1.5176120100473156,-0.7674513698230037,0.0
2020-01-31,1.0,-0.1969154987392248,-0.7800973435759105,-1.592095232510409,-1.5217263824547003,-0.773177739987099,0.0
2020-02-03,1.0,-0.17887868814596686,-0.7634389976326578,-1.566487672498412,-1.5040129337721575,-0.761244875570183,0.0
2020-02-04,1.0,-0.1634897782896631,-0.7439101641232363,-1.5634321911891738,-1.5087244457241578,-0.779095882522315,0.0
2020-02-05,1.0,-0.11744564286937169,-0.7527820578668036,-1.576271186440678,-1.5038520801232664,-0.7564914683558752,0.0
2020-02-06,1.0,-0.1265858792740513,-0.7644649257552483,-1.5641463275871879,-1.4904705012231894,-0.7435284747112704,0.0
2020-02-07,1.0,-0.113828089375285,-0.7811787505699954,-1.5707934336525307,-1.4912790697674416,-0.7428750569995439,0.0
2020-02-10,1.0,-0.11424020026170563,-0.7766399271775615,-1.5686408374580418,-1.4905273937532002,-0.7391477499004381,0.0
2020-02-11,1.0,-0.10380622837370242,-0.7693573089795224,-1.5625957229564922,-1.482840773725112,-0.7538147370809462,0.0
2020-02-12,1.0,-0.11452467242821299,-0.7616950097574575,-1.4890437691664344,-1.4499581823250627,-0.7605241148592138,0.0
2020-02-13,1.0,-0.10987785152546153,-0.7677505716994812,-1.4958447208433263,-1.4518935802331416,-0.7521334151374868,0.0
2020-02-14,1.0,-0.09386962552011097,-0.790235783633842,-1.5139528432732319,-1.4024410540915397,-0.7473509015256589,0.0
2020-02-18,1.0,-0.09072737368128816,-0.7940588561910049,-1.5072182121043864,-1.3997223764575235,-0.760799555802332,0.0
2020-02-19,1.0,-0.08411682892906815,-0.8272600834492351,-1.5080389429763559,-1.3825869262865091,-0.7613351877607789,0.0
2020-02-20,1.0,-0.07745762711864407,-0.8296045197740113,-1.5615819209039548,-1.4075141242937854,-0.7735028248587571,0.0
2020-02-21,1.0,-0.05634041591320072,-0.845897377938517,-1.5696202531645569,-1.4061934900542494,-0.7729430379746836,0.0
2020-02-24,1.0,-0.05178268251273345,-0.8647990945104698,-1.5681380871533674,-1.408545557441992,-0.7659875495189586,0.0
2020-02-25,1.0,-0.0,-0.9006279006279007,-1.5638001638001637,-1.2887250887250885,-0.7066885066885066,0.0
2020-02-26,1.0,-0.0,-0.8590018291089626,-1.4736869610661094,-1.2468774496995036,-0.6464071073948262,0.0
2020-02-27,1.0,-0.0,-0.858030492898914,-1.4736842105263157,-1.2419590643274854,-0.6477130325814536,0.0
2020-02-28,1.0,-0.0,-1.0582755632582321,-1.5332538994800695,-1.1629116117850953,-0.6615034662045061,0.0
2020-03-02,1.0,-0.015536187949981054,-1.0146700590050344,-1.5116656742272505,-1.1995344556920913,-0.6718995290423861,0.0
2020-03-03,1.0,-0.0,-1.083941422173016,-1.2643550903326457,-1.0586281515776759,-0.625585023400936,0.0
2020-03-04,1.0,-0.0,-1.1230480332081438,-1.2624036370824274,-0.9794919944653093,-0.5767938327732753,0.0
2020-03-05,1.0,-0.0,-1.212589521296645,-1.095316622691293,-0.8717960799095363,-0.5318978514888805,0.0
2020-03-06,1.0,-0.0,-1.296801527072955,-1.0576842497322967,-0.8172633735276316,-0.4839610782624889,0.0
2020-03-09,1.0,-0.0,-1.3008562832677621,-1.052672992362879,-0.8076834066188382,-0.46734552186993755,0.0
2020-03-10,1.0,-0.23588487446417636,-0.93072055521535,-0.8458460910389876,-0.6791590120432741,-0.3908552765870586,0.0
2020-03-11,1.0,-0.1639868842096946,-1.0135503496227234,-0.8296132422075613,-0.6075929364358235,-0.33579583613163194,0.0
2020-03-12,1.0,-0.1920381803719556,-0.897314495663043,-0.757774326730048,-0.60861331010189,-0.3320328775425173,0.0
2020-03-13,1.0,-0.28509748826371517,-0.73035671452558,-0.6162834526950622,-0.5396292361991571,-0.2552513449611075,0.0
2020-03-16,1.0,-0.2536742898569828,-0.7722928886838464,-0.5574375535490674,-0.5002636261780795,-0.2116918209978251,0.0
2020-03-17,1.0,-0.30091932400861676,-0.5617282077732941,-0.3894535635183106,-0.5020176583027398,-0.27998422282229435,0.0
2020-03-18,1.0,-0.30241102878659054,-0.5586056115632212,-0.3934471031215838,-0.5020344953236974,-0.28006194582776633,0.0
2020-03-19,1.0,-0.29918392969240426,-0.6349968612680477,-0.42997489014438167,-0.5268047708725675,-0.24777150031387318,0.0
2020-03-20,1.0,-0.2978002322151442,-0.6155270342360435,-0.43772554680390374,-0.5284777355885398,-0.258543320676562,0.0
2020-03-23,1.0,-0.3059659622218066,-0.6910105355027741,-0.356897949005673,-0.5244685493423104,-0.23870082912536625,0.0
2020-03-24,1.0,-0.3136803459755453,-0.6929467035873185,-0.3433931738278212,-0.5174076724432968,-0.2438940916586292,0.0
2020-03-25,1.0,-0.3127232756251717,-0.687704192238405,-0.30878446459650083,-0.5037098103874691,-0.24045067326188513,0.0
2020-03-26,1.0,-0.3251258581235698,-0.688512585812357,-0.2956826849733028,-0.5022730739893211,-0.2395118230358505,0.0
2020-03-27,1.0,-0.32272065072235034,-0.6882967099672211,-0.2859657642345514,-0.5033385941483549,-0.23476387034114363,0.0
2020-03-30,1.0,-0.32286668691163073,-0.6941087154570301,-0.2810203461888855,-0.5062253264500456,-0.23249316732462802,0.0
2020-03-31,1.0,-0.3224924842853239,-0.6950593665543106,-0.2778233275636938,-0.507029850293037,-0.23427773222799186,0.0
2020-04-01,1.0,-0.33274599750888595,-0.7181699425828599,-0.24780508551812133,-0.5148403560470274,-0.22435215845915482,0.0
2020-04-02,1.0,-0.34226145641890876,-0.6895543972763701,-0.23940224759724024,-0.5233045102588052,-0.21831219306438493,0.0
2020-04-03,1.0,-0.3330427201394944,-0.702792893004239,-0.2435438775816974,-0.49980458768000485,-0.22712924270210147,0.0
2020-04-06,1.0,-0.34255440835616024,-0.6883296709912405,-0.23984828873303032,-0.5111525842087835,-0.22825923361729025,0.0
2020-04-07,1.0,-0.3269270632828926,-0.668719831798395,-0.22775326482868907,-0.5132517989872368,-0.22464390417246588,0.0
2020-04-08,1.0,-0.34288953193520477,-0.6693117747083918,-0.25813669043286297,-0.52304525521315,-0.18982130604695566,0.0
2020-04-09,1.0,-0.3454626599226421,-0.6613210354061291,-0.2626896756917584,-0.5216304671228801,-0.1842011306158881,0.0
2020-04-13,1.0,-0.3473709255293838,-0.6556923625981442,-0.26350226029026885,-0.5217999048298835,-0.18570068998334524,0.0
2020-04-14,1.0,-0.3493130315827038,-0.6568429191696902,-0.26128590971272225,-0.5215309581871171,-0.18491643371200855,0.0
2020-04-15,1.0,-0.3303605819086842,-0.6686912980356138,-0.24621492696512695,-0.5216438031465734,-0.19596456401291817,0.0
2020-04-16,1.0,-0.3297158234024307,-0.6726498506668244,-0.24603010320253124,-0.5192654582014963,-0.18946092202146847,0.0
2020-04-17,1.0,-0.25077036350249515,-0.6048103405961114,-0.2022033759646587,-0.44040249788661345,-0.22876387336042106,0.0
2020-04-20,1.0,-0.24111549851924974,-0.6233684325984424,-0.19299111549851924,-0.4485302182735549,-0.2361522430624109,0.0
2020-04-21,1.0,-0.2417986658248003,-0.6206934416778763,-0.19235731737447498,-0.4505723776319763,-0.23976720564416507,0.0
2020-04-22,1.0,-0.24234182257754333,-0.6212258578532377,-0.19288991455809226,-0.45281463776477376,-0.23805599054919094,0.0
2020-04-23,1.0,-0.23481337245975373,-0.6283629981076707,-0.1881084935413981,-0.4511148287304939,-0.24010640923676055,0.0
2020-04-24,1.0,-0.23226921178212934,-0.6292852833086501,-0.18992375623937252,-0.4512369041742088,-0.2398387362185289,0.0
2020-04-27,1.0,-0.24532293068871736,-0.6301475234196863,-0.17631383753193594,-0.452817230295871,-0.24254828164061426,0.0
2020-04-28,1.0,-0.25049423393739706,-0.621059857221307,-0.17693574958813837,-0.4563701263042284,-0.24085667215815487,0.0
2020-04-29,1.0,-0.25032261607314465,-0.6223607259548064,-0.17492655336207136,-0.45583591883803304,-0.24222289338568412,0.0
2020-04-30,1.0,-0.2624285753719602,-0.5691887266403511,-0.20550970270792504,-0.4986060120904299,-0.22461147762718414,0.0
2020-05-01,1.0,-0.26957673417581807,-0.560730644004194,-0.20650074499199822,-0.5029523756967055,-0.2194967165167485,0.0
2020-05-04,1.0,-0.2700615155443988,-0.5623293150533778,-0.20380127444760146,-0.5055032964607873,-0.2168491903671623,0.0
2020-05-05,1.0,-0.2678891493175238,-0.5596580725217152,-0.19867640976147805,-0.5088377223217979,-0.22241830966496623,0.0
2020-05-06,1.0,-0.26459154696589565,-0.5595654930936561,-0.1927710843373494,-0.5110970196575777,-0.22899837335612472,0.0
2020-05-07,1.0,-0.2599308914996544,-0.5609122322045611,-0.18894263994471316,-0.5178161713890808,-0.23671043538355216,0.0
2020-05-08,1.0,-0.25310516146839634,-0.565884626000552,-0.19287882969914436,-0.5135799061551201,-0.23469500414021527,0.0
2020-05-11,1.0,-0.2618896464158547,-0.5460542659195672,-0.2030969665185349,-0.5228132159319882,-0.22639322090038366,0.0
2020-05-12,1.0,-0.2697938286979383,-0.5441538674415387,-0.21848623218486235,-0.5217102532171025,-0.21325584613255846,0.0
2020-05-13,1.0,-0.2669905592668249,-0.5391431568486722,-0.2151769447358251,-0.5245679898415503,-0.21459725059349638,0.0
2020-05-14,1.0,-0.26807079450846333,-0.5346253514914263,-0.2226388046534708,-0.5275128190990792,-0.20392016320229364,0.0
2020-05-15,1.0,-0.28315461587231583,-0.5392673043526202,-0.22623149654050778,-0.5264492653747554,-0.18146483998125534,0.0
2020-05-18,1.0,-0.28464615809077115,-0.5347496206373292,-0.22198923989515798,-0.5260863567388605,-0.19152986618843978,0.0
2020-05-19,1.0,-0.28770141853739156,-0.5262085112243493,-0.22958270210714776,-0.5262360556397191,-0.18471284946976999,0.0
2020-05-20,1.0,-0.28828853613579464,-0.5266444744009464,-0.22946986161930177,-0.5237007895678011,-0.18300365897273652,0.0
2020-05-21,1.0,-0.2840218795525137,-0.5306341222066463,-0.2250075588906297,-0.5237898903273687,-0.1852340507407713,0.0
2020-05-22,1.0,-0.28385323622371855,-0.5351930740689844,-0.22303146901195547,-0.5233200494709358,-0.18301497870001374,0.0
2020-05-26,1.0,-0.2801522328395805,-0.5310078580620431,-0.21512471593242616,-0.5206855953782548,-0.1910303096678805,0.0
2020-05-27,1.0,-0.2639910018654669,-0.5446889059585208,-0.1942554592340612,-0.5238670031822671,-0.21655876220783493,0.0
