Date,CSQ,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.24445011482521053,-0.30079565751931153,-0.14447099213621287,-0.33953466793477,-0.29044979006703936,0.0
2018-10-26,1.0,-0.23892437905029865,-0.2968566223103711,-0.13595166163141995,-0.34597910564793244,-0.2885081063628606,0.0
2018-10-29,1.0,-0.2409096156066028,-0.29578667897956834,-0.13621147408518988,-0.34819346646658206,-0.28756781715341106,0.0
2018-10-30,1.0,-0.2508393729594554,-0.29666334776668907,-0.14157037997545557,-0.3480445504434205,-0.2783939611457152,0.0
2018-10-31,1.0,-0.2534977526794975,-0.2854442779762591,-0.14260689178287425,-0.34737812608044255,-0.27601705658637776,0.0
2018-11-01,1.0,-0.26060718166894037,-0.27868852459016397,-0.14915951813914774,-0.34763809567851284,-0.27612199125991355,0.0
2018-11-02,1.0,-0.26117592699549497,-0.276400600669978,-0.14885064109968812,-0.34818066304724504,-0.27566131454314424,0.0
2018-11-05,1.0,-0.26230266047199685,-0.2738598802672029,-0.14874141876430205,-0.3482652613087395,-0.27827473822897164,0.0
2018-11-06,1.0,-0.25915727607191613,-0.2721614179605248,-0.1502418029941921,-0.3505564939722794,-0.28178725964319595,0.0
2018-11-07,1.0,-0.26209377901578457,-0.2744196843082637,-0.14558960074280408,-0.35478180129990716,-0.2844011142061281,0.0
2018-11-08,1.0,-0.26583900121121773,-0.27478337836578776,-0.14779185688996554,-0.3572859405571602,-0.2835414143296376,0.0
2018-11-09,1.0,-0.2648730491497787,-0.2747961798276264,-0.1484043792219893,-0.357954810156068,-0.2833449802003261,0.0
2018-11-12,1.0,-0.26483317045930477,-0.2723253757736516,-0.14833170459304762,-0.3586253431988459,-0.28265624272883805,0.0
2018-11-13,1.0,-0.2607769104259804,-0.2700192258692178,-0.14391605475898173,-0.3603808111926988,-0.28127678302564224,0.0
2018-11-14,1.0,-0.26059861928369554,-0.2702590001389983,-0.1438632256868832,-0.36046888755038686,-0.28144836213686697,0.0
2018-11-15,1.0,-0.2605813360530342,-0.2702934495387326,-0.14366510592925685,-0.3603912660516434,-0.2830188679245283,0.0
2018-11-16,1.0,-0.2590680771278443,-0.26504016110738177,-0.14036712113145527,-0.3614962616606097,-0.2888127589639129,0.0
2018-11-19,1.0,-0.259062080459238,-0.2649414378963937,-0.1406416369612518,-0.3613258645433081,-0.2887366325633072,0.0
2018-11-20,1.0,-0.2473239826520255,-0.26282642797822275,-0.12747992986989018,-0.3678601088862231,-0.301397988373166,0.0
2018-11-21,1.0,-0.24640638041361404,-0.26660020402485396,-0.12276268199944357,-0.37220625057961604,-0.3104887322637485,0.0
2018-11-23,1.0,-0.2462058898491624,-0.26302741027363935,-0.1240065803192845,-0.37320141801246554,-0.3105725341180287,0.0
2018-11-26,1.0,-0.2460968264998842,-0.2646513782719481,-0.12358119064164931,-0.37238823256891357,-0.30968264998841794,0.0
2018-11-27,1.0,-0.24495171202809485,-0.2664156000184834,-0.11891779492629731,-0.3717249664987755,-0.30839609999537915,0.0
2018-11-28,1.0,-0.24498613678373382,-0.266358595194085,-0.1190619223659889,-0.3717190388170055,-0.30843345656192234,0.0
2018-11-29,1.0,-0.2378894125761582,-0.2637084722381883,-0.11242671571444994,-0.37303138291757676,-0.3120358661915163,0.0
2018-11-30,1.0,-0.23984806629834254,-0.26581491712707184,-0.10978360957642726,-0.3769797421731123,-0.30959944751381213,0.0
2018-12-03,1.0,-0.23997880575009214,-0.26573442683376336,-0.11117766310357537,-0.3770042388499815,-0.3098276815333579,0.0
2018-12-04,1.0,-0.24092386418643247,-0.26556485259202917,-0.11034276098932763,-0.3779821589101722,-0.310259779176175,0.0
2018-12-06,1.0,-0.23600246311036102,-0.24786188336716308,-0.12032750245170706,-0.3752594248181175,-0.3011836613679385,0.0
2018-12-07,1.0,-0.22967605666138624,-0.2555272401680556,-0.10997084280368252,-0.3847601992791055,-0.3159078908097435,0.0
2018-12-10,1.0,-0.22401499222963706,-0.25578206417405613,-0.10835085473992138,-0.3857299570344639,-0.31152299113264464,0.0
2018-12-11,1.0,-0.22084486425908562,-0.2583079843560597,-0.10555085424147473,-0.38560940466116234,-0.316789790270567,0.0
2018-12-12,1.0,-0.21990799020393215,-0.25943558169874803,-0.1043235448948296,-0.38596049529651416,-0.31917328511592774,0.0
2018-12-13,1.0,-0.22062597378792045,-0.26138759050499494,-0.10338190816607094,-0.3854138025845477,-0.3204564201264779,0.0
2018-12-14,1.0,-0.2207637504867936,-0.2593636176207821,-0.10457471422353562,-0.3859070396078162,-0.3201612718484411,0.0
2018-12-17,1.0,-0.2267591994835378,-0.2619431891542931,-0.10677395554735773,-0.396615327861293,-0.31354329982477175,0.0
2018-12-18,1.0,-0.22801257745306575,-0.26477388328863405,-0.10660778692314805,-0.3990566910200684,-0.31355775455470264,0.0
2018-12-19,1.0,-0.22680817610062892,-0.26514520902700706,-0.106779504254532,-0.39967166111727714,-0.3138411024787273,0.0
2018-12-20,1.0,-0.22769985650141183,-0.26672221450724437,-0.10549460723047725,-0.399782437624404,-0.31479424154052676,0.0
2018-12-21,1.0,-0.22866742889142963,-0.26989756632522105,-0.10255034183447279,-0.40420468068226895,-0.3280210934036447,0.0
2018-12-24,1.0,-0.23122224818882917,-0.2728674924047675,-0.09985978032250525,-0.4066838046272494,-0.3263612993690114,0.0
2018-12-26,1.0,-0.23806312068283833,-0.2862060143730958,-0.09135521082866246,-0.3912598553387445,-0.31885945531083565,0.0
2018-12-27,1.0,-0.238282522690249,-0.2866883872469164,-0.09301838491971141,-0.390225738887596,-0.31896672096811723,0.0
2018-12-28,1.0,-0.23679925564084672,-0.2888578739241684,-0.09225401256106071,-0.3902768085601303,-0.3179344033496162,0.0
2018-12-31,1.0,-0.22828714242132683,-0.3078872644498158,-0.09060615305188557,-0.3977190059371553,-0.32222561190247107,0.0
2019-01-02,1.0,-0.2284411861459655,-0.30833215846609335,-0.09248554913294797,-0.398749941256638,-0.3217256450021147,0.0
2019-01-03,1.0,-0.22856807235992013,-0.3079290496887114,-0.09362152002819217,-0.39875484553036533,-0.32047456830729476,0.0
2019-01-04,1.0,-0.22362156710992284,-0.30938811885832224,-0.09306034381669363,-0.39731231970731024,-0.3218884120171674,0.0
2019-01-07,1.0,-0.21417275222103357,-0.2996185869110191,-0.1030280478161775,-0.3940415833294572,-0.3148285966789153,0.0
2019-01-08,1.0,-0.21347895080743023,-0.30904041818351535,-0.1000186689069355,-0.3924670960515262,-0.3186082329879586,0.0
2019-01-09,1.0,-0.21399042391685158,-0.3115964031297443,-0.10003503445054304,-0.39266612168632486,-0.3173420530188018,0.0
2019-01-10,1.0,-0.2139036183980004,-0.3119671097199187,-0.10000233595739214,-0.3925342801747296,-0.31759676703496925,0.0
2019-01-11,1.0,-0.21216866906642984,-0.3057360572203263,-0.1039923332242532,-0.393296246084802,-0.3222149502127063,0.0
2019-01-14,1.0,-0.21157129159748367,-0.30565234676457526,-0.10514253642337644,-0.39246041954117067,-0.32372956666121,0.0
2019-01-15,1.0,-0.21163117247835242,-0.307184647788439,-0.10587409314299087,-0.39197285279662997,-0.32363678914111865,0.0
2019-01-16,1.0,-0.21529340082489687,-0.3067116610423697,-0.10843175853018373,-0.39536464191976006,-0.31767904011998505,0.0
2019-01-17,1.0,-0.2142907377452704,-0.3092106805448109,-0.10711020465574232,-0.3959959678364629,-0.31769697822162835,0.0
2019-01-18,1.0,-0.21353199689784022,-0.30941693497215106,-0.10937463279358886,-0.3953843622946582,-0.32243660548518244,0.0
2019-01-22,1.0,-0.20019830746881268,-0.3059469181635806,-0.04747849747503863,-0.45998109161343875,-0.29227292641870545,0.0
2019-01-23,1.0,-0.1933586598315635,-0.3122711461003295,-0.05313987550347858,-0.45928689124862687,-0.2704824240205053,0.0
2019-01-24,1.0,-0.20108882128233868,-0.3063796692362239,-0.05034654710981997,-0.4633666537045085,-0.2662579774458449,0.0
2019-01-25,1.0,-0.1910811928502504,-0.2994761751596747,-0.015691770436061205,-0.5509580480632266,-0.24027018333869413,0.0
2019-01-28,1.0,-0.18318821934802088,-0.28620000459463807,-0.034850329665280615,-0.5574214891221944,-0.23568195915366766,0.0
2019-01-29,1.0,-0.17834907069175457,-0.2874767385760562,-0.034162703609254025,-0.5579525352080318,-0.23948353895283386,0.0
2019-01-30,1.0,-0.18067805953693492,-0.28826718118338845,-0.03369625137816979,-0.5579979786843072,-0.236287210584344,0.0
2019-01-31,1.0,-0.18442018973933866,-0.2893294648613798,-0.035276779957631024,-0.5638988670903564,-0.22973657548125634,0.0
2019-02-01,1.0,-0.17875743190302806,-0.2892796239111398,-0.036272295709084204,-0.5686730884454072,-0.23146057058579528,0.0
2019-02-04,1.0,-0.17927809642273052,-0.2856056941469145,-0.038628982102135306,-0.5655448828691866,-0.23442286872595766,0.0
2019-02-05,1.0,-0.1675918461361281,-0.2804790970862605,-0.04820914430496372,-0.5622250374294598,-0.24482321778187263,0.0
2019-02-06,1.0,-0.17539936838708192,-0.27731034323782305,-0.04255319148936171,-0.5659159539890736,-0.24395472672368088,0.0
2019-02-07,1.0,-0.17460646707690888,-0.2744013459632626,-0.04450436746640854,-0.5635990688884279,-0.2476203646085413,0.0
2019-02-08,1.0,-0.1661556902791545,-0.2754431663631544,-0.05523155298402527,-0.568198059058113,-0.24010511514257396,0.0
2019-02-11,1.0,-0.1656515319306017,-0.2733250276854928,-0.05373292727943891,-0.5681063122923588,-0.24630860095976373,0.0
2019-02-12,1.0,-0.16837924584940078,-0.2731198189669106,-0.0520931950954811,-0.5679913178008175,-0.24751194956935366,0.0
2019-02-13,1.0,-0.16298329796069025,-0.27678324259481407,-0.058572483159546,-0.5641782781212513,-0.2444172741533635,0.0
2019-02-14,1.0,-0.16146302065305182,-0.2727356640129226,-0.06560516903196031,-0.5643475250951886,-0.24347525095188646,0.0
2019-02-15,1.0,-0.16107506522893628,-0.28091158881525785,-0.06294303724399086,-0.5633009305225243,-0.24075827195271193,0.0
2019-02-19,1.0,-0.16988096336624528,-0.27240011073175235,-0.062309679800682846,-0.5636015502445326,-0.2386961336163145,0.0
2019-02-20,1.0,-0.16714384668667745,-0.28106672823828216,-0.06033248672362041,-0.5602170399445856,-0.24012930039251904,0.0
2019-02-21,1.0,-0.16773225620311596,-0.27053664166185803,-0.05818811309867282,-0.562931332948644,-0.24874783612233123,0.0
2019-02-22,1.0,-0.1691213814118842,-0.2687104667805531,-0.05683549563691768,-0.5650307031718916,-0.2488111177801376,0.0
2019-02-25,1.0,-0.16528162511542013,-0.26685133887349954,-0.05844875346260388,-0.5671052631578948,-0.25071560480147737,0.0
2019-02-26,1.0,-0.16784072799501118,-0.2665773610180844,-0.05503845532023004,-0.5663209922165507,-0.2538513060951105,0.0
2019-02-27,1.0,-0.1688068732966881,-0.26458496928264585,-0.05589172710055892,-0.5666081574206661,-0.25368377292253685,0.0
2019-02-28,1.0,-0.17012237358577695,-0.2650658046640499,-0.055737704918032795,-0.565735395982452,-0.25229739090279385,0.0
2019-03-01,1.0,-0.17006834133727375,-0.268424455116365,-0.05361100849649058,-0.5649935352789066,-0.2517085334318434,0.0
2019-03-04,1.0,-0.1665435575458197,-0.26656202391394673,-0.05616084206638659,-0.5624394072295831,-0.2565901851253405,0.0
2019-03-05,1.0,-0.17273084297826138,-0.26220343290133297,-0.050708064776953825,-0.5680689352461479,-0.25642802689029043,0.0
2019-03-06,1.0,-0.1725109725109725,-0.26149226149226146,-0.05215985215985216,-0.5673134673134673,-0.2565026565026565,0.0
2019-03-07,1.0,-0.17601163408046905,-0.2543339258096535,-0.052815031970637805,-0.5697929410678424,-0.2553957664873849,0.0
2019-03-08,1.0,-0.1631149819327342,-0.2506717316779394,-0.05992309830445659,-0.5914249976836838,-0.25115815806541275,0.0
2019-03-11,1.0,-0.1557472333302334,-0.2500929973030782,-0.06558634799590811,-0.5932297963359062,-0.2602762019901423,0.0
2019-03-12,1.0,-0.1449017773620206,-0.2329747427502339,-0.08372310570626754,-0.5954630495790459,-0.2815481758652947,0.0
2019-03-13,1.0,-0.14937195350581178,-0.2361501687289089,-0.09577709036370453,-0.5821147356580428,-0.28004311961004874,0.0
2019-03-14,1.0,-0.14816463257513646,-0.23800042165429033,-0.09529386961512334,-0.5806179577877205,-0.28044695354775234,0.0
2019-03-15,1.0,-0.14850232034875546,-0.234542727230113,-0.09747808559508743,-0.5830872357380584,-0.280199690620166,0.0
2019-03-18,1.0,-0.1449237923017308,-0.23618515300251286,-0.10483549000728024,-0.5794368380263497,-0.28308400460299193,0.0
2019-03-19,1.0,-0.14112523540489644,-0.23917137476459507,-0.10247175141242937,-0.5818032015065914,-0.28947740112994347,0.0
2019-03-20,1.0,-0.14281002638522428,-0.23859781379570294,-0.10179513758009799,-0.5809932152280437,-0.2916509611760271,0.0
2019-03-21,1.0,-0.14630183436550734,-0.23773753738196718,-0.1011373537099395,-0.5838651187981256,-0.2857277415404903,0.0
2019-03-22,1.0,-0.13635719012952632,-0.23470738394629856,-0.11449371277299801,-0.5941193154958873,-0.28391793514228986,0.0
2019-03-25,1.0,-0.1260932944606414,-0.20572745227123107,-0.14210476817455095,-0.5938822533621744,-0.28333960312235495,0.0
2019-03-26,1.0,-0.11998301125504353,-0.2010098865057455,-0.1474953398928765,-0.5932611311672683,-0.29777494632028506,0.0
2019-03-27,1.0,-0.12393303466163642,-0.19214807828342376,-0.14977599622730486,-0.5940108464984674,-0.2980664937514737,0.0
2019-03-28,1.0,-0.11311138900030673,-0.19090201259939127,-0.1628011230918057,-0.588372696600052,-0.30427293962201823,0.0
2019-03-29,1.0,-0.10754058135145339,-0.1897178180445451,-0.1701821442053605,-0.5864949037372593,-0.3054690449226123,0.0
2019-04-01,1.0,-0.1035890417423724,-0.19438873026734937,-0.17091012057858843,-0.5890417423724014,-0.3017060336487411,0.0
2019-04-02,1.0,-0.10487465509515836,-0.19529278588779095,-0.17814777256326203,-0.5854302761597057,-0.29457821380562693,0.0
2019-04-03,1.0,-0.10308743813339619,-0.19674758425642233,-0.18105114305915626,-0.5790478435069526,-0.2968889936365779,0.0
2019-04-04,1.0,-0.10917751367666478,-0.19529334087907943,-0.17524995283908695,-0.5784285983776646,-0.29991982644784,0.0
2019-04-05,1.0,-0.11764567003494192,-0.19147228255737087,-0.1677448295400888,-0.5779110397582397,-0.3061667768438946,0.0
2019-04-08,1.0,-0.11816208052107426,-0.187237456931137,-0.1696087223297305,-0.5790343134941237,-0.3058951243687167,0.0
2019-04-09,1.0,-0.12744982150878273,-0.17858578216979124,-0.16981488924088042,-0.5839854370079671,-0.3042861533369583,0.0
2019-04-10,1.0,-0.12661547548730065,-0.17264028352037802,-0.17386887182516245,-0.5846426461901949,-0.30490253987005317,0.0
2019-04-11,1.0,-0.13165603590833924,-0.1654854712969525,-0.17682494684620836,-0.5868887313961729,-0.3015591778880227,0.0
2019-04-12,1.0,-0.13248176044199939,-0.1666233796897504,-0.17531225651075483,-0.5841144665076854,-0.30255235756617005,0.0
2019-04-15,1.0,-0.13060935285781766,-0.16728861596598962,-0.17633443552196507,-0.5835852621634389,-0.30403873405762877,0.0
2019-04-16,1.0,-0.13184866805214435,-0.16800491214812016,-0.17740411864727,-0.5813102210466654,-0.30304175325902133,0.0
2019-04-17,1.0,-0.1333821134373451,-0.17253994854485802,-0.17334245993343878,-0.5786343144428447,-0.30240517383812876,0.0
2019-04-18,1.0,-0.13751092012372204,-0.16896087644322716,-0.1671664344910632,-0.5778339196751116,-0.3096356810615541,0.0
2019-04-22,1.0,-0.14210700600785278,-0.17039595061261179,-0.16152608921897915,-0.5799233643975591,-0.31134396139836323,0.0
2019-04-23,1.0,-0.14508041627246926,-0.16877956480605488,-0.1598628192999054,-0.5818353831598865,-0.3096263008514664,0.0
2019-04-24,1.0,-0.13466086462964713,-0.15502317661526818,-0.17037177182858768,-0.5823242834168953,-0.32255699555387385,0.0
2019-04-25,1.0,-0.12912529550827423,-0.16354609929078015,-0.17541371158392435,-0.5813475177304964,-0.31463356973995277,0.0
2019-04-26,1.0,-0.12977948135529055,-0.16105905735377626,-0.17395419269354534,-0.5841378004921446,-0.3171020253643763,0.0
2019-04-29,1.0,-0.13014671083767157,-0.15724088973024136,-0.17113109323237102,-0.585660198769522,-0.32210127780407005,0.0
2019-04-30,1.0,-0.12965373600624838,-0.15881280916428014,-0.16972379351968,-0.5864239899647345,-0.32219355754893375,0.0
2019-05-01,1.0,-0.1330965909090909,-0.15643939393939393,-0.16983901515151514,-0.5863636363636364,-0.3217092803030303,0.0
2019-05-02,1.0,-0.13430646573138708,-0.15356407769287184,-0.16924933166150136,-0.5839030968321938,-0.324777023350446,0.0
2019-05-03,1.0,-0.1363668681123356,-0.14508828060196705,-0.1664889204882095,-0.5927242564284868,-0.3292570209740491,0.0
2019-05-06,1.0,-0.1322202486678508,-0.13312018946121965,-0.1706808762581409,-0.592445233866193,-0.33979869745411484,0.0
2019-05-07,1.0,-0.12640655722170893,-0.1360718262146732,-0.17596475019543742,-0.5913581124298202,-0.33913723260606926,0.0
2019-05-08,1.0,-0.1364959875008877,-0.14291125156830717,-0.17931965059299765,-0.5706034135833156,-0.3379494827545392,0.0
2019-05-09,1.0,-0.13967908363705211,-0.141335731528376,-0.18005395938846025,-0.5723481800539594,-0.3331992237421309,0.0
2019-05-10,1.0,-0.13887178515606496,-0.14081371666745607,-0.1788945199640032,-0.5744801780893288,-0.33514896035617864,0.0
2019-05-13,1.0,-0.13946053472896489,-0.1404788405522533,-0.17763516233689344,-0.5744428919885382,-0.33615932933904846,0.0
2019-05-14,1.0,-0.1215692758278615,-0.12681279229061365,-0.20470971703906657,-0.569417544522651,-0.33941140346733434,0.0
2019-05-15,1.0,-0.1095213319458897,-0.13156276605808342,-0.2123498249929051,-0.5777835587929241,-0.33371961025446983,0.0
2019-05-16,1.0,-0.10247491955328412,-0.13351788756388416,-0.21838917281847434,-0.577560098428923,-0.33416146129093316,0.0
2019-05-17,1.0,-0.10135935205797375,-0.12949367688154217,-0.22391417610003314,-0.5736276227916449,-0.33979065031023536,0.0
2019-05-20,1.0,-0.09842855114308705,-0.12443792303687225,-0.2286884081980404,-0.574478155914233,-0.34060680645619346,0.0
2019-05-21,1.0,-0.0960446631339894,-0.12223221044663135,-0.22908781226343677,-0.5776637017411053,-0.34060370931112793,0.0
2019-05-22,1.0,-0.09394161793603069,-0.12149908852008807,-0.2309240275574706,-0.5789436302942779,-0.3421719264187126,0.0
2019-05-23,1.0,-0.09478168264110758,-0.12346467873624424,-0.23457578984735536,-0.5754111939415454,-0.33837415690450834,0.0
2019-05-24,1.0,-0.09081239511192002,-0.11726191883139907,-0.23965301250384097,-0.5761930649774268,-0.3397546505306451,0.0
2019-05-28,1.0,-0.09147840060497212,-0.1144484355799225,-0.24080725966537483,-0.5764958880801588,-0.33996597031855563,0.0
2019-05-29,1.0,-0.09334214439121098,-0.11352104033419083,-0.23992825281442498,-0.5766208019636072,-0.3366925491491823,0.0
2019-05-30,1.0,-0.09096702622323978,-0.11409823683527275,-0.2421932164184389,-0.5776901833974556,-0.33537895059834305,0.0
2019-05-31,1.0,-0.08735252477583764,-0.11293062765455403,-0.24086833411986786,-0.5774657857479943,-0.34098631429919773,0.0
2019-06-03,1.0,-0.08780809341086183,-0.11549236093128369,-0.2435085571694249,-0.5757903905459169,-0.3315049789307658,0.0
2019-06-04,1.0,-0.10633244762151105,-0.11545606320690385,-0.24158769722764362,-0.5748112963529053,-0.31323629694076704,0.0
2019-06-05,1.0,-0.10852713178294573,-0.10709852689758542,-0.24988875617695966,-0.5716058924096583,-0.30483149488278416,0.0
2019-06-06,1.0,-0.10756944119162488,-0.10984121036114103,-0.2523068996205911,-0.5695817134292004,-0.3027308070635627,0.0
2019-06-07,1.0,-0.10634310877916238,-0.11711796121053125,-0.25522346106998967,-0.562189637402792,-0.30146163215590743,0.0
2019-06-10,1.0,-0.09587438279549762,-0.12161561322631223,-0.26206912690426604,-0.5548873236140688,-0.3056654108066366,0.0
2019-06-11,1.0,-0.09646166807076664,-0.12040157259196856,-0.256318449873631,-0.5593934288121315,-0.3075915005148367,0.0
2019-06-12,1.0,-0.09747647361767874,-0.11847464768949857,-0.253640151692495,-0.5603960859590804,-0.31094620534669226,0.0
2019-06-13,1.0,-0.09836334262099322,-0.12154346858975859,-0.2557072279847339,-0.5566039944742326,-0.30918541759348145,0.0
2019-06-14,1.0,-0.10069736965271928,-0.11733595431994757,-0.26350276139661144,-0.5581765421698025,-0.30043059065805483,0.0
2019-06-17,1.0,-0.10147299509001637,-0.11585223287350946,-0.26263736263736265,-0.5540098199672667,-0.3041150339022679,0.0
2019-06-18,1.0,-0.10328462887200467,-0.11787258912916422,-0.26286382232612504,-0.5505318527177089,-0.3032612507305669,0.0
2019-06-19,1.0,-0.10276292126958918,-0.11843426676320153,-0.26503491603802226,-0.5503421538174089,-0.2989700352663662,0.0
2019-06-20,1.0,-0.10357560177611591,-0.12056555269922878,-0.2640336527225987,-0.5495910259406404,-0.29922879177377887,0.0
2019-06-21,1.0,-0.10633870326638453,-0.12109237999485609,-0.2632280390002104,-0.548761953751549,-0.2986976548434614,0.0
2019-06-24,1.0,-0.10684790492010389,-0.11737594459911566,-0.26317759633156307,-0.5485576585639754,-0.30360526869896826,0.0
2019-06-25,1.0,-0.10663113853633453,-0.12072552181941426,-0.26403010541570254,-0.5448893251992614,-0.3011242783348526,0.0
2019-06-26,1.0,-0.10243811128269924,-0.11991670176423791,-0.26409752445130796,-0.5449248911975292,-0.30848425288970005,0.0
2019-06-27,1.0,-0.10492324971920627,-0.11844814676151254,-0.26118494945713217,-0.5425636465743167,-0.3128509921377761,0.0
2019-06-28,1.0,-0.10894377397324354,-0.11280288146692863,-0.25940218916643276,-0.5449527551688652,-0.31275142670034617,0.0
2019-07-01,1.0,-0.11142276137718252,-0.10966972863053083,-0.2599864432134259,-0.545590538297922,-0.310730897786504,0.0
2019-07-02,1.0,-0.10897960137392808,-0.11080215902983853,-0.26013505619552774,-0.5455756244596583,-0.3111433044372269,0.0
2019-07-03,1.0,-0.1111137058919689,-0.11085682258704842,-0.2586114289717662,-0.5447327245977441,-0.3099647369281427,0.0
2019-07-05,1.0,-0.11157816075848864,-0.10394189902386625,-0.26150109756667134,-0.5458642753724722,-0.31236280416608286,0.0
2019-07-08,1.0,-0.11157575049643732,-0.10157691858427753,-0.2634271697231632,-0.5471790678659035,-0.3124167737413853,0.0
2019-07-09,1.0,-0.10877791273474727,-0.10069606652340465,-0.2645987106418761,-0.5479538447164346,-0.31376716808371485,0.0
2019-07-10,1.0,-0.10991988414733841,-0.10228201714432532,-0.26512975030948543,-0.5463060285427324,-0.3120781071169972,0.0
2019-07-11,1.0,-0.12044870296798318,-0.0948586118251928,-0.2686609020799252,-0.5460387941107735,-0.30698761392848795,0.0
2019-07-12,1.0,-0.12760538368071783,-0.09003177867090383,-0.2664968688662492,-0.546499672866623,-0.3060099074679876,0.0
2019-07-15,1.0,-0.1285951262820962,-0.09588561014929557,-0.27221326604518586,-0.5465993785191935,-0.2931006284899886,0.0
2019-07-16,1.0,-0.1337460577035393,-0.09505898843593037,-0.2770237121831562,-0.5425067165050812,-0.28786356734026397,0.0
2019-07-17,1.0,-0.13426628974604582,-0.09856785739317336,-0.27521435413405604,-0.5419947199962619,-0.286241618578137,0.0
2019-07-18,1.0,-0.1265870052277819,-0.09895444361463779,-0.27438853622106046,-0.5500606796116505,-0.283817214339059,0.0
2019-07-19,1.0,-0.13168580229627555,-0.09917856809483805,-0.27352282273872863,-0.5470223093437879,-0.282227200597405,0.0
2019-07-22,1.0,-0.13148926237161532,-0.09334733893557422,-0.27086834733893556,-0.5491596638655462,-0.2894024276377218,0.0
2019-07-23,1.0,-0.13516793875312189,-0.09462455943794786,-0.2718763858740051,-0.5467637653759074,-0.28567093807623184,0.0
2019-07-24,1.0,-0.13587704363644845,-0.09499265340392286,-0.27359656692399187,-0.5447209459617044,-0.2830421904517573,0.0
2019-07-25,1.0,-0.13706932724136323,-0.09026061821063919,-0.2749778544454287,-0.5489766422677048,-0.27982656534104156,0.0
2019-07-26,1.0,-0.13701026119402984,-0.08901585820895523,-0.2729944029850746,-0.5513526119402985,-0.28171641791044777,0.0
2019-07-29,1.0,-0.13723203247101634,-0.08658937693904686,-0.27322774032517666,-0.5504443770556813,-0.2852177564207236,0.0
2019-07-30,1.0,-0.13861224489795917,-0.08543440233236152,-0.2733527696793003,-0.5484314868804664,-0.2865539358600583,0.0
2019-07-31,1.0,-0.13655227081973326,-0.09220833721906183,-0.2735242003170754,-0.5465587988436071,-0.28259349062762285,0.0
2019-08-01,1.0,-0.14297014960098647,-0.09857844163700238,-0.2621856169004909,-0.5474977315558037,-0.2753774923803541,0.0
