Date,CHEF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.6228989848560492,-1.6721584290231317,-0.0,-1.1862206689965051,-1.0659566206246185,0.0
2018-10-22,1.0,-0.6232952655505044,-1.6663155560483423,-0.0,-1.187160439073068,-1.0671360461248474,0.0
2018-10-23,1.0,-0.6286316256376137,-1.6669438899977822,-0.0,-1.183577289864715,-1.065313816810823,0.0
2018-10-24,1.0,-0.6264284921779651,-1.6614334849661598,-0.0,-1.1877288361255964,-1.0718961500055475,0.0
2018-10-25,1.0,-0.5569341497475561,-1.5837898807605544,-0.0,-1.2118380062305294,-1.0185841658609947,0.0
2018-10-26,1.0,-0.5246396778295889,-1.5571746502755406,-0.0,-1.216723187791437,-1.0003709198813058,0.0
2018-10-29,1.0,-0.49889462048636696,-1.5631119065164754,-0.0,-1.202705547952416,-0.9990525318454574,0.0
2018-10-30,1.0,-0.481970837500658,-1.5641943464757595,-0.0,-1.2041374953940096,-1.0136863715323472,0.0
2018-10-31,1.0,-0.4855876987229607,-1.5298410216314828,-0.0,-1.1957258274693772,-1.0011988532707845,0.0
2018-11-01,1.0,-0.45984907624251886,-1.5493104345563364,-0.0,-1.1938589643507678,-1.001249024199844,0.0
2018-11-02,1.0,-0.4710388736477043,-1.4972824680366479,-0.0,-1.2132615559811584,-0.9947202236140588,0.0
2018-11-05,1.0,-0.461875,-1.5435416666666666,-0.0,-1.2261979166666666,-0.9766666666666666,0.0
2018-11-06,1.0,-0.4737034331628926,-1.555358447250339,-0.0,-1.2212772618178023,-0.9671814671814672,0.0
2018-11-07,1.0,-0.472455308281649,-1.554646375149841,-0.0,-1.2190024495752332,-0.9658101839787355,0.0
2018-11-08,1.0,-0.443110378233536,-1.5475626095022157,-0.0,-1.2015356075440584,-0.9608368545810573,0.0
2018-11-09,1.0,-0.4436772132330207,-1.5472018963207255,-0.0,-1.2012779552715653,-0.9609399154900546,0.0
2018-11-12,1.0,-0.44134995127455506,-1.531979278863415,-0.0,-1.2011591526901575,-0.9545571113504642,0.0
2018-11-13,1.0,-0.39413863404689087,-1.5353720693170234,-0.0,-1.2146788990825688,-0.9526503567787971,0.0
2018-11-14,1.0,-0.39335476956055737,-1.5385596896850917,-0.0,-1.2167100495074772,-0.9552391160108202,0.0
2018-11-15,1.0,-0.39768917315727037,-1.5641409191726416,-0.0,-1.2493939237633467,-0.9468716149997423,0.0
2018-11-16,1.0,-0.39144516991414324,-1.548300858567683,-0.0,-1.2466711223073366,-0.9546552876458794,0.0
2018-11-19,1.0,-0.3945298442239474,-1.5474268675132383,-0.0,-1.2450773739139378,-0.9541411752609121,0.0
2018-11-20,1.0,-0.3424070958862211,-1.535199062038028,-0.0,-1.2470306366926645,-0.9729316409236886,0.0
2018-11-21,1.0,-0.34849248764747404,-1.5246042149843704,-0.0,-1.240748210144197,-0.9280024200867198,0.0
2018-11-23,1.0,-0.35144397963812307,-1.5026460359860894,-0.0,-1.253162643011945,-0.932866286981503,0.0
2018-11-26,1.0,-0.3505321844906234,-1.5280790674100353,-0.0,-1.2558033451596553,-0.9340091231626964,0.0
2018-11-27,1.0,-0.3339550357898982,-1.5342272406492592,-0.0,-1.2480088718620828,-0.9245891722955943,0.0
2018-11-28,1.0,-0.33373670145716733,-1.538345182271971,-0.0,-1.2461049765542278,-0.9239146876418091,0.0
2018-11-29,1.0,-0.3003079062375844,-1.5138061183949143,-0.0,-1.2316249503377035,-0.9204410011918951,0.0
2018-11-30,1.0,-0.3006506730243878,-1.515174092286296,-0.0,-1.2341429493865792,-0.9170019371181642,0.0
2018-12-03,1.0,-0.2966274276064173,-1.5176079074156854,-0.0,-1.2352853524064968,-0.9174489643868277,0.0
2018-12-04,1.0,-0.28556583700331534,-1.5208075609876788,-0.0,-1.2292048097382355,-0.9127616408530853,0.0
2018-12-06,1.0,-0.2683405069344811,-1.430989956958393,-0.0,-1.2224772835963653,-0.8605930176948828,0.0
2018-12-07,1.0,-0.27337957426453,-1.4309973690504665,-0.0,-1.2229131786653908,-0.8562544845730685,0.0
2018-12-10,1.0,-0.23574970484061394,-1.435655253837072,-0.0,-1.2214403778040142,-0.8296576151121606,0.0
2018-12-11,1.0,-0.2451341647770219,-1.4326814058956916,-0.0,-1.2243008314436885,-0.8219954648526077,0.0
2018-12-12,1.0,-0.2464685595502433,-1.4322766570605188,-0.0,-1.2245476449189776,-0.8210894316624936,0.0
2018-12-13,1.0,-0.24617852424985845,-1.426354029062087,-0.0,-1.227354217776939,-0.8180317040951122,0.0
2018-12-14,1.0,-0.24936350777934935,-1.4183875530410184,-0.0,-1.2294672324375293,-0.8175388967468175,0.0
2018-12-17,1.0,-0.2335773273273273,-1.4164320570570572,-0.0,-1.2170138888888888,-0.8251689189189189,0.0
2018-12-18,1.0,-0.2193113075849232,-1.4031177291763612,-0.0,-1.209865053513262,-0.8210330386226152,0.0
2018-12-19,1.0,-0.20424018346047643,-1.4155941404970283,-0.0,-1.2272195441568774,-0.8330603266719707,0.0
2018-12-20,1.0,-0.2012005025359453,-1.3940254059839003,-0.0,-1.2334000279186637,-0.8244846680005583,0.0
2018-12-21,1.0,-0.19554524361948955,-1.394524361948956,-0.0,-1.2340139211136891,-0.8162877030162413,0.0
2018-12-24,1.0,-0.18589388056942133,-1.3870401183213164,-0.0,-1.2311425402107599,-0.8178498798299131,0.0
2018-12-26,1.0,-0.18611697732072352,-1.4121751905242859,-0.0,-1.1959875126251034,-0.7966669727297768,0.0
2018-12-27,1.0,-0.10893620773266323,-1.366485914561566,-0.0,-1.1098620111978132,-0.8233037957942071,0.0
2018-12-28,1.0,-0.10722466960352423,-1.3677092511013216,-0.0,-1.1088105726872246,-0.8214977973568282,0.0
2018-12-31,1.0,-0.11091510474090407,-1.363263506063947,-0.0,-1.1111797133406836,-0.8247850055126791,0.0
2019-01-02,1.0,-0.10864393338620144,-1.3626751255617238,-0.0,-1.109657238523218,-0.8247422680412372,0.0
2019-01-03,1.0,-0.11617873651771958,-1.3593660576711424,-0.0,-1.1140215716486903,-0.8128109178956636,0.0
2019-01-04,1.0,-0.08374513491056981,-1.368653518170289,-0.0,-1.1023746009533388,-0.8183408405125289,0.0
2019-01-07,1.0,-0.054061000685400956,-1.332590815627142,-0.0,-1.1032385195339274,-0.7939084989718985,0.0
2019-01-08,1.0,-0.05463966085727744,-1.330921080803323,-0.0,-1.103241553547724,-0.7933027876504091,0.0
2019-01-09,1.0,-0.04942022164220615,-1.3143211672585684,-0.0,-1.1070985409267897,-0.8079671387617132,0.0
2019-01-10,1.0,-0.04962566844919786,-1.313754010695187,-0.0,-1.1070802139037432,-0.8075721925133689,0.0
2019-01-11,1.0,-0.049982823771899686,-1.296719340432841,-0.0,-1.118000687049124,-0.8293541738234284,0.0
2019-01-14,1.0,-0.05726041488085033,-1.2911880678895935,-0.0,-1.1102348705640321,-0.827275844333962,0.0
2019-01-15,1.0,-0.050090136492402786,-1.280109880676453,-0.0,-1.110867885655421,-0.8511460211176926,0.0
2019-01-16,1.0,-0.045041570240850266,-1.2773635038998885,-0.0,-1.1084254735578982,-0.854761292534499,0.0
2019-01-17,1.0,-0.043302862538088495,-1.2816617312561693,-0.0,-1.1098236127204841,-0.8568730955752972,0.0
2019-01-18,1.0,-0.05510583957404441,-1.274533569975326,-0.0,-1.11674819271893,-0.8824293320635471,0.0
2019-01-22,1.0,-0.0,-1.4024460751612187,-0.0,-1.2768512341561042,-0.7681120747164777,0.0
2019-01-23,1.0,-0.0,-1.3639566516523212,-0.0,-1.2953217678276767,-0.8004727288944388,0.0
2019-01-24,1.0,-0.0,-1.3559359814542373,-0.0,-1.305425527172217,-0.7967544915518701,0.0
2019-01-25,1.0,-0.0,-1.3247073884418434,-0.0,-1.481528895391368,-0.7658193123628384,0.0
2019-01-28,1.0,-0.0,-1.3017384105960266,-0.0,-1.522305003679176,-0.7749724061810155,0.0
2019-01-29,1.0,-0.0,-1.2764321237797016,-0.0,-1.5308067784122308,-0.7976607109965004,0.0
2019-01-30,1.0,-0.0,-1.2671069528526877,-0.0,-1.5160979636763894,-0.8030636580443955,0.0
2019-01-31,1.0,-0.0,-1.302802428771602,-0.0,-1.4495095749649696,-0.9184026156001868,0.0
2019-02-01,1.0,-0.0,-1.3020256963331143,-0.0,-1.4616430648035261,-0.9254431210728689,0.0
2019-02-04,1.0,-0.0,-1.2968845162801594,-0.0,-1.4615600843288827,-0.9264933239634574,0.0
2019-02-05,1.0,-0.0,-1.298124152126117,-0.0,-1.461336950928568,-0.9184637694718623,0.0
2019-02-06,1.0,-0.0,-1.149008350730689,-0.0,-1.365518441196938,-0.8348556019485038,0.0
2019-02-07,1.0,-0.0,-1.1415618221258133,-0.0,-1.3695010845986983,-0.8273318872017353,0.0
2019-02-08,1.0,-0.0,-1.1497787802550532,-0.0,-1.3808015962522773,-0.8070183048494838,0.0
2019-02-11,1.0,-0.0,-1.1397100439723105,-0.0,-1.3988419173668856,-0.8151421481126736,0.0
2019-02-12,1.0,-0.0,-1.1570904645476772,-0.0,-1.3991005937827454,-0.8098585399930143,0.0
2019-02-13,1.0,-0.0,-1.1781245913073803,-0.0,-1.3860673961375822,-0.7951959544879899,0.0
2019-02-14,1.0,-0.0,-1.1324816240812041,-0.0,-1.4156457822891144,-0.8271351067553377,0.0
2019-02-15,1.0,-0.0,-1.141611908274105,-0.0,-1.460149300433597,-0.8683116534799518,0.0
2019-02-19,1.0,-0.0,-1.115629198387819,-0.0,-1.4911330049261082,-0.8715181370353784,0.0
2019-02-20,1.0,-0.0,-1.1199157857014872,-0.0,-1.4891596488084573,-0.8704085289374665,0.0
2019-02-21,1.0,-0.0,-1.1178387184360574,-0.0,-1.51696986152593,-0.8904878269526654,0.0
2019-02-22,1.0,-0.0,-1.0983769609837697,-0.0,-1.5314435553144354,-0.8911795289117953,0.0
2019-02-25,1.0,-0.0,-1.0948205361199455,-0.0,-1.5442071785552023,-0.9043162199000454,0.0
2019-02-26,1.0,-0.0,-1.1013810278469551,-0.0,-1.5287751867783563,-0.897803939325334,0.0
2019-02-27,1.0,-0.0,-1.0873848109310453,-0.0,-1.5521812156702528,-0.8998592764083707,0.0
2019-02-28,1.0,-0.0,-1.0782181371433772,-0.0,-1.5473449515402466,-0.9246939982709197,0.0
2019-03-01,1.0,-0.0,-1.0732294553218553,-0.0,-1.5534911188842957,-0.9160496070503793,0.0
2019-03-04,1.0,-0.0,-1.0615454545454546,-0.0,-1.5513636363636363,-0.9325454545454546,0.0
2019-03-05,1.0,-0.0,-1.0242819606777205,-0.0,-1.5805472501585576,-0.9254326356799855,0.0
2019-03-06,1.0,-0.0,-1.0214211312893438,-0.0,-1.5829446130157148,-0.9244146551333725,0.0
2019-03-07,1.0,-0.0,-0.9945943510968962,-0.0,-1.579350421190144,-0.9307626469660796,0.0
2019-03-08,1.0,-0.0,-0.9811080256748759,-0.0,-1.635225565621159,-0.9359949014430736,0.0
2019-03-11,1.0,-0.0,-0.9849084383914604,-0.0,-1.6412993466458083,-0.9748320603662465,0.0
2019-03-12,1.0,-0.0,-0.9146945769462325,-0.0,-1.6648450886861481,-1.051637104617237,0.0
2019-03-13,1.0,-0.0,-0.9324815816469271,-0.0,-1.672479716497249,-1.0579128975100252,0.0
2019-03-14,1.0,-0.0,-0.9409730336028415,-0.0,-1.6727111277281863,-1.0598682058232463,0.0
2019-03-15,1.0,-0.0,-0.930149645822583,-0.0,-1.67396913261716,-1.0869728385795374,0.0
2019-03-18,1.0,-0.0,-0.9557916706194859,-0.0,-1.6815767005027984,-1.1059671757897733,0.0
2019-03-19,1.0,-0.0,-0.9590448556343053,-0.0,-1.6822527707748656,-1.1153974218712839,0.0
2019-03-20,1.0,-0.0,-0.9572941902997483,-0.0,-1.6807277564011212,-1.1123462068310295,0.0
2019-03-21,1.0,-0.0,-0.9601721772858427,-0.0,-1.6942907147249422,-1.0756823234473298,0.0
2019-03-22,1.0,-0.0,-0.9576812977099236,-0.0,-1.7395992366412214,-1.0737595419847328,0.0
2019-03-25,1.0,-0.0,-0.8451646332846577,-0.0,-1.791464506100146,-1.0739083329407884,0.0
2019-03-26,1.0,-0.0,-0.852417785792246,-0.0,-1.7958525126939686,-1.0971385184833673,0.0
2019-03-27,1.0,-0.0,-0.8378557874762809,-0.0,-1.8101992409867174,-1.0958254269449716,0.0
2019-03-28,1.0,-0.0,-0.8368763970133637,-0.0,-1.8070100347172682,-1.1119037428068674,0.0
2019-03-29,1.0,-0.0,-0.8404569252736791,-0.0,-1.80851975249881,-1.1106615897191814,0.0
2019-04-01,1.0,-0.0,-0.8549778392031645,-0.0,-1.8084163370347426,-1.102368584091884,0.0
2019-04-02,1.0,-0.0,-0.8678832810569338,-0.0,-1.8158920254728639,-1.0686246554510028,0.0
2019-04-03,1.0,-0.0,-0.8703738849876637,-0.0,-1.80408996014424,-1.070269500854052,0.0
2019-04-04,1.0,-0.0,-0.8697407161173901,-0.0,-1.8048247696837307,-1.0742235729888878,0.0
2019-04-05,1.0,-0.0,-0.8684973157869732,-0.0,-1.8087320062710817,-1.0735901943085182,0.0
2019-04-08,1.0,-0.0,-0.857645325348163,-0.0,-1.8203336660487666,-1.0750986263605684,0.0
2019-04-09,1.0,-0.0,-0.8275845708592304,-0.0,-1.8707595957678984,-1.0461166200123355,0.0
2019-04-10,1.0,-0.0,-0.8158817397896333,-0.0,-1.888136075049749,-1.033971382545248,0.0
2019-04-11,1.0,-0.0,-0.8062390366472288,-0.0,-1.9048973593135163,-1.0298203195372873,0.0
2019-04-12,1.0,-0.0,-0.8055779538016411,-0.0,-1.904567661148793,-1.033012379642366,0.0
2019-04-15,1.0,-0.0,-0.8121965152813483,-0.0,-1.898981243454251,-1.0493668475673616,0.0
2019-04-16,1.0,-0.0,-0.8121013043892221,-0.0,-1.899980957821575,-1.0485099495382273,0.0
2019-04-17,1.0,-0.0,-0.7966715941061465,-0.0,-1.932430499260884,-1.039435410805398,0.0
2019-04-18,1.0,-0.0,-0.7952605731178182,-0.0,-1.9196109283364327,-1.0532112716349593,0.0
2019-04-22,1.0,-0.0,-0.7996458143875939,-0.0,-1.9241372708562674,-1.0625089742976115,0.0
2019-04-23,1.0,-0.0,-0.8075209580838324,-0.0,-1.9210538922155689,-1.061796407185629,0.0
2019-04-24,1.0,-0.0,-0.8023834593663253,-0.0,-1.9204077725662871,-1.063271752656265,0.0
2019-04-25,1.0,-0.0,-0.8021746419504718,-0.0,-1.9331321550031133,-1.054653446376395,0.0
2019-04-26,1.0,-0.0,-0.809860111367649,-0.0,-1.8046991715333423,-0.9125356512291185,0.0
2019-04-29,1.0,-0.0,-0.8003343574914152,-0.0,-1.80060545816013,-0.9174046629315019,0.0
2019-04-30,1.0,-0.0,-0.7987068770628928,-0.0,-1.7991590179499932,-0.9234977619026088,0.0
2019-05-01,1.0,-0.0,-0.7920169966549137,-0.0,-1.8126299611246723,-0.9156947834734653,0.0
2019-05-02,1.0,-0.0,-0.7895406424644463,-0.0,-1.8001726566404652,-0.9538825026125675,0.0
2019-05-03,1.0,-0.0,-0.7757204447469934,-0.0,-1.807488087134105,-0.9550260948491037,0.0
2019-05-06,1.0,-0.0,-0.7644719598716616,-0.0,-1.8101586153915676,-0.9443264494554657,0.0
2019-05-07,1.0,-0.0,-0.7721684895597939,-0.0,-1.8047997830606526,-0.9426014643405947,0.0
2019-05-08,1.0,-0.0,-0.7692238672050248,-0.0,-1.7677433826828175,-0.9493494840735757,0.0
2019-05-09,1.0,-0.0,-0.769713824347358,-0.0,-1.7602493944559074,-0.9555485780927604,0.0
2019-05-10,1.0,-0.0,-0.7705726714202431,-0.0,-1.7626350957442039,-0.9512982644961658,0.0
2019-05-13,1.0,-0.0,-0.7678747645106307,-0.0,-1.7654077330223379,-0.9522292993630573,0.0
2019-05-14,1.0,-0.0,-0.6646224947784739,-0.10345287295027329,-1.7347909167666533,-0.9409412078389549,0.0
2019-05-15,1.0,-0.0,-0.6736379379246038,-0.11447093823542472,-1.7391767683495403,-0.9130589227831802,0.0
2019-05-16,1.0,-0.0,-0.6749678163981,-0.11630487859013629,-1.7340080791938564,-0.913792338083189,0.0
2019-05-17,1.0,-0.0,-0.671138247615652,-0.11378019431321865,-1.7203850610571352,-0.9514216953382655,0.0
2019-05-20,1.0,-0.0,-0.634551643823345,-0.1412702678491445,-1.7347487234614352,-0.9685120487324197,0.0
2019-05-21,1.0,-0.0,-0.6404594824118357,-0.14799088186653556,-1.7183658874536272,-0.9628570151521924,0.0
2019-05-22,1.0,-0.0,-0.6149010165864098,-0.17478152309612982,-1.7155341537364008,-0.9534956304619226,0.0
2019-05-23,1.0,-0.0,-0.6012540021344717,-0.17867307008182143,-1.7234080398434721,-0.9434809676271789,0.0
2019-05-24,1.0,-0.0,-0.5618266459765019,-0.20226113943693194,-1.722323209931279,-0.9471957437375305,0.0
2019-05-28,1.0,-0.0,-0.5579687843482083,-0.21231039788964606,-1.7014728511760826,-0.9247746757529127,0.0
2019-05-29,1.0,-0.0,-0.5732783215555458,-0.21616995127946276,-1.7061844357635079,-0.8936048808321994,0.0
2019-05-30,1.0,-0.0,-0.5759855684618091,-0.2099172826469553,-1.7186730024639212,-0.8952833509327701,0.0
2019-05-31,1.0,-0.0,-0.5918259023354565,-0.1890481245576787,-1.72456652512385,-0.917728237791932,0.0
2019-06-03,1.0,-0.0,-0.590064567136645,-0.20722976237536783,-1.714762594983968,-0.8802213730399261,0.0
2019-06-04,1.0,-0.0,-0.5711030281782724,-0.2043034313510671,-1.7221613567641,-0.8847451684999342,0.0
2019-06-05,1.0,-0.0,-0.5537895192724124,-0.23954092680814204,-1.7326115201385883,-0.8048938934603724,0.0
2019-06-06,1.0,-0.0,-0.5770008170988691,-0.2510213735862039,-1.694405023007784,-0.7781791596783211,0.0
2019-06-07,1.0,-0.0,-0.6143159166414981,-0.24977348233162186,-1.674461750873711,-0.7760711049747595,0.0
2019-06-10,1.0,-0.0,-0.616464911902813,-0.24167492353422648,-1.6685908758023522,-0.7812001895489596,0.0
2019-06-11,1.0,-0.0,-0.6157343857240907,-0.29778654770075497,-1.6205816746739878,-0.7555336307481126,0.0
2019-06-12,1.0,-0.0,-0.6145985401459854,-0.2948905109489051,-1.6223701159295836,-0.7617861743237441,0.0
2019-06-13,1.0,-0.0,-0.6405349617270147,-0.31800980476477164,-1.6017459361830224,-0.7400017201341705,0.0
2019-06-14,1.0,-0.0,-0.6420332271670828,-0.32060773005078763,-1.6020056813290866,-0.7393905483343376,0.0
2019-06-17,1.0,-0.0,-0.6452987773376959,-0.32120716376786634,-1.6007404856208025,-0.7379025314275874,0.0
2019-06-18,1.0,-0.0,-0.6506781485468245,-0.32060279870828845,-1.5993541442411194,-0.735113024757804,0.0
2019-06-19,1.0,-0.0,-0.6346104286573319,-0.3425822523838158,-1.5965982303925779,-0.7213727343011769,0.0
2019-06-20,1.0,-0.0,-0.6346608239893456,-0.3397774627314516,-1.5981011298706878,-0.7235468488207243,0.0
2019-06-21,1.0,-0.0,-0.6514451116775392,-0.33088521190651055,-1.5872899295805072,-0.7505508273210351,0.0
2019-06-24,1.0,-0.0,-0.6343431727947523,-0.3469704816157431,-1.5532539271534611,-0.7809425168306577,0.0
2019-06-25,1.0,-0.0,-0.5991915152568895,-0.3617317221594367,-1.5885855863687735,-0.7971833434756151,0.0
2019-06-26,1.0,-0.0,-0.5998778785764131,-0.34586531751570126,-1.5667742498255408,-0.8489619678995114,0.0
2019-06-27,1.0,-0.0,-0.5978436422366755,-0.3496878955868873,-1.5667205028591384,-0.8508446462089136,0.0
2019-06-28,1.0,-0.0,-0.5943552608619788,-0.3520764264526261,-1.56630605478974,-0.849502704589077,0.0
2019-07-01,1.0,-0.0,-0.5972580011352224,-0.35008514168449545,-1.5660393834868793,-0.8529013666331922,0.0
2019-07-02,1.0,-0.0,-0.6173561348749286,-0.33745109245175187,-1.5684266057062468,-0.8728623554754473,0.0
2019-07-03,1.0,-0.0,-0.6158445440956652,-0.3391805152554295,-1.568099885694188,-0.8732964037632991,0.0
2019-07-05,1.0,-0.0,-0.6284474064980051,-0.33152102424694174,-1.5557504275003289,-0.8688998991537686,0.0
2019-07-08,1.0,-0.0,-0.6297238053485313,-0.33081981587023235,-1.5549758877685227,-0.8685225778167471,0.0
2019-07-09,1.0,-0.0,-0.6246497373029772,-0.33007880910683013,-1.5532837127845884,-0.8702714535901926,0.0
2019-07-10,1.0,-0.0,-0.5645154290178377,-0.3153942971225207,-1.5894275422073694,-0.8707521374940324,0.0
2019-07-11,1.0,-0.0,-0.5610232800555942,-0.3228370396108408,-1.5918606671299513,-0.8675729673384295,0.0
2019-07-12,1.0,-0.0,-0.5484207325020637,-0.32667159056349654,-1.6019898336012512,-0.8674892470782464,0.0
2019-07-15,1.0,-0.0,-0.5526795796056633,-0.33288456527403804,-1.5955875966298967,-0.8617649613480414,0.0
2019-07-16,1.0,-0.0,-0.549385897105557,-0.2771192991497037,-1.5771278880013742,-0.8908786395258953,0.0
2019-07-17,1.0,-0.0,-0.5710108784451993,-0.267188373392957,-1.5759556262630607,-0.8856258330825127,0.0
2019-07-18,1.0,-0.0,-0.5693203883495146,-0.26161812297734627,-1.5895577130528586,-0.8944552319309601,0.0
2019-07-19,1.0,-0.0,-0.5618454809269461,-0.23043277116541194,-1.5603734701602388,-0.8531353829330866,0.0
2019-07-22,1.0,-0.0,-0.5300037740596302,-0.2177632406592024,-1.5666121524720091,-0.8790204218559987,0.0
2019-07-23,1.0,-0.0,-0.5290100959323027,-0.21595241087512043,-1.5639059947216287,-0.8803150266013153,0.0
2019-07-24,1.0,-0.0,-0.5288851704664296,-0.2266053126960887,-1.5577494248065258,-0.8699853587115666,0.0
2019-07-25,1.0,-0.0,-0.5120738636363636,-0.23358121657754014,-1.574072526737968,-0.8580798796791443,0.0
2019-07-26,1.0,-0.0,-0.4915084079310633,-0.23973061156195097,-1.5880532083995649,-0.8637580523717896,0.0
2019-07-29,1.0,-0.0,-0.4960553923625681,-0.24150230801510697,-1.5933697020562314,-0.8654217373059169,0.0
2019-07-30,1.0,-0.0,-0.5013436345314075,-0.24517131340275444,-1.5866644272757808,-0.8657205240174672,0.0
2019-07-31,1.0,-0.0,-0.5146830231483427,-0.24450699491660716,-1.5797168424148218,-0.8622442549258498,0.0
2019-08-01,1.0,-0.0,-0.542835513311183,-0.23341885014930394,-1.581654540101779,-0.8478361441729402,0.0
2019-08-02,1.0,-0.0,-0.520103049244024,-0.2706309654531633,-1.5894078891798296,-0.8431455359405357,0.0
2019-08-05,1.0,-0.0,-0.5161970642820989,-0.2593639277880884,-1.595748270625949,-0.8467184072886789,0.0
2019-08-06,1.0,-0.0,-0.5135348663146077,-0.250987567050605,-1.5417273067487212,-0.8519688968356272,0.0
2019-08-07,1.0,-0.0,-0.5307494397875343,-0.22815171383517305,-1.5294630259772595,-0.8613162918084488,0.0
2019-08-08,1.0,-0.0,-0.5346916756577309,-0.23549672171964478,-1.5261847456220432,-0.8533903228483691,0.0
2019-08-09,1.0,-0.0,-0.5140040424039929,-0.2251371529926164,-1.5098378913500805,-0.875881697809677,0.0
2019-08-12,1.0,-0.0,-0.5076783729260159,-0.2439787558153897,-1.5129482481781875,-0.8524434929391906,0.0
2019-08-13,1.0,-0.0,-0.48482234545081127,-0.23951530088313822,-1.5215855411788868,-0.8616964469090163,0.0
2019-08-14,1.0,-0.0,-0.49300941588880287,-0.23686463131292546,-1.4939876900501365,-0.8522806016386092,0.0
2019-08-15,1.0,-0.0,-0.520863309352518,-0.248880895283773,-1.4540367705835333,-0.7730615507593925,0.0
2019-08-16,1.0,-0.0,-0.5098493626882966,-0.25596355935589565,-1.45754585048148,-0.7723658448875215,0.0
2019-08-19,1.0,-0.0,-0.48416703087130986,-0.25988318963804674,-1.4660892367595055,-0.7630021057650282,0.0
2019-08-20,1.0,-0.0,-0.49390050697084925,-0.25843631178707227,-1.4637595057034223,-0.7446134347275032,0.0
2019-08-21,1.0,-0.0,-0.4959066640300573,-0.2751829147716037,-1.4534308878781885,-0.7304330630808779,0.0
2019-08-22,1.0,-0.0,-0.4982612819094286,-0.27017308148265234,-1.451987670908085,-0.7312495060459969,0.0
2019-08-23,1.0,-0.0,-0.48305619040113484,-0.2723224840412956,-1.4400661990700607,-0.7449759634328946,0.0
2019-08-26,1.0,-0.0,-0.46688025939936695,-0.26198564039218714,-1.4111788774801204,-0.7200648498417355,0.0
2019-08-27,1.0,-0.0,-0.4637586220184193,-0.2581403414126623,-1.4069978035528496,-0.7244807521868136,0.0
2019-08-28,1.0,-0.0,-0.46526508226691043,-0.25822669104204754,-1.3908439975624618,-0.6942794028031688,0.0
2019-08-29,1.0,-0.0,-0.45175288340755965,-0.26496897719919305,-1.396863461611663,-0.6928552396178295,0.0
2019-08-30,1.0,-0.0,-0.4351651685819395,-0.2701862176205105,-1.4069860052338148,-0.6802821708954374,0.0
2019-09-03,1.0,-0.0,-0.47108361901922796,-0.3122671038902966,-1.3282903562378894,-0.6146966761067223,0.0
2019-09-04,1.0,-0.0,-0.4598882681564246,-0.31065176908752323,-1.3344506517690875,-0.6194040968342645,0.0
2019-09-05,1.0,-0.0,-0.47641666975915686,-0.31246520948528594,-1.3314654692544625,-0.5906037777860245,0.0
