Date,EIG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.05228714300097325,-0.9362687518877739,-0.0,-0.6886263717823942,-0.678826727522905,0.0
2018-11-05,1.0,-0.047766103856869524,-0.9500184619515961,-0.0,-0.6902420194018327,-0.6686918868114531,0.0
2018-11-06,1.0,-0.04728322922963262,-0.9491906776815099,-0.0,-0.691382900127611,-0.6703270871112903,0.0
2018-11-07,1.0,-0.04773430146564475,-0.9499125991663304,-0.0,-0.6927524539464838,-0.6712047868764286,0.0
2018-11-08,1.0,-0.02181588062883027,-0.9504063415933919,-0.0,-0.6831867839062084,-0.675259792166267,0.0
2018-11-09,1.0,-0.022215560884625632,-0.9502065014654942,-0.0,-0.6830868638422595,-0.6751931787903012,0.0
2018-11-12,1.0,-0.020923831946148486,-0.9364989886261896,-0.0,-0.6867062373578273,-0.6718174884769705,0.0
2018-11-13,1.0,-0.0013492167961037251,-0.934941424246413,-0.0,-0.6863235487692511,-0.6681584836119521,0.0
2018-11-14,1.0,-0.0012834858158362404,-0.9350687816757717,-0.0,-0.6863687224379648,-0.6682682814454024,0.0
2018-11-15,1.0,-0.0,-0.9371466140696909,-0.0,-0.6906311637080867,-0.6593688362919132,0.0
2018-11-16,1.0,-0.0012493424513413994,-0.9368424513413992,-0.0,-0.6903932140978433,-0.6592582851130984,0.0
2018-11-19,1.0,-0.006286824001843257,-0.9366051150390047,-0.0,-0.6891149073434053,-0.6594911293242487,0.0
2018-11-20,1.0,-0.0,-0.921612248904011,-0.0,-0.6798403454819081,-0.6701563829091147,0.0
2018-11-21,1.0,-0.0,-0.916828793774319,-0.0,-0.6771076523994812,-0.6485732814526589,0.0
2018-11-23,1.0,-0.0,-0.8970286049773313,-0.0,-0.7026647966339412,-0.661991584852735,0.0
2018-11-26,1.0,-0.0,-0.9025734694543203,-0.0,-0.6999575980951761,-0.6591865357643759,0.0
2018-11-27,1.0,-0.0,-0.9033755274261605,-0.0,-0.6909769555339176,-0.6513469652710159,0.0
2018-11-28,1.0,-0.0,-0.9108216107338943,-0.0,-0.6880543192228973,-0.6498814203567136,0.0
2018-11-29,1.0,-0.0,-0.8924762271909534,-0.0,-0.6737021331277306,-0.6463955281418658,0.0
2018-11-30,1.0,-0.0,-0.892971861749968,-0.0,-0.6747719388410639,-0.6443851985095722,0.0
2018-12-03,1.0,-0.0,-0.8927585542787443,-0.0,-0.6737176606535277,-0.6433844771136933,0.0
2018-12-04,1.0,-0.0,-0.8951850428992187,-0.0,-0.6666346523242412,-0.639614547317198,0.0
2018-12-06,1.0,-0.0,-0.8522684664416948,-0.0,-0.6573240844894388,-0.6150168728908887,0.0
2018-12-07,1.0,-0.0,-0.8525568892223055,-0.0,-0.6569767441860466,-0.6162478119529883,0.0
2018-12-10,1.0,-0.0,-0.8540724682564261,-0.0,-0.649148343140291,-0.5937132239083307,0.0
2018-12-11,1.0,-0.0,-0.8537658394522415,-0.0,-0.6551724137931034,-0.589274096105586,0.0
2018-12-12,1.0,-0.0,-0.8536993431652002,-0.0,-0.6554715578138555,-0.5891064568100136,0.0
2018-12-13,1.0,-0.0,-0.8539820266501394,-0.0,-0.6554074992252866,-0.5894638983576077,0.0
2018-12-14,1.0,-0.0,-0.857745386881687,-0.0,-0.6535897038300511,-0.5899209179717786,0.0
2018-12-17,1.0,-0.0,-0.8540321833400253,-0.0,-0.6362850171417982,-0.5982950860178522,0.0
2018-12-18,1.0,-0.0,-0.8456153279292555,-0.0,-0.6290837632031442,-0.5957688528617047,0.0
2018-12-19,1.0,-0.0,-0.8457191991155877,-0.0,-0.6293452892765017,-0.5958420341481391,0.0
2018-12-20,1.0,-0.0,-0.8405868120425101,-0.0,-0.6289240758322869,-0.5932130715751431,0.0
2018-12-21,1.0,-0.0,-0.8448786444817584,-0.0,-0.6352007327125629,-0.5728896351702031,0.0
2018-12-24,1.0,-0.0,-0.8182508351047678,-0.0,-0.6243243243243244,-0.5941694503492256,0.0
2018-12-26,1.0,-0.0,-0.8198798998159268,-0.0,-0.6116961887805908,-0.5859863001297565,0.0
2018-12-27,1.0,-0.0,-0.7831992538183514,-0.0,-0.5481520345109012,-0.5834207764952781,0.0
2018-12-28,1.0,-0.0,-0.7843765473451197,-0.0,-0.5467043369353101,-0.5815687530946901,0.0
2018-12-31,1.0,-0.0,-0.7871131316663752,-0.0,-0.54624934429096,-0.5808999242291776,0.0
2019-01-02,1.0,-0.0,-0.7864360385544975,-0.0,-0.5446841967327684,-0.5808217582481582,0.0
2019-01-03,1.0,-0.0,-0.7880804366225957,-0.0,-0.5660041444123398,-0.5644864722878907,0.0
2019-01-04,1.0,-0.0,-0.7977645826056584,-0.0,-0.5397019443474211,-0.5732332052625452,0.0
2019-01-07,1.0,-0.0,-0.7749356223175967,-0.0,-0.5303290414878398,-0.5559656652360516,0.0
2019-01-08,1.0,-0.0,-0.7602845389098388,-0.0,-0.5423094503485316,-0.5542223745857616,0.0
2019-01-09,1.0,-0.0,-0.7468231531454352,-0.0,-0.5437905137211227,-0.5649504554670322,0.0
2019-01-10,1.0,-0.0,-0.7436541701167805,-0.0,-0.5478114381977558,-0.5637723781515004,0.0
2019-01-11,1.0,-0.0,-0.7318161024702654,-0.0,-0.5517211802378774,-0.5755661024702653,0.0
2019-01-14,1.0,-0.0,-0.7334971007455227,-0.0,-0.5548287583192894,-0.5680824930732097,0.0
2019-01-15,1.0,-0.0,-0.7204804153710096,-0.0,-0.54739965195561,-0.584942800901492,0.0
2019-01-16,1.0,-0.0,-0.7169021305685315,-0.0,-0.5467129998860658,-0.5847385211347841,0.0
2019-01-17,1.0,-0.0,-0.7136636593903861,-0.0,-0.5463471554202123,-0.5859919742721348,0.0
2019-01-18,1.0,-0.0,-0.7060947305080374,-0.0,-0.5503309550416917,-0.6089859308289636,0.0
2019-01-22,1.0,-0.0,-0.7534491716215436,-0.0,-0.5343185360503377,-0.5985972406627027,0.0
2019-01-23,1.0,-0.0,-0.7181295338285021,-0.0,-0.5382503395855611,-0.6337389092800787,0.0
2019-01-24,1.0,-0.0,-0.7201919740950617,-0.0,-0.5358216722562738,-0.6351624840985313,0.0
2019-01-25,1.0,-0.0,-0.6987353740692589,-0.0,-0.6064885947287554,-0.6495095142418154,0.0
2019-01-28,1.0,-0.0,-0.6819664353910929,-0.0,-0.6337543734804009,-0.6493506493506493,0.0
2019-01-29,1.0,-0.0,-0.6614033004867624,-0.0,-0.6408346194942419,-0.6658257153033361,0.0
2019-01-30,1.0,-0.0,-0.6617773686867188,-0.0,-0.6408444431247959,-0.6666171798450072,0.0
2019-01-31,1.0,-0.0,-0.6732902995508225,-0.0,-0.6214117857036618,-0.6799833417616086,0.0
2019-02-01,1.0,-0.0,-0.6716262460943312,-0.0,-0.632435649456926,-0.6716857610474631,0.0
2019-02-04,1.0,-0.0,-0.6699500059516724,-0.0,-0.631770027377693,-0.6741459350077371,0.0
2019-02-05,1.0,-0.0,-0.6670333263965277,-0.0,-0.6311204923150102,-0.67479263905818,0.0
2019-02-06,1.0,-0.0,-0.6573229095449006,-0.0,-0.6301834071519872,-0.6850569245860706,0.0
2019-02-07,1.0,-0.0,-0.6625101027594965,-0.0,-0.5783974136935688,-0.645595196859485,0.0
2019-02-08,1.0,-0.0,-0.6285402134633162,-0.0,-0.5573577611563997,-0.6154298680561392,0.0
2019-02-11,1.0,-0.0,-0.6344617619127423,-0.0,-0.5553041729512317,-0.6034020445785152,0.0
2019-02-12,1.0,-0.0,-0.6304408249485797,-0.0,-0.5465840235699594,-0.6024514981377509,0.0
2019-02-13,1.0,-0.0,-0.6290157163844,-0.0,-0.5466917980985115,-0.59611386756105,0.0
2019-02-14,1.0,-0.0,-0.6179584803935192,-0.0,-0.5554567434621904,-0.605702692938332,0.0
2019-02-15,1.0,-0.0,-0.6349731638810868,-0.0,-0.5473455880308128,-0.59859840373759,0.0
2019-02-19,1.0,-0.0,-0.6282232769867044,-0.0,-0.5512809837066645,-0.5961917450800789,0.0
2019-02-20,1.0,-0.0,-0.640134373525084,-0.0,-0.540908964713068,-0.5952691634970432,0.0
2019-02-21,1.0,-0.0,-0.6159851609866837,-0.0,-0.5427313751003572,-0.6097560975609757,0.0
2019-02-22,1.0,-0.0,-0.6079121615958427,-0.0,-0.5556952476741261,-0.6302070237197217,0.0
2019-02-25,1.0,-0.0,-0.5956420586733246,-0.0,-0.5808034954321057,-0.6607558304488453,0.0
2019-02-26,1.0,-0.0,-0.598638874651176,-0.0,-0.5974713821971639,-0.6514038384873854,0.0
2019-02-27,1.0,-0.0,-0.6035288752066587,-0.0,-0.5987115899891682,-0.6482241605381677,0.0
2019-02-28,1.0,-0.0,-0.6025378399908956,-0.0,-0.5964777512233982,-0.6460965062023443,0.0
2019-03-01,1.0,-0.0,-0.6112204443683865,-0.0,-0.6100510538775278,-0.6308719089586721,0.0
2019-03-04,1.0,-0.0,-0.6157180335348466,-0.0,-0.6010037641154329,-0.6348808030112923,0.0
2019-03-05,1.0,-0.0,-0.616756508773942,-0.0,-0.6060328019268264,-0.6445406583323775,0.0
2019-03-06,1.0,-0.0,-0.6195857412599416,-0.0,-0.6007610001716541,-0.6405847685529553,0.0
2019-03-07,1.0,-0.0,-0.6011704253497002,-0.0,-0.6245218384242078,-0.6290037111047674,0.0
2019-03-08,1.0,-0.0,-0.5953346564270717,-0.0,-0.6471941783875514,-0.6337906635602727,0.0
2019-03-11,1.0,-0.0,-0.5930526132505296,-0.0,-0.6455497838010389,-0.6634261005833019,0.0
2019-03-12,1.0,-0.0,-0.5648291811821189,-0.0,-0.6624022951491554,-0.7002839661582599,0.0
2019-03-13,1.0,-0.0,-0.5735428251978697,-0.0,-0.6690499308559155,-0.6997087121546474,0.0
2019-03-14,1.0,-0.0,-0.572125415062737,-0.0,-0.6708295377743821,-0.6955716846404749,0.0
2019-03-15,1.0,-0.0,-0.5611519282405358,-0.0,-0.6816854032043906,-0.7077985305833407,0.0
2019-03-18,1.0,-0.0,-0.5749828874140651,-0.0,-0.6904854022201721,-0.7106336120948782,0.0
2019-03-19,1.0,-0.0,-0.5711023458584181,-0.0,-0.6921023755152881,-0.7024526231501527,0.0
2019-03-20,1.0,-0.0,-0.5860661841360617,-0.0,-0.6941887826527269,-0.6983290143865607,0.0
2019-03-21,1.0,-0.0,-0.5893191476715504,-0.0,-0.706588605902107,-0.6759487651936165,0.0
2019-03-22,1.0,-0.0,-0.5840959387523177,-0.0,-0.7365273042646091,-0.6699862431963635,0.0
2019-03-25,1.0,-0.0,-0.5175191777981815,-0.0,-0.7712288599946688,-0.6730444569499157,0.0
2019-03-26,1.0,-0.0,-0.5339371908706275,-0.0,-0.773225671890829,-0.6723973541505275,0.0
2019-03-27,1.0,-0.0,-0.5218672779779094,-0.0,-0.7818631099467087,-0.6734347554258835,0.0
2019-03-28,1.0,-0.0,-0.5189922480620155,-0.0,-0.7752236135957067,-0.6872987477638641,0.0
2019-03-29,1.0,-0.0,-0.5133885973282443,-0.0,-0.7752266221374046,-0.6932251908396947,0.0
2019-04-01,1.0,-0.0,-0.5239671886651753,-0.0,-0.7792095451155855,-0.6797017151379567,0.0
2019-04-02,1.0,-0.0,-0.534202148234104,-0.0,-0.7913654080752179,-0.6498259394804963,0.0
2019-04-03,1.0,-0.0,-0.5355931194571751,-0.0,-0.7861436819236951,-0.6542765311588596,0.0
2019-04-04,1.0,-0.0,-0.533309508919265,-0.0,-0.7834062956014176,-0.6613359540188809,0.0
2019-04-05,1.0,-0.0,-0.5270628932693168,-0.0,-0.7887454149643635,-0.666328691140071,0.0
2019-04-08,1.0,-0.0,-0.5227279501624489,-0.0,-0.7915884229038123,-0.6664282094846344,0.0
2019-04-09,1.0,-0.0,-0.5220469618211149,-0.0,-0.8017565872020076,-0.6636195256019598,0.0
2019-04-10,1.0,-0.0,-0.5115633672525439,-0.0,-0.8070185909104474,-0.665512816687058,0.0
2019-04-11,1.0,-0.0,-0.5219290372763717,-0.0,-0.8029976664871656,-0.6667564171602944,0.0
2019-04-12,1.0,-0.0,-0.5225729244577412,-0.0,-0.8028721017202692,-0.6663275991024682,0.0
2019-04-15,1.0,-0.0,-0.5237581963531842,-0.0,-0.8005030090721278,-0.6698404143836642,0.0
2019-04-16,1.0,-0.0,-0.5242544017247576,-0.0,-0.8000059887411667,-0.6701101928374655,0.0
2019-04-17,1.0,-0.0,-0.5328342566252432,-0.0,-0.7809552328192843,-0.680670759095673,0.0
2019-04-18,1.0,-0.0,-0.5237482801938146,-0.0,-0.7825267691571453,-0.6846623197942214,0.0
2019-04-22,1.0,-0.0,-0.5312086987864952,-0.0,-0.785864471945212,-0.6866514477952661,0.0
2019-04-23,1.0,-0.0,-0.536097663649758,-0.0,-0.7822714015094567,-0.6884866343927595,0.0
2019-04-24,1.0,-0.0,-0.5278203164880041,-0.0,-0.7796594901360238,-0.6952226526138787,0.0
2019-04-25,1.0,-0.0,-0.5363073035735771,-0.0,-0.7858560943328119,-0.6858982071952834,0.0
2019-04-26,1.0,-0.0,-0.5046728971962616,-0.0,-1.0095690727568498,-0.6754489489968422,0.0
2019-04-29,1.0,-0.0,-0.49099386816555946,-0.0,-1.0101558507920287,-0.6925140521205927,0.0
2019-04-30,1.0,-0.0,-0.46361619344673466,-0.0,-1.0386829158493842,-0.7132062124184058,0.0
2019-05-01,1.0,-0.0,-0.45445764512701636,-0.0,-1.0480376058469367,-0.7171834250941757,0.0
2019-05-02,1.0,-0.0,-0.4546977703312282,-0.0,-1.0513597113030029,-0.7160394380719165,0.0
2019-05-03,1.0,-0.0,-0.4571078826144381,-0.0,-1.0502528750442934,-0.7139773862062301,0.0
2019-05-06,1.0,-0.0,-0.4300463141644153,-0.0,-1.0582143316608774,-0.7279686092885631,0.0
2019-05-07,1.0,-0.0,-0.4352585152276092,-0.0,-1.0566608718047776,-0.7274483291481553,0.0
2019-05-08,1.0,-0.0,-0.4346059073890364,-0.0,-1.032833050657621,-0.7326634452302474,0.0
2019-05-09,1.0,-0.0,-0.4338644653484354,-0.0,-1.0371152492480962,-0.7286107378255584,0.0
2019-05-10,1.0,-0.0,-0.43475757963413075,-0.0,-1.037386465395932,-0.7260457976205705,0.0
2019-05-13,1.0,-0.0,-0.4321941523467557,-0.0,-1.0457809694793538,-0.7279430623236728,0.0
2019-05-14,1.0,-0.0,-0.41538412919129036,-0.0,-1.0355844894605442,-0.7092879941851279,0.0
2019-05-15,1.0,-0.0,-0.41563330380868024,-0.0,-1.0510565607996962,-0.6966658231051499,0.0
2019-05-16,1.0,-0.0,-0.4172332015810277,-0.0,-1.0462924901185773,-0.6985296442687747,0.0
2019-05-17,1.0,-0.0,-0.41069844086703,-0.0,-1.0487387501584484,-0.7095639498035239,0.0
2019-05-20,1.0,-0.0,-0.4106140823637574,-0.0,-1.0494245949973053,-0.710205116824652,0.0
2019-05-21,1.0,-0.0,-0.41164353172339485,-0.0,-1.0466501869810485,-0.7108765925080814,0.0
2019-05-22,1.0,-0.0,-0.4015466041263906,-0.0,-1.0591385922099326,-0.7085855544639179,0.0
2019-05-23,1.0,-0.0,-0.405241169768325,-0.0,-1.068489682238258,-0.6912583871376123,0.0
2019-05-24,1.0,-0.0,-0.38771841291869047,-0.0,-1.0736138270358921,-0.6926133854790891,0.0
2019-05-28,1.0,-0.0,-0.3794201071541128,-0.0,-1.07897888433659,-0.6931925622439331,0.0
2019-05-29,1.0,-0.0,-0.397270160025102,-0.0,-1.0787260746783809,-0.6617508628804519,0.0
2019-05-30,1.0,-0.0,-0.3965176470588236,-0.0,-1.0784313725490198,-0.6623058823529412,0.0
2019-05-31,1.0,-0.0,-0.3971012674112185,-0.0,-1.0771740494415862,-0.6628811645124859,0.0
2019-06-03,1.0,-0.0,-0.4081715589733971,-0.0,-1.101409859639251,-0.6164619087811435,0.0
2019-06-04,1.0,-0.0,-0.4073098865274904,-0.0,-1.0822832424299418,-0.6450379286565104,0.0
2019-06-05,1.0,-0.0,-0.3927741455706008,-0.0,-1.1168159142317107,-0.588975304434047,0.0
2019-06-06,1.0,-0.0,-0.4081323438466295,-0.0,-1.0915893630179343,-0.5924242424242424,0.0
2019-06-07,1.0,-0.0,-0.4274979126078486,-0.0,-1.0763212419210193,-0.588582738040016,0.0
2019-06-10,1.0,-0.0,-0.42963443250586636,-0.0,-1.0657959738174632,-0.5921328887242189,0.0
2019-06-11,1.0,-0.0,-0.43276412433755845,-0.0,-1.080484705736511,-0.5859236991353395,0.0
2019-06-12,1.0,-0.0,-0.43195412986207965,-0.0,-1.0800247946691461,-0.5873857120719045,0.0
2019-06-13,1.0,-0.0,-0.4337401647977201,-0.0,-1.0766681122607025,-0.587293228424509,0.0
2019-06-14,1.0,-0.0,-0.4258002540981067,-0.0,-1.094357162777726,-0.5785999814074556,0.0
2019-06-17,1.0,-0.0,-0.423255525973624,-0.0,-1.1006129651414773,-0.5719150516995851,0.0
2019-06-18,1.0,-0.0,-0.42186242337935737,-0.0,-1.1008296699894744,-0.5730914494458548,0.0
2019-06-19,1.0,-0.0,-0.4205942306504416,-0.0,-1.107202421397245,-0.5607202421397245,0.0
2019-06-20,1.0,-0.0,-0.423963133640553,-0.0,-1.1058670707945442,-0.5630161135681812,0.0
2019-06-21,1.0,-0.0,-0.4280722369967221,-0.0,-1.1022945141938276,-0.561939513884594,0.0
2019-06-24,1.0,-0.0,-0.4183935817612985,-0.0,-1.10569030139702,-0.5735526438063376,0.0
2019-06-25,1.0,-0.0,-0.40866978588913333,-0.0,-1.114461004554891,-0.5754655594459764,0.0
2019-06-26,1.0,-0.0,-0.4036643209225904,-0.0,-1.0890969401990265,-0.6073410422543943,0.0
2019-06-27,1.0,-0.0,-0.40322680925142995,-0.015139268838597364,-1.1059127082815219,-0.584400646605322,0.0
2019-06-28,1.0,-0.0,-0.40518819623297236,-0.018152480839048003,-1.0984267849939493,-0.5812517454308499,0.0
2019-07-01,1.0,-0.0,-0.39865430529285906,-0.02145669901708474,-1.1115314253821587,-0.5690366190195653,0.0
2019-07-02,1.0,-0.0,-0.3944919869301384,-0.023619106892796015,-1.1246304652248327,-0.5691302318344483,0.0
2019-07-03,1.0,-0.0,-0.3965270430074065,-0.022157216655256114,-1.1226738034480612,-0.5706416879317856,0.0
2019-07-05,1.0,-0.0,-0.3934866019902049,-0.026640047415541067,-1.1268989612253173,-0.572417880650092,0.0
2019-07-08,1.0,-0.0,-0.39827446583193177,-0.02033887746838597,-1.1210988600261633,-0.5749704105151684,0.0
2019-07-09,1.0,-0.0,-0.395014471104472,-0.019761615784396103,-1.1206236579217628,-0.5766657330470233,0.0
2019-07-10,1.0,-0.0,-0.4135501691443469,-0.024952670618540704,-1.0972036870364048,-0.5678905061916142,0.0
2019-07-11,1.0,-0.0,-0.41329515747541395,-0.030187974604755384,-1.1002116270384663,-0.5684675712685173,0.0
2019-07-12,1.0,-0.0,-0.38322921672272947,-0.0477835175396444,-1.0830430081691496,-0.48933805862566077,0.0
2019-07-15,1.0,-0.0,-0.39660711604864135,-0.060531451733973875,-1.0747034979732772,-0.4707101035880498,0.0
2019-07-16,1.0,-0.0,-0.4063470265106282,-0.10269882971101027,-1.0507224743252925,-0.42569262001433006,0.0
2019-07-17,1.0,-0.0,-0.41338230025080613,-0.09966559178311239,-1.0499522273975876,-0.4227576734742625,0.0
2019-07-18,1.0,-0.0,-0.41552334751941905,-0.1093419838695277,-1.0378560161899943,-0.4133805541501741,0.0
2019-07-19,1.0,-0.0,-0.4172246525607832,-0.11826325030503228,-1.0259798232300688,-0.414457042525965,0.0
2019-07-22,1.0,-0.0,-0.3875125940852249,-0.10629407929828721,-1.028477449179162,-0.44103004800568957,0.0
2019-07-23,1.0,-0.0,-0.3940223048327138,-0.10010408921933087,-1.0324460966542752,-0.4473754646840149,0.0
2019-07-24,1.0,-0.0,-0.39320086469839205,-0.10497793834582014,-1.0225946874352216,-0.4405223725902455,0.0
2019-07-25,1.0,-0.0,-0.38897428318060895,-0.10464085131540053,-1.028820573455513,-0.4335205438959504,0.0
2019-07-26,1.0,-0.0,-0.3708434591903266,-0.1109003615671863,-1.0432991523916781,-0.4386224882935214,0.0
2019-07-29,1.0,-0.0,-0.3603178839367791,-0.11122972452035704,-1.0436793879548083,-0.450108234735937,0.0
2019-07-30,1.0,-0.0,-0.37185136664086227,-0.112487345917942,-1.044780563329959,-0.44831179658190917,0.0
2019-07-31,1.0,-0.0,-0.38349717009234435,-0.11182603515043192,-1.03923145665773,-0.4442955019362526,0.0
2019-08-01,1.0,-0.0,-0.39741835702813627,-0.1112069478317768,-1.0315567188150616,-0.4340610314674915,0.0
2019-08-02,1.0,-0.0,-0.3953834698436337,-0.10749069247952345,-1.0343410275502605,-0.4411913626209978,0.0
2019-08-05,1.0,-0.0,-0.39128751786565025,-0.0976357789423535,-1.0446939018580275,-0.4439911862791805,0.0
2019-08-06,1.0,-0.0,-0.39199435725621584,-0.10586022453417976,-0.9954152706753658,-0.44565920178686885,0.0
2019-08-07,1.0,-0.0,-0.3977149234881194,-0.10256410256410256,-0.9926572091520545,-0.44418010397391844,0.0
2019-08-08,1.0,-0.0,-0.39497180451127817,-0.09935972744360902,-0.9949776785714286,-0.4477208646616541,0.0
2019-08-09,1.0,-0.0,-0.38098994857410007,-0.09256661991584852,-0.9823807854137449,-0.4659887798036466,0.0
2019-08-12,1.0,-0.0,-0.3762506198407373,-0.09844529358574221,-0.9912201382609456,-0.4510107050141469,0.0
2019-08-13,1.0,-0.0,-0.36384312582009043,-0.09561160519026098,-0.9991835544540021,-0.457209505758857,0.0
2019-08-14,1.0,-0.0,-0.3702175870784069,-0.09470412224384858,-0.9879441071376697,-0.45219765854225374,0.0
2019-08-15,1.0,-0.0,-0.3908568487863453,-0.10501186493981758,-0.9580009720673585,-0.4051519570003145,0.0
2019-08-16,1.0,-0.0,-0.37823804469434,-0.11351444390257896,-0.9744111994033106,-0.4025072434665366,0.0
2019-08-19,1.0,-0.0,-0.36331438690697215,-0.11487818114306933,-0.9799777212875954,-0.39807489074862185,0.0
2019-08-20,1.0,-0.0,-0.3666818596171376,-0.12064152233363719,-0.9742479489516864,-0.3871068824065634,0.0
2019-08-21,1.0,-0.0,-0.3674817113091002,-0.12857590162534513,-0.9694287096866016,-0.38100253337508183,0.0
2019-08-22,1.0,-0.0,-0.36959490213928087,-0.12337847064178425,-0.9675978607191624,-0.3842171142467001,0.0
2019-08-23,1.0,-0.0,-0.363373165677954,-0.1263659845022849,-0.9604041894922085,-0.3882660157247878,0.0
2019-08-26,1.0,-0.0,-0.3530765775881428,-0.13027734111834718,-0.9538513361778576,-0.3698910846620256,0.0
2019-08-27,1.0,-0.0,-0.3490970180596388,-0.13033739325213495,-0.9483410331793364,-0.3721405571888562,0.0
2019-08-28,1.0,-0.0,-0.3395465994962216,-0.1376434368877694,-0.9540722082283796,-0.3675062972292192,0.0
2019-08-29,1.0,-0.0,-0.34445094597230347,-0.1425506422580735,-0.949204491626961,-0.35016300259132327,0.0
2019-08-30,1.0,-0.0,-0.33322244400088713,-0.14318585052117988,-0.9553670436903969,-0.3404579729430029,0.0
2019-09-03,1.0,-0.0,-0.3266581844332577,-0.13500580848592134,-0.9557725286275379,-0.34853681473695863,0.0
2019-09-04,1.0,-0.0,-0.31666297853507414,-0.1404071697278159,-0.9558530648373533,-0.35317548130117277,0.0
2019-09-05,1.0,-0.0,-0.31898238747553814,-0.1289104489953419,-0.9644166368071442,-0.34395413577354533,0.0
2019-09-06,1.0,-0.0,-0.3134500673465461,-0.13812914043816488,-0.9719893345061712,-0.32527007339399105,0.0
2019-09-09,1.0,-0.0,-0.3263677498971617,-0.13843411490470314,-0.9649801179212946,-0.31260112436583026,0.0
2019-09-10,1.0,-0.0,-0.326005523200175,-0.15224345828890165,-0.9530801410876876,-0.302928389795751,0.0
2019-09-11,1.0,-0.0,-0.32254360544589644,-0.16222866203729017,-0.9537426868609546,-0.29534146208103235,0.0
2019-09-12,1.0,-0.0,-0.31045305676855894,-0.16673034934497816,-0.9535207423580786,-0.29858078602620086,0.0
2019-09-13,1.0,-0.0,-0.30934505446504135,-0.1616205738622403,-0.9540801004668432,-0.3050315323923667,0.0
2019-09-16,1.0,-0.0,-0.3106302762068683,-0.1539764500177581,-0.9605223615550638,-0.30686009343496434,0.0
