Date,ENTG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.5784184711089844,-0.9078837181481039,-0.19320492881923676,-0.6207281572755912,-0.6875224309127886,0.0
2018-09-25,1.0,-0.5826950694112015,-0.9055768310196265,-0.19921812669538852,-0.6185176320408489,-0.6831019626615605,0.0
2018-09-26,1.0,-0.5824923914784559,-0.9079368893160339,-0.19241550536600993,-0.6247397084734904,-0.6969405734422554,0.0
2018-09-27,1.0,-0.5821917808219178,-0.9090362893535209,-0.1922614756068253,-0.624889850196267,-0.6970680124969959,0.0
2018-09-28,1.0,-0.5788545549276582,-0.9128291451244438,-0.1930984730070939,-0.6253456775279548,-0.6977275459901406,0.0
2018-10-01,1.0,-0.5782108344360238,-0.9144312121576648,-0.19363246321023297,-0.6252856971009262,-0.6982236657444164,0.0
2018-10-02,1.0,-0.5806788092754553,-0.8953702960763861,-0.20063387627377036,-0.6309877236620396,-0.7042044451576667,0.0
2018-10-03,1.0,-0.5804821306806787,-0.8933857446552486,-0.20059363844210018,-0.6314628374313104,-0.70514620352172,0.0
2018-10-04,1.0,-0.5816293801619759,-0.8903856948119637,-0.2011867532675808,-0.6328682543500922,-0.7032715900890065,0.0
2018-10-05,1.0,-0.5793920948300029,-0.8911937847903568,-0.19434544071122503,-0.6340154579312002,-0.7056986103880502,0.0
2018-10-08,1.0,-0.5776382612868396,-0.8879513736153877,-0.19010677010437077,-0.6377814212020634,-0.7054024873035549,0.0
2018-10-09,1.0,-0.5811514132436545,-0.8892225158139162,-0.19633277284009928,-0.6354792217151093,-0.7013371767155097,0.0
2018-10-10,1.0,-0.5808802915615363,-0.8904241259161361,-0.19520205054267292,-0.6356682286034683,-0.7027914614121511,0.0
2018-10-11,1.0,-0.5326556244603187,-0.9025433707512363,-0.11633566213988539,-0.6329382212104561,-0.7404819844571787,0.0
2018-10-12,1.0,-0.5393232205367562,-0.8978607545702061,-0.11081291326332167,-0.6167639050952937,-0.724776351614158,0.0
2018-10-15,1.0,-0.5354214432829442,-0.9049858158784441,-0.10309719037811371,-0.6164458088835347,-0.726071581238099,0.0
2018-10-16,1.0,-0.5337141968831371,-0.9119738836422993,-0.09793634137810424,-0.6167657689168707,-0.7260114259064941,0.0
2018-10-17,1.0,-0.5267643655996915,-0.8954107211723873,-0.09197840339375242,-0.6138835325877362,-0.7284998071731587,0.0
2018-10-18,1.0,-0.5248571869692759,-0.892658638258453,-0.09387061911378726,-0.6186506098502393,-0.7298131851165663,0.0
2018-10-19,1.0,-0.5188443658995735,-0.8874716662184486,-0.08417534288678012,-0.6200776057474354,-0.7312997041761111,0.0
2018-10-22,1.0,-0.5183875802174999,-0.8885601198939399,-0.08657725857894939,-0.618952465127003,-0.7302002075087421,0.0
2018-10-23,1.0,-0.5204979444423099,-0.8879240788412034,-0.09148192261881892,-0.6145925385176931,-0.7276290006531678,0.0
2018-10-24,1.0,-0.5232424126008451,-0.884479446792163,-0.08225124855935459,-0.6183634268152133,-0.733384556281214,0.0
2018-10-25,1.0,-0.5101522842639594,-0.8639669671944844,-0.07868020304568528,-0.6164103341162209,-0.7189180998560497,0.0
2018-10-26,1.0,-0.4999436069025151,-0.8551073348622129,-0.06492725290424452,-0.6255874280988006,-0.713936614158427,0.0
2018-10-29,1.0,-0.4896949711459192,-0.8638986734617403,-0.05347373154463014,-0.6200254815258938,-0.7202278348197557,0.0
2018-10-30,1.0,-0.4635969050764295,-0.8787318361955085,-0.02985468956406869,-0.6378939422532552,-0.7642196640875636,0.0
2018-10-31,1.0,-0.4634422822595881,-0.8815794445494048,-0.029246174192329492,-0.6388815416587946,-0.7654260343850369,0.0
2018-11-01,1.0,-0.4461462824294683,-0.9090462143559489,-0.007639361621662507,-0.6465093411996067,-0.7724831707132592,0.0
2018-11-02,1.0,-0.4434888499885836,-0.9280767181672882,-0.009399497678666565,-0.6460156785143465,-0.7784839028845422,0.0
2018-11-05,1.0,-0.4382398842830497,-0.94453960641011,-0.008869095200030453,-0.6482052453275475,-0.7665867306155076,0.0
2018-11-06,1.0,-0.46074261409357403,-0.9687703567459862,-0.0,-0.6467410047131855,-0.7556040924244167,0.0
2018-11-07,1.0,-0.45998008578431365,-0.969094669117647,-0.0,-0.6453354779411764,-0.7552466299019607,0.0
2018-11-08,1.0,-0.43263598326359826,-0.9721947508558386,-0.0,-0.6361734499809814,-0.7626854317230886,0.0
2018-11-09,1.0,-0.43239645533031607,-0.9719316928460047,-0.0,-0.6365192256494124,-0.7624462784771613,0.0
2018-11-12,1.0,-0.4317232475127212,-0.967304625199362,-0.0,-0.6371990582516898,-0.7611452874610769,0.0
2018-11-13,1.0,-0.4175766048286545,-0.9666376997770809,-0.0,-0.6349794083197944,-0.7590962330449238,0.0
2018-11-14,1.0,-0.42123002347951216,-0.9670150723320458,-0.0,-0.638529122169204,-0.7602060137847458,0.0
2018-11-15,1.0,-0.42098092643051777,-0.9698758704208297,-0.0,-0.6438465031789283,-0.7497350893127461,0.0
2018-11-16,1.0,-0.42359503661822184,-0.9756763935794788,-0.0,-0.6465298068531098,-0.7488331499260046,0.0
2018-11-19,1.0,-0.4262512806891056,-0.9748415740143438,-0.0,-0.6452016848176678,-0.7483398474556977,0.0
2018-11-20,1.0,-0.40857856116196384,-0.9722369316892352,-0.0,-0.6451698313034269,-0.7564490506089719,0.0
2018-11-21,1.0,-0.43350373874561265,-0.9890508164199602,-0.0,-0.6736990691286433,-0.7187929192736151,0.0
2018-11-23,1.0,-0.43521518697823347,-0.9741165707315212,-0.0,-0.6813555445431327,-0.7212671063164715,0.0
2018-11-26,1.0,-0.43399176327028677,-0.9825732153752289,-0.0,-0.678615009151922,-0.7181589383770592,0.0
2018-11-27,1.0,-0.42894616788321166,-0.9836526763990269,-0.0,-0.6746502433090025,-0.714492092457421,0.0
2018-11-28,1.0,-0.42717449204778934,-0.9932273038581538,-0.0,-0.6716003348299217,-0.7128833422113995,0.0
2018-11-29,1.0,-0.41317908585686736,-0.9851045329099088,-0.0,-0.668367925598276,-0.7138860534573361,0.0
2018-11-30,1.0,-0.41301882513041505,-0.9853330309215997,-0.0,-0.6685189385348151,-0.7133136765706509,0.0
2018-12-03,1.0,-0.41292761292761293,-0.9853335853335854,-0.0,-0.6684558684558685,-0.7132489132489133,0.0
2018-12-04,1.0,-0.4112047145933286,-0.9861735484114692,-0.0,-0.6675985040232707,-0.7127800234218579,0.0
2018-12-06,1.0,-0.40772054733563245,-0.9444877071976859,-0.0,-0.6639967367523268,-0.6920310008528943,0.0
2018-12-07,1.0,-0.39893696104668447,-0.948706512042819,-0.0,-0.668004757656854,-0.7013083556348498,0.0
2018-12-10,1.0,-0.3836466373675075,-0.9518410459061196,-0.0,-0.6664327658160062,-0.6912878088414521,0.0
2018-12-11,1.0,-0.38638797592230145,-0.9506628752908158,-0.0,-0.6670851951696888,-0.6887994386794195,0.0
2018-12-12,1.0,-0.3832612152816302,-0.9531047745848589,-0.0,-0.6679980768519546,-0.693997559081327,0.0
2018-12-13,1.0,-0.38350591715976334,-0.952810650887574,-0.0,-0.6679733727810652,-0.6939349112426036,0.0
2018-12-14,1.0,-0.3875499038888068,-0.9410764453644832,-0.0,-0.6742200207008724,-0.6937379861008429,0.0
2018-12-17,1.0,-0.3771748746682394,-0.941094072544972,-0.0,-0.6652167502211737,-0.7027794161014449,0.0
2018-12-18,1.0,-0.3627627187030041,-0.9307119539302352,-0.0,-0.6644169753878884,-0.7100465832813704,0.0
2018-12-19,1.0,-0.3670848925086213,-0.9296353364149975,-0.0,-0.662557781201849,-0.7093330398415144,0.0
2018-12-20,1.0,-0.3666825181987782,-0.9222665252222263,-0.0,-0.6633866188682006,-0.7057467900647474,0.0
2018-12-21,1.0,-0.3613202719497039,-0.9324146501937276,-0.0,-0.6787411360479567,-0.6827618977995468,0.0
2018-12-24,1.0,-0.3409206603156134,-0.9125154534215695,-0.0,-0.6761690058904807,-0.7064940731583158,0.0
2018-12-26,1.0,-0.342394050971049,-0.9210887300555917,-0.0,-0.6529853440184824,-0.6933795393834381,0.0
2018-12-27,1.0,-0.30988786952089703,-0.8952863018032267,-0.0,-0.6073675700376111,-0.7025202994832859,0.0
2018-12-28,1.0,-0.31184233679394685,-0.8938236846735877,-0.0,-0.6088333626605665,-0.704768608129509,0.0
2018-12-31,1.0,-0.30541332674176347,-0.9070235530915639,-0.0,-0.6124863166072249,-0.7062396271054769,0.0
2019-01-02,1.0,-0.3042987223830028,-0.9067904284605068,-0.0,-0.6116326674666479,-0.7066069033669796,0.0
2019-01-03,1.0,-0.27792282107220767,-0.9282214513071777,-0.0,-0.6103143664389685,-0.7599155967240083,0.0
2019-01-04,1.0,-0.29189325458277815,-0.9279000252097814,-0.0,-0.6219613209925452,-0.759642741383657,0.0
2019-01-07,1.0,-0.2784252416145537,-0.9078666856168277,-0.0,-0.6203098351335986,-0.7465534394542352,0.0
2019-01-08,1.0,-0.28137192310420656,-0.894232815492658,-0.0,-0.6277931474781867,-0.7434205859402709,0.0
2019-01-09,1.0,-0.2686924230522031,-0.8739912875812327,-0.0,-0.6475398128972364,-0.7804399057344855,0.0
2019-01-10,1.0,-0.2665210854156226,-0.8800744612300423,-0.0,-0.6481348893821149,-0.7851005942578937,0.0
2019-01-11,1.0,-0.2672614568777097,-0.872908380809058,-0.0,-0.6506144971156257,-0.7922892256978036,0.0
2019-01-14,1.0,-0.27009208499050485,-0.8714034899136479,-0.0,-0.6502920204951808,-0.7913217958364684,0.0
2019-01-15,1.0,-0.26858495981630304,-0.8706228473019516,-0.0,-0.6506529850746269,-0.7980051664753157,0.0
2019-01-16,1.0,-0.2620837808807734,-0.8648406731113498,-0.0,-0.6467597565341926,-0.8067311134980308,0.0
2019-01-17,1.0,-0.26684790384890544,-0.8577049649449134,-0.0,-0.6451924452711404,-0.8073401058806697,0.0
2019-01-18,1.0,-0.2659475008989572,-0.8503056454512765,-0.0,-0.6511686443725279,-0.828443006112909,0.0
2019-01-22,1.0,-0.02951663297188017,-0.9552655761808491,-0.0,-0.7596765300496232,-0.9312993934938429,0.0
2019-01-23,1.0,-0.018732621103468464,-0.9590223913361627,-0.0,-0.7640128786770086,-0.9169471681545441,0.0
2019-01-24,1.0,-0.012396091585241357,-0.9675878664138836,-0.0,-0.7458801225025521,-0.9200087501822954,0.0
2019-01-25,1.0,-0.0,-0.9789024842417502,-0.0,-0.7203188728216537,-1.0086021505376344,0.0
2019-01-28,1.0,-0.0,-0.9741873451425613,-0.0,-0.7190932288007101,-1.0048075145149957,0.0
2019-01-29,1.0,-0.0,-0.9755390810220901,-0.0,-0.7190381214014224,-1.0686034696872764,0.0
2019-01-30,1.0,-0.0,-0.9724763733574306,-0.0,-0.7168191573477917,-1.0759064723822434,0.0
2019-01-31,1.0,-0.0,-0.9777259387463314,-0.0,-0.6833095041011362,-1.1015125291594552,0.0
2019-02-01,1.0,-0.0,-0.9761150101879104,-0.0,-0.6819485321862502,-1.115198852916761,0.0
2019-02-04,1.0,-0.0,-0.9776586912219791,-0.0,-0.6797871537474527,-1.1164238810476261,0.0
2019-02-05,1.0,-0.0,-0.9716856809367823,-0.0,-0.6615836439624986,-1.1319326781881849,0.0
2019-02-06,1.0,-0.0,-0.9847795858544102,-0.0,-0.6475252734037357,-1.1258596715397047,0.0
2019-02-07,1.0,-0.0,-0.9825730201746461,-0.0,-0.6377597109304426,-1.1435937970490815,0.0
2019-02-08,1.0,-0.0,-0.9800497812641423,-0.0,-0.6459496153265952,-1.1453462060642632,0.0
2019-02-11,1.0,-0.0,-0.9755977788690363,-0.0,-0.6548181165716013,-1.1470177161636383,0.0
2019-02-12,1.0,-0.0,-0.9749829687381727,-0.0,-0.6669442131557035,-1.142797668609492,0.0
2019-02-13,1.0,-0.0,-0.9877444490675946,-0.0,-0.6633884328781632,-1.1314823921019783,0.0
2019-02-14,1.0,-0.0,-0.9640134996776762,-0.0,-0.6952713207690266,-1.132759470630617,0.0
2019-02-15,1.0,-0.0,-0.9779531742116647,-0.0,-0.6894091754259478,-1.1272720373392024,0.0
2019-02-19,1.0,-0.0,-0.9560777465644219,-0.0,-0.7136891655910713,-1.1264140915648015,0.0
2019-02-20,1.0,-0.0,-0.9397129548983224,-0.0,-0.7212481538985874,-1.1259514522664442,0.0
2019-02-21,1.0,-0.0,-0.9382758227992256,-0.0,-0.7230004175682344,-1.1347986182287515,0.0
2019-02-22,1.0,-0.0,-0.9420762953122034,-0.0,-0.7257923704687795,-1.127955968874549,0.0
2019-02-25,1.0,-0.0,-0.9419411405916438,-0.0,-0.7373055809698079,-1.1328911253430924,0.0
2019-02-26,1.0,-0.0,-0.9408083043926269,-0.0,-0.7361752471091096,-1.1393733541960844,0.0
2019-02-27,1.0,-0.0,-0.9245860262342729,-0.0,-0.7523423457876017,-1.1473478909327317,0.0
2019-02-28,1.0,-0.0,-0.9131001687375365,-0.0,-0.7460116582297899,-1.1758321828501304,0.0
2019-03-01,1.0,-0.0,-0.9170389770451395,-0.0,-0.7360191033739023,-1.1984285934370669,0.0
2019-03-04,1.0,-0.0,-0.9253363142273445,-0.0,-0.7287514936591759,-1.200516516979532,0.0
2019-03-05,1.0,-0.0,-0.8959033167303756,-0.0,-0.7687169388779489,-1.196571296189042,0.0
2019-03-06,1.0,-0.0,-0.8925042457928054,-0.0,-0.7713833564922032,-1.1958854407904895,0.0
2019-03-07,1.0,-0.0,-0.8426738172763839,-0.0,-0.7883930281555257,-1.1996169316222944,0.0
2019-03-08,1.0,-0.0,-0.8332047225866193,-0.0,-0.8103248707461995,-1.2147928080870438,0.0
2019-03-11,1.0,-0.0,-0.8307991444682092,-0.0,-0.8106552595761229,-1.2473653509624734,0.0
2019-03-12,1.0,-0.0,-0.8006415773413661,-0.0,-0.8281433377669978,-1.2833111650105624,0.0
2019-03-13,1.0,-0.0,-0.8006474764022155,-0.0,-0.821904984788205,-1.2779467977221313,0.0
2019-03-14,1.0,-0.0,-0.8104585305299091,-0.0,-0.7958724493754364,-1.272984715649003,0.0
2019-03-15,1.0,-0.0,-0.8030096823113115,-0.0,-0.8032818758019987,-1.2821868802737488,0.0
2019-03-18,1.0,-0.0,-0.8178543461237274,-0.0,-0.8138214565387627,-1.2837509788566952,0.0
2019-03-19,1.0,-0.0,-0.8154649701539429,-0.0,-0.8205309456487591,-1.291077599748665,0.0
2019-03-20,1.0,-0.0,-0.8164646623642373,-0.0,-0.8200849992129702,-1.2985990870454902,0.0
2019-03-21,1.0,-0.0,-0.8196798678570024,-0.0,-0.8339953592637748,-1.2791520824320604,0.0
2019-03-22,1.0,-0.0,-0.8167987321711568,-0.0,-0.8630744849445324,-1.2820919175911252,0.0
2019-03-25,1.0,-0.0,-0.7505585387841491,-0.0,-0.8843334770509151,-1.2846783992474424,0.0
2019-03-26,1.0,-0.0,-0.7570361635220125,-0.0,-0.8845911949685533,-1.2891902515723268,0.0
2019-03-27,1.0,-0.0,-0.7439201665815425,-0.0,-0.8925470474993125,-1.2923427493812125,0.0
2019-03-28,1.0,-0.0,-0.7424010066454327,-0.0,-0.8930439227714208,-1.2967244701348748,0.0
2019-03-29,1.0,-0.0,-0.7398262100420713,-0.0,-0.8917941257421461,-1.300279164864546,0.0
2019-04-01,1.0,-0.0,-0.7399094309903524,-0.0,-0.8880488285095491,-1.3098247686552469,0.0
2019-04-02,1.0,-0.0,-0.7453494317064537,-0.0,-0.8942462736461242,-1.2932316042002596,0.0
2019-04-03,1.0,-0.0,-0.7477417327782577,-0.0,-0.8882648652894509,-1.2914146571361245,0.0
2019-04-04,1.0,-0.0,-0.750009682041749,-0.0,-0.8740172727624801,-1.2487897447813796,0.0
2019-04-05,1.0,-0.0,-0.7503000270992219,-0.0,-0.8815764004490729,-1.2394796949401883,0.0
2019-04-08,1.0,-0.0,-0.7453377698676777,-0.0,-0.8823028708504216,-1.2414300085119552,0.0
2019-04-09,1.0,-0.0,-0.7319375388440025,-0.0,-0.9115910503418272,-1.2408716594157863,0.0
2019-04-10,1.0,-0.0,-0.7097326536171538,-0.0,-0.9501498229365296,-1.2316223683698486,0.0
2019-04-11,1.0,-0.0,-0.690567066521265,-0.0,-0.9811107649166538,-1.2230487614893286,0.0
2019-04-12,1.0,-0.0,-0.686026183908939,-0.0,-0.9804591896196727,-1.2183287362573325,0.0
2019-04-15,1.0,-0.0,-0.6849709857070531,-0.0,-0.9889784632161078,-1.2205865171164856,0.0
2019-04-16,1.0,-0.0,-0.6797011789424536,-0.0,-0.9862651258705886,-1.2248939729971595,0.0
2019-04-17,1.0,-0.0,-0.6691064823827136,-0.0,-1.00393225618065,-1.220284212575433,0.0
2019-04-18,1.0,-0.0,-0.6539421352257662,-0.0,-1.001715667160571,-1.2435857443655929,0.0
2019-04-22,1.0,-0.0,-0.6529232452712209,-0.0,-1.007620759731124,-1.24753790839456,0.0
2019-04-23,1.0,-0.0,-0.6475758877993515,-0.0,-1.010509044028597,-1.2486619525725673,0.0
2019-04-24,1.0,-0.0,-0.6133894146512443,-0.0,-1.0180706468824239,-1.263075904505978,0.0
2019-04-25,1.0,-0.0,-0.6176516450958989,-0.0,-1.0238967721815062,-1.2567830968345548,0.0
2019-04-26,1.0,-0.0,-0.6251128823275354,-0.0,-1.0038870784090463,-1.2973418665829046,0.0
2019-04-29,1.0,-0.0,-0.6279535285344218,-0.0,-1.0038072062171284,-1.2931941282675248,0.0
2019-04-30,1.0,-0.0,-0.63669191820073,-0.0,-1.0007850217843544,-1.2876319817874946,0.0
2019-05-01,1.0,-0.0,-0.6289194499017682,-0.0,-1.0078978388998037,-1.2924165029469548,0.0
2019-05-02,1.0,-0.0,-0.6255743628009267,-0.0,-1.000235636020893,-1.301457016062522,0.0
2019-05-03,1.0,-0.0,-0.6289024150795209,-0.0,-0.9985470253288828,-1.2995091301786768,0.0
2019-05-06,1.0,-0.0,-0.6560248351985283,-0.0,-0.9606776023302162,-1.2158899279472635,0.0
2019-05-07,1.0,-0.0,-0.6438983116033998,-0.0,-0.9736163993692549,-1.2285296719356946,0.0
2019-05-08,1.0,-0.0,-0.6454896857897355,-0.0,-0.9648283516399402,-1.2168089096406292,0.0
2019-05-09,1.0,-0.0,-0.6454402816578011,-0.0,-0.9645248938042937,-1.2168688530863725,0.0
2019-05-10,1.0,-0.0,-0.6459425335730956,-0.0,-0.9646860772085548,-1.2153651911083905,0.0
2019-05-13,1.0,-0.0,-0.6487874027815025,-0.0,-0.9603080341749357,-1.2221753955787134,0.0
2019-05-14,1.0,-0.0,-0.6021452207979918,-0.0,-0.9776349321060439,-1.2238408580883193,0.0
2019-05-15,1.0,-0.0,-0.6098629093678598,-0.0,-0.9871667936024372,-1.2110434120335112,0.0
2019-05-16,1.0,-0.0,-0.6119175524821885,-0.0,-0.98716043738332,-1.210881243570694,0.0
2019-05-17,1.0,-0.0,-0.6116978686086857,-0.0,-0.9678956800244024,-1.2332710565447822,0.0
2019-05-20,1.0,-0.0,-0.6083577768465963,-0.0,-0.9677345624928573,-1.2332863509961525,0.0
2019-05-21,1.0,-0.0,-0.6046804131569921,-0.0,-0.9722910393718794,-1.234439913099821,0.0
2019-05-22,1.0,-0.0,-0.5937202301566132,-0.0,-0.985977212971078,-1.2308425103837215,0.0
2019-05-23,1.0,-0.0,-0.5933513575263698,-0.0,-0.9970678953581357,-1.217508853432847,0.0
2019-05-24,1.0,-0.0,-0.5748318705117976,-0.0,-0.9991641019795585,-1.2255784794255102,0.0
2019-05-28,1.0,-0.0,-0.5595115827912815,-0.0,-1.0108029974514057,-1.2335958005249343,0.0
2019-05-29,1.0,-0.0,-0.5560359540334509,-0.0,-1.0080782796677663,-1.2284674024348616,0.0
2019-05-30,1.0,-0.0,-0.5522105103511034,-0.0,-1.0052703420034883,-1.234132099795253,0.0
2019-05-31,1.0,-0.0,-0.5509956381566471,-0.0,-1.011302863644984,-1.2306087616157786,0.0
2019-06-03,1.0,-0.0,-0.5655768649954697,-0.004605859257022047,-1.021972213832679,-1.1831772878284506,0.0
2019-06-04,1.0,-0.0,-0.5818469180401897,-0.010461353202378265,-1.0056069842703397,-1.1651614359900657,0.0
2019-06-05,1.0,-0.0,-0.5809935205183585,-0.0329559842109183,-1.0219706561406123,-1.0879198629626872,0.0
2019-06-06,1.0,-0.0,-0.5942136774385482,-0.037968093414153435,-1.0066193150124576,-1.0799152132683798,0.0
2019-06-07,1.0,-0.0,-0.6034809773513332,-0.042210569377812486,-0.9974338949012607,-1.075904645022128,0.0
2019-06-10,1.0,-0.0,-0.6033951190520411,-0.01953865012443817,-1.0059061699045355,-1.0857323279224398,0.0
2019-06-11,1.0,-0.0,-0.6052987090963675,-0.016061242870009006,-1.0183128189732813,-1.1129540678474934,0.0
2019-06-12,1.0,-0.0,-0.6035349744821376,-0.014822876013209248,-1.0192134494145904,-1.1150930651456021,0.0
2019-06-13,1.0,-0.0,-0.58704667119053,-0.003694488426449521,-1.033363492422529,-1.1458191962602728,0.0
2019-06-14,1.0,-0.0,-0.5977285633162975,-0.0,-1.029225818663638,-1.1587734241908005,0.0
2019-06-17,1.0,-0.0,-0.6013029809476913,-0.0,-1.0256050907162606,-1.1608272413923715,0.0
2019-06-18,1.0,-0.0,-0.5716350909229249,-0.0017499809784676254,-1.0441299551091836,-1.1867914479190445,0.0
2019-06-19,1.0,-0.0,-0.5755406640268047,-0.0,-1.0435957965275664,-1.1883566859579653,0.0
2019-06-20,1.0,-0.0,-0.5728580124790748,-0.0,-1.0438289453660021,-1.1879089940648302,0.0
2019-06-21,1.0,-0.0,-0.5718321689000878,-0.0007253846447524148,-1.0623067231703127,-1.182987821173596,0.0
2019-06-24,1.0,-0.0,-0.573155337948973,-0.006540947863672876,-1.0562674520904258,-1.189190223004246,0.0
2019-06-25,1.0,-0.0,-0.5680618256943913,-0.006350906725839774,-1.0597597367816973,-1.1917132144770066,0.0
2019-06-26,1.0,-0.0,-0.573588786470633,-0.006094309438561743,-1.038851222670831,-1.1904090805210634,0.0
2019-06-27,1.0,-0.0,-0.5771658933597018,-0.0011029132121396516,-1.0354833802388377,-1.18939682056743,0.0
2019-06-28,1.0,-0.0,-0.5569706877542485,-0.007223510626164316,-1.0475991331787249,-1.1900543664220813,0.0
2019-07-01,1.0,-0.0,-0.5389016018306637,-0.01685736079328757,-1.0892067124332572,-1.1689168573607933,0.0
2019-07-02,1.0,-0.0,-0.5333105048890917,-0.014305825058022295,-1.0872427044096944,-1.1698816725640147,0.0
2019-07-03,1.0,-0.0,-0.5410034864332273,-0.006745490374412611,-1.0781036834924966,-1.1637107776261937,0.0
2019-07-05,1.0,-0.0,-0.5331708431716049,-0.0,-1.0909817960240689,-1.1842486099474447,0.0
2019-07-08,1.0,-0.0,-0.5303913722800199,-0.0004954079493921725,-1.0938988605617166,-1.1860447391486606,0.0
2019-07-09,1.0,-0.0,-0.5307507530407595,-0.0,-1.0951691005452395,-1.186944751591871,0.0
2019-07-10,1.0,-0.0,-0.5171256388740559,-0.0,-1.107712258753528,-1.1893355709817681,0.0
