Date,IWF,IWM,LPG,MTUM,SPY,VLUE,VXX
2018-10-19,-0.4721720740702533,-1.446845824521587,1.0,-0.0,-1.151183782947336,-1.0879455305101358,0.0
2018-10-22,-0.4723698467571333,-1.4331045869666168,1.0,-0.0,-1.1589701253805271,-1.0952479232237757,0.0
2018-10-23,-0.47832369942196534,-1.434042113955409,1.0,-0.0,-1.1552436003303057,-1.0934145334434353,0.0
2018-10-24,-0.4746173272174406,-1.429315054373035,1.0,-0.0,-1.1553368035870741,-1.0945730041746122,0.0
2018-10-25,-0.40747756729810564,-1.3524426719840479,1.0,-0.0,-1.180358923230309,-1.044765702891326,0.0
2018-10-26,-0.38571849523622437,-1.3259502995776447,1.0,-0.0,-1.1742461447794912,-1.0251939888026715,0.0
2018-10-29,-0.3448225142184742,-1.3526181604236125,1.0,-0.0,-1.1626299274367524,-1.0428515395175524,0.0
2018-10-30,-0.38278106214913804,-1.3714541209200657,1.0,-0.0,-1.1795419543941577,-1.0341298623876,0.0
2018-10-31,-0.3901862252438664,-1.335057641146911,1.0,-0.0,-1.1762242585476401,-1.0251256281407035,0.0
2018-11-01,-0.3793391680597895,-1.3406431310846691,1.0,-0.0,-1.1735667223915822,-1.023306126462779,0.0
2018-11-02,-0.3942694534393092,-1.2875576489058973,1.0,-0.0,-1.2027278971641644,-1.0217348640957706,0.0
2018-11-05,-0.3851767838650821,-1.3287144336505745,1.0,-0.0,-1.2135213767937276,-1.0038463435080625,0.0
2018-11-06,-0.39330110497237564,-1.335684688239937,1.0,-0.0,-1.2083662194159432,-0.9956097079715864,0.0
2018-11-07,-0.3928589041771465,-1.3355525965379493,1.0,-0.0,-1.2079696207525767,-0.995314888790255,0.0
2018-11-08,-0.3490322266101117,-1.334698454487836,1.0,-0.0,-1.1912632246111843,-1.0004387889425186,0.0
2018-11-09,-0.35083695280855004,-1.3359035674198427,1.0,-0.0,-1.1914987067493046,-1.0019520765213996,0.0
2018-11-12,-0.3571640903686088,-1.3715319064605629,1.0,-0.0,-1.2035770907649623,-1.022096710265557,0.0
2018-11-13,-0.30879456371873154,-1.373744337207012,1.0,-0.0,-1.2189285010833169,-1.0227004136300966,0.0
2018-11-14,-0.31012408902895405,-1.372759503643884,1.0,-0.0,-1.2191254677959424,-1.0221587551703761,0.0
2018-11-15,-0.3089414890999459,-1.3767039023670096,1.0,-0.0,-1.2267112838935093,-1.0086117809162936,0.0
2018-11-16,-0.30220913107511044,-1.361070201276387,1.0,-0.0,-1.2260677466863035,-1.0198330878743251,0.0
2018-11-19,-0.3081572481572482,-1.3609336609336609,1.0,-0.0,-1.224717444717445,-1.0201965601965601,0.0
2018-11-20,-0.2598041603741414,-1.3477858430360015,1.0,-0.0,-1.2260437472597068,-1.0379987333755543,0.0
2018-11-21,-0.259177077806184,-1.3364044185036903,1.0,-0.0,-1.2171144662582605,-1.0109980222854662,0.0
2018-11-23,-0.25975662966015417,-1.3545837979347457,1.0,-0.0,-1.2182091433557958,-1.0154651670141077,0.0
2018-11-26,-0.2621586096100482,-1.3537802443892701,1.0,-0.0,-1.227885692030573,-1.0245362932671243,0.0
2018-11-27,-0.25314678543764524,-1.3517137877614254,1.0,-0.0,-1.2200813323005424,-1.016266460108443,0.0
2018-11-28,-0.25533872451697254,-1.3455522734976515,1.0,-0.0,-1.223136894097138,-1.0183526221490484,0.0
2018-11-29,-0.20472478599780022,-1.326765817034097,1.0,-0.0,-1.220888527569222,-1.0297929319496917,0.0
2018-11-30,-0.20355551296180938,-1.3295797594518186,1.0,-0.0,-1.2229143705975372,-1.0356988835114285,0.0
2018-12-03,-0.19792267743796885,-1.3388151567609154,1.0,-0.0,-1.2304770148105404,-1.041402192729371,0.0
2018-12-04,-0.1866436715531283,-1.341908594423685,1.0,-0.0,-1.224585608891444,-1.037462872472933,0.0
2018-12-06,-0.16986288678895684,-1.247081712062257,1.0,-0.0,-1.223828052621827,-0.9914767463405597,0.0
2018-12-07,-0.1597377232142857,-1.2543712797619047,1.0,-0.0,-1.2316778273809523,-1.0045107886904763,0.0
2018-12-10,-0.1163250298740693,-1.2628918099089992,1.0,-0.0,-1.2360970677451972,-0.980696755216472,0.0
2018-12-11,-0.11870404411764705,-1.2619025735294118,1.0,-0.0,-1.235983455882353,-0.9789981617647059,0.0
2018-12-12,-0.12056998391174444,-1.2616869685129857,1.0,-0.0,-1.2366812227074235,-0.9777062744196736,0.0
2018-12-13,-0.12044432204167814,-1.2563113926374736,1.0,-0.0,-1.238777196364638,-0.9746167263380152,0.0
2018-12-14,-0.12017463235294118,-1.2632812500000001,1.0,-0.0,-1.2361672794117649,-0.9759650735294119,0.0
2018-12-17,-0.10600237899167353,-1.260728337450819,1.0,-0.0,-1.225226461707384,-0.9830725592460426,0.0
2018-12-18,-0.0869920174165457,-1.244149129172714,1.0,-0.0,-1.219838534107402,-0.9845337445573294,0.0
2018-12-19,-0.0817558672658768,-1.2468564165418312,1.0,-0.0,-1.223886694811385,-0.9869717190975532,0.0
2018-12-20,-0.08112007936150065,-1.2287054155205845,1.0,-0.0,-1.2223023853541957,-0.9770933850385535,0.0
2018-12-21,-0.0740408748655432,-1.226738974542847,1.0,-0.0,-1.2219433488705629,-0.9591699533883112,0.0
2018-12-24,-0.0224012309363262,-1.2033307688826538,1.0,-0.0,-1.2536995972303933,-1.046024347196452,0.0
2018-12-26,-0.020573370902097588,-1.209803658482043,1.0,-0.0,-1.2190616753879868,-1.0230332304664789,0.0
2018-12-27,-0.0,-1.152301075268817,1.0,-0.0,-1.1061075268817204,-1.0426666666666666,0.0
2018-12-28,-0.0,-1.1596472359647236,1.0,-0.0,-1.1040223704022372,-1.0383308238330824,0.0
2018-12-31,-0.0,-1.1640402996641694,1.0,-0.0,-1.103676913803496,-1.0378024627572549,0.0
2019-01-02,-0.0,-1.1624446260375898,1.0,-0.0,-1.0993075566642294,-1.0390950926841858,0.0
2019-01-03,-0.0,-1.161637004556788,1.0,-0.0,-1.1109964749376666,-1.0262230246754362,0.0
2019-01-04,-0.0,-1.1633593649980796,1.0,-0.0,-1.0778389450774548,-1.026245039047497,0.0
2019-01-07,-0.0,-1.1235134571249739,1.0,-0.0,-1.0553306905904445,-0.9939077821823493,0.0
2019-01-08,-0.0,-1.1106625603462628,1.0,-0.0,-1.0609705343765607,-0.9901781255202264,0.0
2019-01-09,-0.0,-1.1124713720591297,1.0,-0.0,-1.0615865084322298,-0.989964605454924,0.0
2019-01-10,-0.0,-1.1102280292942743,1.0,-0.0,-1.0623751664447403,-0.9885153129161118,0.0
2019-01-11,-0.0,-1.0556083061553068,1.0,-0.0,-1.0599843124303348,-1.0127151880444205,0.0
2019-01-14,-0.0,-1.045779685264664,1.0,-0.0,-1.0555487431023913,-0.9861434702636419,0.0
2019-01-15,-0.0,-1.033472290338401,1.0,-0.0,-1.0484306032368806,-1.005067843714239,0.0
2019-01-16,-0.0,-1.029310907903331,1.0,-0.0,-1.0370264532984976,-1.0160026126714565,0.0
2019-01-17,-0.0,-1.002183935937879,1.0,-0.0,-1.029604464935695,-1.0125374100137507,0.0
2019-01-18,-0.0,-0.9980710826561602,1.0,-0.0,-1.0483460559796438,-1.0577033571369943,0.0
2019-01-22,-0.0,-0.9971111576303119,1.0,-0.0,-1.1427674272555999,-1.0468494871258112,0.0
2019-01-23,-0.0,-0.9783007204672379,1.0,-0.0,-1.1660911455002771,-1.1187278850662914,0.0
2019-01-24,-0.0,-0.9786426805354249,1.0,-0.0,-1.165615141955836,-1.1186801943899736,0.0
2019-01-25,-0.0,-0.9280279842588545,1.0,-0.0,-1.261128115435068,-1.1833406209007433,0.0
2019-01-28,-0.0,-0.9114323258869907,1.0,-0.0,-1.2872536136662285,-1.1814717477003942,0.0
2019-01-29,-0.0,-0.9087906280278341,1.0,-0.0,-1.3085528054258786,-1.1868228662027658,0.0
2019-01-30,-0.0,-0.8937124444831489,1.0,-0.0,-1.2767569450492031,-1.1837498911434294,0.0
2019-01-31,-0.0,-0.9107892894644731,1.0,-0.0,-1.2156107805390268,-1.2488624431221562,0.0
2019-02-01,-0.0,-0.9088440141924745,1.0,-0.0,-1.2267729642121863,-1.2447763809190064,0.0
2019-02-04,-0.0,-0.9164446385673729,1.0,-0.0,-1.215680279537017,-1.2356409696440271,0.0
2019-02-05,-0.0,-0.9117903930131005,1.0,-0.0,-1.2126200873362445,-1.2424017467248907,0.0
2019-02-06,-0.0,-0.9021330535886003,1.0,-0.0,-1.2213043098172915,-1.2475740886441122,0.0
2019-02-07,-0.0,-0.9098590316084405,1.0,-0.0,-1.2345679012345676,-1.2334734261448208,0.0
2019-02-08,-0.0,-0.906751704420497,1.0,-0.0,-1.242401583461623,-1.2493512205850013,0.0
2019-02-11,-0.0,-0.8993228795438346,1.0,-0.0,-1.3015858873841766,-1.253831076265146,0.0
2019-02-12,-0.0,-0.9222202343680115,1.0,-0.0,-1.3041416942481439,-1.2463100456212541,0.0
2019-02-13,-0.0,-0.9348438128435447,1.0,-0.0,-1.2995486436966528,-1.2344818340260089,0.0
2019-02-14,-0.0,-0.891951241373129,1.0,-0.0,-1.3324818499596665,-1.2570583490185534,0.0
2019-02-15,-0.0,-0.9270673294170809,1.0,-0.0,-1.3337550835969272,-1.257930411206507,0.0
2019-02-19,-0.0,-0.9043788693569524,1.0,-0.0,-1.3572235528040129,-1.2573094129874824,0.0
2019-02-20,-0.0,-0.8974069389230213,1.0,-0.0,-1.359053126129382,-1.2610227683411637,0.0
2019-02-21,-0.0,-0.9227131468720443,1.0,-0.0,-1.3466198261496194,-1.2345628969058235,0.0
2019-02-22,-0.0,-0.9163924820841033,1.0,-0.0,-1.3533600757200162,-1.237391265155271,0.0
2019-02-25,-0.0,-0.9117353874037155,1.0,-0.0,-1.3689170820117806,-1.2503851381966469,0.0
2019-02-26,-0.0,-0.907512098050744,1.0,-0.0,-1.3738863009361855,-1.2412373931527296,0.0
2019-02-27,-0.0,-0.9111523490540417,1.0,-0.0,-1.3771159590839142,-1.237847379379017,0.0
2019-02-28,-0.0,-0.9105470340708565,1.0,-0.0,-1.3744174471743358,-1.2396724130129857,0.0
2019-03-01,-0.0,-0.9052612547459773,1.0,-0.0,-1.375519797504972,-1.2391972518531913,0.0
2019-03-04,-0.0,-0.876914734987122,1.0,-0.0,-1.3863359089060594,-1.2552979982829515,0.0
2019-03-05,-0.0,-0.8700403573209995,1.0,-0.0,-1.4021675055547997,-1.2623225864961685,0.0
2019-03-06,-0.0,-0.8604588027691055,1.0,-0.0,-1.406768924483055,-1.2574544138274286,0.0
2019-03-07,-0.0,-0.8088102951763859,1.0,-0.0,-1.43772498200144,-1.2531047516198706,0.0
2019-03-08,-0.0,-0.7938618459997268,1.0,-0.0,-1.491735349027822,-1.2679295114065843,0.0
2019-03-11,-0.0,-0.7935415319227571,1.0,-0.0,-1.5085928116049154,-1.3176568419107455,0.0
2019-03-12,-0.0,-0.7328154976369846,1.0,-0.0,-1.5474240793598801,-1.3989986430209163,0.0
2019-03-13,-0.0,-0.7515833254560923,1.0,-0.0,-1.573683713016353,-1.4010776065790718,0.0
2019-03-14,-0.0,-0.7603950103950103,1.0,-0.0,-1.5643545643545642,-1.4002551502551503,0.0
2019-03-15,-0.0,-0.7402813420777492,1.0,-0.0,-1.5858283433133733,-1.4262427525900578,0.0
2019-03-18,-0.0,-0.7647678819527619,1.0,-0.0,-1.5827145115699708,-1.4433478656637762,0.0
2019-03-19,-0.0,-0.7655242129585058,1.0,-0.0,-1.5890054876287667,-1.4591316068162126,0.0
2019-03-20,-0.0,-0.7733154413879038,1.0,-0.0,-1.5603373909709572,-1.4588325505607207,0.0
2019-03-21,-0.0,-0.7739289849478966,1.0,-0.0,-1.645600154380548,-1.404862987263605,0.0
2019-03-22,-0.0,-0.7653199961153734,1.0,-0.0,-1.6870933281538312,-1.4034184713994367,0.0
2019-03-25,-0.0,-0.6584020717437176,1.0,-0.0,-1.7308171877997314,-1.40643583349319,0.0
2019-03-26,-0.0,-0.6625574087503021,1.0,-0.0,-1.730819434372734,-1.4410442349528645,0.0
2019-03-27,-0.0,-0.6403707816347222,1.0,-0.0,-1.7443634432482016,-1.4431516438951384,0.0
2019-03-28,-0.0,-0.6423834601131265,1.0,-0.0,-1.750292568753657,-1.4835186268773162,0.0
2019-03-29,-0.0,-0.628167641325536,1.0,-0.0,-1.7480019493177388,-1.4971247563352825,0.0
2019-04-01,-0.0,-0.6175495869812534,1.0,-0.0,-1.7687589652272842,-1.5600237423950143,0.0
2019-04-02,-0.0,-0.6362694811599922,1.0,-0.0,-1.7855592819096469,-1.5101104754389427,0.0
2019-04-03,-0.0,-0.6374590895566795,1.0,-0.0,-1.8211345829614203,-1.5002479420807298,0.0
2019-04-04,-0.0,-0.6411330540594454,1.0,-0.0,-1.792689008577698,-1.553211649710752,0.0
2019-04-05,-0.0,-0.631492126968258,1.0,-0.0,-1.7965008747813045,-1.5707573106723318,0.0
2019-04-08,-0.0,-0.6523563915857606,1.0,-0.0,-1.811084142394822,-1.5931937702265373,0.0
2019-04-09,-0.0,-0.6505596920427493,1.0,-0.0,-1.8074760674669503,-1.6070506002127336,0.0
2019-04-10,-0.0,-0.6212229481420988,1.0,-0.0,-1.8797468354430378,-1.6032053899550835,0.0
2019-04-11,-0.0,-0.5893412136342793,1.0,-0.0,-1.9303510470270544,-1.5753299026850769,0.0
2019-04-12,-0.0,-0.5877590508681705,1.0,-0.0,-1.9346198889963846,-1.5695300168032995,0.0
2019-04-15,-0.0,-0.5963664278403276,1.0,-0.0,-1.928607983623337,-1.5926816786079836,0.0
2019-04-16,-0.0,-0.5993143675808432,1.0,-0.0,-1.9277527629963158,-1.589643880474826,0.0
2019-04-17,-0.0,-0.5696960392999693,1.0,-0.0,-1.962286357588783,-1.5852522771466584,0.0
2019-04-18,-0.0,-0.5575928297055057,1.0,-0.0,-1.9602048655569781,-1.6037900128040972,0.0
2019-04-22,-0.0,-0.5584448889572755,1.0,-0.0,-1.9616351233523106,-1.6089654818690053,0.0
2019-04-23,-0.0,-0.5617625936185493,1.0,-0.0,-1.9652200677131424,-1.6028008618036318,0.0
2019-04-24,-0.0,-0.5970994905915376,1.0,-0.0,-1.9947499740097723,-1.6061960702775757,0.0
2019-04-25,-0.0,-0.588363977290484,1.0,-0.0,-2.003333506953487,-1.6169071305797176,0.0
2019-04-26,-0.0,-0.5653509685482192,1.0,-0.0,-2.0234846906894397,-1.6184128306602794,0.0
2019-04-29,-0.0,-0.5362500653389786,1.0,-0.0,-2.031414980921018,-1.6594532434268985,0.0
2019-04-30,-0.0,-0.528606510266994,1.0,-0.0,-2.0314018496264175,-1.664977271539788,0.0
2019-05-01,-0.0,-0.5387032575678223,1.0,-0.0,-2.047187598198387,-1.6513564470514297,0.0
2019-05-02,-0.0,-0.5399110180581,1.0,-0.0,-2.0241298089505366,-1.670243391782256,0.0
2019-05-03,-0.0,-0.532065388242691,1.0,-0.0,-2.032327360368857,-1.6751021691292045,0.0
2019-05-06,-0.0,-0.5080409356725146,1.0,-0.0,-2.04030910609858,-1.6729845446950709,0.0
2019-05-07,-0.0,-0.5040769391595233,1.0,-0.0,-2.0432260087810996,-1.6795421283713152,0.0
2019-05-08,-0.0,-0.5097142857142857,1.0,-0.0,-2.005818181818182,-1.6792727272727273,0.0
2019-05-09,-0.0,-0.5083303057040536,1.0,-0.0,-2.0035812529194996,-1.6783100638397257,0.0
2019-05-10,-0.0,-0.5097256081746979,1.0,-0.0,-2.0021785362311326,-1.675086882099694,0.0
2019-05-13,-0.0,-0.5118738981644716,1.0,-0.0,-1.996318573058177,-1.6769158975422584,0.0
2019-05-14,-0.0,-0.37516320176760065,1.0,-0.0,-1.9882996886612434,-1.6581299588229386,0.0
2019-05-15,-0.0,-0.30120539104024296,1.0,-0.0,-1.8362756264236904,-1.6081529992406987,0.0
2019-05-16,-0.0,-0.30354690533693235,1.0,-0.0,-1.821707628924563,-1.610313965051854,0.0
2019-05-17,-0.0,-0.2994779307071666,1.0,-0.0,-1.8038917892738489,-1.6426672994779306,0.0
2019-05-20,-0.0,-0.2822955170126054,1.0,-0.0,-1.8090228414368306,-1.6475215619372572,0.0
2019-05-21,-0.0,-0.29700285442435775,1.0,-0.0,-1.8025214081826832,-1.657849666983825,0.0
2019-05-22,-0.0,-0.28315258751902583,1.0,-0.0,-1.8199676560121767,-1.6533485540334856,0.0
2019-05-23,-0.0,-0.29096273735306716,1.0,-0.0,-1.8642269071527149,-1.6037690953219437,0.0
2019-05-24,-0.0,-0.4333539348990524,1.0,-0.0,-2.0168932838895755,-1.700144210960033,0.0
2019-05-28,-0.0,-0.4920593045955785,1.0,-0.0,-2.0599377407270616,-1.724265287817232,0.0
2019-05-29,-0.0,-0.5257986548970156,1.0,-0.0,-2.061212694409416,-1.6673497267759563,0.0
2019-05-30,-0.0,-0.5235093249277647,1.0,-0.0,-2.0612030470186498,-1.6687680588389808,0.0
2019-05-31,-0.0,-0.5208475734791524,1.0,-0.0,-2.07156001892844,-1.6654924023345075,0.0
2019-06-03,-0.0,-0.523420735855969,1.0,-0.0,-2.0688229444706128,-1.6414403098340924,0.0
2019-06-04,-0.0,-0.560810110846369,1.0,-0.0,-1.9939915052315342,-1.6249352532891328,0.0
2019-06-05,-0.0,-0.5666649697093112,1.0,-0.0,-1.9856946494934584,-1.5385633559028662,0.0
2019-06-06,-0.0,-0.5424955707415844,1.0,-0.0,-1.9843077701847633,-1.5352062768919261,0.0
2019-06-07,-0.0,-0.5516648112539217,1.0,-0.0,-1.9760145734237426,-1.5325371925918432,0.0
2019-06-10,-0.0,-0.5680949507141421,1.0,-0.0,-1.9249647958157312,-1.5360591430295716,0.0
2019-06-11,-0.0,-0.5698533131006576,1.0,-0.0,-1.9560950935761257,-1.5322711178553363,0.0
2019-06-12,-0.0,-0.570813712086688,1.0,-0.0,-1.9545293432578865,-1.5382044660489138,0.0
2019-06-13,-0.0,-0.5916286149162862,1.0,-0.0,-1.9484018264840182,-1.5335362760020292,0.0
2019-06-14,-0.0,-0.5972194032880048,1.0,-0.0,-1.9542317840470873,-1.5226304038968947,0.0
2019-06-17,-0.0,-0.5754443143046291,1.0,-0.0,-2.0038193206701638,-1.5132148495187658,0.0
2019-06-18,-0.0,-0.6190136539637252,1.0,-0.0,-1.9868555125331158,-1.4888934175667412,0.0
2019-06-19,-0.0,-0.6069287818754445,1.0,-0.0,-1.9947170578075788,-1.4780554708930205,0.0
2019-06-20,-0.0,-0.6178770378698829,1.0,-0.0,-2.007206010119078,-1.4855624265344711,0.0
2019-06-21,-0.0,-0.630761369443025,1.0,-0.0,-1.981706693919264,-1.4974450689831373,0.0
2019-06-24,-0.0,-0.6285143647257644,1.0,-0.0,-1.9827930557689355,-1.5097557228452911,0.0
2019-06-25,-0.0,-0.5883013474887709,1.0,-0.0,-1.999387505104124,-1.5164352797060023,0.0
2019-06-26,-0.0,-0.5876883780332056,1.0,-0.0,-1.9967816091954023,-1.5240868454661558,0.0
2019-06-27,-0.0,-0.584578387228817,1.0,-0.0,-2.006702824396234,-1.5254297994269341,0.0
2019-06-28,-0.0,-0.5751009352481218,1.0,-0.0,-2.0118566975008942,-1.5236878417744162,0.0
2019-07-01,-0.0,-0.5601117886178861,1.0,-0.0,-2.0102134146341464,-1.5109756097560976,0.0
2019-07-02,-0.0,-0.5671217581079023,1.0,-0.0,-1.998731157691722,-1.5095163173120845,0.0
2019-07-03,-0.0,-0.5702709546720689,1.0,-0.0,-1.9896176247151178,-1.5046847303114712,0.0
2019-07-05,-0.0,-0.5637808025097405,1.0,-0.0,-1.9869959014319687,-1.5091332287608157,0.0
2019-07-08,-0.0,-0.5647707721890497,1.0,-0.0,-1.9857301892521,-1.5097662179941302,0.0
2019-07-09,-0.0,-0.5554495228528378,1.0,-0.0,-1.9702159718734304,-1.4969362129583126,0.0
2019-07-10,-0.0,-0.5426535424997436,1.0,-0.0,-2.061314467343381,-1.5226596944529887,0.0
2019-07-11,-0.0,-0.5425635756486,1.0,-0.0,-2.0722322116619574,-1.5226303621885435,0.0
2019-07-12,-0.0,-0.5388247369771619,1.0,-0.0,-2.0818065178342313,-1.5115216833461638,0.0
2019-07-15,-0.0,-0.5780584218902408,1.0,-0.015041839930181222,-2.0831151496483393,-1.4575183530982083,0.0
2019-07-16,-0.0,-0.5870951287936751,1.0,-0.07635807192042847,-2.048610048457026,-1.388625350675848,0.0
2019-07-17,-0.0,-0.6097784568372804,1.0,-0.06636108989050166,-2.0417112299465243,-1.3750954927425516,0.0
2019-07-18,-0.0,-0.6092152774246046,1.0,-0.06784315719879977,-2.040176982149214,-1.3685093831053248,0.0
2019-07-19,-0.0,-0.6129755054234354,1.0,-0.06681264959005959,-2.0494474716097164,-1.3632428578703468,0.0
2019-07-22,-0.0,-0.5713415871727218,1.0,-0.04389080576415669,-2.0490663689872135,-1.4097828293078951,0.0
2019-07-23,-0.0,-0.5776854057890202,1.0,-0.046636589445937036,-2.0432909210726415,-1.401530896740508,0.0
2019-07-24,-0.0,-0.5785203590081639,1.0,-0.07322143907509761,-2.036407890066427,-1.3825363825363826,0.0
2019-07-25,-0.0,-0.5488954195379002,1.0,-0.08943048236724765,-2.0607519254154845,-1.3678556951763274,0.0
2019-07-26,-0.0,-0.5261901132957374,1.0,-0.10877406899354772,-2.0753950109231316,-1.3701671493166692,0.0
2019-07-29,-0.0,-0.5025927808845958,1.0,-0.11225216065073715,-2.073614641586172,-1.3954245043213014,0.0
2019-07-30,-0.0,-0.5214190778039055,1.0,-0.1155301093957673,-2.0806154789898783,-1.3943870769859934,0.0
2019-07-31,-0.0,-0.5122749590834698,1.0,-0.11656096563011457,-2.0809124386252047,-1.404817921440262,0.0
2019-08-01,-0.0,-0.5346261801479969,1.0,-0.10073998468997193,-2.07971421280939,-1.3882112783873435,0.0
2019-08-02,-0.0,-0.5121204388874713,1.0,-0.12503189589180913,-2.075886705792294,-1.390303648890023,0.0
2019-08-05,-0.0,-0.5126054717463564,1.0,-0.12406034262336998,-2.0803886474047557,-1.39677831756584,0.0
2019-08-06,-0.0,-0.5154173978440713,1.0,-0.12840310854850842,-1.9912258711456507,-1.3787415392328906,0.0
2019-08-07,-0.0,-0.5194184525606197,1.0,-0.12974142267833785,-2.0021631954925043,-1.3793641211389474,0.0
2019-08-08,-0.0,-0.5154441130377635,1.0,-0.13482634851625297,-2.017744300085941,-1.3873413882007988,0.0
2019-08-09,-0.0,-0.49327781679542493,1.0,-0.11813986154309222,-1.994732617638206,-1.4104043343032007,0.0
2019-08-12,-0.0,-0.49222954282552933,1.0,-0.11396670522556958,-2.0046270683498464,-1.4185988029975354,0.0
2019-08-13,-0.0,-0.47855473117186703,1.0,-0.11383270657587152,-2.044618355523935,-1.4448114645797336,0.0
2019-08-14,-0.0,-0.49022579178663434,1.0,-0.10976410567257665,-2.0164671414860837,-1.434813355558923,0.0
2019-08-15,-0.0,-0.530137189837056,1.0,-0.1291169332871081,-1.9663216284483185,-1.3271259472041996,0.0
2019-08-16,-0.0,-0.5271970672743486,1.0,-0.13326067571584266,-1.9648766471812145,-1.3285940751015555,0.0
2019-08-19,-0.0,-0.5177669950497477,1.0,-0.14429250600401902,-1.9457922854482186,-1.2933392148213498,0.0
2019-08-20,-0.0,-0.5109292295628308,1.0,-0.14668692413252302,-1.947412272103509,-1.2959713781611448,0.0
2019-08-21,-0.0,-0.5209118035513379,1.0,-0.13398229222716823,-1.9519150809568067,-1.284889693293548,0.0
2019-08-22,-0.0,-0.5275498241500586,1.0,-0.12021297381789761,-1.9520320437670964,-1.2849257522469715,0.0
2019-08-23,-0.0,-0.5177848255672116,1.0,-0.12227372529885337,-1.9456452793364236,-1.2934862161502807,0.0
2019-08-26,-0.0,-0.49410575951498825,1.0,-0.11923206466823848,-1.9332146465861524,-1.2651205312033875,0.0
2019-08-27,-0.0,-0.4861064290874067,1.0,-0.11105225138454129,-1.9342162292318805,-1.2844209005538165,0.0
2019-08-28,-0.0,-0.44842572918678775,1.0,-0.14327796020861502,-1.963106045972571,-1.2742418389028396,0.0
2019-08-29,-0.0,-0.42495645442229535,1.0,-0.1324269401974066,-1.9648248500096768,-1.316237662086317,0.0
2019-08-30,-0.0,-0.4103750843698776,1.0,-0.136872047054286,-1.970494648539196,-1.3033940796451644,0.0
2019-09-03,-0.0,-0.42046552057175973,1.0,-0.1412497585474213,-1.985271392698474,-1.2820649024531583,0.0
2019-09-04,-0.0,-0.4167748761602462,1.0,-0.12350310200548262,-1.9913432405136342,-1.2776896070793056,0.0
2019-09-05,-0.0,-0.4280028770079118,1.0,-0.11953967873411651,-1.9926636298249818,-1.2547590505873891,0.0
2019-09-06,-0.0,-0.41543608124253284,1.0,-0.13835125448028673,-2.0056391875746713,-1.2195459976105136,0.0
2019-09-09,-0.0,-0.4144023685592856,1.0,-0.1392961176639129,-2.003485984432453,-1.2181844229024401,0.0
2019-09-10,-0.0,-0.3831346070966815,1.0,-0.2216156682468994,-2.038548101326438,-1.145333524876694,0.0
2019-09-11,-0.0,-0.36264684727883,1.0,-0.2674178853991848,-2.05092304003836,-1.1140254135698873,0.0
2019-09-12,-0.0,-0.3268816174004695,1.0,-0.2808891869879749,-2.059933885881282,-1.123173477698462,0.0
2019-09-13,-0.0,-0.33387396842055045,1.0,-0.27858608023660736,-2.044459285407623,-1.1133902590278109,0.0
