Date,FBC,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-11,1.0,-0.0,-0.5552712903389229,-0.0,-0.40004559501494497,-0.5777395004812806,0.0
2019-01-14,1.0,-0.0,-0.5588175641415678,-0.0,-0.40672852651860864,-0.5696937430280904,0.0
2019-01-15,1.0,-0.0,-0.550497068569972,-0.0,-0.41185317359163903,-0.5867193474381851,0.0
2019-01-16,1.0,-0.0,-0.553623634405293,-0.0,-0.3948043288711084,-0.6160947838128943,0.0
2019-01-17,1.0,-0.0,-0.546394920114707,-0.0,-0.3958418680868496,-0.6181892666939778,0.0
2019-01-18,1.0,-0.0,-0.5478130415664365,-0.0,-0.4049558987092936,-0.6338170249088229,0.0
2019-01-22,1.0,-0.0,-0.5533179352762567,-0.0,-0.32011522591025876,-0.7217449977940986,0.0
2019-01-23,1.0,-0.0,-0.5131713992473487,-0.0,-0.3512724019053133,-0.7672044001157926,0.0
2019-01-24,1.0,-0.0,-0.5075992637391532,-0.0,-0.3599000788850907,-0.7620299763344728,0.0
2019-01-25,1.0,-0.0,-0.47369548338732564,-0.0,-0.37385879896120583,-0.8297502074910978,0.0
2019-01-28,1.0,-0.0,-0.46235867759738525,-0.0,-0.3898622943792531,-0.8268767079247711,0.0
2019-01-29,1.0,-0.0,-0.44641275465013286,-0.0,-0.38940333360173923,-0.8482164425477092,0.0
2019-01-30,1.0,-0.0,-0.44581029577540393,-0.0,-0.3889366042192281,-0.8492135917118471,0.0
2019-01-31,1.0,-0.0,-0.4513816160476919,-0.0,-0.36832353178119714,-0.8656516018153011,0.0
2019-02-01,1.0,-0.0,-0.45087544713697864,-0.0,-0.38040934886097744,-0.8582609397272801,0.0
2019-02-04,1.0,-0.0,-0.45033328798802885,-0.0,-0.3797578560740036,-0.8906543327438443,0.0
2019-02-05,1.0,-0.0,-0.44503102209644063,-0.0,-0.37683683465766843,-0.899395885490367,0.0
2019-02-06,1.0,-0.0,-0.4300247531485461,-0.0,-0.38397301634795855,-0.9061012430976797,0.0
2019-02-07,1.0,-0.0,-0.4252302175861788,-0.0,-0.384972699861462,-0.9062287778773803,0.0
2019-02-08,1.0,-0.0,-0.4291506789669905,-0.0,-0.39886249217623204,-0.8933246251394671,0.0
2019-02-11,1.0,-0.0,-0.42073604199704706,-0.0,-0.3939957346749057,-0.9194783179307704,0.0
2019-02-12,1.0,-0.0,-0.4290921049025787,-0.0,-0.397166424597846,-0.9141158093776547,0.0
2019-02-13,1.0,-0.0,-0.43793641665982086,-0.0,-0.39590350228648097,-0.9044606916947342,0.0
2019-02-14,1.0,-0.0,-0.41951514153144986,-0.0,-0.4205858935288142,-0.9054169068994866,0.0
2019-02-15,1.0,-0.0,-0.41825470920973146,-0.0,-0.4213850293810753,-0.9062551485529133,0.0
2019-02-19,1.0,-0.0,-0.4162887221351804,-0.0,-0.42546933839091833,-0.9069019543168136,0.0
2019-02-20,1.0,-0.0,-0.4166849917537108,-0.0,-0.4280098955470038,-0.9040681693238043,0.0
2019-02-21,1.0,-0.0,-0.4052190633154787,-0.0,-0.4293915670924323,-0.9122647987913749,0.0
2019-02-22,1.0,-0.0,-0.4014939309056956,-0.0,-0.4365903224034712,-0.9080848025484703,0.0
2019-02-25,1.0,-0.0,-0.3976288944030879,-0.0,-0.4461262751585332,-0.9133167907361455,0.0
2019-02-26,1.0,-0.0,-0.3946694567581706,-0.0,-0.45039786337729565,-0.9083124535367163,0.0
2019-02-27,1.0,-0.0,-0.39667759442408884,-0.0,-0.4536488608501612,-0.9045703738394997,0.0
2019-02-28,1.0,-0.0,-0.40191163508153377,-0.0,-0.4585445130013222,-0.8940612604671662,0.0
2019-03-01,1.0,-0.0,-0.40417619349329215,-0.0,-0.46326547478030905,-0.8873033800721744,0.0
2019-03-04,1.0,-0.0,-0.39740059477916073,-0.0,-0.4613944266989756,-0.8948397400594779,0.0
2019-03-05,1.0,-0.0,-0.3807918658304092,-0.0,-0.4907026220539884,-0.8914707263835548,0.0
2019-03-06,1.0,-0.0,-0.37835672449994473,-0.0,-0.4949165653663388,-0.8894629240800088,0.0
2019-03-07,1.0,-0.0,-0.3707583317253357,-0.0,-0.5032389668384928,-0.8825702235576262,0.0
2019-03-08,1.0,-0.0,-0.36220559711831535,-0.0,-0.5109725685785536,-0.8977001939595456,0.0
2019-03-11,1.0,-0.0,-0.3608019685699905,-0.0,-0.5079973155863766,-0.9274928695263128,0.0
2019-03-12,1.0,-0.0,-0.33323933335213335,-0.0,-0.523984095203181,-0.9627760074447985,0.0
2019-03-13,1.0,-0.0,-0.34522155756527656,-0.0,-0.5303206418507074,-0.9594874266436085,0.0
2019-03-14,1.0,-0.0,-0.34643393499759145,-0.0,-0.5297667960669858,-0.9573829021563571,0.0
2019-03-15,1.0,-0.0,-0.33453605318484003,-0.0,-0.5348031138132848,-0.9717029376669128,0.0
2019-03-18,1.0,-0.0,-0.35162566660932393,-0.0,-0.5421469120935835,-0.9733642984116063,0.0
2019-03-19,1.0,-0.0,-0.35423918985011077,-0.0,-0.5411260392991744,-0.981558732990017,0.0
2019-03-20,1.0,-0.0,-0.36376493678923977,-0.0,-0.5398025746117878,-0.9827974369335566,0.0
2019-03-21,1.0,-0.0,-0.36550408876816826,-0.0,-0.541133296731875,-0.9829514260120784,0.0
2019-03-22,1.0,-0.0,-0.3639109975018881,-0.0,-0.5728519142508569,-0.9680183582176262,0.0
2019-03-25,1.0,-0.0,-0.2988651055882775,-0.0,-0.6048843556960206,-0.969400948139635,0.0
2019-03-26,1.0,-0.0,-0.31887622244083097,-0.0,-0.6052311787512297,-0.969243678027892,0.0
2019-03-27,1.0,-0.0,-0.32130319997679074,-0.0,-0.6056456526153936,-0.9742087092750007,0.0
2019-03-28,1.0,-0.0,-0.3185887003022553,-0.0,-0.5989304812834225,-0.9887816786793769,0.0
2019-03-29,1.0,-0.0,-0.32261341537747074,-0.0,-0.5975096508286651,-0.9823817954895074,0.0
2019-04-01,1.0,-0.0,-0.3355979444299277,-0.0,-0.595418517550736,-0.972302064280115,0.0
2019-04-02,1.0,-0.0,-0.34731179685918384,-0.0,-0.6087283454319344,-0.9360557596089886,0.0
2019-04-03,1.0,-0.0,-0.3447021110693967,-0.0,-0.6168596759753949,-0.9263580443006901,0.0
2019-04-04,1.0,-0.0,-0.3432369942196532,-0.0,-0.6197398843930637,-0.9271676300578034,0.0
2019-04-05,1.0,-0.0,-0.33800532839105757,-0.0,-0.6224371597358971,-0.9354511757210702,0.0
2019-04-08,1.0,-0.0,-0.34012267098715426,-0.0,-0.6221502140955908,-0.9309107742159471,0.0
2019-04-09,1.0,-0.0,-0.3107809042048688,-0.0,-0.6693875204782571,-0.8939729255884803,0.0
2019-04-10,1.0,-0.0,-0.3160318005033173,-0.0,-0.6731011210249371,-0.8706245710363761,0.0
2019-04-11,1.0,-0.0,-0.3170166504548836,-0.0,-0.6919665846541168,-0.8519196658465411,0.0
2019-04-12,1.0,-0.0,-0.31530732014542956,-0.0,-0.6925080873722481,-0.8549712289943031,0.0
2019-04-15,1.0,-0.0,-0.31669722667889066,-0.0,-0.6885170754068302,-0.8597868439147375,0.0
2019-04-16,1.0,-0.0,-0.3146393291982541,-0.0,-0.6983689409602573,-0.8585745462899149,0.0
2019-04-17,1.0,-0.0,-0.31137793353057763,-0.0,-0.705253784505788,-0.8558584436848303,0.0
2019-04-18,1.0,-0.0,-0.3120057306590258,-0.0,-0.7077936962750716,-0.8455300859598855,0.0
2019-04-22,1.0,-0.0,-0.31648989681239403,-0.0,-0.7109309878991693,-0.846856945761835,0.0
2019-04-23,1.0,-0.0,-0.3253265059547782,-0.0,-0.7231459639836604,-0.8282032104021633,0.0
2019-04-24,1.0,-0.0,-0.29758806177338193,-0.0,-0.7340505523743421,-0.8603447278616462,0.0
2019-04-25,1.0,-0.0,-0.3079215368591598,-0.0,-0.7349843768082397,-0.8503066774678857,0.0
2019-04-26,1.0,-0.0,-0.3030355744976951,-0.0,-0.7357571540401844,-0.8605143370734395,0.0
2019-04-29,1.0,-0.0,-0.30348287561987064,-0.0,-0.7363628454600817,-0.8601339790621464,0.0
2019-04-30,1.0,-0.0,-0.2974696385612011,-0.0,-0.7355149126112287,-0.8654821599373931,0.0
2019-05-01,1.0,-0.0,-0.28219575951205345,-0.0,-0.7526866105140866,-0.8695323845483589,0.0
2019-05-02,1.0,-0.0,-0.287895944023459,-0.0,-0.7365792759051185,-0.8789013732833957,0.0
2019-05-03,1.0,-0.0,-0.2895546652731812,-0.0,-0.735295825349823,-0.8782442083260756,0.0
2019-05-06,1.0,-0.0,-0.2567684831655675,-0.0,-0.735132477149138,-0.9006132130047437,0.0
2019-05-07,1.0,-0.0,-0.26298288225769145,-0.0,-0.7310027758501041,-0.8975248669905159,0.0
2019-05-08,1.0,-0.0,-0.2718530461821951,-0.0,-0.7225901186225959,-0.8847748474029713,0.0
2019-05-09,1.0,-0.0,-0.2723110151187905,-0.0,-0.7196544276457884,-0.8878041756659467,0.0
2019-05-10,1.0,-0.0,-0.2738208293763849,-0.0,-0.7184667184667184,-0.8854931077153299,0.0
2019-05-13,1.0,-0.0,-0.27353550466106574,-0.0,-0.7167970997813328,-0.8868684543675913,0.0
2019-05-14,1.0,-0.0,-0.2924397100162746,-0.0,-0.7529516200621394,-0.9135966859002812,0.0
2019-05-15,1.0,-0.0,-0.29803956461132364,-0.0,-0.7587567102648515,-0.9090963015689415,0.0
2019-05-16,1.0,-0.0,-0.301353196035373,-0.0,-0.7553860763250044,-0.9107958929313313,0.0
2019-05-17,1.0,-0.0,-0.29765160523186684,-0.0,-0.7428656361474436,-0.9321343638525565,0.0
2019-05-20,1.0,-0.0,-0.2944579600071204,-0.0,-0.739897941019403,-0.9324749302794755,0.0
2019-05-21,1.0,-0.0,-0.29568264148702417,-0.0,-0.7383455074529366,-0.9352693152800047,0.0
2019-05-22,1.0,-0.0,-0.28855794318548267,-0.0,-0.7304974934771774,-0.9125502037465919,0.0
2019-05-23,1.0,-0.0,-0.3149447186859502,-0.0,-0.7123928293063133,-0.8593862763777028,0.0
2019-05-24,1.0,-0.0,-0.3101919811184987,-0.0,-0.7105891834326339,-0.857467691333506,0.0
2019-05-28,1.0,-0.0,-0.3163379965166582,-0.0,-0.6534636777347042,-0.8393449070172481,0.0
2019-05-29,1.0,-0.0,-0.3222605331763519,-0.0,-0.6527625935581532,-0.8282174193367533,0.0
2019-05-30,1.0,-0.0,-0.31370226208608337,-0.0,-0.6585716703333897,-0.8482822812658656,0.0
2019-05-31,1.0,-0.0,-0.31823963368099717,-0.0,-0.6494530653777665,-0.8588428163599876,0.0
2019-06-03,1.0,-0.0,-0.3304507042253521,-0.0,-0.6666760563380282,-0.8197464788732395,0.0
2019-06-04,1.0,-0.0,-0.32330657653851574,-0.0,-0.6749471905365442,-0.8182509505703423,0.0
2019-06-05,1.0,-0.0,-0.31707317073170727,-0.0,-0.6820327997094403,-0.7947643393959712,0.0
2019-06-06,1.0,-0.0,-0.3272071164820409,-0.0,-0.6526798702025288,-0.8174723061430009,0.0
2019-06-07,1.0,-0.0,-0.34155077370792175,-0.0,-0.644598035649327,-0.8120715225116826,0.0
2019-06-10,1.0,-0.0,-0.33663559747725624,-0.0,-0.6379416196907964,-0.8160685382597533,0.0
2019-06-11,1.0,-0.0,-0.33984331281477337,-0.0,-0.6420817011751538,-0.8160324566312256,0.0
2019-06-12,1.0,-0.0,-0.3425094418799832,-0.0,-0.6393061966708631,-0.8157784305497273,0.0
2019-06-13,1.0,-0.0,-0.3468319713422142,-0.0,-0.6398186499496249,-0.811961267211463,0.0
2019-06-14,1.0,-0.0,-0.3374009907917938,-0.0,-0.6543983878641999,-0.8070474964314702,0.0
2019-06-17,1.0,-0.0,-0.33463785536577867,-0.0,-0.6615324406675426,-0.7992340592066642,0.0
2019-06-18,1.0,-0.0,-0.34284275885215637,-0.0,-0.66006600660066,-0.7940090619231414,0.0
2019-06-19,1.0,-0.0,-0.32721593127684495,-0.0,-0.6658113460143916,-0.7960618062140904,0.0
2019-06-20,1.0,-0.0,-0.33362184498548136,-0.0,-0.6623855260218897,-0.7960408755863301,0.0
2019-06-21,1.0,-0.0,-0.3378653787096234,-0.0,-0.6582260811301265,-0.795750858482928,0.0
2019-06-24,1.0,-0.0,-0.3439680678836599,-0.0,-0.656980963546028,-0.790319879417183,0.0
2019-06-25,1.0,-0.0,-0.3241791875347802,-0.0,-0.6637451307735115,-0.7944908180300502,0.0
2019-06-26,1.0,-0.0,-0.3204289096226153,-0.0,-0.6518590725525694,-0.8128115861300654,0.0
2019-06-27,1.0,-0.0,-0.31104255260012786,-0.0,-0.6575502376386225,-0.8108063036771449,0.0
2019-06-28,1.0,-0.0,-0.30720994475138125,-0.0,-0.6490331491712708,-0.8061878453038674,0.0
2019-07-01,1.0,-0.0,-0.3177025833517333,-0.0,-0.6357087657319497,-0.8065522190328991,0.0
2019-07-02,1.0,-0.0,-0.32062984309075365,-0.0,-0.6316907040233847,-0.8053111987425199,0.0
2019-07-03,1.0,-0.0,-0.3187510343686214,-0.0,-0.6343575881282065,-0.805207701219176,0.0
2019-07-05,1.0,-0.0,-0.32055451438650645,-0.0,-0.6285690662550987,-0.806912137581303,0.0
2019-07-08,1.0,-0.0,-0.32422370525619104,-0.0,-0.6245656610225581,-0.8089460040814075,0.0
2019-07-09,1.0,-0.0,-0.32175326464268,-0.0,-0.6219350928425809,-0.811284368284754,0.0
2019-07-10,1.0,-0.0,-0.34997533841179373,-0.0,-0.5902340110703129,-0.7999671178823916,0.0
2019-07-11,1.0,-0.0,-0.35636075690140073,-0.0,-0.5723179422767114,-0.8018458345848237,0.0
2019-07-12,1.0,-0.0,-0.361763022323984,-0.0,-0.5551830348624854,-0.8088151116199199,0.0
2019-07-15,1.0,-0.0,-0.3857403524061112,-0.0,-0.5526021950488847,-0.7850431656635529,0.0
2019-07-16,1.0,-0.0,-0.39461614065742057,-0.0,-0.5525827235994322,-0.7829802337009938,0.0
2019-07-17,1.0,-0.0,-0.4025066215219944,-0.0,-0.5506921879693089,-0.7772984190262949,0.0
2019-07-18,1.0,-0.0,-0.40250852079072935,-0.0,-0.5512747102931151,-0.7728425357873211,0.0
2019-07-19,1.0,-0.0,-0.4031310619928417,-0.0,-0.5506133712193656,-0.7784213546077976,0.0
2019-07-22,1.0,-0.0,-0.38289506021135417,-0.0,-0.5445236339805031,-0.8032276562628001,0.0
2019-07-23,1.0,-0.0,-0.38589449541284404,-0.0,-0.5437964176496286,-0.8007590650939274,0.0
2019-07-24,1.0,-0.0,-0.3816024882331893,-0.0,-0.5529162423274889,-0.8179791362748066,0.0
2019-07-25,1.0,-0.0,-0.37581771205541203,-0.0,-0.5612665603870046,-0.8115001924028367,0.0
2019-07-26,1.0,-0.0,-0.3749656272342298,-0.0,-0.5613485123466975,-0.8135071220370677,0.0
2019-07-29,1.0,-0.0,-0.3807398837561634,-0.0,-0.565683276864171,-0.8081425777483954,0.0
2019-07-30,1.0,-0.0,-0.3790442594940197,-0.0,-0.5666097117345532,-0.8102298407099155,0.0
2019-07-31,1.0,-0.0,-0.3878704341833218,-0.0,-0.5626188835286009,-0.8062301860785664,0.0
2019-08-01,1.0,-0.0,-0.3899024417130573,-0.0,-0.561428650168109,-0.8045802788954417,0.0
2019-08-02,1.0,-0.0,-0.38800783297018504,-0.0,-0.5595333314946079,-0.8105193479879748,0.0
2019-08-05,1.0,-0.0,-0.38452859265782374,-0.0,-0.5508283339754527,-0.8165831911497606,0.0
2019-08-06,1.0,-0.0,-0.3854701551335344,-0.0,-0.5162333251827098,-0.8151710272502513,0.0
2019-08-07,1.0,-0.0,-0.3896329230602396,-0.0,-0.5036057040611615,-0.8178441685192214,0.0
2019-08-08,1.0,-0.0,-0.3918677148278666,-0.0,-0.5042830035239902,-0.81463811330984,0.0
2019-08-09,1.0,-0.0,-0.3874358281545528,-0.0,-0.49354228586868415,-0.8209943258578764,0.0
2019-08-12,1.0,-0.0,-0.385584759026391,-0.0,-0.5061525176749959,-0.8067353877705219,0.0
2019-08-13,1.0,-0.0,-0.3772358162246743,-0.0,-0.5072436398953246,-0.8133380095502739,0.0
2019-08-14,1.0,-0.0,-0.384159424954404,-0.0,-0.48632121017058255,-0.8116081965454349,0.0
2019-08-15,1.0,-0.0,-0.41099732740599615,-0.0,-0.4805376941599852,-0.754597655526448,0.0
2019-08-16,1.0,-0.0,-0.403282875309266,-0.0,-0.5092979329059033,-0.7477985580888026,0.0
2019-08-19,1.0,-0.0,-0.3969487927832316,-0.0,-0.5118599097903953,-0.7444149641814805,0.0
2019-08-20,1.0,-0.0,-0.4031520215775974,-0.0,-0.5052225189729487,-0.735938863474099,0.0
2019-08-21,1.0,-0.0,-0.4040550900103096,-0.0,-0.5066483385762246,-0.7327711544053503,0.0
2019-08-22,1.0,-0.0,-0.4055524737829199,-0.0,-0.5091264495337718,-0.7268404786433157,0.0
2019-08-23,1.0,-0.0,-0.4047392613726423,-0.0,-0.5078987689544038,-0.7290907169651821,0.0
2019-08-26,1.0,-0.0,-0.3980407523510972,-0.0,-0.5012539184952979,-0.7130094043887149,0.0
2019-08-27,1.0,-0.0,-0.3970868464329531,-0.0,-0.49907332480618133,-0.714166383878462,0.0
2019-08-28,1.0,-0.0,-0.3952597994530538,-0.0,-0.4908191170725355,-0.7184529235577548,0.0
2019-08-29,1.0,-0.0,-0.3830579050097593,-0.0,-0.4950943396226415,-0.7242940793754067,0.0
2019-08-30,1.0,-0.0,-0.38971747615478064,-0.0,-0.47711117429627525,-0.7180189727815546,0.0
2019-09-03,1.0,-0.0,-0.3966395243634483,-0.0,-0.4755073025720563,-0.7128344319503683,0.0
2019-09-04,1.0,-0.0,-0.39071221831713865,-0.0,-0.47612156295224306,-0.7174126524705396,0.0
2019-09-05,1.0,-0.0,-0.40842858613942956,-0.0,-0.47451343836886006,-0.691458140253321,0.0
2019-09-06,1.0,-0.0,-0.4045407901487943,-0.0,-0.4843252950230888,-0.6765264238070806,0.0
2019-09-09,1.0,-0.0,-0.4037948717948718,-0.0,-0.4843076923076923,-0.6759743589743589,0.0
2019-09-10,1.0,-0.0,-0.40220413786065967,-0.0,-0.5037118293834026,-0.6451695196306029,0.0
2019-09-11,1.0,-0.0,-0.39173545271012755,-0.0,-0.546472106514017,-0.6173110832843526,0.0
2019-09-12,1.0,-0.0,-0.3907318566908237,-0.0,-0.5460600183729714,-0.6150096968459733,0.0
2019-09-13,1.0,-0.0,-0.38950135252386053,-0.0,-0.545730618077885,-0.6166743224621039,0.0
2019-09-16,1.0,-0.0,-0.38893284667806727,-0.0,-0.54700222057735,-0.6164526914928916,0.0
2019-09-17,1.0,-0.0,-0.3765471481434222,-0.0,-0.5533239760112288,-0.6221258134490238,0.0
2019-09-18,1.0,-0.0,-0.37232222647772245,-0.0,-0.5594280607685433,-0.6215498531852419,0.0
2019-09-19,1.0,-0.0,-0.37075238070923433,-0.0,-0.5620005616686665,-0.6202609206260052,0.0
2019-09-20,1.0,-0.0,-0.3657392058350973,-0.0,-0.5616026115120757,-0.6229629440718165,0.0
2019-09-23,1.0,-0.0,-0.36411522214870984,-0.0,-0.5585017049213701,-0.6220418341900351,0.0
