Date,IWF,IWM,MTUM,SPY,TAST,VLUE,VXX
2018-12-07,-0.0,-1.1179193118984232,-0.0,-1.1107106287118573,1.0,-0.8672127790292853,0.0
2018-12-10,-0.0,-1.1063144329896908,-0.0,-1.089320231958763,1.0,-0.8314674613402061,0.0
2018-12-11,-0.0,-1.1077034825067593,-0.0,-1.1027803559178404,1.0,-0.8248658246237036,0.0
2018-12-12,-0.0,-1.1281157756641522,-0.0,-1.1204903246966218,1.0,-0.8511397179403083,0.0
2018-12-13,-0.0,-1.12224547580943,-0.0,-1.1318068037260454,1.0,-0.8494808978620378,0.0
2018-12-14,-0.0,-1.1275214658395303,-0.0,-1.1300275255741343,1.0,-0.8507045725319421,0.0
2018-12-17,-0.0,-1.1187920832483167,-0.0,-1.106631299734748,1.0,-0.8553356457865743,0.0
2018-12-18,-0.0,-1.0962159109246412,-0.0,-1.0898418589640149,1.0,-0.8481523317734389,0.0
2018-12-19,-0.0,-1.1022616731517512,-0.0,-1.0975194552529184,1.0,-0.8533965629053177,0.0
2018-12-20,-0.0,-1.0800982603092784,-0.0,-1.1031733247422681,1.0,-0.8437902706185566,0.0
2018-12-21,-0.0,-1.1044224046825462,-0.0,-1.138078205023982,1.0,-0.8222095764571986,0.0
2018-12-24,-0.0,-1.0669794003671222,-0.0,-1.1369365694472773,1.0,-0.8752600448704875,0.0
2018-12-26,-0.0,-1.0643359453486037,-0.0,-1.1029535864978903,1.0,-0.8511954992967652,0.0
2018-12-27,-0.0,-0.9864265402843603,-0.0,-0.970957345971564,1.0,-0.8340853080568721,0.0
2018-12-28,-0.0,-0.9927198270958935,-0.0,-0.9689834300231296,1.0,-0.8300534637697644,0.0
2018-12-31,-0.0,-0.9901674196120117,-0.0,-0.9725143312706428,1.0,-0.8336813332827152,0.0
2019-01-02,-0.0,-1.0024549290372076,-0.0,-0.9895281933256617,1.0,-0.8438434982738781,0.0
2019-01-03,-0.0,-1.0021863373096545,-0.0,-1.003682252310997,1.0,-0.8298109010011123,0.0
2019-01-04,-0.0,-0.998288778187626,-0.0,-0.980035745522303,1.0,-0.824390614899038,0.0
2019-01-07,-0.0,-0.9559764714586955,-0.0,-0.9544226998631201,1.0,-0.7890570086197329,0.0
2019-01-08,-0.0,-0.9868633412153286,-0.0,-0.9588634913485717,1.0,-0.8076042487707841,0.0
2019-01-09,-0.0,-0.9717244278017653,-0.0,-0.9891482939131099,1.0,-0.8601505483168392,0.0
2019-01-10,-0.0,-0.9676272741171076,-0.0,-0.9954135453294604,1.0,-0.8590429597920807,0.0
2019-01-11,-0.0,-0.9410325983108494,-0.0,-1.0009936179156953,1.0,-0.8795429357587801,0.0
2019-01-14,-0.0,-0.9454816741908332,-0.0,-1.007536919427653,1.0,-0.8728288315861964,0.0
2019-01-15,-0.0,-0.9457239367419009,-0.0,-1.007331490864425,1.0,-0.8854214647627822,0.0
2019-01-16,-0.0,-0.9389935661764705,-0.0,-0.9965533088235293,1.0,-0.894109987745098,0.0
2019-01-17,-0.0,-0.9351744857869193,-0.0,-1.0110161004545104,1.0,-0.9055927894615207,0.0
2019-01-18,-0.0,-0.9097613715344816,-0.0,-1.0057533400262568,1.0,-0.9457873194841301,0.0
2019-01-22,-0.0,-0.9435988534054666,-0.0,-1.1619766643788607,1.0,-0.9317695506479874,0.0
2019-01-23,-0.0,-0.9223100153063335,-0.0,-1.2285607909651264,1.0,-0.9859760890249452,0.0
2019-01-24,-0.0,-0.9187492098276371,-0.0,-1.2931012684900334,1.0,-1.0024021239833114,0.0
2019-01-25,-0.0,-0.8290853257293265,-0.0,-1.529853037946918,1.0,-1.0280324632594866,0.0
2019-01-28,-0.0,-0.807193422151871,-0.0,-1.5634700787055358,1.0,-1.0262938046871566,0.0
2019-01-29,-0.0,-0.7965291305117762,-0.0,-1.5866831946166107,1.0,-1.0439171241367098,0.0
2019-01-30,-0.0,-0.7949694446904615,-0.0,-1.5852006022495795,1.0,-1.0481356832875743,0.0
2019-01-31,-0.0,-0.8243767560094545,-0.0,-1.5115283414351335,1.0,-1.1238460509298487,0.0
2019-02-01,-0.0,-0.8254532367627874,-0.0,-1.5338971613657835,1.0,-1.1392775203562913,0.0
2019-02-04,-0.0,-0.8302762630132048,-0.0,-1.5452701789174816,1.0,-1.1312361981161838,0.0
2019-02-05,-0.0,-0.8908855730586225,-0.0,-1.5956021619623966,1.0,-1.133090035570749,0.0
2019-02-06,-0.0,-0.8836446005917159,-0.0,-1.5992048816568047,1.0,-1.1399315828402365,0.0
2019-02-07,-0.0,-0.8979753316267162,-0.0,-1.6316499883639748,1.0,-1.1247847335350245,0.0
2019-02-08,-0.0,-0.9052572392465561,-0.0,-1.670743135601162,1.0,-1.1095961015837317,0.0
2019-02-11,-0.0,-0.8874253187185398,-0.0,-1.6884790892411912,1.0,-1.1284282824481346,0.0
2019-02-12,-0.0,-0.9086870214576047,-0.0,-1.6929766518574536,1.0,-1.1246809717364592,0.0
2019-02-13,-0.0,-0.9410516387644424,-0.0,-1.6747936807356756,1.0,-1.1000707380334827,0.0
2019-02-14,-0.0,-0.9132331326158077,-0.0,-1.7131477881560855,1.0,-1.1149779526812384,0.0
2019-02-15,-0.0,-0.9613819214387127,-0.0,-1.6827733080927592,1.0,-1.0884051112162803,0.0
2019-02-19,-0.0,-0.9490412770378766,-0.0,-1.6895248890148293,1.0,-1.0842070463776328,0.0
2019-02-20,-0.0,-0.9738118788563892,-0.0,-1.664876831048938,1.0,-1.071405020959917,0.0
2019-02-21,-0.0,-1.1135850443732607,-0.0,-1.8576904899438116,1.0,-1.2799978994906265,0.0
2019-02-22,-0.0,-1.1174824436348276,-0.0,-1.887322456307091,1.0,-1.2753049263424678,0.0
2019-02-25,-0.0,-1.1097457627118645,-0.0,-1.9046080508474579,1.0,-1.2823093220338984,0.0
2019-02-26,-0.0,-1.1147836220138778,-0.0,-1.9028020551936011,1.0,-1.279305047936861,0.0
2019-02-27,-0.0,-1.1064449504845628,-0.0,-1.9060001059153737,1.0,-1.2833765821108933,0.0
2019-02-28,-0.0,-1.100160342063068,-0.0,-1.9154462854088723,1.0,-1.329075360769642,0.0
2019-03-01,-0.0,-1.104734423426312,-0.0,-1.9200064123116385,1.0,-1.3189056321470558,0.0
2019-03-04,-0.0,-1.0944986927058322,-0.0,-1.9176671468971773,1.0,-1.323728723120431,0.0
2019-03-05,-0.0,-1.0770879091444794,-0.0,-1.947500937483259,1.0,-1.3324583489580544,0.0
2019-03-06,-0.0,-1.0701022100925777,-0.0,-1.9530154652967302,1.0,-1.3281960721357093,0.0
2019-03-07,-0.0,-1.0496845007688635,-0.0,-1.9606023649186066,1.0,-1.2922212206373613,0.0
2019-03-08,-0.0,-1.0301412703547934,-0.0,-2.0526798231424563,1.0,-1.3092311010460476,0.0
2019-03-11,-0.0,-1.0361545234426592,-0.0,-2.0798481179837114,1.0,-1.3869689632401496,0.0
2019-03-12,-0.0,-0.9462197101124854,-0.0,-2.1402428787285244,1.0,-1.5098774413789244,0.0
2019-03-13,-0.0,-0.9842395587076437,-0.0,-2.1415062478892266,1.0,-1.5029269390971518,0.0
2019-03-14,-0.0,-0.9835328499971898,-0.0,-2.139493059068173,1.0,-1.497105603327151,0.0
2019-03-15,-0.0,-0.9628982238511418,-0.0,-2.1469974626444883,1.0,-1.5286157316041724,0.0
2019-03-18,-0.0,-1.0032146957520092,-0.0,-2.1733639494833525,1.0,-1.5638920780711827,0.0
2019-03-19,-0.0,-1.0106868465137773,-0.0,-2.1723759459303333,1.0,-1.5936109987868985,0.0
2019-03-20,-0.0,-1.0286246218291832,-0.0,-2.1805911100767976,1.0,-1.6087968350011634,0.0
2019-03-21,-0.0,-1.0314859997676311,-0.0,-2.204775182990589,1.0,-1.5729057743696992,0.0
2019-03-22,-0.0,-1.0235411529881415,-0.0,-2.281084889045439,1.0,-1.5659856757074087,0.0
2019-03-25,-0.0,-0.8849821900494084,-0.0,-2.3109847179133634,1.0,-1.5491784442146388,0.0
2019-03-26,-0.0,-0.9097905335030668,-0.0,-2.3011804189329936,1.0,-1.57545422983451,0.0
2019-03-27,-0.0,-0.9104047906949964,-0.0,-2.2892842747739968,1.0,-1.558357805032533,0.0
2019-03-28,-0.0,-0.9005012386933225,-0.0,-2.27942616811661,1.0,-1.5814368842541915,0.0
2019-03-29,-0.0,-0.9046712802768166,-0.0,-2.280622837370242,1.0,-1.5817185697808536,0.0
2019-04-01,-0.0,-0.922050926727871,-0.0,-2.2788267220971186,1.0,-1.5730700386858363,0.0
2019-04-02,-0.0,-0.9503460900406155,-0.0,-2.2925461930095534,1.0,-1.477604256049425,0.0
2019-04-03,-0.0,-0.9499571060909351,-0.0,-2.293279954246497,1.0,-1.4759508149842724,0.0
2019-04-04,-0.0,-0.9465688241701542,-0.0,-2.302470905234191,1.0,-1.4839190506220261,0.0
2019-04-05,-0.0,-0.9319434872501723,-0.0,-2.3127728003675627,1.0,-1.4984493452791177,0.0
2019-04-08,-0.0,-0.9140328697850821,-0.0,-2.3258820825192505,1.0,-1.5065509711527412,0.0
2019-04-09,-0.0,-0.8990751445086707,-0.0,-2.3827745664739886,1.0,-1.4984393063583816,0.0
2019-04-10,-0.0,-0.874978364968557,-0.0,-2.401315409911729,1.0,-1.4931056366468582,0.0
2019-04-11,-0.0,-0.8633396869404493,-0.0,-2.4317564835672614,1.0,-1.480852538554843,0.0
2019-04-12,-0.0,-0.8632686084142396,-0.0,-2.430131761442441,1.0,-1.485610263522885,0.0
2019-04-15,-0.0,-0.8694213916777901,-0.0,-2.4287040798560735,1.0,-1.5053682316754688,0.0
2019-04-16,-0.0,-0.8621388454634937,-0.0,-2.4229054484395807,1.0,-1.5049504950495047,0.0
2019-04-17,-0.0,-0.8461404627964971,-0.0,-2.4523574783970306,1.0,-1.5009569100504552,0.0
2019-04-18,-0.0,-0.8541171009110426,-0.0,-2.444728137875007,1.0,-1.503916903615157,0.0
2019-04-22,-0.0,-0.8524523240216947,-0.0,-2.4599638420714993,1.0,-1.5195661048579927,0.0
2019-04-23,-0.0,-0.8486968689872311,-0.0,-2.4637630458865374,1.0,-1.5181039006471926,0.0
2019-04-24,-0.0,-0.791521028300823,-0.0,-2.392941707069568,1.0,-1.453095050174766,0.0
2019-04-25,-0.0,-0.7772332995381322,-0.0,-2.406894221020615,1.0,-1.4483496676805225,0.0
2019-04-26,-0.0,-0.7644798553427135,-0.0,-2.4439735548398036,1.0,-1.4422218455105387,0.0
2019-04-29,-0.0,-0.7489404983895576,-0.0,-2.4431259535514496,1.0,-1.4586088037520486,0.0
2019-04-30,-0.0,-0.7361706931587265,-0.0,-2.444231203431926,1.0,-1.4642131406638068,0.0
2019-05-01,-0.0,-0.7458835511797657,-0.0,-2.4541956657047472,1.0,-1.4582696769082781,0.0
2019-05-02,-0.0,-0.7535643843336152,-0.0,-2.409861932938856,1.0,-1.471963933502395,0.0
2019-05-03,-0.0,-0.7659178144050576,-0.0,-2.408049221043125,1.0,-1.4706480018062766,0.0
2019-05-06,-0.0,-0.7591841334234843,-0.0,-2.407707910750507,1.0,-1.4676019833220644,0.0
2019-05-07,-0.0,-0.7756638921918352,-0.0,-2.4145858105430045,1.0,-1.4718872091048074,0.0
2019-05-08,-0.0,-0.7674666966443706,-0.0,-2.3632735652858186,1.0,-1.4900230453600134,0.0
2019-05-09,-0.0,-0.8434879131721758,-0.0,-2.5511223482979775,1.0,-1.7721386285150469,0.0
2019-05-10,-0.0,-0.8278439474963538,-0.0,-2.5176835196888674,1.0,-1.7312834224598928,0.0
2019-05-13,-0.0,-0.8238619096821248,-0.0,-2.520573755546101,1.0,-1.7335440345225792,0.0
2019-05-14,-0.0,-0.7356893387793761,-0.0,-2.4902030426804003,1.0,-1.6937192920144437,0.0
2019-05-15,-0.0,-0.7407539329177798,-0.0,-2.52104482042149,1.0,-1.6747402790145447,0.0
2019-05-16,-0.0,-0.7518945044453728,-0.0,-2.5251506653141598,1.0,-1.6898979652723911,0.0
2019-05-17,-0.0,-0.7322476350137709,-0.0,-2.5038318764219856,1.0,-1.7512872709855105,0.0
2019-05-20,-0.0,-0.6976044299987961,-0.0,-2.5441796075598893,1.0,-1.77723606596846,0.0
2019-05-21,-0.0,-0.6935629553802614,-0.0,-2.546877822604926,1.0,-1.7810561811284398,0.0
2019-05-22,-0.0,-0.6847551437853447,-0.0,-2.552520755625075,1.0,-1.778847310792925,0.0
2019-05-23,-0.0,-0.6806939608596471,-0.0,-2.5621323088005763,1.0,-1.7602953535838635,0.0
2019-05-24,-0.0,-0.6201657458563536,-0.0,-2.5971054527984627,1.0,-1.7880134518376172,0.0
2019-05-28,-0.0,-0.6187679769894535,-0.0,-2.5864693192713326,1.0,-1.7870925215723874,0.0
2019-05-29,-0.0,-0.6161772589195306,-0.0,-2.574125915778188,1.0,-1.7659777235094405,0.0
2019-05-30,-0.0,-0.6092316855270995,-0.0,-2.572066706372841,1.0,-1.7745681953543777,0.0
2019-05-31,-0.0,-0.6180518319928507,-0.0,-2.5651474530831098,1.0,-1.7745010425975574,0.0
2019-06-03,-0.0,-0.638799762329174,-0.0,-2.6065359477124184,1.0,-1.696434937611408,0.0
2019-06-04,-0.0,-0.6272273699215966,-0.0,-2.6173675457353287,1.0,-1.694998812069375,0.0
2019-06-05,-0.0,-0.6046511627906976,-0.0,-2.6014115469165797,1.0,-1.578965636931621,0.0
2019-06-06,-0.0,-0.6206198681623684,-0.0,-2.566034462819475,1.0,-1.5957557534404994,0.0
2019-06-07,-0.0,-0.6722280152937088,-0.0,-2.5341211910554975,1.0,-1.586722280152937,0.0
2019-06-10,-0.0,-0.691519758477546,-0.0,-2.2561863173216885,1.0,-1.443420130465254,0.0
2019-06-11,-0.0,-0.7012888551933283,-0.0,-2.2732589624174158,1.0,-1.4408642911296436,0.0
2019-06-12,-0.0,-0.7020735206539981,-0.0,-2.2726977424070163,1.0,-1.4391207839315683,0.0
2019-06-13,-0.0,-0.7336549929524016,-0.0,-2.262550146373197,1.0,-1.424970183237558,0.0
2019-06-14,-0.0,-0.7424399280771535,-0.0,-2.2702555440527434,1.0,-1.4359505257995968,0.0
2019-06-17,-0.0,-0.7442519341832843,-0.0,-2.268933202571646,1.0,-1.4352184809850712,0.0
2019-06-18,-0.0,-0.7381160052333188,-0.0,-2.2720235499345836,1.0,-1.4411796772786742,0.0
2019-06-19,-0.0,-0.7273764258555132,-0.0,-2.2838131450298746,1.0,-1.4206409560021727,0.0
2019-06-20,-0.0,-0.7377468313115378,-0.0,-2.27862699232987,1.0,-1.4234346950987327,0.0
2019-06-21,-0.0,-0.7505982162279748,-0.0,-2.261094191864259,1.0,-1.4266369371329128,0.0
2019-06-24,-0.0,-0.7103834128681915,-0.0,-2.285228457023751,1.0,-1.4895507651801878,0.0
2019-06-25,-0.0,-0.683162872539316,-0.0,-2.3143626965797868,1.0,-1.5012097217639941,0.0
2019-06-26,-0.0,-0.6773251006119411,-0.0,-2.2773581785103922,1.0,-1.5582997960196263,0.0
2019-06-27,-0.0,-0.6701298701298701,-0.0,-2.2916275214147555,1.0,-1.5646311135672837,0.0
2019-06-28,-0.0,-0.6424982053122756,-0.0,-2.3136009718924293,1.0,-1.566072118835938,0.0
2019-07-01,-0.0,-0.6429867487765987,-0.0,-2.3078572606807057,1.0,-1.547533952823445,0.0
2019-07-02,-0.0,-0.642169006330856,-0.0,-2.317533718689788,1.0,-1.5453894852738783,0.0
2019-07-03,-0.0,-0.6414844997522163,-0.0,-2.31837453884698,1.0,-1.546500743351137,0.0
2019-07-05,-0.0,-0.6159841914589965,-0.0,-2.3214952245032383,1.0,-1.551597321330552,0.0
2019-07-08,-0.0,-0.6248829652475629,-0.0,-2.3222448642396873,1.0,-1.5603899322575316,0.0
2019-07-09,-0.0,-0.6268706168203655,-0.0,-2.330940416367552,1.0,-1.5643050416919762,0.0
2019-07-10,-0.0,-0.5979763352869623,-0.0,-2.3534225367687718,1.0,-1.5777396881565853,0.0
2019-07-11,-0.0,-0.5965622400887164,-0.0,-2.3698364291655114,1.0,-1.578375381203216,0.0
2019-07-12,-0.0,-0.6220748829953198,-0.0,-2.3810452418096726,1.0,-1.5685313126810787,0.0
2019-07-15,-0.0,-0.6573449947078157,-0.0,-2.3705086067628547,1.0,-1.5428666926633612,0.0
2019-07-16,-0.0,-0.6682086723888083,-0.0,-2.375599152825772,1.0,-1.5297068331289712,0.0
2019-07-17,-0.0,-0.6815343443354148,-0.0,-2.3721008028545945,1.0,-1.5216882247992864,0.0
2019-07-18,-0.0,-0.6868255395683454,-0.0,-2.4119267086330938,1.0,-1.5217513489208634,0.0
2019-07-19,-0.0,-0.6902779340609879,-0.0,-2.4180263305952514,1.0,-1.5178350399459886,0.0
2019-07-22,-0.0,-0.6572056090555837,-0.0,-2.411330742805654,1.0,-1.5630455594976629,0.0
2019-07-23,-0.0,-0.6604879148121021,-0.0,-2.4081920108175106,1.0,-1.5654403064961404,0.0
2019-07-24,-0.0,-0.6624284456186702,-0.0,-2.3392228093350944,1.0,-1.5025319242624393,0.0
2019-07-25,-0.0,-0.6481918454700104,-0.0,-2.3475278494210614,1.0,-1.4918509575810788,0.0
2019-07-26,-0.0,-0.6224310363776239,-0.0,-2.371579294427959,1.0,-1.5010440707770085,0.0
2019-07-29,-0.0,-0.6293485486372701,-0.0,-2.398127631287392,1.0,-1.5120208287170398,0.0
2019-07-30,-0.0,-0.626746506986028,-0.0,-2.3948214681747615,1.0,-1.5228986471501444,0.0
2019-07-31,-0.0,-0.6396794694667035,-0.0,-2.3785023487151147,1.0,-1.5082066869300912,0.0
2019-08-01,-0.0,-0.6629937744476888,-0.0,-2.3587681119497548,1.0,-1.4875213486860228,0.0
2019-08-02,-0.0,-0.6397855405704179,-0.0,-2.392549193013487,1.0,-1.4949701525536148,0.0
2019-08-05,-0.0,-0.6417753120665742,-0.0,-2.3989459084604716,1.0,-1.5070735090152567,0.0
2019-08-06,-0.0,-0.6384743845283629,-0.0,-2.2711846145558368,1.0,-1.477401282120347,0.0
2019-08-07,-0.0,-0.6556277172454511,-0.0,-2.2301540443347108,1.0,-1.481562986420482,0.0
2019-08-08,-0.0,-0.651564764614311,-0.0,-2.231252348488915,1.0,-1.4851575500563639,0.0
2019-08-09,-0.0,-0.5925990371788179,-0.0,-2.4382576416681165,1.0,-1.769328925236355,0.0
2019-08-12,-0.0,-0.578187458982161,-0.0,-2.6181015452538627,1.0,-1.7700017898693394,0.0
2019-08-13,-0.0,-0.5579943006123811,-0.0,-2.677742072394349,1.0,-1.8274419450676045,0.0
2019-08-14,-0.0,-0.5723399133365431,-0.0,-2.6395040924410207,1.0,-1.8063914299470387,0.0
2019-08-15,-0.0,-0.6155273380877834,-0.0,-2.529135501826404,1.0,-1.6533889951875689,0.0
2019-08-16,-0.0,-0.6030045417491556,-0.0,-2.56346803307325,1.0,-1.6562245254454409,0.0
2019-08-19,-0.0,-0.5881438848920864,-0.0,-2.5455539568345324,1.0,-1.621697841726619,0.0
2019-08-20,-0.0,-0.5989409462415103,-0.0,-2.556866582249338,1.0,-1.5999194198227236,0.0
2019-08-21,-0.0,-0.6070488614257925,-0.0,-2.5496052179883284,1.0,-1.5648243506121984,0.0
2019-08-22,-0.0,-0.6117660524207393,-0.0,-2.5501316241272747,1.0,-1.5608904658349547,0.0
2019-08-23,-0.0,-0.6184029371271226,-0.0,-2.561955025240936,1.0,-1.5562184488297386,0.0
2019-08-26,-0.0,-0.5815730337078652,-0.0,-2.53123595505618,1.0,-1.5051685393258427,0.0
2019-08-27,-0.0,-0.5741217274558067,-0.0,-2.514936227343925,1.0,-1.5050346833743566,0.0
2019-08-28,-0.0,-0.5546579006017384,-0.0,-2.5205036772899487,1.0,-1.4964898595943839,0.0
2019-08-29,-0.0,-0.5469117811904495,-0.0,-2.5330680416993614,1.0,-1.524773007510369,0.0
2019-08-30,-0.0,-0.5412849130990061,-0.0,-2.5114664889777334,1.0,-1.50002776389583,0.0
2019-09-03,-0.0,-0.564694137873662,-0.0,-2.506072874493927,1.0,-1.475237091675448,0.0
2019-09-04,-0.0,-0.5298532354903269,-0.0,-2.5294084945519235,1.0,-1.5,0.0
2019-09-05,-0.0,-0.5399977871210445,-0.0,-2.5219075016596593,1.0,-1.4703474219960169,0.0
2019-09-06,-0.0,-0.5446690667405151,-0.0,-2.521019108280255,1.0,-1.4729437828856273,0.0
2019-09-09,-0.0,-0.5169717138103161,-0.0,-2.528452579034942,1.0,-1.500887409872435,0.0
2019-09-10,-0.0,-0.5240719096120665,-0.0,-2.5086547559414485,1.0,-1.5330327823231482,0.0
2019-09-11,-0.0,-0.5117768249902556,-0.003786402360933237,-2.5525363327579487,1.0,-1.5001392059691518,0.0
2019-09-12,-0.0,-0.48562758620689656,-0.0075034482758620695,-2.5380413793103447,1.0,-1.4860689655172412,0.0
2019-09-13,-0.0,-0.4832274108869854,-0.0,-2.5386570875932577,1.0,-1.5045040066316662,0.0
2019-09-16,-0.0,-0.47841210247349825,-0.0,-2.5396974381625443,1.0,-1.5030918727915192,0.0
2019-09-17,-0.0,-0.503449055750311,-0.0029967205699423273,-2.6276150627615067,1.0,-1.520128915526405,0.0
2019-09-18,-0.0,-0.5079176563737133,-0.0,-2.6240809863137655,1.0,-1.5234701956792218,0.0
2019-09-19,-0.0,-0.5229378531073446,-0.0,-2.596497175141243,1.0,-1.5303389830508476,0.0
2019-09-20,-0.0,-0.5563396183809416,-0.03776673817319634,-2.548266907530767,1.0,-1.5028790786948178,0.0
2019-09-23,-0.0,-0.56163610719323,-0.047052186177715095,-2.5292524682651623,1.0,-1.5037517630465445,0.0
