Date,CNR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.3015493687019556,-1.089417293981758,-0.0,-0.7875891185725096,-0.8044370095989166,0.0
2018-11-02,1.0,-0.3028918725669341,-1.0799634543576706,-0.0,-0.7879558274410106,-0.8015412727417175,0.0
2018-11-05,1.0,-0.29441786283891547,-1.1131977671451354,-0.0,-0.7955741626794258,-0.7840510366826156,0.0
2018-11-06,1.0,-0.29969699386013876,-1.1171357945937326,-0.0,-0.7918427557611036,-0.7782473486962763,0.0
2018-11-07,1.0,-0.30514765208972083,-1.12953848636437,-0.0,-0.8088187832822333,-0.7907455220267872,0.0
2018-11-08,1.0,-0.27157431486297257,-1.1328265653130627,-0.0,-0.7980396079215843,-0.7983996799359871,0.0
2018-11-09,1.0,-0.27763662028634806,-1.142609397055858,-0.0,-0.8045573704375882,-0.808227465214761,0.0
2018-11-12,1.0,-0.2770914082687338,-1.1460755813953487,-0.0,-0.8048691860465116,-0.8094315245478035,0.0
2018-11-13,1.0,-0.2590704768020549,-1.1456895167763685,-0.0,-0.8033392197784557,-0.8053860972868839,0.0
2018-11-14,1.0,-0.2634185625125831,-1.1472115965371452,-0.0,-0.8082544795651299,-0.8076907590094624,0.0
2018-11-15,1.0,-0.2631854627503123,-1.1529876304444178,-0.0,-0.8175994197993472,-0.795398686490189,0.0
2018-11-16,1.0,-0.2569645732689211,-1.140499194847021,-0.0,-0.8198067632850241,-0.8084541062801932,0.0
2018-11-19,1.0,-0.26054920277017235,-1.1396360122402964,-0.0,-0.8182477049444355,-0.8080206152359478,0.0
2018-11-20,1.0,-0.26507776206826905,-1.1474045647343971,-0.0,-0.8212078368006464,-0.8058977984245608,0.0
2018-11-21,1.0,-0.2675215387697856,-1.141614906832298,-0.0,-0.8161490683229814,-0.7818873973151673,0.0
2018-11-23,1.0,-0.26819601249099206,-1.135599327408119,-0.0,-0.8177596284730563,-0.7819681319561214,0.0
2018-11-26,1.0,-0.2678914505283381,-1.1365273775216138,-0.0,-0.8169628562279859,-0.7811399295549152,0.0
2018-11-27,1.0,-0.2527472527472528,-1.1494905094905097,-0.0,-0.8155044955044957,-0.7782617382617383,0.0
2018-11-28,1.0,-0.24965915470366512,-1.1710642393134976,-0.0,-0.8118533964231294,-0.7773277728767343,0.0
2018-11-29,1.0,-0.2291534307496823,-1.1580765565438373,-0.0,-0.8057893900889453,-0.7777954256670901,0.0
2018-11-30,1.0,-0.23007512819493578,-1.1606312358389315,-0.0,-0.810152243908256,-0.7741781611479905,0.0
2018-12-03,1.0,-0.2310324249055102,-1.1612492540282473,-0.0,-0.8111398448378755,-0.7751342749154565,0.0
2018-12-04,1.0,-0.22908960744541224,-1.1622718052738337,-0.0,-0.811001073857535,-0.7748478701825557,0.0
2018-12-06,1.0,-0.22337867139759512,-1.148078060319338,-0.0,-0.8064261778040608,-0.7645180366646955,0.0
2018-12-07,1.0,-0.23700450985046284,-1.150526149220666,-0.0,-0.8105862805601709,-0.7578922383099929,0.0
2018-12-10,1.0,-0.2106438844691774,-1.1562879648861542,-0.0,-0.8102049613982835,-0.7418191793706157,0.0
2018-12-11,1.0,-0.23652906885142588,-1.1532613833307075,-0.0,-0.8253505593193635,-0.7237277453915235,0.0
2018-12-12,1.0,-0.23133855774558695,-1.160452782395314,-0.0,-0.8304836539222671,-0.7356130768621864,0.0
2018-12-13,1.0,-0.23205163742921636,-1.1613273670454995,-0.0,-0.8300003959925555,-0.7365065536767909,0.0
2018-12-14,1.0,-0.23043978268628307,-1.1701233294999405,-0.0,-0.8270214537811794,-0.7380338660427489,0.0
2018-12-17,1.0,-0.2298987492555092,-1.1731189199920586,-0.0,-0.8310502283105022,-0.7365495334524518,0.0
2018-12-18,1.0,-0.21378112790560008,-1.1620821658313272,-0.0,-0.8290382414459924,-0.7415841193417262,0.0
2018-12-19,1.0,-0.21788900292097574,-1.16104839346333,-0.0,-0.8273466487724007,-0.7409805005131443,0.0
2018-12-20,1.0,-0.23413657967147505,-1.2416826482114567,-0.0,-0.8814725256399567,-0.8118485783373635,0.0
2018-12-21,1.0,-0.23651059804806743,-1.2721957091878413,-0.0,-0.9178812502687133,-0.8728234231910228,0.0
2018-12-24,1.0,-0.2091204376442431,-1.247841695871442,-0.0,-0.9152919052910505,-0.9016155226942474,0.0
2018-12-26,1.0,-0.2078549336948693,-1.2561115112485703,-0.0,-0.8880650764733297,-0.8847180443164006,0.0
2018-12-27,1.0,-0.14839211193846655,-1.21900826446281,-0.0,-0.8195319531953195,-0.9044268063169953,0.0
2018-12-28,1.0,-0.14633248834737103,-1.2209093139259137,-0.0,-0.818709624662687,-0.9026903262736119,0.0
2018-12-31,1.0,-0.14406710310965629,-1.2258592471358427,-0.0,-0.8192307692307692,-0.9024959083469721,0.0
2019-01-02,1.0,-0.1362704918032787,-1.2295491803278689,-0.0,-0.820860655737705,-0.9116393442622951,0.0
2019-01-03,1.0,-0.12431030223173846,-1.238614839825414,-0.0,-0.8183315490405996,-0.936383101375278,0.0
2019-01-04,1.0,-0.06703658035347308,-1.2677353062063297,-0.0,-0.8113029182079737,-0.9640361693382656,0.0
2019-01-07,1.0,-0.04236329860269768,-1.2385913900331151,-0.0,-0.8116468782812373,-0.9458848235199095,0.0
2019-01-08,1.0,-0.04368520834173692,-1.2329474406034449,-0.0,-0.8131983381065709,-0.9438909281594128,0.0
2019-01-09,1.0,-0.03565076798706548,-1.2140662894098626,-0.0,-0.8238480194017784,-0.9685125303152788,0.0
2019-01-10,1.0,-0.03616453854856958,-1.2128252788104088,-0.0,-0.8240665912396962,-0.9676741554873121,0.0
2019-01-11,1.0,-0.03551159396789363,-1.2004215988324956,-0.0,-0.8332657694178693,-0.9846359656234798,0.0
2019-01-14,1.0,-0.044476850164053956,-1.1965406894316846,-0.0,-0.8335156155061368,-0.9761817960870094,0.0
2019-01-15,1.0,-0.039174337969909566,-1.1880854860294416,-0.0,-0.8339348716492964,-0.9941197939900239,0.0
2019-01-16,1.0,-0.022586269818742146,-1.1918008191070921,-0.0,-0.827095413811281,-1.0135031020639877,0.0
2019-01-17,1.0,-0.026958002270147555,-1.1851386411545322,-0.0,-0.8273471704232203,-1.0144316523431167,0.0
2019-01-18,1.0,-0.033024073241508974,-1.173580741406793,-0.0,-0.8384763150365799,-1.042056647729595,0.0
2019-01-22,1.0,-0.0,-1.2629640480475453,-0.0,-0.820616917088687,-1.1017034277821958,0.0
2019-01-23,1.0,-0.0,-1.2051098577321322,-0.0,-0.8476302719084098,-1.1563683811768666,0.0
2019-01-24,1.0,-0.0,-1.2044813208103442,-0.0,-0.8512824832582234,-1.1560038748262644,0.0
2019-01-25,1.0,-0.0,-1.1820017182130584,-0.0,-0.8788230240549828,-1.2347079037800686,0.0
2019-01-28,1.0,-0.0,-1.1590010316368637,-0.0,-0.9094738651994497,-1.2300550206327374,0.0
2019-01-29,1.0,-0.0,-1.1451904843992415,-0.0,-0.9159627650405103,-1.248448543354594,0.0
2019-01-30,1.0,-0.0,-1.1428202034132047,-0.0,-0.9133770039648336,-1.2533614893983795,0.0
2019-01-31,1.0,-0.0,-1.1546298294841355,-0.0,-0.8923807468163177,-1.2698467515648608,0.0
2019-02-01,1.0,-0.0,-1.1536600120992135,-0.0,-0.8982801832166625,-1.2692075015124016,0.0
2019-02-04,1.0,-0.0,-1.1543783783783783,-0.0,-0.8953513513513514,-1.2746378378378378,0.0
2019-02-05,1.0,-0.0,-1.1478437648687227,-0.0,-0.8894848393096586,-1.2881179981833124,0.0
2019-02-06,1.0,-0.0,-1.1363911726525315,-0.0,-0.8963219385547382,-1.2944180008654262,0.0
2019-02-07,1.0,-0.0,-1.1328601722421776,-0.0,-0.8938849699225343,-1.3009477647466134,0.0
2019-02-08,1.0,-0.0,-1.127048824906773,-0.0,-0.9069031306911803,-1.3021854132338915,0.0
2019-02-11,1.0,-0.0,-1.1091446710440493,-0.0,-0.9089446449536895,-1.330347436622168,0.0
2019-02-12,1.0,-0.0,-1.1037834539272948,-0.0,-0.9252462732107052,-1.3297881614506146,0.0
2019-02-13,1.0,-0.0,-1.125718265714783,-0.0,-0.9153752394219049,-1.3119885077485633,0.0
2019-02-14,1.0,-0.0,-1.1224018475750577,-0.0,-0.929103664647697,-1.3059828314959256,0.0
2019-02-15,1.0,-0.0,-1.131837738168408,-0.0,-0.941434717710071,-1.3169286153305821,0.0
2019-02-19,1.0,-0.0,-1.1025900356184866,-0.0,-0.9758585814168242,-1.3188953871861395,0.0
2019-02-20,1.0,-0.0,-1.1204981790387123,-0.0,-1.0452317791466212,-1.3304707522143788,0.0
2019-02-21,1.0,-0.0,-1.122036795465791,-0.0,-1.0448472853222976,-1.3313391210471863,0.0
2019-02-22,1.0,-0.0,-1.128907653611211,-0.0,-1.034899389148401,-1.3277488321954725,0.0
2019-02-25,1.0,-0.0,-1.1264667535853978,-0.0,-1.0380344378006565,-1.3312952389515804,0.0
2019-02-26,1.0,-0.0,-1.1135212656299018,-0.0,-1.0409178505803791,-1.3272531707972932,0.0
2019-02-27,1.0,-0.0,-1.0990005826199973,-0.0,-1.066822031999283,-1.3158696723882937,0.0
2019-02-28,1.0,-0.0,-1.096816143497758,-0.0,-1.0655605381165918,-1.3219282511210761,0.0
2019-03-01,1.0,-0.0,-1.0992719755527594,-0.0,-1.060219306129786,-1.334486787704476,0.0
2019-03-04,1.0,-0.0,-1.100957002291414,-0.0,-1.051624208114301,-1.340342364200027,0.0
2019-03-05,1.0,-0.0,-1.0701492537313433,-0.0,-1.1104025327905926,-1.342243328810493,0.0
2019-03-06,1.0,-0.0,-1.0734348101839268,-0.0,-1.107320829935671,-1.3494609042312222,0.0
2019-03-07,1.0,-0.0,-1.075572692220458,-0.0,-1.1040145157632117,-1.3565434338852347,0.0
2019-03-08,1.0,-0.0,-1.0644998393242437,-0.0,-1.1513106550980123,-1.3749254005417069,0.0
2019-03-11,1.0,-0.0,-1.059973139443338,-0.0,-1.1515768999212708,-1.4196267308850088,0.0
2019-03-12,1.0,-0.0,-1.0119810923386532,-0.0,-1.1842560958487387,-1.483877006598961,0.0
2019-03-13,1.0,-0.0,-1.0387045068828964,-0.0,-1.1938996794267394,-1.4817084669055252,0.0
2019-03-14,1.0,-0.0,-1.0321749092992172,-0.0,-1.2366335688371206,-1.5049169371777733,0.0
2019-03-15,1.0,-0.0,-1.0245654360005747,-0.0,-1.2437389263994638,-1.5202796533065173,0.0
2019-03-18,1.0,-0.0,-1.045960328979197,-0.0,-1.2550556361877117,-1.5369134010643446,0.0
2019-03-19,1.0,-0.0,-1.0465093698417323,-0.0,-1.2560928245460725,-1.5521895329643656,0.0
2019-03-20,1.0,-0.0,-1.0581961624622578,-0.0,-1.25445602415506,-1.5573195675465084,0.0
2019-03-21,1.0,-0.0,-1.060273839107343,-0.0,-1.2618038298494374,-1.5505043122350533,0.0
2019-03-22,1.0,-0.0,-1.0548906112037673,-0.0,-1.3052585107426664,-1.545129010104974,0.0
2019-03-25,1.0,-0.0,-0.9843583017584766,-0.0,-1.3294957738268727,-1.5437676090546977,0.0
2019-03-26,1.0,-0.0,-1.0002930975526354,-0.0,-1.3243612915832152,-1.560255971862635,0.0
2019-03-27,1.0,-0.0,-0.9875970506372382,-0.0,-1.336491039601543,-1.5590116704917232,0.0
2019-03-28,1.0,-0.0,-0.9875317817328378,-0.0,-1.3332681400352042,-1.5686974379033836,0.0
2019-03-29,1.0,-0.0,-0.9755333724799373,-0.0,-1.3373458602466235,-1.5804462712859657,0.0
2019-04-01,1.0,-0.0,-0.9707135511043635,-0.0,-1.339340810029874,-1.5873940937362259,0.0
2019-04-02,1.0,-0.0,-0.9808708414872799,-0.0,-1.3505381604696673,-1.560958904109589,0.0
2019-04-03,1.0,-0.0,-0.9812429599882463,-0.0,-1.3464910132719525,-1.5696655076154562,0.0
2019-04-04,1.0,-0.0,-0.979755894318906,-0.0,-1.347581000931327,-1.574383608646635,0.0
2019-04-05,1.0,-0.0,-0.9781108849952846,-0.0,-1.360152876358763,-1.6252543803047599,0.0
2019-04-08,1.0,-0.0,-0.9721712386527109,-0.0,-1.3632620665707624,-1.6251302147924005,0.0
2019-04-09,1.0,-0.0,-0.9652770868570291,-0.0,-1.390359168241966,-1.6190428813053428,0.0
2019-04-10,1.0,-0.0,-0.9773656396450293,-0.0,-1.385432246485193,-1.6227440422773955,0.0
2019-04-11,1.0,-0.0,-0.961690028433182,-0.0,-1.4101860627525316,-1.6164513393525215,0.0
2019-04-12,1.0,-0.0,-0.9617380025940336,-0.0,-1.4111543450064852,-1.6155841564401874,0.0
2019-04-15,1.0,-0.0,-0.9671279412499377,-0.0,-1.4008592696208224,-1.6277663985612232,0.0
2019-04-16,1.0,-0.0,-0.9634201189345859,-0.0,-1.3984808355404525,-1.6353505571935434,0.0
2019-04-17,1.0,-0.0,-0.9571721619052385,-0.0,-1.422674738580077,-1.6234052133887027,0.0
2019-04-18,1.0,-0.0,-0.9517614091273019,-0.0,-1.4151821457165734,-1.637009607686149,0.0
2019-04-22,1.0,-0.0,-0.9562205040666734,-0.0,-1.4223817652374737,-1.6419821267195502,0.0
2019-04-23,1.0,-0.0,-0.9515983112183354,-0.0,-1.4152593486127865,-1.6592782468837957,0.0
2019-04-24,1.0,-0.0,-0.9425645145094889,-0.0,-1.416959534089768,-1.66106034742444,0.0
2019-04-25,1.0,-0.0,-0.9709449216776149,-0.0,-1.4387569479535118,-1.6434057604850936,0.0
2019-04-26,1.0,-0.0,-0.97475391441832,-0.0,-1.4277553934819198,-1.697710001530066,0.0
2019-04-29,1.0,-0.0,-0.9704697301983986,-0.0,-1.4275003825164483,-1.7021981945223645,0.0
2019-04-30,1.0,-0.0,-0.9718100890207716,-0.0,-1.4262253146423822,-1.7181008902077153,0.0
2019-05-01,1.0,-0.0,-0.9621231509443621,-0.0,-1.44254491477709,-1.7138762348364645,0.0
2019-05-02,1.0,-0.0,-0.963000869965713,-0.0,-1.4290466199273322,-1.7253978813776163,0.0
2019-05-03,1.0,-0.0,-0.9565595579205894,-0.0,-1.4334322554236594,-1.7266680311092917,0.0
2019-05-06,1.0,-0.0,-0.9641735728625109,-0.0,-1.4332115097544655,-1.75009008081536,0.0
2019-05-07,1.0,-0.0,-0.9712063459359225,-0.0,-1.4301019882558978,-1.749613680848872,0.0
2019-05-08,1.0,-0.0,-0.9626086509283547,-0.0,-1.4287918531090882,-1.7518387080183102,0.0
2019-05-09,1.0,-0.0,-0.9605493262010081,-0.0,-1.43694064396667,-1.7460137845900625,0.0
2019-05-10,1.0,-0.0,-0.9636665628568463,-0.0,-1.4812623274161738,-1.7455102252673103,0.0
2019-05-13,1.0,-0.0,-0.9666284881299458,-0.0,-1.4787588504789673,-1.7607246980424822,0.0
2019-05-14,1.0,-0.0,-0.8831780538302277,-0.0,-1.5336956521739131,-1.7590579710144927,0.0
2019-05-15,1.0,-0.0,-0.8877318412599731,-0.0,-1.548388768003316,-1.7446896694643044,0.0
2019-05-16,1.0,-0.0,-0.8880445531671264,-0.0,-1.5673242075677927,-1.7494404830062977,0.0
2019-05-17,1.0,-0.0,-0.8667740929410542,-0.0,-1.54335169976089,-1.7879197421769415,0.0
2019-05-20,1.0,-0.0,-0.8593831135112681,-0.0,-1.5443971336587392,-1.78886696437844,0.0
2019-05-21,1.0,-0.0,-0.8540834845735027,-0.0,-1.5433238268084004,-1.7879180710396683,0.0
2019-05-22,1.0,-0.0,-0.8431411930106447,-0.0,-1.4630447881100621,-1.7149025908817033,0.0
2019-05-23,1.0,-0.0,-0.876528541016882,-0.0,-1.425070548046933,-1.6491410465864647,0.0
2019-05-24,1.0,-0.0,-0.8502663247188794,-0.0,-1.4231110672716512,-1.658611165910436,0.0
2019-05-28,1.0,-0.0,-0.8313270843611248,-0.0,-1.4311297483966454,-1.6709916132215097,0.0
2019-05-29,1.0,-0.0,-0.849218058424314,-0.0,-1.4296252581882563,-1.6390774072981213,0.0
2019-05-30,1.0,-0.0,-0.86211230080933,-0.0,-1.4995727140200072,-1.6652088674408083,0.0
2019-05-31,1.0,-0.0,-0.8758375634517767,-0.0,-1.493197969543147,-1.7070558375634517,0.0
2019-06-03,1.0,-0.0,-0.8771396738579965,-0.0,-1.4913906613997772,-1.6957864884027145,0.0
2019-06-04,1.0,-0.0,-0.8657541191381496,-0.0,-1.5329277566539925,-1.6710773130544994,0.0
2019-06-05,1.0,-0.0,-0.856963424437299,-0.0,-1.5339127813504825,-1.6332395498392283,0.0
2019-06-06,1.0,-0.0,-0.8691588785046729,-0.0,-1.5026128027333936,-1.6527987136971158,0.0
2019-06-07,1.0,-0.0,-0.8999446652246089,-0.0,-1.4870466321243523,-1.6434931334574174,0.0
2019-06-10,1.0,-0.0,-0.8985332529636327,-0.0,-1.476190476190476,-1.6483825597749648,0.0
2019-06-11,1.0,-0.0,-0.9066578639987811,-0.0,-1.4928647605505052,-1.678939617083947,0.0
2019-06-12,1.0,-0.0,-0.9177759574032358,-0.0,-1.5264693835756709,-1.675558058570551,0.0
2019-06-13,1.0,-0.0,-0.9408748269319522,-0.0,-1.5196656581713759,-1.6674016717091433,0.0
2019-06-14,1.0,-0.0,-0.9595510267418405,-0.0,-1.5144571458128588,-1.698443076604769,0.0
2019-06-17,1.0,-0.0,-0.9264305177111717,-0.0,-1.60155103751834,-1.7120100607839026,0.0
2019-06-18,1.0,-0.0,-0.9382243431747864,-0.0,-1.6018144632649851,-1.7040746761759926,0.0
2019-06-19,1.0,-0.0,-0.9337720452750724,-0.0,-1.6088444327454592,-1.7219268228481177,0.0
2019-06-20,1.0,-0.0,-0.9368676222596963,-0.0,-1.6094013490725125,-1.7235455311973018,0.0
2019-06-21,1.0,-0.0,-0.9460469523107695,-0.0,-1.5969049373618274,-1.7207074428887252,0.0
2019-06-24,1.0,-0.0,-0.9323768329992616,-0.0,-1.597478636987024,-1.7449625487920666,0.0
2019-06-25,1.0,-0.0,-0.8891179113154696,-0.0,-1.6355900850906402,-1.760372073357645,0.0
2019-06-26,1.0,-0.0,-0.8801714104327584,-0.0,-1.5803618664691568,-1.8299121786054384,0.0
2019-06-27,1.0,-0.0,-0.8519187838843415,-0.0,-1.5837674072499204,-1.8795046242160092,0.0
2019-06-28,1.0,-0.0,-0.8960671155284814,-0.0,-1.5624666025435503,-1.8850593138826546,0.0
2019-07-01,1.0,-0.0,-0.8897133400950196,-0.0,-1.5702770511930817,-1.8781295040837025,0.0
2019-07-02,1.0,-0.0,-0.895163440516184,-0.0,-1.5583106702927532,-1.8790060257025543,0.0
2019-07-03,1.0,-0.0,-0.8937926816838243,-0.0,-1.392773417592498,-1.8097543573539903,0.0
2019-07-05,1.0,-0.0,-0.9209432048681542,-0.0,-1.3559330628803248,-1.7940669371196756,0.0
2019-07-08,1.0,-0.0,-0.9211243439644732,-0.0,-1.3468409366168752,-1.7784618490109003,0.0
2019-07-09,1.0,-0.0,-0.9114038616251006,-0.0,-1.3343724859211585,-1.7823813354786806,0.0
2019-07-10,1.0,-0.0,-0.9039735099337748,-0.0,-1.3966887417218543,-1.7935812531839022,0.0
2019-07-11,1.0,-0.0,-0.8996687898089172,-0.0,-1.4084076433121018,-1.787464968152866,0.0
2019-07-12,1.0,-0.0,-0.907312101910828,-0.0,-1.4082038216560508,-1.7800254777070061,0.0
2019-07-15,1.0,-0.0,-0.9358158015383832,-0.0,-1.4092506749528806,-1.7489175283989609,0.0
2019-07-16,1.0,-0.0,-0.9397320291405574,-0.0,-1.4188700392276732,-1.7359009628610729,0.0
2019-07-17,1.0,-0.0,-0.9438179313160178,-0.0,-1.4167474613461244,-1.7422564678267083,0.0
2019-07-18,1.0,-0.0,-0.9388016825689957,-0.0,-1.4309531137785985,-1.7600287267877297,0.0
2019-07-19,1.0,-0.0,-0.951810394660781,-0.0,-1.528141258079773,-1.7751852435755953,0.0
2019-07-22,1.0,-0.0,-0.9082774049217003,-0.0,-1.5403217215297753,-1.877916267178012,0.0
2019-07-23,1.0,-0.0,-0.9135716949965365,-0.0,-1.547183886609474,-1.8677465764373633,0.0
2019-07-24,1.0,-0.0,-0.9145017035775127,-0.0,-1.5474339863713797,-1.8617972742759794,0.0
2019-07-25,1.0,-0.0,-0.9013507764305466,-0.0,-1.5633375877472877,-1.8533290789193786,0.0
2019-07-26,1.0,-0.0,-0.8935763243185804,-0.0,-1.5664948727485255,-1.8531427660591893,0.0
2019-07-29,1.0,-0.0,-0.8882268447092622,-0.0,-1.5725913709634516,-1.8591796563281375,0.0
2019-07-30,1.0,-0.0,-0.9190879197886906,-0.0,-1.610802652148132,-1.8606544121610693,0.0
2019-07-31,1.0,-0.0,-0.9162258447587175,-0.0,-1.614379790564612,-1.8671596674943323,0.0
2019-08-01,1.0,-0.0,-0.9533004284861962,-0.0,-1.6232575798665725,-1.847372132125617,0.0
2019-08-02,1.0,-0.0,-0.938675920403405,-0.0,-1.645665021959551,-1.8377704278045872,0.0
2019-08-05,1.0,-0.0,-0.9209371227916163,-0.0,-1.7033358937781191,-1.8623943816525843,0.0
2019-08-06,1.0,-0.0,-0.918932065070529,-0.0,-1.6291952656326,-1.8564016645949306,0.0
2019-08-07,1.0,-0.0,-0.9194999730588932,-0.0,-1.6002478581820139,-1.868473516892074,0.0
2019-08-08,1.0,-0.0,-0.9576900412492635,-0.0,-1.8759575721862112,-2.059045374189747,0.0
2019-08-09,1.0,-0.0,-0.9057832476998446,-0.0,-1.8965826263591827,-2.172063567929263,0.0
2019-08-12,1.0,-0.0,-0.9101781938991241,-0.0,-1.911023859861069,-2.219208698278466,0.0
2019-08-13,1.0,-0.0,-0.8956537464584965,-0.0,-1.9077702091747542,-2.224666947977575,0.0
2019-08-14,1.0,-0.0,-0.9287215746225875,-0.0,-2.1217274985667878,-2.3193834002165743,0.0
2019-08-15,1.0,-0.0,-0.9766437069505322,-0.0,-2.088040075140889,-2.197119599248591,0.0
2019-08-16,1.0,-0.0,-0.9396848842934515,-0.0,-2.0457287050713933,-2.1692516001969473,0.0
2019-08-19,1.0,-0.0,-0.9502656616829359,-0.0,-2.0505992833312736,-2.1773137279130115,0.0
2019-08-20,1.0,-0.0,-0.9533608526892982,-0.0,-2.0422648019222476,-2.165424188281683,0.0
2019-08-21,1.0,-0.0,-0.9719493358047575,-0.0,-2.0607970342910105,-2.145814025332098,0.0
2019-08-22,1.0,-0.0,-0.9762169508277737,-0.0,-2.0628243143068943,-2.1383741042747717,0.0
2019-08-23,1.0,-0.0,-0.9777434312210201,-0.0,-2.0675734157650694,-2.137001545595054,0.0
2019-08-26,1.0,-0.0,-0.9472305161172384,-0.0,-2.0429589909207237,-2.103345317165316,0.0
2019-08-27,1.0,-0.0,-0.9359044995408631,-0.0,-2.050137741046832,-2.1357820630547906,0.0
2019-08-28,1.0,-0.0,-0.9395627946849548,-0.0,-2.0469658930867674,-2.136795052354418,0.0
2019-08-29,1.0,-0.0,-0.9128412290366018,-0.0,-2.0745501285347046,-2.133370057534582,0.0
2019-08-30,1.0,-0.0,-0.9137593340678174,-0.0,-2.0713061574244094,-2.1356347166115803,0.0
2019-09-03,1.0,-0.0,-0.922554181461981,-0.0,-2.075058160891392,-2.1245255295702212,0.0
2019-09-04,1.0,-0.0,-0.9511487154150198,-0.0,-2.0988759881422925,-2.1258028656126484,0.0
2019-09-05,1.0,-0.0,-0.966765140324963,-0.0,-2.0928729689807977,-2.0949655342195963,0.0
2019-09-06,1.0,-0.0,-0.9567537725432462,-0.0,-2.114157772052509,-2.063305115936695,0.0
2019-09-09,1.0,-0.0,-0.9489965015650894,-0.0,-2.1166144970232614,-2.072055483950163,0.0
2019-09-10,1.0,-0.0,-0.9608363142962872,-0.0,-2.0833230541507337,-2.1232885160972,0.0
2019-09-11,1.0,-0.0,-0.9402157164869028,-0.0,-2.1138983050847457,-2.109214175654854,0.0
2019-09-12,1.0,-0.0,-0.9771162790697675,-0.0,-2.1140465116279072,-2.1103875968992245,0.0
2019-09-13,1.0,-0.0,-0.9772826835221228,-0.0,-2.181863696101133,-2.099067526128043,0.0
2019-09-16,1.0,-0.0,-0.9866206030150753,-0.0,-2.1860552763819094,-2.1087311557788944,0.0
2019-09-17,1.0,-0.0,-1.0571947628891811,-0.0,-2.1479671740900836,-2.0593246883417904,0.0
