Date,DVA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.2232812945311758,-0.670097216504639,-0.0,-0.6320339466100889,-0.6412805978656702,0.0
2018-10-24,1.0,-0.22223632440665061,-0.6654080467064348,-0.0,-0.6366924736641706,-0.6486863815204975,0.0
2018-10-25,1.0,-0.1978741811889754,-0.6305462859967866,-0.0,-0.6359844271412681,-0.6254480286738351,0.0
2018-10-26,1.0,-0.17891383588078538,-0.6197812969032377,-0.0,-0.645909271908598,-0.6184335467271113,0.0
2018-10-29,1.0,-0.15914011282207652,-0.6277786247903644,-0.0,-0.6378716267723737,-0.6244549474005183,0.0
2018-10-30,1.0,-0.13802067404734236,-0.6320570065447428,-0.0,-0.6425163618569943,-0.6456969845250474,0.0
2018-10-31,1.0,-0.14158996324311188,-0.615024757738692,-0.0,-0.6401166499589902,-0.6410583553570887,0.0
2018-11-01,1.0,-0.1347431657513881,-0.619557632209715,-0.0,-0.639188082162687,-0.6406140963014655,0.0
2018-11-02,1.0,-0.13729990939293266,-0.6046511627906976,-0.0,-0.6414678344910902,-0.6368468740561763,0.0
2018-11-05,1.0,-0.13794561933534744,-0.6032628398791541,-0.0,-0.6415709969788519,-0.6383685800604229,0.0
2018-11-06,1.0,-0.1360653258732799,-0.6020565552699229,-0.0,-0.6442159383033419,-0.64200816573416,0.0
2018-11-07,1.0,-0.13597605224963716,-0.6019593613933236,-0.0,-0.6439586357039186,-0.6418420416061925,0.0
2018-11-08,1.0,-0.18528741534807586,-0.648040568732548,-0.0,-0.7042077221812112,-0.6720159193760632,0.0
2018-11-09,1.0,-0.20281765912376853,-0.6985642715443328,-0.0,-0.7443260145926499,-0.7166537776133957,0.0
2018-11-12,1.0,-0.20208277524778998,-0.6821926064827216,-0.0,-0.7504687918564158,-0.7137356013929815,0.0
2018-11-13,1.0,-0.1820627802690583,-0.6766982228865638,-0.0,-0.7520013286829431,-0.710945025743232,0.0
2018-11-14,1.0,-0.17962548341135762,-0.7044575615713414,-0.0,-0.7746454983377434,-0.7336318610489179,0.0
2018-11-15,1.0,-0.1787105735677745,-0.7054917505166515,-0.0,-0.7781956160856456,-0.7254463529491479,0.0
2018-11-16,1.0,-0.17536153534261387,-0.696580619002568,-0.0,-0.7766590079740505,-0.7302338153804568,0.0
2018-11-19,1.0,-0.18851201636270667,-0.7031873189023351,-0.0,-0.7805011078915971,-0.7366967785921255,0.0
2018-11-20,1.0,-0.17266089319069453,-0.6989641704873493,-0.0,-0.7818305314994057,-0.7426727797588726,0.0
2018-11-21,1.0,-0.1737473868770652,-0.6927304605839908,-0.0,-0.7788455054285521,-0.7264818935868905,0.0
2018-11-23,1.0,-0.1740332423047099,-0.6922221098412057,-0.0,-0.7788004450288258,-0.726408415090523,0.0
2018-11-26,1.0,-0.17318322772010247,-0.6969124983146825,-0.0,-0.776560604017797,-0.7240124039369017,0.0
2018-11-27,1.0,-0.1671141840639055,-0.6969859703295966,-0.0,-0.7724709673088541,-0.7198093575887764,0.0
2018-11-28,1.0,-0.17410412440838402,-0.6804935767410412,-0.0,-0.7923258958755915,-0.733739012846518,0.0
2018-11-29,1.0,-0.16954516378816956,-0.6757566575766758,-0.0,-0.7887755445577888,-0.7326196007137326,0.0
2018-11-30,1.0,-0.16962903117215378,-0.6761260351444153,-0.0,-0.7900424156736013,-0.730525819699724,0.0
2018-12-03,1.0,-0.16841042893187552,-0.6761312026913372,-0.0,-0.7896383515559293,-0.729991589571068,0.0
2018-12-04,1.0,-0.16042547480034897,-0.6797865915039258,-0.0,-0.7865243943359506,-0.7287094825850614,0.0
2018-12-06,1.0,-0.153095635661199,-0.627541498870445,-0.0,-0.7868578725076122,-0.7065448711652424,0.0
2018-12-07,1.0,-0.1396675681023679,-0.636930281643691,-0.0,-0.7972759052832926,-0.7240617373524174,0.0
2018-12-10,1.0,-0.13035767070647356,-0.6361546293559299,-0.0,-0.7978454363319867,-0.7200380989916905,0.0
2018-12-11,1.0,-0.12224962999506661,-0.6405525407005427,-0.0,-0.7967110672586746,-0.7294195033711561,0.0
2018-12-12,1.0,-0.12152515050827384,-0.6410501036286476,-0.0,-0.7965259729578577,-0.7306642102839095,0.0
2018-12-13,1.0,-0.12202263455717857,-0.6411040926437689,-0.0,-0.7961902881958153,-0.7305895512567443,0.0
2018-12-14,1.0,-0.1302356236612292,-0.6198055692865382,-0.0,-0.8126544735541276,-0.7327401548854836,0.0
2018-12-17,1.0,-0.12201373599290198,-0.6183497091781407,-0.0,-0.8071374585127008,-0.738621800138017,0.0
2018-12-18,1.0,-0.11279153328542496,-0.6092637355458286,-0.0,-0.804566538185144,-0.7398575814986607,0.0
2018-12-19,1.0,-0.09948795378454671,-0.6180332173570539,-0.0,-0.8172717127289437,-0.7475874745618066,0.0
2018-12-20,1.0,-0.10000327342957217,-0.6126878130217028,-0.0,-0.8164260695931127,-0.7443124161183673,0.0
2018-12-21,1.0,-0.09669819038581107,-0.6126836611145653,-0.0,-0.8183513858437778,-0.7445924277626886,0.0
2018-12-24,1.0,-0.08499348958333335,-0.6001627604166667,-0.0,-0.8158203125000001,-0.7542643229166668,0.0
2018-12-26,1.0,-0.08491266587027411,-0.60504310205663,-0.0,-0.7961450295418591,-0.742517676686146,0.0
2018-12-27,1.0,-0.05465181755615341,-0.5788650441093662,-0.0,-0.74629293624476,-0.7485453294125007,0.0
2018-12-28,1.0,-0.0505284222375086,-0.5832655868926272,-0.0,-0.7463260584078545,-0.7466387342880371,0.0
2018-12-31,1.0,-0.051815253760280185,-0.581631695800369,-0.0,-0.746489883986366,-0.7470840238906783,0.0
2019-01-02,1.0,-0.05223787167449139,-0.5823787167449139,-0.0,-0.747981220657277,-0.7472926447574335,0.0
2019-01-03,1.0,-0.05556076959174097,-0.5810730486469576,-0.0,-0.7497575473173784,-0.7420303456905991,0.0
2019-01-04,1.0,-0.029546374420125164,-0.5897443880569134,-0.0,-0.7430492854696598,-0.7511130483514431,0.0
2019-01-07,1.0,-0.025590307825441954,-0.5806341945852392,-0.0,-0.7398936827790826,-0.7444987019409074,0.0
2019-01-08,1.0,-0.02813078346699568,-0.5693707587908698,-0.0,-0.745404071560765,-0.7416101172115979,0.0
2019-01-09,1.0,-0.0244097885717808,-0.5575417616963569,-0.0,-0.7479812611724095,-0.7520803797078222,0.0
2019-01-10,1.0,-0.025783993592508166,-0.5542788491158893,-0.0,-0.750200234119894,-0.7502926498675374,0.0
2019-01-11,1.0,-0.028473381561862358,-0.5470846472515921,-0.0,-0.7545909849749581,-0.7613924441971186,0.0
2019-01-14,1.0,-0.028612126091534032,-0.5468508081996656,-0.0,-0.753700377779154,-0.7673561652319316,0.0
2019-01-15,1.0,-0.024333539987600742,-0.5413205207687539,-0.0,-0.7530998140111593,-0.7810601363918166,0.0
2019-01-16,1.0,-0.024599560058245807,-0.5391765033925086,-0.0,-0.7539424357901912,-0.7804628682963102,0.0
2019-01-17,1.0,-0.022617424711860207,-0.5416098649151072,-0.0,-0.7541516916594373,-0.7799293592762424,0.0
2019-01-18,1.0,-0.027488624322134263,-0.5390512996322384,-0.0,-0.7563111637474288,-0.793772985102537,0.0
2019-01-22,1.0,-0.0,-0.47844759528847064,-0.0,-0.8365490889569582,-0.8428648119493478,0.0
2019-01-23,1.0,-0.0,-0.4521210970864572,-0.0,-0.8464774920122742,-0.864857169972478,0.0
2019-01-24,1.0,-0.0,-0.44507683551508254,-0.0,-0.85752229178524,-0.8593562258900905,0.0
2019-01-25,1.0,-0.0,-0.3640834431551541,-0.0,-0.9502105364662017,-0.900003214297194,0.0
2019-01-28,1.0,-0.0,-0.3555133691560218,-0.0,-0.963866276263715,-0.8982270986839989,0.0
2019-01-29,1.0,-0.0,-0.34147916195887273,-0.0,-0.9764341285469865,-0.9102882784001034,0.0
2019-01-30,1.0,-0.0,-0.3388795554406823,-0.0,-0.9748966141121737,-0.9170651331093305,0.0
2019-01-31,1.0,-0.0,-0.3506253645259542,-0.0,-0.922590888471259,-0.9670144514289417,0.0
2019-02-01,1.0,-0.0,-0.3471349951440596,-0.0,-0.9353188734218194,-0.9548397539656847,0.0
2019-02-04,1.0,-0.0,-0.3485270314017481,-0.0,-0.9348009064422144,-0.9539656846876011,0.0
2019-02-05,1.0,-0.0,-0.3446322196322197,-0.0,-0.9309440559440559,-0.9618945868945868,0.0
2019-02-06,1.0,-0.0,-0.3392059071183367,-0.0,-0.9331886780231881,-0.9661247490122417,0.0
2019-02-07,1.0,-0.0,-0.34009527204381224,-0.0,-0.9427719627985354,-0.9576460675977836,0.0
2019-02-08,1.0,-0.0,-0.35265385867795507,-0.0,-0.9709866492999024,-0.9326603712145881,0.0
2019-02-11,1.0,-0.0,-0.3379936628229837,-0.0,-0.9691634273021266,-0.9594290007513149,0.0
2019-02-12,1.0,-0.0,-0.34505774956646923,-0.0,-0.9765729804011386,-0.9502993816052088,0.0
2019-02-13,1.0,-0.0,-0.3491004252535165,-0.0,-0.9745502126267582,-0.9475302584232906,0.0
2019-02-14,1.0,-0.0,-0.3433363910365614,-0.0,-0.9808347529812605,-0.9519722185820993,0.0
2019-02-15,1.0,-0.0,-0.3392576590730558,-0.0,-0.9813760146635244,-0.9524744697564806,0.0
2019-02-19,1.0,-0.0,-0.3300382966187686,-0.0,-0.9914241759680534,-0.9517855389348957,0.0
2019-02-20,1.0,-0.0,-0.339160037971783,-0.0,-0.9865134701626896,-0.9477560640282825,0.0
2019-02-21,1.0,-0.0,-0.33398795496203193,-0.0,-0.9884459282534694,-0.9506742602775595,0.0
2019-02-22,1.0,-0.0,-0.3353842125932714,-0.0,-0.9920473884016233,-0.9452480691189945,0.0
2019-02-25,1.0,-0.0,-0.3248792667301817,-0.0,-1.0048950359735864,-0.9554847399717468,0.0
2019-02-26,1.0,-0.0,-0.32840382529823525,-0.0,-1.006079726576621,-0.9518880015774426,0.0
2019-02-27,1.0,-0.0,-0.3266843536078084,-0.0,-0.9908945006714487,-0.9577806164226523,0.0
2019-02-28,1.0,-0.0,-0.3206760748276994,-0.0,-0.9866425992779783,-0.9745979652116835,0.0
2019-03-01,1.0,-0.0,-0.3200236228222711,-0.0,-0.9925850585649136,-0.9683388562616884,0.0
2019-03-04,1.0,-0.0,-0.32041665301844147,-0.0,-0.9748108355989387,-0.9803465557338924,0.0
2019-03-05,1.0,-0.0,-0.31932053856536197,-0.0,-0.9823221516278764,-0.990321624913586,0.0
2019-03-06,1.0,-0.0,-0.32065809904522774,-0.0,-0.973239948462123,-1.0098120188972215,0.0
2019-03-07,1.0,-0.0,-0.3280084844065887,-0.0,-0.964438405196699,-1.021741291883472,0.0
2019-03-08,1.0,-0.0,-0.30917535418337344,-0.0,-0.9994987971130714,-1.0326450147019512,0.0
2019-03-11,1.0,-0.0,-0.30656688241639696,-0.0,-0.9992246494066882,-1.0652642934196332,0.0
2019-03-12,1.0,-0.0,-0.25878192267147276,-0.0,-1.0191110959975516,-1.1226918760839255,0.0
2019-03-13,1.0,-0.0,-0.27223590585659546,-0.0,-1.0312328954570333,-1.1174397920087573,0.0
2019-03-14,1.0,-0.0,-0.2639459067858005,-0.0,-1.0584399903404975,-1.1274364370234933,0.0
2019-03-15,1.0,-0.0,-0.2510199847866676,-0.0,-1.0621672083535025,-1.1443883548855542,0.0
2019-03-18,1.0,-0.0,-0.2670543580457569,-0.0,-1.0684611902357488,-1.1467423477382734,0.0
2019-03-19,1.0,-0.0,-0.2629989818488221,-0.0,-1.0859811115402167,-1.1618860372853983,0.0
2019-03-20,1.0,-0.0,-0.24924808039347515,-0.0,-1.0941934114150245,-1.1950037153674677,0.0
2019-03-21,1.0,-0.0,-0.2493808816245666,-0.0,-1.1186584589259179,-1.1698153258331563,0.0
2019-03-22,1.0,-0.0,-0.24761294000285025,-0.0,-1.1467507481829842,-1.168448054724241,0.0
2019-03-25,1.0,-0.0,-0.1710754017305315,-0.0,-1.1866148684442874,-1.1740067102242626,0.0
2019-03-26,1.0,-0.0,-0.17236113084244922,-0.0,-1.1794644125586022,-1.19981531467538,0.0
2019-03-27,1.0,-0.0,-0.15733409082839186,-0.0,-1.1929481944395128,-1.200475801583638,0.0
2019-03-28,1.0,-0.0,-0.1539911111111111,-0.0,-1.1853155555555555,-1.2162844444444445,0.0
2019-03-29,1.0,-0.0,-0.15082666666666666,-0.0,-1.184817777777778,-1.2199111111111112,0.0
2019-04-01,1.0,-0.0,-0.15419928825622775,-0.0,-1.1820284697508896,-1.222491103202847,0.0
2019-04-02,1.0,-0.0,-0.16975571651754012,-0.0,-1.2003621644652747,-1.1805496378355347,0.0
2019-04-03,1.0,-0.0,-0.16726937531021768,-0.0,-1.2021555697369355,-1.1759200170176558,0.0
2019-04-04,1.0,-0.0,-0.1664892106757524,-0.0,-1.191297558205565,-1.191333049403748,0.0
2019-04-05,1.0,-0.0,-0.15940998755997868,-0.0,-1.2009952017060601,-1.1938866180913452,0.0
2019-04-08,1.0,-0.0,-0.15811540648095507,-0.0,-1.1983371233655484,-1.1967026719727116,0.0
2019-04-09,1.0,-0.0,-0.14866165306340665,-0.0,-1.2307801974551806,-1.1847310831521545,0.0
2019-04-10,1.0,-0.0,-0.13874149780990705,-0.0,-1.246251914105623,-1.1761333285851643,0.0
2019-04-11,1.0,-0.0,-0.13512454121084705,-0.0,-1.2670063785055055,-1.1612443430852013,0.0
2019-04-12,1.0,-0.0,-0.1400292993175403,-0.0,-1.2736985028763355,-1.1593597027191196,0.0
2019-04-15,1.0,-0.0,-0.142310443490701,-0.0,-1.267203147353362,-1.1670243204577968,0.0
2019-04-16,1.0,-0.0,-0.13921603722928227,-0.0,-1.2739216037229284,-1.1666010381242171,0.0
2019-04-17,1.0,-0.0,-0.11743644826351594,-0.0,-1.2945220193340494,-1.168421052631579,0.0
2019-04-18,1.0,-0.0,-0.19088624436395893,-0.0,-1.3540542538251163,-1.1508241555177767,0.0
2019-04-22,1.0,-0.0,-0.1823410138248848,-0.0,-1.352589861751152,-1.151705069124424,0.0
2019-04-23,1.0,-0.0,-0.1926869806094183,-0.0,-1.3465189289012005,-1.1542382271468146,0.0
2019-04-24,1.0,-0.0,-0.2204172050950711,-0.0,-1.330182757984124,-1.1414805242754293,0.0
2019-04-25,1.0,-0.0,-0.23795582567447376,-0.0,-1.3422027868366437,-1.1257411799584938,0.0
2019-04-26,1.0,-0.0,-0.23086053412462906,-0.0,-1.3593842729970325,-1.118954005934718,0.0
2019-04-29,1.0,-0.0,-0.2485652530371916,-0.0,-1.372736081091153,-1.1053141536856226,0.0
2019-04-30,1.0,-0.0,-0.25366071761242964,-0.0,-1.3714743470323036,-1.1008234285927194,0.0
2019-05-01,1.0,-0.0,-0.26311074614609387,-0.0,-1.3804262625508568,-1.0890597588742488,0.0
2019-05-02,1.0,-0.0,-0.25784401613626173,-0.0,-1.3704616763783057,-1.106940086657702,0.0
2019-05-03,1.0,-0.0,-0.26662678978653404,-0.0,-1.3678642192231485,-1.1039665034206887,0.0
2019-05-06,1.0,-0.0,-0.23311945086920835,-0.0,-1.3727523688726402,-1.1246362754607178,0.0
2019-05-07,1.0,-0.0,-0.24470192487385534,-0.0,-1.368491870678378,-1.124425341057746,0.0
2019-05-08,1.0,-0.0,-0.2594492139591928,-0.0,-1.340246032630914,-1.1168097521091167,0.0
2019-05-09,1.0,-0.0,-0.27771151552460466,-0.0,-1.369820322419299,-1.1999538301719828,0.0
2019-05-10,1.0,-0.0,-0.2803327940836607,-0.0,-1.377320699483861,-1.1941298821354287,0.0
2019-05-13,1.0,-0.0,-0.2801941672766498,-0.0,-1.373810532804253,-1.1984821050198402,0.0
2019-05-14,1.0,-0.0,-0.23080733036156514,-0.021411970891911457,-1.3722711166990513,-1.1854688154836743,0.0
2019-05-15,1.0,-0.0,-0.22757595395113026,-0.035908969618419544,-1.3795600960622116,-1.1689093889375977,0.0
2019-05-16,1.0,-0.0,-0.23156528048268224,-0.03776683087027915,-1.3725512658952916,-1.1768434719517318,0.0
2019-05-17,1.0,-0.0,-0.22008105834671562,-0.047908541714460504,-1.3512273457214958,-1.2043282098340597,0.0
2019-05-20,1.0,-0.0,-0.21406190294230035,-0.05468093236530378,-1.3472678639663738,-1.2051585785250287,0.0
2019-05-21,1.0,-0.0,-0.21101652861014622,-0.05786922166660305,-1.3439706836660688,-1.2043745467038212,0.0
2019-05-22,1.0,-0.0,-0.2045974382433669,-0.06453949374809394,-1.342901799329064,-1.2000991155840195,0.0
2019-05-23,1.0,-0.0,-0.20347243374961926,-0.08049040511727079,-1.3423697837343893,-1.1811985988425222,0.0
2019-05-24,1.0,-0.0,-0.1826879443351989,-0.08644683103917712,-1.329375283618212,-1.183028286189684,0.0
2019-05-28,1.0,-0.0,-0.1675299633256456,-0.09399221142576279,-1.3338122424288252,-1.1855268630193958,0.0
2019-05-29,1.0,-0.0,-0.1748774047529234,-0.0954356846473029,-1.3339117314221047,-1.167936627687665,0.0
2019-05-30,1.0,-0.0,-0.1813398406222595,-0.09013611926640486,-1.3671026041865253,-1.1742860411026803,0.0
2019-05-31,1.0,-0.0,-0.1800083902215781,-0.09446626749551885,-1.3686739636169483,-1.170588459631593,0.0
2019-06-03,1.0,-0.0,-0.1718767676005883,-0.1155775104641955,-1.346619404954938,-1.1367698631170104,0.0
2019-06-04,1.0,-0.0,-0.17950766655252443,-0.08868850587832439,-1.3275501274588137,-1.2089563596240915,0.0
2019-06-05,1.0,-0.0,-0.1676274443314118,-0.1093402660035417,-1.3212765155796693,-1.1695113221054219,0.0
2019-06-06,1.0,-0.0,-0.1854237288135593,-0.09250470809792842,-1.3038794726930318,-1.1846704331450093,0.0
2019-06-07,1.0,-0.0,-0.20393943959023803,-0.09615094908104851,-1.2880762277794517,-1.1779903585417295,0.0
2019-06-10,1.0,-0.0,-0.20351948149822896,-0.09665385484964956,-1.2905644735850479,-1.1774436656869396,0.0
2019-06-11,1.0,-0.0,-0.20068759681136425,-0.12403188635762591,-1.2782878083796139,-1.1749971664966565,0.0
2019-06-12,1.0,-0.0,-0.19998488398458164,-0.12251530496561104,-1.2787771143526567,-1.1777265512810822,0.0
2019-06-13,1.0,-0.0,-0.21880199667221298,-0.13749810921191954,-1.263878384510664,-1.161397670549085,0.0
2019-06-14,1.0,-0.0,-0.2191128086828272,-0.14782740233710245,-1.2623000415989107,-1.152516734107325,0.0
2019-06-17,1.0,-0.0,-0.21475013230513343,-0.14927799198608904,-1.2694110531488623,-1.1467452937173963,0.0
2019-06-18,1.0,-0.0,-0.225268491907427,-0.14801089093934353,-1.2674708818635607,-1.1407880804719406,0.0
2019-06-19,1.0,-0.0,-0.21678427229161162,-0.16176748047243497,-1.2650466020150182,-1.1298441568242708,0.0
2019-06-20,1.0,-0.0,-0.22786058330488868,-0.16896120150187732,-1.2633595024083135,-1.1324762013122462,0.0
2019-06-21,1.0,-0.0,-0.22921254461234716,-0.17115954134710304,-1.2649024223555319,-1.1315209962791404,0.0
2019-06-24,1.0,-0.0,-0.20495238095238094,-0.17043809523809525,-1.2712380952380953,-1.162895238095238,0.0
2019-06-25,1.0,-0.0,-0.1850482253821814,-0.17574625443177921,-1.2834432541649194,-1.1680454424154627,0.0
2019-06-26,1.0,-0.0,-0.18604206500956022,-0.16133843212237092,-1.2583556405353729,-1.2183938814531547,0.0
2019-06-27,1.0,-0.0,-0.18587758535000187,-0.1569369576021715,-1.2553045073976372,-1.2249111136598234,0.0
2019-06-28,1.0,-0.0,-0.17771579228917506,-0.16010087501432885,-1.2587596958465477,-1.2244851171143634,0.0
2019-07-01,1.0,-0.0,-0.17550693091992212,-0.16099591400313135,-1.2621911635544354,-1.2199946538358728,0.0
2019-07-02,1.0,-0.0,-0.18470049599389546,-0.15612361694009919,-1.2541396413582602,-1.2204120564669974,0.0
2019-07-03,1.0,-0.0,-0.17689489351957868,-0.16357529959545075,-1.256125486604076,-1.2199068773376078,0.0
2019-07-05,1.0,-0.0,-0.16833873736410454,-0.16685103948121305,-1.2563799351516307,-1.2230402441350372,0.0
2019-07-08,1.0,-0.0,-0.17529789184234648,-0.1608234036052551,-1.257218148487626,-1.22574854873205,0.0
2019-07-09,1.0,-0.0,-0.18595168487459607,-0.15510078473611325,-1.2783120480073855,-1.2274196030158484,0.0
2019-07-10,1.0,-0.0,-0.15691167868980307,-0.13893546500292456,-1.3342561902905048,-1.2692532657438096,0.0
2019-07-11,1.0,-0.0,-0.140120888609781,-0.15680194677761206,-1.3599183609388492,-1.268113666692833,0.0
2019-07-12,1.0,-0.0,-0.11395798021206985,-0.16098387796129132,-1.3824746738144977,-1.284362804998226,0.0
2019-07-15,1.0,-0.0,-0.1323297604035309,-0.175953656998739,-1.3719262295081969,-1.2605611601513242,0.0
2019-07-16,1.0,-0.0,-0.13491469325032507,-0.1936246503014303,-1.3662082824382362,-1.245557350565428,0.0
2019-07-17,1.0,-0.0,-0.14630681818181818,-0.18761837121212122,-1.36651672979798,-1.2452651515151514,0.0
2019-07-18,1.0,-0.0,-0.14468806688224622,-0.18550358861108918,-1.369666377474564,-1.2437100717722216,0.0
2019-07-19,1.0,-0.0,-0.1421044414955897,-0.1658340488642573,-1.3699164780266957,-1.2250409804074622,0.0
2019-07-22,1.0,-0.0,-0.13479636065445744,-0.16252098871490492,-1.3743996251317898,-1.233160217111172,0.0
2019-07-23,1.0,-0.0,-0.1313238770685579,-0.17943262411347516,-1.3975965327029156,-1.2317178881008668,0.0
2019-07-24,1.0,-0.0,-0.131139798488665,-0.18820843828715367,-1.392435453400504,-1.2239845717884132,0.0
2019-07-25,1.0,-0.0,-0.11445759446388551,-0.1945897062871073,-1.4104903078677309,-1.2124012110250462,0.0
2019-07-26,1.0,-0.0,-0.11021611001964636,-0.19555992141453832,-1.411787819253438,-1.2116699410609035,0.0
2019-07-29,1.0,-0.0,-0.10295216006918512,-0.19776720783049648,-1.4098431542120367,-1.2204096072958843,0.0
2019-07-30,1.0,-0.0,-0.10193812163384049,-0.20234304359790858,-1.402720446593545,-1.2242402799072218,0.0
2019-07-31,1.0,-0.0,-0.12977459580661657,-0.19991345737775854,-1.3912513276425003,-1.2128555131584122,0.0
2019-08-01,1.0,-0.0,-0.15266155961500688,-0.1961107837360047,-1.3831467295226871,-1.1965822038892164,0.0
2019-08-02,1.0,-0.0,-0.13913760603204525,-0.21135721017907635,-1.3812048382029534,-1.1954524033930256,0.0
2019-08-05,1.0,-0.0,-0.13180245360176157,-0.19491192198804658,-1.4025243787354515,-1.2027760301981756,0.0
2019-08-06,1.0,-0.0,-0.1356739180924363,-0.19706588217078266,-1.3385073933575906,-1.1996593636293256,0.0
2019-08-07,1.0,-0.0,-0.15342444598872676,-0.17963863794301602,-1.3219056443517876,-1.2057756157825652,0.0
2019-08-08,1.0,-0.0,-0.1531357471308783,-0.18281231886858068,-1.3237373932532168,-1.2044514857606552,0.0
2019-08-09,1.0,-0.0,-0.12963675542558104,-0.1740418654763737,-1.3076419886101278,-1.236647683546252,0.0
2019-08-12,1.0,-0.0,-0.12099657810757815,-0.18747356684224692,-1.3194278903456496,-1.2169249106078666,0.0
2019-08-13,1.0,-0.0,-0.09360135031456192,-0.18513119533527694,-1.3240371336504526,-1.2333128740217891,0.0
2019-08-14,1.0,-0.0,-0.10506401681635773,-0.18387158417733615,-1.3059048347028472,-1.227097267341869,0.0
2019-08-15,1.0,-0.0,-0.13990825688073397,-0.2015340652729734,-1.2700030079711238,-1.148556173860731,0.0
2019-08-16,1.0,-0.0,-0.1715146893270872,-0.18807422740313035,-1.1801939209064167,-1.091658495841958,0.0
2019-08-19,1.0,-0.0,-0.12103331654313881,-0.19335108296754694,-1.197884435489674,-1.0856299920846226,0.0
2019-08-20,1.0,-0.0,-0.12423252306918962,-0.21553983698969517,-1.182758249254964,-1.0679688341531723,0.0
2019-08-21,1.0,-0.0,-0.12459628220770831,-0.2135936266417857,-1.1838441111031364,-1.0665685781956504,0.0
2019-08-22,1.0,-0.0,-0.12921710479192033,-0.2012749803022706,-1.1780674736766708,-1.0728457846859107,0.0
2019-08-23,1.0,-0.0,-0.1325068080837036,-0.2020567579188763,-1.180557546223305,-1.0680450050164827,0.0
2019-08-26,1.0,-0.0,-0.11600368715876055,-0.20446004396227754,-1.1734737289938313,-1.0514075019499398,0.0
2019-08-27,1.0,-0.0,-0.1115277139117824,-0.2046266492165116,-1.1674507445792508,-1.053588482897669,0.0
2019-08-28,1.0,-0.0,-0.11908213414418554,-0.19753915779797052,-1.166389704062511,-1.0526818230032173,0.0
2019-08-29,1.0,-0.0,-0.14273259868879898,-0.19852838610684892,-1.1325847398521411,-1.013390988980332,0.0
2019-08-30,1.0,-0.0,-0.1398414133685748,-0.2015023996661334,-1.1287125269527718,-1.0077206649509634,0.0
2019-09-03,1.0,-0.0,-0.1403948605452836,-0.20735401650475294,-1.118910825585849,-1.0153556878721406,0.0
2019-09-04,1.0,-0.0,-0.08604986461300418,-0.22171818405598337,-1.1476949045257938,-1.0610823926574533,0.0
2019-09-05,1.0,-0.0,-0.09147346638139665,-0.21279506155518926,-1.155098032338396,-1.0480165550138545,0.0
