Date,GBT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-16,1.0,-0.6899809631248678,-2.0143834167665515,-0.0,-1.697736727067616,-1.6485933864485651,0.0
2018-11-19,1.0,-0.6950634696755994,-2.0133286318758814,-0.0,-1.695768688293371,-1.6480959097320167,0.0
2018-11-20,1.0,-0.6671812504385657,-2.0056136411479897,-0.0,-1.6923022945758193,-1.6520244193389937,0.0
2018-11-21,1.0,-0.684247244314218,-2.0017441049253524,-0.0,-1.697153620761825,-1.5932747314078415,0.0
2018-11-23,1.0,-0.6845441248171624,-1.9899003970188758,-0.0,-1.6986139165563836,-1.5921849968656403,0.0
2018-11-26,1.0,-0.6829659598214286,-2.0072544642857144,-0.0,-1.6962890625000002,-1.5889369419642858,0.0
2018-11-27,1.0,-0.6587512222377427,-2.035479815616706,-0.0,-1.7000279368626903,-1.58995669786283,0.0
2018-11-28,1.0,-0.6558747103026898,-2.073951822459443,-0.0,-1.6998384718027952,-1.593370320949505,0.0
2018-11-29,1.0,-0.5861089952219375,-2.0441797659441865,-0.0,-1.6912956166470465,-1.6031438266048057,0.0
2018-11-30,1.0,-0.5848167901918682,-2.0453002701392253,-0.0,-1.6920412828149893,-1.604419200664958,0.0
2018-12-03,1.0,-0.5793414211438476,-2.0507452339688044,-0.0,-1.6955979202772964,-1.606724436741768,0.0
2018-12-04,1.0,-1.4134919873332692,-2.252087131753191,-0.7658574033202189,-2.091929757220996,-2.072641781019096,0.0
2018-12-06,1.0,-1.362028632918499,-2.1419481613174884,-0.7738373725086553,-2.066061570131936,-2.0131935997005708,0.0
2018-12-07,1.0,-1.3672226386806599,-2.1442091454272867,-0.7776424287856072,-2.068778110944528,-2.012368815592204,0.0
2018-12-10,1.0,-1.3218686775795476,-2.121206547728527,-0.7415854331432775,-2.039727791061247,-1.9719514438109251,0.0
2018-12-11,1.0,-1.3245630174793008,-2.1206071757129714,-0.7436982520699171,-2.0410303587856484,-1.969733210671573,0.0
2018-12-12,1.0,-1.324560596300727,-2.1213766448881937,-0.7437195178062023,-2.0414097727063587,-1.971105180822674,0.0
2018-12-13,1.0,-1.3215106128824774,-2.11421483046954,-0.7443719562620601,-2.041900211338785,-1.966645226500046,0.0
2018-12-14,1.0,-1.3218876239441792,-2.1042049210429674,-0.7486228424531767,-2.0422328314359164,-1.9640102827763495,0.0
2018-12-17,1.0,-1.3017194073532101,-2.105633802816901,-0.7253521126760564,-2.0299067130053046,-1.9830802999817083,0.0
2018-12-18,1.0,-1.2827705156136529,-2.0870551924473495,-0.7008896151053015,-2.0236020334059552,-1.9834785766158316,0.0
2018-12-19,1.0,-1.2806937885942609,-2.088630584816564,-0.7014166363966583,-2.025426807119506,-1.98492553577915,0.0
2018-12-20,1.0,-1.264176417641764,-2.058235823582358,-0.7077407740774078,-2.0087308730873086,-1.961926192619262,0.0
2018-12-21,1.0,-1.2533750558784087,-2.0519445686186857,-0.6949485918641036,-2.0029503799731785,-1.9372373714796602,0.0
2018-12-24,1.0,-1.219059405940594,-2.0137022630834513,-0.6869695898161244,-1.9827616690240453,-1.9377652050919378,0.0
2018-12-26,1.0,-1.237046285561402,-2.0707214839917953,-0.6701150450370107,-1.9878712209043075,-1.9524658878087935,0.0
2018-12-27,1.0,-1.1180455584723517,-1.9778982132271996,-0.5945465323058684,-1.8700990769751884,-1.907528156490812,0.0
2018-12-28,1.0,-1.1142712036566786,-1.9834095141357713,-0.5915016082613848,-1.8696461824953445,-1.9056204503131877,0.0
2018-12-31,1.0,-1.1141019129845944,-1.9836634501438972,-0.5917555442695108,-1.8695615371593026,-1.905451159641104,0.0
2019-01-02,1.0,-1.1099188915174043,-1.9826799594457585,-0.5827137546468402,-1.8676917877661372,-1.905795876985468,0.0
2019-01-03,1.0,-1.1116459758466346,-1.978718013681277,-0.590237311037919,-1.86800101342792,-1.896714804492864,0.0
2019-01-04,1.0,-1.0686537173476223,-1.985264567983925,-0.5699095780308104,-1.848961821835231,-1.8996148693904888,0.0
2019-01-07,1.0,-1.0077475126406785,-1.9223617680639373,-0.5640189202413961,-1.8123470885663024,-1.8488827271244495,0.0
2019-01-08,1.0,-1.0051207022677395,-1.904982524587499,-0.5634398114281071,-1.8128911647565633,-1.8416646346419572,0.0
2019-01-09,1.0,-1.0030929513267133,-1.8939443268761194,-0.5612078788865376,-1.8219111183460852,-1.8591893211785775,0.0
2019-01-10,1.0,-1.0030906872712484,-1.8899552663684422,-0.5605530703538023,-1.8227734851565678,-1.8569337128914194,0.0
2019-01-11,1.0,-1.0056211812627291,-1.8763340122199592,-0.565050916496945,-1.8285947046843176,-1.8708757637474542,0.0
2019-01-14,1.0,-1.0047077922077923,-1.865827922077922,-0.5686688311688312,-1.8199675324675324,-1.8577110389610387,0.0
2019-01-15,1.0,-1.003576944963824,-1.8626940899113895,-0.5759694333794001,-1.8213153402162425,-1.8657832696528738,0.0
2019-01-16,1.0,-0.997808619430241,-1.8601574547520494,-0.5706517328138949,-1.8211995779563348,-1.8663257852447042,0.0
2019-01-17,1.0,-1.0016206142127866,-1.8475002025767766,-0.575480106960538,-1.8163033789806335,-1.862247791913135,0.0
2019-01-18,1.0,-0.9936089313162365,-1.8220208720977267,-0.5922659978966103,-1.8051937545506027,-1.8768708033330639,0.0
2019-01-22,1.0,-0.9810770256752251,-1.9043014338112705,-0.5753584528176059,-1.9201400466822274,-1.9551517172390798,0.0
2019-01-23,1.0,-0.9739869934967483,-1.866516591629148,-0.5962981490745373,-1.9248791062197763,-1.975821243955311,0.0
2019-01-24,1.0,-0.9814953115923989,-1.8479794207949547,-0.5928968550327773,-1.916438469836528,-1.9593394739025807,0.0
2019-01-25,1.0,-1.02778013762637,-1.8325545832979357,-0.6504120295641832,-1.9741738170079008,-2.0104494095658825,0.0
2019-01-28,1.0,-1.0220383348813646,-1.79202904669425,-0.6771088406653719,-1.9657181457400998,-1.9869120999746686,0.0
2019-01-29,1.0,-1.0285762740608837,-1.791486475027559,-0.6864241499194438,-1.9749003646230816,-1.9983040786907489,0.0
2019-01-30,1.0,-1.0274832470947495,-1.7914157265247264,-0.6865722283484604,-1.9757400967003138,-2.001272372550683,0.0
2019-01-31,1.0,-1.016387874670969,-1.8051286405706037,-0.6902436953383714,-1.9676488069966884,-2.011717754946081,0.0
2019-02-01,1.0,-1.0177781558353183,-1.8073324259952364,-0.6917318815923784,-1.9742259271861178,-2.0151412044913237,0.0
2019-02-04,1.0,-1.0164994046606566,-1.8088110222827012,-0.6906786868515054,-1.9740602143221637,-2.0147984351080117,0.0
2019-02-05,1.0,-0.9992392223161454,-1.7970414201183431,-0.6806424344885883,-1.9621301775147928,-2.014116652578191,0.0
2019-02-06,1.0,-0.9940240720478074,-1.794714249642286,-0.6815082905479337,-1.9470583284235334,-1.9995791600033668,0.0
2019-02-07,1.0,-0.9909727495148908,-1.79962878596136,-0.6830338310976125,-1.9516578081498357,-2.0115582552940183,0.0
2019-02-08,1.0,-0.9913094836314545,-1.7922713466081674,-0.6941444481943976,-1.9519068511643602,-2.007762402969963,0.0
2019-02-11,1.0,-0.9923135399949321,-1.7828363882084637,-0.6986231945265649,-1.9573443703015458,-2.015626319790523,0.0
2019-02-12,1.0,-1.0047481770391724,-1.7864168221129386,-0.7018823130405292,-1.9665931829743937,-2.0192470747837885,0.0
2019-02-13,1.0,-1.0004236929073806,-1.7911193966613,-0.7081603253961529,-1.961782899754258,-2.012287094314041,0.0
2019-02-14,1.0,-1.0062749088442298,-1.7628254049012126,-0.7298397354362758,-1.9677774951242262,-2.0128890019503096,0.0
2019-02-15,1.0,-1.009252971137521,-1.770967741935484,-0.7322580645161291,-1.96553480475382,-2.010865874363328,0.0
2019-02-19,1.0,-1.0134688691232527,-1.7546802202456586,-0.7324862346463363,-1.965438373570521,-2.0049978822532823,0.0
2019-02-20,1.0,-1.0173160173160174,-1.76232917409388,-0.7339784398607928,-1.96876326288091,-2.0058568882098293,0.0
2019-02-21,1.0,-1.015677966101695,-1.7670338983050848,-0.734406779661017,-1.961949152542373,-1.9955084745762715,0.0
2019-02-22,1.0,-1.0144890910622526,-1.7428186336450173,-0.7370061494398114,-1.9518153483278577,-1.9777609299974728,0.0
2019-02-25,1.0,-1.0143520472773322,-1.739046010975095,-0.7519628535246939,-1.9559307724778388,-1.981089067116927,0.0
2019-02-26,1.0,-1.0143951511069955,-1.735078710329152,-0.7484636753935516,-1.9451974071891571,-1.9751662597861772,0.0
2019-02-27,1.0,-1.0181956027293404,-1.7311936652346054,-0.7525061073203606,-1.9485300311683935,-1.9734647460197121,0.0
2019-02-28,1.0,-1.0160040431266846,-1.7309636118598382,-0.7532008086253369,-1.9483659029649594,-1.9747304582210243,0.0
2019-03-01,1.0,-1.0154092286965308,-1.732064668238464,-0.7531997305490064,-1.947036039070394,-1.9727180868979453,0.0
2019-03-04,1.0,-1.0045324827933524,-1.7292261205304684,-0.7476917911700521,-1.9382239382239381,-1.9737283867718651,0.0
2019-03-05,1.0,-1.0160481444333,-1.7057840187228352,-0.7393848211300569,-1.9349715814108994,-1.9622199933132731,0.0
2019-03-06,1.0,-1.0160253735080544,-1.6985226608797261,-0.7445121442283615,-1.9304732493114096,-1.957015274184125,0.0
2019-03-07,1.0,-1.0050656037203123,-1.6942368377345955,-0.7360073077561867,-1.9232685600398605,-1.9456900847035377,0.0
2019-03-08,1.0,-1.01559879235156,-1.690120764844012,-0.7936933914793693,-1.9359275410935928,-1.9511070110701108,0.0
2019-03-11,1.0,-1.0192177446664408,-1.7015746698272942,-0.816288520149001,-1.948103623433796,-1.980697595665425,0.0
2019-03-12,1.0,-1.0293513606024303,-1.6803012151292145,-0.864282046893719,-1.9667978778024986,-2.0164299161389696,0.0
2019-03-13,1.0,-1.0525043177892919,-1.6931778929188255,-0.8978411053540588,-1.971588946459413,-2.020466321243523,0.0
2019-03-14,1.0,-1.0522864538395167,-1.690595340811044,-0.8988783433994822,-1.969283865401208,-2.017083692838654,0.0
2019-03-15,1.0,-1.0606558795535173,-1.685472008306654,-0.9093190274292636,-1.9716189322488535,-2.0256987107380806,0.0
2019-03-18,1.0,-1.0832674571805005,-1.7126043039086516,-0.9555555555555555,-1.9877031181379006,-2.0444444444444443,0.0
2019-03-19,1.0,-1.074980268350434,-1.7122687012189775,-0.9524686486012452,-1.9825484521617116,-2.047355958958169,0.0
2019-03-20,1.0,-1.0829444395526988,-1.722726072026063,-0.9575592145813154,-1.987320595227613,-2.054591881658889,0.0
2019-03-21,1.0,-1.0818492850250023,-1.715589086761997,-0.9578910430739539,-1.9823668742872183,-2.035003070444776,0.0
2019-03-22,1.0,-1.0932188385269122,-1.7217599150141643,-0.9904390934844192,-2.004426345609065,-2.0428470254957505,0.0
2019-03-25,1.0,-1.0661617480630277,-1.6413336815530601,-1.0053974057630364,-1.98145729955602,-2.0111430312527205,0.0
2019-03-26,1.0,-1.0772679324894516,-1.6639416315049227,-1.0285689170182841,-1.9941104078762306,-2.02654711673699,0.0
2019-03-27,1.0,-1.0746098544625635,-1.6594774679992987,-1.0226196738558653,-1.9898299140803086,-2.020690864457303,0.0
2019-03-28,1.0,-1.075834797891037,-1.6601054481546573,-1.0339191564147627,-1.9912126537785588,-2.026274165202109,0.0
2019-03-29,1.0,-1.0728919370438759,-1.661127231161523,-1.0342038160555702,-1.9945484920425571,-2.0298953662182364,0.0
2019-04-01,1.0,-1.0684233640755378,-1.664997804128239,-1.0292490118577076,-1.9925340360122967,-2.028282828282828,0.0
2019-04-02,1.0,-1.0785588752196837,-1.6636203866432338,-1.0639718804920912,-1.984182776801406,-1.9969244288224957,0.0
2019-04-03,1.0,-1.0821315511783327,-1.664438972915934,-1.0633134013366163,-1.9872493844530426,-1.9963946535349983,0.0
2019-04-04,1.0,-1.0851946676083695,-1.674229716606339,-1.062593802418999,-1.9956740531473471,-2.010770724816809,0.0
2019-04-05,1.0,-1.096201413427562,-1.6654593639575972,-1.0636042402826855,-1.9968197879858658,-2.011837455830389,0.0
2019-04-08,1.0,-1.0942630185348632,-1.6625772285966463,-1.0627537511032656,-1.9964695498676082,-2.010061782877317,0.0
2019-04-09,1.0,-1.1135518157661648,-1.652790079716563,-1.0775022143489814,-2.007174490699734,-2.0063773250664303,0.0
2019-04-10,1.0,-1.1119257950530037,-1.6435512367491165,-1.080123674911661,-2.003886925795053,-1.994434628975265,0.0
2019-04-11,1.0,-1.1229218252564557,-1.6334453484258933,-1.0914396887159534,-2.006897771489211,-1.9885921471524584,0.0
2019-04-12,1.0,-1.121841314719915,-1.63094186251988,-1.090121929669553,-2.0056547093125996,-1.9869234847146138,0.0
2019-04-15,1.0,-1.1206621813031161,-1.6365084985835694,-1.0927762039660056,-2.0084100566572234,-1.9943342776203965,0.0
2019-04-16,1.0,-1.1216551479709376,-1.6391990076200602,-1.092415381889066,-2.0102782208045364,-1.9969874180400495,0.0
2019-04-17,1.0,-1.1216743526073076,-1.6347108903866618,-1.0945370698829373,-2.015519687832565,-2.0019510464703796,0.0
2019-04-18,1.0,-1.1239588871167818,-1.6320219741272373,-1.0969342548289915,-2.0107212475633527,-1.9969874180400495,0.0
2019-04-22,1.0,-1.134204909284952,-1.6426538598363571,-1.0948950551405194,-2.01760939167556,-2.004357879758093,0.0
2019-04-23,1.0,-1.1351591677040724,-1.6423617286146186,-1.0964787479992886,-2.014760803841366,-2.0032900586875333,0.0
2019-04-24,1.0,-1.1297730072144994,-1.6122646489530177,-1.0834946331163118,-1.9921696287172268,-1.9804680626429703,0.0
2019-04-25,1.0,-1.1259766482310598,-1.5980159775261171,-1.0911245720305505,-1.9890264243701168,-1.9748046703537883,0.0
2019-04-26,1.0,-1.1301676468006672,-1.584130606512771,-1.0978671113841831,-1.9944702887738084,-1.9706837531817782,0.0
2019-04-29,1.0,-1.129655534184298,-1.5723028501486274,-1.0953838083581047,-1.9819898583668476,-1.9634551495016612,0.0
2019-04-30,1.0,-1.1320556576529273,-1.5713660628336397,-1.1000262536098715,-1.9845103701758993,-1.9632449461800998,0.0
2019-05-01,1.0,-1.1373664857292942,-1.5682892663281387,-1.1031343022237787,-1.9852915426370161,-1.960952547714936,0.0
2019-05-02,1.0,-1.1300017473353137,-1.5714660143281496,-1.094094006639874,-1.9769351738598637,-1.9641796260702427,0.0
2019-05-03,1.0,-1.128592644360968,-1.5746483794880755,-1.0928627588014326,-1.9760635974491134,-1.9638333187734778,0.0
2019-05-06,1.0,-1.1236199252368948,-1.5538555159523604,-1.0939754846561767,-1.969138485612449,-1.9527949230635486,0.0
2019-05-07,1.0,-1.119801635635984,-1.5579432747520445,-1.1017922394292674,-1.9672872803201669,-1.9533669740734296,0.0
2019-05-08,1.0,-1.102900552486188,-1.541868093922652,-1.097203038674033,-1.9518301104972375,-1.9388812154696133,0.0
2019-05-09,1.0,-1.1096662332032945,-1.5442566103164284,-1.1045513654096228,-1.966363242306025,-1.9444299956653663,0.0
2019-05-10,1.0,-1.109724388975559,-1.5439417576703067,-1.1059109031027907,-1.965505286878142,-1.9419310105737564,0.0
2019-05-13,1.0,-1.1086749285033364,-1.54406794349597,-1.1013952682208163,-1.9672415287286593,-1.944795909524222,0.0
2019-05-14,1.0,-1.0567629762209154,-1.479587488280917,-1.1240092048069548,-1.946987130316202,-1.9156226029148553,0.0
2019-05-15,1.0,-1.044493692465053,-1.4861916126832595,-1.1288782816229117,-1.9532901466075692,-1.9108421411524037,0.0
2019-05-16,1.0,-1.0323786861561997,-1.4846604912042152,-1.133763916036373,-1.944505821364834,-1.9030339083878642,0.0
2019-05-17,1.0,-1.0343329357641848,-1.481939001533481,-1.1426137331743056,-1.9480320327142615,-1.9124211961151816,0.0
2019-05-20,1.0,-1.0337107346556567,-1.4762918191878776,-1.1454839533497916,-1.946284157657274,-1.9109559887630885,0.0
2019-05-21,1.0,-1.028909106368506,-1.4774253889975342,-1.1469262817787604,-1.9412464926451833,-1.908086047104838,0.0
2019-05-22,1.0,-1.0229914312378043,-1.4661915669805718,-1.1518622210910325,-1.939679307711886,-1.9033681174174937,0.0
2019-05-23,1.0,-1.0230430362588954,-1.459420535411725,-1.1562182311080988,-1.938495425279566,-1.8946119959335819,0.0
2019-05-24,1.0,-1.0118786857624262,-1.4303285593934287,-1.1674810446503792,-1.9291491154170177,-1.8857624262847517,0.0
2019-05-28,1.0,-1.0103631308450585,-1.4312915999662987,-1.1648833094616227,-1.9308282079366417,-1.888027635015587,0.0
2019-05-29,1.0,-1.0178526315789476,-1.4333473684210527,-1.1656421052631578,-1.9283368421052633,-1.8757894736842107,0.0
2019-05-30,1.0,-1.0181022143638967,-1.4312536835901322,-1.1636776963879767,-1.9280121242738064,-1.8785046728971964,0.0
2019-05-31,1.0,-1.0197744867048133,-1.4327667452036352,-1.1631605520026926,-1.9257825647929991,-1.873106698081454,0.0
2019-06-03,1.0,-0.9912564766839377,-1.387386658031088,-1.1238665803108807,-1.828529792746114,-1.7648963730569946,0.0
2019-06-04,1.0,-1.0078498017318118,-1.3737962288581371,-1.126810714574735,-1.8306223193331714,-1.7535000404628955,0.0
2019-06-05,1.0,-0.9943941699367342,-1.3456394650436456,-1.1371826699767758,-1.823976936013454,-1.7072155041242894,0.0
2019-06-06,1.0,-0.990392313851081,-1.356365092073659,-1.1256204963971177,-1.8188150520416335,-1.7152121697357887,0.0
2019-06-07,1.0,-0.9922984356197352,-1.3711191335740074,-1.1273967107902125,-1.8161251504211793,-1.715523465703971,0.0
2019-06-10,1.0,-0.9814296005763227,-1.3735691987513008,-1.1258304650604338,-1.807892419755063,-1.715680781237493,0.0
2019-06-11,1.0,-1.0008898236531307,-1.3869923960524189,-1.1636466591166479,-1.8174243649894841,-1.7203526937388773,0.0
2019-06-12,1.0,-1.0005663888664131,-1.391293793996278,-1.166599239420665,-1.8158427057205275,-1.7169673921838335,0.0
2019-06-13,1.0,-0.9614971621414328,-1.3463721429667128,-1.1165055990182544,-1.6708851050774658,-1.574628010431048,0.0
2019-06-14,1.0,-0.9576569678407351,-1.3467840735068912,-1.109571209800919,-1.6674578866768759,-1.5755742725880553,0.0
2019-06-17,1.0,-0.9556627613140362,-1.3510222834826555,-1.1089669959414963,-1.6678918753350178,-1.5740102611225975,0.0
2019-06-18,1.0,-0.9537431527693244,-1.348980523432745,-1.1014150943396228,-1.6473676202069385,-1.5565276932440657,0.0
2019-06-19,1.0,-0.9545420222004077,-1.3194895416446426,-1.1046590651665031,-1.6312013894132749,-1.5412670844974705,0.0
2019-06-20,1.0,-0.9485658507283377,-1.3214446613605648,-1.0900285328127346,-1.617660309355759,-1.5310106622616009,0.0
2019-06-21,1.0,-0.9507470530820631,-1.324648997672498,-1.0893460470005256,-1.6125835272918387,-1.5306704707560628,0.0
2019-06-24,1.0,-0.9590634441087614,-1.3114803625377645,-1.0931268882175227,-1.628247734138973,-1.5608761329305139,0.0
2019-06-25,1.0,-0.9533977672885292,-1.2811867835468644,-1.08870907319997,-1.619689817936615,-1.5493369296471116,0.0
2019-06-26,1.0,-0.9423797392477147,-1.284429791697887,-1.0832459163794397,-1.6175633148508917,-1.5652630001498578,0.0
2019-06-27,1.0,-0.9632063074901445,-1.3289016000618379,-1.1495709979129627,-1.69088660431321,-1.5972791218984306,0.0
2019-06-28,1.0,-0.968935940035546,-1.3079360173093268,-1.1552430260412643,-1.698709527857198,-1.5965535893671277,0.0
2019-07-01,1.0,-0.983285614795326,-1.2958291418401298,-1.162733111506616,-1.7063375377234387,-1.5899558925945987,0.0
2019-07-02,1.0,-0.976598702502317,-1.296802594995366,-1.1584800741427246,-1.702502316960148,-1.5888940376892182,0.0
2019-07-03,1.0,-0.9790490916119058,-1.2928488596830305,-1.1631233088519521,-1.7068419018167764,-1.5890993428681872,0.0
2019-07-05,1.0,-0.9782054254579178,-1.2938403276914754,-1.1590540227220032,-1.7058505294072184,-1.5915449416492773,0.0
2019-07-08,1.0,-0.9783549783549784,-1.2939857761286333,-1.1593228200371057,-1.7064007421150278,-1.592300556586271,0.0
2019-07-09,1.0,-0.9775272221793189,-1.2896748783689862,-1.158776739516565,-1.7049965248281722,-1.5916286971966949,0.0
2019-07-10,1.0,-0.9799568300955905,-1.2751310514955287,-1.1551032994141228,-1.7089115016959604,-1.589885908109775,0.0
2019-07-11,1.0,-0.9786022167487685,-1.2767087438423643,-1.1527093596059113,-1.7022783251231526,-1.5868226600985222,0.0
2019-07-12,1.0,-0.9786022167487685,-1.2779402709359606,-1.1525554187192117,-1.7020474137931032,-1.585899014778325,0.0
2019-07-15,1.0,-0.9818840579710145,-1.2895467160037004,-1.1630434782608696,-1.6991211840888065,-1.5753160653715694,0.0
2019-07-16,1.0,-0.9873427490931542,-1.2882611715674928,-1.169638033495408,-1.6995446476807903,-1.5730493169715214,0.0
2019-07-17,1.0,-0.9910320834943951,-1.2897564746810979,-1.1728643216080403,-1.7021260146888288,-1.5751063007344415,0.0
2019-07-18,1.0,-0.9906549274019152,-1.2886932344763669,-1.17408093914118,-1.7004170528266913,-1.5693543404386776,0.0
2019-07-19,1.0,-0.9952859350850077,-1.289335394126739,-1.1766615146831532,-1.6983771251931994,-1.5683153013910358,0.0
2019-07-22,1.0,-0.9925464883971108,-1.2906869525126787,-1.173582295988935,-1.6804979253112033,-1.5467189180882126,0.0
2019-07-23,1.0,-0.9914772727272727,-1.2923832923832925,-1.172681203931204,-1.6781326781326782,-1.543458230958231,0.0
2019-07-24,1.0,-0.9943146896127844,-1.292255685310387,-1.1811616472034419,-1.6769360786724032,-1.5381069452980947,0.0
2019-07-25,1.0,-0.9929420790180283,-1.2839278864595323,-1.1825086306098964,-1.6786344457230535,-1.5335634829305715,0.0
2019-07-26,1.0,-0.9908791293017553,-1.2773051276155438,-1.18433356327125,-1.6795431900053652,-1.53253621522189,0.0
2019-07-29,1.0,-0.9891929179121638,-1.268260902889553,-1.1852533149383,-1.681382693339465,-1.5405840423085768,0.0
2019-07-30,1.0,-0.9904177845917976,-1.26876197776926,-1.1863549252587198,-1.6799540053660407,-1.5402836335760826,0.0
2019-07-31,1.0,-0.9935538331670631,-1.2702018264139359,-1.1886271199447471,-1.67961016038677,-1.5419384544547616,0.0
2019-08-01,1.0,-0.9825430705900291,-1.27443207806068,-1.1835645677694773,-1.6602378411343195,-1.5222594907760332,0.0
2019-08-02,1.0,-0.9862105744324243,-1.2667987200975166,-1.1931281426177054,-1.6567880542434863,-1.5155416730153894,0.0
2019-08-05,1.0,-0.979861691617904,-1.2638498366137245,-1.1858043924310357,-1.6545330192263847,-1.5153127137320463,0.0
2019-08-06,1.0,-0.940548211218164,-1.2425871984464858,-1.1593845694226603,-1.62767943834491,-1.4986182687280603,0.0
2019-08-07,1.0,-0.9300469833693789,-1.2561712282795139,-1.1446789469759118,-1.6220448952196287,-1.5047356253262736,0.0
2019-08-08,1.0,-0.9282628128724673,-1.2534266984505362,-1.1404201430274137,-1.6206048867699643,-1.5065554231227651,0.0
