Date,IWF,IWM,MTUM,SPY,VLUE,VNO,VXX
2019-01-11,-0.0,-0.32775065545610704,-0.0,-0.5611608353675075,-0.3712593798029111,1.0,0.0
2019-01-14,-0.0,-0.328939037626628,-0.0,-0.560894536903039,-0.3713820549927641,1.0,0.0
2019-01-15,-0.0,-0.33266855524079325,-0.0,-0.5610878186968838,-0.3725325779036827,1.0,0.0
2019-01-16,-0.0,-0.3351228204723344,-0.0,-0.5458236528094196,-0.37473214084316425,1.0,0.0
2019-01-17,-0.0,-0.3412458898247826,-0.0,-0.5416197468582497,-0.3693076888428449,1.0,0.0
2019-01-18,-0.0,-0.3379783835225341,-0.0,-0.5409784061813155,-0.38692135136972333,1.0,0.0
2019-01-22,-0.0,-0.2884960114726181,-0.0,-0.6262212064174957,-0.3260060948283589,1.0,0.0
2019-01-23,-0.0,-0.2669734036583997,-0.0,-0.6340926944226237,-0.34335091459993267,1.0,0.0
2019-01-24,-0.0,-0.2713945761494253,-0.0,-0.6270653735632185,-0.3465113146551724,1.0,0.0
2019-01-25,-0.0,-0.2222171873937966,-0.0,-0.7204612909803566,-0.32299431316129323,1.0,0.0
2019-01-28,-0.0,-0.22747956804238076,-0.0,-0.7122093681374657,-0.32423988589798736,1.0,0.0
2019-01-29,-0.0,-0.2186043338866277,-0.0,-0.7094067623183792,-0.34580140521612585,1.0,0.0
2019-01-30,-0.0,-0.21597633136094674,-0.0,-0.7073054164770141,-0.35254893035958124,1.0,0.0
2019-01-31,-0.0,-0.23103800340328987,-0.0,-0.6836301758366422,-0.35416903006239364,1.0,0.0
2019-02-01,-0.0,-0.23184389268758093,-0.0,-0.6861952250062471,-0.35358124531473617,1.0,0.0
2019-02-04,-0.0,-0.2302189316860465,-0.0,-0.6900436046511628,-0.35081304505813954,1.0,0.0
2019-02-05,-0.0,-0.2317009430746506,-0.0,-0.6886717418475173,-0.35211907737757075,1.0,0.0
2019-02-06,-0.0,-0.24884730437911878,-0.0,-0.6719596950136075,-0.32835518769258454,1.0,0.0
2019-02-07,-0.0,-0.257117876518854,-0.0,-0.6734520019728287,-0.3112809935883065,1.0,0.0
2019-02-08,-0.0,-0.26164770181883346,-0.0,-0.6806513753247916,-0.2976435803243437,1.0,0.0
2019-02-11,-0.0,-0.25715054848913116,-0.0,-0.6827736276555174,-0.30338515377885455,1.0,0.0
2019-02-12,-0.0,-0.2530839367122553,-0.0,-0.6757843925985519,-0.305846071332797,1.0,0.0
2019-02-13,-0.0,-0.26845320993755334,-0.0,-0.6777034008715576,-0.30014825463857314,1.0,0.0
2019-02-14,-0.0,-0.2541315801323907,-0.0,-0.688318998513982,-0.3090692124105012,1.0,0.0
2019-02-15,-0.0,-0.26092544987146526,-0.0,-0.6866459207143824,-0.30744599287421637,1.0,0.0
2019-02-19,-0.0,-0.25626013330931363,-0.0,-0.6897180688164295,-0.305868312015853,1.0,0.0
2019-02-20,-0.0,-0.2563496352337206,-0.0,-0.6909619021885977,-0.3043321624786094,1.0,0.0
2019-02-21,-0.0,-0.252898191167847,-0.0,-0.6959944066038161,-0.3065090892687988,1.0,0.0
2019-02-22,-0.0,-0.2514889009204115,-0.0,-0.703370330265295,-0.30105125428623,1.0,0.0
2019-02-25,-0.0,-0.2501414699291518,-0.0,-0.7095905294370628,-0.30378686706353697,1.0,0.0
2019-02-26,-0.0,-0.25252616792786264,-0.0,-0.7128324799492501,-0.30028546830395575,1.0,0.0
2019-02-27,-0.0,-0.2581384269866836,-0.0,-0.713096345364216,-0.29733898958735056,1.0,0.0
2019-02-28,-0.0,-0.2535569798627211,-0.0,-0.7091913268784944,-0.3100822764671121,1.0,0.0
2019-03-01,-0.0,-0.257499318243796,-0.0,-0.7124579583674212,-0.3025634033269703,1.0,0.0
2019-03-04,-0.0,-0.24580118020880617,-0.0,-0.7165910122560145,-0.3072174307762143,1.0,0.0
2019-03-05,-0.0,-0.23821537342606483,-0.0,-0.7304650211373245,-0.30417291695077053,1.0,0.0
2019-03-06,-0.0,-0.23477549536447917,-0.0,-0.735707144155608,-0.3018314851845119,1.0,0.0
2019-03-07,-0.0,-0.2215796992992721,-0.0,-0.7540649023743112,-0.29210603895956644,1.0,0.0
2019-03-08,-0.0,-0.2107221955841724,-0.0,-0.7869945430052286,-0.2855675046236043,1.0,0.0
2019-03-11,-0.0,-0.21231407975180216,-0.0,-0.7830093986677615,-0.28588374851720044,1.0,0.0
2019-03-12,-0.0,-0.18307880128072235,-0.0,-0.795982770137977,-0.32441895284822514,1.0,0.0
2019-03-13,-0.0,-0.1948447893569845,-0.0,-0.7973022912047302,-0.3175351071692535,1.0,0.0
2019-03-14,-0.0,-0.18967019861474244,-0.0,-0.7984037429475711,-0.30539883491582953,1.0,0.0
2019-03-15,-0.0,-0.1840312931431201,-0.0,-0.796870685687989,-0.32006442705936494,1.0,0.0
2019-03-18,-0.0,-0.20133572243036324,-0.0,-0.8029227654573803,-0.32278407372070833,1.0,0.0
2019-03-19,-0.0,-0.19964977819285548,-0.0,-0.8056268970347887,-0.32953537240252156,1.0,0.0
2019-03-20,-0.0,-0.20382761686397455,-0.0,-0.8037761452435543,-0.33201534790136167,1.0,0.0
2019-03-21,-0.0,-0.2039856852150726,-0.0,-0.816738006689589,-0.31829345309101115,1.0,0.0
2019-03-22,-0.0,-0.20333239197966677,-0.0,-0.8269791960839686,-0.32307257836769276,1.0,0.0
2019-03-25,-0.0,-0.16438068088884733,-0.0,-0.8476996051125079,-0.32450872724723695,1.0,0.0
2019-03-26,-0.0,-0.1642810212126901,-0.0,-0.846982354045429,-0.3352731368500094,1.0,0.0
2019-03-27,-0.0,-0.16578706635704737,-0.0,-0.8461285858372622,-0.3336851734571811,1.0,0.0
2019-03-28,-0.0,-0.15869555024147794,-0.0,-0.8383973367093356,-0.34735312045763583,1.0,0.0
2019-03-29,-0.0,-0.16536891974295231,-0.0,-0.8361086354894695,-0.34382475725878325,1.0,0.0
2019-04-01,-0.0,-0.1708346028546652,-0.0,-0.8368293997703142,-0.33606768697119555,1.0,0.0
2019-04-02,-0.0,-0.1805675783169174,-0.0,-0.8495192195213251,-0.30947757527548375,1.0,0.0
2019-04-03,-0.0,-0.18086353194880692,-0.0,-0.8613754629412591,-0.30174394074351885,1.0,0.0
2019-04-04,-0.0,-0.181104576235443,-0.0,-0.8616585045809219,-0.30041942966937696,1.0,0.0
2019-04-05,-0.0,-0.1819736657138841,-0.0,-0.8600815331990066,-0.300852818518345,1.0,0.0
2019-04-08,-0.0,-0.1806895905556076,-0.0,-0.8603251194603204,-0.3013445141946969,1.0,0.0
2019-04-09,-0.0,-0.1747141041931385,-0.0,-0.8874535272248105,-0.2908607463880653,1.0,0.0
2019-04-10,-0.0,-0.16883116883116886,-0.0,-0.883587427065688,-0.30030114812723513,1.0,0.0
2019-04-11,-0.0,-0.1637106814818295,-0.0,-0.8822382484906857,-0.3031783692358289,1.0,0.0
2019-04-12,-0.0,-0.16901310124962185,-0.0,-0.8628441114187979,-0.29518534894003207,1.0,0.0
2019-04-15,-0.0,-0.16917915142477688,-0.0,-0.8639064283883594,-0.29688482956266454,1.0,0.0
2019-04-16,-0.0,-0.1560117031815145,-0.0,-0.8487571129080563,-0.29898403483309144,1.0,0.0
2019-04-17,-0.0,-0.16598488525272134,-0.0,-0.8724953199750399,-0.27264323187501444,1.0,0.0
2019-04-18,-0.0,-0.16859335984463145,-0.0,-0.8667113659483954,-0.27672708776472765,1.0,0.0
2019-04-22,-0.0,-0.1633500324705446,-0.0,-0.8720196678727155,-0.28395491232952963,1.0,0.0
2019-04-23,-0.0,-0.15516320130096412,-0.0,-0.8847252874898363,-0.2832384713671739,1.0,0.0
2019-04-24,-0.0,-0.1746279432657149,-0.0,-0.8787991708782635,-0.2755898176397979,1.0,0.0
2019-04-25,-0.0,-0.17622521031903243,-0.0,-0.8822446458949921,-0.2719349350982266,1.0,0.0
2019-04-26,-0.0,-0.17413225648327535,-0.0,-0.8811418967811209,-0.27891505800518196,1.0,0.0
2019-04-29,-0.0,-0.17486810775479716,-0.0,-0.8820439796442412,-0.277487277650684,1.0,0.0
2019-04-30,-0.0,-0.15996540277712845,-0.0,-0.8920706905418674,-0.2856141007059704,1.0,0.0
2019-05-01,-0.0,-0.16760815491549852,-0.0,-0.8634028407373829,-0.2936513471418276,1.0,0.0
2019-05-02,-0.0,-0.17255939123979214,-0.0,-0.8418476243504084,-0.30558648849294734,1.0,0.0
2019-05-03,-0.0,-0.16351190891946638,-0.0,-0.852273520989034,-0.3124257875253196,1.0,0.0
2019-05-06,-0.0,-0.1480878763222132,-0.0,-0.8609787283505754,-0.3157038242473556,1.0,0.0
2019-05-07,-0.0,-0.14816881757935124,-0.0,-0.8622718288571096,-0.31489361702127666,1.0,0.0
2019-05-08,-0.0,-0.1621952628538417,-0.0,-0.8326054303870595,-0.31602541883304447,1.0,0.0
2019-05-09,-0.0,-0.16284122691445346,-0.0,-0.8266648175114995,-0.3219610290548505,1.0,0.0
2019-05-10,-0.0,-0.1645332717190388,-0.0,-0.8270101663585953,-0.318992606284658,1.0,0.0
2019-05-13,-0.0,-0.1629116117850953,-0.0,-0.8279145002888503,-0.3199537839399191,1.0,0.0
2019-05-14,-0.0,-0.14048033733614446,-0.0,-0.8306902557521313,-0.320515170959758,1.0,0.0
2019-05-15,-0.0,-0.1332029651189231,-0.0,-0.8247760243758242,-0.3158852153349402,1.0,0.0
2019-05-16,-0.0,-0.13531218014329582,-0.0,-0.8245195041510293,-0.314704878880928,1.0,0.0
2019-05-17,-0.0,-0.13599800036357027,-0.0,-0.8192828576622432,-0.3170105435375386,1.0,0.0
2019-05-20,-0.0,-0.12893930799773115,-0.0,-0.822597844583097,-0.3173227453204765,1.0,0.0
2019-05-21,-0.0,-0.12992501704158146,-0.0,-0.8243808225403318,-0.3179050215860032,1.0,0.0
2019-05-22,-0.0,-0.12756388415672915,-0.0,-0.8268710959682,-0.3170017035775128,1.0,0.0
2019-05-23,-0.0,-0.12342901297697778,-0.0,-0.8474125588054816,-0.301834049226154,1.0,0.0
2019-05-24,-0.0,-0.10672411838076878,-0.0,-0.8552216804626375,-0.3058850209774351,1.0,0.0
2019-05-28,-0.0,-0.11017850274880658,-0.0,-0.8528313839053415,-0.29938236691477565,1.0,0.0
2019-05-29,-0.0,-0.11348494771787981,-0.0,-0.8547166828519163,-0.2902278732582037,1.0,0.0
2019-05-30,-0.0,-0.11446855494715968,-0.0,-0.8535117961197863,-0.2853151265238063,1.0,0.0
2019-05-31,-0.0,-0.11224719607224899,-0.0,-0.8514481329669834,-0.28847799648664474,1.0,0.0
2019-06-03,-0.0,-0.1168289290681502,-0.0,-0.8597065817219256,-0.26670106330476917,1.0,0.0
2019-06-04,-0.0,-0.11391950436597904,-0.0,-0.8528362028328358,-0.2779635906529888,1.0,0.0
2019-06-05,-0.0,-0.11404796867351932,-0.0,-0.8744048413651938,-0.23641703377386195,1.0,0.0
2019-06-06,-0.0,-0.10213983856181383,-0.0,-0.90984504617311,-0.22400107327325985,1.0,0.0
2019-06-07,-0.0,-0.11312580947702201,-0.0,-0.8975927828145237,-0.22229913804653656,1.0,0.0
2019-06-10,-0.0,-0.1164288898796255,-0.0,-0.888163174320107,-0.22456531431119037,1.0,0.0
2019-06-11,-0.0,-0.11635459595054651,-0.0,-0.9089320910231142,-0.2144552947500448,1.0,0.0
2019-06-12,-0.0,-0.12170403587443947,-0.0,-0.9112107623318385,-0.20923766816143496,1.0,0.0
2019-06-13,-0.0,-0.13079771120834735,-0.0,-0.9077302816111298,-0.20538539212386403,1.0,0.0
2019-06-14,-0.0,-0.12843502039718474,-0.0,-0.9079212803155959,-0.20509257183843638,1.0,0.0
2019-06-17,-0.0,-0.1316391530593935,-0.0,-0.9023865063699982,-0.208931455230576,1.0,0.0
2019-06-18,-0.0,-0.15085945399393327,-0.0,-0.8976744186046511,-0.19840467363217618,1.0,0.0
2019-06-19,-0.0,-0.13624137003496817,-0.0,-0.9104949340984488,-0.19481305478346633,1.0,0.0
2019-06-20,-0.0,-0.1368395094940256,-0.0,-0.9100141233438698,-0.19496939942161545,1.0,0.0
2019-06-21,-0.0,-0.13934297566991816,-0.0,-0.9074335687857382,-0.1956497365175468,1.0,0.0
2019-06-24,-0.0,-0.13292929292929292,-0.0,-0.8966778900112233,-0.21506172839506174,1.0,0.0
2019-06-25,-0.0,-0.14124268347591176,-0.0,-0.8929536244934715,-0.2170418730301666,1.0,0.0
2019-06-26,-0.0,-0.1389390519187359,-0.0,-0.8976297968397291,-0.22076749435665913,1.0,0.0
2019-06-27,-0.0,-0.14837684449489216,-0.0,-0.9259931895573212,-0.19577752553916003,1.0,0.0
2019-06-28,-0.0,-0.15088898476350507,-0.0,-0.9239764753968074,-0.19587184086832127,1.0,0.0
2019-07-01,-0.0,-0.14984903861433338,-0.0,-0.9253819436562166,-0.19486504279131006,1.0,0.0
2019-07-02,-0.0,-0.15649346250254048,-0.0,-0.916198089560328,-0.18551137005171284,1.0,0.0
2019-07-03,-0.0,-0.14777332518282052,-0.0,-0.9314451312006158,-0.18481287781022887,1.0,0.0
2019-07-05,-0.0,-0.1287931852588291,-0.0,-0.9402806335720902,-0.19045574711345098,1.0,0.0
2019-07-08,-0.0,-0.12857433027150242,-0.0,-0.9406441129341669,-0.1876593919971112,1.0,0.0
2019-07-09,-0.0,-0.12350301089334446,-0.0,-0.9410225760617064,-0.19080267935677392,1.0,0.0
2019-07-10,-0.0,-0.12192865684438528,-0.0,-0.9445635251912187,-0.1897745989485797,1.0,0.0
2019-07-11,-0.0,-0.11939489726800633,-0.0,-0.9514788891397606,-0.18697222849401668,1.0,0.0
2019-07-12,-0.0,-0.13311937802287213,-0.0,-0.9459838177462369,-0.18098811191972156,1.0,0.0
2019-07-15,-0.0,-0.1255357545680126,-0.0,-0.9476877960748927,-0.18258515677870515,1.0,0.0
2019-07-16,-0.0,-0.12713202779532531,-0.0,-0.9481770598321451,-0.1808275426405559,1.0,0.0
2019-07-17,-0.0,-0.11504523873510705,-0.0,-0.9409208993998031,-0.18357520379826214,1.0,0.0
2019-07-18,-0.0,-0.11406512252433702,-0.0,-0.9432247957927716,-0.18059751594494794,1.0,0.0
2019-07-19,-0.0,-0.11723921989622473,-0.0,-0.939971372338522,-0.1793030953658973,1.0,0.0
2019-07-22,-0.0,-0.1292783320656794,-0.0,-0.9474520155697732,-0.16032839693973425,1.0,0.0
2019-07-23,-0.0,-0.1313801528770931,-0.0,-0.9445204097644079,-0.1656766268409137,1.0,0.0
2019-07-24,-0.0,-0.13077802947047346,-0.0,-0.9450063919976676,-0.1670217776481934,1.0,0.0
2019-07-25,-0.0,-0.12667533282531712,-0.0,-0.9516562822179389,-0.1629163118024116,1.0,0.0
2019-07-26,-0.0,-0.12106548379147344,-0.0,-0.955238927347268,-0.16396711248515808,1.0,0.0
2019-07-29,-0.0,-0.11924447133158568,-0.0,-0.9524097600322646,-0.16894087069525665,1.0,0.0
2019-07-30,-0.0,-0.11575029150596465,-0.0,-0.9510269979370346,-0.17555386133285494,1.0,0.0
2019-07-31,-0.0,-0.1236681887366819,-0.0,-0.9456307637210135,-0.16903930521980484,1.0,0.0
2019-08-01,-0.0,-0.1437494442962568,-0.0,-0.9260914021516848,-0.15297412643371566,1.0,0.0
2019-08-02,-0.0,-0.14379041544866683,-0.0,-0.9299539374612454,-0.1408007795198866,1.0,0.0
2019-08-05,-0.0,-0.14158391755313265,-0.0,-0.9331003825994648,-0.13687329986509497,1.0,0.0
2019-08-06,-0.0,-0.14465228873239436,-0.0,-0.9121478873239437,-0.14390404929577466,1.0,0.0
2019-08-07,-0.0,-0.16306801990398737,-0.0,-0.8849163725640632,-0.14408470154979286,1.0,0.0
2019-08-08,-0.0,-0.16175987022382005,-0.0,-0.8851963083938005,-0.14520902295196964,1.0,0.0
2019-08-09,-0.0,-0.16276670471507593,-0.0,-0.8883132847484414,-0.1440424971463693,1.0,0.0
2019-08-12,-0.0,-0.16140066217905147,-0.0,-0.8910912798473919,-0.1401539237397768,1.0,0.0
2019-08-13,-0.0,-0.14459968465311845,-0.0,-0.8969428871758935,-0.14836632796075686,1.0,0.0
2019-08-14,-0.0,-0.15012380000868772,-0.0,-0.8878849745884193,-0.1338994830806655,1.0,0.0
2019-08-15,-0.0,-0.15976229437602274,-0.0,-0.8793170269571957,-0.1140728619412626,1.0,0.0
2019-08-16,-0.0,-0.15800469534127376,-0.0,-0.8805918714596481,-0.1152512438346723,1.0,0.0
2019-08-19,-0.0,-0.1549386701097482,-0.0,-0.8827630729502904,-0.1142242306864644,1.0,0.0
2019-08-20,-0.0,-0.1539399644836218,-0.0,-0.8784312886454566,-0.1071696014035388,1.0,0.0
2019-08-21,-0.0,-0.1506169671307286,-0.019824212484762942,-0.8671542524753534,-0.10096020187763306,1.0,0.0
2019-08-22,-0.0,-0.15197555398850354,-0.018911468683889994,-0.8692864927238926,-0.09671560142744193,1.0,0.0
2019-08-23,-0.0,-0.1536211461269109,-0.01770005978307285,-0.8688829105816038,-0.09490562814928688,1.0,0.0
2019-08-26,-0.0,-0.15069889960487742,-0.01618727960232825,-0.8654246505501976,-0.09198283553553979,1.0,0.0
2019-08-27,-0.0,-0.1500722113669187,-0.017797978081726278,-0.8653682779712853,-0.09064650412029565,1.0,0.0
2019-08-28,-0.0,-0.14687898089171977,-0.01970276008492569,-0.8684713375796179,-0.08811040339702761,1.0,0.0
2019-08-29,-0.0,-0.1406522016050274,-0.021591439853934018,-0.8710458154643115,-0.08974141225425672,1.0,0.0
2019-08-30,-0.0,-0.14256014256014254,-0.02187195044337901,-0.8683015825872968,-0.08869701726844584,1.0,0.0
2019-09-03,-0.0,-0.1464946528602954,-0.03051264640977763,-0.8562637922254287,-0.08863096248514685,1.0,0.0
2019-09-04,-0.0,-0.12289243722492717,-0.04041842961325027,-0.8591414538728126,-0.10371441328428974,1.0,0.0
2019-09-05,-0.0,-0.1215631364562118,-0.032374405974202304,-0.8659835369993211,-0.10157841140529532,1.0,0.0
2019-09-06,-0.0,-0.11929519896651772,-0.03606599038522629,-0.8695863953069738,-0.0928439822952625,1.0,0.0
2019-09-09,-0.0,-0.113442080478544,-0.03476656131345056,-0.8709458456186496,-0.10205120590543665,1.0,0.0
2019-09-10,-0.0,-0.11406362215369016,-0.04843479362933547,-0.8562375903003675,-0.09355329305901737,1.0,0.0
2019-09-11,-0.0,-0.1221076698350869,-0.027139742151279716,-0.8540974236297817,-0.11363973156635687,1.0,0.0
2019-09-12,-0.0,-0.11284744189970054,-0.031169598042937282,-0.8487915981272934,-0.11609515373908642,1.0,0.0
2019-09-13,-0.0,-0.11222897156837931,-0.028326162153041422,-0.8489201046148654,-0.11967434404792036,1.0,0.0
2019-09-16,-0.0,-0.10589078038092027,-0.03215068262261925,-0.8498230237653801,-0.11899544918253835,1.0,0.0
2019-09-17,-0.0,-0.09410946782960435,-0.03347659377238445,-0.8560443264652593,-0.12314077444907934,1.0,0.0
2019-09-18,-0.0,-0.0960674749604639,-0.02534528202424881,-0.8578808645229309,-0.12927780706378492,1.0,0.0
