Date,IWF,IWM,MCK,MTUM,SPY,VLUE,VXX
2018-10-17,-0.13537431984489337,-0.6379073112765026,1.0,-0.0,-0.642598036149853,-0.7112702482957033,0.0
2018-10-18,-0.13438821870593765,-0.6363778787404042,1.0,-0.0,-0.6488485038383205,-0.7137082876390413,0.0
2018-10-19,-0.12028250521141222,-0.6266762079586821,1.0,-0.0,-0.650042002426807,-0.7142901589869638,0.0
2018-10-22,-0.12057597810536792,-0.6217888909622442,1.0,-0.0,-0.6518629097468434,-0.7158051875349879,0.0
2018-10-23,-0.11298578199052133,-0.6375671406003159,1.0,-0.0,-0.6752290679304898,-0.7337756714060032,0.0
2018-10-24,-0.11073560531884653,-0.6325447711695777,1.0,-0.0,-0.6772685638482676,-0.7379109945990335,0.0
2018-10-25,-0.08843579382460903,-0.6019618125173509,1.0,-0.0,-0.675529781918011,-0.7187143341867425,0.0
2018-10-26,-0.07159663865546219,-0.5907410236822002,1.0,-0.0,-0.6825974025974026,-0.7108326967150497,0.0
2018-10-29,-0.06638167938931297,-0.5910229007633588,1.0,-0.0,-0.6837251908396946,-0.7123358778625953,0.0
2018-10-30,-0.04193251533742331,-0.597239263803681,1.0,-0.0,-0.6901840490797546,-0.738159509202454,0.0
2018-10-31,-0.042645619187469404,-0.5919297601566323,1.0,-0.0,-0.688570729319628,-0.736111111111111,0.0
2018-11-01,-0.03388225229904372,-0.5980263358895237,1.0,-0.0,-0.6875744706852831,-0.7357245424826617,0.0
2018-11-02,-0.033913868568455206,-0.6025221144133941,1.0,-0.0,-0.6873680022037892,-0.7370144776713293,0.0
2018-11-05,-0.03969010360623482,-0.5931994958034864,1.0,-0.0,-0.6902265809942509,-0.7512835490515571,0.0
2018-11-06,-0.037976241767710965,-0.592016987751585,1.0,-0.0,-0.6927740505939558,-0.7547239490367452,0.0
2018-11-07,-0.0380755971435607,-0.5921263235656242,1.0,-0.0,-0.6930251169662645,-0.7548633341541493,0.0
2018-11-08,-0.03114452285977293,-0.5908867750843816,1.0,-0.0,-0.6907947223074562,-0.7555691930039888,0.0
2018-11-09,-0.030926886141195965,-0.5908017058877674,1.0,-0.0,-0.6911913601079986,-0.7552235142515265,0.0
2018-11-12,-0.029836145756908777,-0.5798178038640254,1.0,-0.0,-0.6943629249205184,-0.7529958425042798,0.0
2018-11-13,-0.002033013715256706,-0.5762835295545575,1.0,-0.0,-0.701207670833839,-0.7548246146376987,0.0
2018-11-14,-0.002487864077669903,-0.5758191747572815,1.0,-0.0,-0.7011529126213593,-0.7545206310679612,0.0
2018-11-15,-0.0012119743061447098,-0.5757483941340443,1.0,-0.0,-0.7026421039873955,-0.7503635922918435,0.0
2018-11-16,-0.0,-0.5653161337209303,1.0,-0.0,-0.7028827519379846,-0.7599018895348838,0.0
2018-11-19,-0.007346441091297058,-0.5702789208962048,1.0,-0.0,-0.7059594573997866,-0.764700502972108,0.0
2018-11-20,-0.0,-0.552901336262127,1.0,-0.0,-0.7026969308682652,-0.7952285069253767,0.0
2018-11-21,-0.0,-0.5475771726605615,1.0,-0.0,-0.7004973012311237,-0.78421978288556,0.0
2018-11-23,-0.0,-0.5349534862579921,1.0,-0.0,-0.7083118693372928,-0.7869458501257537,0.0
2018-11-26,-0.0,-0.536877177040739,1.0,-0.0,-0.7066787823716493,-0.7854005754959866,0.0
2018-11-27,-0.0,-0.5398406374501992,1.0,-0.0,-0.6992031872509961,-0.7791862851623808,0.0
2018-11-28,-0.0,-0.5248452913424423,1.0,-0.0,-0.7347588995772318,-0.8039335825010723,0.0
2018-11-29,-0.0,-0.5089459000485201,1.0,-0.0,-0.7221615720524017,-0.801401018922853,0.0
2018-11-30,-0.0,-0.509065550906555,1.0,-0.0,-0.7230913831787036,-0.7997998908495544,0.0
2018-12-03,-0.0,-0.5129295937281595,1.0,-0.0,-0.7249080798565742,-0.8008143668905163,0.0
2018-12-04,-0.0,-0.5123454915418957,1.0,-0.0,-0.7241169860600722,-0.8005588119172715,0.0
2018-12-06,-0.0,-0.45386688782915197,1.0,-0.0,-0.7268742039631527,-0.7812860993453985,0.0
2018-12-07,-0.0,-0.45607166162425106,1.0,-0.0,-0.7314172154001305,-0.7786676158272527,0.0
2018-12-10,-0.0,-0.45235017626321977,1.0,-0.0,-0.7240011750881317,-0.7613689776733256,0.0
2018-12-11,-0.0,-0.45413639972943565,1.0,-0.0,-0.7198776578537188,-0.7669029203305591,0.0
2018-12-12,-0.0,-0.45449196917103013,1.0,-0.0,-0.7193622403953639,-0.767841383773607,0.0
2018-12-13,-0.0,-0.45348426933254926,1.0,-0.0,-0.7198177006762717,-0.7670097030285209,0.0
2018-12-14,-0.0,-0.44779145972316103,1.0,-0.0,-0.7238957298615805,-0.7671554941663972,0.0
2018-12-17,-0.0,-0.4570665083135392,1.0,-0.0,-0.7465558194774347,-0.7654988123515439,0.0
2018-12-18,-0.0,-0.4564894564894565,1.0,-0.0,-0.7473715473715473,-0.7661716661716661,0.0
2018-12-19,-0.0,-0.4601764635745797,1.0,-0.0,-0.7519375223560272,-0.7686896387266007,0.0
2018-12-20,-0.0,-0.4461089436221223,1.0,-0.0,-0.7665068350358876,-0.7656133662924026,0.0
2018-12-21,-0.0,-0.4449614700652046,1.0,-0.0,-0.7688203912270304,-0.7500296384113813,0.0
2018-12-24,-0.0,-0.4249955827787267,1.0,-0.0,-0.7594675775958538,-0.7603510218505212,0.0
2018-12-26,-0.0,-0.4373447136885797,1.0,-0.0,-0.736839028382684,-0.748852708193271,0.0
2018-12-27,-0.0,-0.4042553191489362,1.0,-0.0,-0.6716961939476137,-0.7496256110310531,0.0
2018-12-28,-0.0,-0.40569766785250444,1.0,-0.0,-0.6701959455644023,-0.747557739002767,0.0
2018-12-31,-0.0,-0.4039259991526621,1.0,-0.0,-0.6715718118909759,-0.7489337664171728,0.0
2019-01-02,-0.0,-0.4029459070515534,1.0,-0.0,-0.6695448517170349,-0.7492592906120376,0.0
2019-01-03,-0.0,-0.40572204771202985,1.0,-0.0,-0.6634971842544641,-0.7606474799784927,0.0
2019-01-04,-0.0,-0.4092752154080081,1.0,-0.0,-0.6410148110604268,-0.7654727713014585,0.0
2019-01-07,-0.0,-0.3835146281380608,1.0,-0.0,-0.6348916382961056,-0.749481026322345,0.0
2019-01-08,-0.0,-0.3768272126889386,1.0,-0.0,-0.6386747354168394,-0.7477410262787035,0.0
2019-01-09,-0.0,-0.37977484579426324,1.0,-0.0,-0.6394213481592121,-0.7468259895444361,0.0
2019-01-10,-0.0,-0.3785181089300525,1.0,-0.0,-0.6401990599944705,-0.7460049764998617,0.0
2019-01-11,-0.0,-0.38193167251853083,1.0,-0.0,-0.6484144234520426,-0.7562559215292872,0.0
2019-01-14,-0.0,-0.38445454292007025,1.0,-0.0,-0.6509520756084641,-0.752516100253701,0.0
2019-01-15,-0.0,-0.3823816020268953,1.0,-0.0,-0.6512236545368488,-0.750591641840911,0.0
2019-01-16,-0.0,-0.37786301979097175,1.0,-0.0,-0.6533800311318656,-0.7483878140982876,0.0
2019-01-17,-0.0,-0.3803364236939988,1.0,-0.0,-0.6507244767667795,-0.744712152334425,0.0
2019-01-18,-0.0,-0.38321775312066575,1.0,-0.0,-0.6499583911234397,-0.7407766990291262,0.0
2019-01-22,-0.0,-0.2801326533455954,1.0,-0.0,-0.6830532564166877,-0.8236769500877853,0.0
2019-01-23,-0.0,-0.24291814350701907,1.0,-0.0,-0.6902682035109262,-0.8576930590829169,0.0
2019-01-24,-0.0,-0.23970079267611924,1.0,-0.0,-0.6970246734397678,-0.854387629786759,0.0
2019-01-25,-0.0,-0.135452405931891,1.0,-0.0,-0.7646525080103214,-0.9354070377406641,0.0
2019-01-28,-0.0,-0.11749021387643954,1.0,-0.0,-0.7898961819935326,-0.9291711578827934,0.0
2019-01-29,-0.0,-0.1015156254443086,1.0,-0.0,-0.7983621008331675,-0.9436972161401315,0.0
2019-01-30,-0.0,-0.0975616671392118,1.0,-0.0,-0.7897930252339097,-0.9479444286929403,0.0
2019-01-31,-0.0,-0.10225435984687367,1.0,-0.0,-0.754487452148022,-0.9789309513682122,0.0
2019-02-01,-0.0,-0.1041215368829096,1.0,-0.0,-0.7741705620795806,-0.9720100330635048,0.0
2019-02-04,-0.0,-0.10044712784438813,1.0,-0.0,-0.7796542591063139,-0.9678181869962692,0.0
2019-02-05,-0.0,-0.1313523941147678,1.0,-0.0,-0.8012726382770435,-0.9466470876162506,0.0
2019-02-06,-0.0,-0.12171810225702441,1.0,-0.0,-0.7998042376784892,-0.9573353293413174,0.0
2019-02-07,-0.0,-0.12108036511272999,1.0,-0.0,-0.796481326845,-0.961876241757609,0.0
2019-02-08,-0.0,-0.11979001413366408,1.0,-0.0,-0.8034266924341631,-0.9612045343101906,0.0
2019-02-11,-0.0,-0.11144229656210211,1.0,-0.0,-0.7996585252922793,-0.9827526334066444,0.0
2019-02-12,-0.0,-0.13237430979366463,1.0,-0.0,-0.7986341179889567,-0.9751235106073816,0.0
2019-02-13,-0.0,-0.12970383275261324,1.0,-0.0,-0.7988966318234612,-0.975,0.0
2019-02-14,-0.0,-0.125218099336978,1.0,-0.0,-0.8096138187739909,-0.9731592415959055,0.0
2019-02-15,-0.0,-0.11160727230550643,1.0,-0.0,-0.8123350827848175,-0.9757009887783803,0.0
2019-02-19,-0.0,-0.10212420668270207,1.0,-0.0,-0.8216593734604574,-0.9741791520561046,0.0
2019-02-20,-0.0,-0.10870195373644849,1.0,-0.0,-0.8170328714708098,-0.9730129282856977,0.0
2019-02-21,-0.0,-0.0954552054595615,1.0,-0.0,-0.8256425148831131,-0.9829243502250617,0.0
2019-02-22,-0.0,-0.1003512438677465,1.0,-0.0,-0.8164242793695027,-0.986066358965427,0.0
2019-02-25,-0.0,-0.09434292209495497,1.0,-0.0,-0.8257701611728018,-0.9943749817842673,0.0
2019-02-26,-0.0,-0.09361528603052546,1.0,-0.0,-0.8324303856460444,-0.9866888034486776,0.0
2019-02-27,-0.0,-0.10933341133112988,1.0,-0.0,-0.8343326801017871,-0.9812512796513497,0.0
2019-02-28,-0.0,-0.11394145000438687,1.0,-0.0,-0.8374228643289562,-0.9732401368701197,0.0
2019-03-01,-0.0,-0.11218613896115283,1.0,-0.0,-0.8446406126684399,-0.9662096986349419,0.0
2019-03-04,-0.0,-0.10282098602689164,1.0,-0.0,-0.8312681254943317,-0.9952837097577408,0.0
2019-03-05,-0.0,-0.11988450546536637,1.0,-0.0,-0.8198638814413247,-1.006540761910374,0.0
2019-03-06,-0.0,-0.11028982119901835,1.0,-0.0,-0.8020334229285965,-1.00926142339605,0.0
2019-03-07,-0.0,-0.1131290643857285,1.0,-0.0,-0.7950084949323334,-1.0211494522233289,0.0
2019-03-08,-0.0,-0.0909762221237631,1.0,-0.0,-0.8266134987446462,-1.0361837247083148,0.0
2019-03-11,-0.0,-0.09182183822434083,1.0,-0.0,-0.8280351556681067,-1.059436913451512,0.0
2019-03-12,-0.0,-0.045808410231747275,1.0,-0.0,-0.8439388018876433,-1.1160840422014489,0.0
2019-03-13,-0.0,-0.05741452926748024,1.0,-0.0,-0.8591587681313024,-1.1116191745147321,0.0
2019-03-14,-0.0,-0.05173665738835775,1.0,-0.0,-0.8666343942877889,-1.1071644681108557,0.0
2019-03-15,-0.0,-0.04074635922330097,1.0,-0.0,-0.8717839805825243,-1.1214502427184467,0.0
2019-03-18,-0.0,-0.05647433541590102,1.0,-0.0,-0.8764547347788804,-1.1296398382947448,0.0
2019-03-19,-0.0,-0.06275584007879105,1.0,-0.0,-0.8709488781508726,-1.1440706657228157,0.0
2019-03-20,-0.0,-0.06013088035559946,1.0,-0.0,-0.871558217063835,-1.1551117421903938,0.0
2019-03-21,-0.0,-0.06050876759693752,1.0,-0.0,-0.876667078290936,-1.149975302543838,0.0
2019-03-22,-0.0,-0.06011862248858802,1.0,-0.0,-0.9025867155233984,-1.142595410365494,0.0
2019-03-25,-0.0,-0.029230199395024383,1.0,-0.0,-0.9152725476881289,-1.142107537502315,0.0
2019-03-26,-0.0,-0.017407522536524712,1.0,-0.0,-0.9188685110351259,-1.1722412185265776,0.0
2019-03-27,-0.0,-0.0028577641102102945,1.0,-0.0,-0.9293945888857827,-1.1740129841891094,0.0
2019-03-28,-0.0,-0.0006218905472636816,1.0,-0.0,-0.9252798507462686,-1.1835509950248757,0.0
2019-03-29,-0.0,-0.0,1.0,-0.0,-0.9236605615846265,-1.1858577692092416,0.0
2019-04-01,-0.0,-0.0,1.0,-0.0,-0.9179314395227349,-1.1731631170597507,0.0
2019-04-02,-0.0,-0.001634793337446021,1.0,-0.0,-0.9300431832202345,-1.1528377544725479,0.0
2019-04-03,-0.0,-0.005624436779466144,1.0,-0.0,-0.9210403654330195,-1.1807899070880334,0.0
2019-04-04,-0.0,-0.005035591060271673,1.0,-0.0,-0.9241552951415872,-1.1791986571757171,0.0
2019-04-05,-0.0,-0.0,1.0,-0.0,-0.9316108949416343,-1.181229571984436,0.0
2019-04-08,-0.0,-0.004447762122484526,1.0,-0.0,-0.9306086902429163,-1.1752978134428167,0.0
2019-04-09,-0.0,-0.0,1.0,-0.0,-0.9612688125136323,-1.1546754744025178,0.0
2019-04-10,-0.0,-0.0,1.0,-0.0,-0.9687169928549239,-1.1378378378378378,0.0
2019-04-11,-0.0,-0.0,1.0,-0.0,-0.9733532097270102,-1.1323333022764681,0.0
2019-04-12,-0.0,-0.0,1.0,-0.0,-0.9604743083003952,-1.1274703557312253,0.0
2019-04-15,-0.0,-0.0,1.0,-0.0,-0.967033987494583,-1.128366247755835,0.0
2019-04-16,-0.0,-0.0,1.0,-0.0,-0.9729453644946602,-1.1225506887478718,0.0
2019-04-17,-0.0,-0.0,1.0,-0.0,-0.9904584882280051,-1.1074349442379183,0.0
2019-04-18,-0.0,-0.0,1.0,-0.0,-1.0120396818084094,-1.0593077182960164,0.0
2019-04-22,-0.0,-0.0,1.0,-0.0,-1.019126357354393,-1.0657699901283317,0.0
2019-04-23,-0.0,-0.004221879815100154,1.0,-0.0,-1.0174114021571647,-1.0600308166409862,0.0
2019-04-24,-0.0,-0.01325219325342889,1.0,-0.0,-1.0195848263931793,-1.0562523168170024,0.0
2019-04-25,-0.0,-0.016362511599133933,1.0,-0.0,-1.0267244045777917,-1.0500154655119085,0.0
2019-04-26,-0.0,-0.012095901005413768,1.0,-0.0,-1.0416086620262954,-1.0398762567672082,0.0
2019-04-29,-0.0,-0.02554405108810218,1.0,-0.0,-1.0478950957901916,-1.0265980531961065,0.0
2019-04-30,-0.0,-0.03211918478597535,1.0,-0.0,-1.046150034070495,-1.01904850399554,0.0
2019-05-01,-0.0,-0.030837413996156946,1.0,-0.0,-1.0471394037066881,-1.0212607698506166,0.0
2019-05-02,-0.0,-0.028938807126258712,1.0,-0.0,-1.0367467079783115,-1.0326878388845857,0.0
2019-05-03,-0.0,-0.052329211939552894,1.0,-0.0,-1.0367178718621206,-1.0332209316847758,0.0
2019-05-06,-0.0,-0.03959748270920307,1.0,-0.0,-1.0426506324381581,-1.0331796373605833,0.0
2019-05-07,-0.0,-0.04759384921870136,1.0,-0.0,-1.032403660586441,-1.0327460623793814,0.0
2019-05-08,-0.0,-0.0572084509664009,1.0,-0.0,-1.0155120528650763,-1.0296590450780256,0.0
2019-05-09,-0.0,-0.049490538573508006,1.0,-0.0,-1.0829694323144103,-1.0319283589646224,0.0
2019-05-10,-0.0,-0.05589727330374128,1.0,-0.0,-1.0892517438173748,-1.025428027901078,0.0
2019-05-13,-0.0,-0.057674537169805314,1.0,-0.0,-1.0864480769843545,-1.0423477678998185,0.0
2019-05-14,-0.0,-0.06031636214975313,1.0,-0.0,-1.067360608824177,-1.017076008679518,0.0
2019-05-15,-0.0,-0.054921204114371985,1.0,-0.0,-1.085495895064641,-1.0050957818250448,0.0
2019-05-16,-0.0,-0.05542805042915081,1.0,-0.0,-1.0832206746942497,-1.0053132958153865,0.0
2019-05-17,-0.0,-0.04720367804509384,1.0,-0.0,-1.0700025192089684,-1.0318050132258472,0.0
2019-05-20,-0.0,-0.03874480674808007,1.0,-0.0,-1.0740589198036006,-1.0346531537202568,0.0
2019-05-21,-0.0,-0.035780654508803425,1.0,-0.0,-1.0761283819962835,-1.0377964660304262,0.0
2019-05-22,-0.0,-0.032839016403765624,1.0,-0.0,-1.0788073423380875,-1.0369006013664557,0.0
2019-05-23,-0.0,-0.03000882612533098,1.0,-0.0,-1.1095700416088765,-1.012608750472828,0.0
2019-05-24,-0.0,-0.006477580026413433,1.0,-0.0,-1.1167536632916168,-1.0212250801836362,0.0
2019-05-28,-0.0,-0.007641990062268067,1.0,-0.0,-1.115321718347066,-1.021856720548462,0.0
2019-05-29,-0.0,-0.015507282772476143,1.0,-0.0,-1.1211388749372175,-1.0024799095931693,0.0
2019-05-30,-0.0,-0.019540085448605176,1.0,-0.0,-1.1247172656446345,-0.9972669012314652,0.0
2019-05-31,-0.0,-0.022953087661929317,1.0,-0.0,-1.1163690101873978,-1.0049364859766068,0.0
2019-06-03,-0.0,-0.029228602722578625,1.0,-0.0,-1.1264590830855892,-0.9737130339539978,0.0
2019-06-04,-0.0,-0.04722222222222222,1.0,-0.0,-1.0907303370786516,-0.9831460674157303,0.0
2019-06-05,-0.0,-0.039700929959526676,1.0,-0.0,-1.1024500262613155,-0.9474155775944634,0.0
2019-06-06,-0.0,-0.04193040417451447,1.0,-0.0,-1.0881217772563065,-0.9576064470312163,0.0
2019-06-07,-0.0,-0.051971713553407656,1.0,-0.0,-1.0815860173547849,-0.9544822900904795,0.0
2019-06-10,-0.0,-0.05851539148923058,1.0,-0.0,-1.0708409083905956,-0.9520229254614366,0.0
2019-06-11,-0.0,-0.056239559487718874,1.0,-0.0,-1.0771205840499907,-0.9601249767988616,0.0
2019-06-12,-0.0,-0.06245362354687113,1.0,-0.0,-1.074016819193668,-0.9552930991837744,0.0
2019-06-13,-0.0,-0.09068095916723465,1.0,-0.0,-1.0760889770122064,-0.9313154470537207,0.0
2019-06-14,-0.0,-0.08900586554369078,1.0,-0.0,-1.0614528500526395,-0.8574823281696495,0.0
2019-06-17,-0.0,-0.0927383026007568,1.0,-0.0,-1.0613850681722627,-0.8490299717700763,0.0
2019-06-18,-0.0,-0.09425749707321465,1.0,-0.0,-1.0611773181640802,-0.846366283432894,0.0
2019-06-19,-0.0,-0.0905711287663019,1.0,-0.0,-1.0751011842302503,-0.8323789536801078,0.0
2019-06-20,-0.0,-0.09458039333433418,1.0,-0.0,-1.0750938297552919,-0.8328479207326227,0.0
2019-06-21,-0.0,-0.10110740974160438,1.0,-0.0,-1.0625731520662645,-0.8374298490441463,0.0
2019-06-24,-0.0,-0.09644135607496314,1.0,-0.0,-1.0579370092951899,-0.8537436452787053,0.0
2019-06-25,-0.0,-0.10193633872376306,1.0,-0.0,-1.0550787484566508,-0.8543981690607404,0.0
2019-06-26,-0.0,-0.1051509235620964,1.0,-0.0,-1.0348400660759873,-0.8634629824297942,0.0
2019-06-27,-0.0,-0.11157945444691998,1.0,-0.0,-1.0544348768591558,-0.8447341482507377,0.0
2019-06-28,-0.0,-0.13519229026313404,1.0,-0.0,-1.0393039485211926,-0.8465605268723,0.0
2019-07-01,-0.0,-0.1281084017382907,1.0,-0.0,-1.0503078223080637,-0.8394495412844037,0.0
2019-07-02,-0.0,-0.13497468659594986,1.0,-0.0,-1.0407425265188042,-0.837783269045323,0.0
2019-07-03,-0.0,-0.12771222500528112,1.0,-0.0,-1.0527808793795455,-0.837251410809669,0.0
2019-07-05,-0.0,-0.12814200176286436,1.0,-0.0,-1.0713656119874775,-0.8398832862223032,0.0
2019-07-08,-0.0,-0.12627291242362526,1.0,-0.0,-1.0742012949509074,-0.8393166550141351,0.0
2019-07-09,-0.0,-0.11907366885485048,1.0,-0.0,-1.075340384147824,-0.8447301239970824,0.0
2019-07-10,-0.0,-0.10241825095057035,1.0,-0.0,-1.0873307984790874,-0.8520760456273764,0.0
2019-07-11,-0.0,-0.10017965348192807,1.0,-0.0,-1.0929021649767061,-0.8518924515087849,0.0
2019-07-12,-0.0,-0.11722588376273217,1.0,-0.0,-1.0116536848412223,-0.8669263031755543,0.0
2019-07-15,-0.0,-0.10381273698981877,1.0,-0.0,-1.0166303406681994,-0.8652554265070314,0.0
2019-07-16,-0.0,-0.12168049173479739,1.0,-0.0,-1.0264665512919973,-0.8356806110879036,0.0
2019-07-17,-0.0,-0.13188747352405955,1.0,-0.0,-1.0211509203186062,-0.8301959965394826,0.0
2019-07-18,-0.0,-0.12864761219965246,1.0,-0.0,-1.0274731859308526,-0.8398945413146383,0.0
2019-07-19,-0.0,-0.13235910642630414,1.0,-0.0,-1.022369287896029,-0.8398215248248188,0.0
2019-07-22,-0.0,-0.13901264838680738,1.0,-0.0,-1.0191669407648833,-0.8319827766647728,0.0
2019-07-23,-0.0,-0.14084928229665072,1.0,-0.0,-1.017793062200957,-0.8318181818181819,0.0
2019-07-24,-0.0,-0.14392489834967712,1.0,-0.0,-1.0238280315713943,-0.8219624491748386,0.0
2019-07-25,-0.0,-0.14176792947343342,1.0,-0.0,-1.0154276864426972,-0.8211222301644031,0.0
2019-07-26,-0.0,-0.14294229852169768,1.0,-0.0,-1.01567715784454,-0.821828803051979,0.0
2019-07-29,-0.0,-0.13651816067275005,1.0,-0.0,-1.0156557523707281,-0.8298741575714199,0.0
2019-07-30,-0.0,-0.13132605397042635,1.0,-0.0,-1.0062777067031627,-0.83761268632293,0.0
2019-07-31,-0.0,-0.1526781195105249,1.0,-0.0,-0.9966058296364666,-0.8280584750052102,0.0
2019-08-01,-0.0,-0.15760901986517925,1.0,-0.0,-0.9965399988068961,-0.8286106305553899,0.0
2019-08-02,-0.0,-0.128054649899084,1.0,-0.0,-1.1334575376494334,-0.8435957149510944,0.0
2019-08-05,-0.0,-0.12479087923663176,1.0,-0.0,-1.1374930293078875,-0.8358014746886424,0.0
2019-08-06,-0.0,-0.13011231839824197,1.0,-0.0,-1.0929373702844587,-0.8290806983274326,0.0
2019-08-07,-0.0,-0.15301457870027182,1.0,-0.0,-1.0704534222881146,-0.8652396837163331,0.0
2019-08-08,-0.0,-0.15425712609246164,1.0,-0.0,-1.07065871961953,-0.8633457891973688,0.0
2019-08-09,-0.0,-0.13952202494317134,1.0,-0.0,-1.0529581618234318,-0.8793389445229466,0.0
2019-08-12,-0.0,-0.13532426874558792,1.0,-0.0,-1.070224977747767,-0.8637242564684939,0.0
2019-08-13,-0.0,-0.12263744382195409,1.0,-0.0,-1.0824662931724436,-0.8731453549221204,0.0
2019-08-14,-0.0,-0.12364798426745328,1.0,-0.0,-1.076788348082596,-0.8723574237954769,0.0
2019-08-15,-0.0,-0.14502892098967324,1.0,-0.0,-1.0582962357287786,-0.8250507252960237,0.0
2019-08-16,-0.0,-0.14543636969495016,1.0,-0.0,-1.0556178243615764,-0.8282087788918844,0.0
2019-08-19,-0.0,-0.14488679302318552,1.0,-0.0,-1.0549257882168013,-0.8230706447809922,0.0
2019-08-20,-0.0,-0.14208907076077543,1.0,-0.0,-1.0368589264912333,-0.8079990441769467,0.0
2019-08-21,-0.0,-0.14393555124571086,1.0,-0.0,-1.0359242130389377,-0.8038490228256004,0.0
2019-08-22,-0.0,-0.1470973114442065,1.0,-0.0,-1.0155543659290982,-0.8114144658577208,0.0
2019-08-23,-0.0,-0.13445303736938424,1.0,-0.0,-0.99787472696145,-0.8194403447665152,0.0
2019-08-26,-0.0,-0.12342576629751922,1.0,-0.0,-0.9916138269584782,-0.8069719194693629,0.0
2019-08-27,-0.0,-0.12210932025227751,1.0,-0.0,-0.9907147862648913,-0.807054426535856,0.0
2019-08-28,-0.0,-0.15102186311787075,1.0,-0.0,-0.9790874524714829,-0.8404230038022814,0.0
2019-08-29,-0.0,-0.1340166369578134,1.0,-0.0,-0.999108734402852,-0.8377599524658349,0.0
2019-08-30,-0.0,-0.12681105745014962,1.0,-0.0,-1.006755355396877,-0.8293087612218897,0.0
2019-09-03,-0.0,-0.14877495061473595,1.0,-0.0,-0.9925406138514609,-0.8070584072883803,0.0
2019-09-04,-0.0,-0.12997433552612173,1.0,-0.0,-1.0002064957668366,-0.8197586949467537,0.0
2019-09-05,-0.0,-0.14080197699391014,1.0,-0.0,-0.9997058044776559,-0.8014180224176988,0.0
2019-09-06,-0.0,-0.13504549457000295,1.0,-0.0,-1.0206046375110067,-0.7794540651599648,0.0
2019-09-09,-0.0,-0.12461059190031153,1.0,-0.0,-1.0231587609475108,-0.7911597014048081,0.0
2019-09-10,-0.0,-0.12027471237379667,1.0,-0.0,-1.0561458088753228,-0.7585407372622681,0.0
2019-09-11,-0.0,-0.10859090374897168,1.0,-0.027500293806557764,-1.0707486191091784,-0.7311963803032084,0.0
2019-09-12,-0.0,-0.1418817061275162,1.0,-0.017025804735301943,-1.071147763885194,-0.725813602908575,0.0
2019-09-13,-0.0,-0.14005270482337964,1.0,-0.005270482337962278,-1.0742605039528619,-0.7413614425724692,0.0
2019-09-16,-0.0,-0.13356479420754325,1.0,-0.015223003649959939,-1.0762633906050625,-0.7423959167927832,0.0
2019-09-17,-0.0,-0.12951860865435982,1.0,-0.014809758413960941,-1.0809046120971093,-0.7426247996675965,0.0
2019-09-18,-0.0,-0.13363207407187583,1.0,-0.012968513517523815,-1.079116835326587,-0.7419058076386622,0.0
2019-09-19,-0.0,-0.14515317448571852,1.0,-0.018292141482906615,-1.049963001331952,-0.7464851265354447,0.0
2019-09-20,-0.0,-0.15995264170489862,1.0,-0.047299097232499636,-1.0221696018943318,-0.7304721030042919,0.0
2019-09-23,-0.0,-0.1665484214260376,1.0,-0.05894525245358874,-0.996570888021757,-0.7340960151353907,0.0
