Date,GOOGL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.5503000452898551,-0.2474807518115942,-0.2896569293478261,-0.48533740942028986,-0.2578408061594203,0.0
2018-11-05,1.0,-0.5507459728788608,-0.2463833762704187,-0.2896130000283102,-0.4853494890015005,-0.2588964697222773,0.0
2018-11-06,1.0,-0.5617164898746384,-0.2565375233989449,-0.28328322650178683,-0.4825571501503205,-0.25214135798967613,0.0
2018-11-07,1.0,-0.562517736534423,-0.2569952891764572,-0.28199670809921107,-0.48359725296554856,-0.2527385209149214,0.0
2018-11-08,1.0,-0.5600656702898551,-0.25636888586956524,-0.2786741394927536,-0.48245018115942034,-0.2530570652173913,0.0
2018-11-09,1.0,-0.5611932687404385,-0.25735169131395547,-0.27777777777777773,-0.48249192588815226,-0.25417870700889567,0.0
2018-11-12,1.0,-0.5615969689258348,-0.25147736590607067,-0.2777447903412786,-0.4841801679531767,-0.25252353889218765,0.0
2018-11-13,1.0,-0.5591785061190041,-0.24698269798846537,-0.27151498100998733,-0.48701645801097204,-0.2486425657617105,0.0
2018-11-14,1.0,-0.5594564942189214,-0.24671561594508679,-0.2715559681548373,-0.48696092497257154,-0.2484597856359186,0.0
2018-11-15,1.0,-0.5610586117673529,-0.249465631679604,-0.2690403869951626,-0.49313758578017775,-0.23976262796715045,0.0
2018-11-16,1.0,-0.560069678579456,-0.24704989885367495,-0.2683187233086087,-0.49269498763767133,-0.2414868509777478,0.0
2018-11-19,1.0,-0.5600191027333764,-0.24653762957552602,-0.26993847796162596,-0.49167064640278674,-0.24108773211225662,0.0
2018-11-20,1.0,-0.559189856373429,-0.24433348294434468,-0.266242145421903,-0.4935480251346499,-0.24189295332136443,0.0
2018-11-21,1.0,-0.5670867722507249,-0.23898616997546285,-0.27364488066027215,-0.4934753513272362,-0.21511822440330133,0.0
2018-11-23,1.0,-0.5670850767085077,-0.24080892608089263,-0.2731101813110181,-0.4930822873082288,-0.21531380753138074,0.0
2018-11-26,1.0,-0.5672274769119166,-0.2400044641611562,-0.273234563767752,-0.493736223877682,-0.2159258949248068,0.0
2018-11-27,1.0,-0.5672024290370206,-0.24014596506866487,-0.27087105490403635,-0.4931613693974763,-0.21423995097356474,0.0
2018-11-28,1.0,-0.5664920298740386,-0.2450953071006577,-0.2697023743172445,-0.49169546315906815,-0.2137442871474752,0.0
2018-11-29,1.0,-0.5604075287324413,-0.24254622175337295,-0.2650324801510188,-0.4918105602132031,-0.21628449280994946,0.0
2018-11-30,1.0,-0.5615023734836078,-0.242983649335147,-0.26397024123476664,-0.4932681897676484,-0.21430752574743916,0.0
2018-12-03,1.0,-0.5614658523042754,-0.24297612437534702,-0.2642420877290394,-0.4932259855635758,-0.21435313714602997,0.0
2018-12-04,1.0,-0.5551338172549454,-0.24552557211724943,-0.266941873995678,-0.4902753920319167,-0.21269463068654074,0.0
2018-12-06,1.0,-0.5549151984192326,-0.2258356660629014,-0.2771008288050936,-0.4874032603326198,-0.19916021735550798,0.0
2018-12-07,1.0,-0.5596650192202087,-0.22484898407468423,-0.28099945085118067,-0.4865733113673805,-0.19365733113673803,0.0
2018-12-10,1.0,-0.5539142069191492,-0.22466755863801438,-0.2791688283319226,-0.48794473418343665,-0.18482920569041314,0.0
2018-12-11,1.0,-0.5542813455657493,-0.22438837920489296,-0.2797346002621232,-0.4879041065967671,-0.18414154652686762,0.0
2018-12-12,1.0,-0.5551549911238564,-0.22422504438071833,-0.2805134507715417,-0.4884610132459375,-0.18279393691110202,0.0
2018-12-13,1.0,-0.5548515716743588,-0.22410355845645463,-0.2807439167599749,-0.48846164349892124,-0.182838572247863,0.0
2018-12-14,1.0,-0.5548033086729819,-0.21986841746062077,-0.2830662553574841,-0.4896672217520679,-0.18252299964510932,0.0
2018-12-17,1.0,-0.5515334749686768,-0.21923516914528518,-0.27902162662744456,-0.48531895189845836,-0.1886201449038514,0.0
2018-12-18,1.0,-0.5506880547186711,-0.2140162310343892,-0.2762532909915045,-0.48486822462883045,-0.1883939961458079,0.0
2018-12-19,1.0,-0.5590433482810164,-0.21331702676994158,-0.2743851066721022,-0.4827014540019024,-0.18831362956923497,0.0
2018-12-20,1.0,-0.5514795462544332,-0.20323794569131223,-0.2861899991878063,-0.483146979992961,-0.18325797980344913,0.0
2018-12-21,1.0,-0.5522645733862048,-0.20274608184295004,-0.28515551239513365,-0.48574357314342753,-0.17161662755253432,0.0
2018-12-24,1.0,-0.5498587000403714,-0.19733548647557528,-0.28704077513120707,-0.4844839187188804,-0.17270892208316513,0.0
2018-12-26,1.0,-0.5572617104946364,-0.20678954549102485,-0.28073085257216235,-0.46785800272865896,-0.16248896498221024,0.0
2018-12-27,1.0,-0.5410017672038614,-0.19790045630786274,-0.2834383984385303,-0.4474454672539762,-0.16783161448579642,0.0
2018-12-28,1.0,-0.5394268540244127,-0.2003110911919011,-0.28264480240436585,-0.4474704067912789,-0.1665392423084021,0.0
2018-12-31,1.0,-0.5404856698394284,-0.19890842935112188,-0.28217364937907036,-0.44783399688875997,-0.16726870039813324,0.0
2019-01-02,1.0,-0.5401792776166622,-0.20042182968626418,-0.2755075138412866,-0.44898497231742684,-0.1713419456894279,0.0
2019-01-03,1.0,-0.5391703852348638,-0.20373353048345788,-0.2685818393050458,-0.44876297098196605,-0.18012832360784728,0.0
2019-01-04,1.0,-0.5291005291005291,-0.20703361499381398,-0.2680249545921187,-0.44520782331727604,-0.1830003422043223,0.0
2019-01-07,1.0,-0.5256245576323171,-0.20150994835766903,-0.27289170839122345,-0.44302304244108326,-0.17841507851207172,0.0
2019-01-08,1.0,-0.5264879861801811,-0.18918494477307227,-0.2759252473433492,-0.4499555043710412,-0.1758362560854316,0.0
2019-01-09,1.0,-0.5252216207735153,-0.18422635391333908,-0.2755942574723464,-0.45043278156951955,-0.17954551397714494,0.0
2019-01-10,1.0,-0.526076386165791,-0.18150210441011164,-0.2757692207147152,-0.4525919535722689,-0.17823438684547618,0.0
2019-01-11,1.0,-0.5243800355760175,-0.17107879041540233,-0.28149523909176516,-0.4533849534372711,-0.18557078581144712,0.0
2019-01-14,1.0,-0.5289080911233307,-0.17410316836868286,-0.28161822466614295,-0.45642838439382033,-0.1774024613773239,0.0
2019-01-15,1.0,-0.5237246369213023,-0.17336024747024587,-0.28605882661353743,-0.45477900697320817,-0.1835579090861427,0.0
2019-01-16,1.0,-0.5293236638814441,-0.17470702611803038,-0.2872983341216039,-0.45987702979662626,-0.17636239424036998,0.0
2019-01-17,1.0,-0.5300438769343948,-0.1738262263209059,-0.28717059457187144,-0.45989332912955516,-0.17640104043509106,0.0
2019-01-18,1.0,-0.5306436469851867,-0.1740559148758606,-0.2907886501147507,-0.4491967452534947,-0.163284998956812,0.0
2019-01-22,1.0,-0.6638935962614904,-0.1059415601088687,-0.23671237097519643,-0.5358188260668618,-0.025265752580496074,0.0
2019-01-23,1.0,-0.6700916769674495,-0.09453543469303667,-0.23555315203955499,-0.5389884631231974,-0.036026988051091884,0.0
2019-01-24,1.0,-0.6568237257671075,-0.10116831428938246,-0.24591089998716134,-0.5239440236230581,-0.03990242649890872,0.0
2019-01-25,1.0,-0.7494156628053321,-0.04489764467161533,-0.19430817044666476,-0.5798936634731462,-0.0,0.0
2019-01-28,1.0,-0.7533268502405569,-0.050977582147609786,-0.18691780120790252,-0.5679189272187533,-0.0,0.0
2019-01-29,1.0,-0.7581290388757822,-0.03992717201764284,-0.19135295927787468,-0.5749820494409683,-0.0,0.0
2019-01-30,1.0,-0.760533401718169,-0.03921015514809591,-0.1926400820618028,-0.5720476984228747,-0.0,0.0
2019-01-31,1.0,-0.7553999281719769,-0.044199887127392125,-0.19344825817043765,-0.5722384690369914,-0.0,0.0
2019-02-01,1.0,-0.7615618087350172,-0.04485827460260301,-0.18745820258243737,-0.5782447656772468,-0.0,0.0
2019-02-04,1.0,-0.7658375987036703,-0.04274801306617968,-0.1853957149103629,-0.5781270094395432,-0.0,0.0
2019-02-05,1.0,-0.771953358786503,-0.05505107832009081,-0.1622897533794242,-0.59041894541327,-0.0,0.0
2019-02-06,1.0,-0.7733388318985515,-0.04381669158204032,-0.1648023093973916,-0.5954946131243879,-0.0,0.0
2019-02-07,1.0,-0.7856680727724439,-0.04518516601537228,-0.14857275950415363,-0.6084728656090681,-0.0,0.0
2019-02-08,1.0,-0.7858494724015452,-0.044178268647429415,-0.14637940421560242,-0.6162142542324545,-0.0,0.0
2019-02-11,1.0,-0.7852972468017749,-0.043750162181799314,-0.14432882684173653,-0.621506604042868,-0.0,0.0
2019-02-12,1.0,-0.7805953121758971,-0.04361128396598216,-0.15077266127359468,-0.6178697365691765,-0.0,0.0
2019-02-13,1.0,-0.7772382633984212,-0.04845243041130037,-0.14992729538845034,-0.6209752804320731,-0.0,0.0
2019-02-14,1.0,-0.7741968938785034,-0.058311078845705105,-0.15066504187300683,-0.6095568980269128,-0.0,0.0
2019-02-15,1.0,-0.7742219688528413,-0.05581612293021689,-0.15278173667435413,-0.6084838433831723,-0.0,0.0
2019-02-19,1.0,-0.7960028994511752,-0.03678678678678678,-0.14885575230402817,-0.6071502537019778,-0.0,0.0
2019-02-20,1.0,-0.7944009944579687,-0.03768063396695499,-0.1485730564044129,-0.6090796084321749,-0.0,0.0
2019-02-21,1.0,-0.7981070107838321,-0.022860689441154415,-0.1502754144146474,-0.6147818666114976,-0.0,0.0
2019-02-22,1.0,-0.8031326860841423,-0.028608414239482204,-0.13918446601941747,-0.6180711974110032,-0.0,0.0
2019-02-25,1.0,-0.8033130581079332,-0.02797981105215478,-0.13904490746732237,-0.6179888701954186,-0.0,0.0
2019-02-26,1.0,-0.8013406144051347,-0.026838168689665882,-0.14073863195217268,-0.6191412821242785,-0.0,0.0
2019-02-27,1.0,-0.8011724601002014,-0.02432725582356283,-0.1432260730334177,-0.6137854449666855,-0.0,0.0
2019-02-28,1.0,-0.7944108683299758,-0.02461387468360969,-0.14646934242471202,-0.6150369337259156,-0.0022470168913683555,0.0
2019-03-01,1.0,-0.7918086974486107,-0.025100712736287573,-0.15037186241090797,-0.6151224047102573,-0.0,0.0
2019-03-04,1.0,-0.7888234077750207,-0.03675558312655087,-0.14666046319272125,-0.6125672043010753,-0.0,0.0
2019-03-05,1.0,-0.7848078411142636,-0.033866391539850396,-0.14941965437193708,-0.6112200154758834,-0.0,0.0
2019-03-06,1.0,-0.7867144588565976,-0.02408520075298486,-0.1592356687898089,-0.6086799556460971,-0.0,0.0
2019-03-07,1.0,-0.7944168319126471,-0.0091936854574953,-0.1607736087146867,-0.6108521542066905,-0.0,0.0
2019-03-08,1.0,-0.8070550645468835,-0.0,-0.15303151330876857,-0.6166353165502847,-0.0,0.0
2019-03-11,1.0,-0.7973070760324599,-0.002920349408176978,-0.15984390344756294,-0.6243086783480644,-0.0,0.0
2019-03-12,1.0,-0.7886426304562718,-0.0,-0.17389834035690133,-0.635971073305239,-0.0028094271890120185,0.0
2019-03-13,1.0,-0.7813935383417672,-0.0,-0.16906708187362138,-0.6386142467886337,-0.005968599974049565,0.0
2019-03-14,1.0,-0.7815904139433552,-0.0,-0.17250233426704015,-0.6352059342255421,-0.004305425874053325,0.0
2019-03-15,1.0,-0.7815904562275187,-0.0,-0.17071655927334833,-0.6341898920891236,-0.001293895401495743,0.0
2019-03-18,1.0,-0.7677652440609242,-0.0024951915579352287,-0.19119405312678692,-0.6303737589021157,-0.007355616780163227,0.0
2019-03-19,1.0,-0.7587931843051431,-0.0036996508780157366,-0.1943619404929394,-0.6334740242822157,-0.01503308842686676,0.0
2019-03-20,1.0,-0.7633440346618641,-0.0,-0.1940594576253491,-0.6309085688930649,-0.021794169080990786,0.0
2019-03-21,1.0,-0.7794098429209899,-0.0,-0.18805049528240245,-0.6461671153393795,-0.0,0.0
2019-03-22,1.0,-0.7598751508157164,-0.0,-0.2051618318208047,-0.6578450401300949,-0.0,0.0
2019-03-25,1.0,-0.7506601479777248,-0.0,-0.21966587361761092,-0.6441214149389527,-0.0,0.0
2019-03-26,1.0,-0.7450301599790192,-0.0,-0.22821924993443485,-0.6493312352478364,-0.0,0.0
2019-03-27,1.0,-0.7550966930454379,-0.0,-0.22443792254074735,-0.6408993239348042,-0.0,0.0
2019-03-28,1.0,-0.7521040350279227,-0.0,-0.22831074172150703,-0.6414357253349414,-0.0,0.0
2019-03-29,1.0,-0.7425843845891579,-0.0,-0.2392142463741509,-0.6408770227385979,-0.0,0.0
2019-04-01,1.0,-0.7382819672131148,-0.0,-0.24094426229508198,-0.6436983606557377,-0.0,0.0
2019-04-02,1.0,-0.7361405713986436,-0.0,-0.23492287951397073,-0.6476287741901695,-0.0,0.0
2019-04-03,1.0,-0.7385646584452649,-0.0,-0.2339172099599403,-0.6457989683973503,-0.0,0.0
2019-04-04,1.0,-0.7648120064843381,-0.0,-0.21027035506981123,-0.636694033362966,-0.0028761177639491714,0.0
2019-04-05,1.0,-0.7652820700853806,-0.0,-0.2048085485307213,-0.6380231522707035,-0.0109213765648735,0.0
2019-04-08,1.0,-0.7638183056530623,-0.0,-0.2059778907109551,-0.6403311154188714,-0.009456698276313721,0.0
2019-04-09,1.0,-0.7490053309062541,-0.0,-0.2046027824730204,-0.623351969834872,-0.023481991938629567,0.0
2019-04-10,1.0,-0.7475107240348369,-0.0,-0.20662940335369817,-0.6231379175874171,-0.022487976082152607,0.0
2019-04-11,1.0,-0.7479395782960246,-0.0,-0.20859007357720405,-0.6236383017445336,-0.019733250136494813,0.0
2019-04-12,1.0,-0.7489157252304895,-0.0,-0.2072198415790157,-0.6232956758862485,-0.017634073496948448,0.0
2019-04-15,1.0,-0.7502012621081882,-0.0,-0.20588464435037784,-0.6248214610330589,-0.015997091437920375,0.0
2019-04-16,1.0,-0.7445037851291091,-0.0,-0.20260810950948874,-0.6277610702063673,-0.017681219537488333,0.0
2019-04-17,1.0,-0.7502851218247797,-0.0,-0.19320891653706584,-0.625194401244168,-0.02332814930015552,0.0
2019-04-18,1.0,-0.753146653517764,-0.0,-0.1822853138867983,-0.6255157916590973,-0.0342303999169543,0.0
2019-04-22,1.0,-0.7505316665802169,-0.0,-0.18517557964624723,-0.6228798174179159,-0.03488251465324965,0.0
2019-04-23,1.0,-0.7546367150009079,-0.0,-0.18292651293092266,-0.6260019195351612,-0.030401286607351297,0.0
2019-04-24,1.0,-0.7519253208868145,-0.0,-0.18550499157266953,-0.6242188512900299,-0.03137559963697653,0.0
2019-04-25,1.0,-0.7639973116889831,-0.0,-0.17207775422633512,-0.6169673783797757,-0.03187199503696428,0.0
2019-04-26,1.0,-0.7624066754501537,-0.0,-0.1781756180733163,-0.6186416595623757,-0.024180423157405255,0.0
2019-04-29,1.0,-0.7623107528548545,-0.0,-0.17612256497700612,-0.6200847413837648,-0.025060714101172943,0.0
2019-04-30,1.0,-0.7619035289853195,-0.0,-0.16992465629288245,-0.6260518343991921,-0.03125080910338399,0.0
2019-05-01,1.0,-0.8428686977622001,-0.016850903208411972,-0.05772445403073604,-0.7281207872741979,-0.05057967107036937,0.0
2019-05-02,1.0,-0.8405632584664451,-0.024270926241249765,-0.05432579258898889,-0.7322360063785508,-0.05137976702073029,0.0
2019-05-03,1.0,-0.8415375881923607,-0.022382612926769928,-0.05333441461898197,-0.7339766982942719,-0.05198280755818669,0.0
2019-05-06,1.0,-0.8466067136568635,-0.029301358394771666,-0.05023090010532285,-0.7326419833103782,-0.04180507170055902,0.0
2019-05-07,1.0,-0.843186480941583,-0.035174387215203544,-0.05417881438289602,-0.7296998164345103,-0.037279991361624014,0.0
2019-05-08,1.0,-0.8105180914405797,-0.03642535765282755,-0.08613303876929708,-0.7026699356090201,-0.0584368348735081,0.0
2019-05-09,1.0,-0.8072454783147794,-0.037925550553923285,-0.08574355103911156,-0.7015822528909136,-0.06302056659209143,0.0
2019-05-10,1.0,-0.8067054764984907,-0.03794739111686072,-0.08664833980163864,-0.701784174213023,-0.062041828374299265,0.0
2019-05-13,1.0,-0.8128098728174175,-0.03802004742401379,-0.08075555076525114,-0.7000431127398146,-0.06291765466695408,0.0
2019-05-14,1.0,-0.7772542300278432,-0.02803062754337117,-0.12818590704647675,-0.6825872777896766,-0.06117476975797815,0.0
2019-05-15,1.0,-0.7535014757177355,-0.02723370002683123,-0.15248188891870137,-0.700402468473303,-0.049476790984706205,0.0
2019-05-16,1.0,-0.7619522718080086,-0.02529324524740461,-0.15626263988135364,-0.7087501685317514,-0.044249696642847516,0.0
2019-05-17,1.0,-0.7650912996777658,-0.03246509129967776,-0.14554242749731472,-0.704779806659506,-0.037406015037593984,0.0
2019-05-20,1.0,-0.7654383940312929,-0.03311773704409436,-0.14296449370655645,-0.7065832908402888,-0.03566731971766727,0.0
2019-05-21,1.0,-0.7731789858186507,-0.0350236355822948,-0.13818758057584873,-0.7047163730124625,-0.03478190803609798,0.0
2019-05-22,1.0,-0.7691708731607776,-0.029937708087208678,-0.1461711953603265,-0.7048920631511115,-0.0347975512834282,0.0
2019-05-23,1.0,-0.7672490137670074,-0.025977511204143516,-0.1477336768376137,-0.7098193918900786,-0.03282076053994579,0.0
2019-05-24,1.0,-0.7666684517752905,-0.013388314678948214,-0.1567236116317678,-0.7094467948374659,-0.031462539495528304,0.0
2019-05-28,1.0,-0.7685923863575521,-0.005380949831343364,-0.15955453231246988,-0.71082079563099,-0.03274080419767628,0.0
2019-05-29,1.0,-0.7800304511579454,-0.007799770280738307,-0.1559419825306515,-0.7084969415284345,-0.01888506023452734,0.0
2019-05-30,1.0,-0.7806299802128456,-0.008850740681319857,-0.15396545269800524,-0.7129525643082517,-0.01751430557783839,0.0
2019-05-31,1.0,-0.775959790396749,-0.008662175168431183,-0.15145438990482302,-0.7125975831461876,-0.024836915837878303,0.0
2019-06-03,1.0,-0.7773451044194917,-0.009468434107700105,-0.1568826180887099,-0.7118662150268051,-0.011602165737604352,0.0
2019-06-04,1.0,-0.8601225007420199,-0.0,-0.132268422330752,-0.7058363238984376,-0.0,0.0
2019-06-05,1.0,-0.846327319587629,-0.0,-0.14720253436426117,-0.691151202749141,-0.0,0.0
2019-06-06,1.0,-0.8575994413557865,-0.0,-0.11900733220530176,-0.7091827142588564,-0.0,0.0
2019-06-07,1.0,-0.8558771411695215,-0.0,-0.12111367663641733,-0.7078880953659453,-0.0,0.0
2019-06-10,1.0,-0.854834380200784,-0.0,-0.12275191925699254,-0.7066892145809847,-0.0,0.0
2019-06-11,1.0,-0.8610349830727068,-0.0,-0.11814175936374872,-0.7076952012467086,-0.0,0.0
2019-06-12,1.0,-0.8619272707740238,-0.0,-0.12021270881452437,-0.7035773755170005,-0.0,0.0
2019-06-13,1.0,-0.8588706426210122,-0.0,-0.12766414921923294,-0.7011046308490337,-0.0,0.0
2019-06-14,1.0,-0.8596863989672144,-0.0,-0.127887899733735,-0.7019714370242867,-0.0,0.0
2019-06-17,1.0,-0.8596019365250134,-0.0,-0.128133405056482,-0.7019096288327057,-0.0,0.0
2019-06-18,1.0,-0.8601968376895773,-0.0,-0.12611595138216627,-0.7027266860277509,-0.0,0.0
2019-06-19,1.0,-0.8561735679038832,-0.0,-0.12435636129585927,-0.7012980047200172,-0.0,0.0
2019-06-20,1.0,-0.854691014244404,-0.0,-0.12407625575666703,-0.6987790510870729,-0.0,0.0
2019-06-21,1.0,-0.8554262009902316,-0.0,-0.12415361969757796,-0.6967215308443732,-0.0,0.0
2019-06-24,1.0,-0.8592564796697848,-0.0,-0.11686188319172318,-0.7042000589670053,-0.0,0.0
2019-06-25,1.0,-0.8599501353851103,-0.0,-0.11576097155572238,-0.7051821666979438,-0.0,0.0
2019-06-26,1.0,-0.8573040045121263,-0.0,-0.11468321112991164,-0.7138022721779067,-0.0,0.0
2019-06-27,1.0,-0.8513857959271284,-0.0,-0.11673955622333719,-0.714925813635266,-0.0,0.0
2019-06-28,1.0,-0.8485214404551066,-0.0,-0.11863360704127086,-0.7162292706488488,-0.0,0.0
2019-07-01,1.0,-0.8460361762653641,-0.0,-0.1199613547313617,-0.717728516987816,-0.0,0.0
2019-07-02,1.0,-0.8447388179770461,-0.0,-0.11887268046766064,-0.71792877829025,-0.0,0.0
2019-07-03,1.0,-0.8436628031766473,-0.0,-0.12199506331830864,-0.7173213135866066,-0.0,0.0
2019-07-05,1.0,-0.8454177500201034,-0.0,-0.11938778245369502,-0.7156565791942531,-0.0,0.0
2019-07-08,1.0,-0.8458690987124463,-0.0,-0.11566523605150214,-0.7208690987124463,-0.0,0.0
2019-07-09,1.0,-0.8513028093502039,-0.0,-0.1119719064979627,-0.7173761526914004,-0.0,0.0
2019-07-10,1.0,-0.8502134882117378,-0.023550003978041214,-0.13008194764897765,-0.6481820351658842,-0.0,0.0
2019-07-11,1.0,-0.8544310518770244,-0.019540168852546065,-0.13080762491371528,-0.6501088514840971,-0.0,0.0
2019-07-12,1.0,-0.8926766005875659,-0.0,-0.11838657597332133,-0.6356297805891539,-0.0,0.0
2019-07-15,1.0,-0.8902600147975901,-0.0,-0.11409998943029279,-0.6380668005496247,-0.0,0.0
2019-07-16,1.0,-0.8900018500409652,-0.0,-0.11660543912043767,-0.6363348045563867,-0.0,0.0
2019-07-17,1.0,-0.8945532387219536,-0.0,-0.11134015169534078,-0.6368825814635694,-0.0,0.0
2019-07-18,1.0,-0.8947827235503897,-0.0,-0.11028926165632018,-0.6365869766213182,-0.0,0.0
2019-07-19,1.0,-0.9002219052147726,-0.0,-0.11034500977439637,-0.6311618323030591,-0.0,0.0
2019-07-22,1.0,-0.900710906736436,-0.0,-0.10734955997780068,-0.634715505166627,-0.0,0.0
2019-07-23,1.0,-0.9017628247482623,-0.0,-0.10817453815048762,-0.6330047308190396,-0.0,0.0
2019-07-24,1.0,-0.903824328960912,-0.0,-0.10617857425638048,-0.6292855446171712,-0.0,0.0
2019-07-25,1.0,-0.8993557925863344,-0.0,-0.10988488752772203,-0.6309536381877706,-0.0,0.0
2019-07-26,1.0,-0.8960010558268443,-0.0,-0.11112577537283884,-0.6324138841230038,-0.0,0.0
2019-07-29,1.0,-0.8777404921700224,-0.03109619686800895,-0.11711409395973156,-0.7704697986577181,-0.0,0.0
2019-07-30,1.0,-0.8732587412587414,-0.032587412587412594,-0.12083916083916085,-0.7705174825174825,-0.0,0.0
2019-07-31,1.0,-0.8758327268655881,-0.026395342327716505,-0.12106029222415046,-0.7758215305379835,-0.0,0.0
2019-08-01,1.0,-0.8820638820638821,-0.028450971632789816,-0.10902948402948404,-0.7724759883850795,-0.0,0.0
2019-08-02,1.0,-0.8771107203661838,-0.026124089424767648,-0.11376259454631722,-0.7740377906165398,-0.0,0.0
2019-08-05,1.0,-0.874857031271794,-0.02686417273412001,-0.10952101989008843,-0.7783636008592071,-0.0,0.0
2019-08-06,1.0,-0.8655490082164494,-0.03142722770907683,-0.11538993554098541,-0.7541151409522229,-0.0,0.0
2019-08-07,1.0,-0.8639790142206267,-0.04241336462791661,-0.1085461825210548,-0.7463481982603892,-0.0,0.0
2019-08-08,1.0,-0.8641760547824168,-0.04180472719240115,-0.10732825270598631,-0.7478738679036889,-0.0,0.0
2019-08-09,1.0,-0.8657747680788395,-0.037740523577504334,-0.10457786219616265,-0.7446527376331654,-0.0,0.0
2019-08-12,1.0,-0.8684304710513999,-0.03711147207003827,-0.10125815598931806,-0.7462764639484624,-0.0,0.0
2019-08-13,1.0,-0.875662756517678,-0.03411994175984177,-0.0950523337270954,-0.7423422433449631,-0.0,0.0
2019-08-14,1.0,-0.8737736366127706,-0.03735269936969032,-0.09580707043025485,-0.7335708413263907,-0.0,0.0
2019-08-15,1.0,-0.8718652357016711,-0.042086673006385,-0.10248607526151338,-0.7005569895394648,-0.0,0.0
2019-08-16,1.0,-0.8707039421849104,-0.0433341483956856,-0.10348574999320781,-0.699323498247616,-0.0,0.0
2019-08-19,1.0,-0.8802000270306798,-0.0358156507636167,-0.1055007433436951,-0.6815245303419382,-0.0,0.0
