Date,IWF,IWM,MTUM,SPY,USNA,VLUE,VXX
2018-10-15,-0.7651979602360626,-1.6328424912622472,-0.0008594510972325674,-1.2178995015183636,1.0,-1.1128172806967285,0.0
2018-10-16,-0.7587729357798165,-1.6463876146788992,-0.0,-1.216915137614679,1.0,-1.1118692660550458,0.0
2018-10-17,-0.7191043245399122,-1.5895390576035553,-0.0,-1.2326363170189734,1.0,-1.1564013446527264,0.0
2018-10-18,-0.7191862784204227,-1.5900621118012421,-0.0,-1.2325488631830872,1.0,-1.1565331357912132,0.0
2018-10-19,-0.6909397861564435,-1.5655036578503094,-0.0,-1.2254924029262801,1.0,-1.145526167698368,0.0
2018-10-22,-0.6908968155733093,-1.5534488578823,-0.0,-1.2310678519185327,1.0,-1.1507820411837515,0.0
2018-10-23,-0.6980908937320494,-1.55578081883201,-0.0,-1.2279664357718083,1.0,-1.1497437630230332,0.0
2018-10-24,-0.6946912608255539,-1.5497694297604319,-0.0,-1.227983353953436,1.0,-1.1511640985265998,0.0
2018-10-25,-0.6377530878123061,-1.5245051040550448,-0.0,-1.326490327674694,1.0,-1.1511477074051097,0.0
2018-10-26,-0.6038633973542924,-1.4883489234515968,-0.0,-1.3186472574306747,1.0,-1.1240936514086455,0.0
2018-10-29,-0.5804556684051606,-1.4875651935218226,-0.0,-1.3028273401043096,1.0,-1.11918748284381,0.0
2018-10-30,-0.5569069895432031,-1.4933957072096862,-0.0,-1.308860759493671,1.0,-1.144358833241607,0.0
2018-10-31,-0.5558525144540198,-1.4701647212828624,-0.0,-1.29688011345042,1.0,-1.1315043089342205,0.0
2018-11-01,-0.5281015139962967,-1.4913408125476526,-0.0,-1.294902516065788,1.0,-1.1316305413353664,0.0
2018-11-02,-0.5590220157097024,-1.4504923110963603,-0.0,-1.3640336320389423,1.0,-1.158037393516982,0.0
2018-11-05,-0.5542534962135869,-1.462218782820187,-0.0,-1.363772041346526,1.0,-1.1473660936377206,0.0
2018-11-06,-0.5536504424778761,-1.4617256637168143,-0.0,-1.3655973451327434,1.0,-1.1500000000000001,0.0
2018-11-07,-0.5524120019892801,-1.4607946068409128,-0.0,-1.3638724650494558,1.0,-1.1486986793391172,0.0
2018-11-08,-0.5010915838882218,-1.4592293417749154,-0.0,-1.3442855583451587,1.0,-1.1533129571007532,0.0
2018-11-09,-0.5033061915951691,-1.4610087982949886,-0.0,-1.3451008251817038,1.0,-1.1553636810754686,0.0
2018-11-12,-0.5066096209752619,-1.4363995392463387,-0.0,-1.3782019636882232,1.0,-1.163951511162306,0.0
2018-11-13,-0.4574317712297489,-1.4322061541807112,-0.0,-1.3875720343590303,1.0,-1.1593454387300206,0.0
2018-11-14,-0.45852359208523585,-1.431180691454664,-0.0,-1.387584257447271,1.0,-1.1587301587301586,0.0
2018-11-15,-0.45632015617374333,-1.4305081069356325,-0.0,-1.3894040453337673,1.0,-1.1464671113280192,0.0
2018-11-16,-0.4494303148118149,-1.4131972568713214,-0.0,-1.3849559911442302,1.0,-1.1523300394189753,0.0
2018-11-19,-0.45297898773834605,-1.4127369956246962,-0.0,-1.383784367741587,1.0,-1.1521633446767137,0.0
2018-11-20,-0.3805082019942103,-1.398305993352632,-0.0,-1.3933204674600619,1.0,-1.1886458668382116,0.0
2018-11-21,-0.3882908203850029,-1.3861695921938804,-0.0,-1.3888741581375619,1.0,-1.1397359070902053,0.0
2018-11-23,-0.3910208841301813,-1.3647832078872044,-0.0,-1.4005618573094458,1.0,-1.1441747058199936,0.0
2018-11-26,-0.3897865126873974,-1.3696032208507707,-0.0,-1.397255919902527,1.0,-1.1407532976638237,0.0
2018-11-27,-0.3709303550732273,-1.3761458223580234,-0.0,-1.3896322832156782,1.0,-1.1314403118744074,0.0
2018-11-28,-0.37193130334000635,-1.3740912443367401,-0.0,-1.3901590980929301,1.0,-1.1319671267516596,0.0
2018-11-29,-0.314968814968815,-1.352754677754678,-0.0,-1.3864864864864865,1.0,-1.1432952182952183,0.0
2018-11-30,-0.3147994180004157,-1.3531490334649763,-0.0,-1.3878611515277488,1.0,-1.140615256703388,0.0
2018-12-03,-0.31177661286136915,-1.352779363678829,-0.0,-1.3866196086572897,1.0,-1.1389941350495667,0.0
2018-12-04,-0.2939220779220779,-1.3700259740259741,-0.0,-1.3878441558441559,1.0,-1.142961038961039,0.0
2018-12-06,-0.2709803332832908,-1.256518040334284,-0.0,-1.3876294850623028,1.0,-1.089175799429515,0.0
2018-12-07,-0.2766149223835754,-1.256885327991988,-0.0,-1.3889334001001503,1.0,-1.085127691537306,0.0
2018-12-10,-0.22915431732859118,-1.2626951195415925,-0.0,-1.3906836593558585,1.0,-1.0571527366133175,0.0
2018-12-11,-0.23145312654351477,-1.2617307122394548,-0.0,-1.3905956732194014,1.0,-1.0554677467154006,0.0
2018-12-12,-0.23314065510597304,-1.2616965564942444,-0.0,-1.3912850155624723,1.0,-1.0543945457240254,0.0
2018-12-13,-0.23359826232907144,-1.259465863652071,-0.0,-1.39053166806536,1.0,-1.052969343930493,0.0
2018-12-14,-0.23608918705603787,-1.253897000789266,-0.0,-1.3909333070244672,1.0,-1.052042225730071,0.0
2018-12-17,-0.21503111067561606,-1.2484934594091421,-0.0,-1.3726422027338199,1.0,-1.0631032286512174,0.0
2018-12-18,-0.19874092009685232,-1.2275544794188862,-0.0,-1.3600484261501211,1.0,-1.056222760290557,0.0
2018-12-19,-0.20685808516829954,-1.2275196430303617,-0.0,-1.3589581918711804,1.0,-1.0567950334659035,0.0
2018-12-20,-0.2079117278596897,-1.212489158716392,-0.0,-1.3511612219331213,1.0,-1.0467379782210657,0.0
2018-12-21,-0.1987428626265534,-1.2177918525982439,-0.0,-1.3619787918046158,1.0,-1.0197207427666617,0.0
2018-12-24,-0.1674745746602034,-1.184630738522954,-0.0,-1.3553369451573045,1.0,-1.0449577036403384,0.0
2018-12-26,-0.16461329460814164,-1.1816180259521245,-0.0,-1.3197639012507612,1.0,-1.0184569260317609,0.0
2018-12-27,-0.0893047652916074,-1.1195323613086772,-0.0,-1.2158161450924607,1.0,-1.0205814366998578,0.0
2018-12-28,-0.08726352251532109,-1.1205258015809574,-0.0,-1.2145838884448,1.0,-1.018474109601208,0.0
2018-12-31,-0.08882966910948258,-1.1186320230957139,-0.0,-1.2148345547412835,1.0,-1.0191427936930935,0.0
2019-01-02,-0.08691986866625255,-1.1177566776111456,-0.0,-1.213594817641317,1.0,-1.018723932913302,0.0
2019-01-03,-0.10042621204049015,-1.1146776771443794,-0.0,-1.224960042621204,1.0,-0.9996448232995916,0.0
2019-01-04,-0.0766418534995375,-1.1162841915165396,-0.0,-1.2120865083909613,1.0,-0.9996916707043122,0.0
2019-01-07,-0.05110177484352225,-1.0718940238360626,-0.0,-1.1979336362856898,1.0,-0.9661322129812228,0.0
2019-01-08,-0.05571245186136072,-1.0492083868207103,-0.0,-1.211724433033804,1.0,-0.9623448866067608,0.0
2019-01-09,-0.048187084316670244,-1.0327397554172923,-0.0,-1.2229993563612958,1.0,-0.9869555889294143,0.0
2019-01-10,-0.049515562033782046,-1.028680442424762,-0.0,-1.2243419360370402,1.0,-0.9845237074509131,0.0
2019-01-11,-0.05272189095276908,-1.0078074728668869,-0.0,-1.228690317875681,1.0,-1.0006005748359144,0.0
2019-01-14,-0.06398317813157105,-1.0078959790584903,-0.0,-1.2267090074239368,1.0,-0.9927477148864953,0.0
2019-01-15,-0.060077352814782985,-1.002449505801461,-0.0,-1.2256123764503655,1.0,-1.009282337773958,0.0
2019-01-16,-0.061605262026568075,-1.0014616740466875,-0.0,-1.2293538540905378,1.0,-1.0066635140363698,0.0
2019-01-17,-0.06740944678654393,-0.9937623677191775,-0.0,-1.2316097393099887,1.0,-1.0090338122687774,0.0
2019-01-18,-0.076886321185005,-0.9896181747100473,-0.0,-1.2355240867034447,1.0,-1.0418313713565874,0.0
2019-01-22,-0.0,-1.0060303316682417,-0.0,-1.4488546870077856,1.0,-1.0453624949372216,0.0
2019-01-23,-0.0,-0.9502610731004681,-0.0,-1.4599387828592008,1.0,-1.0910604969391429,0.0
2019-01-24,-0.0,-0.9075555948538838,-0.0,-1.4631946593571774,1.0,-1.050311684866705,0.0
2019-01-25,-0.0,-0.8279843622147467,-0.0,-1.631557414310392,1.0,-1.086326029639058,0.0
2019-01-28,-0.0,-0.8117818712383732,-0.0,-1.6573499908809046,1.0,-1.0904158307495897,0.0
2019-01-29,-0.0,-0.7871942314713399,-0.0,-1.6635177071924059,1.0,-1.1130430814165753,0.0
2019-01-30,-0.0,-0.785026249714677,-0.0,-1.6620862816708515,1.0,-1.118055238530016,0.0
2019-01-31,-0.0,-0.8101103530381427,-0.0,-1.6082696094143505,1.0,-1.160584275836806,0.0
2019-02-01,-0.0,-0.8095871559633028,-0.0,-1.6188990825688074,1.0,-1.158715596330275,0.0
2019-02-04,-0.0,-0.8171854853564193,-0.0,-1.6335881377785966,1.0,-1.1541259900534169,0.0
2019-02-05,-0.0,-0.8137927857373197,-0.0,-1.6291058183995946,1.0,-1.1639102593633388,0.0
2019-02-06,-0.0,-0.8101207484560788,-0.0,-1.6307493778228408,1.0,-1.1678495713890682,0.0
2019-02-07,-0.0,-0.9111485315239463,-0.0,-1.8034767965925413,1.0,-1.2380763706601952,0.0
2019-02-08,-0.0,-0.9179936305732485,-0.0,-1.8271795382165605,1.0,-1.2309414808917198,0.0
2019-02-11,-0.0,-0.9148187258007745,-0.0,-1.8688590536531402,1.0,-1.2447830240860864,0.0
2019-02-12,-0.0,-0.936067063932936,-0.0,-1.8698616301383697,1.0,-1.244116755883244,0.0
2019-02-13,-0.0,-0.9562433835761456,-0.0,-1.8555225084438174,1.0,-1.229318949437919,0.0
2019-02-14,-0.0,-0.9457859002501403,-0.0,-1.908877431211394,1.0,-1.250242483026188,0.0
2019-02-15,-0.0,-0.9580602212208111,-0.0,-1.909924211388775,1.0,-1.2528676771814828,0.0
2019-02-19,-0.0,-0.937095282146161,-0.0,-1.9406927741802857,1.0,-1.2614862781375271,0.0
2019-02-20,-0.0,-0.9578720787207873,-0.0,-1.9196904469044693,1.0,-1.2474887248872488,0.0
2019-02-21,-0.0,-0.9374056922836775,-0.0,-1.9661793017326603,1.0,-1.2995993548051408,0.0
2019-02-22,-0.0,-0.9459487825356843,-0.0,-1.9989504617968092,1.0,-1.3027917716204869,0.0
2019-02-25,-0.0,-0.9399462677132171,-0.0,-2.0111678870568404,1.0,-1.3167570984565136,0.0
2019-02-26,-0.0,-0.9508404693942278,-0.0,-2.0180780209324456,1.0,-1.3171054022623958,0.0
2019-02-27,-0.0,-0.9527134243097429,-0.0,-2.023801967629324,1.0,-1.312810747910716,0.0
2019-02-28,-0.0,-0.9448348745046234,-0.0,-2.0143725231175695,1.0,-1.3248612945838838,0.0
2019-03-01,-0.0,-0.9478522745284514,-0.0,-2.017224071432345,1.0,-1.3183283140487134,0.0
2019-03-04,-0.0,-0.9385306553911205,-0.0,-2.013953488372093,1.0,-1.3329809725158561,0.0
2019-03-05,-0.0,-0.923661687310616,-0.0,-2.0480569879325925,1.0,-1.3443198128754452,0.0
2019-03-06,-0.0,-0.9218708477278766,-0.0,-2.0493754982726546,1.0,-1.3436088227478076,0.0
2019-03-07,-0.0,-0.8849716796358054,-0.0,-2.07336827060505,1.0,-1.3351860674395215,0.0
2019-03-08,-0.0,-0.8727758482500668,-0.0,-2.1230563718942026,1.0,-1.347421854127705,0.0
2019-03-11,-0.0,-0.8752494471711343,-0.0,-2.1169839814465243,1.0,-1.4011649857073514,0.0
2019-03-12,-0.0,-0.8080379023035453,-0.0,-2.153950879485923,1.0,-1.4837444861950662,0.0
2019-03-13,-0.0,-0.844398226698046,-0.0,-2.1489245252038747,1.0,-1.479886158393082,0.0
2019-03-14,-0.0,-0.8430451641090055,-0.0,-2.145868603571624,1.0,-1.472284419201573,0.0
2019-03-15,-0.0,-0.8372578077830837,-0.0,-2.153795488226577,1.0,-1.4977221581865088,0.0
2019-03-18,-0.0,-0.8764144663856224,-0.0,-2.1578655424894606,1.0,-1.5127024628355892,0.0
2019-03-19,-0.0,-0.8744588744588745,-0.0,-2.162226662226662,1.0,-1.5133200133200133,0.0
2019-03-20,-0.0,-0.8809298177155918,-0.0,-2.166564468476504,1.0,-1.5269524499693405,0.0
2019-03-21,-0.0,-0.8900834313231424,-0.0,-2.1691584075256176,1.0,-1.5401758217145418,0.0
2019-03-22,-0.0,-0.8839797639123104,-0.0,-2.205958403597527,1.0,-1.5311973018549745,0.0
2019-03-25,-0.0,-0.7595776438719664,-0.0,-2.245618884404887,1.0,-1.5229697606280062,0.0
2019-03-26,-0.0,-0.783230056383632,-0.0,-2.2556244068553566,1.0,-1.5436833584547534,0.0
2019-03-27,-0.0,-0.7526462395543175,-0.0,-2.2737047353760445,1.0,-1.544623955431755,0.0
2019-03-28,-0.0,-0.7467053830690195,-0.0,-2.2737882510609784,1.0,-1.5636028590574045,0.0
2019-03-29,-0.0,-0.736650824713447,-0.0,-2.279396142018451,1.0,-1.5751747274252168,0.0
2019-04-01,-0.0,-0.7477613610924558,-0.0,-2.2779829863443024,1.0,-1.570908887396463,0.0
2019-04-02,-0.0,-0.770063623172229,-0.0,-2.287141422033709,1.0,-1.523719165085389,0.0
2019-04-03,-0.0,-0.770046314379778,-0.0,-2.288153562859215,1.0,-1.5218458791362086,0.0
2019-04-04,-0.0,-0.770520393811533,-0.0,-2.3228691983122363,1.0,-1.5324331926863575,0.0
2019-04-05,-0.0,-0.7582733003151733,-0.0,-2.3240094552003603,1.0,-1.5458126969833408,0.0
2019-04-08,-0.0,-0.7403835433158658,-0.0,-2.3004236815698516,1.0,-1.5338945255881369,0.0
2019-04-09,-0.0,-0.7181508189390128,-0.003968919447705294,-2.3424450779808823,1.0,-1.5254625747666166,0.0
2019-04-10,-0.0,-0.685008986150756,-0.017919441801458928,-2.2413045776509146,1.0,-1.3417908869859394,0.0
2019-04-11,-0.0,-0.6606401429547486,-0.05823303726283702,-2.235244652336154,1.0,-1.3015714510958114,0.0
2019-04-12,-0.0,-0.6627632200808696,-0.0602321062857743,-2.2294281363230586,1.0,-1.2988499711179962,0.0
2019-04-15,-0.0,-0.6698307229868692,-0.06127722406792174,-2.226704635342509,1.0,-1.315561883668196,0.0
2019-04-16,-0.0,-0.668581971534001,-0.06362677912493411,-2.2241960991038483,1.0,-1.3150764364786505,0.0
2019-04-17,-0.0,-0.6546413502109705,-0.07916666666666668,-2.2315400843881856,1.0,-1.3089135021097047,0.0
2019-04-18,-0.0,-0.6629479555859601,-0.06862074409303794,-2.2137557227806135,1.0,-1.3170552018102404,0.0
2019-04-22,-0.0,-0.676347669682061,-0.06496323334920383,-2.2200179865629797,1.0,-1.3288895942442998,0.0
2019-04-23,-0.0,-0.673716491302279,-0.0640829059377148,-2.2183154444033204,1.0,-1.3312536350658277,0.0
2019-04-24,-0.0,-0.6518299757409556,-0.06845269486341103,-2.215008965299019,1.0,-1.3384136694441515,0.0
2019-04-25,-0.0,-0.6410811381512961,-0.08235232011824949,-2.2184448081085364,1.0,-1.3370638230480918,0.0
2019-04-26,-0.0,-0.6262935586061246,-0.0880675818373812,-2.2252903907074972,1.0,-1.3402323125659978,0.0
2019-04-29,-0.0,-0.6309555285283697,-0.08709216857913384,-2.2319285072180213,1.0,-1.3379514568240707,0.0
2019-04-30,-0.0,-0.6345767726936489,-0.08760435379900666,-2.2298953820141603,1.0,-1.3316073126915355,0.0
2019-05-01,-0.0,-0.6307334601564152,-0.0991862185584443,-2.22569224265483,1.0,-1.3286303107165505,0.0
2019-05-02,-0.0,-0.6503207810320781,-0.09405857740585774,-2.346722454672246,1.0,-1.4876429567642957,0.0
2019-05-03,-0.0,-0.6198463005553374,-0.10332641498850058,-2.376956302238178,1.0,-1.5093397655242047,0.0
2019-05-06,-0.0,-0.5569911802707713,-0.12583562721195438,-2.396887815291276,1.0,-1.537947306331105,0.0
2019-05-07,-0.0,-0.5671120130785275,-0.13433677208410846,-2.3959073228479624,1.0,-1.539883871695135,0.0
2019-05-08,-0.0,-0.5509805017040058,-0.157327224984636,-2.353092351528018,1.0,-1.5254483490697803,0.0
2019-05-09,-0.0,-0.5482122905027933,-0.16122905027932963,-2.3566480446927374,1.0,-1.5205027932960895,0.0
2019-05-10,-0.0,-0.5491190900981266,-0.1641391614629795,-2.3476806422836756,1.0,-1.5144402319357717,0.0
2019-05-13,-0.0,-0.564119824974756,-0.13990799955121733,-2.3699091215079098,1.0,-1.53584651632447,0.0
2019-05-14,-0.0,-0.4339023856423725,-0.25443204202232433,-2.2985335959728608,1.0,-1.4847887940468374,0.0
2019-05-15,-0.0,-0.4320553663627375,-0.2769416675821158,-2.3146215533340655,1.0,-1.469076128748764,0.0
2019-05-16,-0.0,-0.43376537785588754,-0.28471001757469244,-2.3075021968365554,1.0,-1.4661137961335677,0.0
2019-05-17,-0.0,-0.40830184546300863,-0.3076501834510706,-2.2721647226329336,1.0,-1.4880346092766006,0.0
2019-05-20,-0.0,-0.4189916520210896,-0.2994288224956063,-2.280755711775044,1.0,-1.4929701230228474,0.0
2019-05-21,-0.0,-0.4204950875459685,-0.3099511498984577,-2.268071793182941,1.0,-1.49020253581426,0.0
2019-05-22,-0.0,-0.40221685689201053,-0.3289618086040386,-2.2712906057945563,1.0,-1.4848002633889374,0.0
2019-05-23,-0.0,-0.3938746438746439,-0.3431952662721894,-2.2745452553144863,1.0,-1.4672912557527942,0.0
2019-05-24,-0.0,-0.361173199585673,-0.3521234258300169,-2.2736193643351683,1.0,-1.4647549473913752,0.0
2019-05-28,-0.0,-0.3563919603464241,-0.3494199030448281,-2.273871125878316,1.0,-1.4672912467999346,0.0
2019-05-29,-0.0,-0.35886724895567734,-0.3493191558617697,-2.2710356425975156,1.0,-1.4458850973796993,0.0
2019-05-30,-0.0,-0.3533850914816222,-0.3463814539334383,-2.273956240838265,1.0,-1.4554536076877138,0.0
2019-05-31,-0.0,-0.35720879717621506,-0.3412978550095031,-2.27135487374423,1.0,-1.460494162367635,0.0
2019-06-03,-0.0,-0.35479179012013146,-0.3603943328125842,-2.2577169638528254,1.0,-1.4141033238161937,0.0
2019-06-04,-0.0,-0.354814253222138,-0.3418715477093036,-2.257608577927001,1.0,-1.4610635763023936,0.0
2019-06-05,-0.0,-0.3312775798819714,-0.3675368174809931,-2.23903450475836,1.0,-1.3787548514009251,0.0
2019-06-06,-0.0,-0.3503140636644309,-0.3391355264558714,-2.2283615458320027,1.0,-1.4053550516341957,0.0
2019-06-07,-0.0,-0.3723245660739006,-0.3415504206154829,-2.2095623469279095,1.0,-1.4008092854861038,0.0
2019-06-10,-0.0,-0.3770151636073424,-0.3283852088321362,-2.2035647778664536,1.0,-1.4115988294759243,0.0
2019-06-11,-0.0,-0.3843072321333191,-0.3754406580493537,-2.175675675675676,1.0,-1.405939536374319,0.0
2019-06-12,-0.0,-0.3792937913377427,-0.37283976957542136,-2.1725517388521443,1.0,-1.4091636441220394,0.0
2019-06-13,-0.0,-0.39625367942199624,-0.385978057265186,-2.1600214075461603,1.0,-1.4096333957720097,0.0
2019-06-14,-0.0,-0.3860062051995293,-0.3998609179415855,-2.165614635711993,1.0,-1.3978281801647587,0.0
2019-06-17,-0.0,-0.3779169342753158,-0.4042496253478912,-2.174534360950546,1.0,-1.3954185399272105,0.0
2019-06-18,-0.0,-0.366238788334497,-0.4121596218916161,-2.1816424082926043,1.0,-1.4108169074601216,0.0
2019-06-19,-0.0,-0.3522009210667238,-0.42363714255114066,-2.1755381814287245,1.0,-1.403716397129699,0.0
2019-06-20,-0.0,-0.3645771573330459,-0.40780466770872636,-2.196464183689969,1.0,-1.421117878510214,0.0
2019-06-21,-0.0,-0.3781567019210015,-0.40686380315130577,-2.1836283185840704,1.0,-1.4274767968918627,0.0
2019-06-24,-0.0,-0.34716736107353496,-0.41069206211785075,-2.1837562902440344,1.0,-1.469346896812943,0.0
2019-06-25,-0.0,-0.34126812378273097,-0.4133845487989613,-2.185187188920147,1.0,-1.4701904349707855,0.0
2019-06-26,-0.0,-0.3682943218725501,-0.396012991376414,-2.2251091947586517,1.0,-1.610314704894165,0.0
2019-06-27,-0.0,-0.3556351828005151,-0.42181288841610215,-2.2204803762387324,1.0,-1.6008622137618276,0.0
2019-06-28,-0.0,-0.3161723559037493,-0.4318970341354225,-2.244264129826525,1.0,-1.6036933407946279,0.0
2019-07-01,-0.0,-0.3173749930007279,-0.42975530544823337,-2.2464863654179967,1.0,-1.6057450025197382,0.0
2019-07-02,-0.0,-0.3384294257023581,-0.41803001241114746,-2.25600812366016,1.0,-1.628963105043439,0.0
2019-07-03,-0.0,-0.3389008012639657,-0.4168829703193771,-2.2564608960613928,1.0,-1.6304028890644395,0.0
2019-07-05,-0.0,-0.47295147175815433,-0.5594006894722885,-2.598713869000265,1.0,-1.9984752055157782,0.0
2019-07-08,-0.0,-0.4748044025991247,-0.5569553109667152,-2.598262829863413,1.0,-2.000464129425805,0.0
2019-07-09,-0.0,-0.4610893650898959,-0.558482054003848,-2.6039275525774563,1.0,-2.010814038346713,0.0
2019-07-10,-0.0,-0.44770654417149325,-0.5542906597430264,-2.625923706810465,1.0,-2.0294254710072566,0.0
2019-07-11,-0.0,-0.16090482287665386,-0.04940247545881348,-2.4211481007255657,1.0,-1.703585147247119,0.0
2019-07-12,-0.0,-0.1947399369220078,-0.04271128454589192,-2.410060405195916,1.0,-1.6981343881969317,0.0
2019-07-15,-0.0,-0.21264767199444062,-0.05971026888330572,-2.396482600096221,1.0,-1.6767520179611912,0.0
2019-07-16,-0.0,-0.21811578722495195,-0.0902584917752617,-2.38426618243965,1.0,-1.6480452894680626,0.0
2019-07-17,-0.0,-0.2462702702702703,-0.08064864864864865,-2.4114594594594596,1.0,-1.667027027027027,0.0
2019-07-18,-0.0,-0.24426907177752724,-0.08718526869597897,-2.385945133408493,1.0,-1.6511515541955226,0.0
2019-07-19,-0.0,-0.24204129920412995,-0.08700795870079588,-2.389331038933104,1.0,-1.6591202409120243,0.0
2019-07-22,-0.0,-0.22069818729492766,-0.07266957129793987,-2.3941154321983755,1.0,-1.691463611424883,0.0
2019-07-23,-0.0,-0.22340597255851496,-0.07425343018563357,-2.3930051116491797,1.0,-1.6900188323917138,0.0
2019-07-24,-0.0,-0.22246684207700157,-0.08897599742254202,-2.3836116629973687,1.0,-1.6746496268055628,0.0
2019-07-25,-0.0,-0.1961204586861001,-0.09939984996249063,-2.406923159361269,1.0,-1.656039009752438,0.0
2019-07-26,-0.0,-0.1600780868716447,-0.11859443631039532,-2.4595737758256058,1.0,-1.684507347757714,0.0
2019-07-29,-0.0,-0.14904237426075634,-0.12137160219195921,-2.45781563669904,1.0,-1.6974662253811514,0.0
2019-07-30,-0.0,-0.14804363162750311,-0.12980951864112444,-2.4476040592608674,1.0,-1.7013621316546375,0.0
2019-07-31,-0.0,-0.20821947753852882,-0.12635260684227786,-2.4442015520821947,1.0,-1.6863045141545523,0.0
2019-08-01,-0.0,-0.23420135105687515,-0.12502723904990196,-2.42443887557202,1.0,-1.6641425147090871,0.0
2019-08-02,-0.0,-0.20565749235474004,-0.15749235474006115,-2.4307557885539537,1.0,-1.6669943206640452,0.0
2019-08-05,-0.0,-0.19958533391532082,-0.14502400698384985,-2.442656045395024,1.0,-1.6689764295067655,0.0
2019-08-06,-0.0,-0.19659885568976476,-0.1286819241364696,-2.3396376350921804,1.0,-1.6328141555414282,0.0
2019-08-07,-0.0,-0.2085886330023241,-0.11646946968096346,-2.32738221001479,1.0,-1.6296218043524193,0.0
2019-08-08,-0.0,-0.20509163893730525,-0.11213225584957481,-2.3301642634553428,1.0,-1.6343949717424602,0.0
2019-08-09,-0.0,-0.17805567182921722,-0.09653620761825031,-2.3046776894097944,1.0,-1.6530452071996649,0.0
2019-08-12,-0.0,-0.1701494096750601,-0.10092989238324104,-2.3121408421272593,1.0,-1.6408943684045554,0.0
2019-08-13,-0.0,-0.14542768191652156,-0.09688143105904702,-2.3604559126167484,1.0,-1.6740013719592635,0.0
2019-08-14,-0.0,-0.1582205434896653,-0.08881544433952365,-2.3395761200293776,1.0,-1.659427132514951,0.0
2019-08-15,-0.0,-0.18968241831064891,-0.11021053168170464,-2.2658918285160827,1.0,-1.5317836570321657,0.0
2019-08-16,-0.0,-0.19742291762540268,-0.1078386255560669,-2.2606227949071944,1.0,-1.547374341667945,0.0
2019-08-19,-0.0,-0.1760434650147253,-0.10957652076774652,-2.2590128973291357,1.0,-1.5330557530212248,0.0
2019-08-20,-0.0,-0.17034986156556758,-0.12464132897055123,-2.231059652655424,1.0,-1.5078781776994714,0.0
2019-08-21,-0.0,-0.17308948399738733,-0.12977943023664773,-2.2261468120383863,1.0,-1.4954027031100838,0.0
2019-08-22,-0.0,-0.17668305407845894,-0.12300591953446374,-2.225845289455202,1.0,-1.490970201665496,0.0
2019-08-23,-0.0,-0.17943953394937726,-0.12479911611088791,-2.230062274005625,1.0,-1.4877963037364406,0.0
2019-08-26,-0.0,-0.1481700408846855,-0.1163982069848776,-2.2092507758238513,1.0,-1.451997438549825,0.0
2019-08-27,-0.0,-0.14649931359090018,-0.10766817022945675,-2.196754265542263,1.0,-1.4520494214551871,0.0
2019-08-28,-0.0,-0.1294129168094795,-0.12084414630563581,-2.2072173529843804,1.0,-1.438965871811193,0.0
2019-08-29,-0.0,-0.11275253142885096,-0.1284547277796801,-2.2122976079831727,1.0,-1.4380961698380863,0.0
2019-08-30,-0.0,-0.1035974720466699,-0.13373845405930967,-2.2029168692270296,1.0,-1.421195916383082,0.0
2019-09-03,-0.0,-0.10187706671853726,-0.13416650457109514,-2.1957790313168646,1.0,-1.4310445438630617,0.0
2019-09-04,-0.0,-0.06739437649237366,-0.1448759807026948,-2.2076409531699235,1.0,-1.4531455582086643,0.0
