Date,AMTB,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-09-20,1.0,-0.0,-0.3684529215864366,-2.6713593702694522,-6.8673932788374215,-4.230547986678777,0.0
2019-09-23,1.0,-0.0,-0.3617407071622847,-2.659413720157147,-6.859474161378059,-4.229676639468117,0.0
2019-09-24,1.0,-0.0,-0.3634028407373829,-2.6606225445754,-6.857056512541552,-4.229223330311273,0.0
2019-09-25,1.0,-0.0,-0.3009781790820166,-2.665161775771257,-6.8758465011286685,-4.206922498118887,0.0
2019-09-26,1.0,-0.0,-0.2787696924231058,-2.67966991747937,-6.8589647411852965,-4.186346586646661,0.0
2019-09-27,1.0,-0.0,-0.26195831458989355,-2.6894586894586894,-6.858299595141701,-4.185185185185186,0.0
2019-09-30,1.0,-0.0,-0.23709311127933386,-2.671006813020439,-6.971233913701742,-4.260862982588948,0.0
2019-10-01,1.0,-0.0,-0.2490936555891239,-2.6569486404833835,-6.955287009063444,-4.244410876132931,0.0
2019-10-02,1.0,-0.0,-0.19683992911990547,-2.5990844654459537,-6.838600118133491,-4.132161842882457,0.0
2019-10-03,1.0,-0.0,-0.39862993732692026,-2.520186561725696,-6.7348782976242525,-3.9214400233202156,0.0
2019-10-04,1.0,-0.0,-0.4237534525367059,-2.483500508794883,-6.711149876435528,-3.918592818723652,0.0
2019-10-07,1.0,-0.0,-0.3687002652519894,-2.2627390758062265,-6.5122155521429566,-3.8169761273209546,0.0
2019-10-08,1.0,-0.0,-0.37169127890777376,-2.2288938422959044,-6.517275006965729,-3.813597102256896,0.0
2019-10-09,1.0,-0.0,-0.38599862731640355,-2.1666437886067262,-6.4636925188744,-3.7105010295126974,0.0
2019-10-10,1.0,-0.0,-0.4410411622276028,-1.9984261501210652,-5.375181598062953,-3.291888619854721,0.0
2019-10-11,1.0,-0.0,-0.46217808060977017,-2.1157177503175886,-4.860261000115487,-3.110405358586442,0.0
2019-10-14,1.0,-0.0,-0.3965945370698829,-2.2792952583658503,-5.0378384770013005,-3.110795790469433,0.0
2019-10-15,1.0,-0.0,-0.4010917289664174,-2.3195680550611133,-5.049127803488786,-3.096950278865551,0.0
2019-10-16,1.0,-0.0,-0.4607142857142857,-2.088636363636364,-4.521536796536797,-2.7516233766233764,0.0
2019-10-17,1.0,-0.0,-0.4059805740478009,-2.189239332096475,-4.538033395176252,-2.7803121248499396,0.0
2019-10-18,1.0,-0.0,-0.5437258384703793,-2.144812454288998,-4.127363911816947,-2.6324313028941595,0.0
2019-10-21,1.0,-0.0,-0.39253670473083196,-2.092985318107667,-4.006831158238173,-2.703405383360522,0.0
2019-10-22,1.0,-0.0,-0.355279249898084,-2.103954341622503,-4.012637586628618,-2.719629025682837,0.0
2019-10-23,1.0,-0.0,-0.3543649989872392,-2.0445614745797043,-4.002329349807575,-2.72645331172777,0.0
2019-10-24,1.0,-0.0,-0.18241659152389542,-1.9703336339044184,-3.5146979260595135,-2.349684400360685,0.0
2019-10-25,1.0,-0.0,-0.18169946021243252,-1.8610482326310291,-3.3790701723837717,-2.284433223054153,0.0
2019-10-28,1.0,-0.0,-0.25659849676629964,-1.9041251529452894,-3.3613004719454644,-2.2177066946338053,0.0
2019-10-29,1.0,-0.0,-0.26502515223722534,-2.0445679992939723,-3.2901773894625364,-2.2254876003883153,0.0
2019-10-30,1.0,-0.0,-0.2518473964598728,-1.977831242481526,-3.196253651830211,-2.1666093830555075,0.0
2019-10-31,1.0,-0.0,-0.24386040499784575,-1.9951744937526927,-3.1756139595002155,-2.202326583369237,0.0
2019-11-01,1.0,-0.0,-0.27510766580534024,-2.019724375538329,-3.159345391903532,-2.159086993970715,0.0
2019-11-04,1.0,-0.0,-0.25293764473797065,-2.0345655716613775,-3.157303370786517,-2.1321725705463592,0.0
2019-11-05,1.0,-0.0,-0.3033017211099403,-2.253951527924131,-3.135142255005269,-2.088777660695469,0.0
2019-11-06,1.0,-0.0,-0.2899260710786497,-2.248597131914136,-3.1478578427006325,-2.220628841186426,0.0
2019-11-07,1.0,-0.0,-0.32614891343070895,-2.2407374421090127,-3.1306555040969,-2.2086747417171355,0.0
2019-11-08,1.0,-0.0,-0.3232800927991434,-2.2513607566699383,-3.1362541268849826,-2.212010350673686,0.0
2019-11-11,1.0,-0.0,-0.15056072536387496,-2.0582995307404754,-2.727829475860972,-2.0168615286725524,0.0
2019-11-12,1.0,-0.0,-0.24468085106382978,-1.8701086147894657,-2.4802856717750332,-1.8442940038684716,0.0
2019-11-13,1.0,-0.0,-0.21780216430422192,-1.9717268709038258,-2.5517451607986588,-1.8795153177869226,0.0
2019-11-14,1.0,-0.0,-0.22215450251409416,-1.96251714155112,-2.5508151759865916,-1.8830565290263601,0.0
2019-11-15,1.0,-0.0,-0.21730505112162365,-2.002975736303983,-2.522966580192278,-1.8869220204486492,0.0
2019-11-18,1.0,-0.0,-0.21189819073903712,-2.0308954308494327,-2.5453081876724934,-1.878258203005213,0.0
2019-11-19,1.0,-0.0,-0.32661683457913554,-2.1327591810204747,-2.685814104647384,-1.9795255118622035,0.0
2019-11-20,1.0,-0.0,-0.33346632620491545,-2.115624002553463,-2.6122725821895947,-1.918209383977019,0.0
2019-11-21,1.0,-0.0,-0.2807188745222412,-2.279336423517931,-2.567536797592909,-2.004472635602179,0.0
2019-11-22,1.0,-0.0,-0.27380277125030383,-2.2433352240499147,-2.561623855441212,-2.024390243902439,0.0
2019-11-25,1.0,-0.0,-0.27379505872823,-2.243823410287566,-2.561279870392872,-2.021628189550425,0.0
2019-11-26,1.0,-0.0,-0.27416371203946355,-2.110605827038693,-2.37467242176661,-1.9483582549714815,0.0
2019-11-27,1.0,-0.0,-0.2863527779918317,-2.0975572166140095,-2.3682669338059643,-1.9537643523156354,0.0
2019-11-29,1.0,-0.0,-0.27134502923976606,-2.1447173489278755,-2.414035087719298,-1.9671734892787525,0.0
2019-12-02,1.0,-0.0,-0.2678227360308285,-2.263407193320488,-2.4924534360950545,-2.004656390494541,0.0
2019-12-03,1.0,-0.0,-0.23357718170398284,-1.969703687282938,-2.3013374713662897,-1.884800118229513,0.0
2019-12-04,1.0,-0.0,-0.31414917930604613,-1.7468661264630516,-2.0894798808781774,-1.7751921878246417,0.0
2019-12-05,1.0,-0.0,-0.28644483362521894,-1.817443082311734,-2.0491768826619965,-1.852259194395797,0.0
2019-12-06,1.0,-0.0,-0.4169444444444445,-1.7921527777777781,-2.0372222222222223,-1.698125,0.0
2019-12-09,1.0,-0.0,-0.3225596998773537,-1.937666835004689,-2.167303946324219,-1.786956208065796,0.0
2019-12-10,1.0,-0.0,-0.31459535318883514,-2.3786839232808354,-2.4310774988305,-1.6723842195540306,0.0
2019-12-11,1.0,-0.0,-0.2995853219622877,-2.4006728737970424,-2.437055003520851,-1.6868007198184805,0.0
2019-12-12,1.0,-0.0,-0.2992175273865415,-2.4008607198748044,-2.4374804381846635,-1.6871674491392803,0.0
2019-12-13,1.0,-0.0,-0.3022180421663139,-2.4623403088016302,-2.4204874990202994,-1.65263735402461,0.0
2019-12-16,1.0,-0.0,-0.29953808815470134,-2.4835982149847333,-2.421592421514131,-1.6243638925859232,0.0
2019-12-17,1.0,-0.0,-0.24139059304703478,-2.7122290388548054,-2.5905930470347647,-1.6356646216768915,0.0
2019-12-18,1.0,-0.0,-0.29936030428769017,-2.9159751037344397,-2.712655601659751,-1.7165456431535269,0.0
2019-12-19,1.0,-0.0,-0.3567110036275696,-2.9185524270167558,-2.653567110036276,-1.7082397650716878,0.0
2019-12-20,1.0,-0.0,-0.40473095918897845,-2.94376570487826,-2.645091413222424,-1.6712589896889352,0.0
2019-12-23,1.0,-0.0,-0.4294971487817522,-2.9123034387420077,-2.670122688785208,-1.6281320200449283,0.0
2019-12-24,1.0,-0.0,-0.437381730603819,-2.885429210390504,-2.6612764493376915,-1.6172372269052124,0.0
2019-12-26,1.0,-0.0,-0.44045368620037806,-2.8801340436501115,-2.6649768001374805,-1.6069771438391476,0.0
2019-12-27,1.0,-0.0,-0.4657298042934736,-2.90723338218812,-2.650745753944306,-1.5977239417191138,0.0
2019-12-30,1.0,-0.0,-0.4747630028183449,-2.9279186950209244,-2.6471090614057564,-1.4907336237082587,0.0
2019-12-31,1.0,-0.0,-0.5039115646258504,-2.90093537414966,-2.628656462585034,-1.469812925170068,0.0
2020-01-02,1.0,-0.0,-0.51454157782516,-2.9129211087420046,-2.634456289978678,-1.4668656716417912,0.0
2020-01-03,1.0,-0.0,-0.5204521919226787,-2.966430790472903,-2.637038315498792,-1.505695547117708,0.0
2020-01-06,1.0,-0.0,-0.5537611192676396,-2.9565592883668708,-2.620260816996286,-1.5057431557129286,0.0
2020-01-07,1.0,-0.0,-0.5491214403185319,-2.9723881242967196,-2.6141262009867567,-1.5201246429498831,0.0
2020-01-08,1.0,-0.0,-0.551879049676026,-2.958617710583153,-2.601987041036717,-1.5267386609071272,0.0
2020-01-09,1.0,-0.0,-0.5771591596783955,-2.9456211636552263,-2.5892625572750063,-1.5332411169706925,0.0
2020-01-10,1.0,-0.0,-0.5855543015886795,-2.9650143241600833,-2.5934542929073703,-1.5372862227623925,0.0
2020-01-13,1.0,-0.0,-0.5899922084667995,-2.967102415375292,-2.577612327936975,-1.5225521599861485,0.0
2020-01-14,1.0,-0.0,-0.5787004249291784,-3.098796033994334,-2.66439447592068,-1.510800283286119,0.0
2020-01-15,1.0,-0.0,-0.5835402625044341,-3.110322809506917,-2.678698119900674,-1.4959205391982973,0.0
2020-01-16,1.0,-0.0,-0.5687317202871577,-3.09164229371621,-2.6817335814942838,-1.520783479571036,0.0
2020-01-17,1.0,-0.0,-0.5555259417199716,-3.0934612651030564,-2.712953091684435,-1.5222103766879886,0.0
2020-01-21,1.0,-0.0,-0.5673418621179815,-3.080579246624023,-2.7182835820895526,-1.517945984363895,0.0
2020-01-22,1.0,-0.0,-0.5706626823694849,-3.0356828968184213,-2.705132712251714,-1.4774125505361222,0.0
2020-01-23,1.0,-0.0,-0.5605270138827483,-3.028207622247767,-2.7387036873286763,-1.5150764877531169,0.0
2020-01-24,1.0,-0.0,-0.5511887007632248,-2.986314588999035,-2.710237740152645,-1.524870602684446,0.0
2020-01-27,1.0,-0.0,-0.4961233556930046,-2.9889363184946425,-2.6832476696576357,-1.5431657809913755,0.0
2020-01-28,1.0,-0.0,-0.5377777777777778,-2.948376068376068,-2.605726495726495,-1.455213675213675,0.0
2020-01-29,1.0,-0.0,-0.5417659067710106,-2.9373936713167748,-2.5802994215719632,-1.4467505954406261,0.0
2020-01-30,1.0,-0.0,-0.5342337750594631,-2.925925925925926,-2.6111111111111107,-1.423462453278967,0.0
2020-01-31,1.0,-0.0,-0.5713674848199777,-2.94851620627726,-2.6081416231933634,-1.4240998888223724,0.0
2020-02-03,1.0,-0.0,-0.5673723536737235,-2.831797426317974,-2.508260689082607,-1.3947696139476962,0.0
2020-02-04,1.0,-0.0,-0.544853791508343,-2.7963819593589956,-2.5043779943829505,-1.4147530150338676,0.0
2020-02-05,1.0,-0.0,-0.5433432787678413,-2.6987339730666884,-2.4493992419966135,-1.372389323441658,0.0
2020-02-06,1.0,-0.0,-0.5548760862568394,-2.7305278403604762,-2.4312037335049883,-1.32981976182813,0.0
2020-02-07,1.0,-0.0,-0.5670292753159495,-2.6874900015997443,-2.413293872980323,-1.3309070548712207,0.0
2020-02-10,1.0,-0.0,-0.5804295942720763,-2.663961813842482,-2.3937151949085123,-1.3173428798727127,0.0
2020-02-11,1.0,-0.0,-0.5740946632782719,-2.6572426937738247,-2.3838151207115628,-1.3263977128335451,0.0
2020-02-12,1.0,-0.0,-0.5685230793676015,-2.655199809327083,-2.3965996663223956,-1.3243028521490425,0.0
2020-02-13,1.0,-0.0,-0.589288543812391,-2.645856441134527,-2.3928854381239106,-1.2946442719061955,0.0
2020-02-14,1.0,-0.0,-0.598474010491178,-2.665553965983151,-2.377761882053728,-1.3060721665871882,0.0
2020-02-18,1.0,-0.0,-0.6013986013986014,-2.655514939605849,-2.3721392244119515,-1.317546090273363,0.0
2020-02-19,1.0,-0.0,-0.6543929712460064,-2.670207667731629,-2.3521565495207666,-1.3103833865814696,0.0
2020-02-20,1.0,-0.0,-0.6593221696979409,-2.6739844563736876,-2.364313756910504,-1.3145581283550996,0.0
2020-02-21,1.0,-0.0,-0.666373098478783,-2.6723779023218577,-2.3567654123298643,-1.310888710968775,0.0
2020-02-24,1.0,-0.0,-0.7051222170325393,-2.5509107893507705,-2.272769733769267,-1.2557994706523432,0.0
2020-02-25,1.0,-0.0,-0.7828316120999047,-2.425840474620962,-1.980370614516956,-1.135354867062184,0.0
2020-02-26,1.0,-0.0,-0.7223390828775768,-2.322956107137849,-1.931987098583649,-1.034427149067452,0.0
2020-02-27,1.0,-0.0,-0.7081259202131389,-2.3158522050059593,-1.9682395008062818,-1.0189300988571828,0.0
2020-02-28,1.0,-0.0,-0.8345186690373381,-1.9653924307848616,-1.6125857251714504,-0.9375793751587503,0.0
2020-03-02,1.0,-0.0,-0.7362974319662705,-1.9823687236489074,-1.7045483582470933,-0.9648652101699245,0.0
2020-03-03,1.0,-0.0,-0.8781127129750983,-1.657929226736566,-1.5279399499582984,-0.8933635172167282,0.0
2020-03-04,1.0,-0.0,-0.9440163455925277,-1.6695271453590192,-1.4043782837127845,-0.8197898423817863,0.0
2020-03-05,1.0,-0.0,-1.1128502200189383,-1.4451623684063946,-1.2608477691750684,-0.7512393471843145,0.0
2020-03-06,1.0,-0.0,-1.234213109390337,-1.360999018431672,-1.175046351837714,-0.6828988984622097,0.0
2020-03-09,1.0,-0.0,-1.256468003295798,-1.3758857456742652,-1.1842900302114805,-0.6764075803350729,0.0
2020-03-10,1.0,-0.1934277567428598,-0.8658907119151124,-1.0750245407376244,-0.9615294722572804,-0.5786004767914739,0.0
2020-03-11,1.0,-0.12917644934079825,-0.9338992234061766,-1.0409517789416651,-0.8837818313165974,-0.5272710854253205,0.0
2020-03-12,1.0,-0.1631383392378813,-0.8124945994988335,-0.9459517843255855,-0.88352199084075,-0.5152942193035513,0.0
2020-03-13,1.0,-0.3215794164374007,-0.6176231255085829,-0.7950943542449723,-0.7914131824698725,-0.34920757933893903,0.0
2020-03-16,1.0,-0.23719199364115903,-0.7516077751282606,-0.721367150805694,-0.7047474528506394,-0.1980634438904545,0.0
2020-03-17,1.0,-0.33160760212431944,-0.5669862052840777,-0.5223287350946926,-0.589999665987508,-0.3292027121814356,0.0
2020-03-18,1.0,-0.3561667353385524,-0.5620107128141738,-0.5757107540173053,-0.6025957972805933,-0.33707595110561733,0.0
2020-03-19,1.0,-0.35142915895537735,-0.5626156693399137,-0.582356570018507,-0.604119542120776,-0.32671876071012407,0.0
2020-03-20,1.0,-0.3918996829057365,-0.7814571922744308,-0.5591669068895936,-0.637143268953589,-0.23367685211876624,0.0
2020-03-23,1.0,-0.3966767911381097,-0.8548508129355012,-0.4767554046810792,-0.6296587457566554,-0.21540110773628732,0.0
2020-03-24,1.0,-0.4211747902160328,-0.8747723620782003,-0.43224424209962503,-0.6181039100160686,-0.22449562578111049,0.0
2020-03-25,1.0,-0.43733324211534513,-0.8798317028117945,-0.3011219812547034,-0.6203393309160568,-0.18204829992474517,0.0
2020-03-26,1.0,-0.4575876817792985,-0.8822583404619333,-0.2808212147134303,-0.6202224123182207,-0.18087254063301966,0.0
2020-03-27,1.0,-0.4567797464949736,-0.873482836297616,-0.24560400766566923,-0.6215580136502706,-0.164711024442726,0.0
2020-03-30,1.0,-0.4558428475486904,-0.8817662860980523,-0.2364674278038952,-0.6243116185359301,-0.15953660174613835,0.0
2020-03-31,1.0,-0.45129304569208095,-0.8855353075170842,-0.2290968779311269,-0.6209634195363795,-0.16297065523248022,0.0
2020-04-01,1.0,-0.45621487824458123,-0.8962402997056462,-0.20855632860583356,-0.6237623762376238,-0.1601886540005352,0.0
2020-04-02,1.0,-0.45413675098973366,-0.9126685902167349,-0.20690465007045564,-0.6266523518754613,-0.15466684560155675,0.0
2020-04-03,1.0,-0.4498040397949955,-0.9154523833450573,-0.20580846146115966,-0.6222825176699158,-0.15636619435232638,0.0
2020-04-06,1.0,-0.45448784230012335,-0.9133784730329207,-0.19512357826623528,-0.6206597511757446,-0.15179613755378407,0.0
2020-04-07,1.0,-0.43021357194174126,-0.8889360590425185,-0.18202599438312325,-0.6252367578864868,-0.13918098099405657,0.0
2020-04-08,1.0,-0.4311983538557011,-0.8893098605349969,-0.18401541627200577,-0.6252082176568573,-0.1364274749322272,0.0
2020-04-09,1.0,-0.43933040793109057,-0.8620510320169024,-0.19483178937103854,-0.6250934503494231,-0.12917276125467253,0.0
2020-04-13,1.0,-0.45388207822533566,-0.820620094700655,-0.20847116819095804,-0.6265486151650775,-0.13365116429915028,0.0
2020-04-14,1.0,-0.4632348206812182,-0.8286974438220335,-0.18446977013714505,-0.6169596291288391,-0.1260060524113064,0.0
2020-04-15,1.0,-0.4332051282051282,-0.8500641025641026,-0.16105769230769232,-0.6187820512820513,-0.1420192307692308,0.0
2020-04-16,1.0,-0.4184842405022328,-0.8848941816063686,-0.14801630962397255,-0.628632450974047,-0.15604168015015207,0.0
2020-04-17,1.0,-0.41737582915385857,-0.8950978806018444,-0.14172464002588578,-0.6263711373564148,-0.15518524510596993,0.0
2020-04-20,1.0,-0.4393097207859359,-0.8648526370217168,-0.16016028955532574,-0.6243213547052741,-0.14300025853154083,0.0
2020-04-21,1.0,-0.4368787917903705,-0.8616883955079385,-0.16290176842648768,-0.6199173873757584,-0.14566929133858267,0.0
2020-04-22,1.0,-0.4273825589615063,-0.8776749566223251,-0.1478054109633057,-0.6220037272668851,-0.13832658569500675,0.0
2020-04-23,1.0,-0.4186663258459277,-0.8802121609099913,-0.13716969677604882,-0.6152985909192573,-0.14387960507396874,0.0
2020-04-24,1.0,-0.4166453592431603,-0.8831500894911788,-0.13720915366913833,-0.6148363589874712,-0.14427256456149323,0.0
2020-04-27,1.0,-0.43373840741925174,-0.8863447393668054,-0.11378317876559003,-0.6140390150303806,-0.15004796929964825,0.0
2020-04-28,1.0,-0.45214331413947534,-0.8582853486884197,-0.1172424824056302,-0.6261356365962891,-0.14516954574536148,0.0
2020-04-29,1.0,-0.4264065774625182,-0.8955666612929228,-0.09605029824278576,-0.6250201515395777,-0.1812026438819926,0.0
2020-04-30,1.0,-0.4254504504504504,-0.8889639639639638,-0.09613899613899614,-0.6282496782496781,-0.1787001287001287,0.0
2020-05-01,1.0,-0.41780468951301214,-0.9066284462767329,-0.0897642360216439,-0.6236472558618913,-0.18297474877608866,0.0
2020-05-04,1.0,-0.4254963695945512,-0.8992160894429096,-0.09066375377497912,-0.6334896870783269,-0.16385015742466105,0.0
2020-05-05,1.0,-0.42430080595960573,-0.8971518479273031,-0.09042160357062583,-0.6334649841055776,-0.1656552034164981,0.0
2020-05-06,1.0,-0.4220441399812583,-0.8990209067114745,-0.07758425695543994,-0.6471386564125763,-0.18554302517206836,0.0
2020-05-07,1.0,-0.41909710945112044,-0.9077947385514776,-0.06726209808379344,-0.6592724910685287,-0.19438129262747644,0.0
2020-05-08,1.0,-0.41673974471402125,-0.904283997531586,-0.07405242131930236,-0.6584494462307967,-0.19438760596316867,0.0
2020-05-11,1.0,-0.419311911716975,-0.8944173969490425,-0.07770204479065239,-0.6627069133398248,-0.19159363842908148,0.0
2020-05-12,1.0,-0.41453977956237603,-0.8976168026790649,-0.064050460057873,-0.6688233572845206,-0.20629450206457067,0.0
2020-05-13,1.0,-0.41465632001038993,-0.8964901457839541,-0.0615929088606773,-0.6732361440306504,-0.20088314555667394,0.0
2020-05-14,1.0,-0.4399266079093084,-0.8693031027816913,-0.09796533534287868,-0.7005340585170866,-0.16870351561220145,0.0
2020-05-15,1.0,-0.4431092381642193,-0.8948113518140514,-0.11124646078883255,-0.7058668598143149,-0.13725554750773686,0.0
2020-05-18,1.0,-0.4466822691762534,-0.8992649240201734,-0.10478953093582095,-0.6993769983848107,-0.14619111975475493,0.0
