Date,IWF,IWM,MTUM,OFC,SPY,VLUE,VXX
2018-11-08,-0.10975196265094808,-0.552333011658538,-0.0,1.0,-0.5940116324561175,-0.35207741060483555,0.0
2018-11-09,-0.11100953375995821,-0.5534543554917069,-0.0,1.0,-0.5941230246832963,-0.3534282356014105,0.0
2018-11-12,-0.11045513654096228,-0.5411183355006501,-0.0,1.0,-0.5985695708712614,-0.3506371911573472,0.0
2018-11-13,-0.0914830563071769,-0.5374307434608943,-0.0,1.0,-0.6024739080015462,-0.34557402396598375,0.0
2018-11-14,-0.09090674644109759,-0.5385289870022695,-0.0,1.0,-0.6030534351145038,-0.3464256240973798,0.0
2018-11-15,-0.09050560631229235,-0.5425664451827242,-0.0,1.0,-0.605767234219269,-0.3566756644518272,0.0
2018-11-16,-0.0851949132707461,-0.5346526928978234,-0.0,1.0,-0.6101474527345071,-0.3705822692637765,0.0
2018-11-19,-0.08646020230387186,-0.5341810333619367,-0.0,1.0,-0.6093559039966715,-0.3703096965441922,0.0
2018-11-20,-0.051552522040383665,-0.5280384704878616,-0.0,1.0,-0.6165102510406163,-0.38925515137413064,0.0
2018-11-21,-0.05281654011902319,-0.5231890006156371,-0.0,1.0,-0.6147906833572747,-0.37435871126616044,0.0
2018-11-23,-0.052947668300695534,-0.5247799194107231,-0.0,1.0,-0.614300746862408,-0.3745091497061315,0.0
2018-11-26,-0.053161436129231084,-0.5239611690379578,-0.0,1.0,-0.6154656119985619,-0.3755971030869587,0.0
2018-11-27,-0.04853226961235553,-0.5241382837271147,-0.0,1.0,-0.6124833793597219,-0.3718676485629539,0.0
2018-11-28,-0.046807747489239604,-0.5344589055134249,-0.0,1.0,-0.6097817175650748,-0.37092641934822707,0.0
2018-11-29,-0.029058268674882093,-0.5257873117298038,-0.0,1.0,-0.606876616461281,-0.37387798569907194,0.0
2018-11-30,-0.028898803488136282,-0.5258568241735957,-0.0,1.0,-0.6074072196309065,-0.3728199148245792,0.0
2018-12-03,-0.027010591395124916,-0.5266305174073886,-0.0,1.0,-0.6075356002635179,-0.37267521410834636,0.0
2018-12-04,-0.024614217050341516,-0.5269668606121933,-0.0,1.0,-0.6065772830761447,-0.3715406020743739,0.0
2018-12-06,-0.01885813148788927,-0.49345032130499256,-0.0,1.0,-0.6067226890756302,-0.35254572417202173,0.0
2018-12-07,-0.025096525096525095,-0.49378774378774376,-0.0,1.0,-0.6079101079101079,-0.3482328482328482,0.0
2018-12-10,-0.004044910766817023,-0.49867621102176896,-0.0,1.0,-0.6127426946460091,-0.3359727397528927,0.0
2018-12-11,-0.0,-0.5010675632561906,-0.0,1.0,-0.6111615579061035,-0.34193928387365946,0.0
2018-12-12,-0.0,-0.50130112436785,-0.0,1.0,-0.6106937693327442,-0.3429321942357736,0.0
2018-12-13,-0.0,-0.4975265191602471,-0.0,1.0,-0.6212497846471905,-0.34239866112081907,0.0
2018-12-14,-0.0,-0.5343723420223145,-0.0,1.0,-0.6156001400910592,-0.35165357482363535,0.0
2018-12-17,-0.0,-0.5315203031133933,-0.0,1.0,-0.6067751825909216,-0.3544133409776404,0.0
2018-12-18,-0.0,-0.534339320958353,-0.0,1.0,-0.6097384265620706,-0.35423589077372775,0.0
2018-12-19,-0.0,-0.5349854956486946,-0.0,1.0,-0.6103581074322296,-0.35538161448434524,0.0
2018-12-20,-0.0,-0.5252102931660942,-0.0,1.0,-0.6123886317256483,-0.3511024836991688,0.0
2018-12-21,-0.0,-0.5243872245605348,-0.0,1.0,-0.6131468185194355,-0.3383263183956425,0.0
2018-12-24,-0.0,-0.5063076355588343,-0.0,1.0,-0.6048936431820976,-0.34791589819254887,0.0
2018-12-26,-0.0,-0.5081967213114754,-0.0,1.0,-0.6216821313963034,-0.35777009378342745,0.0
2018-12-27,-0.0,-0.4871776208845865,-0.0,1.0,-0.5840308610524784,-0.3549506271684014,0.0
2018-12-28,-0.0,-0.49080721839526537,-0.0,1.0,-0.5826137576404385,-0.352115067429902,0.0
2018-12-31,-0.0,-0.49492422770545946,-0.0,1.0,-0.5821109384107246,-0.35156401787449,0.0
2019-01-02,-0.0,-0.49416474584495934,-0.0,1.0,-0.580444013102026,-0.35169234502001695,0.0
2019-01-03,-0.0,-0.493767279429597,-0.0,1.0,-0.5842266091089877,-0.34718921278556536,0.0
2019-01-04,-0.0,-0.5053231478113254,-0.0,1.0,-0.5614405238268462,-0.3583606159815691,0.0
2019-01-07,-0.0,-0.49620174046829174,-0.0,1.0,-0.5570460118274917,-0.35071397663349196,0.0
2019-01-08,-0.0,-0.49651375264473935,-0.0,1.0,-0.55688593960377,-0.3509088286208886,0.0
2019-01-09,-0.0,-0.49725829725829723,-0.0,1.0,-0.556998556998557,-0.35074555074555075,0.0
2019-01-10,-0.0,-0.4957934714677179,-0.0,1.0,-0.5579779818277968,-0.34995913657997213,0.0
2019-01-11,-0.0,-0.48165976701646285,-0.0,1.0,-0.5618802349090208,-0.3633147203234813,0.0
2019-01-14,-0.0,-0.48038719930650875,-0.0,1.0,-0.5582604926677743,-0.36933227383274336,0.0
2019-01-15,-0.0,-0.48647601520691575,-0.0,1.0,-0.5595321694069787,-0.37547521611739354,0.0
2019-01-16,-0.0,-0.4887875057329761,-0.0,1.0,-0.5465517657566321,-0.37854539310111757,0.0
2019-01-17,-0.0,-0.4917595617912743,-0.0,1.0,-0.5404334038054969,-0.37026715356525086,0.0
2019-01-18,-0.0,-0.48255294486972067,-0.0,1.0,-0.5387457438844752,-0.3935186303156166,0.0
2019-01-22,-0.0,-0.48485138334249983,-0.0,1.0,-0.5984600301298453,-0.30794614887969585,0.0
2019-01-23,-0.0,-0.46120648316869667,-0.0,1.0,-0.6111537354943896,-0.32526134074997604,0.0
2019-01-24,-0.0,-0.4548329141214517,-0.0,1.0,-0.6198107557791354,-0.3208527967421248,0.0
2019-01-25,-0.0,-0.4229808088895359,-0.0,1.0,-0.7089065191547178,-0.294296042894922,0.0
2019-01-28,-0.0,-0.4265168756960922,-0.0,1.0,-0.7004987651929689,-0.29415040433877293,0.0
2019-01-29,-0.0,-0.3915211970074813,-0.0,1.0,-0.6969595242662573,-0.30937080375983117,0.0
2019-01-30,-0.0,-0.3890395832833241,-0.0,1.0,-0.695383950646919,-0.3159941429222977,0.0
2019-01-31,-0.0,-0.40410696314755357,-0.0,1.0,-0.6648775578664878,-0.32711937508985484,0.0
2019-02-01,-0.0,-0.4028976498434026,-0.0,1.0,-0.658808903339948,-0.3291175556458747,0.0
2019-02-04,-0.0,-0.4006501422186103,-0.0,1.0,-0.664268470492626,-0.32531013217964955,0.0
2019-02-05,-0.0,-0.4118691230090194,-0.0,1.0,-0.6691613893686432,-0.3177413164459797,0.0
2019-02-06,-0.0,-0.41430078649530017,-0.0,1.0,-0.6687368118166124,-0.31478994820640704,0.0
2019-02-07,-0.0,-0.41673660232586024,-0.0,1.0,-0.6714542620788875,-0.30960316508811897,0.0
2019-02-08,-0.0,-0.42703599509485685,-0.0,1.0,-0.6903989035562288,-0.28702301089230325,0.0
2019-02-11,-0.0,-0.41568514102656745,-0.0,1.0,-0.6952332779343402,-0.29773345858323097,0.0
2019-02-12,-0.0,-0.42448920585967614,-0.0,1.0,-0.6850664996144951,-0.2998747108712413,0.0
2019-02-13,-0.0,-0.42775637939335576,-0.0,1.0,-0.6841598459316321,-0.29540202214732786,0.0
2019-02-14,-0.0,-0.4001592433527964,-0.0,1.0,-0.710370120156348,-0.3022487091637311,0.0
2019-02-15,-0.0,-0.4176361041913561,-0.0,1.0,-0.7041381478704622,-0.2967809030884949,0.0
2019-02-19,-0.0,-0.4147312061355908,-0.0,1.0,-0.7029882063526518,-0.2940694112823481,0.0
2019-02-20,-0.0,-0.420777027027027,-0.0,1.0,-0.7031853281853282,-0.2891891891891892,0.0
2019-02-21,-0.0,-0.41397862433351823,-0.0,1.0,-0.7043113223479457,-0.294313493691042,0.0
2019-02-22,-0.0,-0.41225425159811846,-0.0,1.0,-0.7075382945362442,-0.2924858280062719,0.0
2019-02-25,-0.0,-0.4111807858993294,-0.0,1.0,-0.7142822555262329,-0.29564438418516814,0.0
2019-02-26,-0.0,-0.4118501658635802,-0.0,1.0,-0.7160221797137944,-0.2934937891958643,0.0
2019-02-27,-0.0,-0.415931562621171,-0.0,1.0,-0.7153693291973633,-0.29214327258627376,0.0
2019-02-28,-0.0,-0.41841186736474695,-0.0,1.0,-0.7170350979251504,-0.28846713205351954,0.0
2019-03-01,-0.0,-0.41970431410567133,-0.0,1.0,-0.7171594764905477,-0.2867910809500727,0.0
2019-03-04,-0.0,-0.41208711257699954,-0.0,1.0,-0.7136586312266576,-0.2994373575204928,0.0
2019-03-05,-0.0,-0.4056097027440877,-0.0,1.0,-0.7228204068735872,-0.30209270106701014,0.0
2019-03-06,-0.0,-0.4015949040869417,-0.0,1.0,-0.7308356227662832,-0.2988500158031655,0.0
2019-03-07,-0.0,-0.3850521718029604,-0.0,1.0,-0.7533123028391167,-0.28820674593545254,0.0
2019-03-08,-0.0,-0.3759845408737342,-0.0,1.0,-0.7882686757007974,-0.28181106599481437,0.0
2019-03-11,-0.0,-0.3760216642048252,-0.0,1.0,-0.786656819300837,-0.2991875923190547,0.0
2019-03-12,-0.0,-0.34433199890593524,-0.0,1.0,-0.8012780664892954,-0.34087574906134216,0.0
2019-03-13,-0.0,-0.3520408163265306,-0.0,1.0,-0.8068227290916367,-0.3421368547418968,0.0
2019-03-14,-0.0,-0.3391943734015345,-0.0,1.0,-0.8032657879205194,-0.31671748967145386,0.0
2019-03-15,-0.0,-0.3310890796093519,-0.0,1.0,-0.8078080299891487,-0.32731577389760286,0.0
2019-03-18,-0.0,-0.3431562717596737,-0.0,1.0,-0.809783149308664,-0.33388043370138265,0.0
2019-03-19,-0.0,-0.3391802709274054,-0.0,1.0,-0.8137001935195752,-0.3281645412593659,0.0
2019-03-20,-0.0,-0.33944771704819426,-0.0,1.0,-0.813685283225213,-0.33241369025426887,0.0
2019-03-21,-0.0,-0.3397601751418052,-0.0,1.0,-0.8451587222609216,-0.3028908349089462,0.0
2019-03-22,-0.0,-0.33284974611671125,-0.0,1.0,-0.8665549413442059,-0.30190850196353086,0.0
2019-03-25,-0.0,-0.2887058356490671,-0.0,1.0,-0.8898124255657006,-0.3026250496228662,0.0
2019-03-26,-0.0,-0.2930939915233109,-0.0,1.0,-0.8848666168037895,-0.31518324607329845,0.0
2019-03-27,-0.0,-0.28468481946937957,-0.0,1.0,-0.8911081188908837,-0.31769898264512264,0.0
2019-03-28,-0.0,-0.2807214488848975,-0.0,1.0,-0.8829017612133913,-0.331013321359078,0.0
2019-03-29,-0.0,-0.2877667282994353,-0.0,1.0,-0.8831642596571885,-0.3276947678776672,0.0
2019-04-01,-0.0,-0.30026266416510317,-0.0,1.0,-0.8898311444652909,-0.31146966854283925,0.0
2019-04-02,-0.0,-0.3088440806548213,-0.0,1.0,-0.8994559792373726,-0.28720802555400277,0.0
2019-04-03,-0.0,-0.30957133589500474,-0.0,1.0,-0.8982733669344777,-0.2873147362642846,0.0
2019-04-04,-0.0,-0.30909181661633683,-0.0,1.0,-0.8993486236242483,-0.28722952906236743,0.0
2019-04-05,-0.0,-0.3068641654593596,-0.0,1.0,-0.9036319128740572,-0.28738072638257484,0.0
2019-04-08,-0.0,-0.3063339827164194,-0.0,1.0,-0.9027423947250112,-0.28855087666716617,0.0
2019-04-09,-0.0,-0.2949404464017616,-0.0,1.0,-0.9326894204784306,-0.27464718246421777,0.0
2019-04-10,-0.0,-0.2949696075243265,-0.0,1.0,-0.9333616829677065,-0.2731070365460139,0.0
2019-04-11,-0.0,-0.30355396152592107,-0.0,1.0,-0.931178049208698,-0.2733565749542274,0.0
2019-04-12,-0.0,-0.30586616635397124,-0.0,1.0,-0.9234021263289557,-0.27229518449030643,0.0
2019-04-15,-0.0,-0.30532360390180296,-0.0,1.0,-0.9291105594423131,-0.27317635848441535,0.0
2019-04-16,-0.0,-0.30434019507058147,-0.0,1.0,-0.9279141488854901,-0.2750796078529699,0.0
2019-04-17,-0.0,-0.3150394713611945,-0.0,1.0,-0.9615122701707484,-0.24557996418572978,0.0
2019-04-18,-0.0,-0.31974708416253117,-0.0,1.0,-0.9468473688188024,-0.252487593520921,0.0
2019-04-22,-0.0,-0.3159012208376513,-0.0,1.0,-0.9517478452089073,-0.2599651189242474,0.0
2019-04-23,-0.0,-0.3181944620053104,-0.0,1.0,-0.9494247060311037,-0.2611455304083955,0.0
2019-04-24,-0.0,-0.321729025086527,-0.0,1.0,-0.9438395270697015,-0.2607685117348357,0.0
2019-04-25,-0.0,-0.32598194188016894,-0.0,1.0,-0.9491641164419939,-0.2540276688838868,0.0
2019-04-26,-0.0,-0.31872166932563495,-0.0,1.0,-0.9621160323127959,-0.25151307959178504,0.0
2019-04-29,-0.0,-0.31633530631861184,-0.0,1.0,-0.9608438306268021,-0.2522891688167147,0.0
2019-04-30,-0.0,-0.30981027888244383,-0.0,1.0,-0.9695787633931965,-0.253603181438233,0.0
2019-05-01,-0.0,-0.314401673851118,-0.0,1.0,-0.940684161435882,-0.26577428218508153,0.0
2019-05-02,-0.0,-0.31948568265311256,-0.0,1.0,-0.9195812993810075,-0.27716269941120225,0.0
2019-05-03,-0.0,-0.3191917666893133,-0.0,1.0,-0.9193528094411314,-0.27777358395611584,0.0
2019-05-06,-0.0,-0.31149396378269617,-0.0,1.0,-0.9204979879275653,-0.28309859154929573,0.0
2019-05-07,-0.0,-0.31572598884253905,-0.0,1.0,-0.9188822435543046,-0.27830828768156,0.0
2019-05-08,-0.0,-0.32632264202909433,-0.0,1.0,-0.8918851248153434,-0.28558551791482006,0.0
2019-05-09,-0.0,-0.3257377008220274,-0.0,1.0,-0.8826424805736702,-0.29018314469180223,0.0
2019-05-10,-0.0,-0.32727318133007016,-0.0,1.0,-0.8825262842444371,-0.2875159203855855,0.0
2019-05-13,-0.0,-0.3240055966420148,-0.0,1.0,-0.8858684789126524,-0.28862682390565664,0.0
2019-05-14,-0.0,-0.29741101925647245,-0.0,1.0,-0.8919112915202217,-0.28580268303549333,0.0
2019-05-15,-0.0,-0.2951577801958651,-0.0,1.0,-0.8998169947571472,-0.2780690473835196,0.0
2019-05-16,-0.0,-0.29605067801643076,-0.0,1.0,-0.9004008710284075,-0.2780857171137286,0.0
2019-05-17,-0.0,-0.2794829577568623,-0.0,1.0,-0.8803725456466714,-0.2975696065662399,0.0
2019-05-20,-0.0,-0.27572572326735106,-0.0,1.0,-0.8825089640945036,-0.29770617417358414,0.0
2019-05-21,-0.0,-0.27301969257967884,-0.0,1.0,-0.8852084663360016,-0.29720571625006137,0.0
2019-05-22,-0.0,-0.2719248641604996,-0.0,1.0,-0.8868045140510905,-0.29992869962874635,0.0
2019-05-23,-0.0,-0.27334594501633785,-0.0,1.0,-0.8921701103112794,-0.29128074097732354,0.0
2019-05-24,-0.0,-0.2584487195196667,-0.0,1.0,-0.8985418453620879,-0.29368949883592693,0.0
2019-05-28,-0.0,-0.2554801734061574,-0.0,1.0,-0.8974503416689119,-0.2963089960567244,0.0
2019-05-29,-0.0,-0.25501369594991197,-0.0,1.0,-0.8986010565447075,-0.29206613187243197,0.0
2019-05-30,-0.0,-0.25508664330218067,-0.0,1.0,-0.8924260124610591,-0.2862636292834891,0.0
2019-05-31,-0.0,-0.2540447169306377,-0.0,1.0,-0.8876237744203586,-0.2912439481303068,0.0
2019-06-03,-0.0,-0.2643033920512447,-0.0,1.0,-0.9085990197505702,-0.2534332993642937,0.0
2019-06-04,-0.0,-0.26202209005947324,-0.0,1.0,-0.9034834324553952,-0.2619735404782134,0.0
2019-06-05,-0.0,-0.25591356450176866,-0.0,1.0,-0.9307216594075607,-0.21969824578290062,0.0
2019-06-06,-0.0,-0.24034200385356455,-0.0,1.0,-0.9571290944123313,-0.21098265895953755,0.0
2019-06-07,-0.0,-0.23778029882449492,-0.0,1.0,-0.9588935286876343,-0.21709430592097326,0.0
2019-06-10,-0.0,-0.24555459438677435,-0.0,1.0,-0.9393983083429451,-0.21796905036524414,0.0
2019-06-11,-0.0,-0.24719426544059084,-0.0,1.0,-0.9588009557599015,-0.20753988366760795,0.0
2019-06-12,-0.0,-0.24334444605498384,-0.0,1.0,-0.9588587718026768,-0.21358167850413104,0.0
2019-06-13,-0.0,-0.25795685401954144,-0.0,1.0,-0.9562977653090838,-0.20424204314598043,0.0
2019-06-14,-0.0,-0.2558688271976501,-0.0,1.0,-0.9445982712541835,-0.20725688007126866,0.0
2019-06-17,-0.0,-0.26387110799777774,-0.0,1.0,-0.9353849126790501,-0.2162612623493321,0.0
2019-06-18,-0.0,-0.279336765523409,-0.0,1.0,-0.930050999444082,-0.20764749957701883,0.0
2019-06-19,-0.0,-0.26995673925127484,-0.0,1.0,-0.9486429658989293,-0.19822606762210887,0.0
2019-06-20,-0.0,-0.269992751872433,-0.0,1.0,-0.9484899734235323,-0.19758395747765162,0.0
2019-06-21,-0.0,-0.27301472363021967,-0.0,1.0,-0.9401882693700216,-0.20053101617185615,0.0
2019-06-24,-0.0,-0.2783605283605284,-0.0,1.0,-0.9381798756798757,-0.21161130536130537,0.0
2019-06-25,-0.0,-0.2818718565493112,-0.0,1.0,-0.9359282746555871,-0.21192020798406105,0.0
2019-06-26,-0.0,-0.27820484662127537,-0.0,1.0,-0.9453351880323108,-0.21682895282719572,0.0
2019-06-27,-0.0,-0.2950949956537936,-0.0,1.0,-1.0091642866012664,-0.17928722215323484,0.0
2019-06-28,-0.0,-0.30201242236024844,-0.0,1.0,-1.002832298136646,-0.1796273291925466,0.0
2019-07-01,-0.0,-0.2940373349220534,-0.0,1.0,-1.0166319134147552,-0.17173071194518919,0.0
2019-07-02,-0.0,-0.29847974645934433,-0.0,1.0,-1.0124789541447954,-0.16502426463305933,0.0
2019-07-03,-0.0,-0.28384943075658303,-0.0,1.0,-1.0414538750903066,-0.16591514909942454,0.0
2019-07-05,-0.0,-0.2600974930362117,-0.004228014325507362,1.0,-1.0516563867886988,-0.17108535614803025,0.0
2019-07-08,-0.0,-0.25921873834448117,-0.005445458388243778,1.0,-1.0517442872417138,-0.17010219558893003,0.0
2019-07-09,-0.0,-0.2534059268098648,-0.00591686555290374,1.0,-1.0532766507557678,-0.17347852028639618,0.0
2019-07-10,-0.0,-0.24880620771985676,-0.004874651810584958,1.0,-1.0598139673696778,-0.1735724233983287,0.0
2019-07-11,-0.0,-0.246808828286347,-0.008683968250018662,1.0,-1.0612854263604468,-0.1714648286844659,0.0
2019-07-12,-0.0,-0.2619818652849741,-0.006725787166201674,1.0,-1.0570197289756875,-0.16530490235153447,0.0
2019-07-15,-0.0,-0.3157558639322117,-0.0434729215276925,1.0,-0.9932702935036227,-0.10362274346064103,0.0
2019-07-16,-0.0,-0.31931410602859533,-0.034392964182184446,1.0,-0.9932933719844741,-0.10963985653220656,0.0
2019-07-17,-0.0,-0.3176936122102883,-0.035195516995600556,1.0,-0.9947894905006512,-0.11013345786123332,0.0
2019-07-18,-0.0,-0.3176020408163266,-0.031078296703296707,1.0,-1.0000245290423861,-0.10419937205651492,0.0
2019-07-19,-0.0,-0.3176887314589329,-0.04358841905886404,1.0,-0.985609918087226,-0.1129559934076206,0.0
2019-07-22,-0.0,-0.32871589203552887,-0.050168540708117014,1.0,-0.9876731540486676,-0.09386610240385798,0.0
2019-07-23,-0.0,-0.329519732309812,-0.04561558901682905,1.0,-0.9869599448873142,-0.09829249089656529,0.0
2019-07-24,-0.0,-0.3294618469942666,-0.04421860774133222,1.0,-0.9882625064593125,-0.09872290164620194,0.0
2019-07-25,-0.0,-0.3307080800374098,-0.04385813787502153,1.0,-0.986758878688686,-0.09987448007678865,0.0
2019-07-26,-0.0,-0.3321447015714532,-0.04377443867889728,1.0,-0.9866709293460886,-0.09667265081277819,0.0
2019-07-29,-0.0,-0.33114858727937746,-0.04747526818371505,1.0,-0.9763360090335567,-0.09981098264477012,0.0
2019-07-30,-0.0,-0.32698872706731835,-0.05059311835351328,1.0,-0.9720509860746126,-0.10636834737333302,0.0
2019-07-31,-0.0,-0.41322293122657755,-0.04008406765927276,1.0,-0.9893649346703131,-0.08948647827408084,0.0
2019-08-01,-0.0,-0.4176309378806334,-0.05676512383272433,1.0,-0.973609419407227,-0.08955034510759237,0.0
2019-08-02,-0.0,-0.41307325487012986,-0.061282467532467536,1.0,-0.9742288961038961,-0.08796672077922078,0.0
2019-08-05,-0.0,-0.410401256459621,-0.05780727530651535,1.0,-0.982039720336407,-0.08293646772722667,0.0
2019-08-06,-0.0,-0.41022624887376113,-0.06336970667734507,1.0,-0.9407348082891179,-0.08842226449094003,0.0
2019-08-07,-0.0,-0.43058811792288115,-0.05045642739562029,1.0,-0.9231555843767147,-0.08996358557390133,0.0
2019-08-08,-0.0,-0.4308920425747592,-0.0622909275215408,1.0,-0.9463000506842373,-0.09475418144956918,0.0
2019-08-09,-0.0,-0.42702334040618367,-0.05943720319288673,1.0,-0.9415984641810649,-0.09795897746791958,0.0
2019-08-12,-0.0,-0.4251791662460886,-0.06477743009992934,1.0,-0.9466538810941757,-0.0868577773291612,0.0
2019-08-13,-0.0,-0.41808835017513796,-0.06161328528589068,1.0,-0.9540609328931784,-0.08618300027719679,0.0
2019-08-14,-0.0,-0.4316923462357509,-0.06067894275335087,1.0,-0.9404985594388074,-0.07245396467493424,0.0
2019-08-15,-0.0,-0.45175687338182713,-0.08127234619652324,1.0,-0.9126618172851683,-0.02009616570090001,0.0
2019-08-16,-0.0,-0.44996670202007744,-0.08326961497669141,1.0,-0.9123646498779074,-0.020916064425424857,0.0
2019-08-19,-0.0,-0.4422963400236128,-0.08357929948839041,1.0,-0.9161747343565525,-0.017635773317591502,0.0
2019-08-20,-0.0,-0.4399530768854783,-0.09707219316682145,1.0,-0.8986265213353537,-0.008260423285595581,0.0
2019-08-21,-0.0,-0.4380669072466595,-0.12420754901004584,1.0,-0.8760362820637863,-0.0,0.0
2019-08-22,-0.0,-0.4423076923076923,-0.11667478091528724,1.0,-0.8752677702044791,-0.0,0.0
2019-08-23,-0.0,-0.44208245062945917,-0.11456887525263594,1.0,-0.8770789198139626,-0.0012905739401465896,0.0
2019-08-26,-0.0,-0.4305297453843369,-0.11635091106552432,1.0,-0.8665620851936768,-0.0,0.0
2019-08-27,-0.0,-0.4295182319909382,-0.11382642855421396,1.0,-0.8667245077482949,-0.0,0.0
2019-08-28,-0.0,-0.4269879518072289,-0.11472289156626507,1.0,-0.8679277108433736,-0.0,0.0
2019-08-29,-0.0,-0.41481231466525226,-0.12203765760987488,1.0,-0.8740326430241808,-0.0,0.0
2019-08-30,-0.0,-0.41345667413456677,-0.12216039122160391,1.0,-0.8733829587338295,-0.0,0.0
2019-09-03,-0.0,-0.4176745530766636,-0.13210138293258805,1.0,-0.8595142870910231,-0.0,0.0
2019-09-04,-0.0,-0.40242608402064345,-0.13806492065788842,1.0,-0.8711233299570733,-0.0,0.0
2019-09-05,-0.0,-0.3977631957084012,-0.12065331928345628,1.0,-0.8764488935721814,-0.0,0.0
2019-09-06,-0.0,-0.39337716676628814,-0.1235863717872086,1.0,-0.8739748953974895,-0.0,0.0
2019-09-09,-0.0,-0.3980529110653973,-0.12426445964694065,1.0,-0.8697076974596949,-0.0,0.0
2019-09-10,-0.0,-0.39904178485448,-0.13157581102662502,1.0,-0.8530021690939861,-0.0,0.0
2019-09-11,-0.0,-0.4135177017522947,-0.11805936345213972,1.0,-0.852497317916319,-0.0,0.0
2019-09-12,-0.0,-0.3919208259980016,-0.12644525860018083,1.0,-0.8606366274920303,-0.0,0.0
2019-09-13,-0.0,-0.396998311252765,-0.11747496610612944,1.0,-0.8640439549984539,-0.0,0.0
2019-09-16,-0.0,-0.38274849647203674,-0.12546763271298006,1.0,-0.8595444428659375,-0.0,0.0
