Date,GPRK,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-28,1.0,-0.0,-1.1296255015604102,-0.0,-1.7993201069995541,-1.6439478377173429,0.0
2019-01-29,1.0,-0.0,-1.1273619084777884,-0.0,-1.7957750404102337,-1.650688367426565,0.0
2019-01-30,1.0,-0.0,-1.1207021454444135,-0.0,-1.7888548342156592,-1.6630259125104485,0.0
2019-01-31,1.0,-0.0,-1.1386282394995533,-0.0,-1.755417783735478,-1.6912980339588919,0.0
2019-02-01,1.0,-0.0,-1.1318270571827058,-0.0,-1.769818688981869,-1.6771548117154813,0.0
2019-02-04,1.0,-0.0,-1.1318902030796696,-0.0,-1.769247935728632,-1.6779736665922786,0.0
2019-02-05,1.0,-0.0,-1.116181878970244,-0.0,-1.749024852334782,-1.70706564136855,0.0
2019-02-06,1.0,-0.0,-1.1259838093096468,-0.0,-1.7906453789071284,-1.7051382954800989,0.0
2019-02-07,1.0,-0.0,-1.133430919941448,-0.0,-1.8049206170476297,-1.691645085012949,0.0
2019-02-08,1.0,-0.0,-1.1301918735891647,-0.0,-1.8291196388261852,-1.6840293453724606,0.0
2019-02-11,1.0,-0.0,-1.1178905585483414,-0.0,-1.8313580946980437,-1.7213495888857384,0.0
2019-02-12,1.0,-0.0,-1.1268992203949242,-0.0,-1.8430546861662778,-1.7205940932111763,0.0
2019-02-13,1.0,-0.0,-1.150773782430587,-0.0,-1.835286754665453,-1.7035730541647702,0.0
2019-02-14,1.0,-0.0,-1.0975231308545486,-0.0,-1.8848342049307512,-1.764496293316476,0.0
2019-02-15,1.0,-0.0,-1.1552673858159284,-0.0,-1.8494950654119808,-1.7331879733761764,0.0
2019-02-19,1.0,-0.0,-1.1160973940810857,-0.0,-1.8674801847522382,-1.7186519929292354,0.0
2019-02-20,1.0,-0.0,-1.1407816773017319,-0.0,-1.8520966271649952,-1.7044781221513217,0.0
2019-02-21,1.0,-0.0,-1.1645735068477583,-0.0,-1.8405410013070411,-1.6776723305108825,0.0
2019-02-22,1.0,-0.0,-1.1842518801212256,-0.0,-1.7805028622741046,-1.647603546974969,0.0
2019-02-25,1.0,-0.0,-1.1750225326723749,-0.0,-1.800191527715187,-1.6579540333483551,0.0
2019-02-26,1.0,-0.0,-1.1761357231428249,-0.0,-1.7964152857625972,-1.6638484950963817,0.0
2019-02-27,1.0,-0.0,-1.1839936787447793,-0.0,-1.802742973247545,-1.6572412236144034,0.0
2019-02-28,1.0,-0.0,-1.178631995477671,-0.0,-1.8001695873374788,-1.674166195590729,0.0
2019-03-01,1.0,-0.0,-1.1777375770252698,-0.0,-1.8005540166204987,-1.6749392277686699,0.0
2019-03-04,1.0,-0.0,-1.1567323943661973,-0.0,-1.803323943661972,-1.6737464788732397,0.0
2019-03-05,1.0,-0.0,-1.0858521435305861,-0.0,-1.8210304475625312,-1.6391215129499195,0.0
2019-03-06,1.0,-0.0,-1.085792649478881,-0.0,-1.7906198573779486,-1.6091058694459681,0.0
2019-03-07,1.0,-0.0,-0.988492148849215,-0.0,-1.7991503549150356,-1.5898580339858037,0.0
2019-03-08,1.0,-0.0,-0.9730245231607629,-0.0,-1.8628882833787466,-1.6136784741144414,0.0
2019-03-11,1.0,-0.0,-0.9520226801875477,-0.0,-1.8280994438992477,-1.6717915167375423,0.0
2019-03-12,1.0,-0.0,-0.8710548058386121,-0.0,-1.8663178187827048,-1.7707518589920133,0.0
2019-03-13,1.0,-0.0,-0.9001162726316372,-0.0,-1.8747023974309287,-1.7619179447428162,0.0
2019-03-14,1.0,-0.0,-0.9035024622364853,-0.0,-1.8706910861506114,-1.7588668179051623,0.0
2019-03-15,1.0,-0.0,-0.893353340002223,-0.0,-1.8781260420140047,-1.7859286428809602,0.0
2019-03-18,1.0,-0.0,-0.9368438780665805,-0.0,-1.8846348172682872,-1.7923988098579688,0.0
2019-03-19,1.0,-0.0,-0.9401550910316924,-0.0,-1.8663744661721733,-1.8127669139132387,0.0
2019-03-20,1.0,-0.0,-0.9577861691934848,-0.0,-1.8581412387983993,-1.8201544270980106,0.0
2019-03-21,1.0,-0.0,-0.9581148880996675,-0.0,-1.8994306330683806,-1.779750831501212,0.0
2019-03-22,1.0,-0.0,-0.9563754562043796,-0.0,-1.9764484489051097,-1.7697308394160585,0.0
2019-03-25,1.0,-0.0,-0.8585409753079476,-0.0,-2.0050059058439733,-1.7610664266831655,0.0
2019-03-26,1.0,-0.0,-0.8604901849540452,-0.0,-2.003006921593101,-1.809883127198457,0.0
2019-03-27,1.0,-0.0,-0.8332483715661284,-0.0,-2.0171056357972246,-1.8138204474653072,0.0
2019-03-28,1.0,-0.0,-0.8271576916529536,-0.0,-2.0156046076150487,-1.8316404698405495,0.0
2019-03-29,1.0,-0.0,-0.8243899683687302,-0.0,-1.9974017171260732,-1.8266493447808405,0.0
2019-04-01,1.0,-0.0,-0.841873091279267,-0.0,-1.9987557968555594,-1.8148399502318742,0.0
2019-04-02,1.0,-0.0,-0.8657187993680884,-0.0,-2.0230760550665763,-1.7532723990069963,0.0
2019-04-03,1.0,-0.0,-0.8466829376525405,-0.0,-1.9927335256268028,-1.7074550698912803,0.0
2019-04-04,1.0,-0.0,-0.8394959376554468,-0.0,-1.9585475045597744,-1.7290112198087657,0.0
2019-04-05,1.0,-0.0,-0.8320000000000001,-0.0,-1.9635555555555555,-1.7600000000000002,0.0
2019-04-08,1.0,-0.0,-0.8205625069206068,-0.0,-1.9542686302735024,-1.7615989369947957,0.0
2019-04-09,1.0,-0.0,-0.7986126526082131,-0.0,-2.006492785793563,-1.744284128745838,0.0
2019-04-10,1.0,-0.0,-0.7839051155572798,-0.0,-2.0090893975502966,-1.7493764894973118,0.0
2019-04-11,1.0,-0.0,-0.7521087680355162,-0.0,-2.0603218645948944,-1.7369589345172032,0.0
2019-04-12,1.0,-0.0,-0.7563296422013244,-0.0,-2.071615380334984,-1.7365755940125758,0.0
2019-04-15,1.0,-0.0,-0.75937552086227,-0.0,-2.05444746930385,-1.7420967831546197,0.0
2019-04-16,1.0,-0.0,-0.7683731765488934,-0.0,-2.0512507626601586,-1.7269953963059517,0.0
2019-04-17,1.0,-0.0,-0.7483903197158083,-0.0,-2.0755439609236235,-1.726687388987567,0.0
2019-04-18,1.0,-0.0,-0.7450230133643876,-0.0,-2.0719791493373263,-1.7283868463372707,0.0
2019-04-22,1.0,-0.0,-0.7485149614167546,-0.0,-2.0715039138400044,-1.731527230333648,0.0
2019-04-23,1.0,-0.0,-0.7343343121502576,-0.0,-2.069754557039171,-1.7363842872181283,0.0
2019-04-24,1.0,-0.0,-0.7015703901004383,-0.0,-2.0756894733921536,-1.7718217634981408,0.0
2019-04-25,1.0,-0.0,-0.684418695337307,-0.0,-2.0947022450002786,-1.7915993537964459,0.0
2019-04-26,1.0,-0.0,-0.6567396377375264,-0.0,-2.0960106678519836,-1.8033670407823092,0.0
2019-04-29,1.0,-0.0,-0.6048076923076923,-0.0,-2.1436085972850676,-1.9077488687782802,0.0
2019-04-30,1.0,-0.0,-0.599716231555051,-0.0,-2.1701475595913733,-1.905505107832009,0.0
2019-05-01,1.0,-0.0,-0.5201114206128133,-0.0,-2.193259052924791,-1.8576044568245127,0.0
2019-05-02,1.0,-0.0,-0.522561213676167,-0.0,-2.1894137988733338,-1.865580902448547,0.0
2019-05-03,1.0,-0.0,-0.5084350721420643,-0.0,-2.185072142064373,-1.855826859045505,0.0
2019-05-06,1.0,-0.0,-0.46729075499916917,-0.0,-2.200742258904337,-1.871212540851936,0.0
2019-05-07,1.0,-0.0,-0.4667218543046358,-0.0,-2.191777041942605,-1.8602649006622516,0.0
2019-05-08,1.0,-0.0,-0.46899692712906055,-0.0,-2.151777875329236,-1.8664398595258997,0.0
2019-05-09,1.0,-0.0,-0.4666009636443277,-0.0,-2.1681997371879107,-1.8404511607533947,0.0
2019-05-10,1.0,-0.0,-0.47504631143075077,-0.0,-2.1485779666557696,-1.8247793396534815,0.0
2019-05-13,1.0,-0.0,-0.4725262756630181,-0.0,-2.1435495289440727,-1.8296574633774438,0.0
2019-05-14,1.0,-0.0,-0.36302142051860203,-0.0,-2.179202233317228,-1.8263273742416921,0.0
2019-05-15,1.0,-0.0,-0.37046994300462416,-0.0,-2.2063125067211526,-1.800139799978492,0.0
2019-05-16,1.0,-0.0,-0.3731648292551761,-0.0,-2.203549341220758,-1.8010755579456843,0.0
2019-05-17,1.0,-0.0,-0.36546336206896557,-0.0,-2.203178879310345,-1.8192887931034485,0.0
2019-05-20,1.0,-0.0,-0.36193145074369476,-0.0,-2.205971114464324,-1.8211899116188834,0.0
2019-05-21,1.0,-0.0,-0.35020688913966364,-0.0,-2.206996614541351,-1.8165941211241872,0.0
2019-05-22,1.0,-0.0,-0.33428279679690437,-0.0,-2.2286773794808403,-1.811307572418982,0.0
2019-05-23,1.0,-0.0,-0.36148037860257365,-0.0,-2.2287567797511434,-1.727161544188025,0.0
2019-05-24,1.0,-0.0,-0.31119213696892833,-0.0,-2.239431409849926,-1.7336715282181356,0.0
2019-05-28,1.0,-0.0,-0.3196097970315204,-0.0,-2.218964703414276,-1.706089054387161,0.0
2019-05-29,1.0,-0.0,-0.3147714865075651,-0.0,-2.208183850673322,-1.6763895388134975,0.0
2019-05-30,1.0,-0.0,-0.30032793822067066,-0.0,-2.2498677668465037,-1.7391304347826086,0.0
2019-05-31,1.0,-0.0,-0.30173600084682967,-0.0,-2.2336720652058855,-1.7572774425743622,0.0
2019-06-03,1.0,-0.0,-0.3172164245634276,-0.0,-2.231580051392312,-1.6952645655251979,0.0
2019-06-04,1.0,-0.0,-0.2997589351221046,-0.0,-2.228225552877057,-1.7125563358138562,0.0
2019-06-05,1.0,-0.0,-0.2761305625741247,-0.0,-2.227504769762285,-1.6528128706234209,0.0
2019-06-06,1.0,-0.0,-0.25221578974332703,-0.0,-2.217173010912444,-1.653773246580255,0.0
2019-06-07,1.0,-0.0,-0.2527978933508887,-0.0,-2.1786094090241552,-1.6326530612244898,0.0
2019-06-10,1.0,-0.0,-0.2645366444579043,-0.0,-2.1430950938824957,-1.6398142539874825,0.0
2019-06-11,1.0,-0.0,-0.2681192544060135,-0.0,-2.178932398801361,-1.6319264563969729,0.0
2019-06-12,1.0,-0.0,-0.2717253288638326,-0.0,-2.1749200060947738,-1.6323327746457412,0.0
2019-06-13,1.0,-0.0,-0.3216288586874147,-0.0,-2.139291668771788,-1.591370686606376,0.0
2019-06-14,1.0,-0.0,-0.3176928127683216,-0.0,-2.149704530531845,-1.5833627961008132,0.0
2019-06-17,1.0,-0.0,-0.3149896501236937,-0.0,-2.1490887060130257,-1.5845913061039025,0.0
2019-06-18,1.0,-0.0,-0.320849947004492,-0.0,-2.143491646898501,-1.5828496441730178,0.0
2019-06-19,1.0,-0.0,-0.294481302774427,-0.0,-2.154754724567752,-1.576849618013671,0.0
2019-06-20,1.0,-0.0,-0.326745314335325,-0.018231959552627543,-2.167917879577141,-1.594096317859149,0.0
2019-06-21,1.0,-0.0,-0.33375796178343947,-0.019770700636942674,-2.1564331210191083,-1.5855796178343948,0.0
2019-06-24,1.0,-0.0,-0.3344066237350506,-0.02831442297863641,-2.1504139834406626,-1.5977205356230195,0.0
2019-06-25,1.0,-0.0,-0.29994406874459756,-0.029745258554939747,-2.1542685717191232,-1.600752529618142,0.0
2019-06-26,1.0,-0.0,-0.28723888523595165,-0.006322391381316069,-2.1097061352485964,-1.654645693186991,0.0
2019-06-27,1.0,-0.0,-0.2658023508046209,-0.03904555314533623,-2.0945870957978108,-1.645260555919891,0.0
2019-06-28,1.0,-0.0,-0.2109753634894992,-0.050080775444264945,-2.1356522617124396,-1.6517568659127626,0.0
2019-07-01,1.0,-0.0,-0.2070322352822479,-0.05115270140745599,-2.130958987035262,-1.6555011854916009,0.0
2019-07-02,1.0,-0.0,-0.21568923821039904,-0.04222087867795244,-2.1211708988311164,-1.6592099959693674,0.0
2019-07-03,1.0,-0.0,-0.22205993452530848,-0.03812641651976832,-2.1138755980861244,-1.6624527826743891,0.0
2019-07-05,1.0,-0.0,-0.20583492895293762,-0.038748362390406126,-2.1180590547213543,-1.6762067923007156,0.0
2019-07-08,1.0,-0.0,-0.20838371624345023,-0.03466344216041919,-2.1160822249093107,-1.6791112454655381,0.0
2019-07-09,1.0,-0.0,-0.20168067226890757,-0.03346248679112364,-2.1171438635334376,-1.6796155587983697,0.0
2019-07-10,1.0,-0.0,-0.2205032899693606,-0.0374704907328344,-2.093224169973379,-1.671656034959064,0.0
2019-07-11,1.0,-0.0,-0.21561226030499775,-0.04011273843676078,-2.1036790980925058,-1.6736121596456792,0.0
2019-07-12,1.0,-0.0,-0.22707137823416892,-0.03971609785563274,-2.102335648847277,-1.6646028390214436,0.0
2019-07-15,1.0,-0.0,-0.25478155828467886,-0.06578417555868733,-2.0902959532917254,-1.622357559895309,0.0
2019-07-16,1.0,-0.0,-0.26731281072666097,-0.10872294480992316,-2.070657359513885,-1.5751519108120322,0.0
2019-07-17,1.0,-0.0,-0.2925998296507841,-0.09765018287489353,-2.0620271556691216,-1.5579437847587556,0.0
2019-07-18,1.0,-0.0,-0.29294692737430167,-0.1090881883479649,-2.0408519553072626,-1.5450917797286512,0.0
2019-07-19,1.0,-0.0,-0.2981094527363184,-0.12412935323383084,-2.0159203980099503,-1.536915422885572,0.0
2019-07-22,1.0,-0.0,-0.2640890567538018,-0.10510883609979126,-2.0199284365371235,-1.58055859258523,0.0
2019-07-23,1.0,-0.0,-0.2639116813367149,-0.10855835695459744,-2.0214829180963747,-1.5789447511064698,0.0
2019-07-24,1.0,-0.0,-0.2632729078718649,-0.11904643655326547,-2.015296746958033,-1.5688105289297243,0.0
2019-07-25,1.0,-0.0,-0.21006389776357828,-0.14801317891373802,-2.0833666134185305,-1.550569089456869,0.0
2019-07-26,1.0,-0.0,-0.22458210422812191,-0.1539331366764995,-2.0289577187807275,-1.5089478859390366,0.0
2019-07-29,1.0,-0.0,-0.22329620725185223,-0.16093420342475837,-2.011530346891713,-1.5107698346499192,0.0
2019-07-30,1.0,-0.0,-0.21821128628259906,-0.16782083394725208,-2.0054024851431658,-1.51986641127646,0.0
2019-07-31,1.0,-0.0,-0.29214089481946626,-0.15845761381475668,-1.9687990580847725,-1.4864109105180534,0.0
2019-08-01,1.0,-0.0,-0.3132518337408313,-0.13525672371638142,-1.9730562347188265,-1.4684596577017117,0.0
2019-08-02,1.0,-0.0,-0.3041307752545027,-0.12813234142521535,-1.9742560689115114,-1.4877642913077525,0.0
2019-08-05,1.0,-0.0,-0.2975929978118162,-0.100024313153416,-1.9671286165815707,-1.49793338195964,0.0
2019-08-06,1.0,-0.0,-0.30527417130356205,-0.09359395063489798,-1.88966566795073,-1.4672563846483093,0.0
2019-08-07,1.0,-0.0,-0.3106283867287765,-0.06250594162943246,-1.8874417720315617,-1.4927749786101339,0.0
2019-08-08,1.0,-0.0,-0.2839018889202143,-0.025749459637252135,-1.8763744009021708,-1.5127337656235316,0.0
2019-08-09,1.0,-0.0,-0.26209696234426766,-0.01003219635108021,-1.8549297746255424,-1.5390789043908357,0.0
2019-08-12,1.0,-0.0,-0.25161921625273753,-0.03657797865896277,-1.862867527142258,-1.5085503937374771,0.0
2019-08-13,1.0,-0.0,-0.25015086106856055,-0.026365872905352087,-1.8656176020052917,-1.499744696653205,0.0
2019-08-14,1.0,-0.0,-0.2712241211615951,-0.025751470520124126,-1.839516465193831,-1.4950210735954799,0.0
2019-08-15,1.0,-0.0,-0.3128415300546448,-0.05874316939890711,-1.7975409836065575,-1.384608378870674,0.0
2019-08-16,1.0,-0.0,-0.30869149081628,-0.0651747869285812,-1.803518526958662,-1.3802470261154915,0.0
2019-08-19,1.0,-0.0,-0.27371914351957083,-0.0779197163249534,-1.8257944265127062,-1.3686411783425012,0.0
2019-08-20,1.0,-0.0,-0.301010190912732,-0.03747051755596102,-1.7951137021049355,-1.31658582172578,0.0
2019-08-21,1.0,-0.0,-0.3113492839989327,-0.03219781197189362,-1.80005336653918,-1.3036111358178422,0.0
2019-08-22,1.0,-0.0,-0.3125777777777778,-0.0308,-1.7991555555555556,-1.3019111111111112,0.0
2019-08-23,1.0,-0.0,-0.3148263302833792,-0.029759260904326196,-1.7978146930798613,-1.2992360309140978,0.0
2019-08-26,1.0,-0.0,-0.291225914058728,-0.030768555501909316,-1.7923012772681384,-1.2749857349778344,0.0
2019-08-27,1.0,-0.0,-0.2866150006567713,-0.016594421822321466,-1.7837470992600375,-1.2915188931214152,0.0
2019-08-28,1.0,-0.0,-0.265475877769022,-0.03454163383241397,-1.7996672795727169,-1.2782155678136766,0.0
2019-08-29,1.0,-0.0,-0.22997427288187328,-0.046134391488248376,-1.8052587973662406,-1.2791610343173592,0.0
2019-08-30,1.0,-0.0,-0.21644061902277867,-0.05055642496957051,-1.811945748565467,-1.2681272822117893,0.0
2019-09-03,1.0,-0.0,-0.2198513754291426,-0.05293120681413237,-1.8102211985572116,-1.2627439050888705,0.0
2019-09-04,1.0,-0.0,-0.2045494009376628,-0.04723042194825491,-1.818848758465011,-1.2703594374023268,0.0
2019-09-05,1.0,-0.0,-0.22625807290537905,-0.04213081357548437,-1.8309999566555417,-1.2350136535043996,0.0
2019-09-06,1.0,-0.0,-0.2308957873316881,-0.03329436723383989,-1.8312767891934016,-1.234099666623371,0.0
2019-09-09,1.0,-0.0,-0.2375924884254251,-0.03323092899485094,-1.8277876335943923,-1.228332828523214,0.0
2019-09-10,1.0,-0.0,-0.24589249710437133,-0.0,-1.7801896100553387,-1.2637381493715414,0.0
2019-09-11,1.0,-0.0,-0.2179096796328859,-0.0,-1.826907406613201,-1.2439421881031008,0.0
2019-09-12,1.0,-0.0,-0.14965868832627666,-0.02138598461937268,-1.8778622656182493,-1.2714939946427029,0.0
