Date,CNQ,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-27,1.0,-0.007123497115852388,-0.7788935992772257,-0.0,-0.8664604906525819,-0.8223990548335535,0.0
2018-11-28,1.0,-0.0031160282893354808,-0.8111126671801695,-0.0,-0.8639100903298089,-0.8230165954765073,0.0
2018-11-29,1.0,-0.0,-0.792535446205171,-0.0,-0.8534890186266333,-0.8290936891854322,0.0
2018-11-30,1.0,-0.0,-0.8065829180995158,-0.0,-0.872587550003509,-0.8298477086111306,0.0
2018-12-03,1.0,-0.0,-0.806761590797503,-0.0,-0.871536788945781,-0.8287507890860629,0.0
2018-12-04,1.0,-0.0,-0.8568839909766651,-0.0,-0.9516659886838505,-0.889501127916867,0.0
2018-12-06,1.0,-0.0,-0.7842650550399309,-0.0,-0.9535578099143822,-0.8595582416001152,0.0
2018-12-07,1.0,-0.0,-0.7860646278130409,-0.0,-0.9544864396999422,-0.8658756491633005,0.0
2018-12-10,1.0,-0.0,-0.8126021427274379,-0.0,-0.9719629562375158,-0.8471763210459416,0.0
2018-12-11,1.0,-0.0,-0.812470494244108,-0.0,-0.9729818062969823,-0.8460616624904673,0.0
2018-12-12,1.0,-0.0,-0.8189220769736362,-0.0,-0.9761191849850289,-0.856459504856496,0.0
2018-12-13,1.0,-0.0,-0.8212223115724834,-0.0,-0.9759485342495797,-0.8580671101688719,0.0
2018-12-14,1.0,-0.0,-0.8137419637638807,-0.0,-0.9807860900058446,-0.8583430742255991,0.0
2018-12-17,1.0,-0.0,-0.8103479686646018,-0.0,-0.9731462925851702,-0.8601566769903443,0.0
2018-12-18,1.0,-0.0,-0.8002971445136976,-0.0,-0.9662632265545732,-0.8571894477460502,0.0
2018-12-19,1.0,-0.0,-0.8006742061765985,-0.0,-0.9667609105408148,-0.8573292735972161,0.0
2018-12-20,1.0,-0.0,-0.7856241663963087,-0.0,-0.9691431455246746,-0.8499693594318879,0.0
2018-12-21,1.0,-0.0,-0.7856963523546502,-0.0,-0.972561959757541,-0.8283777482873641,0.0
2018-12-24,1.0,-0.0,-0.7683587622985883,-0.0,-0.9628903464993585,-0.83359475260231,0.0
2018-12-26,1.0,-0.0,-0.7680912892479977,-0.0,-0.9506697852434617,-0.8250761925012404,0.0
2018-12-27,1.0,-0.0,-0.7291888001645018,-0.0,-0.8828266904280476,-0.8151067548579458,0.0
2018-12-28,1.0,-0.0,-0.7311235147073931,-0.0,-0.880868403931103,-0.8123138033763654,0.0
2018-12-31,1.0,-0.0,-0.736235858758999,-0.0,-0.8803565306822076,-0.8115872471717518,0.0
2019-01-02,1.0,-0.0,-0.7349496609821246,-0.0,-0.8774741456064654,-0.812033422368331,0.0
2019-01-03,1.0,-0.0,-0.7371671699149054,-0.0,-0.8723922591270931,-0.8216785616250344,0.0
2019-01-04,1.0,-0.0,-0.747331326125633,-0.0,-0.8422745312713836,-0.8317709046120159,0.0
2019-01-07,1.0,-0.0,-0.7183467741935484,-0.0,-0.830981182795699,-0.810853494623656,0.0
2019-01-08,1.0,-0.0,-0.7034739454094293,-0.0,-0.8414593253302931,-0.8082958889410502,0.0
2019-01-09,1.0,-0.0,-0.6928588168335063,-0.0,-0.8408383273628176,-0.8142890622384411,0.0
2019-01-10,1.0,-0.0,-0.6946454898807131,-0.0,-0.8405374614662915,-0.8155408122235626,0.0
2019-01-11,1.0,-0.0,-0.684099224598033,-0.0,-0.8451210097009163,-0.8274646705380819,0.0
2019-01-14,1.0,-0.0,-0.6841999261521936,-0.0,-0.8433083817260246,-0.8292101641435332,0.0
2019-01-15,1.0,-0.0,-0.6787453403633678,-0.0,-0.8457198508916278,-0.8338314806730027,0.0
2019-01-16,1.0,-0.0,-0.678983290185926,-0.0,-0.8531755371011666,-0.829976801264163,0.0
2019-01-17,1.0,-0.0,-0.6669694217378141,-0.0,-0.8601607965822317,-0.836815016651529,0.0
2019-01-18,1.0,-0.0,-0.6656509226341628,-0.0,-0.8652784831555782,-0.8548840358896225,0.0
2019-01-22,1.0,-0.0,-0.618500292508345,-0.0,-0.9495853264049003,-0.8731890292164218,0.0
2019-01-23,1.0,-0.0,-0.586961843807925,-0.0,-0.9638023292414226,-0.9465953205329976,0.0
2019-01-24,1.0,-0.0,-0.5955481473764629,-0.0,-0.9305830468451575,-0.946418029655867,0.0
2019-01-25,1.0,-0.0,-0.5193740685543964,-0.0,-1.001987083954297,-1.0270030515932156,0.0
2019-01-28,1.0,-0.0,-0.5038723888020463,-0.0,-1.0249751314480602,-1.023802756856615,0.0
2019-01-29,1.0,-0.0,-0.49095248272422887,-0.0,-1.030277124741754,-1.0407850680344803,0.0
2019-01-30,1.0,-0.0,-0.48804851944345345,-0.0,-1.0299322154834107,-1.0495897252943276,0.0
2019-01-31,1.0,-0.0,-0.4887003635845156,-0.0,-1.0155771013046266,-1.0602766093961644,0.0
2019-02-01,1.0,-0.0,-0.48389395667046753,-0.0,-1.0277579817559863,-1.051631984036488,0.0
2019-02-04,1.0,-0.0,-0.48192213158550923,-0.0,-1.03177430271079,-1.048445125209276,0.0
2019-02-05,1.0,-0.0,-0.4840285204991087,-0.0,-1.0293404634581105,-1.051693404634581,0.0
2019-02-06,1.0,-0.0,-0.4803337731341154,-0.0,-1.0292408087579787,-1.0564133651891738,0.0
2019-02-07,1.0,-0.0,-0.49007426449585834,-0.0,-1.042237932019423,-1.0380962582119395,0.0
2019-02-08,1.0,-0.0,-0.48581153708348257,-0.0,-1.0501612325331422,-1.0469365818702974,0.0
2019-02-11,1.0,-0.0,-0.47480334758090587,-0.0,-1.052225135591394,-1.064832441363457,0.0
2019-02-12,1.0,-0.0,-0.4941278190071331,-0.0,-1.053534116290799,-1.0549030910007926,0.0
2019-02-13,1.0,-0.0,-0.4954445604811121,-0.0,-1.052288523173323,-1.0534048759407972,0.0
2019-02-14,1.0,-0.0,-0.4799378814691755,-0.0,-1.0768536241828883,-1.0547870995702262,0.0
2019-02-15,1.0,-0.0,-0.5084335608769459,-0.0,-1.0617618376855564,-1.0416079748618485,0.0
2019-02-19,1.0,-0.0,-0.5124246167260045,-0.0,-1.0710600886434645,-1.0494441618833104,0.0
2019-02-20,1.0,-0.0,-0.5256158709396119,-0.0,-1.0606423951747692,-1.0471622701838528,0.0
2019-02-21,1.0,-0.0,-0.5422910845821691,-0.0,-1.0546101092202185,-1.0316412061395552,0.0
2019-02-22,1.0,-0.0,-0.5307617010477468,-0.0,-1.065910162056339,-1.0287495921400862,0.0
2019-02-25,1.0,-0.0,-0.5241007718071938,-0.0,-1.0791102373671182,-1.0373889617008882,0.0
2019-02-26,1.0,-0.0,-0.527712071036064,-0.0,-1.0759125150114635,-1.0354816405254923,0.0
2019-02-27,1.0,-0.0,-0.5202680555049715,-0.0,-1.087045197945879,-1.0347452380085225,0.0
2019-02-28,1.0,-0.0,-0.5269915377881529,-0.0,-1.0931937554712574,-1.0273198132477386,0.0
2019-03-01,1.0,-0.0,-0.5319676314062842,-0.0,-1.0888313771232776,-1.0243128964059196,0.0
2019-03-04,1.0,-0.0,-0.524064365807485,-0.0,-1.09072375127421,-1.0258118537935053,0.0
2019-03-05,1.0,-0.0,-0.5374600022067748,-0.0,-1.0933465739821249,-1.047151421530766,0.0
2019-03-06,1.0,-0.0,-0.5362158982278109,-0.0,-1.0975807044635635,-1.0429443341422164,0.0
2019-03-07,1.0,-0.0,-0.47865543778132713,-0.0,-1.1101350370262812,-1.0412371134020617,0.0
2019-03-08,1.0,-0.0,-0.46644850534985477,-0.0,-1.1512299150641614,-1.0591977056292974,0.0
2019-03-11,1.0,-0.0,-0.46201613802848324,-0.0,-1.1557282564236047,-1.100695348231882,0.0
2019-03-12,1.0,-0.0,-0.395434131736527,-0.0,-1.1735404191616767,-1.1735404191616767,0.0
2019-03-13,1.0,-0.0,-0.41895466229557055,-0.0,-1.1626122266512686,-1.143799128264352,0.0
2019-03-14,1.0,-0.0,-0.4174717445633929,-0.0,-1.1668842552874035,-1.1457346413517848,0.0
2019-03-15,1.0,-0.0,-0.41416517323775387,-0.0,-1.1725283751493427,-1.1469160692951015,0.0
2019-03-18,1.0,-0.0,-0.43823573800181104,-0.0,-1.1831798973739813,-1.1515997585270148,0.0
2019-03-19,1.0,-0.0,-0.4355588897224306,-0.0,-1.1781695423855962,-1.1372093023255814,0.0
2019-03-20,1.0,-0.0,-0.4443065583634176,-0.0,-1.1735860409145609,-1.142636883273165,0.0
2019-03-21,1.0,-0.0,-0.43657640087015226,-0.0,-1.2235766259095342,-1.0905033380841647,0.0
2019-03-22,1.0,-0.0,-0.4336303231652069,-0.0,-1.2584566596194504,-1.0832074901842343,0.0
2019-03-25,1.0,-0.0,-0.3676833370710922,-0.0,-1.2877326754877776,-1.0823428272407865,0.0
2019-03-26,1.0,-0.0,-0.361341059602649,-0.0,-1.2912025888019265,-1.110287477423239,0.0
2019-03-27,1.0,-0.0,-0.3328201276755539,-0.0,-1.3029665790461886,-1.1194141945174616,0.0
2019-03-28,1.0,-0.0,-0.32665587227472986,-0.0,-1.3043641977633016,-1.1344654893248485,0.0
2019-03-29,1.0,-0.0,-0.332581990307675,-0.0,-1.2947518689657764,-1.1293812690183704,0.0
2019-04-01,1.0,-0.0,-0.3421180880974695,-0.0,-1.283298969072165,-1.123411433926898,0.0
2019-04-02,1.0,-0.0,-0.3553443825058924,-0.0,-1.2978038834224996,-1.0880691383890155,0.0
2019-04-03,1.0,-0.0,-0.35082749366333676,-0.0,-1.2989414045027583,-1.0776427612941701,0.0
2019-04-04,1.0,-0.0,-0.34621548093765137,-0.0,-1.2937055118697127,-1.086796109268438,0.0
2019-04-05,1.0,-0.0,-0.3452518548898251,-0.0,-1.2992058461653182,-1.0840013422318333,0.0
2019-04-08,1.0,-0.0,-0.35856961173038077,-0.0,-1.3002543577466894,-1.0817311288995286,0.0
2019-04-09,1.0,-0.0,-0.33947229948131996,-0.0,-1.342930166127941,-1.0761482372397204,0.0
2019-04-10,1.0,-0.0,-0.33088097293645136,-0.0,-1.3669156563192073,-1.0558162231147479,0.0
2019-04-11,1.0,-0.0,-0.32266546465329426,-0.0,-1.388100067613252,-1.0455262564796033,0.0
2019-04-12,1.0,-0.0,-0.3194267276956554,-0.0,-1.3886095895550388,-1.0437082614241764,0.0
2019-04-15,1.0,-0.0,-0.3211862182731601,-0.0,-1.379672327822142,-1.0482135492820455,0.0
2019-04-16,1.0,-0.0,-0.326712636786089,-0.0,-1.3768550442212562,-1.0439589266976463,0.0
2019-04-17,1.0,-0.0,-0.2995492111194591,-0.0,-1.3859504132231406,-1.0711119459053344,0.0
2019-04-18,1.0,-0.0,-0.2679854754520009,-0.0,-1.399614191693774,-1.1147968832740751,0.0
2019-04-22,1.0,-0.0,-0.2707685304605113,-0.0,-1.4030043244063424,-1.1195281086412259,0.0
2019-04-23,1.0,-0.0,-0.2848156428815037,-0.0,-1.3990298988214787,-1.1056121868960551,0.0
2019-04-24,1.0,-0.0,-0.2869263546890909,-0.0,-1.3784833515592594,-1.1054715487009315,0.0
2019-04-25,1.0,-0.0,-0.27850340648172545,-0.0,-1.369255090902247,-1.1163473482139497,0.0
2019-04-26,1.0,-0.0,-0.27543714199577934,-0.0,-1.3731157672595722,-1.1199125716008442,0.0
2019-04-29,1.0,-0.0,-0.26482555949061864,-0.0,-1.3717504332755635,-1.1310376007836638,0.0
2019-04-30,1.0,-0.0,-0.2750234918248449,-0.0,-1.3680887051306145,-1.1155797782371735,0.0
2019-05-01,1.0,-0.0,-0.28232328932024225,-0.0,-1.37185419252906,-1.1076251739833727,0.0
2019-05-02,1.0,-0.0,-0.2890869942960752,-0.0,-1.3775167151437313,-1.1108676765005854,0.0
2019-05-03,1.0,-0.0,-0.2582037016009992,-0.0,-1.4042617614776125,-1.1224026342681956,0.0
2019-05-06,1.0,-0.0,-0.22405383946463003,-0.0,-1.417974214526069,-1.1388332262089302,0.0
2019-05-07,1.0,-0.0,-0.22560145256468453,-0.0,-1.41625056740808,-1.1409063398396126,0.0
2019-05-08,1.0,-0.0,-0.2319140140553948,-0.0,-1.3845315494757413,-1.141681385997219,0.0
2019-05-09,1.0,-0.0,-0.22886714339480618,-0.0,-1.405043281896876,-1.1297327813323297,0.0
2019-05-10,1.0,-0.0,-0.2339490876323496,-0.0,-1.397799804760832,-1.1228504918525193,0.0
2019-05-13,1.0,-0.0,-0.236865638274089,-0.0,-1.3823310231760935,-1.1068261420374095,0.0
2019-05-14,1.0,-0.0,-0.19684226058728052,-0.0,-1.3874870886823079,-1.104655452265014,0.0
2019-05-15,1.0,-0.0,-0.19851583844052278,-0.0,-1.3913830022890055,-1.1020084176327254,0.0
2019-05-16,1.0,-0.0,-0.20074555252085333,-0.0,-1.3860264265150954,-1.1041189931350115,0.0
2019-05-17,1.0,-0.0,-0.18869109174176393,-0.0,-1.37324567882996,-1.1313709558280396,0.0
2019-05-20,1.0,-0.0,-0.18896012970742132,-0.0,-1.3665340113493993,-1.1293757830348587,0.0
2019-05-21,1.0,-0.0,-0.19308771025801466,-0.0,-1.3592697559718798,-1.128307998086054,0.0
2019-05-22,1.0,-0.0,-0.1836366979224122,-0.0,-1.3666115094686522,-1.1268983268983268,0.0
2019-05-23,1.0,-0.0,-0.19015947673991326,-0.0,-1.365216432718454,-1.1192033512162858,0.0
2019-05-24,1.0,-0.0,-0.18744025295977645,-0.0,-1.3708728582984044,-1.11842782557541,0.0
2019-05-28,1.0,-0.0,-0.18668968303522238,-0.0,-1.365629705806736,-1.1205053806882874,0.0
2019-05-29,1.0,-0.0,-0.20462555066079297,-0.0,-1.3774229074889868,-1.0890234948604995,0.0
2019-05-30,1.0,-0.0,-0.19284390063033,-0.0,-1.3936225435669263,-1.121357063403782,0.0
2019-05-31,1.0,-0.0,-0.20662746403343318,-0.0,-1.384592625466918,-1.1071415362994192,0.0
2019-06-03,1.0,-0.0,-0.22392660550458712,-0.0,-1.3922201834862384,-1.0535412844036698,0.0
2019-06-04,1.0,-0.0,-0.20226655908457417,-0.0,-1.4337636617032201,-1.0315044377613145,0.0
2019-06-05,1.0,-0.0,-0.20013795106367532,-0.0,-1.4685616786466276,-0.9615915196398752,0.0
2019-06-06,1.0,-0.0,-0.20915366913832778,-0.0,-1.4231289038243782,-1.0204185995543704,0.0
2019-06-07,1.0,-0.0,-0.2128343809384593,-0.0,-1.4205160064318083,-1.0210860985236077,0.0
2019-06-10,1.0,-0.0,-0.23469644203496928,-0.0,-1.356981294654077,-0.9985997917639033,0.0
2019-06-11,1.0,-0.0,-0.23553986890441544,-0.0,-1.3693365987178563,-0.9966505798458545,0.0
2019-06-12,1.0,-0.0,-0.21840605169755853,-0.0,-1.3616319506686265,-1.0051267343060983,0.0
2019-06-13,1.0,-0.0,-0.24678488267956297,-0.0,-1.3466595020598244,-0.9888590363603798,0.0
2019-06-14,1.0,-0.0,-0.2413793103448276,-0.0,-1.3489054228072686,-0.9867649162970382,0.0
2019-06-17,1.0,-0.0,-0.23876304764609813,-0.0,-1.31889512177803,-0.992721721224171,0.0
2019-06-18,1.0,-0.0,-0.2628198303701338,-0.0,-1.3074984917846624,-0.9784236488164947,0.0
2019-06-19,1.0,-0.0,-0.2435616244516768,-0.0,-1.3161171642847036,-0.9778548181689544,0.0
2019-06-20,1.0,-0.0,-0.2531547135131314,-0.0,-1.3045138029762116,-0.9770244954225725,0.0
2019-06-21,1.0,-0.0,-0.25114930334535684,-0.0,-1.309251007850626,-0.9759176745172926,0.0
2019-06-24,1.0,-0.0,-0.24465861177054177,-0.0,-1.3072671225596146,-0.9912837047797897,0.0
2019-06-25,1.0,-0.0,-0.23892645965371948,-0.0,-1.3117232588606027,-0.9900506320150124,0.0
2019-06-26,1.0,-0.0,-0.24072830121972777,-0.0,-1.2951034117023157,-0.9996111012904366,0.0
2019-06-27,1.0,-0.0,-0.2341254382547721,-0.0,-1.2967737365867478,-1.0105535290576193,0.0
2019-06-28,1.0,-0.0,-0.1658199771036062,-0.0,-1.3822982255294791,-1.0294433314253006,0.0
2019-07-01,1.0,-0.0,-0.15644193686616198,-0.0,-1.3924439365804884,-1.022032566776175,0.0
2019-07-02,1.0,-0.0,-0.16338540552107852,-0.0,-1.3826235822811896,-1.0205792139239602,0.0
2019-07-03,1.0,-0.0,-0.17250971860622707,-0.0,-1.3682014337173225,-1.025785513035415,0.0
2019-07-05,1.0,-0.0,-0.1807113104774111,-0.0,-1.3546940083306636,-1.0247071807469117,0.0
2019-07-08,1.0,-0.0,-0.18372432451674917,-0.0,-1.3490085792602613,-1.027126125805418,0.0
2019-07-09,1.0,-0.0,-0.18484459652124324,-0.0,-1.3514043341887654,-1.028015397775877,0.0
2019-07-10,1.0,-0.0,-0.19555173525303535,-0.0,-1.3623437555961462,-1.0236381218437736,0.0
2019-07-11,1.0,-0.0,-0.19207273249964063,-0.0,-1.372718125628863,-1.0287120885439125,0.0
2019-07-12,1.0,-0.0,-0.19780851446021197,-0.0,-1.3677743847673793,-1.0269804203341117,0.0
2019-07-15,1.0,-0.0,-0.21802377788154162,-0.0,-1.371107359649438,-1.0026938687547144,0.0
2019-07-16,1.0,-0.0,-0.23367968470082406,-0.0,-1.3825510569688282,-0.9667144392690791,0.0
2019-07-17,1.0,-0.0,-0.23401199324930877,-0.0,-1.3898883263312867,-0.9668928866386585,0.0
2019-07-18,1.0,-0.0,-0.23403873744619802,-0.0,-1.3897058823529413,-0.9630559540889527,0.0
2019-07-19,1.0,-0.0,-0.24224137931034484,-0.0,-1.394971264367816,-0.9547413793103449,0.0
2019-07-22,1.0,-0.0,-0.22568820527564146,-0.0,-1.3896715302235318,-0.9784014950046719,0.0
2019-07-23,1.0,-0.0,-0.2261622476108357,-0.0,-1.3867931307034564,-0.9797729395703098,0.0
2019-07-24,1.0,-0.0,-0.22670043157256484,-0.0,-1.3757891357848557,-0.964190177265756,0.0
2019-07-25,1.0,-0.0,-0.195454870292289,-0.0,-1.4269992138926606,-0.950796826984921,0.0
2019-07-26,1.0,-0.0,-0.19742027946972412,-0.0,-1.4300250806162664,-0.9554998208527408,0.0
2019-07-29,1.0,-0.0,-0.17652329749103943,-0.0,-1.4301433691756271,-0.9775627240143367,0.0
2019-07-30,1.0,-0.0,-0.18258094589264584,-0.0,-1.4273727993115564,-0.9757251963139587,0.0
2019-07-31,1.0,-0.0,-0.21994682762089532,-0.0,-1.413954156786664,-0.9587914061938637,0.0
2019-08-01,1.0,-0.0,-0.22994996426018582,-0.0,-1.4026447462473195,-0.9413867047891352,0.0
2019-08-02,1.0,-0.0,-0.22580645161290322,-0.0,-1.3985663082437274,-0.9598924731182794,0.0
2019-08-05,1.0,-0.0,-0.22564120934231266,-0.0,-1.3995199885370395,-0.9570138988393753,0.0
2019-08-06,1.0,-0.0,-0.23001481690538347,-0.0,-1.3453750088195866,-0.9524800677344246,0.0
2019-08-07,1.0,-0.0,-0.22899337374876635,-0.0,-1.3426617792189481,-0.9529818130551247,0.0
2019-08-08,1.0,-0.0,-0.2173729558642518,-0.0,-1.3368735713029716,-0.9625109899771408,0.0
2019-08-09,1.0,-0.0,-0.2097921704692812,-0.0,-1.327865979742754,-0.9670206427645184,0.0
2019-08-12,1.0,-0.0,-0.20503571928841574,-0.0,-1.3504342344866227,-0.9464210673763833,0.0
2019-08-13,1.0,-0.0,-0.20204952434247342,-0.0,-1.3523712926692781,-0.9430959709009513,0.0
2019-08-14,1.0,-0.0,-0.20914759466332256,-0.0,-1.3356672588567249,-0.9386909116243425,0.0
2019-08-15,1.0,-0.0,-0.23610729967069155,-0.0,-1.311916849615807,-0.8823065312843029,0.0
2019-08-16,1.0,-0.0,-0.23809523809523808,-0.0,-1.3122150227981761,-0.8779869039048305,0.0
2019-08-19,1.0,-0.0,-0.22677390770908595,-0.0,-1.3221320973348782,-0.8591438893054324,0.0
2019-08-20,1.0,-0.0,-0.22557003257328992,-0.0,-1.3171145494028231,-0.8503664495114007,0.0
2019-08-21,1.0,-0.0,-0.22457152553877482,-0.0,-1.3194977091464448,-0.8497878839300865,0.0
2019-08-22,1.0,-0.0,-0.2250186554507835,-0.0,-1.3195848314225629,-0.8472966555864594,0.0
2019-08-23,1.0,-0.0,-0.2265436912956495,-0.0,-1.3191143060594757,-0.8452409209589365,0.0
2019-08-26,1.0,-0.0,-0.2163469614002083,-0.0,-1.3123257298350521,-0.8307521752276011,0.0
2019-08-27,1.0,-0.0,-0.21326363057538286,-0.0,-1.3084347039308335,-0.8293957977279581,0.0
2019-08-28,1.0,-0.0,-0.2114592058971352,-0.0,-1.3109063494722735,-0.8282794437929302,0.0
2019-08-29,1.0,-0.0,-0.21471092725254767,-0.0,-1.3081761006289307,-0.8403457437863654,0.0
2019-08-30,1.0,-0.0,-0.21635600335852226,-0.0,-1.3039126784214945,-0.8382871536523928,0.0
2019-09-03,1.0,-0.0,-0.22777535038483512,-0.0,-1.310859409135213,-0.8223708533593251,0.0
2019-09-04,1.0,-0.0,-0.23653897669434767,-0.0,-1.3022702919903562,-0.809703991427806,0.0
2019-09-05,1.0,-0.0,-0.24343292560657712,-0.0,-1.3023527839048192,-0.7962368825613261,0.0
2019-09-06,1.0,-0.0,-0.24541819393535488,-0.0,-1.2998333888703766,-0.7869710096634456,0.0
2019-09-09,1.0,-0.0,-0.2593729152768512,-0.0,-1.3023348899266178,-0.7738492328218812,0.0
2019-09-10,1.0,-0.0,-0.2641736227045075,-0.0,-1.2623372287145243,-0.8123873121869783,0.0
2019-09-11,1.0,-0.0,-0.27825649622799664,-0.0,-1.2247443419949706,-0.8498575020955573,0.0
2019-09-12,1.0,-0.0,-0.2472143911934488,-0.0,-1.250268492415089,-0.8586723050073836,0.0
2019-09-13,1.0,-0.0,-0.24714573539288112,-0.0,-1.2566487575554064,-0.854130288784419,0.0
2019-09-16,1.0,-0.0,-0.25095631165693577,-0.0,-1.2515938527615595,-0.8529293336017718,0.0
2019-09-17,1.0,-0.0,-0.40282557507697875,-0.0,-1.3943488498460421,-0.82532149972831,0.0
2019-09-18,1.0,-0.0,-0.3839288953382913,-0.0,-1.3855614003265009,-0.8582985670233992,0.0
2019-09-19,1.0,-0.0,-0.3931959437356886,-0.0,-1.3734598189946572,-0.8679896776069495,0.0
2019-09-20,1.0,-0.0,-0.40361533425474644,-0.0,-1.3716083509129264,-0.8619335127664217,0.0
