Date,CREE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.46259138911454106,-1.1880584890333061,-0.11917140536149473,-0.6533712428919578,-0.6385865150284321,0.0
2018-10-29,1.0,-0.44091038175990915,-1.215424560834111,-0.09602823643961216,-0.6478964663880888,-0.6567406385654591,0.0
2018-10-30,1.0,-0.4282350075114702,-1.219010110032888,-0.08628040115311218,-0.6528076657598766,-0.6739209874538146,0.0
2018-10-31,1.0,-0.42852517403270196,-1.2109842965841022,-0.08758296907884086,-0.6497895418487939,-0.670390157034159,0.0
2018-11-01,1.0,-0.42333818534691897,-1.2167637069383792,-0.08224163027656477,-0.6501293870289503,-0.670871745107553,0.0
2018-11-02,1.0,-0.42475091767173573,-1.208099713605744,-0.08180388044048244,-0.6506796821427131,-0.6684280585696423,0.0
2018-11-05,1.0,-0.42429620069371626,-1.2091231749616844,-0.0818343147535694,-0.6506009518431879,-0.6673792046462854,0.0
2018-11-06,1.0,-0.43671985457483337,-1.219834376893557,-0.07545950313068067,-0.6477479297111695,-0.6597859018380126,0.0
2018-11-07,1.0,-0.43739896540575496,-1.2204574846427416,-0.07432104752667314,-0.6487633365664404,-0.6604429356611704,0.0
2018-11-08,1.0,-0.4105301321301966,-1.2409361907831131,-0.037906864324846926,-0.6527956815984531,-0.6861907831131163,0.0
2018-11-09,1.0,-0.4094094900507532,-1.2404334165793924,-0.03899138000483364,-0.6534681382421655,-0.6857729799403851,0.0
2018-11-12,1.0,-0.4377971307164794,-1.2478438301989985,-0.008077748327653666,-0.7662080861626488,-0.7472337919138373,0.0
2018-11-13,1.0,-0.42549987450849164,-1.249728101731783,-0.0,-0.7650380657575504,-0.742784238266544,0.0
2018-11-14,1.0,-0.43574944831098283,-1.263707350195213,-0.0,-0.7864963503649636,-0.7577660838567306,0.0
2018-11-15,1.0,-0.43467571004662997,-1.264137346333192,-0.0,-0.7867316659601526,-0.7535396354387452,0.0
2018-11-16,1.0,-0.43217758985200844,-1.255940803382664,-0.0,-0.7843974630021142,-0.7558139534883721,0.0
2018-11-19,1.0,-0.44235993208828517,-1.2579796264855687,-0.0,-0.7850169779286927,-0.7590407470288624,0.0
2018-11-20,1.0,-0.3908346695923706,-1.250654063634062,-0.0,-0.7914169972149548,-0.7868596506034264,0.0
2018-11-21,1.0,-0.3987868646726626,-1.2449696716168164,-0.0,-0.787241162936624,-0.7522275674545075,0.0
2018-11-23,1.0,-0.39961559353194337,-1.236702461037062,-0.0,-0.7896210253624704,-0.7523920945974178,0.0
2018-11-26,1.0,-0.3987386710103162,-1.2407801862757382,-0.0,-0.7872029403165852,-0.749864260953097,0.0
2018-11-27,1.0,-0.39341601464957554,-1.2410521058764776,-0.0,-0.782295655069086,-0.7450890627601132,0.0
2018-11-28,1.0,-0.39410712056265346,-1.239294186191685,-0.0,-0.7828041116983644,-0.7454742186524617,0.0
2018-11-29,1.0,-0.37368659606905935,-1.2255140302443448,-0.0,-0.7760105484362767,-0.7452305410194074,0.0
2018-11-30,1.0,-0.3735272307819065,-1.2258795418966795,-0.0,-0.7763862569003872,-0.7438411469061547,0.0
2018-12-03,1.0,-0.36561914672216445,-1.2444536940686786,-0.0,-0.7944224765868887,-0.7578355879292404,0.0
2018-12-04,1.0,-0.3669851070042969,-1.2463810437612113,-0.0,-0.7981310750490175,-0.7602102540569855,0.0
2018-12-06,1.0,-0.36017087062652564,-1.1732302685109848,-0.0,-0.8066314076484947,-0.7283157038242475,0.0
2018-12-07,1.0,-0.3673411228270163,-1.1733908724504336,-0.0,-0.807271098807149,-0.7231608516874976,0.0
2018-12-10,1.0,-0.3504421919799701,-1.1750999475023223,-0.0,-0.8031740903767719,-0.7095666922424586,0.0
2018-12-11,1.0,-0.3556515769494811,-1.1730404232120504,-0.0,-0.8045471065702863,-0.7050034325404839,0.0
2018-12-12,1.0,-0.3589536247119233,-1.1735737678405371,-0.0,-0.8075445760724538,-0.7031092063235354,0.0
2018-12-13,1.0,-0.3582077491818512,-1.1678720051715081,-0.0,-0.813502484748091,-0.7006181568421478,0.0
2018-12-14,1.0,-0.3627700383605895,-1.1547345043408035,-0.0,-0.820028265697557,-0.7004239854633555,0.0
2018-12-17,1.0,-0.35356869691236265,-1.1543416126564954,-0.0,-0.8119640916227205,-0.7057284328328167,0.0
2018-12-18,1.0,-0.3353089583917344,-1.1426855151976292,-0.0,-0.8123022706339353,-0.7143886908814224,0.0
2018-12-19,1.0,-0.33888733127728604,-1.1417871590499458,-0.0,-0.8107501902511315,-0.7138222453638803,0.0
2018-12-20,1.0,-0.3372245906211403,-1.1268178015060362,-0.0,-0.8132196501852664,-0.7069604366707837,0.0
2018-12-21,1.0,-0.3334655664868295,-1.1270231672484925,-0.0,-0.8124404950809266,-0.6940653760710885,0.0
2018-12-24,1.0,-0.31959779179810727,-1.1125788643533123,-0.0,-0.8069006309148266,-0.704140378548896,0.0
2018-12-26,1.0,-0.319297147106015,-1.116189879857551,-0.0,-0.7872265487418308,-0.6907603803858647,0.0
2018-12-27,1.0,-0.28991660348749054,-1.0796815769522368,-0.0,-0.7305534495830175,-0.6905989385898409,0.0
2018-12-28,1.0,-0.2852921118436008,-1.0849435477760097,-0.0,-0.7303174964006971,-0.688148821701902,0.0
2018-12-31,1.0,-0.2877719657342127,-1.081381244788113,-0.0,-0.7314835872943675,-0.6898643014176332,0.0
2019-01-02,1.0,-0.28857175389987477,-1.0829316430713176,-0.0,-0.7337457775078757,-0.6902493642539947,0.0
2019-01-03,1.0,-0.2972921651285557,-1.0769435266416012,-0.0148873950856405,-0.7441418859898978,-0.6645398959401466,0.0
2019-01-04,1.0,-0.2958040630339852,-1.0788684260489843,-0.012910575280045567,-0.7449401936586293,-0.6647047655211696,0.0
2019-01-07,1.0,-0.2622730830879338,-1.046743951988668,-0.04469377865583181,-0.7335892943676147,-0.6402877697841727,0.0
2019-01-08,1.0,-0.2634906467328647,-1.0312395403324779,-0.04890475659191491,-0.7395217375134813,-0.6358362155528283,0.0
2019-01-09,1.0,-0.2674095752663965,-1.0545550052528891,-0.04581269698334084,-0.7493996698184001,-0.6349617289509231,0.0
2019-01-10,1.0,-0.2671821628317255,-1.055666078600653,-0.045568860027776735,-0.7494088059757517,-0.6358244810630233,0.0
2019-01-11,1.0,-0.26833853442117533,-1.0497048539308944,-0.046283415422792046,-0.7521900966274392,-0.643305635973982,0.0
2019-01-14,1.0,-0.2664810355207706,-1.0465081276339554,-0.0496312462372065,-0.750037627934979,-0.6500978326309452,0.0
2019-01-15,1.0,-0.2617406696041879,-1.0421044703046738,-0.055473957744887586,-0.7486536361239785,-0.6580800662825294,0.0
2019-01-16,1.0,-0.26028171135884304,-1.0472657426935825,-0.04865923470924977,-0.7478156071105755,-0.6621723410665864,0.0
2019-01-17,1.0,-0.26095632530120483,-1.0421310240963855,-0.053237951807228914,-0.7470632530120482,-0.661671686746988,0.0
2019-01-18,1.0,-0.2609353143548448,-1.0330422290272578,-0.062039242372689124,-0.7477978148274167,-0.6767986087482515,0.0
2019-01-22,1.0,-0.015173916426737216,-1.2382693953777915,-0.0,-0.976811143101704,-0.6604933468212589,0.0
2019-01-23,1.0,-0.013811400257500684,-1.205844485193711,-0.0,-0.9870469353517226,-0.6947836604112207,0.0
2019-01-24,1.0,-0.021882435542380157,-1.1958107422865392,-0.0,-0.9937200140422047,-0.6891601981511097,0.0
2019-01-25,1.0,-0.0,-1.1752143537630995,-0.0,-1.103485233407431,-0.6908145442997777,0.0
2019-01-28,1.0,-0.0,-1.1649739116581033,-0.0,-1.1259011431074997,-0.6920779065599235,0.0
2019-01-29,1.0,-0.0,-1.1578169323584642,-0.0,-1.1383195493227856,-0.6992288944824003,0.0
2019-01-30,1.0,-0.0,-1.16459738911733,-0.0,-1.1441574513952655,-0.6834204958281769,0.0
2019-01-31,1.0,-0.0,-1.1705212702216896,-0.0,-1.131256241262233,-0.6925903734771319,0.0
2019-02-01,1.0,-0.0,-1.17024,-0.0,-1.14172,-0.68804,0.0
2019-02-04,1.0,-0.0,-1.170673173073077,-0.0,-1.142994280228791,-0.6861725530978761,0.0
2019-02-05,1.0,-0.0,-1.1538,-0.0,-1.12756,-0.71868,0.0
2019-02-06,1.0,-0.0,-1.1334186018625843,-0.0,-1.134537751309005,-0.7290059554738398,0.0
2019-02-07,1.0,-0.0,-1.124709837509005,-0.0,-1.1267910029616586,-0.750740414632194,0.0
2019-02-08,1.0,-0.0,-1.1104597470387472,-0.0,-1.135394499096567,-0.7693635816101185,0.0
2019-02-11,1.0,-0.0,-1.0925911028879414,-0.0,-1.146569061217923,-0.7830423940149626,0.0
2019-02-12,1.0,-0.0,-1.10896126266875,-0.0,-1.1420902936345794,-0.754837158995313,0.0
2019-02-13,1.0,-0.0,-1.1246946702438634,-0.0,-1.1357065630881351,-0.7438833940655908,0.0
2019-02-14,1.0,-0.0,-1.1163685941134012,-0.0,-1.1481273558424896,-0.7454487128077634,0.0
2019-02-15,1.0,-0.0,-1.1485283503087658,-0.0,-1.131044991579116,-0.7303312214291443,0.0
2019-02-19,1.0,-0.0,-1.1279018483621346,-0.0,-1.151878433102121,-0.7297221442604547,0.0
2019-02-20,1.0,-0.0,-1.0474090838145778,-0.0,-1.1647026689558295,-0.6898704541907289,0.0
2019-02-21,1.0,-0.0,-1.0268563632820114,-0.0,-1.1668290781524069,-0.7042291950886767,0.0
2019-02-22,1.0,-0.0,-1.024045206547155,-0.0,-1.17435697583788,-0.69871395167576,0.0
2019-02-25,1.0,-0.0,-1.0126021003500585,-0.0,-1.1829638273045509,-0.6939323220536757,0.0
2019-02-26,1.0,-0.0,-1.0096565688030525,-0.0,-1.1835916205902968,-0.7005684915505023,0.0
2019-02-27,1.0,-0.0,-1.0015194607862237,-0.0,-1.1976857443409825,-0.6968091323489305,0.0
2019-02-28,1.0,-0.0,-1.000389605329801,-0.0,-1.1953481123621772,-0.7003155803171387,0.0
2019-03-01,1.0,-0.0,-1.0023381785589025,-0.0,-1.204512684618682,-0.6901523713027552,0.0
2019-03-04,1.0,-0.0,-0.9977016867282148,-0.0,-1.2016672509836002,-0.6960383311908379,0.0
2019-03-05,1.0,-0.0,-0.9824773649703401,-0.0,-1.220496409615985,-0.6996175460505776,0.0
2019-03-06,1.0,-0.0,-0.982802994852597,-0.0,-1.221689284043051,-0.6950553735766651,0.0
2019-03-07,1.0,-0.0,-0.9830567889693853,-0.0,-1.2245462335436628,-0.6874269689179715,0.0
2019-03-08,1.0,-0.0,-0.9782745098039215,-0.0,-1.2601960784313726,-0.6830980392156863,0.0
2019-03-11,1.0,-0.0,-0.9738425009893155,-0.0,-1.2626830233478432,-0.7206964780371984,0.0
2019-03-12,1.0,-0.0,-0.9342178882583326,-0.0,-1.2862281192550555,-0.7760370873631204,0.0
2019-03-13,1.0,-0.0,-0.9434280211844006,-0.0,-1.2881961161932276,-0.780492697801316,0.0
2019-03-14,1.0,-0.0,-0.9481825832565223,-0.0,-1.2798060353464513,-0.7795455456257765,0.0
2019-03-15,1.0,-0.0,-0.9415806179436699,-0.004540158302864719,-1.2791996464301498,-0.7925187833982884,0.0
2019-03-18,1.0,-0.0,-0.9393305439330544,-0.024284190663713182,-1.2949790794979081,-0.8434654196406596,0.0
2019-03-19,1.0,-0.0,-0.938971193415638,-0.023580246913580245,-1.2961316872427984,-0.8565432098765432,0.0
2019-03-20,1.0,-0.0,-0.9392039595792947,-0.024582388121262115,-1.2924726747783049,-0.868302742833574,0.0
2019-03-21,1.0,-0.0,-0.935538417123768,-0.032498865839072875,-1.3274631913226378,-0.8287623211118901,0.0
2019-03-22,1.0,-0.0,-0.9176465717124875,-0.06587446174229877,-1.3371977475985426,-0.8197664789665452,0.0
2019-03-25,1.0,-0.0,-0.859860598605986,-0.1132021320213202,-1.3167281672816729,-0.8102911029110291,0.0
2019-03-26,1.0,-0.0,-0.8618077002264772,-0.12180358245830758,-1.3103973646283715,-0.8237595223388923,0.0
2019-03-27,1.0,-0.0,-0.859117840684661,-0.12561718235681368,-1.3150510204081634,-0.8147630019749835,0.0
2019-03-28,1.0,-0.0,-0.8495720868992758,-0.1461076366030283,-1.2933262014483213,-0.825543120473996,0.0
2019-03-29,1.0,-0.0,-0.8493252139565504,-0.1445852534562212,-1.295260039499671,-0.825378538512179,0.0
2019-04-01,1.0,-0.0,-0.8558473533032417,-0.13664341403364794,-1.284283955683217,-0.8266311038161673,0.0
2019-04-02,1.0,-0.0,-0.8574305441394049,-0.14930955120828537,-1.2830840046029919,-0.8200312345881966,0.0
2019-04-03,1.0,-0.0,-0.857248611967921,-0.14645280690931525,-1.2969771745835903,-0.812009047912811,0.0
2019-04-04,1.0,-0.0,-0.856895841910251,-0.13804034582132563,-1.2986002470152325,-0.823342939481268,0.0
2019-04-05,1.0,-0.0,-0.8574902122398517,-0.13525654234494128,-1.2984545641871008,-0.8299608489594066,0.0
2019-04-08,1.0,-0.0,-0.8526237746107587,-0.13749073235027598,-1.299448059971991,-0.8293516764148612,0.0
2019-04-09,1.0,-0.0,-0.8500350385423967,-0.14077249680530937,-1.3040108825590504,-0.8273630405210437,0.0
2019-04-10,1.0,-0.0,-0.8300263461221802,-0.1558949448378067,-1.3075909764531533,-0.8230693232339865,0.0
2019-04-11,1.0,-0.0,-0.8251460544721467,-0.15806796675717932,-1.3074549493952112,-0.8235003702789435,0.0
2019-04-12,1.0,-0.0,-0.8121340273259597,-0.16899804814573846,-1.2846860767729342,-0.8005448926480155,0.0
2019-04-15,1.0,-0.0,-0.8117364391594722,-0.16395178367812346,-1.29683173155237,-0.7998045284248249,0.0
2019-04-16,1.0,-0.0,-0.7961043168380983,-0.15696120515104886,-1.2948894468291892,-0.8016117275451526,0.0
2019-04-17,1.0,-0.0,-0.7721452305697383,-0.16192560175054704,-1.3042791150012156,-0.8138828106005349,0.0
2019-04-18,1.0,-0.0,-0.7649442755825735,-0.13138804457953393,-1.307598784194529,-0.8487537993920973,0.0
2019-04-22,1.0,-0.0,-0.7688805788147305,-0.12482724981708805,-1.3160312169742299,-0.8549304934558166,0.0
2019-04-23,1.0,-0.0,-0.7759629449049245,-0.13107427271249794,-1.3141556964082561,-0.8418657565415244,0.0
2019-04-24,1.0,-0.0,-0.7643216488153197,-0.13741480038948392,-1.3067591691009413,-0.8485881207400195,0.0
2019-04-25,1.0,-0.0,-0.7578797725426483,-0.1433387489845654,-1.310804224207961,-0.8497156783103168,0.0
2019-04-26,1.0,-0.0,-0.7515149050388386,-0.14295009963804953,-1.3185570783683762,-0.8538370816218634,0.0
2019-04-29,1.0,-0.0,-0.7204477428348847,-0.12120218131124687,-1.3475337242199352,-0.9110254622985773,0.0
2019-04-30,1.0,-0.0,-0.7204755072760811,-0.12334494773519163,-1.348432055749129,-0.9069071531051445,0.0
2019-05-01,1.0,-0.0,-0.691237092363577,-0.13644341047304193,-1.3658218031917064,-0.8879229419207378,0.0
2019-05-02,1.0,-0.0,-0.6990485524112867,-0.13001755890399772,-1.357915798930132,-0.8965249703948711,0.0
2019-05-03,1.0,-0.0,-0.707502451781628,-0.13403072899640406,-1.3517898005884277,-0.892938868911409,0.0
2019-05-06,1.0,-0.0,-0.6970934030045721,-0.13716525146962769,-1.3525065316786413,-0.8955339647289353,0.0
2019-05-07,1.0,-0.0,-0.6930462493871548,-0.1315983003758784,-1.3623958163098544,-0.8985945415917633,0.0
2019-05-08,1.0,-0.001665448046145097,-0.6882768705825006,-0.16260459826143472,-1.3115200259972377,-0.8980014623446259,0.0
2019-05-09,1.0,-0.006660168940870696,-0.687946718648473,-0.1625243664717349,-1.3102257959714099,-0.8937215724496427,0.0
2019-05-10,1.0,-0.0050026436734859885,-0.687273762557449,-0.15979989425306054,-1.3155325985276773,-0.8996217513320047,0.0
2019-05-13,1.0,-0.0,-0.6835231895850284,-0.16476810414971524,-1.3181041497152157,-0.901993490642799,0.0
2019-05-14,1.0,-0.0,-0.598070351758794,-0.22203015075376886,-1.2908140703517588,-0.9091859296482412,0.0
2019-05-15,1.0,-0.0,-0.6152948279331858,-0.21996377540752665,-1.2979271483195813,-0.891809217146307,0.0
2019-05-16,1.0,-0.0,-0.6143041653212786,-0.2197691314175008,-1.3091298030351954,-0.8929205682918954,0.0
2019-05-17,1.0,-0.0,-0.6068078913324709,-0.22327781371280725,-1.290063065976714,-0.9225824708926261,0.0
2019-05-20,1.0,-0.0,-0.6016486846890532,-0.2262496464217885,-1.290176587061058,-0.9228189275467733,0.0
2019-05-21,1.0,-0.0,-0.6031026451505573,-0.1882798203293961,-1.3958991848278157,-0.971760106471469,0.0
2019-05-22,1.0,-0.0,-0.596340195466833,-0.1947598253275109,-1.3955084217092952,-0.9722187564982325,0.0
2019-05-23,1.0,-0.0,-0.5994269816883279,-0.2130963750363327,-1.3880330523605864,-0.9517917203006271,0.0
2019-05-24,1.0,-0.0,-0.5884349517778054,-0.21863487727141023,-1.3866054058528914,-0.9455689391117182,0.0
2019-05-28,1.0,-0.0,-0.591727735685008,-0.21595660994493437,-1.3864944313335819,-0.9460936529623649,0.0
2019-05-29,1.0,-0.0,-0.5956137452502891,-0.21675202378985625,-1.3884850487361637,-0.929332562365769,0.0
2019-05-30,1.0,-0.0,-0.5939731682146543,-0.2120123839009288,-1.3894736842105264,-0.9325077399380804,0.0
2019-05-31,1.0,-0.0,-0.6040747308945437,-0.21157256567822824,-1.3854909885759064,-0.9230832680331588,0.0
2019-06-03,1.0,-0.0,-0.6081669542354778,-0.2239750225946923,-1.3815627310820804,-0.8944211650644975,0.0
2019-06-04,1.0,-0.022130810366104484,-0.5901275195392842,-0.23023447141094197,-1.4144385026737967,-0.8566022213081037,0.0
2019-06-05,1.0,-0.01982656841591011,-0.5943899360827261,-0.2434963155966291,-1.4107397304889469,-0.802752106827342,0.0
2019-06-06,1.0,-0.018062731377893496,-0.6141328668483789,-0.22981164313900979,-1.3913184980269315,-0.8148570033765917,0.0
2019-06-07,1.0,-0.018185516680227828,-0.6318958502847845,-0.232139951179821,-1.3748982912937346,-0.8112286411716843,0.0
2019-06-10,1.0,-0.013374527419813815,-0.6323834302207407,-0.22496849465425425,-1.3798121874872964,-0.8146672628968658,0.0
2019-06-11,1.0,-0.010916227155648228,-0.6336317919784129,-0.22216770922768714,-1.3919211742099022,-0.8298376875587719,0.0
2019-06-12,1.0,-0.006787700359829898,-0.6447906444226366,-0.23123159960745832,-1.387144259077527,-0.8190219169120052,0.0
2019-06-13,1.0,-0.020737704918032788,-0.6280327868852459,-0.21627049180327867,-1.3873360655737705,-0.845983606557377,0.0
2019-06-14,1.0,-0.04220541595511101,-0.619012767341628,-0.24164430348865576,-1.3600471659754412,-0.8031227128567944,0.0
2019-06-17,1.0,-0.024381233838197264,-0.6469646595246891,-0.24697286869433155,-1.3674834790460944,-0.8187825801420185,0.0
2019-06-18,1.0,-0.02720781352593565,-0.6492941562705187,-0.24844057780695994,-1.360801050558109,-0.8179990151017729,0.0
2019-06-19,1.0,-0.06651338479224832,-0.5845787485629824,-0.25558383971095416,-1.3285022171128265,-0.8705863031696502,0.0
2019-06-20,1.0,-0.07165722728392022,-0.5787983255355823,-0.24694246080604124,-1.333620618895182,-0.873019781662973,0.0
2019-06-21,1.0,-0.07330186743279295,-0.5871537040837266,-0.2440385799302278,-1.321690950133388,-0.8780627949928175,0.0
2019-06-24,1.0,-0.06617042276690245,-0.5795361079124856,-0.2531255140648133,-1.3167873005428523,-0.8968991610462248,0.0
2019-06-25,1.0,-0.0616745525612014,-0.5630117259823082,-0.25953507508743057,-1.3285743674141124,-0.9016251800041144,0.0
2019-06-26,1.0,-0.06701073492981008,-0.5590008257638316,-0.25933113129644925,-1.3438893476465732,-0.8995871180842279,0.0
2019-06-27,1.0,-0.08899044453676777,-0.5336103032820939,-0.24262567511425012,-1.3367677606979642,-0.9526381387619444,0.0
2019-06-28,1.0,-0.09377465841604718,-0.5307114082810748,-0.2387557622824868,-1.337430956435068,-0.9523236014784667,0.0
2019-07-01,1.0,-0.15088571548222288,-0.488378910339629,-0.23321747141840113,-1.3892122785711296,-0.9261275597805604,0.0
2019-07-02,1.0,-0.15824972599274933,-0.4736109940139955,-0.23463451648259,-1.4170390354944777,-0.9319197369530394,0.0
2019-07-03,1.0,-0.15302806499261448,-0.4876134205528593,-0.22565942181894913,-1.4152774847014138,-0.9386368432158684,0.0
2019-07-05,1.0,-0.15518259256135616,-0.4720840010120604,-0.22948469258665768,-1.4156194652947627,-0.944547524668972,0.0
2019-07-08,1.0,-0.154011642622121,-0.4765882055175905,-0.226229646502995,-1.415464439382435,-0.9460052307432717,0.0
2019-07-09,1.0,-0.15239300021083702,-0.47075690491250266,-0.22724014336917564,-1.417035631456884,-0.9493569470799073,0.0
2019-07-10,1.0,-0.156234182554412,-0.4686603678083347,-0.22625274169056858,-1.419394297283617,-0.9474439007929811,0.0
2019-07-11,1.0,-0.15588198049892363,-0.46865898442446496,-0.2306361065383479,-1.4192731416993793,-0.9465619855641383,0.0
2019-07-12,1.0,-0.1538494059950112,-0.48877520821883064,-0.2304147465437788,-1.4212573457912316,-0.9334968080158965,0.0
2019-07-15,1.0,-0.15383639286016412,-0.5040182725657728,-0.24105405634041113,-1.4072836477455377,-0.9236105236443618,0.0
2019-07-16,1.0,-0.15000211389675727,-0.5027692047520399,-0.23421976070688708,-1.4076861286094786,-0.9331163065995857,0.0
2019-07-17,1.0,-0.15035940803382666,-0.5026638477801268,-0.23424947145877378,-1.4079915433403807,-0.9330655391120508,0.0
2019-07-18,1.0,-0.15015636886146563,-0.5022821401403094,-0.23408841179950976,-1.4094328459132788,-0.9302256783027639,0.0
2019-07-19,1.0,-0.1507782101167315,-0.5026222297411606,-0.23883437658602605,-1.4043309084757232,-0.9328370834038233,0.0
2019-07-22,1.0,-0.1522289766970618,-0.5178571428571428,-0.24514522120905097,-1.3969098277608916,-0.9094478216818642,0.0
2019-07-23,1.0,-0.1607596007443749,-0.5136609710708848,-0.24830823887667058,-1.3999323295550667,-0.9067416680764675,0.0
2019-07-24,1.0,-0.15873687775143921,-0.5131222485607856,-0.24593633592956315,-1.4049271926854046,-0.910260751777853,0.0
2019-07-25,1.0,-0.17068543967624988,-0.5010960290026136,-0.2407891408818818,-1.411474580558132,-0.8914509737796139,0.0
2019-07-26,1.0,-0.16492455534013317,-0.4898002191688443,-0.2458905841692658,-1.4201719632470708,-0.8939981454943943,0.0
2019-07-29,1.0,-0.16582363850952622,-0.48431967627718764,-0.248103186646434,-1.4159922441409543,-0.9008598887202832,0.0
2019-07-30,1.0,-0.16344086021505377,-0.4883828800337339,-0.2516550706304027,-1.4120598777145266,-0.9011596036263968,0.0
2019-07-31,1.0,-0.15510479483827436,-0.5076540294353308,-0.2536583308733606,-1.4045882005650907,-0.8960485809471598,0.0
2019-08-01,1.0,-0.20445143140824093,-0.4976832698990568,-0.192081747476419,-1.3784130398808538,-0.8643885487340724,0.0
2019-08-02,1.0,-0.17813298179121692,-0.4880530608881931,-0.20861827469720687,-1.3619098624042185,-0.8829611930460575,0.0
2019-08-05,1.0,-0.17468688200395519,-0.48759887936717206,-0.2060398813447594,-1.3653180619644036,-0.8863711272247858,0.0
2019-08-06,1.0,-0.1875101774955219,-0.4905959941377626,-0.20346849047386417,-1.314891711447647,-0.8745318352059925,0.0
2019-08-07,1.0,-0.17531305903398925,-0.516791348186697,-0.20483005366726295,-1.3010652138559116,-0.867702065376484,0.0
2019-08-08,1.0,-0.17410750589574692,-0.5161014881678457,-0.20391152313572417,-1.3026754492965764,-0.8691957387980808,0.0
2019-08-09,1.0,-0.1707920792079208,-0.5118893036844668,-0.19988638208083104,-1.300438240545366,-0.874736244116215,0.0
2019-08-12,1.0,-0.16059887098093759,-0.5186533584226458,-0.18825165671275462,-1.315020862308762,-0.9081240284709154,0.0
2019-08-13,1.0,-0.161879468845761,-0.509050051072523,-0.183779366700715,-1.320367722165475,-0.9107252298263534,0.0
2019-08-14,1.0,-0.15750293320386777,-0.5211797548246146,-0.18683497188170084,-1.276853987134361,-0.9034672492616418,0.0
2019-08-15,1.0,-0.1679735700354257,-0.5556661226764319,-0.1946025554272977,-1.2341678939617085,-0.8280062094495084,0.0
2019-08-16,1.0,-0.16675289529191706,-0.5494090022684762,-0.19871055040394797,-1.2341704142953795,-0.8307398416046484,0.0
2019-08-19,1.0,-0.1788998097653773,-0.5268706404565632,-0.19534717818642994,-1.2374365884590997,-0.8246670894102727,0.0
2019-08-20,1.0,-0.1692533058832845,-0.5348404465911789,-0.21680259719692768,-1.2305804101670756,-0.8076648982500593,0.0
