Date,IWF,IWM,MTUM,SPY,TRU,VLUE,VXX
2018-12-11,-0.3014804046637197,-0.6446138784228795,-0.1000089002284392,-0.5640371436200197,1.0,-0.35657281870234675,0.0
2018-12-12,-0.30003268653611864,-0.6470745550173833,-0.09755445279767033,-0.5654770748521677,1.0,-0.3613645143077883,0.0
2018-12-13,-0.2995841995841996,-0.6455895455895456,-0.0984852984852985,-0.5657558657558658,1.0,-0.36061776061776063,0.0
2018-12-14,-0.29986640938103015,-0.6412646578595814,-0.1008460739201425,-0.5665726584533175,1.0,-0.36010093513433283,0.0
2018-12-17,-0.3016831212085167,-0.6430058284762697,-0.10068990127274889,-0.5709230403235398,1.0,-0.3574104912572856,0.0
2018-12-18,-0.3009420225253336,-0.6433389795251255,-0.0989569403583846,-0.5718106445573683,1.0,-0.3566015868770616,0.0
2018-12-19,-0.2870846282572317,-0.6527014104709539,-0.09735835524743007,-0.5859431030360985,1.0,-0.3651984221850347,0.0
2018-12-20,-0.27274082021936097,-0.6354017644253696,-0.11924773485932284,-0.5939437291368622,1.0,-0.3591440152598951,0.0
2018-12-21,-0.27158145065398337,-0.6356718192627825,-0.11816290130796672,-0.5949464922711059,1.0,-0.3522889417360286,0.0
2018-12-24,-0.2544766857750724,-0.6197624253885704,-0.12593818332249868,-0.5901837952839667,1.0,-0.3645765616689321,0.0
2018-12-26,-0.258104262622114,-0.6262211400240562,-0.12168862029512718,-0.5739431454806818,1.0,-0.3537418957373779,0.0
2018-12-27,-0.2348866498740554,-0.605449965651477,-0.1270322876116327,-0.5369532860087016,1.0,-0.3580547286466682,0.0
2018-12-28,-0.2345534155624875,-0.6058151847294164,-0.12692098560512835,-0.5368457201728529,1.0,-0.357696820536302,0.0
2018-12-31,-0.2360534676703781,-0.6040014883933938,-0.12639894667544435,-0.5373100151701634,1.0,-0.3585596931619772,0.0
2019-01-02,-0.23596084492529623,-0.6040986891064171,-0.12622359608449252,-0.5374091247352453,1.0,-0.35852080828896904,0.0
2019-01-03,-0.2385706929106826,-0.5985008868798992,-0.14301653601876751,-0.5417691823539509,1.0,-0.33901699376323163,0.0
2019-01-04,-0.23200776499471865,-0.6006737274829428,-0.1425104913072026,-0.5397242284963888,1.0,-0.3398327100402524,0.0
2019-01-07,-0.2164843838087721,-0.5840286390799414,-0.15943172849250195,-0.5325290337129327,1.0,-0.3263332957492389,0.0
2019-01-08,-0.21819974644316104,-0.5649246372728554,-0.16334695027468657,-0.5467812367939147,1.0,-0.32404564023101845,0.0
2019-01-09,-0.21681627599403436,-0.558629034527394,-0.16298505782705347,-0.5471761825702789,1.0,-0.32839012859836225,0.0
2019-01-10,-0.21812401530497413,-0.5551710555930678,-0.16309363042988972,-0.550135043889264,1.0,-0.3268906144496962,0.0
2019-01-11,-0.21984896302975657,-0.5551735798016231,-0.16081492335437333,-0.5522430117222723,1.0,-0.3297734445446348,0.0
2019-01-14,-0.22509297318457624,-0.5495064731705953,-0.1631294913737662,-0.5399994407627996,1.0,-0.31845762380113524,0.0
2019-01-15,-0.21850244926522044,-0.5435409377186844,-0.1685374387683695,-0.5392302309307208,1.0,-0.3293491952414276,0.0
2019-01-16,-0.21489105809302714,-0.5495203199731491,-0.15900763572287638,-0.5357592369871059,1.0,-0.3377618661371074,0.0
2019-01-17,-0.21215599540860605,-0.5560346034323469,-0.15607939751952743,-0.5374450572524426,1.0,-0.33791539516783786,0.0
2019-01-18,-0.21176701975218457,-0.5528082942316878,-0.1591413559607766,-0.536708718496249,1.0,-0.3492736927875025,0.0
2019-01-22,-0.1085061703535368,-0.6348991744095733,-0.06921151799326872,-0.7574432586370566,1.0,-0.30656157408739176,0.0
2019-01-23,-0.1002759889604416,-0.6313534958601656,-0.07460326586936523,-0.7640006899724011,1.0,-0.3046228150873965,0.0
2019-01-24,-0.11433163060322563,-0.6195833094185846,-0.07091201285656891,-0.7688687367273145,1.0,-0.29610285255122537,0.0
2019-01-25,-0.03065200953876578,-0.6441575059617286,-0.03530506601523876,-0.9723724771709417,1.0,-0.2256732391089397,0.0
2019-01-28,-0.032033344992421595,-0.6331176402005363,-0.04710271656756442,-0.9789844934126152,1.0,-0.22350472193074503,0.0
2019-01-29,-0.03645305945320411,-0.6411398813829018,-0.04597135831042963,-0.9662375235064371,1.0,-0.20326920295096196,0.0
2019-01-30,-0.05472369759294835,-0.6124138320714205,-0.08393603797039213,-0.8863430896146458,1.0,-0.18778958074358684,0.0
2019-01-31,-0.023243962515217577,-0.6280116644489113,-0.08524673706859942,-0.8802978398120097,1.0,-0.21437671640100786,0.0
2019-02-01,-0.023333051873117735,-0.6254327450814827,-0.09291001716907314,-0.8605364631709308,1.0,-0.21238987869064707,0.0
2019-02-04,-0.026761593876632146,-0.6242683475911751,-0.09179423683025664,-0.8606764970733903,1.0,-0.21054705087798287,0.0
2019-02-05,-0.04172320217096336,-0.6394448213478063,-0.06382858435097241,-0.8754805517865218,1.0,-0.20629805517865218,0.0
2019-02-06,-0.04358707572902899,-0.6515846011079554,-0.06903630381597818,-0.8573718399370097,1.0,-0.19048958128286606,0.0
2019-02-07,-0.046069089580346854,-0.6561542569637688,-0.06596958709278468,-0.8600219242769206,1.0,-0.18258987548135033,0.0
2019-02-08,-0.03927687809266757,-0.6568544759334233,-0.07464574898785425,-0.8640069725596042,1.0,-0.17673189383715698,0.0
2019-02-11,-0.036553451332414104,-0.6404592396657005,-0.07971972873343276,-0.8678278976841038,1.0,-0.18940822241607336,0.0
2019-02-12,-0.04636340562339603,-0.6352124989424405,-0.07290109704165375,-0.8720494091767956,1.0,-0.1936320821230153,0.0
2019-02-13,-0.040494301954019735,-0.6489268444419308,-0.06942284308457992,-0.8743602069960127,1.0,-0.19463846393122755,0.0
2019-02-14,-0.03979916033132872,-0.613043231589697,-0.08115851582888914,-0.8830420969023034,1.0,-0.2197038465902644,0.0
2019-02-15,-0.03972248286843527,-0.6331143905143735,-0.06846939065654412,-0.8865762461258495,1.0,-0.21553072307998522,0.0
2019-02-19,-0.0699874971584451,-0.6096840190952489,-0.062087974539668106,-0.8881848147306206,1.0,-0.21158217776767446,0.0
2019-02-20,-0.07360276612628953,-0.6317310962475909,-0.06048067112572271,-0.8697143181045233,1.0,-0.19861693685523185,0.0
2019-02-21,-0.07346857822859411,-0.6364821216070721,-0.06179520598401995,-0.8678245594151981,1.0,-0.19377231257437527,0.0
2019-02-22,-0.06721594609133894,-0.637334012854271,-0.07095331124890285,-0.866785582830771,1.0,-0.18904838755344147,0.0
2019-02-25,-0.054493280677330454,-0.6348268318322584,-0.07835895104696423,-0.8785123732136261,1.0,-0.19493138619768732,0.0
2019-02-26,-0.057988334044672074,-0.6312419974391805,-0.0709346991037132,-0.8837103428652725,1.0,-0.20147958457817614,0.0
2019-02-27,-0.05742935278030994,-0.6371638559708295,-0.06959320875113947,-0.88633773928897,1.0,-0.19815405651777573,0.0
2019-02-28,-0.05150581793292265,-0.6333846680355921,-0.07315195071868583,-0.8839835728952772,1.0,-0.20990189368012777,0.0
2019-03-01,-0.037839382680765934,-0.6388110888825379,-0.08956844812803659,-0.8968276650471564,1.0,-0.19491283223778222,0.0
2019-03-04,-0.03637817309614231,-0.6323634390794094,-0.09331543930784386,-0.8958910368064874,1.0,-0.19748151109334397,0.0
2019-03-05,-0.049999999999999996,-0.6237128146453089,-0.08258009153318077,-0.9038901601830663,1.0,-0.20022883295194507,0.0
2019-03-06,-0.052307956300406105,-0.6228050105817079,-0.07967740090373505,-0.9096550935194189,1.0,-0.1955042040839673,0.0
2019-03-07,-0.055281117044059275,-0.6114616944119242,-0.08269324119813826,-0.9173353130978555,1.0,-0.18862967933525596,0.0
2019-03-08,-0.017153200781519364,-0.608435811975635,-0.11294678772554878,-0.9575048844960349,1.0,-0.17719227674979887,0.0
2019-03-11,-0.004513758282457105,-0.6087786811724198,-0.12109024623130119,-0.9554700384826829,1.0,-0.20358207227800124,0.0
2019-03-12,-0.0,-0.5747852671422332,-0.14901732421021985,-0.9515504440238755,1.0,-0.2362498180230019,0.0
2019-03-13,-0.0,-0.578999620404707,-0.17064268403071803,-0.9333664262563144,1.0,-0.23698426139515869,0.0
2019-03-14,-0.0,-0.5820303383897316,-0.16875729288214703,-0.9289673278879814,1.0,-0.23736872812135357,0.0
2019-03-15,-0.0,-0.5738342347609998,-0.17570530624177752,-0.9243385469960532,1.0,-0.24970033620815668,0.0
2019-03-18,-0.0,-0.5786394637817498,-0.20028809971777983,-0.9059560206961429,1.0,-0.25493885230479774,0.0
2019-03-19,-0.0,-0.5793119712289597,-0.19783038056775643,-0.9057866344368128,1.0,-0.26495298175279314,0.0
2019-03-20,-0.0,-0.5828927548217503,-0.19662108278937887,-0.9033287060282955,1.0,-0.27072688070413803,0.0
2019-03-21,-0.0,-0.5806404013575329,-0.20097388224878263,-0.9223255127637597,1.0,-0.24718902169101373,0.0
2019-03-22,-0.0,-0.5736678046608282,-0.21303250705061602,-0.9306219385483153,1.0,-0.2513284844886448,0.0
2019-03-25,-0.0,-0.5182069533501971,-0.25569151126536854,-0.9208482851932467,1.0,-0.24660274133772575,0.0
2019-03-26,-0.0,-0.515512350785959,-0.26477366741519914,-0.9110920694953315,1.0,-0.26335539534334,0.0
2019-03-27,-0.0,-0.5074093753689928,-0.26939426142401696,-0.9141279962215138,1.0,-0.26101074507025623,0.0
2019-03-28,-0.0,-0.5086451079900861,-0.26953263306975095,-0.9120146347220582,1.0,-0.26035642629529093,0.0
2019-03-29,-0.0,-0.5088647790420746,-0.2912881126694305,-0.8868013289817999,1.0,-0.2533004028108553,0.0
2019-04-01,-0.0,-0.5093361606879897,-0.2861813041173352,-0.8863756847499558,1.0,-0.2632679507569064,0.0
2019-04-02,-0.0,-0.5090299429378199,-0.2879581151832461,-0.8817577504559091,1.0,-0.2626330960644744,0.0
2019-04-03,-0.0,-0.508690920855269,-0.28778565336313644,-0.8825328666803918,1.0,-0.2621099379430017,0.0
2019-04-04,-0.0,-0.5107417558129255,-0.27807738779359326,-0.8806766274717825,1.0,-0.27751746087879053,0.0
2019-04-05,-0.15897256023527506,-0.412136092599088,-0.2507622156868035,-0.676388851415158,1.0,-0.1998489059169522,0.0
2019-04-08,-0.1636799052846841,-0.4028360779248735,-0.24736303950059194,-0.6732590679151866,1.0,-0.20363792917877513,0.0
2019-04-09,-0.20956109070434617,-0.37024425557015306,-0.25503391693701905,-0.6729763787972223,1.0,-0.1733383382041451,0.0
2019-04-10,-0.2077602354830078,-0.3557934171795558,-0.26069039336366073,-0.6683168316831684,1.0,-0.18335563286058337,0.0
2019-04-11,-0.23249232412228008,-0.3402215992524362,-0.27184621545855026,-0.6637298091042584,1.0,-0.16155386463756508,0.0
2019-04-12,-0.2329399829132849,-0.3391979923109782,-0.27090452797949593,-0.6645664246048697,1.0,-0.16216360529688167,0.0
2019-04-15,-0.2277326033867375,-0.3403107640286611,-0.2633174999329093,-0.6882967018221828,1.0,-0.16399645761210851,0.0
2019-04-16,-0.22629460692245776,-0.33788569895358195,-0.26439495572846794,-0.6894016635363563,1.0,-0.16517306144352026,0.0
2019-04-17,-0.2245846997473254,-0.32549325305091126,-0.26124939519380674,-0.6963066501800977,1.0,-0.18039352722971883,0.0
2019-04-18,-0.22774165815915318,-0.32392133684380203,-0.24235667078609424,-0.6938369781312127,1.0,-0.1986996937295148,0.0
2019-04-22,-0.2360796984383414,-0.3243941841680129,-0.23292945611200863,-0.6969843834141087,1.0,-0.20215401184706513,0.0
2019-04-23,-0.2335451901325003,-0.3237369384897124,-0.2327103307120543,-0.6962996876009911,1.0,-0.206829688678229,0.0
2019-04-24,-0.21146068025733597,-0.2843725399712262,-0.24601644995792504,-0.7242324710225576,1.0,-0.24845951301609706,0.0
2019-04-25,-0.20669692604571524,-0.2753512896474873,-0.2542603212567608,-0.7296768407033947,1.0,-0.25192292012067513,0.0
2019-04-26,-0.20715159755268522,-0.2689055064581917,-0.25906186267845,-0.7366417403127123,1.0,-0.24750509857239972,0.0
2019-04-29,-0.20623912097476063,-0.2719212358572672,-0.2607974325500435,-0.7371355526544822,1.0,-0.2436629677980853,0.0
2019-04-30,-0.20502980321711436,-0.2722571514112299,-0.25785906752674126,-0.7382216052910917,1.0,-0.24838736016983748,0.0
2019-05-01,-0.22236741805510185,-0.26984645540672986,-0.24705978438418819,-0.7409071109659153,1.0,-0.2422683218991615,0.0
2019-05-02,-0.2142368989366064,-0.2799814111150597,-0.2454826275935595,-0.7504442196768814,1.0,-0.24354172931303134,0.0
2019-05-03,-0.21208145414787483,-0.2860735274019407,-0.24545578789121225,-0.7478474784747847,1.0,-0.2419024190241902,0.0
2019-05-06,-0.2083867973463649,-0.2626880340713642,-0.2582380081356302,-0.751399164596358,1.0,-0.24933795626416225,0.0
2019-05-07,-0.2054464920435282,-0.2582162191720894,-0.2597473615136436,-0.7571225460709793,1.0,-0.2536774758024826,0.0
2019-05-08,-0.21018066871951385,-0.25364471210180667,-0.27045807559201024,-0.7242826389078126,1.0,-0.2664522985530152,0.0
2019-05-09,-0.2105980111701403,-0.25236343822367524,-0.27135267674703717,-0.7256777005857512,1.0,-0.26445988284974803,0.0
2019-05-10,-0.21004031379385488,-0.25217912399215514,-0.272499455219002,-0.726574417084332,1.0,-0.262584441054696,0.0
2019-05-13,-0.21583419576229643,-0.2523557927991721,-0.26643608039653577,-0.724903317174138,1.0,-0.2639304973037747,0.0
2019-05-14,-0.19340456189000352,-0.22942663730527693,-0.2976646820542098,-0.7229970366745508,1.0,-0.2751542832286654,0.0
2019-05-15,-0.17423499945551563,-0.2376402047261244,-0.30978438418817383,-0.7354622672329305,1.0,-0.26530001088968747,0.0
2019-05-16,-0.15690707048698116,-0.24240113302102625,-0.32383701928314634,-0.7338762392417476,1.0,-0.26658677415840504,0.0
2019-05-17,-0.15552040148374427,-0.23562622736198993,-0.3334060658957015,-0.7294894174121753,1.0,-0.2734289766528475,0.0
2019-05-20,-0.15481513796488167,-0.23124113861926054,-0.3381775548042317,-0.7283782309957465,1.0,-0.2739120951030647,0.0
2019-05-21,-0.14710919024708474,-0.22267525619070921,-0.3402647530511838,-0.7360080458832804,1.0,-0.2721465655494849,0.0
2019-05-22,-0.14852214732130672,-0.2315166070795011,-0.32864823558309,-0.7410005185447994,1.0,-0.279495646952867,0.0
2019-05-23,-0.14871319014219042,-0.2279959608089299,-0.3209246472530771,-0.7444119974891514,1.0,-0.2871646516197702,0.0
2019-05-24,-0.1381272633212623,-0.21158820486290741,-0.3398861872736679,-0.7440847333024752,1.0,-0.2891061072235685,0.0
2019-05-28,-0.14226180748488315,-0.20153075121207167,-0.34033338780846545,-0.746527210328485,1.0,-0.29307621070981094,0.0
2019-05-29,-0.15695018490319776,-0.20594953230367632,-0.336279095061997,-0.747172068740483,1.0,-0.2728137916032195,0.0
2019-05-30,-0.1582696647543435,-0.2054977024932706,-0.33404932162375267,-0.7480627532015551,1.0,-0.273063432937274,0.0
2019-05-31,-0.16434373896269733,-0.20974271198413347,-0.33254543972613904,-0.7441790963675388,1.0,-0.2660635205259869,0.0
2019-06-03,-0.15925825663237683,-0.21483486735246346,-0.35100162425554954,-0.7442609637249594,1.0,-0.23770979967514888,0.0
2019-06-04,-0.19465339033497484,-0.20228367335894795,-0.3433897938200119,-0.7515558201201363,1.0,-0.21386438660100654,0.0
2019-06-05,-0.19318181818181818,-0.19283258113045346,-0.35941865463142053,-0.7537072856221791,1.0,-0.18729851708575113,0.0
2019-06-06,-0.18820733057828917,-0.17321664911001272,-0.3841395889041947,-0.7858358317802446,1.0,-0.16962428760500228,0.0
2019-06-07,-0.18840932446319433,-0.17104764995402671,-0.38809562442533396,-0.783060197955541,1.0,-0.17369787441181242,0.0
2019-06-10,-0.18572663892341781,-0.17059395773658328,-0.37996541101443015,-0.7898178673728584,1.0,-0.17616062260174026,0.0
2019-06-11,-0.182811440965162,-0.17090958384167004,-0.3931137318693235,-0.7867968008675614,1.0,-0.1774705164701098,0.0
2019-06-12,-0.18318293905644525,-0.1690377476085955,-0.3933555537490177,-0.7872530688561905,1.0,-0.17697748150556866,0.0
2019-06-13,-0.17834481262541352,-0.17937523726883237,-0.40343836433646074,-0.7824177016107164,1.0,-0.16804056619122512,0.0
2019-06-14,-0.17833617955598927,-0.1784717139681765,-0.4030251280800195,-0.7828196579111436,1.0,-0.16803556422975793,0.0
2019-06-17,-0.17870114381742289,-0.17750853797365426,-0.4029652518024611,-0.7834607253211904,1.0,-0.1678592725104353,0.0
2019-06-18,-0.17714765464196727,-0.17403314917127072,-0.40228577618892863,-0.7862636767414148,1.0,-0.1685353699490846,0.0
2019-06-19,-0.17950313920762068,-0.16919246590171033,-0.40604026845637586,-0.7837735440571552,1.0,-0.16767698636068412,0.0
2019-06-20,-0.17755212564310857,-0.17051177904142972,-0.4102355808285946,-0.7816680205794746,1.0,-0.16785810993772002,0.0
2019-06-21,-0.17633027025561787,-0.17890542408717575,-0.4076061912119487,-0.772627470114662,1.0,-0.17524599495811985,0.0
2019-06-24,-0.17028729701841092,-0.1767229674686363,-0.414652691033509,-0.7688589583446479,1.0,-0.1849508499429751,0.0
2019-06-25,-0.16857686040195544,-0.167680608365019,-0.41711026615969576,-0.7749049429657795,1.0,-0.18766974470396522,0.0
2019-06-26,-0.15002855355831723,-0.16773175971500828,-0.418187256954831,-0.7688249530905829,1.0,-0.21464117695047996,0.0
2019-06-27,-0.15560273264200755,-0.161454505865382,-0.4198034892898941,-0.764785933970224,1.0,-0.22008110829863095,0.0
2019-06-28,-0.15475120516382057,-0.1686412288585669,-0.4177628891249285,-0.7618814173271237,1.0,-0.22049731731895308,0.0
2019-07-01,-0.1447910696252627,-0.1760965091842026,-0.41827014929446765,-0.7625753978001583,1.0,-0.2275990065231038,0.0
2019-07-02,-0.13539989630801974,-0.18378039130078858,-0.419215761180997,-0.7610445602641416,1.0,-0.2293230005184599,0.0
2019-07-03,-0.13500532161667986,-0.18287258139344487,-0.4203531370248069,-0.7614824113746146,1.0,-0.22934803373086268,0.0
2019-07-05,-0.13598908594815826,-0.17121418826739426,-0.4251023192360164,-0.7630286493860846,1.0,-0.2331787175989086,0.0
2019-07-08,-0.13494488704572738,-0.1738513587253083,-0.4222961912037542,-0.7619502346393103,1.0,-0.2353214012877878,0.0
2019-07-09,-0.131239254427858,-0.17438528504762166,-0.42330049395518926,-0.7644024779630489,1.0,-0.23570668340474307,0.0
2019-07-10,-0.14847149695387293,-0.1339208006962576,-0.4051892950391645,-0.7920202349869452,1.0,-0.24012728459530025,0.0
2019-07-11,-0.15014418629958104,-0.13243375591707926,-0.40606126557484085,-0.7926981881495183,1.0,-0.2391860275314217,0.0
2019-07-12,-0.12166462668298654,-0.14108527131782947,-0.4154494764041888,-0.7895008839929282,1.0,-0.2522779817761458,0.0
2019-07-15,-0.12354172898594076,-0.14393712778397194,-0.4176705735186142,-0.7865281592472738,1.0,-0.2477089168683545,0.0
2019-07-16,-0.12043279686820356,-0.14112113962592432,-0.4119182253153545,-0.7883318834275772,1.0,-0.2567964332318399,0.0
2019-07-17,-0.11834367632313487,-0.13040297010921115,-0.41722446546164066,-0.7833121053629982,1.0,-0.26067044253543264,0.0
2019-07-18,-0.11306607476382537,-0.13103970982324123,-0.4178870151314187,-0.7893782313293453,1.0,-0.2555017188641962,0.0
2019-07-19,-0.11456415809420684,-0.1311315646995127,-0.4181916621548457,-0.7878722252301029,1.0,-0.25536004331348133,0.0
2019-07-22,-0.11399637161192493,-0.12780590831550728,-0.416885543310498,-0.7901491971514446,1.0,-0.2589423519536433,0.0
2019-07-23,-0.11158333558918275,-0.13418694675293036,-0.41742237622154243,-0.7878238271838878,1.0,-0.2559757451070626,0.0
2019-07-24,-0.04779072450392248,-0.13200853714813107,-0.3888728657129673,-0.94707544993078,1.0,-0.3684529303184126,0.0
2019-07-25,-0.05062707222142136,-0.11393974340493009,-0.39639613665849793,-0.9633270866368747,1.0,-0.35877180337321607,0.0
2019-07-26,-0.042239713980912835,-0.09448432949860161,-0.40313698353660293,-0.9775682611077473,1.0,-0.3658276389009024,0.0
2019-07-29,-0.04948548965198289,-0.10157243611978263,-0.39900566539484333,-0.980055497745404,1.0,-0.36038848421782865,0.0
2019-07-30,-0.04662132831717551,-0.10939082621907104,-0.40092605990450003,-0.9780928953841701,1.0,-0.3589060917378093,0.0
2019-07-31,-0.04415810047777617,-0.11339221080063704,-0.4019111046764153,-0.9769509193571739,1.0,-0.35920081077168087,0.0
2019-08-01,-0.04682980446604188,-0.1281383778780516,-0.39586948976049985,-0.9733599444637278,1.0,-0.34831655675112805,0.0
2019-08-02,-0.0420751279604407,-0.12148289523148549,-0.4073335068390157,-0.9740030652670542,1.0,-0.3468378589398803,0.0
